,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31093,11,15.0,,0.0,,,,,5.0,20.9,1.3,,,,1.5,4.0,,-11.0,,,,,-6.0,9.9,-9.7,,,,-9.5,,False,,,,,False,False,False,,,,False
31095,8,5.0,,0.0,,,,,9.0,14.2,0.3,,,,4.1,-3.0,,-8.0,,,,,1.0,6.2,-7.7,,,,-3.9,,False,,,,,True,False,False,,,,False
31097,13,5.0,,0.0,,,,,10.0,3.9,0.1,,,,10.0,-8.0,,-13.0,,,,,-3.0,-9.1,-12.9,,,,-3.0,,False,,,,,True,False,False,,,,True
31099,80,0.0,,0.0,,,,,1.0,13.3,0.2,,,,0.0,-80.0,,-80.0,,,,,-79.0,-66.7,-79.8,,,,-80.0,,False,,,,,True,True,True,,,,True
31101,40,15.0,,0.0,,,,,0.0,26.9,0.1,,,,0.9,-25.0,,-40.0,,,,,-40.0,-13.1,-39.9,,,,-39.1,,False,,,,,False,True,False,,,,False
31103,0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,True,,,,,True,True,,,,,
31105,1,15.0,,0.0,,,,,0.0,13.0,0.2,,,,4.2,14.0,,-1.0,,,,,-1.0,12.0,-0.8,,,,3.2,,True,,,,,True,True,True,,,,True
31107,24,5.0,,0.0,,,,,15.0,16.2,1.3,,,,0.1,-19.0,,-24.0,,,,,-9.0,-7.8,-22.7,,,,-23.9,,False,,,,,True,True,False,,,,False
31109,1194,1620.0,1844.2,2255.0,,,,,1591.0,2328.7,997.8,1279.9,2221.1,,2269.2,426.0,650.2,1061.0,,,,,397.0,1134.7,-196.2,85.9,1027.1,,1075.2,False,False,,,,,True,False,True,True,False,,False
31111,188,0.0,,1.0,,,,,29.0,77.9,2.1,,,,56.9,-188.0,,-187.0,,,,,-159.0,-110.1,-185.9,,,,-131.1,,True,,,,,True,True,True,,,,True
31113,2,0.0,,0.0,,,,,0.0,0.0,,,,,,-2.0,,-2.0,,,,,-2.0,-2.0,,,,,,,False,,,,,False,False,,,,,
31115,0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,True,,,,,True,True,,,,,
31117,3,0.0,,0.0,,,,,0.0,5.4,,,,,0.0,-3.0,,-3.0,,,,,-3.0,2.4,,,,,-3.0,,False,,,,,False,True,,,,,True
31119,154,40.0,,35.0,,,,,153.0,225.0,3.5,30.1,,,43.9,-114.0,,-119.0,,,,,-1.0,71.0,-150.5,-123.9,,,-110.1,,False,,,,,True,True,False,False,,,True
31121,25,10.0,,0.0,,,,,10.0,19.4,1.0,,,,344.8,-15.0,,-25.0,,,,,-15.0,-5.6,-24.0,,,,319.8,,False,,,,,False,True,False,,,,False
31123,10,5.0,,0.0,,,,,9.0,22.9,4.3,,,,0.1,-5.0,,-10.0,,,,,-1.0,12.9,-5.7,,,,-9.9,,False,,,,,True,False,False,,,,False
31125,5,0.0,,0.0,,,,,3.0,7.7,0.1,,,,0.1,-5.0,,-5.0,,,,,-2.0,2.7,-4.9,,,,-4.9,,False,,,,,True,True,True,,,,True
31127,54,5.0,,0.0,,,,,9.0,4.1,0.1,,,,8.0,-49.0,,-54.0,,,,,-45.0,-49.9,-53.9,,,,-46.0,,False,,,,,True,False,False,,,,True
31129,5,10.0,,0.0,,,,,0.0,24.9,0.0,,,,0.0,5.0,,-5.0,,,,,-5.0,19.9,-5.0,,,,-5.0,,False,,,,,False,False,True,,,,True
31131,55,15.0,,1.0,,,,,41.0,55.3,1.5,,,,5.5,-40.0,,-54.0,,,,,-14.0,0.3,-53.5,,,,-49.5,,False,,,,,True,True,False,,,,False
31133,9,0.0,,0.0,,,,,0.0,5.8,,,,,0.0,-9.0,,-9.0,,,,,-9.0,-3.2,,,,,-9.0,,False,,,,,False,True,,,,,False
31135,28,0.0,,0.0,,,,,0.0,0.0,,,,,,-28.0,,-28.0,,,,,-28.0,-28.0,,,,,,,False,,,,,False,False,,,,,
31137,24,5.0,,0.0,,,,,4.0,16.2,0.7,,,,3.0,-19.0,,-24.0,,,,,-20.0,-7.8,-23.3,,,,-21.0,,False,,,,,False,True,False,,,,False
31139,47,15.0,,0.0,,,,,11.0,22.5,1.3,,,,231.6,-32.0,,-47.0,,,,,-36.0,-24.5,-45.7,,,,184.6,,False,,,,,False,True,False,,,,False
31141,127,95.0,,148.0,,,,,130.0,211.6,11.5,17.9,,,21.4,-32.0,,21.0,,,,,3.0,84.6,-115.5,-109.1,,,-105.6,,True,,,,,True,False,False,False,,,False
31143,19,0.0,,0.0,,,,,5.0,8.4,1.2,,,,0.0,-19.0,,-19.0,,,,,-14.0,-10.6,-17.8,,,,-19.0,,False,,,,,True,True,True,,,,True
31145,10,5.0,,0.0,,,,,2.0,9.8,0.1,,,,1.0,-5.0,,-10.0,,,,,-8.0,-0.2,-9.9,,,,-9.0,,False,,,,,False,True,False,,,,False
31147,18,10.0,,0.0,,,,,6.0,34.1,0.3,,,,0.5,-8.0,,-18.0,,,,,-12.0,16.1,-17.7,,,,-17.5,,False,,,,,False,False,False,,,,False
31149,2,0.0,,0.0,,,,,0.0,6.2,,,,,0.0,-2.0,,-2.0,,,,,-2.0,4.2,,,,,-2.0,,False,,,,,False,False,,,,,True
31151,59,55.0,,85.0,,,,,102.0,98.0,8.9,2.7,,,128.5,-4.0,,26.0,,,,,43.0,39.0,-50.1,-56.3,,,69.5,,False,,,,,False,False,False,False,,,False
31153,1137,800.0,1473.5,765.0,,,,,702.0,1277.5,415.6,722.3,731.5,,241.5,-337.0,336.5,-372.0,,,,,-435.0,140.5,-721.4,-414.7,-405.5,,-895.5,True,False,,,,,False,True,False,False,False,,False
31155,92,55.0,,66.0,,,,,63.0,139.7,6.4,85.7,,,19.7,-37.0,,-26.0,,,,,-29.0,47.7,-85.6,-6.3,,,-72.3,,True,,,,,True,False,False,True,,,False
31157,79,40.0,,0.0,,,,,110.0,217.5,5.4,59.5,,,5.3,-39.0,,-79.0,,,,,31.0,138.5,-73.6,-19.5,,,-73.7,,False,,,,,True,False,False,True,,,False
31159,89,45.0,,20.0,,,,,46.0,97.5,1.3,,,,60.8,-44.0,,-69.0,,,,,-43.0,8.5,-87.7,,,,-28.2,,False,,,,,True,True,False,,,,True
31161,7,0.0,,0.0,,,,,5.0,11.8,,,,,0.0,-7.0,,-7.0,,,,,-2.0,4.8,,,,,-7.0,,False,,,,,True,True,,,,,True
31163,11,0.0,,0.0,,,,,0.0,4.0,0.0,,,,0.0,-11.0,,-11.0,,,,,-11.0,-7.0,-11.0,,,,-11.0,,False,,,,,False,True,True,,,,False
31165,0,0.0,,0.0,,,,,5.0,5.5,,,,,0.0,0.0,,0.0,,,,,5.0,5.5,,,,,0.0,,True,,,,,False,False,,,,,True
31167,14,0.0,,0.0,,,,,15.0,5.0,1.4,,,,0.0,-14.0,,-14.0,,,,,1.0,-9.0,-12.6,,,,-14.0,,False,,,,,True,True,True,,,,False
31169,8,50.0,,0.0,,,,,5.0,79.9,0.3,,,,169.5,42.0,,-8.0,,,,,-3.0,71.9,-7.7,,,,161.5,,True,,,,,True,False,True,,,,False
31171,2,0.0,,0.0,,,,,0.0,1.2,0.0,,,,0.0,-2.0,,-2.0,,,,,-2.0,-0.8,-2.0,,,,-2.0,,False,,,,,False,True,True,,,,False
31173,41,45.0,,0.0,,,,,31.0,23.6,4.6,0.0,,,1.7,4.0,,-41.0,,,,,-10.0,-17.4,-36.4,-41.0,,,-39.3,,False,,,,,False,False,False,False,,,False
31175,9,5.0,,0.0,,,,,0.0,8.4,0.2,,,,0.6,-4.0,,-9.0,,,,,-9.0,-0.6,-8.8,,,,-8.4,,False,,,,,False,True,False,,,,False
31177,83,85.0,,107.0,,,,,66.0,130.6,6.1,,,,320.8,2.0,,24.0,,,,,-17.0,47.6,-76.9,,,,237.8,,False,,,,,False,False,False,,,,False
31179,11,20.0,,0.0,,,,,25.0,40.2,1.0,,,,2.3,9.0,,-11.0,,,,,14.0,29.2,-10.0,,,,-8.7,,False,,,,,False,False,False,,,,True
31181,3,10.0,,0.0,,,,,0.0,5.0,0.1,,,,0.3,7.0,,-3.0,,,,,-3.0,2.0,-2.9,,,,-2.7,,True,,,,,True,True,True,,,,True
31183,4,0.0,,0.0,,,,,0.0,0.0,,,,,,-4.0,,-4.0,,,,,-4.0,-4.0,,,,,,,False,,,,,False,False,,,,,
31185,50,20.0,,0.0,,,,,23.0,84.4,5.7,,,,0.0,-30.0,,-50.0,,,,,-27.0,34.4,-44.3,,,,-50.0,,False,,,,,True,False,False,,,,False
32001,58,50.0,,0.0,,,,,11.0,59.1,,,,,77.6,-8.0,,-58.0,,,,,-47.0,1.1,,,,,19.6,,False,,,,,False,True,,,,,False
32003,26706,35090.0,38732.7,82186.0,,,,,31404.0,20017.4,65341.5,17411.7,35199.9,,31752.9,8384.0,12026.7,55480.0,,,,,4698.0,-6688.6,38635.5,-9294.3,8493.9,,5046.9,False,False,,,,,True,True,False,False,False,,True
32005,129,65.0,,70.0,,,,,43.0,227.7,57.0,,,,66.2,-64.0,,-59.0,,,,,-86.0,98.7,-72.0,,,,-62.8,,True,,,,,False,False,False,,,,True
32007,422,285.0,466.8,0.0,,,,,143.0,265.5,342.4,347.0,,,486.5,-137.0,44.8,-422.0,,,,,-279.0,-156.5,-79.6,-75.0,,,64.5,True,False,,,,,False,False,True,True,,,True
32009,0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,True,,,,,True,True,,,,,
32011,4,0.0,,0.0,,,,,0.0,5.2,,,,,0.0,-4.0,,-4.0,,,,,-4.0,1.2,,,,,-4.0,,False,,,,,False,True,,,,,False
32013,18,0.0,,0.0,,,,,128.0,21.8,6.0,,,,2.9,-18.0,,-18.0,,,,,110.0,3.8,-12.0,,,,-15.1,,False,,,,,False,True,True,,,,True
32015,10,15.0,,0.0,,,,,14.0,21.8,4.8,,,,9.3,5.0,,-10.0,,,,,4.0,11.8,-5.2,,,,-0.7,,False,,,,,True,False,False,,,,True
32017,4,5.0,,0.0,,,,,0.0,10.4,0.0,,,,0.8,1.0,,-4.0,,,,,-4.0,6.4,-4.0,,,,-3.2,,False,,,,,False,False,False,,,,False
32019,139,80.0,179.2,118.0,,,,,68.0,239.6,,106.7,,,66.0,-59.0,40.2,-21.0,,,,,-71.0,100.6,,-32.3,,,-73.0,True,True,,,,,False,False,,True,,,False
32021,2,20.0,,0.0,,,,,0.0,16.4,0.2,,,,14.1,18.0,,-2.0,,,,,-2.0,14.4,-1.8,,,,12.1,,True,,,,,True,True,True,,,,True
32023,243,145.0,,0.0,,,,,51.0,229.8,239.3,199.2,,,200.2,-98.0,,-243.0,,,,,-192.0,-13.2,-3.7,-43.8,,,-42.8,,False,,,,,False,True,True,True,,,True
32027,4,5.0,,0.0,,,,,6.0,23.9,0.7,,,,7.5,1.0,,-4.0,,,,,2.0,19.9,-3.3,,,,3.5,,False,,,,,False,False,False,,,,False
32029,5,0.0,,0.0,,,,,0.0,6.2,1.1,,,,0.0,-5.0,,-5.0,,,,,-5.0,1.2,-3.9,,,,-5.0,,False,,,,,False,True,True,,,,False
32031,2701,2220.0,1955.2,1606.0,,,,,2835.0,2407.5,2081.7,2334.6,2863.0,,2009.7,-481.0,-745.8,-1095.0,,,,,134.0,-293.5,-619.3,-366.4,162.0,,-691.3,False,False,,,,,True,True,False,True,True,,False
32033,15,15.0,,0.0,,,,,8.0,14.0,0.3,,,,12.0,0.0,,-15.0,,,,,-7.0,-1.0,-14.7,,,,-3.0,,False,,,,,False,False,False,,,,False
32510,153,200.0,91.9,432.0,,,,,198.0,293.5,64.2,258.3,,,300.0,47.0,-61.1,279.0,,,,,45.0,140.5,-88.8,105.3,,,147.0,False,False,,,,,True,False,False,False,,,False
33001,26,25.0,6.6,18.0,,,,,5.0,96.0,7.3,,,,0.5,-1.0,-19.4,-8.0,,,,,-21.0,70.0,-18.7,,,,-25.5,False,False,,,,,False,False,False,,,,False
33003,28,25.0,,20.0,,,,,15.0,76.3,2.7,,,,0.6,-3.0,,-8.0,,,,,-13.0,48.3,-25.3,,,,-27.4,,False,,,,,False,False,False,,,,False
33005,31,25.0,0.0,28.0,,,,,43.0,155.6,3.6,,,,379.9,-6.0,-31.0,-3.0,,,,,12.0,124.6,-27.4,,,,348.9,False,True,,,,,False,False,False,,,,False
33007,4,10.0,,0.0,,,,,0.0,27.2,0.3,,,,1558.2,6.0,,-4.0,,,,,-4.0,23.2,-3.7,,,,1554.2,,True,,,,,True,False,True,,,,False
33009,12,35.0,0.2,12.0,,,,,5.0,96.8,3.9,,,,0.5,23.0,-11.8,0.0,,,,,-7.0,84.8,-8.1,,,,-11.5,True,True,,,,,True,False,True,,,,True
33011,479,450.0,1441.5,677.0,,,,,280.0,1240.5,156.0,171.0,370.2,,742.0,-29.0,962.5,198.0,,,,,-199.0,761.5,-323.0,-308.0,-108.8,,263.0,False,False,,,,,False,False,False,False,False,,False
33013,48,60.0,109.7,48.0,,,,,93.0,386.5,6.5,51.6,56.9,,7.9,12.0,61.7,0.0,,,,,45.0,338.5,-41.5,3.6,8.9,,-40.1,False,True,,,,,False,False,False,True,True,,False
33015,207,155.0,168.3,245.0,,,,,50.0,591.2,29.7,75.7,102.5,,602.4,-52.0,-38.7,38.0,,,,,-157.0,384.2,-177.3,-131.3,-104.5,,395.4,True,True,,,,,False,False,False,False,False,,False
33017,65,35.0,39.5,0.0,,,,,23.0,229.2,0.2,21.6,21.5,,0.0,-30.0,-25.5,-65.0,,,,,-42.0,164.2,-64.8,-43.4,-43.5,,-65.0,True,False,,,,,False,False,False,False,False,,False
33019,8,10.0,,0.0,,,,,30.0,60.7,2.5,,,,0.0,2.0,,-8.0,,,,,22.0,52.7,-5.5,,,,-8.0,,False,,,,,False,False,False,,,,False
34001,556,540.0,967.1,746.0,,,,,403.0,1024.0,212.1,423.5,455.2,,2947.5,-16.0,411.1,190.0,,,,,-153.0,468.0,-343.9,-132.5,-100.8,,2391.5,False,False,,,,,False,False,False,False,False,,False
34003,1383,660.0,58.9,791.0,,,,,630.0,2091.0,229.9,1783.2,347.7,,92.0,-723.0,-1324.2,-592.0,,,,,-753.0,708.0,-1153.1,400.2,-1035.3,,-1291.0,False,True,,,,,False,True,False,True,False,,False
34005,820,400.0,524.4,371.0,,,,,473.0,1351.8,79.4,331.9,359.6,,606.0,-420.0,-295.6,-449.0,,,,,-347.0,531.8,-740.6,-488.1,-460.4,,-214.0,True,False,,,,,True,False,False,False,False,,True
34007,1120,740.0,930.3,174.0,,,,,1134.0,2101.4,194.6,379.7,798.5,,534.7,-380.0,-189.7,-946.0,,,,,14.0,981.4,-925.4,-740.3,-321.5,,-585.3,True,False,,,,,True,False,False,False,True,,False
34009,123,100.0,123.5,40.0,,,,,92.0,318.5,21.8,124.3,72.4,,72.9,-23.0,0.5,-83.0,,,,,-31.0,195.5,-101.2,1.3,-50.6,,-50.1,True,False,,,,,False,False,False,True,False,,False
34011,418,145.0,237.2,25.0,,,,,496.0,308.7,11.3,61.0,141.2,,12.5,-273.0,-180.8,-393.0,,,,,78.0,-109.3,-406.7,-357.0,-276.8,,-405.5,True,False,,,,,True,True,False,False,False,,False
34013,986,585.0,321.1,681.0,,,,,887.0,1363.0,127.9,436.6,328.0,,0.0,-401.0,-664.9,-305.0,,,,,-99.0,377.0,-858.1,-549.4,-658.0,,-986.0,False,True,,,,,True,True,False,False,False,,False
34015,725,405.0,352.9,215.0,,,,,475.0,1061.2,81.5,319.5,211.7,,277.5,-320.0,-372.1,-510.0,,,,,-250.0,336.2,-643.5,-405.5,-513.3,,-447.5,False,False,,,,,True,False,False,False,False,,False
34017,770,860.0,291.6,1054.0,,,,,809.0,3636.7,,148.0,167.2,,361.2,90.0,-478.4,284.0,,,,,39.0,2866.7,,-622.0,-602.8,,-408.8,False,False,,,,,True,False,,False,False,,False
34019,90,35.0,182.8,61.0,,,,,58.0,232.6,,116.6,15.0,,3314.5,-55.0,92.8,-29.0,,,,,-32.0,142.6,,26.6,-75.0,,3224.5,False,True,,,,,True,False,,True,False,,False
34021,433,330.0,687.3,187.0,,,,,577.0,662.1,,239.9,254.7,,4829.4,-103.0,254.3,-246.0,,,,,144.0,229.1,,-193.1,-178.3,,4396.4,False,False,,,,,False,False,,False,False,,False
34023,1103,770.0,129.8,806.0,,,,,917.0,2357.7,,608.7,431.7,,401.5,-333.0,-973.2,-297.0,,,,,-186.0,1254.7,,-494.3,-671.3,,-701.5,False,True,,,,,True,False,,False,False,,False
34025,924,1060.0,345.5,843.0,,,,,430.0,2362.0,407.4,1337.5,914.1,,276.3,136.0,-578.5,-81.0,,,,,-494.0,1438.0,-516.6,413.5,-9.9,,-647.7,False,True,,,,,False,False,False,False,True,,False
34027,447,325.0,167.3,296.0,,,,,308.0,1682.8,78.1,599.8,72.4,,408.1,-122.0,-279.7,-151.0,,,,,-139.0,1235.8,-368.9,152.8,-374.6,,-38.9,False,False,,,,,False,False,False,False,False,,True
34029,968,680.0,480.6,823.0,,,,,563.0,1930.0,183.2,699.7,403.3,,1247.7,-288.0,-487.4,-145.0,,,,,-405.0,962.0,-784.8,-268.3,-564.7,,279.7,False,True,,,,,False,False,False,True,False,,True
34031,982,585.0,797.9,982.0,,,,,629.0,1246.4,,399.5,389.4,,143.1,-397.0,-184.1,0.0,,,,,-353.0,264.4,,-582.5,-592.6,,-838.9,True,True,,,,,True,True,,False,False,,False
34033,125,85.0,131.7,77.0,,,,,93.0,175.2,14.0,61.6,73.0,,2077.2,-40.0,6.7,-48.0,,,,,-32.0,50.2,-111.0,-63.4,-52.0,,1952.2,True,False,,,,,True,False,False,False,False,,False
34035,276,360.0,166.8,382.0,,,,,241.0,946.3,,421.4,94.4,,268.1,84.0,-109.2,106.0,,,,,-35.0,670.3,,145.4,-181.6,,-7.9,False,False,,,,,True,False,,False,False,,True
34037,119,90.0,30.3,75.0,,,,,28.0,535.2,25.6,82.0,153.4,,86.2,-29.0,-88.7,-44.0,,,,,-91.0,416.2,-93.4,-37.0,34.4,,-32.8,False,False,,,,,False,False,False,False,False,,False
34039,679,375.0,306.4,1.0,,,,,709.0,820.5,,491.3,0.0,,81.7,-304.0,-372.6,-678.0,,,,,30.0,141.5,,-187.7,-679.0,,-597.3,False,False,,,,,True,True,,True,False,,False
34041,107,50.0,51.7,35.0,,,,,53.0,226.0,10.0,60.3,69.7,,13.4,-57.0,-55.3,-72.0,,,,,-54.0,119.0,-97.0,-46.7,-37.3,,-93.6,True,False,,,,,True,False,False,True,True,,False
35001,1847,3565.0,2341.2,4687.0,,,,,3724.0,3458.9,5048.4,3078.5,3268.4,,4458.8,1718.0,494.2,2840.0,,,,,1877.0,1611.9,3201.4,1231.5,1421.4,,2611.8,True,False,,,,,False,True,False,True,True,,False
35003,2,5.0,,0.0,,,,,0.0,12.7,0.1,,,,1.0,3.0,,-2.0,,,,,-2.0,10.7,-1.9,,,,-1.0,,True,,,,,True,False,True,,,,True
35005,410,185.0,76.9,429.0,,,,,260.0,752.0,37.4,295.8,,,273.9,-225.0,-333.1,19.0,,,,,-150.0,342.0,-372.6,-114.2,,,-136.1,False,True,,,,,True,False,False,True,,,True
35006,143,60.0,,0.0,,,,,91.0,106.4,9.0,49.2,,,1.5,-83.0,,-143.0,,,,,-52.0,-36.6,-134.0,-93.8,,,-141.5,,False,,,,,True,True,False,False,,,False
35007,8,10.0,,0.0,,,,,5.0,17.8,0.5,,,,2.3,2.0,,-8.0,,,,,-3.0,9.8,-7.5,,,,-5.7,,False,,,,,False,False,False,,,,False
35009,335,270.0,,434.0,,,,,526.0,547.9,77.3,228.6,,,469.7,-65.0,,99.0,,,,,191.0,212.9,-257.7,-106.4,,,134.7,,False,,,,,False,False,False,False,,,False
35011,0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,True,,,,,True,True,,,,,
35013,1011,1550.0,1971.7,1556.0,,,,,1792.0,2024.7,1365.8,1469.9,1599.9,,1198.0,539.0,960.7,545.0,,,,,781.0,1013.7,354.8,458.9,588.9,,187.0,False,False,,,,,False,False,True,True,False,,True
35015,241,175.0,195.2,288.0,,,,,428.0,489.6,78.3,151.5,,,166.6,-66.0,-45.8,47.0,,,,,187.0,248.6,-162.7,-89.5,,,-74.4,True,True,,,,,False,False,False,False,,,False
35017,30,75.0,,0.0,,,,,51.0,151.2,8.0,,,,2.6,45.0,,-30.0,,,,,21.0,121.2,-22.0,,,,-27.4,,True,,,,,True,False,True,,,,True
35019,10,20.0,,0.0,,,,,4.0,5.4,1.5,,,,7.2,10.0,,-10.0,,,,,-6.0,-4.6,-8.5,,,,-2.8,,False,,,,,True,True,True,,,,True
35021,1,0.0,,0.0,,,,,0.0,1.8,0.0,,,,0.0,-1.0,,-1.0,,,,,-1.0,0.8,-1.0,,,,-1.0,,False,,,,,False,True,True,,,,False
35023,15,30.0,,0.0,,,,,14.0,26.3,19.0,,,,11.5,15.0,,-15.0,,,,,-1.0,11.3,4.0,,,,-3.5,,False,,,,,True,True,True,,,,True
35025,674,370.0,346.6,0.0,,,,,486.0,758.9,392.4,314.0,,,254.1,-304.0,-327.4,-674.0,,,,,-188.0,84.9,-281.6,-360.0,,,-419.9,False,False,,,,,True,True,True,False,,,False
35027,128,60.0,,0.0,,,,,5.0,89.6,10.2,,,,152.5,-68.0,,-128.0,,,,,-123.0,-38.4,-117.8,,,,24.5,,False,,,,,False,True,False,,,,True
35028,11,15.0,,25.0,,,,,6.0,24.1,1.2,,,,0.6,4.0,,14.0,,,,,-5.0,13.1,-9.8,,,,-10.4,,False,,,,,False,False,False,,,,False
35029,121,110.0,,0.0,,,,,58.0,363.4,13.2,99.8,,,130.3,-11.0,,-121.0,,,,,-63.0,242.4,-107.8,-21.2,,,9.3,,False,,,,,False,False,False,False,,,True
35031,405,645.0,459.4,462.0,,,,,439.0,217.3,217.9,59.9,499.4,,0.0,240.0,54.4,57.0,,,,,34.0,-187.7,-187.1,-345.1,94.4,,-405.0,True,True,,,,,True,True,True,False,True,,False
35033,3,5.0,,0.0,,,,,0.0,35.0,,,,,0.6,2.0,,-3.0,,,,,-3.0,32.0,,,,,-2.4,,False,,,,,False,False,,,,,False
35035,113,135.0,235.7,0.0,,,,,61.0,485.9,91.9,81.9,,,286.2,22.0,122.7,-113.0,,,,,-52.0,372.9,-21.1,-31.1,,,173.2,False,False,,,,,False,False,True,False,,,False
35037,39,40.0,,0.0,,,,,11.0,55.7,2.0,,,,2.1,1.0,,-39.0,,,,,-28.0,16.7,-37.0,,,,-36.9,,False,,,,,False,False,False,,,,False
35039,150,290.0,,0.0,,,,,85.0,343.8,637.6,121.5,,,131.0,140.0,,-150.0,,,,,-65.0,193.8,487.6,-28.5,,,-19.0,,False,,,,,True,False,False,True,,,True
35041,107,40.0,,0.0,,,,,83.0,90.2,12.6,,,,88.3,-67.0,,-107.0,,,,,-24.0,-16.8,-94.4,,,,-18.7,,False,,,,,True,True,False,,,,True
35043,276,420.0,198.5,708.0,,,,,417.0,862.6,372.5,274.6,370.5,,388.0,144.0,-77.5,432.0,,,,,141.0,586.6,96.5,-1.4,94.5,,112.0,True,False,,,,,True,False,True,True,True,,True
35045,302,710.0,330.0,951.0,,,,,448.0,389.0,331.8,246.6,395.1,,490.9,408.0,28.0,649.0,,,,,146.0,87.0,29.8,-55.4,93.1,,188.9,True,False,,,,,True,True,True,True,True,,True
35047,32,30.0,,0.0,,,,,207.0,118.2,5.3,,,,159.3,-2.0,,-32.0,,,,,175.0,86.2,-26.7,,,,127.3,,False,,,,,False,False,False,,,,False
35049,346,395.0,267.4,812.0,,,,,544.0,783.0,396.5,532.2,,,437.0,49.0,-78.6,466.0,,,,,198.0,437.0,50.5,186.2,,,91.0,False,False,,,,,False,False,False,False,,,False
35051,17,25.0,,0.0,,,,,5.0,14.3,5.3,,,,515.5,8.0,,-17.0,,,,,-12.0,-2.7,-11.7,,,,498.5,,False,,,,,False,True,False,,,,False
35053,13,5.0,,0.0,,,,,24.0,56.8,8.6,,,,288.2,-8.0,,-13.0,,,,,11.0,43.8,-4.4,,,,275.2,,False,,,,,False,False,True,,,,False
35055,47,85.0,,0.0,,,,,46.0,147.9,10.3,,,,7.7,38.0,,-47.0,,,,,-1.0,100.9,-36.7,,,,-39.3,,False,,,,,True,False,True,,,,False
35057,13,15.0,,0.0,,,,,17.0,58.9,6.2,,,,270.3,2.0,,-13.0,,,,,4.0,45.9,-6.8,,,,257.3,,False,,,,,False,False,False,,,,False
35059,17,30.0,,0.0,,,,,3.0,9.9,1.2,,,,0.6,13.0,,-17.0,,,,,-14.0,-7.1,-15.8,,,,-16.4,,False,,,,,False,True,False,,,,False
35061,239,345.0,168.0,920.0,,,,,274.0,530.2,447.3,305.3,,,313.8,106.0,-71.0,681.0,,,,,35.0,291.2,208.3,66.3,,,74.8,True,False,,,,,True,False,False,True,,,True
36001,378,535.0,241.1,1107.0,,,,,195.0,1718.6,138.0,94.3,593.8,,38.0,157.0,-136.9,729.0,,,,,-183.0,1340.6,-240.0,-283.7,215.8,,-340.0,True,False,,,,,False,False,False,False,False,,False
36003,13,25.0,,25.0,,,,,56.0,106.2,5.9,,,,0.5,12.0,,12.0,,,,,43.0,93.2,-7.1,,,,-12.5,,False,,,,,False,False,True,,,,False
36005,2352,0.0,,364.0,,,,,,6617.7,,,,,,-2352.0,,-1988.0,,,,,,4265.7,,,,,,,True,,,,,,False,,,,,
36007,350,350.0,255.9,494.0,,,,,101.0,1406.1,62.8,219.1,338.0,,66.7,0.0,-94.1,144.0,,,,,-249.0,1056.1,-287.2,-130.9,-12.0,,-283.3,False,False,,,,,False,False,False,False,False,,False
36009,33,35.0,36.9,35.0,,,,,72.0,338.2,10.8,73.2,,,1.0,2.0,3.9,2.0,,,,,39.0,305.2,-22.2,40.2,,,-32.0,False,False,,,,,False,False,False,False,,,False
36011,37,15.0,43.0,0.0,,,,,29.0,199.1,0.7,42.6,,,0.2,-22.0,6.0,-37.0,,,,,-8.0,162.1,-36.3,5.6,,,-36.8,True,False,,,,,True,False,False,True,,,False
36013,93,120.0,117.2,340.0,,,,,327.0,726.0,11.5,191.6,,,10.6,27.0,24.2,247.0,,,,,234.0,633.0,-81.5,98.6,,,-82.4,True,False,,,,,False,False,False,False,,,False
36015,41,25.0,7.2,0.0,,,,,62.0,183.5,4.0,5.5,,,3843.3,-16.0,-33.8,-41.0,,,,,21.0,142.5,-37.0,-35.5,,,3802.3,False,False,,,,,False,False,False,False,,,False
