,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
02195,2,0.0,,0.0,0.0,,,,,,,3.2,,0.9,0.8,,,,0.0,,,,,,-2.0,,-2.0,-2.0,,,,,,,1.2,,-1.1,-1.2,,,,-2.0,,,,,,,False,False,,,,,,,True,,True,True,,,,True,,,,,
02198,18,0.0,,0.0,0.0,,,,,,,5.7,,1.4,2.3,,,,0.0,,,,,,-18.0,,-18.0,-18.0,,,,,,,-12.3,,-16.6,-15.7,,,,-18.0,,,,,,,False,False,,,,,,,True,,True,True,,,,True,,,,,
02220,23,12.0,,5.0,0.0,,,,,,,5.1,,5.5,6.5,,,,9.5,,,,,,-11.0,,-18.0,-23.0,,,,,,,-17.9,,-17.5,-16.5,,,,-13.5,,,,,,,False,False,,,,,,,False,,False,False,,,,False,,,,,
02230,0,0.0,,0.0,0.0,,,,,,,0.0,,,0.5,,,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,0.5,,,,,,,,,,,True,True,,,,,,,True,,,False,,,,,,,,,
02240,7,12.0,,3.0,0.0,,,,,,,10.2,,2.0,2.4,,,,8.7,,,,,,5.0,,-4.0,-7.0,,,,,,,3.2,,-5.0,-4.6,,,,1.7,,,,,,,True,False,,,,,,,True,,True,True,,,,True,,,,,
02261,38,80.0,,39.0,36.0,,,,,,,109.5,,11.1,49.5,,,,,,,,,,42.0,,1.0,-2.0,,,,,,,71.5,,-26.9,11.5,,,,,,,,,,,True,True,,,,,,,False,,True,True,,,,,,,,,
02275,6,0.0,,0.0,0.0,,,,,,,0.7,,,3.0,,,,0.0,,,,,,-6.0,,-6.0,-6.0,,,,,,,-5.3,,,-3.0,,,,-6.0,,,,,,,False,False,,,,,,,True,,,True,,,,True,,,,,
02282,10,4.0,,0.0,0.0,,,,,,,0.0,,,3.3,,,,,,,,,,-6.0,,-10.0,-10.0,,,,,,,-10.0,,,-6.7,,,,,,,,,,,False,False,,,,,,,False,,,False,,,,,,,,,
02290,26,88.0,,23.0,0.0,,,,,,,54.8,,22.7,44.8,,,,,,,,,,62.0,,-3.0,-26.0,,,,,,,28.8,,-3.3,18.8,,,,,,,,,,,True,True,,,,,,,True,,True,True,,,,,,,,,
04001,393,692.0,648.5,464.0,699.0,,,,,,519.0,288.5,,311.8,678.6,47.1,,,414.5,,,,,,299.0,255.5,71.0,306.0,,,,,,126.0,-104.5,,-81.2,285.6,-345.9,,,21.5,,,,,,True,True,False,,,,,,True,True,,True,True,False,,,True,,,,,
04003,434,584.0,2452.5,460.0,350.0,,,,,,785.0,1313.7,,209.7,541.1,568.0,,,376.4,,,,,,150.0,2018.5,26.0,-84.0,,,,,,351.0,879.7,,-224.3,107.1,134.0,,,-57.6,,,,,,False,True,True,,,,,,False,False,,False,True,True,,,True,,,,,
04005,387,808.0,1015.5,637.0,646.0,,,,,,1035.0,604.3,,398.3,709.7,451.2,,,1261.5,395.0,,,,,421.0,628.5,250.0,259.0,,,,,,648.0,217.3,,11.3,322.7,64.2,,,874.5,8.0,,,,,False,True,True,,,,,,False,True,,True,True,True,,,False,True,,,,
04007,399,540.0,485.8,464.0,669.0,,,,,,422.0,606.0,,553.6,663.4,247.4,,,333.0,,,,,,141.0,86.8,65.0,270.0,,,,,,23.0,207.0,,154.6,264.4,-151.6,,,-66.0,,,,,,True,True,False,,,,,,True,False,,False,False,False,,,True,,,,,
04009,309,336.0,,212.0,583.0,,,,,,192.0,275.2,,207.8,292.6,186.6,,,726.9,,,,,,27.0,,-97.0,274.0,,,,,,-117.0,-33.8,,-101.2,-16.4,-122.4,,,417.9,,,,,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,,
04011,20,4.0,,10.0,0.0,,,,,,86.0,22.7,,13.3,39.6,,,,0.2,,,,,,-16.0,,-10.0,-20.0,,,,,,66.0,2.7,,-6.7,19.6,,,,-19.8,,,,,,,True,False,,,,,,False,True,,True,False,,,,False,,,,,
04012,35,112.0,,66.0,113.0,,,,,,128.0,121.9,,15.3,127.6,31.2,,,67.6,,,,,,77.0,,31.0,78.0,,,,,,93.0,86.9,,-19.7,92.6,-3.8,,,32.6,,,,,,,True,False,,,,,,False,False,,True,False,True,,,True,,,,,
04013,24394,53684.0,98175.2,38930.0,38184.0,,,,,,50321.0,28285.1,,49949.4,48827.9,35854.4,,,35147.5,35766.0,,,,,29290.0,73781.2,14536.0,13790.0,,,,,,25927.0,3891.1,,25555.4,24433.9,11460.4,,,10753.5,11372.0,,,,,False,True,True,,,,,,True,True,,True,True,True,,,True,True,,,,
04015,803,1808.0,3156.2,1564.0,1728.0,,,,,,1778.0,2227.8,,1008.0,1382.8,1214.2,,,1572.5,1597.0,,,,,1005.0,2353.2,761.0,925.0,,,,,,975.0,1424.8,,205.0,579.8,411.2,,,769.5,794.0,,,,,False,True,True,,,,,,True,False,,True,True,True,,,True,True,,,,
04017,451,1124.0,2059.8,786.0,850.0,,,,,,1005.0,639.3,,724.9,953.4,163.4,,,624.1,,,,,,673.0,1608.8,335.0,399.0,,,,,,554.0,188.3,,273.9,502.4,-287.6,,,173.1,,,,,,False,True,True,,,,,,True,True,,True,True,True,,,True,,,,,
04019,5646,6120.0,13393.7,4990.0,4967.0,,,,,,6876.0,7806.7,,5155.2,6204.7,4470.5,,,4408.5,3808.0,,,,,474.0,7747.7,-656.0,-679.0,,,,,,1230.0,2160.7,,-490.8,558.7,-1175.5,,,-1237.5,-1838.0,,,,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,,
04021,1778,3368.0,7476.3,2511.0,2670.0,,,,,,2297.0,2452.3,,2824.4,2939.5,1930.5,,,1808.9,2558.0,,,,,1590.0,5698.3,733.0,892.0,,,,,,519.0,674.3,,1046.4,1161.5,152.5,,,30.9,780.0,,,,,False,True,True,,,,,,True,True,,True,True,True,,,True,True,,,,
04023,246,900.0,,464.0,525.0,,,,,,807.0,297.7,,341.5,833.6,49.4,,,544.2,,,,,,654.0,,218.0,279.0,,,,,,561.0,51.7,,95.5,587.6,-196.6,,,298.2,,,,,,,True,True,,,,,,True,True,,True,True,True,,,True,,,,,
04025,696,816.0,1464.0,738.0,910.0,,,,,,1378.0,1581.6,,579.6,717.9,911.6,,,475.5,613.0,,,,,120.0,768.0,42.0,214.0,,,,,,682.0,885.6,,-116.4,21.9,215.6,,,-220.5,-83.0,,,,,False,True,False,,,,,,False,False,,True,True,False,,,False,True,,,,
04027,1907,4208.0,2619.8,2535.0,3011.0,,,,,,3178.0,1454.5,,1442.6,3833.5,427.0,,,4141.7,2388.0,,,,,2301.0,712.8,628.0,1104.0,,,,,,1271.0,-452.5,,-464.4,1926.5,-1480.0,,,2234.7,481.0,,,,,True,True,True,,,,,,True,True,,True,True,True,,,True,True,,,,
05001,96,240.0,,151.0,484.0,,,,,,155.0,311.5,,59.9,149.3,71.6,,,132.0,,,,,,144.0,,55.0,388.0,,,,,,59.0,215.5,,-36.1,53.3,-24.4,,,36.0,,,,,,,True,False,,,,,,True,False,,True,True,True,,,True,,,,,
05003,205,188.0,,202.0,291.0,,,,,,180.0,205.1,,241.3,204.9,137.5,,,208.1,,,,,,-17.0,,-3.0,86.0,,,,,,-25.0,0.1,,36.3,-0.1,-67.5,,,3.1,,,,,,,True,False,,,,,,False,True,,False,True,False,,,True,,,,,
05005,54,60.0,,44.0,198.0,,,,,,138.0,214.3,,22.9,48.2,,,,41.2,,,,,,6.0,,-10.0,144.0,,,,,,84.0,160.3,,-31.1,-5.8,,,,-12.8,,,,,,,False,False,,,,,,False,False,,False,True,,,,False,,,,,
05007,910,1468.0,4234.4,1198.0,1383.0,,,,,,1954.0,1675.6,,806.5,1526.8,674.5,,,1129.9,1198.0,,,,,558.0,3324.4,288.0,473.0,,,,,,1044.0,765.6,,-103.5,616.8,-235.5,,,219.9,288.0,,,,,False,True,True,,,,,,False,False,,True,False,True,,,True,True,,,,
05009,151,128.0,,137.0,258.0,,,,,,158.0,297.8,,128.6,125.0,133.0,,,152.3,,,,,,-23.0,,-14.0,107.0,,,,,,7.0,146.8,,-22.4,-26.0,-18.0,,,1.3,,,,,,,True,False,,,,,,True,False,,True,False,True,,,True,,,,,
05011,137,92.0,,65.0,117.0,,,,,,82.0,95.0,,17.5,66.7,62.4,,,60.8,,,,,,-45.0,,-72.0,-20.0,,,,,,-55.0,-42.0,,-119.5,-70.3,-74.6,,,-76.2,,,,,,,False,True,,,,,,False,True,,False,False,False,,,False,,,,,
05013,15,20.0,,10.0,0.0,,,,,,10.0,43.0,,,5.5,,,,15.1,,,,,,5.0,,-5.0,-15.0,,,,,,-5.0,28.0,,,-9.5,,,,0.1,,,,,,,False,False,,,,,,False,False,,,False,,,,True,,,,,
05015,115,208.0,,168.0,316.0,,,,,,97.0,217.0,,85.6,196.1,162.8,,,273.6,,,,,,93.0,,53.0,201.0,,,,,,-18.0,102.0,,-29.4,81.1,47.8,,,158.6,,,,,,,True,False,,,,,,True,False,,True,True,True,,,False,,,,,
05017,646,160.0,,112.0,108.0,,,,,,162.0,112.3,,79.9,207.7,11.7,,,160.5,,,,,,-486.0,,-534.0,-538.0,,,,,,-484.0,-533.7,,-566.1,-438.3,-634.3,,,-485.5,,,,,,,False,False,,,,,,True,False,,False,True,False,,,True,,,,,
05019,78,140.0,,128.0,276.0,,,,,,128.0,97.2,,69.0,141.3,75.6,,,201.0,,,,,,62.0,,50.0,198.0,,,,,,50.0,19.2,,-9.0,63.3,-2.4,,,123.0,,,,,,,True,False,,,,,,True,True,,True,False,True,,,False,,,,,
05021,63,56.0,,48.0,42.0,,,,,,67.0,99.9,,33.9,50.4,51.5,,,44.4,,,,,,-7.0,,-15.0,-21.0,,,,,,4.0,36.9,,-29.1,-12.6,-11.5,,,-18.6,,,,,,,False,False,,,,,,True,False,,False,False,False,,,False,,,,,
05023,70,80.0,,45.0,0.0,,,,,,169.0,94.1,,30.3,98.1,85.5,,,45.3,,,,,,10.0,,-25.0,-70.0,,,,,,99.0,24.1,,-39.7,28.1,15.5,,,-24.7,,,,,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05025,72,56.0,,34.0,29.0,,,,,,37.0,38.3,,21.2,43.8,,,,66.4,,,,,,-16.0,,-38.0,-43.0,,,,,,-35.0,-33.7,,-50.8,-28.2,,,,-5.6,,,,,,,False,False,,,,,,False,False,,False,False,,,,True,,,,,
05027,111,120.0,,130.0,172.0,,,,,,184.0,241.1,,99.7,147.4,123.0,,,101.2,,,,,,9.0,,19.0,61.0,,,,,,73.0,130.1,,-11.3,36.4,12.0,,,-9.8,,,,,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05029,67,40.0,,54.0,29.0,,,,,,215.0,100.1,,12.3,53.3,90.2,,,82.6,,,,,,-27.0,,-13.0,-38.0,,,,,,148.0,33.1,,-54.7,-13.7,23.2,,,15.6,,,,,,,True,False,,,,,,False,False,,False,True,True,,,True,,,,,
05031,744,920.0,841.9,872.0,1695.0,,,,,,1107.0,779.2,,414.2,870.2,656.3,,,1072.7,,,,,,176.0,97.9,128.0,951.0,,,,,,363.0,35.2,,-329.8,126.2,-87.7,,,328.7,,,,,,True,True,False,,,,,,False,True,,False,True,True,,,False,,,,,
05033,389,364.0,345.3,395.0,504.0,,,,,,628.0,557.6,,291.9,381.1,407.2,,,381.1,,,,,,-25.0,-43.7,6.0,115.0,,,,,,239.0,168.6,,-97.1,-7.9,18.2,,,-7.9,,,,,,False,True,False,,,,,,False,False,,False,True,True,,,True,,,,,
05035,491,572.0,,398.0,1105.0,,,,,,593.0,289.3,,397.6,569.3,189.8,,,347.8,,,,,,81.0,,-93.0,614.0,,,,,,102.0,-201.7,,-93.4,78.3,-301.2,,,-143.2,,,,,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,,
05037,91,136.0,,110.0,161.0,,,,,,190.0,129.9,,71.9,137.5,55.8,,,120.6,,,,,,45.0,,19.0,70.0,,,,,,99.0,38.9,,-19.1,46.5,-35.2,,,29.6,,,,,,,True,False,,,,,,False,True,,True,False,True,,,True,,,,,
05039,60,36.0,,29.0,29.0,,,,,,30.0,28.2,,25.4,37.7,,,,,,,,,,-24.0,,-31.0,-31.0,,,,,,-30.0,-31.8,,-34.6,-22.3,,,,,,,,,,,False,False,,,,,,False,False,,False,True,,,,,,,,,
05041,95,108.0,,92.0,236.0,,,,,,111.0,114.8,,25.5,88.0,79.2,,,165.1,,,,,,13.0,,-3.0,141.0,,,,,,16.0,19.8,,-69.5,-7.0,-15.8,,,70.1,,,,,,,True,False,,,,,,False,False,,False,True,False,,,False,,,,,
05043,167,72.0,,89.0,84.0,,,,,,164.0,140.1,,94.1,125.5,88.5,,,75.8,,,,,,-95.0,,-78.0,-83.0,,,,,,-3.0,-26.9,,-72.9,-41.5,-78.5,,,-91.2,,,,,,,True,True,,,,,,True,True,,True,True,True,,,True,,,,,
05045,439,632.0,1565.4,694.0,664.0,,,,,,956.0,1115.5,,657.2,684.0,637.7,,,2338.6,,,,,,193.0,1126.4,255.0,225.0,,,,,,517.0,676.5,,218.2,245.0,198.7,,,1899.6,,,,,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05047,83,116.0,,108.0,269.0,,,,,,104.0,103.4,,111.3,112.0,,,,89.0,,,,,,33.0,,25.0,186.0,,,,,,21.0,20.4,,28.3,29.0,,,,6.0,,,,,,,True,False,,,,,,True,True,,True,True,,,,True,,,,,
05049,32,12.0,,10.0,3.0,,,,,,37.0,27.4,,11.4,7.3,,,,14.3,,,,,,-20.0,,-22.0,-29.0,,,,,,5.0,-4.6,,-20.6,-24.7,,,,-17.7,,,,,,,False,False,,,,,,True,True,,False,False,,,,True,,,,,
05051,646,800.0,282.1,847.0,1777.0,,,,,,852.0,891.5,,1062.5,781.2,855.6,,,882.7,,,,,,154.0,-363.9,201.0,1131.0,,,,,,206.0,245.5,,416.5,135.2,209.6,,,236.7,,,,,,False,False,False,,,,,,False,False,,False,True,False,,,False,,,,,
05053,53,136.0,,106.0,252.0,,,,,,93.0,147.6,,130.5,137.5,90.3,,,125.8,,,,,,83.0,,53.0,199.0,,,,,,40.0,94.6,,77.5,84.5,37.3,,,72.8,,,,,,,True,False,,,,,,True,False,,True,False,True,,,True,,,,,
05055,358,192.0,,222.0,412.0,,,,,,352.0,324.0,,252.3,222.9,192.1,,,130.6,,,,,,-166.0,,-136.0,54.0,,,,,,-6.0,-34.0,,-105.7,-135.1,-165.9,,,-227.4,,,,,,,True,True,,,,,,True,True,,True,True,True,,,False,,,,,
05057,140,204.0,,164.0,396.0,,,,,,150.0,239.6,,183.7,170.3,112.5,,,181.0,,,,,,64.0,,24.0,256.0,,,,,,10.0,99.6,,43.7,30.3,-27.5,,,41.0,,,,,,,True,False,,,,,,True,False,,True,True,True,,,True,,,,,
05059,285,192.0,,111.0,113.0,,,,,,455.0,371.5,,85.6,157.7,15.6,,,121.4,,,,,,-93.0,,-174.0,-172.0,,,,,,170.0,86.5,,-199.4,-127.3,-269.4,,,-163.6,,,,,,,False,False,,,,,,False,True,,False,False,False,,,False,,,,,
05061,161,244.0,,125.0,318.0,,,,,,115.0,148.7,,108.6,217.6,95.6,,,271.1,,,,,,83.0,,-36.0,157.0,,,,,,-46.0,-12.3,,-52.4,56.6,-65.4,,,110.1,,,,,,,True,False,,,,,,True,True,,True,True,True,,,False,,,,,
05063,489,320.0,,383.0,1007.0,,,,,,463.0,302.4,,735.9,390.3,215.1,,,296.5,,,,,,-169.0,,-106.0,518.0,,,,,,-26.0,-186.6,,246.9,-98.7,-273.9,,,-192.5,,,,,,,True,False,,,,,,True,False,,False,True,False,,,False,,,,,
05065,47,24.0,,12.0,0.0,,,,,,30.0,43.1,,12.6,14.2,,,,18.0,,,,,,-23.0,,-35.0,-47.0,,,,,,-17.0,-3.9,,-34.4,-32.8,,,,-29.0,,,,,,,False,False,,,,,,True,True,,False,False,,,,False,,,,,
05067,119,32.0,,32.0,28.0,,,,,,201.0,63.6,,66.6,25.2,,,,37.7,,,,,,-87.0,,-87.0,-91.0,,,,,,82.0,-55.4,,-52.4,-93.8,,,,-81.3,,,,,,,False,False,,,,,,True,True,,True,False,,,,True,,,,,
05069,735,708.0,316.9,553.0,904.0,,,,,,695.0,662.4,,478.5,635.7,199.8,,,687.8,,,,,,-27.0,-418.1,-182.0,169.0,,,,,,-40.0,-72.6,,-256.5,-99.3,-535.2,,,-47.2,,,,,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05071,174,336.0,,202.0,280.0,,,,,,332.0,283.7,,190.2,348.8,88.7,,,215.5,,,,,,162.0,,28.0,106.0,,,,,,158.0,109.7,,16.2,174.8,-85.3,,,41.5,,,,,,,True,True,,,,,,True,True,,True,False,True,,,True,,,,,
05073,20,36.0,,25.0,32.0,,,,,,21.0,56.3,,22.9,34.1,,,,24.7,,,,,,16.0,,5.0,12.0,,,,,,1.0,36.3,,2.9,14.1,,,,4.7,,,,,,,True,True,,,,,,True,False,,True,True,,,,True,,,,,
05075,84,88.0,,69.0,230.0,,,,,,144.0,134.1,,15.5,86.8,47.9,,,72.1,,,,,,4.0,,-15.0,146.0,,,,,,60.0,50.1,,-68.5,2.8,-36.1,,,-11.9,,,,,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,,
05077,120,48.0,,31.0,10.0,,,,,,100.0,67.7,,10.9,60.1,16.7,,,400.8,,,,,,-72.0,,-89.0,-110.0,,,,,,-20.0,-52.3,,-109.1,-59.9,-103.3,,,280.8,,,,,,,False,False,,,,,,True,True,,False,True,False,,,False,,,,,
05079,231,100.0,,18.0,0.0,,,,,,148.0,68.4,,19.8,103.0,1.9,,,9.4,,,,,,-131.0,,-213.0,-231.0,,,,,,-83.0,-162.6,,-211.2,-128.0,-229.1,,,-221.6,,,,,,,False,False,,,,,,True,False,,False,True,False,,,False,,,,,
05081,176,72.0,,51.0,24.0,,,,,,85.0,96.1,,114.5,55.6,,,,44.9,,,,,,-104.0,,-125.0,-152.0,,,,,,-91.0,-79.9,,-61.5,-120.4,,,,-131.1,,,,,,,False,False,,,,,,True,True,,True,False,,,,False,,,,,
05083,230,68.0,,82.0,81.0,,,,,,184.0,195.7,,23.6,72.4,97.8,,,53.3,,,,,,-162.0,,-148.0,-149.0,,,,,,-46.0,-34.3,,-206.4,-157.6,-132.2,,,-176.7,,,,,,,True,True,,,,,,True,True,,False,True,True,,,False,,,,,
05085,309,348.0,250.2,394.0,843.0,,,,,,497.0,596.2,,444.2,385.2,377.5,,,385.1,,,,,,39.0,-58.8,85.0,534.0,,,,,,188.0,287.2,,135.2,76.2,68.5,,,76.1,,,,,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05087,41,72.0,,42.0,28.0,,,,,,85.0,56.4,,8.1,59.6,46.8,,,95.5,,,,,,31.0,,1.0,-13.0,,,,,,44.0,15.4,,-32.9,18.6,5.8,,,54.5,,,,,,,True,True,,,,,,False,True,,False,True,True,,,False,,,,,
05089,24,12.0,,6.0,3.0,,,,,,44.0,15.2,,8.6,5.3,,,,,,,,,,-12.0,,-18.0,-21.0,,,,,,20.0,-8.8,,-15.4,-18.7,,,,,,,,,,,False,False,,,,,,False,True,,False,False,,,,,,,,,
05091,169,296.0,,294.0,314.0,,,,,,378.0,428.9,,182.7,323.4,322.1,,,225.9,,,,,,127.0,,125.0,145.0,,,,,,209.0,259.9,,13.7,154.4,153.1,,,56.9,,,,,,,True,False,,,,,,False,False,,True,False,False,,,True,,,,,
05093,714,536.0,,471.0,676.0,,,,,,541.0,762.4,,319.4,388.5,330.5,,,594.2,,,,,,-178.0,,-243.0,-38.0,,,,,,-173.0,48.4,,-394.6,-325.5,-383.5,,,-119.8,,,,,,,False,True,,,,,,True,True,,False,False,False,,,True,,,,,
05095,49,48.0,,35.0,44.0,,,,,,24.0,55.8,,32.6,39.7,,,,58.5,,,,,,-1.0,,-14.0,-5.0,,,,,,-25.0,6.8,,-16.4,-9.3,,,,9.5,,,,,,,False,False,,,,,,False,False,,False,False,,,,False,,,,,
05097,39,28.0,,7.0,0.0,,,,,,27.0,31.9,,4.9,11.5,,,,,,,,,,-11.0,,-32.0,-39.0,,,,,,-12.0,-7.1,,-34.1,-27.5,,,,,,,,,,,False,False,,,,,,False,True,,False,False,,,,,,,,,
05099,34,28.0,,16.0,0.0,,,,,,62.0,43.1,,4.5,29.3,11.6,,,43.2,,,,,,-6.0,,-18.0,-34.0,,,,,,28.0,9.1,,-29.5,-4.7,-22.4,,,9.2,,,,,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,,
05101,28,276.0,,56.0,279.0,,,,,,36.0,48.6,,56.1,87.3,,,,,,,,,,248.0,,28.0,251.0,,,,,,8.0,20.6,,28.1,59.3,,,,,,,,,,,True,False,,,,,,True,True,,True,True,,,,,,,,,
05103,68,68.0,,72.0,167.0,,,,,,141.0,170.8,,52.5,69.0,,,,76.6,,,,,,0.0,,4.0,99.0,,,,,,73.0,102.8,,-15.5,1.0,,,,8.6,,,,,,,False,False,,,,,,False,False,,False,False,,,,False,,,,,
05105,18,8.0,,8.0,0.0,,,,,,39.0,37.3,,31.6,11.4,,,,1.1,,,,,,-10.0,,-10.0,-18.0,,,,,,21.0,19.3,,13.6,-6.6,,,,-16.9,,,,,,,False,False,,,,,,False,False,,False,True,,,,False,,,,,
05107,132,148.0,,150.0,195.0,,,,,,287.0,211.7,,91.5,179.5,19.7,,,160.5,,,,,,16.0,,18.0,63.0,,,,,,155.0,79.7,,-40.5,47.5,-112.3,,,28.5,,,,,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05109,99,100.0,,48.0,143.0,,,,,,48.0,85.9,,28.2,87.7,,,,,,,,,,1.0,,-51.0,44.0,,,,,,-51.0,-13.1,,-70.8,-11.3,,,,,,,,,,,False,False,,,,,,False,False,,False,False,,,,,,,,,
05111,281,108.0,,105.0,235.0,,,,,,262.0,149.4,,22.2,102.8,97.1,,,205.2,,,,,,-173.0,,-176.0,-46.0,,,,,,-19.0,-131.6,,-258.8,-178.2,-183.9,,,-75.8,,,,,,,False,True,,,,,,True,True,,False,False,False,,,True,,,,,
05113,80,76.0,,66.0,81.0,,,,,,144.0,138.7,,47.8,66.3,65.8,,,64.3,,,,,,-4.0,,-14.0,1.0,,,,,,64.0,58.7,,-32.2,-13.7,-14.2,,,-15.7,,,,,,,False,True,,,,,,False,False,,False,False,False,,,False,,,,,
05115,559,816.0,1100.9,684.0,819.0,,,,,,603.0,706.9,,466.8,746.4,473.1,,,1211.8,,,,,,257.0,541.9,125.0,260.0,,,,,,44.0,147.9,,-92.2,187.4,-85.9,,,652.8,,,,,,False,True,False,,,,,,True,True,,True,True,True,,,False,,,,,
05117,58,48.0,,34.0,57.0,,,,,,28.0,66.4,,44.0,33.5,,,,38.1,,,,,,-10.0,,-24.0,-1.0,,,,,,-30.0,8.4,,-14.0,-24.5,,,,-19.9,,,,,,,False,True,,,,,,False,True,,False,False,,,,False,,,,,
05119,2180,2876.0,4389.3,2737.0,3724.0,,,,,,3187.0,3555.5,,2677.8,2891.1,2354.8,,,2455.5,2157.0,,,,,696.0,2209.3,557.0,1544.0,,,,,,1007.0,1375.5,,497.8,711.1,174.8,,,275.5,-23.0,,,,,False,True,False,,,,,,False,False,,True,False,True,,,True,True,,,,
05121,152,168.0,,118.0,391.0,,,,,,89.0,162.9,,112.7,151.1,112.9,,,229.4,,,,,,16.0,,-34.0,239.0,,,,,,-63.0,10.9,,-39.3,-0.9,-39.1,,,77.4,,,,,,,False,False,,,,,,False,True,,False,True,False,,,False,,,,,
05123,213,432.0,,307.0,838.0,,,,,,447.0,221.3,,235.9,475.0,12.8,,,311.1,,,,,,219.0,,94.0,625.0,,,,,,234.0,8.3,,22.9,262.0,-200.2,,,98.1,,,,,,,True,False,,,,,,False,True,,True,False,True,,,True,,,,,
05125,634,620.0,727.2,698.0,764.0,,,,,,957.0,884.8,,442.8,662.0,781.4,,,469.2,,,,,,-14.0,93.2,64.0,130.0,,,,,,323.0,250.8,,-191.2,28.0,147.4,,,-164.8,,,,,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05127,54,44.0,,34.0,45.0,,,,,,49.0,36.8,,23.6,29.8,,,,40.2,,,,,,-10.0,,-20.0,-9.0,,,,,,-5.0,-17.2,,-30.4,-24.2,,,,-13.8,,,,,,,False,True,,,,,,True,False,,False,False,,,,False,,,,,
05129,37,16.0,,6.0,14.0,,,,,,40.0,15.8,,4.8,5.9,,,,,,,,,,-21.0,,-31.0,-23.0,,,,,,3.0,-21.2,,-32.2,-31.1,,,,,,,,,,,False,False,,,,,,True,False,,False,False,,,,,,,,,
05131,1312,1008.0,1157.0,952.0,677.0,,,,,,1898.0,1367.0,,919.1,1064.8,943.9,,,750.2,1105.0,,,,,-304.0,-155.0,-360.0,-635.0,,,,,,586.0,55.0,,-392.9,-247.2,-368.1,,,-561.8,-207.0,,,,,True,False,False,,,,,,False,True,,False,True,False,,,False,True,,,,
05133,218,200.0,,110.0,128.0,,,,,,320.0,101.8,,42.3,174.1,29.7,,,118.6,,,,,,-18.0,,-108.0,-90.0,,,,,,102.0,-116.2,,-175.7,-43.9,-188.3,,,-99.4,,,,,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,,
05135,49,40.0,,31.0,22.0,,,,,,41.0,93.0,,46.1,63.1,,,,17.4,,,,,,-9.0,,-18.0,-27.0,,,,,,-8.0,44.0,,-2.9,14.1,,,,-31.6,,,,,,,False,False,,,,,,True,False,,True,False,,,,False,,,,,
05137,109,60.0,,37.0,93.0,,,,,,37.0,54.3,,14.6,38.9,,,,55.5,,,,,,-49.0,,-72.0,-16.0,,,,,,-72.0,-54.7,,-94.4,-70.1,,,,-53.5,,,,,,,False,True,,,,,,False,False,,False,False,,,,False,,,,,
