,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47065,6280,4102.0,,,,,3419.0,,3156.8,1468.3,115.2,4958.1,,5062.0,-2178.0,,,,,-2861.0,,-3123.2,-4811.7,-6164.8,-1321.9,,-1218.0,,,,,False,,False,False,False,True,,True
47067,62,0.0,,,,,40.0,,6.4,5.2,0.0,,,0.0,-62.0,,,,,-22.0,,-55.6,-56.8,-62.0,,,-62.0,,,,,True,,True,True,False,,,False
47069,572,455.0,,,,,385.0,,314.1,173.3,0.8,197.2,,483.0,-117.0,,,,,-187.0,,-257.9,-398.7,-571.2,-374.8,,-89.0,,,,,False,,False,False,False,False,,True
47071,614,476.0,,,,,382.0,,367.9,87.1,0.6,400.6,,163.0,-138.0,,,,,-232.0,,-246.1,-526.9,-613.4,-213.4,,-451.0,,,,,False,,False,False,False,False,,False
47073,994,658.0,,,,,528.0,,626.6,211.1,2.5,,,191.0,-336.0,,,,,-466.0,,-367.4,-782.9,-991.5,,,-803.0,,,,,False,,False,False,False,,,False
47075,503,560.0,,,,,202.0,,508.2,164.0,216.6,189.3,,348.0,57.0,,,,,-301.0,,5.2,-339.0,-286.4,-313.7,,-155.0,,,,,False,,True,False,False,False,,False
47077,566,469.0,,,,,315.0,,406.0,209.0,1.1,460.1,,173.0,-97.0,,,,,-251.0,,-160.0,-357.0,-564.9,-105.9,,-393.0,,,,,False,,False,False,False,False,,False
47079,849,294.0,,,,,316.0,,286.8,36.6,0.0,,,212.0,-555.0,,,,,-533.0,,-562.2,-812.4,-849.0,,,-637.0,,,,,True,,False,False,False,,,False
47081,496,357.0,,,,,271.0,,409.3,28.4,208.7,,,159.0,-139.0,,,,,-225.0,,-86.7,-467.6,-287.3,,,-337.0,,,,,False,,True,False,False,,,False
47083,240,448.0,,,,,126.0,,569.1,87.5,8.9,,,0.0,208.0,,,,,-114.0,,329.1,-152.5,-231.1,,,-240.0,,,,,True,,False,True,False,,,False
47085,374,329.0,,,,,201.0,,382.8,37.7,78.1,,,24.0,-45.0,,,,,-173.0,,8.8,-336.3,-295.9,,,-350.0,,,,,False,,True,False,False,,,False
47087,302,210.0,,,,,110.0,,185.3,32.7,94.6,,,103.0,-92.0,,,,,-192.0,,-116.7,-269.3,-207.4,,,-199.0,,,,,False,,False,False,False,,,False
47089,945,791.0,,,,,526.0,,713.8,451.6,328.5,332.3,,328.0,-154.0,,,,,-419.0,,-231.2,-493.4,-616.5,-612.7,,-617.0,,,,,False,,False,False,False,False,,False
47091,386,1855.0,,,,,73.0,,2448.2,1156.7,228.3,,,41.0,1469.0,,,,,-313.0,,2062.2,770.7,-157.7,,,-345.0,,,,,True,,False,True,True,,,True
47093,8034,5957.0,,,,,4437.0,,4522.2,5348.7,3612.0,2748.3,,4144.0,-2077.0,,,,,-3597.0,,-3511.8,-2685.3,-4422.0,-5285.7,,-3890.0,,,,,False,,False,False,False,False,,False
47095,236,63.0,,,,,75.0,,45.2,7.5,0.3,,,46.0,-173.0,,,,,-161.0,,-190.8,-228.5,-235.7,,,-190.0,,,,,True,,False,False,False,,,False
47097,919,679.0,,,,,440.0,,653.6,469.0,256.6,453.8,,782.0,-240.0,,,,,-479.0,,-265.4,-450.0,-662.4,-465.2,,-137.0,,,,,False,,False,False,False,False,,True
47099,1456,735.0,,,,,583.0,,666.7,357.1,351.3,219.3,,243.0,-721.0,,,,,-873.0,,-789.3,-1098.9,-1104.7,-1236.7,,-1213.0,,,,,False,,False,False,False,False,,False
47101,492,371.0,,,,,94.0,,362.5,254.8,4.6,,,90.0,-121.0,,,,,-398.0,,-129.5,-237.2,-487.4,,,-402.0,,,,,False,,False,False,False,,,False
47103,900,413.0,,,,,457.0,,446.9,137.9,167.4,,,176.0,-487.0,,,,,-443.0,,-453.1,-762.1,-732.6,,,-724.0,,,,,True,,True,False,False,,,False
47105,890,980.0,,,,,507.0,,991.3,745.9,326.8,543.9,,546.0,90.0,,,,,-383.0,,101.3,-144.1,-563.2,-346.1,,-344.0,,,,,False,,False,False,False,False,,False
47107,1207,910.0,,,,,717.0,,644.9,271.0,408.5,531.8,,684.0,-297.0,,,,,-490.0,,-562.1,-936.0,-798.5,-675.2,,-523.0,,,,,False,,False,False,False,False,,False
47109,387,441.0,,,,,327.0,,414.8,204.1,0.8,,,113.0,54.0,,,,,-60.0,,27.8,-182.9,-386.2,,,-274.0,,,,,False,,True,False,False,,,False
47111,673,483.0,,,,,256.0,,489.1,161.6,0.4,173.4,,180.0,-190.0,,,,,-417.0,,-183.9,-511.4,-672.6,-499.6,,-493.0,,,,,False,,True,False,False,False,,False
47113,2010,1421.0,,,,,1218.0,,1292.9,862.7,2.3,1093.1,,424.0,-589.0,,,,,-792.0,,-717.1,-1147.3,-2007.7,-916.9,,-1586.0,,,,,False,,False,False,False,False,,False
47115,481,343.0,,,,,400.0,,357.5,88.3,0.0,,,157.0,-138.0,,,,,-81.0,,-123.5,-392.7,-481.0,,,-324.0,,,,,True,,True,False,False,,,False
47117,847,595.0,,,,,264.0,,526.5,486.4,364.5,,,335.0,-252.0,,,,,-583.0,,-320.5,-360.6,-482.5,,,-512.0,,,,,False,,False,False,False,,,False
47119,3119,1561.0,,,,,807.0,,1238.1,1227.5,1007.3,721.9,,782.0,-1558.0,,,,,-2312.0,,-1880.9,-1891.5,-2111.7,-2397.1,,-2337.0,,,,,False,,False,False,False,False,,False
47121,237,140.0,,,,,136.0,,186.4,29.2,0.0,,,161.0,-97.0,,,,,-101.0,,-50.6,-207.8,-237.0,,,-76.0,,,,,False,,True,False,False,,,True
47123,948,483.0,,,,,496.0,,513.7,108.0,0.4,421.4,,392.0,-465.0,,,,,-452.0,,-434.3,-840.0,-947.6,-526.6,,-556.0,,,,,True,,True,False,False,False,,False
47125,3118,1792.0,,,,,1333.0,,1373.8,980.4,57.7,807.2,,532.0,-1326.0,,,,,-1785.0,,-1744.2,-2137.6,-3060.3,-2310.8,,-2586.0,,,,,False,,False,False,False,False,,False
47127,182,189.0,,,,,108.0,,157.3,16.3,67.0,,,51.0,7.0,,,,,-74.0,,-24.7,-165.7,-115.0,,,-131.0,,,,,False,,False,False,False,,,False
47129,370,189.0,,,,,269.0,,233.9,40.4,0.0,,,201.0,-181.0,,,,,-101.0,,-136.1,-329.6,-370.0,,,-169.0,,,,,True,,True,False,False,,,True
47131,1190,1225.0,,,,,424.0,,1289.9,195.9,352.6,736.5,,211.0,35.0,,,,,-766.0,,99.9,-994.1,-837.4,-453.5,,-979.0,,,,,False,,False,False,False,False,,False
47133,586,987.0,,,,,221.0,,1035.6,724.6,342.7,,,92.0,401.0,,,,,-365.0,,449.6,138.6,-243.3,,,-494.0,,,,,True,,False,True,True,,,False
47135,321,77.0,,,,,139.0,,76.0,11.6,30.3,,,114.0,-244.0,,,,,-182.0,,-245.0,-309.4,-290.7,,,-207.0,,,,,True,,False,False,False,,,True
47137,189,427.0,,,,,35.0,,542.6,342.9,54.8,,,55.0,238.0,,,,,-154.0,,353.6,153.9,-134.2,,,-134.0,,,,,True,,False,True,True,,,True
47139,226,196.0,,,,,146.0,,222.9,55.7,0.0,,,50.0,-30.0,,,,,-80.0,,-3.1,-170.3,-226.0,,,-176.0,,,,,False,,True,False,False,,,False
47141,2201,1680.0,,,,,1133.0,,1535.5,735.0,1418.9,1207.1,,2880.0,-521.0,,,,,-1068.0,,-665.5,-1466.0,-782.1,-993.9,,679.0,,,,,False,,False,False,False,False,,False
47143,735,560.0,,,,,375.0,,547.8,298.6,2.0,,,0.0,-175.0,,,,,-360.0,,-187.2,-436.4,-733.0,,,-735.0,,,,,False,,False,False,False,,,False
47145,1317,644.0,,,,,577.0,,667.5,523.7,0.8,,,1.0,-673.0,,,,,-740.0,,-649.5,-793.3,-1316.2,,,-1316.0,,,,,False,,True,False,False,,,False
47147,1422,511.0,,,,,491.0,,469.6,196.8,11.0,368.6,,296.0,-911.0,,,,,-931.0,,-952.4,-1225.2,-1411.0,-1053.4,,-1126.0,,,,,False,,False,False,False,False,,False
47149,7507,4018.0,,,,,2510.0,,3055.5,2006.9,176.5,2862.6,,3658.0,-3489.0,,,,,-4997.0,,-4451.5,-5500.1,-7330.5,-4644.4,,-3849.0,,,,,False,,False,False,False,False,,False
47151,801,210.0,,,,,123.0,,329.8,58.8,0.0,,,239.0,-591.0,,,,,-678.0,,-471.2,-742.2,-801.0,,,-562.0,,,,,False,,True,False,False,,,True
47153,264,105.0,,,,,135.0,,155.1,7.4,0.0,,,35.0,-159.0,,,,,-129.0,,-108.9,-256.6,-264.0,,,-229.0,,,,,True,,True,False,False,,,False
47155,1962,1029.0,,,,,809.0,,966.8,297.4,15.9,495.9,,753.0,-933.0,,,,,-1153.0,,-995.2,-1664.6,-1946.1,-1466.1,,-1209.0,,,,,False,,False,False,False,False,,False
47157,15152,7336.0,,,,,7024.0,,5417.3,4290.8,312.2,3723.6,,5293.0,-7816.0,,,,,-8128.0,,-9734.7,-10861.2,-14839.8,-11428.4,,-9859.0,,,,,False,,False,False,False,False,,False
47159,594,462.0,,,,,217.0,,468.5,246.3,275.9,,,153.0,-132.0,,,,,-377.0,,-125.5,-347.7,-318.1,,,-441.0,,,,,False,,True,False,False,,,False
47161,326,280.0,,,,,123.0,,294.1,59.1,96.7,,,35.0,-46.0,,,,,-203.0,,-31.9,-266.9,-229.3,,,-291.0,,,,,False,,True,False,False,,,False
47163,3816,1890.0,,,,,1577.0,,1927.2,2197.5,700.8,1059.8,,1768.0,-1926.0,,,,,-2239.0,,-1888.8,-1618.5,-3115.2,-2756.2,,-2048.0,,,,,False,,True,True,False,False,,False
47165,4522,1442.0,,,,,1364.0,,1173.5,829.2,58.2,618.5,,983.0,-3080.0,,,,,-3158.0,,-3348.5,-3692.8,-4463.8,-3903.5,,-3539.0,,,,,False,,False,False,False,False,,False
47167,1651,903.0,,,,,802.0,,750.5,381.8,10.8,607.8,,440.0,-748.0,,,,,-849.0,,-900.5,-1269.2,-1640.2,-1043.2,,-1211.0,,,,,False,,False,False,False,False,,False
47169,199,182.0,,,,,116.0,,76.7,32.0,1.3,38.7,,132.0,-17.0,,,,,-83.0,,-122.3,-167.0,-197.7,-160.3,,-67.0,,,,,False,,False,False,False,False,,False
47171,557,63.0,,,,,247.0,,97.0,3.3,0.0,,,15.0,-494.0,,,,,-310.0,,-460.0,-553.7,-557.0,,,-542.0,,,,,True,,True,False,False,,,False
47173,271,315.0,,,,,203.0,,418.9,175.3,96.2,,,0.0,44.0,,,,,-68.0,,147.9,-95.7,-174.8,,,-271.0,,,,,False,,False,False,False,,,False
47175,189,56.0,,,,,98.0,,45.2,20.4,0.0,,,38.0,-133.0,,,,,-91.0,,-143.8,-168.6,-189.0,,,-151.0,,,,,True,,False,False,False,,,False
47177,1215,504.0,,,,,759.0,,579.7,213.5,0.2,417.8,,1160.0,-711.0,,,,,-456.0,,-635.3,-1001.5,-1214.8,-797.2,,-55.0,,,,,True,,True,False,False,False,,True
47179,3328,1484.0,,,,,1362.0,,1226.6,448.4,3.7,833.1,,102.0,-1844.0,,,,,-1966.0,,-2101.4,-2879.6,-3324.3,-2494.9,,-3226.0,,,,,False,,False,False,False,False,,False
47181,379,175.0,,,,,213.0,,117.2,10.5,0.3,256.1,,0.0,-204.0,,,,,-166.0,,-261.8,-368.5,-378.7,-122.9,,-379.0,,,,,True,,False,False,False,True,,False
47183,829,567.0,,,,,399.0,,492.2,213.5,0.1,268.1,,163.0,-262.0,,,,,-430.0,,-336.8,-615.5,-828.9,-560.9,,-666.0,,,,,False,,False,False,False,False,,False
47185,792,574.0,,,,,333.0,,693.4,229.9,408.6,,,324.0,-218.0,,,,,-459.0,,-98.6,-562.1,-383.4,,,-468.0,,,,,False,,True,False,False,,,False
47187,5431,3248.0,,,,,1229.0,,2609.9,1883.4,137.2,1275.5,,1199.0,-2183.0,,,,,-4202.0,,-2821.1,-3547.6,-5293.8,-4155.5,,-4232.0,,,,,False,,False,False,False,False,,False
47189,3515,2072.0,,,,,1152.0,,1669.5,1278.2,91.5,845.3,,1127.0,-1443.0,,,,,-2363.0,,-1845.5,-2236.8,-3423.5,-2669.7,,-2388.0,,,,,False,,False,False,False,False,,False
48001,342,329.0,,,,,961.0,,360.1,17.0,3.7,136.5,,18.0,-13.0,,,,,619.0,,18.1,-325.0,-338.3,-205.5,,-324.0,,,,,False,,False,False,False,False,,False
48003,508,371.0,,,,,404.0,,321.5,193.2,108.2,,,352.0,-137.0,,,,,-104.0,,-186.5,-314.8,-399.8,,,-156.0,,,,,True,,False,False,False,,,False
48005,373,175.0,,,,,866.0,,139.4,4.3,9.1,179.9,,188.0,-198.0,,,,,493.0,,-233.6,-368.7,-363.9,-193.1,,-185.0,,,,,False,,False,False,False,True,,True
48007,73,0.0,,,,,23.0,,58.4,0.0,52.5,,,74.0,-73.0,,,,,-50.0,,-14.6,-73.0,-20.5,,,1.0,,,,,True,,True,True,True,,,True
48009,153,70.0,,,,,28.0,,67.5,9.2,,,,87.0,-83.0,,,,,-125.0,,-85.5,-143.8,,,,-66.0,,,,,False,,False,False,,,,True
48011,33,28.0,,,,,28.0,,35.8,0.2,,,,91.0,-5.0,,,,,-5.0,,2.8,-32.8,,,,58.0,,,,,False,,True,False,,,,False
48013,267,497.0,,,,,246.0,,461.2,489.8,0.0,320.0,,76.0,230.0,,,,,-21.0,,194.2,222.8,-267.0,53.0,,-191.0,,,,,True,,True,True,False,True,,True
48015,104,35.0,,,,,90.0,,67.6,0.2,88.0,,,11.0,-69.0,,,,,-14.0,,-36.4,-103.8,-16.0,,,-93.0,,,,,True,,True,False,True,,,False
48017,231,91.0,,,,,109.0,,63.1,13.5,0.0,,,41.0,-140.0,,,,,-122.0,,-167.9,-217.5,-231.0,,,-190.0,,,,,True,,False,False,False,,,False
48019,56,119.0,,,,,102.0,,165.6,20.4,256.4,,,40.0,63.0,,,,,46.0,,109.6,-35.6,200.4,,,-16.0,,,,,True,,False,True,False,,,True
48021,374,252.0,,,,,400.0,,223.0,38.4,8.7,144.3,,134.0,-122.0,,,,,26.0,,-151.0,-335.6,-365.3,-229.7,,-240.0,,,,,True,,False,False,False,False,,False
48023,18,112.0,,,,,30.0,,476.6,,,,,145.0,94.0,,,,,12.0,,458.6,,,,,127.0,,,,,True,,False,,,,,False
48025,242,0.0,,,,,158.0,,180.9,2.1,0.0,117.9,,19.0,-242.0,,,,,-84.0,,-61.1,-239.9,-242.0,-124.1,,-223.0,,,,,True,,True,True,False,True,,True
48027,2648,1246.0,,,,,3084.0,,985.1,594.2,1030.7,640.5,,994.0,-1402.0,,,,,436.0,,-1662.9,-2053.8,-1617.3,-2007.5,,-1654.0,,,,,True,,False,False,False,False,,False
48029,18817,9870.0,,,,,7624.0,,6643.4,4174.1,2709.8,5513.5,,2177.0,-8947.0,,,,,-11193.0,,-12173.6,-14642.9,-16107.2,-13303.5,,-16640.0,,,,,False,,False,False,False,False,,False
48031,30,35.0,,,,,88.0,,29.5,2.4,45.6,,,45.0,5.0,,,,,58.0,,-0.5,-27.6,15.6,,,15.0,,,,,False,,True,False,False,,,False
48033,4,0.0,,,,,11.0,,4.3,,,,,0.0,-4.0,,,,,7.0,,0.3,,,,,-4.0,,,,,False,,True,,,,,False
48035,160,140.0,,,,,85.0,,153.5,23.5,80.6,,,21.0,-20.0,,,,,-75.0,,-6.5,-136.5,-79.4,,,-139.0,,,,,False,,True,False,False,,,False
48037,983,525.0,,,,,968.0,,518.5,83.7,325.7,537.9,,302.0,-458.0,,,,,-15.0,,-464.5,-899.3,-657.3,-445.1,,-681.0,,,,,True,,False,False,False,True,,False
48039,2820,1379.0,,,,,1301.0,,1012.7,957.7,30.7,1347.3,,576.0,-1441.0,,,,,-1519.0,,-1807.3,-1862.3,-2789.3,-1472.7,,-2244.0,,,,,False,,False,False,False,False,,False
48041,3091,2289.0,,,,,3362.0,,1989.6,1476.9,12.7,828.9,,2177.0,-802.0,,,,,271.0,,-1101.4,-1614.1,-3078.3,-2262.1,,-914.0,,,,,True,,False,False,False,False,,False
48043,413,42.0,,,,,2.0,,27.7,3.0,0.0,,,20.0,-371.0,,,,,-411.0,,-385.3,-410.0,-413.0,,,-393.0,,,,,False,,False,False,False,,,False
48045,24,7.0,,,,,22.0,,8.8,0.6,,,,11.0,-17.0,,,,,-2.0,,-15.2,-23.4,,,,-13.0,,,,,True,,True,False,,,,True
48047,81,91.0,,,,,60.0,,60.5,33.7,0.0,,,19.0,10.0,,,,,-21.0,,-20.5,-47.3,-81.0,,,-62.0,,,,,False,,False,False,False,,,False
48049,317,84.0,,,,,337.0,,118.5,14.7,170.5,,,41.0,-233.0,,,,,20.0,,-198.5,-302.3,-146.5,,,-276.0,,,,,True,,True,False,True,,,False
48051,276,196.0,,,,,96.0,,192.5,121.8,45.2,,,187.0,-80.0,,,,,-180.0,,-83.5,-154.2,-230.8,,,-89.0,,,,,False,,False,False,False,,,False
48053,607,217.0,,,,,415.0,,212.0,26.5,169.5,,,102.0,-390.0,,,,,-192.0,,-395.0,-580.5,-437.5,,,-505.0,,,,,True,,False,False,False,,,False
48055,234,154.0,,,,,266.0,,400.7,112.6,0.3,75.5,,215.0,-80.0,,,,,32.0,,166.7,-121.4,-233.7,-158.5,,-19.0,,,,,True,,False,False,False,False,,True
48057,129,210.0,,,,,28.0,,183.0,7.5,0.0,,,33.0,81.0,,,,,-101.0,,54.0,-121.5,-129.0,,,-96.0,,,,,False,,True,False,False,,,False
48059,118,14.0,,,,,55.0,,17.7,0.2,40.9,,,8.0,-104.0,,,,,-63.0,,-100.3,-117.8,-77.1,,,-110.0,,,,,True,,True,False,True,,,False
48061,2543,2562.0,,,,,1079.0,,1163.1,1813.0,11.3,7509.5,,598.0,19.0,,,,,-1464.0,,-1379.9,-730.0,-2531.7,4966.5,,-1945.0,,,,,False,,False,False,False,False,,False
48063,80,42.0,,,,,118.0,,37.0,2.4,0.0,,,42.0,-38.0,,,,,38.0,,-43.0,-77.6,-80.0,,,-38.0,,,,,False,,False,False,False,,,False
48065,63,56.0,,,,,73.0,,92.2,1.2,,,,47.0,-7.0,,,,,10.0,,29.2,-61.8,,,,-16.0,,,,,False,,False,False,,,,False
48067,336,168.0,,,,,242.0,,211.5,10.1,170.4,,,84.0,-168.0,,,,,-94.0,,-124.5,-325.9,-165.6,,,-252.0,,,,,True,,True,False,True,,,False
48069,196,56.0,,,,,56.0,,27.2,16.3,0.0,,,4.0,-140.0,,,,,-140.0,,-168.8,-179.7,-196.0,,,-192.0,,,,,False,,False,False,False,,,False
48071,518,490.0,,,,,153.0,,444.5,75.7,14.4,156.4,,494.0,-28.0,,,,,-365.0,,-73.5,-442.3,-503.6,-361.6,,-24.0,,,,,False,,False,False,False,False,,True
48073,171,70.0,,,,,617.0,,100.1,12.3,0.7,58.1,,22.0,-101.0,,,,,446.0,,-70.9,-158.7,-170.3,-112.9,,-149.0,,,,,False,,True,False,False,False,,False
48075,749,42.0,,,,,71.0,,42.0,8.2,,,,33.0,-707.0,,,,,-678.0,,-707.0,-740.8,,,,-716.0,,,,,True,,False,False,,,,False
48077,218,42.0,,,,,36.0,,53.0,3.3,,,,552.0,-176.0,,,,,-182.0,,-165.0,-214.7,,,,334.0,,,,,False,,True,False,,,,False
48079,84,84.0,,,,,37.0,,92.6,1.7,,,,81.0,0.0,,,,,-47.0,,8.6,-82.3,,,,-3.0,,,,,False,,False,False,,,,False
48081,146,21.0,,,,,22.0,,14.3,4.1,,,,4.0,-125.0,,,,,-124.0,,-131.7,-141.9,,,,-142.0,,,,,True,,False,False,,,,False
48083,97,14.0,,,,,58.0,,15.4,2.5,,,,5.0,-83.0,,,,,-39.0,,-81.6,-94.5,,,,-92.0,,,,,True,,True,False,,,,False
48085,9415,4221.0,,,,,6272.0,,6288.0,1924.6,11436.6,2326.1,,17018.0,-5194.0,,,,,-3143.0,,-3127.0,-7490.4,2021.6,-7088.9,,7603.0,,,,,True,,True,False,True,False,,False
48087,21,0.0,,,,,42.0,,1.7,0.3,,,,0.0,-21.0,,,,,21.0,,-19.3,-20.7,,,,-21.0,,,,,False,,True,True,,,,False
48089,133,21.0,,,,,144.0,,57.4,4.8,0.0,,,30.0,-112.0,,,,,11.0,,-75.6,-128.2,-133.0,,,-103.0,,,,,True,,True,False,False,,,True
48091,445,119.0,,,,,797.0,,111.7,52.5,655.7,72.5,,12.0,-326.0,,,,,352.0,,-333.3,-392.5,210.7,-372.5,,-433.0,,,,,False,,False,False,True,False,,False
48093,166,119.0,,,,,62.0,,147.3,6.6,6.4,,,47.0,-47.0,,,,,-104.0,,-18.7,-159.4,-159.6,,,-119.0,,,,,False,,True,False,False,,,False
48095,46,14.0,,,,,28.0,,14.7,0.5,0.0,,,1.0,-32.0,,,,,-18.0,,-31.3,-45.5,-46.0,,,-45.0,,,,,True,,True,False,False,,,False
48097,451,154.0,,,,,333.0,,155.3,6.0,370.4,,,26.0,-297.0,,,,,-118.0,,-295.7,-445.0,-80.6,,,-425.0,,,,,True,,True,False,True,,,False
48099,658,448.0,,,,,695.0,,236.0,132.6,0.7,518.6,,445.0,-210.0,,,,,37.0,,-422.0,-525.4,-657.3,-139.4,,-213.0,,,,,True,,False,False,False,True,,False
48101,24,14.0,,,,,19.0,,16.3,0.7,,,,10.0,-10.0,,,,,-5.0,,-7.7,-23.3,,,,-14.0,,,,,True,,True,False,,,,False
48103,179,7.0,,,,,30.0,,9.8,5.0,,,,23.0,-172.0,,,,,-149.0,,-169.2,-174.0,,,,-156.0,,,,,True,,True,False,,,,True
48105,131,14.0,,,,,53.0,,11.5,,0.0,,,44.0,-117.0,,,,,-78.0,,-119.5,,-131.0,,,-87.0,,,,,True,,False,,False,,,True
48107,90,21.0,,,,,58.0,,21.8,10.3,,,,40.0,-69.0,,,,,-32.0,,-68.2,-79.7,,,,-50.0,,,,,True,,True,False,,,,True
48109,153,56.0,,,,,32.0,,32.4,,,,,37.0,-97.0,,,,,-121.0,,-120.6,,,,,-116.0,,,,,False,,False,,,,,False
48111,134,238.0,,,,,75.0,,205.8,83.0,104.2,,,105.0,104.0,,,,,-59.0,,71.8,-51.0,-29.8,,,-29.0,,,,,True,,True,True,True,,,True
48113,44137,22477.0,,,,,27339.0,,14242.9,12244.7,1535.0,18898.6,,11864.0,-21660.0,,,,,-16798.0,,-29894.1,-31892.3,-42602.0,-25238.4,,-32273.0,,,,,True,,False,False,False,False,,False
48115,567,868.0,,,,,180.0,,914.7,103.5,271.8,,,139.0,301.0,,,,,-387.0,,347.7,-463.5,-295.2,,,-428.0,,,,,False,,False,False,True,,,False
48117,345,224.0,,,,,259.0,,186.5,52.8,0.3,,,79.0,-121.0,,,,,-86.0,,-158.5,-292.2,-344.7,,,-266.0,,,,,True,,False,False,False,,,False
48119,19,14.0,,,,,48.0,,17.0,1.2,,,,7.0,-5.0,,,,,29.0,,-2.0,-17.8,,,,-12.0,,,,,False,,True,False,,,,False
48121,9073,3073.0,,,,,6679.0,,2624.7,2169.2,1859.1,1593.1,,2774.0,-6000.0,,,,,-2394.0,,-6448.3,-6903.8,-7213.9,-7479.9,,-6299.0,,,,,True,,False,False,False,False,,False
48123,175,280.0,,,,,70.0,,227.8,1.2,0.0,,,136.0,105.0,,,,,-105.0,,52.8,-173.8,-175.0,,,-39.0,,,,,False,,True,False,False,,,True
48125,16,0.0,,,,,28.0,,0.3,2.2,,,,0.0,-16.0,,,,,12.0,,-15.7,-13.8,,,,-16.0,,,,,True,,True,True,,,,False
48127,114,56.0,,,,,26.0,,57.2,2.4,0.0,,,7.0,-58.0,,,,,-88.0,,-56.8,-111.6,-114.0,,,-107.0,,,,,False,,True,False,False,,,False
48129,49,63.0,,,,,35.0,,43.7,2.1,,,,37.0,14.0,,,,,-14.0,,-5.3,-46.9,,,,-12.0,,,,,False,,True,False,,,,True
48131,140,84.0,,,,,62.0,,80.3,4.3,0.0,,,54.0,-56.0,,,,,-78.0,,-59.7,-135.7,-140.0,,,-86.0,,,,,False,,False,False,False,,,False
48133,161,112.0,,,,,77.0,,187.6,14.1,113.8,,,53.0,-49.0,,,,,-84.0,,26.6,-146.9,-47.2,,,-108.0,,,,,False,,True,False,True,,,False
48135,3598,2170.0,,,,,3027.0,,2119.6,757.7,18.5,968.0,,667.0,-1428.0,,,,,-571.0,,-1478.4,-2840.3,-3579.5,-2630.0,,-2931.0,,,,,True,,False,False,False,False,,False
48137,31,0.0,,,,,21.0,,5.8,,,,,0.0,-31.0,,,,,-10.0,,-25.2,,,,,-31.0,,,,,True,,True,,,,,False
48139,2254,644.0,,,,,1472.0,,584.3,88.8,322.6,468.4,,320.0,-1610.0,,,,,-782.0,,-1669.7,-2165.2,-1931.4,-1785.6,,-1934.0,,,,,True,,False,False,False,False,,False
48141,57365,19229.0,,,,,13385.0,,12535.5,11018.1,9593.0,27850.2,,9374.0,-38136.0,,,,,-43980.0,,-44829.5,-46346.9,-47772.0,-29514.8,,-47991.0,,,,,False,,False,False,False,True,,False
48143,420,182.0,,,,,311.0,,229.6,15.6,2.7,,,67.0,-238.0,,,,,-109.0,,-190.4,-404.4,-417.3,,,-353.0,,,,,True,,True,False,False,,,False
48145,220,1995.0,,,,,201.0,,4299.6,93.4,49.9,,,0.0,1775.0,,,,,-19.0,,4079.6,-126.6,-170.1,,,-220.0,,,,,True,,False,True,True,,,True
48147,290,70.0,,,,,360.0,,127.8,4.7,27.7,,,61.0,-220.0,,,,,70.0,,-162.2,-285.3,-262.3,,,-229.0,,,,,True,,True,False,False,,,False
48149,237,105.0,,,,,122.0,,123.5,18.3,37.7,,,91.0,-132.0,,,,,-115.0,,-113.5,-218.7,-199.3,,,-146.0,,,,,True,,True,False,False,,,False
48151,86,49.0,,,,,27.0,,49.2,2.9,,,,130.0,-37.0,,,,,-59.0,,-36.8,-83.1,,,,44.0,,,,,False,,True,False,,,,False
48153,90,28.0,,,,,39.0,,27.3,2.1,0.0,,,20.0,-62.0,,,,,-51.0,,-62.7,-87.9,-90.0,,,-70.0,,,,,True,,False,False,False,,,False
48155,13,7.0,,,,,19.0,,6.2,,,,,17.0,-6.0,,,,,6.0,,-6.8,,,,,4.0,,,,,False,,False,,,,,True
48157,3560,1939.0,,,,,2699.0,,1285.3,1582.7,266.9,1651.0,,738.0,-1621.0,,,,,-861.0,,-2274.7,-1977.3,-3293.1,-1909.0,,-2822.0,,,,,True,,False,False,False,False,,False
48159,86,189.0,,,,,91.0,,224.0,67.7,31.1,,,1251.0,103.0,,,,,5.0,,138.0,-18.3,-54.9,,,1165.0,,,,,True,,False,True,True,,,False
