,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
47019,1336,546.0,,966.0,,,,,477.0,,642.5,195.2,346.6,0.7,271.4,413.0,-790.0,,-370.0,,,,,-859.0,,-693.5,-1140.8,-989.4,-1335.3,-1064.6,-923.0,,True,,,,,False,,True,False,False,False,False,False
47021,644,336.0,,537.0,,,,,250.0,,402.7,188.3,200.7,3.1,,221.0,-308.0,,-107.0,,,,,-394.0,,-241.3,-455.7,-443.3,-640.9,,-423.0,,True,,,,,False,,True,False,False,False,,False
47023,318,174.0,,91.0,,,,,188.0,,237.2,40.9,40.2,0.1,,73.0,-144.0,,-227.0,,,,,-130.0,,-80.8,-277.1,-277.8,-317.9,,-245.0,,False,,,,,True,,True,False,False,False,,False
47025,349,108.0,,89.0,,,,,370.0,,242.5,68.4,37.8,0.0,,93.0,-241.0,,-260.0,,,,,21.0,,-106.5,-280.6,-311.2,-349.0,,-256.0,,False,,,,,True,,True,False,False,False,,False
47027,198,300.0,,223.0,,,,,69.0,,754.6,30.4,206.6,79.1,,160.0,102.0,,25.0,,,,,-129.0,,556.6,-167.6,8.6,-118.9,,-38.0,,True,,,,,False,,False,False,True,False,,True
47029,711,282.0,,507.0,,,,,400.0,,431.6,120.6,223.3,0.2,,104.0,-429.0,,-204.0,,,,,-311.0,,-279.4,-590.4,-487.7,-710.8,,-607.0,,True,,,,,True,,True,False,False,False,,False
47031,1122,948.0,,1065.0,,,,,656.0,,1632.7,612.8,212.4,619.2,487.8,323.0,-174.0,,-57.0,,,,,-466.0,,510.7,-509.2,-909.6,-502.8,-634.2,-799.0,,True,,,,,False,,False,False,False,False,False,False
47033,422,552.0,,281.0,,,,,166.0,,841.2,62.8,330.8,129.4,,71.0,130.0,,-141.0,,,,,-256.0,,419.2,-359.2,-91.2,-292.6,,-351.0,,False,,,,,False,,False,False,True,False,,False
47035,1105,498.0,,614.0,,,,,663.0,,689.4,241.6,309.6,2.3,400.5,185.0,-607.0,,-491.0,,,,,-442.0,,-415.6,-863.4,-795.4,-1102.7,-704.5,-920.0,,True,,,,,True,,True,False,False,False,False,False
47037,13518,6390.0,,4326.0,,,,,4408.0,,5127.6,3214.8,4315.4,228.2,2615.8,3161.0,-7128.0,,-9192.0,,,,,-9110.0,,-8390.4,-10303.2,-9202.6,-13289.8,-10902.2,-10357.0,,False,,,,,False,,False,False,False,False,False,False
47039,343,168.0,,53.0,,,,,159.0,,137.8,52.2,55.5,0.0,,48.0,-175.0,,-290.0,,,,,-184.0,,-205.2,-290.8,-287.5,-343.0,,-295.0,,False,,,,,False,,False,False,False,False,,False
47041,535,252.0,,261.0,,,,,263.0,,354.3,66.0,53.7,0.0,,1.0,-283.0,,-274.0,,,,,-272.0,,-180.7,-469.0,-481.3,-535.0,,-534.0,,True,,,,,True,,True,False,False,False,,False
47043,1372,624.0,,797.0,,,,,518.0,,658.3,203.6,264.2,8.5,423.9,249.0,-748.0,,-575.0,,,,,-854.0,,-713.7,-1168.4,-1107.8,-1363.5,-948.1,-1123.0,,True,,,,,False,,True,False,False,False,False,False
47045,1298,1254.0,,1268.0,,,,,594.0,,2080.8,189.4,993.4,427.6,335.1,1143.0,-44.0,,-30.0,,,,,-704.0,,782.8,-1108.7,-304.6,-870.4,-962.9,-155.0,,True,,,,,False,,False,False,False,False,False,False
47047,774,702.0,,480.0,,,,,367.0,,831.7,262.1,230.2,326.6,328.3,252.0,-72.0,,-294.0,,,,,-407.0,,57.7,-511.9,-543.8,-447.4,-445.7,-522.0,,False,,,,,False,,True,False,False,False,False,False
47049,392,468.0,,256.0,,,,,198.0,,1240.0,91.2,163.9,192.5,,94.0,76.0,,-136.0,,,,,-194.0,,848.0,-300.8,-228.1,-199.5,,-298.0,,False,,,,,False,,False,False,False,False,,False
47051,905,432.0,,446.0,,,,,416.0,,655.4,194.4,109.0,1.4,321.9,312.0,-473.0,,-459.0,,,,,-489.0,,-249.6,-710.6,-796.0,-903.6,-583.1,-593.0,,True,,,,,False,,True,False,False,False,False,False
47053,1216,570.0,,348.0,,,,,580.0,,651.0,259.5,399.3,1.4,445.4,161.0,-646.0,,-868.0,,,,,-636.0,,-565.0,-956.5,-816.7,-1214.6,-770.6,-1055.0,,False,,,,,True,,True,False,False,False,False,False
47055,600,486.0,,925.0,,,,,288.0,,783.6,163.6,316.7,0.2,,0.0,-114.0,,325.0,,,,,-312.0,,183.6,-436.4,-283.3,-599.8,,-600.0,,False,,,,,False,,False,False,False,False,,False
47057,501,324.0,,343.0,,,,,217.0,,550.8,99.5,181.0,82.9,,195.0,-177.0,,-158.0,,,,,-284.0,,49.8,-401.5,-320.0,-418.1,,-306.0,,True,,,,,False,,True,False,False,False,,False
47059,1618,936.0,,1563.0,,,,,628.0,,1042.9,143.6,800.8,303.8,441.0,1287.0,-682.0,,-55.0,,,,,-990.0,,-575.1,-1474.4,-817.2,-1314.2,-1177.0,-331.0,,True,,,,,False,,True,False,False,False,False,True
47061,279,420.0,,354.0,,,,,134.0,,689.7,82.7,220.0,162.9,,220.0,141.0,,75.0,,,,,-145.0,,410.7,-196.3,-59.0,-116.1,,-59.0,,True,,,,,False,,False,False,True,True,,True
47063,1164,750.0,,952.0,,,,,638.0,,1114.3,363.6,197.5,1.0,320.3,569.0,-414.0,,-212.0,,,,,-526.0,,-49.7,-800.4,-966.5,-1163.0,-843.7,-595.0,,True,,,,,False,,True,False,False,False,False,False
47065,5783,2982.0,,1847.0,,,,,3153.0,,3174.3,2708.8,1100.2,95.2,1342.3,2650.0,-2801.0,,-3936.0,,,,,-2630.0,,-2608.7,-3074.2,-4682.8,-5687.8,-4440.7,-3133.0,,False,,,,,True,,True,False,False,False,False,False
47067,59,18.0,,0.0,,,,,37.0,,16.1,62.9,0.3,0.0,,49.0,-41.0,,-59.0,,,,,-22.0,,-42.9,3.9,-58.7,-59.0,,-10.0,,False,,,,,True,,False,True,False,False,,True
47069,495,462.0,,353.0,,,,,327.0,,458.5,143.1,294.3,0.6,305.6,385.0,-33.0,,-142.0,,,,,-168.0,,-36.5,-351.9,-200.7,-494.4,-189.4,-110.0,,False,,,,,False,,False,False,False,False,False,False
47071,503,666.0,,384.0,,,,,309.0,,673.3,158.3,148.9,143.5,432.1,338.0,163.0,,-119.0,,,,,-194.0,,170.3,-344.7,-354.1,-359.5,-70.9,-165.0,,True,,,,,False,,False,False,False,False,True,False
47073,892,612.0,,922.0,,,,,485.0,,984.7,264.5,351.4,180.5,,178.0,-280.0,,30.0,,,,,-407.0,,92.7,-627.5,-540.6,-711.5,,-714.0,,True,,,,,False,,True,False,False,False,,False
47075,456,282.0,,289.0,,,,,177.0,,354.0,87.4,99.5,0.1,118.8,70.0,-174.0,,-167.0,,,,,-279.0,,-102.0,-368.6,-356.5,-455.9,-337.2,-386.0,,True,,,,,False,,True,False,False,False,False,False
47077,515,306.0,,270.0,,,,,266.0,,425.2,88.0,108.1,0.7,207.9,94.0,-209.0,,-245.0,,,,,-249.0,,-89.8,-427.0,-406.9,-514.3,-307.1,-421.0,,False,,,,,False,,True,False,False,False,False,False
47079,814,186.0,,170.0,,,,,290.0,,242.5,96.4,83.0,0.0,,35.0,-628.0,,-644.0,,,,,-524.0,,-571.5,-717.6,-731.0,-814.0,,-779.0,,False,,,,,True,,True,False,False,False,,False
47081,462,204.0,,133.0,,,,,220.0,,363.6,99.1,32.8,0.1,,36.0,-258.0,,-329.0,,,,,-242.0,,-98.4,-362.9,-429.2,-461.9,,-426.0,,False,,,,,True,,True,False,False,False,,False
47083,214,156.0,,117.0,,,,,90.0,,494.3,25.9,33.3,0.0,,0.0,-58.0,,-97.0,,,,,-124.0,,280.3,-188.1,-180.7,-214.0,,-214.0,,False,,,,,False,,False,False,False,False,,False
47085,323,306.0,,392.0,,,,,153.0,,699.5,80.0,92.9,80.2,,0.0,-17.0,,69.0,,,,,-170.0,,376.5,-243.0,-230.1,-242.8,,-323.0,,False,,,,,False,,False,False,False,False,,False
47087,271,186.0,,89.0,,,,,111.0,,198.0,45.8,38.7,0.0,,62.0,-85.0,,-182.0,,,,,-160.0,,-73.0,-225.2,-232.3,-271.0,,-209.0,,False,,,,,False,,True,False,False,False,,False
47089,844,606.0,,755.0,,,,,509.0,,915.2,189.8,379.5,273.8,199.2,228.0,-238.0,,-89.0,,,,,-335.0,,71.2,-654.2,-464.5,-570.2,-644.8,-616.0,,True,,,,,False,,True,False,False,False,False,False
47091,350,216.0,,293.0,,,,,85.0,,670.4,47.6,78.0,0.0,241.2,8.0,-134.0,,-57.0,,,,,-265.0,,320.4,-302.4,-272.0,-350.0,-108.8,-342.0,,True,,,,,False,,False,False,False,False,True,False
47093,7205,4974.0,,3146.0,,,,,4133.0,,6630.9,4722.2,3818.6,3261.8,1668.1,4048.0,-2231.0,,-4059.0,,,,,-3072.0,,-574.1,-2482.8,-3386.4,-3943.2,-5536.9,-3157.0,,False,,,,,False,,True,False,False,False,False,False
47095,220,96.0,,0.0,,,,,77.0,,52.5,7.0,12.9,0.3,,61.0,-124.0,,-220.0,,,,,-143.0,,-167.5,-213.0,-207.1,-219.7,,-159.0,,False,,,,,False,,False,False,False,False,,False
47097,800,714.0,,400.0,,,,,394.0,,894.2,232.1,523.0,220.1,450.4,571.0,-86.0,,-400.0,,,,,-406.0,,94.2,-567.9,-277.0,-579.9,-349.6,-229.0,,False,,,,,False,,False,False,False,False,False,False
47099,1295,966.0,,821.0,,,,,468.0,,1171.2,224.5,510.0,340.1,433.7,461.0,-329.0,,-474.0,,,,,-827.0,,-123.8,-1070.5,-785.0,-954.9,-861.3,-834.0,,False,,,,,False,,True,False,False,False,False,False
47101,443,294.0,,353.0,,,,,95.0,,610.5,57.9,170.1,2.6,,49.0,-149.0,,-90.0,,,,,-348.0,,167.5,-385.1,-272.9,-440.4,,-394.0,,True,,,,,False,,False,False,False,False,,False
47103,835,390.0,,438.0,,,,,348.0,,524.9,194.6,260.8,149.3,,182.0,-445.0,,-397.0,,,,,-487.0,,-310.1,-640.4,-574.2,-685.7,,-653.0,,True,,,,,False,,True,False,False,False,,False
47105,773,702.0,,773.0,,,,,490.0,,1223.4,337.4,345.6,310.7,443.8,349.0,-71.0,,0.0,,,,,-283.0,,450.4,-435.6,-427.4,-462.3,-329.2,-424.0,,True,,,,,False,,False,False,False,False,False,False
47107,1075,792.0,,1246.0,,,,,599.0,,928.1,473.3,335.5,326.8,370.2,1020.0,-283.0,,171.0,,,,,-476.0,,-146.9,-601.7,-739.5,-748.2,-704.8,-55.0,,True,,,,,False,,True,False,False,False,False,True
47109,336,306.0,,206.0,,,,,336.0,,432.2,102.0,170.5,0.6,244.4,84.0,-30.0,,-130.0,,,,,0.0,,96.2,-234.0,-165.5,-335.4,-91.6,-252.0,,False,,,,,True,,False,False,False,False,False,False
47111,588,504.0,,540.0,,,,,246.0,,561.5,163.4,121.4,0.2,192.8,84.0,-84.0,,-48.0,,,,,-342.0,,-26.5,-424.6,-466.6,-587.8,-395.2,-504.0,,True,,,,,False,,True,False,False,False,False,False
47113,1778,1392.0,,625.0,,,,,1156.0,,1065.3,801.8,1041.5,1.9,1159.9,414.0,-386.0,,-1153.0,,,,,-622.0,,-712.7,-976.2,-736.5,-1776.1,-618.1,-1364.0,,False,,,,,False,,False,False,False,False,False,False
47115,428,318.0,,252.0,,,,,321.0,,405.3,108.1,152.9,110.9,,119.0,-110.0,,-176.0,,,,,-107.0,,-22.7,-319.9,-275.1,-317.1,,-309.0,,False,,,,,True,,True,False,False,False,,False
47117,735,672.0,,1099.0,,,,,279.0,,1035.6,189.7,385.7,328.7,,325.0,-63.0,,364.0,,,,,-456.0,,300.6,-545.3,-349.3,-406.3,,-410.0,,False,,,,,False,,False,False,False,False,,False
47119,2932,1122.0,,1320.0,,,,,725.0,,1746.5,349.4,1011.3,949.6,634.9,728.0,-1810.0,,-1612.0,,,,,-2207.0,,-1185.5,-2582.6,-1920.7,-1982.4,-2297.1,-2204.0,,True,,,,,False,,True,False,False,False,False,False
47121,214,132.0,,74.0,,,,,133.0,,279.3,50.7,100.4,36.0,,128.0,-82.0,,-140.0,,,,,-81.0,,65.3,-163.3,-113.6,-178.0,,-86.0,,False,,,,,True,,True,False,False,False,,False
47123,844,624.0,,1058.0,,,,,473.0,,616.5,332.5,394.1,206.3,471.7,509.0,-220.0,,214.0,,,,,-371.0,,-227.5,-511.5,-449.9,-637.7,-372.3,-335.0,,True,,,,,False,,False,False,False,False,False,False
47125,2846,1632.0,,1595.0,,,,,1326.0,,1911.6,1140.3,1082.0,1159.0,659.0,470.0,-1214.0,,-1251.0,,,,,-1520.0,,-934.4,-1705.7,-1764.0,-1687.0,-2187.0,-2376.0,,False,,,,,False,,True,False,False,False,False,False
47127,158,138.0,,86.0,,,,,72.0,,184.2,30.3,17.7,64.4,,37.0,-20.0,,-72.0,,,,,-86.0,,26.2,-127.7,-140.3,-93.6,,-121.0,,False,,,,,False,,False,False,False,False,,False
47129,331,234.0,,156.0,,,,,275.0,,384.3,77.4,65.1,0.0,,157.0,-97.0,,-175.0,,,,,-56.0,,53.3,-253.6,-265.9,-331.0,,-174.0,,False,,,,,True,,True,False,False,False,,False
47131,1049,846.0,,955.0,,,,,392.0,,1227.3,253.6,212.5,0.9,463.1,81.0,-203.0,,-94.0,,,,,-657.0,,178.3,-795.4,-836.5,-1048.1,-585.9,-968.0,,True,,,,,False,,True,False,False,False,False,False
47133,449,822.0,,674.0,,,,,233.0,,1470.6,171.7,441.3,323.9,,2.0,373.0,,225.0,,,,,-216.0,,1021.6,-277.3,-7.7,-125.1,,-447.0,,True,,,,,True,,False,True,True,True,,False
47135,297,144.0,,78.0,,,,,89.0,,98.2,29.0,56.1,25.8,,25.0,-153.0,,-219.0,,,,,-208.0,,-198.8,-268.0,-240.9,-271.2,,-272.0,,False,,,,,False,,False,False,False,False,,False
47137,161,168.0,,174.0,,,,,41.0,,1040.1,28.9,94.7,44.9,,32.0,7.0,,13.0,,,,,-120.0,,879.1,-132.1,-66.3,-116.1,,-129.0,,False,,,,,False,,False,False,False,False,,False
47139,209,96.0,,0.0,,,,,136.0,,191.1,46.2,26.8,0.0,,9.0,-113.0,,-209.0,,,,,-73.0,,-17.9,-162.8,-182.2,-209.0,,-200.0,,False,,,,,True,,True,False,False,False,,False
47141,1917,1704.0,,2940.0,,,,,1048.0,,1624.6,570.3,1124.3,1258.1,1469.8,940.0,-213.0,,1023.0,,,,,-869.0,,-292.4,-1346.7,-792.7,-658.9,-447.2,-977.0,,False,,,,,False,,False,False,False,False,False,False
47143,687,288.0,,,,,,,368.0,,493.4,323.3,156.0,1.1,,0.0,-399.0,,,,,,,-319.0,,-193.6,-363.7,-531.0,-685.9,,-687.0,,,,,,,True,,True,True,False,False,,False
47145,1207,660.0,,1121.0,,,,,551.0,,1070.1,212.2,578.6,227.9,614.9,0.0,-547.0,,-86.0,,,,,-656.0,,-136.9,-994.8,-628.4,-979.1,-592.1,-1207.0,,True,,,,,False,,True,False,False,False,False,False
47147,1324,588.0,,1137.0,,,,,501.0,,477.7,227.7,183.8,9.3,425.1,254.0,-736.0,,-187.0,,,,,-823.0,,-846.3,-1096.3,-1140.2,-1314.7,-898.9,-1070.0,,True,,,,,False,,False,False,False,False,False,False
47149,6979,3168.0,,2085.0,,,,,2433.0,,3437.5,2588.8,1482.3,169.8,1100.5,2496.0,-3811.0,,-4894.0,,,,,-4546.0,,-3541.5,-4390.2,-5496.7,-6809.2,-5878.5,-4483.0,,False,,,,,False,,True,False,False,False,False,False
47151,761,240.0,,375.0,,,,,165.0,,610.0,62.3,76.1,72.3,,119.0,-521.0,,-386.0,,,,,-596.0,,-151.0,-698.7,-684.9,-688.7,,-642.0,,True,,,,,False,,True,False,False,False,,False
47153,215,294.0,,241.0,,,,,120.0,,341.0,68.0,95.5,87.2,,149.0,79.0,,26.0,,,,,-95.0,,126.0,-147.0,-119.5,-127.8,,-66.0,,True,,,,,False,,False,False,False,False,,True
47155,1739,1338.0,,2146.0,,,,,779.0,,1247.5,486.1,343.8,15.6,615.3,607.0,-401.0,,407.0,,,,,-960.0,,-491.5,-1252.9,-1395.2,-1723.4,-1123.7,-1132.0,,False,,,,,False,,False,False,False,False,False,False
47157,13928,7344.0,,8737.0,,,,,8376.0,,5637.9,4779.8,4463.1,294.3,3845.1,3891.0,-6584.0,,-5191.0,,,,,-5552.0,,-8290.1,-9148.2,-9464.9,-13633.7,-10082.9,-10037.0,,True,,,,,True,,False,False,False,False,False,False
47159,518,456.0,,233.0,,,,,185.0,,622.5,147.7,157.1,232.9,,104.0,-62.0,,-285.0,,,,,-333.0,,104.5,-370.3,-360.9,-285.1,,-414.0,,False,,,,,False,,False,False,False,False,,False
47161,293,198.0,,226.0,,,,,101.0,,436.9,59.7,17.6,0.0,,17.0,-95.0,,-67.0,,,,,-192.0,,143.9,-233.3,-275.4,-293.0,,-276.0,,True,,,,,False,,False,False,False,False,,False
47163,3367,2694.0,,3946.0,,,,,1392.0,,3310.2,636.5,2523.8,753.6,1320.7,1747.0,-673.0,,579.0,,,,,-1975.0,,-56.8,-2730.5,-843.2,-2613.4,-2046.3,-1620.0,,True,,,,,False,,True,False,False,False,False,False
47165,4258,1584.0,,2242.0,,,,,1326.0,,1257.2,897.1,1324.3,63.5,762.4,1046.0,-2674.0,,-2016.0,,,,,-2932.0,,-3000.8,-3360.9,-2933.7,-4194.5,-3495.6,-3212.0,,True,,,,,False,,False,False,False,False,False,False
47167,1514,822.0,,1175.0,,,,,756.0,,1061.0,312.8,298.1,6.4,555.0,350.0,-692.0,,-339.0,,,,,-758.0,,-453.0,-1201.2,-1215.9,-1507.6,-959.0,-1164.0,,True,,,,,False,,True,False,False,False,False,False
47169,188,66.0,,,,,,,103.0,,59.7,66.8,20.0,0.9,16.3,23.0,-122.0,,,,,,,-85.0,,-128.3,-121.2,-168.0,-187.1,-171.7,-165.0,,,,,,,True,,False,True,False,False,False,False
47171,519,228.0,,150.0,,,,,171.0,,167.2,20.3,66.3,55.3,,276.0,-291.0,,-369.0,,,,,-348.0,,-351.8,-498.7,-452.7,-463.7,,-243.0,,False,,,,,False,,False,False,False,False,,True
47173,232,234.0,,219.0,,,,,216.0,,509.0,64.2,86.4,0.1,,0.0,2.0,,-13.0,,,,,-16.0,,277.0,-167.8,-145.6,-231.9,,-232.0,,False,,,,,False,,False,False,False,False,,False
47175,177,72.0,,0.0,,,,,82.0,,72.4,20.4,15.5,0.0,,46.0,-105.0,,-177.0,,,,,-95.0,,-104.6,-156.6,-161.5,-177.0,,-131.0,,False,,,,,True,,True,False,False,False,,False
47177,1107,648.0,,1082.0,,,,,612.0,,730.5,251.3,308.4,244.9,441.2,523.0,-459.0,,-25.0,,,,,-495.0,,-376.5,-855.7,-798.6,-862.1,-665.8,-584.0,,True,,,,,False,,True,False,False,False,False,False
47179,3067,1566.0,,2284.0,,,,,1104.0,,1783.1,501.2,540.7,788.7,867.5,1.0,-1501.0,,-783.0,,,,,-1963.0,,-1283.9,-2565.8,-2526.3,-2278.3,-2199.5,-3066.0,,True,,,,,False,,True,False,False,False,False,False
47181,368,66.0,,0.0,,,,,161.0,,49.1,10.8,4.8,0.2,354.8,0.0,-302.0,,-368.0,,,,,-207.0,,-318.9,-357.2,-363.2,-367.8,-13.2,-368.0,,False,,,,,True,,False,False,False,False,True,False
47183,753,456.0,,260.0,,,,,370.0,,592.7,125.3,155.3,0.0,203.0,128.0,-297.0,,-493.0,,,,,-383.0,,-160.3,-627.7,-597.7,-753.0,-550.0,-625.0,,False,,,,,False,,True,False,False,False,False,False
47185,723,414.0,,370.0,,,,,310.0,,539.7,184.1,382.8,0.3,,97.0,-309.0,,-353.0,,,,,-413.0,,-183.3,-538.9,-340.2,-722.7,,-626.0,,False,,,,,False,,True,False,False,False,,False
47187,5026,2430.0,,1933.0,,,,,1084.0,,2713.6,1202.0,1985.7,166.3,758.1,821.0,-2596.0,,-3093.0,,,,,-3942.0,,-2312.4,-3824.1,-3040.3,-4859.7,-4267.9,-4205.0,,False,,,,,False,,True,False,False,False,False,False
47189,3232,1698.0,,1501.0,,,,,1048.0,,2031.8,964.3,1217.2,1398.7,573.2,642.0,-1534.0,,-1731.0,,,,,-2184.0,,-1200.2,-2267.7,-2014.8,-1833.3,-2658.8,-2590.0,,False,,,,,False,,True,False,False,False,False,False
48001,820,246.0,,,,,,,734.0,,238.4,444.3,14.2,2.7,88.2,202.0,-574.0,,,,,,,-86.0,,-581.6,-375.7,-805.8,-817.3,-731.8,-618.0,,,,,,,True,,False,True,False,False,False,False
48003,471,222.0,,149.0,,,,,341.0,,421.7,71.6,143.2,125.1,,271.0,-249.0,,-322.0,,,,,-130.0,,-49.3,-399.4,-327.8,-345.9,,-200.0,,False,,,,,True,,True,False,False,False,,True
48005,1320,222.0,,130.0,,,,,674.0,,148.0,516.6,22.5,0.7,140.6,404.0,-1098.0,,-1190.0,,,,,-646.0,,-1172.0,-803.4,-1297.5,-1319.3,-1179.4,-916.0,,False,,,,,True,,False,True,False,False,False,True
48007,154,36.0,,5.0,,,,,14.0,,112.6,55.9,0.0,1.7,,10.0,-118.0,,-149.0,,,,,-140.0,,-41.4,-98.1,-154.0,-152.3,,-144.0,,False,,,,,False,,True,True,False,False,,False
48009,173,96.0,,42.0,,,,,36.0,,98.4,48.4,40.8,44.1,,179.0,-77.0,,-131.0,,,,,-137.0,,-74.6,-124.6,-132.2,-128.9,,6.0,,False,,,,,False,,True,False,False,False,,True
48011,42,6.0,,0.0,,,,,12.0,,139.4,2.3,0.3,,,15.0,-36.0,,-42.0,,,,,-30.0,,97.4,-39.7,-41.7,,,-27.0,,False,,,,,True,,False,False,False,,,True
48013,640,102.0,,188.0,,,,,120.0,,198.3,197.4,0.1,0.0,88.6,16.0,-538.0,,-452.0,,,,,-520.0,,-441.7,-442.6,-639.9,-640.0,-551.4,-624.0,,True,,,,,True,,True,True,False,False,False,False
48015,157,24.0,,0.0,,,,,124.0,,101.6,67.2,1.2,0.4,,16.0,-133.0,,-157.0,,,,,-33.0,,-55.4,-89.8,-155.8,-156.6,,-141.0,,False,,,,,True,,True,True,False,False,,False
48017,337,114.0,,5.0,,,,,41.0,,74.7,50.6,28.2,0.0,,105.0,-223.0,,-332.0,,,,,-296.0,,-262.3,-286.4,-308.8,-337.0,,-232.0,,False,,,,,False,,False,False,False,False,,False
48019,121,6.0,,42.0,,,,,66.0,,124.4,80.5,0.0,169.0,,2.0,-115.0,,-79.0,,,,,-55.0,,3.4,-40.5,-121.0,48.0,,-119.0,,True,,,,,True,,True,True,False,True,,False
48021,786,270.0,,208.0,,,,,389.0,,241.6,352.5,69.0,0.5,177.4,341.0,-516.0,,-578.0,,,,,-397.0,,-544.4,-433.5,-717.0,-785.5,-608.6,-445.0,,False,,,,,True,,False,True,False,False,False,True
48023,83,36.0,,3.0,,,,,24.0,,246.5,17.5,,,,4.0,-47.0,,-80.0,,,,,-59.0,,163.5,-65.5,,,,-79.0,,False,,,,,False,,False,False,,,,False
48025,351,48.0,,,,,,,96.0,,126.0,53.2,0.2,0.0,246.0,12.0,-303.0,,,,,,,-255.0,,-225.0,-297.8,-350.8,-351.0,-105.0,-339.0,,,,,,,True,,True,True,False,False,True,False
48027,2385,1578.0,,3740.0,,,,,2871.0,,1039.1,1810.9,853.0,1458.5,835.4,2434.0,-807.0,,1355.0,,,,,486.0,,-1345.9,-574.1,-1532.0,-926.5,-1549.6,49.0,,False,,,,,True,,False,True,False,False,False,True
48029,17782,6210.0,,16255.0,,,,,5743.0,,3531.4,13275.3,24187.0,1385.6,2279.6,2086.0,-11572.0,,-1527.0,,,,,-12039.0,,-14250.6,-4506.7,6405.0,-16396.4,-15502.4,-15696.0,,True,,,,,False,,False,True,True,False,False,False
48031,57,18.0,,0.0,,,,,54.0,,31.9,32.9,2.0,35.3,,12.0,-39.0,,-57.0,,,,,-3.0,,-25.1,-24.1,-55.0,-21.7,,-45.0,,False,,,,,True,,True,True,False,True,,False
48033,7,0.0,,0.0,,,,,0.0,,6.7,6.2,,,,0.0,-7.0,,-7.0,,,,,-7.0,,-0.3,-0.8,,,,-7.0,,False,,,,,False,,True,True,,,,False
48035,207,84.0,,120.0,,,,,100.0,,215.0,71.7,8.3,14.0,,21.0,-123.0,,-87.0,,,,,-107.0,,8.0,-135.3,-198.7,-193.0,,-186.0,,True,,,,,True,,True,False,False,False,,False
48037,1500,924.0,,1969.0,,,,,889.0,,801.1,834.9,259.2,297.3,698.9,1140.0,-576.0,,469.0,,,,,-611.0,,-698.9,-665.1,-1240.8,-1202.7,-801.1,-360.0,,True,,,,,False,,False,False,False,False,False,True
48039,2489,1308.0,,4067.0,,,,,920.0,,1495.3,1079.9,314.0,20.3,1210.1,833.0,-1181.0,,1578.0,,,,,-1569.0,,-993.7,-1409.1,-2175.0,-2468.7,-1278.9,-1656.0,,False,,,,,False,,True,False,False,False,False,False
48041,2717,1878.0,,1649.0,,,,,2403.0,,1238.5,1246.0,1195.9,15.8,631.3,1287.0,-839.0,,-1068.0,,,,,-314.0,,-1478.5,-1471.0,-1521.1,-2701.2,-2085.7,-1430.0,,False,,,,,True,,False,False,False,False,False,False
48043,424,120.0,,0.0,,,,,757.0,,102.6,40.8,16.9,0.0,,266.0,-304.0,,-424.0,,,,,333.0,,-321.4,-383.2,-407.1,-424.0,,-158.0,,False,,,,,False,,False,False,False,False,,True
48045,46,12.0,,0.0,,,,,12.0,,5.8,0.6,0.8,,,32.0,-34.0,,-46.0,,,,,-34.0,,-40.2,-45.4,-45.2,,,-14.0,,False,,,,,False,,False,False,False,,,True
48047,129,72.0,,36.0,,,,,18.0,,89.9,39.9,4.7,0.0,,45.0,-57.0,,-93.0,,,,,-111.0,,-39.1,-89.1,-124.3,-129.0,,-84.0,,False,,,,,False,,True,False,False,False,,False
48049,1035,168.0,,150.0,,,,,338.0,,150.8,157.4,31.8,121.7,,403.0,-867.0,,-885.0,,,,,-697.0,,-884.2,-877.6,-1003.2,-913.3,,-632.0,,False,,,,,True,,False,False,False,False,,True
48051,323,228.0,,255.0,,,,,115.0,,320.0,94.5,122.1,3.0,,438.0,-95.0,,-68.0,,,,,-208.0,,-3.0,-228.5,-200.9,-320.0,,115.0,,True,,,,,False,,True,False,False,False,,False
48053,617,312.0,,157.0,,,,,290.0,,406.5,288.1,51.9,177.6,,203.0,-305.0,,-460.0,,,,,-327.0,,-210.5,-328.9,-565.1,-439.4,,-414.0,,False,,,,,False,,True,False,False,False,,False
