,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,USC-SI_kJalpha_RF,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-USC-SI_kJalpha_RF,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-USC-SI_kJalpha_RF,beat_baseline-UVA-Ensemble
47157,9967,7848.0,,7860.3,8833.2,7631.0,4785.0,,,,,7430.7,,11747.0,,8426.3,3323.1,8859.5,,7253.5,4777.0,,,,,4670.4,2878.0,,4137.0,,10774.1,-2119.0,,-2106.7,-1133.8,-2336.0,-5182.0,,,,,-2536.3,,1780.0,,-1540.7,-6643.9,-1107.5,,-2713.5,-5190.0,,,,,-5296.6,-7089.0,,-5830.0,,807.1,,True,True,False,False,,,,,False,,True,,True,False,True,,False,False,,,,,False,False,,False,,True
47159,394,240.0,,249.8,,215.0,113.0,,,,,226.3,,200.0,,328.8,76.6,,,192.0,209.8,,,,,,,,90.0,,299.3,-154.0,,-144.2,,-179.0,-281.0,,,,,-167.7,,-194.0,,-65.2,-317.4,,,-202.0,-184.2,,,,,,,,-304.0,,-94.7,,True,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,,,,False,,True
47161,235,156.0,,152.4,,121.0,90.0,,,,,137.3,,97.0,,161.1,42.8,,,118.0,108.4,,,,,,,,3.0,,162.6,-79.0,,-82.6,,-114.0,-145.0,,,,,-97.7,,-138.0,,-73.9,-192.2,,,-117.0,-126.6,,,,,,,,-232.0,,-72.4,,False,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,,,,False,,True
47163,2297,1956.0,,2020.8,,1554.0,1169.0,,,,,2786.0,,1493.0,,4093.9,468.9,2973.5,,1772.0,1418.6,,,,,1264.0,1465.0,,992.0,,2735.4,-341.0,,-276.2,,-743.0,-1128.0,,,,,489.0,,-804.0,,1796.9,-1828.1,676.5,,-525.0,-878.4,,,,,-1033.0,-832.0,,-1305.0,,438.4,,True,,False,False,,,,,False,,False,,False,False,False,,False,False,,,,,False,False,,False,,False
47165,3285,2044.0,,2036.2,,2030.0,1665.0,,,,,2260.3,,1739.0,,2672.9,538.7,2349.5,,2351.0,1490.4,,,,,1403.9,2257.0,,1245.0,,2897.3,-1241.0,,-1248.8,,-1255.0,-1620.0,,,,,-1024.7,,-1546.0,,-612.1,-2746.3,-935.5,,-934.0,-1794.6,,,,,-1881.1,-1028.0,,-2040.0,,-387.7,,False,,False,False,,,,,True,,False,,True,False,True,,True,False,,,,,False,True,,False,,True
47167,1162,724.0,,733.4,,723.0,934.0,,,,,610.6,,762.0,,946.5,261.8,900.5,,642.0,532.9,,,,,492.4,,,321.0,,940.0,-438.0,,-428.6,,-439.0,-228.0,,,,,-551.4,,-400.0,,-215.5,-900.2,-261.5,,-520.0,-629.1,,,,,-669.6,,,-841.0,,-222.0,,True,,False,True,,,,,False,,True,,True,False,True,,False,False,,,,,False,,,False,,True
47169,114,100.0,,124.6,,100.0,,,,,,42.5,,133.0,,67.4,40.2,,,107.0,93.6,,,,,34.2,,,83.0,,183.7,-14.0,,10.6,,-14.0,,,,,,-71.5,,19.0,,-46.6,-73.8,,,-7.0,-20.4,,,,,-79.8,,,-31.0,,69.7,,True,,False,,,,,,False,,False,,False,False,,,True,False,,,,,False,,,False,,False
47171,356,396.0,,399.5,,394.0,185.0,,,,,283.7,,264.0,,807.8,23.7,,,792.5,312.1,,,,,,,,198.0,,562.5,40.0,,43.5,,38.0,-171.0,,,,,-72.3,,-92.0,,451.8,-332.3,,,436.5,-43.9,,,,,,,,-158.0,,206.5,,False,,True,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
47173,156,100.0,,109.4,,111.0,99.0,,,,,172.3,,249.0,,282.1,44.1,,,72.0,109.8,,,,,,,,2.0,,131.1,-56.0,,-46.6,,-45.0,-57.0,,,,,16.3,,93.0,,126.1,-111.9,,,-84.0,-46.2,,,,,,,,-154.0,,-24.9,,True,,True,False,,,,,True,,False,,False,False,,,False,True,,,,,,,,False,,True
47175,150,48.0,,45.3,,45.0,0.0,,,,,78.3,,68.0,,72.8,15.1,,,34.0,43.4,,,,,,,,26.0,,58.7,-102.0,,-104.7,,-105.0,-150.0,,,,,-71.7,,-82.0,,-77.2,-134.9,,,-116.0,-106.6,,,,,,,,-124.0,,-91.3,,False,,False,False,,,,,True,,True,,True,False,,,False,False,,,,,,,,False,,True
47177,862,452.0,,476.7,,464.0,578.0,,,,,455.5,,635.0,,570.8,216.6,532.5,,422.5,395.9,,,,,282.0,,,337.0,,555.7,-410.0,,-385.3,,-398.0,-284.0,,,,,-406.5,,-227.0,,-291.2,-645.4,-329.5,,-439.5,-466.1,,,,,-580.0,,,-525.0,,-306.3,,True,,True,True,,,,,True,,True,,True,False,True,,False,False,,,,,False,,,False,,True
47179,2060,2208.0,,2227.4,,2185.0,2265.0,,,,,2278.5,,1183.0,,2956.4,469.9,2555.5,,2797.0,1795.1,,,,,1287.3,1609.0,,8.0,,3039.2,148.0,,167.4,,125.0,205.0,,,,,218.5,,-877.0,,896.4,-1590.1,495.5,,737.0,-264.9,,,,,-772.7,-451.0,,-2052.0,,979.2,,False,,True,False,,,,,False,,False,,False,False,False,,False,False,,,,,False,False,,False,,False
47181,296,132.0,,133.4,,120.0,0.0,,,,,107.6,,181.0,,104.7,12.2,,,216.0,99.1,,,,,65.1,,,0.0,,232.6,-164.0,,-162.6,,-176.0,-296.0,,,,,-188.4,,-115.0,,-191.3,-283.8,,,-80.0,-196.9,,,,,-230.9,,,-296.0,,-63.4,,True,,False,False,,,,,False,,True,,False,False,,,True,False,,,,,False,,,False,,True
47183,536,440.0,,433.7,,321.0,208.0,,,,,410.7,,325.0,,686.9,85.7,477.0,,291.0,291.3,,,,,208.2,,,145.0,,550.0,-96.0,,-102.3,,-215.0,-328.0,,,,,-125.3,,-211.0,,150.9,-450.3,-59.0,,-245.0,-244.7,,,,,-327.8,,,-391.0,,14.0,,False,,False,False,,,,,False,,False,,False,False,True,,False,False,,,,,False,,,False,,True
47185,499,384.0,,383.0,,361.0,320.0,,,,,345.4,,302.0,,557.4,130.4,,,331.0,318.1,,,,,381.8,,,114.0,,472.0,-115.0,,-116.0,,-138.0,-179.0,,,,,-153.6,,-197.0,,58.4,-368.6,,,-168.0,-180.9,,,,,-117.2,,,-385.0,,-27.0,,False,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,False,,,False,,True
47187,3890,2156.0,,2121.4,,2007.0,1653.0,,,,,2724.9,,1454.0,,2584.0,694.2,2646.0,,2084.0,1992.9,,,,,1781.1,1255.0,,1108.0,,3047.8,-1734.0,,-1768.6,,-1883.0,-2237.0,,,,,-1165.1,,-2436.0,,-1306.0,-3195.8,-1244.0,,-1806.0,-1897.1,,,,,-2108.9,-2635.0,,-2782.0,,-842.2,,False,,False,False,,,,,True,,False,,True,False,True,,False,False,,,,,False,False,,False,,True
47189,2527,1320.0,,1384.2,,1308.0,1170.0,,,,,1549.0,,1299.0,,1618.2,703.6,1638.0,,1386.0,1242.7,,,,,1151.6,972.0,,860.0,,1760.7,-1207.0,,-1142.8,,-1219.0,-1357.0,,,,,-978.0,,-1228.0,,-908.8,-1823.4,-889.0,,-1141.0,-1284.3,,,,,-1375.4,-1555.0,,-1667.0,,-766.3,,True,,False,False,,,,,True,,False,,True,False,True,,True,False,,,,,False,False,,False,,True
48001,750,152.0,,140.2,,150.0,0.0,,,,,394.4,,836.0,,193.8,168.8,140.0,,195.0,135.5,,,,,75.1,,,105.0,,201.4,-598.0,,-609.8,,-600.0,-750.0,,,,,-355.6,,86.0,,-556.2,-581.2,-610.0,,-555.0,-614.5,,,,,-674.9,,,-645.0,,-548.6,,False,,False,False,,,,,True,,True,,True,True,False,,True,False,,,,,False,,,False,,True
48003,351,332.0,,321.7,,316.0,374.0,,,,,271.9,,312.0,,453.4,63.1,,,175.0,119.5,,,,,,,,180.0,,376.5,-19.0,,-29.3,,-35.0,23.0,,,,,-79.1,,-39.0,,102.4,-287.9,,,-176.0,-231.5,,,,,,,,-171.0,,25.5,,False,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
48005,1254,160.0,,161.7,,160.0,186.0,,,,,257.1,,646.0,,190.9,253.0,295.0,,120.0,42.1,,,,,143.4,,,113.0,,250.2,-1094.0,,-1092.3,,-1094.0,-1068.0,,,,,-996.9,,-608.0,,-1063.1,-1001.0,-959.0,,-1134.0,-1211.9,,,,,-1110.6,,,-1141.0,,-1003.8,,True,,False,True,,,,,True,,True,,True,True,True,,False,False,,,,,False,,,False,,True
48007,143,20.0,,12.0,,20.0,35.0,,,,,62.4,,25.0,,118.6,44.3,,,12.0,9.7,,,,,,,,20.0,,28.7,-123.0,,-131.0,,-123.0,-108.0,,,,,-80.6,,-118.0,,-24.4,-98.7,,,-131.0,-133.3,,,,,,,,-123.0,,-114.3,,False,,False,True,,,,,True,,True,,True,True,,,False,False,,,,,,,,False,,True
48009,122,112.0,,111.4,,94.0,77.0,,,,,90.6,,41.0,,244.0,37.6,,,105.0,72.9,,,,,,,,78.0,,120.5,-10.0,,-10.6,,-28.0,-45.0,,,,,-31.4,,-81.0,,122.0,-84.4,,,-17.0,-49.1,,,,,,,,-44.0,,-1.5,,False,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,True
48011,33,12.0,,4.5,,10.0,0.0,,,,,11.0,,12.0,,148.8,1.6,,,10.0,2.8,,,,,,,,7.0,,20.1,-21.0,,-28.5,,-23.0,-33.0,,,,,-22.0,,-21.0,,115.8,-31.4,,,-23.0,-30.2,,,,,,,,-26.0,,-12.9,,False,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,True
48013,600,68.0,,63.0,,78.0,86.0,,,,,208.9,,121.0,,175.1,94.6,93.0,,75.0,45.6,,,,,78.2,,,48.0,,113.7,-532.0,,-537.0,,-522.0,-514.0,,,,,-391.1,,-479.0,,-424.9,-505.4,-507.0,,-525.0,-554.4,,,,,-521.8,,,-552.0,,-486.3,,False,,True,True,,,,,True,,True,,True,True,True,,True,False,,,,,True,,,False,,True
48015,147,16.0,,17.5,,20.0,0.0,,,,,89.5,,84.0,,94.8,48.8,29.0,,23.0,30.5,,,,,,,,53.0,,23.2,-131.0,,-129.5,,-127.0,-147.0,,,,,-57.5,,-63.0,,-52.2,-98.2,-118.0,,-124.0,-116.5,,,,,,,,-94.0,,-123.8,,True,,True,False,,,,,True,,True,,True,True,True,,True,True,,,,,,,,True,,True
48017,286,124.0,,124.6,,119.0,29.0,,,,,103.4,,120.0,,151.2,32.5,,,45.0,58.9,,,,,,,,66.0,,143.3,-162.0,,-161.4,,-167.0,-257.0,,,,,-182.6,,-166.0,,-134.8,-253.5,,,-241.0,-227.1,,,,,,,,-220.0,,-142.7,,True,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,,,,False,,True
48019,109,20.0,,22.5,,18.0,10.0,,,,,52.6,,59.0,,90.3,21.4,,,16.0,14.1,,,,,,,,17.0,,18.6,-89.0,,-86.5,,-91.0,-99.0,,,,,-56.4,,-50.0,,-18.7,-87.6,,,-93.0,-94.9,,,,,,,,-92.0,,-90.4,,True,,False,False,,,,,True,,True,,True,True,,,False,False,,,,,,,,False,,False
48021,708,128.0,,122.4,,141.0,170.0,,,,,311.1,,357.0,,253.7,185.3,171.5,,155.0,127.8,,,,,66.0,,,82.0,,163.7,-580.0,,-585.6,,-567.0,-538.0,,,,,-396.9,,-351.0,,-454.3,-522.7,-536.5,,-553.0,-580.2,,,,,-642.0,,,-626.0,,-544.3,,False,,True,True,,,,,True,,True,,True,True,True,,True,False,,,,,False,,,False,,True
48023,79,12.0,,16.1,,10.0,0.0,,,,,22.8,,28.0,,11.8,7.5,,,19.0,5.7,,,,,,,,7.0,,10.4,-67.0,,-62.9,,-69.0,-79.0,,,,,-56.2,,-51.0,,-67.2,-71.5,,,-60.0,-73.3,,,,,,,,-72.0,,-68.6,,True,,False,False,,,,,True,,True,,False,False,,,True,False,,,,,,,,False,,False
48025,293,76.0,,47.2,,86.0,,,,,,203.1,,99.0,,183.6,54.8,109.0,,117.0,80.9,,,,,,,,47.0,,154.8,-217.0,,-245.8,,-207.0,,,,,,-89.9,,-194.0,,-109.4,-238.2,-184.0,,-176.0,-212.1,,,,,,,,-246.0,,-138.2,,False,,True,,,,,,True,,True,,True,False,True,,True,True,,,,,,,,False,,True
48027,1889,932.0,,955.9,,931.0,812.0,,,,,1429.0,,2464.0,,1097.7,866.7,1036.5,,1213.5,837.7,,,,,402.9,588.0,,718.0,,1340.7,-957.0,,-933.1,,-958.0,-1077.0,,,,,-460.0,,575.0,,-791.3,-1022.3,-852.5,,-675.5,-1051.3,,,,,-1486.1,-1301.0,,-1171.0,,-548.3,,True,,False,False,,,,,True,,True,,True,False,True,,True,False,,,,,False,False,,False,,True
48029,12538,5588.0,,2660.3,6438.7,4937.0,1721.0,,,,,9641.8,,5833.0,,4558.8,7430.8,4658.0,,5504.0,5649.7,,,,,2738.7,3805.0,,2873.0,,7271.4,-6950.0,,-9877.7,-6099.3,-7601.0,-10817.0,,,,,-2896.2,,-6705.0,,-7979.2,-5107.2,-7880.0,,-7034.0,-6888.3,,,,,-9799.3,-8733.0,,-9665.0,,-5266.6,,False,True,False,False,,,,,True,,True,,False,True,False,,False,True,,,,,False,False,,False,,True
48031,47,16.0,,15.9,,16.0,5.0,,,,,30.4,,38.0,,41.3,9.4,,,12.0,12.5,,,,,,,,11.0,,23.3,-31.0,,-31.1,,-31.0,-42.0,,,,,-16.6,,-9.0,,-5.7,-37.6,,,-35.0,-34.5,,,,,,,,-36.0,,-23.7,,False,,False,False,,,,,True,,True,,True,False,,,False,False,,,,,,,,False,,True
48033,6,0.0,,0.1,,0.0,0.0,,,,,0.9,,0.0,,4.8,4.5,,,,0.0,,,,,,,,0.0,,2.1,-6.0,,-5.9,,-6.0,-6.0,,,,,-5.1,,-6.0,,-1.2,-1.5,,,,-6.0,,,,,,,,-6.0,,-3.9,,True,,False,False,,,,,True,,False,,True,True,,,,True,,,,,,,,False,,True
48035,174,52.0,,58.5,,56.0,46.0,,,,,101.2,,97.0,,182.8,22.4,,,40.0,51.0,,,,,,,,4.0,,58.7,-122.0,,-115.5,,-118.0,-128.0,,,,,-72.8,,-77.0,,8.8,-151.6,,,-134.0,-123.0,,,,,,,,-170.0,,-115.3,,True,,True,False,,,,,True,,True,,True,False,,,False,False,,,,,,,,False,,True
48037,1136,1068.0,,924.8,,984.0,2388.0,,,,,767.7,,691.0,,1225.8,415.4,793.5,,1722.5,697.8,,,,,647.4,,,1184.0,,1069.4,-68.0,,-211.2,,-152.0,1252.0,,,,,-368.3,,-445.0,,89.8,-720.6,-342.5,,586.5,-438.2,,,,,-488.6,,,48.0,,-66.6,,False,,False,False,,,,,False,,False,,False,False,False,,False,False,,,,,False,,,True,,True
48039,1942,1240.0,,1239.7,1438.3,1078.0,1913.0,,,,,1550.5,,823.0,,1020.7,1089.9,966.5,,820.0,1108.4,,,,,743.4,902.0,,1272.0,,1609.3,-702.0,,-702.3,-503.7,-864.0,-29.0,,,,,-391.5,,-1119.0,,-921.3,-852.1,-975.5,,-1122.0,-833.6,,,,,-1198.6,-1040.0,,-670.0,,-332.7,,False,True,False,True,,,,,True,,False,,False,False,False,,False,False,,,,,False,False,,True,,True
48041,2061,1168.0,,1245.5,,1242.0,2228.0,,,,,1669.3,,1551.0,,804.8,455.7,1035.0,,752.0,1232.8,,,,,1362.4,2578.0,,1027.0,,1171.6,-893.0,,-815.5,,-819.0,167.0,,,,,-391.7,,-510.0,,-1256.2,-1605.3,-1026.0,,-1309.0,-828.2,,,,,-698.6,517.0,,-1034.0,,-889.4,,True,,True,True,,,,,True,,True,,False,False,False,,False,True,,,,,True,True,,False,,True
48043,412,40.0,,45.8,,28.0,,,,,,56.7,,158.0,,13.3,16.2,,,25.0,23.2,,,,,,,,41.0,,30.9,-372.0,,-366.2,,-384.0,,,,,,-355.3,,-254.0,,-398.7,-395.8,,,-387.0,-388.8,,,,,,,,-371.0,,-381.1,,True,,False,,,,,,True,,True,,False,False,,,False,False,,,,,,,,True,,False
48045,39,12.0,,11.2,,9.0,0.0,,,,,14.7,,8.0,,13.3,0.5,,,8.0,7.0,,,,,,,,9.0,,11.8,-27.0,,-27.8,,-30.0,-39.0,,,,,-24.3,,-31.0,,-25.7,-38.5,,,-31.0,-32.0,,,,,,,,-30.0,,-27.2,,False,,False,False,,,,,True,,False,,True,False,,,False,False,,,,,,,,False,,False
48047,96,72.0,,64.6,,40.0,15.0,,,,,84.5,,32.0,,84.1,15.0,,,30.0,40.1,,,,,,,,55.0,,59.7,-24.0,,-31.4,,-56.0,-81.0,,,,,-11.5,,-64.0,,-11.9,-81.0,,,-66.0,-55.9,,,,,,,,-41.0,,-36.3,,False,,False,False,,,,,True,,False,,True,False,,,False,False,,,,,,,,False,,False
48049,966,160.0,,170.9,,184.0,233.0,,,,,191.9,,308.0,,219.6,105.3,250.0,,207.0,152.6,,,,,,,,158.0,,192.6,-806.0,,-795.1,,-782.0,-733.0,,,,,-774.1,,-658.0,,-746.4,-860.7,-716.0,,-759.0,-813.4,,,,,,,,-808.0,,-773.4,,True,,True,True,,,,,True,,True,,True,False,True,,True,False,,,,,,,,False,,True
48051,261,100.0,,93.9,,101.0,157.0,,,,,146.8,,93.0,,322.5,62.8,,,139.0,85.3,,,,,,,,68.0,,124.5,-161.0,,-167.1,,-160.0,-104.0,,,,,-114.2,,-168.0,,61.5,-198.2,,,-122.0,-175.7,,,,,,,,-193.0,,-136.5,,False,,True,True,,,,,True,,False,,True,False,,,True,False,,,,,,,,False,,True
48053,368,832.0,,872.0,,819.0,1952.0,,,,,482.2,,246.0,,1238.5,194.9,509.0,,728.0,283.9,,,,,,,,21.0,,962.2,464.0,,504.0,,451.0,1584.0,,,,,114.2,,-122.0,,870.5,-173.1,141.0,,360.0,-84.1,,,,,,,,-347.0,,594.2,,False,,True,False,,,,,True,,True,,False,True,True,,True,True,,,,,,,,True,,False
48055,225,148.0,,139.5,,141.0,72.0,,,,,247.9,,167.0,,150.6,111.8,102.0,,129.0,109.6,,,,,170.8,,,121.0,,164.4,-77.0,,-85.5,,-84.0,-153.0,,,,,22.9,,-58.0,,-74.4,-113.2,-123.0,,-96.0,-115.4,,,,,-54.2,,,-104.0,,-60.6,,False,,False,False,,,,,True,,True,,True,False,False,,False,False,,,,,True,,,False,,True
48057,84,28.0,,15.9,,28.0,0.0,,,,,144.9,,32.0,,273.9,27.3,,,2.0,31.9,,,,,,,,34.0,,94.4,-56.0,,-68.1,,-56.0,-84.0,,,,,60.9,,-52.0,,189.9,-56.7,,,-82.0,-52.1,,,,,,,,-50.0,,10.4,,False,,False,False,,,,,False,,True,,False,False,,,False,True,,,,,,,,True,,True
48059,263,56.0,,54.0,,53.0,27.0,,,,,49.9,,53.0,,140.8,39.1,,,35.0,34.1,,,,,,,,56.0,,80.8,-207.0,,-209.0,,-210.0,-236.0,,,,,-213.1,,-210.0,,-122.2,-223.9,,,-228.0,-228.9,,,,,,,,-207.0,,-182.2,,False,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,,,,False,,True
48061,1575,1216.0,,1184.5,1426.4,1103.0,1028.0,,,,,1989.7,,3321.0,,900.4,1262.0,1303.0,,1126.0,1053.0,,,,,891.2,237.0,,541.0,,1601.5,-359.0,,-390.5,-148.6,-472.0,-547.0,,,,,414.7,,1746.0,,-674.6,-313.0,-272.0,,-449.0,-522.0,,,,,-683.8,-1338.0,,-1034.0,,26.5,,False,True,False,False,,,,,False,,False,,False,True,True,,False,False,,,,,False,False,,False,,True
48063,164,60.0,,64.0,,55.0,6.0,,,,,69.2,,84.0,,41.8,20.9,,,64.0,45.7,,,,,,,,63.0,,62.1,-104.0,,-100.0,,-109.0,-158.0,,,,,-94.8,,-80.0,,-122.2,-143.1,,,-100.0,-118.3,,,,,,,,-101.0,,-101.9,,True,,False,False,,,,,True,,True,,False,False,,,True,False,,,,,,,,True,,True
48065,78,8.0,,9.9,,14.0,0.0,,,,,30.1,,60.0,,64.3,4.1,,,27.0,18.2,,,,,,,,2.0,,15.9,-70.0,,-68.1,,-64.0,-78.0,,,,,-47.9,,-18.0,,-13.7,-73.9,,,-51.0,-59.8,,,,,,,,-76.0,,-62.1,,True,,True,False,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
48067,498,260.0,,259.4,,250.0,251.0,,,,,231.4,,185.0,,396.1,90.2,213.0,,344.0,224.0,,,,,,,,241.0,,248.3,-238.0,,-238.6,,-248.0,-247.0,,,,,-266.6,,-313.0,,-101.9,-407.8,-285.0,,-154.0,-274.0,,,,,,,,-257.0,,-249.7,,False,,False,False,,,,,False,,False,,True,False,False,,True,False,,,,,,,,False,,False
48069,282,76.0,,76.7,,76.0,0.0,,,,,80.5,,121.0,,102.5,12.0,,,45.0,39.8,,,,,,,,54.0,,97.6,-206.0,,-205.3,,-206.0,-282.0,,,,,-201.5,,-161.0,,-179.5,-270.0,,,-237.0,-242.2,,,,,,,,-228.0,,-184.4,,True,,False,False,,,,,True,,True,,True,False,,,False,False,,,,,,,,False,,True
48071,380,160.0,,156.4,,157.0,99.0,,,,,284.9,,151.0,,251.6,112.0,113.0,,203.0,149.7,,,,,80.0,,,94.0,,187.3,-220.0,,-223.6,,-223.0,-281.0,,,,,-95.1,,-229.0,,-128.4,-268.0,-267.0,,-177.0,-230.3,,,,,-300.0,,,-286.0,,-192.7,,False,,False,False,,,,,True,,False,,True,False,False,,True,False,,,,,False,,,False,,True
48073,807,124.0,,103.1,,123.0,138.0,,,,,221.8,,449.0,,172.4,97.0,112.0,,106.0,92.1,,,,,114.7,,,143.0,,142.2,-683.0,,-703.9,,-684.0,-669.0,,,,,-585.2,,-358.0,,-634.6,-710.0,-695.0,,-701.0,-714.9,,,,,-692.3,,,-664.0,,-664.8,,False,,False,True,,,,,True,,True,,True,False,False,,False,False,,,,,False,,,True,,True
48075,746,20.0,,27.8,,30.0,36.0,,,,,59.6,,110.0,,111.4,11.1,,,30.0,32.3,,,,,,,,8.0,,31.8,-726.0,,-718.2,,-716.0,-710.0,,,,,-686.4,,-636.0,,-634.6,-734.9,,,-716.0,-713.7,,,,,,,,-738.0,,-714.2,,True,,True,True,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
48077,202,104.0,,111.9,,90.0,28.0,,,,,82.6,,44.0,,112.5,26.3,,,95.0,80.4,,,,,,,,138.0,,109.7,-98.0,,-90.1,,-112.0,-174.0,,,,,-119.4,,-158.0,,-89.5,-175.7,,,-107.0,-121.6,,,,,,,,-64.0,,-92.3,,True,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,,,,True,,True
48079,48,68.0,,69.1,,60.0,0.0,,,,,51.5,,15.0,,165.2,7.6,,,74.0,37.8,,,,,,,,28.0,,72.9,20.0,,21.1,,12.0,-48.0,,,,,3.5,,-33.0,,117.2,-40.4,,,26.0,-10.2,,,,,,,,-20.0,,24.9,,False,,True,False,,,,,True,,False,,False,False,,,False,True,,,,,,,,False,,False
48081,157,80.0,,65.6,,51.0,7.0,,,,,52.6,,6.0,,378.0,7.9,,,54.0,36.5,,,,,,,,31.0,,86.7,-77.0,,-91.4,,-106.0,-150.0,,,,,-104.4,,-151.0,,221.0,-149.1,,,-103.0,-120.5,,,,,,,,-126.0,,-70.3,,False,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,True
48083,151,32.0,,35.6,,32.0,0.0,,,,,34.1,,50.0,,42.4,13.5,,,16.0,21.4,,,,,,,,49.0,,41.6,-119.0,,-115.4,,-119.0,-151.0,,,,,-116.9,,-101.0,,-108.6,-137.5,,,-135.0,-129.6,,,,,,,,-102.0,,-109.4,,True,,False,False,,,,,True,,True,,True,False,,,False,False,,,,,,,,True,,True
48085,8026,4096.0,,4103.9,4738.4,4350.0,3976.0,,,,,5068.4,,4512.0,,3605.8,3920.7,2426.0,,5203.0,4867.6,,,,,2902.9,6838.0,,5406.0,,4684.3,-3930.0,,-3922.1,-3287.6,-3676.0,-4050.0,,,,,-2957.6,,-3514.0,,-4420.2,-4105.3,-5600.0,,-2823.0,-3158.4,,,,,-5123.1,-1188.0,,-2620.0,,-3341.7,,True,True,True,False,,,,,True,,True,,False,False,False,,True,True,,,,,False,True,,True,,True
48087,30,0.0,,1.6,,1.0,0.0,,,,,8.9,,22.0,,15.3,1.3,,,4.0,0.5,,,,,,,,0.0,,13.8,-30.0,,-28.4,,-29.0,-30.0,,,,,-21.1,,-8.0,,-14.7,-28.7,,,-26.0,-29.5,,,,,,,,-30.0,,-16.2,,True,,True,False,,,,,True,,True,,True,True,,,True,True,,,,,,,,False,,True
48089,190,28.0,,26.3,,27.0,0.0,,,,,89.7,,60.0,,90.9,25.4,,,24.0,37.7,,,,,,,,109.0,,26.9,-162.0,,-163.7,,-163.0,-190.0,,,,,-100.3,,-130.0,,-99.1,-164.6,,,-166.0,-152.3,,,,,,,,-81.0,,-163.1,,False,,False,False,,,,,True,,True,,True,False,,,False,True,,,,,,,,True,,False
48091,1621,172.0,,164.5,,164.0,671.0,,,,,368.0,,477.0,,226.6,172.0,293.5,,131.0,153.7,,,,,104.8,74.0,,158.0,,236.8,-1449.0,,-1456.5,,-1457.0,-950.0,,,,,-1253.0,,-1144.0,,-1394.4,-1449.0,-1327.5,,-1490.0,-1467.3,,,,,-1516.2,-1547.0,,-1463.0,,-1384.2,,False,,False,True,,,,,True,,True,,True,True,True,,False,False,,,,,False,False,,False,,True
