,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,JCB-PRM,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-JCB-PRM,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
31133,66,8.0,,,31.0,,6.3,,1.0,-58.0,,,-35.0,,-59.7,,-65.0,,,True,,False,,False
31135,103,8.0,,,25.0,,4.5,,43.0,-95.0,,,-78.0,,-98.5,,-60.0,,,True,,False,,True
31137,413,208.0,,,83.0,,59.4,118.3,222.0,-205.0,,,-330.0,,-353.6,-294.7,-191.0,,,False,,False,False,True
31139,317,56.0,,,73.0,,29.2,,65.0,-261.0,,,-244.0,,-287.8,,-252.0,,,True,,False,,True
31141,1907,792.0,,,481.0,,132.9,363.9,305.0,-1115.0,,,-1426.0,,-1774.2,-1543.1,-1602.0,,,False,,False,False,False
31143,237,176.0,,,39.0,,201.4,84.7,102.0,-61.0,,,-198.0,,-35.6,-152.3,-135.0,,,False,,True,False,False
31145,523,192.0,,,61.0,,16.7,,225.0,-331.0,,,-462.0,,-506.3,,-298.0,,,False,,False,,True
31147,286,64.0,,,47.0,,5.1,,72.0,-222.0,,,-239.0,,-280.9,,-214.0,,,False,,False,,True
31149,36,40.0,,,72.0,,3.7,,0.0,4.0,,,36.0,,-32.3,,-36.0,,,False,,False,,False
31151,704,272.0,,,186.0,,52.3,110.9,47.0,-432.0,,,-518.0,,-651.7,-593.1,-657.0,,,False,,False,False,False
31153,7373,2672.0,,,1245.0,,1258.4,2818.0,2007.0,-4701.0,,,-6128.0,,-6114.6,-4555.0,-5366.0,,,False,,False,True,False
31155,731,448.0,,,168.0,,186.6,326.3,161.0,-283.0,,,-563.0,,-544.4,-404.7,-570.0,,,False,,False,False,False
31157,2185,200.0,,,287.0,,56.6,174.3,560.0,-1985.0,,,-1898.0,,-2128.4,-2010.7,-1625.0,,,True,,False,False,True
31159,602,136.0,,,171.0,,10.8,69.9,110.0,-466.0,,,-431.0,,-591.1,-532.1,-492.0,,,True,,False,False,False
31161,222,64.0,,,34.0,,62.3,,133.0,-158.0,,,-188.0,,-159.7,,-89.0,,,False,,False,,True
31163,101,16.0,,,28.0,,11.6,,13.0,-85.0,,,-73.0,,-89.4,,-88.0,,,True,,False,,False
31165,14,0.0,,,36.0,,0.0,,0.0,-14.0,,,22.0,,-14.0,,-14.0,,,False,,False,,False
31167,157,56.0,,,73.0,,40.4,28.2,180.0,-101.0,,,-84.0,,-116.6,-128.8,23.0,,,True,,False,False,True
31169,225,8.0,,,35.0,,15.4,,3.0,-217.0,,,-190.0,,-209.6,,-222.0,,,True,,True,,False
31171,27,8.0,,,31.0,,0.0,,0.0,-19.0,,,4.0,,-27.0,,-27.0,,,True,,False,,False
31173,277,96.0,,,67.0,,54.9,23.6,32.0,-181.0,,,-210.0,,-222.1,-253.4,-245.0,,,False,,False,False,False
31175,140,72.0,,,50.0,,10.5,,40.0,-68.0,,,-90.0,,-129.5,,-100.0,,,False,,False,,False
31177,897,296.0,,,164.0,,21.2,338.4,95.0,-601.0,,,-733.0,,-875.8,-558.6,-802.0,,,False,,False,True,False
31179,532,416.0,,,178.0,,105.4,213.8,153.0,-116.0,,,-354.0,,-426.6,-318.2,-379.0,,,False,,False,False,False
31181,211,16.0,,,38.0,,0.6,,19.0,-195.0,,,-173.0,,-210.4,,-192.0,,,True,,False,,True
31183,13,0.0,,,24.0,,0.7,,0.0,-13.0,,,11.0,,-12.3,,-13.0,,,True,,True,,False
31185,770,360.0,,,125.0,,89.2,154.8,1163.0,-410.0,,,-645.0,,-680.8,-615.2,393.0,,,False,,False,False,True
32001,661,104.0,,,28.0,,25.2,81.3,281.0,-557.0,,,-633.0,,-635.8,-579.7,-380.0,,,False,,False,False,True
32003,46111,20568.0,,,7287.0,,12925.2,10133.4,19669.0,-25543.0,,,-38824.0,,-33185.8,-35977.6,-26442.0,,,False,,False,False,False
32005,540,144.0,,,43.0,,103.8,100.0,163.0,-396.0,,,-497.0,,-436.2,-440.0,-377.0,,,False,,False,False,True
32007,1726,400.0,,,95.0,,78.0,280.5,223.0,-1326.0,,,-1631.0,,-1648.0,-1445.5,-1503.0,,,False,,False,False,False
32009,9,0.0,,,0.0,,0.0,,,-9.0,,,-9.0,,-9.0,,,,,False,,False,,
32011,14,0.0,,,0.0,,1.8,,0.0,-14.0,,,-14.0,,-12.2,,-14.0,,,False,,True,,False
32013,196,72.0,,,26.0,,82.9,30.5,157.0,-124.0,,,-170.0,,-113.1,-165.5,-39.0,,,False,,True,False,True
32015,127,56.0,,,0.0,,71.4,21.8,147.0,-71.0,,,-127.0,,-55.6,-105.2,20.0,,,False,,True,False,True
32017,181,0.0,,,0.0,,0.0,,0.0,-181.0,,,-181.0,,-181.0,,-181.0,,,False,,False,,False
32019,717,112.0,,,100.0,,45.4,201.5,57.0,-605.0,,,-617.0,,-671.6,-515.5,-660.0,,,False,,False,True,False
32021,86,8.0,,,0.0,,13.8,,120.0,-78.0,,,-86.0,,-72.2,,34.0,,,False,,True,,True
32023,807,152.0,,,21.0,,19.9,70.9,93.0,-655.0,,,-786.0,,-787.1,-736.1,-714.0,,,False,,False,False,False
32027,79,8.0,,,2.0,,0.0,,112.0,-71.0,,,-77.0,,-79.0,,33.0,,,False,,False,,True
32029,42,0.0,,,0.0,,1.2,,0.0,-42.0,,,-42.0,,-40.8,,-42.0,,,False,,True,,False
32031,14295,4896.0,,,1883.0,,2367.9,3176.4,6876.0,-9399.0,,,-12412.0,,-11927.1,-11118.6,-7419.0,,,False,,False,False,True
32033,283,80.0,,,1.0,,23.4,,41.0,-203.0,,,-282.0,,-259.6,,-242.0,,,False,,False,,False
32510,1677,224.0,,,120.0,,128.3,207.1,275.0,-1453.0,,,-1557.0,,-1548.7,-1469.9,-1402.0,,,False,,False,False,True
33001,532,64.0,,,134.0,,15.9,42.5,104.0,-468.0,,,-398.0,,-516.1,-489.5,-428.0,,,True,,False,False,True
33003,236,24.0,,,137.0,,0.6,17.7,6.0,-212.0,,,-99.0,,-235.4,-218.3,-230.0,,,True,,False,False,False
33005,379,88.0,,,4.0,,12.7,82.0,1018.0,-291.0,,,-375.0,,-366.3,-297.0,639.0,,,False,,False,False,False
33007,281,0.0,,,183.0,,1.0,,0.0,-281.0,,,-98.0,,-280.0,,-281.0,,,True,,True,,False
33009,369,128.0,,,274.0,,85.3,70.7,509.0,-241.0,,,-95.0,,-283.7,-298.3,140.0,,,True,,False,False,True
33011,4304,2000.0,,,403.0,,733.7,892.0,6728.0,-2304.0,,,-3901.0,,-3570.3,-3412.0,2424.0,,,False,,False,False,False
33013,1157,304.0,,,181.0,,236.0,150.7,981.0,-853.0,,,-976.0,,-921.0,-1006.3,-176.0,,,False,,False,False,True
33015,2662,832.0,,,227.0,,245.6,590.1,2848.0,-1830.0,,,-2435.0,,-2416.4,-2071.9,186.0,,,False,,False,False,True
33017,977,312.0,,,219.0,,0.0,327.1,143.0,-665.0,,,-758.0,,-977.0,-649.9,-834.0,,,False,,False,True,False
33019,164,40.0,,,8.0,,5.6,24.5,86.0,-124.0,,,-156.0,,-158.4,-139.5,-78.0,,,False,,False,False,True
34001,3620,1184.0,,,1013.0,,502.3,650.3,2415.0,-2436.0,,,-2607.0,,-3117.7,-2969.7,-1205.0,,,False,,False,False,True
34003,11391,2632.0,,,1370.0,,1930.2,1948.5,4031.0,-8759.0,,,-10021.0,,-9460.8,-9442.5,-7360.0,,,False,,False,False,True
34005,6003,1464.0,,,1124.0,,524.5,964.8,1207.0,-4539.0,,,-4879.0,,-5478.5,-5038.2,-4796.0,,,False,,False,False,False
34007,8412,1800.0,,,1372.0,,5879.5,1197.1,2193.0,-6612.0,,,-7040.0,,-2532.5,-7214.9,-6219.0,,,False,,True,False,True
34009,605,184.0,,,241.0,,0.0,48.9,176.0,-421.0,,,-364.0,,-605.0,-556.1,-429.0,,,True,,False,False,False
34011,1202,272.0,,,522.0,,41.1,318.0,120.0,-930.0,,,-680.0,,-1160.9,-884.0,-1082.0,,,True,,False,True,False
34013,13372,1888.0,,,1521.0,,2210.2,1573.8,3729.0,-11484.0,,,-11851.0,,-11161.8,-11798.2,-9643.0,,,False,,True,False,True
34015,4002,2264.0,,,773.0,,716.0,2358.5,2113.0,-1738.0,,,-3229.0,,-3286.0,-1643.5,-1889.0,,,False,,False,True,False
34017,10059,1984.0,,,999.0,,428.2,979.7,3970.0,-8075.0,,,-9060.0,,-9630.8,-9079.3,-6089.0,,,False,,False,False,True
34019,1020,568.0,,,111.0,,0.0,198.0,1656.0,-452.0,,,-909.0,,-1020.0,-822.0,636.0,,,False,,False,False,False
34021,4774,664.0,,,1144.0,,419.6,443.7,915.0,-4110.0,,,-3630.0,,-4354.4,-4330.3,-3859.0,,,True,,False,False,True
34023,9959,3832.0,,,1646.0,,694.6,2122.7,5771.0,-6127.0,,,-8313.0,,-9264.4,-7836.3,-4188.0,,,False,,False,False,True
34025,7865,3144.0,,,1554.0,,1228.2,1332.3,3396.0,-4721.0,,,-6311.0,,-6636.8,-6532.7,-4469.0,,,False,,False,False,True
34027,5345,960.0,,,730.0,,687.4,1747.3,1152.0,-4385.0,,,-4615.0,,-4657.6,-3597.7,-4193.0,,,False,,False,True,True
34029,7357,9576.0,,,2227.0,,1774.3,5425.9,8624.0,2219.0,,,-5130.0,,-5582.7,-1931.1,1267.0,,,False,,False,True,True
34031,10071,1824.0,,,861.0,,716.7,1183.2,1985.0,-8247.0,,,-9210.0,,-9354.3,-8887.8,-8086.0,,,False,,False,False,True
34033,506,208.0,,,166.0,,61.9,168.6,455.0,-298.0,,,-340.0,,-444.1,-337.4,-51.0,,,False,,False,False,True
34035,3016,848.0,,,513.0,,327.9,505.2,742.0,-2168.0,,,-2503.0,,-2688.1,-2510.8,-2274.0,,,False,,False,False,False
34037,966,384.0,,,110.0,,118.2,72.1,641.0,-582.0,,,-856.0,,-847.8,-893.9,-325.0,,,False,,False,False,True
34039,9971,1840.0,,,1287.0,,939.9,810.4,2322.0,-8131.0,,,-8684.0,,-9031.1,-9160.6,-7649.0,,,False,,False,False,True
34041,979,144.0,,,118.0,,61.9,96.2,451.0,-835.0,,,-861.0,,-917.1,-882.8,-528.0,,,False,,False,False,True
35001,19016,3272.0,,,2156.0,,713.3,1934.0,6046.0,-15744.0,,,-16860.0,,-18302.7,-17082.0,-12970.0,,,False,,False,False,True
35003,26,0.0,,,0.0,,0.0,,0.0,-26.0,,,-26.0,,-26.0,,-26.0,,,False,,False,,False
35005,3205,1400.0,,,396.0,,231.4,1230.1,2298.0,-1805.0,,,-2809.0,,-2973.6,-1974.9,-907.0,,,False,,False,False,True
35006,1172,176.0,,,237.0,,129.2,69.6,310.0,-996.0,,,-935.0,,-1042.8,-1102.4,-862.0,,,True,,False,False,True
35007,162,72.0,,,17.0,,14.7,,130.0,-90.0,,,-145.0,,-147.3,,-32.0,,,False,,False,,True
35009,2223,912.0,,,1034.0,,119.7,342.4,1222.0,-1311.0,,,-1189.0,,-2103.3,-1880.6,-1001.0,,,True,,False,False,True
35011,45,0.0,,,8.0,,0.0,,0.0,-45.0,,,-37.0,,-45.0,,-45.0,,,True,,False,,False
35013,9602,2112.0,,,2603.0,,1742.3,1498.4,871.0,-7490.0,,,-6999.0,,-7859.7,-8103.6,-8731.0,,,True,,False,False,False
35015,2027,888.0,,,612.0,,0.0,461.5,530.0,-1139.0,,,-1415.0,,-2027.0,-1565.5,-1497.0,,,False,,False,False,False
35017,354,80.0,,,22.0,,11.6,25.5,22.0,-274.0,,,-332.0,,-342.4,-328.5,-332.0,,,False,,False,False,False
35019,90,0.0,,,27.0,,2.2,0.4,0.0,-90.0,,,-63.0,,-87.8,-89.6,-90.0,,,True,,True,True,False
35021,5,0.0,,,0.0,,0.0,,0.0,-5.0,,,-5.0,,-5.0,,-5.0,,,False,,False,,False
35023,82,24.0,,,1.0,,31.3,13.5,90.0,-58.0,,,-81.0,,-50.7,-68.5,8.0,,,False,,True,False,True
35025,2650,944.0,,,994.0,,148.5,425.6,955.0,-1706.0,,,-1656.0,,-2501.5,-2224.4,-1695.0,,,True,,False,False,True
35027,543,80.0,,,80.0,,10.8,27.5,16.0,-463.0,,,-463.0,,-532.2,-515.5,-527.0,,,False,,False,False,False
35028,98,8.0,,,56.0,,4.9,7.2,2.0,-90.0,,,-42.0,,-93.1,-90.8,-96.0,,,True,,False,False,False
35029,1490,208.0,,,58.0,,38.2,117.0,149.0,-1282.0,,,-1432.0,,-1451.8,-1373.0,-1341.0,,,False,,False,False,False
35031,2600,304.0,,,990.0,,75.6,213.4,1.0,-2296.0,,,-1610.0,,-2524.3,-2386.6,-2599.0,,,True,,False,False,False
35033,28,0.0,,,0.0,,0.0,,0.0,-28.0,,,-28.0,,-28.0,,-28.0,,,False,,False,,False
35035,1089,136.0,,,599.0,,82.8,60.1,136.0,-953.0,,,-490.0,,-1006.2,-1028.9,-953.0,,,True,,False,False,False
35037,150,16.0,,,25.0,,0.8,16.3,6.0,-134.0,,,-125.0,,-149.2,-133.7,-144.0,,,True,,False,True,False
35039,863,72.0,,,129.0,,5.5,27.4,102.0,-791.0,,,-734.0,,-857.5,-835.6,-761.0,,,True,,False,False,True
35041,673,144.0,,,275.0,,7.7,53.4,67.0,-529.0,,,-398.0,,-665.3,-619.6,-606.0,,,True,,False,False,False
35043,3585,480.0,,,429.0,,512.7,297.3,920.0,-3105.0,,,-3156.0,,-3072.3,-3287.7,-2665.0,,,False,,True,False,True
35045,2455,472.0,,,1086.0,,134.2,168.8,404.0,-1983.0,,,-1369.0,,-2320.8,-2286.2,-2051.0,,,True,,False,False,False
35047,305,16.0,,,177.0,,16.4,40.0,0.0,-289.0,,,-128.0,,-288.6,-265.0,-305.0,,,True,,True,True,False
35049,3902,552.0,,,282.0,,57.2,302.5,1175.0,-3350.0,,,-3620.0,,-3844.8,-3599.5,-2727.0,,,False,,False,False,True
35051,282,24.0,,,33.0,,3.1,9.3,22.0,-258.0,,,-249.0,,-278.9,-272.7,-260.0,,,True,,False,False,False
35053,494,72.0,,,120.0,,14.2,30.1,16.0,-422.0,,,-374.0,,-479.8,-463.9,-478.0,,,True,,False,False,False
35055,654,56.0,,,56.0,,6.2,21.7,23.0,-598.0,,,-598.0,,-647.8,-632.3,-631.0,,,False,,False,False,False
35057,215,64.0,,,105.0,,8.2,22.9,68.0,-151.0,,,-110.0,,-206.8,-192.1,-147.0,,,True,,False,False,True
35059,83,0.0,,,11.0,,0.0,,0.0,-83.0,,,-72.0,,-83.0,,-83.0,,,True,,False,,False
35061,2307,216.0,,,376.0,,12.1,80.2,87.0,-2091.0,,,-1931.0,,-2294.9,-2226.8,-2220.0,,,True,,False,False,False
36001,2443,744.0,,,311.0,,504.0,520.8,1265.0,-1699.0,,,-2132.0,,-1939.0,-1922.2,-1178.0,,,False,,False,False,True
36003,873,144.0,,,79.0,,36.8,63.3,490.0,-729.0,,,-794.0,,-836.2,-809.7,-383.0,,,False,,False,False,True
36005,9851,3408.0,,,,,1799.8,3266.8,3863.0,-6443.0,,,,,-8051.2,-6584.2,-5988.0,,,,,False,False,True
36007,3338,2768.0,,,569.0,,1222.4,902.2,4883.0,-570.0,,,-2769.0,,-2115.6,-2435.8,1545.0,,,False,,False,False,False
36009,773,344.0,,,127.0,,672.0,199.3,1851.0,-429.0,,,-646.0,,-101.0,-573.7,1078.0,,,False,,True,False,False
36011,618,136.0,,,88.0,,82.2,82.4,244.0,-482.0,,,-530.0,,-535.8,-535.6,-374.0,,,False,,False,False,True
36013,928,344.0,,,231.0,,218.2,461.5,647.0,-584.0,,,-697.0,,-709.8,-466.5,-281.0,,,False,,False,True,True
36015,2342,1688.0,,,266.0,,2416.2,1089.5,1512.0,-654.0,,,-2076.0,,74.2,-1252.5,-830.0,,,False,,True,False,False
36017,370,80.0,,,35.0,,295.2,30.5,1160.0,-290.0,,,-335.0,,-74.8,-339.5,790.0,,,False,,True,False,False
36019,291,48.0,,,8.0,,20.7,42.9,79.0,-243.0,,,-283.0,,-270.3,-248.1,-212.0,,,False,,False,False,True
36021,407,112.0,,,48.0,,97.9,64.9,269.0,-295.0,,,-359.0,,-309.1,-342.1,-138.0,,,False,,False,False,True
36023,820,272.0,,,85.0,,560.8,126.1,512.0,-548.0,,,-735.0,,-259.2,-693.9,-308.0,,,False,,True,False,True
36025,206,56.0,,,44.0,,22.6,48.5,117.0,-150.0,,,-162.0,,-183.4,-157.5,-89.0,,,False,,False,False,True
36027,1953,432.0,,,292.0,,202.5,317.5,270.0,-1521.0,,,-1661.0,,-1750.5,-1635.5,-1683.0,,,False,,False,False,False
36029,12743,3112.0,,,1593.0,,2126.3,2176.6,2807.0,-9631.0,,,-11150.0,,-10616.7,-10566.4,-9936.0,,,False,,False,False,False
36031,109,24.0,,,15.0,,1.7,63.4,19.0,-85.0,,,-94.0,,-107.3,-45.6,-90.0,,,False,,False,True,False
36033,191,16.0,,,11.0,,12.7,9.4,18.0,-175.0,,,-180.0,,-178.3,-181.6,-173.0,,,False,,False,False,True
36035,145,88.0,,,63.0,,170.2,58.1,749.0,-57.0,,,-82.0,,25.2,-86.9,604.0,,,False,,True,False,False
36037,624,184.0,,,78.0,,194.1,90.2,1104.0,-440.0,,,-546.0,,-429.9,-533.8,480.0,,,False,,True,False,False
36039,345,136.0,,,35.0,,6.0,66.9,811.0,-209.0,,,-310.0,,-339.0,-278.1,466.0,,,False,,False,False,False
36041,29,0.0,,,8.0,,1.6,,0.0,-29.0,,,-21.0,,-27.4,,-29.0,,,True,,True,,False
36043,320,80.0,,,63.0,,38.9,28.4,54.0,-240.0,,,-257.0,,-281.1,-291.6,-266.0,,,False,,False,False,False
36045,335,72.0,,,383.0,,28.7,69.8,107.0,-263.0,,,48.0,,-306.2,-265.2,-228.0,,,True,,False,False,True
36047,18302,12656.0,,,,,4879.7,14063.1,15436.0,-5646.0,,,,,-13422.3,-4238.9,-2866.0,,,,,False,True,True
36049,300,8.0,,,70.0,,2.3,8.9,315.0,-292.0,,,-230.0,,-297.7,-291.1,15.0,,,True,,False,True,True
36051,473,24.0,,,76.0,,19.0,15.6,10.0,-449.0,,,-397.0,,-454.0,-457.4,-463.0,,,True,,False,False,False
36053,410,80.0,,,85.0,,7.4,94.3,111.0,-330.0,,,-325.0,,-402.6,-315.7,-299.0,,,True,,False,True,True
36055,8517,1472.0,,,630.0,,1019.7,797.0,2293.0,-7045.0,,,-7887.0,,-7497.3,-7720.0,-6224.0,,,False,,False,False,True
36057,235,40.0,,,50.0,,5.5,33.7,7.0,-195.0,,,-185.0,,-229.5,-201.3,-228.0,,,True,,False,False,False
36059,12533,4728.0,,,2407.0,,0.0,2800.0,5796.0,-7805.0,,,-10126.0,,-12533.0,-9733.0,-6737.0,,,False,,False,False,True
36061,10811,3648.0,,,1114.0,,2569.7,3297.2,6877.0,-7163.0,,,-9697.0,,-8241.3,-7513.8,-3934.0,,,False,,False,False,True
36063,1869,320.0,,,236.0,,1113.9,198.9,152.0,-1549.0,,,-1633.0,,-755.1,-1670.1,-1717.0,,,False,,True,False,False
36065,2264,488.0,,,265.0,,250.7,195.3,1156.0,-1776.0,,,-1999.0,,-2013.3,-2068.7,-1108.0,,,False,,False,False,True
36067,5952,1488.0,,,733.0,,451.6,779.7,1959.0,-4464.0,,,-5219.0,,-5500.4,-5172.3,-3993.0,,,False,,False,False,True
36069,787,120.0,,,112.0,,74.1,33.5,152.0,-667.0,,,-675.0,,-712.9,-753.5,-635.0,,,False,,False,False,True
36071,4290,2768.0,,,612.0,,13142.3,1206.1,3328.0,-1522.0,,,-3678.0,,8852.3,-3083.9,-962.0,,,False,,False,False,True
36073,281,40.0,,,36.0,,71.2,15.8,28.0,-241.0,,,-245.0,,-209.8,-265.2,-253.0,,,False,,True,False,False
36075,978,280.0,,,110.0,,51.2,289.7,111.0,-698.0,,,-868.0,,-926.8,-688.3,-867.0,,,False,,False,True,False
36077,267,48.0,,,48.0,,86.2,561.4,35.0,-219.0,,,-219.0,,-180.8,294.4,-232.0,,,False,,True,False,False
36079,1085,392.0,,,81.0,,211.0,230.1,779.0,-693.0,,,-1004.0,,-874.0,-854.9,-306.0,,,False,,False,False,True
36081,16035,6960.0,,,,,4414.6,4011.0,10394.0,-9075.0,,,,,-11620.4,-12024.0,-5641.0,,,,,False,False,True
36083,749,232.0,,,73.0,,157.7,114.5,1438.0,-517.0,,,-676.0,,-591.3,-634.5,689.0,,,False,,False,False,False
36085,6297,1920.0,,,,,740.3,1005.8,2706.0,-4377.0,,,,,-5556.7,-5291.2,-3591.0,,,,,False,False,True
36087,5405,6984.0,,,700.0,,3317.8,2382.9,2110.0,1579.0,,,-4705.0,,-2087.2,-3022.1,-3295.0,,,False,,False,False,False
36089,472,88.0,,,77.0,,131.5,87.7,119.0,-384.0,,,-395.0,,-340.5,-384.3,-353.0,,,False,,True,False,True
36091,1090,432.0,,,236.0,,94.3,294.5,497.0,-658.0,,,-854.0,,-995.7,-795.5,-593.0,,,False,,False,False,True
36093,964,208.0,,,89.0,,274.6,159.0,155.0,-756.0,,,-875.0,,-689.5,-805.0,-809.0,,,False,,True,False,False
36095,108,16.0,,,27.0,,0.6,15.6,648.0,-92.0,,,-81.0,,-107.4,-92.4,540.0,,,True,,False,False,False
36097,257,64.0,,,23.0,,137.0,43.4,95.0,-193.0,,,-234.0,,-120.0,-213.6,-162.0,,,False,,True,False,True
36099,173,32.0,,,31.0,,24.8,17.3,162.0,-141.0,,,-142.0,,-148.2,-155.7,-11.0,,,False,,False,False,True
36101,1219,928.0,,,200.0,,0.0,455.0,1696.0,-291.0,,,-1019.0,,-1219.0,-764.0,477.0,,,False,,False,False,False
36103,13040,3400.0,,,3603.0,,2626.0,2630.8,4740.0,-9640.0,,,-9437.0,,-10414.0,-10409.2,-8300.0,,,True,,False,False,True
36105,552,248.0,,,126.0,,23.2,92.4,539.0,-304.0,,,-426.0,,-528.8,-459.6,-13.0,,,False,,False,False,True
36107,840,240.0,,,77.0,,952.6,121.8,881.0,-600.0,,,-763.0,,112.6,-718.2,41.0,,,False,,True,False,True
36109,638,232.0,,,168.0,,169.4,671.4,468.0,-406.0,,,-470.0,,-468.6,33.4,-170.0,,,False,,False,True,True
36111,973,376.0,,,143.0,,99.2,186.1,1107.0,-597.0,,,-830.0,,-873.8,-786.9,134.0,,,False,,False,False,True
36113,168,240.0,,,96.0,,186.8,135.3,701.0,72.0,,,-72.0,,18.8,-32.7,533.0,,,False,,True,True,False
36115,137,88.0,,,105.0,,7.9,72.7,123.0,-49.0,,,-32.0,,-129.1,-64.3,-14.0,,,True,,False,False,True
36117,763,128.0,,,56.0,,100.3,71.9,355.0,-635.0,,,-707.0,,-662.7,-691.1,-408.0,,,False,,False,False,True
36119,11215,3040.0,,,1857.0,,2246.3,1764.1,3432.0,-8175.0,,,-9358.0,,-8968.7,-9450.9,-7783.0,,,False,,False,False,True
36121,387,32.0,,,76.0,,1.6,14.5,50.0,-355.0,,,-311.0,,-385.4,-372.5,-337.0,,,True,,False,False,True
36123,188,24.0,,,31.0,,5.4,12.9,438.0,-164.0,,,-157.0,,-182.6,-175.1,250.0,,,True,,False,False,False
37001,2980,1336.0,,,1038.0,,219.8,601.2,876.0,-1644.0,,,-1942.0,,-2760.2,-2378.8,-2104.0,,,False,,False,False,False
37003,1047,232.0,,,352.0,,117.1,86.6,106.0,-815.0,,,-695.0,,-929.9,-960.4,-941.0,,,True,,False,False,False
37005,147,64.0,,,50.0,,6.0,60.5,31.0,-83.0,,,-97.0,,-141.0,-86.5,-116.0,,,False,,False,False,False
37007,274,296.0,,,318.0,,41.5,146.7,239.0,22.0,,,44.0,,-232.5,-127.3,-35.0,,,False,,False,False,False
37009,491,160.0,,,116.0,,65.6,111.3,350.0,-331.0,,,-375.0,,-425.4,-379.7,-141.0,,,False,,False,False,True
37011,556,88.0,,,186.0,,16.7,105.7,33.0,-468.0,,,-370.0,,-539.3,-450.3,-523.0,,,True,,False,True,False
37013,699,232.0,,,376.0,,249.2,132.4,67.0,-467.0,,,-323.0,,-449.8,-566.6,-632.0,,,True,,True,False,False
37015,274,232.0,,,116.0,,29.2,167.6,125.0,-42.0,,,-158.0,,-244.8,-106.4,-149.0,,,False,,False,False,False
37017,399,248.0,,,363.0,,10.5,82.2,103.0,-151.0,,,-36.0,,-388.5,-316.8,-296.0,,,True,,False,False,False
37019,1263,520.0,,,636.0,,66.0,190.4,337.0,-743.0,,,-627.0,,-1197.0,-1072.6,-926.0,,,True,,False,False,False
37021,2225,1512.0,,,2057.0,,471.6,988.8,1036.0,-713.0,,,-168.0,,-1753.4,-1236.2,-1189.0,,,True,,False,False,False
37023,1695,672.0,,,943.0,,403.5,397.1,1075.0,-1023.0,,,-752.0,,-1291.5,-1297.9,-620.0,,,True,,False,False,True
37025,2684,1392.0,,,1847.0,,65.4,716.4,1219.0,-1292.0,,,-837.0,,-2618.6,-1967.6,-1465.0,,,True,,False,False,False
37027,1748,776.0,,,788.0,,247.4,539.1,1465.0,-972.0,,,-960.0,,-1500.6,-1208.9,-283.0,,,True,,False,False,True
37029,61,16.0,,,32.0,,7.6,19.9,16.0,-45.0,,,-29.0,,-53.4,-41.1,-45.0,,,True,,False,True,False
37031,945,456.0,,,360.0,,255.4,201.6,406.0,-489.0,,,-585.0,,-689.6,-743.4,-539.0,,,False,,False,False,False
37033,403,592.0,,,120.0,,88.6,376.6,545.0,189.0,,,-283.0,,-314.4,-26.4,142.0,,,False,,False,True,True
37035,3439,1248.0,,,1373.0,,82.6,763.5,1156.0,-2191.0,,,-2066.0,,-3356.4,-2675.5,-2283.0,,,True,,False,False,False
37037,633,328.0,,,390.0,,202.1,216.0,132.0,-305.0,,,-243.0,,-430.9,-417.0,-501.0,,,True,,False,False,False
37039,257,248.0,,,140.0,,31.7,168.2,102.0,-9.0,,,-117.0,,-225.3,-88.8,-155.0,,,False,,False,False,False
37041,234,256.0,,,84.0,,117.2,173.1,59.0,22.0,,,-150.0,,-116.8,-60.9,-175.0,,,False,,False,False,False
37043,150,72.0,,,40.0,,38.6,36.6,108.0,-78.0,,,-110.0,,-111.4,-113.4,-42.0,,,False,,False,False,True
37045,1839,1392.0,,,938.0,,380.6,422.9,759.0,-447.0,,,-901.0,,-1458.4,-1416.1,-1080.0,,,False,,False,False,False
37047,1314,344.0,,,557.0,,145.8,269.0,222.0,-970.0,,,-757.0,,-1168.2,-1045.0,-1092.0,,,True,,False,False,False
37049,1317,1248.0,,,833.0,,109.7,722.1,1148.0,-69.0,,,-484.0,,-1207.3,-594.9,-169.0,,,False,,False,False,False
37051,3559,2112.0,,,2302.0,,408.5,972.8,1452.0,-1447.0,,,-1257.0,,-3150.5,-2586.2,-2107.0,,,True,,False,False,False
37053,133,56.0,,,115.0,,3.6,65.7,10.0,-77.0,,,-18.0,,-129.4,-67.3,-123.0,,,True,,False,True,False
37055,355,104.0,,,107.0,,41.1,54.2,76.0,-251.0,,,-248.0,,-313.9,-300.8,-279.0,,,True,,False,False,False
37057,2280,1496.0,,,1169.0,,199.1,1259.0,1498.0,-784.0,,,-1111.0,,-2080.9,-1021.0,-782.0,,,False,,False,False,True
37059,625,232.0,,,267.0,,153.6,150.7,218.0,-393.0,,,-358.0,,-471.4,-474.3,-407.0,,,True,,False,False,False
