,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37149,73,24.0,,11.0,,,,26.0,68.4,17.8,,,,,,1.8,-49.0,,-62.0,,,,-47.0,-4.6,-55.2,,,,,,-71.2,,False,,,,True,True,False,,,,,,False
37151,759,516.0,,743.0,,,,1356.0,908.7,220.2,996.3,,286.3,,,503.4,-243.0,,-16.0,,,,597.0,149.7,-538.8,237.3,,-472.7,,,-255.6,,True,,,,False,True,False,True,,False,,,False
37153,159,208.0,,468.0,,,,694.0,317.3,122.1,282.0,,,,,334.1,49.0,,309.0,,,,535.0,158.3,-36.9,123.0,,,,,175.1,,False,,,,False,False,True,False,,,,,False
37155,1253,324.0,,2234.0,,,,976.0,1243.6,115.6,356.9,,185.1,,,732.1,-929.0,,981.0,,,,-277.0,-9.4,-1137.4,-896.1,,-1067.9,,,-520.9,,False,,,,True,True,False,True,,False,,,True
37157,210,188.0,,209.0,,,,84.0,392.3,56.8,749.7,,,,,167.3,-22.0,,-1.0,,,,-126.0,182.3,-153.2,539.7,,,,,-42.7,,True,,,,False,False,False,False,,,,,False
37159,706,600.0,,1065.0,,,,1272.0,928.9,297.0,1125.0,,806.6,,,509.5,-106.0,,359.0,,,,566.0,222.9,-409.0,419.0,,100.6,,,-196.5,,False,,,,False,False,False,False,,True,,,False
37161,343,172.0,,447.0,,,,560.0,477.0,40.1,362.8,,180.0,,,131.9,-171.0,,104.0,,,,217.0,134.0,-302.9,19.8,,-163.0,,,-211.1,,True,,,,False,True,False,True,,True,,,False
37163,384,428.0,,316.0,,,,387.0,538.6,143.3,841.5,,214.9,,,188.7,44.0,,-68.0,,,,3.0,154.6,-240.7,457.5,,-169.1,,,-195.3,,False,,,,True,False,False,False,,False,,,False
37165,140,52.0,,59.0,,,,47.0,150.3,19.1,130.7,,,,,80.0,-88.0,,-81.0,,,,-93.0,10.3,-120.9,-9.3,,,,,-60.0,,True,,,,False,True,False,True,,,,,True
37167,456,476.0,,901.0,,,,706.0,406.0,285.3,1020.9,,,,,534.9,20.0,,445.0,,,,250.0,-50.0,-170.7,564.9,,,,,78.9,,False,,,,False,False,False,False,,,,,False
37169,126,44.0,,113.0,,,,34.0,157.1,11.8,207.3,,,,,57.9,-82.0,,-13.0,,,,-92.0,31.1,-114.2,81.3,,,,,-68.1,,True,,,,False,True,False,True,,,,,True
37171,363,212.0,,315.0,,,,353.0,355.9,51.1,695.7,,,,,113.6,-151.0,,-48.0,,,,-10.0,-7.1,-311.9,332.7,,,,,-249.4,,True,,,,True,True,False,False,,,,,False
37173,44,28.0,,0.0,,,,19.0,55.5,15.7,,,,,,3.3,-16.0,,-44.0,,,,-25.0,11.5,-28.3,,,,,,-40.7,,False,,,,False,True,False,,,,,,False
37175,95,24.0,,67.0,,,,12.0,59.2,3.1,,,,,,183.8,-71.0,,-28.0,,,,-83.0,-35.8,-91.9,,,,,,88.8,,True,,,,False,True,False,,,,,,False
37177,76,20.0,,0.0,,,,4.0,17.3,1.2,,,,,,49.4,-56.0,,-76.0,,,,-72.0,-58.7,-74.8,,,,,,-26.6,,False,,,,False,False,False,,,,,,True
37179,1374,1188.0,,3683.0,,,,3125.0,1164.8,717.3,3087.0,,1423.6,,,2411.7,-186.0,,2309.0,,,,1751.0,-209.2,-656.7,1713.0,,49.6,,,1037.7,,False,,,,False,False,False,False,,True,,,False
37181,209,124.0,,242.0,,,,122.0,299.0,19.3,264.4,,,,,84.8,-85.0,,33.0,,,,-87.0,90.0,-189.7,55.4,,,,,-124.2,,True,,,,False,False,False,True,,,,,False
37183,5084,4540.0,,9256.0,,,,7665.0,2437.4,3809.3,10038.9,,4807.6,,,4586.1,-544.0,,4172.0,,,,2581.0,-2646.6,-1274.7,4954.9,,-276.4,,,-497.9,,False,,,,False,False,False,False,,True,,,True
37185,75,32.0,,11.0,,,,7.0,77.9,6.1,131.2,,,,,13.7,-43.0,,-64.0,,,,-68.0,2.9,-68.9,56.2,,,,,-61.3,,False,,,,False,True,False,False,,,,,False
37187,82,8.0,,0.0,,,,6.0,46.3,4.2,,,,,,51.9,-74.0,,-82.0,,,,-76.0,-35.7,-77.8,,,,,,-30.1,,False,,,,False,True,False,,,,,,True
37189,180,100.0,,257.0,,,,326.0,82.4,19.3,,,,,,280.7,-80.0,,77.0,,,,146.0,-97.6,-160.7,,,,,,100.7,,True,,,,False,False,False,,,,,,False
37191,429,556.0,,552.0,,,,1973.0,1049.8,274.2,792.6,,384.6,,,418.4,127.0,,123.0,,,,1544.0,620.8,-154.8,363.6,,-44.4,,,-10.6,,True,,,,False,False,False,False,,True,,,True
37193,168,84.0,,149.0,,,,390.0,215.5,21.9,78.7,,52.9,,,128.1,-84.0,,-19.0,,,,222.0,47.5,-146.1,-89.3,,-115.1,,,-39.9,,True,,,,False,True,False,False,,False,,,True
37195,625,328.0,,704.0,,,,427.0,559.3,36.3,838.6,,315.6,,,69.6,-297.0,,79.0,,,,-198.0,-65.7,-588.7,213.6,,-309.4,,,-555.4,,True,,,,True,True,False,True,,False,,,False
37197,146,136.0,,137.0,,,,109.0,228.2,2.0,323.5,,,,,11.0,-10.0,,-9.0,,,,-37.0,82.2,-144.0,177.5,,,,,-135.0,,True,,,,False,False,False,False,,,,,False
37199,50,0.0,,0.0,,,,10.0,25.8,9.1,,,,,,0.0,-50.0,,-50.0,,,,-40.0,-24.2,-40.9,,,,,,-50.0,,False,,,,True,True,True,,,,,,True
38001,2,0.0,,0.0,,,,4.0,0.0,,,,,,,,-2.0,,-2.0,,,,2.0,-2.0,,,,,,,,,False,,,,False,False,,,,,,,
38003,13,4.0,,0.0,,,,4.0,7.8,0.6,,,,,,23.5,-9.0,,-13.0,,,,-9.0,-5.2,-12.4,,,,,,10.5,,False,,,,False,True,False,,,,,,False
38005,89,4.0,,0.0,,,,0.0,17.9,0.0,,,,,,0.1,-85.0,,-89.0,,,,-89.0,-71.1,-89.0,,,,,,-88.9,,False,,,,False,True,False,,,,,,False
38007,1,0.0,,0.0,,,,0.0,6.5,,,,,,,0.0,-1.0,,-1.0,,,,-1.0,5.5,,,,,,,-1.0,,False,,,,False,False,,,,,,,False
38009,12,0.0,,0.0,,,,2.0,14.3,0.0,,,,,,0.0,-12.0,,-12.0,,,,-10.0,2.3,-12.0,,,,,,-12.0,,False,,,,True,True,True,,,,,,False
38011,5,0.0,,0.0,,,,4.0,2.8,0.0,,,,,,0.0,-5.0,,-5.0,,,,-1.0,-2.2,-5.0,,,,,,-5.0,,False,,,,True,True,True,,,,,,False
38013,13,4.0,,0.0,,,,0.0,2.4,0.0,,,,,,92.6,-9.0,,-13.0,,,,-13.0,-10.6,-13.0,,,,,,79.6,,False,,,,False,False,False,,,,,,False
38015,630,320.0,,1953.0,,,,40.0,95.7,418.8,654.5,,,,,1016.1,-310.0,,1323.0,,,,-590.0,-534.3,-211.2,24.5,,,,,386.1,,False,,,,False,False,True,True,,,,,False
38017,594,520.0,,1348.0,,,,232.0,784.9,215.5,360.1,,206.2,,,871.7,-74.0,,754.0,,,,-362.0,190.9,-378.5,-233.9,,-387.8,,,277.7,,False,,,,False,False,False,False,,False,,,False
38019,29,4.0,,0.0,,,,0.0,30.1,,,,,,,169.8,-25.0,,-29.0,,,,-29.0,1.1,,,,,,,140.8,,False,,,,False,True,,,,,,,False
38021,7,0.0,,0.0,,,,7.0,16.3,0.0,,,,,,0.0,-7.0,,-7.0,,,,0.0,9.3,-7.0,,,,,,-7.0,,False,,,,True,False,True,,,,,,False
38023,0,0.0,,0.0,,,,0.0,1.5,0.0,,,,,,0.0,0.0,,0.0,,,,0.0,1.5,0.0,,,,,,0.0,,True,,,,True,False,False,,,,,,True
38025,16,4.0,,0.0,,,,0.0,1.4,0.2,,,,,,90.5,-12.0,,-16.0,,,,-16.0,-14.6,-15.8,,,,,,74.5,,False,,,,False,False,False,,,,,,False
38027,8,0.0,,0.0,,,,0.0,3.4,0.0,,,,,,0.0,-8.0,,-8.0,,,,-8.0,-4.6,-8.0,,,,,,-8.0,,False,,,,False,True,True,,,,,,False
38029,11,0.0,,0.0,,,,0.0,4.7,0.0,,,,,,0.0,-11.0,,-11.0,,,,-11.0,-6.3,-11.0,,,,,,-11.0,,False,,,,False,True,True,,,,,,False
38031,16,0.0,,0.0,,,,0.0,3.3,0.0,,,,,,0.0,-16.0,,-16.0,,,,-16.0,-12.7,-16.0,,,,,,-16.0,,False,,,,False,True,True,,,,,,False
38033,4,0.0,,0.0,,,,0.0,0.0,,,,,,,,-4.0,,-4.0,,,,-4.0,-4.0,,,,,,,,,False,,,,False,False,,,,,,,
38035,222,92.0,,460.0,,,,157.0,95.9,32.8,77.4,,,,,342.8,-130.0,,238.0,,,,-65.0,-126.1,-189.2,-144.6,,,,,120.8,,False,,,,True,True,False,False,,,,,True
38037,1,4.0,,0.0,,,,4.0,3.5,0.0,,,,,,0.0,3.0,,-1.0,,,,3.0,2.5,-1.0,,,,,,-1.0,,True,,,,False,True,True,,,,,,True
38039,27,0.0,,0.0,,,,0.0,14.5,0.0,,,,,,0.0,-27.0,,-27.0,,,,-27.0,-12.5,-27.0,,,,,,-27.0,,False,,,,False,True,True,,,,,,False
38041,5,0.0,,0.0,,,,4.0,9.7,,,,,,,0.0,-5.0,,-5.0,,,,-1.0,4.7,,,,,,,-5.0,,False,,,,True,True,,,,,,,False
38043,9,0.0,,0.0,,,,0.0,14.2,,,,,,,0.0,-9.0,,-9.0,,,,-9.0,5.2,,,,,,,-9.0,,False,,,,False,True,,,,,,,False
38045,1,0.0,,0.0,,,,0.0,29.2,,,,,,,0.0,-1.0,,-1.0,,,,-1.0,28.2,,,,,,,-1.0,,False,,,,False,False,,,,,,,True
38047,5,0.0,,0.0,,,,0.0,0.0,,,,,,,,-5.0,,-5.0,,,,-5.0,-5.0,,,,,,,,,False,,,,False,False,,,,,,,
38049,9,8.0,,0.0,,,,0.0,7.9,0.0,,,,,,261.0,-1.0,,-9.0,,,,-9.0,-1.1,-9.0,,,,,,252.0,,False,,,,False,False,False,,,,,,False
38051,17,4.0,,0.0,,,,0.0,4.7,0.0,,,,,,0.0,-13.0,,-17.0,,,,-17.0,-12.3,-17.0,,,,,,-17.0,,False,,,,False,True,False,,,,,,False
38053,51,0.0,,0.0,,,,0.0,6.0,0.5,,,,,,0.0,-51.0,,-51.0,,,,-51.0,-45.0,-50.5,,,,,,-51.0,,False,,,,False,True,True,,,,,,True
38055,26,0.0,,3.0,,,,4.0,4.5,0.2,,,,,,0.0,-26.0,,-23.0,,,,-22.0,-21.5,-25.8,,,,,,-26.0,,True,,,,True,True,True,,,,,,False
38057,16,4.0,,0.0,,,,8.0,10.3,0.1,,,,,,126.4,-12.0,,-16.0,,,,-8.0,-5.7,-15.9,,,,,,110.4,,False,,,,True,True,False,,,,,,False
38059,167,92.0,,126.0,,,,21.0,12.6,30.7,99.1,,,,,49.1,-75.0,,-41.0,,,,-146.0,-154.4,-136.3,-67.9,,,,,-117.9,,True,,,,False,False,False,True,,,,,False
38061,61,40.0,,0.0,,,,2.0,4.5,1.1,,,,,,24.3,-21.0,,-61.0,,,,-59.0,-56.5,-59.9,,,,,,-36.7,,False,,,,False,False,False,,,,,,False
38063,16,0.0,,0.0,,,,0.0,4.4,0.0,,,,,,0.0,-16.0,,-16.0,,,,-16.0,-11.6,-16.0,,,,,,-16.0,,False,,,,False,True,True,,,,,,False
38065,4,4.0,,0.0,,,,0.0,3.2,0.0,,,,,,0.0,0.0,,-4.0,,,,-4.0,-0.8,-4.0,,,,,,-4.0,,False,,,,False,False,False,,,,,,False
38067,18,4.0,,0.0,,,,0.0,5.7,0.1,,,,,,121.1,-14.0,,-18.0,,,,-18.0,-12.3,-17.9,,,,,,103.1,,False,,,,False,True,False,,,,,,False
38069,6,4.0,,0.0,,,,0.0,4.3,0.0,,,,,,0.1,-2.0,,-6.0,,,,-6.0,-1.7,-6.0,,,,,,-5.9,,False,,,,False,True,False,,,,,,False
38071,29,4.0,,0.0,,,,0.0,6.4,0.2,,,,,,429.1,-25.0,,-29.0,,,,-29.0,-22.6,-28.8,,,,,,400.1,,False,,,,False,True,False,,,,,,False
38073,8,4.0,,0.0,,,,4.0,13.1,0.3,,,,,,15.4,-4.0,,-8.0,,,,-4.0,5.1,-7.7,,,,,,7.4,,False,,,,False,False,False,,,,,,False
38075,4,0.0,,0.0,,,,0.0,9.0,0.0,,,,,,0.0,-4.0,,-4.0,,,,-4.0,5.0,-4.0,,,,,,-4.0,,False,,,,False,False,True,,,,,,True
38077,48,8.0,,0.0,,,,8.0,29.5,1.3,,,,,,254.0,-40.0,,-48.0,,,,-40.0,-18.5,-46.7,,,,,,206.0,,False,,,,False,True,False,,,,,,False
38079,21,4.0,,0.0,,,,8.0,15.9,0.2,,,,,,102.6,-17.0,,-21.0,,,,-13.0,-5.1,-20.8,,,,,,81.6,,False,,,,True,True,False,,,,,,False
38081,6,0.0,,0.0,,,,4.0,4.9,0.1,,,,,,0.0,-6.0,,-6.0,,,,-2.0,-1.1,-5.9,,,,,,-6.0,,False,,,,True,True,True,,,,,,True
38083,4,0.0,,0.0,,,,0.0,9.0,,,,,,,0.0,-4.0,,-4.0,,,,-4.0,5.0,,,,,,,-4.0,,False,,,,False,False,,,,,,,False
38085,33,16.0,,0.0,,,,11.0,15.1,0.9,,,,,,1.3,-17.0,,-33.0,,,,-22.0,-17.9,-32.1,,,,,,-31.7,,False,,,,False,False,False,,,,,,False
38087,0,0.0,,0.0,,,,0.0,0.2,0.0,,,,,,0.0,0.0,,0.0,,,,0.0,0.2,0.0,,,,,,0.0,,True,,,,True,False,False,,,,,,True
38089,111,24.0,,0.0,,,,12.0,17.3,2.4,,,,,,38.4,-87.0,,-111.0,,,,-99.0,-93.7,-108.6,,,,,,-72.6,,False,,,,False,False,False,,,,,,True
38091,9,4.0,,0.0,,,,0.0,9.8,0.0,,,,,,56.0,-5.0,,-9.0,,,,-9.0,0.8,-9.0,,,,,,47.0,,False,,,,False,True,False,,,,,,False
38093,46,0.0,,0.0,,,,4.0,26.4,3.1,,,,,,0.0,-46.0,,-46.0,,,,-42.0,-19.6,-42.9,,,,,,-46.0,,False,,,,True,True,True,,,,,,True
38095,6,0.0,,0.0,,,,0.0,0.0,,,,,,,,-6.0,,-6.0,,,,-6.0,-6.0,,,,,,,,,False,,,,False,False,,,,,,,
38097,22,20.0,,0.0,,,,0.0,12.6,0.4,,,,,,107.5,-2.0,,-22.0,,,,-22.0,-9.4,-21.6,,,,,,85.5,,False,,,,False,False,False,,,,,,False
38099,73,20.0,,0.0,,,,4.0,8.9,0.4,,,,,,18.7,-53.0,,-73.0,,,,-69.0,-64.1,-72.6,,,,,,-54.3,,False,,,,False,False,False,,,,,,False
38101,113,20.0,,44.0,,,,101.0,48.6,1.6,,,,,,108.7,-93.0,,-69.0,,,,-12.0,-64.4,-111.4,,,,,,-4.3,,True,,,,True,True,False,,,,,,True
38103,6,4.0,,0.0,,,,0.0,7.2,0.2,,,,,,137.7,-2.0,,-6.0,,,,-6.0,1.2,-5.8,,,,,,131.7,,False,,,,False,True,False,,,,,,False
38105,190,40.0,,0.0,,,,1.0,11.2,1.1,,,,,,132.5,-150.0,,-190.0,,,,-189.0,-178.8,-188.9,,,,,,-57.5,,False,,,,False,False,False,,,,,,True
39001,31,12.0,,6.0,,,,5.0,51.2,2.5,,,,,,8.2,-19.0,,-25.0,,,,-26.0,20.2,-28.5,,,,,,-22.8,,False,,,,False,False,False,,,,,,False
39003,327,172.0,,534.0,,,,116.0,564.9,49.0,240.0,,191.6,,,343.2,-155.0,,207.0,,,,-211.0,237.9,-278.0,-87.0,,-135.4,,,16.2,,False,,,,False,False,False,True,,True,,,True
39005,69,52.0,,131.0,,,,18.0,154.3,15.3,,,,,,44.5,-17.0,,62.0,,,,-51.0,85.3,-53.7,,,,,,-24.5,,False,,,,False,False,False,,,,,,False
39007,106,76.0,,20.0,,,,86.0,404.6,8.9,79.5,,34.2,,,49.5,-30.0,,-86.0,,,,-20.0,298.6,-97.1,-26.5,,-71.8,,,-56.5,,False,,,,True,False,False,True,,False,,,False
39009,293,76.0,,230.0,,,,20.0,130.8,12.3,,,,,,1570.8,-217.0,,-63.0,,,,-273.0,-162.2,-280.7,,,,,,1277.8,,True,,,,False,True,False,,,,,,False
39011,102,40.0,,111.0,,,,27.0,139.2,5.8,105.8,,,,,89.5,-62.0,,9.0,,,,-75.0,37.2,-96.2,3.8,,,,,-12.5,,True,,,,False,True,False,True,,,,,True
39013,47,92.0,,460.0,,,,212.0,363.9,29.5,116.1,,328.0,,,84.2,45.0,,413.0,,,,165.0,316.9,-17.5,69.1,,281.0,,,37.2,,False,,,,False,False,True,False,,False,,,True
39015,58,16.0,,41.0,,,,11.0,120.4,10.8,,,,,,12.2,-42.0,,-17.0,,,,-47.0,62.4,-47.2,,,,,,-45.8,,True,,,,False,False,False,,,,,,False
39017,1105,788.0,,3544.0,,,,1359.0,1573.8,662.8,1491.2,,1231.6,,,1561.0,-317.0,,2439.0,,,,254.0,468.8,-442.2,386.2,,126.6,,,456.0,,False,,,,True,False,False,False,,True,,,False
39019,50,44.0,,121.0,,,,8.0,118.9,8.2,,,,,,114.1,-6.0,,71.0,,,,-42.0,68.9,-41.8,,,,,,64.1,,False,,,,False,False,False,,,,,,False
39021,63,8.0,,0.0,,,,7.0,56.4,5.4,,,,,,7.8,-55.0,,-63.0,,,,-56.0,-6.6,-57.6,,,,,,-55.2,,False,,,,False,True,False,,,,,,False
39023,302,172.0,,70.0,,,,261.0,819.5,52.1,750.1,,4.2,,,46.7,-130.0,,-232.0,,,,-41.0,517.5,-249.9,448.1,,-297.8,,,-255.3,,False,,,,True,False,False,False,,False,,,False
39025,427,300.0,,2997.0,,,,449.0,774.8,218.8,699.5,,316.3,,,776.7,-127.0,,2570.0,,,,22.0,347.8,-208.2,272.5,,-110.7,,,349.7,,False,,,,True,False,False,False,,True,,,False
39027,76,48.0,,88.0,,,,21.0,147.0,11.1,,,,,,346.0,-28.0,,12.0,,,,-55.0,71.0,-64.9,,,,,,270.0,,True,,,,False,False,False,,,,,,False
39029,272,808.0,,0.0,,,,301.0,779.9,213.8,897.7,,1968.3,,,783.0,536.0,,-272.0,,,,29.0,507.9,-58.2,625.7,,1696.3,,,511.0,,True,,,,True,True,True,False,,False,,,True
39031,91,108.0,,263.0,,,,16.0,123.9,26.8,,,,,,481.7,17.0,,172.0,,,,-75.0,32.9,-64.2,,,,,,390.7,,False,,,,False,False,False,,,,,,False
39033,31,24.0,,0.0,,,,42.0,105.5,28.0,41.0,,,,,15.2,-7.0,,-31.0,,,,11.0,74.5,-3.0,10.0,,,,,-15.8,,False,,,,False,False,True,False,,,,,False
39035,4947,4568.0,,20928.0,,,,1975.0,9363.6,5343.8,6347.1,,9992.6,,,9631.8,-379.0,,15981.0,,,,-2972.0,4416.6,396.8,1400.1,,5045.6,,,4684.8,,False,,,,False,False,False,False,,False,,,False
39037,67,52.0,,61.0,,,,137.0,166.3,12.0,89.6,,19.3,,,67.4,-15.0,,-6.0,,,,70.0,99.3,-55.0,22.6,,-47.7,,,0.4,,True,,,,False,False,False,False,,False,,,True
39039,80,24.0,,27.0,,,,20.0,60.0,5.7,,,,,,136.4,-56.0,,-53.0,,,,-60.0,-20.0,-74.3,,,,,,56.4,,True,,,,False,True,False,,,,,,False
39041,627,368.0,,1895.0,,,,370.0,636.8,267.8,763.3,,521.0,,,1430.8,-259.0,,1268.0,,,,-257.0,9.8,-359.2,136.3,,-106.0,,,803.8,,False,,,,True,True,False,True,,True,,,False
39043,271,44.0,,37.0,,,,124.0,229.1,24.7,151.4,,37.3,,,47.3,-227.0,,-234.0,,,,-147.0,-41.9,-246.3,-119.6,,-233.7,,,-223.7,,False,,,,True,True,False,True,,False,,,True
39045,685,340.0,,1353.0,,,,308.0,1039.4,325.0,778.5,,331.2,,,838.3,-345.0,,668.0,,,,-377.0,354.4,-360.0,93.5,,-353.8,,,153.3,,False,,,,False,False,False,True,,False,,,True
39047,45,4.0,,0.0,,,,10.0,40.3,4.7,,,,,,0.8,-41.0,,-45.0,,,,-35.0,-4.7,-40.3,,,,,,-44.2,,False,,,,True,True,True,,,,,,False
39049,6929,5316.0,,34076.0,,,,3013.0,11666.7,6829.4,8086.6,,8111.9,,,9896.7,-1613.0,,27147.0,,,,-3916.0,4737.7,-99.6,1157.6,,1182.9,,,2967.7,,False,,,,False,False,True,True,,True,,,False
39051,77,20.0,,36.0,,,,34.0,100.6,9.4,,,,,,79.4,-57.0,,-41.0,,,,-43.0,23.6,-67.6,,,,,,2.4,,True,,,,True,True,False,,,,,,True
39053,42,24.0,,0.0,,,,6.0,17.2,0.9,,,,,,206.4,-18.0,,-42.0,,,,-36.0,-24.8,-41.1,,,,,,164.4,,False,,,,False,False,False,,,,,,False
39055,122,84.0,,163.0,,,,113.0,541.7,25.7,321.9,,95.0,,,76.0,-38.0,,41.0,,,,-9.0,419.7,-96.3,199.9,,-27.0,,,-46.0,,False,,,,True,False,False,False,,True,,,False
39057,369,220.0,,1082.0,,,,208.0,800.5,203.1,669.4,,,,,724.9,-149.0,,713.0,,,,-161.0,431.5,-165.9,300.4,,,,,355.9,,False,,,,False,False,False,False,,,,,False
39059,43,68.0,,190.0,,,,15.0,113.5,10.9,,,,,,205.5,25.0,,147.0,,,,-28.0,70.5,-32.1,,,,,,162.5,,False,,,,False,False,False,,,,,,False
39061,3278,4436.0,,16822.0,,,,3702.0,7074.9,6249.1,6846.4,,8930.1,,,6972.2,1158.0,,13544.0,,,,424.0,3796.9,2971.1,3568.4,,5652.1,,,3694.2,,False,,,,True,False,False,False,,False,,,False
39063,231,28.0,,80.0,,,,26.0,155.4,14.3,,,,,,42.1,-203.0,,-151.0,,,,-205.0,-75.6,-216.7,,,,,,-188.9,,True,,,,False,True,False,,,,,,True
39065,30,36.0,,39.0,,,,22.0,136.8,5.0,118.5,,,,,28.8,6.0,,9.0,,,,-8.0,106.8,-25.0,88.5,,,,,-1.2,,False,,,,False,False,False,False,,,,,True
39067,10,0.0,,0.0,,,,2.0,13.4,0.6,,,,,,0.1,-10.0,,-10.0,,,,-8.0,3.4,-9.4,,,,,,-9.9,,False,,,,True,True,True,,,,,,True
39069,75,12.0,,25.0,,,,7.0,66.0,3.5,,,,,,6.5,-63.0,,-50.0,,,,-68.0,-9.0,-71.5,,,,,,-68.5,,True,,,,False,True,False,,,,,,False
39071,77,4.0,,19.0,,,,10.0,114.4,7.3,,,,,,5.3,-73.0,,-58.0,,,,-67.0,37.4,-69.7,,,,,,-71.7,,True,,,,True,True,True,,,,,,True
39073,29,8.0,,0.0,,,,14.0,59.6,6.7,,,,,,19.7,-21.0,,-29.0,,,,-15.0,30.6,-22.3,,,,,,-9.3,,False,,,,True,False,False,,,,,,True
39075,93,168.0,,473.0,,,,64.0,347.3,44.1,689.6,,,,,116.5,75.0,,380.0,,,,-29.0,254.3,-48.9,596.6,,,,,23.5,,False,,,,True,False,True,False,,,,,True
39077,158,232.0,,959.0,,,,143.0,365.0,259.3,631.8,,,,,376.9,74.0,,801.0,,,,-15.0,207.0,101.3,473.8,,,,,218.9,,False,,,,True,False,False,False,,,,,False
39079,43,20.0,,0.0,,,,6.0,43.4,1.2,,,,,,1505.1,-23.0,,-43.0,,,,-37.0,0.4,-41.8,,,,,,1462.1,,False,,,,False,True,False,,,,,,False
39081,116,44.0,,54.0,,,,49.0,131.2,11.5,,,,,,1225.6,-72.0,,-62.0,,,,-67.0,15.2,-104.5,,,,,,1109.6,,True,,,,True,True,False,,,,,,False
39083,109,40.0,,110.0,,,,11.0,173.5,10.5,,,,,,678.2,-69.0,,1.0,,,,-98.0,64.5,-98.5,,,,,,569.2,,True,,,,False,True,False,,,,,,False
39085,532,348.0,,6294.0,,,,261.0,1092.0,190.7,688.0,,383.6,,,1899.2,-184.0,,5762.0,,,,-271.0,560.0,-341.3,156.0,,-148.4,,,1367.2,,False,,,,False,False,False,True,,True,,,False
39087,143,44.0,,169.0,,,,23.0,117.0,15.4,,,,,,34.1,-99.0,,26.0,,,,-120.0,-26.0,-127.6,,,,,,-108.9,,True,,,,False,True,False,,,,,,False
39089,628,380.0,,1980.0,,,,283.0,625.1,306.3,639.8,,847.4,,,1774.2,-248.0,,1352.0,,,,-345.0,-2.9,-321.7,11.8,,219.4,,,1146.2,,False,,,,False,True,False,True,,True,,,False
39091,58,16.0,,23.0,,,,14.0,65.4,6.4,,,,,,8.9,-42.0,,-35.0,,,,-44.0,7.4,-51.6,,,,,,-49.1,,True,,,,False,True,False,,,,,,False
39093,599,340.0,,836.0,,,,499.0,1475.5,290.1,663.8,,1218.9,,,480.9,-259.0,,237.0,,,,-100.0,876.5,-308.9,64.8,,619.9,,,-118.1,,True,,,,True,False,False,True,,False,,,True
39095,2062,604.0,,3612.0,,,,1090.0,2395.8,356.4,285.9,,730.9,,,1909.1,-1458.0,,1550.0,,,,-972.0,333.8,-1705.6,-1776.1,,-1331.1,,,-152.9,,False,,,,True,True,False,False,,True,,,True
39097,129,44.0,,82.0,,,,41.0,134.4,9.5,67.0,,,,,61.5,-85.0,,-47.0,,,,-88.0,5.4,-119.5,-62.0,,,,,-67.5,,True,,,,False,True,False,True,,,,,True
39099,565,452.0,,2291.0,,,,332.0,1343.2,256.2,365.0,,347.6,,,891.9,-113.0,,1726.0,,,,-233.0,778.2,-308.8,-200.0,,-217.4,,,326.9,,False,,,,False,False,False,False,,False,,,False
39101,137,44.0,,0.0,,,,484.0,273.6,2.8,32.5,,53.2,,,22.5,-93.0,,-137.0,,,,347.0,136.6,-134.2,-104.5,,-83.8,,,-114.5,,False,,,,False,False,False,False,,True,,,False
39103,313,192.0,,1804.0,,,,304.0,732.0,70.2,444.2,,898.1,,,357.2,-121.0,,1491.0,,,,-9.0,419.0,-242.8,131.2,,585.1,,,44.2,,False,,,,True,False,False,False,,False,,,True
39105,12,4.0,,0.0,,,,2.0,27.0,0.9,,,,,,3.4,-8.0,,-12.0,,,,-10.0,15.0,-11.1,,,,,,-8.6,,False,,,,False,False,False,,,,,,False
39107,237,60.0,,142.0,,,,68.0,226.9,7.6,115.9,,,,,100.8,-177.0,,-95.0,,,,-169.0,-10.1,-229.4,-121.1,,,,,-136.2,,True,,,,True,True,False,True,,,,,True
