,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19129,581,105.0,,,,,96.0,,15.8,177.8,13.4,98.5,,158.0,-476.0,,,,,-485.0,,-565.2,-403.2,-567.5,-482.5,,-423.0,,,,,False,,False,True,False,False,,True
19131,379,63.0,,,,,131.0,,15.9,0.4,6.8,43.2,,49.0,-316.0,,,,,-248.0,,-363.1,-378.6,-372.2,-335.8,,-330.0,,,,,True,,False,False,False,False,,False
19133,178,147.0,,,,,95.0,,53.8,65.5,226.6,79.3,,92.0,-31.0,,,,,-83.0,,-124.2,-112.5,48.6,-98.7,,-86.0,,,,,False,,False,False,False,False,,False
19135,210,91.0,,,,,165.0,,6.9,44.1,35.2,85.1,,48.0,-119.0,,,,,-45.0,,-203.1,-165.9,-174.8,-124.9,,-162.0,,,,,True,,False,False,False,False,,False
19137,248,70.0,,,,,37.0,,10.2,,0.8,42.8,,164.0,-178.0,,,,,-211.0,,-237.8,,-247.2,-205.2,,-84.0,,,,,False,,False,,False,False,,True
19139,1153,336.0,,,,,576.0,,129.5,23.8,98.4,233.1,,266.0,-817.0,,,,,-577.0,,-1023.5,-1129.2,-1054.5,-919.9,,-887.0,,,,,True,,False,False,False,False,,False
19141,710,539.0,,,,,454.0,,746.6,249.9,258.8,450.9,,139.0,-171.0,,,,,-256.0,,36.6,-460.1,-451.2,-259.1,,-571.0,,,,,False,,True,False,False,False,,False
19143,275,252.0,,,,,172.0,,102.7,50.0,203.3,102.8,,78.0,-23.0,,,,,-103.0,,-172.3,-225.0,-71.7,-172.2,,-197.0,,,,,False,,False,False,False,False,,False
19145,785,203.0,,,,,80.0,,45.6,129.9,47.3,79.7,,52.0,-582.0,,,,,-705.0,,-739.4,-655.1,-737.7,-705.3,,-733.0,,,,,False,,False,False,False,False,,False
19147,303,301.0,,,,,215.0,,409.1,135.9,59.4,122.3,,109.0,-2.0,,,,,-88.0,,106.1,-167.1,-243.6,-180.7,,-194.0,,,,,False,,False,False,False,False,,False
19149,1207,749.0,,,,,504.0,,207.3,560.6,229.9,525.8,,60.0,-458.0,,,,,-703.0,,-999.7,-646.4,-977.1,-681.2,,-1147.0,,,,,False,,False,False,False,False,,False
19151,282,56.0,,,,,73.0,,19.6,0.0,42.6,25.5,,34.0,-226.0,,,,,-209.0,,-262.4,-282.0,-239.4,-256.5,,-248.0,,,,,True,,False,False,False,False,,False
19153,11541,4515.0,,,,,3946.0,,1770.3,496.7,2732.5,3919.0,,2285.0,-7026.0,,,,,-7595.0,,-9770.7,-11044.3,-8808.5,-7622.0,,-9256.0,,,,,False,,False,False,False,False,,False
19155,2538,959.0,,,,,657.0,,266.5,772.4,395.4,546.1,,668.0,-1579.0,,,,,-1881.0,,-2271.5,-1765.6,-2142.6,-1991.9,,-1870.0,,,,,False,,False,False,False,False,,False
19157,511,364.0,,,,,348.0,,200.4,132.2,370.1,224.0,,287.0,-147.0,,,,,-163.0,,-310.6,-378.8,-140.9,-287.0,,-224.0,,,,,False,,False,False,True,False,,False
19159,90,63.0,,,,,27.0,,14.0,,29.6,45.1,,54.0,-27.0,,,,,-63.0,,-76.0,,-60.4,-44.9,,-36.0,,,,,False,,False,,False,False,,False
19161,403,287.0,,,,,169.0,,145.9,79.1,311.6,72.9,,110.0,-116.0,,,,,-234.0,,-257.1,-323.9,-91.4,-330.1,,-293.0,,,,,False,,False,False,True,False,,False
19163,5442,1722.0,,,,,2086.0,,1225.5,1197.0,524.0,727.1,,1903.0,-3720.0,,,,,-3356.0,,-4216.5,-4245.0,-4918.0,-4714.9,,-3539.0,,,,,True,,False,False,False,False,,True
19165,358,175.0,,,,,105.0,,60.6,101.6,5.2,148.1,,140.0,-183.0,,,,,-253.0,,-297.4,-256.4,-352.8,-209.9,,-218.0,,,,,False,,False,False,False,False,,False
19167,1575,2086.0,,,,,969.0,,1218.2,819.0,267.7,1161.2,,72.0,511.0,,,,,-606.0,,-356.8,-756.0,-1307.3,-413.8,,-1503.0,,,,,False,,True,False,False,True,,False
19169,2045,1155.0,,,,,1440.0,,662.6,0.0,55.6,874.5,,463.0,-890.0,,,,,-605.0,,-1382.4,-2045.0,-1989.4,-1170.5,,-1582.0,,,,,True,,False,False,False,False,,False
19171,612,182.0,,,,,268.0,,85.5,21.2,58.2,191.0,,59.0,-430.0,,,,,-344.0,,-526.5,-590.8,-553.9,-421.0,,-553.0,,,,,True,,False,False,False,True,,False
19173,244,77.0,,,,,44.0,,4.7,43.2,12.1,29.8,,71.0,-167.0,,,,,-200.0,,-239.3,-200.8,-231.9,-214.2,,-173.0,,,,,False,,False,False,False,False,,False
19175,412,105.0,,,,,66.0,,58.3,75.7,25.9,39.2,,83.0,-307.0,,,,,-346.0,,-353.7,-336.3,-386.1,-372.8,,-329.0,,,,,False,,False,False,False,False,,False
19177,173,35.0,,,,,139.0,,2.3,0.0,16.1,36.5,,131.0,-138.0,,,,,-34.0,,-170.7,-173.0,-156.8,-136.5,,-42.0,,,,,True,,False,False,False,True,,True
19179,767,532.0,,,,,778.0,,69.3,2.5,21.3,423.8,,198.0,-235.0,,,,,11.0,,-697.7,-764.5,-745.8,-343.2,,-569.0,,,,,True,,False,False,False,False,,False
19181,1165,203.0,,,,,391.0,,44.2,303.9,44.8,192.3,,118.0,-962.0,,,,,-774.0,,-1120.8,-861.1,-1120.2,-972.7,,-1047.0,,,,,True,,False,True,False,False,,False
19183,613,203.0,,,,,319.0,,38.9,184.2,137.6,148.8,,121.0,-410.0,,,,,-294.0,,-574.1,-428.8,-475.4,-464.2,,-492.0,,,,,True,,False,False,False,False,,False
19185,173,35.0,,,,,63.0,,20.9,,15.6,,,56.0,-138.0,,,,,-110.0,,-152.1,,-157.3,,,-117.0,,,,,True,,False,,False,,,True
19187,1618,462.0,,,,,541.0,,126.2,0.7,401.4,309.4,,164.0,-1156.0,,,,,-1077.0,,-1491.8,-1617.3,-1216.6,-1308.6,,-1454.0,,,,,True,,False,False,False,False,,False
19189,450,259.0,,,,,130.0,,146.3,0.0,87.5,131.0,,69.0,-191.0,,,,,-320.0,,-303.7,-450.0,-362.5,-319.0,,-381.0,,,,,False,,False,False,False,False,,False
19191,398,294.0,,,,,415.0,,61.9,144.9,84.7,402.7,,261.0,-104.0,,,,,17.0,,-336.1,-253.1,-313.3,4.7,,-137.0,,,,,True,,False,False,False,True,,False
19193,3670,3521.0,,,,,1572.0,,1332.1,78.3,2422.3,2206.7,,0.0,-149.0,,,,,-2098.0,,-2337.9,-3591.7,-1247.7,-1463.3,,-3670.0,,,,,False,,False,False,False,False,,False
19195,154,42.0,,,,,104.0,,6.8,30.1,4.6,20.4,,33.0,-112.0,,,,,-50.0,,-147.2,-123.9,-149.4,-133.6,,-121.0,,,,,True,,False,False,False,False,,False
19197,435,133.0,,,,,151.0,,43.6,7.2,199.0,46.1,,11.0,-302.0,,,,,-284.0,,-391.4,-427.8,-236.0,-388.9,,-424.0,,,,,True,,False,False,True,False,,False
20001,193,14.0,,,,,52.0,,,,1.3,,,1.0,-179.0,,,,,-141.0,,,,-191.7,,,-192.0,,,,,True,,,,False,,,False
20003,234,98.0,,,,,56.0,,7.2,,0.0,,,74.0,-136.0,,,,,-178.0,,-226.8,,-234.0,,,-160.0,,,,,False,,False,,False,,,False
20005,377,168.0,,,,,69.0,,0.8,0.0,4.1,234.8,,165.0,-209.0,,,,,-308.0,,-376.2,-377.0,-372.9,-142.2,,-212.0,,,,,False,,False,False,False,True,,False
20007,142,0.0,,,,,43.0,,0.0,,0.0,,,0.0,-142.0,,,,,-99.0,,-142.0,,-142.0,,,-142.0,,,,,True,,True,,False,,,False
20009,707,455.0,,,,,344.0,,62.5,176.7,23.8,249.6,,338.0,-252.0,,,,,-363.0,,-644.5,-530.3,-683.2,-457.4,,-369.0,,,,,False,,False,False,False,False,,False
20011,213,140.0,,,,,201.0,,6.8,129.6,10.9,44.9,,161.0,-73.0,,,,,-12.0,,-206.2,-83.4,-202.1,-168.1,,-52.0,,,,,True,,False,False,False,False,,True
20013,330,210.0,,,,,69.0,,24.6,42.1,17.5,191.1,,144.0,-120.0,,,,,-261.0,,-305.4,-287.9,-312.5,-138.9,,-186.0,,,,,False,,False,False,False,False,,False
20015,1403,287.0,,,,,383.0,,18.6,454.7,126.1,273.6,,635.0,-1116.0,,,,,-1020.0,,-1384.4,-948.3,-1276.9,-1129.4,,-768.0,,,,,True,,False,True,False,False,,True
20017,43,0.0,,,,,17.0,,2.9,,7.5,,,0.0,-43.0,,,,,-26.0,,-40.1,,-35.5,,,-43.0,,,,,True,,True,,True,,,False
20019,26,0.0,,,,,21.0,,0.1,,0.0,,,0.0,-26.0,,,,,-5.0,,-25.9,,-26.0,,,-26.0,,,,,True,,True,,True,,,False
20021,434,364.0,,,,,390.0,,78.9,141.2,22.2,329.5,,146.0,-70.0,,,,,-44.0,,-355.1,-292.8,-411.9,-104.5,,-288.0,,,,,True,,False,False,False,False,,False
20023,118,238.0,,,,,32.0,,2.2,,6.7,,,50.0,120.0,,,,,-86.0,,-115.8,,-111.3,,,-68.0,,,,,True,,True,,True,,,True
20025,38,0.0,,,,,50.0,,2.0,,0.8,1.4,,0.0,-38.0,,,,,12.0,,-36.0,,-37.2,-36.6,,-38.0,,,,,True,,True,,True,True,,False
20027,232,14.0,,,,,50.0,,2.9,,3.7,,,2.0,-218.0,,,,,-182.0,,-229.1,,-228.3,,,-230.0,,,,,True,,False,,False,,,False
20029,324,21.0,,,,,58.0,,4.4,,7.2,36.4,,160.0,-303.0,,,,,-266.0,,-319.6,,-316.8,-287.6,,-164.0,,,,,True,,False,,False,True,,True
20031,125,49.0,,,,,34.0,,0.1,68.5,12.7,42.9,,145.0,-76.0,,,,,-91.0,,-124.9,-56.5,-112.3,-82.1,,20.0,,,,,False,,False,True,False,False,,True
20033,18,7.0,,,,,25.0,,0.2,,2.2,,,3.0,-11.0,,,,,7.0,,-17.8,,-15.8,,,-15.0,,,,,True,,False,,False,,,False
20035,616,259.0,,,,,250.0,,43.4,277.3,14.2,247.5,,294.0,-357.0,,,,,-366.0,,-572.6,-338.7,-601.8,-368.5,,-322.0,,,,,False,,False,True,False,False,,True
20037,841,630.0,,,,,597.0,,29.2,0.1,5.5,862.2,,572.0,-211.0,,,,,-244.0,,-811.8,-840.9,-835.5,21.2,,-269.0,,,,,False,,False,False,False,True,,False
20039,160,42.0,,,,,16.0,,,,3.4,,,38.0,-118.0,,,,,-144.0,,,,-156.6,,,-122.0,,,,,False,,,,False,,,False
20041,382,532.0,,,,,80.0,,619.9,214.4,32.3,419.9,,398.0,150.0,,,,,-302.0,,237.9,-167.6,-349.7,37.9,,16.0,,,,,False,,False,False,False,True,,True
20043,212,35.0,,,,,46.0,,0.2,52.9,12.3,35.4,,80.0,-177.0,,,,,-166.0,,-211.8,-159.1,-199.7,-176.6,,-132.0,,,,,True,,False,True,False,True,,True
20045,1547,1246.0,,,,,977.0,,207.5,1110.5,72.7,472.3,,639.0,-301.0,,,,,-570.0,,-1339.5,-436.5,-1474.3,-1074.7,,-908.0,,,,,False,,False,False,False,False,,False
20047,68,21.0,,,,,32.0,,1.7,,8.2,,,2.0,-47.0,,,,,-36.0,,-66.3,,-59.8,,,-66.0,,,,,True,,False,,False,,,False
20049,25,0.0,,,,,16.0,,,,0.0,,,0.0,-25.0,,,,,-9.0,,,,-25.0,,,-25.0,,,,,True,,,,False,,,False
20051,846,1393.0,,,,,363.0,,272.7,322.1,41.1,1387.6,,298.0,547.0,,,,,-483.0,,-573.3,-523.9,-804.9,541.6,,-548.0,,,,,True,,False,True,False,True,,False
20053,446,42.0,,,,,60.0,,0.7,,5.1,17.7,,49.0,-404.0,,,,,-386.0,,-445.3,,-440.9,-428.3,,-397.0,,,,,True,,False,,False,False,,True
20055,1740,721.0,,,,,698.0,,168.9,24.3,25.7,278.8,,0.0,-1019.0,,,,,-1042.0,,-1571.1,-1715.7,-1714.3,-1461.2,,-1740.0,,,,,False,,False,False,False,False,,False
20057,1328,1169.0,,,,,987.0,,96.1,27.9,37.6,489.1,,0.0,-159.0,,,,,-341.0,,-1231.9,-1300.1,-1290.4,-838.9,,-1328.0,,,,,False,,False,False,False,False,,False
20059,477,301.0,,,,,99.0,,96.4,205.8,17.8,179.8,,383.0,-176.0,,,,,-378.0,,-380.6,-271.2,-459.1,-297.2,,-94.0,,,,,False,,False,False,False,False,,True
20061,287,147.0,,,,,228.0,,49.1,0.0,13.0,81.9,,39.0,-140.0,,,,,-59.0,,-237.9,-287.0,-274.0,-205.1,,-248.0,,,,,True,,False,False,False,False,,False
20063,214,56.0,,,,,35.0,,0.6,,15.6,,,47.0,-158.0,,,,,-179.0,,-213.4,,-198.4,,,-167.0,,,,,False,,False,,False,,,False
20065,62,49.0,,,,,14.0,,,,11.9,,,42.0,-13.0,,,,,-48.0,,,,-50.1,,,-20.0,,,,,False,,,,False,,,False
20067,331,399.0,,,,,104.0,,75.6,103.0,19.7,136.0,,50.0,68.0,,,,,-227.0,,-255.4,-228.0,-311.3,-195.0,,-281.0,,,,,False,,False,False,False,False,,False
20069,165,98.0,,,,,41.0,,0.3,0.0,2.5,62.5,,114.0,-67.0,,,,,-124.0,,-164.7,-165.0,-162.5,-102.5,,-51.0,,,,,False,,False,False,False,False,,True
20071,60,7.0,,,,,34.0,,,,0.0,,,9.0,-53.0,,,,,-26.0,,,,-60.0,,,-51.0,,,,,True,,,,False,,,True
20073,112,0.0,,,,,33.0,,1.5,,0.6,11.4,,3.0,-112.0,,,,,-79.0,,-110.5,,-111.4,-100.6,,-109.0,,,,,True,,True,,True,True,,True
20075,42,14.0,,,,,57.0,,1.4,,7.6,6.4,,51.0,-28.0,,,,,15.0,,-40.6,,-34.4,-35.6,,9.0,,,,,True,,False,,False,False,,True
20077,105,7.0,,,,,62.0,,14.7,0.0,4.9,,,138.0,-98.0,,,,,-43.0,,-90.3,-105.0,-100.1,,,33.0,,,,,True,,True,False,False,,,True
20079,922,119.0,,,,,176.0,,22.9,268.7,34.2,129.4,,169.0,-803.0,,,,,-746.0,,-899.1,-653.3,-887.8,-792.6,,-753.0,,,,,True,,False,True,False,True,,True
20081,94,0.0,,,,,59.0,,0.0,0.0,3.3,12.9,,2.0,-94.0,,,,,-35.0,,-94.0,-94.0,-90.7,-81.1,,-92.0,,,,,True,,True,False,True,True,,True
20083,83,7.0,,,,,16.0,,0.3,,0.2,,,1.0,-76.0,,,,,-67.0,,-82.7,,-82.8,,,-82.0,,,,,True,,False,,False,,,False
20085,250,42.0,,,,,37.0,,0.8,117.6,2.4,17.3,,19.0,-208.0,,,,,-213.0,,-249.2,-132.4,-247.6,-232.7,,-231.0,,,,,False,,False,True,False,False,,False
20087,289,70.0,,,,,47.0,,4.4,208.9,3.4,57.5,,27.0,-219.0,,,,,-242.0,,-284.6,-80.1,-285.6,-231.5,,-262.0,,,,,False,,False,True,False,False,,False
20089,21,14.0,,,,,18.0,,0.3,,2.1,,,74.0,-7.0,,,,,-3.0,,-20.7,,-18.9,,,53.0,,,,,True,,False,,False,,,False
20091,9949,5530.0,,,,,3217.0,,4362.5,5212.0,3415.0,2465.8,,4481.0,-4419.0,,,,,-6732.0,,-5586.5,-4737.0,-6534.0,-7483.2,,-5468.0,,,,,False,,False,False,False,False,,False
20093,125,112.0,,,,,41.0,,4.5,,11.1,52.0,,58.0,-13.0,,,,,-84.0,,-120.5,,-113.9,-73.0,,-67.0,,,,,False,,False,,False,False,,False
20095,140,112.0,,,,,48.0,,,,7.5,,,30.0,-28.0,,,,,-92.0,,,,-132.5,,,-110.0,,,,,False,,,,False,,,False
20097,76,49.0,,,,,22.0,,0.5,,7.9,,,39.0,-27.0,,,,,-54.0,,-75.5,,-68.1,,,-37.0,,,,,False,,False,,False,,,False
20099,375,84.0,,,,,239.0,,8.4,166.6,13.3,43.1,,57.0,-291.0,,,,,-136.0,,-366.6,-208.4,-361.7,-331.9,,-318.0,,,,,True,,False,True,False,False,,False
20101,36,7.0,,,,,20.0,,0.2,,2.5,,,6.0,-29.0,,,,,-16.0,,-35.8,,-33.5,,,-30.0,,,,,True,,False,,False,,,False
20103,1015,1134.0,,,,,633.0,,614.8,290.0,50.9,521.4,,860.0,119.0,,,,,-382.0,,-400.2,-725.0,-964.1,-493.6,,-155.0,,,,,False,,False,False,False,False,,False
20105,21,0.0,,,,,21.0,,,,0.5,,,0.0,-21.0,,,,,0.0,,,,-20.6,,,-21.0,,,,,True,,,,True,,,False
20107,125,35.0,,,,,57.0,,6.4,,11.4,26.9,,6.0,-90.0,,,,,-68.0,,-118.6,,-113.6,-98.1,,-119.0,,,,,True,,False,,False,False,,False
20109,167,0.0,,,,,30.0,,,,0.0,,,0.0,-167.0,,,,,-137.0,,,,-167.0,,,-167.0,,,,,True,,,,False,,,False
20111,711,273.0,,,,,353.0,,30.2,0.1,2.7,121.4,,103.0,-438.0,,,,,-358.0,,-680.8,-710.9,-708.3,-589.6,,-608.0,,,,,True,,False,False,False,False,,False
20113,597,56.0,,,,,183.0,,3.1,535.9,13.8,66.5,,14.0,-541.0,,,,,-414.0,,-593.9,-61.1,-583.2,-530.5,,-583.0,,,,,True,,False,True,False,True,,False
20115,226,28.0,,,,,48.0,,2.3,,0.4,25.0,,330.0,-198.0,,,,,-178.0,,-223.7,,-225.6,-201.0,,104.0,,,,,True,,False,,False,False,,True
20117,235,28.0,,,,,36.0,,,,7.2,,,289.0,-207.0,,,,,-199.0,,,,-227.8,,,54.0,,,,,True,,,,False,,,True
20119,102,133.0,,,,,42.0,,7.2,55.4,10.2,60.6,,37.0,31.0,,,,,-60.0,,-94.8,-46.6,-91.8,-41.4,,-65.0,,,,,False,,False,False,False,False,,False
20121,372,301.0,,,,,192.0,,66.7,311.9,7.3,505.1,,144.0,-71.0,,,,,-180.0,,-305.3,-60.1,-364.8,133.1,,-228.0,,,,,False,,False,True,False,False,,False
20123,68,7.0,,,,,38.0,,1.2,,2.7,,,1.0,-61.0,,,,,-30.0,,-66.8,,-65.3,,,-67.0,,,,,True,,False,,False,,,False
20125,455,343.0,,,,,258.0,,57.9,71.9,92.0,164.1,,234.0,-112.0,,,,,-197.0,,-397.1,-383.1,-363.0,-290.9,,-221.0,,,,,False,,False,False,False,False,,False
20127,88,42.0,,,,,36.0,,0.7,,3.8,,,61.0,-46.0,,,,,-52.0,,-87.3,,-84.2,,,-27.0,,,,,False,,False,,False,,,True
20129,91,7.0,,,,,48.0,,0.2,,2.4,,,4.0,-84.0,,,,,-43.0,,-90.8,,-88.6,,,-87.0,,,,,True,,False,,False,,,False
20131,603,175.0,,,,,116.0,,8.1,70.1,17.9,79.1,,96.0,-428.0,,,,,-487.0,,-594.9,-532.9,-585.1,-523.9,,-507.0,,,,,False,,False,False,False,False,,False
20133,311,84.0,,,,,175.0,,6.2,107.7,31.4,68.8,,18.0,-227.0,,,,,-136.0,,-304.8,-203.3,-279.6,-242.2,,-293.0,,,,,True,,False,True,False,False,,False
20135,119,126.0,,,,,29.0,,3.8,,9.8,,,36.0,7.0,,,,,-90.0,,-115.2,,-109.2,,,-83.0,,,,,False,,False,,False,,,False
20137,964,21.0,,,,,33.0,,1.5,,10.4,10.8,,76.0,-943.0,,,,,-931.0,,-962.5,,-953.6,-953.2,,-888.0,,,,,True,,False,,False,False,,True
20139,199,98.0,,,,,37.0,,7.3,144.2,11.8,68.8,,241.0,-101.0,,,,,-162.0,,-191.7,-54.8,-187.2,-130.2,,42.0,,,,,False,,False,True,False,False,,True
20141,40,7.0,,,,,22.0,,0.1,,0.0,,,110.0,-33.0,,,,,-18.0,,-39.9,,-40.0,,,70.0,,,,,True,,False,,False,,,False
20143,105,35.0,,,,,33.0,,2.0,,11.2,22.8,,126.0,-70.0,,,,,-72.0,,-103.0,,-93.8,-82.2,,21.0,,,,,False,,False,,False,False,,True
20145,145,602.0,,,,,85.0,,,0.1,1.4,,,0.0,457.0,,,,,-60.0,,,-144.9,-143.6,,,-145.0,,,,,True,,,True,True,,,True
20147,193,210.0,,,,,24.0,,42.6,59.9,11.6,111.6,,56.0,17.0,,,,,-169.0,,-150.4,-133.1,-181.4,-81.4,,-137.0,,,,,False,,False,False,False,False,,False
20149,285,182.0,,,,,270.0,,27.7,270.9,16.4,67.1,,288.0,-103.0,,,,,-15.0,,-257.3,-14.1,-268.6,-217.9,,3.0,,,,,True,,False,True,False,False,,True
20151,294,63.0,,,,,126.0,,9.2,,32.0,40.3,,97.0,-231.0,,,,,-168.0,,-284.8,,-262.0,-253.7,,-197.0,,,,,True,,False,,False,False,,True
20153,120,126.0,,,,,21.0,,,,0.0,,,67.0,6.0,,,,,-99.0,,,,-120.0,,,-53.0,,,,,False,,,,False,,,False
20155,2316,707.0,,,,,781.0,,206.4,0.0,155.6,510.3,,423.0,-1609.0,,,,,-1535.0,,-2109.6,-2316.0,-2160.4,-1805.7,,-1893.0,,,,,True,,False,False,False,False,,False
20157,110,42.0,,,,,32.0,,2.9,,23.7,20.5,,74.0,-68.0,,,,,-78.0,,-107.1,,-86.3,-89.5,,-36.0,,,,,False,,False,,False,False,,True
20159,169,77.0,,,,,85.0,,2.7,,38.9,,,31.0,-92.0,,,,,-84.0,,-166.3,,-130.1,,,-138.0,,,,,True,,False,,False,,,False
20161,1000,1533.0,,,,,1069.0,,644.2,0.0,55.8,2315.5,,613.0,533.0,,,,,69.0,,-355.8,-1000.0,-944.2,1315.5,,-387.0,,,,,True,,True,False,False,False,,True
20163,151,112.0,,,,,27.0,,2.5,,41.4,,,88.0,-39.0,,,,,-124.0,,-148.5,,-109.6,,,-63.0,,,,,False,,False,,False,,,False
20165,87,14.0,,,,,19.0,,,,1.4,,,1.0,-73.0,,,,,-68.0,,,,-85.6,,,-86.0,,,,,True,,,,False,,,False
20167,253,56.0,,,,,43.0,,,,3.5,,,10.0,-197.0,,,,,-210.0,,,,-249.5,,,-243.0,,,,,False,,,,False,,,False
20169,879,609.0,,,,,369.0,,185.2,461.6,49.6,248.9,,938.0,-270.0,,,,,-510.0,,-693.8,-417.4,-829.4,-630.1,,59.0,,,,,False,,False,False,False,False,,True
20171,164,42.0,,,,,47.0,,1.5,0.0,1.7,43.8,,38.0,-122.0,,,,,-117.0,,-162.5,-164.0,-162.3,-120.2,,-126.0,,,,,True,,False,False,False,True,,False
20173,10747,2786.0,,,,,3251.0,,2699.5,1898.4,1116.6,1283.3,,2331.0,-7961.0,,,,,-7496.0,,-8047.5,-8848.6,-9630.4,-9463.7,,-8416.0,,,,,True,,False,False,False,False,,False
20175,798,497.0,,,,,621.0,,170.2,19.2,36.6,115.4,,0.0,-301.0,,,,,-177.0,,-627.8,-778.8,-761.4,-682.6,,-798.0,,,,,True,,False,False,False,False,,False
20177,2625,1008.0,,,,,996.0,,114.5,760.8,101.9,672.1,,947.0,-1617.0,,,,,-1629.0,,-2510.5,-1864.2,-2523.1,-1952.9,,-1678.0,,,,,False,,False,False,False,False,,False
20179,252,21.0,,,,,22.0,,0.3,,4.4,,,72.0,-231.0,,,,,-230.0,,-251.7,,-247.6,,,-180.0,,,,,True,,False,,False,,,True
20181,314,49.0,,,,,37.0,,0.8,,3.3,,,69.0,-265.0,,,,,-277.0,,-313.2,,-310.7,,,-245.0,,,,,False,,False,,False,,,True
20183,65,14.0,,,,,33.0,,0.1,,1.7,,,7.0,-51.0,,,,,-32.0,,-64.9,,-63.3,,,-58.0,,,,,True,,False,,False,,,False
20185,93,21.0,,,,,52.0,,5.4,,5.3,,,7.0,-72.0,,,,,-41.0,,-87.6,,-87.7,,,-86.0,,,,,True,,False,,False,,,False
20187,60,0.0,,,,,28.0,,1.4,,0.0,20.0,,0.0,-60.0,,,,,-32.0,,-58.6,,-60.0,-40.0,,-60.0,,,,,True,,True,,False,True,,False
20189,194,161.0,,,,,81.0,,30.0,9.0,23.7,119.9,,59.0,-33.0,,,,,-113.0,,-164.0,-185.0,-170.3,-74.1,,-135.0,,,,,False,,False,False,False,False,,False
20191,338,182.0,,,,,141.0,,10.5,205.6,81.4,98.7,,358.0,-156.0,,,,,-197.0,,-327.5,-132.4,-256.6,-239.3,,20.0,,,,,False,,False,True,False,False,,True
20193,408,42.0,,,,,51.0,,,0.0,4.0,63.7,,21.0,-366.0,,,,,-357.0,,,-408.0,-404.0,-344.3,,-387.0,,,,,True,,,False,False,True,,False
20195,95,77.0,,,,,20.0,,2.2,,28.3,,,43.0,-18.0,,,,,-75.0,,-92.8,,-66.7,,,-52.0,,,,,False,,False,,False,,,False
20197,137,7.0,,,,,33.0,,2.3,,0.1,23.4,,1.0,-130.0,,,,,-104.0,,-134.7,,-136.9,-113.6,,-136.0,,,,,True,,False,,False,True,,False
20199,99,7.0,,,,,15.0,,,,0.7,,,1.0,-92.0,,,,,-84.0,,,,-98.3,,,-98.0,,,,,True,,,,False,,,False
20201,190,7.0,,,,,38.0,,,,0.0,,,57.0,-183.0,,,,,-152.0,,,,-190.0,,,-133.0,,,,,True,,,,False,,,True
20203,84,7.0,,,,,20.0,,,,0.0,,,40.0,-77.0,,,,,-64.0,,,,-84.0,,,-44.0,,,,,True,,,,False,,,True
20205,144,7.0,,,,,49.0,,2.9,,3.1,,,1.0,-137.0,,,,,-95.0,,-141.1,,-140.9,,,-143.0,,,,,True,,False,,False,,,False
20207,31,14.0,,,,,38.0,,0.3,,0.9,4.4,,68.0,-17.0,,,,,7.0,,-30.7,,-30.1,-26.6,,37.0,,,,,True,,False,,False,False,,False
20209,2701,1575.0,,,,,1592.0,,545.9,26.9,977.7,734.1,,498.0,-1126.0,,,,,-1109.0,,-2155.1,-2674.1,-1723.3,-1966.9,,-2203.0,,,,,True,,False,False,False,False,,False
21001,275,105.0,,,,,269.0,,23.2,49.6,1.8,65.1,,81.0,-170.0,,,,,-6.0,,-251.8,-225.4,-273.2,-209.9,,-194.0,,,,,True,,False,False,False,False,,False
21003,286,252.0,,,,,183.0,,41.3,37.0,46.9,137.0,,135.0,-34.0,,,,,-103.0,,-244.7,-249.0,-239.1,-149.0,,-151.0,,,,,False,,False,False,False,False,,False
21005,211,119.0,,,,,63.0,,19.0,274.9,15.3,95.4,,108.0,-92.0,,,,,-148.0,,-192.0,63.9,-195.7,-115.6,,-103.0,,,,,False,,False,True,False,False,,False
21007,59,28.0,,,,,73.0,,1.4,,7.0,24.4,,30.0,-31.0,,,,,14.0,,-57.6,,-52.0,-34.6,,-29.0,,,,,True,,False,,False,False,,True
21009,879,819.0,,,,,382.0,,350.8,229.2,74.6,421.5,,511.0,-60.0,,,,,-497.0,,-528.2,-649.8,-804.4,-457.5,,-368.0,,,,,False,,False,False,False,False,,False
