,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,MSRA-DeepST,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-MSRA-DeepST,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-MSRA-DeepST,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48069,196,56.0,,57.8,,42.0,0.0,,,,,52.2,,43.0,,43.8,14.4,,16.5,51.2,0.0,,,,,,,,83.0,32.8,-140.0,,-138.2,,-154.0,-196.0,,,,,-143.8,,-153.0,,-152.2,-181.6,,-179.5,-144.8,-196.0,,,,,,,,-113.0,-163.2,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,True,False
48071,211,200.0,,198.5,,125.0,210.0,,,,,63.3,,99.0,,263.2,173.1,,50.4,140.0,9.2,,,,,84.1,,,233.0,406.5,-11.0,,-12.5,,-86.0,-1.0,,,,,-147.7,,-112.0,,52.2,-37.9,,-160.6,-71.0,-201.8,,,,,-126.9,,,22.0,195.5,,False,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,,False,,,False,False
48073,719,120.0,,127.0,,95.0,71.0,,,,,402.5,,344.0,,101.9,78.2,,37.2,94.1,0.6,,,,,107.0,,,205.0,201.8,-599.0,,-592.0,,-624.0,-648.0,,,,,-316.5,,-375.0,,-617.1,-640.8,,-681.8,-624.9,-718.4,,,,,-612.0,,,-514.0,-517.2,,True,,False,False,,,,,True,,True,,False,False,,False,False,False,,,,,False,,,True,True
48075,712,40.0,,39.0,,36.0,0.0,,,,,36.2,,69.0,,39.3,12.4,,6.5,35.4,,,,,,,,,63.0,17.5,-672.0,,-673.0,,-676.0,-712.0,,,,,-675.8,,-643.0,,-672.7,-699.6,,-705.5,-676.6,,,,,,,,,-649.0,-694.5,,False,,False,False,,,,,False,,True,,False,False,,False,False,,,,,,,,,True,False
48077,104,40.0,,32.2,,25.0,5.0,,,,,42.6,,32.0,,26.8,34.1,,3.9,27.9,,,,,,,,,8.0,16.8,-64.0,,-71.8,,-79.0,-99.0,,,,,-61.4,,-72.0,,-77.2,-69.9,,-100.1,-76.1,,,,,,,,,-96.0,-87.2,,False,,False,False,,,,,True,,False,,False,False,,False,False,,,,,,,,,False,False
48079,72,40.0,,43.2,,17.0,0.0,,,,,19.0,,2.0,,103.8,11.3,,2.2,32.3,,,,,,,,,24.0,42.3,-32.0,,-28.8,,-55.0,-72.0,,,,,-53.0,,-70.0,,31.8,-60.7,,-69.8,-39.7,,,,,,,,,-48.0,-29.7,,True,,False,False,,,,,False,,False,,True,False,,False,False,,,,,,,,,False,True
48081,132,112.0,,114.8,,35.0,36.0,,,,,20.4,,4.0,,96.2,6.6,,5.3,34.2,,,,,,,,,97.0,513.0,-20.0,,-17.2,,-97.0,-96.0,,,,,-111.6,,-128.0,,-35.8,-125.4,,-126.7,-97.8,,,,,,,,,-35.0,381.0,,True,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,False,False
48083,121,8.0,,6.5,,4.0,0.0,,,,,28.6,,28.0,,3.9,18.3,,2.7,4.3,,,,,,,,,1.0,18.2,-113.0,,-114.5,,-117.0,-121.0,,,,,-92.4,,-93.0,,-117.1,-102.7,,-118.3,-116.7,,,,,,,,,-120.0,-102.8,,False,,False,False,,,,,True,,True,,False,True,,False,False,,,,,,,,,False,True
48085,5424,2844.0,,3264.4,2971.0,2505.0,3174.0,,,,,6176.3,,2976.0,,2537.7,4189.4,,2016.6,2405.3,744.2,,,,,2159.4,1548.0,,1357.0,3742.0,-2580.0,,-2159.6,-2453.0,-2919.0,-2250.0,,,,,752.3,,-2448.0,,-2886.3,-1234.6,,-3407.4,-3018.7,-4679.8,,,,,-3264.6,-3876.0,,-4067.0,-1682.0,,True,True,False,True,,,,,True,,True,,False,True,,False,False,False,,,,,False,False,,False,True
48087,6,0.0,,0.2,,0.0,0.0,,,,,35.1,,24.0,,1.4,1.4,,0.3,0.3,,,,,,,,,0.0,4.0,-6.0,,-5.8,,-6.0,-6.0,,,,,29.1,,18.0,,-4.6,-4.6,,-5.7,-5.7,,,,,,,,,-6.0,-2.0,,True,,False,False,,,,,False,,False,,True,True,,True,True,,,,,,,,,False,True
48089,94,16.0,,18.0,,16.0,0.0,,,,,93.2,,60.0,,50.4,45.6,,3.7,19.1,0.0,,,,,,,,5.0,10.6,-78.0,,-76.0,,-78.0,-94.0,,,,,-0.8,,-34.0,,-43.6,-48.4,,-90.3,-74.9,-94.0,,,,,,,,-89.0,-83.4,,True,,False,False,,,,,True,,True,,True,True,,False,True,False,,,,,,,,False,False
48091,1281,204.0,,151.4,,134.0,37.0,,,,,67.6,,372.0,,132.0,252.2,,100.3,140.7,358.1,,,,,126.6,87.0,,458.0,127.2,-1077.0,,-1129.6,,-1147.0,-1244.0,,,,,-1213.4,,-909.0,,-1149.0,-1028.8,,-1180.7,-1140.3,-922.9,,,,,-1154.4,-1194.0,,-823.0,-1153.8,,False,,False,False,,,,,False,,True,,False,True,,False,False,True,,,,,False,False,,True,False
48093,91,64.0,,60.0,,50.0,52.0,,,,,11.2,,50.0,,88.7,23.3,,4.2,44.6,0.2,,,,,,,,14.0,34.6,-27.0,,-31.0,,-41.0,-39.0,,,,,-79.8,,-41.0,,-2.3,-67.7,,-86.8,-46.4,-90.8,,,,,,,,-77.0,-56.4,,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
48095,49,8.0,,35.2,,1.0,0.0,,,,,28.1,,6.0,,2.1,4.3,,0.2,3.7,0.0,,,,,,,,0.0,40.1,-41.0,,-13.8,,-48.0,-49.0,,,,,-20.9,,-43.0,,-46.9,-44.7,,-48.8,-45.3,-49.0,,,,,,,,-49.0,-8.9,,True,,False,False,,,,,True,,False,,False,False,,False,False,False,,,,,,,,False,True
48097,246,88.0,,76.3,,76.0,56.0,,,,,102.6,,223.0,,107.1,110.3,,18.7,70.2,166.5,,,,,,,,79.0,76.0,-158.0,,-169.7,,-170.0,-190.0,,,,,-143.4,,-23.0,,-138.9,-135.7,,-227.3,-175.8,-79.5,,,,,,,,-167.0,-170.0,,False,,False,False,,,,,True,,True,,True,True,,False,False,True,,,,,,,,False,False
48099,283,152.0,,139.7,,145.0,0.0,,,,,635.6,,431.0,,208.8,377.6,,46.8,162.6,0.5,,,,,225.1,,,299.0,99.9,-131.0,,-143.3,,-138.0,-283.0,,,,,352.6,,148.0,,-74.2,94.6,,-236.2,-120.4,-282.5,,,,,-57.9,,,16.0,-183.1,,False,,False,False,,,,,False,,False,,True,True,,False,True,False,,,,,True,,,True,False
48101,48,4.0,,3.2,,3.0,0.0,,,,,16.6,,5.0,,5.0,1.3,,0.8,1.6,,,,,,,,,1.0,6.4,-44.0,,-44.8,,-45.0,-48.0,,,,,-31.4,,-43.0,,-43.0,-46.7,,-47.2,-46.4,,,,,,,,,-47.0,-41.6,,False,,False,False,,,,,True,,True,,True,False,,False,False,,,,,,,,,False,True
48103,206,0.0,,0.8,,0.0,0.0,,,,,27.7,,9.0,,7.8,0.2,,3.9,1.0,,,,,,,,,16.0,4.0,-206.0,,-205.2,,-206.0,-206.0,,,,,-178.3,,-197.0,,-198.2,-205.8,,-202.1,-205.0,,,,,,,,,-190.0,-202.0,,True,,False,False,,,,,True,,True,,True,True,,True,True,,,,,,,,,True,True
48105,118,0.0,,0.3,,0.0,0.0,,,,,8.4,,10.0,,3.8,5.8,,,1.6,0.0,,,,,,,,2.0,5.5,-118.0,,-117.7,,-118.0,-118.0,,,,,-109.6,,-108.0,,-114.2,-112.2,,,-116.4,-118.0,,,,,,,,-116.0,-112.5,,True,,False,False,,,,,True,,True,,True,True,,,True,True,,,,,,,,True,True
48107,136,52.0,,54.8,,24.0,20.0,,,,,28.3,,17.0,,29.4,13.8,,22.7,31.4,12.2,,,,,,,,199.0,37.7,-84.0,,-81.2,,-112.0,-116.0,,,,,-107.7,,-119.0,,-106.6,-122.2,,-113.3,-104.6,-123.8,,,,,,,,63.0,-98.3,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,True,False
48109,68,84.0,,83.1,,63.0,,,,,,18.8,,1.0,,98.6,10.5,,,43.3,,,,,,,,,40.0,38.0,16.0,,15.1,,-5.0,,,,,,-49.2,,-67.0,,30.6,-57.5,,,-24.7,,,,,,,,,-28.0,-30.0,,True,,True,,,,,,False,,False,,False,False,,,False,,,,,,,,,False,False
48111,104,144.0,,141.3,,110.0,0.0,,,,,28.4,,71.0,,110.1,35.0,,97.9,120.8,98.3,,,,,,,,95.0,107.5,40.0,,37.3,,6.0,-104.0,,,,,-75.6,,-33.0,,6.1,-69.0,,-6.1,16.8,-5.7,,,,,,,,-9.0,3.5,,True,,True,False,,,,,False,,True,,True,False,,True,True,True,,,,,,,,True,True
48113,23451,13216.0,,13238.9,12513.4,13008.0,21554.0,,,,,6710.0,,13419.0,,9731.4,16400.1,,13680.5,15318.2,1565.6,,,,,10140.5,14637.0,,7064.0,,-10235.0,,-10212.1,-10937.6,-10443.0,-1897.0,,,,,-16741.0,,-10032.0,,-13719.6,-7050.9,,-9770.5,-8132.8,-21885.4,,,,,-13310.5,-8814.0,,-16387.0,,,True,False,False,True,,,,,False,,True,,False,True,,True,True,False,,,,,False,True,,False,
48115,338,344.0,,396.7,,278.0,237.0,,,,,125.3,,124.0,,698.6,72.0,,113.8,280.3,235.1,,,,,,,,80.0,641.2,6.0,,58.7,,-60.0,-101.0,,,,,-212.7,,-214.0,,360.6,-266.0,,-224.2,-57.7,-102.9,,,,,,,,-258.0,303.2,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
48117,537,108.0,,113.4,,73.0,2.0,,,,,227.4,,244.0,,167.6,72.0,,30.0,73.5,0.2,,,,,,,,95.0,72.4,-429.0,,-423.6,,-464.0,-535.0,,,,,-309.6,,-293.0,,-369.4,-465.1,,-507.0,-463.5,-536.8,,,,,,,,-442.0,-464.6,,True,,False,False,,,,,True,,True,,True,False,,False,False,False,,,,,,,,False,False
48119,38,4.0,,3.3,,4.0,0.0,,,,,21.1,,24.0,,12.5,8.0,,1.1,2.0,,,,,,,,,4.0,5.6,-34.0,,-34.7,,-34.0,-38.0,,,,,-16.9,,-14.0,,-25.5,-30.0,,-36.9,-36.0,,,,,,,,,-34.0,-32.4,,False,,False,False,,,,,True,,True,,True,True,,False,False,,,,,,,,,False,True
48121,4445,2732.0,,2625.9,2584.8,2622.0,4458.0,,,,,2982.5,,3146.0,,1947.4,3216.0,,2517.0,2668.7,316.9,,,,,2063.6,3401.0,,4089.0,1118.4,-1713.0,,-1819.1,-1860.2,-1823.0,13.0,,,,,-1462.5,,-1299.0,,-2497.6,-1229.0,,-1928.0,-1776.3,-4128.1,,,,,-2381.4,-1044.0,,-356.0,-3326.6,,False,False,False,True,,,,,True,,True,,False,True,,False,False,False,,,,,False,True,,True,False
48123,73,88.0,,118.5,,35.0,0.0,,,,,122.1,,40.0,,110.3,14.8,,3.4,58.6,0.0,,,,,34.8,,,74.0,97.5,15.0,,45.5,,-38.0,-73.0,,,,,49.1,,-33.0,,37.3,-58.2,,-69.6,-14.4,-73.0,,,,,-38.2,,,1.0,24.5,,False,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,False,,,True,False
48125,34,4.0,,4.3,,4.0,0.0,,,,,12.6,,5.0,,3.6,1.8,,2.0,0.7,,,,,,,,,14.0,4.0,-30.0,,-29.7,,-30.0,-34.0,,,,,-21.4,,-29.0,,-30.4,-32.2,,-32.0,-33.3,,,,,,,,,-20.0,-30.0,,True,,False,False,,,,,True,,True,,False,False,,False,False,,,,,,,,,True,False
48127,74,36.0,,62.3,,16.0,0.0,,,,,48.2,,16.0,,52.0,31.2,,0.4,30.3,0.0,,,,,,,,2.0,51.4,-38.0,,-11.7,,-58.0,-74.0,,,,,-25.8,,-58.0,,-22.0,-42.8,,-73.6,-43.7,-74.0,,,,,,,,-72.0,-22.6,,True,,False,False,,,,,True,,False,,True,False,,False,False,False,,,,,,,,False,True
48129,81,28.0,,28.4,,25.0,,,,,,44.1,,14.0,,39.1,2.6,,2.6,25.6,,,,,,,,,52.0,14.4,-53.0,,-52.6,,-56.0,,,,,,-36.9,,-67.0,,-41.9,-78.4,,-78.4,-55.4,,,,,,,,,-29.0,-66.6,,True,,False,,,,,,True,,False,,True,False,,False,False,,,,,,,,,True,False
48131,103,12.0,,11.7,,11.0,9.0,,,,,79.6,,16.0,,16.2,16.4,,2.3,24.4,0.0,,,,,,,,11.0,15.8,-91.0,,-91.3,,-92.0,-94.0,,,,,-23.4,,-87.0,,-86.8,-86.6,,-100.7,-78.6,-103.0,,,,,,,,-92.0,-87.2,,False,,False,False,,,,,True,,True,,True,True,,False,True,False,,,,,,,,False,True
48133,207,76.0,,69.9,,61.0,56.0,,,,,93.1,,73.0,,118.5,41.1,,16.8,61.6,41.8,,,,,,,,25.0,273.5,-131.0,,-137.1,,-146.0,-151.0,,,,,-113.9,,-134.0,,-88.5,-165.9,,-190.2,-145.4,-165.2,,,,,,,,-182.0,66.5,,False,,False,False,,,,,True,,False,,True,False,,False,False,False,,,,,,,,False,True
48135,2593,1352.0,,1340.8,,1263.0,1618.0,,,,,660.8,,1899.0,,2874.4,785.6,,758.1,1263.3,17.0,,,,,701.6,1079.0,,482.0,554.4,-1241.0,,-1252.2,,-1330.0,-975.0,,,,,-1932.2,,-694.0,,281.4,-1807.4,,-1834.9,-1329.7,-2576.0,,,,,-1891.4,-1514.0,,-2111.0,-2038.6,,False,,False,True,,,,,False,,True,,True,False,,False,False,False,,,,,False,False,,False,False
48137,19,0.0,,11.2,,1.0,0.0,,,,,13.4,,2.0,,5.0,0.8,,,1.5,,,,,,,,,0.0,17.6,-19.0,,-7.8,,-18.0,-19.0,,,,,-5.6,,-17.0,,-14.0,-18.2,,,-17.5,,,,,,,,,-19.0,-1.4,,True,,True,False,,,,,True,,True,,True,True,,,True,,,,,,,,,False,True
48139,1692,620.0,,613.9,,444.0,1921.0,,,,,1167.8,,819.0,,420.7,664.5,,198.0,476.7,60.2,,,,,440.1,396.0,,912.0,730.5,-1072.0,,-1078.1,,-1248.0,229.0,,,,,-524.2,,-873.0,,-1271.3,-1027.5,,-1494.0,-1215.3,-1631.8,,,,,-1251.9,-1296.0,,-780.0,-961.5,,False,,False,True,,,,,True,,True,,False,True,,False,False,False,,,,,False,False,,True,True
48141,40178,16428.0,,16155.9,15435.4,14984.0,28428.0,,,,,8087.1,,14299.0,,12917.7,5291.2,,11611.0,17760.8,9096.1,,,,,9277.8,31043.0,,8115.0,,-23750.0,,-24022.1,-24742.6,-25194.0,-11750.0,,,,,-32090.9,,-25879.0,,-27260.3,-34886.8,,-28567.0,-22417.2,-31081.9,,,,,-30900.2,-9135.0,,-32063.0,,,False,False,False,True,,,,,False,,False,,False,False,,False,True,False,,,,,False,True,,False,
48143,694,224.0,,220.3,,147.0,125.0,,,,,143.5,,261.0,,148.0,84.0,,77.8,171.0,3.1,,,,,,,,190.0,124.4,-470.0,,-473.7,,-547.0,-569.0,,,,,-550.5,,-433.0,,-546.0,-610.0,,-616.2,-523.0,-690.9,,,,,,,,-504.0,-569.6,,False,,False,False,,,,,False,,True,,False,False,,False,False,False,,,,,,,,False,False
48145,121,176.0,,183.1,,144.0,496.0,,,,,113.4,,111.0,,582.3,71.8,,35.2,158.7,0.0,,,,,,,,0.0,94.3,55.0,,62.1,,23.0,375.0,,,,,-7.6,,-10.0,,461.3,-49.2,,-85.8,37.7,-121.0,,,,,,,,-121.0,-26.7,,False,,True,False,,,,,True,,True,,False,True,,False,True,False,,,,,,,,False,True
48147,259,140.0,,145.0,,104.0,0.0,,,,,248.3,,205.0,,103.5,91.3,,61.0,122.7,0.1,,,,,,,,151.0,51.5,-119.0,,-114.0,,-155.0,-259.0,,,,,-10.7,,-54.0,,-155.5,-167.7,,-198.0,-136.3,-258.9,,,,,,,,-108.0,-207.5,,True,,False,False,,,,,True,,True,,False,False,,False,False,False,,,,,,,,True,False
48149,122,84.0,,78.0,,51.0,3.0,,,,,30.2,,94.0,,115.2,36.7,,24.1,50.2,0.0,,,,,,,,130.0,55.7,-38.0,,-44.0,,-71.0,-119.0,,,,,-91.8,,-28.0,,-6.8,-85.3,,-97.9,-71.8,-122.0,,,,,,,,8.0,-66.3,,False,,False,False,,,,,False,,True,,True,False,,False,False,False,,,,,,,,True,False
48151,55,32.0,,31.7,,21.0,,,,,,15.9,,5.0,,61.4,9.6,,3.1,21.6,,,,,,,,,100.0,19.9,-23.0,,-23.3,,-34.0,,,,,,-39.1,,-50.0,,6.4,-45.4,,-51.9,-33.4,,,,,,,,,45.0,-35.1,,False,,False,,,,,,False,,False,,True,False,,False,False,,,,,,,,,False,False
48153,216,16.0,,17.2,,11.0,0.0,,,,,29.0,,21.0,,23.0,10.2,,1.9,10.2,0.0,,,,,,,,26.0,10.2,-200.0,,-198.8,,-205.0,-216.0,,,,,-187.0,,-195.0,,-193.0,-205.8,,-214.1,-205.8,-216.0,,,,,,,,-190.0,-205.8,,True,,False,False,,,,,True,,True,,True,False,,False,False,False,,,,,,,,True,False
48155,25,4.0,,4.9,,4.0,0.0,,,,,10.5,,4.0,,4.7,5.1,,,1.9,,,,,,,,,2.0,10.0,-21.0,,-20.1,,-21.0,-25.0,,,,,-14.5,,-21.0,,-20.3,-19.9,,,-23.1,,,,,,,,,-23.0,-15.0,,True,,False,False,,,,,True,,False,,True,True,,,False,,,,,,,,,False,True
48157,2474,984.0,,994.6,1189.5,894.0,1270.0,,,,,2314.3,,1422.0,,988.0,1688.1,,660.0,823.6,214.9,,,,,816.0,494.0,,1615.0,862.9,-1490.0,,-1479.4,-1284.5,-1580.0,-1204.0,,,,,-159.7,,-1052.0,,-1486.0,-785.9,,-1814.0,-1650.4,-2259.1,,,,,-1658.0,-1980.0,,-859.0,-1611.1,,True,True,False,True,,,,,True,,True,,True,True,,False,False,False,,,,,False,False,,True,False
48159,129,28.0,,19.4,,28.0,33.0,,,,,37.9,,54.0,,40.3,38.6,,3.8,36.4,7.9,,,,,,,,9.0,80.2,-101.0,,-109.6,,-101.0,-96.0,,,,,-91.1,,-75.0,,-88.7,-90.4,,-125.2,-92.6,-121.1,,,,,,,,-120.0,-48.8,,False,,False,True,,,,,True,,True,,True,True,,False,True,False,,,,,,,,False,True
48161,186,36.0,,36.4,,34.0,0.0,,,,,94.8,,126.0,,68.0,37.1,,9.1,45.6,0.0,,,,,,,,42.0,95.1,-150.0,,-149.7,,-152.0,-186.0,,,,,-91.2,,-60.0,,-118.0,-148.9,,-176.9,-140.4,-186.0,,,,,,,,-144.0,-90.9,,True,,False,False,,,,,True,,True,,True,True,,False,True,False,,,,,,,,True,True
48163,117,68.0,,115.4,,39.0,21.0,,,,,60.7,,55.0,,66.2,55.0,,5.2,48.7,0.0,,,,,,,,69.0,163.9,-49.0,,-1.6,,-78.0,-96.0,,,,,-56.3,,-62.0,,-50.8,-62.0,,-111.8,-68.3,-117.0,,,,,,,,-48.0,46.9,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,True,True
48165,299,164.0,,164.7,,162.0,143.0,,,,,114.4,,466.0,,200.4,83.3,,134.7,153.1,146.4,,,,,,,,91.0,111.8,-135.0,,-134.3,,-137.0,-156.0,,,,,-184.6,,167.0,,-98.6,-215.7,,-164.3,-145.9,-152.6,,,,,,,,-208.0,-187.2,,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
48167,1998,580.0,,555.6,613.4,498.0,466.0,,,,,653.6,,681.0,,495.7,1244.0,,539.6,733.3,34.2,,,,,316.8,412.0,,403.0,401.1,-1418.0,,-1442.4,-1384.6,-1500.0,-1532.0,,,,,-1344.4,,-1317.0,,-1502.3,-754.0,,-1458.4,-1264.7,-1963.8,,,,,-1681.2,-1586.0,,-1595.0,-1596.9,,False,True,False,False,,,,,True,,True,,False,True,,False,True,False,,,,,False,False,,False,False
48169,79,36.0,,42.0,,26.0,0.0,,,,,20.9,,28.0,,31.1,12.4,,10.0,28.3,0.0,,,,,,,,51.0,6.2,-43.0,,-37.0,,-53.0,-79.0,,,,,-58.1,,-51.0,,-47.9,-66.6,,-69.0,-50.7,-79.0,,,,,,,,-28.0,-72.8,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,True,False
48171,185,44.0,,42.6,,38.0,0.0,,,,,61.4,,61.0,,66.4,73.3,,7.9,35.5,117.1,,,,,,,,13.0,86.4,-141.0,,-142.4,,-147.0,-185.0,,,,,-123.6,,-124.0,,-118.6,-111.7,,-177.1,-149.5,-67.9,,,,,,,,-172.0,-98.6,,False,,False,False,,,,,True,,True,,True,True,,False,False,True,,,,,,,,False,True
48173,38,4.0,,3.8,,0.0,0.0,,,,,12.2,,0.0,,10.8,0.1,,0.2,0.7,,,,,,,,,27.0,4.7,-34.0,,-34.2,,-38.0,-38.0,,,,,-25.8,,-38.0,,-27.2,-37.9,,-37.8,-37.3,,,,,,,,,-11.0,-33.3,,False,,False,False,,,,,True,,False,,True,False,,False,False,,,,,,,,,True,True
48175,73,0.0,,12.4,,0.0,0.0,,,,,33.7,,6.0,,3.8,3.8,,0.0,1.4,0.0,,,,,,,,2.0,8.8,-73.0,,-60.6,,-73.0,-73.0,,,,,-39.3,,-67.0,,-69.2,-69.2,,-73.0,-71.6,-73.0,,,,,,,,-71.0,-64.2,,True,,False,False,,,,,True,,True,,True,True,,True,True,False,,,,,,,,True,True
48177,120,76.0,,264.1,,50.0,38.0,,,,,223.2,,56.0,,105.0,49.6,,1.4,42.8,0.0,,,,,76.3,,,51.0,157.8,-44.0,,144.1,,-70.0,-82.0,,,,,103.2,,-64.0,,-15.0,-70.4,,-118.6,-77.2,-120.0,,,,,-43.7,,,-69.0,37.8,,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,True,,,False,True
48179,760,104.0,,113.5,,122.0,174.0,,,,,172.7,,619.0,,193.8,77.8,,39.3,127.4,85.4,,,,,,,,196.0,83.8,-656.0,,-646.5,,-638.0,-586.0,,,,,-587.3,,-141.0,,-566.2,-682.2,,-720.7,-632.6,-674.6,,,,,,,,-564.0,-676.2,,True,,True,True,,,,,True,,True,,True,False,,False,True,False,,,,,,,,True,False
48181,1170,648.0,,642.6,,634.0,900.0,,,,,1170.1,,777.0,,760.3,308.6,,530.9,518.0,479.2,,,,,394.1,482.0,,1913.0,290.0,-522.0,,-527.4,,-536.0,-270.0,,,,,0.1,,-393.0,,-409.7,-861.4,,-639.1,-652.0,-690.8,,,,,-775.9,-688.0,,743.0,-880.0,,False,,False,True,,,,,True,,True,,True,False,,False,False,False,,,,,False,False,,False,False
48183,1684,340.0,,335.0,,295.0,707.0,,,,,462.1,,652.0,,228.1,534.0,,103.4,293.1,190.1,,,,,294.3,,,302.0,251.2,-1344.0,,-1349.0,,-1389.0,-977.0,,,,,-1221.9,,-1032.0,,-1455.9,-1150.0,,-1580.6,-1390.9,-1493.9,,,,,-1389.7,,,-1382.0,-1432.8,,False,,False,True,,,,,True,,True,,False,True,,False,False,False,,,,,False,,,False,False
48185,171,148.0,,139.2,,123.0,73.0,,,,,43.1,,156.0,,140.0,111.3,,48.7,120.0,2.7,,,,,129.5,,,311.0,74.5,-23.0,,-31.8,,-48.0,-98.0,,,,,-127.9,,-15.0,,-31.0,-59.7,,-122.3,-51.0,-168.3,,,,,-41.5,,,140.0,-96.5,,False,,False,False,,,,,False,,True,,False,False,,False,False,False,,,,,False,,,False,False
48187,805,220.0,,96.7,,118.0,191.0,,,,,130.1,,353.0,,311.9,425.9,,5.9,169.5,23.6,,,,,107.7,6.0,,68.0,1397.4,-585.0,,-708.3,,-687.0,-614.0,,,,,-674.9,,-452.0,,-493.1,-379.1,,-799.1,-635.5,-781.4,,,,,-697.3,-799.0,,-737.0,592.4,,False,,False,False,,,,,False,,True,,True,True,,False,False,False,,,,,False,False,,False,False
48189,1082,876.0,,934.4,,504.0,600.0,,,,,78.1,,385.0,,355.7,116.9,,772.5,550.2,4.1,,,,,517.3,,,912.0,462.5,-206.0,,-147.6,,-578.0,-482.0,,,,,-1003.9,,-697.0,,-726.3,-965.1,,-309.5,-531.8,-1077.9,,,,,-564.7,,,-170.0,-619.5,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,False,,,True,False
48191,38,4.0,,2.1,,2.0,0.0,,,,,10.0,,16.0,,4.2,3.9,,0.9,0.9,,,,,,,,,1.0,11.8,-34.0,,-35.9,,-36.0,-38.0,,,,,-28.0,,-22.0,,-33.8,-34.1,,-37.1,-37.1,,,,,,,,,-37.0,-26.2,,False,,False,False,,,,,True,,True,,True,False,,False,False,,,,,,,,,False,True
48193,88,48.0,,52.1,,41.0,24.0,,,,,37.8,,42.0,,63.4,22.3,,19.1,44.3,0.0,,,,,,,,30.0,33.5,-40.0,,-35.9,,-47.0,-64.0,,,,,-50.2,,-46.0,,-24.6,-65.7,,-68.9,-43.7,-88.0,,,,,,,,-58.0,-54.5,,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
48195,156,24.0,,23.8,,22.0,16.0,,,,,39.9,,59.0,,96.7,18.3,,1.9,38.7,0.0,,,,,,,,14.0,340.0,-132.0,,-132.2,,-134.0,-140.0,,,,,-116.1,,-97.0,,-59.3,-137.7,,-154.1,-117.3,-156.0,,,,,,,,-142.0,184.0,,False,,False,False,,,,,True,,True,,True,False,,False,True,False,,,,,,,,False,False
