,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48037,859,414.0,338.0,,,,913.0,,574.4,1157.7,116.1,21.9,328.0,148.0,-445.0,-521.0,,,,54.0,,-284.6,298.7,-742.9,-837.1,-531.0,-711.0,False,,,,True,,True,True,False,False,False,False
48039,2005,1548.0,1557.0,,,,1272.0,,1370.7,2247.8,876.0,1115.7,1728.8,1229.0,-457.0,-448.0,,,,-733.0,,-634.3,242.8,-1129.0,-889.3,-276.2,-776.0,True,,,,False,,False,True,False,False,True,False
48041,2415,1740.0,1656.0,,,,1870.0,,1401.9,1480.0,1059.3,222.0,622.1,1151.0,-675.0,-759.0,,,,-545.0,,-1013.1,-935.0,-1355.7,-2193.0,-1792.9,-1264.0,False,,,,True,,False,False,False,False,False,False
48043,83,12.0,0.0,,,,2.0,,13.9,33.9,0.3,145.4,13.2,11.0,-71.0,-83.0,,,,-81.0,,-69.1,-49.1,-82.7,62.4,-69.8,-72.0,False,,,,False,,True,True,False,True,True,False
48045,21,18.0,0.0,,,,13.0,,15.2,0.3,0.2,9.9,,43.0,-3.0,-21.0,,,,-8.0,,-5.8,-20.7,-20.8,-11.1,,22.0,False,,,,False,,False,False,False,False,,False
48047,73,48.0,44.0,,,,30.0,,78.6,45.5,9.7,52.7,45.9,9.0,-25.0,-29.0,,,,-43.0,,5.6,-27.5,-63.3,-20.3,-27.1,-64.0,False,,,,False,,True,False,False,True,False,False
48049,226,132.0,154.0,,,,214.0,,208.0,176.9,11.0,7.1,70.7,49.0,-94.0,-72.0,,,,-12.0,,-18.0,-49.1,-215.0,-218.9,-155.3,-177.0,True,,,,True,,True,True,False,False,False,False
48051,188,96.0,60.0,,,,84.0,,146.5,67.0,28.0,4.4,54.6,77.0,-92.0,-128.0,,,,-104.0,,-41.5,-121.0,-160.0,-183.6,-133.4,-111.0,False,,,,False,,True,False,False,False,False,False
48053,443,252.0,0.0,,,,225.0,,259.3,168.0,47.6,13.2,127.0,121.0,-191.0,-443.0,,,,-218.0,,-183.7,-275.0,-395.4,-429.9,-316.0,-322.0,False,,,,False,,True,False,False,False,False,False
48055,198,630.0,500.0,,,,176.0,,468.5,197.0,409.7,447.5,317.5,168.0,432.0,302.0,,,,-22.0,,270.5,-1.0,211.7,249.5,119.5,-30.0,True,,,,True,,True,True,True,True,True,True
48057,131,60.0,0.0,,,,26.0,,133.5,45.2,8.4,6.9,30.1,2.0,-71.0,-131.0,,,,-105.0,,2.5,-85.8,-122.6,-124.1,-100.9,-129.0,False,,,,False,,True,False,False,False,False,False
48059,82,60.0,17.0,,,,35.0,,58.0,41.0,3.4,5.0,41.0,85.0,-22.0,-65.0,,,,-47.0,,-24.0,-41.0,-78.6,-77.0,-41.0,3.0,False,,,,False,,False,False,False,False,False,True
48061,2046,1488.0,2450.0,,,,1324.0,,1282.8,1519.3,775.2,192.2,1714.7,719.0,-558.0,404.0,,,,-722.0,,-763.2,-526.7,-1270.8,-1853.8,-331.3,-1327.0,True,,,,False,,False,True,False,False,True,False
48063,62,48.0,10.0,,,,94.0,,46.7,53.8,3.9,3.4,31.9,25.0,-14.0,-52.0,,,,32.0,,-15.3,-8.2,-58.1,-58.6,-30.1,-37.0,False,,,,False,,False,True,False,False,False,False
48065,47,48.0,21.0,,,,39.0,,140.5,11.0,0.4,4.8,,61.0,1.0,-26.0,,,,-8.0,,93.5,-36.0,-46.6,-42.2,,14.0,False,,,,False,,False,False,False,False,,False
48067,288,102.0,197.0,,,,198.0,,262.5,137.8,12.0,6.6,59.8,31.0,-186.0,-91.0,,,,-90.0,,-25.5,-150.2,-276.0,-281.4,-228.2,-257.0,True,,,,True,,True,True,False,False,False,False
48069,130,36.0,0.0,,,,38.0,,48.4,23.3,5.5,12.2,34.8,34.0,-94.0,-130.0,,,,-92.0,,-81.6,-106.7,-124.5,-117.8,-95.2,-96.0,False,,,,True,,True,False,False,False,False,False
48071,331,408.0,597.0,,,,116.0,,509.0,235.4,84.3,49.0,173.3,559.0,77.0,266.0,,,,-215.0,,178.0,-95.6,-246.7,-282.0,-157.7,228.0,False,,,,False,,False,False,False,False,False,False
48073,119,144.0,139.0,,,,415.0,,207.4,173.4,12.9,18.3,307.7,49.0,25.0,20.0,,,,296.0,,88.4,54.4,-106.1,-100.7,188.7,-70.0,True,,,,False,,False,False,False,False,False,False
48075,703,36.0,0.0,,,,111.0,,39.6,18.9,3.1,4.4,,90.0,-667.0,-703.0,,,,-592.0,,-663.4,-684.1,-699.9,-698.6,,-613.0,False,,,,True,,True,False,False,False,,True
48077,104,0.0,2.0,,,,36.0,,5.7,39.2,1.4,2.7,8.3,0.0,-104.0,-102.0,,,,-68.0,,-98.3,-64.8,-102.6,-101.3,-95.7,-104.0,True,,,,True,,True,True,True,True,True,False
48079,84,42.0,0.0,,,,12.0,,49.4,10.4,0.7,0.0,,60.0,-42.0,-84.0,,,,-72.0,,-34.6,-73.6,-83.3,-84.0,,-24.0,False,,,,False,,True,False,False,False,,True
48081,92,0.0,0.0,,,,12.0,,4.3,9.2,1.6,1.2,,2.0,-92.0,-92.0,,,,-80.0,,-87.7,-82.8,-90.4,-90.8,,-90.0,False,,,,True,,True,True,True,True,,True
48083,74,48.0,10.0,,,,30.0,,50.2,44.6,1.2,23.0,,62.0,-26.0,-64.0,,,,-44.0,,-23.8,-29.4,-72.8,-51.0,,-12.0,False,,,,False,,True,False,False,False,,True
48085,5883,12210.0,8376.0,,,,5025.0,,3826.2,8658.2,8331.1,617.3,5663.6,27282.0,6327.0,2493.0,,,,-858.0,,-2056.8,2775.2,2448.1,-5265.7,-219.4,21399.0,True,,,,True,,True,True,True,True,True,False
48087,4,6.0,0.0,,,,49.0,,11.8,2.3,0.1,0.7,,52.0,2.0,-4.0,,,,45.0,,7.8,-1.7,-3.9,-3.3,,48.0,False,,,,False,,False,True,False,False,,False
48089,43,18.0,1.0,,,,76.0,,83.8,55.4,4.2,10.8,24.6,7.0,-25.0,-42.0,,,,33.0,,40.8,12.4,-38.8,-32.2,-18.4,-36.0,False,,,,False,,False,True,False,False,True,False
48091,253,240.0,93.0,,,,513.0,,362.3,686.6,30.2,24.6,127.7,135.0,-13.0,-160.0,,,,260.0,,109.3,433.6,-222.8,-228.4,-125.3,-118.0,False,,,,False,,False,False,False,False,False,False
48093,96,60.0,78.0,,,,40.0,,147.3,33.2,0.7,10.8,58.7,7.0,-36.0,-18.0,,,,-56.0,,51.3,-62.8,-95.3,-85.2,-37.3,-89.0,True,,,,False,,False,False,False,False,False,False
48095,19,36.0,0.0,,,,17.0,,31.2,10.1,5.7,31.8,81.7,2.0,17.0,-19.0,,,,-2.0,,12.2,-8.9,-13.3,12.8,62.7,-17.0,False,,,,True,,True,True,True,True,False,False
48097,169,126.0,247.0,,,,228.0,,263.1,288.9,0.8,4.5,65.6,26.0,-43.0,78.0,,,,59.0,,94.1,119.9,-168.2,-164.5,-103.4,-143.0,False,,,,False,,False,False,False,False,False,False
48099,343,126.0,4.0,,,,557.0,,193.5,425.5,22.6,3.3,314.9,50.0,-217.0,-339.0,,,,214.0,,-149.5,82.5,-320.4,-339.7,-28.1,-293.0,False,,,,True,,True,True,False,False,True,False
48101,15,18.0,0.0,,,,16.0,,17.6,2.1,0.3,5.1,,33.0,3.0,-15.0,,,,1.0,,2.6,-12.9,-14.7,-9.9,,18.0,False,,,,True,,True,False,False,False,,False
48103,25,0.0,0.0,,,,23.0,,5.1,1.0,2.2,0.0,1.3,34.0,-25.0,-25.0,,,,-2.0,,-19.9,-24.0,-22.8,-25.0,-23.7,9.0,False,,,,True,,True,True,True,False,True,True
48105,7,0.0,0.0,,,,39.0,,2.8,8.6,,0.0,14.0,0.0,-7.0,-7.0,,,,32.0,,-4.2,1.6,,-7.0,7.0,-7.0,False,,,,False,,True,True,,False,False,False
48107,77,12.0,0.0,,,,65.0,,25.6,16.4,3.7,23.0,12.8,114.0,-65.0,-77.0,,,,-12.0,,-51.4,-60.6,-73.3,-54.0,-64.2,37.0,False,,,,True,,True,True,False,True,True,True
48109,85,6.0,0.0,,,,19.0,,9.4,10.1,,0.0,,1.0,-79.0,-85.0,,,,-66.0,,-75.6,-74.9,,-85.0,,-84.0,False,,,,True,,True,True,,False,,False
48111,157,72.0,0.0,,,,79.0,,71.8,30.9,9.3,4.8,30.2,28.0,-85.0,-157.0,,,,-78.0,,-85.2,-126.1,-147.7,-152.2,-126.8,-129.0,False,,,,True,,False,False,False,False,False,False
48113,30200,13878.0,5506.0,,,,25593.0,,9958.3,15971.0,6073.1,2356.5,8358.7,15447.0,-16322.0,-24694.0,,,,-4607.0,,-20241.7,-14229.0,-24126.9,-27843.5,-21841.3,-14753.0,False,,,,True,,False,True,False,False,False,True
48115,548,324.0,381.0,,,,62.0,,502.5,100.1,84.4,159.5,191.3,158.0,-224.0,-167.0,,,,-486.0,,-45.5,-447.9,-463.6,-388.5,-356.7,-390.0,True,,,,False,,True,False,False,False,False,False
48117,316,120.0,0.0,,,,312.0,,221.9,98.1,28.4,11.7,104.0,112.0,-196.0,-316.0,,,,-4.0,,-94.1,-217.9,-287.6,-304.4,-212.0,-204.0,False,,,,True,,True,False,False,False,False,False
48119,14,18.0,0.0,,,,32.0,,30.0,11.0,0.5,5.5,,18.0,4.0,-14.0,,,,18.0,,16.0,-3.0,-13.5,-8.5,,4.0,False,,,,False,,False,True,False,False,,False
48121,7155,2640.0,2429.0,,,,5607.0,,2510.3,4875.6,1838.4,47.5,1239.6,1521.0,-4515.0,-4726.0,,,,-1548.0,,-4644.7,-2279.4,-5316.6,-7107.4,-5915.4,-5634.0,False,,,,True,,False,True,False,False,False,False
48123,137,0.0,0.0,,,,54.0,,84.3,41.7,102.5,5.7,16.5,1.0,-137.0,-137.0,,,,-83.0,,-52.7,-95.3,-34.5,-131.3,-120.5,-136.0,False,,,,True,,True,True,True,True,True,True
48125,14,6.0,0.0,,,,17.0,,7.2,5.0,1.0,0.2,,37.0,-8.0,-14.0,,,,3.0,,-6.8,-9.0,-13.0,-13.8,,23.0,False,,,,True,,True,False,False,False,,False
48127,77,12.0,0.0,,,,53.0,,20.1,48.0,0.3,0.5,13.5,1.0,-65.0,-77.0,,,,-24.0,,-56.9,-29.0,-76.7,-76.5,-63.5,-76.0,False,,,,True,,True,True,False,False,True,False
48129,48,12.0,0.0,,,,30.0,,19.8,2.3,0.9,1.1,9.4,48.0,-36.0,-48.0,,,,-18.0,,-28.2,-45.7,-47.1,-47.0,-38.6,0.0,False,,,,True,,True,False,False,False,False,True
48131,91,84.0,82.0,,,,31.0,,61.9,56.7,14.0,10.2,61.1,65.0,-7.0,-9.0,,,,-60.0,,-29.1,-34.3,-77.0,-80.8,-29.9,-26.0,False,,,,False,,False,False,False,False,False,False
48133,121,120.0,84.0,,,,59.0,,180.5,59.2,7.5,29.9,70.4,34.0,-1.0,-37.0,,,,-62.0,,59.5,-61.8,-113.5,-91.1,-50.6,-87.0,False,,,,False,,False,False,False,False,False,False
48135,3241,1080.0,1319.0,,,,2479.0,,1001.1,1105.1,402.5,33.4,620.8,301.0,-2161.0,-1922.0,,,,-762.0,,-2239.9,-2135.9,-2838.5,-3207.6,-2620.2,-2940.0,True,,,,True,,False,True,False,False,False,False
48137,15,0.0,0.0,,,,21.0,,2.8,1.6,,1.1,,0.0,-15.0,-15.0,,,,6.0,,-12.2,-13.4,,-13.9,,-15.0,False,,,,True,,True,True,,True,,False
48139,1232,504.0,157.0,,,,959.0,,607.3,1192.8,25.9,472.5,325.1,149.0,-728.0,-1075.0,,,,-273.0,,-624.7,-39.2,-1206.1,-759.5,-906.9,-1083.0,False,,,,True,,True,True,False,False,False,False
48141,47032,9612.0,8792.0,,,,7154.0,,8183.9,6100.5,5526.7,7686.9,8683.3,5581.0,-37420.0,-38240.0,,,,-39878.0,,-38848.1,-40931.5,-41505.3,-39345.1,-38348.7,-41451.0,False,,,,False,,False,False,False,False,False,False
48143,315,270.0,344.0,,,,279.0,,304.3,167.2,9.4,36.4,104.9,251.0,-45.0,29.0,,,,-36.0,,-10.7,-147.8,-305.6,-278.6,-210.1,-64.0,True,,,,True,,True,False,False,False,False,False
48145,418,180.0,259.0,,,,108.0,,429.0,83.4,73.1,52.6,72.4,0.0,-238.0,-159.0,,,,-310.0,,11.0,-334.6,-344.9,-365.4,-345.6,-418.0,True,,,,False,,True,False,False,False,False,False
48147,203,132.0,0.0,,,,237.0,,193.2,213.3,9.8,167.9,167.4,142.0,-71.0,-203.0,,,,34.0,,-9.8,10.3,-193.2,-35.1,-35.6,-61.0,False,,,,True,,True,True,False,True,True,True
48149,158,120.0,16.0,,,,102.0,,193.3,78.0,39.5,40.0,67.8,40.0,-38.0,-142.0,,,,-56.0,,35.3,-80.0,-118.5,-118.0,-90.2,-118.0,False,,,,False,,True,False,False,False,False,False
48151,72,12.0,0.0,,,,26.0,,9.3,10.9,1.1,9.6,16.1,6.0,-60.0,-72.0,,,,-46.0,,-62.7,-61.1,-70.9,-62.4,-55.9,-66.0,False,,,,True,,False,False,False,False,True,False
48153,75,6.0,0.0,,,,27.0,,25.2,12.3,0.0,2.6,3.1,18.0,-69.0,-75.0,,,,-48.0,,-49.8,-62.7,-75.0,-72.4,-71.9,-57.0,False,,,,True,,True,True,False,False,False,True
48155,7,54.0,0.0,,,,16.0,,19.9,12.1,,39.9,,37.0,47.0,-7.0,,,,9.0,,12.9,5.1,,32.9,,30.0,True,,,,True,,True,True,,True,,True
48157,2158,2376.0,1262.0,,,,2308.0,,2144.8,4775.2,1178.7,59.4,1918.3,1378.0,218.0,-896.0,,,,150.0,,-13.2,2617.2,-979.3,-2098.6,-239.7,-780.0,False,,,,True,,True,False,False,False,False,False
48159,100,12.0,2.0,,,,63.0,,15.0,51.0,0.8,1.8,13.3,2.0,-88.0,-98.0,,,,-37.0,,-85.0,-49.0,-99.2,-98.2,-86.7,-98.0,False,,,,True,,True,True,False,False,True,False
48161,77,84.0,0.0,,,,149.0,,131.6,84.4,6.1,6.7,83.2,215.0,7.0,-77.0,,,,72.0,,54.6,7.4,-70.9,-70.3,6.2,138.0,False,,,,False,,False,False,False,False,True,False
48163,84,54.0,0.0,,,,56.0,,120.8,65.2,6.3,6.0,22.6,2.0,-30.0,-84.0,,,,-28.0,,36.8,-18.8,-77.7,-78.0,-61.4,-82.0,False,,,,True,,False,True,False,False,False,False
48165,382,168.0,137.0,,,,421.0,,288.9,93.6,95.4,89.7,163.6,96.0,-214.0,-245.0,,,,39.0,,-93.1,-288.4,-286.6,-292.3,-218.4,-286.0,False,,,,True,,True,False,False,False,False,False
48167,1700,1092.0,3107.0,,,,1196.0,,877.2,2366.8,799.5,209.8,640.3,980.0,-608.0,1407.0,,,,-504.0,,-822.8,666.8,-900.5,-1490.2,-1059.7,-720.0,False,,,,True,,False,False,False,False,False,False
48169,54,0.0,0.0,,,,40.0,,22.5,7.0,0.1,1.3,3.2,4.0,-54.0,-54.0,,,,-14.0,,-31.5,-47.0,-53.9,-52.7,-50.8,-50.0,False,,,,True,,True,True,True,True,True,True
48171,105,54.0,0.0,,,,60.0,,136.7,115.3,6.0,5.0,35.4,8.0,-51.0,-105.0,,,,-45.0,,31.7,10.3,-99.0,-100.0,-69.6,-97.0,False,,,,True,,True,True,False,False,False,False
48173,9,0.0,0.0,,,,11.0,,8.2,0.2,0.1,1.0,,0.0,-9.0,-9.0,,,,2.0,,-0.8,-8.8,-8.9,-8.0,,-9.0,False,,,,True,,True,True,True,True,,False
48175,19,12.0,0.0,,,,14.0,,6.7,10.6,0.1,17.0,13.5,1.0,-7.0,-19.0,,,,-5.0,,-12.3,-8.4,-18.9,-2.0,-5.5,-18.0,False,,,,True,,False,False,False,True,True,False
48177,113,30.0,12.0,,,,72.0,,106.0,57.4,0.1,0.4,48.1,1.0,-83.0,-101.0,,,,-41.0,,-7.0,-55.6,-112.9,-112.6,-64.9,-112.0,False,,,,True,,True,True,False,False,True,False
48179,767,132.0,91.0,,,,844.0,,214.5,107.5,22.2,13.2,74.2,156.0,-635.0,-676.0,,,,77.0,,-552.5,-659.5,-744.8,-753.8,-692.8,-611.0,False,,,,True,,True,False,False,False,False,True
48181,1486,588.0,672.0,,,,1020.0,,539.4,486.3,329.7,240.0,446.0,600.0,-898.0,-814.0,,,,-466.0,,-946.6,-999.7,-1156.3,-1246.0,-1040.0,-886.0,True,,,,True,,False,False,False,False,False,True
48183,571,396.0,132.0,,,,774.0,,478.3,903.1,94.1,19.6,270.7,174.0,-175.0,-439.0,,,,203.0,,-92.7,332.1,-476.9,-551.5,-300.3,-397.0,False,,,,False,,True,False,False,False,False,False
48185,172,24.0,33.0,,,,187.0,,101.2,109.0,1.1,25.5,49.8,4.0,-148.0,-139.0,,,,15.0,,-70.8,-63.0,-170.9,-146.5,-122.2,-168.0,True,,,,True,,True,True,False,True,True,False
48187,486,498.0,1748.0,,,,513.0,,535.0,507.3,62.7,87.5,171.8,15.0,12.0,1262.0,,,,27.0,,49.0,21.3,-423.3,-398.5,-314.2,-471.0,False,,,,False,,False,False,False,False,False,False
48189,1401,450.0,351.0,,,,453.0,,426.6,115.8,242.2,18.1,393.5,341.0,-951.0,-1050.0,,,,-948.0,,-974.4,-1285.2,-1158.8,-1382.9,-1007.5,-1060.0,False,,,,True,,False,False,False,False,False,False
48191,27,42.0,,,,,43.0,,50.2,9.9,0.4,10.7,,31.0,15.0,,,,,16.0,,23.2,-17.1,-26.6,-16.3,,4.0,,,,,False,,False,False,False,False,,True
48193,99,102.0,60.0,,,,45.0,,131.5,25.6,27.6,19.3,42.8,75.0,3.0,-39.0,,,,-54.0,,32.5,-73.4,-71.4,-79.7,-56.2,-24.0,False,,,,False,,False,False,False,False,False,False
48195,100,186.0,93.0,,,,67.0,,161.7,22.0,35.4,120.9,88.9,180.0,86.0,-7.0,,,,-33.0,,61.7,-78.0,-64.6,20.9,-11.1,80.0,True,,,,True,,True,True,True,True,True,True
48197,48,0.0,0.0,,,,30.0,,32.3,7.5,0.2,121.6,,0.0,-48.0,-48.0,,,,-18.0,,-15.7,-40.5,-47.8,73.6,,-48.0,False,,,,True,,True,True,True,False,,False
48199,156,96.0,51.0,,,,259.0,,192.2,272.4,30.4,8.6,72.7,31.0,-60.0,-105.0,,,,103.0,,36.2,116.4,-125.6,-147.4,-83.3,-125.0,False,,,,False,,True,False,False,False,False,False
48201,26138,38580.0,219962.0,,,,17738.0,,28600.2,52295.2,20257.6,21237.5,14293.9,11052.0,12442.0,193824.0,,,,-8400.0,,2462.2,26157.2,-5880.4,-4900.5,-11844.1,-15086.0,False,,,,True,,True,False,True,True,True,False
48203,268,186.0,293.0,,,,403.0,,266.0,619.4,37.8,42.8,139.1,151.0,-82.0,25.0,,,,135.0,,-2.0,351.4,-230.2,-225.2,-128.9,-117.0,True,,,,False,,True,False,False,False,False,False
48205,57,66.0,6.0,,,,91.0,,66.2,23.1,12.7,11.4,52.2,20.0,9.0,-51.0,,,,34.0,,9.2,-33.9,-44.3,-45.6,-4.8,-37.0,False,,,,False,,False,False,False,False,True,False
48207,21,36.0,0.0,,,,64.0,,38.2,32.0,0.9,24.3,,150.0,15.0,-21.0,,,,43.0,,17.2,11.0,-20.1,3.3,,129.0,False,,,,False,,False,True,False,True,,False
48209,922,480.0,360.0,,,,1044.0,,471.0,809.8,85.1,48.5,199.6,147.0,-442.0,-562.0,,,,122.0,,-451.0,-112.2,-836.9,-873.5,-722.4,-775.0,False,,,,True,,False,True,False,False,False,False
48211,129,60.0,0.0,,,,54.0,,26.3,17.7,3.9,0.8,34.7,130.0,-69.0,-129.0,,,,-75.0,,-102.7,-111.3,-125.1,-128.2,-94.3,1.0,False,,,,False,,False,False,False,False,False,True
48213,523,258.0,345.0,,,,473.0,,363.5,647.6,84.6,27.9,179.1,146.0,-265.0,-178.0,,,,-50.0,,-159.5,124.6,-438.4,-495.1,-343.9,-377.0,True,,,,True,,True,True,False,False,False,False
48215,5007,5064.0,6280.0,,,,5614.0,,4337.1,5580.5,2245.9,20425.8,3269.1,1759.0,57.0,1273.0,,,,607.0,,-669.9,573.5,-2761.1,15418.8,-1737.9,-3248.0,False,,,,False,,False,False,False,False,False,False
48217,299,360.0,454.0,,,,147.0,,404.5,269.5,149.4,116.7,170.6,202.0,61.0,155.0,,,,-152.0,,105.5,-29.5,-149.6,-182.3,-128.4,-97.0,False,,,,False,,False,True,False,False,False,False
48219,754,132.0,161.0,,,,77.0,,246.8,65.8,31.2,16.8,72.9,43.0,-622.0,-593.0,,,,-677.0,,-507.2,-688.2,-722.8,-737.2,-681.1,-711.0,True,,,,False,,True,False,False,False,False,False
48221,345,342.0,338.0,,,,228.0,,379.8,267.5,59.0,19.4,202.8,305.0,-3.0,-7.0,,,,-117.0,,34.8,-77.5,-286.0,-325.6,-142.2,-40.0,False,,,,False,,False,False,False,False,False,False
48223,374,186.0,415.0,,,,283.0,,329.4,189.1,62.1,10.1,109.7,207.0,-188.0,41.0,,,,-91.0,,-44.6,-184.9,-311.9,-363.9,-264.3,-167.0,True,,,,True,,True,True,False,False,False,True
48225,67,66.0,0.0,,,,141.0,,147.9,99.8,15.1,29.4,30.2,39.0,-1.0,-67.0,,,,74.0,,80.9,32.8,-51.9,-37.6,-36.8,-28.0,False,,,,False,,False,False,False,False,False,False
48227,413,960.0,533.0,,,,335.0,,1295.3,296.7,475.5,225.2,1135.4,264.0,547.0,120.0,,,,-78.0,,882.3,-116.3,62.5,-187.8,722.4,-149.0,True,,,,True,,False,True,True,True,False,True
48229,71,90.0,0.0,,,,75.0,,113.8,17.5,2.3,72.7,52.0,215.0,19.0,-71.0,,,,4.0,,42.8,-53.5,-68.7,1.7,-19.0,144.0,False,,,,True,,False,False,False,True,False,False
48231,670,384.0,413.0,,,,777.0,,412.6,485.8,79.9,360.8,162.1,311.0,-286.0,-257.0,,,,107.0,,-257.4,-184.2,-590.1,-309.2,-507.9,-359.0,True,,,,True,,True,True,False,False,False,False
48233,337,132.0,172.0,,,,383.0,,258.2,89.7,14.8,14.3,69.8,51.0,-205.0,-165.0,,,,46.0,,-78.8,-247.3,-322.2,-322.7,-267.2,-286.0,True,,,,True,,True,False,False,False,False,False
48235,3,12.0,0.0,,,,11.0,,12.4,1.1,0.1,16.6,,82.0,9.0,-3.0,,,,8.0,,9.4,-1.9,-2.9,13.6,,79.0,True,,,,True,,False,True,True,False,,False
48237,57,42.0,0.0,,,,47.0,,41.1,29.5,6.9,0.1,42.1,103.0,-15.0,-57.0,,,,-10.0,,-15.9,-27.5,-50.1,-56.9,-14.9,46.0,False,,,,True,,False,False,False,False,True,False
48239,114,48.0,0.0,,,,30.0,,115.3,49.7,3.6,2.5,119.3,3.0,-66.0,-114.0,,,,-84.0,,1.3,-64.3,-110.4,-111.5,5.3,-111.0,False,,,,False,,True,True,False,False,True,False
48241,46,60.0,214.0,,,,214.0,,144.2,88.9,1.0,0.9,50.4,15.0,14.0,168.0,,,,168.0,,98.2,42.9,-45.0,-45.1,4.4,-31.0,False,,,,False,,False,False,False,False,True,False
48243,12,0.0,0.0,,,,5.0,,1.4,1.1,,0.0,,0.0,-12.0,-12.0,,,,-7.0,,-10.6,-10.9,,-12.0,,-12.0,False,,,,True,,True,True,,False,,False
48245,1652,1098.0,454.0,,,,1271.0,,1001.1,1785.7,714.9,6419.5,506.4,564.0,-554.0,-1198.0,,,,-381.0,,-650.9,133.7,-937.1,4767.5,-1145.6,-1088.0,False,,,,True,,False,True,False,False,False,False
48247,83,18.0,0.0,,,,28.0,,27.7,17.3,1.2,5.3,13.9,9.0,-65.0,-83.0,,,,-55.0,,-55.3,-65.7,-81.8,-77.7,-69.1,-74.0,False,,,,True,,True,False,False,False,False,False
48249,359,324.0,82.0,,,,108.0,,291.9,248.7,222.2,26.1,166.0,320.0,-35.0,-277.0,,,,-251.0,,-67.1,-110.3,-136.8,-332.9,-193.0,-39.0,False,,,,False,,False,False,False,False,False,False
48251,1230,948.0,396.0,,,,874.0,,981.6,1109.0,104.1,24.0,765.0,427.0,-282.0,-834.0,,,,-356.0,,-248.4,-121.0,-1125.9,-1206.0,-465.0,-803.0,False,,,,False,,True,True,False,False,False,False
48253,1035,0.0,6.0,,,,117.0,,89.7,22.2,0.1,15.7,0.7,0.0,-1035.0,-1029.0,,,,-918.0,,-945.3,-1012.8,-1034.9,-1019.3,-1034.3,-1035.0,True,,,,True,,True,True,True,True,True,False
48255,43,42.0,0.0,,,,59.0,,112.3,45.2,1.9,4.4,69.4,2.0,-1.0,-43.0,,,,16.0,,69.3,2.2,-41.1,-38.6,26.4,-41.0,False,,,,False,,False,False,False,False,False,False
48257,850,396.0,189.0,,,,684.0,,442.2,912.7,8.1,8.5,263.9,125.0,-454.0,-661.0,,,,-166.0,,-407.8,62.7,-841.9,-841.5,-586.1,-725.0,False,,,,True,,True,True,False,False,False,False
48259,119,90.0,149.0,,,,91.0,,204.8,159.9,3.2,992.6,50.4,8.0,-29.0,30.0,,,,-28.0,,85.8,40.9,-115.8,873.6,-68.6,-111.0,False,,,,True,,False,False,False,False,False,False
48261,4,0.0,0.0,,,,9.0,,23.5,0.1,,0.0,,0.0,-4.0,-4.0,,,,5.0,,19.5,-3.9,,-4.0,,-4.0,False,,,,False,,False,True,,False,,False
48263,10,0.0,0.0,,,,8.0,,2.2,1.9,,1.4,,0.0,-10.0,-10.0,,,,-2.0,,-7.8,-8.1,,-8.6,,-10.0,False,,,,True,,True,True,,True,,False
48265,184,90.0,213.0,,,,139.0,,160.3,187.6,10.5,34.8,60.0,9.0,-94.0,29.0,,,,-45.0,,-23.7,3.6,-173.5,-149.2,-124.0,-175.0,True,,,,True,,True,True,False,False,False,False
48267,30,6.0,0.0,,,,20.0,,1.8,1.1,0.2,0.0,,249.0,-24.0,-30.0,,,,-10.0,,-28.2,-28.9,-29.8,-30.0,,219.0,False,,,,True,,False,False,False,False,,False
48269,1,0.0,0.0,,,,11.0,,1.0,0.0,,0.0,,,-1.0,-1.0,,,,10.0,,0.0,-1.0,,-1.0,,,False,,,,False,,True,False,,False,,
48271,37,18.0,0.0,,,,6.0,,19.5,15.4,0.8,10.0,,3.0,-19.0,-37.0,,,,-31.0,,-17.5,-21.6,-36.2,-27.0,,-34.0,False,,,,False,,True,False,False,False,,False
48273,132,108.0,19.0,,,,69.0,,153.8,87.3,38.0,6.7,137.4,62.0,-24.0,-113.0,,,,-63.0,,21.8,-44.7,-94.0,-125.3,5.4,-70.0,False,,,,False,,True,False,False,False,True,False
48275,14,180.0,47.0,,,,23.0,,191.0,13.7,12.9,47.5,,100.0,166.0,33.0,,,,9.0,,177.0,-0.3,-1.1,33.5,,86.0,True,,,,True,,False,True,True,True,,True
