,actual_cases,COVIDhub-baseline,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47171,372,184.0,,,164.0,,0.0,114.7,,,164.0,-188.0,,,-208.0,,-372.0,-257.3,,,-208.0,,,False,,False,False,,,False
47173,297,504.0,,,318.0,,103.7,0.0,,,275.0,207.0,,,21.0,,-193.3,-297.0,,,-22.0,,,True,,True,False,,,True
47175,125,168.0,,,118.0,,0.0,102.3,,,49.0,43.0,,,-7.0,,-125.0,-22.7,,,-76.0,,,True,,False,True,,,False
47177,982,400.0,,,834.0,,0.1,63.5,,,211.0,-582.0,,,-148.0,,-981.9,-918.5,,,-771.0,,,True,,False,False,,,False
47179,2688,1432.0,,,1532.0,,865.7,135.0,898.7,,1244.0,-1256.0,,,-1156.0,,-1822.3,-2553.0,-1789.3,,-1444.0,,,True,,False,False,False,,False
47181,210,48.0,,,283.0,,0.5,27.2,157.0,,0.0,-162.0,,,73.0,,-209.5,-182.8,-53.0,,-210.0,,,True,,False,False,True,,False
47183,747,760.0,,,579.0,,0.1,190.9,469.0,,248.0,13.0,,,-168.0,,-746.9,-556.1,-278.0,,-499.0,,,False,,False,False,False,,False
47185,738,760.0,,,301.0,,347.6,301.2,,,269.0,22.0,,,-437.0,,-390.4,-436.8,,,-469.0,,,False,,False,False,,,False
47187,4188,2200.0,,,1977.0,,241.2,296.2,923.2,,1300.0,-1988.0,,,-2211.0,,-3946.8,-3891.8,-3264.8,,-2888.0,,,False,,False,False,False,,False
47189,2739,1248.0,,,1229.0,,344.1,145.6,522.0,,745.0,-1491.0,,,-1510.0,,-2394.9,-2593.4,-2217.0,,-1994.0,,,False,,False,False,False,,False
48001,1390,0.0,,,1658.0,,12.3,889.9,116.7,,213.0,-1390.0,,,268.0,,-1377.7,-500.1,-1273.3,,-1177.0,,,True,,True,True,True,,True
48003,447,96.0,,,360.0,,0.0,26.0,,,30.0,-351.0,,,-87.0,,-447.0,-420.9,,,-417.0,,,True,,False,False,,,False
48005,292,328.0,,,838.0,,92.5,0.0,448.6,,72.0,36.0,,,546.0,,-199.5,-292.0,156.6,,-220.0,,,False,,False,False,False,,False
48007,58,112.0,,,175.0,,192.9,18.3,,,24.0,54.0,,,117.0,,134.9,-39.7,,,-34.0,,,False,,False,True,,,True
48009,128,16.0,,,63.0,,,1.4,,,2.0,-112.0,,,-65.0,,,-126.5,,,-126.0,,,True,,,False,,,False
48011,25,0.0,,,21.0,,,2.9,,,0.0,-25.0,,,-4.0,,,-22.1,,,-25.0,,,True,,,True,,,False
48013,777,96.0,,,128.0,,193.9,2.3,,,22.0,-681.0,,,-649.0,,-583.1,-774.7,,,-755.0,,,True,,True,False,,,False
48015,70,192.0,,,187.0,,255.5,17.3,,,175.0,122.0,,,117.0,,185.5,-52.7,,,105.0,,,True,,False,True,,,True
48017,204,16.0,,,69.0,,0.0,0.1,,,22.0,-188.0,,,-135.0,,-204.0,-203.9,,,-182.0,,,True,,False,False,,,True
48019,100,0.0,,,22.0,,46.3,0.1,,,1.0,-100.0,,,-78.0,,-53.7,-99.9,,,-99.0,,,True,,True,True,,,True
48021,339,824.0,,,494.0,,274.1,5.3,419.5,,686.0,485.0,,,155.0,,-64.9,-333.7,80.5,,347.0,,,True,,True,True,True,,True
48023,35,0.0,,,52.0,,,7.4,,,0.0,-35.0,,,17.0,,,-27.6,,,-35.0,,,True,,,True,,,False
48025,202,64.0,,,399.0,,0.0,95.7,507.7,,0.0,-138.0,,,197.0,,-202.0,-106.3,305.7,,-202.0,,,False,,False,True,False,,False
48027,2018,1648.0,,,3050.0,,984.9,58.4,926.8,,1447.0,-370.0,,,1032.0,,-1033.1,-1959.6,-1091.2,,-571.0,,,False,,False,False,False,,False
48029,21189,20496.0,,,12528.0,,1216.5,840.7,18281.6,,30317.0,-693.0,,,-8661.0,,-19972.5,-20348.2,-2907.4,,9128.0,,,False,,False,False,False,,False
48031,29,48.0,,,45.0,,51.6,34.9,,,50.0,19.0,,,16.0,,22.6,5.9,,,21.0,,,True,,False,True,,,False
48033,4,0.0,,,8.0,,,0.0,,,,-4.0,,,4.0,,,-4.0,,,,,,False,,,False,,,
48035,182,248.0,,,122.0,,101.6,36.4,,,141.0,66.0,,,-60.0,,-80.4,-145.6,,,-41.0,,,True,,False,False,,,True
48037,1055,616.0,,,1460.0,,407.8,115.1,475.7,,317.0,-439.0,,,405.0,,-647.2,-939.9,-579.3,,-738.0,,,True,,False,False,False,,False
48039,2570,5032.0,,,4418.0,,1306.8,3495.6,4028.7,,1877.0,2462.0,,,1848.0,,-1263.2,925.6,1458.7,,-693.0,,,True,,True,True,True,,True
48041,3722,3192.0,,,5398.0,,691.6,493.0,679.0,,963.0,-530.0,,,1676.0,,-3030.4,-3229.0,-3043.0,,-2759.0,,,False,,False,False,False,,False
48043,90,16.0,,,0.0,,0.0,7.6,,,4.0,-74.0,,,-90.0,,-90.0,-82.4,,,-86.0,,,False,,False,False,,,False
48045,24,0.0,,,12.0,,,3.0,,,0.0,-24.0,,,-12.0,,,-21.0,,,-24.0,,,True,,,True,,,False
48047,100,128.0,,,209.0,,0.0,16.5,,,19.0,28.0,,,109.0,,-100.0,-83.5,,,-81.0,,,False,,False,False,,,False
48049,275,272.0,,,358.0,,131.3,0.2,,,363.0,-3.0,,,83.0,,-143.7,-274.8,,,88.0,,,False,,False,False,,,False
48051,216,112.0,,,129.0,,52.7,24.2,,,69.0,-104.0,,,-87.0,,-163.3,-191.8,,,-147.0,,,True,,False,False,,,False
48053,513,168.0,,,281.0,,108.1,67.3,,,106.0,-345.0,,,-232.0,,-404.9,-445.7,,,-407.0,,,True,,False,False,,,False
48055,339,616.0,,,280.0,,0.8,19.9,368.6,,163.0,277.0,,,-59.0,,-338.2,-319.1,29.6,,-176.0,,,True,,False,False,True,,True
48057,336,64.0,,,52.0,,0.0,3.1,,,51.0,-272.0,,,-284.0,,-336.0,-332.9,,,-285.0,,,False,,False,False,,,False
48059,97,72.0,,,71.0,,,19.2,,,169.0,-25.0,,,-26.0,,,-77.8,,,72.0,,,False,,,False,,,False
48061,2587,3376.0,,,1475.0,,34.0,140.2,3407.2,,0.0,789.0,,,-1112.0,,-2553.0,-2446.8,820.2,,-2587.0,,,False,,False,False,False,,False
48063,76,112.0,,,142.0,,0.1,33.9,,,36.0,36.0,,,66.0,,-75.9,-42.1,,,-40.0,,,False,,False,False,,,False
48065,60,8.0,,,42.0,,,0.2,,,85.0,-52.0,,,-18.0,,,-59.8,,,25.0,,,True,,,False,,,True
48067,363,232.0,,,258.0,,141.0,94.8,,,184.0,-131.0,,,-105.0,,-222.0,-268.2,,,-179.0,,,True,,False,False,,,False
48069,144,64.0,,,34.0,,0.0,40.5,,,24.0,-80.0,,,-110.0,,-144.0,-103.5,,,-120.0,,,False,,False,False,,,False
48071,453,320.0,,,212.0,,11.1,16.6,92.5,,119.0,-133.0,,,-241.0,,-441.9,-436.4,-360.5,,-334.0,,,False,,False,False,False,,False
48073,168,440.0,,,800.0,,13.5,205.9,530.3,,389.0,272.0,,,632.0,,-154.5,37.9,362.3,,221.0,,,False,,True,True,False,,True
48075,712,24.0,,,122.0,,,4.5,,,9.0,-688.0,,,-590.0,,,-707.5,,,-703.0,,,True,,,False,,,False
48077,122,32.0,,,56.0,,,6.6,,,60.0,-90.0,,,-66.0,,,-115.4,,,-62.0,,,True,,,False,,,True
48079,95,8.0,,,12.0,,,7.4,,,2.0,-87.0,,,-83.0,,,-87.6,,,-93.0,,,True,,,False,,,False
48081,95,8.0,,,9.0,,,25.0,,,4.0,-87.0,,,-86.0,,,-70.0,,,-91.0,,,True,,,True,,,False
48083,87,48.0,,,56.0,,,15.5,,,25.0,-39.0,,,-31.0,,,-71.5,,,-62.0,,,True,,,False,,,False
48085,8588,6856.0,,,5927.0,,1349.0,2364.9,3628.8,,8006.0,-1732.0,,,-2661.0,,-7239.0,-6223.1,-4959.2,,-582.0,,,False,,False,False,False,,True
48087,5,0.0,,,51.0,,,0.9,,,0.0,-5.0,,,46.0,,,-4.1,,,-5.0,,,False,,,True,,,False
48089,56,192.0,,,141.0,,0.0,62.2,,,287.0,136.0,,,85.0,,-56.0,6.2,,,231.0,,,True,,True,True,,,False
48091,407,840.0,,,537.0,,449.7,195.4,379.6,,781.0,433.0,,,130.0,,42.7,-211.6,-27.4,,374.0,,,True,,True,True,True,,True
48093,130,336.0,,,56.0,,8.1,0.0,,,142.0,206.0,,,-74.0,,-121.9,-130.0,,,12.0,,,True,,True,True,,,True
48095,70,216.0,,,20.0,,,4.6,,,31.0,146.0,,,-50.0,,,-65.4,,,-39.0,,,True,,,True,,,True
48097,240,296.0,,,438.0,,365.9,62.9,,,273.0,56.0,,,198.0,,125.9,-177.2,,,33.0,,,False,,False,False,,,True
48099,394,208.0,,,880.0,,0.7,92.4,206.9,,18.0,-186.0,,,486.0,,-393.3,-301.6,-187.1,,-376.0,,,False,,False,False,False,,False
48101,20,40.0,,,15.0,,,2.6,,,16.0,20.0,,,-5.0,,,-17.4,,,-4.0,,,True,,,True,,,True
48103,26,0.0,,,14.0,,,1.2,,,0.0,-26.0,,,-12.0,,,-24.8,,,-26.0,,,True,,,True,,,False
48105,7,0.0,,,34.0,,0.0,0.0,,,0.0,-7.0,,,27.0,,-7.0,-7.0,,,-7.0,,,False,,True,False,,,False
48107,81,24.0,,,33.0,,,5.8,,,16.0,-57.0,,,-48.0,,,-75.2,,,-65.0,,,True,,,False,,,False
48109,89,96.0,,,25.0,,,20.7,,,31.0,7.0,,,-64.0,,,-68.3,,,-58.0,,,False,,,False,,,False
48111,186,104.0,,,71.0,,0.0,32.2,,,40.0,-82.0,,,-115.0,,-186.0,-153.8,,,-146.0,,,False,,False,False,,,False
48113,36552,16528.0,,,20994.0,,2049.1,1300.3,10200.1,,16078.0,-20024.0,,,-15558.0,,-34502.9,-35251.7,-26351.9,,-20474.0,,,True,,False,False,False,,False
48115,682,680.0,,,41.0,,148.2,43.8,,,147.0,-2.0,,,-641.0,,-533.8,-638.2,,,-535.0,,,False,,False,False,,,False
48117,368,136.0,,,118.0,,0.3,9.3,,,11.0,-232.0,,,-250.0,,-367.7,-358.7,,,-357.0,,,False,,False,False,,,False
48119,19,16.0,,,51.0,,,12.1,,,3.0,-3.0,,,32.0,,,-6.9,,,-16.0,,,False,,,False,,,False
48121,8082,3896.0,,,6122.0,,1522.1,73.3,2107.9,,1895.0,-4186.0,,,-1960.0,,-6559.9,-8008.7,-5974.1,,-6187.0,,,True,,False,False,False,,False
48123,160,304.0,,,83.0,,0.0,243.4,,,5.0,144.0,,,-77.0,,-160.0,83.4,,,-155.0,,,True,,False,True,,,False
48125,16,0.0,,,16.0,,,2.6,,,0.0,-16.0,,,0.0,,,-13.4,,,-16.0,,,True,,,True,,,False
48127,140,40.0,,,12.0,,0.0,4.3,,,29.0,-100.0,,,-128.0,,-140.0,-135.7,,,-111.0,,,False,,False,False,,,False
48129,55,0.0,,,24.0,,,0.0,,,1.0,-55.0,,,-31.0,,,-55.0,,,-54.0,,,True,,,True,,,True
48131,126,112.0,,,80.0,,0.0,78.7,,,7.0,-14.0,,,-46.0,,-126.0,-47.3,,,-119.0,,,False,,False,False,,,False
48133,155,112.0,,,142.0,,117.4,2.2,,,29.0,-43.0,,,-13.0,,-37.6,-152.8,,,-126.0,,,True,,True,False,,,False
48135,3605,1176.0,,,1320.0,,233.6,180.4,726.1,,556.0,-2429.0,,,-2285.0,,-3371.4,-3424.6,-2878.9,,-3049.0,,,True,,False,False,False,,False
48137,48,0.0,,,23.0,,,1.5,,,0.0,-48.0,,,-25.0,,,-46.5,,,-48.0,,,True,,,True,,,False
48139,1522,1552.0,,,1623.0,,432.2,269.8,1272.8,,882.0,30.0,,,101.0,,-1089.8,-1252.2,-249.2,,-640.0,,,False,,False,False,False,,False
48141,49909,6160.0,,,3516.0,,735.8,1288.5,5748.2,,4716.0,-43749.0,,,-46393.0,,-49173.2,-48620.5,-44160.8,,-45193.0,,,False,,False,False,False,,False
48143,410,352.0,,,778.0,,209.1,90.1,,,140.0,-58.0,,,368.0,,-200.9,-319.9,,,-270.0,,,False,,False,False,,,False
48145,502,288.0,,,219.0,,44.6,44.9,,,220.0,-214.0,,,-283.0,,-457.4,-457.1,,,-282.0,,,False,,False,False,,,False
48147,252,120.0,,,357.0,,143.1,50.7,,,29.0,-132.0,,,105.0,,-108.9,-201.3,,,-223.0,,,True,,True,False,,,False
48149,202,480.0,,,147.0,,162.4,70.6,,,174.0,278.0,,,-55.0,,-39.6,-131.4,,,-28.0,,,True,,True,True,,,True
48151,76,16.0,,,16.0,,,7.2,,,6.0,-60.0,,,-60.0,,,-68.8,,,-70.0,,,False,,,False,,,False
48153,81,48.0,,,24.0,,0.0,4.9,,,72.0,-33.0,,,-57.0,,-81.0,-76.0,,,-9.0,,,False,,False,False,,,True
48155,16,32.0,,,19.0,,,5.8,,,18.0,16.0,,,3.0,,,-10.2,,,2.0,,,True,,,True,,,True
48157,2972,2928.0,,,6325.0,,1435.5,155.6,3925.8,,1847.0,-44.0,,,3353.0,,-1536.5,-2816.4,953.8,,-1125.0,,,False,,False,False,False,,False
48159,106,56.0,,,115.0,,32.4,16.0,,,44.0,-50.0,,,9.0,,-73.6,-90.0,,,-62.0,,,True,,False,False,,,False
48161,96,88.0,,,376.0,,8.3,7.3,,,94.0,-8.0,,,280.0,,-87.7,-88.7,,,-2.0,,,False,,False,False,,,True
48163,397,56.0,,,59.0,,0.0,7.5,,,24.0,-341.0,,,-338.0,,-397.0,-389.5,,,-373.0,,,True,,False,False,,,False
48165,440,272.0,,,695.0,,144.4,267.6,,,223.0,-168.0,,,255.0,,-295.6,-172.4,,,-217.0,,,False,,False,False,,,False
48167,2055,976.0,,,3136.0,,348.2,98.7,952.9,,216.0,-1079.0,,,1081.0,,-1706.8,-1956.3,-1102.1,,-1839.0,,,False,,False,False,False,,False
48169,56,8.0,,,71.0,,0.0,18.9,,,72.0,-48.0,,,15.0,,-56.0,-37.1,,,16.0,,,True,,False,True,,,True
48171,213,24.0,,,46.0,,68.6,27.0,,,8.0,-189.0,,,-167.0,,-144.4,-186.0,,,-205.0,,,True,,True,True,,,False
48173,11,8.0,,,8.0,,,0.4,,,29.0,-3.0,,,-3.0,,,-10.6,,,18.0,,,False,,,False,,,False
48175,21,200.0,,,23.0,,0.0,1.1,,,92.0,179.0,,,2.0,,-21.0,-19.9,,,71.0,,,True,,True,True,,,True
48177,354,0.0,,,130.0,,0.1,2.4,,,1.0,-354.0,,,-224.0,,-353.9,-351.6,,,-353.0,,,True,,True,True,,,True
48179,816,200.0,,,680.0,,62.7,38.6,,,240.0,-616.0,,,-136.0,,-753.3,-777.4,,,-576.0,,,True,,False,False,,,True
48181,1659,1712.0,,,1211.0,,831.7,11.0,895.7,,2575.0,53.0,,,-448.0,,-827.3,-1648.0,-763.3,,916.0,,,False,,False,False,False,,False
48183,731,952.0,,,1445.0,,437.4,120.6,650.5,,856.0,221.0,,,714.0,,-293.6,-610.4,-80.5,,125.0,,,False,,False,False,True,,True
48185,201,80.0,,,352.0,,6.3,34.1,43.5,,11.0,-121.0,,,151.0,,-194.7,-166.9,-157.5,,-190.0,,,False,,False,False,False,,False
48187,2177,136.0,,,608.0,,115.2,16.7,48.5,,21.0,-2041.0,,,-1569.0,,-2061.8,-2160.3,-2128.5,,-2156.0,,,True,,False,False,False,,False
48189,1544,744.0,,,264.0,,1.9,1.0,738.8,,1.0,-800.0,,,-1280.0,,-1542.1,-1543.0,-805.2,,-1543.0,,,False,,False,False,False,,False
48191,38,40.0,,,32.0,,,6.9,,,29.0,2.0,,,-6.0,,,-31.1,,,-9.0,,,False,,,False,,,False
48193,138,56.0,,,100.0,,22.2,1.1,,,84.0,-82.0,,,-38.0,,-115.8,-136.9,,,-54.0,,,True,,False,False,,,True
48195,134,24.0,,,80.0,,0.0,15.4,,,8.0,-110.0,,,-54.0,,-134.0,-118.6,,,-126.0,,,True,,False,False,,,False
48197,54,0.0,,,30.0,,,0.0,,,0.0,-54.0,,,-24.0,,,-54.0,,,-54.0,,,True,,,False,,,False
48199,199,472.0,,,339.0,,180.3,62.6,280.7,,103.0,273.0,,,140.0,,-18.7,-136.4,81.7,,-96.0,,,True,,True,True,True,,True
48201,50172,64920.0,,,51748.0,,4424.4,20185.9,34783.7,,35280.0,14748.0,,,1576.0,,-45747.6,-29986.1,-15388.3,,-14892.0,,,True,,False,False,False,,False
48203,325,216.0,,,724.0,,82.3,6.1,,,140.0,-109.0,,,399.0,,-242.7,-318.9,,,-185.0,,,False,,False,False,,,False
48205,81,80.0,,,107.0,,0.0,38.1,,,68.0,-1.0,,,26.0,,-81.0,-42.9,,,-13.0,,,False,,False,False,,,False
48207,30,24.0,,,63.0,,,3.2,,,9.0,-6.0,,,33.0,,,-26.8,,,-21.0,,,False,,,False,,,False
48209,1137,1104.0,,,1497.0,,218.1,1246.8,401.2,,431.0,-33.0,,,360.0,,-918.9,109.8,-735.8,,-706.0,,,False,,False,False,False,,False
48211,139,16.0,,,66.0,,,2.2,,,2.0,-123.0,,,-73.0,,,-136.8,,,-137.0,,,True,,,False,,,False
48213,606,248.0,,,858.0,,256.9,1.6,,,74.0,-358.0,,,252.0,,-349.1,-604.4,,,-532.0,,,True,,True,False,,,False
48215,6836,9936.0,,,12280.0,,67.4,64.8,5830.9,,3325.0,3100.0,,,5444.0,,-6768.6,-6771.2,-1005.1,,-3511.0,,,False,,False,False,True,,False
48217,404,1104.0,,,354.0,,255.6,51.2,,,469.0,700.0,,,-50.0,,-148.4,-352.8,,,65.0,,,True,,True,True,,,True
48219,801,192.0,,,57.0,,168.1,25.3,,,114.0,-609.0,,,-744.0,,-632.9,-775.7,,,-687.0,,,False,,False,False,,,False
48221,466,280.0,,,399.0,,296.1,14.4,,,83.0,-186.0,,,-67.0,,-169.9,-451.6,,,-383.0,,,True,,True,False,,,False
48223,437,280.0,,,503.0,,280.4,84.8,,,133.0,-157.0,,,66.0,,-156.6,-352.2,,,-304.0,,,True,,True,False,,,False
48225,91,80.0,,,248.0,,0.0,0.4,,,18.0,-11.0,,,157.0,,-91.0,-90.7,,,-73.0,,,False,,False,False,,,False
48227,711,1704.0,,,142.0,,198.0,153.4,,,599.0,993.0,,,-569.0,,-513.0,-557.6,,,-112.0,,,True,,True,True,,,True
48229,88,16.0,,,67.0,,,1.6,,,4.0,-72.0,,,-21.0,,,-86.4,,,-84.0,,,True,,,False,,,False
48231,802,360.0,,,1282.0,,211.0,79.6,165.4,,117.0,-442.0,,,480.0,,-591.0,-722.4,-636.6,,-685.0,,,False,,False,False,False,,False
48233,378,232.0,,,312.0,,100.2,29.6,,,259.0,-146.0,,,-66.0,,-277.8,-348.4,,,-119.0,,,True,,False,False,,,True
48235,5,0.0,,,8.0,,,4.4,,,0.0,-5.0,,,3.0,,,-0.6,,,-5.0,,,True,,,True,,,False
48237,70,16.0,,,139.0,,20.1,45.9,,,37.0,-54.0,,,69.0,,-49.9,-24.1,,,-33.0,,,False,,True,True,,,True
48239,203,72.0,,,65.0,,0.0,7.5,,,16.0,-131.0,,,-138.0,,-203.0,-195.5,,,-187.0,,,False,,False,False,,,False
48241,70,384.0,,,203.0,,88.9,99.0,,,699.0,314.0,,,133.0,,18.9,29.0,,,629.0,,,True,,True,True,,,False
48243,12,0.0,,,0.0,,,0.1,,,0.0,-12.0,,,-12.0,,,-11.9,,,-12.0,,,False,,,True,,,False
48245,2085,1608.0,,,2193.0,,130.5,362.8,1010.0,,941.0,-477.0,,,108.0,,-1954.5,-1722.2,-1075.0,,-1144.0,,,True,,False,False,False,,False
48247,92,48.0,,,109.0,,0.0,0.0,,,5.0,-44.0,,,17.0,,-92.0,-92.0,,,-87.0,,,True,,False,False,,,False
48249,462,408.0,,,284.0,,0.0,24.1,156.4,,72.0,-54.0,,,-178.0,,-462.0,-437.9,-305.6,,-390.0,,,False,,False,False,False,,False
48251,1604,1056.0,,,1473.0,,356.7,24.8,1144.5,,760.0,-548.0,,,-131.0,,-1247.3,-1579.2,-459.5,,-844.0,,,True,,False,False,True,,False
48253,1046,176.0,,,185.0,,0.1,271.5,,,0.0,-870.0,,,-861.0,,-1045.9,-774.5,,,-1046.0,,,True,,False,True,,,False
48255,239,16.0,,,93.0,,0.0,0.0,,,0.0,-223.0,,,-146.0,,-239.0,-239.0,,,-239.0,,,True,,False,False,,,False
48257,1043,824.0,,,1364.0,,293.7,122.4,634.0,,446.0,-219.0,,,321.0,,-749.3,-920.6,-409.0,,-597.0,,,False,,False,False,False,,False
48259,263,0.0,,,126.0,,52.3,18.1,,,1.0,-263.0,,,-137.0,,-210.7,-244.9,,,-262.0,,,True,,True,True,,,True
48261,4,0.0,,,16.0,,,1.9,,,0.0,-4.0,,,12.0,,,-2.1,,,-4.0,,,False,,,True,,,False
48263,11,8.0,,,8.0,,,5.2,,,16.0,-3.0,,,-3.0,,,-5.8,,,5.0,,,False,,,False,,,False
48265,346,0.0,,,62.0,,84.9,21.4,,,0.0,-346.0,,,-284.0,,-261.1,-324.6,,,-346.0,,,True,,True,True,,,False
48267,31,0.0,,,15.0,,,1.4,,,0.0,-31.0,,,-16.0,,,-29.6,,,-31.0,,,True,,,True,,,False
48269,1,0.0,,,13.0,,,0.0,,,,-1.0,,,12.0,,,-1.0,,,,,,False,,,False,,,
48271,59,8.0,,,3.0,,,0.0,,,3.0,-51.0,,,-56.0,,,-59.0,,,-56.0,,,False,,,False,,,False
48273,167,216.0,,,402.0,,0.0,63.9,,,33.0,49.0,,,235.0,,-167.0,-103.1,,,-134.0,,,False,,False,False,,,False
48275,50,8.0,,,33.0,,,0.0,,,47.0,-42.0,,,-17.0,,,-50.0,,,-3.0,,,True,,,False,,,True
48277,1213,696.0,,,572.0,,249.7,1.3,,,303.0,-517.0,,,-641.0,,-963.3,-1211.7,,,-910.0,,,False,,False,False,,,False
48279,480,128.0,,,39.0,,0.0,36.8,,,77.0,-352.0,,,-441.0,,-480.0,-443.2,,,-403.0,,,False,,False,False,,,False
48281,115,208.0,,,203.0,,190.4,79.5,,,40.0,93.0,,,88.0,,75.4,-35.5,,,-75.0,,,True,,True,True,,,True
48283,66,8.0,,,36.0,,0.0,3.0,,,0.0,-58.0,,,-30.0,,-66.0,-63.0,,,-66.0,,,True,,False,False,,,False
48285,591,88.0,,,99.0,,0.6,55.0,,,29.0,-503.0,,,-492.0,,-590.4,-536.0,,,-562.0,,,True,,False,False,,,False
48287,46,72.0,,,155.0,,85.6,83.7,,,37.0,26.0,,,109.0,,39.6,37.7,,,-9.0,,,False,,False,False,,,True
48289,197,152.0,,,139.0,,111.7,8.9,,,197.0,-45.0,,,-58.0,,-85.3,-188.1,,,0.0,,,False,,False,False,,,True
48291,251,496.0,,,679.0,,1.0,96.6,231.3,,118.0,245.0,,,428.0,,-250.0,-154.4,-19.7,,-133.0,,,False,,False,True,True,,True
48293,163,320.0,,,277.0,,0.1,119.9,,,106.0,157.0,,,114.0,,-162.9,-43.1,,,-57.0,,,True,,False,True,,,True
48295,62,24.0,,,38.0,,,4.2,,,11.0,-38.0,,,-24.0,,,-57.8,,,-51.0,,,True,,,False,,,False
48297,33,72.0,,,47.0,,0.0,7.9,,,34.0,39.0,,,14.0,,-33.0,-25.1,,,1.0,,,True,,True,True,,,True
48299,126,48.0,,,62.0,,48.0,0.1,,,26.0,-78.0,,,-64.0,,-78.0,-126.0,,,-100.0,,,True,,True,False,,,False
48301,0,0.0,,,0.0,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,True,,,True,,,
48303,14609,5896.0,,,5620.0,,1046.9,1278.8,2214.9,,1406.0,-8713.0,,,-8989.0,,-13562.1,-13330.2,-12394.1,,-13203.0,,,False,,False,False,False,,False
48305,182,32.0,,,38.0,,,11.0,,,19.0,-150.0,,,-144.0,,,-171.0,,,-163.0,,,True,,,False,,,False
48307,204,56.0,,,48.0,,0.0,12.1,,,15.0,-148.0,,,-156.0,,-204.0,-191.9,,,-189.0,,,False,,False,False,,,False
48309,4528,2952.0,,,2509.0,,1227.0,577.1,1180.8,,1225.0,-1576.0,,,-2019.0,,-3301.0,-3950.9,-3347.2,,-3303.0,,,False,,False,False,False,,False
48311,4,16.0,,,10.0,,,0.3,,,4.0,12.0,,,6.0,,,-3.7,,,0.0,,,True,,,True,,,True
48313,99,80.0,,,231.0,,0.4,7.4,,,0.0,-19.0,,,132.0,,-98.6,-91.5,,,-99.0,,,False,,False,False,,,False
48315,32,16.0,,,82.0,,10.2,0.0,,,18.0,-16.0,,,50.0,,-21.8,-32.0,,,-14.0,,,False,,False,False,,,True
48317,62,16.0,,,44.0,,,5.7,,,16.0,-46.0,,,-18.0,,,-56.3,,,-46.0,,,True,,,False,,,False
48319,18,0.0,,,20.0,,,3.2,,,0.0,-18.0,,,2.0,,,-14.8,,,-18.0,,,True,,,True,,,False
48321,144,376.0,,,212.0,,0.3,73.8,,,293.0,232.0,,,68.0,,-143.7,-70.2,,,149.0,,,True,,True,True,,,True
48323,1074,0.0,,,118.0,,5.0,67.1,472.0,,9.0,-1074.0,,,-956.0,,-1069.0,-1006.9,-602.0,,-1065.0,,,True,,True,True,True,,True
48325,182,256.0,,,83.0,,145.2,10.4,381.8,,217.0,74.0,,,-99.0,,-36.8,-171.6,199.8,,35.0,,,False,,True,False,False,,True
48327,66,24.0,,,13.0,,,4.5,,,13.0,-42.0,,,-53.0,,,-61.5,,,-53.0,,,False,,,False,,,False
48329,2854,880.0,,,2509.0,,447.9,90.8,643.7,,516.0,-1974.0,,,-345.0,,-2406.1,-2763.2,-2210.3,,-2338.0,,,True,,False,False,False,,False
48331,111,128.0,,,220.0,,126.8,10.0,,,89.0,17.0,,,109.0,,15.8,-101.0,,,-22.0,,,False,,True,False,,,False
48333,62,80.0,,,34.0,,,21.6,,,34.0,18.0,,,-28.0,,,-40.4,,,-28.0,,,False,,,False,,,False
48335,168,32.0,,,27.0,,,1.0,,,8.0,-136.0,,,-141.0,,,-167.0,,,-160.0,,,False,,,False,,,False
48337,255,56.0,,,212.0,,134.6,5.8,,,12.0,-199.0,,,-43.0,,-120.4,-249.2,,,-243.0,,,True,,True,False,,,False
48339,4348,6248.0,,,5509.0,,1721.2,624.6,4133.5,,2520.0,1900.0,,,1161.0,,-2626.8,-3723.4,-214.5,,-1828.0,,,True,,False,False,True,,True
48341,348,112.0,,,355.0,,3.6,15.9,141.4,,0.0,-236.0,,,7.0,,-344.4,-332.1,-206.6,,-348.0,,,True,,False,False,True,,False
48343,70,64.0,,,75.0,,40.6,5.6,,,14.0,-6.0,,,5.0,,-29.4,-64.4,,,-56.0,,,True,,False,False,,,False
48345,12,0.0,,,16.0,,,0.7,,,0.0,-12.0,,,4.0,,,-11.3,,,-12.0,,,True,,,True,,,False
48347,356,432.0,,,933.0,,142.9,103.4,309.7,,139.0,76.0,,,577.0,,-213.1,-252.6,-46.3,,-217.0,,,False,,False,False,True,,False
