,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
47117,680,957.0,,925.6,,752.0,712.0,,,,,560.6,1002.0,,,790.0,,1334.7,,470.6,526.0,,1004.5,574.8,279.1,,1139.0,772.0,698.6,,,,,763.5,,,,1257.8,277.0,,245.6,,72.0,32.0,,,,,-119.4,322.0,,,110.0,,654.7,,-209.4,-154.0,,324.5,-105.2,-400.9,,459.0,92.0,18.6,,,,,83.5,,,,577.8,,True,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,True,,,,False
47119,2003,2520.0,,2559.5,,2040.0,1592.0,,,,,1708.9,2937.3,,,1902.0,,2849.8,,1322.9,1926.0,,3103.5,1515.1,830.4,,2873.0,2094.0,2059.0,,,,,2624.1,,,,2600.3,517.0,,556.5,,37.0,-411.0,,,,,-294.1,934.3,,,-101.0,,846.8,,-680.1,-77.0,,1100.5,-487.9,-1172.6,,870.0,91.0,56.0,,,,,621.1,,,,597.3,,False,,True,True,,,,,True,False,,,True,,False,,False,True,,False,True,False,,False,True,True,,,,,False,,,,False
47121,211,336.0,,349.6,,274.0,217.0,,,,,233.4,362.4,,,383.0,,510.2,,180.8,,,528.0,204.5,5.5,,477.0,276.0,260.7,,,,,,,,,356.2,125.0,,138.6,,63.0,6.0,,,,,22.4,151.4,,,172.0,,299.2,,-30.2,,,317.0,-6.5,-205.5,,266.0,65.0,49.7,,,,,,,,,145.2,,False,,True,True,,,,,True,False,,,False,,False,,True,,,False,True,False,,False,True,True,,,,,,,,,False
47123,843,1398.0,,1406.0,,1087.0,1069.0,,,,,919.4,1693.4,,,1222.0,,1738.0,,675.3,950.5,,2163.0,833.6,232.8,,1778.0,1083.0,707.8,,,,,1199.4,,,,1619.1,555.0,,563.0,,244.0,226.0,,,,,76.4,850.4,,,379.0,,895.0,,-167.7,107.5,,1320.0,-9.4,-610.2,,935.0,240.0,-135.2,,,,,356.4,,,,776.1,,False,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,True,,,,False
47125,3278,3705.0,,3887.3,,2907.0,2277.0,,,,,2409.8,6669.1,,,2728.0,,6656.7,,2265.0,2781.5,,6723.0,2391.8,1523.0,,5042.0,3316.0,1410.4,,,,,3882.4,2550.0,,,2714.1,427.0,,609.3,,-371.0,-1001.0,,,,,-868.2,3391.1,,,-550.0,,3378.7,,-1013.0,-496.5,,3445.0,-886.2,-1755.0,,1764.0,38.0,-1867.6,,,,,604.4,-728.0,,,-563.9,,False,,True,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,True,False,,,,,False,False,,,False
47127,139,216.0,,204.4,,160.0,95.0,,,,,158.2,167.0,,,168.0,,397.0,,104.9,,,289.0,134.5,0.0,,287.0,162.0,150.4,,,,,,,,,243.9,77.0,,65.4,,21.0,-44.0,,,,,19.2,28.0,,,29.0,,258.0,,-34.1,,,150.0,-4.5,-139.0,,148.0,23.0,11.4,,,,,,,,,104.9,,True,,True,True,,,,,True,True,,,True,,False,,True,,,False,True,False,,False,True,True,,,,,,,,,False
47129,420,567.0,,523.4,,479.0,497.0,,,,,380.0,719.1,,,530.0,,1003.6,,346.9,,,874.0,356.3,61.2,,853.0,466.0,459.4,,,,,,,,,643.9,147.0,,103.4,,59.0,77.0,,,,,-40.0,299.1,,,110.0,,583.6,,-73.1,,,454.0,-63.7,-358.8,,433.0,46.0,39.4,,,,,,,,,223.9,,True,,True,True,,,,,True,False,,,True,,False,,True,,,False,True,False,,False,True,True,,,,,,,,,False
47131,465,627.0,,611.6,,584.0,393.0,,,,,624.0,622.4,,,636.0,,630.5,,393.5,399.0,,699.0,391.3,221.1,,653.0,587.0,649.3,,,,,477.5,,,,467.6,162.0,,146.6,,119.0,-72.0,,,,,159.0,157.4,,,171.0,,165.5,,-71.5,-66.0,,234.0,-73.7,-243.9,,188.0,122.0,184.3,,,,,12.5,,,,2.6,,True,,True,True,,,,,True,True,,,False,,False,,True,True,,False,True,False,,False,True,False,,,,,True,,,,True
47133,418,606.0,,586.8,,486.0,57.0,,,,,458.2,651.0,,,502.0,,1209.0,,290.7,,,803.0,332.3,78.9,,776.0,505.0,423.1,,,,,,,,,342.5,188.0,,168.8,,68.0,-361.0,,,,,40.2,233.0,,,84.0,,791.0,,-127.3,,,385.0,-85.7,-339.1,,358.0,87.0,5.1,,,,,,,,,-75.5,,True,,True,False,,,,,True,False,,,True,,False,,True,,,False,True,False,,False,True,True,,,,,,,,,True
47135,116,285.0,,289.2,,193.0,159.0,,,,,211.1,209.4,,,220.0,,596.4,,139.6,,,512.0,164.7,0.0,,359.0,197.0,152.1,,,,,,,,,271.0,169.0,,173.2,,77.0,43.0,,,,,95.1,93.4,,,104.0,,480.4,,23.6,,,396.0,48.7,-116.0,,243.0,81.0,36.1,,,,,,,,,155.0,,False,,True,True,,,,,True,True,,,True,,False,,True,,,False,True,True,,False,True,True,,,,,,,,,True
47137,135,156.0,,149.7,,106.0,1.0,,,,,97.8,116.4,,,64.0,,184.8,,73.2,,,128.0,79.1,12.3,,161.0,115.0,103.9,,,,,,,,,109.7,21.0,,14.7,,-29.0,-134.0,,,,,-37.2,-18.6,,,-71.0,,49.8,,-61.8,,,-7.0,-55.9,-122.7,,26.0,-20.0,-31.1,,,,,,,,,-25.3,,True,,False,False,,,,,False,True,,,False,,False,,False,,,True,False,False,,False,True,False,,,,,,,,,False
47139,314,375.0,,373.9,,328.0,290.0,,,,,289.1,377.3,,,387.0,,594.3,,223.3,,,650.0,210.7,44.9,,571.0,321.0,308.8,,,,,,,,,367.2,61.0,,59.9,,14.0,-24.0,,,,,-24.9,63.3,,,73.0,,280.3,,-90.7,,,336.0,-103.3,-269.1,,257.0,7.0,-5.2,,,,,,,,,53.2,,True,,True,True,,,,,True,False,,,False,,False,,False,,,False,False,False,,False,True,True,,,,,,,,,True
47141,1477,2391.0,,2410.8,,1833.0,1859.0,,,,,1697.3,2682.9,,,1730.0,,3594.6,,1093.6,1324.5,,3663.0,1373.5,684.7,,2805.0,1947.0,1533.3,,,,,1871.2,,,,2641.1,914.0,,933.8,,356.0,382.0,,,,,220.3,1205.9,,,253.0,,2117.6,,-383.4,-152.5,,2186.0,-103.5,-792.3,,1328.0,470.0,56.3,,,,,394.2,,,,1164.1,,False,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,True,,False,True,True,,,,,True,,,,False
47143,764,1179.0,,1119.7,,779.0,335.0,,,,,696.7,1285.9,,,967.0,,1774.9,,654.1,714.5,,1790.5,667.1,135.1,,1434.0,771.0,575.9,,,,,,,,,1714.3,415.0,,355.7,,15.0,-429.0,,,,,-67.3,521.9,,,203.0,,1010.9,,-109.9,-49.5,,1026.5,-96.9,-628.9,,670.0,7.0,-188.1,,,,,,,,,950.3,,True,,True,False,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,,,,,False
47145,1055,1491.0,,1387.9,,1080.0,1063.0,,,,,939.0,2000.9,,,1305.0,,2013.3,,762.5,924.0,,2534.0,891.9,214.2,,1803.0,1160.0,1028.6,,,,,,,,,1955.1,436.0,,332.9,,25.0,8.0,,,,,-116.0,945.9,,,250.0,,958.3,,-292.5,-131.0,,1479.0,-163.1,-840.8,,748.0,105.0,-26.4,,,,,,,,,900.1,,True,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,,,,,False
47147,1321,2187.0,,2145.3,,1411.0,1330.0,,,,,1396.3,2685.7,,,1125.0,,3377.2,,1056.0,1295.0,,3501.0,1271.7,342.9,,2758.0,1789.0,936.7,,,,,1765.5,,,,122.0,866.0,,824.3,,90.0,9.0,,,,,75.3,1364.7,,,-196.0,,2056.2,,-265.0,-26.0,,2180.0,-49.3,-978.1,,1437.0,468.0,-384.3,,,,,444.5,,,,-1199.0,,True,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,True,,,,False
47149,5500,7758.0,,7627.8,6128.2,6454.0,5558.0,,,,,5502.6,11695.7,,7203.9,6840.0,,10191.2,,4411.9,5770.0,,11648.0,4836.0,3439.4,,6433.0,6501.0,5765.3,,,,,6756.5,4564.0,,,9190.6,2258.0,,2127.8,628.2,954.0,58.0,,,,,2.6,6195.7,,1703.9,1340.0,,4691.2,,-1088.1,270.0,,6148.0,-664.0,-2060.6,,933.0,1001.0,265.3,,,,,1256.5,-936.0,,,3690.6,,True,True,True,True,,,,,True,False,,True,True,,False,,True,True,,False,True,True,,True,True,True,,,,,True,True,,,False
47151,338,639.0,,690.7,,478.0,370.0,,,,,365.8,659.2,,,427.0,,773.2,,292.9,,,775.0,312.6,78.6,,690.0,491.0,548.0,,,,,,,,,541.6,301.0,,352.7,,140.0,32.0,,,,,27.8,321.2,,,89.0,,435.2,,-45.1,,,437.0,-25.4,-259.4,,352.0,153.0,210.0,,,,,,,,,203.6,,False,,True,True,,,,,True,False,,,True,,False,,True,,,False,True,True,,False,True,True,,,,,,,,,True
47153,246,462.0,,507.8,,362.0,507.0,,,,,322.7,506.9,,,355.0,,894.5,,255.4,,,934.5,254.1,0.0,,689.0,345.0,73.5,,,,,,,,,521.9,216.0,,261.8,,116.0,261.0,,,,,76.7,260.9,,,109.0,,648.5,,9.4,,,688.5,8.1,-246.0,,443.0,99.0,-172.5,,,,,,,,,275.9,,False,,True,False,,,,,True,False,,,True,,False,,True,,,False,True,False,,False,True,True,,,,,,,,,False
47155,1901,3438.0,,3485.9,,2428.0,3284.0,,,,,2065.7,3931.5,,,1768.0,,6097.4,,1730.1,2308.5,,5703.0,1998.6,843.5,,4474.0,2242.0,1839.2,,,,,2686.5,,,,4113.4,1537.0,,1584.9,,527.0,1383.0,,,,,164.7,2030.5,,,-133.0,,4196.4,,-170.9,407.5,,3802.0,97.6,-1057.5,,2573.0,341.0,-61.8,,,,,785.5,,,,2212.4,,False,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,True,,False,True,True,,,,,True,,,,False
47157,11391,14958.0,,14981.2,13729.0,13858.0,8985.0,,,,,12065.5,24765.1,,15070.7,17147.0,,17554.1,,9103.1,14991.5,,19060.0,10094.1,3239.1,,14830.0,13658.0,15113.6,,,,,12712.9,7690.0,,,22453.6,3567.0,,3590.2,2338.0,2467.0,-2406.0,,,,,674.5,13374.1,,3679.7,5756.0,,6163.1,,-2287.9,3600.5,,7669.0,-1296.9,-8151.9,,3439.0,2267.0,3722.6,,,,,1321.9,-3701.0,,,11062.6,,False,True,True,True,,,,,True,False,,False,False,,False,,True,False,,False,True,False,,True,True,False,,,,,True,False,,,False
47159,296,507.0,,491.2,,444.0,311.0,,,,,354.5,458.2,,,412.0,,873.2,,241.9,,,662.0,265.9,112.3,,630.0,451.0,436.7,,,,,,,,,656.5,211.0,,195.2,,148.0,15.0,,,,,58.5,162.2,,,116.0,,577.2,,-54.1,,,366.0,-30.1,-183.7,,334.0,155.0,140.7,,,,,,,,,360.5,,True,,True,True,,,,,True,True,,,True,,False,,True,,,False,True,True,,False,True,True,,,,,,,,,False
47161,198,249.0,,244.1,,204.0,184.0,,,,,154.0,317.1,,,201.0,,272.1,,110.9,,,211.0,141.4,47.2,,301.0,219.0,148.6,,,,,,,,,202.3,51.0,,46.1,,6.0,-14.0,,,,,-44.0,119.1,,,3.0,,74.1,,-87.1,,,13.0,-56.6,-150.8,,103.0,21.0,-49.4,,,,,,,,,4.3,,True,,True,True,,,,,True,False,,,True,,False,,False,,,True,False,False,,False,True,True,,,,,,,,,True
47163,2099,3177.0,,3092.3,,2568.0,2742.0,,,,,1993.7,4978.4,,,2384.0,,3822.8,,1684.0,2290.0,,4407.5,1944.5,515.4,,3920.0,2539.0,1936.6,,,,,3244.7,1289.0,,,4983.1,1078.0,,993.3,,469.0,643.0,,,,,-105.3,2879.4,,,285.0,,1723.8,,-415.0,191.0,,2308.5,-154.5,-1583.6,,1821.0,440.0,-162.4,,,,,1145.7,-810.0,,,2884.1,,True,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,False,True,,,False
47165,2991,4200.0,,4197.0,,3540.0,4291.0,,,,,3029.0,5763.7,,3701.0,3100.0,,4397.4,,2247.3,3239.0,,4591.0,2430.3,1641.1,,4820.0,3634.0,3392.5,,,,,4171.8,1842.0,,,2855.7,1209.0,,1206.0,,549.0,1300.0,,,,,38.0,2772.7,,710.0,109.0,,1406.4,,-743.7,248.0,,1600.0,-560.7,-1349.9,,1829.0,643.0,401.5,,,,,1180.8,-1149.0,,,-135.3,,True,,True,False,,,,,True,False,,True,True,,False,,True,True,,False,True,False,,False,True,True,,,,,True,True,,,True
47167,937,1410.0,,1368.4,,1147.0,809.0,,,,,929.7,1878.9,,,1368.0,,1658.8,,764.2,907.0,,1439.0,891.5,256.1,,1628.0,1206.0,966.4,,,,,1223.4,,,,1073.8,473.0,,431.4,,210.0,-128.0,,,,,-7.3,941.9,,,431.0,,721.8,,-172.8,-30.0,,502.0,-45.5,-680.9,,691.0,269.0,29.4,,,,,286.4,,,,136.8,,True,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,True,,,,True
47169,155,207.0,,212.6,,205.0,,,,,,328.1,133.1,,,224.0,,317.8,,82.1,,,315.0,124.9,0.1,,303.0,204.0,172.9,,,,,88.0,,,,228.7,52.0,,57.6,,50.0,,,,,,173.1,-21.9,,,69.0,,162.8,,-72.9,,,160.0,-30.1,-154.9,,148.0,49.0,17.9,,,,,-67.0,,,,73.7,,False,,True,,,,,,False,True,,,False,,False,,False,,,False,True,False,,False,True,True,,,,,False,,,,False
47171,282,420.0,,418.0,,315.0,23.0,,,,,263.1,436.5,,,336.0,,349.3,,151.1,,,438.0,229.4,85.8,,459.0,343.0,268.7,,,,,,,,,433.3,138.0,,136.0,,33.0,-259.0,,,,,-18.9,154.5,,,54.0,,67.3,,-130.9,,,156.0,-52.6,-196.2,,177.0,61.0,-13.3,,,,,,,,,151.3,,True,,True,False,,,,,True,False,,,True,,True,,True,,,False,True,False,,False,True,True,,,,,,,,,False
47173,203,315.0,,328.1,,300.0,278.0,,,,,254.4,382.1,,,447.0,,501.3,,219.1,,,515.0,196.6,0.0,,466.0,336.0,343.7,,,,,,,,,169.2,112.0,,125.1,,97.0,75.0,,,,,51.4,179.1,,,244.0,,298.3,,16.1,,,312.0,-6.4,-203.0,,263.0,133.0,140.7,,,,,,,,,-33.8,,False,,True,True,,,,,True,False,,,False,,False,,True,,,False,True,False,,False,False,False,,,,,,,,,True
47175,123,87.0,,112.0,,95.0,55.0,,,,,97.9,129.2,,,157.0,,115.1,,64.5,,,125.0,56.4,0.0,,148.0,106.0,115.7,,,,,,,,,62.2,-36.0,,-11.0,,-28.0,-68.0,,,,,-25.1,6.2,,,34.0,,-7.9,,-58.5,,,2.0,-66.6,-123.0,,25.0,-17.0,-7.3,,,,,,,,,-60.8,,True,,True,False,,,,,True,True,,,True,,True,,False,,,True,False,False,,True,True,True,,,,,,,,,False
47177,688,1626.0,,1468.3,,1094.0,860.0,,,,,1068.4,1708.3,,,1234.0,,3098.1,,850.3,1344.5,,3567.0,872.2,69.3,,2065.0,1010.0,1058.2,,,,,859.2,,,,3015.6,938.0,,780.3,,406.0,172.0,,,,,380.4,1020.3,,,546.0,,2410.1,,162.3,656.5,,2879.0,184.2,-618.7,,1377.0,322.0,370.2,,,,,171.2,,,,2327.6,,True,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,True,,False,True,True,,,,,True,,,,False
47179,2049,2919.0,,2916.2,,2311.0,1838.0,,,,,1913.3,4028.3,,,1875.0,,3330.8,,1658.0,2506.0,,4190.5,1825.5,1023.1,,3316.0,2404.0,2237.0,,,,,3330.6,1238.0,,,2435.4,870.0,,867.2,,262.0,-211.0,,,,,-135.7,1979.3,,,-174.0,,1281.8,,-391.0,457.0,,2141.5,-223.5,-1025.9,,1267.0,355.0,188.0,,,,,1281.6,-811.0,,,386.4,,True,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,False,,False,True,True,,,,,False,True,,,True
47181,248,342.0,,318.1,,338.0,536.0,,,,,401.7,250.0,,,423.0,,334.5,,223.8,,,623.0,296.2,0.0,,480.0,326.0,421.3,,,,,,,,,331.0,94.0,,70.1,,90.0,288.0,,,,,153.7,2.0,,,175.0,,86.5,,-24.2,,,375.0,48.2,-248.0,,232.0,78.0,173.3,,,,,,,,,83.0,,True,,True,False,,,,,False,True,,,False,,True,,True,,,False,True,False,,False,True,False,,,,,,,,,True
47183,416,720.0,,699.6,,654.0,32.0,,,,,620.7,789.9,,,602.0,,1035.9,,387.9,542.0,,809.5,474.7,380.6,,908.0,662.0,692.2,,,,,541.7,,,,718.1,304.0,,283.6,,238.0,-384.0,,,,,204.7,373.9,,,186.0,,619.9,,-28.1,126.0,,393.5,58.7,-35.4,,492.0,246.0,276.2,,,,,125.7,,,,302.1,,True,,True,False,,,,,True,False,,,True,,False,,True,True,,False,True,True,,False,True,True,,,,,True,,,,True
47185,421,702.0,,687.6,,589.0,255.0,,,,,570.8,860.6,,,725.0,,635.1,,391.9,,,863.5,384.6,129.7,,801.0,598.0,596.1,,,,,550.6,,,,259.5,281.0,,266.6,,168.0,-166.0,,,,,149.8,439.6,,,304.0,,214.1,,-29.1,,,442.5,-36.4,-291.3,,380.0,177.0,175.1,,,,,129.6,,,,-161.5,,True,,True,True,,,,,True,False,,,False,,True,,True,,,False,True,False,,False,True,True,,,,,True,,,,True
47187,4220,5832.0,,5797.2,,4544.0,5223.0,,,,,3336.3,8190.6,,5831.7,3610.0,,6361.0,,3025.5,4478.0,,6309.0,3782.6,2084.4,,5190.0,4396.0,4311.7,,,,,6404.8,3492.0,,,5171.4,1612.0,,1577.2,,324.0,1003.0,,,,,-883.7,3970.6,,1611.7,-610.0,,2141.0,,-1194.5,258.0,,2089.0,-437.4,-2135.6,,970.0,176.0,91.7,,,,,2184.8,-728.0,,,951.4,,True,,True,True,,,,,True,False,,True,True,,False,,True,True,,False,True,False,,True,True,True,,,,,False,True,,,True
47189,2405,3975.0,,3983.8,,3084.0,3707.0,,,,,2446.2,5144.8,,,2704.0,,4915.9,,1886.9,2450.0,,3983.0,2286.2,1578.2,,4575.0,3058.0,2833.2,,,,,3602.3,2230.0,,,3204.7,1570.0,,1578.8,,679.0,1302.0,,,,,41.2,2739.8,,,299.0,,2510.9,,-518.1,45.0,,1578.0,-118.8,-826.8,,2170.0,653.0,428.2,,,,,1197.3,-175.0,,,799.7,,False,,True,True,,,,,True,False,,,True,,False,,True,True,,False,True,True,,False,True,True,,,,,True,True,,,True
48001,1382,288.0,,289.8,,307.0,292.0,,,,,658.2,254.2,,,828.0,,466.5,,341.3,1021.5,,400.0,240.2,0.1,,544.0,527.0,361.1,,,,,299.2,,,,119.2,-1094.0,,-1092.2,,-1075.0,-1090.0,,,,,-723.8,-1127.8,,,-554.0,,-915.5,,-1040.7,-360.5,,-982.0,-1141.8,-1381.9,,-838.0,-855.0,-1020.9,,,,,-1082.8,,,,-1262.8,,True,,True,True,,,,,True,False,,,True,,True,,True,True,,True,False,False,,True,True,True,,,,,True,,,,False
48003,245,159.0,,186.4,,187.0,151.0,,,,,213.4,147.4,,,357.0,,229.8,,174.9,,,254.0,76.6,0.0,,203.0,203.0,215.8,,,,,,,,,0.0,-86.0,,-58.6,,-58.0,-94.0,,,,,-31.6,-97.6,,,112.0,,-15.2,,-70.1,,,9.0,-168.4,-245.0,,-42.0,-42.0,-29.2,,,,,,,,,-245.0,,True,,True,False,,,,,True,False,,,False,,True,,True,,,True,False,False,,True,True,True,,,,,,,,,False
48005,1366,1140.0,,1245.3,,1053.0,1008.0,,,,,1088.1,1006.4,,,1093.0,,1237.3,,1069.0,1986.0,,981.0,672.8,419.4,,1764.0,1254.0,726.5,,,,,601.6,,,,2177.7,-226.0,,-120.7,,-313.0,-358.0,,,,,-277.9,-359.6,,,-273.0,,-128.7,,-297.0,620.0,,-385.0,-693.2,-946.6,,398.0,-112.0,-639.5,,,,,-764.4,,,,811.7,,True,,False,False,,,,,False,False,,,False,,True,,False,False,,False,False,False,,False,True,False,,,,,False,,,,False
48007,188,165.0,,186.2,,146.0,172.0,,,,,153.6,163.7,,,151.0,,89.9,,187.8,,,123.0,121.8,0.0,,230.0,227.0,169.4,,,,,,,,,164.6,-23.0,,-1.8,,-42.0,-16.0,,,,,-34.4,-24.3,,,-37.0,,-98.1,,-0.2,,,-65.0,-66.2,-188.0,,42.0,39.0,-18.6,,,,,,,,,-23.4,,True,,False,True,,,,,False,False,,,False,,False,,True,,,False,False,False,,False,False,True,,,,,,,,,False
48009,200,120.0,,121.6,,134.0,79.0,,,,,106.3,84.8,,,146.0,,149.6,,106.2,,,136.0,113.0,86.3,,160.0,139.0,152.0,,,,,,,,,145.5,-80.0,,-78.4,,-66.0,-121.0,,,,,-93.7,-115.2,,,-54.0,,-50.4,,-93.8,,,-64.0,-87.0,-113.7,,-40.0,-61.0,-48.0,,,,,,,,,-54.5,,True,,True,False,,,,,False,False,,,True,,True,,False,,,True,False,False,,True,True,True,,,,,,,,,True
48011,21,21.0,,22.3,,14.0,0.0,,,,,19.5,13.8,,,21.0,,7.4,,11.6,,,10.0,10.2,0.0,,22.0,28.0,31.9,,,,,,,,,17.7,0.0,,1.3,,-7.0,-21.0,,,,,-1.5,-7.2,,,0.0,,-13.6,,-9.4,,,-11.0,-10.8,-21.0,,1.0,7.0,10.9,,,,,,,,,-3.3,,False,,False,False,,,,,False,False,,,True,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
48013,903,666.0,,580.3,,607.0,336.0,,,,,664.4,453.9,,,689.0,,1328.6,,593.2,1037.0,,548.0,569.4,0.1,,,720.0,838.0,,,,,449.4,,,,587.1,-237.0,,-322.7,,-296.0,-567.0,,,,,-238.6,-449.1,,,-214.0,,425.6,,-309.8,134.0,,-355.0,-333.6,-902.9,,,-183.0,-65.0,,,,,-453.6,,,,-315.9,,False,,False,False,,,,,False,False,,,True,,False,,False,True,,False,False,False,,,True,True,,,,,False,,,,False
48015,381,294.0,,306.4,,292.0,325.0,,,,,256.7,282.0,,,250.0,,272.8,,321.7,326.0,,333.0,294.0,104.4,,465.0,369.0,313.5,,,,,,,,,102.8,-87.0,,-74.6,,-89.0,-56.0,,,,,-124.3,-99.0,,,-131.0,,-108.2,,-59.3,-55.0,,-48.0,-87.0,-276.6,,84.0,-12.0,-67.5,,,,,,,,,-278.2,,True,,False,True,,,,,False,False,,,False,,False,,True,True,,True,False,False,,True,True,True,,,,,,,,,False
48017,27,36.0,,48.7,,31.0,17.0,,,,,101.6,38.6,,,147.0,,13.4,,44.3,,,25.0,17.7,0.0,,36.0,65.0,79.6,,,,,,,,,25.6,9.0,,21.7,,4.0,-10.0,,,,,74.6,11.6,,,120.0,,-13.6,,17.3,,,-2.0,-9.3,-27.0,,9.0,38.0,52.6,,,,,,,,,-1.4,,False,,True,False,,,,,False,False,,,False,,False,,False,,,True,False,False,,False,False,False,,,,,,,,,True
48019,269,213.0,,216.6,,172.0,232.0,,,,,136.4,204.2,,,154.0,,178.1,,268.2,,,199.0,125.5,51.2,,342.0,255.0,92.2,,,,,,,,,257.2,-56.0,,-52.4,,-97.0,-37.0,,,,,-132.6,-64.8,,,-115.0,,-90.9,,-0.8,,,-70.0,-143.5,-217.8,,73.0,-14.0,-176.8,,,,,,,,,-11.8,,True,,False,True,,,,,False,False,,,False,,False,,True,,,False,False,False,,False,True,False,,,,,,,,,True
48021,792,453.0,,455.1,,467.0,235.0,,,,,738.7,621.2,,,851.0,,443.7,,437.2,1138.5,,809.0,296.0,0.1,,738.0,818.0,597.6,,,,,343.1,,,,396.5,-339.0,,-336.9,,-325.0,-557.0,,,,,-53.3,-170.8,,,59.0,,-348.3,,-354.8,346.5,,17.0,-496.0,-791.9,,-54.0,26.0,-194.4,,,,,-448.9,,,,-395.5,,True,,True,False,,,,,True,True,,,True,,False,,False,False,,True,False,False,,True,True,True,,,,,False,,,,False
48023,89,81.0,,82.0,,40.0,8.0,,,,,43.1,32.2,,,76.0,,82.1,,44.9,,,33.0,44.2,0.0,,92.0,58.0,26.2,,,,,,,,,19.2,-8.0,,-7.0,,-49.0,-81.0,,,,,-45.9,-56.8,,,-13.0,,-6.9,,-44.1,,,-56.0,-44.8,-89.0,,3.0,-31.0,-62.8,,,,,,,,,-69.8,,True,,False,False,,,,,False,False,,,False,,True,,False,,,False,False,False,,True,False,False,,,,,,,,,False
