,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
48007,142,92.0,,96.3,,90.0,77.0,,,,,102.7,15.5,,,86.0,103.2,99.5,,,90.0,90.5,0.0,,125.0,132.0,102.5,,,,,,233.2,,,,94.6,79.0,-50.0,,-45.7,,-52.0,-65.0,,,,,-39.3,-126.5,,,-56.0,-38.8,-42.5,,,-52.0,-51.5,-142.0,,-17.0,-10.0,-39.5,,,,,,91.2,,,,-47.4,-63.0,,True,,False,False,,,,,True,False,,,False,True,True,,,False,False,False,,True,True,True,,,,,,False,,,,True,False
48009,132,136.0,,137.6,,100.0,131.0,,,,,63.8,105.5,,,90.0,121.3,73.4,,,83.0,75.9,41.0,,140.0,126.0,98.8,,,,,,154.6,,,,175.0,88.0,4.0,,5.6,,-32.0,-1.0,,,,,-68.2,-26.5,,,-42.0,-10.7,-58.6,,,-49.0,-56.1,-91.0,,8.0,-6.0,-33.2,,,,,,22.6,,,,43.0,-44.0,,False,,False,True,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,False,,,,False,False
48011,16,10.0,,10.2,,10.0,0.0,,,,,9.9,10.2,,,10.0,3.2,6.5,,,18.0,7.0,0.0,,8.0,11.0,17.4,,,,,,40.2,,,,10.7,10.0,-6.0,,-5.8,,-6.0,-16.0,,,,,-6.1,-5.8,,,-6.0,-12.8,-9.5,,,2.0,-9.0,-16.0,,-8.0,-5.0,1.4,,,,,,24.2,,,,-5.3,-6.0,,True,,False,False,,,,,False,True,,,False,False,False,,,True,False,False,,False,True,True,,,,,,False,,,,True,False
48013,843,120.0,,130.8,,131.0,86.0,,,,,310.4,88.8,,,403.0,39.7,232.2,405.5,,32.0,236.7,0.0,,,291.0,475.4,,,,,192.3,221.8,,,,260.2,750.0,-723.0,,-712.2,,-712.0,-757.0,,,,,-532.6,-754.2,,,-440.0,-803.3,-610.8,-437.5,,-811.0,-606.3,-843.0,,,-552.0,-367.6,,,,,-650.7,-621.2,,,,-582.8,-93.0,,True,,True,False,,,,,True,False,,,True,False,True,True,,False,True,False,,,True,True,,,,,True,True,,,,True,True
48015,294,174.0,,162.5,,175.0,143.0,,,,,169.6,95.3,,,208.0,189.7,173.6,190.5,,195.0,167.1,49.4,,227.0,223.0,228.5,,,,,,312.8,,,,150.7,121.0,-120.0,,-131.5,,-119.0,-151.0,,,,,-124.4,-198.7,,,-86.0,-104.3,-120.4,-103.5,,-99.0,-126.9,-244.6,,-67.0,-71.0,-65.5,,,,,,18.8,,,,-143.3,-173.0,,False,,True,False,,,,,False,False,,,True,True,False,True,,True,False,False,,True,True,True,,,,,,True,,,,False,False
48017,22,8.0,,5.1,,8.0,4.0,,,,,47.3,151.5,,,52.0,2.4,17.7,,,0.0,9.8,0.0,,11.0,39.0,82.0,,,,,,90.2,,,,14.6,29.0,-14.0,,-16.9,,-14.0,-18.0,,,,,25.3,129.5,,,30.0,-19.6,-4.3,,,-22.0,-12.2,-22.0,,-11.0,17.0,60.0,,,,,,68.2,,,,-7.4,7.0,,False,,False,False,,,,,False,False,,,False,False,True,,,False,True,False,,True,False,False,,,,,,False,,,,True,True
48019,245,48.0,,57.5,,48.0,33.0,,,,,78.2,24.9,,,87.0,43.5,102.8,,,40.0,46.8,20.9,,118.0,119.0,116.6,,,,,,94.8,,,,99.7,75.0,-197.0,,-187.5,,-197.0,-212.0,,,,,-166.8,-220.1,,,-158.0,-201.5,-142.2,,,-205.0,-198.2,-224.1,,-127.0,-126.0,-128.4,,,,,,-150.2,,,,-145.3,-170.0,,True,,False,False,,,,,True,False,,,True,False,True,,,False,False,False,,True,True,True,,,,,,True,,,,True,True
48021,537,510.0,,542.7,,502.0,779.0,,,,,474.5,98.7,,,544.0,538.5,328.4,743.0,,186.0,380.3,0.0,,550.0,714.0,397.0,,,,,480.1,504.9,,,,619.6,438.0,-27.0,,5.7,,-35.0,242.0,,,,,-62.5,-438.3,,,7.0,1.5,-208.6,206.0,,-351.0,-156.7,-537.0,,13.0,177.0,-140.0,,,,,-56.9,-32.1,,,,82.6,-99.0,,True,,False,False,,,,,False,False,,,True,True,False,False,,False,False,False,,True,False,False,,,,,False,False,,,,False,False
48023,60,58.0,,56.1,,42.0,0.0,,,,,30.3,16.4,,,41.0,72.1,38.8,,,47.0,42.6,0.0,,71.0,49.0,24.8,,,,,,72.6,,,,39.9,,-2.0,,-3.9,,-18.0,-60.0,,,,,-29.7,-43.6,,,-19.0,12.1,-21.2,,,-13.0,-17.4,-60.0,,11.0,-11.0,-35.2,,,,,,12.6,,,,-20.1,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,False,,,,False,
48025,355,260.0,,239.5,,266.0,326.0,,,,,303.9,18.4,,,301.0,308.6,232.9,253.5,,178.0,278.1,0.0,,341.0,286.0,261.4,,,,,,376.3,,,,353.1,468.0,-95.0,,-115.5,,-89.0,-29.0,,,,,-51.1,-336.6,,,-54.0,-46.4,-122.1,-101.5,,-177.0,-76.9,-355.0,,-14.0,-69.0,-93.6,,,,,,21.3,,,,-1.9,113.0,,False,,True,True,,,,,True,False,,,True,True,False,False,,False,True,False,,True,True,True,,,,,,True,,,,True,False
48027,3274,2872.0,,2776.7,,2167.0,4474.0,,,,,1743.2,463.8,,,2976.0,4004.8,2124.8,1932.0,,1710.0,2264.6,631.2,,1993.0,3146.0,1698.3,,,,,2438.0,2638.7,1149.0,,,2070.7,2131.0,-402.0,,-497.3,,-1107.0,1200.0,,,,,-1530.8,-2810.2,,,-298.0,730.8,-1149.2,-1342.0,,-1564.0,-1009.4,-2642.8,,-1281.0,-128.0,-1575.7,,,,,-836.0,-635.3,-2125.0,,,-1203.3,-1143.0,,False,,False,False,,,,,False,False,,,True,False,False,False,,False,False,False,,False,True,False,,,,,False,False,False,,,False,False
48029,26988,25124.0,,25548.9,26666.8,20974.0,28695.0,,,,,14327.8,34988.5,,23403.1,15545.0,32973.3,16724.4,17968.5,,25960.5,17230.8,7770.9,,25004.0,20559.0,9962.6,,,,,22790.0,19768.7,14900.0,,,36997.9,17349.0,-1864.0,,-1439.1,-321.2,-6014.0,1707.0,,,,,-12660.2,8000.5,,-3584.9,-11443.0,5985.3,-10263.6,-9019.5,,-1027.5,-9757.2,-19217.1,,-1984.0,-6429.0,-17025.4,,,,,-4198.0,-7219.3,-12088.0,,,10009.9,-9639.0,,True,True,False,True,,,,,False,False,,False,False,False,False,False,,True,False,False,,False,False,False,,,,,False,False,False,,,False,False
48031,34,22.0,,23.1,,15.0,10.0,,,,,32.9,5.3,,,58.0,13.1,24.4,,,15.0,14.1,0.0,,11.0,52.0,28.9,,,,,,65.4,,,,19.9,21.0,-12.0,,-10.9,,-19.0,-24.0,,,,,-1.1,-28.7,,,24.0,-20.9,-9.6,,,-19.0,-19.9,-34.0,,-23.0,18.0,-5.1,,,,,,31.4,,,,-14.1,-13.0,,True,,False,False,,,,,True,False,,,False,False,True,,,False,False,False,,False,False,True,,,,,,False,,,,False,False
48033,0,0.0,,0.0,,0.0,0.0,,,,,1.4,2.3,,,2.0,0.4,0.9,,,0.0,0.5,,,0.0,3.0,3.3,,,,,,31.5,,,,2.5,,0.0,,0.0,,0.0,0.0,,,,,1.4,2.3,,,2.0,0.4,0.9,,,0.0,0.5,,,0.0,3.0,3.3,,,,,,31.5,,,,2.5,,,True,,True,True,,,,,False,False,,,False,False,False,,,True,False,,,True,False,False,,,,,,False,,,,False,
48035,177,126.0,,125.8,,125.0,166.0,,,,,92.6,22.9,,,151.0,152.9,79.3,,,42.0,85.8,21.1,,158.0,163.0,105.7,,,,,,158.5,,,,186.8,83.0,-51.0,,-51.2,,-52.0,-11.0,,,,,-84.4,-154.1,,,-26.0,-24.1,-97.7,,,-135.0,-91.2,-155.9,,-19.0,-14.0,-71.3,,,,,,-18.5,,,,9.8,-94.0,,False,,False,True,,,,,False,False,,,True,True,False,,,False,False,False,,True,True,False,,,,,,True,,,,True,False
48037,740,514.0,,526.0,,550.0,754.0,,,,,474.1,1140.1,,,772.0,970.0,260.5,887.0,,648.0,585.9,0.0,,611.0,790.0,682.6,,,,,469.0,594.5,,,,406.7,521.0,-226.0,,-214.0,,-190.0,14.0,,,,,-265.9,400.1,,,32.0,230.0,-479.5,147.0,,-92.0,-154.1,-740.0,,-129.0,50.0,-57.4,,,,,-271.0,-145.5,,,,-333.3,-219.0,,True,,True,True,,,,,False,False,,,True,False,False,True,,True,True,False,,True,True,True,,,,,False,True,,,,False,True
48039,4074,2678.0,,2806.5,3421.2,2850.0,2952.0,,,,,3175.4,564.7,,2913.2,2520.0,3173.9,2580.7,2929.5,,3169.0,2765.3,737.4,,3364.0,3079.0,3074.0,,,,,2891.5,2520.4,0.0,,,3844.3,2521.0,-1396.0,,-1267.5,-652.8,-1224.0,-1122.0,,,,,-898.6,-3509.3,,-1160.8,-1554.0,-900.1,-1493.3,-1144.5,,-905.0,-1308.7,-3336.6,,-710.0,-995.0,-1000.0,,,,,-1182.5,-1553.6,-4074.0,,,-229.7,-1553.0,,True,True,True,True,,,,,True,False,,True,False,True,False,True,,True,True,False,,True,True,True,,,,,True,False,False,,,True,False
48041,2223,1602.0,,1555.4,,1440.0,2549.0,,,,,1370.3,1202.1,,1236.5,1210.0,1571.9,923.4,2152.5,,1661.0,1320.2,1405.2,,1466.0,1736.0,1407.7,,,,,1431.0,1418.8,1024.0,,,1096.4,1327.0,-621.0,,-667.6,,-783.0,326.0,,,,,-852.7,-1020.9,,-986.5,-1013.0,-651.1,-1299.6,-70.5,,-562.0,-902.8,-817.8,,-757.0,-487.0,-815.3,,,,,-792.0,-804.2,-1199.0,,,-1126.6,-896.0,,False,,False,True,,,,,False,False,,False,False,False,False,True,,True,False,False,,False,True,False,,,,,False,False,False,,,False,False
48043,42,34.0,,46.0,,35.0,,,,,,68.7,78.1,,,48.0,16.3,39.6,,,28.0,36.2,0.0,,66.0,54.0,16.9,,,,,,97.2,,,,49.0,115.0,-8.0,,4.0,,-7.0,,,,,,26.7,36.1,,,6.0,-25.7,-2.4,,,-14.0,-5.8,-42.0,,24.0,12.0,-25.1,,,,,,55.2,,,,7.0,73.0,,True,,True,,,,,,False,False,,,True,False,True,,,False,True,False,,False,False,False,,,,,,False,,,,True,False
48045,19,14.0,,13.4,,10.0,,,,,,10.8,9.8,,,10.0,8.3,8.1,,,11.0,6.9,,,7.0,16.0,13.1,,,,,,54.2,,,,9.0,6.0,-5.0,,-5.6,,-9.0,,,,,,-8.2,-9.2,,,-9.0,-10.7,-10.9,,,-8.0,-12.1,,,-12.0,-3.0,-5.9,,,,,,35.2,,,,-10.0,-13.0,,False,,False,,,,,,False,False,,,False,False,False,,,False,False,,,False,True,False,,,,,,False,,,,False,False
48047,79,34.0,,39.1,,37.0,32.0,,,,,75.4,9.7,,,69.0,16.6,43.8,,,34.0,46.9,0.0,,56.0,56.0,35.8,,,,,,135.8,,,,47.6,42.0,-45.0,,-39.9,,-42.0,-47.0,,,,,-3.6,-69.3,,,-10.0,-62.4,-35.2,,,-45.0,-32.1,-79.0,,-23.0,-23.0,-43.2,,,,,,56.8,,,,-31.4,-37.0,,True,,True,False,,,,,True,False,,,True,False,True,,,False,True,False,,True,True,True,,,,,,False,,,,True,True
48049,585,508.0,,509.0,,442.0,519.0,,,,,296.7,61.5,,,336.0,457.5,279.7,614.5,,385.0,403.7,0.0,,560.0,499.0,459.4,,,,,436.8,465.0,,,,341.5,431.0,-77.0,,-76.0,,-143.0,-66.0,,,,,-288.3,-523.5,,,-249.0,-127.5,-305.3,29.5,,-200.0,-181.3,-585.0,,-25.0,-86.0,-125.6,,,,,-148.2,-120.0,,,,-243.5,-154.0,,True,,False,True,,,,,False,False,,,False,False,False,True,,False,False,False,,True,False,False,,,,,False,False,,,,False,False
48051,155,44.0,,42.8,,44.0,32.0,,,,,80.7,147.4,,,124.0,29.4,45.0,,,11.0,34.9,0.0,,50.0,95.0,83.3,,,,,,130.8,,,,71.2,93.0,-111.0,,-112.2,,-111.0,-123.0,,,,,-74.3,-7.6,,,-31.0,-125.6,-110.0,,,-144.0,-120.1,-155.0,,-105.0,-60.0,-71.7,,,,,,-24.2,,,,-83.8,-62.0,,False,,False,False,,,,,True,True,,,True,False,True,,,False,False,False,,True,True,True,,,,,,True,,,,True,True
48053,224,122.0,,120.5,,121.0,71.0,,,,,174.4,222.4,,,295.0,92.1,111.6,199.5,,46.0,82.9,0.0,,140.0,286.0,238.1,,,,,,197.2,,,,154.2,187.0,-102.0,,-103.5,,-103.0,-153.0,,,,,-49.6,-1.6,,,71.0,-131.9,-112.4,-24.5,,-178.0,-141.1,-224.0,,-84.0,62.0,14.1,,,,,,-26.8,,,,-69.8,-37.0,,False,,False,False,,,,,True,True,,,True,False,False,True,,False,False,False,,True,True,True,,,,,,True,,,,True,True
48055,289,286.0,,294.1,,252.0,574.0,,,,,247.7,68.0,,,328.0,389.4,215.9,283.5,,121.0,189.6,0.0,,317.0,356.0,211.9,,,,,206.5,413.5,,,,402.3,312.0,-3.0,,5.1,,-37.0,285.0,,,,,-41.3,-221.0,,,39.0,100.4,-73.1,-5.5,,-168.0,-99.4,-289.0,,28.0,67.0,-77.1,,,,,-82.5,124.5,,,,113.3,23.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,False,False,,,,False,False
48057,158,38.0,,36.2,,37.0,24.0,,,,,124.9,18.0,,,130.0,21.7,65.0,93.5,,18.0,32.5,0.0,,54.0,106.0,80.2,,,,,,174.9,,,,44.4,125.0,-120.0,,-121.8,,-121.0,-134.0,,,,,-33.1,-140.0,,,-28.0,-136.3,-93.0,-64.5,,-140.0,-125.5,-158.0,,-104.0,-52.0,-77.8,,,,,,16.9,,,,-113.6,-33.0,,False,,False,False,,,,,True,False,,,True,False,True,True,,False,False,False,,True,True,True,,,,,,True,,,,True,True
48059,130,202.0,,212.1,,155.0,324.0,,,,,117.3,123.9,,,103.0,239.5,105.5,,,57.0,112.8,22.5,,217.0,189.0,158.1,,,,,,256.7,,,,248.7,134.0,72.0,,82.1,,25.0,194.0,,,,,-12.7,-6.1,,,-27.0,109.5,-24.5,,,-73.0,-17.2,-107.5,,87.0,59.0,28.1,,,,,,126.7,,,,118.7,4.0,,False,,True,False,,,,,True,True,,,True,False,True,,,False,True,False,,False,True,True,,,,,,False,,,,False,True
48061,3026,1594.0,,1530.1,4105.9,1481.0,1010.0,,,,,2423.0,1162.5,,1226.7,19326.0,1361.2,2408.8,1590.5,,1206.0,1475.5,0.9,,1557.0,2555.0,2498.2,,,,,1333.7,2509.4,845.0,,,1786.3,3348.0,-1432.0,,-1495.9,1079.9,-1545.0,-2016.0,,,,,-603.0,-1863.5,,-1799.3,16300.0,-1664.8,-617.2,-1435.5,,-1820.0,-1550.5,-3025.1,,-1469.0,-471.0,-527.8,,,,,-1692.3,-516.6,-2181.0,,,-1239.7,322.0,,False,True,False,False,,,,,True,False,,False,False,False,True,False,,False,False,False,,False,True,True,,,,,False,True,False,,,True,True
48063,157,98.0,,102.6,,95.0,94.0,,,,,105.9,108.8,,,82.0,108.6,67.5,,,97.0,101.1,0.0,,81.0,112.0,78.5,,,,,,166.4,,,,119.2,82.0,-59.0,,-54.4,,-62.0,-63.0,,,,,-51.1,-48.2,,,-75.0,-48.4,-89.5,,,-60.0,-55.9,-157.0,,-76.0,-45.0,-78.5,,,,,,9.4,,,,-37.8,-75.0,,True,,False,False,,,,,True,True,,,False,True,False,,,False,True,False,,False,True,False,,,,,,True,,,,True,False
48065,34,36.0,,40.2,,26.0,19.0,,,,,25.6,57.3,,,39.0,18.1,22.2,,,57.0,22.0,0.0,,50.0,36.0,30.3,,,,,,72.5,,,,20.7,45.0,2.0,,6.2,,-8.0,-15.0,,,,,-8.4,23.3,,,5.0,-15.9,-11.8,,,23.0,-12.0,-34.0,,16.0,2.0,-3.7,,,,,,38.5,,,,-13.3,11.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,False,,,,False,False
48067,164,98.0,,96.2,,111.0,186.0,,,,,122.8,191.4,,,200.0,149.0,66.1,287.0,,90.0,113.2,0.0,,110.0,189.0,117.4,,,,,,143.4,,,,43.9,173.0,-66.0,,-67.8,,-53.0,22.0,,,,,-41.2,27.4,,,36.0,-15.0,-97.9,123.0,,-74.0,-50.8,-164.0,,-54.0,25.0,-46.6,,,,,,-20.6,,,,-120.1,9.0,,False,,True,True,,,,,True,True,,,True,True,False,False,,False,True,False,,True,True,True,,,,,,True,,,,False,True
48069,37,52.0,,47.1,,36.0,24.0,,,,,63.5,70.7,,,51.0,22.2,37.7,,,11.0,35.8,0.0,,46.0,66.0,44.8,,,,,,128.0,,,,55.6,43.0,15.0,,10.1,,-1.0,-13.0,,,,,26.5,33.7,,,14.0,-14.8,0.7,,,-26.0,-1.2,-37.0,,9.0,29.0,7.8,,,,,,91.0,,,,18.6,6.0,,True,,True,True,,,,,False,False,,,True,True,True,,,False,True,False,,True,False,True,,,,,,False,,,,False,True
48071,804,0.0,,28.5,,57.0,36.0,,,,,245.6,113.4,,,397.0,25.0,169.9,112.0,,230.0,37.9,0.0,,,203.0,344.1,,,,,98.7,87.4,,,,58.6,242.0,-804.0,,-775.5,,-747.0,-768.0,,,,,-558.4,-690.6,,,-407.0,-779.0,-634.1,-692.0,,-574.0,-766.1,-804.0,,,-601.0,-459.9,,,,,-705.3,-716.6,,,,-745.4,-562.0,,True,,True,True,,,,,True,True,,,True,True,True,True,,True,True,True,,,True,True,,,,,True,True,,,,True,True
48073,390,316.0,,301.0,,300.0,1193.0,,,,,323.4,29.3,,,432.0,284.7,206.6,627.5,,81.0,227.5,0.0,,315.0,392.0,321.3,,,,,253.1,429.7,,,,246.0,262.0,-74.0,,-89.0,,-90.0,803.0,,,,,-66.6,-360.7,,,42.0,-105.3,-183.4,237.5,,-309.0,-162.5,-390.0,,-75.0,2.0,-68.7,,,,,-136.9,39.7,,,,-144.0,-128.0,,False,,False,False,,,,,True,False,,,True,False,False,False,,False,False,False,,False,True,True,,,,,False,True,,,,False,False
48075,64,84.0,,96.6,,71.0,,,,,,95.1,27.5,,,72.0,61.6,72.9,,,17.0,58.0,0.0,,105.0,79.0,183.1,,,,,,141.9,,,,77.9,172.0,20.0,,32.6,,7.0,,,,,,31.1,-36.5,,,8.0,-2.4,8.9,,,-47.0,-6.0,-64.0,,41.0,15.0,119.1,,,,,,77.9,,,,13.9,108.0,,False,,True,,,,,,False,False,,,True,True,True,,,False,True,False,,False,True,False,,,,,,False,,,,True,False
48077,159,154.0,,152.4,,126.0,142.0,,,,,88.4,76.3,,,137.0,119.4,81.5,,,50.0,87.9,0.0,,158.0,148.0,134.2,,,,,,167.3,,,,196.1,135.0,-5.0,,-6.6,,-33.0,-17.0,,,,,-70.6,-82.7,,,-22.0,-39.6,-77.5,,,-109.0,-71.1,-159.0,,-1.0,-11.0,-24.8,,,,,,8.3,,,,37.1,-24.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,True,False,False,,,,,,False,,,,False,False
48079,10,14.0,,14.1,,14.0,0.0,,,,,16.9,22.6,,,19.0,9.4,10.0,,,15.0,9.1,0.0,,9.0,21.0,21.0,,,,,,42.3,,,,13.1,19.0,4.0,,4.1,,4.0,-10.0,,,,,6.9,12.6,,,9.0,-0.6,-0.0,,,5.0,-0.9,-10.0,,-1.0,11.0,11.0,,,,,,32.3,,,,3.1,9.0,,False,,False,False,,,,,False,False,,,False,True,True,,,False,True,False,,True,False,False,,,,,,False,,,,True,False
48081,32,34.0,,31.5,,27.0,4.0,,,,,34.2,55.7,,,16.0,33.3,24.3,,,11.0,25.9,0.0,,50.0,38.0,54.9,,,,,,70.1,,,,31.8,19.0,2.0,,-0.5,,-5.0,-28.0,,,,,2.2,23.7,,,-16.0,1.3,-7.7,,,-21.0,-6.1,-32.0,,18.0,6.0,22.9,,,,,,38.1,,,,-0.2,-13.0,,True,,False,False,,,,,False,False,,,False,True,False,,,False,False,False,,False,False,False,,,,,,False,,,,True,False
48083,161,152.0,,152.2,,75.0,278.0,,,,,53.2,21.6,,,70.0,438.1,80.6,,,47.0,81.9,7.6,,156.0,113.0,75.5,,,,,,193.0,,,,88.7,63.0,-9.0,,-8.8,,-86.0,117.0,,,,,-107.8,-139.4,,,-91.0,277.1,-80.4,,,-114.0,-79.1,-153.4,,-5.0,-48.0,-85.5,,,,,,32.0,,,,-72.3,-98.0,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,True,False,False,,,,,,False,,,,False,False
48085,12559,9840.0,,9794.5,12618.1,9977.0,20964.0,,,,,7616.9,9000.1,,12108.8,8612.0,5902.7,9257.8,9709.5,,13317.0,10867.0,6662.4,,12711.0,10690.0,10843.3,,,,,10072.7,8616.2,7353.0,,,10101.3,8506.0,-2719.0,,-2764.5,59.1,-2582.0,8405.0,,,,,-4942.1,-3558.9,,-450.2,-3947.0,-6656.3,-3301.2,-2849.5,,758.0,-1692.0,-5896.6,,152.0,-1869.0,-1715.7,,,,,-2486.3,-3942.8,-5206.0,,,-2457.7,-4053.0,,False,True,True,False,,,,,False,False,,True,False,False,False,False,,True,True,False,,True,True,True,,,,,True,False,False,,,True,False
48087,26,10.0,,15.2,,13.0,1.0,,,,,22.7,5.2,,,20.0,4.6,9.3,,,22.0,12.4,0.0,,9.0,19.0,40.7,,,,,,41.0,,,,14.0,42.0,-16.0,,-10.8,,-13.0,-25.0,,,,,-3.3,-20.8,,,-6.0,-21.4,-16.7,,,-4.0,-13.6,-26.0,,-17.0,-7.0,14.7,,,,,,15.0,,,,-12.0,16.0,,True,,True,False,,,,,True,False,,,True,False,False,,,True,True,False,,False,True,True,,,,,,True,,,,True,False
48089,183,88.0,,88.8,,94.0,70.0,,,,,121.8,128.1,,,141.0,97.0,91.0,,,94.0,90.0,0.0,,150.0,153.0,200.1,,,,,,258.5,,,,85.5,82.0,-95.0,,-94.2,,-89.0,-113.0,,,,,-61.2,-54.9,,,-42.0,-86.0,-92.0,,,-89.0,-93.0,-183.0,,-33.0,-30.0,17.1,,,,,,75.5,,,,-97.5,-101.0,,True,,True,False,,,,,True,True,,,True,True,True,,,True,True,False,,True,True,True,,,,,,True,,,,False,False
48091,948,732.0,,729.2,,710.0,0.0,,,,,710.4,982.8,,,732.0,401.0,643.8,1276.5,,138.0,572.5,0.3,,914.0,1045.0,867.6,,,,,707.5,773.9,1254.0,,,924.3,552.0,-216.0,,-218.8,,-238.0,-948.0,,,,,-237.6,34.8,,,-216.0,-547.0,-304.2,328.5,,-810.0,-375.5,-947.7,,-34.0,97.0,-80.4,,,,,-240.5,-174.1,306.0,,,-23.7,-396.0,,False,,False,False,,,,,False,True,,,False,False,False,False,,False,False,False,,True,True,True,,,,,False,True,False,,,True,False
48093,105,150.0,,147.4,,105.0,78.0,,,,,126.2,23.6,,,150.0,105.5,99.5,,,17.0,70.0,0.0,,136.0,146.0,187.7,,,,,,178.4,,,,82.7,154.0,45.0,,42.4,,0.0,-27.0,,,,,21.2,-81.4,,,45.0,0.5,-5.5,,,-88.0,-35.0,-105.0,,31.0,41.0,82.7,,,,,,73.4,,,,-22.3,49.0,,True,,True,True,,,,,True,False,,,False,True,True,,,False,True,False,,True,True,False,,,,,,False,,,,True,False
48095,36,20.0,,20.1,,18.0,0.0,,,,,18.1,8.4,,,44.0,48.2,13.6,,,10.0,19.9,0.0,,12.0,24.0,14.7,,,,,,58.4,,,,19.4,0.0,-16.0,,-15.9,,-18.0,-36.0,,,,,-17.9,-27.6,,,8.0,12.2,-22.4,,,-26.0,-16.1,-36.0,,-24.0,-12.0,-21.3,,,,,,22.4,,,,-16.6,-36.0,,True,,False,False,,,,,False,False,,,True,True,False,,,False,False,False,,False,True,False,,,,,,False,,,,False,False
48097,505,418.0,,425.7,,328.0,358.0,,,,,344.1,159.6,,,389.0,307.2,313.4,390.5,,98.0,249.4,0.0,,540.0,445.0,186.4,,,,,273.4,570.2,,,,478.9,411.0,-87.0,,-79.3,,-177.0,-147.0,,,,,-160.9,-345.4,,,-116.0,-197.8,-191.6,-114.5,,-407.0,-255.6,-505.0,,35.0,-60.0,-318.6,,,,,-231.6,65.2,,,,-26.1,-94.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,True,True,False,,,,,False,True,,,,True,False
