,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37101,2082,2360.0,6293.2,,,,8300.0,1300.5,1978.1,,1725.7,278.0,4211.2,,,,6218.0,-781.5,-103.9,,-356.3,False,,,,False,False,True,,False
37103,103,24.0,,,,,60.0,,,,1.6,-79.0,,,,,-43.0,,,,-101.4,,,,,True,,,,False
37105,551,480.0,932.9,,,,1284.0,289.1,252.9,,224.7,-71.0,381.9,,,,733.0,-261.9,-298.1,,-326.3,False,,,,False,False,False,,False
37107,456,336.0,340.9,,,,1086.0,106.3,338.1,,1568.6,-120.0,-115.1,,,,630.0,-349.7,-117.9,,1112.6,True,,,,False,False,True,,False
37109,795,760.0,1167.8,,,,2148.0,710.2,,,1808.8,-35.0,372.8,,,,1353.0,-84.8,,,1013.8,False,,,,False,False,,,False
37111,567,416.0,,,,,1023.0,330.5,,,872.8,-151.0,,,,,456.0,-236.5,,,305.8,,,,,False,False,,,False
37113,227,272.0,,,,,340.0,112.0,,,1079.7,45.0,,,,,113.0,-115.0,,,852.7,,,,,False,False,,,False
37115,59,24.0,,,,,213.0,,,,0.1,-35.0,,,,,154.0,,,,-58.9,,,,,False,,,,False
37117,214,192.0,,,,,205.0,149.3,,,428.5,-22.0,,,,,-9.0,-64.7,,,214.5,,,,,True,False,,,False
37119,11596,16248.0,26862.1,,,,56993.0,9040.1,14715.0,,11024.2,4652.0,15266.1,,,,45397.0,-2555.9,3119.0,,-571.8,False,,,,False,True,True,,True
37121,73,128.0,,,,,130.0,,,,2.7,55.0,,,,,57.0,,,,-70.3,,,,,False,,,,False
37123,540,448.0,,,,,576.0,173.3,,,4.2,-92.0,,,,,36.0,-366.7,,,-535.8,,,,,True,False,,,False
37125,742,768.0,1414.6,,,,1590.0,749.7,1128.7,,1601.7,26.0,672.6,,,,848.0,7.7,386.7,,859.7,False,,,,False,True,False,,False
37127,1192,704.0,1341.9,,,,2897.0,761.4,490.5,,403.8,-488.0,149.9,,,,1705.0,-430.6,-701.5,,-788.2,True,,,,False,True,False,,False
37129,2061,2744.0,2620.9,,,,6234.0,2022.2,2557.2,,1345.9,683.0,559.9,,,,4173.0,-38.8,496.2,,-715.1,True,,,,False,True,True,,False
37131,173,96.0,,,,,81.0,30.1,,,278.4,-77.0,,,,,-92.0,-142.9,,,105.4,,,,,False,False,,,False
37133,1286,872.0,1430.3,,,,2246.0,1077.0,,,3274.5,-414.0,144.3,,,,960.0,-209.0,,,1988.5,True,,,,False,True,,,False
37135,1495,1264.0,1367.6,,,,3013.0,1129.9,1188.7,,582.8,-231.0,-127.4,,,,1518.0,-365.1,-306.3,,-912.2,True,,,,False,False,False,,False
37137,193,80.0,,,,,107.0,,,,537.6,-113.0,,,,,-86.0,,,,344.6,,,,,True,,,,False
37139,369,192.0,,,,,319.0,228.7,,,570.2,-177.0,,,,,-50.0,-140.3,,,201.2,,,,,True,True,,,False
37141,425,456.0,1353.8,,,,940.0,464.9,,,558.7,31.0,928.8,,,,515.0,39.9,,,133.7,False,,,,False,False,,,False
37143,113,16.0,,,,,61.0,,,,451.2,-97.0,,,,,-52.0,,,,338.2,,,,,True,,,,False
37145,229,112.0,,,,,447.0,133.9,,,74.6,-117.0,,,,,218.0,-95.1,,,-154.4,,,,,False,True,,,False
37147,3198,1024.0,1291.6,,,,4019.0,1295.7,1063.8,,419.7,-2174.0,-1906.4,,,,821.0,-1902.3,-2134.2,,-2778.3,True,,,,True,True,True,,False
37149,181,168.0,,,,,239.0,,,,555.5,-13.0,,,,,58.0,,,,374.5,,,,,False,,,,False
37151,1062,1416.0,2401.2,,,,3302.0,615.0,1256.6,,2295.5,354.0,1339.2,,,,2240.0,-447.0,194.6,,1233.5,False,,,,False,False,True,,False
37153,376,376.0,,,,,1117.0,217.1,,,306.0,0.0,,,,,741.0,-158.9,,,-70.0,,,,,False,False,,,False
37155,2293,2392.0,1998.0,,,,6795.0,303.9,953.8,,4416.0,99.0,-295.0,,,,4502.0,-1989.1,-1339.2,,2123.0,False,,,,False,False,False,,False
37157,693,288.0,841.7,,,,1020.0,608.6,,,142.2,-405.0,148.7,,,,327.0,-84.4,,,-550.8,True,,,,True,True,,,False
37159,1432,1656.0,1089.2,,,,3577.0,653.2,2196.6,,2072.1,224.0,-342.8,,,,2145.0,-778.8,764.6,,640.1,False,,,,False,False,False,,False
37161,624,456.0,377.6,,,,1959.0,364.8,544.9,,148.9,-168.0,-246.4,,,,1335.0,-259.2,-79.1,,-475.1,False,,,,False,False,True,,False
37163,705,736.0,788.5,,,,2667.0,322.1,392.1,,711.5,31.0,83.5,,,,1962.0,-382.9,-312.9,,6.5,False,,,,False,False,False,,True
37165,593,152.0,,,,,777.0,103.5,,,404.1,-441.0,,,,,184.0,-489.5,,,-188.9,,,,,True,False,,,True
37167,1053,792.0,1014.5,,,,1285.0,533.6,,,773.3,-261.0,-38.5,,,,232.0,-519.4,,,-279.7,True,,,,True,False,,,False
37169,193,232.0,,,,,378.0,199.2,,,878.7,39.0,,,,,185.0,6.2,,,685.7,,,,,False,True,,,False
37171,632,616.0,2429.8,,,,1126.0,445.2,,,1090.9,-16.0,1797.8,,,,494.0,-186.8,,,458.9,False,,,,False,False,,,False
37173,63,112.0,,,,,160.0,,,,157.9,49.0,,,,,97.0,,,,94.9,,,,,False,,,,False
37175,233,136.0,,,,,290.0,,,,22.5,-97.0,,,,,57.0,,,,-210.5,,,,,True,,,,False
37177,57,200.0,,,,,48.0,,,,155.9,143.0,,,,,-9.0,,,,98.9,,,,,True,,,,True
37179,2362,2864.0,5201.4,,,,6205.0,1955.7,3158.8,,4354.2,502.0,2839.4,,,,3843.0,-406.3,796.8,,1992.2,False,,,,False,True,False,,False
37181,381,320.0,,,,,688.0,116.2,,,849.1,-61.0,,,,,307.0,-264.8,,,468.1,,,,,False,False,,,False
37183,8539,11152.0,20941.3,,,,45947.0,5542.4,16654.2,,17584.0,2613.0,12402.3,,,,37408.0,-2996.6,8115.2,,9045.0,False,,,,False,False,False,,False
37185,104,168.0,,,,,101.0,83.5,,,455.4,64.0,,,,,-3.0,-20.5,,,351.4,,,,,True,True,,,False
37187,143,48.0,,,,,128.0,,,,514.3,-95.0,,,,,-15.0,,,,371.3,,,,,True,,,,False
37189,429,264.0,0.2,,,,978.0,144.2,,,38.7,-165.0,-428.8,,,,549.0,-284.8,,,-390.3,False,,,,False,False,,,False
37191,974,808.0,1271.2,,,,4874.0,346.6,435.7,,306.9,-166.0,297.2,,,,3900.0,-627.4,-538.3,,-667.1,False,,,,False,False,False,,False
37193,461,232.0,465.7,,,,1235.0,39.3,,,1781.2,-229.0,4.7,,,,774.0,-421.7,,,1320.2,True,,,,False,False,,,False
37195,939,1200.0,1072.0,,,,2604.0,440.3,1433.8,,1929.3,261.0,133.0,,,,1665.0,-498.7,494.8,,990.3,True,,,,False,False,False,,False
37197,283,288.0,,,,,470.0,196.1,,,123.0,5.0,,,,,187.0,-86.9,,,-160.0,,,,,False,False,,,False
37199,83,120.0,,,,,119.0,,,,214.6,37.0,,,,,36.0,,,,131.6,,,,,True,,,,False
38001,9,0.0,,,,,6.0,,,,,-9.0,,,,,-3.0,,,,,,,,,True,,,,
38003,118,32.0,,,,,37.0,,,,5.3,-86.0,,,,,-81.0,,,,-112.7,,,,,True,,,,False
38005,235,80.0,,,,,13.0,,,,277.6,-155.0,,,,,-222.0,,,,42.6,,,,,False,,,,True
38007,6,0.0,,,,,0.0,,,,0.0,-6.0,,,,,-6.0,,,,-6.0,,,,,False,,,,False
38009,26,0.0,,,,,31.0,,,,0.0,-26.0,,,,,5.0,,,,-26.0,,,,,True,,,,False
38011,20,0.0,,,,,13.0,,,,0.0,-20.0,,,,,-7.0,,,,-20.0,,,,,True,,,,False
38013,19,8.0,,,,,0.0,,,,55.9,-11.0,,,,,-19.0,,,,36.9,,,,,False,,,,False
38015,1787,888.0,537.8,,,,1105.0,594.1,,,1896.0,-899.0,-1249.2,,,,-682.0,-1192.9,,,109.0,False,,,,True,False,,,True
38017,1371,952.0,806.0,,,,2025.0,202.7,1002.6,,1238.2,-419.0,-565.0,,,,654.0,-1168.3,-368.4,,-132.8,False,,,,False,False,True,,True
38019,21,88.0,,,,,6.0,,,,128.8,67.0,,,,,-15.0,,,,107.8,,,,,True,,,,False
38021,24,8.0,,,,,15.0,,,,210.2,-16.0,,,,,-9.0,,,,186.2,,,,,True,,,,False
38023,4,0.0,,,,,0.0,,,,0.0,-4.0,,,,,-4.0,,,,-4.0,,,,,False,,,,False
38025,31,72.0,,,,,8.0,,,,178.0,41.0,,,,,-23.0,,,,147.0,,,,,True,,,,False
38027,51,0.0,,,,,0.0,,,,0.0,-51.0,,,,,-51.0,,,,-51.0,,,,,False,,,,False
38029,28,0.0,,,,,5.0,,,,0.0,-28.0,,,,,-23.0,,,,-28.0,,,,,True,,,,False
38031,46,8.0,,,,,8.0,,,,75.3,-38.0,,,,,-38.0,,,,29.3,,,,,False,,,,True
38033,39,0.0,,,,,0.0,,,,,-39.0,,,,,-39.0,,,,,,,,,False,,,,
38035,1298,232.0,103.4,,,,521.0,75.5,,,1368.3,-1066.0,-1194.6,,,,-777.0,-1222.5,,,70.3,False,,,,True,False,,,True
38037,6,0.0,,,,,0.0,,,,0.0,-6.0,,,,,-6.0,,,,-6.0,,,,,False,,,,False
38039,39,0.0,,,,,0.0,,,,0.0,-39.0,,,,,-39.0,,,,-39.0,,,,,False,,,,False
38041,29,0.0,,,,,0.0,,,,0.0,-29.0,,,,,-29.0,,,,-29.0,,,,,False,,,,False
38043,36,0.0,,,,,0.0,,,,0.0,-36.0,,,,,-36.0,,,,-36.0,,,,,False,,,,False
38045,11,0.0,,,,,8.0,,,,0.0,-11.0,,,,,-3.0,,,,-11.0,,,,,True,,,,False
38047,13,0.0,,,,,0.0,,,,,-13.0,,,,,-13.0,,,,,,,,,False,,,,
38049,36,32.0,,,,,18.0,,,,225.3,-4.0,,,,,-18.0,,,,189.3,,,,,False,,,,False
38051,39,32.0,,,,,0.0,,,,108.4,-7.0,,,,,-39.0,,,,69.4,,,,,False,,,,False
38053,102,48.0,,,,,45.0,,,,606.7,-54.0,,,,,-57.0,,,,504.7,,,,,False,,,,False
38055,163,0.0,,,,,61.0,,,,0.0,-163.0,,,,,-102.0,,,,-163.0,,,,,True,,,,False
38057,40,16.0,,,,,53.0,,,,364.3,-24.0,,,,,13.0,,,,324.3,,,,,True,,,,False
38059,620,200.0,,,,,254.0,132.0,,,377.0,-420.0,,,,,-366.0,-488.0,,,-243.0,,,,,True,False,,,True
38061,122,56.0,,,,,56.0,,,,261.5,-66.0,,,,,-66.0,,,,139.5,,,,,False,,,,False
38063,33,8.0,,,,,0.0,,,,112.0,-25.0,,,,,-33.0,,,,79.0,,,,,False,,,,False
38065,8,0.0,,,,,8.0,,,,0.0,-8.0,,,,,0.0,,,,-8.0,,,,,True,,,,False
38067,27,32.0,,,,,8.0,,,,153.7,5.0,,,,,-19.0,,,,126.7,,,,,False,,,,False
38069,20,24.0,,,,,8.0,,,,173.1,4.0,,,,,-12.0,,,,153.1,,,,,False,,,,False
38071,131,64.0,,,,,24.0,,,,375.1,-67.0,,,,,-107.0,,,,244.1,,,,,False,,,,False
38073,26,24.0,,,,,22.0,,,,55.3,-2.0,,,,,-4.0,,,,29.3,,,,,False,,,,False
38075,7,0.0,,,,,6.0,,,,0.0,-7.0,,,,,-1.0,,,,-7.0,,,,,True,,,,False
38077,104,32.0,,,,,99.0,,,,596.6,-72.0,,,,,-5.0,,,,492.6,,,,,True,,,,False
38079,117,8.0,,,,,71.0,,,,234.5,-109.0,,,,,-46.0,,,,117.5,,,,,True,,,,False
38081,19,8.0,,,,,8.0,,,,1.0,-11.0,,,,,-11.0,,,,-18.0,,,,,False,,,,False
38083,7,8.0,,,,,0.0,,,,50.3,1.0,,,,,-7.0,,,,43.3,,,,,False,,,,False
38085,91,88.0,,,,,24.0,,,,142.9,-3.0,,,,,-67.0,,,,51.9,,,,,False,,,,False
38087,4,0.0,,,,,0.0,,,,0.0,-4.0,,,,,-4.0,,,,-4.0,,,,,False,,,,False
38089,789,120.0,,,,,245.0,,,,866.4,-669.0,,,,,-544.0,,,,77.4,,,,,True,,,,True
38091,22,16.0,,,,,0.0,,,,15.2,-6.0,,,,,-22.0,,,,-6.8,,,,,False,,,,False
38093,223,24.0,,,,,102.0,,,,5.9,-199.0,,,,,-121.0,,,,-217.1,,,,,True,,,,False
38095,8,24.0,,,,,0.0,,,,85.7,16.0,,,,,-8.0,,,,77.7,,,,,True,,,,False
38097,53,48.0,,,,,28.0,,,,222.1,-5.0,,,,,-25.0,,,,169.1,,,,,False,,,,False
38099,111,160.0,,,,,32.0,,,,360.8,49.0,,,,,-79.0,,,,249.8,,,,,False,,,,False
38101,497,56.0,2.1,,,,1617.0,,,,398.2,-441.0,-494.9,,,,1120.0,,,,-98.8,False,,,,False,,,,True
38103,21,8.0,,,,,7.0,,,,119.6,-13.0,,,,,-14.0,,,,98.6,,,,,False,,,,False
38105,450,208.0,,,,,1553.0,,,,733.1,-242.0,,,,,1103.0,,,,283.1,,,,,False,,,,False
39001,69,24.0,,,,,13.0,,,,126.6,-45.0,,,,,-56.0,,,,57.6,,,,,False,,,,False
39003,850,384.0,183.4,,,,624.0,234.0,1001.4,,1071.0,-466.0,-666.6,,,,-226.0,-616.0,151.4,,221.0,False,,,,True,False,True,,True
39005,111,72.0,0.0,,,,92.0,,,,88.5,-39.0,-111.0,,,,-19.0,,,,-22.5,False,,,,True,,,,True
39007,174,128.0,353.5,,,,406.0,30.2,117.4,,395.8,-46.0,179.5,,,,232.0,-143.8,-56.6,,221.8,False,,,,False,False,False,,False
39009,280,720.0,0.0,,,,186.0,32.7,,,2462.1,440.0,-280.0,,,,-94.0,-247.3,,,2182.1,True,,,,True,True,,,False
39011,352,24.0,,,,,80.0,118.5,,,5.9,-328.0,,,,,-272.0,-233.5,,,-346.1,,,,,True,True,,,False
39013,124,200.0,276.2,,,,788.0,85.5,187.7,,267.4,76.0,152.2,,,,664.0,-38.5,63.7,,143.4,False,,,,False,True,True,,False
39015,175,40.0,,,,,27.0,,,,45.4,-135.0,,,,,-148.0,,,,-129.6,,,,,False,,,,True
39017,2881,2192.0,3443.7,,,,5030.0,1244.4,3091.7,,5055.7,-689.0,562.7,,,,2149.0,-1636.6,210.7,,2174.7,True,,,,False,False,True,,False
39019,67,72.0,,,,,100.0,,,,196.9,5.0,,,,,33.0,,,,129.9,,,,,False,,,,False
39021,206,96.0,,,,,12.0,,,,1389.3,-110.0,,,,,-194.0,,,,1183.3,,,,,False,,,,False
39023,714,280.0,510.8,,,,882.0,175.7,605.0,,943.6,-434.0,-203.2,,,,168.0,-538.3,-109.0,,229.6,True,,,,True,False,True,,True
39025,893,632.0,634.8,,,,724.0,645.9,833.1,,1241.6,-261.0,-258.2,,,,-169.0,-247.1,-59.9,,348.6,True,,,,True,True,True,,False
39027,176,104.0,,,,,60.0,,,,1585.5,-72.0,,,,,-116.0,,,,1409.5,,,,,False,,,,False
39029,488,664.0,1729.4,,,,954.0,376.7,926.4,,785.6,176.0,1241.4,,,,466.0,-111.3,438.4,,297.6,False,,,,False,True,False,,False
39031,78,384.0,,,,,117.0,277.2,,,45.4,306.0,,,,,39.0,199.2,,,-32.6,,,,,True,True,,,True
39033,67,24.0,,,,,74.0,31.4,,,4.6,-43.0,,,,,7.0,-35.6,,,-62.4,,,,,True,True,,,False
39035,7211,11264.0,7215.9,,,,9086.0,4840.2,10594.9,,14582.0,4053.0,4.9,,,,1875.0,-2370.8,3383.9,,7371.0,True,,,,True,True,True,,False
39037,411,80.0,145.2,,,,96.0,39.3,17.7,,3.8,-331.0,-265.8,,,,-315.0,-371.7,-393.3,,-407.2,True,,,,True,False,False,,False
39039,175,24.0,,,,,25.0,,,,10.9,-151.0,,,,,-150.0,,,,-164.1,,,,,True,,,,False
39041,1073,1160.0,574.6,,,,498.0,859.7,1202.3,,7276.9,87.0,-498.4,,,,-575.0,-213.3,129.3,,6203.9,False,,,,False,False,False,,False
39043,542,280.0,286.7,,,,1094.0,129.7,175.2,,3317.5,-262.0,-255.3,,,,552.0,-412.3,-366.8,,2775.5,True,,,,False,False,False,,False
39045,1135,992.0,848.8,,,,485.0,558.5,1446.0,,3902.6,-143.0,-286.2,,,,-650.0,-576.5,311.0,,2767.6,False,,,,False,False,False,,False
39047,147,72.0,,,,,27.0,,,,1367.2,-75.0,,,,,-120.0,,,,1220.2,,,,,False,,,,False
39049,11211,13608.0,8033.1,,,,6481.0,6021.6,27166.1,,27118.3,2397.0,-3177.9,,,,-4730.0,-5189.4,15955.1,,15907.3,False,,,,False,False,False,,False
39051,131,48.0,,,,,42.0,,,,607.2,-83.0,,,,,-89.0,,,,476.2,,,,,False,,,,False
39053,134,32.0,,,,,48.0,,,,7.2,-102.0,,,,,-86.0,,,,-126.8,,,,,True,,,,False
39055,239,200.0,256.1,,,,765.0,182.7,301.4,,539.7,-39.0,17.1,,,,526.0,-56.3,62.4,,300.7,True,,,,False,False,False,,False
39057,741,760.0,763.8,,,,440.0,870.8,,,6569.4,19.0,22.8,,,,-301.0,129.8,,,5828.4,False,,,,False,False,,,False
39059,59,112.0,,,,,96.0,,,,95.1,53.0,,,,,37.0,,,,36.1,,,,,True,,,,True
39061,4882,8088.0,5670.9,,,,5642.0,4046.8,7332.1,,7220.8,3206.0,788.9,,,,760.0,-835.2,2450.1,,2338.8,True,,,,True,True,True,,True
39063,479,64.0,51.7,,,,53.0,,,,1917.8,-415.0,-427.3,,,,-426.0,,,,1438.8,False,,,,False,,,,False
39065,110,24.0,,,,,34.0,84.1,,,0.0,-86.0,,,,,-76.0,-25.9,,,-110.0,,,,,True,True,,,False
39067,21,8.0,,,,,58.0,,,,733.6,-13.0,,,,,37.0,,,,712.6,,,,,False,,,,False
39069,200,32.0,,,,,7.0,,,,647.2,-168.0,,,,,-193.0,,,,447.2,,,,,False,,,,False
39071,147,48.0,,,,,20.0,,,,1511.5,-99.0,,,,,-127.0,,,,1364.5,,,,,False,,,,False
39073,65,16.0,,,,,44.0,,,,246.1,-49.0,,,,,-21.0,,,,181.1,,,,,True,,,,False
39075,96,264.0,,,,,552.0,398.2,,,113.4,168.0,,,,,456.0,302.2,,,17.4,,,,,False,False,,,True
39077,254,232.0,490.3,,,,198.0,362.4,,,77.6,-22.0,236.3,,,,-56.0,108.4,,,-176.4,False,,,,False,False,,,False
39079,153,48.0,,,,,43.0,,,,68.1,-105.0,,,,,-110.0,,,,-84.9,,,,,False,,,,True
39081,183,176.0,82.1,,,,153.0,96.1,,,1983.9,-7.0,-100.9,,,,-30.0,-86.9,,,1800.9,False,,,,False,False,,,False
39083,205,40.0,0.1,,,,56.0,,,,0.6,-165.0,-204.9,,,,-149.0,,,,-204.4,False,,,,True,,,,False
39085,823,776.0,504.0,,,,687.0,909.0,944.1,,4741.6,-47.0,-319.0,,,,-136.0,86.0,121.1,,3918.6,False,,,,False,False,False,,False
39087,394,120.0,0.0,,,,87.0,,,,1166.3,-274.0,-394.0,,,,-307.0,,,,772.3,False,,,,False,,,,False
39089,1100,816.0,613.9,,,,843.0,653.1,1383.8,,2267.4,-284.0,-486.1,,,,-257.0,-446.9,283.8,,1167.4,False,,,,True,False,True,,False
39091,180,104.0,,,,,26.0,,,,579.8,-76.0,,,,,-154.0,,,,399.8,,,,,False,,,,False
39093,1043,984.0,532.9,,,,3292.0,711.8,2068.3,,2339.0,-59.0,-510.1,,,,2249.0,-331.2,1025.3,,1296.0,False,,,,False,False,False,,False
39095,3708,2016.0,988.1,,,,7778.0,239.7,1762.8,,5618.2,-1692.0,-2719.9,,,,4070.0,-3468.3,-1945.2,,1910.2,False,,,,False,False,False,,False
39097,505,184.0,,,,,188.0,77.0,,,1281.5,-321.0,,,,,-317.0,-428.0,,,776.5,,,,,True,False,,,False
39099,960,880.0,535.5,,,,1891.0,252.5,793.1,,2715.7,-80.0,-424.5,,,,931.0,-707.5,-166.9,,1755.7,False,,,,False,False,False,,False
39101,278,120.0,97.2,,,,2112.0,14.0,72.8,,323.4,-158.0,-180.8,,,,1834.0,-264.0,-205.2,,45.4,False,,,,False,False,False,,True
39103,699,592.0,279.7,,,,1443.0,557.9,913.2,,1860.6,-107.0,-419.3,,,,744.0,-141.1,214.2,,1161.6,False,,,,False,False,False,,False
39105,139,8.0,,,,,8.0,,,,405.1,-131.0,,,,,-131.0,,,,266.1,,,,,False,,,,False
39107,578,152.0,,,,,158.0,69.1,,,274.6,-426.0,,,,,-420.0,-508.9,,,-303.4,,,,,True,False,,,True
39109,619,408.0,161.3,,,,440.0,202.1,399.0,,1788.8,-211.0,-457.7,,,,-179.0,-416.9,-220.0,,1169.8,False,,,,True,False,False,,False
39111,16,8.0,,,,,44.0,,,,0.0,-8.0,,,,,28.0,,,,-16.0,,,,,False,,,,False
39113,4125,4072.0,7969.9,,,,2602.0,3176.6,7319.4,,8461.2,-53.0,3844.9,,,,-1523.0,-948.4,3194.4,,4336.2,False,,,,False,False,False,,False
39115,34,0.0,,,,,8.0,,,,0.0,-34.0,,,,,-26.0,,,,-34.0,,,,,True,,,,True
39117,118,32.0,,,,,38.0,10.0,,,120.5,-86.0,,,,,-80.0,-108.0,,,2.5,,,,,True,False,,,True
39119,214,152.0,207.3,,,,120.0,170.3,,,2796.7,-62.0,-6.7,,,,-94.0,-43.7,,,2582.7,True,,,,False,True,,,False
39121,13,24.0,,,,,8.0,,,,593.6,11.0,,,,,-5.0,,,,580.6,,,,,True,,,,False
39123,285,240.0,,,,,96.0,129.0,,,1574.2,-45.0,,,,,-189.0,-156.0,,,1289.2,,,,,False,False,,,False
39125,56,56.0,,,,,3.0,,,,792.4,0.0,,,,,-53.0,,,,736.4,,,,,False,,,,False
39127,204,96.0,,,,,32.0,,,,1280.7,-108.0,,,,,-172.0,,,,1076.7,,,,,False,,,,False
39129,294,272.0,21.9,,,,1130.0,14.7,198.8,,236.0,-22.0,-272.1,,,,836.0,-279.3,-95.2,,-58.0,False,,,,False,False,False,,False
39131,85,40.0,,,,,11.0,,,,438.5,-45.0,,,,,-74.0,,,,353.5,,,,,False,,,,False
39133,436,480.0,83.9,,,,1185.0,333.3,1064.1,,3140.3,44.0,-352.1,,,,749.0,-102.7,628.1,,2704.3,False,,,,False,False,False,,False
39135,285,136.0,,,,,20.0,,,,560.8,-149.0,,,,,-265.0,,,,275.8,,,,,False,,,,False
39137,271,80.0,,,,,21.0,139.5,,,124.4,-191.0,,,,,-250.0,-131.5,,,-146.6,,,,,False,True,,,True
39139,349,312.0,439.8,,,,637.0,320.7,,,604.6,-37.0,90.8,,,,288.0,-28.3,,,255.6,False,,,,False,True,,,False
39141,635,208.0,119.2,,,,189.0,330.5,,,161.7,-427.0,-515.8,,,,-446.0,-304.5,,,-473.3,False,,,,False,True,,,False
39143,397,264.0,292.8,,,,137.0,165.8,,,1678.1,-133.0,-104.2,,,,-260.0,-231.2,,,1281.1,True,,,,False,False,,,False
39145,327,232.0,50.4,,,,126.0,,,,3407.9,-95.0,-276.6,,,,-201.0,,,,3080.9,False,,,,False,,,,False
39147,335,64.0,0.5,,,,23.0,,,,2684.2,-271.0,-334.5,,,,-312.0,,,,2349.2,False,,,,False,,,,False
39149,357,72.0,,,,,27.0,,,,57.8,-285.0,,,,,-330.0,,,,-299.2,,,,,False,,,,False
39151,1225,984.0,595.6,,,,2933.0,961.4,1955.1,,3598.7,-241.0,-629.4,,,,1708.0,-263.6,730.1,,2373.7,False,,,,False,False,False,,False
39153,2312,1736.0,1176.3,,,,5440.0,1614.8,2209.9,,4379.1,-576.0,-1135.7,,,,3128.0,-697.2,-102.1,,2067.1,False,,,,False,False,True,,False
39155,732,960.0,871.9,,,,937.0,680.5,918.0,,969.0,228.0,139.9,,,,205.0,-51.5,186.0,,237.0,True,,,,True,True,True,,False
39157,273,504.0,649.5,,,,476.0,274.0,675.1,,366.4,231.0,376.5,,,,203.0,1.0,402.1,,93.4,False,,,,True,True,False,,True
39159,302,88.0,40.1,,,,47.0,,,,12.7,-214.0,-261.9,,,,-255.0,,,,-289.3,False,,,,False,,,,False
39161,51,104.0,,,,,11.0,,,,235.2,53.0,,,,,-40.0,,,,184.2,,,,,True,,,,False
39163,16,8.0,,,,,8.0,,,,610.6,-8.0,,,,,-8.0,,,,594.6,,,,,False,,,,False
39165,1498,1232.0,2067.6,,,,1143.0,744.8,2745.9,,2023.1,-266.0,569.6,,,,-355.0,-753.2,1247.9,,525.1,False,,,,False,False,False,,False
39167,87,120.0,8.1,,,,151.0,14.5,,,1376.0,33.0,-78.9,,,,64.0,-72.5,,,1289.0,False,,,,False,False,,,False
39169,438,96.0,214.0,,,,831.0,78.4,259.8,,568.7,-342.0,-224.0,,,,393.0,-359.6,-178.2,,130.7,True,,,,False,False,True,,True
39171,90,56.0,,,,,38.0,,,,62.9,-34.0,,,,,-52.0,,,,-27.1,,,,,False,,,,True
39173,939,608.0,186.8,,,,331.0,321.1,623.7,,2292.6,-331.0,-752.2,,,,-608.0,-617.9,-315.3,,1353.6,False,,,,False,False,True,,False
39175,128,40.0,,,,,8.0,,,,838.8,-88.0,,,,,-120.0,,,,710.8,,,,,False,,,,False
40001,365,128.0,,,,,989.0,53.0,,,39.1,-237.0,,,,,624.0,-312.0,,,-325.9,,,,,False,False,,,False
40003,20,0.0,,,,,0.0,,,,0.0,-20.0,,,,,-20.0,,,,-20.0,,,,,False,,,,False
40005,134,72.0,,,,,101.0,,,,50.3,-62.0,,,,,-33.0,,,,-83.7,,,,,True,,,,False
40007,14,0.0,,,,,2.0,,,,0.0,-14.0,,,,,-12.0,,,,-14.0,,,,,True,,,,True
40009,121,24.0,,,,,2333.0,,,,6.7,-97.0,,,,,2212.0,,,,-114.3,,,,,False,,,,False
40011,75,32.0,,,,,264.0,,,,230.2,-43.0,,,,,189.0,,,,155.2,,,,,False,,,,False
40013,471,456.0,,,,,1226.0,439.0,,,1125.4,-15.0,,,,,755.0,-32.0,,,654.4,,,,,False,False,,,False
40015,391,104.0,,,,,728.0,16.1,,,36.5,-287.0,,,,,337.0,-374.9,,,-354.5,,,,,False,False,,,False
40017,1136,1232.0,657.6,,,,4508.0,1299.9,,,1816.5,96.0,-478.4,,,,3372.0,163.9,,,680.5,False,,,,False,False,,,False
40019,260,344.0,,,,,1907.0,483.9,,,319.8,84.0,,,,,1647.0,223.9,,,59.8,,,,,False,False,,,True
40021,644,224.0,,,,,1028.0,293.0,,,1469.3,-420.0,,,,,384.0,-351.0,,,825.3,,,,,True,True,,,False
40023,137,32.0,,,,,389.0,22.1,,,2.2,-105.0,,,,,252.0,-114.9,,,-134.8,,,,,False,False,,,False
40025,14,0.0,,,,,0.0,,,,0.0,-14.0,,,,,-14.0,,,,-14.0,,,,,False,,,,False
