,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19155,808,616.0,1899.4,,,,,568.0,145.1,419.2,,,303.9,-192.0,1091.4,,,,,-240.0,-662.9,-388.8,,,-504.1,False,,,,,False,False,False,,,False
19157,89,21.0,,,,,,42.0,,28.5,,,0.2,-68.0,,,,,,-47.0,,-60.5,,,-88.8,,,,,,True,,True,,,False
19159,19,7.0,,,,,,7.0,5.4,,,,16.6,-12.0,,,,,,-12.0,-13.6,,,,-2.4,,,,,,False,False,,,,True
19161,52,35.0,,,,,,91.0,23.6,,,,16.1,-17.0,,,,,,39.0,-28.4,,,,-35.9,,,,,,False,False,,,,False
19163,1086,1722.0,1955.5,,,,,1214.0,1656.2,1576.5,435.3,,239.5,636.0,869.5,,,,,128.0,570.2,490.5,-650.7,,-846.5,False,,,,,True,True,True,False,,False
19165,100,35.0,,,,,,72.0,6.1,59.0,,,1.1,-65.0,,,,,,-28.0,-93.9,-41.0,,,-98.9,,,,,,True,False,True,,,False
19167,444,175.0,,,,,,283.0,47.3,136.2,,,1.8,-269.0,,,,,,-161.0,-396.7,-307.8,,,-442.2,,,,,,True,False,False,,,False
19169,1947,504.0,1269.5,,,,,680.0,309.2,551.2,,,24.3,-1443.0,-677.5,,,,,-1267.0,-1637.8,-1395.8,,,-1922.7,True,,,,,True,False,True,,,False
19171,143,168.0,,,,,,58.0,28.0,21.3,,,163.8,25.0,,,,,,-85.0,-115.0,-121.7,,,20.8,,,,,,False,False,False,,,True
19173,34,0.0,,,,,,23.0,11.7,,,,0.0,-34.0,,,,,,-11.0,-22.3,,,,-34.0,,,,,,True,True,,,,True
19175,41,112.0,,,,,,41.0,28.4,,,,1.2,71.0,,,,,,0.0,-12.6,,,,-39.8,,,,,,True,True,,,,True
19177,87,7.0,,,,,,7.0,3.4,,,,327.8,-80.0,,,,,,-80.0,-83.6,,,,240.8,,,,,,False,False,,,,False
19179,393,119.0,,,,,,269.0,25.1,13.2,,,922.9,-274.0,,,,,,-124.0,-367.9,-379.8,,,529.9,,,,,,True,False,False,,,False
19181,451,525.0,366.5,,,,,207.0,180.5,373.7,,,829.8,74.0,-84.5,,,,,-244.0,-270.5,-77.3,,,378.8,False,,,,,False,False,False,,,False
19183,103,56.0,,,,,,53.0,9.7,63.7,,,35.4,-47.0,,,,,,-50.0,-93.3,-39.3,,,-67.6,,,,,,False,False,True,,,False
19185,61,0.0,,,,,,7.0,2.2,,,,0.0,-61.0,,,,,,-54.0,-58.8,,,,-61.0,,,,,,True,True,,,,True
19187,765,1148.0,,,,,,397.0,193.0,281.9,,,36.5,383.0,,,,,,-368.0,-572.0,-483.1,,,-728.5,,,,,,True,False,False,,,False
19189,124,119.0,,,,,,37.0,22.5,,,,0.0,-5.0,,,,,,-87.0,-101.5,,,,-124.0,,,,,,False,False,,,,False
19191,185,56.0,,,,,,35.0,10.6,,,,18.8,-129.0,,,,,,-150.0,-174.4,,,,-166.2,,,,,,False,False,,,,False
19193,865,735.0,191.3,,,,,878.0,211.7,83.7,889.6,,641.8,-130.0,-673.7,,,,,13.0,-653.3,-781.3,24.6,,-223.2,False,,,,,True,False,False,True,,False
19195,52,77.0,,,,,,21.0,23.5,,,,84.4,25.0,,,,,,-31.0,-28.5,,,,32.4,,,,,,False,False,,,,False
19197,121,126.0,,,,,,100.0,13.5,9.7,,,10.1,5.0,,,,,,-21.0,-107.5,-111.3,,,-110.9,,,,,,False,False,False,,,False
20001,17,28.0,,,,,,21.0,,,,,3.5,11.0,,,,,,4.0,,,,,-13.5,,,,,,True,,,,,False
20003,22,98.0,,,,,,24.0,3.6,,,,55.5,76.0,,,,,,2.0,-18.4,,,,33.5,,,,,,True,True,,,,True
20005,186,49.0,,,,,,61.0,3.1,,,,22.2,-137.0,,,,,,-125.0,-182.9,,,,-163.8,,,,,,True,False,,,,False
20007,4,7.0,,,,,,17.0,0.0,,,,0.5,3.0,,,,,,13.0,-4.0,,,,-3.5,,,,,,False,False,,,,False
20009,258,84.0,,,,,,104.0,6.7,,,,77.6,-174.0,,,,,,-154.0,-251.3,,,,-180.4,,,,,,True,False,,,,False
20011,39,42.0,,,,,,59.0,18.4,,,,8.2,3.0,,,,,,20.0,-20.6,,,,-30.8,,,,,,False,False,,,,False
20013,60,28.0,,,,,,37.0,2.0,,,,2.8,-32.0,,,,,,-23.0,-58.0,,,,-57.2,,,,,,True,False,,,,False
20015,319,189.0,204.0,,,,,351.0,21.8,404.1,,,95.8,-130.0,-115.0,,,,,32.0,-297.2,85.1,,,-223.2,True,,,,,True,False,True,,,False
20017,72,7.0,,,,,,2.0,0.1,,,,0.4,-65.0,,,,,,-70.0,-71.9,,,,-71.6,,,,,,False,False,,,,False
20019,4,0.0,,,,,,2.0,0.1,,,,0.0,-4.0,,,,,,-2.0,-3.9,,,,-4.0,,,,,,True,True,,,,False
20021,244,63.0,,,,,,119.0,8.6,,,,48.5,-181.0,,,,,,-125.0,-235.4,,,,-195.5,,,,,,True,False,,,,False
20023,6,0.0,,,,,,0.0,0.0,,,,0.0,-6.0,,,,,,-6.0,-6.0,,,,-6.0,,,,,,False,True,,,,False
20025,11,14.0,,,,,,8.0,3.0,,,,1.9,3.0,,,,,,-3.0,-8.0,,,,-9.1,,,,,,False,False,,,,False
20027,29,14.0,,,,,,21.0,0.9,,,,0.2,-15.0,,,,,,-8.0,-28.1,,,,-28.8,,,,,,True,False,,,,False
20029,35,0.0,,,,,,24.0,2.7,,,,0.3,-35.0,,,,,,-11.0,-32.3,,,,-34.7,,,,,,True,True,,,,True
20031,30,42.0,,,,,,31.0,3.7,,,,11.1,12.0,,,,,,1.0,-26.3,,,,-18.9,,,,,,True,False,,,,False
20033,6,0.0,,,,,,4.0,0.1,,,,0.0,-6.0,,,,,,-2.0,-5.9,,,,-6.0,,,,,,True,True,,,,False
20035,173,98.0,,,,,,217.0,31.3,,,,56.0,-75.0,,,,,,44.0,-141.7,,,,-117.0,,,,,,True,False,,,,False
20037,458,196.0,,,,,,328.0,11.8,146.1,,,34.9,-262.0,,,,,,-130.0,-446.2,-311.9,,,-423.1,,,,,,True,False,False,,,False
20039,5,21.0,,,,,,0.0,,,,,2.4,16.0,,,,,,-5.0,,,,,-2.6,,,,,,True,,,,,True
20041,56,56.0,,,,,,80.0,5.6,,,,171.7,0.0,,,,,,24.0,-50.4,,,,115.7,,,,,,False,False,,,,False
20043,49,35.0,,,,,,21.0,3.0,,,,16.5,-14.0,,,,,,-28.0,-46.0,,,,-32.5,,,,,,False,False,,,,False
20045,1082,553.0,1364.8,,,,,793.0,69.2,937.9,,,183.8,-529.0,282.8,,,,,-289.0,-1012.8,-144.1,,,-898.2,True,,,,,True,False,True,,,False
20047,27,0.0,,,,,,7.0,0.3,,,,0.2,-27.0,,,,,,-20.0,-26.7,,,,-26.8,,,,,,True,True,,,,True
20049,0,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,0.0,,,,,,True,,,,,True
20051,456,252.0,,,,,,73.0,14.0,,,,216.1,-204.0,,,,,,-383.0,-442.0,,,,-239.9,,,,,,False,False,,,,False
20053,11,21.0,,,,,,15.0,0.5,,,,3.0,10.0,,,,,,4.0,-10.5,,,,-8.0,,,,,,True,False,,,,True
20055,357,140.0,,,,,,219.0,12.7,9.7,,,2.0,-217.0,,,,,,-138.0,-344.3,-347.3,,,-355.0,,,,,,True,False,False,,,False
20057,432,119.0,,,,,,308.0,2.5,15.2,,,0.0,-313.0,,,,,,-124.0,-429.5,-416.8,,,-432.0,,,,,,True,False,False,,,False
20059,162,175.0,,,,,,121.0,70.0,143.7,,,91.5,13.0,,,,,,-41.0,-92.0,-18.3,,,-70.5,,,,,,False,False,False,,,False
20061,200,28.0,,,,,,283.0,35.3,,,,29.9,-172.0,,,,,,83.0,-164.7,,,,-170.1,,,,,,True,True,,,,True
20063,16,0.0,,,,,,0.0,0.0,,,,0.0,-16.0,,,,,,-16.0,-16.0,,,,-16.0,,,,,,False,True,,,,False
20065,17,14.0,,,,,,0.0,,,,,2.4,-3.0,,,,,,-17.0,,,,,-14.6,,,,,,False,,,,,False
20067,109,105.0,,,,,,23.0,16.4,,,,34.5,-4.0,,,,,,-86.0,-92.6,,,,-74.5,,,,,,False,False,,,,False
20069,81,63.0,,,,,,9.0,2.5,,,,21.0,-18.0,,,,,,-72.0,-78.5,,,,-60.0,,,,,,False,False,,,,False
20071,2,21.0,,,,,,0.0,,,,,5.1,19.0,,,,,,-2.0,,,,,3.1,,,,,,True,,,,,True
20073,19,0.0,,,,,,14.0,0.4,,,,0.0,-19.0,,,,,,-5.0,-18.6,,,,-19.0,,,,,,True,True,,,,False
20075,8,14.0,,,,,,8.0,2.5,,,,2.5,6.0,,,,,,0.0,-5.5,,,,-5.5,,,,,,True,True,,,,True
20077,113,14.0,,,,,,26.0,0.1,,,,0.6,-99.0,,,,,,-87.0,-112.9,,,,-112.4,,,,,,True,False,,,,False
20079,202,294.0,,,,,,189.0,94.8,173.3,,,131.8,92.0,,,,,,-13.0,-107.2,-28.7,,,-70.2,,,,,,True,False,True,,,True
20081,59,7.0,,,,,,9.0,2.4,,,,0.7,-52.0,,,,,,-50.0,-56.6,,,,-58.3,,,,,,True,False,,,,False
20083,5,7.0,,,,,,0.0,0.2,,,,0.5,2.0,,,,,,-5.0,-4.8,,,,-4.5,,,,,,False,False,,,,False
20085,92,49.0,,,,,,59.0,0.0,22.2,,,5.0,-43.0,,,,,,-33.0,-92.0,-69.8,,,-87.0,,,,,,True,False,False,,,False
20087,87,21.0,,,,,,68.0,2.5,,,,9.7,-66.0,,,,,,-19.0,-84.5,,,,-77.3,,,,,,True,False,,,,False
20089,9,7.0,,,,,,0.0,0.1,,,,3.9,-2.0,,,,,,-9.0,-8.9,,,,-5.1,,,,,,False,False,,,,False
20091,5060,5670.0,8417.9,,,,,3733.0,6479.3,6433.4,4556.2,,5301.4,610.0,3357.9,,,,,-1327.0,1419.3,1373.4,-503.8,,241.4,False,,,,,False,False,False,True,,True
20093,23,28.0,,,,,,7.0,4.2,,,,6.1,5.0,,,,,,-16.0,-18.8,,,,-16.9,,,,,,False,False,,,,False
20095,40,7.0,,,,,,14.0,,,,,1.9,-33.0,,,,,,-26.0,,,,,-38.1,,,,,,True,,,,,False
20097,10,14.0,,,,,,7.0,0.1,,,,3.1,4.0,,,,,,-3.0,-9.9,,,,-6.9,,,,,,True,False,,,,False
20099,121,140.0,,,,,,130.0,12.6,,,,25.6,19.0,,,,,,9.0,-108.4,,,,-95.4,,,,,,True,False,,,,False
20101,3,0.0,,,,,,0.0,0.1,,,,0.0,-3.0,,,,,,-3.0,-2.9,,,,-3.0,,,,,,False,True,,,,False
20103,453,273.0,80.4,,,,,693.0,61.3,45.3,323.9,,43.0,-180.0,-372.6,,,,,240.0,-391.7,-407.7,-129.1,,-410.0,False,,,,,False,False,False,True,,False
20105,5,21.0,,,,,,0.0,,,,,7.7,16.0,,,,,,-5.0,,,,,2.7,,,,,,True,,,,,True
20107,38,28.0,,,,,,18.0,2.4,,,,8.0,-10.0,,,,,,-20.0,-35.6,,,,-30.0,,,,,,False,False,,,,False
20109,1,0.0,,,,,,0.0,,,,,0.2,-1.0,,,,,,-1.0,,,,,-0.8,,,,,,False,,,,,True
20111,493,189.0,,,,,,419.0,18.4,61.7,,,28.8,-304.0,,,,,,-74.0,-474.6,-431.3,,,-464.2,,,,,,True,False,False,,,False
20113,132,63.0,,,,,,130.0,15.1,,,,21.4,-69.0,,,,,,-2.0,-116.9,,,,-110.6,,,,,,True,False,,,,False
20115,52,21.0,,,,,,36.0,0.9,,,,6.4,-31.0,,,,,,-16.0,-51.1,,,,-45.6,,,,,,True,False,,,,False
20117,14,35.0,,,,,,21.0,,,,,3.2,21.0,,,,,,7.0,,,,,-10.8,,,,,,True,,,,,True
20119,42,7.0,,,,,,7.0,1.4,,,,2.2,-35.0,,,,,,-35.0,-40.6,,,,-39.8,,,,,,False,False,,,,False
20121,175,119.0,,,,,,125.0,21.2,,,,57.6,-56.0,,,,,,-50.0,-153.8,,,,-117.4,,,,,,True,False,,,,False
20123,21,56.0,,,,,,10.0,0.8,,,,24.4,35.0,,,,,,-11.0,-20.2,,,,3.4,,,,,,True,True,,,,True
20125,221,98.0,,,,,,213.0,6.9,,,,63.5,-123.0,,,,,,-8.0,-214.1,,,,-157.5,,,,,,True,False,,,,False
20127,18,7.0,,,,,,9.0,0.1,,,,1.2,-11.0,,,,,,-9.0,-17.9,,,,-16.8,,,,,,True,False,,,,False
20129,5,0.0,,,,,,3.0,0.2,,,,0.0,-5.0,,,,,,-2.0,-4.8,,,,-5.0,,,,,,True,True,,,,False
20131,18,49.0,,,,,,48.0,2.9,,,,17.7,31.0,,,,,,30.0,-15.1,,,,-0.3,,,,,,True,True,,,,True
20133,78,77.0,,,,,,69.0,11.3,,,,27.8,-1.0,,,,,,-9.0,-66.7,,,,-50.2,,,,,,False,False,,,,False
20135,27,7.0,,,,,,2.0,0.1,,,,0.8,-20.0,,,,,,-25.0,-26.9,,,,-26.2,,,,,,False,False,,,,False
20137,2,28.0,,,,,,5.0,2.1,,,,8.2,26.0,,,,,,3.0,0.1,,,,6.2,,,,,,True,True,,,,True
20139,36,35.0,,,,,,47.0,1.8,,,,17.0,-1.0,,,,,,11.0,-34.2,,,,-19.0,,,,,,False,False,,,,False
20141,2,0.0,,,,,,0.0,0.0,,,,0.0,-2.0,,,,,,-2.0,-2.0,,,,-2.0,,,,,,False,True,,,,False
20143,24,49.0,,,,,,16.0,1.3,,,,17.7,25.0,,,,,,-8.0,-22.7,,,,-6.3,,,,,,True,True,,,,True
20145,238,21.0,,,,,,21.0,,,,,3.9,-217.0,,,,,,-217.0,,,,,-234.1,,,,,,False,,,,,False
20147,23,14.0,,,,,,4.0,5.8,,,,6.7,-9.0,,,,,,-19.0,-17.2,,,,-16.3,,,,,,False,False,,,,False
20149,78,63.0,,,,,,213.0,22.4,,,,29.6,-15.0,,,,,,135.0,-55.6,,,,-48.4,,,,,,False,False,,,,False
20151,29,70.0,,,,,,39.0,4.7,,,,21.7,41.0,,,,,,10.0,-24.3,,,,-7.3,,,,,,True,True,,,,True
20153,2,0.0,,,,,,0.0,,,,,,-2.0,,,,,,-2.0,,,,,,,,,,,False,,,,,
20155,662,238.0,4.4,,,,,343.0,90.2,0.1,,,203.9,-424.0,-657.6,,,,,-319.0,-571.8,-661.9,,,-458.1,False,,,,,True,False,False,,,False
20157,18,28.0,,,,,,10.0,2.2,,,,4.3,10.0,,,,,,-8.0,-15.8,,,,-13.7,,,,,,True,False,,,,False
20159,32,28.0,,,,,,28.0,0.4,,,,8.2,-4.0,,,,,,-4.0,-31.6,,,,-23.8,,,,,,False,False,,,,False
20161,848,315.0,631.3,,,,,733.0,80.3,387.4,,,124.2,-533.0,-216.7,,,,,-115.0,-767.7,-460.6,,,-723.8,True,,,,,True,False,True,,,False
20163,24,0.0,,,,,,3.0,0.2,,,,0.0,-24.0,,,,,,-21.0,-23.8,,,,-24.0,,,,,,True,True,,,,False
20165,20,7.0,,,,,,2.0,,,,,0.9,-13.0,,,,,,-18.0,,,,,-19.1,,,,,,False,,,,,False
20167,54,14.0,,,,,,7.0,,,,,3.6,-40.0,,,,,,-47.0,,,,,-50.4,,,,,,False,,,,,False
20169,278,371.0,821.1,,,,,375.0,89.7,404.8,,,153.7,93.0,543.1,,,,,97.0,-188.3,126.8,,,-124.3,False,,,,,False,False,False,,,False
20171,68,14.0,,,,,,7.0,1.0,,,,1.7,-54.0,,,,,,-61.0,-67.0,,,,-66.3,,,,,,False,False,,,,False
20173,5046,4158.0,5119.0,,,,,4251.0,6653.7,4543.7,3677.1,,4531.2,-888.0,73.0,,,,,-795.0,1607.7,-502.3,-1368.9,,-514.8,True,,,,,True,False,True,False,,True
20175,427,161.0,,,,,,231.0,17.3,13.9,,,0.0,-266.0,,,,,,-196.0,-409.7,-413.1,,,-427.0,,,,,,True,False,False,,,False
20177,1137,1183.0,2073.8,,,,,1938.0,225.6,1367.0,259.6,,850.2,46.0,936.8,,,,,801.0,-911.4,230.0,-877.4,,-286.8,False,,,,,False,False,False,False,,False
20179,5,7.0,,,,,,0.0,0.2,,,,1.0,2.0,,,,,,-5.0,-4.8,,,,-4.0,,,,,,False,False,,,,False
20181,9,7.0,,,,,,0.0,0.3,,,,1.3,-2.0,,,,,,-9.0,-8.7,,,,-7.7,,,,,,False,False,,,,False
20183,2,0.0,,,,,,0.0,0.1,,,,0.0,-2.0,,,,,,-2.0,-1.9,,,,-2.0,,,,,,False,True,,,,False
20185,41,7.0,,,,,,12.0,0.1,,,,0.3,-34.0,,,,,,-29.0,-40.9,,,,-40.7,,,,,,True,False,,,,False
20187,31,0.0,,,,,,0.0,0.4,,,,0.0,-31.0,,,,,,-31.0,-30.6,,,,-31.0,,,,,,False,True,,,,False
20189,26,35.0,,,,,,17.0,3.5,,,,7.7,9.0,,,,,,-9.0,-22.5,,,,-18.3,,,,,,False,False,,,,False
20191,75,210.0,,,,,,120.0,6.3,,,,297.8,135.0,,,,,,45.0,-68.7,,,,222.8,,,,,,True,True,,,,False
20193,34,21.0,,,,,,8.0,,,,,6.0,-13.0,,,,,,-26.0,,,,,-28.0,,,,,,False,,,,,False
20195,32,21.0,,,,,,0.0,0.1,,,,1.8,-11.0,,,,,,-32.0,-31.9,,,,-30.2,,,,,,False,False,,,,False
20197,22,7.0,,,,,,15.0,2.3,,,,2.9,-15.0,,,,,,-7.0,-19.7,,,,-19.1,,,,,,True,False,,,,False
20199,10,0.0,,,,,,0.0,,,,,,-10.0,,,,,,-10.0,,,,,,,,,,,False,,,,,
20201,15,7.0,,,,,,7.0,,,,,1.1,-8.0,,,,,,-8.0,,,,,-13.9,,,,,,False,,,,,False
20203,4,0.0,,,,,,0.0,,,,,,-4.0,,,,,,-4.0,,,,,,,,,,,False,,,,,
20205,39,7.0,,,,,,21.0,0.2,,,,1.9,-32.0,,,,,,-18.0,-38.8,,,,-37.1,,,,,,True,False,,,,False
20207,2,0.0,,,,,,7.0,0.5,,,,0.0,-2.0,,,,,,5.0,-1.5,,,,-2.0,,,,,,False,True,,,,False
20209,2713,4046.0,3403.6,,,,,2545.0,2037.2,1491.9,3967.5,,977.7,1333.0,690.6,,,,,-168.0,-675.8,-1221.1,1254.5,,-1735.3,True,,,,,True,True,True,True,,False
21001,123,119.0,,,,,,109.0,50.7,70.3,,,7.2,-4.0,,,,,,-14.0,-72.3,-52.7,,,-115.8,,,,,,False,False,False,,,False
21003,65,56.0,,,,,,119.0,5.4,89.5,,,0.7,-9.0,,,,,,54.0,-59.6,24.5,,,-64.3,,,,,,False,False,False,,,False
21005,89,21.0,,,,,,30.0,7.5,,,,0.1,-68.0,,,,,,-59.0,-81.5,,,,-88.9,,,,,,True,False,,,,False
21007,21,56.0,,,,,,26.0,3.1,,,,0.8,35.0,,,,,,5.0,-17.9,,,,-20.2,,,,,,True,True,,,,True
21009,370,252.0,,,,,,165.0,170.4,400.9,,,1445.9,-118.0,,,,,,-205.0,-199.6,30.9,,,1075.9,,,,,,False,False,True,,,False
21011,45,14.0,,,,,,16.0,3.6,,,,0.2,-31.0,,,,,,-29.0,-41.4,,,,-44.8,,,,,,True,False,,,,False
21013,269,434.0,,,,,,237.0,1118.5,65.9,,,519.7,165.0,,,,,,-32.0,849.5,-203.1,,,250.7,,,,,,True,False,False,,,False
21015,540,693.0,571.2,,,,,847.0,205.4,672.3,1587.2,,171.9,153.0,31.2,,,,,307.0,-334.6,132.3,1047.2,,-368.1,True,,,,,False,False,True,False,,False
21017,76,91.0,,,,,,47.0,36.0,,,,133.7,15.0,,,,,,-29.0,-40.0,,,,57.7,,,,,,False,False,,,,False
21019,165,238.0,,,,,,123.0,25.4,312.8,,,84.4,73.0,,,,,,-42.0,-139.6,147.8,,,-80.6,,,,,,True,False,False,,,False
21021,163,105.0,,,,,,123.0,18.5,,,,27.0,-58.0,,,,,,-40.0,-144.5,,,,-136.0,,,,,,True,False,,,,False
21023,15,35.0,,,,,,8.0,4.4,,,,364.8,20.0,,,,,,-7.0,-10.6,,,,349.8,,,,,,True,True,,,,False
21025,42,7.0,,,,,,28.0,2.7,,,,0.2,-35.0,,,,,,-14.0,-39.3,,,,-41.8,,,,,,True,False,,,,False
21027,66,56.0,,,,,,47.0,5.6,,,,833.5,-10.0,,,,,,-19.0,-60.4,,,,767.5,,,,,,False,False,,,,False
21029,477,154.0,55.6,,,,,206.0,56.1,204.1,,,2161.0,-323.0,-421.4,,,,,-271.0,-420.9,-272.9,,,1684.0,False,,,,,True,False,True,,,False
21031,58,84.0,,,,,,64.0,22.5,13.7,,,2.8,26.0,,,,,,6.0,-35.5,-44.3,,,-55.2,,,,,,True,False,False,,,False
21033,48,63.0,,,,,,42.0,6.9,,,,377.9,15.0,,,,,,-6.0,-41.1,,,,329.9,,,,,,True,False,,,,False
21035,317,154.0,,,,,,236.0,28.3,192.0,,,507.5,-163.0,,,,,,-81.0,-288.7,-125.0,,,190.5,,,,,,True,False,True,,,False
21037,360,350.0,304.3,,,,,806.0,284.9,558.2,607.1,,819.3,-10.0,-55.7,,,,,446.0,-75.1,198.2,247.1,,459.3,False,,,,,False,False,False,False,,False
21039,49,21.0,,,,,,14.0,2.4,,,,0.0,-28.0,,,,,,-35.0,-46.6,,,,-49.0,,,,,,False,False,,,,False
21041,93,203.0,,,,,,46.0,375.9,53.3,,,202.8,110.0,,,,,,-47.0,282.9,-39.7,,,109.8,,,,,,True,False,True,,,True
21043,75,147.0,,,,,,44.0,30.2,,,,1.2,72.0,,,,,,-31.0,-44.8,,,,-73.8,,,,,,True,True,,,,False
21045,165,357.0,,,,,,52.0,1242.2,,,,39.5,192.0,,,,,,-113.0,1077.2,,,,-125.5,,,,,,True,False,,,,True
21047,551,434.0,428.3,,,,,523.0,113.3,531.1,,,33.9,-117.0,-122.7,,,,,-28.0,-437.7,-19.9,,,-517.1,False,,,,,True,False,True,,,False
21049,153,56.0,,,,,,107.0,3.1,79.5,,,0.6,-97.0,,,,,,-46.0,-149.9,-73.5,,,-152.4,,,,,,True,False,True,,,False
21051,116,203.0,,,,,,158.0,406.0,77.2,,,628.1,87.0,,,,,,42.0,290.0,-38.8,,,512.1,,,,,,True,False,True,,,False
21053,66,28.0,,,,,,70.0,3.1,,,,435.8,-38.0,,,,,,4.0,-62.9,,,,369.8,,,,,,True,False,,,,False
21055,60,56.0,,,,,,28.0,3.4,,,,142.4,-4.0,,,,,,-32.0,-56.6,,,,82.4,,,,,,False,False,,,,False
21057,81,35.0,,,,,,21.0,6.2,,,,312.8,-46.0,,,,,,-60.0,-74.8,,,,231.8,,,,,,False,False,,,,False
21059,494,441.0,260.3,,,,,533.0,307.7,507.0,426.6,,455.6,-53.0,-233.7,,,,,39.0,-186.3,13.0,-67.4,,-38.4,False,,,,,True,False,True,False,,True
21061,38,42.0,,,,,,32.0,28.0,,,,0.1,4.0,,,,,,-6.0,-10.0,,,,-37.9,,,,,,False,False,,,,False
21063,25,28.0,,,,,,3.0,0.6,,,,306.3,3.0,,,,,,-22.0,-24.4,,,,281.3,,,,,,False,False,,,,False
21065,54,7.0,,,,,,21.0,3.4,,,,0.0,-47.0,,,,,,-33.0,-50.6,,,,-54.0,,,,,,True,False,,,,False
21067,2460,1736.0,3035.6,,,,,2946.0,937.5,2590.3,3111.5,,88.1,-724.0,575.6,,,,,486.0,-1522.5,130.3,651.5,,-2371.9,True,,,,,True,False,True,True,,False
21069,38,77.0,,,,,,26.0,42.2,,,,408.1,39.0,,,,,,-12.0,4.2,,,,370.1,,,,,,True,True,,,,False
21071,102,98.0,,,,,,100.0,25.6,,,,1174.6,-4.0,,,,,,-2.0,-76.4,,,,1072.6,,,,,,True,False,,,,False
21073,329,126.0,302.9,,,,,183.0,31.0,244.3,,,1689.4,-203.0,-26.1,,,,,-146.0,-298.0,-84.7,,,1360.4,True,,,,,True,False,True,,,False
21075,94,28.0,,,,,,25.0,7.6,,,,0.5,-66.0,,,,,,-69.0,-86.4,,,,-93.5,,,,,,False,False,,,,False
21077,24,28.0,,,,,,21.0,19.2,,,,244.3,4.0,,,,,,-3.0,-4.8,,,,220.3,,,,,,True,False,,,,False
21079,90,35.0,,,,,,45.0,47.2,,,,14.0,-55.0,,,,,,-45.0,-42.8,,,,-76.0,,,,,,True,True,,,,False
21081,67,77.0,,,,,,72.0,27.7,,,,394.2,10.0,,,,,,5.0,-39.3,,,,327.2,,,,,,True,False,,,,False
21083,294,602.0,,,,,,372.0,120.0,276.8,,,557.1,308.0,,,,,,78.0,-174.0,-17.2,,,263.1,,,,,,True,True,True,,,True
21085,134,70.0,,,,,,106.0,6.8,13.0,,,13.9,-64.0,,,,,,-28.0,-127.2,-121.0,,,-120.1,,,,,,True,False,False,,,False
21087,186,35.0,,,,,,36.0,2.1,,,,0.3,-151.0,,,,,,-150.0,-183.9,,,,-185.7,,,,,,True,False,,,,False
21089,209,42.0,,,,,,54.0,29.0,,,,1267.3,-167.0,,,,,,-155.0,-180.0,,,,1058.3,,,,,,True,False,,,,False
21091,31,56.0,,,,,,19.0,14.4,,,,6.2,25.0,,,,,,-12.0,-16.6,,,,-24.8,,,,,,True,True,,,,True
21093,649,539.0,475.4,,,,,307.0,196.4,839.0,,,951.4,-110.0,-173.6,,,,,-342.0,-452.6,190.0,,,302.4,False,,,,,False,False,False,,,False
21095,261,196.0,,,,,,101.0,135.7,,,,7.2,-65.0,,,,,,-160.0,-125.3,,,,-253.8,,,,,,False,False,,,,False
21097,71,49.0,,,,,,67.0,73.8,,,,119.8,-22.0,,,,,,-4.0,2.8,,,,48.8,,,,,,True,True,,,,False
21099,86,63.0,,,,,,70.0,12.7,,,,691.6,-23.0,,,,,,-16.0,-73.3,,,,605.6,,,,,,True,False,,,,False
21101,263,175.0,,,,,,233.0,105.7,218.9,,,12.9,-88.0,,,,,,-30.0,-157.3,-44.1,,,-250.1,,,,,,True,False,True,,,False
21103,115,91.0,,,,,,35.0,19.6,,,,663.6,-24.0,,,,,,-80.0,-95.4,,,,548.6,,,,,,False,False,,,,False
21105,59,35.0,,,,,,7.0,5.5,,,,1.4,-24.0,,,,,,-52.0,-53.5,,,,-57.6,,,,,,False,False,,,,False
21107,187,280.0,,,,,,285.0,229.6,110.3,,,821.0,93.0,,,,,,98.0,42.6,-76.7,,,634.0,,,,,,False,True,True,,,False
21109,169,14.0,,,,,,54.0,0.2,46.0,,,0.0,-155.0,,,,,,-115.0,-168.8,-123.0,,,-169.0,,,,,,True,False,True,,,False
