,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
19197,35,8.0,4.9,,15.0,14.0,,,,,35.0,12.6,,3.1,19.3,48.0,0.0,,28.5,,23.9,,,,6.0,32.0,-27.0,-30.1,,-20.0,-21.0,,,,,0.0,-22.4,,-31.9,-15.7,13.0,-35.0,,-6.5,,-11.1,,,,-29.0,-3.0,False,,True,True,,,,,True,True,,False,True,True,False,,True,,True,,,,False,True
20001,5,0.0,0.0,,2.0,0.0,,,,,14.0,4.8,,,0.7,,0.0,,4.7,,,,,,0.0,3.3,-5.0,-5.0,,-3.0,-5.0,,,,,9.0,-0.2,,,-4.3,,-5.0,,-0.3,,,,,,-5.0,-1.7,False,,True,False,,,,,False,True,,,True,,False,,True,,,,,,False,True
20003,11,4.0,3.9,,2.0,0.0,,,,,14.0,6.1,,0.4,0.6,,3.0,,4.0,,,,,,1.0,3.4,-7.0,-7.1,,-9.0,-11.0,,,,,3.0,-4.9,,-10.6,-10.4,,-8.0,,-7.0,,,,,,-10.0,-7.6,False,,False,False,,,,,True,True,,False,False,,False,,False,,,,,,False,False
20005,62,148.0,162.4,,46.0,277.0,,,,,31.0,22.9,,15.1,59.8,136.0,19.0,,10.6,,111.4,,,,116.0,57.1,86.0,100.4,,-16.0,215.0,,,,,-31.0,-39.1,,-46.9,-2.2,74.0,-43.0,,-51.4,,49.4,,,,54.0,-4.9,False,,True,False,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
20007,1,2.0,2.1,,1.0,0.0,,,,,2.0,1.4,,0.0,0.4,0.0,4.0,,1.6,,1.7,,,,3.0,2.7,1.0,1.1,,0.0,-1.0,,,,,1.0,0.4,,-1.0,-0.6,-1.0,3.0,,0.6,,0.7,,,,2.0,1.7,False,,True,False,,,,,False,True,,True,True,False,False,,True,,True,,,,False,False
20009,101,134.0,131.9,,60.0,193.0,,,,,62.0,98.5,,19.1,57.6,72.0,168.0,,42.6,,127.7,,,,91.0,76.0,33.0,30.9,,-41.0,92.0,,,,,-39.0,-2.5,,-81.9,-43.4,-29.0,67.0,,-58.4,,26.7,,,,-10.0,-25.0,True,,False,False,,,,,False,True,,False,False,True,False,,False,,True,,,,True,True
20011,12,8.0,9.3,,7.0,0.0,,,,,29.0,23.7,,1.8,2.3,,7.0,,6.2,,9.3,,,,3.0,7.8,-4.0,-2.7,,-5.0,-12.0,,,,,17.0,11.7,,-10.2,-9.7,,-5.0,,-5.8,,-2.7,,,,-9.0,-4.2,True,,False,False,,,,,False,False,,False,False,,False,,False,,True,,,,False,False
20013,18,24.0,24.5,,18.0,27.0,,,,,19.0,15.7,,0.9,12.7,13.0,14.0,,19.8,,16.7,,,,9.0,8.9,6.0,6.5,,0.0,9.0,,,,,1.0,-2.3,,-17.1,-5.3,-5.0,-4.0,,1.8,,-1.3,,,,-9.0,-9.1,False,,True,False,,,,,True,True,,False,True,True,True,,True,,True,,,,False,False
20015,53,90.0,100.9,,85.0,124.0,,,,,144.0,204.1,,37.3,63.3,117.0,235.0,,26.0,,81.1,,,,127.0,89.7,37.0,47.9,,32.0,71.0,,,,,91.0,151.1,,-15.7,10.3,64.0,182.0,,-27.0,,28.1,,,,74.0,36.7,False,,True,False,,,,,False,False,,True,True,False,False,,True,,True,,,,False,True
20017,18,24.0,13.8,,4.0,6.0,,,,,6.0,3.5,,0.6,6.6,,12.0,,1.7,,,,,,15.0,10.4,6.0,-4.2,,-14.0,-12.0,,,,,-12.0,-14.5,,-17.4,-11.4,,-6.0,,-16.3,,,,,,-3.0,-7.6,True,,False,False,,,,,False,False,,False,False,,False,,False,,,,,,True,False
20019,2,2.0,1.9,,0.0,0.0,,,,,4.0,0.5,,0.0,0.4,0.0,3.0,,0.7,,1.5,,,,1.0,2.9,0.0,-0.1,,-2.0,-2.0,,,,,2.0,-1.5,,-2.0,-1.6,-2.0,1.0,,-1.3,,-0.5,,,,-1.0,0.9,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
20021,101,94.0,95.6,,57.0,149.0,,,,,58.0,53.3,,34.0,52.3,82.0,0.0,,41.7,,92.6,,,,73.0,48.1,-7.0,-5.4,,-44.0,48.0,,,,,-43.0,-47.7,,-67.0,-48.7,-19.0,-101.0,,-59.3,,-8.4,,,,-28.0,-52.9,True,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
20023,3,0.0,0.0,,0.0,0.0,,,,,2.0,2.0,,0.0,0.1,0.0,1.0,,0.1,,0.1,,,,0.0,2.9,-3.0,-3.0,,-3.0,-3.0,,,,,-1.0,-1.0,,-3.0,-2.9,-3.0,-2.0,,-2.9,,-2.9,,,,-3.0,-0.1,False,,False,False,,,,,True,True,,True,True,False,True,,True,,True,,,,False,True
20025,1,0.0,0.0,,0.0,0.0,,,,,2.0,1.1,,0.5,0.1,6.0,2.0,,0.0,,0.4,,,,4.0,4.8,-1.0,-1.0,,-1.0,-1.0,,,,,1.0,0.1,,-0.5,-0.9,5.0,1.0,,-1.0,,-0.6,,,,3.0,3.8,False,,False,False,,,,,False,True,,True,True,False,False,,False,,True,,,,False,False
20027,17,2.0,2.0,,0.0,0.0,,,,,10.0,8.0,,0.2,1.0,,6.0,,1.6,,,,,,10.0,3.4,-15.0,-15.0,,-17.0,-17.0,,,,,-7.0,-9.0,,-16.8,-16.0,,-11.0,,-15.4,,,,,,-7.0,-13.6,False,,False,False,,,,,True,True,,False,False,,True,,False,,,,,,True,True
20029,18,4.0,4.9,,2.0,1.0,,,,,13.0,8.2,,0.6,1.6,,5.0,,1.3,,5.0,,,,1.0,8.0,-14.0,-13.1,,-16.0,-17.0,,,,,-5.0,-9.8,,-17.4,-16.4,,-13.0,,-16.7,,-13.0,,,,-17.0,-10.0,True,,False,False,,,,,True,True,,False,False,,True,,False,,True,,,,False,True
20031,17,6.0,6.0,,5.0,0.0,,,,,15.0,4.7,,2.9,5.6,14.0,4.0,,15.0,,4.5,,,,13.0,5.0,-11.0,-11.0,,-12.0,-17.0,,,,,-2.0,-12.3,,-14.1,-11.4,-3.0,-13.0,,-2.0,,-12.5,,,,-4.0,-12.0,True,,False,False,,,,,True,False,,False,False,True,False,,True,,False,,,,True,False
20033,0,0.0,1.9,,0.0,0.0,,,,,1.0,1.5,,0.0,0.2,0.0,2.0,,0.0,,0.1,,,,0.0,3.3,0.0,1.9,,0.0,0.0,,,,,1.0,1.5,,0.0,0.2,0.0,2.0,,0.0,,0.1,,,,0.0,3.3,False,,True,True,,,,,False,False,,False,False,True,False,,True,,False,,,,True,False
20035,48,80.0,82.4,,60.0,87.0,,,,,85.0,99.5,,36.8,38.3,64.0,40.0,,0.0,,85.0,,,,88.0,41.3,32.0,34.4,,12.0,39.0,,,,,37.0,51.5,,-11.2,-9.7,16.0,-8.0,,-48.0,,37.0,,,,40.0,-6.7,False,,True,False,,,,,False,False,,True,True,True,True,,False,,False,,,,False,True
20037,356,0.0,1.6,,17.0,44.0,,,,,118.0,72.2,,4.2,26.2,75.0,33.0,,0.1,,21.4,,,,32.0,15.6,-356.0,-354.4,,-339.0,-312.0,,,,,-238.0,-283.8,,-351.8,-329.8,-281.0,-323.0,,-355.9,,-334.6,,,,-324.0,-340.4,True,,True,True,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
20039,2,2.0,1.6,,0.0,0.0,,,,,2.0,0.5,,,0.1,0.0,2.0,,0.3,,2.2,,,,3.0,3.6,0.0,-0.4,,-2.0,-2.0,,,,,0.0,-1.5,,,-1.9,-2.0,0.0,,-1.7,,0.2,,,,1.0,1.6,False,,False,False,,,,,True,False,,,False,False,True,,False,,False,,,,False,False
20041,20,34.0,37.0,,21.0,49.0,,,,,30.0,29.3,,1.2,13.2,25.0,4.0,,6.3,,29.6,,,,38.0,16.3,14.0,17.0,,1.0,29.0,,,,,10.0,9.3,,-18.8,-6.8,5.0,-16.0,,-13.7,,9.6,,,,18.0,-3.7,False,,True,False,,,,,True,True,,False,True,True,False,,True,,True,,,,False,True
20043,20,24.0,21.6,,10.0,28.0,,,,,14.0,8.9,,0.9,5.3,,16.0,,3.0,,21.3,,,,32.0,9.5,4.0,1.6,,-10.0,8.0,,,,,-6.0,-11.1,,-19.1,-14.7,,-4.0,,-17.0,,1.3,,,,12.0,-10.5,True,,False,False,,,,,False,False,,False,False,,False,,False,,True,,,,False,False
20045,677,174.0,177.1,,130.0,194.0,,,,,283.0,304.1,,79.8,130.6,195.0,136.0,,85.8,,124.9,,,,113.0,125.7,-503.0,-499.9,,-547.0,-483.0,,,,,-394.0,-372.9,,-597.2,-546.4,-482.0,-541.0,,-591.2,,-552.1,,,,-564.0,-551.3,True,,False,True,,,,,True,True,,False,False,True,False,,False,,False,,,,False,False
20047,19,0.0,0.0,,0.0,0.0,,,,,2.0,3.0,,0.1,0.4,,3.0,,2.5,,,,,,0.0,3.4,-19.0,-19.0,,-19.0,-19.0,,,,,-17.0,-16.0,,-18.9,-18.6,,-16.0,,-16.5,,,,,,-19.0,-15.6,False,,False,False,,,,,True,True,,True,True,,True,,True,,,,,,False,True
20049,0,0.0,0.0,,0.0,0.0,,,,,2.0,1.2,,,0.0,0.0,1.0,,0.0,,,,,,0.0,3.0,0.0,0.0,,0.0,0.0,,,,,2.0,1.2,,,0.0,0.0,1.0,,0.0,,,,,,0.0,3.0,True,,True,True,,,,,False,False,,,False,True,False,,True,,,,,,True,False
20051,354,54.0,57.8,,28.0,29.0,,,,,51.0,64.1,,16.0,27.0,51.0,40.0,,15.0,,52.2,,,,75.0,30.6,-300.0,-296.2,,-326.0,-325.0,,,,,-303.0,-289.9,,-338.0,-327.0,-303.0,-314.0,,-339.0,,-301.8,,,,-279.0,-323.4,True,,False,False,,,,,False,True,,False,False,False,False,,False,,False,,,,True,False
20053,1,6.0,5.9,,0.0,0.0,,,,,10.0,1.9,,0.2,0.6,,3.0,,0.8,,4.9,,,,11.0,4.3,5.0,4.9,,-1.0,-1.0,,,,,9.0,0.9,,-0.8,-0.4,,2.0,,-0.2,,3.9,,,,10.0,3.3,True,,True,True,,,,,False,True,,True,True,,True,,True,,True,,,,False,True
20055,66,228.0,243.2,,105.0,301.0,,,,,375.0,67.9,,3.3,61.5,,96.0,,14.8,,148.6,,,,0.0,58.7,162.0,177.2,,39.0,235.0,,,,,309.0,1.9,,-62.7,-4.5,,30.0,,-51.2,,82.6,,,,-66.0,-7.3,False,,True,False,,,,,False,True,,True,True,,True,,True,,True,,,,True,True
20057,186,0.0,51.1,,28.0,49.0,,,,,418.0,46.4,,0.0,37.6,352.0,112.0,,6.4,,0.0,,,,0.0,18.1,-186.0,-134.9,,-158.0,-137.0,,,,,232.0,-139.6,,-186.0,-148.4,166.0,-74.0,,-179.6,,-186.0,,,,-186.0,-167.9,True,,True,True,,,,,False,True,,True,True,True,True,,True,,False,,,,False,True
20059,26,42.0,48.4,,39.0,49.0,,,,,61.0,61.0,,1.8,25.2,,38.0,,114.4,,32.4,,,,20.0,35.1,16.0,22.4,,13.0,23.0,,,,,35.0,35.0,,-24.2,-0.8,,12.0,,88.4,,6.4,,,,-6.0,9.1,False,,True,False,,,,,False,False,,False,True,,True,,False,,True,,,,True,True
20061,54,0.0,0.0,,26.0,79.0,,,,,94.0,71.3,,4.9,30.7,43.0,69.0,,24.3,,0.0,,,,28.0,14.5,-54.0,-54.0,,-28.0,25.0,,,,,40.0,17.3,,-49.1,-23.3,-11.0,15.0,,-29.7,,-54.0,,,,-26.0,-39.5,False,,True,True,,,,,True,True,,True,True,True,True,,True,,False,,,,True,True
20063,10,4.0,3.7,,0.0,0.0,,,,,0.0,3.3,,0.0,0.3,,1.0,,0.4,,3.0,,,,4.0,2.8,-6.0,-6.3,,-10.0,-10.0,,,,,-10.0,-6.7,,-10.0,-9.7,,-9.0,,-9.6,,-7.0,,,,-6.0,-7.2,False,,False,False,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
20065,2,10.0,10.5,,0.0,0.0,,,,,2.0,0.9,,,0.7,0.0,7.0,,0.1,,,,,,15.0,6.7,8.0,8.5,,-2.0,-2.0,,,,,0.0,-1.1,,,-1.3,-2.0,5.0,,-1.9,,,,,,13.0,4.7,False,,True,True,,,,,True,True,,,True,True,True,,True,,,,,,False,True
20067,29,72.0,63.2,,28.0,73.0,,,,,32.0,22.5,,1.1,23.7,,36.0,,0.0,,50.9,,,,27.0,31.2,43.0,34.2,,-1.0,44.0,,,,,3.0,-6.5,,-27.9,-5.3,,7.0,,-29.0,,21.9,,,,-2.0,2.2,True,,True,False,,,,,True,True,,True,True,,True,,True,,True,,,,True,True
20069,19,42.0,46.2,,9.0,,,,,,9.0,14.5,,1.4,10.7,,0.0,,5.6,,40.6,,,,14.0,21.4,23.0,27.2,,-10.0,,,,,,-10.0,-4.5,,-17.6,-8.3,,-19.0,,-13.4,,21.6,,,,-5.0,2.4,False,,True,,,,,,True,True,,True,True,,True,,True,,True,,,,True,True
20071,1,0.0,0.2,,0.0,0.0,,,,,2.0,0.9,,,0.0,0.0,0.0,,0.0,,0.1,,,,0.0,3.4,-1.0,-0.8,,-1.0,-1.0,,,,,1.0,-0.1,,,-1.0,-1.0,-1.0,,-1.0,,-0.9,,,,-1.0,2.4,True,,False,False,,,,,False,True,,,True,False,False,,True,,True,,,,False,False
20073,7,0.0,0.2,,0.0,0.0,,,,,8.0,2.9,,0.2,0.2,0.0,1.0,,3.7,,0.4,,,,0.0,3.5,-7.0,-6.8,,-7.0,-7.0,,,,,1.0,-4.1,,-6.8,-6.8,-7.0,-6.0,,-3.3,,-6.6,,,,-7.0,-3.5,True,,False,False,,,,,True,True,,True,True,False,True,,True,,True,,,,False,True
20075,0,0.0,0.0,,0.0,0.0,,,,,8.0,1.6,,0.4,0.3,,4.0,,2.7,,0.4,,,,5.0,3.6,0.0,0.0,,0.0,0.0,,,,,8.0,1.6,,0.4,0.3,,4.0,,2.7,,0.4,,,,5.0,3.6,True,,True,True,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
20077,82,28.0,28.2,,9.0,26.0,,,,,8.0,11.0,,0.4,12.5,25.0,22.0,,9.0,,,,,,40.0,14.3,-54.0,-53.8,,-73.0,-56.0,,,,,-74.0,-71.0,,-81.6,-69.5,-57.0,-60.0,,-73.0,,,,,,-42.0,-67.7,True,,False,False,,,,,False,False,,False,False,False,False,,False,,,,,,True,False
20079,34,94.0,96.0,,73.0,139.0,,,,,86.0,130.9,,18.0,47.7,70.0,82.0,,12.1,,86.5,,,,111.0,57.1,60.0,62.0,,39.0,105.0,,,,,52.0,96.9,,-16.0,13.7,36.0,48.0,,-21.9,,52.5,,,,77.0,23.1,False,,True,False,,,,,True,False,,True,True,True,True,,True,,True,,,,False,True
20081,41,0.0,0.0,,0.0,0.0,,,,,7.0,6.7,,0.5,0.4,,1.0,,3.3,,0.0,,,,0.0,4.1,-41.0,-41.0,,-41.0,-41.0,,,,,-34.0,-34.3,,-40.5,-40.6,,-40.0,,-37.7,,-41.0,,,,-41.0,-36.9,False,,False,False,,,,,True,True,,True,True,,True,,True,,False,,,,False,True
20083,3,2.0,2.3,,0.0,0.0,,,,,0.0,0.1,,0.1,0.0,0.0,2.0,,1.6,,,,,,3.0,3.0,-1.0,-0.7,,-3.0,-3.0,,,,,-3.0,-2.9,,-2.9,-3.0,-3.0,-1.0,,-1.4,,,,,,0.0,0.0,True,,False,False,,,,,False,False,,False,False,False,False,,False,,,,,,True,True
20085,35,34.0,36.4,,27.0,30.0,,,,,31.0,24.3,,4.5,22.4,45.0,0.0,,32.0,,23.2,,,,24.0,16.3,-1.0,1.4,,-8.0,-5.0,,,,,-4.0,-10.7,,-30.5,-12.6,10.0,-35.0,,-3.0,,-11.8,,,,-11.0,-18.7,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
20087,23,30.0,29.8,,25.0,36.0,,,,,37.0,50.0,,3.1,15.6,26.0,17.0,,20.1,,34.4,,,,26.0,24.0,7.0,6.8,,2.0,13.0,,,,,14.0,27.0,,-19.9,-7.4,3.0,-6.0,,-2.9,,11.4,,,,3.0,1.0,True,,True,False,,,,,False,False,,False,False,True,True,,True,,False,,,,True,True
20089,0,2.0,2.1,,0.0,0.0,,,,,4.0,2.9,,0.1,0.3,,3.0,,0.7,,,,,,1.0,3.2,2.0,2.1,,0.0,0.0,,,,,4.0,2.9,,0.1,0.3,,3.0,,0.7,,,,,,1.0,3.2,False,,True,True,,,,,False,False,,True,True,,False,,True,,,,,,True,False
20091,1486,1768.0,1815.9,1387.5,1578.0,2345.0,,,,,1382.0,2131.9,,1615.3,1643.4,1964.0,1435.0,,1142.2,,1438.6,1512.0,,,1853.0,1082.7,282.0,329.9,-98.5,92.0,859.0,,,,,-104.0,645.9,,129.3,157.4,478.0,-51.0,,-343.8,,-47.4,26.0,,,367.0,-403.3,False,True,True,False,,,,,True,False,,True,True,False,True,,False,,True,True,,,False,False
20093,7,4.0,2.4,,2.0,0.0,,,,,9.0,6.0,,0.9,0.9,10.0,7.0,,4.0,,4.7,,,,2.0,4.1,-3.0,-4.6,,-5.0,-7.0,,,,,2.0,-1.0,,-6.1,-6.1,3.0,0.0,,-3.0,,-2.3,,,,-5.0,-2.9,False,,False,False,,,,,True,True,,False,False,False,True,,True,,True,,,,False,True
20095,10,18.0,16.9,,12.0,14.0,,,,,8.0,21.0,,,10.2,16.0,37.0,,3.8,,,,,,19.0,13.4,8.0,6.9,,2.0,4.0,,,,,-2.0,11.0,,,0.2,6.0,27.0,,-6.2,,,,,,9.0,3.4,True,,True,True,,,,,True,False,,,True,True,False,,True,,,,,,False,True
20097,7,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,,0.0,0.1,0.0,0.0,,0.6,,0.6,,,,0.0,2.8,-7.0,-7.0,,-7.0,-7.0,,,,,-7.0,-6.0,,-7.0,-6.9,-7.0,-7.0,,-6.4,,-6.4,,,,-7.0,-4.2,True,,False,False,,,,,False,True,,True,True,False,False,,True,,True,,,,False,True
20099,29,26.0,12.5,,17.0,28.0,,,,,55.0,40.0,,1.3,18.1,32.0,35.0,,15.3,,24.9,,,,15.0,26.8,-3.0,-16.5,,-12.0,-1.0,,,,,26.0,11.0,,-27.7,-10.9,3.0,6.0,,-13.7,,-4.1,,,,-14.0,-2.2,False,,False,True,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
20101,1,2.0,2.0,,0.0,0.0,,,,,0.0,0.5,,0.0,0.2,0.0,1.0,,0.7,,1.4,,,,2.0,2.9,1.0,1.0,,-1.0,-1.0,,,,,-1.0,-0.5,,-1.0,-0.8,-1.0,0.0,,-0.3,,0.4,,,,1.0,1.9,True,,False,False,,,,,False,True,,True,True,False,True,,True,,True,,,,False,False
20103,132,46.0,37.8,,58.0,,,,,,266.0,198.5,,14.5,57.6,,72.0,,93.2,,28.5,,,,75.0,59.7,-86.0,-94.2,,-74.0,,,,,,134.0,66.5,,-117.5,-74.4,,-60.0,,-38.8,,-103.5,,,,-57.0,-72.3,False,,True,,,,,,False,True,,False,True,,True,,True,,False,,,,True,True
20105,4,0.0,0.0,,0.0,0.0,,,,,2.0,0.6,,,0.0,0.0,1.0,,0.0,,0.1,,,,0.0,4.3,-4.0,-4.0,,-4.0,-4.0,,,,,-2.0,-3.4,,,-4.0,-4.0,-3.0,,-4.0,,-3.9,,,,-4.0,0.3,True,,False,False,,,,,True,True,,,True,False,True,,False,,True,,,,False,True
20107,7,0.0,0.0,,2.0,8.0,,,,,15.0,11.6,,0.8,2.2,7.0,9.0,,2.5,,1.2,,,,4.0,6.1,-7.0,-7.0,,-5.0,1.0,,,,,8.0,4.6,,-6.2,-4.8,0.0,2.0,,-4.5,,-5.8,,,,-3.0,-0.9,False,,True,True,,,,,False,True,,True,True,True,True,,True,,True,,,,True,True
20109,1,0.0,0.0,,0.0,0.0,,,,,0.0,0.7,,,0.0,0.0,1.0,,0.0,,0.0,,,,0.0,2.9,-1.0,-1.0,,-1.0,-1.0,,,,,-1.0,-0.3,,,-1.0,-1.0,0.0,,-1.0,,-1.0,,,,-1.0,1.9,False,,False,False,,,,,False,True,,,True,False,True,,False,,True,,,,False,False
20111,117,308.0,311.8,,137.0,398.0,,,,,150.0,90.8,,98.3,123.6,249.0,605.0,,52.0,,236.4,,,,209.0,115.7,191.0,194.8,,20.0,281.0,,,,,33.0,-26.2,,-18.7,6.6,132.0,488.0,,-65.0,,119.4,,,,92.0,-1.3,False,,True,False,,,,,True,True,,True,True,True,False,,True,,True,,,,True,True
20113,31,62.0,62.7,,44.0,90.0,,,,,62.0,61.6,,12.2,35.7,62.0,268.0,,3.1,,54.2,,,,110.0,38.0,31.0,31.7,,13.0,59.0,,,,,31.0,30.6,,-18.8,4.7,31.0,237.0,,-27.9,,23.2,,,,79.0,7.0,False,,True,False,,,,,False,True,,True,True,False,False,,True,,True,,,,False,True
20115,9,2.0,2.9,,1.0,2.0,,,,,21.0,11.2,,0.7,1.6,,16.0,,0.4,,9.3,,,,39.0,6.7,-7.0,-6.1,,-8.0,-7.0,,,,,12.0,2.2,,-8.3,-7.4,,7.0,,-8.6,,0.3,,,,30.0,-2.3,True,,False,False,,,,,False,True,,False,False,,False,,False,,True,,,,False,True
20117,5,0.0,0.1,,0.0,0.0,,,,,10.0,1.7,,,0.6,,2.0,,0.1,,,,,,0.0,4.0,-5.0,-4.9,,-5.0,-5.0,,,,,5.0,-3.3,,,-4.4,,-3.0,,-4.9,,,,,,-5.0,-1.0,True,,False,False,,,,,False,True,,,True,,True,,True,,,,,,False,True
20119,8,0.0,0.0,,4.0,10.0,,,,,5.0,11.3,,0.6,8.8,13.0,5.0,,7.2,,0.8,,,,6.0,5.4,-8.0,-8.0,,-4.0,2.0,,,,,-3.0,3.3,,-7.4,0.8,5.0,-3.0,,-0.8,,-7.2,,,,-2.0,-2.6,False,,True,True,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
20121,75,30.0,29.0,,25.0,28.0,,,,,65.0,86.2,,1.1,17.3,50.0,18.0,,6.0,,21.7,,,,21.0,27.5,-45.0,-46.0,,-50.0,-47.0,,,,,-10.0,11.2,,-73.9,-57.7,-25.0,-57.0,,-69.0,,-53.3,,,,-54.0,-47.5,False,,False,False,,,,,True,True,,False,False,True,False,,False,,False,,,,False,False
20123,12,0.0,0.0,,0.0,0.0,,,,,9.0,1.2,,0.2,0.2,,2.0,,3.1,,,,,,0.0,3.6,-12.0,-12.0,,-12.0,-12.0,,,,,-3.0,-10.8,,-11.8,-11.8,,-10.0,,-8.9,,,,,,-12.0,-8.4,False,,False,False,,,,,True,True,,True,True,,True,,True,,,,,,False,True
20125,80,72.0,71.5,,50.0,83.0,,,,,101.0,74.5,,8.7,41.5,48.0,9.0,,21.7,,58.1,,,,35.0,30.4,-8.0,-8.5,,-30.0,3.0,,,,,21.0,-5.5,,-71.3,-38.5,-32.0,-71.0,,-58.3,,-21.9,,,,-45.0,-49.6,False,,False,True,,,,,False,True,,False,False,False,False,,False,,False,,,,False,False
20127,7,4.0,4.0,,0.0,0.0,,,,,6.0,1.9,,0.1,1.2,,1.0,,0.5,,,,,,8.0,2.6,-3.0,-3.0,,-7.0,-7.0,,,,,-1.0,-5.1,,-6.9,-5.8,,-6.0,,-6.5,,,,,,1.0,-4.4,False,,False,False,,,,,True,False,,False,False,,False,,False,,,,,,True,False
20129,2,0.0,0.0,,0.0,0.0,,,,,5.0,0.5,,0.0,0.1,0.0,2.0,,0.3,,0.0,,,,3.0,2.8,-2.0,-2.0,,-2.0,-2.0,,,,,3.0,-1.5,,-2.0,-1.9,-2.0,0.0,,-1.7,,-2.0,,,,1.0,0.8,False,,False,False,,,,,False,True,,True,True,False,True,,True,,True,,,,True,True
20131,2,6.0,6.7,,4.0,0.0,,,,,18.0,10.6,,0.7,0.8,13.0,6.0,,2.8,,7.5,,,,7.0,4.8,4.0,4.7,,2.0,-2.0,,,,,16.0,8.6,,-1.3,-1.2,11.0,4.0,,0.8,,5.5,,,,5.0,2.8,False,,True,True,,,,,False,False,,True,True,False,False,,True,,False,,,,False,True
20133,52,10.0,10.4,,9.0,14.0,,,,,30.0,15.5,,1.5,5.3,16.0,0.0,,7.6,,10.2,,,,8.0,8.0,-42.0,-41.6,,-43.0,-38.0,,,,,-22.0,-36.5,,-50.5,-46.7,-36.0,-52.0,,-44.4,,-41.8,,,,-44.0,-44.0,True,,False,True,,,,,True,True,,False,False,True,False,,False,,True,,,,False,False
20135,21,8.0,7.9,,0.0,0.0,,,,,0.0,1.1,,0.1,1.2,6.0,4.0,,3.0,,5.9,,,,17.0,6.4,-13.0,-13.1,,-21.0,-21.0,,,,,-21.0,-19.9,,-20.9,-19.8,-15.0,-17.0,,-18.0,,-15.1,,,,-4.0,-14.6,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,True,False
20137,1,0.0,0.2,,0.0,0.0,,,,,6.0,0.5,,0.2,0.1,0.0,2.0,,2.0,,0.0,,,,0.0,6.7,-1.0,-0.8,,-1.0,-1.0,,,,,5.0,-0.5,,-0.8,-0.9,-1.0,1.0,,1.0,,-1.0,,,,-1.0,5.7,True,,False,False,,,,,False,True,,True,True,False,False,,False,,True,,,,False,False
20139,16,12.0,12.4,,7.0,14.0,,,,,26.0,17.2,,0.6,4.2,13.0,7.0,,2.1,,9.3,,,,10.0,8.1,-4.0,-3.6,,-9.0,-2.0,,,,,10.0,1.2,,-15.4,-11.8,-3.0,-9.0,,-13.9,,-6.7,,,,-6.0,-7.9,True,,False,True,,,,,False,True,,False,False,True,False,,False,,False,,,,False,False
