,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29510,2559,1135.0,,240.0,,,,1760.0,1735.0,265.1,979.8,321.8,,358.1,-1424.0,,-2319.0,,,,-799.0,-824.0,-2293.9,-1579.2,-2237.2,,-2200.9,,False,,,,True,True,False,False,False,,False
30001,66,0.0,,0.0,,,,0.0,35.1,0.2,,,,0.0,-66.0,,-66.0,,,,-66.0,-30.9,-65.8,,,,-66.0,,False,,,,False,True,True,,,,False
30003,335,70.0,,0.0,,,,33.0,84.7,102.4,,,,150.1,-265.0,,-335.0,,,,-302.0,-250.3,-232.6,,,,-184.9,,False,,,,False,True,True,,,,True
30005,10,0.0,,0.0,,,,0.0,0.0,,,,,,-10.0,,-10.0,,,,-10.0,-10.0,,,,,,,False,,,,False,False,,,,,
30007,6,0.0,,0.0,,,,0.0,8.2,1.2,,,,0.0,-6.0,,-6.0,,,,-6.0,2.2,-4.8,,,,-6.0,,False,,,,False,True,True,,,,True
30009,41,45.0,,0.0,,,,7.0,22.0,18.0,,,,145.5,4.0,,-41.0,,,,-34.0,-19.0,-23.0,,,,104.5,,False,,,,False,False,False,,,,False
30011,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
30013,130,35.0,,0.0,,,,7.0,78.4,31.4,,,,94.5,-95.0,,-130.0,,,,-123.0,-51.6,-98.6,,,,-35.5,,False,,,,False,True,False,,,,True
30015,10,0.0,,0.0,,,,0.0,0.0,,,,,,-10.0,,-10.0,,,,-10.0,-10.0,,,,,,,False,,,,False,False,,,,,
30017,31,25.0,,0.0,,,,5.0,73.1,,,,,19.9,-6.0,,-31.0,,,,-26.0,42.1,,,,,-11.1,,False,,,,False,False,,,,,False
30019,3,0.0,,0.0,,,,0.0,0.0,,,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,,,False,,,,False,False,,,,,
30021,10,0.0,,0.0,,,,5.0,110.6,,,,,0.0,-10.0,,-10.0,,,,-5.0,100.6,,,,,-10.0,,False,,,,True,False,,,,,True
30023,21,5.0,,0.0,,,,0.0,27.0,0.5,,,,0.8,-16.0,,-21.0,,,,-21.0,6.0,-20.5,,,,-20.2,,False,,,,False,True,False,,,,False
30025,2,0.0,,0.0,,,,0.0,0.0,,,,,,-2.0,,-2.0,,,,-2.0,-2.0,,,,,,,False,,,,False,False,,,,,
30027,7,0.0,,0.0,,,,1.0,48.5,,,,,0.0,-7.0,,-7.0,,,,-6.0,41.5,,,,,-7.0,,False,,,,True,False,,,,,True
30029,269,50.0,,0.0,,,,225.0,133.3,86.5,,,,36.5,-219.0,,-269.0,,,,-44.0,-135.7,-182.5,,,,-232.5,,False,,,,True,True,True,,,,False
30031,646,240.0,,811.0,,,,48.0,228.3,165.1,324.8,,,264.0,-406.0,,165.0,,,,-598.0,-417.7,-480.9,-321.2,,,-382.0,,True,,,,False,False,False,True,,,True
30033,12,0.0,,0.0,,,,0.0,0.0,,,,,,-12.0,,-12.0,,,,-12.0,-12.0,,,,,,,False,,,,False,False,,,,,
30035,50,70.0,,0.0,,,,1.0,19.4,18.9,,,,41.0,20.0,,-50.0,,,,-49.0,-30.6,-31.1,,,,-9.0,,False,,,,False,False,False,,,,True
30037,0,0.0,,0.0,,,,0.0,1.6,0.2,,,,0.0,0.0,,0.0,,,,0.0,1.6,0.2,,,,0.0,,True,,,,True,False,False,,,,True
30039,12,10.0,,0.0,,,,0.0,42.1,,,,,7.4,-2.0,,-12.0,,,,-12.0,30.1,,,,,-4.6,,False,,,,False,False,,,,,False
30041,45,0.0,,0.0,,,,0.0,43.7,0.2,,,,0.0,-45.0,,-45.0,,,,-45.0,-1.3,-44.8,,,,-45.0,,False,,,,False,True,True,,,,False
30043,25,0.0,,0.0,,,,0.0,20.5,0.2,,,,0.0,-25.0,,-25.0,,,,-25.0,-4.5,-24.8,,,,-25.0,,False,,,,False,True,True,,,,False
30045,3,0.0,,0.0,,,,0.0,0.0,,,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,,,False,,,,False,False,,,,,
30047,163,35.0,,0.0,,,,6.0,47.5,16.7,,,,15.6,-128.0,,-163.0,,,,-157.0,-115.5,-146.3,,,,-147.4,,False,,,,False,True,False,,,,False
30049,126,30.0,,0.0,,,,3.0,35.3,21.6,,,,426.4,-96.0,,-126.0,,,,-123.0,-90.7,-104.4,,,,300.4,,False,,,,False,True,False,,,,False
30051,0,0.0,,0.0,,,,0.0,7.0,0.1,,,,0.0,0.0,,0.0,,,,0.0,7.0,0.1,,,,0.0,,True,,,,True,False,False,,,,True
30053,67,10.0,,0.0,,,,12.0,18.1,1.2,,,,177.9,-57.0,,-67.0,,,,-55.0,-48.9,-65.8,,,,110.9,,False,,,,True,True,False,,,,False
30055,3,0.0,,0.0,,,,0.0,0.0,,,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,,,False,,,,False,False,,,,,
30057,72,35.0,,0.0,,,,0.0,10.5,3.0,,,,412.2,-37.0,,-72.0,,,,-72.0,-61.5,-69.0,,,,340.2,,False,,,,False,False,False,,,,False
30059,2,5.0,,0.0,,,,0.0,8.1,0.1,,,,0.8,3.0,,-2.0,,,,-2.0,6.1,-1.9,,,,-1.2,,True,,,,True,False,True,,,,True
30061,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
30063,222,200.0,,231.0,,,,20.0,164.6,45.5,191.1,,,557.1,-22.0,,9.0,,,,-202.0,-57.4,-176.5,-30.9,,,335.1,,True,,,,False,False,False,False,,,False
30065,2,0.0,,0.0,,,,5.0,14.1,0.1,,,,0.0,-2.0,,-2.0,,,,3.0,12.1,-1.9,,,,-2.0,,False,,,,False,False,True,,,,False
30067,42,20.0,,0.0,,,,16.0,22.3,3.2,,,,183.8,-22.0,,-42.0,,,,-26.0,-19.7,-38.8,,,,141.8,,False,,,,False,True,False,,,,False
30069,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
30071,28,0.0,,0.0,,,,0.0,0.0,,,,,,-28.0,,-28.0,,,,-28.0,-28.0,,,,,,,False,,,,False,False,,,,,
30073,9,0.0,,0.0,,,,0.0,18.4,0.1,,,,0.0,-9.0,,-9.0,,,,-9.0,9.4,-8.9,,,,-9.0,,False,,,,False,False,True,,,,True
30075,1,0.0,,0.0,,,,0.0,0.0,,,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,,,,,False,,,,False,False,,,,,
30077,2,0.0,,0.0,,,,0.0,0.0,,,,,,-2.0,,-2.0,,,,-2.0,-2.0,,,,,,,False,,,,False,False,,,,,
30079,1,0.0,,0.0,,,,0.0,0.0,,,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,,,,,False,,,,False,False,,,,,
30081,49,55.0,,0.0,,,,0.0,72.6,36.8,,,,147.6,6.0,,-49.0,,,,-49.0,23.6,-12.2,,,,98.6,,False,,,,False,False,False,,,,False
30083,28,45.0,,0.0,,,,1.0,34.5,14.9,,,,269.1,17.0,,-28.0,,,,-27.0,6.5,-13.1,,,,241.1,,False,,,,False,True,True,,,,False
30085,21,0.0,,0.0,,,,0.0,7.0,0.8,,,,0.0,-21.0,,-21.0,,,,-21.0,-14.0,-20.2,,,,-21.0,,False,,,,False,True,True,,,,False
30087,23,5.0,,0.0,,,,0.0,85.6,3.6,,,,1.5,-18.0,,-23.0,,,,-23.0,62.6,-19.4,,,,-21.5,,False,,,,False,False,False,,,,False
30089,9,0.0,,0.0,,,,0.0,0.0,,,,,,-9.0,,-9.0,,,,-9.0,-9.0,,,,,,,False,,,,False,False,,,,,
30091,4,5.0,,0.0,,,,4.0,18.4,,,,,0.0,1.0,,-4.0,,,,0.0,14.4,,,,,-4.0,,False,,,,True,False,,,,,False
30093,66,30.0,,0.0,,,,4.0,22.2,7.1,,,,822.1,-36.0,,-66.0,,,,-62.0,-43.8,-58.9,,,,756.1,,False,,,,False,False,False,,,,False
30095,17,10.0,,0.0,,,,9.0,41.3,1.8,,,,15.2,-7.0,,-17.0,,,,-8.0,24.3,-15.2,,,,-1.8,,False,,,,False,False,False,,,,True
30097,5,0.0,,0.0,,,,4.0,0.0,,,,,,-5.0,,-5.0,,,,-1.0,-5.0,,,,,,,False,,,,True,False,,,,,
30099,5,50.0,,0.0,,,,0.0,63.7,,,,,294.4,45.0,,-5.0,,,,-5.0,58.7,,,,,289.4,,True,,,,True,False,,,,,False
30101,14,0.0,,0.0,,,,0.0,2.7,8.3,,,,0.0,-14.0,,-14.0,,,,-14.0,-11.3,-5.7,,,,-14.0,,False,,,,False,True,True,,,,True
30103,0,0.0,,0.0,,,,0.0,14.8,,,,,0.0,0.0,,0.0,,,,0.0,14.8,,,,,0.0,,True,,,,True,False,,,,,True
30105,11,15.0,,0.0,,,,0.0,67.2,,,,,20.9,4.0,,-11.0,,,,-11.0,56.2,,,,,9.9,,False,,,,False,False,,,,,False
30107,2,0.0,,0.0,,,,5.0,6.6,0.0,,,,0.0,-2.0,,-2.0,,,,3.0,4.6,-2.0,,,,-2.0,,False,,,,False,False,True,,,,False
30109,3,0.0,,0.0,,,,0.0,0.0,,,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,,,False,,,,False,False,,,,,
30111,1016,480.0,,2563.0,,,,158.0,294.2,2039.1,798.2,,,4856.7,-536.0,,1547.0,,,,-858.0,-721.8,1023.1,-217.8,,,3840.7,,False,,,,False,False,False,True,,,False
31001,54,60.0,,17.0,,,,21.0,67.9,4.2,21.0,,,25.2,6.0,,-37.0,,,,-33.0,13.9,-49.8,-33.0,,,-28.8,,False,,,,False,False,False,False,,,False
31003,10,0.0,,0.0,,,,0.0,3.8,0.1,,,,0.0,-10.0,,-10.0,,,,-10.0,-6.2,-9.9,,,,-10.0,,False,,,,False,True,True,,,,False
31005,1,0.0,,0.0,,,,0.0,0.0,,,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,,,,,False,,,,False,False,,,,,
31007,1,5.0,,0.0,,,,0.0,11.1,,,,,33.1,4.0,,-1.0,,,,-1.0,10.1,,,,,32.1,,True,,,,True,False,,,,,False
31009,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
31011,2,0.0,,0.0,,,,0.0,8.4,0.0,,,,0.0,-2.0,,-2.0,,,,-2.0,6.4,-2.0,,,,-2.0,,False,,,,False,False,True,,,,False
31013,9,0.0,,0.0,,,,2.0,11.6,0.0,,,,0.0,-9.0,,-9.0,,,,-7.0,2.6,-9.0,,,,-9.0,,False,,,,True,True,True,,,,False
31015,3,0.0,,0.0,,,,0.0,14.3,0.0,,,,0.0,-3.0,,-3.0,,,,-3.0,11.3,-3.0,,,,-3.0,,False,,,,False,False,True,,,,False
31017,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
31019,212,60.0,,33.0,,,,11.0,67.4,7.1,68.2,,,1638.6,-152.0,,-179.0,,,,-201.0,-144.6,-204.9,-143.8,,,1426.6,,False,,,,False,True,False,True,,,False
31021,18,10.0,,0.0,,,,8.0,8.9,0.3,,,,0.3,-8.0,,-18.0,,,,-10.0,-9.1,-17.7,,,,-17.7,,False,,,,False,False,False,,,,False
31023,13,0.0,,0.0,,,,4.0,6.4,0.7,,,,0.0,-13.0,,-13.0,,,,-9.0,-6.6,-12.3,,,,-13.0,,False,,,,True,True,True,,,,False
31025,105,30.0,,29.0,,,,12.0,40.4,1.8,,,,212.9,-75.0,,-76.0,,,,-93.0,-64.6,-103.2,,,,107.9,,False,,,,False,True,False,,,,False
31027,5,20.0,,0.0,,,,7.0,11.3,0.4,,,,0.3,15.0,,-5.0,,,,2.0,6.3,-4.6,,,,-4.7,,True,,,,True,True,True,,,,True
31029,5,0.0,,0.0,,,,0.0,18.6,0.0,,,,0.0,-5.0,,-5.0,,,,-5.0,13.6,-5.0,,,,-5.0,,False,,,,False,False,True,,,,False
31031,3,5.0,,0.0,,,,0.0,8.3,0.0,,,,240.0,2.0,,-3.0,,,,-3.0,5.3,-3.0,,,,237.0,,False,,,,False,False,False,,,,False
31033,8,5.0,,0.0,,,,0.0,9.8,0.3,,,,0.3,-3.0,,-8.0,,,,-8.0,1.8,-7.7,,,,-7.7,,False,,,,False,True,False,,,,False
31035,24,0.0,,0.0,,,,0.0,5.1,0.4,,,,0.0,-24.0,,-24.0,,,,-24.0,-18.9,-23.6,,,,-24.0,,False,,,,False,True,True,,,,False
31037,37,20.0,,35.0,,,,83.0,41.7,1.4,27.6,,,0.0,-17.0,,-2.0,,,,46.0,4.7,-35.6,-9.4,,,-37.0,,True,,,,False,True,False,True,,,False
31039,31,10.0,,0.0,,,,12.0,9.0,0.5,,,,3.9,-21.0,,-31.0,,,,-19.0,-22.0,-30.5,,,,-27.1,,False,,,,True,False,False,,,,False
31041,7,0.0,,0.0,,,,0.0,3.3,0.5,,,,0.0,-7.0,,-7.0,,,,-7.0,-3.7,-6.5,,,,-7.0,,False,,,,False,True,True,,,,False
31043,151,95.0,,21.0,,,,163.0,53.0,7.6,60.6,,,0.0,-56.0,,-130.0,,,,12.0,-98.0,-143.4,-90.4,,,-151.0,,False,,,,True,False,False,False,,,False
31045,6,15.0,,0.0,,,,10.0,32.2,0.1,,,,151.8,9.0,,-6.0,,,,4.0,26.2,-5.9,,,,145.8,,True,,,,True,False,True,,,,False
31047,95,20.0,,31.0,,,,16.0,25.8,1.8,18.1,,,31.1,-75.0,,-64.0,,,,-79.0,-69.2,-93.2,-76.9,,,-63.9,,True,,,,False,True,False,False,,,True
31049,3,0.0,,0.0,,,,0.0,0.0,,,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,,,False,,,,False,False,,,,,
31051,10,20.0,,0.0,,,,11.0,12.7,2.0,,,,9.7,10.0,,-10.0,,,,1.0,2.7,-8.0,,,,-0.3,,False,,,,True,True,True,,,,True
31053,109,70.0,,32.0,,,,146.0,222.5,4.9,203.5,,,11.0,-39.0,,-77.0,,,,37.0,113.5,-104.1,94.5,,,-98.0,,False,,,,True,False,False,False,,,False
31055,3798,2570.0,,3341.0,,,,2559.0,4131.8,982.5,3416.4,1389.6,,1413.6,-1228.0,,-457.0,,,,-1239.0,333.8,-2815.5,-381.6,-2408.4,,-2384.4,,True,,,,False,True,False,True,False,,False
31057,3,0.0,,0.0,,,,0.0,0.0,,,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,,,False,,,,False,False,,,,,
31059,10,5.0,,0.0,,,,0.0,8.5,0.3,,,,0.1,-5.0,,-10.0,,,,-10.0,-1.5,-9.7,,,,-9.9,,False,,,,False,True,False,,,,False
31061,5,0.0,,0.0,,,,0.0,3.5,0.0,,,,134.4,-5.0,,-5.0,,,,-5.0,-1.5,-5.0,,,,129.4,,False,,,,False,True,True,,,,False
31063,2,0.0,,0.0,,,,0.0,9.0,0.0,,,,0.0,-2.0,,-2.0,,,,-2.0,7.0,-2.0,,,,-2.0,,False,,,,False,False,True,,,,False
31065,5,0.0,,0.0,,,,0.0,3.3,0.1,,,,0.0,-5.0,,-5.0,,,,-5.0,-1.7,-4.9,,,,-5.0,,False,,,,False,True,True,,,,False
31067,33,30.0,,0.0,,,,5.0,8.5,1.2,,,,158.0,-3.0,,-33.0,,,,-28.0,-24.5,-31.8,,,,125.0,,False,,,,False,False,False,,,,False
31069,0,0.0,,0.0,,,,0.0,15.1,0.0,,,,0.0,0.0,,0.0,,,,0.0,15.1,0.0,,,,0.0,,True,,,,True,False,False,,,,True
31071,2,0.0,,0.0,,,,0.0,15.9,0.0,,,,0.0,-2.0,,-2.0,,,,-2.0,13.9,-2.0,,,,-2.0,,False,,,,False,False,True,,,,False
31073,6,0.0,,0.0,,,,0.0,1.0,0.1,,,,0.0,-6.0,,-6.0,,,,-6.0,-5.0,-5.9,,,,-6.0,,False,,,,False,True,True,,,,False
31075,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
31077,7,0.0,,0.0,,,,0.0,3.9,0.0,,,,0.0,-7.0,,-7.0,,,,-7.0,-3.1,-7.0,,,,-7.0,,False,,,,False,True,True,,,,False
31079,145,60.0,,62.0,,,,108.0,180.6,9.8,38.6,80.1,,67.7,-85.0,,-83.0,,,,-37.0,35.6,-135.2,-106.4,-64.9,,-77.3,,True,,,,True,True,False,False,True,,True
31081,36,30.0,,0.0,,,,1.0,13.3,1.1,,,,0.5,-6.0,,-36.0,,,,-35.0,-22.7,-34.9,,,,-35.5,,False,,,,False,False,False,,,,False
31083,0,0.0,,0.0,,,,0.0,17.4,0.0,,,,0.0,0.0,,0.0,,,,0.0,17.4,0.0,,,,0.0,,True,,,,True,False,False,,,,True
31085,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
31087,1,0.0,,0.0,,,,0.0,7.3,0.0,,,,0.0,-1.0,,-1.0,,,,-1.0,6.3,-1.0,,,,-1.0,,False,,,,False,False,True,,,,False
31089,10,0.0,,0.0,,,,0.0,23.9,0.0,,,,0.0,-10.0,,-10.0,,,,-10.0,13.9,-10.0,,,,-10.0,,False,,,,False,False,True,,,,False
31091,3,5.0,,0.0,,,,0.0,8.8,,,,,25.4,2.0,,-3.0,,,,-3.0,5.8,,,,,22.4,,False,,,,False,False,,,,,False
31093,12,0.0,,0.0,,,,0.0,7.5,0.7,,,,0.0,-12.0,,-12.0,,,,-12.0,-4.5,-11.3,,,,-12.0,,False,,,,False,True,True,,,,False
31095,7,5.0,,0.0,,,,0.0,9.2,0.1,,,,207.5,-2.0,,-7.0,,,,-7.0,2.2,-6.9,,,,200.5,,False,,,,False,False,False,,,,False
31097,8,5.0,,0.0,,,,0.0,3.8,0.0,,,,0.5,-3.0,,-8.0,,,,-8.0,-4.2,-8.0,,,,-7.5,,False,,,,False,False,False,,,,False
31099,36,15.0,,0.0,,,,0.0,4.7,0.1,,,,275.4,-21.0,,-36.0,,,,-36.0,-31.3,-35.9,,,,239.4,,False,,,,False,False,False,,,,False
31101,18,5.0,,0.0,,,,0.0,18.0,0.0,,,,0.1,-13.0,,-18.0,,,,-18.0,0.0,-18.0,,,,-17.9,,False,,,,False,True,False,,,,False
31103,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
31105,4,10.0,,0.0,,,,0.0,1.9,0.1,,,,11.8,6.0,,-4.0,,,,-4.0,-2.1,-3.9,,,,7.8,,True,,,,True,True,True,,,,False
31107,12,5.0,,0.0,,,,5.0,5.8,0.8,,,,0.9,-7.0,,-12.0,,,,-7.0,-6.2,-11.2,,,,-11.1,,False,,,,False,True,False,,,,False
31109,1442,710.0,,1098.0,,,,861.0,1361.3,525.0,1025.1,325.6,,4602.0,-732.0,,-344.0,,,,-581.0,-80.7,-917.0,-416.9,-1116.4,,3160.0,,True,,,,True,True,False,True,False,,False
31111,58,20.0,,0.0,,,,5.0,16.4,1.1,,,,1.9,-38.0,,-58.0,,,,-53.0,-41.6,-56.9,,,,-56.1,,False,,,,False,False,False,,,,False
31113,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
31115,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
31117,5,0.0,,0.0,,,,0.0,0.0,,,,,,-5.0,,-5.0,,,,-5.0,-5.0,,,,,,,False,,,,False,False,,,,,
31119,81,65.0,,125.0,,,,82.0,122.6,8.6,71.1,,,146.4,-16.0,,44.0,,,,1.0,41.6,-72.4,-9.9,,,65.4,,False,,,,True,False,False,True,,,False
31121,22,5.0,,0.0,,,,1.0,8.6,0.5,,,,221.9,-17.0,,-22.0,,,,-21.0,-13.4,-21.5,,,,199.9,,False,,,,False,True,False,,,,False
31123,12,110.0,,0.0,,,,0.0,8.8,2.1,,,,31.9,98.0,,-12.0,,,,-12.0,-3.2,-9.9,,,,19.9,,True,,,,True,True,True,,,,True
31125,4,0.0,,0.0,,,,0.0,3.1,0.0,,,,0.0,-4.0,,-4.0,,,,-4.0,-0.9,-4.0,,,,-4.0,,False,,,,False,True,True,,,,False
31127,24,5.0,,0.0,,,,0.0,7.8,0.1,,,,287.6,-19.0,,-24.0,,,,-24.0,-16.2,-23.9,,,,263.6,,False,,,,False,True,False,,,,False
31129,5,5.0,,0.0,,,,0.0,22.2,0.0,,,,176.1,0.0,,-5.0,,,,-5.0,17.2,-5.0,,,,171.1,,False,,,,False,False,False,,,,False
31131,21,45.0,,3.0,,,,5.0,22.0,0.7,,,,14.1,24.0,,-18.0,,,,-16.0,1.0,-20.3,,,,-6.9,,True,,,,True,True,True,,,,True
31133,9,0.0,,0.0,,,,0.0,0.0,,,,,,-9.0,,-9.0,,,,-9.0,-9.0,,,,,,,False,,,,False,False,,,,,
31135,19,5.0,,0.0,,,,0.0,0.0,,,,,0.0,-14.0,,-19.0,,,,-19.0,-19.0,,,,,-19.0,,False,,,,False,False,,,,,False
31137,11,15.0,,0.0,,,,0.0,8.0,0.4,,,,0.5,4.0,,-11.0,,,,-11.0,-3.0,-10.6,,,,-10.5,,False,,,,False,True,False,,,,False
31139,18,5.0,,0.0,,,,5.0,12.0,0.1,,,,8.4,-13.0,,-18.0,,,,-13.0,-6.0,-17.9,,,,-9.6,,False,,,,False,True,False,,,,True
31141,125,55.0,,34.0,,,,67.0,113.6,2.4,81.6,,,37.8,-70.0,,-91.0,,,,-58.0,-11.4,-122.6,-43.4,,,-87.2,,False,,,,True,True,False,True,,,False
31143,14,5.0,,0.0,,,,0.0,3.6,0.1,,,,243.7,-9.0,,-14.0,,,,-14.0,-10.4,-13.9,,,,229.7,,False,,,,False,False,False,,,,False
31145,12,0.0,,0.0,,,,0.0,7.9,0.1,,,,0.0,-12.0,,-12.0,,,,-12.0,-4.1,-11.9,,,,-12.0,,False,,,,False,True,True,,,,False
31147,17,0.0,,0.0,,,,0.0,34.9,0.1,,,,0.0,-17.0,,-17.0,,,,-17.0,17.9,-16.9,,,,-17.0,,False,,,,False,False,True,,,,False
31149,1,5.0,,0.0,,,,0.0,22.5,,,,,50.4,4.0,,-1.0,,,,-1.0,21.5,,,,,49.4,,True,,,,True,False,,,,,False
31151,57,35.0,,62.0,,,,81.0,51.0,2.3,15.6,,,113.6,-22.0,,5.0,,,,24.0,-6.0,-54.7,-41.4,,,56.6,,True,,,,False,True,False,False,,,False
31153,1008,595.0,,776.0,,,,497.0,809.1,271.5,1586.5,311.9,,435.5,-413.0,,-232.0,,,,-511.0,-198.9,-736.5,578.5,-696.1,,-572.5,,True,,,,False,True,False,False,False,,False
31155,77,30.0,,46.0,,,,13.0,72.2,4.1,,,,3.8,-47.0,,-31.0,,,,-64.0,-4.8,-72.9,,,,-73.2,,True,,,,False,True,False,,,,False
31157,78,75.0,,183.0,,,,21.0,144.4,13.1,297.8,,,72.0,-3.0,,105.0,,,,-57.0,66.4,-64.9,219.8,,,-6.0,,False,,,,False,False,False,False,,,False
31159,79,30.0,,0.0,,,,6.0,21.0,0.5,,,,587.7,-49.0,,-79.0,,,,-73.0,-58.0,-78.5,,,,508.7,,False,,,,False,False,False,,,,False
31161,2,30.0,,0.0,,,,0.0,85.3,,,,,73.3,28.0,,-2.0,,,,-2.0,83.3,,,,,71.3,,True,,,,True,False,,,,,False
31163,6,0.0,,0.0,,,,0.0,4.7,0.0,,,,0.0,-6.0,,-6.0,,,,-6.0,-1.3,-6.0,,,,-6.0,,False,,,,False,True,True,,,,False
31165,0,0.0,,0.0,,,,0.0,29.2,,,,,0.0,0.0,,0.0,,,,0.0,29.2,,,,,0.0,,True,,,,True,False,,,,,False
31167,9,0.0,,0.0,,,,5.0,4.8,0.2,,,,0.0,-9.0,,-9.0,,,,-4.0,-4.2,-8.8,,,,-9.0,,False,,,,True,True,True,,,,False
31169,26,0.0,,0.0,,,,0.0,15.3,0.0,,,,0.0,-26.0,,-26.0,,,,-26.0,-10.7,-26.0,,,,-26.0,,False,,,,False,True,True,,,,False
31171,0,0.0,,0.0,,,,0.0,2.3,0.0,,,,0.0,0.0,,0.0,,,,0.0,2.3,0.0,,,,0.0,,True,,,,True,False,False,,,,True
31173,84,215.0,,0.0,,,,35.0,46.1,15.4,29.2,,,186.7,131.0,,-84.0,,,,-49.0,-37.9,-68.6,-54.8,,,102.7,,True,,,,True,True,True,True,,,True
31175,2,0.0,,0.0,,,,0.0,9.6,0.1,,,,0.0,-2.0,,-2.0,,,,-2.0,7.6,-1.9,,,,-2.0,,False,,,,False,False,True,,,,True
31177,68,20.0,,17.0,,,,25.0,15.6,2.1,,,,0.9,-48.0,,-51.0,,,,-43.0,-52.4,-65.9,,,,-67.1,,False,,,,True,False,False,,,,False
31179,11,0.0,,0.0,,,,15.0,11.9,0.4,,,,0.0,-11.0,,-11.0,,,,4.0,0.9,-10.6,,,,-11.0,,False,,,,True,True,True,,,,True
31181,3,5.0,,0.0,,,,0.0,3.6,0.1,,,,144.1,2.0,,-3.0,,,,-3.0,0.6,-2.9,,,,141.1,,False,,,,False,True,False,,,,False
31183,2,0.0,,0.0,,,,0.0,0.0,,,,,,-2.0,,-2.0,,,,-2.0,-2.0,,,,,,,False,,,,False,False,,,,,
31185,37,20.0,,0.0,,,,3.0,22.0,0.7,,,,537.9,-17.0,,-37.0,,,,-34.0,-15.0,-36.3,,,,500.9,,False,,,,False,True,False,,,,False
32001,51,30.0,,0.0,,,,3.0,27.0,2.2,,,,1196.6,-21.0,,-51.0,,,,-48.0,-24.0,-48.8,,,,1145.6,,False,,,,False,False,False,,,,False
32003,30032,22665.0,,52967.0,,,,20185.0,17934.6,37536.5,37598.7,51839.2,,37496.6,-7367.0,,22935.0,,,,-9847.0,-12097.4,7504.5,7566.7,21807.2,,7464.6,,False,,,,False,False,False,False,False,,False
32005,127,50.0,,103.0,,,,42.0,165.8,51.6,,,,65.0,-77.0,,-24.0,,,,-85.0,38.8,-75.4,,,,-62.0,,True,,,,False,True,True,,,,True
32007,395,175.0,,0.0,,,,57.0,212.8,77.2,567.2,,,211.1,-220.0,,-395.0,,,,-338.0,-182.2,-317.8,172.2,,,-183.9,,False,,,,False,True,False,True,,,True
32009,0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,True,,,,True,True,,,,,
