,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
48299,249,308.0,,344.1,,243.0,371.0,,,,,134.2,1023.7,,,270.0,267.0,249.8,,,99.5,174.6,21.8,,315.0,227.3,,,,,,,,,224.6,204.0,59.0,,95.1,,-6.0,122.0,,,,,-114.8,774.7,,,21.0,18.0,0.8,,,-149.5,-74.4,-227.2,,66.0,-21.7,,,,,,,,,-24.4,-45.0,,False,,True,False,,,,,False,False,,,True,True,True,,,False,False,False,,False,True,,,,,,,,,True,True
48301,0,0.0,,0.3,,0.0,0.0,,,,,0.0,0.5,,,0.0,3.9,0.4,,,,0.0,,,0.0,0.1,,,,,,,,,2.9,,0.0,,0.3,,0.0,0.0,,,,,0.0,0.5,,,0.0,3.9,0.4,,,,0.0,,,0.0,0.1,,,,,,,,,2.9,,,False,,True,True,,,,,True,False,,,True,False,False,,,,True,,,True,False,,,,,,,,,False,
48303,4668,6724.0,,7833.7,3531.9,5471.0,4368.0,,,,,5258.6,7239.9,,5409.7,4767.0,2934.7,4579.9,6263.0,,6846.0,5540.7,0.3,,7621.0,8007.5,,,,,6940.6,3738.0,,,8476.7,3827.0,2056.0,,3165.7,-1136.1,803.0,-300.0,,,,,590.6,2571.9,,741.7,99.0,-1733.3,-88.1,1595.0,,2178.0,872.7,-4667.7,,2953.0,3339.5,,,,,2272.6,-930.0,,,3808.7,-841.0,,False,True,True,True,,,,,True,False,,True,True,True,True,True,,False,True,False,,False,False,,,,,False,True,,,False,True
48305,77,144.0,,146.0,,123.0,197.0,,,,,63.3,819.4,,,67.0,242.2,55.1,,,123.0,68.6,0.0,,134.0,127.3,,,,,,,,,100.8,96.0,67.0,,69.0,,46.0,120.0,,,,,-13.7,742.4,,,-10.0,165.2,-21.9,,,46.0,-8.4,-77.0,,57.0,50.3,,,,,,,,,23.8,19.0,,False,,True,False,,,,,True,False,,,True,False,True,,,True,True,False,,True,True,,,,,,,,,True,True
48307,55,72.0,,62.1,,52.0,22.0,,,,,74.0,112.8,,,126.0,42.3,62.7,,,18.0,40.5,0.0,,100.0,140.5,,,,,,,,,45.4,179.0,17.0,,7.1,,-3.0,-33.0,,,,,19.0,57.8,,,71.0,-12.7,7.7,,,-37.0,-14.5,-55.0,,45.0,85.5,,,,,,,,,-9.6,124.0,,True,,True,False,,,,,False,False,,,False,True,True,,,False,True,False,,False,False,,,,,,,,,True,False
48309,4114,4868.0,,4713.3,,4211.0,13320.0,,,,,3098.0,2423.2,,5123.8,4309.0,6652.3,2851.6,3417.5,,1359.0,3039.9,959.4,,5111.0,3849.8,,,,,4597.4,0.0,,,4758.6,2910.0,754.0,,599.3,,97.0,9206.0,,,,,-1016.0,-1690.8,,1009.8,195.0,2538.3,-1262.4,-696.5,,-2755.0,-1074.1,-3154.6,,997.0,-264.2,,,,,483.4,-4114.0,,,644.6,-1204.0,,True,,True,False,,,,,False,False,,False,True,False,False,True,,False,False,False,,False,True,,,,,True,False,,,True,False
48311,9,32.0,,31.9,,22.0,,,,,,15.4,3.7,,,8.0,27.4,14.0,,,8.0,20.2,,,22.0,25.6,,,,,,,,,44.9,,23.0,,22.9,,13.0,,,,,,6.4,-5.3,,,-1.0,18.4,5.0,,,-1.0,11.2,,,13.0,16.6,,,,,,,,,35.9,,,True,,True,,,,,,True,True,,,True,True,True,,,True,True,,,True,True,,,,,,,,,False,
48313,83,156.0,,173.8,,133.0,,,,,,204.9,39.3,,,210.0,75.5,145.7,,,44.0,124.4,0.0,,228.0,158.6,,,,,,,,,177.4,586.0,73.0,,90.8,,50.0,,,,,,121.9,-43.7,,,127.0,-7.5,62.7,,,-39.0,41.4,-83.0,,145.0,75.6,,,,,,,,,94.4,503.0,,False,,True,,,,,,False,True,,,False,True,True,,,True,True,False,,False,False,,,,,,,,,False,False
48315,185,56.0,,52.6,,52.0,29.0,,,,,54.5,67.4,,,120.0,72.3,45.9,,,29.0,50.4,0.0,,111.0,53.2,,,,,,,,,35.2,98.0,-129.0,,-132.4,,-133.0,-156.0,,,,,-130.5,-117.6,,,-65.0,-112.7,-139.1,,,-156.0,-134.6,-185.0,,-74.0,-131.8,,,,,,,,,-149.8,-87.0,,False,,False,False,,,,,False,True,,,True,True,False,,,False,False,False,,True,False,,,,,,,,,False,True
48317,70,68.0,,69.2,,57.0,17.0,,,,,82.8,90.0,,,72.0,16.4,55.1,,,5.0,46.7,0.0,,82.0,132.9,,,,,,,,,85.4,62.0,-2.0,,-0.8,,-13.0,-53.0,,,,,12.8,20.0,,,2.0,-53.6,-14.9,,,-65.0,-23.3,-70.0,,12.0,62.9,,,,,,,,,15.4,-8.0,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
48319,99,112.0,,118.5,,83.0,0.0,,,,,68.9,37.2,,,47.0,75.1,59.4,,,126.0,104.6,0.0,,87.0,88.9,,,,,,,,,91.4,53.0,13.0,,19.5,,-16.0,-99.0,,,,,-30.1,-61.8,,,-52.0,-23.9,-39.6,,,27.0,5.6,-99.0,,-12.0,-10.1,,,,,,,,,-7.6,-46.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,True,False,,True,True,,,,,,,,,True,False
48321,833,368.0,,315.0,,409.0,100.0,,,,,459.8,211.0,,,502.0,241.4,410.2,542.5,,437.0,398.5,0.0,,472.0,586.2,,,,,,,,,524.2,309.0,-465.0,,-518.0,,-424.0,-733.0,,,,,-373.2,-622.0,,,-331.0,-591.6,-422.8,-290.5,,-396.0,-434.5,-833.0,,-361.0,-246.8,,,,,,,,,-308.8,-524.0,,False,,True,False,,,,,True,False,,,True,False,True,True,,True,True,False,,True,True,,,,,,,,,True,False
48323,2951,1584.0,,1497.7,,1252.0,1144.0,,,,,1194.2,303.8,,,1499.0,1487.8,1121.1,1262.0,,235.0,1017.7,0.0,,1375.0,1269.9,,,,,921.6,,,,1563.3,1658.0,-1367.0,,-1453.3,,-1699.0,-1807.0,,,,,-1756.8,-2647.2,,,-1452.0,-1463.2,-1829.9,-1689.0,,-2716.0,-1933.3,-2951.0,,-1576.0,-1681.1,,,,,-2029.4,,,,-1387.7,-1293.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,,,,,False,,,,False,True
48325,994,564.0,,551.7,,554.0,588.0,,,,,513.2,149.0,,,781.0,599.9,523.2,1025.5,,172.0,442.3,0.1,,677.0,783.5,,,,,289.1,,,,703.6,449.0,-430.0,,-442.3,,-440.0,-406.0,,,,,-480.8,-845.0,,,-213.0,-394.1,-470.8,31.5,,-822.0,-551.7,-993.9,,-317.0,-210.5,,,,,-704.9,,,,-290.4,-545.0,,False,,False,True,,,,,False,False,,,True,True,False,True,,False,False,False,,True,True,,,,,False,,,,True,False
48327,37,28.0,,28.7,,28.0,,,,,,25.4,399.5,,,29.0,23.1,17.6,,,0.0,28.9,0.0,,34.0,39.8,,,,,,,,,39.6,,-9.0,,-8.3,,-9.0,,,,,,-11.6,362.5,,,-8.0,-13.9,-19.4,,,-37.0,-8.1,-37.0,,-3.0,2.8,,,,,,,,,2.6,,,True,,False,,,,,,False,False,,,True,False,False,,,False,True,False,,True,True,,,,,,,,,True,
48329,3835,1244.0,,1775.3,,1557.0,278.0,,,,,1887.0,4250.1,,,3180.0,243.0,2441.7,884.0,,2293.0,1718.3,0.0,,2303.0,3666.9,,,,,1711.0,344.0,,,2267.7,,-2591.0,,-2059.7,,-2278.0,-3557.0,,,,,-1948.0,415.1,,,-655.0,-3592.0,-1393.3,-2951.0,,-1542.0,-2116.7,-3835.0,,-1532.0,-168.1,,,,,-2124.0,-3491.0,,,-1567.3,,,True,,True,False,,,,,True,True,,,True,False,True,False,,True,True,False,,True,True,,,,,True,False,,,True,
48331,523,640.0,,649.8,,475.0,954.0,,,,,383.8,89.9,,,369.0,779.4,371.9,,,404.0,452.4,96.8,,553.0,430.5,,,,,,,,,713.9,365.0,117.0,,126.8,,-48.0,431.0,,,,,-139.2,-433.1,,,-154.0,256.4,-151.1,,,-119.0,-70.6,-426.2,,30.0,-92.5,,,,,,,,,190.9,-158.0,,False,,True,False,,,,,False,False,,,False,False,False,,,False,True,False,,True,True,,,,,,,,,False,False
48333,129,144.0,,146.0,,89.0,17.0,,,,,56.3,47.3,,,64.0,191.4,76.1,,,76.0,113.5,20.8,,114.0,88.1,,,,,,,,,180.9,50.0,15.0,,17.0,,-40.0,-112.0,,,,,-72.7,-81.7,,,-65.0,62.4,-52.9,,,-53.0,-15.5,-108.2,,-15.0,-40.9,,,,,,,,,51.9,-79.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
48335,68,164.0,,159.9,,113.0,76.0,,,,,68.4,786.8,,,126.0,215.8,97.0,,,32.0,108.1,0.0,,126.0,121.1,,,,,,,,,158.2,135.0,96.0,,91.9,,45.0,8.0,,,,,0.4,718.8,,,58.0,147.8,29.0,,,-36.0,40.1,-68.0,,58.0,53.1,,,,,,,,,90.2,67.0,,True,,True,True,,,,,True,False,,,True,False,True,,,True,True,True,,True,True,,,,,,,,,True,True
48337,422,544.0,,468.6,,434.0,474.0,,,,,254.7,538.5,,,529.0,271.7,288.7,,,234.0,348.7,0.0,,456.0,534.3,,,,,,,,,511.8,452.0,122.0,,46.6,,12.0,52.0,,,,,-167.3,116.5,,,107.0,-150.3,-133.3,,,-188.0,-73.3,-422.0,,34.0,112.3,,,,,,,,,89.8,30.0,,True,,True,True,,,,,False,True,,,True,False,False,,,False,True,False,,True,True,,,,,,,,,True,True
48339,12591,9136.0,,9015.3,14250.6,8078.0,51201.0,,,,,6280.8,4696.0,,14504.6,6837.0,11630.8,6465.9,7603.0,,6797.5,5717.4,2408.5,,9423.0,7690.5,,,,,6693.2,,,,7816.7,6709.0,-3455.0,,-3575.7,1659.6,-4513.0,38610.0,,,,,-6310.2,-7895.0,,1913.6,-5754.0,-960.2,-6125.1,-4988.0,,-5793.5,-6873.6,-10182.5,,-3168.0,-4900.5,,,,,-5897.8,,,,-4774.3,-5882.0,,False,True,False,False,,,,,False,False,,True,False,True,False,False,,False,False,False,,True,False,,,,,False,,,,False,False
48341,95,100.0,,97.1,,97.0,34.0,,,,,259.5,2653.7,,,322.0,67.6,145.7,,,36.5,92.2,0.0,,231.0,207.1,,,,,156.4,,,,151.3,166.0,5.0,,2.1,,2.0,-61.0,,,,,164.5,2558.7,,,227.0,-27.4,50.7,,,-58.5,-2.8,-95.0,,136.0,112.1,,,,,61.4,,,,56.3,71.0,,True,,True,False,,,,,False,False,,,False,False,False,,,False,True,False,,False,False,,,,,False,,,,False,False
48343,218,204.0,,206.0,,182.0,510.0,,,,,116.2,206.9,,,126.0,456.6,81.3,,,234.0,203.7,0.0,,191.0,133.7,,,,,,,,,120.2,97.0,-14.0,,-12.0,,-36.0,292.0,,,,,-101.8,-11.1,,,-92.0,238.6,-136.7,,,16.0,-14.3,-218.0,,-27.0,-84.3,,,,,,,,,-97.8,-121.0,,True,,False,False,,,,,False,True,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
48345,7,20.0,,16.8,,17.0,,,,,,14.0,18.7,,,17.0,9.0,11.2,,,31.0,13.7,,,22.0,21.4,,,,,,,,,21.8,12.0,13.0,,9.8,,10.0,,,,,,7.0,11.7,,,10.0,2.0,4.2,,,24.0,6.7,,,15.0,14.4,,,,,,,,,14.8,5.0,,True,,True,,,,,,True,True,,,True,True,True,,,False,True,,,False,False,,,,,,,,,False,True
48347,667,684.0,,738.9,,741.0,942.0,,,,,667.2,529.2,,,839.0,1120.1,619.1,1153.5,,784.0,730.2,0.0,,925.0,594.3,,,,,531.1,,,,690.6,580.0,17.0,,71.9,,74.0,275.0,,,,,0.2,-137.8,,,172.0,453.1,-47.9,486.5,,117.0,63.2,-667.0,,258.0,-72.7,,,,,-135.9,,,,23.6,-87.0,,False,,False,False,,,,,True,False,,,False,False,False,False,,False,False,False,,False,False,,,,,False,,,,False,False
48349,1286,1656.0,,1699.4,,1326.0,2662.0,,,,,851.2,313.5,,2555.8,771.0,1644.8,1044.5,1975.0,,847.5,1226.1,0.1,,1432.0,1006.0,,,,,1177.4,,,,1824.0,767.0,370.0,,413.4,,40.0,1376.0,,,,,-434.8,-972.5,,1269.8,-515.0,358.8,-241.5,689.0,,-438.5,-59.9,-1285.9,,146.0,-280.0,,,,,-108.6,,,,538.0,-519.0,,False,,True,False,,,,,False,False,,False,False,True,True,False,,False,True,False,,True,True,,,,,True,,,,False,False
48351,367,96.0,,88.8,,74.0,,,,,,79.1,17.0,,,212.0,138.2,81.0,,,58.0,69.2,0.0,,179.0,63.4,,,,,,,,,43.4,81.0,-271.0,,-278.2,,-293.0,,,,,,-287.9,-350.0,,,-155.0,-228.8,-286.0,,,-309.0,-297.8,-367.0,,-188.0,-303.6,,,,,,,,,-323.6,-286.0,,False,,False,,,,,,False,False,,,True,True,False,,,False,False,False,,True,False,,,,,,,,,False,False
48353,213,464.0,,477.9,,315.0,675.0,,,,,201.9,1022.4,,,195.0,288.9,243.6,,,170.0,316.7,25.9,,399.0,355.7,,,,,,,,,423.0,340.0,251.0,,264.9,,102.0,462.0,,,,,-11.1,809.4,,,-18.0,75.9,30.6,,,-43.0,103.7,-187.1,,186.0,142.7,,,,,,,,,210.0,127.0,,False,,True,False,,,,,True,False,,,True,True,True,,,True,True,True,,True,True,,,,,,,,,True,True
48355,5296,4488.0,,4139.5,4497.8,4569.0,3248.0,,,,,4817.7,953.4,,,4465.0,4459.9,4537.7,4660.5,,5647.5,5115.3,0.5,,5413.0,5895.4,,,,,5123.9,5463.0,,,2823.7,6705.0,-808.0,,-1156.5,-798.2,-727.0,-2048.0,,,,,-478.3,-4342.6,,,-831.0,-836.1,-758.3,-635.5,,351.5,-180.7,-5295.5,,117.0,599.4,,,,,-172.1,167.0,,,-2472.3,1409.0,,False,True,True,False,,,,,True,False,,,False,False,True,True,,True,True,False,,True,True,,,,,True,True,,,False,False
48357,86,124.0,,127.4,,112.0,28.0,,,,,122.6,708.9,,,177.0,35.5,93.0,,,22.0,80.8,0.1,,162.0,209.3,,,,,,,,,181.0,214.0,38.0,,41.4,,26.0,-58.0,,,,,36.6,622.9,,,91.0,-50.5,7.0,,,-64.0,-5.2,-85.9,,76.0,123.3,,,,,,,,,95.0,128.0,,False,,True,False,,,,,True,False,,,False,False,True,,,False,True,False,,False,False,,,,,,,,,False,False
48359,43,20.0,,5.8,,24.0,0.0,,,,,33.6,25.0,,,12.0,50.6,32.5,,,58.0,26.8,0.0,,25.0,44.1,,,,,,,,,62.0,69.0,-23.0,,-37.2,,-19.0,-43.0,,,,,-9.4,-18.0,,,-31.0,7.6,-10.5,,,15.0,-16.2,-43.0,,-18.0,1.1,,,,,,,,,19.0,26.0,,False,,True,False,,,,,True,True,,,False,True,True,,,True,True,False,,True,True,,,,,,,,,True,False
48361,1207,1392.0,,1652.6,,1266.0,2006.0,,,,,1035.5,257.7,,,1402.0,1138.8,809.3,1946.0,,416.0,838.1,0.1,,1470.0,1495.8,,,,,1407.4,,,,641.1,1107.0,185.0,,445.6,,59.0,799.0,,,,,-171.5,-949.3,,,195.0,-68.2,-397.7,739.0,,-791.0,-368.9,-1206.9,,263.0,288.8,,,,,200.4,,,,-565.9,-100.0,,False,,True,False,,,,,True,False,,,False,True,False,False,,False,False,False,,False,False,,,,,False,,,,False,True
48363,695,556.0,,580.1,,549.0,785.0,,,,,352.4,199.7,,,592.0,546.0,377.8,,,167.0,320.2,105.7,,575.0,560.6,,,,,,,,,742.7,566.0,-139.0,,-114.9,,-146.0,90.0,,,,,-342.6,-495.3,,,-103.0,-149.0,-317.2,,,-528.0,-374.8,-589.3,,-120.0,-134.4,,,,,,,,,47.7,-129.0,,True,,False,True,,,,,False,False,,,True,False,False,,,False,False,False,,True,True,,,,,,,,,True,True
48365,306,296.0,,321.6,,307.0,310.0,,,,,228.9,785.2,,,414.0,504.7,290.7,,,331.0,284.5,0.0,,354.0,242.1,,,,,,,,,483.7,211.0,-10.0,,15.6,,1.0,4.0,,,,,-77.1,479.2,,,108.0,198.7,-15.3,,,25.0,-21.5,-306.0,,48.0,-63.9,,,,,,,,,177.7,-95.0,,False,,True,True,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,False,False
48367,4159,4224.0,,4316.9,,3017.0,6370.0,,,,,2274.3,1285.1,,5344.4,2334.0,5155.4,2382.9,2958.0,,2840.5,2919.8,753.9,,3533.0,2551.1,,,,,2241.9,2647.0,,,5945.1,2456.0,65.0,,157.9,,-1142.0,2211.0,,,,,-1884.7,-2873.9,,1185.4,-1825.0,996.4,-1776.1,-1201.0,,-1318.5,-1239.2,-3405.1,,-626.0,-1607.9,,,,,-1917.1,-1512.0,,,1786.1,-1703.0,,False,,False,False,,,,,False,False,,False,False,False,False,False,,False,False,False,,False,False,,,,,False,False,,,False,False
48369,61,120.0,,134.2,,107.0,21.0,,,,,151.7,2441.2,,,150.0,101.1,72.9,,,6.0,72.1,0.0,,169.0,214.9,,,,,,,,,100.1,155.0,59.0,,73.2,,46.0,-40.0,,,,,90.7,2380.2,,,89.0,40.1,11.9,,,-55.0,11.1,-61.0,,108.0,153.9,,,,,,,,,39.1,94.0,,False,,True,True,,,,,False,False,,,False,True,True,,,True,True,False,,False,False,,,,,,,,,True,False
48371,182,192.0,,242.4,,197.0,609.0,,,,,208.9,687.8,,,260.0,71.9,183.5,,,118.0,462.0,0.0,,196.0,67.4,,,,,,,,,390.0,408.0,10.0,,60.4,,15.0,427.0,,,,,26.9,505.8,,,78.0,-110.1,1.5,,,-64.0,280.0,-182.0,,14.0,-114.6,,,,,,,,,208.0,226.0,,False,,False,False,,,,,False,False,,,False,False,True,,,False,False,False,,False,False,,,,,,,,,False,False
48373,506,524.0,,542.9,,484.0,963.0,,,,,386.7,139.2,,,740.0,370.5,439.1,1169.0,,464.0,288.8,0.0,,729.0,544.2,,,,,316.6,,,,401.7,368.0,18.0,,36.9,,-22.0,457.0,,,,,-119.3,-366.8,,,234.0,-135.5,-66.9,663.0,,-42.0,-217.2,-506.0,,223.0,38.2,,,,,-189.4,,,,-104.3,-138.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,,,,,False,,,,False,False
48375,1247,1164.0,,1163.5,1176.2,1070.0,4383.0,,,,,1364.1,6226.3,,,1621.0,335.8,1184.2,1151.5,,825.5,906.1,0.1,,1551.0,488.9,,,,,1475.4,,,,1166.2,732.0,-83.0,,-83.5,-70.8,-177.0,3136.0,,,,,117.1,4979.3,,,374.0,-911.2,-62.8,-95.5,,-421.5,-340.9,-1246.9,,304.0,-758.1,,,,,228.4,,,,-80.8,-515.0,,False,True,False,False,,,,,False,False,,,False,False,True,False,,False,False,False,,False,False,,,,,False,,,,True,False
48377,158,24.0,,18.7,,27.0,,,,,,64.1,132.4,,,31.0,4.0,32.5,,,2.0,31.1,0.0,,94.0,147.3,,,,,,,,,37.4,,-134.0,,-139.3,,-131.0,,,,,,-93.9,-25.6,,,-127.0,-154.0,-125.5,,,-156.0,-126.9,-158.0,,-64.0,-10.7,,,,,,,,,-120.6,,,False,,True,,,,,,True,True,,,True,False,True,,,False,True,False,,True,True,,,,,,,,,True,
48379,151,200.0,,204.8,,149.0,239.0,,,,,85.9,239.8,,,135.0,203.2,139.9,,,73.0,144.4,0.0,,212.0,137.5,,,,,,,,,168.2,131.0,49.0,,53.8,,-2.0,88.0,,,,,-65.1,88.8,,,-16.0,52.2,-11.1,,,-78.0,-6.6,-151.0,,61.0,-13.5,,,,,,,,,17.2,-20.0,,False,,True,False,,,,,False,False,,,True,False,True,,,False,True,False,,False,True,,,,,,,,,True,True
48381,1699,1996.0,,2202.8,1290.5,1409.0,3153.0,,,,,1351.4,4449.1,,,1526.0,1371.3,1271.0,1480.0,,1078.0,1382.1,0.1,,1881.0,1845.0,,,,,1167.8,900.0,,,1052.9,2195.0,297.0,,503.8,-408.5,-290.0,1454.0,,,,,-347.6,2750.1,,,-173.0,-327.7,-428.0,-219.0,,-621.0,-316.9,-1698.9,,182.0,146.0,,,,,-531.2,-799.0,,,-646.1,496.0,,False,False,True,False,,,,,False,False,,,True,False,False,True,,False,False,False,,True,True,,,,,False,False,,,False,False
48383,45,0.0,,0.0,,10.0,0.0,,,,,56.0,24.8,,,45.0,9.7,9.7,,,17.0,32.6,0.0,,51.0,48.3,,,,,,,,,6.0,,-45.0,,-45.0,,-35.0,-45.0,,,,,11.0,-20.2,,,0.0,-35.3,-35.3,,,-28.0,-12.4,-45.0,,6.0,3.3,,,,,,,,,-39.0,,,False,,True,False,,,,,True,True,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,
48385,81,12.0,,14.0,,31.0,0.0,,,,,45.0,8.5,,,38.0,6.0,89.5,,,33.0,29.1,0.0,,44.0,70.0,,,,,,,,,45.1,,-69.0,,-67.0,,-50.0,-81.0,,,,,-36.0,-72.5,,,-43.0,-75.0,8.5,,,-48.0,-51.9,-81.0,,-37.0,-11.0,,,,,,,,,-35.9,,,True,,True,False,,,,,True,False,,,True,False,True,,,True,True,False,,True,True,,,,,,,,,True,
48387,157,148.0,,144.7,,139.0,159.0,,,,,107.8,3380.1,,,140.0,280.0,117.6,,,70.5,130.6,11.9,,191.0,91.2,,,,,,,,,158.1,81.0,-9.0,,-12.3,,-18.0,2.0,,,,,-49.2,3223.1,,,-17.0,123.0,-39.4,,,-86.5,-26.4,-145.1,,34.0,-65.8,,,,,,,,,1.1,-76.0,,False,,False,True,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,,,,,,,,,True,False
48389,205,88.0,,155.4,,118.0,26.0,,,,,169.5,246.0,,,260.0,125.4,91.4,,,8.0,113.2,0.0,,137.0,321.3,,,,,,,,,139.2,381.0,-117.0,,-49.6,,-87.0,-179.0,,,,,-35.5,41.0,,,55.0,-79.6,-113.6,,,-197.0,-91.8,-205.0,,-68.0,116.3,,,,,,,,,-65.8,176.0,,True,,True,False,,,,,True,True,,,True,True,True,,,False,True,False,,True,True,,,,,,,,,True,False
48391,119,96.0,,104.3,,94.0,11.0,,,,,95.2,16.4,,,95.0,97.6,79.5,,,46.0,109.8,0.0,,111.0,128.0,,,,,,,,,103.0,98.0,-23.0,,-14.7,,-25.0,-108.0,,,,,-23.8,-102.6,,,-24.0,-21.4,-39.5,,,-73.0,-9.2,-119.0,,-8.0,9.0,,,,,,,,,-16.0,-21.0,,True,,False,False,,,,,False,False,,,False,True,False,,,False,True,False,,True,True,,,,,,,,,True,True
48393,7,20.0,,19.6,,14.0,4.0,,,,,7.3,11.6,,,16.0,29.0,9.5,,,8.0,11.0,,,16.0,12.2,,,,,,,,,26.7,,13.0,,12.6,,7.0,-3.0,,,,,0.3,4.6,,,9.0,22.0,2.5,,,1.0,4.0,,,9.0,5.2,,,,,,,,,19.7,,,True,,True,True,,,,,True,True,,,True,False,True,,,True,True,,,True,True,,,,,,,,,False,
48395,213,276.0,,295.0,,204.0,238.0,,,,,201.6,751.6,,,202.0,151.7,197.7,,,175.0,200.9,0.0,,256.0,196.4,,,,,,,,,227.1,229.0,63.0,,82.0,,-9.0,25.0,,,,,-11.4,538.6,,,-11.0,-61.3,-15.3,,,-38.0,-12.1,-213.0,,43.0,-16.6,,,,,,,,,14.1,16.0,,False,,True,True,,,,,True,False,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,True
48397,3067,2448.0,,2462.8,,2166.0,2628.0,,,,,1464.1,851.2,,2646.5,1497.0,2224.2,1481.5,2344.5,,1069.5,1638.4,579.2,,2288.0,2122.2,,,,,2168.3,,,,2224.5,1886.0,-619.0,,-604.2,,-901.0,-439.0,,,,,-1602.9,-2215.8,,-420.5,-1570.0,-842.8,-1585.5,-722.5,,-1997.5,-1428.6,-2487.8,,-779.0,-944.8,,,,,-898.7,,,,-842.5,-1181.0,,True,,False,True,,,,,False,False,,True,False,False,False,False,,False,False,False,,False,False,,,,,False,,,,False,False
48399,270,428.0,,441.6,,269.0,334.0,,,,,217.2,42.3,,,143.0,397.3,207.0,,,215.0,273.8,65.9,,279.0,279.6,,,,,,,,,297.7,242.0,158.0,,171.6,,-1.0,64.0,,,,,-52.8,-227.7,,,-127.0,127.3,-63.0,,,-55.0,3.8,-204.1,,9.0,9.6,,,,,,,,,27.7,-28.0,,False,,True,True,,,,,True,False,,,True,True,True,,,True,True,False,,True,True,,,,,,,,,True,True
