,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
17093,2149,1750.0,1125.0,,,,,2008.0,,651.4,1211.5,,1590.0,0.3,,,1453.3,774.0,,-399.0,-1024.0,,,,,-141.0,,-1497.6,-937.5,,-559.0,-2148.7,,,-695.7,-1375.0,,False,,,,,True,,False,False,,False,False,,,False,False,
17095,896,1085.0,687.0,,,,,999.0,,550.8,752.8,,968.5,0.1,,,1151.2,,,189.0,-209.0,,,,,103.0,,-345.2,-143.2,,72.5,-895.9,,,255.2,,,False,,,,,True,,False,True,,True,False,,,False,,
17097,8902,8860.0,7439.0,,,,,11179.0,,3405.0,8713.8,,8259.0,25.2,,,4929.0,3778.0,,-42.0,-1463.0,,,,,2277.0,,-5497.0,-188.2,,-643.0,-8876.8,,,-3973.0,-5124.0,,False,,,,,False,,False,False,,False,False,,,False,False,
17099,1948,1730.0,931.0,,,,,1884.0,,460.2,1098.0,,1110.0,0.2,,,744.4,,,-218.0,-1017.0,,,,,-64.0,,-1487.8,-850.0,,-838.0,-1947.8,,,-1203.6,,,False,,,,,True,,False,False,,False,False,,,False,,
17101,365,1080.0,503.0,,,,,486.0,,590.7,441.9,,562.0,177.0,,,,,,715.0,138.0,,,,,121.0,,225.7,76.9,,197.0,-188.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
17103,566,595.0,189.0,,,,,598.0,,239.2,400.4,,497.5,0.5,,,342.2,,,29.0,-377.0,,,,,32.0,,-326.8,-165.6,,-68.5,-565.5,,,-223.8,,,False,,,,,False,,False,False,,False,False,,,False,,
17105,880,830.0,420.0,,,,,744.0,,254.5,375.0,,499.0,0.8,,,657.8,,,-50.0,-460.0,,,,,-136.0,,-625.5,-505.0,,-381.0,-879.2,,,-222.2,,,False,,,,,False,,False,False,,False,False,,,False,,
17107,592,575.0,95.0,,,,,575.0,,200.1,362.1,,356.0,0.0,,,,,,-17.0,-497.0,,,,,-17.0,,-391.9,-229.9,,-236.0,-592.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17109,290,325.0,140.0,,,,,474.0,,270.3,299.2,,482.0,0.0,,,,,,35.0,-150.0,,,,,184.0,,-19.7,9.2,,192.0,-290.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
17111,4232,4530.0,2999.0,,,,,4193.0,,2136.9,3355.7,,4818.5,3.1,,,3030.3,2413.0,,298.0,-1233.0,,,,,-39.0,,-2095.1,-876.3,,586.5,-4228.9,,,-1201.7,-1819.0,,False,,,,,True,,False,False,,False,False,,,False,False,
17113,2655,2590.0,1284.0,,,,,3059.0,,995.3,1805.2,,2572.0,0.3,,,2412.8,1026.0,,-65.0,-1371.0,,,,,404.0,,-1659.7,-849.8,,-83.0,-2654.7,,,-242.2,-1629.0,,False,,,,,False,,False,False,,False,False,,,False,False,
17115,1313,1080.0,366.0,,,,,2165.0,,283.4,975.1,,769.0,0.1,,,916.5,,,-233.0,-947.0,,,,,852.0,,-1029.6,-337.9,,-544.0,-1312.9,,,-396.5,,,False,,,,,False,,False,False,,False,False,,,False,,
17117,997,730.0,519.0,,,,,1027.0,,295.3,561.4,,631.0,0.1,,,805.2,,,-267.0,-478.0,,,,,30.0,,-701.7,-435.6,,-366.0,-996.9,,,-191.8,,,False,,,,,True,,False,False,,False,False,,,True,,
17119,5795,5545.0,3370.0,,,,,5877.0,,2675.8,4107.6,,5606.5,0.6,,,3937.7,1993.0,,-250.0,-2425.0,,,,,82.0,,-3119.2,-1687.4,,-188.5,-5794.4,,,-1857.3,-3802.0,,False,,,,,True,,False,False,,True,False,,,False,False,
17121,734,970.0,232.0,,,,,1017.0,,391.2,497.9,,842.5,0.0,,,889.7,,,236.0,-502.0,,,,,283.0,,-342.8,-236.1,,108.5,-734.0,,,155.7,,,False,,,,,False,,False,False,,True,False,,,True,,
17123,186,90.0,29.0,,,,,187.0,,59.6,87.3,,113.0,0.0,,,,,,-96.0,-157.0,,,,,1.0,,-126.4,-98.7,,-73.0,-186.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
17125,253,295.0,85.0,,,,,267.0,,92.3,173.5,,259.5,0.0,,,,,,42.0,-168.0,,,,,14.0,,-160.7,-79.5,,6.5,-253.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
17127,261,265.0,34.0,,,,,524.0,,72.1,138.1,,181.0,0.0,,,,,,4.0,-227.0,,,,,263.0,,-188.9,-122.9,,-80.0,-261.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17129,247,195.0,41.0,,,,,219.0,,65.9,139.9,,180.0,0.0,,,,,,-52.0,-206.0,,,,,-28.0,,-181.1,-107.1,,-67.0,-247.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
17131,166,175.0,45.0,,,,,278.0,,113.2,173.3,,202.0,0.0,,,,,,9.0,-121.0,,,,,112.0,,-52.8,7.3,,36.0,-166.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
17133,826,1095.0,483.0,,,,,651.0,,484.6,600.7,,915.0,0.3,,,1204.8,,,269.0,-343.0,,,,,-175.0,,-341.4,-225.3,,89.0,-825.7,,,378.8,,,False,,,,,True,,False,True,,True,False,,,False,,
17135,1254,2000.0,1011.0,,,,,738.0,,419.5,867.1,,867.0,313.5,,,,,,746.0,-243.0,,,,,-516.0,,-834.5,-386.9,,-387.0,-940.5,,,,,,True,,,,,True,,False,True,,True,False,,,,,
17137,427,650.0,298.0,,,,,721.0,,249.4,420.5,,563.0,0.2,,,394.5,,,223.0,-129.0,,,,,294.0,,-177.6,-6.5,,136.0,-426.8,,,-32.5,,,True,,,,,False,,True,True,,True,False,,,True,,
17139,210,355.0,107.0,,,,,381.0,,131.3,191.4,,318.0,0.4,,,,,,145.0,-103.0,,,,,171.0,,-78.7,-18.6,,108.0,-209.6,,,,,,True,,,,,False,,True,True,,True,False,,,,,
17141,868,1030.0,566.0,,,,,727.0,,488.0,680.7,,1170.0,0.4,,,1369.0,,,162.0,-302.0,,,,,-141.0,,-380.0,-187.3,,302.0,-867.6,,,501.0,,,False,,,,,True,,False,False,,False,False,,,False,,
17143,3089,3095.0,1489.0,,,,,2999.0,,1569.9,2679.3,,3052.5,0.3,,,1636.5,1225.0,,6.0,-1600.0,,,,,-90.0,,-1519.1,-409.7,,-36.5,-3088.7,,,-1452.5,-1864.0,,False,,,,,False,,False,False,,False,False,,,False,False,
17145,862,1750.0,810.0,,,,,579.0,,1540.9,583.0,,872.0,294.3,,,,,,888.0,-52.0,,,,,-283.0,,678.9,-279.0,,10.0,-567.7,,,,,,True,,,,,True,,True,True,,True,True,,,,,
17147,219,265.0,113.0,,,,,366.0,,136.6,127.8,,284.0,0.9,,,,,,46.0,-106.0,,,,,147.0,,-82.4,-91.2,,65.0,-218.1,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17149,314,325.0,73.0,,,,,330.0,,195.2,196.1,,351.0,0.0,,,,,,11.0,-241.0,,,,,16.0,,-118.8,-117.9,,37.0,-314.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17151,82,90.0,16.0,,,,,99.0,,42.5,50.7,,71.0,0.0,,,,,,8.0,-66.0,,,,,17.0,,-39.5,-31.3,,-11.0,-82.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17153,97,110.0,27.0,,,,,118.0,,46.8,79.6,,109.0,0.0,,,,,,13.0,-70.0,,,,,21.0,,-50.2,-17.4,,12.0,-97.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
17155,65,65.0,9.0,,,,,99.0,,13.0,33.1,,3.0,0.0,,,,,,0.0,-56.0,,,,,34.0,,-52.0,-31.9,,-62.0,-65.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17157,677,1055.0,535.0,,,,,875.0,,416.3,515.0,,843.0,371.8,,,652.7,,,378.0,-142.0,,,,,198.0,,-260.7,-162.0,,166.0,-305.2,,,-24.3,,,True,,,,,True,,True,True,,True,True,,,True,,
17159,345,410.0,107.0,,,,,447.0,,201.6,227.8,,399.0,0.0,,,,,,65.0,-238.0,,,,,102.0,,-143.4,-117.2,,54.0,-345.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
17161,1648,2015.0,1408.0,,,,,2484.0,,776.0,1549.0,,1656.5,0.1,,,2655.3,694.0,,367.0,-240.0,,,,,836.0,,-872.0,-99.0,,8.5,-1647.9,,,1007.3,-954.0,,True,,,,,False,,False,True,,True,False,,,False,False,
17163,5358,4360.0,1852.0,,,,,4586.0,,1697.8,3561.8,,3979.0,0.4,,,2711.8,1790.0,,-998.0,-3506.0,,,,,-772.0,,-3660.2,-1796.2,,-1379.0,-5357.6,,,-2646.2,-3568.0,,False,,,,,True,,False,False,,False,False,,,False,False,
17165,456,780.0,543.0,,,,,762.0,,767.2,423.9,,905.0,127.0,,,,,,324.0,87.0,,,,,306.0,,311.2,-32.1,,449.0,-329.0,,,,,,True,,,,,True,,True,True,,False,False,,,,,
17167,2284,2135.0,978.0,,,,,3767.0,,801.2,1932.2,,1849.5,0.4,,,2183.4,589.0,,-149.0,-1306.0,,,,,1483.0,,-1482.8,-351.8,,-434.5,-2283.6,,,-100.6,-1695.0,,False,,,,,False,,False,False,,False,False,,,True,False,
17169,130,125.0,29.0,,,,,187.0,,17.9,96.2,,31.0,0.0,,,,,,-5.0,-101.0,,,,,57.0,,-112.1,-33.8,,-99.0,-130.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17171,112,85.0,18.0,,,,,74.0,,13.2,42.1,,39.0,0.0,,,,,,-27.0,-94.0,,,,,-38.0,,-98.8,-69.9,,-73.0,-112.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17173,304,320.0,69.0,,,,,616.0,,89.4,214.4,,223.0,0.3,,,,,,16.0,-235.0,,,,,312.0,,-214.6,-89.6,,-81.0,-303.7,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17175,78,65.0,25.0,,,,,79.0,,15.9,59.9,,35.0,0.0,,,,,,-13.0,-53.0,,,,,1.0,,-62.1,-18.1,,-43.0,-78.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
17177,590,595.0,190.0,,,,,649.0,,289.7,450.0,,574.0,0.2,,,580.3,,,5.0,-400.0,,,,,59.0,,-300.3,-140.0,,-16.0,-589.8,,,-9.7,,,False,,,,,False,,False,False,,False,False,,,False,,
17179,2692,3425.0,1690.0,,,,,2606.0,,1304.7,1621.4,,2588.0,0.5,,,2189.0,1617.0,,733.0,-1002.0,,,,,-86.0,,-1387.3,-1070.6,,-104.0,-2691.5,,,-503.0,-1075.0,,False,,,,,True,,False,False,,True,False,,,True,False,
17181,506,415.0,112.0,,,,,483.0,,199.5,327.8,,357.0,0.0,,,,,,-91.0,-394.0,,,,,-23.0,,-306.5,-178.2,,-149.0,-506.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
17183,1914,2325.0,1270.0,,,,,2260.0,,2041.6,1505.0,,2519.5,401.4,,,1923.6,,,411.0,-644.0,,,,,346.0,,127.6,-409.0,,605.5,-1512.6,,,9.6,,,False,,,,,True,,True,True,,False,False,,,True,,
17185,257,245.0,74.0,,,,,355.0,,161.9,154.7,,319.0,0.0,,,,,,-12.0,-183.0,,,,,98.0,,-95.1,-102.3,,62.0,-257.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
17187,165,320.0,85.0,,,,,364.0,,128.8,178.5,,280.0,0.2,,,,,,155.0,-80.0,,,,,199.0,,-36.2,13.5,,115.0,-164.8,,,,,,True,,,,,False,,True,True,,True,False,,,,,
17189,370,415.0,206.0,,,,,332.0,,177.4,237.8,,387.0,0.2,,,,,,45.0,-164.0,,,,,-38.0,,-192.6,-132.2,,17.0,-369.8,,,,,,False,,,,,True,,False,False,,True,False,,,,,
17191,281,385.0,174.0,,,,,524.0,,256.0,256.3,,469.0,124.4,,,,,,104.0,-107.0,,,,,243.0,,-25.0,-24.7,,188.0,-156.6,,,,,,False,,,,,False,,True,True,,False,False,,,,,
17193,398,465.0,248.0,,,,,377.0,,569.3,314.1,,729.0,49.9,,,,,,67.0,-150.0,,,,,-21.0,,171.3,-83.9,,331.0,-348.1,,,,,,False,,,,,True,,False,False,,False,False,,,,,
17195,882,1095.0,504.0,,,,,969.0,,444.5,538.3,,2009.0,0.0,,,1159.4,,,213.0,-378.0,,,,,87.0,,-437.5,-343.7,,1127.0,-882.0,,,277.4,,,False,,,,,True,,False,False,,False,False,,,False,,
17197,10422,10275.0,5451.0,,,,,12773.0,,3747.0,6311.3,,9258.5,30.4,,,8299.9,3568.0,,-147.0,-4971.0,,,,,2351.0,,-6675.0,-4110.7,,-1163.5,-10391.6,,,-2122.1,-6854.0,,False,,,,,False,,False,False,,False,False,,,False,False,
17199,1506,1395.0,614.0,,,,,1977.0,,675.2,949.4,,1352.0,421.0,,,841.5,,,-111.0,-892.0,,,,,471.0,,-830.8,-556.6,,-154.0,-1085.0,,,-664.5,,,False,,,,,False,,False,False,,False,False,,,False,,
17201,3699,3705.0,1420.0,,,,,4148.0,,1206.9,3823.8,,2970.5,0.9,,,3104.7,1089.0,,6.0,-2279.0,,,,,449.0,,-2492.1,124.8,,-728.5,-3698.1,,,-594.3,-2610.0,,False,,,,,False,,False,False,,False,False,,,False,False,
17203,795,805.0,376.0,,,,,704.0,,396.1,448.1,,798.0,0.2,,,460.1,,,10.0,-419.0,,,,,-91.0,,-398.9,-346.9,,3.0,-794.8,,,-334.9,,,False,,,,,False,,False,False,,True,False,,,False,,
18001,542,605.0,189.0,,,,,971.0,,228.7,339.4,,622.0,0.2,,,,,,63.0,-353.0,,,,,429.0,,-313.3,-202.6,,80.0,-541.8,,,,,,False,,,,,False,,False,False,,False,False,,,,,
18003,6574,7585.0,5746.0,,,,,7464.0,,2463.8,4314.3,,5641.5,3.4,,,5177.0,2458.0,,1011.0,-828.0,,,,,890.0,,-4110.2,-2259.7,,-932.5,-6570.6,,,-1397.0,-4116.0,,True,,,,,True,,False,False,,True,False,,,False,False,
18005,1540,1780.0,1084.0,,,,,2265.0,,580.8,1046.3,,1413.0,0.2,,,1906.7,,,240.0,-456.0,,,,,725.0,,-959.2,-493.7,,-127.0,-1539.8,,,366.7,,,False,,,,,False,,False,False,,True,False,,,False,,
18007,156,275.0,64.0,,,,,173.0,,97.9,132.9,,213.0,1.5,,,,,,119.0,-92.0,,,,,17.0,,-58.1,-23.1,,57.0,-154.5,,,,,,True,,,,,True,,True,True,,True,False,,,,,
18009,292,175.0,37.0,,,,,334.0,,33.5,91.6,,108.0,0.0,,,,,,-117.0,-255.0,,,,,42.0,,-258.5,-200.4,,-184.0,-292.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
18011,1426,2075.0,1638.0,,,,,1399.0,,1310.8,1067.4,,2201.5,456.2,,,2152.6,,,649.0,212.0,,,,,-27.0,,-115.2,-358.6,,775.5,-969.8,,,726.6,,,True,,,,,True,,True,True,,False,False,,,False,,
18013,224,385.0,179.0,,,,,413.0,,209.5,248.9,,348.0,58.3,,,,,,161.0,-45.0,,,,,189.0,,-14.5,24.9,,124.0,-165.7,,,,,,True,,,,,False,,True,True,,True,False,,,,,
18015,395,645.0,402.0,,,,,417.0,,352.1,382.6,,417.0,60.8,,,,,,250.0,7.0,,,,,22.0,,-42.9,-12.4,,22.0,-334.2,,,,,,True,,,,,True,,True,True,,True,False,,,,,
18017,926,1205.0,,,,,,935.0,,601.6,785.8,,1278.0,1.4,,,440.6,,,279.0,,,,,,9.0,,-324.4,-140.2,,352.0,-924.6,,,-485.4,,,,,,,,True,,False,True,,False,False,,,False,,
18019,3118,3080.0,2197.0,,,,,3686.0,,1523.2,1797.2,,2689.0,1056.1,,,2975.9,,,-38.0,-921.0,,,,,568.0,,-1594.8,-1320.8,,-429.0,-2061.9,,,-142.1,,,False,,,,,False,,False,False,,False,False,,,False,,
18021,461,660.0,406.0,,,,,891.0,,208.5,240.0,,532.5,0.1,,,,,,199.0,-55.0,,,,,430.0,,-252.5,-221.0,,71.5,-460.9,,,,,,True,,,,,False,,False,False,,True,False,,,,,
18023,708,1370.0,190.0,,,,,824.0,,696.8,670.4,,1266.0,809.6,,,543.8,,,662.0,-518.0,,,,,116.0,,-11.2,-37.6,,558.0,101.6,,,-164.2,,,True,,,,,True,,True,True,,True,True,,,True,,
18025,259,245.0,49.0,,,,,337.0,,90.1,133.6,,210.0,0.0,,,,,,-14.0,-210.0,,,,,78.0,,-168.9,-125.4,,-49.0,-259.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
18027,554,550.0,366.0,,,,,1065.0,,142.4,346.0,,360.0,0.0,,,737.1,,,-4.0,-188.0,,,,,511.0,,-411.6,-208.0,,-194.0,-554.0,,,183.1,,,False,,,,,False,,False,False,,False,False,,,False,,
18029,1349,1580.0,736.0,,,,,1289.0,,667.5,788.6,,1229.0,201.7,,,1301.9,,,231.0,-613.0,,,,,-60.0,,-681.5,-560.4,,-120.0,-1147.3,,,-47.1,,,False,,,,,True,,False,False,,True,False,,,True,,
18031,509,570.0,340.0,,,,,763.0,,263.0,293.8,,715.0,8.1,,,,,,61.0,-169.0,,,,,254.0,,-246.0,-215.2,,206.0,-500.9,,,,,,False,,,,,False,,False,False,,False,False,,,,,
18033,685,950.0,478.0,,,,,930.0,,322.3,574.6,,794.0,0.2,,,432.0,,,265.0,-207.0,,,,,245.0,,-362.7,-110.4,,109.0,-684.8,,,-253.0,,,True,,,,,True,,False,True,,True,False,,,True,,
18035,1975,2095.0,964.0,,,,,2770.0,,837.9,1677.7,,1952.0,0.7,,,2078.3,,,120.0,-1011.0,,,,,795.0,,-1137.1,-297.3,,-23.0,-1974.3,,,103.3,,,False,,,,,False,,False,False,,True,False,,,True,,
18037,1317,2315.0,1525.0,,,,,1315.0,,1795.8,1253.8,,2658.0,385.6,,,1724.1,,,998.0,208.0,,,,,-2.0,,478.8,-63.2,,1341.0,-931.4,,,407.1,,,True,,,,,True,,True,True,,False,True,,,True,,
18039,2372,3680.0,1561.0,,,,,4602.0,,1107.2,2651.4,,2563.5,0.6,,,2005.6,903.0,,1308.0,-811.0,,,,,2230.0,,-1264.8,279.4,,191.5,-2371.4,,,-366.4,-1469.0,,True,,,,,False,,True,True,,True,False,,,True,False,
18041,440,650.0,123.0,,,,,731.0,,216.8,343.5,,452.0,0.0,,,,,,210.0,-317.0,,,,,291.0,,-223.2,-96.5,,12.0,-440.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
18043,1779,1625.0,1136.0,,,,,2531.0,,769.9,1251.5,,1582.5,557.0,,,1824.9,,,-154.0,-643.0,,,,,752.0,,-1009.1,-527.5,,-196.5,-1222.0,,,45.9,,,False,,,,,False,,False,False,,False,False,,,True,,
18045,453,550.0,351.0,,,,,462.0,,183.2,234.6,,443.0,0.4,,,,,,97.0,-102.0,,,,,9.0,,-269.8,-218.4,,-10.0,-452.6,,,,,,False,,,,,True,,False,False,,True,False,,,,,
18047,386,405.0,140.0,,,,,620.0,,215.7,241.7,,346.0,5.2,,,,,,19.0,-246.0,,,,,234.0,,-170.3,-144.3,,-40.0,-380.8,,,,,,False,,,,,False,,False,False,,False,False,,,,,
18049,337,395.0,195.0,,,,,400.0,,176.8,271.3,,332.0,0.1,,,,,,58.0,-142.0,,,,,63.0,,-160.2,-65.7,,-5.0,-336.9,,,,,,False,,,,,False,,False,False,,True,False,,,,,
18051,926,930.0,483.0,,,,,890.0,,247.6,484.8,,710.5,0.1,,,,,,4.0,-443.0,,,,,-36.0,,-678.4,-441.2,,-215.5,-925.9,,,,,,False,,,,,False,,False,False,,False,False,,,,,
18053,1381,1885.0,1097.0,,,,,1538.0,,756.0,843.7,,1733.5,0.6,,,1409.1,,,504.0,-284.0,,,,,157.0,,-625.0,-537.3,,352.5,-1380.4,,,28.1,,,True,,,,,True,,False,False,,True,False,,,True,,
18055,635,825.0,517.0,,,,,994.0,,379.4,519.0,,721.0,169.9,,,,,,190.0,-118.0,,,,,359.0,,-255.6,-116.0,,86.0,-465.1,,,,,,True,,,,,False,,False,True,,True,False,,,,,
18057,7493,9595.0,7456.0,,,,,7359.0,,4269.5,6021.2,,8791.5,3136.8,,,8903.3,4145.0,,2102.0,-37.0,,,,,-134.0,,-3223.5,-1471.8,,1298.5,-4356.2,,,1410.3,-3348.0,,True,,,,,True,,False,True,,True,False,,,True,False,
18059,2060,1910.0,780.0,,,,,1826.0,,868.4,1335.7,,1770.5,0.1,,,1653.5,,,-150.0,-1280.0,,,,,-234.0,,-1191.6,-724.3,,-289.5,-2059.9,,,-406.5,,,False,,,,,False,,False,False,,False,False,,,False,,
18061,1140,1295.0,30.0,,,,,1354.0,,559.8,704.1,,1111.0,208.1,,,1520.6,,,155.0,-1110.0,,,,,214.0,,-580.2,-435.9,,-29.0,-931.9,,,380.6,,,False,,,,,False,,False,False,,True,False,,,False,,
18063,4008,5190.0,3432.0,,,,,4280.0,,2093.6,2744.5,,4050.0,1016.0,,,4397.8,2607.0,,1182.0,-576.0,,,,,272.0,,-1914.4,-1263.5,,42.0,-2992.0,,,389.8,-1401.0,,True,,,,,True,,False,False,,True,False,,,True,False,
18065,1164,1885.0,1097.0,,,,,1473.0,,941.9,1060.7,,1779.0,418.4,,,1335.7,,,721.0,-67.0,,,,,309.0,,-222.1,-103.3,,615.0,-745.6,,,171.7,,,True,,,,,True,,True,True,,True,False,,,True,,
18067,2170,2530.0,1420.0,,,,,2038.0,,1122.2,1352.4,,2050.0,0.2,,,1801.7,,,360.0,-750.0,,,,,-132.0,,-1047.8,-817.6,,-120.0,-2169.8,,,-368.3,,,False,,,,,True,,False,False,,True,False,,,False,,
18069,720,1275.0,798.0,,,,,860.0,,526.6,559.2,,1014.0,257.3,,,778.2,,,555.0,78.0,,,,,140.0,,-193.4,-160.8,,294.0,-462.7,,,58.2,,,True,,,,,True,,True,True,,True,True,,,True,,
18071,708,1110.0,495.0,,,,,1448.0,,333.5,675.0,,914.5,0.4,,,1107.3,,,402.0,-213.0,,,,,740.0,,-374.5,-33.0,,206.5,-707.6,,,399.3,,,True,,,,,False,,True,True,,True,False,,,True,,
18073,608,855.0,443.0,,,,,745.0,,273.9,498.0,,500.0,2.3,,,751.7,,,247.0,-165.0,,,,,137.0,,-334.1,-110.0,,-108.0,-605.7,,,143.7,,,True,,,,,True,,False,True,,True,False,,,True,,
18075,241,235.0,46.0,,,,,610.0,,76.1,140.0,,176.5,0.0,,,,,,-6.0,-195.0,,,,,369.0,,-164.9,-101.0,,-64.5,-241.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
18077,665,955.0,404.0,,,,,1015.0,,478.3,346.5,,895.0,0.0,,,,,,290.0,-261.0,,,,,350.0,,-186.7,-318.5,,230.0,-665.0,,,,,,True,,,,,False,,True,False,,True,False,,,,,
18079,382,640.0,235.0,,,,,934.0,,313.6,401.7,,672.0,0.1,,,,,,258.0,-147.0,,,,,552.0,,-68.4,19.7,,290.0,-381.9,,,,,,True,,,,,False,,True,True,,False,False,,,,,
18081,3992,5470.0,3273.0,,,,,4426.0,,1977.7,2829.6,,4259.0,1362.6,,,5156.1,2873.0,,1478.0,-719.0,,,,,434.0,,-2014.3,-1162.4,,267.0,-2629.4,,,1164.1,-1119.0,,True,,,,,True,,False,True,,True,False,,,True,True,
18083,620,565.0,239.0,,,,,1177.0,,235.8,437.5,,568.0,0.0,,,456.7,,,-55.0,-381.0,,,,,557.0,,-384.2,-182.5,,-52.0,-620.0,,,-163.3,,,False,,,,,False,,False,False,,True,False,,,False,,
18085,1536,1745.0,873.0,,,,,1625.0,,666.9,1042.5,,1090.0,0.1,,,782.3,,,209.0,-663.0,,,,,89.0,,-869.1,-493.5,,-446.0,-1535.9,,,-753.7,,,False,,,,,True,,False,False,,False,False,,,False,,
18087,355,420.0,78.0,,,,,782.0,,141.5,386.8,,360.0,0.1,,,,,,65.0,-277.0,,,,,427.0,,-213.5,31.8,,5.0,-354.9,,,,,,False,,,,,False,,False,True,,True,False,,,,,
18089,7592,10770.0,8396.0,,,,,9390.0,,3229.2,8268.0,,6269.0,0.8,,,11761.2,4040.0,,3178.0,804.0,,,,,1798.0,,-4362.8,676.0,,-1323.0,-7591.2,,,4169.2,-3552.0,,True,,,,,True,,False,True,,True,False,,,False,False,
18091,2165,2830.0,2121.0,,,,,2169.0,,1278.2,1718.1,,2378.0,1022.4,,,2627.3,,,665.0,-44.0,,,,,4.0,,-886.8,-446.9,,213.0,-1142.6,,,462.3,,,True,,,,,True,,False,True,,True,False,,,True,,
18093,893,1555.0,1054.0,,,,,1338.0,,937.5,961.2,,1815.0,438.6,,,1019.9,,,662.0,161.0,,,,,445.0,,44.5,68.2,,922.0,-454.4,,,126.9,,,True,,,,,True,,True,True,,False,True,,,True,,
18095,2675,3660.0,2232.0,,,,,3306.0,,1926.7,2136.0,,3271.0,775.5,,,2056.5,1146.0,,985.0,-443.0,,,,,631.0,,-748.3,-539.0,,596.0,-1899.5,,,-618.5,-1529.0,,True,,,,,True,,True,True,,True,False,,,True,False,
18097,18380,24160.0,16556.0,,,,,21668.0,,12326.6,17150.0,,19173.0,11218.4,,,27384.1,8181.0,,5780.0,-1824.0,,,,,3288.0,,-6053.4,-1230.0,,793.0,-7161.6,,,9004.1,-10199.0,,True,,,,,True,,False,True,,True,False,,,False,False,
18099,787,925.0,296.0,,,,,948.0,,294.0,531.2,,755.5,0.1,,,431.9,,,138.0,-491.0,,,,,161.0,,-493.0,-255.8,,-31.5,-786.9,,,-355.1,,,False,,,,,False,,False,False,,True,False,,,False,,
18101,208,265.0,84.0,,,,,342.0,,68.1,128.4,,118.0,79.2,,,,,,57.0,-124.0,,,,,134.0,,-139.9,-79.6,,-90.0,-128.8,,,,,,False,,,,,False,,False,False,,False,False,,,,,
18103,686,955.0,613.0,,,,,838.0,,336.1,423.8,,631.5,0.0,,,1076.6,,,269.0,-73.0,,,,,152.0,,-349.9,-262.2,,-54.5,-686.0,,,390.6,,,True,,,,,True,,False,True,,True,False,,,False,,
18105,1869,1845.0,610.0,,,,,2827.0,,799.5,1778.7,,1799.5,0.0,,,903.5,551.0,,-24.0,-1259.0,,,,,958.0,,-1069.5,-90.3,,-69.5,-1869.0,,,-965.5,-1318.0,,False,,,,,False,,False,False,,False,False,,,False,False,
