,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
48077,14,56.0,,52.4,,41.0,40.0,,,,,30.0,,,50.7,,,62.0,18.5,35.4,,,56.0,27.2,,,,61.0,51.0,59.9,,,,,,,51.2,,,,41.3,41.1,42.0,,38.4,,27.0,26.0,,,,,16.0,,,36.7,,,48.0,4.5,21.4,,,42.0,13.2,,,,47.0,37.0,45.9,,,,,,,37.2,,,,27.3,27.1,,True,,True,True,,,,,True,,,True,,,False,True,True,,,False,True,,,,False,True,False,,,,,,,True,,,,True,True
48079,6,5.0,,5.1,,6.0,0.0,,,,,4.3,,,9.7,,,14.0,3.3,3.4,,,5.0,2.6,,,,0.0,7.0,11.1,,,,,,,11.8,,,,6.5,6.9,-1.0,,-0.9,,0.0,-6.0,,,,,-1.7,,,3.7,,,8.0,-2.7,-2.6,,,-1.0,-3.4,,,,-6.0,1.0,5.1,,,,,,,5.8,,,,0.5,0.9,,True,,True,False,,,,,False,,,False,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,True,True
48081,22,13.0,,13.5,,13.0,0.0,,,,,11.0,,,5.7,,,14.0,9.8,9.8,,,7.0,6.1,,,,0.0,13.0,21.6,,,,,,,19.8,,,,23.6,12.5,-9.0,,-8.5,,-9.0,-22.0,,,,,-11.0,,,-16.3,,,-8.0,-12.2,-12.2,,,-15.0,-15.9,,,,-22.0,-9.0,-0.4,,,,,,,-2.2,,,,1.6,-9.5,,True,,False,False,,,,,False,,,False,,,True,False,False,,,False,False,,,,False,False,True,,,,,,,True,,,,True,False
48083,12,43.0,,44.5,,36.0,26.0,,,,,21.3,,,62.3,,,33.0,16.9,34.4,,,46.0,25.4,,,,57.0,38.0,52.6,,,,,,,48.4,,,,68.6,43.7,31.0,,32.5,,24.0,14.0,,,,,9.3,,,50.3,,,21.0,4.9,22.4,,,34.0,13.4,,,,45.0,26.0,40.6,,,,,,,36.4,,,,56.6,31.7,,False,,True,True,,,,,True,,,False,,,True,True,True,,,False,True,,,,False,True,False,,,,,,,False,,,,False,False
48085,4507,5292.0,,5186.2,4467.5,4997.0,5092.0,,,,,2815.3,,,5036.8,,5175.0,5196.0,3983.4,4651.3,5411.0,,3995.0,3887.2,,,,6140.0,4987.0,7494.8,,,,,,4625.8,4081.2,5382.0,,,9315.9,4479.4,785.0,,679.2,-39.5,490.0,585.0,,,,,-1691.7,,,529.8,,668.0,689.0,-523.6,144.3,904.0,,-512.0,-619.8,,,,1633.0,480.0,2987.8,,,,,,118.8,-425.8,875.0,,,4808.9,-27.6,,True,True,True,True,,,,,False,,,True,,True,True,True,True,False,,True,True,,,,False,True,False,,,,,,True,True,False,,,False,True
48087,9,4.0,,4.1,,5.0,0.0,,,,,6.5,,,8.2,,,12.0,3.0,3.6,,,7.0,3.8,,,,0.0,6.0,12.0,,,,,,,10.4,,,,3.7,12.3,-5.0,,-4.9,,-4.0,-9.0,,,,,-2.5,,,-0.8,,,3.0,-6.0,-5.4,,,-2.0,-5.2,,,,-9.0,-3.0,3.0,,,,,,,1.4,,,,-5.3,3.3,,True,,True,False,,,,,True,,,True,,,True,False,False,,,True,False,,,,False,True,True,,,,,,,True,,,,False,True
48089,87,72.0,,80.3,,79.0,66.0,,,,,44.5,,,72.2,,,96.0,81.0,56.1,,,77.0,65.6,,,,98.0,79.0,94.5,,,,,,,116.3,,,,201.9,47.3,-15.0,,-6.7,,-8.0,-21.0,,,,,-42.5,,,-14.8,,,9.0,-6.0,-30.9,,,-10.0,-21.4,,,,11.0,-8.0,7.5,,,,,,,29.3,,,,114.9,-39.7,,True,,True,False,,,,,False,,,True,,,True,True,False,,,True,False,,,,True,True,True,,,,,,,False,,,,False,False
48091,482,334.0,,348.2,,351.0,828.0,,,,,267.2,,,403.2,,,655.0,308.1,328.3,344.5,,351.0,276.4,,,,461.0,430.0,529.0,,,,,,308.8,396.8,412.0,,,492.9,358.3,-148.0,,-133.8,,-131.0,346.0,,,,,-214.8,,,-78.8,,,173.0,-173.9,-153.7,-137.5,,-131.0,-205.6,,,,-21.0,-52.0,47.0,,,,,,-173.2,-85.2,-70.0,,,10.9,-123.7,,True,,True,False,,,,,False,,,True,,,False,False,False,True,,True,False,,,,True,True,True,,,,,,False,True,True,,,True,True
48093,13,14.0,,18.8,,17.0,15.0,,,,,30.6,,,17.8,,,82.0,5.4,24.8,,,8.0,15.0,,,,15.0,25.0,103.5,,,,,,,27.9,,,,21.6,0.0,1.0,,5.8,,4.0,2.0,,,,,17.6,,,4.8,,,69.0,-7.6,11.8,,,-5.0,2.0,,,,2.0,12.0,90.5,,,,,,,14.9,,,,8.6,-13.0,,False,,False,False,,,,,False,,,False,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
48095,23,9.0,,9.6,,7.0,2.0,,,,,6.4,,,15.1,,,19.0,3.4,8.1,,,4.0,6.7,,,,0.0,9.0,9.4,,,,,,,16.2,,,,13.9,7.7,-14.0,,-13.4,,-16.0,-21.0,,,,,-16.6,,,-7.9,,,-4.0,-19.6,-14.9,,,-19.0,-16.3,,,,-23.0,-14.0,-13.6,,,,,,,-6.8,,,,-9.1,-15.3,,True,,False,False,,,,,False,,,True,,,True,False,False,,,False,False,,,,False,False,True,,,,,,,True,,,,True,False
48097,95,236.0,,236.6,,187.0,185.0,,,,,122.1,,,221.8,,,239.0,85.9,144.2,147.0,,189.0,127.8,,,,237.0,213.0,223.4,,,,,,207.0,189.3,,,,273.6,189.8,141.0,,141.6,,92.0,90.0,,,,,27.1,,,126.8,,,144.0,-9.1,49.2,52.0,,94.0,32.8,,,,142.0,118.0,128.4,,,,,,112.0,94.3,,,,178.6,94.8,,False,,True,True,,,,,True,,,True,,,False,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,False,True
48099,136,79.0,,78.6,,178.0,81.0,,,,,141.0,,,265.4,,,436.0,190.1,231.2,195.5,,179.0,129.0,,,,,174.0,189.1,,,,,,68.4,103.8,,,,254.6,229.8,-57.0,,-57.4,,42.0,-55.0,,,,,5.0,,,129.4,,,300.0,54.1,95.2,59.5,,43.0,-7.0,,,,,38.0,53.1,,,,,,-67.6,-32.2,,,,118.6,93.8,,False,,True,True,,,,,True,,,False,,,False,True,False,False,,True,True,,,,,True,True,,,,,,False,True,,,,False,False
48101,1,3.0,,2.8,,4.0,0.0,,,,,5.1,,,2.4,,,7.0,3.2,4.5,,,6.0,1.5,,,,0.0,4.0,8.7,,,,,,,8.0,,,,4.3,7.6,2.0,,1.8,,3.0,-1.0,,,,,4.1,,,1.4,,,6.0,2.2,3.5,,,5.0,0.5,,,,-1.0,3.0,7.7,,,,,,,7.0,,,,3.3,6.6,,True,,False,True,,,,,False,,,True,,,False,False,False,,,False,True,,,,True,False,False,,,,,,,False,,,,False,False
48103,10,22.0,,23.2,,10.0,0.0,,,,,14.7,,,15.8,,,36.0,3.7,6.9,,,4.0,13.5,,,,25.0,18.0,0.0,,,,,,,69.9,,,,7.3,19.2,12.0,,13.2,,0.0,-10.0,,,,,4.7,,,5.8,,,26.0,-6.3,-3.1,,,-6.0,3.5,,,,15.0,8.0,-10.0,,,,,,,59.9,,,,-2.7,9.2,,False,,True,True,,,,,True,,,True,,,False,True,True,,,True,True,,,,False,True,True,,,,,,,False,,,,True,True
48105,30,16.0,,20.5,,8.0,,,,,,13.5,,,14.4,,,32.0,0.3,4.0,,,1.0,8.5,,,,0.0,12.0,6.1,,,,,,,39.1,,,,3.7,,-14.0,,-9.5,,-22.0,,,,,,-16.5,,,-15.6,,,2.0,-29.7,-26.0,,,-29.0,-21.5,,,,-30.0,-18.0,-23.9,,,,,,,9.1,,,,-26.3,,,True,,False,,,,,,False,,,False,,,True,False,False,,,False,False,,,,False,False,False,,,,,,,True,,,,False,
48107,30,25.0,,27.4,,14.0,7.0,,,,,11.1,,,24.6,,,27.0,1.3,12.3,13.0,,16.0,10.0,,,,0.0,20.0,15.3,,,,,,,28.0,,,,8.0,28.3,-5.0,,-2.6,,-16.0,-23.0,,,,,-18.9,,,-5.4,,,-3.0,-28.7,-17.7,-17.0,,-14.0,-20.0,,,,-30.0,-10.0,-14.7,,,,,,,-2.0,,,,-22.0,-1.7,,True,,False,False,,,,,False,,,False,,,True,False,False,False,,False,False,,,,False,False,False,,,,,,,True,,,,False,True
48109,23,18.0,,15.7,,14.0,,,,,,5.9,,,11.0,,,7.0,10.8,6.3,,,15.0,23.2,,,,0.0,13.0,18.1,,,,,,,36.4,,,,16.3,,-5.0,,-7.3,,-9.0,,,,,,-17.1,,,-12.0,,,-16.0,-12.2,-16.7,,,-8.0,0.2,,,,-23.0,-10.0,-4.9,,,,,,,13.4,,,,-6.7,,,False,,False,,,,,,False,,,False,,,False,False,False,,,False,True,,,,False,False,True,,,,,,,False,,,,False,
48111,91,5.0,,6.4,,4.0,0.0,,,,,7.8,,,8.8,,,19.0,1.5,1.8,,,2.0,2.5,,,,0.0,11.0,29.5,,,,,,,53.7,,,,4.8,0.0,-86.0,,-84.6,,-87.0,-91.0,,,,,-83.2,,,-82.2,,,-72.0,-89.5,-89.2,,,-89.0,-88.5,,,,-91.0,-80.0,-61.5,,,,,,,-37.3,,,,-86.2,-91.0,,True,,False,False,,,,,True,,,True,,,True,False,False,,,False,False,,,,False,True,True,,,,,,,True,,,,False,False
48113,11254,12398.0,,13163.8,10161.0,12305.0,10187.0,,,,,8289.2,,,15322.4,,12961.7,14801.0,13183.3,12837.2,14476.5,,11346.0,9828.4,,,,15379.0,12639.0,18243.3,,,,,,12024.8,10264.9,15982.0,,,12305.4,11402.5,1144.0,,1909.8,-1093.0,1051.0,-1067.0,,,,,-2964.8,,,4068.4,,1707.7,3547.0,1929.3,1583.2,3222.5,,92.0,-1425.6,,,,4125.0,1385.0,6989.3,,,,,,770.8,-989.1,4728.0,,,1051.4,148.5,,False,True,True,True,,,,,False,,,False,,False,False,False,False,False,,True,False,,,,False,False,False,,,,,,True,True,False,,,True,True
48115,30,84.0,,89.3,,50.0,45.0,,,,,34.8,,,82.4,,,68.0,20.1,38.0,,,38.0,33.7,,,,58.0,71.0,94.1,,,,,,,83.9,,,,58.4,52.7,54.0,,59.3,,20.0,15.0,,,,,4.8,,,52.4,,,38.0,-9.9,8.0,,,8.0,3.7,,,,28.0,41.0,64.1,,,,,,,53.9,,,,28.4,22.7,,False,,True,True,,,,,True,,,True,,,True,True,True,,,True,True,,,,True,True,False,,,,,,,True,,,,True,True
48117,33,38.0,,40.9,,38.0,38.0,,,,,42.1,,,43.5,,,91.0,17.8,39.8,,,30.0,25.4,,,,40.0,45.0,44.8,,,,,,39.7,101.2,,,,50.1,50.7,5.0,,7.9,,5.0,5.0,,,,,9.1,,,10.5,,,58.0,-15.2,6.8,,,-3.0,-7.6,,,,7.0,12.0,11.8,,,,,,6.7,68.2,,,,17.1,17.7,,False,,False,False,,,,,False,,,False,,,False,False,False,,,True,False,,,,False,False,False,,,,,,False,False,,,,False,False
48119,22,24.0,,23.0,,20.0,25.0,,,,,8.0,,,19.6,,,20.0,39.3,16.2,,,14.0,15.3,,,,35.0,25.0,20.0,,,,,,,27.5,,,,26.2,14.5,2.0,,1.0,,-2.0,3.0,,,,,-14.0,,,-2.4,,,-2.0,17.3,-5.8,,,-8.0,-6.7,,,,13.0,3.0,-2.0,,,,,,,5.5,,,,4.2,-7.5,,True,,False,False,,,,,False,,,False,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
48121,3738,3544.0,,3589.9,3683.3,2999.0,3490.0,,,,,1850.6,,,2965.1,,3859.5,4780.0,2931.6,2317.4,3159.5,,2680.0,2532.3,,,,3800.0,3424.0,4692.4,,,,,,3011.5,2970.1,2562.0,,,2998.5,2521.3,-194.0,,-148.1,-54.7,-739.0,-248.0,,,,,-1887.4,,,-772.9,,121.5,1042.0,-806.4,-1420.6,-578.5,,-1058.0,-1205.7,,,,62.0,-314.0,954.4,,,,,,-726.5,-767.9,-1176.0,,,-739.5,-1216.7,,True,True,False,False,,,,,False,,,False,,True,False,False,False,False,,False,False,,,,True,False,False,,,,,,False,False,False,,,False,False
48123,79,64.0,,73.2,,52.0,54.0,,,,,45.9,,,62.0,,,90.0,7.8,39.1,,,24.0,21.4,,,,63.0,60.0,146.8,,,,,,,98.6,,,,42.3,97.4,-15.0,,-5.8,,-27.0,-25.0,,,,,-33.1,,,-17.0,,,11.0,-71.2,-39.9,,,-55.0,-57.6,,,,-16.0,-19.0,67.8,,,,,,,19.6,,,,-36.7,18.4,,True,,False,False,,,,,False,,,False,,,True,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
48125,2,2.0,,0.6,,3.0,0.0,,,,,3.2,,,2.2,,,7.0,1.8,3.6,,,4.0,1.3,,,,0.0,3.0,9.1,,,,,,,9.4,,,,3.5,6.1,0.0,,-1.4,,1.0,-2.0,,,,,1.2,,,0.2,,,5.0,-0.2,1.6,,,2.0,-0.7,,,,-2.0,1.0,7.1,,,,,,,7.4,,,,1.5,4.1,,False,,False,False,,,,,False,,,False,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
48127,158,207.0,,193.7,,116.0,195.0,,,,,39.5,,,217.5,,,149.0,88.5,111.3,,,70.0,86.4,,,,202.0,86.0,127.2,,,,,,,175.2,,,,241.5,167.7,49.0,,35.7,,-42.0,37.0,,,,,-118.5,,,59.5,,,-9.0,-69.5,-46.7,,,-88.0,-71.6,,,,44.0,-72.0,-30.8,,,,,,,17.2,,,,83.5,9.7,,True,,True,True,,,,,False,,,False,,,True,False,True,,,False,False,,,,True,False,True,,,,,,,True,,,,False,True
48129,25,22.0,,18.9,,11.0,,,,,,8.3,,,14.2,,,8.0,7.9,7.7,,,8.0,7.3,,,,0.0,17.0,13.6,,,,,,,30.0,,,,12.8,15.2,-3.0,,-6.1,,-14.0,,,,,,-16.7,,,-10.8,,,-17.0,-17.1,-17.3,,,-17.0,-17.7,,,,-25.0,-8.0,-11.4,,,,,,,5.0,,,,-12.2,-9.8,,False,,False,,,,,,False,,,False,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
48131,35,43.0,,41.9,,42.0,42.0,,,,,33.9,,,44.6,,,80.0,42.3,48.2,,,30.0,35.4,,,,55.0,46.0,67.4,,,,,,,76.9,,,,70.2,45.4,8.0,,6.9,,7.0,7.0,,,,,-1.1,,,9.6,,,45.0,7.3,13.2,,,-5.0,0.4,,,,20.0,11.0,32.4,,,,,,,41.9,,,,35.2,10.4,,True,,True,True,,,,,True,,,False,,,False,True,False,,,True,True,,,,False,False,False,,,,,,,False,,,,False,False
48133,34,65.0,,66.4,,60.0,64.0,,,,,33.3,,,64.5,,,99.0,44.8,37.6,,,52.0,38.2,,,,72.0,66.0,70.8,,,,,,,73.5,,,,80.3,56.3,31.0,,32.4,,26.0,30.0,,,,,-0.7,,,30.5,,,65.0,10.8,3.6,,,18.0,4.2,,,,38.0,32.0,36.8,,,,,,,39.5,,,,46.3,22.3,,False,,True,True,,,,,True,,,True,,,False,True,True,,,True,True,,,,False,False,False,,,,,,,False,,,,False,True
48135,291,1014.0,,973.7,,666.0,2126.0,,,,,353.1,,,1089.4,,,785.0,18717.5,474.2,539.0,,349.0,522.1,,,,1067.0,839.0,775.8,,,,,,915.9,976.6,763.0,,,604.4,665.5,723.0,,682.7,,375.0,1835.0,,,,,62.1,,,798.4,,,494.0,18426.5,183.2,248.0,,58.0,231.1,,,,776.0,548.0,484.8,,,,,,624.9,685.6,472.0,,,313.4,374.5,,True,,True,False,,,,,True,,,False,,,True,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,True,,,True,True
48137,9,15.0,,15.7,,10.0,,,,,,6.3,,,14.1,,,13.0,2.5,6.1,,,7.0,6.5,,,,0.0,12.0,11.9,,,,,,,18.6,,,,12.3,,6.0,,6.7,,1.0,,,,,,-2.7,,,5.1,,,4.0,-6.5,-2.9,,,-2.0,-2.5,,,,-9.0,3.0,2.9,,,,,,,9.6,,,,3.3,,,False,,True,,,,,,True,,,True,,,True,False,True,,,True,True,,,,False,True,True,,,,,,,False,,,,True,
48139,964,1194.0,,1148.9,,1001.0,906.0,,,,,699.4,,,880.2,,1155.3,934.0,856.3,807.0,993.0,,1086.5,742.6,,,,1436.0,1081.0,1353.6,,,,,,930.7,876.0,1620.0,,,1104.0,827.4,230.0,,184.9,,37.0,-58.0,,,,,-264.6,,,-83.8,,191.3,-30.0,-107.7,-157.0,29.0,,122.5,-221.4,,,,472.0,117.0,389.6,,,,,,-33.3,-88.0,656.0,,,140.0,-136.6,,True,,True,True,,,,,False,,,True,,True,True,True,True,True,,True,True,,,,False,True,False,,,,,,True,True,False,,,True,True
48141,3556,3277.0,,3319.1,3407.3,3163.0,4469.0,,,,,1945.1,,,4282.1,,3593.3,2976.0,1689.1,2282.8,3250.0,,3163.0,3140.0,,,,2955.0,2776.0,6262.8,,,,,,2944.5,2881.4,2946.0,,,7064.5,3376.3,-279.0,,-236.9,-148.7,-393.0,913.0,,,,,-1610.9,,,726.1,,37.3,-580.0,-1866.9,-1273.2,-306.0,,-393.0,-416.0,,,,-601.0,-780.0,2706.8,,,,,,-611.5,-674.6,-610.0,,,3508.5,-179.7,,True,True,False,False,,,,,False,,,False,,True,False,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,False,,,False,True
48143,90,112.0,,100.5,,139.0,115.0,,,,,117.4,,,124.0,,,281.0,142.6,119.8,147.0,,135.0,85.8,,,,174.0,126.0,191.4,,,,,,114.1,144.6,,,,167.9,163.4,22.0,,10.5,,49.0,25.0,,,,,27.4,,,34.0,,,191.0,52.6,29.8,57.0,,45.0,-4.2,,,,84.0,36.0,101.4,,,,,,24.1,54.6,,,,77.9,73.4,,True,,False,False,,,,,False,,,False,,,False,False,False,False,,False,True,,,,False,False,False,,,,,,False,False,,,,False,False
48145,18,70.0,,67.5,,61.0,54.0,,,,,40.2,,,67.8,,,90.0,50.6,51.8,,,39.0,35.3,,,,87.0,67.0,93.1,,,,,,,72.8,,,,71.3,109.4,52.0,,49.5,,43.0,36.0,,,,,22.2,,,49.8,,,72.0,32.6,33.8,,,21.0,17.3,,,,69.0,49.0,75.1,,,,,,,54.8,,,,53.3,91.4,,True,,True,True,,,,,True,,,True,,,False,True,True,,,True,True,,,,False,True,False,,,,,,,False,,,,False,False
48147,164,218.0,,206.3,,176.0,223.0,,,,,110.5,,,233.7,,,174.0,204.2,176.7,160.5,,175.0,157.3,,,,289.0,202.0,278.0,,,,,,195.6,136.7,,,,274.3,168.7,54.0,,42.3,,12.0,59.0,,,,,-53.5,,,69.7,,,10.0,40.2,12.7,-3.5,,11.0,-6.7,,,,125.0,38.0,114.0,,,,,,31.6,-27.3,,,,110.3,4.7,,True,,True,False,,,,,True,,,False,,,True,True,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,False,True
48149,66,92.0,,90.3,,79.0,59.0,,,,,52.3,,,86.5,,,110.0,75.6,60.0,,,82.0,60.0,,,,118.0,84.0,118.3,,,,,,,98.2,,,,93.6,75.5,26.0,,24.3,,13.0,-7.0,,,,,-13.7,,,20.5,,,44.0,9.6,-6.0,,,16.0,-6.0,,,,52.0,18.0,52.3,,,,,,,32.2,,,,27.6,9.5,,True,,True,True,,,,,True,,,True,,,False,True,True,,,True,True,,,,False,True,False,,,,,,,False,,,,False,True
48151,10,7.0,,9.6,,10.0,,,,,,6.4,,,7.6,,,13.0,5.5,8.0,,,7.0,6.3,,,,0.0,10.0,14.8,,,,,,,20.7,,,,11.5,10.7,-3.0,,-0.4,,0.0,,,,,,-3.6,,,-2.4,,,3.0,-4.5,-2.0,,,-3.0,-3.7,,,,-10.0,0.0,4.8,,,,,,,10.7,,,,1.5,0.7,,True,,True,,,,,,False,,,True,,,False,False,True,,,False,False,,,,False,True,False,,,,,,,False,,,,True,True
48153,24,37.0,,33.6,,21.0,11.0,,,,,18.3,,,34.1,,,25.0,4.3,25.4,,,13.0,16.8,,,,32.0,29.0,21.4,,,,,,,51.2,,,,38.7,49.3,13.0,,9.6,,-3.0,-13.0,,,,,-5.7,,,10.1,,,1.0,-19.7,1.4,,,-11.0,-7.2,,,,8.0,5.0,-2.6,,,,,,,27.2,,,,14.7,25.3,,True,,True,False,,,,,True,,,True,,,True,False,True,,,True,True,,,,True,True,True,,,,,,,False,,,,False,False
48155,5,2.0,,1.2,,4.0,5.0,,,,,2.7,,,2.6,,,6.0,34.5,5.0,,,3.0,2.5,,,,0.0,4.0,,,,,,,,10.8,,,,8.5,,-3.0,,-3.8,,-1.0,0.0,,,,,-2.3,,,-2.4,,,1.0,29.5,0.0,,,-2.0,-2.5,,,,-5.0,-1.0,,,,,,,,5.8,,,,3.5,,,False,,True,True,,,,,True,,,True,,,True,False,True,,,True,True,,,,False,True,,,,,,,,False,,,,False,
48157,2971,3359.0,,3256.8,3496.7,3261.0,2721.0,,,,,1980.2,,,1577.3,,4829.6,3494.0,4326.7,2656.8,3205.5,,3749.0,2279.1,,,,4595.0,3282.0,3843.7,,,,,,2836.3,2444.9,3894.0,,,2802.3,2417.9,388.0,,285.8,525.7,290.0,-250.0,,,,,-990.8,,,-1393.7,,1858.6,523.0,1355.7,-314.2,234.5,,778.0,-691.9,,,,1624.0,311.0,872.7,,,,,,-134.7,-526.1,923.0,,,-168.7,-553.1,,True,False,True,True,,,,,False,,,False,,False,False,False,True,True,,False,False,,,,False,True,False,,,,,,True,False,False,,,True,False
48159,18,33.0,,31.6,,31.0,33.0,,,,,21.4,,,32.2,,,45.0,31.2,31.4,,,34.0,24.4,,,,47.0,37.0,41.2,,,,,,,34.0,,,,30.8,24.3,15.0,,13.6,,13.0,15.0,,,,,3.4,,,14.2,,,27.0,13.2,13.4,,,16.0,6.4,,,,29.0,19.0,23.2,,,,,,,16.0,,,,12.8,6.3,,True,,True,False,,,,,True,,,True,,,False,True,True,,,False,True,,,,False,False,False,,,,,,,False,,,,True,True
48161,21,20.0,,18.8,,23.0,12.0,,,,,29.8,,,31.1,,,66.0,14.0,21.1,,,19.0,14.5,,,,24.0,37.0,132.9,,,,,,,41.0,,,,26.9,38.8,-1.0,,-2.2,,2.0,-9.0,,,,,8.8,,,10.1,,,45.0,-7.0,0.1,,,-2.0,-6.5,,,,3.0,16.0,111.9,,,,,,,20.0,,,,5.9,17.8,,False,,False,False,,,,,False,,,False,,,False,False,True,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
48163,150,101.0,,96.1,,96.0,101.0,,,,,72.0,,,89.2,,,183.0,58.1,99.9,,,79.5,70.6,,,,136.0,96.0,148.5,,,,,,93.3,138.8,,,,132.9,101.8,-49.0,,-53.9,,-54.0,-49.0,,,,,-78.0,,,-60.8,,,33.0,-91.9,-50.1,,,-70.5,-79.4,,,,-14.0,-54.0,-1.5,,,,,,-56.7,-11.2,,,,-17.1,-48.2,,False,,False,False,,,,,False,,,False,,,True,False,False,,,False,False,,,,True,False,True,,,,,,False,True,,,,True,True
48165,25,59.0,,54.2,,42.0,29.0,,,,,27.6,,,71.6,,,81.0,8.1,27.1,,,29.0,25.0,,,,46.0,54.0,117.4,,,,,,,52.5,,,,56.7,47.6,34.0,,29.2,,17.0,4.0,,,,,2.6,,,46.6,,,56.0,-16.9,2.1,,,4.0,-0.0,,,,21.0,29.0,92.4,,,,,,,27.5,,,,31.7,22.6,,True,,True,True,,,,,True,,,False,,,False,True,True,,,True,True,,,,True,True,False,,,,,,,True,,,,True,True
48167,1752,1981.0,,1854.0,2140.6,1854.0,1900.0,,,,,1164.2,,,1959.7,,2650.6,1831.0,3679.4,1723.6,2067.5,,1331.0,1553.6,,,,2052.0,1816.0,1477.7,,,,,,1679.9,1592.5,2560.0,,,3729.7,2140.5,229.0,,102.0,388.6,102.0,148.0,,,,,-587.8,,,207.7,,898.6,79.0,1927.4,-28.4,315.5,,-421.0,-198.4,,,,300.0,64.0,-274.3,,,,,,-72.1,-159.5,808.0,,,1977.7,388.5,,True,False,True,True,,,,,False,,,True,,False,True,False,True,False,,False,True,,,,False,True,False,,,,,,True,True,False,,,False,False
