,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48323,126,0.0,0.0,,1.0,0.0,,,,,,94.7,,147.0,,4.2,9.7,,0.4,7.4,,51.0,,0.0,,16.9,,,13.0,46.8,-126.0,-126.0,,-125.0,-126.0,,,,,,-31.3,,21.0,,-121.8,-116.3,,-125.6,-118.6,,-75.0,,-126.0,,-109.1,,,-113.0,-79.2,False,,True,False,,,,,,True,,True,,True,True,,True,True,,True,,False,,True,,,True,True
48325,19,28.0,29.9,,16.0,5.0,,,,,,28.1,,28.0,,35.4,27.0,,5.6,13.7,22.0,17.0,,6.0,,35.0,,,27.0,15.8,9.0,10.9,,-3.0,-14.0,,,,,,9.1,,9.0,,16.4,8.0,,-13.4,-5.3,3.0,-2.0,,-13.1,,16.0,,,8.0,-3.2,False,,True,False,,,,,,False,,False,,False,True,,False,True,True,True,,False,,False,,,True,True
48327,6,3.0,2.6,,2.0,0.0,,,,,,6.4,,3.0,,3.4,0.6,,,0.1,0.0,10.0,,1.1,,2.8,,,4.0,1.4,-3.0,-3.4,,-4.0,-6.0,,,,,,0.4,,-3.0,,-2.6,-5.4,,,-5.9,-6.0,4.0,,-5.0,,-3.2,,,-2.0,-4.6,False,,False,False,,,,,,True,,False,,True,False,,,False,False,False,,False,,False,,,True,False
48329,233,236.0,232.4,,222.0,318.0,,,,,,106.7,,558.0,,250.9,131.9,,93.9,133.0,286.0,265.0,,22.8,,221.9,127.0,,213.0,42.0,3.0,-0.6,,-11.0,85.0,,,,,,-126.3,,325.0,,17.9,-101.1,,-139.1,-100.0,53.0,32.0,,-210.2,,-11.1,-106.0,,-20.0,-191.0,True,,False,False,,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,False,,False,False
48331,9,16.0,16.1,,14.0,14.0,,,,,,24.7,,23.0,,24.0,12.4,,3.8,9.5,10.0,31.0,,7.1,,15.9,,,22.0,10.7,7.0,7.1,,5.0,5.0,,,,,,15.7,,14.0,,15.0,3.4,,-5.2,0.5,1.0,22.0,,-1.9,,6.9,,,13.0,1.7,False,,True,True,,,,,,False,,False,,False,True,,True,True,True,False,,True,,True,,,False,True
48333,5,2.0,2.3,,2.0,0.0,,,,,,6.3,,4.0,,1.2,3.9,,0.3,0.7,0.0,6.0,,0.6,,,,,1.0,4.0,-3.0,-2.7,,-3.0,-5.0,,,,,,1.3,,-1.0,,-3.8,-1.1,,-4.7,-4.3,-5.0,1.0,,-4.5,,,,,-4.0,-1.0,True,,False,False,,,,,,True,,True,,False,True,,False,False,False,True,,False,,,,,False,True
48335,8,8.0,8.0,,5.0,0.0,,,,,,7.4,,5.0,,6.1,5.6,,0.9,4.6,7.0,3.0,,5.2,,7.1,,,11.0,3.3,0.0,-0.0,,-3.0,-8.0,,,,,,-0.6,,-3.0,,-1.9,-2.4,,-7.1,-3.4,-1.0,-5.0,,-2.8,,-0.9,,,3.0,-4.7,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,,,False,False
48337,14,10.0,9.7,,9.0,7.0,,,,,,13.5,,18.0,,17.0,11.3,,0.7,7.5,7.0,6.0,,4.7,,9.3,,,10.0,10.7,-4.0,-4.3,,-5.0,-7.0,,,,,,-0.5,,4.0,,3.0,-2.7,,-13.3,-6.5,-7.0,-8.0,,-9.3,,-4.7,,,-4.0,-3.3,False,,False,False,,,,,,True,,False,,True,True,,False,False,False,False,,False,,False,,,False,True
48339,807,493.0,587.7,381.4,418.0,930.0,,,,,,427.2,,454.0,,550.6,442.4,,372.8,350.4,348.0,802.0,,38.0,,497.0,188.0,,450.0,260.7,-314.0,-219.3,-425.6,-389.0,123.0,,,,,,-379.8,,-353.0,,-256.4,-364.6,,-434.2,-456.6,-459.0,-5.0,,-769.0,,-310.0,-619.0,,-357.0,-546.3,True,False,False,True,,,,,,False,,False,,True,False,,False,False,False,True,,False,,True,False,,False,False
48341,36,11.0,12.5,,11.0,11.0,,,,,,80.2,,70.0,,18.4,15.8,,0.5,7.8,11.0,9.0,,11.8,,12.2,,,14.0,9.1,-25.0,-23.5,,-25.0,-25.0,,,,,,44.2,,34.0,,-17.6,-20.2,,-35.5,-28.2,-25.0,-27.0,,-24.2,,-23.8,,,-22.0,-26.9,True,,False,False,,,,,,False,,False,,True,True,,False,False,False,False,,True,,True,,,True,False
48343,3,6.0,5.7,,6.0,7.0,,,,,,21.1,,7.0,,11.6,5.5,,1.1,3.5,7.0,9.0,,3.0,,7.0,,,6.0,5.7,3.0,2.7,,3.0,4.0,,,,,,18.1,,4.0,,8.6,2.5,,-1.9,0.5,4.0,6.0,,0.0,,4.0,,,3.0,2.7,True,,False,False,,,,,,False,,False,,False,True,,True,True,False,False,,True,,False,,,False,True
48345,0,1.0,1.3,,0.0,0.0,,,,,,3.7,,4.0,,0.0,0.1,,0.0,0.0,0.0,0.0,,0.3,,,,,1.0,1.2,1.0,1.3,,0.0,0.0,,,,,,3.7,,4.0,,0.0,0.1,,0.0,0.0,0.0,0.0,,0.3,,,,,1.0,1.2,False,,True,True,,,,,,False,,False,,True,True,,True,True,True,True,,True,,,,,False,False
48347,40,67.0,64.9,,65.0,82.0,,,,,,91.2,,81.0,,84.2,57.3,,21.5,44.8,79.0,74.0,,17.8,,68.7,,,82.0,44.5,27.0,24.9,,25.0,42.0,,,,,,51.2,,41.0,,44.2,17.3,,-18.5,4.8,39.0,34.0,,-22.2,,28.7,,,42.0,4.5,True,,True,False,,,,,,False,,False,,False,True,,True,True,False,False,,True,,False,,,False,True
48349,38,34.0,36.8,,29.0,42.0,,,,,,41.1,,68.0,,48.7,33.0,,14.1,28.2,46.0,23.0,,9.3,,28.9,,,33.0,24.8,-4.0,-1.2,,-9.0,4.0,,,,,,3.1,,30.0,,10.7,-5.0,,-23.9,-9.8,8.0,-15.0,,-28.7,,-9.1,,,-5.0,-13.2,True,,False,False,,,,,,True,,False,,False,False,,False,False,False,False,,False,,False,,,False,False
48351,6,2.0,1.6,,2.0,0.0,,,,,,16.5,,15.0,,2.7,5.1,,0.1,0.7,0.0,6.0,,1.1,,2.1,,,1.0,3.2,-4.0,-4.4,,-4.0,-6.0,,,,,,10.5,,9.0,,-3.3,-0.9,,-5.9,-5.3,-6.0,0.0,,-4.9,,-3.9,,,-5.0,-2.8,False,,False,False,,,,,,False,,False,,True,True,,False,False,False,True,,False,,True,,,False,True
48353,35,17.0,13.6,,14.0,6.0,,,,,,10.0,,10.0,,23.8,15.8,,6.6,13.7,,26.0,,6.7,,14.0,,,40.0,18.4,-18.0,-21.4,,-21.0,-29.0,,,,,,-25.0,,-25.0,,-11.2,-19.2,,-28.4,-21.3,,-9.0,,-28.3,,-21.0,,,5.0,-16.6,False,,False,False,,,,,,False,,False,,True,False,,False,False,,True,,False,,False,,,True,True
48355,94,238.0,245.1,68.4,184.0,213.0,,,,,,239.0,,304.0,,233.5,235.9,,108.9,154.2,235.0,643.0,,26.4,,295.3,141.0,,153.0,128.1,144.0,151.1,-25.6,90.0,119.0,,,,,,145.0,,210.0,,139.5,141.9,,14.9,60.2,141.0,549.0,,-67.6,,201.3,47.0,,59.0,34.1,False,True,True,True,,,,,,False,,False,,True,True,,True,True,True,False,,True,,False,True,,True,True
48357,51,7.0,7.2,,5.0,0.0,,,,,,20.7,,26.0,,9.9,5.0,,0.6,4.4,,,,5.5,,6.3,,,9.0,3.5,-44.0,-43.8,,-46.0,-51.0,,,,,,-30.3,,-25.0,,-41.1,-46.0,,-50.4,-46.6,,,,-45.5,,-44.7,,,-42.0,-47.5,True,,False,False,,,,,,True,,True,,True,False,,False,False,,,,False,,False,,,True,False
48359,3,2.0,2.2,,1.0,0.0,,,,,,8.8,,2.0,,4.1,0.2,,0.1,0.1,0.0,5.0,,1.0,,,,,2.0,1.3,-1.0,-0.8,,-2.0,-3.0,,,,,,5.8,,-1.0,,1.1,-2.8,,-2.9,-2.9,-3.0,2.0,,-2.0,,,,,-1.0,-1.7,True,,False,False,,,,,,False,,False,,False,False,,False,False,False,False,,False,,,,,False,False
48361,38,9.0,17.0,,19.0,44.0,,,,,,68.2,,54.0,,18.6,24.1,,0.1,18.7,,1.0,,77.1,,10.6,,,26.0,39.8,-29.0,-21.0,,-19.0,6.0,,,,,,30.2,,16.0,,-19.4,-13.9,,-37.9,-19.3,,-37.0,,39.1,,-27.4,,,-12.0,1.8,True,,True,True,,,,,,False,,True,,True,True,,False,True,,False,,False,,True,,,True,True
48363,33,33.0,34.2,,21.0,7.0,,,,,,25.0,,26.0,,35.8,25.9,,4.8,20.4,50.0,4.0,,4.8,,31.7,,,27.0,20.8,0.0,1.2,,-12.0,-26.0,,,,,,-8.0,,-7.0,,2.8,-7.1,,-28.2,-12.6,17.0,-29.0,,-28.1,,-1.3,,,-6.0,-12.2,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,,,False,False
48365,27,15.0,12.3,,13.0,15.0,,,,,,37.0,,33.0,,21.8,18.7,,3.6,11.6,7.0,18.0,,6.5,,15.7,,,13.0,12.6,-12.0,-14.7,,-14.0,-12.0,,,,,,10.0,,6.0,,-5.2,-8.3,,-23.4,-15.4,-20.0,-9.0,,-20.5,,-11.3,,,-14.0,-14.4,False,,False,False,,,,,,True,,True,,True,True,,False,False,False,True,,False,,True,,,False,False
48367,94,73.0,72.0,,65.0,65.0,,,,,,91.1,,121.0,,73.9,126.4,,8.7,54.8,113.0,54.0,,7.8,,68.8,88.0,,59.0,49.2,-21.0,-22.0,,-29.0,-29.0,,,,,,-2.9,,27.0,,-20.1,32.4,,-85.3,-39.2,19.0,-40.0,,-86.2,,-25.2,-6.0,,-35.0,-44.8,False,,False,False,,,,,,True,,False,,True,False,,False,False,True,False,,False,,False,True,,False,False
48369,13,10.0,9.4,,9.0,0.0,,,,,,24.5,,12.0,,14.5,6.8,,1.7,5.6,7.0,2.0,,19.0,,8.7,,,15.0,7.6,-3.0,-3.6,,-4.0,-13.0,,,,,,11.5,,-1.0,,1.5,-6.2,,-11.3,-7.4,-6.0,-11.0,,6.0,,-4.3,,,2.0,-5.4,False,,False,False,,,,,,False,,True,,True,False,,False,False,False,False,,False,,False,,,True,False
48371,17,24.0,22.0,,22.0,,,,,,,31.6,,23.0,,29.6,13.5,,6.0,14.4,18.0,48.0,,56.2,,21.8,,,28.0,13.0,7.0,5.0,,5.0,,,,,,,14.6,,6.0,,12.6,-3.5,,-11.0,-2.6,1.0,31.0,,39.2,,4.8,,,11.0,-4.0,True,,True,,,,,,,False,,True,,False,True,,False,True,True,False,,False,,True,,,False,True
48373,12,18.0,20.0,,18.0,19.0,,,,,,44.0,,47.0,,28.1,13.0,,5.3,8.7,14.0,0.0,,78.3,,15.4,,,20.0,11.7,6.0,8.0,,6.0,7.0,,,,,,32.0,,35.0,,16.1,1.0,,-6.7,-3.3,2.0,-12.0,,66.3,,3.4,,,8.0,-0.3,False,,False,False,,,,,,False,,False,,False,True,,False,True,True,False,,False,,True,,,False,True
48375,484,1347.0,1361.7,,492.0,435.0,,,,,,539.5,,550.0,,1437.5,216.7,,121.8,243.2,1056.0,1106.0,,252.2,,1151.6,,,1626.0,,863.0,877.7,,8.0,-49.0,,,,,,55.5,,66.0,,953.5,-267.4,,-362.2,-240.8,572.0,622.0,,-231.8,,667.6,,,1142.0,,False,,True,True,,,,,,True,,True,,False,True,,True,True,True,True,,True,,True,,,False,
48377,1,0.0,0.1,,0.0,0.0,,,,,,6.3,,1.0,,0.0,1.6,,0.8,0.0,0.0,0.0,,0.3,,2.2,,,0.0,12.4,-1.0,-0.9,,-1.0,-1.0,,,,,,5.3,,0.0,,-1.0,0.6,,-0.2,-1.0,-1.0,-1.0,,-0.7,,1.2,,,-1.0,11.4,True,,False,False,,,,,,False,,True,,True,True,,True,True,False,False,,True,,False,,,False,False
48379,4,4.0,4.2,,2.0,0.0,,,,,,9.2,,5.0,,10.3,4.8,,0.5,1.1,,7.0,,1.5,,3.5,,,4.0,1.9,0.0,0.2,,-2.0,-4.0,,,,,,5.2,,1.0,,6.3,0.8,,-3.5,-2.9,,3.0,,-2.5,,-0.5,,,0.0,-2.1,False,,False,False,,,,,,False,,False,,False,False,,False,False,,False,,False,,False,,,True,False
48381,466,360.0,377.1,,354.0,440.0,,,,,,123.8,,354.0,,374.9,165.2,,327.7,271.2,438.0,493.0,,385.1,,324.0,328.0,,413.0,56.3,-106.0,-88.9,,-112.0,-26.0,,,,,,-342.2,,-112.0,,-91.1,-300.8,,-138.3,-194.8,-28.0,27.0,,-80.9,,-142.0,-138.0,,-53.0,-409.7,True,,False,True,,,,,,False,,False,,True,False,,False,False,True,True,,True,,False,False,,True,False
48383,4,2.0,2.3,,2.0,0.0,,,,,,6.2,,4.0,,2.5,1.4,,0.5,0.1,0.0,6.0,,2.2,,1.8,,,2.0,1.0,-2.0,-1.7,,-2.0,-4.0,,,,,,2.2,,0.0,,-1.5,-2.6,,-3.5,-3.9,-4.0,2.0,,-1.8,,-2.2,,,-2.0,-3.0,True,,False,False,,,,,,False,,True,,True,False,,False,False,False,False,,True,,False,,,False,False
48385,2,0.0,0.0,,0.0,0.0,,,,,,3.0,,2.0,,0.0,1.1,,,0.6,0.0,2.0,,0.0,,,,,0.0,3.2,-2.0,-2.0,,-2.0,-2.0,,,,,,1.0,,0.0,,-2.0,-0.9,,,-1.4,-2.0,0.0,,-2.0,,,,,-2.0,1.2,False,,False,False,,,,,,True,,True,,True,True,,,True,False,True,,True,,,,,False,True
48387,2,5.0,5.2,,4.0,0.0,,,,,,11.0,,14.0,,6.0,4.9,,0.9,1.3,,5.0,,3.5,,4.4,,,5.0,3.3,3.0,3.2,,2.0,-2.0,,,,,,9.0,,12.0,,4.0,2.9,,-1.1,-0.7,,3.0,,1.5,,2.4,,,3.0,1.3,False,,True,True,,,,,,False,,False,,False,True,,True,True,,False,,True,,True,,,False,True
48389,15,16.0,15.3,,9.0,0.0,,,,,,25.5,,16.0,,23.7,9.5,,9.3,6.1,,58.0,,2.6,,13.6,,,25.0,4.5,1.0,0.3,,-6.0,-15.0,,,,,,10.5,,1.0,,8.7,-5.5,,-5.7,-8.9,,43.0,,-12.3,,-1.4,,,10.0,-10.5,True,,False,False,,,,,,False,,False,,False,False,,False,False,,False,,False,,False,,,False,False
48391,0,4.0,3.3,,3.0,0.0,,,,,,12.2,,3.0,,4.5,2.3,,0.5,1.0,,9.0,,2.0,,3.8,,,5.0,8.2,4.0,3.3,,3.0,0.0,,,,,,12.2,,3.0,,4.5,2.3,,0.5,1.0,,9.0,,2.0,,3.8,,,5.0,8.2,True,,True,True,,,,,,False,,True,,False,True,,True,True,,False,,True,,True,,,False,False
48393,2,3.0,3.4,,2.0,0.0,,,,,,5.6,,4.0,,2.2,0.1,,0.0,0.1,0.0,1.0,,4.0,,,,,5.0,1.2,1.0,1.4,,0.0,-2.0,,,,,,3.6,,2.0,,0.2,-1.9,,-2.0,-1.9,-2.0,-1.0,,2.0,,,,,3.0,-0.8,False,,True,False,,,,,,False,,False,,True,False,,False,False,False,False,,False,,,,,False,True
48395,33,17.0,18.5,,12.0,0.0,,,,,,19.5,,12.0,,17.7,9.3,,8.3,12.6,13.0,1.0,,5.8,,14.2,,,14.0,10.2,-16.0,-14.5,,-21.0,-33.0,,,,,,-13.5,,-21.0,,-15.3,-23.7,,-24.7,-20.4,-20.0,-32.0,,-27.2,,-18.8,,,-19.0,-22.8,True,,False,False,,,,,,True,,False,,True,False,,False,False,False,False,,False,,False,,,False,False
48397,49,51.0,42.3,,50.0,50.0,,,,,,75.8,,70.0,,42.9,77.7,,10.8,37.4,66.0,17.0,,150.2,,51.9,,,42.0,53.4,2.0,-6.7,,1.0,1.0,,,,,,26.8,,21.0,,-6.1,28.7,,-38.2,-11.6,17.0,-32.0,,101.2,,2.9,,,-7.0,4.4,False,,True,True,,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,,,False,False
48399,8,9.0,7.5,,7.0,14.0,,,,,,12.2,,7.0,,12.7,9.9,,0.1,4.7,7.0,18.0,,3.2,,8.0,,,11.0,12.2,1.0,-0.5,,-1.0,6.0,,,,,,4.2,,-1.0,,4.7,1.9,,-7.9,-3.3,-1.0,10.0,,-4.8,,-0.0,,,3.0,4.2,True,,False,False,,,,,,False,,False,,False,False,,False,False,False,False,,False,,True,,,False,False
48401,1,5.0,5.3,,12.0,41.0,,,,,,24.8,,71.0,,11.8,38.3,,2.3,15.6,,18.0,,24.2,,9.8,,,16.0,39.4,4.0,4.3,,11.0,40.0,,,,,,23.8,,70.0,,10.8,37.3,,1.3,14.6,,17.0,,23.2,,8.8,,,15.0,38.4,False,,False,False,,,,,,False,,False,,False,False,,True,False,,False,,False,,False,,,False,False
48403,3,4.0,4.0,,2.0,0.0,,,,,,6.0,,6.0,,4.2,3.2,,0.5,0.1,1.0,4.0,,1.0,,4.2,,,5.0,1.6,1.0,1.0,,-1.0,-3.0,,,,,,3.0,,3.0,,1.2,0.2,,-2.5,-2.9,-2.0,1.0,,-2.0,,1.2,,,2.0,-1.4,True,,False,False,,,,,,False,,False,,False,True,,False,False,False,False,,False,,False,,,False,False
48405,0,6.0,5.5,,5.0,0.0,,,,,,11.8,,10.0,,6.7,2.2,,0.6,1.0,,7.0,,9.7,,5.4,,,8.0,2.3,6.0,5.5,,5.0,0.0,,,,,,11.8,,10.0,,6.7,2.2,,0.6,1.0,,7.0,,9.7,,5.4,,,8.0,2.3,True,,True,True,,,,,,False,,False,,False,True,,True,True,,False,,False,,True,,,False,True
48407,2,0.0,1.4,,1.0,0.0,,,,,,26.7,,13.0,,5.0,8.4,,0.0,0.6,0.0,0.0,,1.1,,0.7,,,0.0,3.4,-2.0,-0.6,,-1.0,-2.0,,,,,,24.7,,11.0,,3.0,6.4,,-2.0,-1.4,-2.0,-2.0,,-0.9,,-1.3,,,-2.0,1.4,True,,True,False,,,,,,False,,False,,False,False,,True,True,False,False,,True,,True,,,False,True
48409,29,35.0,36.6,,25.0,26.0,,,,,,58.1,,25.0,,37.7,50.5,,4.0,14.7,50.0,145.0,,4.9,,28.2,,,36.0,23.3,6.0,7.6,,-4.0,-3.0,,,,,,29.1,,-4.0,,8.7,21.5,,-25.0,-14.3,21.0,116.0,,-24.1,,-0.8,,,7.0,-5.7,False,,True,True,,,,,,False,,True,,False,False,,False,False,False,False,,False,,True,,,False,True
48411,36,3.0,2.9,,2.0,0.0,,,,,,11.3,,6.0,,1.7,5.2,,1.5,3.0,0.0,0.0,,1.1,,,,,3.0,1.9,-33.0,-33.1,,-34.0,-36.0,,,,,,-24.7,,-30.0,,-34.3,-30.8,,-34.5,-33.0,-36.0,-36.0,,-34.9,,,,,-33.0,-34.1,False,,False,False,,,,,,True,,True,,False,True,,False,True,False,False,,False,,,,,False,False
48413,0,0.0,0.0,,0.0,0.0,,,,,,4.9,,3.0,,0.1,0.4,,,0.0,0.0,0.0,,0.1,,0.2,,,0.0,4.0,0.0,0.0,,0.0,0.0,,,,,,4.9,,3.0,,0.1,0.4,,,0.0,0.0,0.0,,0.1,,0.2,,,0.0,4.0,True,,True,True,,,,,,False,,False,,False,False,,,False,True,True,,False,,False,,,True,False
48415,129,113.0,111.1,,35.0,68.0,,,,,,31.7,,35.0,,129.1,9.9,,4.4,13.6,105.0,148.0,,5.2,,100.2,,,0.0,15.4,-16.0,-17.9,,-94.0,-61.0,,,,,,-97.3,,-94.0,,0.1,-119.1,,-124.6,-115.4,-24.0,19.0,,-123.8,,-28.8,,,-129.0,-113.6,False,,False,False,,,,,,False,,False,,True,False,,False,False,False,False,,False,,False,,,False,False
48417,1,3.0,3.0,,1.0,1.0,,,,,,7.5,,4.0,,3.1,0.6,,0.1,0.5,0.0,2.0,,1.5,,,,,3.0,1.0,2.0,2.0,,0.0,0.0,,,,,,6.5,,3.0,,2.1,-0.4,,-0.9,-0.5,-1.0,1.0,,0.5,,,,,2.0,-0.0,True,,True,True,,,,,,False,,False,,False,True,,True,True,True,True,,True,,,,,False,True
48419,44,5.0,6.4,,5.0,7.0,,,,,,37.1,,30.0,,11.5,10.7,,0.7,4.7,6.0,15.0,,5.0,,4.9,,,4.0,6.3,-39.0,-37.6,,-39.0,-37.0,,,,,,-6.9,,-14.0,,-32.5,-33.3,,-43.3,-39.3,-38.0,-29.0,,-39.0,,-39.1,,,-40.0,-37.7,True,,False,True,,,,,,True,,True,,True,True,,False,False,True,True,,False,,False,,,False,True
48421,1,3.0,3.0,,2.0,0.0,,,,,,49.2,,6.0,,3.9,1.0,,0.3,0.3,0.0,3.0,,0.6,,3.0,,,3.0,1.7,2.0,2.0,,1.0,-1.0,,,,,,48.2,,5.0,,2.9,-0.0,,-0.7,-0.7,-1.0,2.0,,-0.4,,2.0,,,2.0,0.7,False,,True,True,,,,,,False,,False,,False,True,,True,True,True,False,,True,,False,,,False,True
48423,133,110.0,120.0,,97.0,97.0,,,,,,147.8,,244.0,,133.2,130.0,,69.8,78.3,125.0,170.0,,16.6,,99.6,69.0,,85.0,66.1,-23.0,-13.0,,-36.0,-36.0,,,,,,14.8,,111.0,,0.2,-3.0,,-63.2,-54.7,-8.0,37.0,,-116.4,,-33.4,-64.0,,-48.0,-66.9,True,,False,False,,,,,,True,,False,,True,True,,False,False,True,False,,False,,False,False,,False,False
48425,4,5.0,5.0,,5.0,0.0,,,,,,7.3,,9.0,,10.1,10.0,,,3.0,6.0,0.0,,11.6,,4.6,,,5.0,4.6,1.0,1.0,,1.0,-4.0,,,,,,3.3,,5.0,,6.1,6.0,,,-1.0,2.0,-4.0,,7.6,,0.6,,,1.0,0.6,False,,False,False,,,,,,False,,False,,False,False,,,True,False,False,,False,,True,,,False,True
48427,34,42.0,57.2,,36.0,18.0,,,,,,86.3,,104.0,,48.4,37.1,,23.6,26.7,27.0,89.0,,0.0,,35.3,,,34.0,49.3,8.0,23.2,,2.0,-16.0,,,,,,52.3,,70.0,,14.4,3.1,,-10.4,-7.3,-7.0,55.0,,-34.0,,1.3,,,0.0,15.3,False,,True,False,,,,,,False,,False,,False,True,,False,True,True,False,,False,,True,,,True,False
48429,7,4.0,2.8,,3.0,0.0,,,,,,8.8,,8.0,,4.6,3.5,,0.1,2.2,,,,2.4,,3.4,,,2.0,3.4,-3.0,-4.2,,-4.0,-7.0,,,,,,1.8,,1.0,,-2.4,-3.5,,-6.9,-4.8,,,,-4.6,,-3.6,,,-5.0,-3.6,False,,False,False,,,,,,True,,True,,True,False,,False,False,,,,False,,False,,,False,False
48431,2,0.0,0.0,,0.0,0.0,,,,,,1.9,,4.0,,0.3,1.4,,,0.0,0.0,0.0,,0.0,,,,,0.0,1.2,-2.0,-2.0,,-2.0,-2.0,,,,,,-0.1,,2.0,,-1.7,-0.6,,,-2.0,-2.0,-2.0,,-2.0,,,,,-2.0,-0.8,False,,False,False,,,,,,True,,False,,True,True,,,True,False,False,,False,,,,,False,True
48433,0,2.0,2.4,,1.0,0.0,,,,,,2.1,,3.0,,2.4,0.7,,,0.0,0.0,2.0,,1.2,,,,,2.0,1.3,2.0,2.4,,1.0,0.0,,,,,,2.1,,3.0,,2.4,0.7,,,0.0,0.0,2.0,,1.2,,,,,2.0,1.3,False,,True,True,,,,,,False,,False,,False,True,,,True,True,False,,True,,,,,False,True
48435,1,3.0,3.1,,2.0,0.0,,,,,,4.7,,3.0,,3.0,2.4,,,0.0,0.0,2.0,,0.8,,2.6,,,1.0,1.3,2.0,2.1,,1.0,-1.0,,,,,,3.7,,2.0,,2.0,1.4,,,-1.0,-1.0,1.0,,-0.2,,1.6,,,0.0,0.3,False,,True,True,,,,,,False,,False,,True,True,,,True,True,True,,True,,True,,,True,True
48437,12,0.0,0.0,,0.0,0.0,,,,,,16.9,,9.0,,0.6,2.3,,2.9,0.4,0.0,3.0,,1.2,,0.0,,,3.0,2.3,-12.0,-12.0,,-12.0,-12.0,,,,,,4.9,,-3.0,,-11.4,-9.7,,-9.1,-11.6,-12.0,-9.0,,-10.8,,-12.0,,,-9.0,-9.7,False,,False,False,,,,,,True,,True,,True,True,,True,True,False,True,,True,,False,,,True,True
48439,3071,3582.0,3548.7,1827.4,3115.0,2568.0,,,,,,1247.4,,3115.0,,3438.7,1706.1,,2312.1,2179.4,3528.0,4021.0,,3925.7,,3531.2,2602.0,,3375.0,,511.0,477.7,-1243.6,44.0,-503.0,,,,,,-1823.6,,44.0,,367.7,-1364.9,,-758.9,-891.6,457.0,950.0,,854.7,,460.2,-469.0,,304.0,,True,False,True,True,,,,,,False,,True,,True,False,,False,False,True,False,,False,,True,True,,True,
48441,84,52.0,50.9,,50.0,69.0,,,,,,115.0,,146.0,,61.8,84.8,,18.1,36.0,66.0,63.0,,12.8,,49.9,31.0,,54.0,33.6,-32.0,-33.1,,-34.0,-15.0,,,,,,31.0,,62.0,,-22.2,0.8,,-65.9,-48.0,-18.0,-21.0,,-71.2,,-34.1,-53.0,,-30.0,-50.4,False,,False,True,,,,,,True,,False,,True,True,,False,False,True,True,,False,,False,False,,True,False
48443,0,0.0,0.0,,0.0,0.0,,,,,,1.6,,0.0,,0.1,0.1,,,0.0,0.0,0.0,,0.0,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,1.6,,0.0,,0.1,0.1,,,0.0,0.0,0.0,,0.0,,,,,0.0,1.0,True,,True,True,,,,,,False,,True,,False,False,,,True,True,True,,True,,,,,True,False
