,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
13199,31,48.0,50.2,,43.0,25.0,,,,,,85.0,,109.7,34.5,,9.4,42.3,1.1,92.0,,40.1,,,,,41.0,74.7,79.8,17.0,19.2,,12.0,-6.0,,,,,,54.0,,78.7,3.5,,-21.6,11.3,-29.9,61.0,,9.1,,,,,10.0,43.7,48.8,False,,True,True,,,,,,False,,False,True,,False,True,False,False,,True,,,,,True,False,False
13201,51,27.0,30.3,,16.0,1.0,,,,,,33.0,,18.6,12.6,,2.7,17.7,0.0,43.0,,10.4,,,,,15.0,55.2,56.2,-24.0,-20.7,,-35.0,-50.0,,,,,,-18.0,,-32.4,-38.4,,-48.3,-33.3,-51.0,-8.0,,-40.5,,,,,-36.0,4.2,5.2,True,,False,False,,,,,,True,,False,False,,False,False,False,True,,False,,,,,False,True,True
13205,68,84.0,80.5,,77.0,0.0,,,,,,80.0,,93.9,50.3,,26.0,84.7,0.8,136.0,,27.9,,,,,71.0,104.1,110.9,16.0,12.5,,9.0,-68.0,,,,,,12.0,,25.9,-17.7,,-42.0,16.7,-67.2,68.0,,-40.1,,,,,3.0,36.1,42.9,True,,True,False,,,,,,True,,False,False,,False,False,False,False,,False,,,,,True,False,False
13207,71,96.0,85.4,,59.0,18.0,,,,,,137.0,,163.3,50.5,,32.9,59.2,30.1,138.0,,25.7,,,,,101.0,120.0,77.1,25.0,14.4,,-12.0,-53.0,,,,,,66.0,,92.3,-20.5,,-38.1,-11.8,-40.9,67.0,,-45.3,,,,,30.0,49.0,6.1,True,,True,False,,,,,,False,,False,True,,False,True,False,False,,False,,,,,False,False,True
13209,52,99.0,106.7,,57.0,38.0,,,,,,31.0,,81.2,34.3,,52.4,65.5,39.1,143.0,,35.2,,,,,61.0,137.2,144.0,47.0,54.7,,5.0,-14.0,,,,,,-21.0,,29.2,-17.7,,0.4,13.5,-12.9,91.0,,-16.8,,,,,9.0,85.2,92.0,False,,True,True,,,,,,True,,True,True,,True,True,True,False,,True,,,,,True,False,False
13211,33,60.0,71.5,,49.0,6.0,,,,,,149.0,,159.2,33.1,,16.6,49.0,35.2,88.0,,15.4,,,,,55.0,95.2,85.4,27.0,38.5,,16.0,-27.0,,,,,,116.0,,126.2,0.1,,-16.4,16.0,2.2,55.0,,-17.6,,,,,22.0,62.2,52.4,False,,True,False,,,,,,False,,False,True,,True,True,True,False,,True,,,,,True,False,False
13213,95,126.0,125.7,,111.0,68.0,,,,,,206.0,,162.0,50.6,,69.2,110.7,47.2,211.0,,35.9,,,,,132.0,225.4,517.3,31.0,30.7,,16.0,-27.0,,,,,,111.0,,67.0,-44.4,,-25.8,15.7,-47.8,116.0,,-59.1,,,,,37.0,130.4,422.3,True,,True,True,,,,,,False,,False,False,,True,True,False,False,,False,,,,,False,False,False
13215,328,399.0,361.3,,315.0,181.0,,,,,,925.0,,336.8,216.4,,173.6,396.1,151.7,351.0,,170.7,321.7,216.0,,,351.0,647.8,786.0,71.0,33.3,,-13.0,-147.0,,,,,,597.0,,8.8,-111.6,,-154.4,68.1,-176.3,23.0,,-157.3,-6.3,-112.0,,,23.0,319.8,458.0,True,,True,False,,,,,,False,,True,False,,False,True,False,True,,False,True,False,,,True,False,False
13217,161,252.0,269.5,,231.0,43.0,,,,,,319.0,,267.3,151.9,,142.0,246.2,129.2,274.0,,132.0,212.6,,,,260.0,422.1,369.5,91.0,108.5,,70.0,-118.0,,,,,,158.0,,106.3,-9.1,,-19.0,85.2,-31.8,113.0,,-29.0,51.6,,,,99.0,261.1,208.5,False,,True,False,,,,,,False,,False,True,,True,True,True,False,,True,True,,,,False,False,False
13219,90,150.0,159.5,,159.0,301.0,,,,,,174.0,,256.0,81.4,,56.3,100.4,174.3,130.0,,54.1,,,,,105.0,222.1,405.3,60.0,69.5,,69.0,211.0,,,,,,84.0,,166.0,-8.6,,-33.7,10.4,84.3,40.0,,-35.9,,,,,15.0,132.1,315.3,False,,False,False,,,,,,False,,False,True,,True,True,False,True,,True,,,,,True,False,False
13221,58,51.0,47.6,,46.0,8.0,,,,,,71.0,,120.4,29.1,,24.8,48.4,21.3,63.0,,21.9,,,,,69.0,66.8,214.3,-7.0,-10.4,,-12.0,-50.0,,,,,,13.0,,62.4,-28.9,,-33.2,-9.6,-36.7,5.0,,-36.1,,,,,11.0,8.8,156.3,False,,False,False,,,,,,False,,False,False,,False,False,False,True,,False,,,,,False,False,False
13223,215,393.0,382.0,,338.0,482.0,,,,,,536.0,,480.3,311.4,,281.3,326.2,275.3,322.0,,182.9,300.3,232.0,,,258.0,597.1,1489.5,178.0,167.0,,123.0,267.0,,,,,,321.0,,265.3,96.4,,66.3,111.2,60.3,107.0,,-32.1,85.3,17.0,,,43.0,382.1,1274.5,True,,True,False,,,,,,False,,False,True,,True,True,True,True,,True,True,True,,,True,False,False
13225,51,132.0,138.9,,95.0,43.0,,,,,,105.0,,180.0,67.7,,41.2,96.0,0.1,210.0,,49.8,,,,,113.0,170.9,214.1,81.0,87.9,,44.0,-8.0,,,,,,54.0,,129.0,16.7,,-9.8,45.0,-50.9,159.0,,-1.2,,,,,62.0,119.9,163.1,False,,True,True,,,,,,True,,False,True,,True,True,True,False,,True,,,,,True,False,False
13227,53,96.0,93.2,,93.0,0.0,,,,,,129.0,,155.5,66.2,,48.9,86.0,102.7,116.0,,58.7,,,,,71.0,129.6,348.0,43.0,40.2,,40.0,-53.0,,,,,,76.0,,102.5,13.2,,-4.1,33.0,49.7,63.0,,5.7,,,,,18.0,76.6,295.0,True,,True,False,,,,,,False,,False,True,,True,True,False,False,,True,,,,,True,False,False
13229,43,90.0,101.1,,61.0,41.0,,,,,,45.0,,119.2,32.7,,13.1,61.1,3.5,108.0,,77.8,,,,,69.0,122.1,82.1,47.0,58.1,,18.0,-2.0,,,,,,2.0,,76.2,-10.3,,-29.9,18.1,-39.5,65.0,,34.8,,,,,26.0,79.1,39.1,False,,True,True,,,,,,True,,False,True,,True,True,True,False,,True,,,,,True,False,True
13231,51,42.0,41.5,,41.0,5.0,,,,,,87.0,,93.1,32.9,,17.9,43.8,29.8,63.0,,35.7,,,,,50.0,55.7,70.5,-9.0,-9.5,,-10.0,-46.0,,,,,,36.0,,42.1,-18.1,,-33.1,-7.2,-21.2,12.0,,-15.3,,,,,-1.0,4.7,19.5,False,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,True,True,False
13233,152,186.0,214.2,,170.0,139.0,,,,,,285.0,,231.3,109.9,,61.9,154.4,0.7,170.0,,43.2,220.4,,,,113.0,317.0,355.4,34.0,62.2,,18.0,-13.0,,,,,,133.0,,79.3,-42.1,,-90.1,2.4,-151.3,18.0,,-108.8,68.4,,,,-39.0,165.0,203.4,False,,True,True,,,,,,False,,False,False,,False,True,False,True,,False,False,,,,False,False,False
13235,11,48.0,58.8,,38.0,71.0,,,,,,32.0,,44.4,40.2,,6.8,38.4,0.0,33.0,,11.3,,,,,18.0,87.5,83.4,37.0,47.8,,27.0,60.0,,,,,,21.0,,33.4,29.2,,-4.2,27.4,-11.0,22.0,,0.3,,,,,7.0,76.5,72.4,False,,True,False,,,,,,True,,True,True,,True,True,True,True,,True,,,,,True,False,False
13237,72,54.0,51.9,,45.0,29.0,,,,,,99.0,,100.2,41.0,,19.8,45.3,0.8,116.0,,13.4,,,,,38.0,93.7,111.3,-18.0,-20.1,,-27.0,-43.0,,,,,,27.0,,28.2,-31.0,,-52.2,-26.7,-71.2,44.0,,-58.6,,,,,-34.0,21.7,39.3,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
13239,7,0.0,1.6,,0.0,0.0,,,,,,9.0,,0.6,1.1,,1.3,1.6,,0.0,,1.4,,,,,14.0,5.7,17.4,-7.0,-5.4,,-7.0,-7.0,,,,,,2.0,,-6.4,-5.9,,-5.7,-5.4,,-7.0,,-5.6,,,,,7.0,-1.3,10.4,True,,False,False,,,,,,True,,True,True,,True,True,,False,,True,,,,,False,True,False
13241,81,27.0,25.8,,35.0,0.0,,,,,,57.0,,91.7,29.8,,17.8,35.8,41.3,54.0,,41.1,,,,,31.0,53.4,41.0,-54.0,-55.2,,-46.0,-81.0,,,,,,-24.0,,10.7,-51.2,,-63.2,-45.2,-39.7,-27.0,,-39.9,,,,,-50.0,-27.6,-40.0,False,,True,False,,,,,,True,,True,True,,False,True,True,True,,True,,,,,True,True,True
13243,5,12.0,13.1,,9.0,0.0,,,,,,48.0,,10.4,12.1,,0.8,8.7,0.3,53.0,,9.0,,,,,0.0,18.2,15.9,7.0,8.1,,4.0,-5.0,,,,,,43.0,,5.4,7.1,,-4.2,3.7,-4.7,48.0,,4.0,,,,,-5.0,13.2,10.9,False,,True,True,,,,,,False,,True,False,,True,True,True,False,,True,,,,,True,False,False
13245,633,984.0,930.3,,804.0,195.0,,,,,,939.0,,820.3,479.6,,675.2,868.8,4.8,1132.0,,448.7,1272.6,609.0,,,726.0,1340.0,1541.2,351.0,297.3,,171.0,-438.0,,,,,,306.0,,187.3,-153.4,,42.2,235.8,-628.2,499.0,,-184.3,639.6,-24.0,,,93.0,707.0,908.2,True,,True,False,,,,,,True,,True,True,,True,True,False,False,,True,False,True,,,True,False,False
13247,130,183.0,203.3,,156.0,11.0,,,,,,256.0,,248.4,121.1,,108.5,173.2,0.7,211.0,,55.1,135.4,,,,179.0,267.9,1491.9,53.0,73.3,,26.0,-119.0,,,,,,126.0,,118.4,-8.9,,-21.5,43.2,-129.3,81.0,,-74.9,5.4,,,,49.0,137.9,1361.9,False,,True,False,,,,,,False,,False,True,,True,True,False,False,,False,True,,,,True,False,False
13249,3,6.0,3.0,,3.0,0.0,,,,,,25.0,,6.3,5.1,,0.2,3.1,0.0,17.0,,0.2,,,,,2.0,11.7,11.8,3.0,-0.0,,0.0,-3.0,,,,,,22.0,,3.3,2.1,,-2.8,0.1,-3.0,14.0,,-2.8,,,,,-1.0,8.7,8.8,True,,True,False,,,,,,False,,False,True,,True,True,True,False,,True,,,,,True,False,False
13251,58,108.0,105.2,,82.0,60.0,,,,,,45.0,,131.6,51.5,,44.7,82.3,41.3,126.0,,249.6,,,,,95.0,138.5,199.6,50.0,47.2,,24.0,2.0,,,,,,-13.0,,73.6,-6.5,,-13.3,24.3,-16.7,68.0,,191.6,,,,,37.0,80.5,141.6,True,,True,True,,,,,,True,,False,True,,True,True,True,False,,False,,,,,True,False,False
13253,36,57.0,55.5,,41.0,4.0,,,,,,43.0,,43.0,24.5,,12.0,45.8,0.0,70.0,,6.8,,,,,24.0,84.9,233.9,21.0,19.5,,5.0,-32.0,,,,,,7.0,,7.0,-11.5,,-24.0,9.8,-36.0,34.0,,-29.2,,,,,-12.0,48.9,197.9,True,,True,False,,,,,,True,,True,True,,False,True,False,False,,False,,,,,True,False,False
13255,130,90.0,87.5,,83.0,31.0,,,,,,222.0,,147.6,93.4,,34.3,75.5,67.0,63.0,,46.2,100.9,,,,55.0,176.9,252.3,-40.0,-42.5,,-47.0,-99.0,,,,,,92.0,,17.6,-36.6,,-95.7,-54.5,-63.0,-67.0,,-83.8,-29.1,,,,-75.0,46.9,122.3,False,,False,False,,,,,,False,,True,True,,False,False,False,False,,False,True,,,,False,False,False
13257,201,210.0,215.1,,163.0,112.0,,,,,,145.0,,161.5,74.0,,197.1,179.7,92.1,273.0,,77.1,,,,,139.0,276.4,333.6,9.0,14.1,,-38.0,-89.0,,,,,,-56.0,,-39.5,-127.0,,-3.9,-21.3,-108.9,72.0,,-123.9,,,,,-62.0,75.4,132.6,False,,False,False,,,,,,False,,False,False,,True,False,False,False,,False,,,,,False,False,False
13259,63,159.0,157.3,,73.0,0.0,,,,,,43.0,,103.1,25.8,,93.2,73.0,25.5,130.0,,23.8,,,,,0.0,172.4,440.3,96.0,94.3,,10.0,-63.0,,,,,,-20.0,,40.1,-37.2,,30.2,10.0,-37.5,67.0,,-39.2,,,,,-63.0,109.4,377.3,True,,True,True,,,,,,True,,True,True,,True,True,True,True,,True,,,,,True,False,False
13261,28,54.0,54.0,,41.0,0.0,,,,,,126.0,,76.4,48.1,,12.6,41.9,0.6,152.0,,21.8,,,,,41.0,80.5,48.5,26.0,26.0,,13.0,-28.0,,,,,,98.0,,48.4,20.1,,-15.4,13.9,-27.4,124.0,,-6.2,,,,,13.0,52.5,20.5,True,,True,False,,,,,,False,,False,True,,True,True,False,False,,True,,,,,True,False,True
13263,8,6.0,4.4,,3.0,0.0,,,,,,27.0,,5.7,5.3,,0.1,2.2,0.0,26.0,,0.4,,,,,5.0,8.9,56.3,-2.0,-3.6,,-5.0,-8.0,,,,,,19.0,,-2.3,-2.7,,-7.9,-5.8,-8.0,18.0,,-7.6,,,,,-3.0,0.9,48.3,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,True,False
13265,3,6.0,6.1,,3.0,0.0,,,,,,6.0,,2.5,1.6,,0.2,1.2,,0.0,,3.0,,,,,12.0,6.6,39.3,3.0,3.1,,0.0,-3.0,,,,,,3.0,,-0.5,-1.4,,-2.8,-1.8,,-3.0,,-0.0,,,,,9.0,3.6,36.3,False,,True,False,,,,,,False,,True,True,,True,True,,False,,True,,,,,False,False,False
13267,90,117.0,115.7,,113.0,7.0,,,,,,137.0,,134.6,55.2,,92.3,137.5,0.1,176.0,,51.6,,,,,108.0,168.4,205.4,27.0,25.7,,23.0,-83.0,,,,,,47.0,,44.6,-34.8,,2.3,47.5,-89.9,86.0,,-38.4,,,,,18.0,78.4,115.4,True,,True,False,,,,,,False,,False,False,,True,False,False,False,,False,,,,,True,False,False
13269,16,84.0,92.0,,39.0,54.0,,,,,,38.0,,66.2,22.3,,28.2,34.4,0.0,59.0,,9.7,,,,,57.0,86.3,150.2,68.0,76.0,,23.0,38.0,,,,,,22.0,,50.2,6.3,,12.2,18.4,-16.0,43.0,,-6.3,,,,,41.0,70.3,134.2,False,,True,True,,,,,,True,,True,True,,True,True,True,True,,True,,,,,True,False,False
13271,26,27.0,29.7,,24.0,22.0,,,,,,53.0,,23.6,22.1,,7.2,24.5,0.0,64.0,,6.4,,,,,27.0,51.7,56.9,1.0,3.7,,-2.0,-4.0,,,,,,27.0,,-2.4,-3.9,,-18.8,-1.5,-26.0,38.0,,-19.6,,,,,1.0,25.7,30.9,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
13273,7,6.0,5.6,,3.0,0.0,,,,,,41.0,,1.0,5.9,,0.0,3.4,0.1,,,2.6,,,,,3.0,8.6,13.1,-1.0,-1.4,,-4.0,-7.0,,,,,,34.0,,-6.0,-1.1,,-7.0,-3.6,-6.9,,,-4.4,,,,,-4.0,1.6,6.1,False,,False,False,,,,,,False,,False,False,,False,False,False,,,False,,,,,False,False,False
13275,77,129.0,115.0,,94.0,32.0,,,,,,179.0,,131.7,63.5,,29.8,98.1,0.4,259.0,,47.1,133.3,,,,505.0,89.3,398.4,52.0,38.0,,17.0,-45.0,,,,,,102.0,,54.7,-13.5,,-47.2,21.1,-76.6,182.0,,-29.9,56.3,,,,428.0,12.3,321.4,True,,True,True,,,,,,False,,False,True,,True,True,False,False,,True,False,,,,False,True,False
13277,173,180.0,177.6,,155.0,284.0,,,,,,175.0,,155.3,55.4,,107.1,169.4,1.8,242.0,,45.3,104.7,,,,90.0,248.7,290.6,7.0,4.6,,-18.0,111.0,,,,,,2.0,,-17.7,-117.6,,-65.9,-3.6,-171.2,69.0,,-127.7,-68.3,,,,-83.0,75.7,117.6,True,,False,False,,,,,,True,,False,False,,False,True,False,False,,False,False,,,,False,False,False
13279,129,192.0,194.6,,129.0,73.0,,,,,,136.0,,185.1,87.5,,86.5,122.2,0.8,147.0,,55.8,150.6,,,,13.0,293.0,259.4,63.0,65.6,,0.0,-56.0,,,,,,7.0,,56.1,-41.5,,-42.5,-6.8,-128.2,18.0,,-73.2,21.6,,,,-116.0,164.0,130.4,False,,True,True,,,,,,True,,True,True,,True,True,False,True,,False,True,,,,False,False,False
13281,88,129.0,127.3,,84.0,76.0,,,,,,21.0,,98.1,33.4,,98.7,84.9,52.7,218.0,,34.8,,,,,76.0,139.5,193.8,41.0,39.3,,-4.0,-12.0,,,,,,-67.0,,10.1,-54.6,,10.7,-3.1,-35.3,130.0,,-53.2,,,,,-12.0,51.5,105.8,True,,True,True,,,,,,False,,True,False,,True,True,True,False,,False,,,,,True,False,False
13283,31,21.0,19.5,,19.0,20.0,,,,,,33.0,,22.0,18.1,,4.9,15.6,0.0,,,5.1,,,,,11.0,50.6,22.3,-10.0,-11.5,,-12.0,-11.0,,,,,,2.0,,-9.0,-12.9,,-26.1,-15.4,-31.0,,,-25.9,,,,,-20.0,19.6,-8.7,False,,False,False,,,,,,True,,True,False,,False,False,False,,,False,,,,,False,False,True
13285,141,180.0,181.8,,137.0,48.0,,,,,,365.0,,184.7,76.9,,65.4,156.3,13.6,190.0,,10.3,120.2,,,,128.0,266.4,300.1,39.0,40.8,,-4.0,-93.0,,,,,,224.0,,43.7,-64.1,,-75.6,15.3,-127.4,49.0,,-130.7,-20.8,,,,-13.0,125.4,159.1,False,,True,False,,,,,,False,,False,False,,False,True,False,False,,False,True,,,,True,False,False
13287,31,15.0,13.6,,3.0,0.0,,,,,,22.0,,3.5,10.9,,2.1,15.2,0.0,49.0,,2.6,,,,,13.0,25.1,27.4,-16.0,-17.4,,-28.0,-31.0,,,,,,-9.0,,-27.5,-20.1,,-28.9,-15.8,-31.0,18.0,,-28.4,,,,,-18.0,-5.9,-3.6,False,,False,False,,,,,,True,,False,False,,False,True,False,False,,False,,,,,False,True,True
13289,23,21.0,19.2,,14.0,0.0,,,,,,35.0,,20.9,18.8,,4.9,14.7,0.0,32.0,,1.8,,,,,20.0,30.6,118.4,-2.0,-3.8,,-9.0,-23.0,,,,,,12.0,,-2.1,-4.2,,-18.1,-8.3,-23.0,9.0,,-21.2,,,,,-3.0,7.6,95.4,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
13291,184,183.0,179.0,,160.0,140.0,,,,,,60.0,,251.1,98.0,,128.6,155.0,185.4,333.0,,155.8,,,,,98.0,274.0,302.5,-1.0,-5.0,,-24.0,-44.0,,,,,,-124.0,,67.1,-86.0,,-55.4,-29.0,1.4,149.0,,-28.2,,,,,-86.0,90.0,118.5,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
13293,69,129.0,135.5,,98.0,0.0,,,,,,117.0,,136.0,59.4,,45.1,99.3,13.5,163.0,,55.4,,,,,111.0,141.7,160.4,60.0,66.5,,29.0,-69.0,,,,,,48.0,,67.0,-9.6,,-23.9,30.3,-55.5,94.0,,-13.6,,,,,42.0,72.7,91.4,False,,True,False,,,,,,True,,False,True,,True,True,True,False,,True,,,,,True,False,False
13295,245,456.0,457.9,,432.0,301.0,,,,,,380.0,,535.4,302.4,,346.4,450.8,297.0,575.0,,302.9,516.6,,,,408.0,581.1,2148.5,211.0,212.9,,187.0,56.0,,,,,,135.0,,290.4,57.4,,101.4,205.8,52.0,330.0,,57.9,271.6,,,,163.0,336.1,1903.5,False,,True,True,,,,,,True,,False,True,,True,True,True,False,,True,False,,,,True,False,False
13297,220,198.0,202.7,,200.0,239.0,,,,,,332.0,,284.5,194.5,,97.9,191.3,135.3,154.0,,160.4,233.9,,,,131.0,308.8,1436.3,-22.0,-17.3,,-20.0,19.0,,,,,,112.0,,64.5,-25.5,,-122.1,-28.7,-84.7,-66.0,,-59.6,13.9,,,,-89.0,88.8,1216.3,True,,True,True,,,,,,False,,False,False,,False,False,False,False,,False,True,,,,False,False,False
13299,96,156.0,150.3,,114.0,0.0,,,,,,168.0,,145.8,58.2,,37.7,108.0,1.4,204.0,,6.9,118.9,,,,92.0,213.8,222.0,60.0,54.3,,18.0,-96.0,,,,,,72.0,,49.8,-37.8,,-58.3,12.0,-94.6,108.0,,-89.1,22.9,,,,-4.0,117.8,126.0,True,,True,False,,,,,,False,,True,True,,True,True,False,False,,False,True,,,,True,False,False
13301,30,21.0,25.3,,15.0,1.0,,,,,,15.0,,14.9,8.9,,8.4,22.9,0.0,21.0,,1.3,,,,,53.0,26.6,33.0,-9.0,-4.7,,-15.0,-29.0,,,,,,-15.0,,-15.1,-21.1,,-21.6,-7.1,-30.0,-9.0,,-28.7,,,,,23.0,-3.4,3.0,True,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,False,True,True
13303,59,39.0,37.5,,37.0,0.0,,,,,,101.0,,83.8,34.2,,21.2,46.7,0.0,110.0,,8.2,,,,,44.0,69.2,87.4,-20.0,-21.5,,-22.0,-59.0,,,,,,42.0,,24.8,-24.8,,-37.8,-12.3,-59.0,51.0,,-50.8,,,,,-15.0,10.2,28.4,False,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,True,True,False
13305,90,102.0,104.0,,101.0,18.0,,,,,,128.0,,125.8,67.6,,46.4,99.8,0.5,97.0,,1.9,143.0,,,,55.0,184.0,175.7,12.0,14.0,,11.0,-72.0,,,,,,38.0,,35.8,-22.4,,-43.6,9.8,-89.5,7.0,,-88.1,53.0,,,,-35.0,94.0,85.7,False,,True,False,,,,,,False,,False,False,,False,True,False,True,,False,False,,,,False,False,False
13307,2,3.0,3.9,,3.0,0.0,,,,,,12.0,,3.5,1.2,,0.7,0.9,,0.0,,3.8,,,,,1.0,6.1,10.7,1.0,1.9,,1.0,-2.0,,,,,,10.0,,1.5,-0.8,,-1.3,-1.1,,-2.0,,1.8,,,,,-1.0,4.1,8.7,False,,False,False,,,,,,False,,False,True,,False,False,,False,,False,,,,,False,False,False
13309,33,51.0,82.7,,53.0,127.0,,,,,,30.0,,128.4,21.9,,6.4,36.5,40.4,,,131.0,,,,,18.0,136.4,303.6,18.0,49.7,,20.0,94.0,,,,,,-3.0,,95.4,-11.1,,-26.6,3.5,7.4,,,98.0,,,,,-15.0,103.4,270.6,False,,False,False,,,,,,True,,False,True,,False,True,True,,,False,,,,,True,False,False
13311,236,204.0,204.1,,202.0,338.0,,,,,,118.0,,272.7,108.8,,55.8,144.0,174.4,235.0,,48.0,,,,,115.0,312.4,654.2,-32.0,-31.9,,-34.0,102.0,,,,,,-118.0,,36.7,-127.2,,-180.2,-92.0,-61.6,-1.0,,-188.1,,,,,-121.0,76.4,418.2,True,,False,False,,,,,,False,,False,False,,False,False,False,True,,False,,,,,False,False,False
13313,415,525.0,530.1,,456.0,674.0,,,,,,632.0,,411.8,165.9,,372.3,483.1,25.4,704.0,,187.6,403.4,,,,270.0,766.3,1798.9,110.0,115.1,,41.0,259.0,,,,,,217.0,,-3.2,-249.1,,-42.7,68.1,-389.6,289.0,,-227.4,-11.6,,,,-145.0,351.3,1383.9,False,,True,False,,,,,,False,,True,False,,True,True,False,False,,False,True,,,,False,False,False
13315,8,27.0,29.4,,21.0,0.0,,,,,,36.0,,21.4,17.3,,9.0,27.8,0.2,45.0,,3.0,,,,,31.0,40.3,47.2,19.0,21.4,,13.0,-8.0,,,,,,28.0,,13.4,9.3,,1.0,19.8,-7.8,37.0,,-5.0,,,,,23.0,32.3,39.2,False,,True,True,,,,,,False,,True,True,,True,False,True,False,,True,,,,,False,False,False
13317,13,36.0,35.6,,29.0,0.0,,,,,,39.0,,32.2,20.0,,6.8,30.5,0.0,46.0,,6.6,,,,,23.0,50.9,52.7,23.0,22.6,,16.0,-13.0,,,,,,26.0,,19.2,7.0,,-6.2,17.5,-13.0,33.0,,-6.4,,,,,10.0,37.9,39.7,True,,True,True,,,,,,False,,True,True,,True,True,True,False,,True,,,,,True,False,False
13319,24,66.0,67.9,,33.0,0.0,,,,,,34.0,,42.6,28.4,,20.7,40.5,0.0,72.0,,22.9,,,,,36.0,80.5,142.1,42.0,43.9,,9.0,-24.0,,,,,,10.0,,18.6,4.4,,-3.3,16.5,-24.0,48.0,,-1.1,,,,,12.0,56.5,118.1,False,,True,True,,,,,,True,,True,True,,True,True,True,False,,True,,,,,True,False,False
13321,50,12.0,13.8,,14.0,0.0,,,,,,66.0,,55.1,12.4,,7.3,24.8,10.0,,,14.0,,,,,28.0,16.5,48.8,-38.0,-36.2,,-36.0,-50.0,,,,,,16.0,,5.1,-37.6,,-42.7,-25.2,-40.0,,,-36.0,,,,,-22.0,-33.5,-1.2,True,,True,False,,,,,,True,,True,True,,False,True,False,,,True,,,,,True,True,True
15001,288,201.0,212.6,,172.0,145.0,,,,,,,,268.0,471.2,,122.5,120.2,130.4,132.0,,32.5,,338.0,,,116.0,378.3,303.4,-87.0,-75.4,,-116.0,-143.0,,,,,,,,-20.0,183.2,,-165.5,-167.8,-157.6,-156.0,,-255.5,,50.0,,,-172.0,90.3,15.4,True,,False,False,,,,,,,,True,False,,False,False,False,False,,False,,True,,,False,False,True
15003,1753,1977.0,1892.1,1725.5,1725.0,881.0,,,,,,,,1954.2,2652.7,,1942.0,1369.2,951.7,1002.0,,794.5,2464.8,824.0,,,1208.0,3150.9,4237.8,224.0,139.1,-27.5,-28.0,-872.0,,,,,,,,201.2,899.7,,189.0,-383.8,-801.3,-751.0,,-958.5,711.8,-929.0,,,-545.0,1397.9,2484.8,True,True,True,False,,,,,,,,True,False,,True,False,False,False,,False,False,False,,,False,False,False
15005,0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,True,,True,True,,,,,,,,False,True,,,True,,True,,True,,,,,,,
