,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
37183,1444,1346.0,1256.7,1352.9,1302.0,1157.0,,,,,1118.8,,,1280.0,,1373.1,1280.7,,1318.2,1332.8,1037.3,1518.0,2244.0,,947.9,,1146.0,1351.0,,,1366.0,1301.4,851.5,-98.0,-187.3,-91.1,-142.0,-287.0,,,,,-325.2,,,-164.0,,-70.9,-163.3,,-125.8,-111.2,-406.7,74.0,800.0,,-496.1,,-298.0,-93.0,,,-78.0,-142.6,-592.5,False,True,False,False,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,False,True,,,True,False,False
37185,29,50.0,49.4,,42.0,52.0,,,,,20.6,,,34.0,,70.9,46.9,,20.7,43.0,13.5,69.0,0.0,,49.3,,41.7,,,,69.0,37.2,,21.0,20.4,,13.0,23.0,,,,,-8.4,,,5.0,,41.9,17.9,,-8.3,14.0,-15.5,40.0,-29.0,,20.3,,12.7,,,,40.0,8.2,,True,,True,False,,,,,True,,,True,,False,True,,True,True,True,False,False,,True,,True,,,,False,True,
37187,19,16.0,14.4,,11.0,0.0,,,,,17.6,,,20.0,,23.7,17.0,,7.3,8.9,9.6,36.0,72.0,,3.2,,13.4,,,,28.0,15.5,12.4,-3.0,-4.6,,-8.0,-19.0,,,,,-1.4,,,1.0,,4.7,-2.0,,-11.7,-10.1,-9.4,17.0,53.0,,-15.8,,-5.6,,,,9.0,-3.5,-6.6,False,,False,False,,,,,True,,,True,,False,True,,False,False,False,False,False,,False,,False,,,,False,False,False
37189,343,504.0,506.2,,214.0,137.0,,,,,113.7,,,214.0,,675.3,84.2,,510.3,152.5,10.9,686.0,2791.0,,83.0,,382.8,,,,618.0,688.3,,161.0,163.2,,-129.0,-206.0,,,,,-229.3,,,-129.0,,332.3,-258.8,,167.3,-190.5,-332.1,343.0,2448.0,,-260.0,,39.8,,,,275.0,345.3,,False,,True,False,,,,,False,,,True,,False,False,,False,False,False,False,False,,False,,True,,,,False,False,
37191,407,462.0,443.5,,357.0,0.0,,,,,239.5,,,300.0,,473.7,344.0,,356.9,357.1,65.5,648.0,639.0,,413.4,,378.8,,,,499.0,399.6,,55.0,36.5,,-50.0,-407.0,,,,,-167.5,,,-107.0,,66.7,-63.0,,-50.1,-49.9,-341.5,241.0,232.0,,6.4,,-28.2,,,,92.0,-7.4,,True,,True,False,,,,,False,,,False,,False,False,,True,True,False,False,False,,True,,True,,,,False,True,
37193,174,144.0,154.6,,131.0,,,,,,96.2,,,163.0,,125.4,173.4,,120.3,144.1,60.8,220.0,8.0,,87.1,,136.7,,,,110.0,108.1,78.9,-30.0,-19.4,,-43.0,,,,,,-77.8,,,-11.0,,-48.6,-0.6,,-53.7,-29.9,-113.2,46.0,-166.0,,-86.9,,-37.3,,,,-64.0,-65.9,-95.1,True,,False,,,,,,False,,,True,,False,True,,False,True,False,False,False,,False,,False,,,,False,False,False
37195,221,332.0,347.1,,246.0,183.0,,,,,211.5,,,165.0,,328.8,171.5,,201.2,285.5,126.5,474.0,142.0,,341.5,,249.2,,,,328.0,312.5,240.2,111.0,126.1,,25.0,-38.0,,,,,-9.5,,,-56.0,,107.8,-49.5,,-19.8,64.5,-94.5,253.0,-79.0,,120.5,,28.2,,,,107.0,91.5,19.2,False,,True,True,,,,,True,,,True,,True,True,,True,True,True,False,True,,False,,True,,,,True,True,True
37197,85,68.0,69.5,,54.0,37.0,,,,,62.3,,,54.0,,79.8,67.1,,25.1,58.3,43.9,97.0,30.0,,38.2,,62.3,,,,63.0,59.1,106.9,-17.0,-15.5,,-31.0,-48.0,,,,,-22.7,,,-31.0,,-5.2,-17.9,,-59.9,-26.7,-41.1,12.0,-55.0,,-46.8,,-22.7,,,,-22.0,-25.9,21.9,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,True,False,,False,,False,,,,False,False,False
37199,15,186.0,176.5,,37.0,15.0,,,,,65.6,,,26.0,,230.0,24.5,,258.5,20.0,28.8,,1017.0,,3.0,,125.6,,,,298.0,14.8,,171.0,161.5,,22.0,0.0,,,,,50.6,,,11.0,,215.0,9.5,,243.5,5.0,13.8,,1002.0,,-12.0,,110.6,,,,283.0,-0.2,,True,,True,True,,,,,True,,,True,,False,True,,False,True,True,,False,,True,,True,,,,False,True,
38001,17,8.0,8.2,,4.0,0.0,,,,,15.9,,,4.0,,10.2,7.0,,,2.3,,14.0,16.0,,2.4,,,,,,4.0,,34.4,-9.0,-8.8,,-13.0,-17.0,,,,,-1.1,,,-13.0,,-6.8,-10.0,,,-14.7,,-3.0,-1.0,,-14.6,,,,,,-13.0,,17.4,True,,False,False,,,,,True,,,False,,True,False,,,False,,True,True,,False,,,,,,False,,False
38003,32,42.0,39.3,,38.0,55.0,,,,,128.6,,,70.0,,41.9,19.5,,21.9,34.5,0.0,98.0,47.0,,6.7,,40.8,,,,19.0,,100.9,10.0,7.3,,6.0,23.0,,,,,96.6,,,38.0,,9.9,-12.5,,-10.1,2.5,-32.0,66.0,15.0,,-25.3,,8.8,,,,-13.0,,68.9,True,,True,False,,,,,False,,,False,,True,False,,False,True,False,False,False,,False,,True,,,,False,,False
38005,60,46.0,49.7,,29.0,14.0,,,,,41.9,,,31.0,,60.6,19.9,,14.8,32.1,0.0,115.0,5.0,,12.9,,32.0,,,,1.0,,143.8,-14.0,-10.3,,-31.0,-46.0,,,,,-18.1,,,-29.0,,0.6,-40.1,,-45.2,-27.9,-60.0,55.0,-55.0,,-47.0,,-28.0,,,,-59.0,,83.8,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,,False
38007,9,8.0,8.8,,4.0,0.0,,,,,14.0,,,3.0,,7.2,1.4,,,1.8,,,0.0,,6.9,,,,,,13.0,,92.0,-1.0,-0.2,,-5.0,-9.0,,,,,5.0,,,-6.0,,-1.8,-7.6,,,-7.2,,,-9.0,,-2.1,,,,,,4.0,,83.0,True,,False,False,,,,,False,,,False,,False,False,,,False,,,False,,False,,,,,,False,,False
38009,67,56.0,59.1,,39.0,14.0,,,,,21.4,,,13.0,,77.7,6.2,,31.4,43.0,,66.0,23.0,,48.0,,,,,,54.0,,,-11.0,-7.9,,-28.0,-53.0,,,,,-45.6,,,-54.0,,10.7,-60.8,,-35.6,-24.0,,-1.0,-44.0,,-19.0,,,,,,-13.0,,,True,,False,False,,,,,False,,,False,,True,False,,False,False,,True,False,,False,,,,,,False,,
38011,26,18.0,19.1,,12.0,,,,,,22.2,,,6.0,,21.7,4.5,,5.5,8.2,,28.0,32.0,,15.6,,,,,,17.0,,,-8.0,-6.9,,-14.0,,,,,,-3.8,,,-20.0,,-4.3,-21.5,,-20.5,-17.8,,2.0,6.0,,-10.4,,,,,,-9.0,,,True,,False,,,,,,True,,,False,,True,False,,False,False,,True,True,,False,,,,,,False,,
38013,10,10.0,10.0,,4.0,0.0,,,,,2.6,,,4.0,,16.3,1.0,,4.5,2.1,,18.0,8.0,,2.9,,,,,,13.0,,25.3,0.0,0.0,,-6.0,-10.0,,,,,-7.4,,,-6.0,,6.3,-9.0,,-5.5,-7.9,,8.0,-2.0,,-7.1,,,,,,3.0,,15.3,False,,False,False,,,,,False,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,,False
38015,1012,1046.0,1051.7,,964.0,1138.0,,,,,982.6,,,518.0,,1075.6,307.8,,950.0,887.7,817.5,1392.0,219.0,,593.7,,849.9,,,,483.0,,,34.0,39.7,,-48.0,126.0,,,,,-29.4,,,-494.0,,63.6,-704.2,,-62.0,-124.3,-194.5,380.0,-793.0,,-418.3,,-162.1,,,,-529.0,,,False,,False,False,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,,
38017,1237,922.0,926.6,,848.0,1168.0,,,,,823.3,,,715.0,,854.7,369.7,,777.2,832.4,544.8,1174.0,736.0,,823.4,,989.9,958.0,,,674.0,,,-315.0,-310.4,,-389.0,-69.0,,,,,-413.7,,,-522.0,,-382.3,-867.3,,-459.8,-404.6,-692.2,-63.0,-501.0,,-413.6,,-247.1,-279.0,,,-563.0,,,True,,False,True,,,,,False,,,False,,False,False,,False,False,False,True,False,,False,,True,True,,,False,,
38019,4,16.0,16.9,,11.0,0.0,,,,,19.7,,,25.0,,22.3,3.3,,,5.8,,29.0,5.0,,3.0,,,,,,7.0,,12.9,12.0,12.9,,7.0,-4.0,,,,,15.7,,,21.0,,18.3,-0.7,,,1.8,,25.0,1.0,,-1.0,,,,,,3.0,,8.9,False,,True,True,,,,,False,,,False,,False,True,,,True,,False,True,,True,,,,,,True,,True
38021,95,40.0,39.1,,38.0,9.0,,,,,33.2,,,46.0,,58.4,5.3,,26.3,32.3,,45.0,82.0,,59.3,,,,,,53.0,,41.4,-55.0,-55.9,,-57.0,-86.0,,,,,-61.8,,,-49.0,,-36.6,-89.7,,-68.7,-62.7,,-50.0,-13.0,,-35.7,,,,,,-42.0,,-53.6,False,,False,False,,,,,False,,,True,,True,False,,False,False,,True,True,,True,,,,,,True,,True
38023,17,2.0,2.0,,0.0,0.0,,,,,6.7,,,10.0,,3.1,1.0,,0.6,0.0,,0.0,9.0,,0.0,,,,,,4.0,,13.3,-15.0,-15.0,,-17.0,-17.0,,,,,-10.3,,,-7.0,,-13.9,-16.0,,-16.4,-17.0,,-17.0,-8.0,,-17.0,,,,,,-13.0,,-3.7,True,,False,False,,,,,True,,,True,,True,False,,False,False,,False,True,,False,,,,,,True,,True
38025,53,50.0,47.5,,29.0,0.0,,,,,14.4,,,7.0,,94.5,4.3,,22.2,38.8,0.0,70.0,8.0,,31.3,,42.5,,,,47.0,,62.2,-3.0,-5.5,,-24.0,-53.0,,,,,-38.6,,,-46.0,,41.5,-48.7,,-30.8,-14.2,-53.0,17.0,-45.0,,-21.7,,-10.5,,,,-6.0,,9.2,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,,False
38027,45,44.0,42.8,,18.0,0.0,,,,,12.0,,,10.0,,46.9,1.8,,18.3,23.2,,68.0,36.0,,1.3,,,,,,16.0,,,-1.0,-2.2,,-27.0,-45.0,,,,,-33.0,,,-35.0,,1.9,-43.2,,-26.7,-21.8,,23.0,-9.0,,-43.7,,,,,,-29.0,,,False,,False,False,,,,,False,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,,
38029,86,84.0,97.5,,51.0,0.0,,,,,16.7,,,14.0,,228.0,2.5,,61.8,90.7,0.0,100.0,66.0,,40.4,,,,,,10.0,,,-2.0,11.5,,-35.0,-86.0,,,,,-69.3,,,-72.0,,142.0,-83.5,,-24.2,4.7,-86.0,14.0,-20.0,,-45.6,,,,,,-76.0,,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,,
38031,21,18.0,14.6,,15.0,0.0,,,,,30.6,,,40.0,,19.3,3.6,,15.1,11.2,,30.0,9.0,,5.6,,,,,,19.0,,11.6,-3.0,-6.4,,-6.0,-21.0,,,,,9.6,,,19.0,,-1.7,-17.4,,-5.9,-9.8,,9.0,-12.0,,-15.4,,,,,,-2.0,,-9.4,False,,False,False,,,,,False,,,False,,True,False,,False,False,,False,False,,False,,,,,,True,,False
38033,43,6.0,7.0,,4.0,0.0,,,,,30.0,,,4.0,,5.2,3.8,,,1.9,,18.0,24.0,,0.5,,,,,,3.0,,3.0,-37.0,-36.0,,-39.0,-43.0,,,,,-13.0,,,-39.0,,-37.8,-39.2,,,-41.1,,-25.0,-19.0,,-42.5,,,,,,-40.0,,-40.0,True,,False,False,,,,,True,,,False,,False,False,,,False,,True,True,,False,,,,,,False,,False
38035,424,330.0,356.0,,281.0,,,,,,714.1,,,409.0,,350.6,297.4,,237.2,282.4,0.0,276.0,210.0,,188.3,,279.9,,,,331.0,,239.6,-94.0,-68.0,,-143.0,,,,,,290.1,,,-15.0,,-73.4,-126.6,,-186.8,-141.6,-424.0,-148.0,-214.0,,-235.7,,-144.1,,,,-93.0,,-184.4,True,,False,,,,,,False,,,True,,True,False,,False,False,False,False,False,,False,,False,,,,True,,False
38037,28,16.0,15.8,,9.0,0.0,,,,,11.4,,,8.0,,19.5,0.7,,4.5,9.1,,,22.0,,25.2,,,,,,11.0,,,-12.0,-12.2,,-19.0,-28.0,,,,,-16.6,,,-20.0,,-8.5,-27.3,,-23.5,-18.9,,,-6.0,,-2.8,,,,,,-17.0,,,False,,False,False,,,,,False,,,False,,True,False,,False,False,,,True,,True,,,,,,False,,
38039,5,14.0,14.9,,14.0,,,,,,4.9,,,14.0,,19.2,2.1,,14.2,6.3,,,2.0,,4.5,,,,,,17.0,,43.5,9.0,9.9,,9.0,,,,,,-0.1,,,9.0,,14.2,-2.9,,9.2,1.3,,,-3.0,,-0.5,,,,,,12.0,,38.5,False,,False,,,,,,True,,,False,,False,True,,False,True,,,True,,True,,,,,,False,,False
38041,15,18.0,17.0,,13.0,,,,,,37.1,,,6.0,,13.4,6.4,,,14.1,,31.0,32.0,,8.5,,,,,,4.0,,45.2,3.0,2.0,,-2.0,,,,,,22.1,,,-9.0,,-1.6,-8.6,,,-0.9,,16.0,17.0,,-6.5,,,,,,-11.0,,30.2,True,,True,,,,,,False,,,False,,True,False,,,True,,False,False,,False,,,,,,False,,False
38043,16,14.0,13.6,,9.0,0.0,,,,,30.7,,,16.0,,7.4,3.8,,,10.7,,26.0,1.0,,5.6,,,,,,6.0,,28.8,-2.0,-2.4,,-7.0,-16.0,,,,,14.7,,,0.0,,-8.6,-12.2,,,-5.3,,10.0,-15.0,,-10.4,,,,,,-10.0,,12.8,False,,False,False,,,,,False,,,True,,False,False,,,False,,False,False,,False,,,,,,False,,False
38045,57,32.0,31.8,,24.0,9.0,,,,,31.1,,,22.0,,25.4,1.0,,,25.8,,43.0,9.0,,14.8,,27.0,,,,13.0,,,-25.0,-25.2,,-33.0,-48.0,,,,,-25.9,,,-35.0,,-31.6,-56.0,,,-31.2,,-14.0,-48.0,,-42.2,,-30.0,,,,-44.0,,,False,,False,False,,,,,False,,,False,,False,False,,,False,,True,False,,False,,False,,,,False,,
38047,33,60.0,55.5,,38.0,14.0,,,,,33.8,,,15.0,,112.7,4.4,,,35.8,,74.0,42.0,,40.9,,,,,,15.0,,,27.0,22.5,,5.0,-19.0,,,,,0.8,,,-18.0,,79.7,-28.6,,,2.8,,41.0,9.0,,7.9,,,,,,-18.0,,,True,,True,True,,,,,True,,,True,,False,False,,,True,,False,True,,True,,,,,,True,,
38049,57,10.0,10.8,,8.0,0.0,,,,,10.6,,,26.0,,8.4,7.1,,14.2,6.2,,27.0,3.0,,4.4,,,,,,2.0,,17.5,-47.0,-46.2,,-49.0,-57.0,,,,,-46.4,,,-31.0,,-48.6,-49.9,,-42.8,-50.8,,-30.0,-54.0,,-52.6,,,,,,-55.0,,-39.5,True,,False,False,,,,,True,,,True,,False,False,,True,False,,True,False,,False,,,,,,False,,True
38051,44,30.0,31.0,,16.0,,,,,,11.8,,,16.0,,22.6,4.0,,15.7,11.8,,46.0,9.0,,10.6,,,,,,10.0,,,-14.0,-13.0,,-28.0,,,,,,-32.2,,,-28.0,,-21.4,-40.0,,-28.3,-32.2,,2.0,-35.0,,-33.4,,,,,,-34.0,,,True,,False,,,,,,False,,,False,,False,False,,False,False,,True,False,,False,,,,,,False,,
38053,123,126.0,126.7,,94.0,0.0,,,,,39.1,,,50.0,,176.7,25.3,,77.2,102.3,0.8,131.0,127.0,,143.9,,99.2,,,,131.0,,,3.0,3.7,,-29.0,-123.0,,,,,-83.9,,,-73.0,,53.7,-97.7,,-45.8,-20.7,-122.2,8.0,4.0,,20.9,,-23.8,,,,8.0,,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,,
38055,97,64.0,69.2,,51.0,27.0,,,,,37.9,,,22.0,,87.2,15.7,,25.6,51.1,81.6,117.0,61.0,,23.9,,56.6,,,,82.0,,172.8,-33.0,-27.8,,-46.0,-70.0,,,,,-59.1,,,-75.0,,-9.8,-81.3,,-71.4,-45.9,-15.4,20.0,-36.0,,-73.1,,-40.4,,,,-15.0,,75.8,True,,False,False,,,,,False,,,False,,True,False,,False,False,True,True,False,,False,,False,,,,True,,False
38057,108,72.0,71.3,,42.0,74.0,,,,,76.3,,,16.0,,130.3,9.5,,30.6,54.5,0.0,90.0,64.0,,12.5,,,,,,55.0,,125.3,-36.0,-36.7,,-66.0,-34.0,,,,,-31.7,,,-92.0,,22.3,-98.5,,-77.4,-53.5,-108.0,-18.0,-44.0,,-95.5,,,,,,-53.0,,17.3,False,,False,True,,,,,True,,,False,,True,False,,False,False,False,True,False,,False,,,,,,False,,True
38059,347,392.0,390.6,,339.0,520.0,,,,,278.9,,,126.0,,459.7,80.2,,297.3,270.8,284.2,485.0,52.0,,127.1,,332.3,,,,141.0,,317.2,45.0,43.6,,-8.0,173.0,,,,,-68.1,,,-221.0,,112.7,-266.8,,-49.7,-76.2,-62.8,138.0,-295.0,,-219.9,,-14.7,,,,-206.0,,-29.8,True,,True,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,True,,,,False,,True
38061,87,92.0,87.5,,51.0,0.0,,,,,31.7,,,16.0,,77.5,17.8,,37.4,64.3,4.4,109.0,99.0,,59.1,,65.0,,,,71.0,,,5.0,0.5,,-36.0,-87.0,,,,,-55.3,,,-71.0,,-9.5,-69.2,,-49.6,-22.7,-82.6,22.0,12.0,,-27.9,,-22.0,,,,-16.0,,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,,
38063,65,32.0,33.2,,22.0,0.0,,,,,27.2,,,17.0,,23.0,4.3,,14.8,23.0,,,29.0,,59.4,,,,,,18.0,,,-33.0,-31.8,,-43.0,-65.0,,,,,-37.8,,,-48.0,,-42.0,-60.7,,-50.2,-42.0,,,-36.0,,-5.6,,,,,,-47.0,,,True,,False,False,,,,,False,,,False,,False,False,,False,False,,,False,,True,,,,,,False,,
38065,13,8.0,6.4,,3.0,0.0,,,,,12.8,,,7.0,,6.7,1.2,,2.9,0.6,,,0.0,,3.2,,,,,,3.0,,39.5,-5.0,-6.6,,-10.0,-13.0,,,,,-0.2,,,-6.0,,-6.3,-11.8,,-10.1,-12.4,,,-13.0,,-9.8,,,,,,-10.0,,26.5,False,,False,False,,,,,True,,,False,,False,False,,False,False,,,False,,False,,,,,,False,,False
38067,63,56.0,53.7,,48.0,25.0,,,,,35.1,,,26.0,,70.0,7.8,,27.3,49.0,,62.0,35.0,,129.1,,46.5,,,,58.0,,,-7.0,-9.3,,-15.0,-38.0,,,,,-27.9,,,-37.0,,7.0,-55.2,,-35.7,-14.0,,-1.0,-28.0,,66.1,,-16.5,,,,-5.0,,,False,,False,False,,,,,False,,,False,,False,False,,False,False,,True,False,,False,,False,,,,True,,
38069,5,2.0,3.1,,2.0,0.0,,,,,13.6,,,22.0,,0.3,2.6,,6.1,0.6,,,2.0,,1.5,,,,,,0.0,,16.9,-3.0,-1.9,,-3.0,-5.0,,,,,8.6,,,17.0,,-4.7,-2.4,,1.1,-4.4,,,-3.0,,-3.5,,,,,,-5.0,,11.9,True,,False,False,,,,,False,,,False,,False,True,,True,False,,,False,,False,,,,,,False,,False
38071,110,68.0,71.7,,68.0,51.0,,,,,37.9,,,78.0,,52.0,14.7,,96.0,101.2,37.4,100.0,49.0,,303.3,,70.1,,,,53.0,,,-42.0,-38.3,,-42.0,-59.0,,,,,-72.1,,,-32.0,,-58.0,-95.3,,-14.0,-8.8,-72.6,-10.0,-61.0,,193.3,,-39.9,,,,-57.0,,,True,,False,False,,,,,False,,,True,,False,False,,True,True,False,True,False,,False,,True,,,,False,,
38073,18,18.0,17.7,,19.0,13.0,,,,,34.4,,,24.0,,31.4,8.4,,22.1,19.7,,37.0,24.0,,23.8,,16.4,,,,24.0,,85.9,0.0,-0.3,,1.0,-5.0,,,,,16.4,,,6.0,,13.4,-9.6,,4.1,1.7,,19.0,6.0,,5.8,,-1.6,,,,6.0,,67.9,False,,False,False,,,,,False,,,False,,False,False,,False,False,,False,False,,False,,False,,,,False,,False
38075,29,52.0,52.9,,43.0,2.0,,,,,17.0,,,4.0,,127.0,0.5,,18.6,43.4,,64.0,37.0,,72.2,,,,,,28.0,,88.3,23.0,23.9,,14.0,-27.0,,,,,-12.0,,,-25.0,,98.0,-28.5,,-10.4,14.4,,35.0,8.0,,43.2,,,,,,-1.0,,59.3,False,,True,False,,,,,True,,,False,,False,False,,True,True,,False,True,,False,,,,,,True,,False
38077,48,62.0,61.4,,58.0,35.0,,,,,33.5,,,73.0,,63.6,26.3,,32.7,58.0,0.3,100.0,20.0,,0.0,,62.0,,,,47.0,,101.4,14.0,13.4,,10.0,-13.0,,,,,-14.5,,,25.0,,15.6,-21.7,,-15.3,10.0,-47.7,52.0,-28.0,,-48.0,,14.0,,,,-1.0,,53.4,True,,True,True,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,True,,,,True,,False
38079,73,48.0,49.2,,27.0,17.0,,,,,30.4,,,18.0,,48.1,25.1,,27.6,51.8,0.0,83.0,41.0,,5.8,,43.2,,,,60.0,,,-25.0,-23.8,,-46.0,-56.0,,,,,-42.6,,,-55.0,,-24.9,-47.9,,-45.4,-21.2,-73.0,10.0,-32.0,,-67.2,,-29.8,,,,-13.0,,,True,,False,False,,,,,False,,,False,,True,False,,False,True,False,True,False,,False,,False,,,,True,,
38081,22,48.0,47.5,,22.0,0.0,,,,,35.2,,,13.0,,93.3,2.2,,19.2,30.6,,54.0,81.0,,18.5,,,,,,45.0,,117.7,26.0,25.5,,0.0,-22.0,,,,,13.2,,,-9.0,,71.3,-19.8,,-2.8,8.6,,32.0,59.0,,-3.5,,,,,,23.0,,95.7,True,,True,True,,,,,True,,,True,,False,True,,True,True,,False,False,,True,,,,,,True,,False
38083,7,4.0,4.3,,2.0,0.0,,,,,6.1,,,8.0,,3.7,0.2,,,1.2,,5.0,6.0,,0.8,,,,,,3.0,,14.5,-3.0,-2.7,,-5.0,-7.0,,,,,-0.9,,,1.0,,-3.3,-6.8,,,-5.8,,-2.0,-1.0,,-6.2,,,,,,-4.0,,7.5,True,,False,False,,,,,True,,,True,,False,False,,,False,,True,True,,False,,,,,,False,,False
38085,41,18.0,17.1,,14.0,0.0,,,,,21.2,,,13.0,,14.3,4.9,,5.5,14.5,0.0,57.0,43.0,,16.0,,17.1,,,,8.0,,7.5,-23.0,-23.9,,-27.0,-41.0,,,,,-19.8,,,-28.0,,-26.7,-36.1,,-35.5,-26.5,-41.0,16.0,2.0,,-25.0,,-23.9,,,,-33.0,,-33.5,False,,False,False,,,,,True,,,False,,False,False,,False,False,False,True,True,,False,,False,,,,False,,False
38087,4,0.0,0.1,,0.0,0.0,,,,,0.9,,,3.0,,0.7,0.2,,0.5,0.0,,0.0,2.0,,0.1,,,,,,0.0,,17.6,-4.0,-3.9,,-4.0,-4.0,,,,,-3.1,,,-1.0,,-3.3,-3.8,,-3.5,-4.0,,-4.0,-2.0,,-3.9,,,,,,-4.0,,13.6,True,,False,False,,,,,True,,,True,,True,True,,True,True,,False,True,,True,,,,,,False,,False
38089,412,576.0,583.3,,471.0,376.0,,,,,472.5,,,127.0,,613.9,166.0,,431.7,439.4,464.3,758.0,291.0,,563.8,,437.9,,,,2.0,,395.2,164.0,171.3,,59.0,-36.0,,,,,60.5,,,-285.0,,201.9,-246.0,,19.7,27.4,52.3,346.0,-121.0,,151.8,,25.9,,,,-410.0,,-16.8,False,,True,True,,,,,True,,,False,,False,False,,True,True,True,False,True,,True,,True,,,,False,,True
38091,3,2.0,0.4,,0.0,0.0,,,,,11.6,,,14.0,,3.5,1.7,,3.5,0.1,,,3.0,,0.4,,,,,,1.0,,29.2,-1.0,-2.6,,-3.0,-3.0,,,,,8.6,,,11.0,,0.5,-1.3,,0.5,-2.9,,,0.0,,-2.6,,,,,,-2.0,,26.2,False,,False,False,,,,,False,,,False,,True,False,,True,False,,,True,,False,,,,,,False,,False
38093,90,70.0,76.4,,54.0,222.0,,,,,74.6,,,117.0,,61.7,47.5,,18.2,44.8,0.0,36.0,57.0,,13.0,,53.9,,,,19.0,,47.5,-20.0,-13.6,,-36.0,132.0,,,,,-15.4,,,27.0,,-28.3,-42.5,,-71.8,-45.2,-90.0,-54.0,-33.0,,-77.0,,-36.1,,,,-71.0,,-42.5,True,,False,False,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,,False
38095,18,12.0,10.8,,11.0,,,,,,9.3,,,13.0,,18.9,2.3,,,2.7,,14.0,3.0,,6.7,,,,,,21.0,,10.1,-6.0,-7.2,,-7.0,,,,,,-8.7,,,-5.0,,0.9,-15.7,,,-15.3,,-4.0,-15.0,,-11.3,,,,,,3.0,,-7.9,False,,False,,,,,,False,,,True,,True,False,,,False,,True,False,,False,,,,,,True,,False
