,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
27105,132,72.0,68.9,,63.0,,,,,,,125.0,,116.6,55.6,,10.2,60.0,4.7,,72.5,,31.2,,,,0.0,35.4,312.6,-60.0,-63.1,,-69.0,,,,,,,-7.0,,-15.4,-76.4,,-121.8,-72.0,-127.3,,-59.5,,-100.8,,,,-132.0,-96.6,180.6,False,,False,,,,,,,True,,True,False,,False,False,False,,True,,False,,,,False,False,False
27107,36,4.0,6.0,,4.0,0.0,,,,,,21.0,,6.8,8.1,,3.1,0.4,,,3.4,,,,,,3.0,8.6,80.2,-32.0,-30.0,,-32.0,-36.0,,,,,,-15.0,,-29.2,-27.9,,-32.9,-35.6,,,-32.6,,,,,,-33.0,-27.4,44.2,True,,False,False,,,,,,True,,True,True,,False,False,,,False,,,,,,False,True,False
27109,657,228.0,255.6,,209.0,167.0,,,,,,878.0,,295.4,238.4,,141.3,264.6,329.3,,174.4,,138.2,185.0,,,155.0,188.2,506.8,-429.0,-401.4,,-448.0,-490.0,,,,,,221.0,,-361.6,-418.6,,-515.7,-392.4,-327.7,,-482.6,,-518.8,-472.0,,,-502.0,-468.8,-150.2,True,,False,False,,,,,,True,,True,True,,False,True,True,,False,,False,False,,,False,False,True
27111,241,72.0,63.2,,84.0,101.0,,,,,,222.0,,131.7,203.5,,17.9,90.7,334.5,,45.2,,,,,,75.0,72.7,135.4,-169.0,-177.8,,-157.0,-140.0,,,,,,-19.0,,-109.3,-37.5,,-223.1,-150.3,93.5,,-195.8,,,,,,-166.0,-168.3,-105.6,False,,True,True,,,,,,True,,True,True,,False,True,True,,False,,,,,,True,True,True
27113,40,8.0,6.8,,16.0,88.0,,,,,,36.0,,17.5,22.1,,19.2,13.8,65.8,,8.6,,,,,,14.0,15.8,26.7,-32.0,-33.2,,-24.0,48.0,,,,,,-4.0,,-22.5,-17.9,,-20.8,-26.2,25.8,,-31.4,,,,,,-26.0,-24.2,-13.3,False,,True,False,,,,,,True,,True,True,,True,True,True,,True,,,,,,True,True,True
27115,280,60.0,60.3,,59.0,90.0,,,,,,52.0,,161.4,70.5,,13.2,56.9,54.0,,83.1,,,,,,36.0,25.1,105.7,-220.0,-219.7,,-221.0,-190.0,,,,,,-228.0,,-118.6,-209.5,,-266.8,-223.1,-226.0,,-196.9,,,,,,-244.0,-254.9,-174.3,True,,False,True,,,,,,False,,True,True,,False,False,False,,True,,,,,,False,False,True
27117,101,12.0,7.3,,13.0,0.0,,,,,,37.0,,27.4,29.5,,1.8,16.2,0.0,,47.0,,,,,,10.0,19.9,282.6,-89.0,-93.7,,-88.0,-101.0,,,,,,-64.0,,-73.6,-71.5,,-99.2,-84.8,-101.0,,-54.0,,,,,,-91.0,-81.1,181.6,False,,True,False,,,,,,True,,True,True,,False,True,False,,True,,,,,,False,True,False
27119,155,64.0,61.8,,67.0,65.0,,,,,,99.0,,100.3,116.4,,28.8,77.6,176.7,,20.7,,,,,,61.0,35.2,212.7,-91.0,-93.2,,-88.0,-90.0,,,,,,-56.0,,-54.7,-38.6,,-126.2,-77.4,21.7,,-134.3,,,,,,-94.0,-119.8,57.7,False,,True,True,,,,,,True,,True,True,,False,True,True,,False,,,,,,False,False,True
27121,49,24.0,22.1,,12.0,0.0,,,,,,27.0,,27.0,31.2,,4.9,12.3,,,9.1,,,,,,20.0,17.6,420.0,-25.0,-26.9,,-37.0,-49.0,,,,,,-22.0,,-22.0,-17.8,,-44.1,-36.7,,,-39.9,,,,,,-29.0,-31.4,371.0,False,,False,False,,,,,,True,,True,True,,False,False,,,False,,,,,,False,False,False
27123,2183,1652.0,1669.1,1456.5,1390.0,951.0,,,,,,1841.0,,1409.6,1109.2,,927.3,1546.0,139.0,,1187.1,,1107.0,1759.0,,,727.0,1139.5,3932.1,-531.0,-513.9,-726.5,-793.0,-1232.0,,,,,,-342.0,,-773.4,-1073.8,,-1255.7,-637.0,-2044.0,,-995.9,,-1076.0,-424.0,,,-1456.0,-1043.5,1749.1,True,False,False,False,,,,,,True,,False,False,,False,False,False,,False,,False,True,,,False,False,False
27125,12,16.0,17.7,,4.0,0.0,,,,,,12.0,,13.3,10.1,,1.6,3.2,,,5.0,,,,,,10.0,8.3,42.6,4.0,5.7,,-8.0,-12.0,,,,,,0.0,,1.3,-1.9,,-10.4,-8.8,,,-7.0,,,,,,-2.0,-3.7,30.6,False,,False,False,,,,,,True,,True,True,,False,False,,,False,,,,,,True,True,False
27127,130,32.0,25.8,,29.0,98.0,,,,,,52.0,,112.7,47.7,,12.5,28.1,,,0.0,,,,,,35.0,14.7,188.0,-98.0,-104.2,,-101.0,-32.0,,,,,,-78.0,,-17.3,-82.3,,-117.5,-101.9,,,-130.0,,,,,,-95.0,-115.3,58.0,False,,False,True,,,,,,True,,True,True,,False,False,,,False,,,,,,True,False,True
27129,97,48.0,49.1,,45.0,61.0,,,,,,32.0,,167.1,40.3,,14.5,35.8,81.2,,57.3,,,,,,46.0,22.3,231.0,-49.0,-47.9,,-52.0,-36.0,,,,,,-65.0,,70.1,-56.7,,-82.5,-61.2,-15.8,,-39.7,,,,,,-51.0,-74.7,134.0,True,,False,True,,,,,,False,,False,False,,False,False,True,,True,,,,,,False,False,False
27131,213,128.0,113.9,,114.0,69.0,,,,,,292.0,,240.8,94.9,,41.2,133.7,164.7,,82.5,,63.5,,,,48.0,83.6,453.0,-85.0,-99.1,,-99.0,-144.0,,,,,,79.0,,27.8,-118.1,,-171.8,-79.3,-48.3,,-130.5,,-149.5,,,,-165.0,-129.4,240.0,False,,False,False,,,,,,True,,True,False,,False,True,True,,False,,False,,,,False,False,False
27133,92,60.0,62.0,,43.0,0.0,,,,,,34.0,,27.7,41.1,,22.3,51.8,36.8,,59.8,,,,,,31.0,11.6,700.3,-32.0,-30.0,,-49.0,-92.0,,,,,,-58.0,,-64.3,-50.9,,-69.7,-40.2,-55.2,,-32.2,,,,,,-61.0,-80.4,608.3,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
27135,54,100.0,104.8,,55.0,63.0,,,,,,34.0,,124.6,59.0,,24.5,52.7,34.8,,77.9,,,,,,83.0,50.5,192.1,46.0,50.8,,1.0,9.0,,,,,,-20.0,,70.6,5.0,,-29.5,-1.3,-19.2,,23.9,,,,,,29.0,-3.5,138.1,False,,True,True,,,,,,True,,False,True,,True,True,True,,True,,,,,,True,True,False
27137,1039,584.0,613.3,,593.0,1267.0,,,,,,547.0,,586.5,1147.9,,564.5,496.9,1384.8,,603.9,,,1064.0,,,555.0,373.9,654.5,-455.0,-425.7,,-446.0,228.0,,,,,,-492.0,,-452.5,108.9,,-474.5,-542.1,345.8,,-435.1,,,25.0,,,-484.0,-665.1,-384.5,True,,True,True,,,,,,False,,True,True,,False,False,True,,True,,,True,,,False,False,True
27139,643,332.0,385.1,,354.0,476.0,,,,,,571.0,,541.9,375.6,,132.2,291.2,753.0,,288.1,,373.6,139.0,,,246.0,366.2,2000.5,-311.0,-257.9,,-289.0,-167.0,,,,,,-72.0,,-101.1,-267.4,,-510.8,-351.8,110.0,,-354.9,,-269.4,-504.0,,,-397.0,-276.8,1357.5,True,,True,True,,,,,,True,,True,True,,False,False,True,,False,,True,False,,,False,True,False
27141,323,204.0,207.9,,206.0,504.0,,,,,,289.0,,324.9,299.1,,119.8,198.8,345.2,,113.3,,,,,,136.0,129.1,1711.3,-119.0,-115.1,,-117.0,181.0,,,,,,-34.0,,1.9,-23.9,,-203.2,-124.2,22.2,,-209.7,,,,,,-187.0,-193.9,1388.3,True,,True,False,,,,,,True,,True,True,,False,False,True,,False,,,,,,False,False,False
27143,71,0.0,7.3,,27.0,50.0,,,,,,31.0,,30.3,46.3,,5.9,36.4,64.9,,12.6,,,,,,25.0,18.3,308.1,-71.0,-63.7,,-44.0,-21.0,,,,,,-40.0,,-40.7,-24.7,,-65.1,-34.6,-6.1,,-58.4,,,,,,-46.0,-52.7,237.1,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,,,,,,True,True,False
27145,1104,460.0,435.9,,431.0,,,,,,,1235.0,,458.3,437.1,,324.4,500.2,253.2,,353.0,,305.0,486.0,,,145.0,309.4,1427.3,-644.0,-668.1,,-673.0,,,,,,,131.0,,-645.7,-666.9,,-779.6,-603.8,-850.8,,-751.0,,-799.0,-618.0,,,-959.0,-794.6,323.3,False,,False,,,,,,,True,,False,False,,False,True,False,,False,,False,True,,,False,False,True
27147,140,132.0,127.4,,128.0,368.0,,,,,,146.0,,241.2,119.9,,47.7,93.4,158.8,,53.7,,,,,,75.0,66.2,873.8,-8.0,-12.6,,-12.0,228.0,,,,,,6.0,,101.2,-20.1,,-92.3,-46.6,18.8,,-86.3,,,,,,-65.0,-73.8,733.8,False,,False,False,,,,,,True,,False,False,,False,False,False,,False,,,,,,False,False,False
27149,60,56.0,54.6,,55.0,163.0,,,,,,195.0,,132.3,35.5,,13.5,43.3,,,41.1,,,,,,71.0,33.8,202.4,-4.0,-5.4,,-5.0,103.0,,,,,,135.0,,72.3,-24.5,,-46.5,-16.7,,,-18.9,,,,,,11.0,-26.2,142.4,False,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,,False,False,False
27151,78,80.0,80.3,,47.0,60.0,,,,,,33.0,,29.4,28.1,,11.1,56.0,,,362.1,,,,,,47.0,7.1,509.9,2.0,2.3,,-31.0,-18.0,,,,,,-45.0,,-48.6,-49.9,,-66.9,-22.0,,,284.1,,,,,,-31.0,-70.9,431.9,False,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,,False,False,False
27153,114,28.0,29.2,,28.0,2.0,,,,,,103.0,,101.2,37.5,,9.2,40.9,16.2,,32.5,,,,,,13.0,12.3,182.0,-86.0,-84.8,,-86.0,-112.0,,,,,,-11.0,,-12.8,-76.5,,-104.8,-73.1,-97.8,,-81.5,,,,,,-101.0,-101.7,68.0,True,,False,False,,,,,,True,,True,True,,False,True,False,,True,,,,,,False,False,True
27155,18,28.0,23.2,,12.0,,,,,,,17.0,,18.8,5.4,,2.1,5.3,,,3.5,,,,,,15.0,13.5,67.0,10.0,5.2,,-6.0,,,,,,,-1.0,,0.8,-12.6,,-15.9,-12.7,,,-14.5,,,,,,-3.0,-4.5,49.0,True,,True,,,,,,,True,,True,False,,False,False,,,False,,,,,,True,True,False
27157,120,56.0,55.4,,60.0,101.0,,,,,,71.0,,136.9,73.0,,41.2,65.2,138.7,,0.0,,,,,,44.0,21.4,162.9,-64.0,-64.6,,-60.0,-19.0,,,,,,-49.0,,16.9,-47.0,,-78.8,-54.8,18.7,,-120.0,,,,,,-76.0,-98.6,42.9,False,,True,True,,,,,,True,,True,True,,False,True,True,,False,,,,,,False,False,True
27159,57,28.0,24.2,,22.0,27.0,,,,,,42.0,,21.4,38.6,,5.6,14.4,,,18.4,,,,,,23.0,12.8,95.7,-29.0,-32.8,,-35.0,-30.0,,,,,,-15.0,,-35.6,-18.4,,-51.4,-42.6,,,-38.6,,,,,,-34.0,-44.2,38.7,False,,False,False,,,,,,True,,False,True,,False,False,,,False,,,,,,False,False,False
27161,461,332.0,326.4,,238.0,403.0,,,,,,51.0,,382.5,118.3,,239.6,179.7,169.4,,61.4,,,,,,140.0,134.5,2619.7,-129.0,-134.6,,-223.0,-58.0,,,,,,-410.0,,-78.5,-342.7,,-221.4,-281.3,-291.6,,-399.6,,,,,,-321.0,-326.5,2158.7,False,,False,True,,,,,,False,,True,False,,False,False,False,,False,,,,,,False,False,False
27163,1086,632.0,621.6,,562.0,252.0,,,,,,692.0,,751.8,698.1,,326.4,551.5,1494.2,,343.0,,572.5,294.0,,,479.0,486.7,1998.6,-454.0,-464.4,,-524.0,-834.0,,,,,,-394.0,,-334.2,-387.9,,-759.6,-534.5,408.2,,-743.0,,-513.5,-792.0,,,-607.0,-599.3,912.6,False,,False,False,,,,,,True,,True,True,,False,False,True,,False,,False,False,,,False,False,False
27165,79,88.0,107.8,,56.0,85.0,,,,,,33.0,,32.8,27.4,,39.3,72.3,0.1,,104.3,,,,,,3.0,31.9,320.7,9.0,28.8,,-23.0,6.0,,,,,,-46.0,,-46.2,-51.6,,-39.7,-6.7,-78.9,,25.3,,,,,,-76.0,-47.1,241.7,False,,False,True,,,,,,False,,False,False,,False,True,False,,False,,,,,,False,False,False
27167,41,12.0,9.5,,5.0,0.0,,,,,,32.0,,10.6,9.1,,5.7,2.7,,,1.6,,,,,,7.0,8.8,51.8,-29.0,-31.5,,-36.0,-41.0,,,,,,-9.0,,-30.4,-31.9,,-35.3,-38.3,,,-39.5,,,,,,-34.0,-32.2,10.8,False,,False,False,,,,,,True,,False,False,,False,False,,,False,,,,,,False,False,True
27169,400,380.0,347.5,,327.0,1755.0,,,,,,377.0,,571.5,263.7,,204.9,298.3,182.0,,241.2,,,,,,289.0,196.7,2074.7,-20.0,-52.5,,-73.0,1355.0,,,,,,-23.0,,171.5,-136.3,,-195.1,-101.7,-218.0,,-158.8,,,,,,-111.0,-203.3,1674.7,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
27171,558,348.0,337.2,,307.0,151.0,,,,,,438.0,,508.0,453.8,,103.9,312.8,942.2,,186.2,,299.9,211.0,,,278.0,262.2,2174.6,-210.0,-220.8,,-251.0,-407.0,,,,,,-120.0,,-50.0,-104.2,,-454.1,-245.2,384.2,,-371.9,,-258.1,-347.0,,,-280.0,-295.8,1616.6,False,,False,False,,,,,,True,,True,True,,False,False,False,,False,,False,False,,,False,False,False
27173,114,60.0,63.4,,61.0,110.0,,,,,,21.0,,80.9,40.2,,59.2,73.7,42.3,,9.5,,,,,,51.0,32.3,178.1,-54.0,-50.6,,-53.0,-4.0,,,,,,-93.0,,-33.1,-73.8,,-54.8,-40.3,-71.7,,-104.5,,,,,,-63.0,-81.7,64.1,True,,True,True,,,,,,False,,True,False,,False,True,False,,False,,,,,,False,False,False
28001,132,156.0,175.7,,127.0,141.0,,,,,,208.0,,156.6,141.2,,44.9,111.1,0.9,,14.1,,,,,,149.0,96.8,351.6,24.0,43.7,,-5.0,9.0,,,,,,76.0,,24.6,9.2,,-87.1,-20.9,-131.1,,-117.9,,,,,,17.0,-35.2,219.6,False,,True,True,,,,,,False,,False,True,,False,True,False,,False,,,,,,True,False,False
28003,170,212.0,222.9,,150.0,58.0,,,,,,188.0,,171.1,159.9,,149.5,150.8,99.7,,40.3,,,,,,124.0,111.9,411.0,42.0,52.9,,-20.0,-112.0,,,,,,18.0,,1.1,-10.1,,-20.5,-19.2,-70.3,,-129.7,,,,,,-46.0,-58.1,241.0,False,,True,False,,,,,,True,,True,True,,True,True,False,,False,,,,,,False,False,False
28005,85,24.0,24.7,,21.0,0.0,,,,,,60.0,,20.1,35.9,,2.9,20.9,18.8,,10.4,,,,,,18.0,30.8,88.3,-61.0,-60.3,,-64.0,-85.0,,,,,,-25.0,,-64.9,-49.1,,-82.1,-64.1,-66.2,,-74.6,,,,,,-67.0,-54.2,3.3,True,,False,False,,,,,,True,,False,True,,False,False,False,,False,,,,,,False,True,True
28007,84,80.0,74.0,,34.0,2.0,,,,,,69.0,,40.0,43.3,,19.8,58.1,1.5,,27.4,,,,,,48.0,18.6,164.0,-4.0,-10.0,,-50.0,-82.0,,,,,,-15.0,,-44.0,-40.7,,-64.2,-25.9,-82.5,,-56.6,,,,,,-36.0,-65.4,80.0,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,,False,False,False
28009,70,16.0,15.2,,12.0,6.0,,,,,,36.0,,21.2,19.6,,3.7,18.7,0.0,,3.9,,,,,,11.0,22.0,55.6,-54.0,-54.8,,-58.0,-64.0,,,,,,-34.0,,-48.8,-50.4,,-66.3,-51.3,-70.0,,-66.1,,,,,,-59.0,-48.0,-14.4,False,,False,False,,,,,,True,,True,True,,False,True,False,,False,,,,,,False,True,True
28011,236,288.0,312.3,,191.0,323.0,,,,,,193.0,,227.0,184.5,,146.4,206.7,1.5,,164.4,,188.6,,,,0.0,233.0,553.5,52.0,76.3,,-45.0,87.0,,,,,,-43.0,,-9.0,-51.5,,-89.6,-29.3,-234.5,,-71.6,,-47.4,,,,-236.0,-3.0,317.5,False,,True,False,,,,,,True,,True,True,,False,True,False,,False,,True,,,,False,True,False
28013,71,60.0,59.7,,39.0,30.0,,,,,,49.0,,72.0,41.4,,18.3,48.7,0.4,,19.6,,,,,,24.0,20.4,114.6,-11.0,-11.3,,-32.0,-41.0,,,,,,-22.0,,1.0,-29.6,,-52.7,-22.3,-70.6,,-51.4,,,,,,-47.0,-50.6,43.6,False,,False,False,,,,,,False,,True,False,,False,False,False,,False,,,,,,False,False,False
28015,40,28.0,35.0,,14.0,0.0,,,,,,40.0,,14.4,27.0,,5.8,16.1,1.2,,16.6,,,,,,18.0,13.5,82.2,-12.0,-5.0,,-26.0,-40.0,,,,,,0.0,,-25.6,-13.0,,-34.2,-23.9,-38.8,,-23.4,,,,,,-22.0,-26.5,42.2,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,,,,,,False,False,False
28017,154,52.0,54.7,,44.0,44.0,,,,,,81.0,,77.0,42.0,,12.1,41.0,1.4,,45.4,,,,,,19.0,56.7,138.2,-102.0,-99.3,,-110.0,-110.0,,,,,,-73.0,,-77.0,-112.0,,-141.9,-113.0,-152.6,,-108.6,,,,,,-135.0,-97.3,-15.8,True,,False,False,,,,,,True,,True,False,,False,False,False,,False,,,,,,False,True,True
28019,23,48.0,45.5,,22.0,0.0,,,,,,24.0,,21.3,17.8,,16.8,30.5,0.0,,23.4,,,,,,52.0,15.7,109.1,25.0,22.5,,-1.0,-23.0,,,,,,1.0,,-1.7,-5.2,,-6.2,7.5,-23.0,,0.4,,,,,,29.0,-7.3,86.1,True,,True,True,,,,,,True,,True,True,,True,True,True,,True,,,,,,False,True,False
28021,72,12.0,10.1,,7.0,0.0,,,,,,45.0,,8.3,12.4,,1.5,13.9,0.0,,2.1,,,,,,0.0,20.4,82.1,-60.0,-61.9,,-65.0,-72.0,,,,,,-27.0,,-63.7,-59.6,,-70.5,-58.1,-72.0,,-69.9,,,,,,-72.0,-51.6,10.1,False,,False,False,,,,,,True,,False,True,,False,True,False,,False,,,,,,False,True,True
28023,150,72.0,76.0,,48.0,80.0,,,,,,32.0,,91.3,60.8,,27.2,47.8,0.5,,25.7,,,,,,30.0,48.5,153.9,-78.0,-74.0,,-102.0,-70.0,,,,,,-118.0,,-58.7,-89.2,,-122.8,-102.2,-149.5,,-124.3,,,,,,-120.0,-101.5,3.9,True,,False,True,,,,,,False,,True,False,,False,False,False,,False,,,,,,False,False,True
28025,98,140.0,141.0,,114.0,149.0,,,,,,64.0,,89.6,48.4,,67.8,141.2,1.5,,405.6,,,,,,123.0,62.7,225.2,42.0,43.0,,16.0,51.0,,,,,,-34.0,,-8.4,-49.6,,-30.2,43.2,-96.5,,307.6,,,,,,25.0,-35.3,127.2,False,,True,False,,,,,,True,,True,False,,True,False,False,,False,,,,,,True,True,False
28027,138,116.0,138.2,,94.0,0.0,,,,,,200.0,,128.7,96.7,,23.2,93.9,0.2,,28.0,,171.9,,,,6.0,45.5,217.6,-22.0,0.2,,-44.0,-138.0,,,,,,62.0,,-9.3,-41.3,,-114.8,-44.1,-137.8,,-110.0,,33.9,,,,-132.0,-92.5,79.6,True,,False,False,,,,,,False,,True,False,,False,False,False,,False,,False,,,,False,False,False
28029,145,92.0,137.8,,74.0,76.0,,,,,,131.0,,107.6,47.2,,1.7,32.3,2.3,,11.6,,82.5,,,,27.0,162.2,126.1,-53.0,-7.2,,-71.0,-69.0,,,,,,-14.0,,-37.4,-97.8,,-143.3,-112.7,-142.7,,-133.4,,-62.5,,,,-118.0,17.2,-18.9,True,,False,False,,,,,,True,,True,False,,False,False,False,,False,,False,,,,False,True,True
28031,105,148.0,149.1,,68.0,9.0,,,,,,93.0,,140.0,56.7,,69.8,66.2,0.8,,0.6,,,,,,77.0,21.9,421.9,43.0,44.1,,-37.0,-96.0,,,,,,-12.0,,35.0,-48.3,,-35.2,-38.8,-104.2,,-104.4,,,,,,-28.0,-83.1,316.9,False,,True,False,,,,,,True,,True,False,,True,True,False,,False,,,,,,True,False,False
28033,994,1036.0,1071.8,,729.0,141.0,,,,,,661.0,,813.9,582.6,,747.8,837.4,384.2,,821.2,,621.8,576.0,,,681.0,732.9,7817.0,42.0,77.8,,-265.0,-853.0,,,,,,-333.0,,-180.1,-411.4,,-246.2,-156.6,-609.8,,-172.8,,-372.2,-418.0,,,-313.0,-261.1,6823.0,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,False,False,,,False,False,False
28035,541,192.0,185.8,,183.0,224.0,,,,,,412.0,,211.9,201.7,,71.0,172.0,4.1,,138.6,,256.4,,,,77.0,147.4,462.3,-349.0,-355.2,,-358.0,-317.0,,,,,,-129.0,,-329.1,-339.3,,-470.0,-369.0,-536.9,,-402.4,,-284.6,,,,-464.0,-393.6,-78.7,False,,False,True,,,,,,True,,True,True,,False,False,False,,False,,True,,,,False,False,True
28037,29,8.0,11.7,,6.0,0.0,,,,,,70.0,,5.9,17.5,,0.0,7.5,0.0,,2.1,,,,,,4.0,18.7,19.0,-21.0,-17.3,,-23.0,-29.0,,,,,,41.0,,-23.1,-11.5,,-29.0,-21.5,-29.0,,-26.9,,,,,,-25.0,-10.3,-10.0,True,,False,False,,,,,,False,,False,True,,False,False,False,,False,,,,,,False,True,True
28039,142,72.0,93.3,,49.0,6.0,,,,,,91.0,,98.8,75.7,,22.3,58.2,0.2,,23.7,,,,,,33.0,23.3,527.1,-70.0,-48.7,,-93.0,-136.0,,,,,,-51.0,,-43.2,-66.3,,-119.7,-83.8,-141.8,,-118.3,,,,,,-109.0,-118.7,385.1,True,,False,False,,,,,,True,,True,True,,False,False,False,,False,,,,,,False,False,False
28041,103,44.0,61.4,,30.0,0.0,,,,,,93.0,,50.0,36.2,,7.7,35.4,0.0,,25.6,,,,,,75.0,29.6,570.9,-59.0,-41.6,,-73.0,-103.0,,,,,,-10.0,,-53.0,-66.8,,-95.3,-67.6,-103.0,,-77.4,,,,,,-28.0,-73.4,467.9,True,,False,False,,,,,,True,,True,False,,False,False,False,,False,,,,,,True,False,False
28043,151,124.0,125.2,,91.0,78.0,,,,,,92.0,,92.2,51.7,,35.6,107.5,2.6,,159.2,,,,,,4.0,64.2,260.6,-27.0,-25.8,,-60.0,-73.0,,,,,,-59.0,,-58.8,-99.3,,-115.4,-43.5,-148.4,,8.2,,,,,,-147.0,-86.8,109.6,True,,False,False,,,,,,False,,False,False,,False,False,False,,True,,,,,,False,False,False
28045,150,96.0,91.0,,92.0,138.0,,,,,,161.0,,148.9,134.6,,39.8,85.4,123.9,,34.3,,,,,,63.0,40.4,244.7,-54.0,-59.0,,-58.0,-12.0,,,,,,11.0,,-1.1,-15.4,,-110.2,-64.6,-26.1,,-115.7,,,,,,-87.0,-109.6,94.7,False,,False,True,,,,,,True,,True,True,,False,False,True,,False,,,,,,False,False,False
28047,763,552.0,539.6,,489.0,300.0,,,,,,697.0,,503.4,740.8,,351.7,468.2,693.2,,307.6,,378.3,250.0,,,324.0,501.1,992.7,-211.0,-223.4,,-274.0,-463.0,,,,,,-66.0,,-259.6,-22.2,,-411.3,-294.8,-69.8,,-455.4,,-384.7,-513.0,,,-439.0,-261.9,229.7,False,,False,False,,,,,,True,,False,True,,False,False,True,,False,,False,False,,,False,False,False
28049,661,576.0,559.7,645.1,413.0,45.0,,,,,,771.0,,500.9,520.7,,390.3,440.1,256.1,,261.2,,416.2,312.0,,,427.0,223.0,1686.4,-85.0,-101.3,-15.9,-248.0,-616.0,,,,,,110.0,,-160.1,-140.3,,-270.7,-220.9,-404.9,,-399.8,,-244.8,-349.0,,,-234.0,-438.0,1025.4,False,True,False,False,,,,,,False,,False,False,,False,False,False,,False,,False,False,,,False,False,False
28051,42,64.0,58.6,,37.0,24.0,,,,,,57.0,,36.1,48.8,,13.5,48.8,1.2,,23.4,,88.3,,,,0.0,77.9,79.6,22.0,16.6,,-5.0,-18.0,,,,,,15.0,,-5.9,6.8,,-28.5,6.8,-40.8,,-18.6,,46.3,,,,-42.0,35.9,37.6,True,,True,True,,,,,,True,,True,True,,False,True,False,,True,,False,,,,False,False,False
28053,25,44.0,48.7,,24.0,1.0,,,,,,32.0,,27.8,23.7,,11.2,38.9,0.1,,22.7,,,,,,13.0,25.4,123.4,19.0,23.7,,-1.0,-24.0,,,,,,7.0,,2.8,-1.3,,-13.8,13.9,-24.9,,-2.3,,,,,,-12.0,0.4,98.4,False,,True,False,,,,,,True,,True,True,,True,True,False,,True,,,,,,True,True,False
28055,8,0.0,8.0,,0.0,12.0,,,,,,28.0,,0.5,2.5,,,0.8,,,2.8,,,,,,0.0,9.3,238.0,-8.0,-0.0,,-8.0,4.0,,,,,,20.0,,-7.5,-5.5,,,-7.2,,,-5.2,,,,,,-8.0,1.3,230.0,True,,False,True,,,,,,False,,True,True,,,True,,,True,,,,,,False,True,False
28057,322,180.0,171.2,,164.0,229.0,,,,,,101.0,,215.7,133.6,,139.8,187.8,135.2,,93.7,,,,,,82.0,122.1,346.8,-142.0,-150.8,,-158.0,-93.0,,,,,,-221.0,,-106.3,-188.4,,-182.2,-134.2,-186.8,,-228.3,,,,,,-240.0,-199.9,24.8,False,,False,True,,,,,,False,,True,False,,False,True,False,,False,,,,,,False,False,True
