,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
53053,1703,1600.0,2714.0,,,,,816.0,,2097.9,,1357.8,750.0,,1785.7,1056.6,,1255.0,-103.0,1011.0,,,,,-887.0,,394.9,,-345.2,-953.0,,82.7,-646.4,,-448.0,False,,,,,False,,False,,False,False,,True,False,,False
53055,0,0.0,0.0,,,,,0.0,,5.9,,1.1,,,0.1,6.8,,0.0,0.0,0.0,,,,,0.0,,5.9,,1.1,,,0.1,6.8,,0.0,True,,,,,True,,False,,False,,,False,False,,True
53057,126,165.0,118.0,,,,,65.0,,356.8,,81.6,207.4,,61.0,113.0,,132.0,39.0,-8.0,,,,,-61.0,,230.8,,-44.4,81.4,,-65.0,-13.0,,6.0,True,,,,,False,,False,,False,False,,False,True,,True
53059,6,10.0,0.0,,,,,0.0,,7.0,,2.3,,,14.6,4.3,,130.0,4.0,-6.0,,,,,-6.0,,1.0,,-3.7,,,8.6,-1.7,,124.0,False,,,,,False,,True,,True,,,False,True,,False
53061,1164,920.0,721.0,,,,,709.0,,1337.4,,775.8,946.5,,530.1,721.5,,891.0,-244.0,-443.0,,,,,-455.0,,173.4,,-388.2,-217.5,,-633.9,-442.5,,-273.0,False,,,,,False,,True,,False,True,,False,False,,False
53063,2436,1255.0,1319.0,,,,,1717.0,,1438.4,,509.9,665.3,,480.9,740.9,,1331.0,-1181.0,-1117.0,,,,,-719.0,,-997.6,,-1926.1,-1770.7,,-1955.1,-1695.1,,-1105.0,True,,,,,True,,True,,False,False,,False,False,,True
53065,90,15.0,0.0,,,,,37.0,,88.4,,1.5,62.9,,6.7,36.8,,7.0,-75.0,-90.0,,,,,-53.0,,-1.6,,-88.5,-27.1,,-83.3,-53.2,,-83.0,False,,,,,True,,True,,False,True,,False,True,,False
53067,385,180.0,92.0,,,,,135.0,,615.8,,101.2,785.3,,70.9,150.3,,152.0,-205.0,-293.0,,,,,-250.0,,230.8,,-283.8,400.3,,-314.1,-234.7,,-233.0,False,,,,,False,,False,,False,False,,False,False,,False
53069,2,0.0,0.0,,,,,0.0,,4.7,,0.1,,,0.0,0.2,,0.0,-2.0,-2.0,,,,,-2.0,,2.7,,-1.9,,,-2.0,-1.8,,-2.0,False,,,,,False,,False,,True,,,True,True,,False
53071,162,190.0,93.0,,,,,252.0,,308.8,,73.7,165.9,,237.5,201.6,,103.0,28.0,-69.0,,,,,90.0,,146.8,,-88.3,3.9,,75.5,39.6,,-59.0,False,,,,,False,,False,,False,True,,False,False,,False
53073,329,260.0,599.0,,,,,92.0,,455.3,,121.8,166.5,,43.7,222.7,,503.0,-69.0,270.0,,,,,-237.0,,126.3,,-207.2,-162.5,,-285.3,-106.3,,174.0,False,,,,,False,,False,,False,False,,False,False,,False
53075,702,1855.0,4989.0,,,,,601.0,,243.5,,4990.7,0.8,,1453.8,1298.2,,1371.0,1153.0,4287.0,,,,,-101.0,,-458.5,,4288.7,-701.2,,751.8,596.2,,669.0,False,,,,,True,,True,,False,True,,True,True,,True
53077,647,530.0,302.0,,,,,546.0,,586.0,,298.1,49.0,,308.1,550.8,,258.0,-117.0,-345.0,,,,,-101.0,,-61.0,,-348.9,-598.0,,-338.9,-96.2,,-389.0,False,,,,,True,,True,,False,False,,False,True,,False
54001,99,5.0,0.0,,,,,5.0,,16.1,,2.8,,,5.0,4.3,,31.0,-94.0,-99.0,,,,,-94.0,,-82.9,,-96.2,,,-94.0,-94.7,,-68.0,False,,,,,False,,True,,False,,,False,False,,True
54003,380,140.0,153.0,,,,,154.0,,221.6,,49.7,148.7,,125.3,160.8,,137.0,-240.0,-227.0,,,,,-226.0,,-158.4,,-330.3,-231.3,,-254.7,-219.2,,-243.0,True,,,,,True,,True,,False,True,,False,True,,False
54005,115,65.0,51.0,,,,,32.0,,131.8,,27.1,80.2,,35.1,49.9,,129.0,-50.0,-64.0,,,,,-83.0,,16.8,,-87.9,-34.8,,-79.9,-65.1,,14.0,False,,,,,False,,True,,False,True,,False,False,,True
54007,9,0.0,0.0,,,,,5.0,,0.9,,0.2,,,0.3,0.5,,0.0,-9.0,-9.0,,,,,-4.0,,-8.1,,-8.8,,,-8.7,-8.5,,-9.0,False,,,,,True,,True,,True,,,True,True,,False
54009,37,55.0,281.0,,,,,12.0,,83.0,,15.8,,,26.8,25.7,,164.0,18.0,244.0,,,,,-25.0,,46.0,,-21.2,,,-10.2,-11.3,,127.0,False,,,,,False,,False,,False,,,True,True,,False
54011,412,265.0,603.0,,,,,460.0,,555.7,,147.0,380.9,,123.0,208.7,,598.0,-147.0,191.0,,,,,48.0,,143.7,,-265.0,-31.1,,-289.0,-203.3,,186.0,False,,,,,True,,True,,False,True,,False,False,,False
54013,15,30.0,0.0,,,,,5.0,,7.6,,2.4,,,58.7,14.6,,94.0,15.0,-15.0,,,,,-10.0,,-7.4,,-12.6,,,43.7,-0.4,,79.0,False,,,,,True,,True,,True,,,False,True,,False
54015,19,45.0,91.0,,,,,5.0,,23.8,,1.4,,,8.4,25.0,,121.0,26.0,72.0,,,,,-14.0,,4.8,,-17.6,,,-10.6,6.0,,102.0,False,,,,,True,,True,,True,,,True,True,,False
54017,38,25.0,0.0,,,,,0.0,,14.5,,,,,4.5,17.0,,159.0,-13.0,-38.0,,,,,-38.0,,-23.5,,,,,-33.5,-21.0,,121.0,False,,,,,False,,False,,,,,False,False,,False
54019,289,755.0,2906.0,,,,,98.0,,455.3,,208.3,232.8,,295.4,359.1,,650.0,466.0,2617.0,,,,,-191.0,,166.3,,-80.7,-56.2,,6.4,70.1,,361.0,False,,,,,True,,True,,True,True,,True,True,,True
54021,32,10.0,0.0,,,,,10.0,,3.3,,0.4,,,7.6,7.6,,54.0,-22.0,-32.0,,,,,-22.0,,-28.7,,-31.6,,,-24.4,-24.4,,22.0,False,,,,,False,,False,,False,,,False,False,,False
54023,29,15.0,0.0,,,,,2.0,,34.2,,2.7,34.1,,0.1,33.9,,3.0,-14.0,-29.0,,,,,-27.0,,5.2,,-26.3,5.1,,-28.9,4.9,,-26.0,False,,,,,False,,True,,False,True,,False,True,,False
54025,36,0.0,30.0,,,,,31.0,,67.5,,10.3,33.0,,7.5,25.1,,9.0,-36.0,-6.0,,,,,-5.0,,31.5,,-25.7,-3.0,,-28.4,-10.9,,-27.0,True,,,,,True,,True,,True,True,,True,True,,True
54027,24,5.0,0.0,,,,,11.0,,31.9,,6.4,,,0.6,21.4,,121.0,-19.0,-24.0,,,,,-13.0,,7.9,,-17.6,,,-23.4,-2.6,,97.0,False,,,,,True,,True,,True,,,False,True,,False
54029,48,25.0,55.0,,,,,15.0,,66.4,,1.9,18.5,,0.4,13.3,,139.0,-23.0,7.0,,,,,-33.0,,18.4,,-46.1,-29.5,,-47.6,-34.7,,91.0,True,,,,,False,,True,,False,False,,False,False,,False
54031,24,15.0,0.0,,,,,3.0,,38.8,,2.3,,,11.1,6.5,,6.0,-9.0,-24.0,,,,,-21.0,,14.8,,-21.7,,,-12.9,-17.5,,-18.0,False,,,,,False,,False,,False,,,False,False,,False
54033,214,165.0,269.0,,,,,98.0,,194.2,,104.3,97.4,,14.3,99.6,,438.0,-49.0,55.0,,,,,-116.0,,-19.8,,-109.7,-116.6,,-199.7,-114.4,,224.0,False,,,,,False,,True,,False,False,,False,False,,False
54035,103,50.0,40.0,,,,,61.0,,131.8,,5.6,39.2,,15.9,39.0,,19.0,-53.0,-63.0,,,,,-42.0,,28.8,,-97.4,-63.8,,-87.0,-64.0,,-84.0,False,,,,,True,,True,,False,False,,False,False,,False
54037,86,170.0,613.0,,,,,45.0,,216.5,,63.6,100.2,,84.7,78.5,,171.0,84.0,527.0,,,,,-41.0,,130.5,,-22.4,14.2,,-1.3,-7.5,,85.0,False,,,,,True,,False,,True,True,,True,True,,False
54039,1430,1435.0,3684.0,,,,,539.0,,1685.6,,1281.1,1195.3,,1257.2,1732.0,,1606.0,5.0,2254.0,,,,,-891.0,,255.6,,-148.9,-234.7,,-172.8,302.0,,176.0,False,,,,,False,,False,,False,False,,False,False,,False
54041,12,20.0,15.0,,,,,11.0,,31.9,,2.1,,,0.0,17.6,,98.0,8.0,3.0,,,,,-1.0,,19.9,,-9.9,,,-12.0,5.6,,86.0,True,,,,,True,,False,,False,,,False,True,,False
54043,73,60.0,1.0,,,,,35.0,,71.1,,8.5,50.8,,7.1,,,569.0,-13.0,-72.0,,,,,-38.0,,-1.9,,-64.5,-22.2,,-65.9,,,496.0,False,,,,,False,,True,,False,False,,False,,,False
54045,173,200.0,56.0,,,,,78.0,,341.6,,34.8,168.6,,85.1,235.5,,128.0,27.0,-117.0,,,,,-95.0,,168.6,,-138.2,-4.4,,-87.9,62.5,,-45.0,False,,,,,False,,False,,False,True,,False,False,,False
54047,25,15.0,0.0,,,,,29.0,,32.9,,2.5,,,0.9,,,4.0,-10.0,-25.0,,,,,4.0,,7.9,,-22.5,,,-24.1,,,-21.0,False,,,,,True,,True,,False,,,False,,,False
54049,91,60.0,87.0,,,,,123.0,,168.9,,8.6,142.9,,38.0,26.7,,82.0,-31.0,-4.0,,,,,32.0,,77.9,,-82.4,51.9,,-53.0,-64.3,,-9.0,True,,,,,False,,False,,False,False,,False,False,,True
54051,68,0.0,0.0,,,,,40.0,,26.1,,39.1,21.1,,0.0,3.9,,0.0,-68.0,-68.0,,,,,-28.0,,-41.9,,-28.9,-46.9,,-68.0,-64.1,,-68.0,False,,,,,True,,True,,True,True,,False,True,,False
54053,40,90.0,155.0,,,,,66.0,,115.4,,38.5,148.6,,18.2,53.1,,48.0,50.0,115.0,,,,,26.0,,75.4,,-1.5,108.6,,-21.8,13.1,,8.0,False,,,,,True,,False,,True,False,,True,True,,True
54055,112,270.0,694.0,,,,,168.0,,329.9,,168.9,321.6,,29.5,219.5,,401.0,158.0,582.0,,,,,56.0,,217.9,,56.9,209.6,,-82.5,107.5,,289.0,False,,,,,True,,False,,True,False,,True,True,,False
54057,35,15.0,24.0,,,,,14.0,,65.2,,0.2,53.3,,2.0,11.6,,4.0,-20.0,-11.0,,,,,-21.0,,30.2,,-34.8,18.3,,-33.0,-23.4,,-31.0,True,,,,,False,,False,,False,True,,False,False,,False
54059,167,200.0,448.0,,,,,49.0,,203.8,,111.3,46.5,,23.5,176.8,,216.0,33.0,281.0,,,,,-118.0,,36.8,,-55.7,-120.5,,-143.5,9.8,,49.0,False,,,,,False,,False,,False,False,,False,True,,False
54061,800,1245.0,7147.0,,,,,842.0,,584.1,,1600.5,251.8,,1487.1,578.7,,1693.0,445.0,6347.0,,,,,42.0,,-215.9,,800.5,-548.2,,687.1,-221.3,,893.0,False,,,,,True,,True,,False,False,,False,True,,False
54063,38,95.0,87.0,,,,,9.0,,55.4,,30.7,56.2,,63.0,134.7,,61.0,57.0,49.0,,,,,-29.0,,17.4,,-7.3,18.2,,25.0,96.7,,23.0,True,,,,,True,,True,,True,True,,True,False,,True
54065,33,15.0,8.0,,,,,5.0,,23.4,,1.2,,,3.2,9.7,,65.0,-18.0,-25.0,,,,,-28.0,,-9.6,,-31.8,,,-29.8,-23.3,,32.0,False,,,,,False,,True,,False,,,False,False,,False
54067,83,35.0,56.0,,,,,25.0,,53.3,,2.8,,,15.7,54.2,,50.0,-48.0,-27.0,,,,,-58.0,,-29.7,,-80.2,,,-67.3,-28.8,,-33.0,True,,,,,False,,True,,False,,,False,True,,True
54069,115,20.0,0.0,,,,,86.0,,68.0,,3.5,32.6,,1.6,24.7,,43.0,-95.0,-115.0,,,,,-29.0,,-47.0,,-111.5,-82.4,,-113.4,-90.3,,-72.0,False,,,,,True,,True,,False,True,,False,True,,True
54071,12,5.0,0.0,,,,,0.0,,7.7,,1.3,,,0.0,10.4,,0.0,-7.0,-12.0,,,,,-12.0,,-4.3,,-10.7,,,-12.0,-1.6,,-12.0,False,,,,,False,,True,,False,,,False,True,,False
54073,5,0.0,0.0,,,,,5.0,,2.5,,0.4,,,0.5,,,28.0,-5.0,-5.0,,,,,0.0,,-2.5,,-4.6,,,-4.5,,,23.0,False,,,,,True,,True,,True,,,True,,,False
54075,16,15.0,0.0,,,,,0.0,,4.9,,1.8,,,2.0,9.7,,69.0,-1.0,-16.0,,,,,-16.0,,-11.1,,-14.2,,,-14.0,-6.3,,53.0,False,,,,,False,,False,,False,,,False,False,,False
54077,29,10.0,13.0,,,,,19.0,,82.2,,0.2,22.7,,24.1,5.6,,8.0,-19.0,-16.0,,,,,-10.0,,53.2,,-28.8,-6.3,,-4.9,-23.4,,-21.0,True,,,,,True,,False,,False,True,,True,False,,False
54079,356,320.0,920.0,,,,,154.0,,309.3,,249.8,319.5,,57.4,139.9,,585.0,-36.0,564.0,,,,,-202.0,,-46.7,,-106.2,-36.5,,-298.6,-216.1,,229.0,False,,,,,False,,False,,False,False,,False,False,,False
54081,215,215.0,282.0,,,,,239.0,,390.3,,78.9,222.4,,16.4,265.9,,372.0,0.0,67.0,,,,,24.0,,175.3,,-136.1,7.4,,-198.6,50.9,,157.0,False,,,,,False,,False,,False,False,,False,False,,False
54083,85,25.0,0.0,,,,,26.0,,93.9,,2.3,11.8,,8.8,26.9,,55.0,-60.0,-85.0,,,,,-59.0,,8.9,,-82.7,-73.2,,-76.2,-58.1,,-30.0,False,,,,,True,,True,,False,False,,False,True,,True
54085,12,5.0,0.0,,,,,5.0,,6.5,,0.1,,,0.4,1.8,,3.0,-7.0,-12.0,,,,,-7.0,,-5.5,,-11.9,,,-11.6,-10.2,,-9.0,False,,,,,False,,True,,False,,,False,False,,False
54087,29,50.0,,,,,,15.0,,43.1,,0.8,,,7.4,23.3,,118.0,21.0,,,,,,-14.0,,14.1,,-28.2,,,-21.6,-5.7,,89.0,,,,,,True,,True,,False,,,False,True,,False
54089,41,10.0,0.0,,,,,5.0,,10.1,,0.6,,,15.1,,,21.0,-31.0,-41.0,,,,,-36.0,,-30.9,,-40.4,,,-25.9,,,-20.0,False,,,,,False,,True,,False,,,True,,,True
54091,42,20.0,1.0,,,,,11.0,,56.9,,5.2,107.0,,11.5,66.9,,6.0,-22.0,-41.0,,,,,-31.0,,14.9,,-36.8,65.0,,-30.5,24.9,,-36.0,False,,,,,False,,True,,False,False,,False,False,,False
54093,35,0.0,0.0,,,,,0.0,,1.8,,1.2,,,0.0,,,0.0,-35.0,-35.0,,,,,-35.0,,-33.2,,-33.8,,,-35.0,,,-35.0,False,,,,,False,,True,,True,,,False,,,False
54095,5,0.0,0.0,,,,,4.0,,2.7,,0.2,,,2.2,,,0.0,-5.0,-5.0,,,,,-1.0,,-2.3,,-4.8,,,-2.8,,,-5.0,False,,,,,True,,True,,True,,,True,,,False
54097,129,15.0,23.0,,,,,11.0,,44.4,,2.6,,,0.9,6.5,,8.0,-114.0,-106.0,,,,,-118.0,,-84.6,,-126.4,,,-128.1,-122.5,,-121.0,True,,,,,False,,True,,False,,,False,False,,False
54099,152,195.0,628.0,,,,,88.0,,89.4,,152.1,102.1,,11.6,150.4,,284.0,43.0,476.0,,,,,-64.0,,-62.6,,0.1,-49.9,,-140.4,-1.6,,132.0,False,,,,,False,,False,,True,False,,False,True,,False
54101,2,0.0,0.0,,,,,0.0,,2.5,,,,,0.0,1.0,,0.0,-2.0,-2.0,,,,,-2.0,,0.5,,,,,-2.0,-1.0,,-2.0,False,,,,,False,,True,,,,,True,True,,False
54103,23,0.0,0.0,,,,,8.0,,8.5,,1.8,,,0.0,0.2,,0.0,-23.0,-23.0,,,,,-15.0,,-14.5,,-21.2,,,-23.0,-22.8,,-23.0,False,,,,,True,,True,,True,,,False,True,,False
54105,12,10.0,0.0,,,,,0.0,,1.0,,0.1,,,1.0,4.4,,0.0,-2.0,-12.0,,,,,-12.0,,-11.0,,-11.9,,,-11.1,-7.6,,-12.0,False,,,,,False,,False,,False,,,False,False,,False
54107,87,80.0,69.0,,,,,252.0,,317.1,,11.0,158.4,,0.7,30.3,,60.0,-7.0,-18.0,,,,,165.0,,230.1,,-76.0,71.4,,-86.3,-56.7,,-27.0,False,,,,,False,,False,,False,False,,False,False,,False
54109,67,25.0,35.0,,,,,20.0,,91.4,,5.3,,,1.1,,,11.0,-42.0,-32.0,,,,,-47.0,,24.4,,-61.7,,,-65.9,,,-56.0,True,,,,,False,,True,,False,,,False,,,False
55001,158,155.0,267.0,,,,,48.0,,98.0,,200.9,125.8,,393.6,121.4,,271.0,-3.0,109.0,,,,,-110.0,,-60.0,,42.9,-32.2,,235.6,-36.6,,113.0,False,,,,,False,,False,,False,False,,False,False,,False
55003,151,15.0,0.0,,,,,21.0,,29.1,,2.2,,,3.0,,,6.0,-136.0,-151.0,,,,,-130.0,,-122.0,,-148.8,,,-148.0,,,-145.0,False,,,,,True,,True,,False,,,False,,,False
55005,213,70.0,61.0,,,,,171.0,,228.6,,30.8,193.7,,83.3,111.8,,70.0,-143.0,-152.0,,,,,-42.0,,15.6,,-182.2,-19.3,,-129.7,-101.2,,-143.0,False,,,,,True,,True,,False,True,,True,True,,False
55007,95,40.0,0.0,,,,,5.0,,56.0,,6.6,,,10.6,,,110.0,-55.0,-95.0,,,,,-90.0,,-39.0,,-88.4,,,-84.4,,,15.0,False,,,,,False,,True,,False,,,False,,,True
55009,5923,2340.0,2448.0,,,,,1862.0,,1425.5,,2064.8,450.5,,1243.4,2066.5,,1452.0,-3583.0,-3475.0,,,,,-4061.0,,-4497.5,,-3858.2,-5472.5,,-4679.6,-3856.5,,-4471.0,True,,,,,False,,False,,False,False,,False,False,,False
55011,86,145.0,231.0,,,,,35.0,,54.0,,9.3,,,69.4,98.7,,216.0,59.0,145.0,,,,,-51.0,,-32.0,,-76.7,,,-16.6,12.7,,130.0,False,,,,,True,,True,,False,,,True,True,,False
55013,194,40.0,59.0,,,,,19.0,,71.5,,14.5,,,35.5,,,51.0,-154.0,-135.0,,,,,-175.0,,-122.5,,-179.5,,,-158.5,,,-143.0,True,,,,,False,,True,,False,,,False,,,True
55015,1239,415.0,868.0,,,,,223.0,,352.4,,485.5,400.3,,940.6,341.2,,397.0,-824.0,-371.0,,,,,-1016.0,,-886.6,,-753.5,-838.7,,-298.4,-897.8,,-842.0,True,,,,,False,,False,,True,False,,True,False,,False
55017,411,170.0,201.0,,,,,373.0,,305.2,,79.4,383.7,,43.0,60.9,,159.0,-241.0,-210.0,,,,,-38.0,,-105.8,,-331.6,-27.3,,-368.0,-350.1,,-252.0,True,,,,,True,,True,,False,True,,False,False,,False
55019,275,90.0,124.0,,,,,198.0,,109.9,,30.2,192.6,,41.0,59.5,,74.0,-185.0,-151.0,,,,,-77.0,,-165.1,,-244.8,-82.4,,-234.0,-215.5,,-201.0,True,,,,,True,,True,,False,True,,False,False,,False
55021,679,140.0,113.0,,,,,250.0,,211.9,,91.8,264.9,,113.9,105.7,,105.0,-539.0,-566.0,,,,,-429.0,,-467.1,,-587.2,-414.1,,-565.1,-573.3,,-574.0,False,,,,,True,,True,,False,True,,False,False,,False
55023,120,80.0,66.0,,,,,82.0,,83.2,,22.0,57.0,,33.9,79.2,,189.0,-40.0,-54.0,,,,,-38.0,,-36.8,,-98.0,-63.0,,-86.1,-40.8,,69.0,False,,,,,True,,True,,False,False,,False,False,,False
55025,5279,2870.0,7582.0,,,,,2032.0,,2035.2,,3913.4,1489.8,,7079.8,1600.7,,3815.0,-2409.0,2303.0,,,,,-3247.0,,-3243.8,,-1365.6,-3789.2,,1800.8,-3678.3,,-1464.0,True,,,,,False,,False,,True,False,,True,False,,True
55027,1230,645.0,1001.0,,,,,379.0,,603.9,,144.9,618.3,,226.8,604.8,,521.0,-585.0,-229.0,,,,,-851.0,,-626.1,,-1085.1,-611.7,,-1003.2,-625.2,,-709.0,True,,,,,False,,False,,False,False,,False,False,,False
55029,352,80.0,72.0,,,,,36.0,,97.3,,13.4,99.8,,15.2,51.3,,172.0,-272.0,-280.0,,,,,-316.0,,-254.7,,-338.6,-252.2,,-336.8,-300.7,,-180.0,False,,,,,False,,True,,False,True,,False,False,,True
55031,337,155.0,62.0,,,,,158.0,,177.5,,68.2,274.7,,26.9,92.1,,489.0,-182.0,-275.0,,,,,-179.0,,-159.5,,-268.8,-62.3,,-310.1,-244.9,,152.0,False,,,,,True,,True,,False,True,,False,False,,True
55033,578,80.0,128.0,,,,,209.0,,217.8,,32.3,193.2,,62.6,31.2,,76.0,-498.0,-450.0,,,,,-369.0,,-360.2,,-545.7,-384.8,,-515.4,-546.8,,-502.0,True,,,,,True,,True,,False,True,,False,False,,False
55035,1436,575.0,1514.0,,,,,943.0,,530.4,,810.9,672.2,,1542.1,392.2,,589.0,-861.0,78.0,,,,,-493.0,,-905.6,,-625.1,-763.8,,106.1,-1043.8,,-847.0,True,,,,,True,,False,,True,True,,True,False,,True
55037,100,30.0,,,,,,5.0,,18.9,,2.7,,,11.4,,,25.0,-70.0,,,,,,-95.0,,-81.1,,-97.3,,,-88.6,,,-75.0,,,,,,False,,False,,False,,,False,,,False
55039,1557,800.0,631.0,,,,,473.0,,587.6,,448.5,670.6,,679.2,950.8,,555.0,-757.0,-926.0,,,,,-1084.0,,-969.4,,-1108.5,-886.4,,-877.8,-606.2,,-1002.0,False,,,,,False,,False,,False,False,,False,True,,False
55041,258,130.0,100.0,,,,,25.0,,38.5,,55.4,50.1,,62.5,61.3,,166.0,-128.0,-158.0,,,,,-233.0,,-219.5,,-202.6,-207.9,,-195.5,-196.7,,-92.0,False,,,,,False,,False,,False,False,,False,False,,True
55043,925,145.0,90.0,,,,,280.0,,184.3,,153.0,191.1,,39.0,107.6,,521.0,-780.0,-835.0,,,,,-645.0,,-740.7,,-772.0,-733.9,,-886.0,-817.4,,-404.0,False,,,,,True,,True,,True,True,,False,False,,True
55045,384,85.0,14.0,,,,,165.0,,158.4,,27.0,275.9,,8.5,146.2,,57.0,-299.0,-370.0,,,,,-219.0,,-225.6,,-357.0,-108.1,,-375.5,-237.8,,-327.0,False,,,,,True,,True,,False,True,,False,True,,False
55047,331,70.0,107.0,,,,,63.0,,90.7,,28.8,108.2,,35.7,57.7,,51.0,-261.0,-224.0,,,,,-268.0,,-240.3,,-302.2,-222.8,,-295.3,-273.3,,-280.0,True,,,,,False,,True,,False,True,,False,False,,False
55049,155,25.0,5.0,,,,,92.0,,77.3,,2.0,174.0,,1.2,25.8,,23.0,-130.0,-150.0,,,,,-63.0,,-77.7,,-153.0,19.0,,-153.8,-129.2,,-132.0,False,,,,,True,,True,,False,True,,False,True,,False
55051,22,45.0,35.0,,,,,5.0,,37.5,,15.5,0.0,,15.0,,,16.0,23.0,13.0,,,,,-17.0,,15.5,,-6.5,-22.0,,-7.0,,,-6.0,True,,,,,True,,True,,True,True,,True,,,True
55053,128,5.0,0.0,,,,,127.0,,51.6,,9.4,,,16.7,33.4,,2.0,-123.0,-128.0,,,,,-1.0,,-76.4,,-118.6,,,-111.3,-94.6,,-126.0,False,,,,,True,,True,,True,,,True,True,,False
55055,875,450.0,430.0,,,,,267.0,,389.9,,227.8,446.0,,262.6,351.4,,497.0,-425.0,-445.0,,,,,-608.0,,-485.1,,-647.2,-429.0,,-612.4,-523.6,,-378.0,False,,,,,False,,False,,False,False,,False,False,,True
55057,268,275.0,967.0,,,,,149.0,,153.8,,16.6,192.6,,42.2,136.6,,275.0,7.0,699.0,,,,,-119.0,,-114.2,,-251.4,-75.4,,-225.8,-131.4,,7.0,False,,,,,False,,False,,False,False,,False,False,,False
55059,905,500.0,797.0,,,,,637.0,,428.2,,172.9,239.1,,106.9,498.3,,506.0,-405.0,-108.0,,,,,-268.0,,-476.8,,-732.1,-665.9,,-798.1,-406.7,,-399.0,True,,,,,True,,False,,False,False,,False,False,,True
55061,585,180.0,344.0,,,,,54.0,,116.6,,47.0,84.7,,154.0,105.4,,236.0,-405.0,-241.0,,,,,-531.0,,-468.4,,-538.0,-500.3,,-431.0,-479.6,,-349.0,True,,,,,False,,False,,False,False,,False,False,,True
55063,2204,780.0,1322.0,,,,,894.0,,488.6,,428.1,406.5,,286.5,527.6,,744.0,-1424.0,-882.0,,,,,-1310.0,,-1715.4,,-1775.9,-1797.5,,-1917.5,-1676.4,,-1460.0,True,,,,,True,,False,,False,False,,False,False,,False
55065,209,5.0,0.0,,,,,81.0,,40.8,,1.6,105.6,,67.1,30.4,,1.0,-204.0,-209.0,,,,,-128.0,,-168.2,,-207.4,-103.4,,-141.9,-178.6,,-208.0,False,,,,,True,,True,,False,True,,True,True,,False
55067,336,0.0,0.0,,,,,64.0,,64.0,,15.3,,,17.2,16.4,,11.0,-336.0,-336.0,,,,,-272.0,,-272.0,,-320.7,,,-318.8,-319.6,,-325.0,False,,,,,True,,True,,True,,,True,True,,True
55069,314,30.0,18.0,,,,,93.0,,89.0,,18.6,,,22.0,30.7,,28.0,-284.0,-296.0,,,,,-221.0,,-225.0,,-295.4,,,-292.0,-283.3,,-286.0,False,,,,,True,,True,,False,,,False,True,,False
55071,1088,385.0,452.0,,,,,341.0,,541.8,,451.1,523.1,,742.5,267.1,,352.0,-703.0,-636.0,,,,,-747.0,,-546.2,,-636.9,-564.9,,-345.5,-820.9,,-736.0,True,,,,,False,,True,,True,True,,True,False,,False
55073,1627,195.0,242.0,,,,,690.0,,415.5,,95.3,210.4,,91.9,107.9,,169.0,-1432.0,-1385.0,,,,,-937.0,,-1211.5,,-1531.7,-1416.6,,-1535.1,-1519.1,,-1458.0,True,,,,,True,,True,,False,True,,False,False,,False
55075,616,145.0,54.0,,,,,152.0,,260.9,,39.2,238.0,,33.0,85.8,,90.0,-471.0,-562.0,,,,,-464.0,,-355.1,,-576.8,-378.0,,-583.0,-530.2,,-526.0,False,,,,,True,,True,,False,True,,False,False,,False
55077,288,60.0,56.0,,,,,34.0,,53.9,,66.5,45.9,,286.4,51.6,,60.0,-228.0,-232.0,,,,,-254.0,,-234.1,,-221.5,-242.1,,-1.6,-236.4,,-228.0,False,,,,,False,,False,,True,False,,True,False,,False
55078,130,5.0,0.0,,,,,10.0,,8.8,,3.3,,,1.6,,,17.0,-125.0,-130.0,,,,,-120.0,,-121.2,,-126.7,,,-128.4,,,-113.0,False,,,,,True,,True,,False,,,False,,,True
55079,7237,3645.0,4008.0,,,,,2978.0,,3112.9,,2334.2,634.5,,1046.7,2369.3,,2471.0,-3592.0,-3229.0,,,,,-4259.0,,-4124.1,,-4902.8,-6602.5,,-6190.3,-4867.7,,-4766.0,True,,,,,False,,False,,False,False,,False,False,,False
