,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
20093,9,8.0,,2.0,0.0,,,,,,4.0,3.6,,1.0,1.1,,13.0,,3.0,7.5,,,,9.0,,-1.0,,-7.0,-9.0,,,,,,-5.0,-5.4,,-8.0,-7.9,,4.0,,-6.0,-1.5,,,,0.0,,,False,False,,,,,,False,False,,False,False,,False,,False,False,,,,True,
20095,17,4.0,,2.0,0.0,,,,,,4.0,10.0,,,0.4,,,,1.3,,,,,4.0,,-13.0,,-15.0,-17.0,,,,,,-13.0,-7.0,,,-16.6,,,,-15.7,,,,,-13.0,,,False,False,,,,,,False,True,,,False,,,,False,,,,,False,
20097,2,0.0,,0.0,0.0,,,,,,0.0,1.9,,0.0,0.1,,0.0,,0.5,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-0.1,,-2.0,-1.9,,-2.0,,-1.5,,,,,-2.0,,,False,False,,,,,,False,True,,True,True,,False,,True,,,,,False,
20099,47,2.0,,18.0,28.0,,,,,,56.0,29.1,,1.0,11.1,27.8,10.0,,28.0,18.5,,,,1.0,,-45.0,,-29.0,-19.0,,,,,,9.0,-17.9,,-46.0,-35.9,-19.2,-37.0,,-19.0,-28.5,,,,-46.0,,,True,True,,,,,,True,True,,False,True,True,True,,True,True,,,,False,
20101,1,0.0,,0.0,0.0,,,,,,0.0,0.4,,0.0,0.0,,0.0,,0.0,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,-0.6,,-1.0,-1.0,,-1.0,,-1.0,,,,,-1.0,,,False,False,,,,,,False,True,,True,True,,False,,False,,,,,False,
20103,157,110.0,12.8,64.0,,,,,,,318.0,197.7,,29.8,63.7,47.3,174.0,,25.4,109.5,,,,70.0,,-47.0,-144.2,-93.0,,,,,,,161.0,40.7,,-127.2,-93.3,-109.7,17.0,,-131.6,-47.5,,,,-87.0,,False,False,,,,,,,False,True,,False,False,False,True,,False,False,,,,False,
20105,0,0.0,,0.0,0.0,,,,,,0.0,7.4,,,0.1,,0.0,,2.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,7.4,,,0.1,,0.0,,2.0,,,,,0.0,,,True,True,,,,,,True,False,,,False,,True,,False,,,,,True,
20107,21,8.0,,2.0,0.0,,,,,,12.0,15.5,,0.5,2.1,,,,3.2,9.6,,,,7.0,,-13.0,,-19.0,-21.0,,,,,,-9.0,-5.5,,-20.5,-18.9,,,,-17.8,-11.4,,,,-14.0,,,False,False,,,,,,True,True,,False,False,,,,False,True,,,,False,
20109,0,0.0,,0.0,0.0,,,,,,0.0,3.4,,,0.0,,0.0,,0.4,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,3.4,,,0.0,,0.0,,0.4,,,,,0.0,,,True,True,,,,,,True,False,,,False,,True,,False,,,,,True,
20111,90,88.0,,54.0,267.0,,,,,,179.0,70.5,,10.6,53.3,38.5,92.0,,54.1,69.7,,,,248.0,,-2.0,,-36.0,177.0,,,,,,89.0,-19.5,,-79.4,-36.7,-51.5,2.0,,-35.9,-20.3,,,,158.0,,,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
20113,35,30.0,,29.0,33.0,,,,,,47.0,56.8,,6.3,19.6,31.4,31.0,,11.0,34.5,,,,18.0,,-5.0,,-6.0,-2.0,,,,,,12.0,21.8,,-28.7,-15.4,-3.6,-4.0,,-24.0,-0.5,,,,-17.0,,,False,True,,,,,,False,False,,False,False,True,True,,False,True,,,,False,
20115,17,4.0,,8.0,14.0,,,,,,12.0,37.0,,0.5,7.9,,,,13.4,,,,,7.0,,-13.0,,-9.0,-3.0,,,,,,-5.0,20.0,,-16.5,-9.1,,,,-3.6,,,,,-10.0,,,True,True,,,,,,True,False,,False,True,,,,True,,,,,True,
20117,6,4.0,,3.0,0.0,,,,,,6.0,8.1,,,0.4,,0.0,,2.6,,,,,7.0,,-2.0,,-3.0,-6.0,,,,,,0.0,2.1,,,-5.6,,-6.0,,-3.4,,,,,1.0,,,False,False,,,,,,True,False,,,False,,False,,False,,,,,True,
20119,20,6.0,,2.0,0.0,,,,,,4.0,10.2,,0.5,0.7,,10.0,,2.3,5.5,,,,4.0,,-14.0,,-18.0,-20.0,,,,,,-16.0,-9.8,,-19.5,-19.3,,-10.0,,-17.7,-14.5,,,,-16.0,,,False,False,,,,,,False,True,,False,False,,True,,False,False,,,,False,
20121,35,50.0,,35.0,66.0,,,,,,60.0,105.3,,8.5,19.6,76.3,30.0,,11.6,34.0,,,,34.0,,15.0,,0.0,31.0,,,,,,25.0,70.3,,-26.5,-15.4,41.3,-5.0,,-23.4,-1.0,,,,-1.0,,,True,False,,,,,,False,False,,False,False,False,True,,False,True,,,,True,
20123,1,4.0,,1.0,0.0,,,,,,4.0,6.5,,0.3,1.0,,,,3.5,,,,,1.0,,3.0,,0.0,-1.0,,,,,,3.0,5.5,,-0.7,0.0,,,,2.5,,,,,0.0,,,True,True,,,,,,False,False,,True,True,,,,True,,,,,True,
20125,31,64.0,,44.0,72.0,,,,,,97.0,113.9,,14.8,38.2,38.1,40.0,,17.8,64.9,,,,42.0,,33.0,,13.0,41.0,,,,,,66.0,82.9,,-16.2,7.2,7.1,9.0,,-13.2,33.9,,,,11.0,,,True,False,,,,,,False,False,,True,True,True,True,,True,False,,,,True,
20127,5,4.0,,0.0,0.0,,,,,,2.0,1.1,,0.1,0.1,,1.0,,1.4,,,,,5.0,,-1.0,,-5.0,-5.0,,,,,,-3.0,-3.9,,-4.9,-4.9,,-4.0,,-3.6,,,,,0.0,,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,True,
20129,1,0.0,,0.0,0.0,,,,,,2.0,0.6,,0.1,0.1,,0.0,,0.7,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,1.0,-0.4,,-0.9,-0.9,,-1.0,,-0.3,,,,,-1.0,,,False,False,,,,,,False,True,,True,True,,False,,True,,,,,False,
20131,3,10.0,,8.0,14.0,,,,,,13.0,15.0,,0.8,3.7,,11.0,,7.5,10.9,,,,33.0,,7.0,,5.0,11.0,,,,,,10.0,12.0,,-2.2,0.7,,8.0,,4.5,7.9,,,,30.0,,,True,False,,,,,,False,False,,True,True,,False,,True,False,,,,False,
20133,17,4.0,,3.0,0.0,,,,,,33.0,7.5,,1.2,1.7,,11.0,,4.0,7.0,,,,7.0,,-13.0,,-14.0,-17.0,,,,,,16.0,-9.5,,-15.8,-15.3,,-6.0,,-12.9,-10.0,,,,-10.0,,,False,False,,,,,,False,True,,False,False,,True,,True,True,,,,True,
20135,2,0.0,,0.0,0.0,,,,,,0.0,0.6,,0.0,0.0,,0.0,,0.4,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-1.4,,-2.0,-2.0,,-2.0,,-1.6,,,,,-2.0,,,False,False,,,,,,False,True,,True,True,,False,,True,,,,,False,
20137,0,2.0,,0.0,0.0,,,,,,2.0,3.3,,0.3,0.6,,0.0,,3.6,,,,,6.0,,2.0,,0.0,0.0,,,,,,2.0,3.3,,0.3,0.6,,0.0,,3.6,,,,,6.0,,,True,True,,,,,,False,False,,True,True,,True,,False,,,,,False,
20139,9,8.0,,4.0,0.0,,,,,,17.0,14.9,,0.5,2.2,,,,7.9,7.9,,,,10.0,,-1.0,,-5.0,-9.0,,,,,,8.0,5.9,,-8.5,-6.8,,,,-1.1,-1.1,,,,1.0,,,False,False,,,,,,False,False,,False,False,,,,False,False,,,,False,
20141,0,2.0,,0.0,0.0,,,,,,0.0,3.1,,0.0,0.1,,0.0,,0.2,,,,,4.0,,2.0,,0.0,0.0,,,,,,0.0,3.1,,0.0,0.1,,0.0,,0.2,,,,,4.0,,,True,True,,,,,,True,False,,True,True,,True,,True,,,,,False,
20143,7,4.0,,0.0,0.0,,,,,,4.0,9.1,,0.4,0.7,,,,0.7,,,,,2.0,,-3.0,,-7.0,-7.0,,,,,,-3.0,2.1,,-6.6,-6.3,,,,-6.3,,,,,-5.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,,False,
20145,56,0.0,,0.0,0.0,,,,,,2.0,1.7,,,0.2,,0.0,,0.8,,,,,0.0,,-56.0,,-56.0,-56.0,,,,,,-54.0,-54.3,,,-55.8,,-56.0,,-55.2,,,,,-56.0,,,False,False,,,,,,True,True,,,True,,False,,True,,,,,False,
20147,4,12.0,,2.0,0.0,,,,,,3.0,5.0,,0.9,2.5,,13.0,,11.1,,,,,12.0,,8.0,,-2.0,-4.0,,,,,,-1.0,1.0,,-3.1,-1.5,,9.0,,7.1,,,,,8.0,,,True,True,,,,,,True,True,,True,True,,False,,True,,,,,False,
20149,17,6.0,,6.0,0.0,,,,,,56.0,32.5,,0.4,4.6,20.6,13.0,,3.4,10.4,,,,3.0,,-11.0,,-11.0,-17.0,,,,,,39.0,15.5,,-16.6,-12.4,3.6,-4.0,,-13.6,-6.6,,,,-14.0,,,False,False,,,,,,False,False,,False,False,True,True,,False,True,,,,False,
20151,2,2.0,,2.0,0.0,,,,,,9.0,8.8,,0.7,1.1,,,,6.1,2.7,,,,1.0,,0.0,,0.0,-2.0,,,,,,7.0,6.8,,-1.3,-0.9,,,,4.1,0.7,,,,-1.0,,,True,False,,,,,,False,False,,False,False,,,,False,False,,,,False,
20153,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,True,True,,,True,,True,,True,,,,,,
20155,199,46.0,79.0,34.0,46.0,,,,,,160.0,145.0,,12.9,37.2,0.0,39.0,,29.3,30.3,,,,41.0,,-153.0,-120.0,-165.0,-153.0,,,,,,-39.0,-54.0,,-186.1,-161.8,-199.0,-160.0,,-169.7,-168.7,,,,-158.0,,True,False,False,,,,,,True,True,,False,False,False,False,,False,False,,,,False,
20157,5,8.0,,4.0,0.0,,,,,,4.0,8.8,,0.4,0.8,,,,6.1,5.4,,,,9.0,,3.0,,-1.0,-5.0,,,,,,-1.0,3.8,,-4.6,-4.2,,,,1.1,0.4,,,,4.0,,,True,False,,,,,,True,False,,False,False,,,,True,True,,,,False,
20159,12,12.0,,8.0,14.0,,,,,,8.0,8.7,,0.3,4.9,,,,7.2,,,,,9.0,,0.0,,-4.0,2.0,,,,,,-4.0,-3.3,,-11.7,-7.1,,,,-4.8,,,,,-3.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,,False,
20161,46,60.0,222.5,65.0,65.0,,,,,,270.0,227.4,,27.0,44.1,69.0,69.0,,28.8,85.3,,,,36.0,,14.0,176.5,19.0,19.0,,,,,,224.0,181.4,,-19.0,-1.9,23.0,23.0,,-17.2,39.3,,,,-10.0,,False,False,False,,,,,,False,False,,False,True,False,False,,False,False,,,,True,
20163,3,4.0,,0.0,0.0,,,,,,2.0,5.8,,0.1,0.6,,0.0,,0.5,,,,,3.0,,1.0,,-3.0,-3.0,,,,,,-1.0,2.8,,-2.9,-2.4,,-3.0,,-2.5,,,,,0.0,,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,True,
20165,5,0.0,,0.0,0.0,,,,,,0.0,5.5,,,0.1,,0.0,,1.7,,,,,0.0,,-5.0,,-5.0,-5.0,,,,,,-5.0,0.5,,,-4.9,,-5.0,,-3.3,,,,,-5.0,,,False,False,,,,,,False,True,,,True,,False,,True,,,,,False,
20167,9,4.0,,3.0,0.0,,,,,,2.0,19.9,,,0.7,,0.0,,3.8,,,,,4.0,,-5.0,,-6.0,-9.0,,,,,,-7.0,10.9,,,-8.3,,-9.0,,-5.2,,,,,-5.0,,,False,False,,,,,,False,False,,,False,,False,,False,,,,,False,
20169,59,54.0,187.4,53.0,26.0,,,,,,159.0,222.8,,15.5,39.6,74.8,52.0,,22.7,76.6,,,,27.0,,-5.0,128.4,-6.0,-33.0,,,,,,100.0,163.8,,-43.5,-19.4,15.8,-7.0,,-36.3,17.6,,,,-32.0,,False,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
20171,41,12.0,,2.0,,,,,,,2.0,7.6,,0.3,1.3,,,,1.4,9.2,,,,11.0,,-29.0,,-39.0,,,,,,,-39.0,-33.4,,-40.7,-39.7,,,,-39.6,-31.8,,,,-30.0,,,False,,,,,,,False,False,,False,False,,,,False,False,,,,False,
20173,1560,1368.0,2321.5,1566.0,893.0,,,,,,2191.0,2880.9,,1510.0,1296.9,1774.5,1040.0,,1672.3,1118.2,1661.0,,,1332.0,,-192.0,761.5,6.0,-667.0,,,,,,631.0,1320.9,,-50.0,-263.1,214.5,-520.0,,112.3,-441.8,101.0,,,-228.0,,False,True,False,,,,,,False,False,,True,False,False,False,,True,False,True,,,False,
20175,69,68.0,,45.0,43.0,,,,,,89.0,61.5,,27.0,45.5,5.9,151.0,,45.5,74.6,,,,0.0,,-1.0,,-24.0,-26.0,,,,,,20.0,-7.5,,-42.0,-23.5,-63.1,82.0,,-23.5,5.6,,,,-69.0,,,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
20177,331,246.0,547.2,246.0,273.0,,,,,,741.0,503.3,,152.1,243.6,206.1,253.0,,232.5,250.2,154.0,,,184.0,,-85.0,216.2,-85.0,-58.0,,,,,,410.0,172.3,,-178.9,-87.4,-124.9,-78.0,,-98.5,-80.8,-177.0,,,-147.0,,False,False,True,,,,,,False,False,,False,False,False,True,,False,True,False,,,False,
20179,0,0.0,,0.0,0.0,,,,,,0.0,0.9,,0.0,0.1,,0.0,,0.5,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.9,,0.0,0.1,,0.0,,0.5,,,,,0.0,,,True,True,,,,,,True,False,,False,False,,True,,False,,,,,True,
20181,3,10.0,,0.0,0.0,,,,,,2.0,2.0,,0.1,0.5,,8.0,,4.4,,,,,17.0,,7.0,,-3.0,-3.0,,,,,,-1.0,-1.0,,-2.9,-2.5,,5.0,,1.4,,,,,14.0,,,True,True,,,,,,True,True,,True,True,,True,,True,,,,,False,
20183,0,0.0,,0.0,0.0,,,,,,0.0,0.5,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.5,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,True,True,,,,,,True,False,,False,False,,True,,True,,,,,True,
20185,4,2.0,,0.0,0.0,,,,,,2.0,5.9,,0.0,0.0,,0.0,,0.5,,,,,4.0,,-2.0,,-4.0,-4.0,,,,,,-2.0,1.9,,-4.0,-4.0,,-4.0,,-3.5,,,,,0.0,,,False,False,,,,,,False,True,,False,False,,False,,False,,,,,True,
20187,24,2.0,,0.0,0.0,,,,,,0.0,3.1,,0.1,0.2,,0.0,,1.0,7.6,,,,1.0,,-22.0,,-24.0,-24.0,,,,,,-24.0,-20.9,,-23.9,-23.8,,-24.0,,-23.0,-16.4,,,,-23.0,,,False,False,,,,,,False,True,,False,False,,False,,False,True,,,,False,
20189,4,6.0,,2.0,0.0,,,,,,8.0,8.5,,0.7,1.0,,,,4.8,5.3,,,,7.0,,2.0,,-2.0,-4.0,,,,,,4.0,4.5,,-3.3,-3.0,,,,0.8,1.3,,,,3.0,,,False,False,,,,,,False,False,,False,False,,,,True,True,,,,False,
20191,7,24.0,,23.0,18.0,,,,,,45.0,64.7,,2.3,18.1,,19.0,,41.8,35.4,,,,23.0,,17.0,,16.0,11.0,,,,,,38.0,57.7,,-4.7,11.1,,12.0,,34.8,28.4,,,,16.0,,,True,True,,,,,,False,False,,True,True,,True,,False,False,,,,True,
20193,13,14.0,,4.0,0.0,,,,,,4.0,4.8,,,1.5,,,,10.0,13.8,,,,12.0,,1.0,,-9.0,-13.0,,,,,,-9.0,-8.2,,,-11.5,,,,-3.0,0.8,,,,-1.0,,,False,False,,,,,,False,False,,,False,,,,False,True,,,,False,
20195,2,0.0,,0.0,0.0,,,,,,0.0,6.2,,0.0,0.0,,0.0,,0.4,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,4.2,,-2.0,-2.0,,-2.0,,-1.6,,,,,-2.0,,,False,False,,,,,,False,False,,True,True,,False,,True,,,,,False,
20197,4,0.0,,0.0,0.0,,,,,,6.0,1.8,,0.5,0.5,,,,1.2,0.0,,,,0.0,,-4.0,,-4.0,-4.0,,,,,,2.0,-2.2,,-3.5,-3.5,,,,-2.8,-4.0,,,,-4.0,,,False,False,,,,,,True,True,,True,True,,,,True,True,,,,False,
20199,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,True,True,,,True,,True,,True,,,,,,
20201,1,0.0,,0.0,0.0,,,,,,0.0,2.4,,,0.0,,0.0,,0.0,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,1.4,,,-1.0,,-1.0,,-1.0,,,,,-1.0,,,False,False,,,,,,False,False,,,True,,False,,False,,,,,False,
20203,1,2.0,,2.0,0.0,,,,,,0.0,6.7,,,0.1,,0.0,,2.7,,,,,1.0,,1.0,,1.0,-1.0,,,,,,-1.0,5.7,,,-0.9,,-1.0,,1.7,,,,,0.0,,,False,False,,,,,,False,False,,,True,,False,,False,,,,,True,
20205,6,4.0,,2.0,0.0,,,,,,9.0,8.2,,0.1,0.3,,,,2.3,,,,,4.0,,-2.0,,-4.0,-6.0,,,,,,3.0,2.2,,-5.9,-5.7,,,,-3.7,,,,,-2.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,,False,
20207,1,0.0,,0.0,0.0,,,,,,2.0,0.8,,0.1,0.2,,,,1.8,,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,1.0,-0.2,,-0.9,-0.8,,,,0.8,,,,,-1.0,,,False,False,,,,,,False,True,,True,True,,,,True,,,,,False,
20209,956,634.0,825.9,692.0,367.0,,,,,,1197.0,773.8,,588.7,739.9,303.7,832.0,,843.6,937.0,608.0,,,466.0,,-322.0,-130.1,-264.0,-589.0,,,,,,241.0,-182.2,,-367.3,-216.1,-652.3,-124.0,,-112.4,-19.0,-348.0,,,-490.0,,True,True,False,,,,,,True,True,,False,True,False,True,,True,True,False,,,False,
21001,27,38.0,,36.0,45.0,,,,,,42.0,48.9,,21.8,37.6,32.9,67.0,,34.7,33.7,,,,31.0,,11.0,,9.0,18.0,,,,,,15.0,21.9,,-5.2,10.6,5.9,40.0,,7.7,6.7,,,,4.0,,,True,False,,,,,,False,False,,True,True,True,False,,True,True,,,,True,
21003,17,14.0,,14.0,14.0,,,,,,55.0,28.1,,2.1,14.9,21.5,51.0,,25.6,12.2,,,,14.0,,-3.0,,-3.0,-3.0,,,,,,38.0,11.1,,-14.9,-2.1,4.5,34.0,,8.6,-4.8,,,,-3.0,,,False,False,,,,,,False,False,,False,True,False,False,,False,False,,,,False,
21005,16,54.0,,37.0,120.0,,,,,,20.0,56.8,,9.5,35.9,,,,40.8,41.5,,,,85.0,,38.0,,21.0,104.0,,,,,,4.0,40.8,,-6.5,19.9,,,,24.8,25.5,,,,69.0,,,True,False,,,,,,True,False,,True,True,,,,True,True,,,,False,
21007,8,4.0,,2.0,0.0,,,,,,12.0,10.5,,2.0,1.5,,11.0,,1.0,3.6,,,,5.0,,-4.0,,-6.0,-8.0,,,,,,4.0,2.5,,-6.0,-6.5,,3.0,,-7.0,-4.4,,,,-3.0,,,False,False,,,,,,False,True,,False,False,,True,,False,False,,,,True,
21009,105,154.0,,131.0,182.0,,,,,,103.0,226.9,,88.7,132.6,119.4,162.0,,108.4,180.9,,,,185.0,,49.0,,26.0,77.0,,,,,,-2.0,121.9,,-16.3,27.6,14.4,57.0,,3.4,75.9,,,,80.0,,,True,False,,,,,,True,False,,True,True,True,False,,True,False,,,,False,
21011,7,14.0,,10.0,21.0,,,,,,12.0,20.6,,3.9,7.9,,14.0,,3.0,14.9,,,,17.0,,7.0,,3.0,14.0,,,,,,5.0,13.6,,-3.1,0.9,,7.0,,-4.0,7.9,,,,10.0,,,True,False,,,,,,True,False,,True,True,,False,,True,False,,,,False,
21013,68,98.0,,98.0,85.0,,,,,,103.0,256.8,,62.8,68.9,27.6,108.0,,100.9,120.9,,,,101.0,,30.0,,30.0,17.0,,,,,,35.0,188.8,,-5.2,0.9,-40.4,40.0,,32.9,52.9,,,,33.0,,,False,True,,,,,,False,False,,True,True,False,False,,False,False,,,,False,
21015,143,168.0,87.2,140.0,133.0,,,,,,301.0,344.3,,100.5,185.6,212.7,306.0,,132.4,132.4,164.0,,,165.0,,25.0,-55.8,-3.0,-10.0,,,,,,158.0,201.3,,-42.5,42.6,69.7,163.0,,-10.6,-10.6,21.0,,,22.0,,False,True,True,,,,,,False,False,,False,False,False,False,,True,True,True,,,True,
21017,28,12.0,,11.0,22.0,,,,,,30.0,34.8,,10.5,9.4,,19.0,,6.8,14.3,,,,14.0,,-16.0,,-17.0,-6.0,,,,,,2.0,6.8,,-17.5,-18.6,,-9.0,,-21.2,-13.7,,,,-14.0,,,False,True,,,,,,True,True,,False,False,,True,,False,True,,,,True,
21019,35,58.0,,59.0,84.0,,,,,,70.0,120.9,,22.9,58.5,62.5,67.0,,13.7,89.3,,,,56.0,,23.0,,24.0,49.0,,,,,,35.0,85.9,,-12.1,23.5,27.5,32.0,,-21.3,54.3,,,,21.0,,,False,False,,,,,,False,False,,True,False,False,False,,True,False,,,,True,
21021,38,66.0,,51.0,162.0,,,,,,52.0,62.1,,23.9,51.3,24.9,61.0,,35.6,71.4,,,,101.0,,28.0,,13.0,124.0,,,,,,14.0,24.1,,-14.1,13.3,-13.1,23.0,,-2.4,33.4,,,,63.0,,,True,False,,,,,,True,True,,True,True,True,True,,True,False,,,,False,
21023,9,4.0,,3.0,0.0,,,,,,6.0,8.4,,2.4,1.5,,11.0,,5.5,3.7,,,,6.0,,-5.0,,-6.0,-9.0,,,,,,-3.0,-0.6,,-6.6,-7.5,,2.0,,-3.5,-5.3,,,,-3.0,,,False,False,,,,,,True,True,,False,False,,True,,True,False,,,,True,
21025,9,12.0,,8.0,,,,,,,21.0,12.1,,3.1,5.4,,14.0,,9.8,,,,,12.0,,3.0,,-1.0,,,,,,,12.0,3.1,,-5.9,-3.6,,5.0,,0.8,,,,,3.0,,,True,,,,,,,False,False,,False,False,,False,,True,,,,,False,
21027,33,20.0,,16.0,26.0,,,,,,16.0,27.1,,5.7,15.3,,27.0,,5.8,29.7,,,,22.0,,-13.0,,-17.0,-7.0,,,,,,-17.0,-5.9,,-27.3,-17.7,,-6.0,,-27.2,-3.3,,,,-11.0,,,False,True,,,,,,False,True,,False,False,,True,,False,True,,,,True,
21029,130,108.0,43.8,106.0,142.0,,,,,,124.0,180.2,,77.9,104.3,106.3,128.0,,31.1,115.1,,,,156.0,,-22.0,-86.2,-24.0,12.0,,,,,,-6.0,50.2,,-52.1,-25.7,-23.7,-2.0,,-98.9,-14.9,,,,26.0,,False,False,True,,,,,,True,False,,False,False,False,True,,False,True,,,,False,
21031,19,10.0,,7.0,7.0,,,,,,29.0,15.8,,3.0,12.4,7.7,,,4.1,7.5,,,,5.0,,-9.0,,-12.0,-12.0,,,,,,10.0,-3.2,,-16.0,-6.6,-11.3,,,-14.9,-11.5,,,,-14.0,,,False,False,,,,,,False,True,,False,True,False,,,False,False,,,,False,
21033,6,14.0,,4.0,2.0,,,,,,18.0,10.6,,4.4,5.3,,20.0,,2.8,11.7,,,,9.0,,8.0,,-2.0,-4.0,,,,,,12.0,4.6,,-1.6,-0.7,,14.0,,-3.2,5.7,,,,3.0,,,True,True,,,,,,False,True,,True,True,,False,,True,True,,,,True,
21035,111,56.0,,62.0,69.0,,,,,,106.0,87.9,,67.2,83.6,46.5,79.0,,162.9,62.2,,,,61.0,,-55.0,,-49.0,-42.0,,,,,,-5.0,-23.1,,-43.8,-27.4,-64.5,-32.0,,51.9,-48.8,,,,-50.0,,,True,True,,,,,,True,True,,True,True,False,True,,True,True,,,,True,
21037,95,118.0,97.0,104.0,90.0,,,,,,198.0,274.1,,103.6,130.9,156.4,182.0,,97.7,102.4,,,,134.0,,23.0,2.0,9.0,-5.0,,,,,,103.0,179.1,,8.6,35.9,61.4,87.0,,2.7,7.4,,,,39.0,,True,True,True,,,,,,False,False,,True,False,False,False,,True,True,,,,False,
21039,24,20.0,,6.0,0.0,,,,,,10.0,7.4,,1.7,5.5,,21.0,,8.5,,,,,19.0,,-4.0,,-18.0,-24.0,,,,,,-14.0,-16.6,,-22.3,-18.5,,-3.0,,-15.5,,,,,-5.0,,,False,False,,,,,,False,False,,False,False,,True,,False,,,,,False,
21041,30,12.0,,12.0,8.0,,,,,,25.0,27.5,,3.9,13.6,0.6,,,28.8,38.8,,,,11.0,,-18.0,,-18.0,-22.0,,,,,,-5.0,-2.5,,-26.1,-16.4,-29.4,,,-1.2,8.8,,,,-19.0,,,False,False,,,,,,True,True,,False,True,False,,,True,True,,,,False,
21043,11,32.0,,27.0,36.0,,,,,,46.0,71.6,,12.8,21.2,,39.0,,10.3,33.9,,,,29.0,,21.0,,16.0,25.0,,,,,,35.0,60.6,,1.8,10.2,,28.0,,-0.7,22.9,,,,18.0,,,True,False,,,,,,False,False,,True,True,,False,,True,False,,,,True,
21045,64,30.0,,35.0,28.0,,,,,,25.0,67.4,,22.0,40.1,51.5,50.0,,45.4,56.9,,,,34.0,,-34.0,,-29.0,-36.0,,,,,,-39.0,3.4,,-42.0,-23.9,-12.5,-14.0,,-18.6,-7.1,,,,-30.0,,,True,False,,,,,,False,True,,False,True,True,True,,True,True,,,,True,
