,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
20147,41,42.0,,0.0,,,,0.0,1.4,,,,246.4,1.0,,-41.0,,,,-41.0,-39.6,,,,205.4,,False,,,,False,False,,,,False
20149,45,96.0,,0.0,,,,87.0,27.4,,,,103.7,51.0,,-45.0,,,,42.0,-17.6,,,,58.7,,True,,,,True,True,,,,False
20151,24,0.0,,0.0,,,,9.0,2.2,,,,0.0,-24.0,,-24.0,,,,-15.0,-21.8,,,,-24.0,,False,,,,True,True,,,,True
20153,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
20155,341,108.0,,13.0,,,,63.0,23.8,,,,2211.5,-233.0,,-328.0,,,,-278.0,-317.2,,,,1870.5,,False,,,,False,False,,,,False
20157,17,36.0,,0.0,,,,0.0,2.2,,,,101.7,19.0,,-17.0,,,,-17.0,-14.8,,,,84.7,,True,,,,True,True,,,,False
20159,35,0.0,,0.0,,,,0.0,0.1,,,,0.0,-35.0,,-35.0,,,,-35.0,-34.9,,,,-35.0,,False,,,,False,True,,,,False
20161,222,534.0,,937.0,,,,1017.0,290.5,1495.3,,,134.1,312.0,,715.0,,,,795.0,68.5,1273.3,,,-87.9,,False,,,,False,True,False,,,True
20163,11,6.0,,0.0,,,,0.0,0.3,,,,0.0,-5.0,,-11.0,,,,-11.0,-10.7,,,,-11.0,,False,,,,False,False,,,,False
20165,9,6.0,,0.0,,,,0.0,,,,,0.0,-3.0,,-9.0,,,,-9.0,,,,,-9.0,,False,,,,False,,,,,False
20167,19,12.0,,0.0,,,,0.0,,,,,339.0,-7.0,,-19.0,,,,-19.0,,,,,320.0,,False,,,,False,,,,,False
20169,259,282.0,,631.0,,,,140.0,225.3,1073.4,,,555.3,23.0,,372.0,,,,-119.0,-33.7,814.4,,,296.3,,False,,,,False,False,False,,,False
20171,53,0.0,,0.0,,,,0.0,1.3,,,,0.0,-53.0,,-53.0,,,,-53.0,-51.7,,,,-53.0,,False,,,,False,True,,,,False
20173,4219,2592.0,,459.0,,,,3153.0,5710.2,8992.7,2333.1,,10514.3,-1627.0,,-3760.0,,,,-1066.0,1491.2,4773.7,-1885.9,,6295.3,,False,,,,True,True,False,False,,False
20175,224,192.0,,0.0,,,,262.0,50.6,64.5,,,18.1,-32.0,,-224.0,,,,38.0,-173.4,-159.5,,,-205.9,,False,,,,False,False,False,,,False
20177,973,906.0,,416.0,,,,1312.0,320.5,3433.2,1701.2,,1428.7,-67.0,,-557.0,,,,339.0,-652.5,2460.2,728.2,,455.7,,False,,,,False,False,False,False,,False
20179,2,12.0,,0.0,,,,0.0,0.2,,,,112.1,10.0,,-2.0,,,,-2.0,-1.8,,,,110.1,,True,,,,True,True,,,,False
20181,10,0.0,,0.0,,,,0.0,0.3,,,,0.0,-10.0,,-10.0,,,,-10.0,-9.7,,,,-10.0,,False,,,,False,True,,,,False
20183,0,0.0,,0.0,,,,0.0,0.1,,,,0.0,0.0,,0.0,,,,0.0,0.1,,,,0.0,,True,,,,True,False,,,,True
20185,6,0.0,,0.0,,,,0.0,0.1,,,,0.0,-6.0,,-6.0,,,,-6.0,-5.9,,,,-6.0,,False,,,,False,True,,,,False
20187,29,6.0,,0.0,,,,0.0,0.6,,,,81.0,-23.0,,-29.0,,,,-29.0,-28.4,,,,52.0,,False,,,,False,False,,,,False
20189,15,6.0,,0.0,,,,3.0,4.5,,,,76.6,-9.0,,-15.0,,,,-12.0,-10.5,,,,61.6,,False,,,,False,False,,,,False
20191,91,12.0,,0.0,,,,5.0,1.0,,,,216.9,-79.0,,-91.0,,,,-86.0,-90.0,,,,125.9,,False,,,,False,False,,,,False
20193,29,6.0,,0.0,,,,3.0,,,,,0.8,-23.0,,-29.0,,,,-26.0,,,,,-28.2,,False,,,,False,,,,,False
20195,6,0.0,,0.0,,,,0.0,0.0,,,,0.0,-6.0,,-6.0,,,,-6.0,-6.0,,,,-6.0,,False,,,,False,True,,,,False
20197,9,18.0,,0.0,,,,4.0,3.6,,,,15.0,9.0,,-9.0,,,,-5.0,-5.4,,,,6.0,,False,,,,True,True,,,,True
20199,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
20201,2,0.0,,0.0,,,,0.0,,,,,0.0,-2.0,,-2.0,,,,-2.0,,,,,-2.0,,False,,,,False,,,,,False
20203,4,0.0,,0.0,,,,0.0,,,,,,-4.0,,-4.0,,,,-4.0,,,,,,,False,,,,False,,,,,
20205,11,12.0,,0.0,,,,0.0,0.1,,,,421.6,1.0,,-11.0,,,,-11.0,-10.9,,,,410.6,,False,,,,False,False,,,,False
20207,4,12.0,,0.0,,,,1.0,0.7,,,,0.2,8.0,,-4.0,,,,-3.0,-3.3,,,,-3.8,,True,,,,True,True,,,,True
20209,2788,2688.0,,595.0,,,,2904.0,581.3,3445.0,1765.8,,4202.2,-100.0,,-2193.0,,,,116.0,-2206.7,657.0,-1022.2,,1414.2,,False,,,,False,False,False,False,,False
21001,102,90.0,,0.0,,,,18.0,29.7,63.8,,,37.5,-12.0,,-102.0,,,,-84.0,-72.3,-38.2,,,-64.5,,False,,,,False,False,False,,,False
21003,64,36.0,,42.0,,,,30.0,3.5,329.2,,,41.7,-28.0,,-22.0,,,,-34.0,-60.5,265.2,,,-22.3,,True,,,,False,False,False,,,True
21005,61,18.0,,17.0,,,,2.0,1.4,,,,8.3,-43.0,,-44.0,,,,-59.0,-59.6,,,,-52.7,,False,,,,False,False,,,,False
21007,25,0.0,,0.0,,,,7.0,0.4,,,,0.0,-25.0,,-25.0,,,,-18.0,-24.6,,,,-25.0,,False,,,,True,True,,,,False
21009,337,48.0,,138.0,,,,60.0,13.4,,,,70.5,-289.0,,-199.0,,,,-277.0,-323.6,,,,-266.5,,True,,,,True,False,,,,True
21011,23,30.0,,3.0,,,,1.0,0.7,,,,93.3,7.0,,-20.0,,,,-22.0,-22.3,,,,70.3,,False,,,,False,False,,,,False
21013,325,30.0,,30.0,,,,12.0,1.8,,,,322.5,-295.0,,-295.0,,,,-313.0,-323.2,,,,-2.5,,False,,,,False,False,,,,True
21015,534,126.0,,304.0,,,,633.0,26.0,603.8,82.8,,111.8,-408.0,,-230.0,,,,99.0,-508.0,69.8,-451.2,,-422.2,,True,,,,True,False,True,False,,False
21017,63,24.0,,45.0,,,,5.0,4.5,,,,20.1,-39.0,,-18.0,,,,-58.0,-58.5,,,,-42.9,,True,,,,False,False,,,,False
21019,134,42.0,,0.0,,,,158.0,5.7,,,,41.3,-92.0,,-134.0,,,,24.0,-128.3,,,,-92.7,,False,,,,True,False,,,,False
21021,129,12.0,,42.0,,,,12.0,2.9,,,,13.3,-117.0,,-87.0,,,,-117.0,-126.1,,,,-115.7,,True,,,,False,False,,,,True
21023,21,0.0,,0.0,,,,1.0,0.7,,,,0.5,-21.0,,-21.0,,,,-20.0,-20.3,,,,-20.5,,False,,,,True,True,,,,True
21025,25,6.0,,0.0,,,,2.0,0.3,,,,8.9,-19.0,,-25.0,,,,-23.0,-24.7,,,,-16.1,,False,,,,False,False,,,,True
21027,59,6.0,,0.0,,,,0.0,1.0,,,,3.3,-53.0,,-59.0,,,,-59.0,-58.0,,,,-55.7,,False,,,,False,False,,,,False
21029,287,36.0,,42.0,,,,24.0,7.0,349.1,,,27.5,-251.0,,-245.0,,,,-263.0,-280.0,62.1,,,-259.5,,True,,,,False,False,True,,,False
21031,53,30.0,,40.0,,,,21.0,0.3,34.2,,,12.7,-23.0,,-13.0,,,,-32.0,-52.7,-18.8,,,-40.3,,True,,,,False,False,True,,,False
21033,40,12.0,,0.0,,,,8.0,0.5,,,,4.4,-28.0,,-40.0,,,,-32.0,-39.5,,,,-35.6,,False,,,,False,False,,,,False
21035,204,42.0,,150.0,,,,206.0,8.7,,,,56.5,-162.0,,-54.0,,,,2.0,-195.3,,,,-147.5,,True,,,,True,False,,,,True
21037,342,144.0,,408.0,,,,332.0,42.1,886.9,144.0,,135.6,-198.0,,66.0,,,,-10.0,-299.9,544.9,-198.0,,-206.4,,True,,,,True,False,False,False,,False
21039,45,0.0,,0.0,,,,1.0,0.1,,,,0.0,-45.0,,-45.0,,,,-44.0,-44.9,,,,-45.0,,False,,,,True,True,,,,False
21041,129,30.0,,163.0,,,,8.0,7.7,,,,38.0,-99.0,,34.0,,,,-121.0,-121.3,,,,-91.0,,True,,,,False,False,,,,True
21043,77,42.0,,91.0,,,,5.0,1.6,,,,58.0,-35.0,,14.0,,,,-72.0,-75.4,,,,-19.0,,True,,,,False,False,,,,True
21045,192,36.0,,0.0,,,,1.0,1.9,,,,48.4,-156.0,,-192.0,,,,-191.0,-190.1,,,,-143.6,,False,,,,False,False,,,,True
21047,323,132.0,,637.0,,,,104.0,18.3,768.9,,,134.2,-191.0,,314.0,,,,-219.0,-304.7,445.9,,,-188.8,,False,,,,False,False,False,,,True
21049,91,6.0,,6.0,,,,30.0,11.2,,,,18.8,-85.0,,-85.0,,,,-61.0,-79.8,,,,-72.2,,False,,,,True,True,,,,True
21051,117,90.0,,0.0,,,,26.0,20.7,,,,183.0,-27.0,,-117.0,,,,-91.0,-96.3,,,,66.0,,False,,,,False,False,,,,False
21053,39,0.0,,0.0,,,,0.0,0.1,,,,0.0,-39.0,,-39.0,,,,-39.0,-38.9,,,,-39.0,,False,,,,False,True,,,,False
21055,25,6.0,,0.0,,,,4.0,0.3,,,,2.0,-19.0,,-25.0,,,,-21.0,-24.7,,,,-23.0,,False,,,,False,False,,,,False
21057,61,0.0,,0.0,,,,0.0,0.2,,,,0.3,-61.0,,-61.0,,,,-61.0,-60.8,,,,-60.7,,False,,,,False,True,,,,True
21059,372,144.0,,595.0,,,,211.0,76.3,653.7,463.3,,154.7,-228.0,,223.0,,,,-161.0,-295.7,281.7,91.3,,-217.3,,True,,,,True,False,False,True,,True
21061,41,6.0,,0.0,,,,4.0,7.4,,,,4.3,-35.0,,-41.0,,,,-37.0,-33.6,,,,-36.7,,False,,,,False,True,,,,False
21063,13,0.0,,0.0,,,,0.0,0.1,,,,0.6,-13.0,,-13.0,,,,-13.0,-12.9,,,,-12.4,,False,,,,False,True,,,,True
21065,23,0.0,,0.0,,,,0.0,0.2,,,,0.0,-23.0,,-23.0,,,,-23.0,-22.8,,,,-23.0,,False,,,,False,True,,,,False
21067,1875,828.0,,1119.0,,,,1297.0,297.8,5620.7,3877.5,,1079.4,-1047.0,,-756.0,,,,-578.0,-1577.2,3745.7,2002.5,,-795.6,,True,,,,True,False,False,False,,True
21069,45,24.0,,0.0,,,,3.0,3.1,,,,27.1,-21.0,,-45.0,,,,-42.0,-41.9,,,,-17.9,,False,,,,False,False,,,,True
21071,89,30.0,,73.0,,,,18.0,2.6,,,,22.5,-59.0,,-16.0,,,,-71.0,-86.4,,,,-66.5,,True,,,,False,False,,,,False
21073,205,96.0,,201.0,,,,58.0,9.6,677.7,,,85.8,-109.0,,-4.0,,,,-147.0,-195.4,472.7,,,-119.2,,True,,,,False,False,False,,,False
21075,75,18.0,,0.0,,,,18.0,1.5,,,,22.6,-57.0,,-75.0,,,,-57.0,-73.5,,,,-52.4,,False,,,,False,False,,,,True
21077,18,24.0,,0.0,,,,7.0,5.2,,,,13.4,6.0,,-18.0,,,,-11.0,-12.8,,,,-4.6,,False,,,,False,False,,,,True
21079,65,42.0,,0.0,,,,2.0,4.4,,,,67.8,-23.0,,-65.0,,,,-63.0,-60.6,,,,2.8,,False,,,,False,False,,,,True
21081,68,12.0,,24.0,,,,13.0,4.9,,,,10.1,-56.0,,-44.0,,,,-55.0,-63.1,,,,-57.9,,True,,,,True,False,,,,False
21083,363,138.0,,479.0,,,,363.0,16.1,155.0,,,66.0,-225.0,,116.0,,,,0.0,-346.9,-208.0,,,-297.0,,True,,,,True,False,True,,,False
21085,79,18.0,,3.0,,,,15.0,0.7,35.2,,,7.8,-61.0,,-76.0,,,,-64.0,-78.3,-43.8,,,-71.2,,False,,,,False,False,True,,,False
21087,52,6.0,,0.0,,,,0.0,0.1,,,,1.4,-46.0,,-52.0,,,,-52.0,-51.9,,,,-50.6,,False,,,,False,False,,,,False
21089,106,30.0,,0.0,,,,11.0,3.4,,,,46.4,-76.0,,-106.0,,,,-95.0,-102.6,,,,-59.6,,False,,,,False,False,,,,True
21091,33,12.0,,26.0,,,,0.0,1.5,,,,13.9,-21.0,,-7.0,,,,-33.0,-31.5,,,,-19.1,,True,,,,False,False,,,,True
21093,567,192.0,,413.0,,,,31.0,35.5,492.2,,,234.4,-375.0,,-154.0,,,,-536.0,-531.5,-74.8,,,-332.6,,True,,,,False,False,True,,,True
21095,230,36.0,,6.0,,,,21.0,5.6,,,,58.0,-194.0,,-224.0,,,,-209.0,-224.4,,,,-172.0,,False,,,,False,False,,,,True
21097,49,36.0,,120.0,,,,17.0,13.4,,,,30.7,-13.0,,71.0,,,,-32.0,-35.6,,,,-18.3,,False,,,,False,False,,,,False
21099,67,18.0,,26.0,,,,5.0,2.3,,,,17.5,-49.0,,-41.0,,,,-62.0,-64.7,,,,-49.5,,True,,,,False,False,,,,False
21101,208,42.0,,69.0,,,,182.0,9.0,331.4,,,42.9,-166.0,,-139.0,,,,-26.0,-199.0,123.4,,,-165.1,,True,,,,True,False,True,,,True
21103,107,18.0,,34.0,,,,2.0,1.9,,,,21.6,-89.0,,-73.0,,,,-105.0,-105.1,,,,-85.4,,True,,,,False,False,,,,True
21105,53,0.0,,0.0,,,,2.0,0.2,,,,0.0,-53.0,,-53.0,,,,-51.0,-52.8,,,,-53.0,,False,,,,True,True,,,,False
21107,174,90.0,,33.0,,,,109.0,29.2,41.8,,,67.2,-84.0,,-141.0,,,,-65.0,-144.8,-132.2,,,-106.8,,False,,,,True,False,False,,,False
21109,41,60.0,,0.0,,,,18.0,9.9,136.1,,,25.4,19.0,,-41.0,,,,-23.0,-31.1,95.1,,,-15.6,,False,,,,False,False,False,,,True
21111,5316,1284.0,,4323.0,,,,1093.0,394.5,2123.8,1341.9,,1138.1,-4032.0,,-993.0,,,,-4223.0,-4921.5,-3192.2,-3974.1,,-4177.9,,True,,,,False,False,True,True,,False
21113,262,42.0,,79.0,,,,46.0,8.3,471.0,,,41.0,-220.0,,-183.0,,,,-216.0,-253.7,209.0,,,-221.0,,True,,,,True,False,True,,,False
21115,74,0.0,,0.0,,,,7.0,0.6,,,,0.2,-74.0,,-74.0,,,,-67.0,-73.4,,,,-73.8,,False,,,,True,True,,,,True
21117,693,174.0,,1073.0,,,,1424.0,28.3,556.9,478.4,,207.2,-519.0,,380.0,,,,731.0,-664.7,-136.1,-214.6,,-485.8,,True,,,,False,False,True,True,,True
21119,65,24.0,,0.0,,,,1.0,0.9,,,,124.9,-41.0,,-65.0,,,,-64.0,-64.1,,,,59.9,,False,,,,False,False,,,,False
21121,195,60.0,,513.0,,,,54.0,20.4,,,,331.3,-135.0,,318.0,,,,-141.0,-174.6,,,,136.3,,False,,,,False,False,,,,False
21123,52,0.0,,0.0,,,,0.0,0.7,,,,4.8,-52.0,,-52.0,,,,-52.0,-51.3,,,,-47.2,,False,,,,False,True,,,,True
21125,357,240.0,,1599.0,,,,223.0,155.7,989.7,,,725.7,-117.0,,1242.0,,,,-134.0,-201.3,632.7,,,368.7,,False,,,,False,False,False,,,False
21127,29,18.0,,0.0,,,,2.0,0.2,,,,12.3,-11.0,,-29.0,,,,-27.0,-28.8,,,,-16.7,,False,,,,False,False,,,,False
21129,7,0.0,,0.0,,,,0.0,0.0,,,,0.0,-7.0,,-7.0,,,,-7.0,-7.0,,,,-7.0,,False,,,,False,True,,,,False
21131,24,12.0,,0.0,,,,1.0,0.5,,,,10.9,-12.0,,-24.0,,,,-23.0,-23.5,,,,-13.1,,False,,,,False,False,,,,False
21133,52,0.0,,0.0,,,,9.0,1.6,,,,1.9,-52.0,,-52.0,,,,-43.0,-50.4,,,,-50.1,,False,,,,True,True,,,,True
21135,62,6.0,,0.0,,,,2.0,1.6,,,,8.4,-56.0,,-62.0,,,,-60.0,-60.4,,,,-53.6,,False,,,,False,False,,,,True
21137,89,30.0,,36.0,,,,4.0,4.8,,,,49.1,-59.0,,-53.0,,,,-85.0,-84.2,,,,-39.9,,True,,,,False,False,,,,True
21139,26,6.0,,1.0,,,,5.0,0.3,,,,2.6,-20.0,,-25.0,,,,-21.0,-25.7,,,,-23.4,,False,,,,False,False,,,,False
21141,128,96.0,,60.0,,,,47.0,12.9,224.0,,,49.9,-32.0,,-68.0,,,,-81.0,-115.1,96.0,,,-78.1,,False,,,,False,False,False,,,False
21143,14,6.0,,0.0,,,,1.0,0.7,,,,2.4,-8.0,,-14.0,,,,-13.0,-13.3,,,,-11.6,,False,,,,False,False,,,,False
21145,230,102.0,,155.0,,,,586.0,6.1,709.0,,,92.7,-128.0,,-75.0,,,,356.0,-223.9,479.0,,,-137.3,,True,,,,False,False,False,,,False
21147,34,6.0,,0.0,,,,1.0,0.6,,,,3.7,-28.0,,-34.0,,,,-33.0,-33.4,,,,-30.3,,False,,,,False,False,,,,False
21149,19,12.0,,0.0,,,,3.0,1.0,,,,6.2,-7.0,,-19.0,,,,-16.0,-18.0,,,,-12.8,,False,,,,False,False,,,,False
21151,500,108.0,,264.0,,,,196.0,14.1,887.8,,,175.0,-392.0,,-236.0,,,,-304.0,-485.9,387.8,,,-325.0,,True,,,,True,False,True,,,True
21153,43,6.0,,0.0,,,,0.0,0.3,,,,2.4,-37.0,,-43.0,,,,-43.0,-42.7,,,,-40.6,,False,,,,False,False,,,,False
21155,80,18.0,,0.0,,,,6.0,4.1,,,,10.5,-62.0,,-80.0,,,,-74.0,-75.9,,,,-69.5,,False,,,,False,False,,,,False
21157,95,36.0,,72.0,,,,167.0,3.8,,,,17.4,-59.0,,-23.0,,,,72.0,-91.2,,,,-77.6,,True,,,,False,False,,,,False
21159,33,18.0,,0.0,,,,0.0,0.5,,,,97.7,-15.0,,-33.0,,,,-33.0,-32.5,,,,64.7,,False,,,,False,False,,,,False
21161,24,24.0,,97.0,,,,8.0,6.3,,,,26.7,0.0,,73.0,,,,-16.0,-17.7,,,,2.7,,False,,,,False,False,,,,False
21163,81,18.0,,32.0,,,,2.0,1.2,,,,9.4,-63.0,,-49.0,,,,-79.0,-79.8,,,,-71.6,,True,,,,False,False,,,,False
21165,17,6.0,,0.0,,,,0.0,0.4,,,,2.4,-11.0,,-17.0,,,,-17.0,-16.6,,,,-14.6,,False,,,,False,False,,,,False
21167,67,6.0,,34.0,,,,2.0,1.6,,,,16.3,-61.0,,-33.0,,,,-65.0,-65.4,,,,-50.7,,True,,,,False,False,,,,True
21169,54,12.0,,0.0,,,,0.0,0.5,,,,14.5,-42.0,,-54.0,,,,-54.0,-53.5,,,,-39.5,,False,,,,False,False,,,,True
21171,64,36.0,,0.0,,,,5.0,4.5,,,,21.6,-28.0,,-64.0,,,,-59.0,-59.5,,,,-42.4,,False,,,,False,False,,,,False
21173,83,54.0,,139.0,,,,26.0,3.2,,,,53.2,-29.0,,56.0,,,,-57.0,-79.8,,,,-29.8,,False,,,,False,False,,,,False
21175,28,6.0,,0.0,,,,0.0,0.3,,,,4.1,-22.0,,-28.0,,,,-28.0,-27.7,,,,-23.9,,False,,,,False,False,,,,False
21177,126,90.0,,0.0,,,,119.0,31.3,12.3,,,23.2,-36.0,,-126.0,,,,-7.0,-94.7,-113.7,,,-102.8,,False,,,,True,False,False,,,False
21179,172,72.0,,289.0,,,,9.0,9.1,,,,121.1,-100.0,,117.0,,,,-163.0,-162.9,,,,-50.9,,False,,,,False,False,,,,True
21181,15,18.0,,0.0,,,,0.0,0.3,,,,28.6,3.0,,-15.0,,,,-15.0,-14.7,,,,13.6,,False,,,,False,False,,,,False
21183,179,30.0,,48.0,,,,30.0,0.8,150.6,,,34.8,-149.0,,-131.0,,,,-149.0,-178.2,-28.4,,,-144.2,,True,,,,False,False,True,,,True
21185,524,60.0,,113.0,,,,30.0,10.2,483.2,,,43.2,-464.0,,-411.0,,,,-494.0,-513.8,-40.8,,,-480.8,,True,,,,False,False,True,,,False
21187,58,6.0,,0.0,,,,0.0,0.3,,,,4.8,-52.0,,-58.0,,,,-58.0,-57.7,,,,-53.2,,False,,,,False,False,,,,False
21189,13,6.0,,0.0,,,,0.0,0.1,,,,1.2,-7.0,,-13.0,,,,-13.0,-12.9,,,,-11.8,,False,,,,False,False,,,,False
21191,33,24.0,,0.0,,,,0.0,0.8,,,,12.0,-9.0,,-33.0,,,,-33.0,-32.2,,,,-21.0,,False,,,,False,False,,,,False
21193,192,30.0,,136.0,,,,306.0,14.8,,,,30.1,-162.0,,-56.0,,,,114.0,-177.2,,,,-161.9,,True,,,,True,False,,,,True
21195,172,168.0,,1021.0,,,,42.0,16.8,,,,307.8,-4.0,,849.0,,,,-130.0,-155.2,,,,135.8,,False,,,,False,False,,,,False
21197,64,12.0,,0.0,,,,0.0,0.8,,,,9.5,-52.0,,-64.0,,,,-64.0,-63.2,,,,-54.5,,False,,,,False,False,,,,False
21199,276,66.0,,166.0,,,,45.0,3.5,349.0,,,69.6,-210.0,,-110.0,,,,-231.0,-272.5,73.0,,,-206.4,,True,,,,False,False,True,,,True
21201,2,6.0,,0.0,,,,0.0,,,,,102.6,4.0,,-2.0,,,,-2.0,,,,,100.6,,True,,,,True,,,,,False
21203,65,12.0,,0.0,,,,6.0,1.3,,,,6.8,-53.0,,-65.0,,,,-59.0,-63.7,,,,-58.2,,False,,,,False,False,,,,False
21205,66,6.0,,45.0,,,,10.0,2.2,,,,13.0,-60.0,,-21.0,,,,-56.0,-63.8,,,,-53.0,,True,,,,True,False,,,,True
21207,92,42.0,,66.0,,,,10.0,4.9,,,,18.5,-50.0,,-26.0,,,,-82.0,-87.1,,,,-73.5,,True,,,,False,False,,,,False
21209,328,102.0,,360.0,,,,33.0,27.1,,,,120.9,-226.0,,32.0,,,,-295.0,-300.9,,,,-207.1,,True,,,,False,False,,,,True
21211,384,168.0,,273.0,,,,127.0,41.5,1028.9,,,155.1,-216.0,,-111.0,,,,-257.0,-342.5,644.9,,,-228.9,,True,,,,False,False,False,,,False
21213,88,42.0,,80.0,,,,16.0,5.6,,,,40.8,-46.0,,-8.0,,,,-72.0,-82.4,,,,-47.2,,True,,,,False,False,,,,False
21215,101,12.0,,61.0,,,,2.0,1.9,,,,16.0,-89.0,,-40.0,,,,-99.0,-99.1,,,,-85.0,,True,,,,False,False,,,,True
21217,110,36.0,,0.0,,,,8.0,8.1,,,,35.7,-74.0,,-110.0,,,,-102.0,-101.9,,,,-74.3,,False,,,,False,False,,,,False
21219,11,6.0,,0.0,,,,2.0,1.1,,,,2.8,-5.0,,-11.0,,,,-9.0,-9.9,,,,-8.2,,False,,,,False,False,,,,False
21221,35,12.0,,0.0,,,,9.0,2.7,,,,9.3,-23.0,,-35.0,,,,-26.0,-32.3,,,,-25.7,,False,,,,False,False,,,,False
21223,30,0.0,,0.0,,,,0.0,0.2,,,,0.2,-30.0,,-30.0,,,,-30.0,-29.8,,,,-29.8,,False,,,,False,True,,,,True
21225,44,0.0,,27.0,,,,7.0,2.6,,,,6.1,-44.0,,-17.0,,,,-37.0,-41.4,,,,-37.9,,True,,,,True,True,,,,True
21227,1190,612.0,,1127.0,,,,467.0,329.6,1552.1,1193.5,,422.1,-578.0,,-63.0,,,,-723.0,-860.4,362.1,3.5,,-767.9,,True,,,,False,False,True,True,,False
21229,76,18.0,,0.0,,,,1.0,3.4,,,,15.6,-58.0,,-76.0,,,,-75.0,-72.6,,,,-60.4,,False,,,,False,False,,,,False
21231,66,18.0,,0.0,,,,2.0,0.7,,,,14.8,-48.0,,-66.0,,,,-64.0,-65.3,,,,-51.2,,False,,,,False,False,,,,False
21233,50,12.0,,0.0,,,,10.0,2.9,,,,8.6,-38.0,,-50.0,,,,-40.0,-47.1,,,,-41.4,,False,,,,False,False,,,,False
21235,143,42.0,,137.0,,,,29.0,7.1,,,,52.6,-101.0,,-6.0,,,,-114.0,-135.9,,,,-90.4,,True,,,,False,False,,,,True
21237,13,12.0,,0.0,,,,0.0,0.1,,,,128.7,-1.0,,-13.0,,,,-13.0,-12.9,,,,115.7,,False,,,,False,False,,,,False
21239,104,48.0,,118.0,,,,12.0,20.8,,,,32.0,-56.0,,14.0,,,,-92.0,-83.2,,,,-72.0,,True,,,,False,False,,,,False
22001,1716,1110.0,,3441.0,,,,2912.0,1029.1,1763.9,915.0,,344.5,-606.0,,1725.0,,,,1196.0,-686.9,47.9,-801.0,,-1371.5,,False,,,,False,False,True,False,,False
22003,1046,282.0,,864.0,,,,368.0,203.3,418.0,,,49.8,-764.0,,-182.0,,,,-678.0,-842.7,-628.0,,,-996.2,,True,,,,True,False,True,,,False
22005,1738,978.0,,3647.0,,,,2501.0,1141.7,1369.2,3563.5,,1384.5,-760.0,,1909.0,,,,763.0,-596.3,-368.8,1825.5,,-353.5,,False,,,,False,True,True,False,,True
22007,233,210.0,,562.0,,,,586.0,110.7,249.8,,,260.0,-23.0,,329.0,,,,353.0,-122.3,16.8,,,27.0,,False,,,,False,False,True,,,False
22009,760,504.0,,1642.0,,,,1193.0,109.3,1395.0,,,463.4,-256.0,,882.0,,,,433.0,-650.7,635.0,,,-296.6,,False,,,,False,False,False,,,False
22011,647,282.0,,564.0,,,,284.0,109.1,786.2,,,360.7,-365.0,,-83.0,,,,-363.0,-537.9,139.2,,,-286.3,,True,,,,True,False,True,,,True
22013,157,132.0,,167.0,,,,54.0,7.7,268.8,,,17.7,-25.0,,10.0,,,,-103.0,-149.3,111.8,,,-139.3,,True,,,,False,False,False,,,False
22015,1474,1146.0,,2663.0,,,,1422.0,686.2,2758.5,1814.1,,579.1,-328.0,,1189.0,,,,-52.0,-787.8,1284.5,340.1,,-894.9,,False,,,,True,False,False,False,,False
22017,3289,2622.0,,31881.0,,,,3228.0,2182.8,2571.9,11431.8,,2773.4,-667.0,,28592.0,,,,-61.0,-1106.2,-717.1,8142.8,,-515.6,,False,,,,True,False,False,False,,True
22019,5013,5172.0,,26410.0,,,,2631.0,28094.4,6939.7,9368.3,,5335.9,159.0,,21397.0,,,,-2382.0,23081.4,1926.7,4355.3,,322.9,,False,,,,False,False,False,False,,False
22021,135,18.0,,45.0,,,,282.0,4.8,159.1,,,7.9,-117.0,,-90.0,,,,147.0,-130.2,24.1,,,-127.1,,True,,,,False,False,True,,,False
22023,118,108.0,,97.0,,,,109.0,7.4,,,,84.0,-10.0,,-21.0,,,,-9.0,-110.6,,,,-34.0,,False,,,,True,False,,,,False
22025,120,204.0,,0.0,,,,144.0,3.4,211.3,,,2.6,84.0,,-120.0,,,,24.0,-116.6,91.3,,,-117.4,,False,,,,True,False,False,,,False
