,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
20031,137,42.0,38.0,,,,,43.0,,61.8,17.9,0.3,53.0,,,133.0,-95.0,-99.0,,,,,-94.0,,-75.2,-119.1,-136.7,-84.0,,,-4.0,False,,,,,True,,True,False,False,True,,,True
20033,26,12.0,0.0,,,,,46.0,,22.7,0.6,0.4,,,,45.0,-14.0,-26.0,,,,,20.0,,-3.3,-25.4,-25.6,,,,19.0,False,,,,,False,,True,False,False,,,,False
20035,831,156.0,138.0,,,,,256.0,,170.4,163.0,26.1,250.6,,,97.0,-675.0,-693.0,,,,,-575.0,,-660.6,-668.0,-804.9,-580.4,,,-734.0,False,,,,,True,,True,True,False,True,,,False
20037,880,0.0,73.0,,,,,495.0,,28.5,173.5,0.2,0.0,48.3,,174.0,-880.0,-807.0,,,,,-385.0,,-851.5,-706.5,-879.8,-880.0,-831.7,,-706.0,True,,,,,True,,True,True,True,True,True,,True
20039,151,66.0,0.0,,,,,22.0,,87.0,5.4,,,,,46.0,-85.0,-151.0,,,,,-129.0,,-64.0,-145.6,,,,,-105.0,False,,,,,False,,True,False,,,,,False
20041,399,120.0,219.0,,,,,117.0,,157.4,63.0,14.9,100.5,,,66.0,-279.0,-180.0,,,,,-282.0,,-241.6,-336.0,-384.1,-298.5,,,-333.0,True,,,,,False,,True,False,False,False,,,False
20043,250,108.0,78.0,,,,,45.0,,105.7,24.5,0.2,36.4,,,118.0,-142.0,-172.0,,,,,-205.0,,-144.3,-225.5,-249.8,-213.6,,,-132.0,False,,,,,False,,False,False,False,False,,,True
20045,1650,972.0,525.0,,,,,802.0,,956.9,494.6,402.3,0.1,438.3,,750.0,-678.0,-1125.0,,,,,-848.0,,-693.1,-1155.4,-1247.7,-1649.9,-1211.7,,-900.0,False,,,,,False,,False,False,False,False,False,,False
20047,100,18.0,0.0,,,,,37.0,,18.6,5.5,2.2,,,,7.0,-82.0,-100.0,,,,,-63.0,,-81.4,-94.5,-97.8,,,,-93.0,False,,,,,True,,True,False,False,,,,False
20049,29,72.0,6.0,,,,,18.0,,1181.9,8.7,,,,,139.0,43.0,-23.0,,,,,-11.0,,1152.9,-20.3,,,,,110.0,True,,,,,True,,False,True,,,,,False
20051,947,540.0,428.0,,,,,452.0,,578.9,154.4,150.4,0.0,1139.0,,350.0,-407.0,-519.0,,,,,-495.0,,-368.1,-792.6,-796.6,-947.0,192.0,,-597.0,False,,,,,False,,True,False,False,False,True,,False
20053,415,372.0,146.0,,,,,56.0,,738.8,4.0,67.6,0.0,,,205.0,-43.0,-269.0,,,,,-359.0,,323.8,-411.0,-347.4,-415.0,,,-210.0,False,,,,,False,,False,False,False,False,,,False
20055,2000,918.0,1444.0,,,,,590.0,,823.1,34.5,246.9,54.3,321.9,,0.0,-1082.0,-556.0,,,,,-1410.0,,-1176.9,-1965.5,-1753.1,-1945.7,-1678.1,,-2000.0,True,,,,,False,,False,False,False,False,False,,False
20057,1327,744.0,835.0,,,,,784.0,,566.5,374.7,108.1,48.1,281.6,,0.0,-583.0,-492.0,,,,,-543.0,,-760.5,-952.3,-1218.9,-1278.9,-1045.4,,-1327.0,True,,,,,True,,False,False,False,False,False,,False
20059,503,180.0,402.0,,,,,141.0,,240.1,54.4,28.6,97.8,,,206.0,-323.0,-101.0,,,,,-362.0,,-262.9,-448.6,-474.4,-405.2,,,-297.0,True,,,,,False,,True,False,False,False,,,True
20061,303,150.0,136.0,,,,,214.0,,164.2,110.3,86.7,0.0,,,136.0,-153.0,-167.0,,,,,-89.0,,-138.8,-192.7,-216.3,-303.0,,,-167.0,False,,,,,True,,True,False,False,False,,,False
20063,142,270.0,0.0,,,,,25.0,,478.8,13.1,20.8,79.6,,,27.0,128.0,-142.0,,,,,-117.0,,336.8,-128.9,-121.2,-62.4,,,-115.0,False,,,,,True,,False,False,True,True,,,True
20065,80,36.0,0.0,,,,,21.0,,58.1,2.8,,,,,40.0,-44.0,-80.0,,,,,-59.0,,-21.9,-77.2,,,,,-40.0,False,,,,,False,,True,False,,,,,True
20067,322,150.0,154.0,,,,,88.0,,163.8,36.2,28.4,0.0,,,39.0,-172.0,-168.0,,,,,-234.0,,-158.2,-285.8,-293.6,-322.0,,,-283.0,True,,,,,False,,True,False,False,False,,,False
20069,235,72.0,0.0,,,,,62.0,,61.2,21.9,0.0,0.0,,,40.0,-163.0,-235.0,,,,,-173.0,,-173.8,-213.1,-235.0,-235.0,,,-195.0,False,,,,,False,,False,False,False,False,,,False
20071,61,84.0,1.0,,,,,17.0,,142.5,2.1,,,,,51.0,23.0,-60.0,,,,,-44.0,,81.5,-58.9,,,,,-10.0,False,,,,,False,,False,False,,,,,True
20073,103,54.0,9.0,,,,,45.0,,76.9,6.5,2.0,,,,132.0,-49.0,-94.0,,,,,-58.0,,-26.1,-96.5,-101.0,,,,29.0,False,,,,,False,,True,False,False,,,,True
20075,81,18.0,0.0,,,,,25.0,,16.2,0.8,1.7,,,,46.0,-63.0,-81.0,,,,,-56.0,,-64.8,-80.2,-79.3,,,,-35.0,False,,,,,True,,False,False,False,,,,True
20077,154,0.0,0.0,,,,,56.0,,0.7,4.6,17.0,0.0,,,0.0,-154.0,-154.0,,,,,-98.0,,-153.3,-149.4,-137.0,-154.0,,,-154.0,False,,,,,True,,True,True,True,False,,,False
20079,1126,198.0,310.0,,,,,189.0,,239.4,93.0,29.5,219.6,,,502.0,-928.0,-816.0,,,,,-937.0,,-886.6,-1033.0,-1096.5,-906.4,,,-624.0,True,,,,,False,,True,False,False,True,,,True
20081,91,0.0,0.0,,,,,62.0,,2.5,9.7,1.4,0.0,,,0.0,-91.0,-91.0,,,,,-29.0,,-88.5,-81.3,-89.6,-91.0,,,-91.0,False,,,,,True,,True,True,True,False,,,False
20083,94,24.0,0.0,,,,,17.0,,33.4,0.9,0.5,,,,22.0,-70.0,-94.0,,,,,-77.0,,-60.6,-93.1,-93.5,,,,-72.0,False,,,,,False,,True,False,False,,,,False
20085,300,90.0,47.0,,,,,64.0,,89.1,35.3,13.8,57.1,,,158.0,-210.0,-253.0,,,,,-236.0,,-210.9,-264.7,-286.2,-242.9,,,-142.0,False,,,,,False,,False,False,False,False,,,True
20087,379,114.0,91.0,,,,,73.0,,138.3,72.4,0.8,91.5,,,113.0,-265.0,-288.0,,,,,-306.0,,-240.7,-306.6,-378.2,-287.5,,,-266.0,False,,,,,False,,True,False,False,False,,,False
20089,32,12.0,0.0,,,,,31.0,,11.1,3.2,0.3,,,,12.0,-20.0,-32.0,,,,,-1.0,,-20.9,-28.8,-31.7,,,,-20.0,False,,,,,True,,False,False,False,,,,False
20091,11271,3840.0,4614.0,,,,,2820.0,,3201.5,3689.5,3194.5,1041.4,1821.2,,2604.0,-7431.0,-6657.0,,,,,-8451.0,,-8069.5,-7581.5,-8076.5,-10229.6,-9449.8,,-8667.0,True,,,,,False,,False,False,False,False,False,,False
20093,194,48.0,1.0,,,,,40.0,,44.4,10.1,0.4,0.0,,,26.0,-146.0,-193.0,,,,,-154.0,,-149.6,-183.9,-193.6,-194.0,,,-168.0,False,,,,,False,,False,False,False,False,,,False
20095,193,30.0,4.0,,,,,47.0,,33.3,35.1,,29.1,,,12.0,-163.0,-189.0,,,,,-146.0,,-159.7,-157.9,,-163.9,,,-181.0,False,,,,,True,,True,True,,False,,,False
20097,63,54.0,0.0,,,,,19.0,,46.6,3.1,1.1,,,,52.0,-9.0,-63.0,,,,,-44.0,,-16.4,-59.9,-61.9,,,,-11.0,False,,,,,False,,False,False,False,,,,False
20099,456,150.0,87.0,,,,,214.0,,182.8,48.5,14.8,116.1,,,289.0,-306.0,-369.0,,,,,-242.0,,-273.2,-407.5,-441.2,-339.9,,,-167.0,False,,,,,True,,True,False,False,False,,,True
20101,51,0.0,0.0,,,,,44.0,,2.8,0.5,0.3,,,,3.0,-51.0,-51.0,,,,,-7.0,,-48.2,-50.5,-50.7,,,,-48.0,False,,,,,True,,True,True,True,,,,True
20103,1022,594.0,,,,,,557.0,,566.4,572.8,195.9,98.8,369.5,,356.0,-428.0,,,,,,-465.0,,-455.6,-449.2,-826.1,-923.2,-652.5,,-666.0,,,,,,False,,False,False,False,False,False,,False
20105,37,12.0,0.0,,,,,25.0,,15.4,2.4,,,,,25.0,-25.0,-37.0,,,,,-12.0,,-21.6,-34.6,,,,,-12.0,False,,,,,True,,True,False,,,,,True
20107,154,36.0,36.0,,,,,55.0,,40.4,17.0,8.1,,,,38.0,-118.0,-118.0,,,,,-99.0,,-113.6,-137.0,-145.9,,,,-116.0,False,,,,,True,,True,False,False,,,,True
20109,156,132.0,4.0,,,,,20.0,,464.2,9.3,,,,,78.0,-24.0,-152.0,,,,,-136.0,,308.2,-146.7,,,,,-78.0,False,,,,,False,,False,False,,,,,False
20111,1039,228.0,166.0,,,,,270.0,,211.4,121.2,33.1,0.0,178.2,,146.0,-811.0,-873.0,,,,,-769.0,,-827.6,-917.8,-1005.9,-1039.0,-860.8,,-893.0,False,,,,,True,,False,False,False,False,False,,False
20113,928,180.0,112.0,,,,,199.0,,220.9,48.9,27.3,395.6,,,502.0,-748.0,-816.0,,,,,-729.0,,-707.1,-879.1,-900.7,-532.4,,,-426.0,False,,,,,True,,True,False,False,True,,,True
20115,252,90.0,88.0,,,,,63.0,,109.7,19.6,3.3,,,,309.0,-162.0,-164.0,,,,,-189.0,,-142.3,-232.4,-248.7,,,,57.0,False,,,,,False,,True,False,False,,,,True
20117,312,84.0,64.0,,,,,63.0,,273.6,17.9,,,,,280.0,-228.0,-248.0,,,,,-249.0,,-38.4,-294.1,,,,,-32.0,False,,,,,False,,True,False,,,,,True
20119,133,60.0,0.0,,,,,33.0,,60.1,17.5,2.3,0.0,,,23.0,-73.0,-133.0,,,,,-100.0,,-72.9,-115.5,-130.7,-133.0,,,-110.0,False,,,,,False,,True,False,False,False,,,False
20121,414,156.0,98.0,,,,,219.0,,186.5,151.8,3.3,187.7,,,87.0,-258.0,-316.0,,,,,-195.0,,-227.5,-262.2,-410.7,-226.3,,,-327.0,False,,,,,True,,True,False,False,True,,,False
20123,123,54.0,24.0,,,,,62.0,,49.5,7.8,1.9,,,,221.0,-69.0,-99.0,,,,,-61.0,,-73.5,-115.2,-121.1,,,,98.0,False,,,,,True,,False,False,False,,,,False
20125,429,666.0,625.0,,,,,298.0,,349.7,124.1,14.4,42.8,,,162.0,237.0,196.0,,,,,-131.0,,-79.3,-304.9,-414.6,-386.2,,,-267.0,True,,,,,True,,True,False,False,False,,,False
20127,98,24.0,0.0,,,,,30.0,,30.5,6.9,1.1,,,,25.0,-74.0,-98.0,,,,,-68.0,,-67.5,-91.1,-96.9,,,,-73.0,False,,,,,True,,True,False,False,,,,True
20129,107,60.0,0.0,,,,,31.0,,100.8,1.3,0.7,,,,97.0,-47.0,-107.0,,,,,-76.0,,-6.2,-105.7,-106.3,,,,-10.0,False,,,,,False,,True,False,False,,,,True
20131,694,204.0,283.0,,,,,80.0,,410.9,21.1,5.3,10.7,,,201.0,-490.0,-411.0,,,,,-614.0,,-283.1,-672.9,-688.7,-683.3,,,-493.0,True,,,,,False,,True,False,False,False,,,False
20133,405,24.0,5.0,,,,,163.0,,46.4,37.4,0.3,28.9,,,13.0,-381.0,-400.0,,,,,-242.0,,-358.6,-367.6,-404.7,-376.1,,,-392.0,False,,,,,True,,True,True,False,True,,,False
20135,126,0.0,0.0,,,,,25.0,,3.6,6.1,0.0,0.0,,,0.0,-126.0,-126.0,,,,,-101.0,,-122.4,-119.9,-126.0,-126.0,,,-126.0,False,,,,,True,,True,True,True,True,,,False
20137,879,642.0,265.0,,,,,53.0,,1710.8,3.0,1036.1,41.0,,,176.0,-237.0,-614.0,,,,,-826.0,,831.8,-876.0,157.1,-838.0,,,-703.0,False,,,,,False,,False,False,True,False,,,False
20139,301,54.0,43.0,,,,,56.0,,82.3,42.1,3.5,101.1,,,41.0,-247.0,-258.0,,,,,-245.0,,-218.7,-258.9,-297.5,-199.9,,,-260.0,False,,,,,True,,True,False,False,True,,,False
20141,51,24.0,0.0,,,,,40.0,,46.4,3.6,0.2,,,,57.0,-27.0,-51.0,,,,,-11.0,,-4.6,-47.4,-50.8,,,,6.0,False,,,,,True,,True,False,False,,,,True
20143,101,192.0,143.0,,,,,45.0,,328.1,10.2,4.5,,,,228.0,91.0,42.0,,,,,-56.0,,227.1,-90.8,-96.5,,,,127.0,True,,,,,True,,False,True,False,,,,False
20145,190,0.0,18.0,,,,,91.0,,1.2,18.3,,0.0,,,0.0,-190.0,-172.0,,,,,-99.0,,-188.8,-171.7,,-190.0,,,-190.0,True,,,,,True,,True,True,,True,,,False
20147,213,72.0,0.0,,,,,60.0,,94.2,1.5,15.6,0.0,,,14.0,-141.0,-213.0,,,,,-153.0,,-118.8,-211.5,-197.4,-213.0,,,-199.0,False,,,,,False,,True,False,False,False,,,False
20149,297,78.0,116.0,,,,,181.0,,132.3,97.6,1.0,169.2,,,134.0,-219.0,-181.0,,,,,-116.0,,-164.7,-199.4,-296.0,-127.8,,,-163.0,True,,,,,True,,True,True,False,True,,,True
20151,350,60.0,30.0,,,,,93.0,,63.6,13.0,10.8,,,,47.0,-290.0,-320.0,,,,,-257.0,,-286.4,-337.0,-339.2,,,,-303.0,False,,,,,True,,True,False,False,,,,False
20153,90,102.0,4.0,,,,,20.0,,278.3,57.3,,,,,51.0,12.0,-86.0,,,,,-70.0,,188.3,-32.7,,,,,-39.0,False,,,,,False,,False,False,,,,,False
20155,2702,1644.0,4502.0,,,,,732.0,,1794.2,323.2,1055.2,0.0,1854.1,,1388.0,-1058.0,1800.0,,,,,-1970.0,,-907.8,-2378.8,-1646.8,-2702.0,-847.9,,-1314.0,False,,,,,False,,True,False,False,False,True,,False
20157,189,42.0,2.0,,,,,47.0,,49.5,7.9,3.6,,,,48.0,-147.0,-187.0,,,,,-142.0,,-139.5,-181.1,-185.4,,,,-141.0,False,,,,,True,,True,False,False,,,,True
20159,234,84.0,75.0,,,,,81.0,,69.8,23.2,4.0,,,,32.0,-150.0,-159.0,,,,,-153.0,,-164.2,-210.8,-230.0,,,,-202.0,False,,,,,False,,False,False,False,,,,False
20161,1200,528.0,214.0,,,,,672.0,,449.4,129.3,13.2,0.0,1917.5,,80.0,-672.0,-986.0,,,,,-528.0,,-750.6,-1070.7,-1186.8,-1200.0,717.5,,-1120.0,False,,,,,True,,False,False,False,False,False,,False
20163,156,84.0,42.0,,,,,61.0,,101.1,11.7,2.6,0.0,,,51.0,-72.0,-114.0,,,,,-95.0,,-54.9,-144.3,-153.4,-156.0,,,-105.0,False,,,,,False,,True,False,False,False,,,False
20165,100,0.0,0.0,,,,,23.0,,1.9,15.3,,,,,13.0,-100.0,-100.0,,,,,-77.0,,-98.1,-84.7,,,,,-87.0,False,,,,,True,,True,True,,,,,True
20167,321,174.0,37.0,,,,,71.0,,169.8,42.3,,51.3,,,126.0,-147.0,-284.0,,,,,-250.0,,-151.2,-278.7,,-269.7,,,-195.0,False,,,,,False,,False,False,,False,,,False
20169,1120,576.0,568.0,,,,,427.0,,571.8,269.9,72.1,378.5,,,372.0,-544.0,-552.0,,,,,-693.0,,-548.2,-850.1,-1047.9,-741.5,,,-748.0,False,,,,,False,,False,False,False,False,,,False
20171,175,78.0,0.0,,,,,42.0,,96.6,14.5,14.0,0.0,,,100.0,-97.0,-175.0,,,,,-133.0,,-78.4,-160.5,-161.0,-175.0,,,-75.0,False,,,,,False,,True,False,False,False,,,True
20173,13637,2580.0,2632.0,,,,,2692.0,,2289.8,3614.4,2824.2,608.7,1355.4,,2169.0,-11057.0,-11005.0,,,,,-10945.0,,-11347.2,-10022.6,-10812.8,-13028.3,-12281.6,,-11468.0,True,,,,,True,,False,True,True,False,False,,False
20175,856,498.0,324.0,,,,,508.0,,284.7,231.5,170.2,21.8,148.2,,0.0,-358.0,-532.0,,,,,-348.0,,-571.3,-624.5,-685.8,-834.2,-707.8,,-856.0,False,,,,,True,,False,False,False,False,False,,False
20177,3361,810.0,608.0,,,,,1114.0,,803.6,668.2,134.4,460.6,428.6,,902.0,-2551.0,-2753.0,,,,,-2247.0,,-2557.4,-2692.8,-3226.6,-2900.4,-2932.4,,-2459.0,False,,,,,True,,False,False,False,False,False,,True
20179,225,156.0,3.0,,,,,21.0,,456.8,1.4,2.2,,,,75.0,-69.0,-222.0,,,,,-204.0,,231.8,-223.6,-222.8,,,,-150.0,False,,,,,False,,False,False,False,,,,False
20181,285,396.0,94.0,,,,,31.0,,818.9,8.8,407.0,6.1,,,232.0,111.0,-191.0,,,,,-254.0,,533.9,-276.2,122.0,-278.9,,,-53.0,False,,,,,False,,False,False,False,False,,,True
20183,95,18.0,0.0,,,,,42.0,,57.7,3.0,0.3,,,,69.0,-77.0,-95.0,,,,,-53.0,,-37.3,-92.0,-94.7,,,,-26.0,False,,,,,True,,True,False,False,,,,True
20185,110,18.0,0.0,,,,,46.0,,24.1,19.2,6.5,,,,18.0,-92.0,-110.0,,,,,-64.0,,-85.9,-90.8,-103.5,,,,-92.0,False,,,,,True,,True,True,False,,,,False
20187,56,0.0,0.0,,,,,30.0,,0.8,3.7,1.4,,,,0.0,-56.0,-56.0,,,,,-26.0,,-55.2,-52.3,-54.6,,,,-56.0,False,,,,,True,,True,True,True,,,,False
20189,195,102.0,45.0,,,,,71.0,,121.1,24.0,16.4,0.0,,,52.0,-93.0,-150.0,,,,,-124.0,,-73.9,-171.0,-178.6,-195.0,,,-143.0,False,,,,,False,,True,False,False,False,,,False
20191,431,60.0,60.0,,,,,154.0,,84.3,76.4,6.3,146.2,,,39.0,-371.0,-371.0,,,,,-277.0,,-346.7,-354.6,-424.7,-284.8,,,-392.0,False,,,,,True,,True,True,False,True,,,False
20193,387,156.0,93.0,,,,,67.0,,182.1,10.9,,0.0,,,0.0,-231.0,-294.0,,,,,-320.0,,-204.9,-376.1,,-387.0,,,-387.0,False,,,,,False,,True,False,,False,,,False
20195,125,30.0,0.0,,,,,23.0,,31.3,7.5,3.0,,,,14.0,-95.0,-125.0,,,,,-102.0,,-93.7,-117.5,-122.0,,,,-111.0,False,,,,,False,,True,False,False,,,,False
20197,204,12.0,0.0,,,,,26.0,,13.3,14.6,2.6,,,,10.0,-192.0,-204.0,,,,,-178.0,,-190.7,-189.4,-201.4,,,,-194.0,False,,,,,True,,True,True,False,,,,False
20199,113,0.0,0.0,,,,,18.0,,3.6,3.7,,,,,1.0,-113.0,-113.0,,,,,-95.0,,-109.4,-109.3,,,,,-112.0,False,,,,,True,,True,True,,,,,True
20201,239,24.0,0.0,,,,,40.0,,31.7,11.5,,,,,43.0,-215.0,-239.0,,,,,-199.0,,-207.3,-227.5,,,,,-196.0,False,,,,,True,,True,False,,,,,True
20203,116,6.0,0.0,,,,,24.0,,6.7,1.7,,,,,13.0,-110.0,-116.0,,,,,-92.0,,-109.3,-114.3,,,,,-103.0,False,,,,,True,,True,False,,,,,True
20205,161,90.0,0.0,,,,,57.0,,118.9,22.6,5.3,,,,219.0,-71.0,-161.0,,,,,-104.0,,-42.1,-138.4,-155.7,,,,58.0,False,,,,,False,,True,False,False,,,,True
20207,35,42.0,,,,,,28.0,,111.4,1.5,0.7,,,,84.0,7.0,,,,,,-7.0,,76.4,-33.5,-34.3,,,,49.0,,,,,,False,,False,False,False,,,,False
20209,2941,2034.0,2306.0,,,,,1344.0,,1415.2,728.4,589.1,17.4,1004.6,,3001.0,-907.0,-635.0,,,,,-1597.0,,-1525.8,-2212.6,-2351.9,-2923.6,-1936.4,,60.0,True,,,,,False,,False,False,False,False,False,,True
21001,305,270.0,142.0,,,,,192.0,,217.6,77.9,234.8,60.5,,,370.0,-35.0,-163.0,,,,,-113.0,,-87.4,-227.1,-70.2,-244.5,,,65.0,False,,,,,False,,False,False,False,False,,,False
21003,226,276.0,473.0,,,,,198.0,,248.8,172.6,39.8,66.2,,,180.0,50.0,247.0,,,,,-28.0,,22.8,-53.4,-186.2,-159.8,,,-46.0,False,,,,,True,,True,False,False,False,,,True
21005,254,78.0,96.0,,,,,68.0,,104.7,75.9,17.1,194.8,,,83.0,-176.0,-158.0,,,,,-186.0,,-149.3,-178.1,-236.9,-59.2,,,-171.0,True,,,,,False,,True,False,False,True,,,True
21007,72,12.0,0.0,,,,,46.0,,11.5,15.0,3.4,,,,6.0,-60.0,-72.0,,,,,-26.0,,-60.5,-57.0,-68.6,,,,-66.0,False,,,,,True,,False,True,False,,,,False
21009,955,222.0,34.0,,,,,392.0,,200.7,242.6,58.0,186.7,,,102.0,-733.0,-921.0,,,,,-563.0,,-754.3,-712.4,-897.0,-768.3,,,-853.0,False,,,,,True,,False,True,False,False,,,False
21011,137,12.0,1.0,,,,,104.0,,14.8,30.5,8.4,,,,17.0,-125.0,-136.0,,,,,-33.0,,-122.2,-106.5,-128.6,,,,-120.0,False,,,,,True,,True,True,False,,,,True
21013,594,168.0,164.0,,,,,321.0,,113.1,139.6,135.6,1.1,,,111.0,-426.0,-430.0,,,,,-273.0,,-480.9,-454.4,-458.4,-592.9,,,-483.0,False,,,,,True,,False,False,False,False,,,False
21015,2127,606.0,800.0,,,,,758.0,,448.3,700.7,224.0,650.3,620.9,,739.0,-1521.0,-1327.0,,,,,-1369.0,,-1678.7,-1426.3,-1903.0,-1476.7,-1506.1,,-1388.0,True,,,,,True,,False,True,False,True,True,,True
21017,252,162.0,177.0,,,,,175.0,,163.0,70.8,81.2,113.1,,,104.0,-90.0,-75.0,,,,,-77.0,,-89.0,-181.2,-170.8,-138.9,,,-148.0,True,,,,,True,,True,False,False,False,,,False
21019,909,288.0,322.0,,,,,263.0,,300.2,180.6,61.8,222.1,,,181.0,-621.0,-587.0,,,,,-646.0,,-608.8,-728.4,-847.2,-686.9,,,-728.0,True,,,,,False,,True,False,False,False,,,False
21021,458,246.0,343.0,,,,,195.0,,225.7,102.6,91.0,336.6,,,256.0,-212.0,-115.0,,,,,-263.0,,-232.3,-355.4,-367.0,-121.4,,,-202.0,True,,,,,False,,False,False,False,True,,,True
21023,80,0.0,0.0,,,,,60.0,,2.6,6.1,2.9,,,,6.0,-80.0,-80.0,,,,,-20.0,,-77.4,-73.9,-77.1,,,,-74.0,False,,,,,True,,True,True,True,,,,True
21025,192,30.0,20.0,,,,,88.0,,25.6,42.0,1.6,23.8,,,31.0,-162.0,-172.0,,,,,-104.0,,-166.4,-149.9,-190.4,-168.2,,,-161.0,False,,,,,True,,False,True,False,False,,,True
21027,263,36.0,42.0,,,,,87.0,,52.3,56.1,7.1,97.5,,,54.0,-227.0,-221.0,,,,,-176.0,,-210.7,-206.9,-255.9,-165.5,,,-209.0,True,,,,,True,,True,True,False,True,,,True
21029,1465,588.0,801.0,,,,,377.0,,503.3,441.4,487.1,280.0,,,937.0,-877.0,-664.0,,,,,-1088.0,,-961.7,-1023.6,-977.9,-1185.0,,,-528.0,True,,,,,False,,False,False,False,False,,,True
21031,141,120.0,0.0,,,,,94.0,,100.3,61.0,18.6,13.8,,,211.0,-21.0,-141.0,,,,,-47.0,,-40.7,-80.0,-122.4,-127.2,,,70.0,False,,,,,False,,False,False,False,False,,,False
21033,292,126.0,116.0,,,,,120.0,,98.8,35.9,15.5,41.3,,,55.0,-166.0,-176.0,,,,,-172.0,,-193.2,-256.1,-276.5,-250.7,,,-237.0,False,,,,,False,,False,False,False,False,,,False
21035,772,606.0,812.0,,,,,369.0,,484.4,184.8,289.7,208.0,,,307.0,-166.0,40.0,,,,,-403.0,,-287.6,-587.2,-482.3,-564.0,,,-465.0,True,,,,,False,,False,False,False,False,,,False
21037,1488,342.0,402.0,,,,,642.0,,252.3,300.5,248.0,670.8,,,341.0,-1146.0,-1086.0,,,,,-846.0,,-1235.7,-1187.5,-1240.0,-817.2,,,-1147.0,True,,,,,True,,False,False,False,True,,,False
21039,93,12.0,0.0,,,,,40.0,,11.2,15.5,8.4,,,,4.0,-81.0,-93.0,,,,,-53.0,,-81.8,-77.5,-84.6,,,,-89.0,False,,,,,True,,False,True,False,,,,False
21041,94,24.0,0.0,,,,,75.0,,20.7,19.4,5.4,0.0,,,12.0,-70.0,-94.0,,,,,-19.0,,-73.3,-74.6,-88.6,-94.0,,,-82.0,False,,,,,True,,False,False,False,False,,,False
21043,358,216.0,341.0,,,,,122.0,,306.6,174.1,29.7,181.6,,,263.0,-142.0,-17.0,,,,,-236.0,,-51.4,-183.9,-328.3,-176.4,,,-95.0,True,,,,,False,,True,False,False,False,,,True
21045,174,18.0,0.0,,,,,95.0,,19.4,22.7,0.5,16.0,,,35.0,-156.0,-174.0,,,,,-79.0,,-154.6,-151.3,-173.5,-158.0,,,-139.0,False,,,,,True,,True,True,False,False,,,True
21047,1149,816.0,761.0,,,,,691.0,,621.3,440.2,158.7,93.5,674.4,,709.0,-333.0,-388.0,,,,,-458.0,,-527.7,-708.8,-990.3,-1055.5,-474.6,,-440.0,False,,,,,False,,False,False,False,False,False,,False
21049,407,222.0,411.0,,,,,197.0,,285.3,113.6,38.8,172.5,,,527.0,-185.0,4.0,,,,,-210.0,,-121.7,-293.4,-368.2,-234.5,,,120.0,True,,,,,False,,True,False,False,False,,,True
21051,558,114.0,68.0,,,,,210.0,,100.7,128.8,46.5,0.0,,,111.0,-444.0,-490.0,,,,,-348.0,,-457.3,-429.2,-511.5,-558.0,,,-447.0,False,,,,,True,,False,True,False,False,,,False
21053,199,108.0,122.0,,,,,125.0,,74.2,35.4,19.2,24.6,,,43.0,-91.0,-77.0,,,,,-74.0,,-124.8,-163.6,-179.8,-174.4,,,-156.0,True,,,,,True,,False,False,False,False,,,False
21055,86,48.0,0.0,,,,,79.0,,27.9,20.1,5.3,17.5,,,99.0,-38.0,-86.0,,,,,-7.0,,-58.1,-65.9,-80.7,-68.5,,,13.0,False,,,,,True,,False,False,False,False,,,True
21057,98,18.0,0.0,,,,,55.0,,20.1,8.3,0.8,2.5,,,57.0,-80.0,-98.0,,,,,-43.0,,-77.9,-89.7,-97.2,-95.5,,,-41.0,False,,,,,True,,True,False,False,False,,,True
21059,1364,1056.0,1730.0,,,,,719.0,,956.2,814.6,681.2,742.3,816.9,,1031.0,-308.0,366.0,,,,,-645.0,,-407.8,-549.4,-682.8,-621.7,-547.1,,-333.0,False,,,,,False,,False,False,False,False,False,,False
21061,183,48.0,42.0,,,,,64.0,,49.4,39.8,11.6,43.3,,,103.0,-135.0,-141.0,,,,,-119.0,,-133.6,-143.2,-171.4,-139.7,,,-80.0,False,,,,,True,,True,False,False,False,,,True
