,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
21029,1563,462.0,,,369.0,,268.4,451.5,364.2,578.0,-1101.0,,,-1194.0,,-1294.6,-1111.5,-1198.8,-985.0,,,False,,False,False,False,True
21031,161,35.0,,,103.0,,2.3,29.1,18.6,88.0,-126.0,,,-58.0,,-158.7,-131.9,-142.4,-73.0,,,True,,False,False,False,True
21033,313,105.0,,,129.0,,8.2,14.4,81.8,62.0,-208.0,,,-184.0,,-304.8,-298.6,-231.2,-251.0,,,True,,False,False,False,False
21035,873,483.0,,,374.0,,84.2,68.5,777.0,378.0,-390.0,,,-499.0,,-788.8,-804.5,-96.0,-495.0,,,False,,False,False,True,False
21037,1545,322.0,,,560.0,,149.8,129.7,175.4,268.0,-1223.0,,,-985.0,,-1395.2,-1415.3,-1369.6,-1277.0,,,True,,False,False,False,False
21039,95,35.0,,,43.0,,6.2,3.3,,14.0,-60.0,,,-52.0,,-88.8,-91.7,,-81.0,,,True,,False,False,,False
21041,98,28.0,,,81.0,,1.1,0.0,17.4,18.0,-70.0,,,-17.0,,-96.9,-98.0,-80.6,-80.0,,,True,,False,False,False,False
21043,394,245.0,,,144.0,,42.5,111.2,117.4,342.0,-149.0,,,-250.0,,-351.5,-282.8,-276.6,-52.0,,,False,,False,False,False,True
21045,177,70.0,,,98.0,,12.0,40.1,39.5,269.0,-107.0,,,-79.0,,-165.0,-136.9,-137.5,92.0,,,True,,False,False,False,True
21047,1285,763.0,,,773.0,,189.5,313.9,444.1,234.0,-522.0,,,-512.0,,-1095.5,-971.1,-840.9,-1051.0,,,True,,False,False,False,False
21049,444,322.0,,,182.0,,68.6,47.0,203.0,703.0,-122.0,,,-262.0,,-375.4,-397.0,-241.0,259.0,,,False,,False,False,False,False
21051,577,133.0,,,219.0,,55.3,30.7,73.9,61.0,-444.0,,,-358.0,,-521.7,-546.3,-503.1,-516.0,,,True,,False,False,False,False
21053,217,140.0,,,131.0,,31.1,178.5,,61.0,-77.0,,,-86.0,,-185.9,-38.5,,-156.0,,,False,,False,True,,False
21055,94,14.0,,,90.0,,0.3,12.8,58.7,2.0,-80.0,,,-4.0,,-93.7,-81.2,-35.3,-92.0,,,True,,False,False,True,False
21057,101,42.0,,,63.0,,5.3,18.5,,46.0,-59.0,,,-38.0,,-95.7,-82.5,,-55.0,,,True,,False,False,,True
21059,1540,938.0,,,677.0,,734.5,699.5,551.6,737.0,-602.0,,,-863.0,,-805.5,-840.5,-988.4,-803.0,,,False,,False,False,False,False
21061,192,35.0,,,73.0,,2.3,4.6,27.1,38.0,-157.0,,,-119.0,,-189.7,-187.4,-164.9,-154.0,,,True,,False,False,False,True
21063,516,35.0,,,42.0,,3.1,4.1,,14.0,-481.0,,,-474.0,,-512.9,-511.9,,-502.0,,,True,,False,False,,False
21065,219,252.0,,,128.0,,234.6,26.9,,93.0,33.0,,,-91.0,,15.6,-192.1,,-126.0,,,False,,True,False,,False
21067,8236,7084.0,,,2705.0,,5118.2,1675.9,4428.9,4571.0,-1152.0,,,-5531.0,,-3117.8,-6560.1,-3807.1,-3665.0,,,False,,False,False,False,False
21069,205,21.0,,,131.0,,26.2,7.9,14.8,7.0,-184.0,,,-74.0,,-178.8,-197.1,-190.2,-198.0,,,True,,True,False,False,False
21071,816,210.0,,,143.0,,85.1,42.6,101.7,534.0,-606.0,,,-673.0,,-730.9,-773.4,-714.3,-282.0,,,False,,False,False,False,True
21073,530,413.0,,,314.0,,77.5,153.2,228.2,437.0,-117.0,,,-216.0,,-452.5,-376.8,-301.8,-93.0,,,False,,False,False,False,True
21075,106,189.0,,,52.0,,27.8,24.7,189.1,96.0,83.0,,,-54.0,,-78.2,-81.3,83.1,-10.0,,,True,,True,True,False,True
21077,81,7.0,,,37.0,,0.0,7.6,5.3,1.0,-74.0,,,-44.0,,-81.0,-73.4,-75.7,-80.0,,,True,,False,True,False,False
21079,319,154.0,,,91.0,,98.3,118.5,159.6,285.0,-165.0,,,-228.0,,-220.7,-200.5,-159.4,-34.0,,,False,,False,False,True,True
21081,356,147.0,,,105.0,,21.7,29.7,67.2,350.0,-209.0,,,-251.0,,-334.3,-326.4,-288.8,-6.0,,,False,,False,False,False,True
21083,786,266.0,,,370.0,,52.1,210.9,111.1,290.0,-520.0,,,-416.0,,-733.9,-575.1,-674.9,-496.0,,,True,,False,False,False,True
21085,419,84.0,,,168.0,,10.0,44.4,221.4,49.0,-335.0,,,-251.0,,-409.0,-374.6,-197.6,-370.0,,,True,,False,False,True,False
21087,179,98.0,,,88.0,,8.3,7.9,,41.0,-81.0,,,-91.0,,-170.7,-171.1,,-138.0,,,False,,False,False,,False
21089,637,350.0,,,240.0,,114.5,278.7,273.5,249.0,-287.0,,,-397.0,,-522.5,-358.3,-363.5,-388.0,,,False,,False,False,False,False
21091,183,84.0,,,48.0,,15.5,29.4,38.6,79.0,-99.0,,,-135.0,,-167.5,-153.6,-144.4,-104.0,,,False,,False,False,False,False
21093,2321,749.0,,,709.0,,123.4,120.0,555.8,511.0,-1572.0,,,-1612.0,,-2197.6,-2201.0,-1765.2,-1810.0,,,False,,False,False,False,False
21095,325,651.0,,,281.0,,954.9,231.7,285.6,546.0,326.0,,,-44.0,,629.9,-93.3,-39.4,221.0,,,True,,False,True,True,True
21097,219,77.0,,,116.0,,26.3,6.5,33.0,70.0,-142.0,,,-103.0,,-192.7,-212.5,-186.0,-149.0,,,True,,False,False,False,False
21099,504,98.0,,,149.0,,6.6,20.1,107.6,72.0,-406.0,,,-355.0,,-497.4,-483.9,-396.4,-432.0,,,True,,False,False,True,False
21101,954,1176.0,,,294.0,,1433.3,134.5,642.8,871.0,222.0,,,-660.0,,479.3,-819.5,-311.2,-83.0,,,False,,False,False,False,True
21103,245,63.0,,,83.0,,2.8,65.7,52.6,30.0,-182.0,,,-162.0,,-242.2,-179.3,-192.4,-215.0,,,True,,False,True,False,False
21105,71,28.0,,,37.0,,13.2,2.9,,15.0,-43.0,,,-34.0,,-57.8,-68.1,,-56.0,,,True,,False,False,,False
21107,953,336.0,,,325.0,,262.8,231.3,186.8,300.0,-617.0,,,-628.0,,-690.2,-721.7,-766.2,-653.0,,,False,,False,False,False,False
21109,238,112.0,,,125.0,,18.4,57.0,180.9,41.0,-126.0,,,-113.0,,-219.6,-181.0,-57.1,-197.0,,,True,,False,False,True,False
21111,16086,7938.0,,,4346.0,,3348.5,9590.7,4738.1,6679.0,-8148.0,,,-11740.0,,-12737.5,-6495.3,-11347.9,-9407.0,,,False,,False,True,False,False
21113,889,371.0,,,387.0,,142.1,203.4,156.9,36.0,-518.0,,,-502.0,,-746.9,-685.6,-732.1,-853.0,,,True,,False,False,False,False
21115,490,56.0,,,121.0,,1.6,5.2,,133.0,-434.0,,,-369.0,,-488.4,-484.8,,-357.0,,,True,,False,False,,True
21117,2544,679.0,,,1234.0,,188.0,454.8,521.2,784.0,-1865.0,,,-1310.0,,-2356.0,-2089.2,-2022.8,-1760.0,,,True,,False,False,False,True
21119,279,217.0,,,49.0,,76.0,9.8,230.5,46.0,-62.0,,,-230.0,,-203.0,-269.2,-48.5,-233.0,,,False,,False,False,True,False
21121,627,287.0,,,405.0,,187.4,92.6,113.0,235.0,-340.0,,,-222.0,,-439.6,-534.4,-514.0,-392.0,,,True,,False,False,False,False
21123,362,147.0,,,82.0,,24.9,19.4,121.8,350.0,-215.0,,,-280.0,,-337.1,-342.6,-240.2,-12.0,,,False,,False,False,False,True
21125,1247,973.0,,,603.0,,304.9,62.5,355.6,699.0,-274.0,,,-644.0,,-942.1,-1184.5,-891.4,-548.0,,,False,,False,False,False,False
21127,277,42.0,,,68.0,,4.5,13.1,25.4,115.0,-235.0,,,-209.0,,-272.5,-263.9,-251.6,-162.0,,,True,,False,False,False,True
21129,828,7.0,,,35.0,,0.9,0.5,,343.0,-821.0,,,-793.0,,-827.1,-827.5,,-485.0,,,True,,False,False,,True
21131,114,105.0,,,56.0,,17.3,21.9,40.8,68.0,-9.0,,,-58.0,,-96.7,-92.1,-73.2,-46.0,,,False,,False,False,False,False
21133,275,308.0,,,95.0,,353.7,225.1,138.2,308.0,33.0,,,-180.0,,78.7,-49.9,-136.8,33.0,,,False,,False,False,False,False
21135,221,70.0,,,55.0,,14.0,4.4,134.1,187.0,-151.0,,,-166.0,,-207.0,-216.6,-86.9,-34.0,,,False,,False,False,True,True
21137,326,231.0,,,133.0,,151.6,50.2,101.2,420.0,-95.0,,,-193.0,,-174.4,-275.8,-224.8,94.0,,,False,,False,False,False,True
21139,152,42.0,,,53.0,,9.1,6.6,59.8,21.0,-110.0,,,-99.0,,-142.9,-145.4,-92.2,-131.0,,,True,,False,False,True,False
21141,541,189.0,,,293.0,,23.3,36.3,188.5,377.0,-352.0,,,-248.0,,-517.7,-504.7,-352.5,-164.0,,,True,,False,False,False,True
21143,96,70.0,,,47.0,,5.5,9.6,84.1,63.0,-26.0,,,-49.0,,-90.5,-86.4,-11.9,-33.0,,,False,,False,False,True,False
21145,1491,378.0,,,531.0,,93.0,290.4,372.8,435.0,-1113.0,,,-960.0,,-1398.0,-1200.6,-1118.2,-1056.0,,,True,,False,False,False,True
21147,150,252.0,,,100.0,,53.6,84.5,306.8,314.0,102.0,,,-50.0,,-96.4,-65.5,156.8,164.0,,,True,,True,True,False,False
21149,265,91.0,,,55.0,,7.3,52.3,66.1,98.0,-174.0,,,-210.0,,-257.7,-212.7,-198.9,-167.0,,,False,,False,False,False,True
21151,1443,1127.0,,,706.0,,278.2,434.5,994.3,549.0,-316.0,,,-737.0,,-1164.8,-1008.5,-448.7,-894.0,,,False,,False,False,False,False
21153,273,112.0,,,53.0,,12.7,18.1,,224.0,-161.0,,,-220.0,,-260.3,-254.9,,-49.0,,,False,,False,False,,True
21155,622,133.0,,,116.0,,27.5,144.6,99.3,216.0,-489.0,,,-506.0,,-594.5,-477.4,-522.7,-406.0,,,False,,False,True,False,True
21157,503,266.0,,,162.0,,43.1,222.7,149.4,157.0,-237.0,,,-341.0,,-459.9,-280.3,-353.6,-346.0,,,False,,False,False,False,False
21159,281,35.0,,,39.0,,15.6,2.5,,48.0,-246.0,,,-242.0,,-265.4,-278.5,,-233.0,,,True,,False,False,,True
21161,214,49.0,,,118.0,,11.8,46.9,91.1,114.0,-165.0,,,-96.0,,-202.2,-167.1,-122.9,-100.0,,,True,,False,False,True,True
21163,373,175.0,,,103.0,,30.4,70.5,57.9,90.0,-198.0,,,-270.0,,-342.6,-302.5,-315.1,-283.0,,,False,,False,False,False,False
21165,54,105.0,,,34.0,,4.7,67.7,43.4,147.0,51.0,,,-20.0,,-49.3,13.7,-10.6,93.0,,,True,,True,True,True,False
21167,322,231.0,,,101.0,,44.6,106.4,110.4,256.0,-91.0,,,-221.0,,-277.4,-215.6,-211.6,-66.0,,,False,,False,False,False,True
21169,222,98.0,,,57.0,,18.5,67.8,44.6,127.0,-124.0,,,-165.0,,-203.5,-154.2,-177.4,-95.0,,,False,,False,False,False,True
21171,437,91.0,,,121.0,,13.1,35.1,60.2,173.0,-346.0,,,-316.0,,-423.9,-401.9,-376.8,-264.0,,,True,,False,False,False,True
21173,503,147.0,,,196.0,,19.7,31.6,110.3,40.0,-356.0,,,-307.0,,-483.3,-471.4,-392.7,-463.0,,,True,,False,False,False,False
21175,202,63.0,,,100.0,,10.3,26.2,66.8,161.0,-139.0,,,-102.0,,-191.7,-175.8,-135.2,-41.0,,,True,,False,False,True,True
21177,462,245.0,,,252.0,,99.4,72.2,136.9,110.0,-217.0,,,-210.0,,-362.6,-389.8,-325.1,-352.0,,,True,,False,False,False,False
21179,1381,182.0,,,215.0,,37.9,80.8,152.9,130.0,-1199.0,,,-1166.0,,-1343.1,-1300.2,-1228.1,-1251.0,,,True,,False,False,False,False
21181,110,98.0,,,57.0,,7.5,92.0,51.9,181.0,-12.0,,,-53.0,,-102.5,-18.0,-58.1,71.0,,,False,,False,False,False,False
21183,369,154.0,,,217.0,,17.0,131.3,83.0,249.0,-215.0,,,-152.0,,-352.0,-237.7,-286.0,-120.0,,,True,,False,False,False,True
21185,994,518.0,,,334.0,,96.8,39.7,416.3,395.0,-476.0,,,-660.0,,-897.2,-954.3,-577.7,-599.0,,,False,,False,False,False,False
21187,71,7.0,,,68.0,,0.4,17.2,,3.0,-64.0,,,-3.0,,-70.6,-53.8,,-68.0,,,True,,False,True,,False
21189,132,70.0,,,31.0,,4.4,14.7,,132.0,-62.0,,,-101.0,,-127.6,-117.3,,0.0,,,False,,False,False,,True
21191,198,0.0,,,83.0,,0.0,9.9,21.6,2.0,-198.0,,,-115.0,,-198.0,-188.1,-176.4,-196.0,,,True,,True,True,True,True
21193,519,98.0,,,264.0,,24.0,5.2,59.7,140.0,-421.0,,,-255.0,,-495.0,-513.8,-459.3,-379.0,,,True,,False,False,False,True
21195,1136,357.0,,,309.0,,102.0,34.1,132.1,627.0,-779.0,,,-827.0,,-1034.0,-1101.9,-1003.9,-509.0,,,False,,False,False,False,True
21197,314,56.0,,,56.0,,58.7,99.6,,122.0,-258.0,,,-258.0,,-255.3,-214.4,,-192.0,,,False,,True,True,,True
21199,566,308.0,,,805.0,,63.5,47.9,198.3,186.0,-258.0,,,239.0,,-502.5,-518.1,-367.7,-380.0,,,True,,False,False,False,False
21201,59,0.0,,,29.0,,,0.0,,0.0,-59.0,,,-30.0,,,-59.0,,-59.0,,,True,,,False,,False
21203,281,140.0,,,136.0,,25.9,32.0,98.9,167.0,-141.0,,,-145.0,,-255.1,-248.9,-182.1,-114.0,,,False,,False,False,False,True
21205,397,301.0,,,284.0,,100.7,320.7,345.8,372.0,-96.0,,,-113.0,,-296.3,-76.3,-51.2,-25.0,,,False,,False,True,True,True
21207,252,119.0,,,152.0,,34.5,217.3,84.0,121.0,-133.0,,,-100.0,,-217.5,-34.7,-168.0,-131.0,,,True,,False,True,False,True
21209,717,413.0,,,337.0,,245.1,194.5,265.3,556.0,-304.0,,,-380.0,,-471.9,-522.5,-451.7,-161.0,,,False,,False,False,False,True
21211,926,301.0,,,259.0,,104.9,241.6,216.8,243.0,-625.0,,,-667.0,,-821.1,-684.4,-709.2,-683.0,,,False,,False,False,False,False
21213,256,91.0,,,110.0,,12.1,86.0,79.1,66.0,-165.0,,,-146.0,,-243.9,-170.0,-176.9,-190.0,,,True,,False,False,False,False
21215,329,77.0,,,48.0,,10.6,48.1,34.7,39.0,-252.0,,,-281.0,,-318.4,-280.9,-294.3,-290.0,,,False,,False,False,False,False
21217,493,182.0,,,222.0,,99.5,105.0,117.2,338.0,-311.0,,,-271.0,,-393.5,-388.0,-375.8,-155.0,,,True,,False,False,False,True
21219,187,56.0,,,103.0,,7.6,2.8,35.3,88.0,-131.0,,,-84.0,,-179.4,-184.2,-151.7,-99.0,,,True,,False,False,False,True
21221,171,84.0,,,134.0,,8.1,4.2,62.3,41.0,-87.0,,,-37.0,,-162.9,-166.8,-108.7,-130.0,,,True,,False,False,False,False
21223,76,35.0,,,38.0,,8.3,10.9,,25.0,-41.0,,,-38.0,,-67.7,-65.1,,-51.0,,,True,,False,False,,False
21225,305,343.0,,,91.0,,84.3,100.8,366.6,190.0,38.0,,,-214.0,,-220.7,-204.2,61.6,-115.0,,,False,,False,False,False,False
21227,2195,1148.0,,,1061.0,,667.6,182.7,926.8,631.0,-1047.0,,,-1134.0,,-1527.4,-2012.3,-1268.2,-1564.0,,,False,,False,False,False,False
21229,299,14.0,,,69.0,,1.8,7.8,20.7,11.0,-285.0,,,-230.0,,-297.2,-291.2,-278.3,-288.0,,,True,,False,False,True,False
21231,277,189.0,,,204.0,,61.9,193.2,71.7,141.0,-88.0,,,-73.0,,-215.1,-83.8,-205.3,-136.0,,,True,,False,True,False,False
21233,313,322.0,,,82.0,,115.3,87.3,153.6,234.0,9.0,,,-231.0,,-197.7,-225.7,-159.4,-79.0,,,False,,False,False,False,False
21235,855,833.0,,,472.0,,1425.0,42.8,334.0,638.0,-22.0,,,-383.0,,570.0,-812.1,-521.0,-217.0,,,False,,False,False,False,False
21237,115,63.0,,,47.0,,9.6,45.1,,187.0,-52.0,,,-68.0,,-105.4,-69.9,,72.0,,,False,,False,False,,False
21239,355,168.0,,,103.0,,96.2,98.6,79.8,119.0,-187.0,,,-252.0,,-258.8,-256.4,-275.2,-236.0,,,False,,False,False,False,False
22001,705,252.0,,,302.0,,72.2,150.5,126.4,140.0,-453.0,,,-403.0,,-632.8,-554.5,-578.6,-565.0,,,True,,False,False,False,False
22003,387,686.0,,,151.0,,622.0,1063.4,251.5,0.0,299.0,,,-236.0,,235.0,676.4,-135.5,-387.0,,,True,,True,False,True,False
22005,1532,476.0,,,412.0,,115.7,45.5,235.0,202.0,-1056.0,,,-1120.0,,-1416.3,-1486.5,-1297.0,-1330.0,,,False,,False,False,False,False
22007,223,56.0,,,82.0,,3.4,5.2,50.6,12.0,-167.0,,,-141.0,,-219.6,-217.8,-172.4,-211.0,,,True,,False,False,False,False
22009,437,350.0,,,204.0,,47.9,201.1,140.8,140.0,-87.0,,,-233.0,,-389.1,-235.9,-296.2,-297.0,,,False,,False,False,False,False
22011,264,161.0,,,243.0,,18.9,80.2,83.6,141.0,-103.0,,,-21.0,,-245.1,-183.8,-180.4,-123.0,,,True,,False,False,False,False
22013,246,119.0,,,80.0,,11.7,25.0,36.9,30.0,-127.0,,,-166.0,,-234.3,-221.0,-209.1,-216.0,,,False,,False,False,False,False
22015,2373,1120.0,,,707.0,,348.5,425.8,395.9,419.0,-1253.0,,,-1666.0,,-2024.5,-1947.2,-1977.1,-1954.0,,,False,,False,False,False,False
22017,3564,2156.0,,,1283.0,,1199.0,2434.4,1008.2,898.0,-1408.0,,,-2281.0,,-2365.0,-1129.6,-2555.8,-2666.0,,,False,,False,True,False,False
22019,2017,532.0,,,871.0,,365.1,1183.9,352.2,138.0,-1485.0,,,-1146.0,,-1651.9,-833.1,-1664.8,-1879.0,,,True,,False,True,False,False
22021,296,7.0,,,52.0,,8.9,1.4,24.9,2.0,-289.0,,,-244.0,,-287.1,-294.6,-271.1,-294.0,,,True,,True,False,True,False
22023,86,35.0,,,40.0,,2.4,2.5,20.2,11.0,-51.0,,,-46.0,,-83.6,-83.5,-65.8,-75.0,,,True,,False,False,False,False
22025,158,49.0,,,56.0,,1.9,9.7,111.4,22.0,-109.0,,,-102.0,,-156.1,-148.3,-46.6,-136.0,,,True,,False,False,True,False
22027,193,168.0,,,97.0,,49.8,123.3,110.9,102.0,-25.0,,,-96.0,,-143.2,-69.7,-82.1,-91.0,,,False,,False,False,False,False
22029,393,77.0,,,117.0,,6.9,2.1,60.7,33.0,-316.0,,,-276.0,,-386.1,-390.9,-332.3,-360.0,,,True,,False,False,False,False
22031,270,133.0,,,131.0,,46.2,8.0,82.6,49.0,-137.0,,,-139.0,,-223.8,-262.0,-187.4,-221.0,,,False,,False,False,False,False
22033,3541,1400.0,,,1441.0,,520.5,249.6,991.6,558.0,-2141.0,,,-2100.0,,-3020.5,-3291.4,-2549.4,-2983.0,,,True,,False,False,False,False
22035,127,42.0,,,67.0,,0.0,21.4,19.2,0.0,-85.0,,,-60.0,,-127.0,-105.6,-107.8,-127.0,,,True,,False,False,False,False
22037,332,49.0,,,127.0,,0.2,9.4,2325.1,0.0,-283.0,,,-205.0,,-331.8,-322.6,1993.1,-332.0,,,True,,False,False,False,False
22039,431,154.0,,,242.0,,29.2,85.0,96.2,70.0,-277.0,,,-189.0,,-401.8,-346.0,-334.8,-361.0,,,True,,False,False,False,False
22041,426,182.0,,,96.0,,31.2,18.4,179.9,0.0,-244.0,,,-330.0,,-394.8,-407.6,-246.1,-426.0,,,False,,False,False,False,False
22043,181,35.0,,,92.0,,5.0,28.2,31.4,7.0,-146.0,,,-89.0,,-176.0,-152.8,-149.6,-174.0,,,True,,False,False,False,False
22045,493,371.0,,,283.0,,154.3,488.4,142.4,163.0,-122.0,,,-210.0,,-338.7,-4.6,-350.6,-330.0,,,False,,False,True,False,False
22047,394,49.0,,,139.0,,5.9,22.0,68.2,22.0,-345.0,,,-255.0,,-388.1,-371.9,-325.8,-372.0,,,True,,False,False,True,False
22049,429,245.0,,,74.0,,54.6,104.3,264.4,88.0,-184.0,,,-355.0,,-374.4,-324.7,-164.6,-341.0,,,False,,False,False,True,False
22051,3251,1568.0,,,1261.0,,895.4,1299.5,1048.9,565.0,-1683.0,,,-1990.0,,-2355.6,-1951.5,-2202.1,-2686.0,,,False,,False,False,False,False
22053,372,175.0,,,187.0,,43.4,3.3,70.1,139.0,-197.0,,,-185.0,,-328.6,-368.7,-301.9,-233.0,,,True,,False,False,False,False
22055,2105,784.0,,,928.0,,516.3,442.2,296.2,275.0,-1321.0,,,-1177.0,,-1588.7,-1662.8,-1808.8,-1830.0,,,True,,False,False,False,False
22057,765,476.0,,,482.0,,89.8,83.0,450.5,107.0,-289.0,,,-283.0,,-675.2,-682.0,-314.5,-658.0,,,True,,False,False,False,False
22059,397,14.0,,,107.0,,12.2,0.0,32.3,2.0,-383.0,,,-290.0,,-384.8,-397.0,-364.7,-395.0,,,True,,False,False,True,False
22061,915,973.0,,,322.0,,577.6,503.1,267.1,229.0,58.0,,,-593.0,,-337.4,-411.9,-647.9,-686.0,,,False,,False,False,False,False
22063,1631,511.0,,,423.0,,268.1,426.5,220.4,249.0,-1120.0,,,-1208.0,,-1362.9,-1204.5,-1410.6,-1382.0,,,False,,False,False,False,False
22065,137,112.0,,,83.0,,9.3,32.5,91.2,152.0,-25.0,,,-54.0,,-127.7,-104.5,-45.8,15.0,,,False,,False,False,False,True
22067,396,231.0,,,126.0,,153.1,99.8,97.9,77.0,-165.0,,,-270.0,,-242.9,-296.2,-298.1,-319.0,,,False,,False,False,False,False
22069,714,497.0,,,282.0,,193.0,524.9,251.0,373.0,-217.0,,,-432.0,,-521.0,-189.1,-463.0,-341.0,,,False,,False,True,False,False
22071,2240,1498.0,,,1238.0,,558.0,1144.2,925.3,559.0,-742.0,,,-1002.0,,-1682.0,-1095.8,-1314.7,-1681.0,,,False,,False,False,False,False
22073,2903,1197.0,,,834.0,,653.7,2259.2,621.1,652.0,-1706.0,,,-2069.0,,-2249.3,-643.8,-2281.9,-2251.0,,,False,,False,True,False,False
22075,331,406.0,,,69.0,,33.9,142.0,251.0,292.0,75.0,,,-262.0,,-297.1,-189.0,-80.0,-39.0,,,False,,False,False,False,True
22077,246,56.0,,,124.0,,6.4,2.6,43.0,7.0,-190.0,,,-122.0,,-239.6,-243.4,-203.0,-239.0,,,True,,False,False,False,False
22079,1651,840.0,,,626.0,,319.0,449.5,465.6,389.0,-811.0,,,-1025.0,,-1332.0,-1201.5,-1185.4,-1262.0,,,False,,False,False,False,False
22081,189,63.0,,,71.0,,2.1,18.7,43.8,42.0,-126.0,,,-118.0,,-186.9,-170.3,-145.2,-147.0,,,True,,False,False,False,False
22083,540,294.0,,,97.0,,13.8,19.8,200.8,211.0,-246.0,,,-443.0,,-526.2,-520.2,-339.2,-329.0,,,False,,False,False,False,False
22085,444,217.0,,,159.0,,67.3,21.5,252.7,0.0,-227.0,,,-285.0,,-376.7,-422.5,-191.3,-444.0,,,False,,False,False,True,False
22087,278,280.0,,,170.0,,71.4,180.5,174.8,90.0,2.0,,,-108.0,,-206.6,-97.5,-103.2,-188.0,,,False,,False,False,False,False
22089,572,301.0,,,156.0,,66.0,220.7,226.0,163.0,-271.0,,,-416.0,,-506.0,-351.3,-346.0,-409.0,,,False,,False,False,False,False
22091,128,28.0,,,38.0,,0.0,6.0,29.4,3.0,-100.0,,,-90.0,,-128.0,-122.0,-98.6,-125.0,,,True,,False,False,True,False
22093,131,35.0,,,82.0,,3.6,160.1,42.2,2.0,-96.0,,,-49.0,,-127.4,29.1,-88.8,-129.0,,,True,,False,True,True,False
22095,284,98.0,,,166.0,,10.0,23.2,54.1,130.0,-186.0,,,-118.0,,-274.0,-260.8,-229.9,-154.0,,,True,,False,False,False,True
22097,1243,644.0,,,573.0,,325.1,54.7,256.6,455.0,-599.0,,,-670.0,,-917.9,-1188.3,-986.4,-788.0,,,False,,False,False,False,False
22099,489,56.0,,,217.0,,79.6,10.7,35.1,6.0,-433.0,,,-272.0,,-409.4,-478.3,-453.9,-483.0,,,True,,True,False,False,False
22101,336,252.0,,,189.0,,34.0,29.1,70.8,103.0,-84.0,,,-147.0,,-302.0,-306.9,-265.2,-233.0,,,False,,False,False,False,False
22103,2397,1477.0,,,844.0,,872.5,558.1,818.8,1346.0,-920.0,,,-1553.0,,-1524.5,-1838.9,-1578.2,-1051.0,,,False,,False,False,False,False
22105,1668,679.0,,,595.0,,383.1,560.6,308.8,343.0,-989.0,,,-1073.0,,-1284.9,-1107.4,-1359.2,-1325.0,,,False,,False,False,False,False
22107,51,14.0,,,21.0,,0.0,18.5,66.7,8.0,-37.0,,,-30.0,,-51.0,-32.5,15.7,-43.0,,,True,,False,True,True,False
22109,650,266.0,,,482.0,,73.7,63.3,157.0,76.0,-384.0,,,-168.0,,-576.3,-586.7,-493.0,-574.0,,,True,,False,False,False,False
22111,347,238.0,,,125.0,,40.9,93.9,202.4,103.0,-109.0,,,-222.0,,-306.1,-253.1,-144.6,-244.0,,,False,,False,False,False,False
22113,364,91.0,,,211.0,,29.9,52.6,71.5,14.0,-273.0,,,-153.0,,-334.1,-311.4,-292.5,-350.0,,,True,,False,False,False,False
22115,259,203.0,,,325.0,,14.1,95.6,110.7,149.0,-56.0,,,66.0,,-244.9,-163.4,-148.3,-110.0,,,False,,False,False,False,False
22117,503,210.0,,,279.0,,49.6,140.4,113.1,96.0,-293.0,,,-224.0,,-453.4,-362.6,-389.9,-407.0,,,True,,False,False,False,False
22119,539,525.0,,,247.0,,197.3,541.3,199.6,214.0,-14.0,,,-292.0,,-341.7,2.3,-339.4,-325.0,,,False,,False,True,False,False
22121,332,84.0,,,97.0,,13.7,58.6,35.1,16.0,-248.0,,,-235.0,,-318.3,-273.4,-296.9,-316.0,,,True,,False,False,False,False
22123,207,35.0,,,53.0,,0.4,4.9,23.3,11.0,-172.0,,,-154.0,,-206.6,-202.1,-183.7,-196.0,,,True,,False,False,False,False
22125,139,0.0,,,80.0,,76.7,10.1,78.4,0.0,-139.0,,,-59.0,,-62.3,-128.9,-60.6,-139.0,,,True,,True,True,True,False
22127,274,119.0,,,103.0,,20.1,25.3,104.1,34.0,-155.0,,,-171.0,,-253.9,-248.7,-169.9,-240.0,,,False,,False,False,False,False
23001,569,364.0,,,122.0,,69.4,215.1,187.3,448.0,-205.0,,,-447.0,,-499.6,-353.9,-381.7,-121.0,,,False,,False,False,False,True
23003,50,28.0,,,0.0,,4.6,8.9,21.0,124.0,-22.0,,,-50.0,,-45.4,-41.1,-29.0,74.0,,,False,,False,False,False,False
23005,1144,266.0,,,333.0,,65.9,237.9,159.9,297.0,-878.0,,,-811.0,,-1078.1,-906.0,-984.1,-847.0,,,True,,False,False,False,True
23007,131,0.0,,,49.0,,5.8,2.3,10.2,2.0,-131.0,,,-82.0,,-125.2,-128.7,-120.8,-129.0,,,True,,True,True,True,True
