,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
27147,452,134.0,,142.6,,143.0,185.0,,,,,160.5,,,301.0,,97.4,,159.1,161.0,,402.0,383.0,,,74.0,,,,,124.3,195.3,,,,,119.8,-318.0,,-309.4,,-309.0,-267.0,,,,,-291.5,,,-151.0,,-354.6,,-292.9,-291.0,,-50.0,-69.0,,,-378.0,,,,,-327.7,-256.7,,,,,-332.2,,True,,True,True,,,,,True,,,True,,False,,True,True,,True,True,,,False,,,,,False,True,,,,,False
27149,81,107.0,,101.6,,95.0,95.0,,,,,103.7,,,100.0,,183.0,,58.6,,,80.0,83.1,,107.0,1.0,,,,,,127.9,,,,,95.5,26.0,,20.6,,14.0,14.0,,,,,22.7,,,19.0,,102.0,,-22.4,,,-1.0,2.1,,26.0,-80.0,,,,,,46.9,,,,,14.5,,True,,True,True,,,,,True,,,True,,False,,True,,,True,True,,False,False,,,,,,False,,,,,True
27151,99,70.0,,72.1,,79.0,77.0,,,,,42.9,,,103.0,,114.4,,25.4,,,134.0,79.4,,98.0,19.0,,,,,,105.1,,,,,108.4,-29.0,,-26.9,,-20.0,-22.0,,,,,-56.1,,,4.0,,15.4,,-73.6,,,35.0,-19.6,,-1.0,-80.0,,,,,,6.1,,,,,9.4,,True,,True,True,,,,,False,,,True,,True,,False,,,False,True,,True,False,,,,,,True,,,,,True
27153,192,231.0,,230.3,,231.0,268.0,,,,,150.7,,,326.0,,150.8,,160.0,,,245.0,212.7,,243.0,127.0,,,,,191.0,233.7,,,,,297.9,39.0,,38.3,,39.0,76.0,,,,,-41.3,,,134.0,,-41.2,,-32.0,,,53.0,20.7,,51.0,-65.0,,,,,-1.0,41.7,,,,,105.9,,True,,False,False,,,,,False,,,False,,False,,True,,,False,True,,False,False,,,,,True,False,,,,,False
27155,21,21.0,,20.3,,25.0,0.0,,,,,17.7,,,26.0,,33.4,,5.6,,,34.0,26.7,,32.0,11.0,,,,,,25.3,,,,,24.8,0.0,,-0.7,,4.0,-21.0,,,,,-3.3,,,5.0,,12.4,,-15.4,,,13.0,5.7,,11.0,-10.0,,,,,,4.3,,,,,3.8,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
27157,256,71.0,,70.4,,82.0,82.0,,,,,67.9,,,155.0,,71.6,,55.7,,,166.0,193.8,,,11.0,,,,,,101.2,,,,,110.4,-185.0,,-185.6,,-174.0,-174.0,,,,,-188.1,,,-101.0,,-184.4,,-200.3,,,-90.0,-62.2,,,-245.0,,,,,,-154.8,,,,,-145.6,,False,,True,True,,,,,False,,,True,,True,,False,,,True,True,,,False,,,,,,True,,,,,True
27159,148,116.0,,114.1,,115.0,115.0,,,,,77.8,,,165.0,,143.4,,44.4,,,114.0,112.6,,143.0,81.0,,,,,,121.3,,,,,155.2,-32.0,,-33.9,,-33.0,-33.0,,,,,-70.2,,,17.0,,-4.6,,-103.7,,,-34.0,-35.4,,-5.0,-67.0,,,,,,-26.7,,,,,7.2,,False,,False,False,,,,,False,,,True,,True,,False,,,False,False,,True,False,,,,,,True,,,,,True
27161,206,44.0,,48.7,,49.0,32.0,,,,,54.7,,,156.0,,29.2,,30.6,,,104.0,141.3,,,32.0,,,,,48.6,62.8,,,,,58.9,-162.0,,-157.3,,-157.0,-174.0,,,,,-151.3,,,-50.0,,-176.8,,-175.4,,,-102.0,-64.7,,,-174.0,,,,,-157.4,-143.2,,,,,-147.1,,True,,True,False,,,,,True,,,True,,False,,False,,,True,True,,,False,,,,,True,True,,,,,True
27163,1924,2004.0,,2003.8,,2097.0,2300.0,,,,,2561.5,,,1712.0,,1794.1,,1266.1,2207.5,,2512.0,2190.5,,2298.0,825.0,,,,,1743.1,2141.4,3108.0,,,,2502.4,80.0,,79.8,,173.0,376.0,,,,,637.5,,,-212.0,,-129.9,,-657.9,283.5,,588.0,266.5,,374.0,-1099.0,,,,,-180.9,217.4,1184.0,,,,578.4,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,False,False,False,,,,False
27165,101,37.0,,38.2,,38.0,12.0,,,,,33.1,,,109.0,,16.1,,20.1,,,67.0,75.0,,74.0,13.0,,,,,,46.1,,,,,39.7,-64.0,,-62.8,,-63.0,-89.0,,,,,-67.9,,,8.0,,-84.9,,-80.8,,,-34.0,-26.0,,-27.0,-88.0,,,,,,-54.9,,,,,-61.3,,True,,True,False,,,,,False,,,True,,False,,False,,,True,True,,True,False,,,,,,True,,,,,True
27167,65,64.0,,63.4,,68.0,51.0,,,,,39.3,,,70.0,,129.3,,6.7,,,68.0,67.6,,76.0,3.0,,,,,,87.1,,,,,80.4,-1.0,,-1.6,,3.0,-14.0,,,,,-25.7,,,5.0,,64.3,,-58.3,,,3.0,2.6,,11.0,-62.0,,,,,,22.1,,,,,15.4,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
27169,374,333.0,,350.2,,404.0,418.0,,,,,195.9,,,404.0,,457.8,,127.1,352.0,,586.0,423.6,,455.0,128.0,,,,,292.1,389.4,,,,,433.1,-41.0,,-23.8,,30.0,44.0,,,,,-178.1,,,30.0,,83.8,,-246.9,-22.0,,212.0,49.6,,81.0,-246.0,,,,,-81.9,15.4,,,,,59.1,,True,,True,False,,,,,False,,,True,,False,,False,True,,False,False,,False,False,,,,,False,True,,,,,False
27171,1355,1222.0,,1225.5,,1433.0,1560.0,,,,,1415.7,,,1122.0,,1738.2,,769.1,1427.0,,2030.0,1385.5,,1394.0,352.0,,,,,1056.5,1158.7,1683.0,,,,2474.3,-133.0,,-129.5,,78.0,205.0,,,,,60.7,,,-233.0,,383.2,,-585.9,72.0,,675.0,30.5,,39.0,-1003.0,,,,,-298.5,-196.3,328.0,,,,1119.3,,True,,True,False,,,,,True,,,False,,False,,False,True,,False,True,,True,False,,,,,False,False,False,,,,False
27173,71,68.0,,69.5,,68.0,42.0,,,,,53.9,,,88.0,,51.0,,26.6,,,61.0,67.8,,82.0,45.0,,,,,,73.6,,,,,98.8,-3.0,,-1.5,,-3.0,-29.0,,,,,-17.1,,,17.0,,-20.0,,-44.4,,,-10.0,-3.2,,11.0,-26.0,,,,,,2.6,,,,,27.8,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
28001,115,49.0,,49.8,,53.0,52.0,,,,,37.8,,,57.0,,55.7,,23.6,49.0,,53.0,68.3,,78.0,49.0,,,,,43.0,53.2,,,,,66.9,-66.0,,-65.2,,-62.0,-63.0,,,,,-77.2,,,-58.0,,-59.3,,-91.4,-66.0,,-62.0,-46.7,,-37.0,-66.0,,,,,-72.0,-61.8,,,,,-48.1,,True,,True,True,,,,,False,,,True,,True,,False,False,,True,True,,True,False,,,,,False,True,,,,,True
28003,114,114.0,,117.0,,111.0,139.0,,,,,85.3,,,147.0,,47.5,,68.9,102.5,,111.0,101.4,,114.0,168.0,,,,,102.8,135.7,,,,,144.0,0.0,,3.0,,-3.0,25.0,,,,,-28.7,,,33.0,,-66.5,,-45.1,-11.5,,-3.0,-12.6,,0.0,54.0,,,,,-11.2,21.7,,,,,30.0,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,True,False,,,,,False,False,,,,,False
28005,46,15.0,,12.0,,12.0,7.0,,,,,12.4,,,15.0,,4.8,,6.8,,,10.0,13.0,,15.0,3.0,,,,,,10.7,,,,,12.3,-31.0,,-34.0,,-34.0,-39.0,,,,,-33.6,,,-31.0,,-41.2,,-39.2,,,-36.0,-33.0,,-31.0,-43.0,,,,,,-35.3,,,,,-33.7,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
28007,106,92.0,,93.1,,93.0,66.0,,,,,56.7,,,32.0,,184.9,,40.2,,,175.0,101.4,,104.0,39.0,,,,,,93.1,,,,,130.4,-14.0,,-12.9,,-13.0,-40.0,,,,,-49.3,,,-74.0,,78.9,,-65.8,,,69.0,-4.6,,-2.0,-67.0,,,,,,-12.9,,,,,24.4,,True,,True,False,,,,,False,,,False,,False,,False,,,False,True,,True,False,,,,,,True,,,,,False
28009,40,30.0,,31.5,,30.0,24.0,,,,,24.2,,,30.0,,27.5,,12.8,,,37.0,36.6,,36.0,10.0,,,,,,30.3,,,,,46.1,-10.0,,-8.5,,-10.0,-16.0,,,,,-15.8,,,-10.0,,-12.5,,-27.2,,,-3.0,-3.4,,-4.0,-30.0,,,,,,-9.7,,,,,6.1,,True,,False,False,,,,,False,,,False,,False,,False,,,True,True,,True,False,,,,,,True,,,,,True
28011,124,101.0,,102.0,,101.0,32.0,,,,,76.9,,,69.0,,131.9,,43.4,77.5,,108.0,102.6,,117.0,53.0,,,,,89.6,97.2,,,,,101.6,-23.0,,-22.0,,-23.0,-92.0,,,,,-47.1,,,-55.0,,7.9,,-80.6,-46.5,,-16.0,-21.4,,-7.0,-71.0,,,,,-34.4,-26.8,,,,,-22.4,,True,,False,False,,,,,False,,,False,,True,,False,False,,True,True,,True,False,,,,,False,False,,,,,True
28013,30,28.0,,24.2,,27.0,7.0,,,,,16.9,,,44.0,,37.9,,12.5,,,26.0,31.1,,32.0,9.0,,,,,,24.6,,,,,26.9,-2.0,,-5.8,,-3.0,-23.0,,,,,-13.1,,,14.0,,7.9,,-17.5,,,-4.0,1.1,,2.0,-21.0,,,,,,-5.4,,,,,-3.1,,False,,False,False,,,,,False,,,False,,False,,False,,,False,True,,False,False,,,,,,False,,,,,False
28015,55,75.0,,77.9,,69.0,10.0,,,,,56.9,,,20.0,,77.5,,33.0,,,101.0,68.8,,77.0,21.0,,,,,,56.3,,,,,13.8,20.0,,22.9,,14.0,-45.0,,,,,1.9,,,-35.0,,22.5,,-22.0,,,46.0,13.8,,22.0,-34.0,,,,,,1.3,,,,,-41.2,,False,,True,False,,,,,True,,,False,,False,,False,,,False,True,,False,False,,,,,,True,,,,,False
28017,55,57.0,,56.0,,56.0,19.0,,,,,42.4,,,47.0,,81.0,,24.0,,,65.0,50.6,,56.0,2.0,,,,,,43.2,,,,,67.9,2.0,,1.0,,1.0,-36.0,,,,,-12.6,,,-8.0,,26.0,,-31.0,,,10.0,-4.4,,1.0,-53.0,,,,,,-11.8,,,,,12.9,,True,,True,False,,,,,False,,,False,,False,,False,,,False,False,,True,False,,,,,,False,,,,,False
28019,45,28.0,,28.2,,28.0,14.0,,,,,16.6,,,17.0,,33.4,,7.3,,,36.0,31.8,,33.0,16.0,,,,,,24.9,,,,,28.8,-17.0,,-16.8,,-17.0,-31.0,,,,,-28.4,,,-28.0,,-11.6,,-37.7,,,-9.0,-13.2,,-12.0,-29.0,,,,,,-20.1,,,,,-16.2,,True,,False,False,,,,,False,,,False,,True,,False,,,True,True,,True,False,,,,,,False,,,,,True
28021,12,12.0,,12.2,,10.0,0.0,,,,,11.4,,,10.0,,8.8,,9.7,,,6.0,13.5,,14.0,24.0,,,,,,18.8,,,,,14.8,0.0,,0.2,,-2.0,-12.0,,,,,-0.6,,,-2.0,,-3.2,,-2.3,,,-6.0,1.5,,2.0,12.0,,,,,,6.8,,,,,2.8,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,False,,,,,False
28023,37,26.0,,26.8,,24.0,19.0,,,,,19.3,,,20.0,,13.2,,19.1,,,24.0,33.9,,28.0,0.0,,,,,,23.8,,,,,47.2,-11.0,,-10.2,,-13.0,-18.0,,,,,-17.7,,,-17.0,,-23.8,,-17.9,,,-13.0,-3.1,,-9.0,-37.0,,,,,,-13.2,,,,,10.2,,True,,False,False,,,,,False,,,False,,False,,False,,,False,True,,True,False,,,,,,False,,,,,True
28025,53,46.0,,45.1,,37.0,26.0,,,,,25.9,,,37.0,,44.3,,26.1,,,33.0,37.4,,46.0,0.0,,,,,,50.3,,,,,46.1,-7.0,,-7.9,,-16.0,-27.0,,,,,-27.1,,,-16.0,,-8.7,,-26.9,,,-20.0,-15.6,,-7.0,-53.0,,,,,,-2.7,,,,,-6.9,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,True
28027,102,50.0,,52.1,,48.0,28.0,,,,,44.0,,,79.0,,17.1,,16.1,,,59.0,76.7,,73.0,60.0,,,,,44.0,45.9,,,,,45.5,-52.0,,-49.9,,-54.0,-74.0,,,,,-58.0,,,-23.0,,-84.9,,-86.0,,,-43.0,-25.3,,-29.0,-42.0,,,,,-58.0,-56.1,,,,,-56.5,,True,,False,False,,,,,False,,,True,,False,,False,,,True,True,,True,True,,,,,False,False,,,,,False
28029,87,57.0,,56.5,,56.0,13.0,,,,,36.1,,,41.0,,67.5,,36.0,,,51.0,73.2,,76.0,33.0,,,,,56.0,36.5,,,,,67.2,-30.0,,-30.5,,-31.0,-74.0,,,,,-50.9,,,-46.0,,-19.5,,-51.0,,,-36.0,-13.8,,-11.0,-54.0,,,,,-31.0,-50.5,,,,,-19.8,,False,,False,False,,,,,False,,,False,,True,,False,,,False,True,,True,False,,,,,False,False,,,,,True
28031,56,50.0,,47.7,,40.0,24.0,,,,,31.4,,,24.0,,38.2,,40.0,,,37.0,42.8,,42.0,48.0,,,,,47.0,39.0,,,,,61.9,-6.0,,-8.3,,-16.0,-32.0,,,,,-24.6,,,-32.0,,-17.8,,-16.0,,,-19.0,-13.2,,-14.0,-8.0,,,,,-9.0,-17.0,,,,,5.9,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,False,False,,,,,True
28033,704,655.0,,648.0,,660.0,709.0,,,,,845.4,,,518.0,,514.0,,408.7,652.0,,835.0,802.0,,789.0,318.0,,,,,590.4,856.9,682.0,,,,858.6,-49.0,,-56.0,,-44.0,5.0,,,,,141.4,,,-186.0,,-190.0,,-295.3,-52.0,,131.0,98.0,,85.0,-386.0,,,,,-113.6,152.9,-22.0,,,,154.6,,False,,True,True,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,False,False,True,,,,False
28035,190,130.0,,130.5,,118.0,91.0,,,,,157.7,,,102.0,,68.9,,85.6,115.0,,115.0,174.5,,166.0,0.0,,,,,131.4,252.7,,,,,121.4,-60.0,,-59.5,,-72.0,-99.0,,,,,-32.3,,,-88.0,,-121.1,,-104.4,-75.0,,-75.0,-15.5,,-24.0,-190.0,,,,,-58.6,62.7,,,,,-68.6,,True,,False,False,,,,,True,,,False,,False,,False,False,,False,True,,True,False,,,,,True,False,,,,,False
28037,38,14.0,,12.1,,12.0,7.0,,,,,8.0,,,9.0,,9.7,,3.3,,,13.0,15.3,,15.0,17.0,,,,,,16.8,,,,,16.2,-24.0,,-25.9,,-26.0,-31.0,,,,,-30.0,,,-29.0,,-28.3,,-34.7,,,-25.0,-22.7,,-23.0,-21.0,,,,,,-21.2,,,,,-21.8,,False,,False,False,,,,,False,,,False,,False,,False,,,False,True,,True,True,,,,,,True,,,,,True
28039,60,58.0,,56.3,,57.0,0.0,,,,,42.2,,,32.0,,57.1,,41.3,,,57.0,65.7,,73.0,14.0,,,,,54.1,75.0,,,,,57.9,-2.0,,-3.7,,-3.0,-60.0,,,,,-17.8,,,-28.0,,-2.9,,-18.7,,,-3.0,5.7,,13.0,-46.0,,,,,-5.9,15.0,,,,,-2.1,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,False,False,,,,,False,False,,,,,False
28041,27,43.0,,45.0,,42.0,14.0,,,,,36.5,,,19.0,,47.5,,20.4,,,40.0,42.4,,45.0,15.0,,,,,,37.7,,,,,49.2,16.0,,18.0,,15.0,-13.0,,,,,9.5,,,-8.0,,20.5,,-6.6,,,13.0,15.4,,18.0,-12.0,,,,,,10.7,,,,,22.2,,False,,True,True,,,,,True,,,True,,False,,True,,,True,True,,False,True,,,,,,True,,,,,False
28043,56,27.0,,25.7,,26.0,14.0,,,,,23.9,,,55.0,,19.8,,25.1,,,31.0,42.6,,41.0,8.0,,,,,25.9,38.9,,,,,46.9,-29.0,,-30.3,,-30.0,-42.0,,,,,-32.1,,,-1.0,,-36.2,,-30.9,,,-25.0,-13.4,,-15.0,-48.0,,,,,-30.1,-17.1,,,,,-9.1,,False,,False,False,,,,,False,,,True,,False,,False,,,True,True,,True,False,,,,,False,True,,,,,True
28045,63,95.0,,99.1,,87.0,86.0,,,,,78.9,,,52.0,,60.2,,68.3,82.0,,84.0,95.4,,108.0,20.0,,,,,,140.7,,,,,115.7,32.0,,36.1,,24.0,23.0,,,,,15.9,,,-11.0,,-2.8,,5.3,19.0,,21.0,32.4,,45.0,-43.0,,,,,,77.7,,,,,52.7,,False,,True,True,,,,,True,,,True,,True,,True,True,,True,False,,False,False,,,,,,False,,,,,False
28047,359,353.0,,365.3,,333.0,354.0,,,,,590.8,,,224.0,,266.2,,317.4,404.0,,155.0,317.7,,368.0,43.0,,,,,339.8,446.5,327.0,,,,446.2,-6.0,,6.3,,-26.0,-5.0,,,,,231.8,,,-135.0,,-92.8,,-41.6,45.0,,-204.0,-41.3,,9.0,-316.0,,,,,-19.2,87.5,-32.0,,,,87.2,,False,,False,True,,,,,False,,,False,,False,,False,False,,False,False,,False,False,,,,,False,False,False,,,,False
28049,546,441.0,,440.0,,456.0,536.0,,,,,520.7,,,286.0,,559.6,,257.9,349.5,,504.0,509.0,,518.0,37.0,,,,,391.1,561.9,470.0,,,,573.7,-105.0,,-106.0,,-90.0,-10.0,,,,,-25.3,,,-260.0,,13.6,,-288.1,-196.5,,-42.0,-37.0,,-28.0,-509.0,,,,,-154.9,15.9,-76.0,,,,27.7,,False,,True,True,,,,,True,,,False,,True,,False,False,,True,True,,True,False,,,,,False,True,True,,,,True
28051,38,25.0,,23.3,,23.0,0.0,,,,,17.3,,,26.0,,42.2,,9.8,,,15.0,23.6,,28.0,15.0,,,,,21.8,17.4,,,,,36.2,-13.0,,-14.7,,-15.0,-38.0,,,,,-20.7,,,-12.0,,4.2,,-28.2,,,-23.0,-14.4,,-10.0,-23.0,,,,,-16.2,-20.6,,,,,-1.8,,False,,False,False,,,,,False,,,True,,True,,False,,,False,False,,True,False,,,,,False,False,,,,,True
28053,20,15.0,,15.8,,15.0,7.0,,,,,15.4,,,13.0,,2.6,,13.9,,,16.0,19.4,,23.0,0.0,,,,,,13.6,,,,,19.6,-5.0,,-4.2,,-5.0,-13.0,,,,,-4.6,,,-7.0,,-17.4,,-6.1,,,-4.0,-0.6,,3.0,-20.0,,,,,,-6.4,,,,,-0.4,,True,,False,False,,,,,True,,,False,,False,,False,,,True,True,,True,False,,,,,,False,,,,,True
28055,0,1.0,,0.9,,1.0,0.0,,,,,0.8,,,5.0,,4.0,,0.3,,,0.0,0.3,,1.0,8.0,,,,,,0.8,,,,,1.1,1.0,,0.9,,1.0,0.0,,,,,0.8,,,5.0,,4.0,,0.3,,,0.0,0.3,,1.0,8.0,,,,,,0.8,,,,,1.1,,True,,False,True,,,,,True,,,False,,False,,True,,,True,True,,False,False,,,,,,True,,,,,False
28057,92,83.0,,79.3,,79.0,35.0,,,,,58.0,,,67.0,,77.6,,33.1,,,79.0,92.1,,95.0,9.0,,,,,81.4,103.0,,,,,128.6,-9.0,,-12.7,,-13.0,-57.0,,,,,-34.0,,,-25.0,,-14.4,,-58.9,,,-13.0,0.1,,3.0,-83.0,,,,,-10.6,11.0,,,,,36.6,,False,,False,False,,,,,False,,,False,,False,,False,,,False,True,,True,False,,,,,False,False,,,,,False
28059,306,397.0,,399.8,,366.0,415.0,,,,,568.3,,,190.0,,266.1,,290.4,403.0,,369.0,382.2,,407.0,76.0,,,,,363.9,516.8,267.0,,,,359.4,91.0,,93.8,,60.0,109.0,,,,,262.3,,,-116.0,,-39.9,,-15.6,97.0,,63.0,76.2,,101.0,-230.0,,,,,57.9,210.8,-39.0,,,,53.4,,False,,True,False,,,,,False,,,False,,True,,True,False,,True,True,,False,False,,,,,True,False,True,,,,True
28061,30,36.0,,36.7,,30.0,11.0,,,,,27.8,,,24.0,,30.1,,19.0,,,30.0,34.6,,40.0,3.0,,,,,,32.4,,,,,46.5,6.0,,6.7,,0.0,-19.0,,,,,-2.2,,,-6.0,,0.1,,-11.0,,,0.0,4.6,,10.0,-27.0,,,,,,2.4,,,,,16.5,,False,,True,False,,,,,True,,,False,,True,,False,,,True,True,,False,False,,,,,,True,,,,,False
28063,37,6.0,,6.1,,6.0,0.0,,,,,4.1,,,8.0,,7.4,,6.1,,,2.0,6.3,,8.0,21.0,,,,,,4.9,,,,,8.6,-31.0,,-30.9,,-31.0,-37.0,,,,,-32.9,,,-29.0,,-29.6,,-30.9,,,-35.0,-30.7,,-29.0,-16.0,,,,,,-32.1,,,,,-28.4,,True,,False,False,,,,,False,,,True,,True,,True,,,False,True,,True,True,,,,,,False,,,,,True
28065,33,40.0,,41.0,,41.0,8.0,,,,,30.7,,,14.0,,51.4,,19.7,,,55.0,48.2,,57.0,1.0,,,,,,30.0,,,,,41.8,7.0,,8.0,,8.0,-25.0,,,,,-2.3,,,-19.0,,18.4,,-13.3,,,22.0,15.2,,24.0,-32.0,,,,,,-3.0,,,,,8.8,,False,,False,False,,,,,True,,,False,,False,,False,,,False,False,,False,False,,,,,,True,,,,,False
28067,166,119.0,,115.6,,110.0,97.0,,,,,117.3,,,129.0,,97.3,,96.6,104.0,,110.0,140.3,,134.0,44.0,,,,,110.9,148.6,,,,,137.3,-47.0,,-50.4,,-56.0,-69.0,,,,,-48.7,,,-37.0,,-68.7,,-69.4,-62.0,,-56.0,-25.7,,-32.0,-122.0,,,,,-55.1,-17.4,,,,,-28.7,,False,,False,False,,,,,False,,,True,,False,,False,False,,False,True,,True,False,,,,,False,True,,,,,True
28069,47,13.0,,13.4,,13.0,7.0,,,,,9.2,,,16.0,,14.4,,9.2,,,10.0,17.6,,18.0,0.0,,,,,,16.4,,,,,20.5,-34.0,,-33.6,,-34.0,-40.0,,,,,-37.8,,,-31.0,,-32.6,,-37.8,,,-37.0,-29.4,,-29.0,-47.0,,,,,,-30.6,,,,,-26.5,,True,,False,False,,,,,False,,,True,,True,,False,,,False,True,,True,False,,,,,,True,,,,,True
28071,260,154.0,,151.9,,150.0,140.0,,,,,129.0,,,123.0,,134.9,,76.4,118.0,,150.0,172.6,,178.0,35.0,,,,,153.1,186.7,,,,,167.9,-106.0,,-108.1,,-110.0,-120.0,,,,,-131.0,,,-137.0,,-125.1,,-183.6,-142.0,,-110.0,-87.4,,-82.0,-225.0,,,,,-106.9,-73.3,,,,,-92.1,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,True,,True,False,,,,,False,True,,,,,True
28073,139,91.0,,91.0,,91.0,81.0,,,,,92.2,,,72.0,,51.8,,85.0,113.0,,92.0,107.9,,93.0,138.0,,,,,96.2,134.1,,,,,184.3,-48.0,,-48.0,,-48.0,-58.0,,,,,-46.8,,,-67.0,,-87.2,,-54.0,-26.0,,-47.0,-31.1,,-46.0,-1.0,,,,,-42.8,-4.9,,,,,45.3,,False,,False,False,,,,,True,,,False,,False,,False,True,,True,True,,True,True,,,,,True,True,,,,,True
28075,295,228.0,,230.7,,210.0,265.0,,,,,181.1,,,127.0,,145.6,,151.4,188.0,,234.0,228.2,,248.0,22.0,,,,,217.2,224.5,,,,,179.1,-67.0,,-64.3,,-85.0,-30.0,,,,,-113.9,,,-168.0,,-149.4,,-143.6,-107.0,,-61.0,-66.8,,-47.0,-273.0,,,,,-77.8,-70.5,,,,,-115.9,,True,,False,True,,,,,False,,,False,,False,,False,False,,True,True,,True,False,,,,,False,False,,,,,False
28077,64,38.0,,38.0,,35.0,0.0,,,,,43.9,,,14.0,,5.5,,23.0,,,38.0,48.0,,47.0,47.0,,,,,,40.4,,,,,35.1,-26.0,,-26.0,,-29.0,-64.0,,,,,-20.1,,,-50.0,,-58.5,,-41.0,,,-26.0,-16.0,,-17.0,-17.0,,,,,,-23.6,,,,,-28.9,,False,,False,False,,,,,True,,,False,,False,,False,,,False,True,,True,True,,,,,,True,,,,,False
28079,56,54.0,,52.3,,52.0,20.0,,,,,36.4,,,49.0,,46.6,,33.0,,,57.0,53.6,,54.0,50.0,,,,,53.4,43.9,,,,,50.8,-2.0,,-3.7,,-4.0,-36.0,,,,,-19.6,,,-7.0,,-9.4,,-23.0,,,1.0,-2.4,,-2.0,-6.0,,,,,-2.6,-12.1,,,,,-5.2,,False,,False,False,,,,,False,,,False,,False,,False,,,True,False,,False,False,,,,,False,False,,,,,False
