,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
20007,166,0.0,,,,49.0,,,0.0,,,0.0,-166.0,,,,-117.0,,,-166.0,,,-166.0,,,,True,,,False,,,False
20009,957,520.0,,,,388.0,,194.5,23.8,266.6,,340.0,-437.0,,,,-569.0,,-762.5,-933.2,-690.4,,-617.0,,,,False,,False,False,False,,False
20011,294,160.0,,,,228.0,,140.6,10.9,47.2,,168.0,-134.0,,,,-66.0,,-153.4,-283.1,-246.8,,-126.0,,,,True,,False,False,False,,True
20013,486,240.0,,,,78.0,,46.1,17.5,221.9,,147.0,-246.0,,,,-408.0,,-439.9,-468.5,-264.1,,-339.0,,,,False,,False,False,False,,False
20015,1868,328.0,,,,431.0,,507.4,139.4,304.3,,727.0,-1540.0,,,,-1437.0,,-1360.6,-1728.6,-1563.7,,-1141.0,,,,True,,True,False,False,,True
20017,64,0.0,,,,19.0,,,8.3,,,0.0,-64.0,,,,-45.0,,,-55.7,,,-64.0,,,,True,,,True,,,False
20019,48,0.0,,,,24.0,,,0.0,,,0.0,-48.0,,,,-24.0,,,-48.0,,,-48.0,,,,True,,,True,,,False
20021,529,416.0,,,,441.0,,146.8,23.1,368.1,,146.0,-113.0,,,,-88.0,,-382.2,-505.9,-160.9,,-383.0,,,,True,,False,False,False,,False
20023,141,272.0,,,,36.0,,,7.0,,,50.0,131.0,,,,-105.0,,,-133.9,,,-91.0,,,,True,,,False,,,True
20025,50,0.0,,,,56.0,,,0.8,1.5,,0.0,-50.0,,,,6.0,,,-49.2,-48.5,,-50.0,,,,True,,,True,True,,False
20027,360,16.0,,,,57.0,,,3.9,,,2.0,-344.0,,,,-303.0,,,-356.1,,,-358.0,,,,True,,,False,,,False
20029,430,24.0,,,,65.0,,,8.1,42.9,,177.0,-406.0,,,,-365.0,,,-421.9,-387.1,,-253.0,,,,True,,,False,True,,True
20031,155,56.0,,,,38.0,,77.1,12.9,49.4,,149.0,-99.0,,,,-117.0,,-77.9,-142.1,-105.6,,-6.0,,,,False,,True,False,False,,True
20033,33,8.0,,,,28.0,,,2.5,,,3.0,-25.0,,,,-5.0,,,-30.5,,,-30.0,,,,True,,,False,,,False
20035,894,296.0,,,,280.0,,303.8,14.2,284.2,,315.0,-598.0,,,,-614.0,,-590.2,-879.8,-609.8,,-579.0,,,,False,,True,False,False,,True
20037,1062,720.0,,,,675.0,,0.1,5.7,1020.2,,572.0,-342.0,,,,-387.0,,-1061.9,-1056.3,-41.8,,-490.0,,,,False,,False,False,True,,False
20039,169,48.0,,,,18.0,,,3.4,,,38.0,-121.0,,,,-151.0,,,-165.6,,,-131.0,,,,False,,,False,,,False
20041,457,608.0,,,,89.0,,226.6,32.3,480.5,,400.0,151.0,,,,-368.0,,-230.4,-424.7,23.5,,-57.0,,,,False,,False,False,True,,True
20043,281,40.0,,,,51.0,,56.0,13.4,40.3,,83.0,-241.0,,,,-230.0,,-225.0,-267.6,-240.7,,-198.0,,,,True,,True,False,True,,True
20045,2049,1424.0,,,,1074.0,,1167.5,76.5,488.5,,660.0,-625.0,,,,-975.0,,-881.5,-1972.5,-1560.5,,-1389.0,,,,False,,False,False,False,,False
20047,109,24.0,,,,36.0,,,9.2,,,2.0,-85.0,,,,-73.0,,,-99.8,,,-107.0,,,,True,,,False,,,False
20049,38,0.0,,,,18.0,,,0.0,,,0.0,-38.0,,,,-20.0,,,-38.0,,,-38.0,,,,True,,,False,,,False
20051,1155,1592.0,,,,393.0,,367.2,41.1,1563.2,,298.0,437.0,,,,-762.0,,-787.8,-1113.9,408.2,,-857.0,,,,False,,False,False,True,,False
20053,507,48.0,,,,68.0,,,5.4,19.2,,56.0,-459.0,,,,-439.0,,,-501.6,-487.8,,-451.0,,,,True,,,False,False,,True
20055,2279,824.0,,,,770.0,,26.8,25.8,298.6,,0.0,-1455.0,,,,-1509.0,,-2252.2,-2253.2,-1980.4,,-2279.0,,,,False,,False,False,False,,False
20057,1621,1336.0,,,,1095.0,,31.6,37.6,527.9,,0.0,-285.0,,,,-526.0,,-1589.4,-1583.4,-1093.1,,-1621.0,,,,False,,False,False,False,,False
20059,600,344.0,,,,109.0,,225.6,17.8,197.4,,394.0,-256.0,,,,-491.0,,-374.4,-582.1,-402.6,,-206.0,,,,False,,False,False,False,,True
20061,357,168.0,,,,253.0,,0.0,13.1,88.2,,40.0,-189.0,,,,-104.0,,-357.0,-343.9,-268.8,,-317.0,,,,True,,False,False,False,,False
20063,239,64.0,,,,40.0,,,16.2,,,47.0,-175.0,,,,-199.0,,,-222.8,,,-192.0,,,,False,,,False,,,False
20065,88,56.0,,,,15.0,,,13.2,,,43.0,-32.0,,,,-73.0,,,-74.8,,,-45.0,,,,False,,,False,,,False
20067,393,456.0,,,,117.0,,119.2,20.0,143.2,,50.0,63.0,,,,-276.0,,-273.8,-373.0,-249.8,,-343.0,,,,False,,False,False,False,,False
20069,247,112.0,,,,46.0,,0.0,2.5,68.6,,114.0,-135.0,,,,-201.0,,-247.0,-244.5,-178.4,,-133.0,,,,False,,False,False,False,,True
20071,76,8.0,,,,39.0,,,0.0,,,10.0,-68.0,,,,-37.0,,,-76.0,,,-66.0,,,,True,,,False,,,True
20073,112,0.0,,,,37.0,,,0.6,13.2,,3.0,-112.0,,,,-75.0,,,-111.4,-98.8,,-109.0,,,,True,,,True,True,,True
20075,85,16.0,,,,64.0,,,7.6,6.9,,52.0,-69.0,,,,-21.0,,,-77.4,-78.1,,-33.0,,,,True,,,False,False,,True
20077,155,8.0,,,,70.0,,0.0,5.6,,,138.0,-147.0,,,,-85.0,,-155.0,-149.4,,,-17.0,,,,True,,False,False,,,True
20079,1201,136.0,,,,197.0,,311.9,37.1,145.7,,189.0,-1065.0,,,,-1004.0,,-889.1,-1163.9,-1055.3,,-1012.0,,,,True,,True,False,True,,True
20081,119,0.0,,,,67.0,,0.0,3.4,14.4,,2.0,-119.0,,,,-52.0,,-119.0,-115.6,-104.6,,-117.0,,,,True,,False,True,True,,True
20083,102,8.0,,,,18.0,,,0.2,,,1.0,-94.0,,,,-84.0,,,-101.8,,,-101.0,,,,True,,,False,,,False
20085,336,48.0,,,,41.0,,131.4,2.4,18.7,,19.0,-288.0,,,,-295.0,,-204.6,-333.6,-317.3,,-317.0,,,,False,,True,False,False,,False
20087,414,80.0,,,,52.0,,229.5,3.4,63.0,,27.0,-334.0,,,,-362.0,,-184.5,-410.6,-351.0,,-387.0,,,,False,,True,False,False,,False
20089,34,16.0,,,,21.0,,,2.1,,,76.0,-18.0,,,,-13.0,,,-31.9,,,42.0,,,,True,,,False,,,False
20091,12894,6320.0,,,,3565.0,,5588.9,3783.8,2616.4,,4688.0,-6574.0,,,,-9329.0,,-7305.1,-9110.2,-10277.6,,-8206.0,,,,False,,False,False,False,,False
20093,209,128.0,,,,46.0,,,12.6,56.4,,58.0,-81.0,,,,-163.0,,,-196.4,-152.6,,-151.0,,,,False,,,False,False,,False
20095,212,128.0,,,,55.0,,,7.5,,,30.0,-84.0,,,,-157.0,,,-204.5,,,-182.0,,,,False,,,False,,,False
20097,76,56.0,,,,26.0,,,8.3,,,40.0,-20.0,,,,-50.0,,,-67.7,,,-36.0,,,,False,,,False,,,False
20099,494,96.0,,,,273.0,,182.1,13.3,45.9,,60.0,-398.0,,,,-221.0,,-311.9,-480.7,-448.1,,-434.0,,,,True,,True,False,False,,False
20101,54,8.0,,,,23.0,,,2.5,,,7.0,-46.0,,,,-31.0,,,-51.5,,,-47.0,,,,True,,,False,,,False
20103,1328,1296.0,,,,699.0,,332.4,51.1,565.3,,873.0,-32.0,,,,-629.0,,-995.6,-1276.9,-762.7,,-455.0,,,,False,,False,False,False,,False
20105,40,0.0,,,,23.0,,,0.5,,,0.0,-40.0,,,,-17.0,,,-39.5,,,-40.0,,,,True,,,True,,,False
20107,173,40.0,,,,64.0,,,12.6,30.0,,6.0,-133.0,,,,-109.0,,,-160.4,-143.0,,-167.0,,,,True,,,False,False,,False
20109,193,0.0,,,,34.0,,,0.0,,,0.0,-193.0,,,,-159.0,,,-193.0,,,-193.0,,,,True,,,False,,,False
20111,1118,312.0,,,,389.0,,0.1,2.7,127.0,,104.0,-806.0,,,,-729.0,,-1117.9,-1115.3,-991.0,,-1014.0,,,,True,,False,False,False,,False
20113,971,64.0,,,,207.0,,602.9,13.8,73.4,,14.0,-907.0,,,,-764.0,,-368.1,-957.2,-897.6,,-957.0,,,,True,,True,False,True,,False
20115,283,32.0,,,,53.0,,,0.4,28.3,,342.0,-251.0,,,,-230.0,,,-282.6,-254.7,,59.0,,,,True,,,False,False,,True
20117,339,32.0,,,,41.0,,,8.0,,,299.0,-307.0,,,,-298.0,,,-331.0,,,-40.0,,,,True,,,False,,,True
20119,159,152.0,,,,46.0,,57.5,10.2,65.7,,37.0,-7.0,,,,-113.0,,-101.5,-148.8,-93.3,,-122.0,,,,False,,False,False,False,,False
20121,491,344.0,,,,213.0,,335.5,7.3,602.0,,150.0,-147.0,,,,-278.0,,-155.5,-483.8,111.0,,-341.0,,,,False,,False,False,True,,False
20123,134,8.0,,,,43.0,,,3.1,,,1.0,-126.0,,,,-91.0,,,-130.9,,,-133.0,,,,True,,,False,,,False
20125,562,392.0,,,,292.0,,80.5,94.8,175.4,,244.0,-170.0,,,,-270.0,,-481.5,-467.2,-386.6,,-318.0,,,,False,,False,False,False,,False
20127,110,48.0,,,,40.0,,,4.1,,,68.0,-62.0,,,,-70.0,,,-105.9,,,-42.0,,,,False,,,False,,,True
20129,123,8.0,,,,56.0,,,2.7,,,5.0,-115.0,,,,-67.0,,,-120.3,,,-118.0,,,,True,,,False,,,False
20131,772,200.0,,,,131.0,,78.1,19.3,85.3,,100.0,-572.0,,,,-641.0,,-693.9,-752.7,-686.7,,-672.0,,,,False,,False,False,False,,False
20133,419,96.0,,,,197.0,,122.4,34.8,78.0,,18.0,-323.0,,,,-222.0,,-296.6,-384.2,-341.0,,-401.0,,,,True,,True,False,False,,False
20135,149,144.0,,,,33.0,,,10.1,,,36.0,-5.0,,,,-116.0,,,-138.9,,,-113.0,,,,False,,,False,,,False
20137,1009,24.0,,,,37.0,,,10.5,11.9,,85.0,-985.0,,,,-972.0,,,-998.5,-997.1,,-924.0,,,,True,,,False,False,,True
20139,318,112.0,,,,41.0,,162.0,12.5,78.5,,259.0,-206.0,,,,-277.0,,-156.0,-305.5,-239.5,,-59.0,,,,False,,True,False,False,,True
20141,59,8.0,,,,26.0,,,0.0,,,114.0,-51.0,,,,-33.0,,,-59.0,,,55.0,,,,True,,,False,,,False
20143,139,40.0,,,,37.0,,,11.7,25.3,,132.0,-99.0,,,,-102.0,,,-127.3,-113.7,,-7.0,,,,False,,,False,False,,True
20145,241,688.0,,,,92.0,,0.1,1.4,,,0.0,447.0,,,,-149.0,,-240.9,-239.6,,,-241.0,,,,True,,True,True,,,True
20147,240,240.0,,,,27.0,,62.2,11.7,123.3,,56.0,0.0,,,,-213.0,,-177.8,-228.3,-116.7,,-184.0,,,,False,,False,False,False,,False
20149,364,208.0,,,,302.0,,292.1,16.5,70.2,,304.0,-156.0,,,,-62.0,,-71.9,-347.5,-293.8,,-60.0,,,,True,,True,False,False,,True
20151,365,72.0,,,,140.0,,,34.1,44.9,,106.0,-293.0,,,,-225.0,,,-330.9,-320.1,,-259.0,,,,True,,,False,False,,True
20153,126,144.0,,,,23.0,,,0.0,,,67.0,18.0,,,,-103.0,,,-126.0,,,-59.0,,,,False,,,False,,,False
20155,3031,808.0,,,,878.0,,0.0,155.7,551.2,,435.0,-2223.0,,,,-2153.0,,-3031.0,-2875.3,-2479.8,,-2596.0,,,,True,,False,False,False,,False
20157,195,48.0,,,,36.0,,,24.5,22.3,,77.0,-147.0,,,,-159.0,,,-170.5,-172.7,,-118.0,,,,False,,,False,False,,True
20159,256,88.0,,,,96.0,,,39.3,,,31.0,-168.0,,,,-160.0,,,-216.7,,,-225.0,,,,True,,,False,,,False
20161,1350,1752.0,,,,1193.0,,0.0,55.8,2766.9,,616.0,402.0,,,,-157.0,,-1350.0,-1294.2,1416.9,,-734.0,,,,True,,False,False,False,,False
20163,214,128.0,,,,30.0,,,42.9,,,88.0,-86.0,,,,-184.0,,,-171.1,,,-126.0,,,,False,,,False,,,False
20165,128,16.0,,,,22.0,,,1.4,,,1.0,-112.0,,,,-106.0,,,-126.6,,,-127.0,,,,True,,,False,,,False
20167,376,64.0,,,,48.0,,,3.5,,,10.0,-312.0,,,,-328.0,,,-372.5,,,-366.0,,,,False,,,False,,,False
20169,1278,696.0,,,,409.0,,499.1,50.3,265.6,,957.0,-582.0,,,,-869.0,,-778.9,-1227.7,-1012.4,,-321.0,,,,False,,False,False,False,,True
20171,217,48.0,,,,53.0,,0.0,1.7,49.0,,40.0,-169.0,,,,-164.0,,-217.0,-215.3,-168.0,,-177.0,,,,True,,False,False,True,,False
20173,14719,3184.0,,,,3639.0,,2022.3,1206.0,1366.8,,2494.0,-11535.0,,,,-11080.0,,-12696.7,-13513.0,-13352.2,,-12225.0,,,,True,,False,False,False,,False
20175,1025,568.0,,,,692.0,,20.9,36.6,115.7,,0.0,-457.0,,,,-333.0,,-1004.1,-988.4,-909.3,,-1025.0,,,,True,,False,False,False,,False
20177,3671,1152.0,,,,1083.0,,820.4,103.4,734.0,,1018.0,-2519.0,,,,-2588.0,,-2850.6,-3567.6,-2937.0,,-2653.0,,,,False,,False,False,False,,False
20179,272,24.0,,,,25.0,,,4.8,,,73.0,-248.0,,,,-247.0,,,-267.2,,,-199.0,,,,True,,,False,,,True
20181,363,56.0,,,,42.0,,,3.3,,,73.0,-307.0,,,,-321.0,,,-359.7,,,-290.0,,,,False,,,False,,,True
20183,101,16.0,,,,37.0,,,1.7,,,8.0,-85.0,,,,-64.0,,,-99.3,,,-93.0,,,,True,,,False,,,False
20185,121,24.0,,,,59.0,,,5.9,,,7.0,-97.0,,,,-62.0,,,-115.1,,,-114.0,,,,True,,,False,,,False
20187,73,0.0,,,,32.0,,,0.0,23.4,,0.0,-73.0,,,,-41.0,,,-73.0,-49.6,,-73.0,,,,True,,,False,True,,False
20189,251,184.0,,,,91.0,,11.1,23.9,135.3,,59.0,-67.0,,,,-160.0,,-239.9,-227.1,-115.7,,-192.0,,,,False,,False,False,False,,False
20191,460,208.0,,,,160.0,,229.5,85.7,108.3,,382.0,-252.0,,,,-300.0,,-230.5,-374.3,-351.7,,-78.0,,,,False,,True,False,False,,True
20193,494,48.0,,,,57.0,,0.0,4.0,73.4,,21.0,-446.0,,,,-437.0,,-494.0,-490.0,-420.6,,-473.0,,,,True,,False,False,True,,False
20195,135,88.0,,,,22.0,,,30.9,,,44.0,-47.0,,,,-113.0,,,-104.1,,,-91.0,,,,False,,,False,,,False
20197,210,8.0,,,,37.0,,,0.1,27.9,,1.0,-202.0,,,,-173.0,,,-209.9,-182.1,,-209.0,,,,True,,,False,True,,False
20199,116,8.0,,,,17.0,,,0.7,,,1.0,-108.0,,,,-99.0,,,-115.3,,,-115.0,,,,True,,,False,,,False
20201,248,8.0,,,,43.0,,,0.0,,,76.0,-240.0,,,,-205.0,,,-248.0,,,-172.0,,,,True,,,False,,,True
20203,118,8.0,,,,23.0,,,0.0,,,46.0,-110.0,,,,-95.0,,,-118.0,,,-72.0,,,,True,,,False,,,True
20205,183,8.0,,,,55.0,,,3.1,,,1.0,-175.0,,,,-128.0,,,-179.9,,,-182.0,,,,True,,,False,,,False
20207,40,16.0,,,,44.0,,,0.9,4.7,,73.0,-24.0,,,,4.0,,,-39.1,-35.3,,33.0,,,,True,,,False,False,,False
20209,3546,1800.0,,,,1764.0,,27.7,1065.1,779.4,,500.0,-1746.0,,,,-1782.0,,-3518.3,-2480.9,-2766.6,,-3046.0,,,,False,,False,False,False,,False
21001,373,120.0,,,,302.0,,54.5,1.8,71.0,,87.0,-253.0,,,,-71.0,,-318.5,-371.2,-302.0,,-286.0,,,,True,,False,False,False,,False
21003,324,288.0,,,,207.0,,41.5,46.9,150.0,,144.0,-36.0,,,,-117.0,,-282.5,-277.1,-174.0,,-180.0,,,,False,,False,False,False,,False
21005,285,136.0,,,,71.0,,319.2,16.4,105.9,,121.0,-149.0,,,,-214.0,,34.2,-268.6,-179.1,,-164.0,,,,False,,True,False,False,,False
21007,76,32.0,,,,84.0,,,7.4,28.0,,33.0,-44.0,,,,8.0,,,-68.6,-48.0,,-43.0,,,,True,,,False,False,,True
21009,1054,936.0,,,,428.0,,252.5,76.7,458.4,,521.0,-118.0,,,,-626.0,,-801.5,-977.3,-595.6,,-533.0,,,,False,,False,False,False,,False
21011,143,72.0,,,,126.0,,,14.3,72.3,,96.0,-71.0,,,,-17.0,,,-128.7,-70.7,,-47.0,,,,True,,,False,True,,True
21013,658,176.0,,,,437.0,,10.0,70.5,131.8,,147.0,-482.0,,,,-221.0,,-648.0,-587.5,-526.2,,-511.0,,,,True,,False,False,False,,False
21015,2321,568.0,,,,656.0,,636.4,248.1,422.3,,635.0,-1753.0,,,,-1665.0,,-1684.6,-2072.9,-1898.7,,-1686.0,,,,True,,True,False,False,,True
21017,300,200.0,,,,152.0,,159.3,57.2,164.8,,106.0,-100.0,,,,-148.0,,-140.7,-242.8,-135.2,,-194.0,,,,False,,False,False,False,,False
21019,1019,392.0,,,,284.0,,477.0,104.3,153.7,,255.0,-627.0,,,,-735.0,,-542.0,-914.7,-865.3,,-764.0,,,,False,,True,False,False,,False
21021,517,256.0,,,,278.0,,390.5,46.3,87.8,,339.0,-261.0,,,,-239.0,,-126.5,-470.7,-429.2,,-178.0,,,,True,,True,False,False,,True
21023,81,16.0,,,,63.0,,,6.2,8.3,,0.0,-65.0,,,,-18.0,,,-74.8,-72.7,,-81.0,,,,True,,,False,False,,False
21025,205,40.0,,,,322.0,,,7.3,39.0,,6.0,-165.0,,,,117.0,,,-197.7,-166.0,,-199.0,,,,True,,,False,False,,False
21027,277,96.0,,,,102.0,,124.4,10.9,35.6,,80.0,-181.0,,,,-175.0,,-152.6,-266.1,-241.4,,-197.0,,,,True,,True,False,False,,False
21029,1629,608.0,,,,311.0,,447.9,299.2,457.9,,190.0,-1021.0,,,,-1318.0,,-1181.1,-1329.8,-1171.1,,-1439.0,,,,False,,False,False,False,,False
21031,167,56.0,,,,121.0,,13.3,30.8,31.8,,84.0,-111.0,,,,-46.0,,-153.7,-136.2,-135.2,,-83.0,,,,True,,False,False,False,,True
21033,328,152.0,,,,152.0,,78.9,44.3,61.3,,53.0,-176.0,,,,-176.0,,-249.1,-283.7,-266.7,,-275.0,,,,False,,False,False,False,,False
21035,942,504.0,,,,497.0,,352.4,137.9,356.5,,277.0,-438.0,,,,-445.0,,-589.6,-804.1,-585.5,,-665.0,,,,False,,False,False,False,,False
21037,1591,360.0,,,,528.0,,991.5,224.4,158.7,,382.0,-1231.0,,,,-1063.0,,-599.5,-1366.6,-1432.3,,-1209.0,,,,True,,True,False,False,,True
21039,100,40.0,,,,64.0,,,12.8,,,44.0,-60.0,,,,-36.0,,,-87.2,,,-56.0,,,,True,,,False,,,True
21041,102,32.0,,,,87.0,,0.0,0.7,22.3,,191.0,-70.0,,,,-15.0,,-102.0,-101.3,-79.7,,89.0,,,,True,,False,False,False,,False
21043,429,208.0,,,,186.0,,261.7,36.6,74.9,,235.0,-221.0,,,,-243.0,,-167.3,-392.4,-354.1,,-194.0,,,,False,,True,False,False,,True
21045,187,40.0,,,,122.0,,22.9,1.8,32.7,,181.0,-147.0,,,,-65.0,,-164.1,-185.2,-154.3,,-6.0,,,,True,,False,False,False,,True
21047,1394,1528.0,,,,1131.0,,652.1,321.1,778.1,,751.0,134.0,,,,-263.0,,-741.9,-1072.9,-615.9,,-643.0,,,,False,,False,False,False,,False
21049,490,120.0,,,,267.0,,489.2,63.0,69.0,,46.0,-370.0,,,,-223.0,,-0.8,-427.0,-421.0,,-444.0,,,,True,,True,False,False,,False
21051,596,280.0,,,,620.0,,3.7,35.9,94.2,,181.0,-316.0,,,,24.0,,-592.3,-560.1,-501.8,,-415.0,,,,True,,False,False,False,,False
21053,237,144.0,,,,213.0,,50.6,110.8,,,51.0,-93.0,,,,-24.0,,-186.4,-126.2,,,-186.0,,,,True,,False,False,,,False
21055,96,24.0,,,,126.0,,56.5,16.2,89.2,,5.0,-72.0,,,,30.0,,-39.5,-79.8,-6.8,,-91.0,,,,True,,True,False,True,,False
21057,108,40.0,,,,69.0,,4.1,2.7,,,9.0,-68.0,,,,-39.0,,-103.9,-105.3,,,-99.0,,,,True,,False,False,,,False
21059,1674,848.0,,,,740.0,,596.7,324.1,341.5,,650.0,-826.0,,,,-934.0,,-1077.3,-1349.9,-1332.5,,-1024.0,,,,False,,False,False,False,,False
21061,197,40.0,,,,79.0,,31.3,1.1,27.6,,12.0,-157.0,,,,-118.0,,-165.7,-195.9,-169.4,,-185.0,,,,True,,False,False,False,,False
21063,521,32.0,,,,104.0,,,11.3,,,173.0,-489.0,,,,-417.0,,,-509.7,,,-348.0,,,,True,,,False,,,True
21065,255,232.0,,,,188.0,,14.2,48.1,,,193.0,-23.0,,,,-67.0,,-240.8,-206.9,,,-62.0,,,,False,,False,False,,,False
21067,9248,4920.0,,,,3581.0,,3078.2,3375.6,4002.8,,3697.0,-4328.0,,,,-5667.0,,-6169.8,-5872.4,-5245.2,,-5551.0,,,,False,,False,False,False,,False
21069,208,16.0,,,,178.0,,,0.2,12.0,,243.0,-192.0,,,,-30.0,,,-207.8,-196.0,,35.0,,,,True,,,False,False,,True
21071,847,80.0,,,,289.0,,175.5,28.6,63.9,,114.0,-767.0,,,,-558.0,,-671.5,-818.4,-783.1,,-733.0,,,,True,,True,False,False,,True
21073,590,472.0,,,,321.0,,452.9,102.0,397.3,,220.0,-118.0,,,,-269.0,,-137.1,-488.0,-192.7,,-370.0,,,,False,,False,False,False,,False
21075,133,48.0,,,,65.0,,0.0,42.3,35.9,,41.0,-85.0,,,,-68.0,,-133.0,-90.7,-97.1,,-92.0,,,,True,,False,False,False,,False
21077,82,24.0,,,,55.0,,,10.9,11.4,,12.0,-58.0,,,,-27.0,,,-71.1,-70.6,,-70.0,,,,True,,,False,False,,False
21079,341,80.0,,,,153.0,,87.6,18.3,65.5,,46.0,-261.0,,,,-188.0,,-253.4,-322.7,-275.5,,-295.0,,,,True,,True,False,False,,False
21081,377,80.0,,,,140.0,,75.3,32.1,48.8,,138.0,-297.0,,,,-237.0,,-301.7,-344.9,-328.2,,-239.0,,,,True,,False,False,False,,True
21083,824,192.0,,,,662.0,,139.8,32.2,75.5,,118.0,-632.0,,,,-162.0,,-684.2,-791.8,-748.5,,-706.0,,,,True,,False,False,False,,False
21085,431,288.0,,,,180.0,,126.5,15.7,444.3,,74.0,-143.0,,,,-251.0,,-304.5,-415.3,13.3,,-357.0,,,,False,,False,False,True,,False
21087,193,120.0,,,,109.0,,4.2,3.1,,,45.0,-73.0,,,,-84.0,,-188.8,-189.9,,,-148.0,,,,False,,False,False,,,False
21089,687,416.0,,,,243.0,,257.0,290.5,330.3,,295.0,-271.0,,,,-444.0,,-430.0,-396.5,-356.7,,-392.0,,,,False,,False,False,False,,False
21091,195,64.0,,,,47.0,,,11.5,31.5,,61.0,-131.0,,,,-148.0,,,-183.5,-163.5,,-134.0,,,,False,,,False,False,,False
21093,2428,816.0,,,,702.0,,1138.8,391.0,540.9,,346.0,-1612.0,,,,-1726.0,,-1289.2,-2037.0,-1887.1,,-2082.0,,,,False,,True,False,False,,False
21095,418,192.0,,,,430.0,,107.3,106.5,103.4,,170.0,-226.0,,,,12.0,,-310.7,-311.5,-314.6,,-248.0,,,,True,,False,False,False,,False
21097,230,80.0,,,,164.0,,101.4,31.3,39.0,,169.0,-150.0,,,,-66.0,,-128.6,-198.7,-191.0,,-61.0,,,,True,,True,False,False,,True
21099,518,80.0,,,,197.0,,124.6,21.8,101.6,,182.0,-438.0,,,,-321.0,,-393.4,-496.2,-416.4,,-336.0,,,,True,,True,False,True,,True
21101,1122,752.0,,,,315.0,,436.5,421.8,333.3,,385.0,-370.0,,,,-807.0,,-685.5,-700.2,-788.7,,-737.0,,,,False,,False,False,False,,False
21103,257,72.0,,,,104.0,,50.5,45.9,60.3,,271.0,-185.0,,,,-153.0,,-206.5,-211.1,-196.7,,14.0,,,,True,,False,False,False,,True
21105,75,24.0,,,,44.0,,,9.2,,,38.0,-51.0,,,,-31.0,,,-65.8,,,-37.0,,,,True,,,False,,,True
21107,1001,272.0,,,,430.0,,351.8,178.2,152.3,,176.0,-729.0,,,,-571.0,,-649.2,-822.8,-848.7,,-825.0,,,,True,,True,False,False,,False
21109,254,192.0,,,,181.0,,0.0,29.3,212.3,,81.0,-62.0,,,,-73.0,,-254.0,-224.7,-41.7,,-173.0,,,,False,,False,False,True,,False
21111,17220,7952.0,,,,3890.0,,3374.8,4881.9,5496.2,,4930.0,-9268.0,,,,-13330.0,,-13845.2,-12338.1,-11723.8,,-12290.0,,,,False,,False,False,False,,False
21113,942,224.0,,,,493.0,,556.6,192.2,82.2,,85.0,-718.0,,,,-449.0,,-385.4,-749.9,-859.8,,-857.0,,,,True,,True,False,False,,False
21115,498,80.0,,,,256.0,,149.3,7.3,,,53.0,-418.0,,,,-242.0,,-348.7,-490.7,,,-445.0,,,,True,,True,False,,,False
21117,2641,656.0,,,,1034.0,,436.5,121.1,352.5,,840.0,-1985.0,,,,-1607.0,,-2204.5,-2519.9,-2288.5,,-1801.0,,,,True,,False,False,False,,True
21119,310,496.0,,,,88.0,,0.0,58.0,197.3,,264.0,186.0,,,,-222.0,,-310.0,-252.0,-112.7,,-46.0,,,,False,,False,False,True,,True
21121,668,416.0,,,,743.0,,91.0,39.6,177.2,,200.0,-252.0,,,,75.0,,-577.0,-628.4,-490.8,,-468.0,,,,True,,False,False,False,,False
21123,383,80.0,,,,94.0,,82.7,13.8,39.7,,5.0,-303.0,,,,-289.0,,-300.3,-369.2,-343.3,,-378.0,,,,True,,True,False,False,,False
21125,1386,936.0,,,,1006.0,,331.5,50.7,354.5,,618.0,-450.0,,,,-380.0,,-1054.5,-1335.3,-1031.5,,-768.0,,,,True,,False,False,False,,False
21127,283,16.0,,,,121.0,,,12.2,11.5,,472.0,-267.0,,,,-162.0,,,-270.8,-271.5,,189.0,,,,True,,,False,False,,True
21129,829,0.0,,,,101.0,,,0.6,,,20.0,-829.0,,,,-728.0,,,-828.4,,,-809.0,,,,True,,,True,,,True
21131,130,152.0,,,,134.0,,,67.8,59.2,,140.0,22.0,,,,4.0,,,-62.2,-70.8,,10.0,,,,True,,,False,False,,True
21133,319,232.0,,,,203.0,,90.7,338.6,90.9,,180.0,-87.0,,,,-116.0,,-228.3,19.6,-228.1,,-139.0,,,,False,,False,True,False,,False
21135,232,32.0,,,,76.0,,31.5,2.9,79.8,,11.0,-200.0,,,,-156.0,,-200.5,-229.1,-152.2,,-221.0,,,,True,,False,False,True,,False
