,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48083,76,26.0,,27.4,,25.0,7.0,,,,,18.7,,15.2,,,35.0,,21.2,,19.5,,,25.0,25.6,0.0,,31.0,27.0,27.3,,,,,,,,,4.2,-50.0,,-48.6,,-51.0,-69.0,,,,,-57.3,,-60.8,,,-41.0,,-54.8,,-56.5,,,-51.0,-50.4,-76.0,,-45.0,-49.0,-48.7,,,,,,,,,-71.8,,True,,False,False,,,,,False,,False,,,True,,False,,False,,,False,False,False,,True,True,True,,,,,,,,,False
48085,4920,5364.0,,5395.6,9343.9,5273.0,5202.0,,,,,3105.1,,7109.4,,6030.7,4299.0,,6050.5,,4263.2,5107.0,,7058.5,4800.5,4702.5,,6560.0,5142.0,4586.0,,,,,5115.1,3614.0,,,0.0,444.0,,475.6,4423.9,353.0,282.0,,,,,-1814.9,,2189.4,,1110.7,-621.0,,1130.5,,-656.8,187.0,,2138.5,-119.5,-217.5,,1640.0,222.0,-334.0,,,,,195.1,-1306.0,,,-4920.0,,False,False,True,True,,,,,False,,False,,False,False,,False,,False,True,,False,True,True,,False,True,True,,,,,True,False,,,False
48087,5,9.0,,20.1,,7.0,0.0,,,,,11.9,,4.7,,,19.0,,6.3,,8.9,,,4.0,6.0,0.0,,7.0,9.0,10.9,,,,,,,,,6.9,4.0,,15.1,,2.0,-5.0,,,,,6.9,,-0.3,,,14.0,,1.3,,3.9,,,-1.0,1.0,-5.0,,2.0,4.0,5.9,,,,,,,,,1.9,,False,,True,False,,,,,False,,True,,,False,,True,,True,,,True,True,False,,True,False,False,,,,,,,,,True
48089,44,75.0,,76.7,,75.0,104.0,,,,,60.0,,93.4,,,68.0,,36.2,,55.2,,,76.0,53.4,0.0,,92.0,78.0,113.3,,,,,,,,,65.6,31.0,,32.7,,31.0,60.0,,,,,16.0,,49.4,,,24.0,,-7.8,,11.2,,,32.0,9.4,-44.0,,48.0,34.0,69.3,,,,,,,,,21.6,,False,,False,False,,,,,True,,False,,,True,,True,,True,,,False,True,False,,False,False,False,,,,,,,,,True
48091,366,325.0,,325.8,,325.0,305.0,,,,,283.8,,209.9,,,423.0,,419.8,,280.9,800.5,,706.0,179.5,0.5,,498.0,475.0,282.8,,,,,303.1,377.0,,,312.0,-41.0,,-40.2,,-41.0,-61.0,,,,,-82.2,,-156.1,,,57.0,,53.8,,-85.1,434.5,,340.0,-186.5,-365.5,,132.0,109.0,-83.2,,,,,-62.9,11.0,,,-54.0,,True,,False,False,,,,,False,,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,True,,,False
48093,75,56.0,,55.8,,64.0,68.0,,,,,63.4,,27.0,,,74.0,,83.7,,66.2,,,32.0,66.3,0.0,,94.0,65.0,76.6,,,,,,,,,60.0,-19.0,,-19.2,,-11.0,-7.0,,,,,-11.6,,-48.0,,,-1.0,,8.7,,-8.8,,,-43.0,-8.7,-75.0,,19.0,-10.0,1.6,,,,,,,,,-15.0,,False,,True,True,,,,,True,,False,,,True,,True,,True,,,False,True,False,,False,True,True,,,,,,,,,True
48095,10,9.0,,9.8,,7.0,,,,,,6.8,,11.5,,,33.0,,8.3,,5.8,,,1.0,5.0,0.0,,8.0,10.0,5.4,,,,,,,,,2.8,-1.0,,-0.2,,-3.0,,,,,,-3.2,,1.5,,,23.0,,-1.7,,-4.2,,,-9.0,-5.0,-10.0,,-2.0,0.0,-4.6,,,,,,,,,-7.2,,True,,False,,,,,,False,,False,,,False,,False,,False,,,False,False,False,,False,True,False,,,,,,,,,False
48097,209,202.0,,201.3,,198.0,182.0,,,,,161.6,,123.2,,,200.0,,237.0,,180.7,252.0,,250.5,173.2,93.4,,306.0,216.0,72.2,,,,,,,,,4.4,-7.0,,-7.7,,-11.0,-27.0,,,,,-47.4,,-85.8,,,-9.0,,28.0,,-28.3,43.0,,41.5,-35.8,-115.6,,97.0,7.0,-136.8,,,,,,,,,-204.6,,False,,False,False,,,,,False,,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
48099,323,230.0,,227.1,,206.0,316.0,,,,,154.4,,186.2,,,317.0,,205.3,,190.8,207.0,,97.0,189.0,0.1,,310.0,275.0,203.9,,,,,213.3,,,,0.0,-93.0,,-95.9,,-117.0,-7.0,,,,,-168.6,,-136.8,,,-6.0,,-117.7,,-132.2,-116.0,,-226.0,-134.0,-322.9,,-13.0,-48.0,-119.1,,,,,-109.7,,,,-323.0,,False,,False,True,,,,,False,,False,,,True,,False,,False,False,,False,False,False,,True,True,False,,,,,False,,,,False
48101,13,6.0,,8.0,,7.0,0.0,,,,,8.3,,2.2,,,7.0,,11.4,,6.3,,,10.0,4.7,0.0,,11.0,7.0,10.3,,,,,,,,,1.5,-7.0,,-5.0,,-6.0,-13.0,,,,,-4.7,,-10.8,,,-6.0,,-1.6,,-6.7,,,-3.0,-8.3,-13.0,,-2.0,-6.0,-2.7,,,,,,,,,-11.5,,True,,True,False,,,,,True,,False,,,True,,True,,True,,,True,False,False,,True,True,True,,,,,,,,,False
48103,17,9.0,,6.6,,14.0,0.0,,,,,25.3,,11.2,,,37.0,,26.7,,9.7,,,12.0,14.8,0.0,,,14.0,15.3,,,,,,,,,38.9,-8.0,,-10.4,,-3.0,-17.0,,,,,8.3,,-5.8,,,20.0,,9.7,,-7.3,,,-5.0,-2.2,-17.0,,,-3.0,-1.7,,,,,,,,,21.9,,False,,True,False,,,,,False,,True,,,False,,False,,True,,,True,True,False,,,True,True,,,,,,,,,False
48105,17,17.0,,21.9,,9.0,0.0,,,,,24.9,,6.3,,,22.0,,5.7,,12.0,,,6.5,9.4,0.0,,15.0,15.0,21.2,,,,,,,,,2.3,0.0,,4.9,,-8.0,-17.0,,,,,7.9,,-10.7,,,5.0,,-11.3,,-5.0,,,-10.5,-7.6,-17.0,,-2.0,-2.0,4.2,,,,,,,,,-14.7,,False,,False,False,,,,,False,,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
48107,25,19.0,,17.5,,14.0,0.0,,,,,17.0,,10.5,,,39.0,,15.3,,10.9,45.0,,12.0,11.4,0.0,,21.0,21.0,10.3,,,,,,,,,0.0,-6.0,,-7.5,,-11.0,-25.0,,,,,-8.0,,-14.5,,,14.0,,-9.7,,-14.1,20.0,,-13.0,-13.6,-25.0,,-4.0,-4.0,-14.7,,,,,,,,,-25.0,,False,,False,False,,,,,False,,False,,,False,,False,,False,False,,False,False,False,,True,True,False,,,,,,,,,False
48109,1,21.0,,23.5,,20.0,,,,,,14.0,,13.9,,,6.0,,27.1,,13.1,,,21.0,15.0,0.0,,24.0,18.0,29.4,,,,,,,,,0.0,20.0,,22.5,,19.0,,,,,,13.0,,12.9,,,5.0,,26.1,,12.1,,,20.0,14.0,-1.0,,23.0,17.0,28.4,,,,,,,,,-1.0,,False,,True,,,,,,True,,True,,,True,,False,,True,,,False,True,True,,False,True,False,,,,,,,,,True
48111,4,3.0,,4.7,,3.0,0.0,,,,,16.0,,5.5,,,28.0,,1.5,,4.2,,,8.0,2.0,0.0,,5.0,5.0,11.6,,,,,,,,,1.8,-1.0,,0.7,,-1.0,-4.0,,,,,12.0,,1.5,,,24.0,,-2.5,,0.2,,,4.0,-2.0,-4.0,,1.0,1.0,7.6,,,,,,,,,-2.2,,True,,False,False,,,,,False,,False,,,False,,False,,True,,,False,False,False,,False,False,False,,,,,,,,,False
48113,15354,9223.0,,8815.8,26328.0,12027.0,10688.0,,,,,8364.2,,8223.4,,15503.0,12378.0,,13773.9,,9966.9,13907.0,,13431.5,15623.9,12613.6,,11352.0,11006.0,11321.9,,,,,7399.7,14770.0,,,4484.0,-6131.0,,-6538.2,10974.0,-3327.0,-4666.0,,,,,-6989.8,,-7130.6,,149.0,-2976.0,,-1580.1,,-5387.1,-1447.0,,-1922.5,269.9,-2740.4,,-4002.0,-4348.0,-4032.1,,,,,-7954.3,-584.0,,,-10870.0,,False,False,True,True,,,,,False,,False,,True,True,,True,,True,True,,True,True,True,,True,True,True,,,,,False,True,,,False
48115,47,10.0,,23.0,,23.0,7.0,,,,,43.1,,12.4,,,120.0,,39.7,,28.3,,,52.0,10.0,0.0,,,28.0,60.8,,,,,,,,,6.1,-37.0,,-24.0,,-24.0,-40.0,,,,,-3.9,,-34.6,,,73.0,,-7.3,,-18.7,,,5.0,-37.0,-47.0,,,-19.0,13.8,,,,,,,,,-40.9,,True,,True,False,,,,,True,,True,,,False,,True,,True,,,True,False,False,,,True,True,,,,,,,,,False
48117,67,39.0,,87.2,,37.0,35.0,,,,,73.5,,22.9,,,132.0,,18.4,,62.6,,,56.0,26.3,0.0,,47.0,53.0,101.1,,,,,41.1,,,,0.0,-28.0,,20.2,,-30.0,-32.0,,,,,6.5,,-44.1,,,65.0,,-48.6,,-4.4,,,-11.0,-40.7,-67.0,,-20.0,-14.0,34.1,,,,,-25.9,,,,-67.0,,True,,False,False,,,,,True,,False,,,False,,False,,True,,,True,False,False,,True,True,False,,,,,True,,,,False
48119,13,11.0,,11.0,,8.0,7.0,,,,,8.1,,12.0,,,19.0,,4.4,,9.4,,,21.0,8.0,0.0,,11.0,15.0,7.5,,,,,,,,,2.5,-2.0,,-2.0,,-5.0,-6.0,,,,,-4.9,,-1.0,,,6.0,,-8.6,,-3.6,,,8.0,-5.0,-13.0,,-2.0,2.0,-5.5,,,,,,,,,-10.5,,True,,False,False,,,,,False,,True,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
48121,2979,2512.0,,2505.7,9231.1,2796.0,1729.0,,,,,2010.7,,3154.8,,3240.0,3937.0,,4399.0,,3189.5,4438.5,,4733.5,1965.7,3407.1,,3796.0,3323.0,2541.1,,,,,2383.7,1531.0,,,2486.9,-467.0,,-473.3,6252.1,-183.0,-1250.0,,,,,-968.3,,175.8,,261.0,958.0,,1420.0,,210.5,1459.5,,1754.5,-1013.3,428.1,,817.0,344.0,-437.9,,,,,-595.3,-1448.0,,,-492.1,,False,False,True,False,,,,,False,,True,,True,False,,False,,True,False,,False,False,True,,False,True,True,,,,,False,False,,,False
48123,36,39.0,,48.0,,44.0,14.0,,,,,58.6,,26.0,,,74.0,,25.7,,47.8,,,44.0,16.2,0.0,,48.0,54.0,59.0,,,,,,,,,59.2,3.0,,12.0,,8.0,-22.0,,,,,22.6,,-10.0,,,38.0,,-10.3,,11.8,,,8.0,-19.8,-36.0,,12.0,18.0,23.0,,,,,,,,,23.2,,False,,False,False,,,,,False,,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
48125,15,4.0,,5.0,,4.0,,,,,,5.8,,2.8,,,9.0,,3.6,,4.5,,,4.0,2.3,0.0,,4.0,6.0,11.0,,,,,,,,,3.7,-11.0,,-10.0,,-11.0,,,,,,-9.2,,-12.2,,,-6.0,,-11.4,,-10.5,,,-11.0,-12.7,-15.0,,-11.0,-9.0,-4.0,,,,,,,,,-11.3,,True,,False,,,,,,True,,False,,,True,,False,,True,,,False,False,False,,False,True,True,,,,,,,,,False
48127,7,61.0,,70.3,,49.0,87.0,,,,,41.8,,29.0,,,68.0,,209.4,,62.4,,,39.0,29.0,2.6,,99.0,61.0,49.3,,,,,,,,,49.4,54.0,,63.3,,42.0,80.0,,,,,34.8,,22.0,,,61.0,,202.4,,55.4,,,32.0,22.0,-4.4,,92.0,54.0,42.3,,,,,,,,,42.4,,False,,True,False,,,,,True,,True,,,False,,False,,False,,,True,True,True,,False,False,True,,,,,,,,,True
48129,40,4.0,,4.4,,3.0,0.0,,,,,10.2,,3.3,,,11.0,,0.5,,4.9,,,0.0,1.1,0.0,,,7.0,7.2,,,,,,,,,2.9,-36.0,,-35.6,,-37.0,-40.0,,,,,-29.8,,-36.7,,,-29.0,,-39.5,,-35.1,,,-40.0,-38.9,-40.0,,,-33.0,-32.8,,,,,,,,,-37.1,,True,,False,False,,,,,True,,False,,,True,,False,,True,,,False,False,False,,,True,True,,,,,,,,,False
48131,66,47.0,,41.5,,47.0,28.0,,,,,42.1,,31.4,,,52.0,,42.6,,40.3,,,38.0,70.4,0.0,,61.0,49.0,55.1,,,,,,,,,104.2,-19.0,,-24.5,,-19.0,-38.0,,,,,-23.9,,-34.6,,,-14.0,,-23.4,,-25.7,,,-28.0,4.4,-66.0,,-5.0,-17.0,-10.9,,,,,,,,,38.2,,False,,False,False,,,,,False,,False,,,True,,False,,False,,,False,True,False,,True,True,True,,,,,,,,,False
48133,58,40.0,,41.2,,48.0,40.0,,,,,47.1,,29.5,,,101.0,,57.5,,39.4,,,58.0,48.5,0.0,,73.0,59.0,66.8,,,,,,,,,40.7,-18.0,,-16.8,,-10.0,-18.0,,,,,-10.9,,-28.5,,,43.0,,-0.5,,-18.6,,,0.0,-9.5,-58.0,,15.0,1.0,8.8,,,,,,,,,-17.3,,True,,True,False,,,,,True,,False,,,False,,True,,False,,,True,True,False,,True,True,True,,,,,,,,,True
48135,80,378.0,,405.6,,406.0,517.0,,,,,392.6,,270.8,,,1113.0,,315.9,,374.1,473.5,,519.0,165.6,0.0,,374.0,453.0,358.9,,,,,405.0,,,,479.5,298.0,,325.6,,326.0,437.0,,,,,312.6,,190.8,,,1033.0,,235.9,,294.1,393.5,,439.0,85.6,-80.0,,294.0,373.0,278.9,,,,,325.0,,,,399.5,,False,,False,False,,,,,False,,True,,,False,,True,,True,False,,False,True,True,,True,False,True,,,,,False,,,,False
48137,1,5.0,,8.3,,7.0,0.0,,,,,10.5,,2.9,,,7.0,,6.9,,7.8,,,16.0,4.3,0.0,,,8.0,17.1,,,,,,,,,5.3,4.0,,7.3,,6.0,-1.0,,,,,9.5,,1.9,,,6.0,,5.9,,6.8,,,15.0,3.3,-1.0,,,7.0,16.1,,,,,,,,,4.3,,False,,False,True,,,,,False,,True,,,False,,False,,False,,,False,True,True,,,False,False,,,,,,,,,False
48139,1300,938.0,,915.3,,990.0,843.0,,,,,780.7,,523.1,,1177.6,825.0,,1076.8,,840.7,1186.0,,1255.0,989.7,685.9,,1407.0,988.0,1267.6,,,,,955.0,871.0,,,1252.4,-362.0,,-384.7,,-310.0,-457.0,,,,,-519.3,,-776.9,,-122.4,-475.0,,-223.2,,-459.3,-114.0,,-45.0,-310.3,-614.1,,107.0,-312.0,-32.4,,,,,-345.0,-429.0,,,-47.6,,False,,True,False,,,,,False,,False,,True,False,,True,,False,True,,True,True,False,,True,True,True,,,,,True,False,,,True
48141,2274,2135.0,,2087.7,2640.4,1658.0,2343.0,,,,,1591.6,,2378.9,,1597.6,2546.0,,903.3,,2345.8,2414.0,,1126.0,1661.2,0.2,,1772.0,2847.0,1835.5,,,,,2318.4,1288.0,,,12.0,-139.0,,-186.3,366.4,-616.0,69.0,,,,,-682.4,,104.9,,-676.4,272.0,,-1370.7,,71.8,140.0,,-1148.0,-612.8,-2273.8,,-502.0,573.0,-438.5,,,,,44.4,-986.0,,,-2262.0,,False,False,False,True,,,,,False,,True,,False,False,,False,,True,False,,False,False,False,,False,False,False,,,,,True,False,,,False
48143,217,137.0,,116.0,,176.0,179.0,,,,,167.3,,90.3,,,205.0,,183.9,,147.7,355.5,,176.0,206.2,0.2,,251.0,174.0,114.0,,,,,113.6,,,,241.2,-80.0,,-101.0,,-41.0,-38.0,,,,,-49.7,,-126.7,,,-12.0,,-33.1,,-69.3,138.5,,-41.0,-10.8,-216.8,,34.0,-43.0,-103.0,,,,,-103.4,,,,24.2,,False,,True,True,,,,,True,,False,,,True,,True,,True,False,,True,True,False,,True,True,False,,,,,False,,,,True
48145,112,57.0,,66.9,,69.0,74.0,,,,,50.7,,28.5,,,75.0,,189.6,,51.7,,,103.0,46.7,0.0,,115.0,71.0,71.2,,,,,,,,,43.8,-55.0,,-45.1,,-43.0,-38.0,,,,,-61.3,,-83.5,,,-37.0,,77.6,,-60.3,,,-9.0,-65.3,-112.0,,3.0,-41.0,-40.8,,,,,,,,,-68.2,,True,,True,True,,,,,False,,False,,,True,,False,,False,,,True,False,False,,True,True,True,,,,,,,,,False
48147,151,151.0,,144.6,,155.0,177.0,,,,,123.0,,85.1,,,159.0,,196.9,,130.4,186.5,,149.0,167.9,40.1,,211.0,170.0,172.5,,,,,,,,,64.8,0.0,,-6.4,,4.0,26.0,,,,,-28.0,,-65.9,,,8.0,,45.9,,-20.6,35.5,,-2.0,16.9,-110.9,,60.0,19.0,21.5,,,,,,,,,-86.2,,False,,False,False,,,,,False,,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
48149,59,54.0,,47.5,,76.0,7.0,,,,,69.5,,34.1,,,76.0,,138.9,,93.7,,,199.0,53.1,0.0,,130.0,91.0,87.7,,,,,,,,,115.1,-5.0,,-11.5,,17.0,-52.0,,,,,10.5,,-24.9,,,17.0,,79.9,,34.7,,,140.0,-5.9,-59.0,,71.0,32.0,28.7,,,,,,,,,56.1,,False,,False,False,,,,,False,,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
48151,9,5.0,,4.0,,7.0,0.0,,,,,8.0,,4.3,,,18.0,,7.2,,7.9,,,14.0,4.2,0.0,,,10.0,15.3,,,,,,,,,6.6,-4.0,,-5.0,,-2.0,-9.0,,,,,-1.0,,-4.7,,,9.0,,-1.8,,-1.1,,,5.0,-4.8,-9.0,,,1.0,6.3,,,,,,,,,-2.4,,False,,True,False,,,,,True,,False,,,False,,True,,True,,,False,False,False,,,True,False,,,,,,,,,True
48153,47,18.0,,16.7,,19.0,4.0,,,,,24.6,,8.8,,,34.0,,23.3,,21.4,,,28.0,11.1,0.0,,25.0,23.0,19.7,,,,,,,,,23.3,-29.0,,-30.3,,-28.0,-43.0,,,,,-22.4,,-38.2,,,-13.0,,-23.7,,-25.6,,,-19.0,-35.9,-47.0,,-22.0,-24.0,-27.3,,,,,,,,,-23.7,,False,,True,False,,,,,True,,False,,,True,,True,,True,,,True,False,False,,True,True,True,,,,,,,,,True
48155,6,1.0,,0.9,,2.0,0.0,,,,,2.9,,1.2,,,6.0,,1.1,,1.3,,,3.0,3.7,,,2.0,2.0,3.4,,,,,,,,,0.8,-5.0,,-5.1,,-4.0,-6.0,,,,,-3.1,,-4.8,,,0.0,,-4.9,,-4.7,,,-3.0,-2.3,,,-4.0,-4.0,-2.6,,,,,,,,,-5.2,,False,,True,False,,,,,True,,True,,,True,,True,,True,,,True,True,,,True,True,True,,,,,,,,,False
48157,2339,2139.0,,2045.2,6578.5,2092.0,3348.0,,,,,1659.2,,1479.8,,3552.9,2192.0,,1679.1,,2292.6,2261.0,,890.5,929.6,45.4,,3027.0,2623.0,2495.5,,,,,1870.4,1567.0,,,0.3,-200.0,,-293.8,4239.5,-247.0,1009.0,,,,,-679.8,,-859.2,,1213.9,-147.0,,-659.9,,-46.4,-78.0,,-1448.5,-1409.4,-2293.6,,688.0,284.0,156.5,,,,,-468.6,-772.0,,,-2338.7,,False,False,False,False,,,,,False,,False,,False,True,,False,,True,True,,False,False,False,,False,False,True,,,,,False,False,,,False
48159,30,24.0,,22.3,,24.0,14.0,,,,,22.0,,26.1,,,48.0,,19.9,,15.7,,,33.0,22.5,0.0,,30.0,31.0,25.7,,,,,,,,,24.2,-6.0,,-7.7,,-6.0,-16.0,,,,,-8.0,,-3.9,,,18.0,,-10.1,,-14.3,,,3.0,-7.5,-30.0,,0.0,1.0,-4.3,,,,,,,,,-5.8,,False,,False,False,,,,,False,,True,,,False,,False,,False,,,True,False,False,,True,True,True,,,,,,,,,True
48161,49,21.0,,15.7,,21.0,29.0,,,,,38.4,,23.0,,,72.0,,16.6,,34.7,,,16.0,14.9,0.0,,,41.0,40.4,,,,,,,,,27.8,-28.0,,-33.3,,-28.0,-20.0,,,,,-10.6,,-26.0,,,23.0,,-32.4,,-14.3,,,-33.0,-34.1,-49.0,,,-8.0,-8.6,,,,,,,,,-21.2,,False,,False,True,,,,,True,,True,,,True,,False,,True,,,False,False,False,,,True,True,,,,,,,,,True
48163,72,77.0,,88.7,,89.0,107.0,,,,,90.0,,39.9,,,121.0,,121.4,,74.7,,,70.0,45.6,0.0,,142.0,90.0,126.2,,,,,,,,,63.1,5.0,,16.7,,17.0,35.0,,,,,18.0,,-32.1,,,49.0,,49.4,,2.7,,,-2.0,-26.4,-72.0,,70.0,18.0,54.2,,,,,,,,,-8.9,,False,,False,False,,,,,False,,False,,,False,,False,,True,,,True,False,False,,False,False,False,,,,,,,,,False
48165,33,29.0,,36.3,,40.0,40.0,,,,,45.5,,31.0,,,117.0,,55.4,,48.5,,,74.0,16.1,0.0,,61.0,55.0,79.5,,,,,,,,,0.7,-4.0,,3.3,,7.0,7.0,,,,,12.5,,-2.0,,,84.0,,22.4,,15.5,,,41.0,-16.9,-33.0,,28.0,22.0,46.5,,,,,,,,,-32.3,,True,,False,False,,,,,False,,True,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
48167,1919,1451.0,,1448.3,3014.4,1488.0,1524.0,,,,,1122.2,,742.0,,2445.4,1320.0,,1832.4,,1112.2,1479.0,,1376.0,2001.1,763.2,,1740.0,1410.0,1025.6,,,,,1409.8,2118.0,,,1844.0,-468.0,,-470.7,1095.4,-431.0,-395.0,,,,,-796.8,,-1177.0,,526.4,-599.0,,-86.6,,-806.8,-440.0,,-543.0,82.1,-1155.8,,-179.0,-509.0,-893.4,,,,,-509.2,199.0,,,-75.0,,False,False,True,True,,,,,False,,False,,False,False,,True,,False,True,,False,True,False,,True,False,False,,,,,False,True,,,True
48169,16,15.0,,13.3,,9.0,0.0,,,,,10.7,,9.2,,,34.0,,8.5,,8.5,,,9.0,7.9,0.0,,10.0,14.0,10.6,,,,,,,,,25.3,-1.0,,-2.7,,-7.0,-16.0,,,,,-5.3,,-6.8,,,18.0,,-7.5,,-7.5,,,-7.0,-8.1,-16.0,,-6.0,-2.0,-5.4,,,,,,,,,9.3,,False,,False,False,,,,,False,,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
48171,57,126.0,,145.8,,112.0,121.0,,,,,90.9,,77.1,,,64.0,,112.2,,139.2,,,119.0,72.1,0.0,,203.0,133.0,109.2,,,,,,,,,254.1,69.0,,88.8,,55.0,64.0,,,,,33.9,,20.1,,,7.0,,55.2,,82.2,,,62.0,15.1,-57.0,,146.0,76.0,52.2,,,,,,,,,197.1,,False,,True,True,,,,,True,,True,,,True,,True,,False,,,True,True,True,,False,False,True,,,,,,,,,False
48173,1,9.0,,12.3,,9.0,,,,,,7.7,,1.6,,,7.0,,12.2,,15.3,,,29.0,10.7,0.2,,11.0,9.0,3.2,,,,,,,,,16.0,8.0,,11.3,,8.0,,,,,,6.7,,0.6,,,6.0,,11.2,,14.3,,,28.0,9.7,-0.8,,10.0,8.0,2.2,,,,,,,,,15.0,,False,,False,,,,,,True,,True,,,True,,False,,False,,,False,False,True,,False,False,True,,,,,,,,,False
48175,10,20.0,,21.1,,8.0,0.0,,,,,14.0,,23.9,,,22.0,,3.3,,9.1,,,4.0,5.6,0.0,,12.0,21.0,7.9,,,,,,,,,15.8,10.0,,11.1,,-2.0,-10.0,,,,,4.0,,13.9,,,12.0,,-6.7,,-0.9,,,-6.0,-4.4,-10.0,,2.0,11.0,-2.1,,,,,,,,,5.8,,False,,True,False,,,,,True,,False,,,False,,True,,True,,,True,True,False,,True,False,True,,,,,,,,,True
48177,41,68.0,,67.8,,68.0,77.0,,,,,72.0,,33.4,,,82.0,,89.1,,71.4,,,74.0,35.0,0.0,,107.0,76.0,71.5,,,,,,,,,50.1,27.0,,26.8,,27.0,36.0,,,,,31.0,,-7.6,,,41.0,,48.1,,30.4,,,33.0,-6.0,-41.0,,66.0,35.0,30.5,,,,,,,,,9.1,,True,,False,False,,,,,False,,True,,,False,,False,,False,,,False,True,False,,False,False,False,,,,,,,,,True
48179,49,30.0,,36.4,,29.0,21.0,,,,,39.8,,29.8,,,174.0,,16.6,,42.8,,,29.0,18.8,0.0,,32.0,55.0,91.5,,,,,,,,,5.0,-19.0,,-12.6,,-20.0,-28.0,,,,,-9.2,,-19.2,,,125.0,,-32.4,,-6.2,,,-20.0,-30.2,-49.0,,-17.0,6.0,42.5,,,,,,,,,-44.0,,True,,False,False,,,,,True,,False,,,False,,False,,True,,,False,False,False,,True,True,False,,,,,,,,,False
