,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47099,2302,1960.0,,,,,1414.0,,5153.2,,922.2,,,-342.0,,,,,-888.0,,2851.2,,-1379.8,,,,,,,False,,False,,False,,
47101,527,462.0,,,,,407.0,,96.7,,,,,-65.0,,,,,-120.0,,-430.3,,,,,,,,,False,,False,,,,
47103,2125,1246.0,,,,,1061.0,,2508.6,,1061.1,,,-879.0,,,,,-1064.0,,383.6,,-1063.9,,,,,,,False,,True,,False,,
47105,2347,1176.0,,,,,916.0,,4055.5,,1036.1,,,-1171.0,,,,,-1431.0,,1708.5,,-1310.9,,,,,,,False,,False,,False,,
47107,2423,1484.0,,,,,1258.0,,3453.5,,1386.5,,,-939.0,,,,,-1165.0,,1030.5,,-1036.5,,,,,,,False,,False,,False,,
47109,811,567.0,,,,,928.0,,1428.5,,396.4,,,-244.0,,,,,117.0,,617.5,,-414.6,,,,,,,True,,False,,False,,
47111,1026,980.0,,,,,518.0,,2596.9,,791.2,,,-46.0,,,,,-508.0,,1570.9,,-234.8,,,,,,,False,,False,,False,,
47113,3673,2331.0,,,,,2991.0,,9009.3,,1582.0,,,-1342.0,,,,,-682.0,,5336.3,,-2091.0,,,,,,,True,,False,,False,,
47115,973,406.0,,,,,808.0,,460.4,,,,,-567.0,,,,,-165.0,,-512.6,,,,,,,,,True,,True,,,,
47117,1474,1057.0,,,,,977.0,,2677.9,,625.1,,,-417.0,,,,,-497.0,,1203.9,,-848.9,,,,,,,False,,False,,False,,
47119,4789,4214.0,,,,,2450.0,,8233.6,,2989.2,,,-575.0,,,,,-2339.0,,3444.6,,-1799.8,,,,,,,False,,False,,False,,
47121,582,224.0,,,,,324.0,,711.5,,,,,-358.0,,,,,-258.0,,129.5,,,,,,,,,True,,True,,,,
47123,2199,819.0,,,,,966.0,,1363.1,,623.8,,,-1380.0,,,,,-1233.0,,-835.9,,-1575.2,,,,,,,True,,True,,False,,
47125,6495,4151.0,,,,,4129.0,,25933.5,,2961.7,,,-2344.0,,,,,-2366.0,,19438.5,,-3533.3,,,,,,,False,,False,,False,,
47127,388,210.0,,,,,226.0,,141.8,,,,,-178.0,,,,,-162.0,,-246.2,,,,,,,,,True,,False,,,,
47129,1047,511.0,,,,,491.0,,3561.3,,,,,-536.0,,,,,-556.0,,2514.3,,,,,,,,,False,,False,,,,
47131,1483,1449.0,,,,,885.0,,3659.1,,1137.0,,,-34.0,,,,,-598.0,,2176.1,,-346.0,,,,,,,False,,False,,False,,
47133,845,511.0,,,,,433.0,,494.5,,429.4,,,-334.0,,,,,-412.0,,-350.5,,-415.6,,,,,,,False,,False,,False,,
47135,444,322.0,,,,,321.0,,60.6,,,,,-122.0,,,,,-123.0,,-383.4,,,,,,,,,False,,False,,,,
47137,254,203.0,,,,,65.0,,201.6,,,,,-51.0,,,,,-189.0,,-52.4,,,,,,,,,False,,False,,,,
47139,622,245.0,,,,,339.0,,332.5,,,,,-377.0,,,,,-283.0,,-289.5,,,,,,,,,True,,True,,,,
47141,3699,2898.0,,,,,1844.0,,12685.2,,2404.8,,,-801.0,,,,,-1855.0,,8986.2,,-1294.2,,,,,,,False,,False,,False,,
47143,1934,847.0,,,,,832.0,,2074.5,,437.4,,,-1087.0,,,,,-1102.0,,140.5,,-1496.6,,,,,,,False,,True,,False,,
47145,2640,1659.0,,,,,1012.0,,2042.4,,1043.6,,,-981.0,,,,,-1628.0,,-597.6,,-1596.4,,,,,,,False,,True,,False,,
47147,3639,1638.0,,,,,1560.0,,11518.1,,1065.3,,,-2001.0,,,,,-2079.0,,7879.1,,-2573.7,,,,,,,False,,False,,False,,
47149,14367,10248.0,,,,,6360.0,,27213.6,,6294.2,,,-4119.0,,,,,-8007.0,,12846.6,,-8072.8,,,,,,,False,,False,,False,,
47151,1356,1239.0,,,,,327.0,,6005.9,,,,,-117.0,,,,,-1029.0,,4649.9,,,,,,,,,False,,False,,,,
47153,752,315.0,,,,,349.0,,681.2,,,,,-437.0,,,,,-403.0,,-70.8,,,,,,,,,True,,True,,,,
47155,5098,2275.0,,,,,1388.0,,3801.5,,1523.6,,,-2823.0,,,,,-3710.0,,-1296.5,,-3574.4,,,,,,,False,,True,,False,,
47157,26421,18739.0,,,,,19463.0,,34329.6,,8830.9,,,-7682.0,,,,,-6958.0,,7908.6,,-17590.1,,,,,,,True,,False,,False,,
47159,850,917.0,,,,,478.0,,5175.6,,668.6,,,67.0,,,,,-372.0,,4325.6,,-181.4,,,,,,,False,,False,,False,,
47161,441,441.0,,,,,295.0,,1580.7,,,,,0.0,,,,,-146.0,,1139.7,,,,,,,,,False,,False,,,,
47163,6047,3780.0,,,,,2600.0,,3717.4,,2329.7,,,-2267.0,,,,,-3447.0,,-2329.6,,-3717.3,,,,,,,False,,False,,False,,
47165,8465,5978.0,,,,,3652.0,,15299.4,,3962.1,,,-2487.0,,,,,-4813.0,,6834.4,,-4502.9,,,,,,,False,,False,,False,,
47167,2568,2205.0,,,,,1731.0,,3583.7,,1227.5,,,-363.0,,,,,-837.0,,1015.7,,-1340.5,,,,,,,False,,False,,False,,
47169,326,203.0,,,,,345.0,,103.4,,43.2,,,-123.0,,,,,19.0,,-222.6,,-282.8,,,,,,,True,,False,,False,,
47171,838,581.0,,,,,393.0,,662.1,,,,,-257.0,,,,,-445.0,,-175.9,,,,,,,,,False,,True,,,,
47173,627,322.0,,,,,363.0,,769.9,,,,,-305.0,,,,,-264.0,,142.9,,,,,,,,,True,,True,,,,
47175,289,287.0,,,,,183.0,,1654.7,,,,,-2.0,,,,,-106.0,,1365.7,,,,,,,,,False,,False,,,,
47177,2536,2002.0,,,,,1322.0,,9596.5,,1285.8,,,-534.0,,,,,-1214.0,,7060.5,,-1250.2,,,,,,,False,,False,,False,,
47179,5731,3311.0,,,,,1976.0,,1537.3,,2423.2,,,-2420.0,,,,,-3755.0,,-4193.7,,-3307.8,,,,,,,False,,False,,False,,
47181,766,301.0,,,,,610.0,,281.3,,248.4,,,-465.0,,,,,-156.0,,-484.7,,-517.6,,,,,,,True,,False,,False,,
47183,1290,994.0,,,,,855.0,,1647.4,,634.1,,,-296.0,,,,,-435.0,,357.4,,-655.9,,,,,,,False,,False,,False,,
47185,1326,917.0,,,,,663.0,,1500.7,,619.4,,,-409.0,,,,,-663.0,,174.7,,-706.6,,,,,,,False,,True,,False,,
47187,9315,7532.0,,,,,3809.0,,30703.0,,5430.2,,,-1783.0,,,,,-5506.0,,21388.0,,-3884.8,,,,,,,False,,False,,False,,
47189,6776,4781.0,,,,,2872.0,,18460.2,,3052.4,,,-1995.0,,,,,-3904.0,,11684.2,,-3723.6,,,,,,,False,,False,,False,,
48001,1356,189.0,,,,,1998.0,,317.6,,42.1,,,-1167.0,,,,,642.0,,-1038.4,,-1313.9,,,,,,,True,,True,,False,,
48003,574,826.0,,,,,1383.0,,324.7,,,,,252.0,,,,,809.0,,-249.3,,,,,,,,,False,,True,,,,
48005,2526,434.0,,,,,1843.0,,3133.0,,161.7,,,-2092.0,,,,,-683.0,,607.0,,-2364.3,,,,,,,True,,True,,False,,
48007,285,91.0,,,,,41.0,,180.5,,,,,-194.0,,,,,-244.0,,-104.5,,,,,,,,,False,,True,,,,
48009,334,182.0,,,,,185.0,,51.4,,,,,-152.0,,,,,-149.0,,-282.6,,,,,,,,,True,,False,,,,
48011,69,42.0,,,,,68.0,,35.9,,,,,-27.0,,,,,-1.0,,-33.1,,,,,,,,,True,,False,,,,
48013,1773,525.0,,,,,295.0,,2648.4,,266.4,,,-1248.0,,,,,-1478.0,,875.4,,-1506.6,,,,,,,False,,True,,False,,
48015,463,105.0,,,,,193.0,,427.0,,,,,-358.0,,,,,-270.0,,-36.0,,,,,,,,,True,,True,,,,
48017,218,343.0,,,,,463.0,,520.5,,,,,125.0,,,,,245.0,,302.5,,,,,,,,,False,,False,,,,
48019,321,77.0,,,,,168.0,,176.2,,,,,-244.0,,,,,-153.0,,-144.8,,,,,,,,,True,,True,,,,
48021,1291,420.0,,,,,932.0,,969.3,,171.6,,,-871.0,,,,,-359.0,,-321.7,,-1119.4,,,,,,,True,,True,,False,,
48023,100,21.0,,,,,99.0,,2.6,,,,,-79.0,,,,,-1.0,,-97.4,,,,,,,,,True,,False,,,,
48025,677,224.0,,,,,214.0,,978.1,,270.2,,,-453.0,,,,,-463.0,,301.1,,-406.8,,,,,,,False,,True,,True,,
48027,5920,3164.0,,,,,8701.0,,2969.0,,2455.6,,,-2756.0,,,,,2781.0,,-2951.0,,-3464.4,,,,,,,False,,False,,False,,
48029,49951,14273.0,,,,,21794.0,,25867.8,,5912.6,,,-35678.0,,,,,-28157.0,,-24083.2,,-44038.4,,,,,,,True,,True,,False,,
48031,96,21.0,,,,,108.0,,56.2,,,,,-75.0,,,,,12.0,,-39.8,,,,,,,,,True,,True,,,,
48033,11,7.0,,,,,42.0,,0.0,,,,,-4.0,,,,,31.0,,-11.0,,,,,,,,,False,,False,,,,
48035,280,294.0,,,,,384.0,,2374.7,,,,,14.0,,,,,104.0,,2094.7,,,,,,,,,False,,False,,,,
48037,1211,805.0,,,,,2226.0,,458.2,,534.0,,,-406.0,,,,,1015.0,,-752.8,,-677.0,,,,,,,False,,False,,False,,
48039,8310,2751.0,,,,,1467.0,,11376.3,,867.7,,,-5559.0,,,,,-6843.0,,3066.3,,-7442.3,,,,,,,False,,True,,False,,
48041,4686,3122.0,,,,,3577.0,,4289.2,,2520.2,,,-1564.0,,,,,-1109.0,,-396.8,,-2165.8,,,,,,,True,,True,,False,,
48043,587,154.0,,,,,1922.0,,110.0,,,,,-433.0,,,,,1335.0,,-477.0,,,,,,,,,False,,False,,,,
48045,40,77.0,,,,,68.0,,0.0,,,,,37.0,,,,,28.0,,-40.0,,,,,,,,,True,,False,,,,
48047,169,63.0,,,,,57.0,,34.8,,,,,-106.0,,,,,-112.0,,-134.2,,,,,,,,,False,,False,,,,
48049,1462,546.0,,,,,1744.0,,1132.3,,,,,-916.0,,,,,282.0,,-329.7,,,,,,,,,True,,True,,,,
48051,337,245.0,,,,,224.0,,283.8,,,,,-92.0,,,,,-113.0,,-53.2,,,,,,,,,False,,True,,,,
48053,714,469.0,,,,,941.0,,298.7,,188.9,,,-245.0,,,,,227.0,,-415.3,,-525.1,,,,,,,True,,False,,False,,
48055,580,203.0,,,,,487.0,,251.9,,58.4,,,-377.0,,,,,-93.0,,-328.1,,-521.6,,,,,,,True,,True,,False,,
48057,230,98.0,,,,,55.0,,104.0,,,,,-132.0,,,,,-175.0,,-126.0,,,,,,,,,False,,True,,,,
48059,501,189.0,,,,,412.0,,723.8,,,,,-312.0,,,,,-89.0,,222.8,,,,,,,,,True,,True,,,,
48061,4680,2758.0,,,,,2499.0,,2883.0,,1904.1,,,-1922.0,,,,,-2181.0,,-1797.0,,-2775.9,,,,,,,False,,True,,False,,
48063,279,91.0,,,,,220.0,,53.1,,,,,-188.0,,,,,-59.0,,-225.9,,,,,,,,,True,,False,,,,
48065,205,21.0,,,,,309.0,,65.2,,,,,-184.0,,,,,104.0,,-139.8,,,,,,,,,True,,True,,,,
48067,368,588.0,,,,,558.0,,1222.4,,,,,220.0,,,,,190.0,,854.4,,,,,,,,,True,,False,,,,
48069,314,308.0,,,,,431.0,,809.7,,,,,-6.0,,,,,117.0,,495.7,,,,,,,,,False,,False,,,,
48071,919,567.0,,,,,298.0,,831.6,,210.1,,,-352.0,,,,,-621.0,,-87.4,,-708.9,,,,,,,False,,True,,False,,
48073,771,140.0,,,,,1219.0,,270.2,,90.0,,,-631.0,,,,,448.0,,-500.8,,-681.0,,,,,,,True,,True,,False,,
48075,444,308.0,,,,,546.0,,2680.4,,,,,-136.0,,,,,102.0,,2236.4,,,,,,,,,True,,False,,,,
48077,514,329.0,,,,,221.0,,228.2,,,,,-185.0,,,,,-293.0,,-285.8,,,,,,,,,False,,False,,,,
48079,53,77.0,,,,,155.0,,1.4,,,,,24.0,,,,,102.0,,-51.6,,,,,,,,,False,,False,,,,
48081,212,56.0,,,,,94.0,,12.2,,,,,-156.0,,,,,-118.0,,-199.8,,,,,,,,,True,,False,,,,
48083,213,343.0,,,,,283.0,,4448.2,,,,,130.0,,,,,70.0,,4235.2,,,,,,,,,True,,False,,,,
48085,27726,11347.0,,,,,15451.0,,17960.6,,5059.6,,,-16379.0,,,,,-12275.0,,-9765.4,,-22666.4,,,,,,,True,,True,,False,,
48087,187,0.0,,,,,100.0,,0.0,,,,,-187.0,,,,,-87.0,,-187.0,,,,,,,,,True,,False,,,,
48089,445,119.0,,,,,120.0,,377.9,,,,,-326.0,,,,,-325.0,,-67.1,,,,,,,,,True,,True,,,,
48091,2276,462.0,,,,,1563.0,,470.6,,196.6,,,-1814.0,,,,,-713.0,,-1805.4,,-2079.4,,,,,,,True,,True,,False,,
48093,581,105.0,,,,,415.0,,223.4,,,,,-476.0,,,,,-166.0,,-357.6,,,,,,,,,True,,True,,,,
48095,100,70.0,,,,,122.0,,1298.2,,,,,-30.0,,,,,22.0,,1198.2,,,,,,,,,True,,False,,,,
48097,1550,238.0,,,,,829.0,,241.8,,,,,-1312.0,,,,,-721.0,,-1308.2,,,,,,,,,True,,True,,,,
48099,1409,784.0,,,,,2151.0,,1566.1,,383.7,,,-625.0,,,,,742.0,,157.1,,-1025.3,,,,,,,False,,True,,False,,
48101,71,7.0,,,,,53.0,,9.1,,,,,-64.0,,,,,-18.0,,-61.9,,,,,,,,,True,,True,,,,
48103,286,98.0,,,,,307.0,,669.5,,,,,-188.0,,,,,21.0,,383.5,,,,,,,,,True,,False,,,,
48105,246,21.0,,,,,161.0,,236.3,,,,,-225.0,,,,,-85.0,,-9.7,,,,,,,,,True,,True,,,,
48107,117,70.0,,,,,259.0,,42.0,,,,,-47.0,,,,,142.0,,-75.0,,,,,,,,,False,,False,,,,
48109,160,63.0,,,,,98.0,,8.3,,,,,-97.0,,,,,-62.0,,-151.7,,,,,,,,,True,,False,,,,
48111,55,28.0,,,,,464.0,,0.2,,,,,-27.0,,,,,409.0,,-54.8,,,,,,,,,False,,False,,,,
48113,78734,49791.0,,,,,49974.0,,240071.5,,18747.4,,,-28943.0,,,,,-28760.0,,161337.5,,-59986.6,,,,,,,True,,False,,False,,
48115,394,413.0,,,,,1151.0,,82.1,,,,,19.0,,,,,757.0,,-311.9,,,,,,,,,False,,False,,,,
48117,830,294.0,,,,,1445.0,,757.8,,70.8,,,-536.0,,,,,615.0,,-72.2,,-759.2,,,,,,,False,,True,,False,,
48119,82,21.0,,,,,68.0,,7.7,,,,,-61.0,,,,,-14.0,,-74.3,,,,,,,,,True,,False,,,,
48121,20207,8043.0,,,,,15239.0,,16082.4,,3283.1,,,-12164.0,,,,,-4968.0,,-4124.6,,-16923.9,,,,,,,True,,True,,False,,
48123,322,133.0,,,,,118.0,,252.3,,89.8,,,-189.0,,,,,-204.0,,-69.7,,-232.2,,,,,,,False,,True,,False,,
48125,48,28.0,,,,,91.0,,1.1,,,,,-20.0,,,,,43.0,,-46.9,,,,,,,,,False,,False,,,,
48127,280,168.0,,,,,97.0,,1205.5,,,,,-112.0,,,,,-183.0,,925.5,,,,,,,,,False,,False,,,,
48129,118,49.0,,,,,92.0,,1.7,,,,,-69.0,,,,,-26.0,,-116.3,,,,,,,,,True,,False,,,,
48131,314,112.0,,,,,67.0,,440.8,,,,,-202.0,,,,,-247.0,,126.8,,,,,,,,,False,,True,,,,
48133,395,189.0,,,,,698.0,,375.7,,,,,-206.0,,,,,303.0,,-19.3,,,,,,,,,False,,True,,,,
48135,3337,5789.0,,,,,12115.0,,2559.8,,1750.9,,,2452.0,,,,,8778.0,,-777.2,,-1586.1,,,,,,,False,,True,,True,,
48137,98,42.0,,,,,42.0,,890.6,,,,,-56.0,,,,,-56.0,,792.6,,,,,,,,,False,,False,,,,
48139,6840,3395.0,,,,,3486.0,,13280.0,,1274.0,,,-3445.0,,,,,-3354.0,,6440.0,,-5566.0,,,,,,,True,,False,,False,,
48141,27089,77938.0,,,,,80014.0,,17383.6,,41490.2,,,50849.0,,,,,52925.0,,-9705.4,,14401.2,,,,,,,False,,True,,True,,
48143,1366,546.0,,,,,1249.0,,584.4,,305.8,,,-820.0,,,,,-117.0,,-781.6,,-1060.2,,,,,,,True,,True,,False,,
48145,451,77.0,,,,,361.0,,35.5,,,,,-374.0,,,,,-90.0,,-415.5,,,,,,,,,True,,False,,,,
48147,883,434.0,,,,,704.0,,797.7,,,,,-449.0,,,,,-179.0,,-85.3,,,,,,,,,True,,True,,,,
48149,593,315.0,,,,,204.0,,173.8,,,,,-278.0,,,,,-389.0,,-419.2,,,,,,,,,False,,False,,,,
48151,88,70.0,,,,,104.0,,42.4,,,,,-18.0,,,,,16.0,,-45.6,,,,,,,,,True,,False,,,,
48153,242,91.0,,,,,189.0,,70.0,,,,,-151.0,,,,,-53.0,,-172.0,,,,,,,,,True,,False,,,,
48155,25,21.0,,,,,48.0,,494.4,,,,,-4.0,,,,,23.0,,469.4,,,,,,,,,False,,False,,,,
48157,16724,4382.0,,,,,3644.0,,2948.8,,2062.9,,,-12342.0,,,,,-13080.0,,-13775.2,,-14661.1,,,,,,,False,,False,,False,,
48159,150,42.0,,,,,155.0,,7.9,,,,,-108.0,,,,,5.0,,-142.1,,,,,,,,,True,,False,,,,
48161,317,105.0,,,,,373.0,,128.4,,,,,-212.0,,,,,56.0,,-188.6,,,,,,,,,True,,True,,,,
48163,682,196.0,,,,,212.0,,360.3,,70.9,,,-486.0,,,,,-470.0,,-321.7,,-611.1,,,,,,,True,,True,,False,,
48165,482,742.0,,,,,1674.0,,1540.1,,,,,260.0,,,,,1192.0,,1058.1,,,,,,,,,False,,False,,,,
48167,7681,3038.0,,,,,1749.0,,5278.8,,1249.9,,,-4643.0,,,,,-5932.0,,-2402.2,,-6431.1,,,,,,,False,,True,,False,,
48169,73,63.0,,,,,472.0,,19.2,,,,,-10.0,,,,,399.0,,-53.8,,,,,,,,,False,,False,,,,
48171,898,329.0,,,,,335.0,,2698.7,,,,,-569.0,,,,,-563.0,,1800.7,,,,,,,,,True,,False,,,,
48173,92,28.0,,,,,58.0,,594.2,,,,,-64.0,,,,,-34.0,,502.2,,,,,,,,,True,,False,,,,
48175,58,28.0,,,,,34.0,,5.3,,,,,-30.0,,,,,-24.0,,-52.7,,,,,,,,,True,,False,,,,
48177,428,147.0,,,,,153.0,,74.3,,70.0,,,-281.0,,,,,-275.0,,-353.7,,-358.0,,,,,,,True,,False,,False,,
48179,553,3605.0,,,,,2378.0,,10776.5,,,,,3052.0,,,,,1825.0,,10223.5,,,,,,,,,True,,False,,,,
48181,3317,3136.0,,,,,2948.0,,2010.1,,1352.7,,,-181.0,,,,,-369.0,,-1306.9,,-1964.3,,,,,,,False,,False,,False,,
48183,2808,1337.0,,,,,2578.0,,7652.6,,515.8,,,-1471.0,,,,,-230.0,,4844.6,,-2292.2,,,,,,,True,,False,,False,,
48185,485,203.0,,,,,434.0,,211.5,,148.0,,,-282.0,,,,,-51.0,,-273.5,,-337.0,,,,,,,True,,True,,False,,
48187,2390,1092.0,,,,,1349.0,,3429.6,,493.7,,,-1298.0,,,,,-1041.0,,1039.6,,-1896.3,,,,,,,True,,True,,False,,
48189,1811,2618.0,,,,,2442.0,,3345.5,,860.8,,,807.0,,,,,631.0,,1534.5,,-950.2,,,,,,,True,,False,,False,,
48191,164,63.0,,,,,86.0,,65.9,,,,,-101.0,,,,,-78.0,,-98.1,,,,,,,,,True,,True,,,,
48193,224,189.0,,,,,245.0,,1503.3,,,,,-35.0,,,,,21.0,,1279.3,,,,,,,,,True,,False,,,,
48195,300,35.0,,,,,265.0,,4.5,,,,,-265.0,,,,,-35.0,,-295.5,,,,,,,,,True,,False,,,,
48197,144,42.0,,,,,151.0,,1031.6,,,,,-102.0,,,,,7.0,,887.6,,,,,,,,,True,,False,,,,
48199,1324,147.0,,,,,723.0,,150.2,,48.8,,,-1177.0,,,,,-601.0,,-1173.8,,-1275.2,,,,,,,True,,True,,False,,
48201,69623,48237.0,,,,,36154.0,,201321.9,,23070.0,,,-21386.0,,,,,-33469.0,,131698.9,,-46553.0,,,,,,,False,,False,,False,,
48203,982,322.0,,,,,1207.0,,690.7,,145.6,,,-660.0,,,,,225.0,,-291.3,,-836.4,,,,,,,True,,True,,False,,
48205,113,21.0,,,,,662.0,,1.3,,,,,-92.0,,,,,549.0,,-111.7,,,,,,,,,False,,False,,,,
48207,179,14.0,,,,,213.0,,0.0,,,,,-165.0,,,,,34.0,,-179.0,,,,,,,,,True,,False,,,,
48209,4449,1995.0,,,,,2890.0,,10766.8,,797.6,,,-2454.0,,,,,-1559.0,,6317.8,,-3651.4,,,,,,,True,,False,,False,,
48211,133,133.0,,,,,183.0,,34.0,,,,,0.0,,,,,50.0,,-99.0,,,,,,,,,False,,False,,,,
48213,1616,931.0,,,,,1668.0,,1038.5,,359.3,,,-685.0,,,,,52.0,,-577.5,,-1256.7,,,,,,,True,,True,,False,,
48215,14331,5089.0,,,,,10707.0,,969.4,,3398.3,,,-9242.0,,,,,-3624.0,,-13361.6,,-10932.7,,,,,,,True,,False,,False,,
48217,1101,553.0,,,,,806.0,,953.0,,,,,-548.0,,,,,-295.0,,-148.0,,,,,,,,,True,,True,,,,
48219,647,1113.0,,,,,1651.0,,110.8,,,,,466.0,,,,,1004.0,,-536.2,,,,,,,,,False,,False,,,,
48221,2368,469.0,,,,,1531.0,,169.0,,293.2,,,-1899.0,,,,,-837.0,,-2199.0,,-2074.8,,,,,,,True,,False,,False,,
48223,895,259.0,,,,,658.0,,195.5,,,,,-636.0,,,,,-237.0,,-699.5,,,,,,,,,True,,False,,,,
48225,491,84.0,,,,,339.0,,25.2,,,,,-407.0,,,,,-152.0,,-465.8,,,,,,,,,True,,False,,,,
48227,1741,455.0,,,,,4029.0,,837.1,,340.4,,,-1286.0,,,,,2288.0,,-903.9,,-1400.6,,,,,,,False,,True,,False,,
48229,357,77.0,,,,,356.0,,21.1,,,,,-280.0,,,,,-1.0,,-335.9,,,,,,,,,True,,False,,,,
48231,1307,1001.0,,,,,2069.0,,902.0,,514.9,,,-306.0,,,,,762.0,,-405.0,,-792.1,,,,,,,False,,False,,False,,
48233,516,441.0,,,,,1767.0,,928.7,,,,,-75.0,,,,,1251.0,,412.7,,,,,,,,,False,,False,,,,
48235,46,7.0,,,,,72.0,,60.8,,,,,-39.0,,,,,26.0,,14.8,,,,,,,,,True,,True,,,,
48237,205,238.0,,,,,267.0,,4662.6,,,,,33.0,,,,,62.0,,4457.6,,,,,,,,,False,,False,,,,
48239,372,308.0,,,,,57.0,,428.8,,,,,-64.0,,,,,-315.0,,56.8,,,,,,,,,False,,True,,,,
48241,598,35.0,,,,,597.0,,14.5,,,,,-563.0,,,,,-1.0,,-583.5,,,,,,,,,True,,False,,,,
48243,82,14.0,,,,,108.0,,105.8,,,,,-68.0,,,,,26.0,,23.8,,,,,,,,,True,,True,,,,
48245,4565,3157.0,,,,,2592.0,,2064.6,,1915.1,,,-1408.0,,,,,-1973.0,,-2500.4,,-2649.9,,,,,,,False,,False,,False,,
48247,131,56.0,,,,,56.0,,111.7,,,,,-75.0,,,,,-75.0,,-19.3,,,,,,,,,False,,True,,,,
48249,945,392.0,,,,,205.0,,182.5,,107.2,,,-553.0,,,,,-740.0,,-762.5,,-837.8,,,,,,,False,,False,,False,,
48251,6267,2744.0,,,,,4282.0,,1191.1,,1308.4,,,-3523.0,,,,,-1985.0,,-5075.9,,-4958.6,,,,,,,True,,False,,False,,
48253,611,5054.0,,,,,1382.0,,8054.7,,,,,4443.0,,,,,771.0,,7443.7,,,,,,,,,True,,False,,,,
48255,278,70.0,,,,,117.0,,101.7,,,,,-208.0,,,,,-161.0,,-176.3,,,,,,,,,True,,True,,,,
48257,4749,1974.0,,,,,2575.0,,2430.9,,751.1,,,-2775.0,,,,,-2174.0,,-2318.1,,-3997.9,,,,,,,True,,True,,False,,
48259,730,378.0,,,,,391.0,,9392.3,,,,,-352.0,,,,,-339.0,,8662.3,,,,,,,,,True,,False,,,,
48261,6,0.0,,,,,15.0,,0.0,,,,,-6.0,,,,,9.0,,-6.0,,,,,,,,,False,,False,,,,
48263,32,49.0,,,,,38.0,,290.6,,,,,17.0,,,,,6.0,,258.6,,,,,,,,,True,,False,,,,
48265,1429,329.0,,,,,862.0,,167.3,,,,,-1100.0,,,,,-567.0,,-1261.7,,,,,,,,,True,,False,,,,
48267,152,91.0,,,,,82.0,,0.0,,,,,-61.0,,,,,-70.0,,-152.0,,,,,,,,,False,,False,,,,
48269,5,0.0,,,,,28.0,,0.0,,,,,-5.0,,,,,23.0,,-5.0,,,,,,,,,False,,False,,,,
48271,60,28.0,,,,,54.0,,9.7,,,,,-32.0,,,,,-6.0,,-50.3,,,,,,,,,True,,False,,,,
48273,555,483.0,,,,,90.0,,5271.3,,219.5,,,-72.0,,,,,-465.0,,4716.3,,-335.5,,,,,,,False,,False,,False,,
48275,59,14.0,,,,,89.0,,0.0,,,,,-45.0,,,,,30.0,,-59.0,,,,,,,,,True,,False,,,,
48277,1858,1470.0,,,,,1121.0,,2058.9,,436.2,,,-388.0,,,,,-737.0,,200.9,,-1421.8,,,,,,,False,,True,,False,,
48279,667,728.0,,,,,907.0,,29.2,,,,,61.0,,,,,240.0,,-637.8,,,,,,,,,False,,False,,,,
48281,379,77.0,,,,,515.0,,64.4,,,,,-302.0,,,,,136.0,,-314.6,,,,,,,,,True,,False,,,,
48283,287,0.0,,,,,76.0,,36.5,,,,,-287.0,,,,,-211.0,,-250.5,,,,,,,,,True,,True,,,,
48285,339,518.0,,,,,132.0,,421.5,,249.9,,,179.0,,,,,-207.0,,82.5,,-89.1,,,,,,,False,,True,,True,,
48287,503,63.0,,,,,169.0,,584.1,,,,,-440.0,,,,,-334.0,,81.1,,,,,,,,,True,,True,,,,
48289,285,189.0,,,,,210.0,,348.6,,,,,-96.0,,,,,-75.0,,63.6,,,,,,,,,True,,True,,,,
48291,1312,301.0,,,,,922.0,,550.2,,187.5,,,-1011.0,,,,,-390.0,,-761.8,,-1124.5,,,,,,,True,,True,,False,,
48293,445,56.0,,,,,500.0,,70.7,,,,,-389.0,,,,,55.0,,-374.3,,,,,,,,,True,,True,,,,
48295,135,98.0,,,,,96.0,,11.0,,,,,-37.0,,,,,-39.0,,-124.0,,,,,,,,,False,,False,,,,
48297,392,42.0,,,,,59.0,,23.5,,,,,-350.0,,,,,-333.0,,-368.5,,,,,,,,,True,,False,,,,
48299,395,140.0,,,,,469.0,,220.3,,,,,-255.0,,,,,74.0,,-174.7,,,,,,,,,True,,True,,,,
48301,1,0.0,,,,,20.0,,0.0,,,,,-1.0,,,,,19.0,,-1.0,,,,,,,,,False,,False,,,,
