,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30011,41,78.0,0.0,,,,,144.0,,80.5,29.9,18.0,77.0,,,,,37.0,-41.0,,,,,103.0,,39.5,-11.1,-23.0,36.0,,,,,False,,,,,False,,False,True,True,True,,,,
30013,2244,5358.0,4906.0,,,,,7783.0,,31902.0,1841.4,3892.5,5347.0,,7126.7,,,3114.0,2662.0,,,,,5539.0,,29658.0,-402.6,1648.5,3103.0,,4882.7,,,True,,,,,False,,False,True,True,True,,False,,
30015,139,222.0,,,,,,338.0,,491.2,82.6,127.0,257.0,,,,,83.0,,,,,,199.0,,352.2,-56.4,-12.0,118.0,,,,,,,,,,False,,False,True,True,False,,,,
30017,341,786.0,,,,,,776.0,,4265.3,282.9,349.0,689.0,,,,,445.0,,,,,,435.0,,3924.3,-58.1,8.0,348.0,,,,,,,,,,True,,False,True,True,True,,,,
30019,49,132.0,0.0,,,,,50.0,,271.3,38.4,25.0,122.0,,,,,83.0,-49.0,,,,,1.0,,222.3,-10.6,-24.0,73.0,,,,,True,,,,,True,,False,True,True,True,,,,
30021,440,804.0,510.0,,,,,639.0,,434.5,245.7,711.0,739.0,,,,,364.0,70.0,,,,,199.0,,-5.5,-194.3,271.0,299.0,,,,,True,,,,,True,,True,True,True,True,,,,
30023,192,342.0,167.0,,,,,457.0,,164.0,127.8,236.0,425.0,,,,,150.0,-25.0,,,,,265.0,,-28.0,-64.2,44.0,233.0,,,,,True,,,,,False,,True,True,True,False,,,,
30025,46,402.0,0.0,,,,,312.0,,1034.3,146.7,283.0,264.0,,,,,356.0,-46.0,,,,,266.0,,988.3,100.7,237.0,218.0,,,,,True,,,,,True,,False,True,True,True,,,,
30027,367,600.0,0.0,,,,,427.0,,2100.3,278.9,476.5,618.0,,,,,233.0,-367.0,,,,,60.0,,1733.3,-88.1,109.5,251.0,,,,,False,,,,,True,,False,True,True,False,,,,
30029,3120,4932.0,4561.0,,,,,4615.0,,3413.2,1815.3,6068.0,5729.0,,1374.7,,,1812.0,1441.0,,,,,1495.0,,293.2,-1304.7,2948.0,2609.0,,-1745.3,,,True,,,,,True,,True,True,False,False,,True,,
30031,3053,6714.0,4797.0,,,,,3748.0,,7196.3,2646.1,5929.0,6649.0,,1644.3,,,3661.0,1744.0,,,,,695.0,,4143.3,-406.9,2876.0,3596.0,,-1408.7,,,True,,,,,True,,False,True,True,True,,True,,
30033,13,90.0,0.0,,,,,125.0,,630.4,4.2,53.0,89.0,,,,,77.0,-13.0,,,,,112.0,,617.4,-8.8,40.0,76.0,,,,,True,,,,,False,,False,True,True,True,,,,
30035,193,174.0,97.0,,,,,474.0,,11.4,103.8,10.0,270.0,,,,,-19.0,-96.0,,,,,281.0,,-181.6,-89.2,-183.0,77.0,,,,,False,,,,,False,,False,False,False,False,,,,
30037,19,24.0,0.0,,,,,61.0,,27.1,6.4,18.0,29.0,,,,,5.0,-19.0,,,,,42.0,,8.1,-12.6,-1.0,10.0,,,,,False,,,,,False,,False,False,True,False,,,,
30039,47,144.0,0.0,,,,,305.0,,439.8,38.0,51.0,149.0,,,,,97.0,-47.0,,,,,258.0,,392.8,-9.0,4.0,102.0,,,,,True,,,,,False,,False,True,True,False,,,,
30041,424,600.0,346.0,,,,,605.0,,183.2,217.4,353.0,684.0,,,,,176.0,-78.0,,,,,181.0,,-240.8,-206.6,-71.0,260.0,,,,,True,,,,,False,,False,False,True,False,,,,
30043,370,678.0,676.0,,,,,333.0,,1935.6,241.6,782.0,690.0,,,,,308.0,306.0,,,,,-37.0,,1565.6,-128.4,412.0,320.0,,,,,True,,,,,True,,False,True,False,False,,,,
30045,31,72.0,,,,,,98.0,,314.6,24.5,172.0,86.0,,,,,41.0,,,,,,67.0,,283.6,-6.5,141.0,55.0,,,,,,,,,,False,,False,True,False,False,,,,
30047,595,684.0,423.0,,,,,1223.0,,645.7,308.2,793.0,1006.0,,,,,89.0,-172.0,,,,,628.0,,50.7,-286.8,198.0,411.0,,,,,False,,,,,False,,True,False,False,False,,,,
30049,2611,3180.0,3839.0,,,,,3451.0,,4726.6,943.0,4031.0,3420.0,,4460.0,,,569.0,1228.0,,,,,840.0,,2115.6,-1668.0,1420.0,809.0,,1849.0,,,False,,,,,False,,False,False,False,False,,False,,
30051,38,132.0,31.0,,,,,70.0,,1280.9,24.8,610.0,117.0,,,,,94.0,-7.0,,,,,32.0,,1242.9,-13.2,572.0,79.0,,,,,True,,,,,True,,False,True,False,True,,,,
30053,430,726.0,1423.0,,,,,409.0,,671.4,216.6,1173.0,960.0,,,,,296.0,993.0,,,,,-21.0,,241.4,-213.4,743.0,530.0,,,,,False,,,,,True,,True,True,False,False,,,,
30055,58,60.0,0.0,,,,,358.0,,92.3,16.8,25.0,65.0,,,,,2.0,-58.0,,,,,300.0,,34.3,-41.2,-33.0,7.0,,,,,False,,,,,False,,False,False,False,False,,,,
30057,132,462.0,0.0,,,,,126.0,,495.1,58.7,295.5,490.0,,,,,330.0,-132.0,,,,,-6.0,,363.1,-73.3,163.5,358.0,,,,,True,,,,,True,,False,True,True,False,,,,
30059,9,12.0,0.0,,,,,164.0,,24.3,10.8,59.0,33.0,,,,,3.0,-9.0,,,,,155.0,,15.3,1.8,50.0,24.0,,,,,False,,,,,False,,False,True,False,False,,,,
30061,137,96.0,7.0,,,,,171.0,,2346.3,68.2,23.0,118.0,,,,,-41.0,-130.0,,,,,34.0,,2209.3,-68.8,-114.0,-19.0,,,,,False,,,,,True,,False,False,False,True,,,,
30063,2322,4740.0,5393.0,,,,,4648.0,,2692.2,1881.4,3592.5,5308.0,,2075.2,,,2418.0,3071.0,,,,,2326.0,,370.2,-440.6,1270.5,2986.0,,-246.8,,,False,,,,,True,,True,True,True,False,,True,,
30065,69,114.0,0.0,,,,,331.0,,14.7,59.1,17.0,152.0,,,,,45.0,-69.0,,,,,262.0,,-54.3,-9.9,-52.0,83.0,,,,,False,,,,,False,,False,True,False,False,,,,
30067,346,684.0,1198.0,,,,,397.0,,2390.1,120.5,537.5,725.0,,,,,338.0,852.0,,,,,51.0,,2044.1,-225.5,191.5,379.0,,,,,False,,,,,True,,False,True,True,False,,,,
30069,4,12.0,0.0,,,,,21.0,,34.1,10.4,,14.0,,,,,8.0,-4.0,,,,,17.0,,30.1,6.4,,10.0,,,,,True,,,,,False,,False,True,,False,,,,
30071,183,150.0,0.0,,,,,97.0,,45.8,28.9,126.0,156.0,,,,,-33.0,-183.0,,,,,-86.0,,-137.2,-154.1,-57.0,-27.0,,,,,False,,,,,False,,False,False,False,True,,,,
30073,114,294.0,0.0,,,,,155.0,,2664.0,83.7,145.0,294.0,,,,,180.0,-114.0,,,,,41.0,,2550.0,-30.3,31.0,180.0,,,,,True,,,,,True,,False,True,True,False,,,,
30075,20,60.0,,,,,,135.0,,35.4,17.7,41.0,60.0,,,,,40.0,,,,,,115.0,,15.4,-2.3,21.0,40.0,,,,,,,,,,False,,True,True,True,False,,,,
30077,377,312.0,44.0,,,,,299.0,,83.3,73.2,52.0,345.0,,,,,-65.0,-333.0,,,,,-78.0,,-293.7,-303.8,-325.0,-32.0,,,,,False,,,,,False,,False,False,False,True,,,,
30079,59,120.0,0.0,,,,,135.0,,525.1,7.5,39.0,95.0,,,,,61.0,-59.0,,,,,76.0,,466.1,-51.5,-20.0,36.0,,,,,True,,,,,False,,False,True,True,True,,,,
30081,911,2916.0,2486.0,,,,,1197.0,,528.3,1089.9,2968.0,2555.0,,,,,2005.0,1575.0,,,,,286.0,,-382.7,178.9,2057.0,1644.0,,,,,True,,,,,True,,True,True,False,True,,,,
30083,396,156.0,200.0,,,,,760.0,,213.0,119.3,12.0,220.0,,,,,-240.0,-196.0,,,,,364.0,,-183.0,-276.7,-384.0,-176.0,,,,,True,,,,,False,,True,False,False,True,,,,
30085,222,366.0,238.0,,,,,511.0,,81.0,75.1,143.0,405.0,,,,,144.0,16.0,,,,,289.0,,-141.0,-146.9,-79.0,183.0,,,,,True,,,,,False,,True,False,True,False,,,,
30087,212,144.0,0.0,,,,,352.0,,35.7,54.7,86.0,198.0,,,,,-68.0,-212.0,,,,,140.0,,-176.3,-157.3,-126.0,-14.0,,,,,False,,,,,False,,False,False,False,True,,,,
30089,274,234.0,0.0,,,,,310.0,,2835.8,243.5,187.0,328.0,,,,,-40.0,-274.0,,,,,36.0,,2561.8,-30.5,-87.0,54.0,,,,,False,,,,,True,,False,True,False,False,,,,
30091,125,204.0,0.0,,,,,75.0,,66.5,76.8,255.0,232.0,,,,,79.0,-125.0,,,,,-50.0,,-58.5,-48.2,130.0,107.0,,,,,False,,,,,True,,True,True,False,False,,,,
30093,1398,3318.0,2490.0,,,,,1703.0,,15909.0,520.0,2517.5,3134.0,,1213.8,,,1920.0,1092.0,,,,,305.0,,14511.0,-878.0,1119.5,1736.0,,-184.2,,,True,,,,,True,,False,True,True,True,,True,,
30095,150,402.0,284.0,,,,,209.0,,353.4,136.8,165.0,492.0,,,,,252.0,134.0,,,,,59.0,,203.4,-13.2,15.0,342.0,,,,,True,,,,,True,,True,True,True,False,,,,
30097,105,216.0,,,,,,109.0,,187.2,82.7,309.0,231.0,,,,,111.0,,,,,,4.0,,82.2,-22.3,204.0,126.0,,,,,,,,,,True,,True,True,False,False,,,,
30099,156,168.0,0.0,,,,,165.0,,131.1,48.0,85.0,201.0,,,,,12.0,-156.0,,,,,9.0,,-24.9,-108.0,-71.0,45.0,,,,,False,,,,,True,,False,False,False,False,,,,
30101,90,138.0,0.0,,,,,349.0,,1.4,17.6,19.0,220.0,,,,,48.0,-90.0,,,,,259.0,,-88.6,-72.4,-71.0,130.0,,,,,False,,,,,False,,False,False,False,False,,,,
30103,15,0.0,0.0,,,,,96.0,,29.5,2.3,15.0,11.0,,,,,-15.0,-15.0,,,,,81.0,,14.5,-12.7,0.0,-4.0,,,,,False,,,,,False,,True,True,True,True,,,,
30105,123,222.0,0.0,,,,,227.0,,41.0,100.6,95.0,272.0,,,,,99.0,-123.0,,,,,104.0,,-82.0,-22.4,-28.0,149.0,,,,,False,,,,,False,,True,True,True,False,,,,
30107,44,102.0,0.0,,,,,163.0,,498.3,23.4,81.0,98.0,,,,,58.0,-44.0,,,,,119.0,,454.3,-20.6,37.0,54.0,,,,,True,,,,,False,,False,True,True,True,,,,
30109,40,96.0,,,,,,226.0,,462.6,10.3,44.0,83.0,,,,,56.0,,,,,,186.0,,422.6,-29.7,4.0,43.0,,,,,,,,,,False,,False,True,True,True,,,,
30111,3936,6930.0,6876.0,,,,,6087.0,,4275.8,3220.3,6743.0,8580.0,,1733.7,,,2994.0,2940.0,,,,,2151.0,,339.8,-715.7,2807.0,4644.0,,-2202.3,,,True,,,,,True,,True,True,True,False,,True,,
31001,837,1440.0,1400.0,,,,,2147.0,,1879.0,731.4,1232.5,1745.0,,799.4,,,603.0,563.0,,,,,1310.0,,1042.0,-105.6,395.5,908.0,,-37.6,,,True,,,,,False,,False,True,True,False,,True,,
31003,132,282.0,208.0,,,,,447.0,,292.9,44.3,287.0,296.0,,,,,150.0,76.0,,,,,315.0,,160.9,-87.7,155.0,164.0,,,,,True,,,,,False,,False,True,False,False,,,,
31005,4,0.0,0.0,,,,,72.0,,8.9,8.7,12.0,12.0,,,,,-4.0,-4.0,,,,,68.0,,4.9,4.7,8.0,8.0,,,,,False,,,,,False,,False,False,False,False,,,,
31007,13,36.0,0.0,,,,,75.0,,262.5,25.7,12.0,38.0,,,,,23.0,-13.0,,,,,62.0,,249.5,12.7,-1.0,25.0,,,,,True,,,,,False,,False,True,True,False,,,,
31009,5,24.0,0.0,,,,,36.0,,31.4,27.7,13.0,26.0,,,,,19.0,-5.0,,,,,31.0,,26.4,22.7,8.0,21.0,,,,,True,,,,,False,,False,False,True,False,,,,
31011,145,258.0,198.0,,,,,347.0,,263.1,44.3,238.0,267.0,,,,,113.0,53.0,,,,,202.0,,118.1,-100.7,93.0,122.0,,,,,True,,,,,False,,False,True,True,False,,,,
31013,261,774.0,502.0,,,,,626.0,,1002.6,302.9,451.0,760.0,,,,,513.0,241.0,,,,,365.0,,741.6,41.9,190.0,499.0,,,,,True,,,,,True,,False,True,True,True,,,,
31015,51,114.0,0.0,,,,,405.0,,571.5,29.7,78.5,106.0,,,,,63.0,-51.0,,,,,354.0,,520.5,-21.3,27.5,55.0,,,,,True,,,,,False,,False,True,True,True,,,,
31017,58,162.0,,,,,,284.0,,675.3,161.4,180.0,172.0,,,,,104.0,,,,,,226.0,,617.3,103.4,122.0,114.0,,,,,,,,,,False,,False,True,False,False,,,,
31019,1097,2664.0,2136.0,,,,,2718.0,,1202.2,1177.9,2309.5,3064.0,,3163.9,,,1567.0,1039.0,,,,,1621.0,,105.2,80.9,1212.5,1967.0,,2066.9,,,True,,,,,False,,True,True,True,False,,False,,
31021,156,438.0,541.0,,,,,309.0,,184.4,102.6,387.0,445.0,,,,,282.0,385.0,,,,,153.0,,28.4,-53.4,231.0,289.0,,,,,False,,,,,True,,True,True,True,False,,,,
31023,227,528.0,350.0,,,,,604.0,,333.2,106.8,559.0,510.0,,,,,301.0,123.0,,,,,377.0,,106.2,-120.2,332.0,283.0,,,,,True,,,,,False,,True,True,False,True,,,,
31025,759,1128.0,909.0,,,,,1040.0,,2324.3,536.6,808.0,1140.0,,,,,369.0,150.0,,,,,281.0,,1565.3,-222.4,49.0,381.0,,,,,True,,,,,True,,False,True,True,False,,,,
31027,236,480.0,416.0,,,,,393.0,,783.6,119.1,760.0,455.0,,,,,244.0,180.0,,,,,157.0,,547.6,-116.9,524.0,219.0,,,,,True,,,,,True,,False,True,False,True,,,,
31029,128,96.0,11.0,,,,,184.0,,21.2,57.2,84.0,141.0,,,,,-32.0,-117.0,,,,,56.0,,-106.8,-70.8,-44.0,13.0,,,,,False,,,,,False,,False,False,False,True,,,,
31031,91,174.0,0.0,,,,,380.0,,493.9,89.9,179.0,201.0,,,,,83.0,-91.0,,,,,289.0,,402.9,-1.1,88.0,110.0,,,,,False,,,,,False,,False,True,False,False,,,,
31033,346,474.0,569.0,,,,,595.0,,1228.1,89.6,655.0,541.0,,,,,128.0,223.0,,,,,249.0,,882.1,-256.4,309.0,195.0,,,,,False,,,,,False,,False,False,False,False,,,,
31035,209,402.0,278.0,,,,,280.0,,991.4,56.4,392.0,399.0,,,,,193.0,69.0,,,,,71.0,,782.4,-152.6,183.0,190.0,,,,,True,,,,,True,,False,True,True,True,,,,
31037,222,534.0,0.0,,,,,754.0,,138.6,222.3,471.0,563.0,,520.5,,,312.0,-222.0,,,,,532.0,,-83.4,0.3,249.0,341.0,,298.5,,,True,,,,,False,,True,True,True,False,,True,,
31039,278,576.0,281.0,,,,,567.0,,599.7,111.4,687.0,551.0,,,,,298.0,3.0,,,,,289.0,,321.7,-166.6,409.0,273.0,,,,,True,,,,,True,,False,True,False,True,,,,
31041,222,504.0,99.0,,,,,534.0,,393.6,59.3,499.0,496.0,,,,,282.0,-123.0,,,,,312.0,,171.6,-162.7,277.0,274.0,,,,,True,,,,,False,,True,True,True,True,,,,
31043,501,984.0,0.0,,,,,1147.0,,864.7,464.5,1421.0,1210.0,,453.4,,,483.0,-501.0,,,,,646.0,,363.7,-36.5,920.0,709.0,,-47.6,,,False,,,,,False,,True,True,False,False,,True,,
31045,127,270.0,278.0,,,,,493.0,,62.3,187.8,166.0,344.0,,,,,143.0,151.0,,,,,366.0,,-64.7,60.8,39.0,217.0,,,,,False,,,,,False,,True,True,True,False,,,,
31047,639,1014.0,1078.0,,,,,1084.0,,651.1,612.9,1005.0,1336.0,,1127.1,,,375.0,439.0,,,,,445.0,,12.1,-26.1,366.0,697.0,,488.1,,,False,,,,,False,,True,True,True,False,,False,,
31049,38,36.0,0.0,,,,,193.0,,2.6,43.8,37.0,50.0,,,,,-2.0,-38.0,,,,,155.0,,-35.4,5.8,-1.0,12.0,,,,,False,,,,,False,,False,False,True,False,,,,
31051,142,516.0,312.0,,,,,325.0,,1127.4,57.2,618.0,514.0,,,,,374.0,170.0,,,,,183.0,,985.4,-84.8,476.0,372.0,,,,,True,,,,,True,,False,True,False,True,,,,
31053,1224,1680.0,1820.0,,,,,2442.0,,1083.5,1047.7,1583.0,1997.0,,841.5,,,456.0,596.0,,,,,1218.0,,-140.5,-176.3,359.0,773.0,,-382.5,,,False,,,,,False,,True,True,True,False,,True,,
31055,18140,30738.0,23978.0,,,,,28607.0,,58169.1,21824.8,37153.0,28518.0,,30218.5,,,12598.0,5838.0,,,,,10467.0,,40029.1,3684.8,19013.0,10378.0,,12078.5,,,True,,,,,True,,False,True,False,True,,True,,
31057,50,42.0,0.0,,,,,221.0,,4.6,19.9,20.0,52.0,,,,,-8.0,-50.0,,,,,171.0,,-45.4,-30.1,-30.0,2.0,,,,,False,,,,,False,,False,False,False,True,,,,
31059,113,258.0,207.0,,,,,285.0,,120.2,69.4,182.0,310.0,,,,,145.0,94.0,,,,,172.0,,7.2,-43.6,69.0,197.0,,,,,True,,,,,False,,True,True,True,False,,,,
31061,54,108.0,1.0,,,,,321.0,,50.8,18.8,174.0,131.0,,,,,54.0,-53.0,,,,,267.0,,-3.2,-35.2,120.0,77.0,,,,,True,,,,,False,,True,True,False,False,,,,
31063,60,138.0,0.0,,,,,140.0,,633.1,48.3,68.0,141.0,,,,,78.0,-60.0,,,,,80.0,,573.1,-11.7,8.0,81.0,,,,,True,,,,,False,,False,True,True,False,,,,
31065,146,222.0,110.0,,,,,176.0,,56.4,32.2,170.0,240.0,,,,,76.0,-36.0,,,,,30.0,,-89.6,-113.8,24.0,94.0,,,,,True,,,,,True,,False,False,True,False,,,,
31067,709,954.0,832.0,,,,,1394.0,,881.2,282.3,1324.5,1318.0,,,,,245.0,123.0,,,,,685.0,,172.2,-426.7,615.5,609.0,,,,,True,,,,,False,,True,False,False,False,,,,
31069,24,36.0,0.0,,,,,357.0,,10.4,13.8,1.0,52.0,,,,,12.0,-24.0,,,,,333.0,,-13.6,-10.2,-23.0,28.0,,,,,False,,,,,False,,False,True,False,False,,,,
31071,39,150.0,0.0,,,,,415.0,,354.7,34.1,76.0,133.0,,,,,111.0,-39.0,,,,,376.0,,315.7,-4.9,37.0,94.0,,,,,True,,,,,False,,False,True,True,True,,,,
31073,58,84.0,0.0,,,,,241.0,,14.6,3.9,39.0,106.0,,,,,26.0,-58.0,,,,,183.0,,-43.4,-54.1,-19.0,48.0,,,,,False,,,,,False,,False,False,True,False,,,,
31075,7,36.0,,,,,,88.0,,335.0,33.3,12.0,35.0,,,,,29.0,,,,,,81.0,,328.0,26.3,5.0,28.0,,,,,,,,,,False,,False,True,True,True,,,,
31077,70,168.0,49.0,,,,,347.0,,339.2,30.6,193.0,167.0,,,,,98.0,-21.0,,,,,277.0,,269.2,-39.4,123.0,97.0,,,,,True,,,,,False,,False,True,False,True,,,,
31079,1735,3444.0,4240.0,,,,,4303.0,,4515.7,2214.3,4049.5,3794.0,,3671.3,,,1709.0,2505.0,,,,,2568.0,,2780.7,479.3,2314.5,2059.0,,1936.3,,,False,,,,,False,,False,True,False,False,,False,,
31081,246,564.0,342.0,,,,,595.0,,969.8,104.9,867.0,557.0,,,,,318.0,96.0,,,,,349.0,,723.8,-141.1,621.0,311.0,,,,,True,,,,,False,,False,True,False,True,,,,
31083,65,78.0,17.0,,,,,190.0,,217.6,72.5,137.0,112.0,,,,,13.0,-48.0,,,,,125.0,,152.6,7.5,72.0,47.0,,,,,False,,,,,False,,False,True,False,False,,,,
31085,18,36.0,,,,,,119.0,,109.5,29.7,29.0,38.0,,,,,18.0,,,,,,101.0,,91.5,11.7,11.0,20.0,,,,,,,,,,False,,False,True,True,False,,,,
31087,91,54.0,0.0,,,,,283.0,,24.7,53.1,40.0,81.0,,,,,-37.0,-91.0,,,,,192.0,,-66.3,-37.9,-51.0,-10.0,,,,,False,,,,,False,,False,False,False,True,,,,
31089,188,198.0,203.0,,,,,816.0,,34.1,103.7,103.0,314.0,,,,,10.0,15.0,,,,,628.0,,-153.9,-84.3,-85.0,126.0,,,,,False,,,,,False,,False,False,False,False,,,,
31091,7,18.0,0.0,,,,,110.0,,4.7,6.9,23.0,30.0,,,,,11.0,-7.0,,,,,103.0,,-2.3,-0.1,16.0,23.0,,,,,True,,,,,False,,True,True,False,False,,,,
31093,155,432.0,28.0,,,,,444.0,,195.7,60.8,394.0,448.0,,,,,277.0,-127.0,,,,,289.0,,40.7,-94.2,239.0,293.0,,,,,True,,,,,False,,True,True,True,False,,,,
31095,272,330.0,359.0,,,,,495.0,,244.5,66.1,347.0,391.0,,,,,58.0,87.0,,,,,223.0,,-27.5,-205.9,75.0,119.0,,,,,False,,,,,False,,True,False,False,False,,,,
31097,243,378.0,435.0,,,,,261.0,,2202.8,35.9,273.0,395.0,,,,,135.0,192.0,,,,,18.0,,1959.8,-207.1,30.0,152.0,,,,,False,,,,,True,,False,False,True,False,,,,
31099,131,498.0,394.0,,,,,328.0,,1466.8,91.1,697.0,514.0,,,,,367.0,263.0,,,,,197.0,,1335.8,-39.9,566.0,383.0,,,,,True,,,,,True,,False,True,False,False,,,,
31101,271,642.0,456.0,,,,,536.0,,1340.8,311.5,1078.5,586.0,,,,,371.0,185.0,,,,,265.0,,1069.8,40.5,807.5,315.0,,,,,True,,,,,True,,False,True,False,True,,,,
31103,21,0.0,0.0,,,,,97.0,,120.9,8.2,13.0,17.0,,,,,-21.0,-21.0,,,,,76.0,,99.9,-12.8,-8.0,-4.0,,,,,False,,,,,False,,False,True,True,True,,,,
31105,193,234.0,42.0,,,,,291.0,,338.8,20.5,75.0,220.0,,,,,41.0,-151.0,,,,,98.0,,145.8,-172.5,-118.0,27.0,,,,,False,,,,,False,,False,False,False,True,,,,
31107,283,240.0,161.0,,,,,611.0,,84.5,71.0,240.0,281.0,,,,,-43.0,-122.0,,,,,328.0,,-198.5,-212.0,-43.0,-2.0,,,,,False,,,,,False,,False,False,False,True,,,,
31109,8395,11076.0,10287.0,,,,,18975.0,,9494.0,11151.6,9784.0,12419.0,,11480.8,,,2681.0,1892.0,,,,,10580.0,,1099.0,2756.6,1389.0,4024.0,,3085.8,,,True,,,,,False,,True,False,True,False,,False,,
31111,1039,1602.0,1349.0,,,,,2139.0,,559.7,534.8,1081.0,1932.0,,3769.2,,,563.0,310.0,,,,,1100.0,,-479.3,-504.2,42.0,893.0,,2730.2,,,True,,,,,False,,True,True,True,False,,False,,
31113,38,66.0,,,,,,77.0,,50.0,10.8,40.0,60.0,,,,,28.0,,,,,,39.0,,12.0,-27.2,2.0,22.0,,,,,,,,,,False,,True,True,True,True,,,,
31115,9,78.0,,,,,,60.0,,240.0,22.4,24.0,52.0,,,,,69.0,,,,,,51.0,,231.0,13.4,15.0,43.0,,,,,,,,,,True,,False,True,True,True,,,,
31117,7,18.0,0.0,,,,,80.0,,88.6,2.4,6.0,21.0,,,,,11.0,-7.0,,,,,73.0,,81.6,-4.6,-1.0,14.0,,,,,True,,,,,False,,False,True,True,False,,,,
31119,943,3498.0,1811.0,,,,,3385.0,,4693.2,1251.7,2183.0,3302.0,,4494.8,,,2555.0,868.0,,,,,2442.0,,3750.2,308.7,1240.0,2359.0,,3551.8,,,True,,,,,True,,False,True,True,True,,False,,
31121,182,546.0,450.0,,,,,757.0,,274.0,73.2,368.0,576.0,,,,,364.0,268.0,,,,,575.0,,92.0,-108.8,186.0,394.0,,,,,True,,,,,False,,True,True,True,False,,,,
31123,135,396.0,0.0,,,,,464.0,,768.6,50.6,245.0,359.0,,,,,261.0,-135.0,,,,,329.0,,633.6,-84.4,110.0,224.0,,,,,True,,,,,False,,False,True,True,True,,,,
31125,113,306.0,144.0,,,,,505.0,,84.3,58.4,196.0,284.0,,,,,193.0,31.0,,,,,392.0,,-28.7,-54.6,83.0,171.0,,,,,True,,,,,False,,True,True,True,True,,,,
31127,201,216.0,222.0,,,,,313.0,,50.7,100.1,142.0,250.0,,,,,15.0,21.0,,,,,112.0,,-150.3,-100.9,-59.0,49.0,,,,,False,,,,,False,,False,False,False,False,,,,
31129,120,150.0,43.0,,,,,309.0,,33.3,50.4,97.0,174.0,,,,,30.0,-77.0,,,,,189.0,,-86.7,-69.6,-23.0,54.0,,,,,False,,,,,False,,False,False,True,False,,,,
31131,340,714.0,585.0,,,,,884.0,,1276.0,298.5,755.0,768.0,,,,,374.0,245.0,,,,,544.0,,936.0,-41.5,415.0,428.0,,,,,True,,,,,False,,False,True,False,False,,,,
31133,95,102.0,31.0,,,,,420.0,,69.0,34.9,326.5,112.0,,,,,7.0,-64.0,,,,,325.0,,-26.0,-60.1,231.5,17.0,,,,,False,,,,,False,,False,False,False,False,,,,
31135,112,96.0,24.0,,,,,393.0,,34.6,58.2,114.5,139.0,,,,,-16.0,-88.0,,,,,281.0,,-77.4,-53.8,2.5,27.0,,,,,False,,,,,False,,False,False,True,False,,,,
31137,250,450.0,232.0,,,,,509.0,,417.3,70.8,385.5,462.0,,,,,200.0,-18.0,,,,,259.0,,167.3,-179.2,135.5,212.0,,,,,True,,,,,False,,True,True,True,False,,,,
31139,145,372.0,294.0,,,,,493.0,,145.5,103.3,325.0,427.0,,,,,227.0,149.0,,,,,348.0,,0.5,-41.7,180.0,282.0,,,,,True,,,,,False,,True,True,True,False,,,,
31141,653,2376.0,1404.0,,,,,2716.0,,2241.6,1169.4,2247.0,2607.0,,1661.2,,,1723.0,751.0,,,,,2063.0,,1588.6,516.4,1594.0,1954.0,,1008.2,,,True,,,,,False,,True,True,True,False,,True,,
31143,53,192.0,49.0,,,,,604.0,,82.4,24.1,124.0,211.0,,,,,139.0,-4.0,,,,,551.0,,29.4,-28.9,71.0,158.0,,,,,True,,,,,False,,True,True,True,False,,,,
31145,431,660.0,401.0,,,,,607.0,,341.7,93.4,563.0,590.0,,,,,229.0,-30.0,,,,,176.0,,-89.3,-337.6,132.0,159.0,,,,,True,,,,,True,,True,False,True,True,,,,
31147,224,426.0,400.0,,,,,401.0,,352.5,164.6,531.0,426.0,,,,,202.0,176.0,,,,,177.0,,128.5,-59.4,307.0,202.0,,,,,True,,,,,True,,True,True,False,False,,,,
31149,27,30.0,0.0,,,,,262.0,,39.7,13.9,29.0,39.0,,,,,3.0,-27.0,,,,,235.0,,12.7,-13.1,2.0,12.0,,,,,False,,,,,False,,False,False,True,False,,,,
31151,382,882.0,754.0,,,,,1008.0,,542.6,485.8,967.0,910.0,,492.8,,,500.0,372.0,,,,,626.0,,160.6,103.8,585.0,528.0,,110.8,,,True,,,,,False,,True,True,False,False,,True,,
