,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
04021,12170,6515.0,6555.0,,,,,7882.0,,25605.1,5856.6,,11734.0,9019.0,,,6039.3,,,-5655.0,-5615.0,,,,,-4288.0,,13435.1,-6313.4,,-436.0,-3151.0,,,-6130.7,,,True,,,,,True,,False,False,,True,True,,,False,,
04023,2299,1765.0,2167.0,,,,,954.0,,5486.8,1286.3,,3404.0,2018.0,,,1165.7,,,-534.0,-132.0,,,,,-1345.0,,3187.8,-1012.7,,1105.0,-281.0,,,-1133.3,,,True,,,,,False,,False,False,,False,True,,,False,,
04025,6497,4600.0,7583.0,,,,,3691.0,,25178.5,6626.5,,10090.0,5782.0,,,2948.3,,,-1897.0,1086.0,,,,,-2806.0,,18681.5,129.5,,3593.0,-715.0,,,-3548.7,,,True,,,,,False,,False,True,,False,True,,,False,,
04027,10936,7195.0,3922.0,,,,,4834.0,,8722.3,6811.7,,7353.0,7578.0,,,6543.9,,,-3741.0,-7014.0,,,,,-6102.0,,-2213.7,-4124.3,,-3583.0,-3358.0,,,-4392.1,,,False,,,,,False,,True,False,,True,True,,,False,,
05001,374,285.0,214.0,,,,,355.0,,300.7,216.0,,168.0,422.0,,,,,,-89.0,-160.0,,,,,-19.0,,-73.3,-158.0,,-206.0,48.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
05003,449,600.0,723.0,,,,,351.0,,469.8,278.2,,589.0,564.0,,,,,,151.0,274.0,,,,,-98.0,,20.8,-170.8,,140.0,115.0,,,,,,False,,,,,True,,True,False,,True,True,,,,,
05005,742,700.0,554.0,,,,,606.0,,562.5,447.4,,714.0,1000.0,,,,,,-42.0,-188.0,,,,,-136.0,,-179.5,-294.6,,-28.0,258.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
05007,6692,4405.0,4498.0,,,,,4566.0,,1702.9,4654.1,,4796.5,6297.0,,,6031.7,,,-2287.0,-2194.0,,,,,-2126.0,,-4989.1,-2037.9,,-1895.5,-395.0,,,-660.3,,,True,,,,,True,,False,True,,True,True,,,True,,
05009,872,960.0,1116.0,,,,,603.0,,1166.3,516.1,,1103.0,1274.0,,,,,,88.0,244.0,,,,,-269.0,,294.3,-355.9,,231.0,402.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05011,483,310.0,120.0,,,,,186.0,,3187.5,83.5,,561.0,320.0,,,,,,-173.0,-363.0,,,,,-297.0,,2704.5,-399.5,,78.0,-163.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
05013,96,100.0,93.0,,,,,84.0,,47.8,74.3,,61.0,146.0,,,,,,4.0,-3.0,,,,,-12.0,,-48.2,-21.7,,-35.0,50.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
05015,706,635.0,824.0,,,,,380.0,,1683.1,379.6,,745.5,726.0,,,,,,-71.0,118.0,,,,,-326.0,,977.1,-326.4,,39.5,20.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
05017,237,280.0,417.0,,,,,181.0,,523.4,77.8,,422.0,299.0,,,,,,43.0,180.0,,,,,-56.0,,286.4,-159.2,,185.0,62.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05019,604,315.0,341.0,,,,,401.0,,114.8,150.1,,142.0,441.0,,,,,,-289.0,-263.0,,,,,-203.0,,-489.2,-453.9,,-462.0,-163.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
05021,478,490.0,182.0,,,,,365.0,,231.3,282.4,,493.0,509.0,,,,,,12.0,-296.0,,,,,-113.0,,-246.7,-195.6,,15.0,31.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05023,591,385.0,353.0,,,,,437.0,,292.1,112.3,,474.0,578.0,,,,,,-206.0,-238.0,,,,,-154.0,,-298.9,-478.7,,-117.0,-13.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
05025,218,165.0,76.0,,,,,117.0,,263.5,39.2,,137.0,240.0,,,,,,-53.0,-142.0,,,,,-101.0,,45.5,-178.8,,-81.0,22.0,,,,,,False,,,,,False,,True,False,,False,True,,,,,
05027,512,520.0,467.0,,,,,432.0,,1714.8,251.0,,486.0,705.0,,,,,,8.0,-45.0,,,,,-80.0,,1202.8,-261.0,,-26.0,193.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05029,727,325.0,479.0,,,,,425.0,,506.4,242.7,,266.0,557.0,,,,,,-402.0,-248.0,,,,,-302.0,,-220.6,-484.3,,-461.0,-170.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
05031,3236,2505.0,1878.0,,,,,2622.0,,1190.6,1514.8,,2412.5,3417.0,,,2182.1,,,-731.0,-1358.0,,,,,-614.0,,-2045.4,-1721.2,,-823.5,181.0,,,-1053.9,,,False,,,,,True,,False,False,,False,True,,,False,,
05033,1549,960.0,626.0,,,,,1754.0,,485.0,948.3,,631.5,1545.0,,,,,,-589.0,-923.0,,,,,205.0,,-1064.0,-600.7,,-917.5,-4.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
05035,1151,800.0,612.0,,,,,888.0,,432.8,697.4,,721.0,1183.0,,,1162.1,,,-351.0,-539.0,,,,,-263.0,,-718.2,-453.6,,-430.0,32.0,,,11.1,,,False,,,,,True,,False,False,,False,True,,,True,,
05037,599,450.0,245.0,,,,,363.0,,3381.3,164.5,,497.0,526.0,,,,,,-149.0,-354.0,,,,,-236.0,,2782.3,-434.5,,-102.0,-73.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
05039,195,165.0,214.0,,,,,123.0,,179.9,88.7,,181.0,185.0,,,,,,-30.0,19.0,,,,,-72.0,,-15.1,-106.3,,-14.0,-10.0,,,,,,True,,,,,False,,True,False,,True,True,,,,,
05041,417,205.0,82.0,,,,,161.0,,473.0,83.8,,218.0,308.0,,,,,,-212.0,-335.0,,,,,-256.0,,56.0,-333.2,,-199.0,-109.0,,,,,,False,,,,,False,,True,False,,True,True,,,,,
05043,745,775.0,809.0,,,,,327.0,,773.7,275.9,,845.0,646.0,,,,,,30.0,64.0,,,,,-418.0,,28.7,-469.1,,100.0,-99.0,,,,,,False,,,,,False,,True,False,,False,False,,,,,
05045,3195,1680.0,1572.0,,,,,2141.0,,895.6,1602.2,,2146.0,2528.0,,,1210.2,,,-1515.0,-1623.0,,,,,-1054.0,,-2299.4,-1592.8,,-1049.0,-667.0,,,-1984.8,,,False,,,,,True,,False,False,,True,True,,,False,,
05047,337,405.0,231.0,,,,,425.0,,349.5,297.4,,328.0,472.0,,,,,,68.0,-106.0,,,,,88.0,,12.5,-39.6,,-9.0,135.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
05049,356,255.0,193.0,,,,,167.0,,268.5,133.8,,231.0,364.0,,,,,,-101.0,-163.0,,,,,-189.0,,-87.5,-222.2,,-125.0,8.0,,,,,,False,,,,,False,,True,False,,False,True,,,,,
05051,2159,1600.0,1410.0,,,,,2245.0,,638.2,1005.4,,1871.0,2232.0,,,1038.2,,,-559.0,-749.0,,,,,86.0,,-1520.8,-1153.6,,-288.0,73.0,,,-1120.8,,,False,,,,,True,,False,False,,True,True,,,False,,
05053,511,320.0,215.0,,,,,306.0,,900.5,161.8,,217.5,452.0,,,,,,-191.0,-296.0,,,,,-205.0,,389.5,-349.2,,-293.5,-59.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
05055,1592,1795.0,1658.0,,,,,1242.0,,1771.9,874.0,,1772.0,2159.0,,,2369.7,,,203.0,66.0,,,,,-350.0,,179.9,-718.0,,180.0,567.0,,,777.7,,,True,,,,,False,,True,False,,True,False,,,False,,
05057,402,245.0,265.0,,,,,379.0,,446.0,227.5,,193.0,456.0,,,,,,-157.0,-137.0,,,,,-23.0,,44.0,-174.5,,-209.0,54.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
05059,787,785.0,830.0,,,,,817.0,,494.4,404.0,,819.0,1022.0,,,449.7,,,-2.0,43.0,,,,,30.0,,-292.6,-383.0,,32.0,235.0,,,-337.3,,,False,,,,,False,,False,False,,False,False,,,False,,
05061,319,160.0,161.0,,,,,224.0,,184.6,97.7,,119.0,314.0,,,,,,-159.0,-158.0,,,,,-95.0,,-134.4,-221.3,,-200.0,-5.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
05063,757,640.0,621.0,,,,,886.0,,84.1,544.5,,581.0,956.0,,,,,,-117.0,-136.0,,,,,129.0,,-672.9,-212.5,,-176.0,199.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05065,364,210.0,167.0,,,,,230.0,,26.7,95.0,,154.0,357.0,,,,,,-154.0,-197.0,,,,,-134.0,,-337.3,-269.0,,-210.0,-7.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
05067,1056,1410.0,978.0,,,,,402.0,,1017.9,505.7,,1166.0,905.0,,,,,,354.0,-78.0,,,,,-654.0,,-38.1,-550.3,,110.0,-151.0,,,,,,True,,,,,False,,True,False,,True,True,,,,,
05069,1674,950.0,1086.0,,,,,1103.0,,450.3,877.6,,1006.0,1585.0,,,552.2,,,-724.0,-588.0,,,,,-571.0,,-1223.7,-796.4,,-668.0,-89.0,,,-1121.8,,,True,,,,,True,,False,False,,True,True,,,False,,
05071,649,335.0,340.0,,,,,631.0,,333.2,249.2,,408.5,630.0,,,,,,-314.0,-309.0,,,,,-18.0,,-315.8,-399.8,,-240.5,-19.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
05073,86,55.0,69.0,,,,,92.0,,164.9,22.9,,25.0,147.0,,,,,,-31.0,-17.0,,,,,6.0,,78.9,-63.1,,-61.0,61.0,,,,,,True,,,,,True,,False,False,,False,False,,,,,
05075,439,405.0,431.0,,,,,407.0,,189.6,140.3,,310.0,456.0,,,,,,-34.0,-8.0,,,,,-32.0,,-249.4,-298.7,,-129.0,17.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
05077,283,100.0,29.0,,,,,186.0,,119.7,47.8,,262.0,198.0,,,,,,-183.0,-254.0,,,,,-97.0,,-163.3,-235.2,,-21.0,-85.0,,,,,,False,,,,,True,,True,False,,True,True,,,,,
05079,390,335.0,138.0,,,,,259.0,,229.4,76.9,,309.0,374.0,,,223.8,,,-55.0,-252.0,,,,,-131.0,,-160.6,-313.1,,-81.0,-16.0,,,-166.2,,,False,,,,,False,,False,False,,False,True,,,False,,
05081,198,175.0,139.0,,,,,208.0,,125.3,210.5,,187.0,227.0,,,,,,-23.0,-59.0,,,,,10.0,,-72.7,12.5,,-11.0,29.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
05083,529,600.0,409.0,,,,,603.0,,577.5,383.4,,537.0,683.0,,,,,,71.0,-120.0,,,,,74.0,,48.5,-145.6,,8.0,154.0,,,,,,False,,,,,False,,True,False,,True,False,,,,,
05085,1614,1045.0,964.0,,,,,1231.0,,570.6,679.4,,1196.0,1646.0,,,659.1,,,-569.0,-650.0,,,,,-383.0,,-1043.4,-934.6,,-418.0,32.0,,,-954.9,,,False,,,,,True,,False,False,,True,True,,,False,,
05087,437,295.0,256.0,,,,,271.0,,139.9,256.7,,165.0,397.0,,,,,,-142.0,-181.0,,,,,-166.0,,-297.1,-180.3,,-272.0,-40.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
05089,227,280.0,334.0,,,,,189.0,,441.3,223.0,,149.0,395.0,,,,,,53.0,107.0,,,,,-38.0,,214.3,-4.0,,-78.0,168.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
05091,672,530.0,293.0,,,,,744.0,,437.3,474.4,,411.0,755.0,,,231.6,,,-142.0,-379.0,,,,,72.0,,-234.7,-197.6,,-261.0,83.0,,,-440.4,,,False,,,,,True,,False,False,,False,True,,,False,,
05093,1268,910.0,558.0,,,,,1047.0,,278.9,647.7,,869.0,1183.0,,,1193.0,,,-358.0,-710.0,,,,,-221.0,,-989.1,-620.3,,-399.0,-85.0,,,-75.0,,,False,,,,,True,,False,False,,False,True,,,True,,
05095,197,100.0,102.0,,,,,106.0,,80.2,36.9,,69.0,146.0,,,,,,-97.0,-95.0,,,,,-91.0,,-116.8,-160.1,,-128.0,-51.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
05097,222,265.0,364.0,,,,,172.0,,662.9,155.8,,580.5,273.0,,,,,,43.0,142.0,,,,,-50.0,,440.9,-66.2,,358.5,51.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05099,147,150.0,131.0,,,,,175.0,,224.3,85.1,,84.5,199.0,,,,,,3.0,-16.0,,,,,28.0,,77.3,-61.9,,-62.5,52.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05101,120,195.0,213.0,,,,,132.0,,126.8,117.0,,213.0,260.0,,,,,,75.0,93.0,,,,,12.0,,6.8,-3.0,,93.0,140.0,,,,,,False,,,,,True,,True,True,,False,False,,,,,
05103,682,690.0,1000.0,,,,,421.0,,2522.6,278.1,,1281.0,786.0,,,,,,8.0,318.0,,,,,-261.0,,1840.6,-403.9,,599.0,104.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05105,216,135.0,161.0,,,,,162.0,,175.0,46.4,,134.0,220.0,,,,,,-81.0,-55.0,,,,,-54.0,,-41.0,-169.6,,-82.0,4.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
05107,343,285.0,114.0,,,,,311.0,,817.8,235.7,,315.0,432.0,,,,,,-58.0,-229.0,,,,,-32.0,,474.8,-107.3,,-28.0,89.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
05109,337,95.0,201.0,,,,,217.0,,114.1,98.4,,108.0,245.0,,,,,,-242.0,-136.0,,,,,-120.0,,-222.9,-238.6,,-229.0,-92.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
05111,773,395.0,342.0,,,,,641.0,,134.2,244.8,,243.0,651.0,,,,,,-378.0,-431.0,,,,,-132.0,,-638.8,-528.2,,-530.0,-122.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
05113,507,440.0,659.0,,,,,432.0,,391.8,181.2,,368.0,586.0,,,,,,-67.0,152.0,,,,,-75.0,,-115.2,-325.8,,-139.0,79.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
05115,1993,1230.0,1671.0,,,,,1326.0,,1136.1,851.9,,1545.0,1704.0,,,726.6,,,-763.0,-322.0,,,,,-667.0,,-856.9,-1141.1,,-448.0,-289.0,,,-1266.4,,,True,,,,,True,,False,False,,True,True,,,False,,
05117,204,100.0,103.0,,,,,134.0,,17.2,78.4,,68.0,178.0,,,,,,-104.0,-101.0,,,,,-70.0,,-186.8,-125.6,,-136.0,-26.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
05119,8949,5520.0,4229.0,,,,,5866.0,,4643.8,4441.1,,6181.5,8180.0,,,2935.9,,,-3429.0,-4720.0,,,,,-3083.0,,-4305.2,-4507.9,,-2767.5,-769.0,,,-6013.1,,,False,,,,,True,,False,False,,True,True,,,False,,
05121,510,260.0,200.0,,,,,411.0,,171.2,171.0,,318.0,468.0,,,,,,-250.0,-310.0,,,,,-99.0,,-338.8,-339.0,,-192.0,-42.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
05123,731,380.0,506.0,,,,,548.0,,284.0,362.4,,405.0,515.0,,,,,,-351.0,-225.0,,,,,-183.0,,-447.0,-368.6,,-326.0,-216.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
05125,3073,2455.0,1837.0,,,,,2441.0,,1710.3,1962.5,,3056.5,3095.0,,,3883.8,,,-618.0,-1236.0,,,,,-632.0,,-1362.7,-1110.5,,-16.5,22.0,,,810.8,,,False,,,,,False,,False,False,,True,True,,,False,,
05127,243,235.0,162.0,,,,,242.0,,128.9,109.9,,190.0,259.0,,,,,,-8.0,-81.0,,,,,-1.0,,-114.1,-133.1,,-53.0,16.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
05129,222,110.0,98.0,,,,,127.0,,33.0,20.2,,84.0,168.0,,,,,,-112.0,-124.0,,,,,-95.0,,-189.0,-201.8,,-138.0,-54.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
05131,2888,2130.0,1344.0,,,,,3393.0,,915.3,1764.8,,1784.5,3157.0,,,1213.8,,,-758.0,-1544.0,,,,,505.0,,-1972.7,-1123.2,,-1103.5,269.0,,,-1674.2,,,False,,,,,True,,False,False,,False,True,,,False,,
05133,397,315.0,339.0,,,,,337.0,,127.5,231.8,,148.0,449.0,,,,,,-82.0,-58.0,,,,,-60.0,,-269.5,-165.2,,-249.0,52.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
05135,476,375.0,404.0,,,,,302.0,,290.6,215.9,,124.0,499.0,,,,,,-101.0,-72.0,,,,,-174.0,,-185.4,-260.1,,-352.0,23.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
05137,299,170.0,83.0,,,,,188.0,,69.6,52.1,,205.0,295.0,,,,,,-129.0,-216.0,,,,,-111.0,,-229.4,-246.9,,-94.0,-4.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
05139,1020,490.0,551.0,,,,,768.0,,587.5,507.5,,465.5,793.0,,,,,,-530.0,-469.0,,,,,-252.0,,-432.5,-512.5,,-554.5,-227.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
05141,403,270.0,422.0,,,,,265.0,,1058.7,68.5,,421.0,387.0,,,,,,-133.0,19.0,,,,,-138.0,,655.7,-334.5,,18.0,-16.0,,,,,,True,,,,,False,,False,False,,True,True,,,,,
05143,6666,4705.0,3497.0,,,,,4822.0,,3525.1,3460.7,,4413.5,5979.0,,,2316.1,,,-1961.0,-3169.0,,,,,-1844.0,,-3140.9,-3205.3,,-2252.5,-687.0,,,-4349.9,,,False,,,,,True,,False,False,,False,True,,,False,,
05145,1990,1245.0,1704.0,,,,,1696.0,,1514.3,920.0,,701.0,2005.0,,,2800.6,,,-745.0,-286.0,,,,,-294.0,,-475.7,-1070.0,,-1289.0,15.0,,,810.6,,,True,,,,,True,,True,False,,False,True,,,False,,
05147,177,90.0,61.0,,,,,88.0,,60.5,35.8,,37.0,149.0,,,,,,-87.0,-116.0,,,,,-89.0,,-116.5,-141.2,,-140.0,-28.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
05149,833,360.0,570.0,,,,,475.0,,229.6,348.2,,302.0,557.0,,,,,,-473.0,-263.0,,,,,-358.0,,-603.4,-484.8,,-531.0,-276.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
06001,24402,8405.0,9242.0,,,,,9267.0,,10577.6,15630.5,,12749.5,14517.0,,,4471.6,,,-15997.0,-15160.0,,,,,-15135.0,,-13824.4,-8771.5,,-11652.5,-9885.0,,,-19930.4,,,True,,,,,True,,True,True,,True,True,,,False,,
06003,19,40.0,0.0,,,,,45.0,,46.8,21.7,,44.0,35.0,,,,,,21.0,-19.0,,,,,26.0,,27.8,2.7,,25.0,16.0,,,,,,True,,,,,False,,False,True,,False,True,,,,,
06005,2050,540.0,974.0,,,,,552.0,,425.8,223.5,,739.0,663.0,,,,,,-1510.0,-1076.0,,,,,-1498.0,,-1624.2,-1826.5,,-1311.0,-1387.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
06007,3695,1350.0,1716.0,,,,,2774.0,,4089.9,2141.4,,2356.5,3301.0,,,1464.4,,,-2345.0,-1979.0,,,,,-921.0,,394.9,-1553.6,,-1338.5,-394.0,,,-2230.6,,,True,,,,,True,,True,True,,True,True,,,True,,
06009,708,270.0,727.0,,,,,579.0,,1123.8,187.8,,115.0,653.0,,,,,,-438.0,19.0,,,,,-129.0,,415.8,-520.1,,-593.0,-55.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
06011,658,275.0,354.0,,,,,254.0,,2858.8,169.8,,430.0,387.0,,,,,,-383.0,-304.0,,,,,-404.0,,2200.8,-488.2,,-228.0,-271.0,,,,,,True,,,,,False,,False,False,,True,True,,,,,
06013,17708,6900.0,7281.0,,,,,6665.0,,8023.5,9467.7,,11115.5,10233.0,,,4457.4,,,-10808.0,-10427.0,,,,,-11043.0,,-9684.5,-8240.3,,-6592.5,-7475.0,,,-13250.6,,,True,,,,,False,,True,True,,True,True,,,False,,
06015,456,200.0,444.0,,,,,120.0,,3720.8,299.6,,302.0,345.0,,,,,,-256.0,-12.0,,,,,-336.0,,3264.8,-156.4,,-154.0,-111.0,,,,,,True,,,,,False,,False,True,,True,True,,,,,
06017,3517,1925.0,2826.0,,,,,2325.0,,6071.9,2575.3,,4735.5,2975.0,,,,,,-1592.0,-691.0,,,,,-1192.0,,2554.9,-941.7,,1218.5,-542.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
06019,29490,11795.0,14153.0,,,,,10217.0,,14961.2,12489.6,,15299.5,17018.0,,,7855.0,,,-17695.0,-15337.0,,,,,-19273.0,,-14528.8,-17000.4,,-14190.5,-12472.0,,,-21635.0,,,True,,,,,False,,True,True,,True,True,,,False,,
06021,629,310.0,511.0,,,,,412.0,,482.4,230.8,,538.5,435.0,,,,,,-319.0,-118.0,,,,,-217.0,,-146.6,-398.2,,-90.5,-194.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
06023,933,600.0,1243.0,,,,,7226.0,,1296.0,1221.7,,512.0,1249.0,,,,,,-333.0,310.0,,,,,6293.0,,363.0,288.7,,-421.0,316.0,,,,,,True,,,,,False,,False,True,,False,True,,,,,
06025,6755,5480.0,2840.0,,,,,3766.0,,23417.5,3413.3,,9209.5,5596.0,,,2983.2,,,-1275.0,-3915.0,,,,,-2989.0,,16662.5,-3341.7,,2454.5,-1159.0,,,-3771.8,,,False,,,,,False,,False,False,,False,True,,,False,,
06027,345,80.0,10.0,,,,,193.0,,153.8,47.0,,16.0,187.0,,,,,,-265.0,-335.0,,,,,-152.0,,-191.2,-297.9,,-329.0,-158.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
06029,29030,13250.0,16636.0,,,,,12639.0,,29939.9,14323.0,,19201.0,17844.0,,,9070.0,,,-15780.0,-12394.0,,,,,-16391.0,,909.9,-14707.0,,-9829.0,-11186.0,,,-19960.0,,,True,,,,,False,,True,True,,True,True,,,False,,
06031,5301,3825.0,6358.0,,,,,2515.0,,2534.2,3445.9,,6271.5,4362.0,,,4684.9,,,-1476.0,1057.0,,,,,-2786.0,,-2766.8,-1855.1,,970.5,-939.0,,,-616.1,,,True,,,,,False,,False,False,,True,True,,,True,,
06033,979,430.0,889.0,,,,,795.0,,1470.9,396.9,,629.0,854.0,,,,,,-549.0,-90.0,,,,,-184.0,,491.9,-582.1,,-350.0,-125.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
06035,2918,2090.0,236.0,,,,,613.0,,5602.4,1137.0,,684.0,2019.0,,,,,,-828.0,-2682.0,,,,,-2305.0,,2684.4,-1781.0,,-2234.0,-899.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
06037,415960,145110.0,112108.0,,,,,121486.0,,317141.0,149412.9,,226054.0,189301.0,,,192854.4,,,-270850.0,-303852.0,,,,,-294474.0,,-98819.0,-266547.1,,-189906.0,-226659.0,,,-223105.6,,,False,,,,,False,,True,True,,True,True,,,True,,
06039,4702,1680.0,2735.0,,,,,2098.0,,6382.6,1515.2,,2579.0,2460.0,,,1710.4,,,-3022.0,-1967.0,,,,,-2604.0,,1680.6,-3186.8,,-2123.0,-2242.0,,,-2991.6,,,True,,,,,True,,True,False,,True,True,,,True,,
06041,2325,990.0,1295.0,,,,,1359.0,,1295.5,1561.4,,1245.0,2497.0,,,787.2,,,-1335.0,-1030.0,,,,,-966.0,,-1029.5,-763.6,,-1080.0,172.0,,,-1537.8,,,True,,,,,True,,True,True,,True,True,,,False,,
06043,135,145.0,190.0,,,,,241.0,,1164.9,65.9,,250.0,270.0,,,,,,10.0,55.0,,,,,106.0,,1029.9,-69.1,,115.0,135.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
06045,1406,500.0,936.0,,,,,4744.0,,2440.3,1117.9,,228.0,1094.0,,,,,,-906.0,-470.0,,,,,3338.0,,1034.3,-288.1,,-1178.0,-312.0,,,,,,True,,,,,False,,False,True,,False,True,,,,,
06047,7894,2820.0,3922.0,,,,,3659.0,,13312.3,3408.7,,1909.0,4536.0,,,2892.2,,,-5074.0,-3972.0,,,,,-4235.0,,5418.3,-4485.3,,-5985.0,-3358.0,,,-5001.8,,,True,,,,,True,,False,True,,False,True,,,True,,
06049,195,100.0,10.0,,,,,121.0,,65.7,106.8,,56.0,166.0,,,,,,-95.0,-185.0,,,,,-74.0,,-129.3,-88.2,,-139.0,-29.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
06051,363,230.0,75.0,,,,,222.0,,9.6,78.3,,136.0,216.0,,,,,,-133.0,-288.0,,,,,-141.0,,-353.4,-284.7,,-227.0,-147.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
06053,13676,5075.0,4811.0,,,,,3973.0,,10146.7,4590.7,,9332.5,7930.0,,,4504.7,,,-8601.0,-8865.0,,,,,-9703.0,,-3529.3,-9085.3,,-4343.5,-5746.0,,,-9171.3,,,False,,,,,False,,True,False,,True,True,,,False,,
06055,2911,1350.0,1391.0,,,,,999.0,,1457.4,1465.9,,1471.0,2386.0,,,1309.8,,,-1561.0,-1520.0,,,,,-1912.0,,-1453.6,-1445.1,,-1440.0,-525.0,,,-1601.2,,,True,,,,,False,,True,True,,True,True,,,False,,
06057,1479,845.0,1256.0,,,,,1128.0,,3575.1,975.5,,2136.0,1583.0,,,,,,-634.0,-223.0,,,,,-351.0,,2096.1,-503.5,,657.0,104.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
06059,102071,38095.0,45585.0,,,,,29737.0,,116161.9,23180.9,,93413.0,56024.0,,,40501.4,,,-63976.0,-56486.0,,,,,-72334.0,,14090.9,-78890.1,,-8658.0,-46047.0,,,-61569.6,,,True,,,,,False,,True,False,,True,True,,,True,,
06061,7635,3335.0,3623.0,,,,,4681.0,,4090.8,5922.6,,5686.0,5864.0,,,6412.7,,,-4300.0,-4012.0,,,,,-2954.0,,-3544.2,-1712.4,,-1949.0,-1771.0,,,-1222.3,,,True,,,,,True,,True,True,,True,True,,,True,,
06063,271,160.0,220.0,,,,,251.0,,174.1,52.0,,167.0,333.0,,,,,,-111.0,-51.0,,,,,-20.0,,-96.9,-219.0,,-104.0,62.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
