,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48467,566,316.0,,370.2,,282.0,106.0,,,,,206.3,,,507.0,,124.6,,453.0,1752.0,,178.0,291.2,,,637.0,27.7,,,,,,,,,339.7,-250.0,,-195.8,,-284.0,-460.0,,,,,-359.7,,,-59.0,,-441.4,,-113.0,1186.0,,-388.0,-274.8,,,71.0,-538.3,,,,,,,,,-226.3,,True,,False,False,,,,,False,,,True,,False,,True,False,,False,False,,,True,False,,,,,,,,,True
48469,685,976.0,,995.1,,693.0,693.0,,,,,703.6,,,818.0,,568.0,,874.8,680.5,,514.0,533.9,,,1075.0,45.2,,,,,624.7,,,,969.3,291.0,,310.1,,8.0,8.0,,,,,18.6,,,133.0,,-117.0,,189.8,-4.5,,-171.0,-151.1,,,390.0,-639.8,,,,,-60.3,,,,284.3,,False,,True,True,,,,,True,,,True,,True,,True,True,,True,True,,,False,False,,,,,True,,,,True
48471,1230,932.0,,954.4,,932.0,1597.0,,,,,485.0,,,600.0,,2284.6,,1080.8,3322.0,,1662.0,919.8,,,1100.0,145.0,,,,,427.1,,,,441.2,-298.0,,-275.6,,-298.0,367.0,,,,,-745.0,,,-630.0,,1054.6,,-149.2,2092.0,,432.0,-310.2,,,-130.0,-1085.0,,,,,-802.9,,,,-788.8,,True,,False,False,,,,,False,,,False,,False,,True,False,,False,False,,,True,False,,,,,False,,,,False
48473,698,436.0,,445.4,,448.0,1083.0,,,,,197.6,,,322.0,,1216.2,,448.7,462.0,,651.0,435.2,,,613.0,60.8,,,,,,,,,349.5,-262.0,,-252.6,,-250.0,385.0,,,,,-500.4,,,-376.0,,518.2,,-249.3,-236.0,,-47.0,-262.8,,,-85.0,-637.2,,,,,,,,,-348.5,,True,,True,False,,,,,False,,,False,,False,,True,True,,True,False,,,True,False,,,,,,,,,False
48475,163,80.0,,102.1,,116.0,328.0,,,,,62.8,,,282.0,,102.5,,184.5,,,117.0,118.8,,,151.0,66.5,,,,,,,,,114.2,-83.0,,-60.9,,-47.0,165.0,,,,,-100.2,,,119.0,,-60.5,,21.5,,,-46.0,-44.2,,,-12.0,-96.5,,,,,,,,,-48.8,,True,,True,False,,,,,False,,,False,,True,,True,,,True,True,,,True,False,,,,,,,,,True
48477,352,124.0,,123.9,,121.0,54.0,,,,,144.2,,,245.0,,70.0,,251.6,158.0,,107.0,205.7,,,243.0,16.1,,,,,,,,,145.6,-228.0,,-228.1,,-231.0,-298.0,,,,,-207.8,,,-107.0,,-282.0,,-100.4,-194.0,,-245.0,-146.3,,,-109.0,-335.9,,,,,,,,,-206.4,,False,,False,False,,,,,True,,,True,,False,,True,True,,False,True,,,True,False,,,,,,,,,True
48479,6258,4484.0,,4373.1,7170.7,4779.0,6852.0,,,,,3821.5,,7249.6,3223.0,,3132.3,,4331.5,4432.0,,5163.0,5406.9,,,5802.0,216.4,,,,,3059.3,8462.0,,,3883.9,-1774.0,,-1884.9,912.7,-1479.0,594.0,,,,,-2436.5,,991.6,-3035.0,,-3125.7,,-1926.5,-1826.0,,-1095.0,-851.1,,,-456.0,-6041.6,,,,,-3198.7,2204.0,,,-2374.1,,False,True,True,True,,,,,False,,True,False,,False,,False,False,,True,True,,,True,False,,,,,False,False,,,False
48481,580,352.0,,360.7,,412.0,575.0,,,,,231.8,,,276.0,,509.6,,337.5,352.5,,535.0,469.1,,,474.0,170.5,,,,,,,,,514.9,-228.0,,-219.3,,-168.0,-5.0,,,,,-348.2,,,-304.0,,-70.4,,-242.5,-227.5,,-45.0,-110.9,,,-106.0,-409.5,,,,,,,,,-65.1,,True,,True,True,,,,,False,,,False,,True,,False,True,,True,True,,,True,False,,,,,,,,,True
48483,79,144.0,,150.8,,102.0,17.0,,,,,107.9,,,129.0,,38.3,,19.6,,,91.5,111.1,,,114.0,18.0,,,,,,,,,129.2,65.0,,71.8,,23.0,-62.0,,,,,28.9,,,50.0,,-40.7,,-59.4,,,12.5,32.1,,,35.0,-61.0,,,,,,,,,50.2,,False,,True,True,,,,,True,,,True,,True,,True,,,True,True,,,True,True,,,,,,,,,True
48485,3281,3792.0,,3746.2,,2729.0,2712.0,,,,,1604.8,,,2457.0,,2967.6,,2060.2,2410.5,,3354.0,2936.1,,,3769.0,102.6,,,,,2985.6,1675.0,,,3599.3,511.0,,465.2,,-552.0,-569.0,,,,,-1676.2,,,-824.0,,-313.4,,-1220.8,-870.5,,73.0,-344.9,,,488.0,-3178.4,,,,,-295.4,-1606.0,,,318.3,,True,,False,False,,,,,False,,,False,,True,,False,False,,True,True,,,True,False,,,,,True,False,,,True
48487,407,444.0,,445.1,,303.0,264.0,,,,,206.6,,,309.0,,370.1,,175.4,,,181.0,227.2,,,400.0,13.0,,,,,,,,,419.3,37.0,,38.1,,-104.0,-143.0,,,,,-200.4,,,-98.0,,-36.9,,-231.6,,,-226.0,-179.8,,,-7.0,-394.0,,,,,,,,,12.3,,False,,False,False,,,,,False,,,False,,True,,False,,,False,False,,,True,False,,,,,,,,,True
48489,276,144.0,,139.7,,146.0,0.0,,,,,108.5,,,175.0,,212.1,,131.7,,,135.0,201.9,,,183.0,67.3,,,,,,,,,189.6,-132.0,,-136.3,,-130.0,-276.0,,,,,-167.5,,,-101.0,,-63.9,,-144.3,,,-141.0,-74.1,,,-93.0,-208.7,,,,,,,,,-86.4,,False,,True,False,,,,,False,,,True,,True,,False,,,False,True,,,True,False,,,,,,,,,True
48491,7421,6960.0,,7596.3,,6935.0,12187.0,,,,,5884.2,,13371.8,4076.0,,15423.9,,7354.3,9854.0,,3809.0,4299.4,,,6622.0,934.8,,,,,5844.8,8445.0,,,6834.6,-461.0,,175.3,,-486.0,4766.0,,,,,-1536.8,,5950.8,-3345.0,,8002.9,,-66.7,2433.0,,-3612.0,-3121.6,,,-799.0,-6486.2,,,,,-1576.2,1024.0,,,-586.4,,True,,False,False,,,,,False,,False,False,,False,,True,False,,False,False,,,False,False,,,,,False,False,,,False
48493,653,544.0,,572.2,,575.0,1367.0,,,,,165.6,,,349.0,,1824.6,,414.4,720.5,,1006.0,319.3,,,628.0,84.9,,,,,,,,,686.7,-109.0,,-80.8,,-78.0,714.0,,,,,-487.4,,,-304.0,,1171.6,,-238.6,67.5,,353.0,-333.7,,,-25.0,-568.1,,,,,,,,,33.7,,True,,True,False,,,,,False,,,False,,False,,False,True,,False,False,,,True,False,,,,,,,,,True
48495,155,156.0,,145.1,,120.0,32.0,,,,,76.9,,,197.0,,50.3,,78.9,,,161.0,148.8,,,116.0,9.2,,,,,,,,,137.4,1.0,,-9.9,,-35.0,-123.0,,,,,-78.1,,,42.0,,-104.7,,-76.1,,,6.0,-6.2,,,-39.0,-145.8,,,,,,,,,-17.6,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
48497,1681,1960.0,,1901.5,,1824.0,2034.0,,,,,973.7,,,869.0,,4316.4,,1565.3,1564.5,,2279.5,1296.7,,,1684.0,172.3,,,,,,,,,2919.9,279.0,,220.5,,143.0,353.0,,,,,-707.3,,,-812.0,,2635.4,,-115.7,-116.5,,598.5,-384.3,,,3.0,-1508.7,,,,,,,,,1238.9,,True,,True,False,,,,,False,,,False,,False,,True,True,,False,False,,,True,False,,,,,,,,,False
48499,477,248.0,,272.6,,205.0,152.0,,,,,155.4,,,316.0,,99.6,,262.3,235.0,,120.0,216.1,,,533.0,17.1,,,,,,,,,197.3,-229.0,,-204.4,,-272.0,-325.0,,,,,-321.6,,,-161.0,,-377.4,,-214.7,-242.0,,-357.0,-260.9,,,56.0,-459.9,,,,,,,,,-279.7,,True,,False,False,,,,,False,,,True,,False,,True,False,,False,False,,,True,False,,,,,,,,,False
48501,152,104.0,,99.0,,80.0,91.0,,,,,63.4,,,204.0,,17.5,,102.6,,,8.0,61.8,,,130.0,9.6,,,,,,,,,105.1,-48.0,,-53.0,,-72.0,-61.0,,,,,-88.6,,,52.0,,-134.5,,-49.4,,,-144.0,-90.2,,,-22.0,-142.4,,,,,,,,,-46.9,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,True,False,,,,,,,,,True
48503,328,512.0,,486.6,,307.0,184.0,,,,,319.4,,,282.0,,520.0,,234.3,,,215.0,311.2,,,378.0,11.3,,,,,,,,,513.1,184.0,,158.6,,-21.0,-144.0,,,,,-8.6,,,-46.0,,192.0,,-93.7,,,-113.0,-16.8,,,50.0,-316.7,,,,,,,,,185.1,,True,,True,True,,,,,True,,,True,,False,,True,,,True,True,,,True,False,,,,,,,,,False
48505,378,308.0,,275.1,,249.0,246.0,,,,,120.9,,,154.0,,357.3,,155.9,,,253.0,203.1,,,256.0,12.2,,,,,,,,,345.1,-70.0,,-102.9,,-129.0,-132.0,,,,,-257.1,,,-224.0,,-20.7,,-222.1,,,-125.0,-174.9,,,-122.0,-365.8,,,,,,,,,-32.9,,False,,False,False,,,,,False,,,False,,True,,False,,,False,False,,,False,False,,,,,,,,,True
48507,134,360.0,,371.8,,231.0,337.0,,,,,82.4,,,167.0,,1104.7,,158.3,,,77.0,163.2,,,252.0,53.5,,,,,,,,,377.1,226.0,,237.8,,97.0,203.0,,,,,-51.6,,,33.0,,970.7,,24.3,,,-57.0,29.2,,,118.0,-80.5,,,,,,,,,243.1,,False,,True,True,,,,,True,,,True,,False,,True,,,True,True,,,True,True,,,,,,,,,False
49001,0,0.0,,0.0,,4.0,0.0,,,,,6.9,,,35.0,,142.4,,53.9,,,,0.4,,,55.0,8.6,,,,,,,,,4.4,0.0,,0.0,,4.0,0.0,,,,,6.9,,,35.0,,142.4,,53.9,,,,0.4,,,55.0,8.6,,,,,,,,,4.4,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49003,0,0.0,,0.0,,4.0,0.0,,,,,29.3,,,693.0,,968.6,,721.5,1320.0,,,0.5,,,209.0,23.1,,,,,,,,,4.3,0.0,,0.0,,4.0,0.0,,,,,29.3,,,693.0,,968.6,,721.5,1320.0,,,0.5,,,209.0,23.1,,,,,,,,,4.3,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,False,False,,,,,,,,,False
49005,0,0.0,,0.0,,38.0,38.0,,,,,16.2,,,1399.0,,2189.5,,2090.9,3209.0,,,0.6,,,638.0,69.7,,,,,,,,,4.2,0.0,,0.0,,38.0,38.0,,,,,16.2,,,1399.0,,2189.5,,2090.9,3209.0,,,0.6,,,638.0,69.7,,,,,,,,,4.2,,True,,False,False,,,,,False,,,False,,False,,False,False,,,False,,,False,False,,,,,,,,,False
49007,0,0.0,,0.0,,4.0,0.0,,,,,2.1,,,356.0,,326.8,,197.1,,,,0.5,,,34.0,8.9,,,,,,,,,4.3,0.0,,0.0,,4.0,0.0,,,,,2.1,,,356.0,,326.8,,197.1,,,,0.5,,,34.0,8.9,,,,,,,,,4.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49009,0,0.0,,0.0,,4.0,0.0,,,,,3.7,,,13.0,,8.3,,26.3,,,,0.0,,,9.0,1.4,,,,,,,,,4.4,0.0,,0.0,,4.0,0.0,,,,,3.7,,,13.0,,8.3,,26.3,,,,0.0,,,9.0,1.4,,,,,,,,,4.4,,True,,False,True,,,,,False,,,False,,False,,False,,,,True,,,False,False,,,,,,,,,False
49011,7463,8232.0,,8545.8,9617.2,7155.0,12609.0,,,,,7881.1,,7887.7,7483.0,,5403.4,,6317.8,5952.0,,6589.0,8249.8,,,6250.0,253.0,,,,,6193.6,6503.0,,,8731.8,769.0,,1082.8,2154.2,-308.0,5146.0,,,,,418.1,,424.7,20.0,,-2059.6,,-1145.2,-1511.0,,-874.0,786.8,,,-1213.0,-7210.0,,,,,-1269.4,-960.0,,,1268.8,,False,False,True,False,,,,,True,,True,True,,False,,False,False,,False,False,,,False,False,,,,,False,False,,,False
49013,0,0.0,,0.0,,3.0,0.0,,,,,6.0,,,273.0,,214.6,,95.5,,,,0.5,,,143.0,8.7,,,,,,,,,4.5,0.0,,0.0,,3.0,0.0,,,,,6.0,,,273.0,,214.6,,95.5,,,,0.5,,,143.0,8.7,,,,,,,,,4.5,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49015,0,0.0,,0.0,,2.0,0.0,,,,,5.3,,,104.0,,144.2,,59.7,,,,0.4,,,78.0,16.8,,,,,,,,,4.3,0.0,,0.0,,2.0,0.0,,,,,5.3,,,104.0,,144.2,,59.7,,,,0.4,,,78.0,16.8,,,,,,,,,4.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49017,0,0.0,,0.0,,3.0,0.0,,,,,1.7,,,20.0,,108.7,,33.0,,,,0.5,,,39.0,8.0,,,,,,,,,4.2,0.0,,0.0,,3.0,0.0,,,,,1.7,,,20.0,,108.7,,33.0,,,,0.5,,,39.0,8.0,,,,,,,,,4.2,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49019,0,0.0,,0.0,,3.0,0.0,,,,,9.6,,,129.0,,141.8,,61.4,,,,0.5,,,74.0,16.4,,,,,,,,,5.0,0.0,,0.0,,3.0,0.0,,,,,9.6,,,129.0,,141.8,,61.4,,,,0.5,,,74.0,16.4,,,,,,,,,5.0,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49021,0,0.0,,0.0,,4.0,0.0,,,,,10.6,,,229.0,,1269.2,,917.3,1493.0,,,0.5,,,154.0,19.1,,,,,,,,,4.7,0.0,,0.0,,4.0,0.0,,,,,10.6,,,229.0,,1269.2,,917.3,1493.0,,,0.5,,,154.0,19.1,,,,,,,,,4.7,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,False,False,,,,,,,,,False
49023,0,0.0,,0.0,,5.0,0.0,,,,,4.0,,,124.0,,181.9,,84.2,,,,0.4,,,50.0,19.6,,,,,,,,,4.6,0.0,,0.0,,5.0,0.0,,,,,4.0,,,124.0,,181.9,,84.2,,,,0.4,,,50.0,19.6,,,,,,,,,4.6,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49025,0,0.0,,0.0,,4.0,0.0,,,,,6.3,,,70.0,,170.8,,66.1,,,,0.5,,,58.0,8.6,,,,,,,,,5.0,0.0,,0.0,,4.0,0.0,,,,,6.3,,,70.0,,170.8,,66.1,,,,0.5,,,58.0,8.6,,,,,,,,,5.0,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49027,0,0.0,,0.0,,8.0,0.0,,,,,3.9,,,99.0,,208.7,,126.8,,,,0.4,,,124.0,19.4,,,,,,,,,4.3,0.0,,0.0,,8.0,0.0,,,,,3.9,,,99.0,,208.7,,126.8,,,,0.4,,,124.0,19.4,,,,,,,,,4.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49029,0,0.0,,0.0,,2.0,0.0,,,,,4.1,,,106.0,,165.3,,50.0,,,,0.4,,,53.0,17.3,,,,,,,,,4.6,0.0,,0.0,,2.0,0.0,,,,,4.1,,,106.0,,165.3,,50.0,,,,0.4,,,53.0,17.3,,,,,,,,,4.6,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49031,0,0.0,,0.0,,1.0,0.0,,,,,3.5,,,23.0,,22.9,,2.7,,,,0.1,,,11.0,2.5,,,,,,,,,4.3,0.0,,0.0,,1.0,0.0,,,,,3.5,,,23.0,,22.9,,2.7,,,,0.1,,,11.0,2.5,,,,,,,,,4.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49033,0,0.0,,0.0,,2.0,0.0,,,,,3.9,,,8.0,,38.3,,8.7,,,,0.4,,,22.0,3.8,,,,,,,,,4.2,0.0,,0.0,,2.0,0.0,,,,,3.9,,,8.0,,38.3,,8.7,,,,0.4,,,22.0,3.8,,,,,,,,,4.2,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49035,22632,28448.0,,27978.4,27062.6,26314.0,46759.0,,,,,19097.1,,27542.4,27036.0,,15940.5,,19564.3,26558.0,,20566.5,28807.4,,,26972.0,4566.7,,,,,13209.6,22545.0,,,38894.6,5816.0,,5346.4,4430.6,3682.0,24127.0,,,,,-3534.9,,4910.4,4404.0,,-6691.5,,-3067.7,3926.0,,-2065.5,6175.4,,,4340.0,-18065.3,,,,,-9422.4,-87.0,,,16262.6,,True,True,True,False,,,,,True,,True,True,,False,,True,True,,True,False,,,True,False,,,,,False,True,,,False
49037,279,400.0,,387.0,,354.0,0.0,,,,,234.0,,,195.0,,344.8,,215.9,312.0,,480.5,380.0,,,359.0,34.7,,,,,,,,,379.7,121.0,,108.0,,75.0,-279.0,,,,,-45.0,,,-84.0,,65.8,,-63.1,33.0,,201.5,101.0,,,80.0,-244.3,,,,,,,,,100.7,,True,,True,False,,,,,True,,,True,,True,,True,True,,False,True,,,True,False,,,,,,,,,True
49039,0,0.0,,0.0,,4.0,0.0,,,,,3.8,,,402.0,,543.3,,465.3,846.0,,,0.5,,,297.0,11.4,,,,,,,,,4.5,0.0,,0.0,,4.0,0.0,,,,,3.8,,,402.0,,543.3,,465.3,846.0,,,0.5,,,297.0,11.4,,,,,,,,,4.5,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,False,False,,,,,,,,,False
49041,0,0.0,,0.0,,4.0,0.0,,,,,3.7,,,300.0,,348.8,,185.9,,,,0.5,,,217.0,6.5,,,,,,,,,4.4,0.0,,0.0,,4.0,0.0,,,,,3.7,,,300.0,,348.8,,185.9,,,,0.5,,,217.0,6.5,,,,,,,,,4.4,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49043,903,796.0,,824.9,,656.0,562.0,,,,,460.6,,775.7,472.0,,493.4,,250.1,692.5,,954.0,947.1,,,862.0,52.1,,,,,586.6,,,,672.5,-107.0,,-78.1,,-247.0,-341.0,,,,,-442.4,,-127.3,-431.0,,-409.6,,-652.9,-210.5,,51.0,44.1,,,-41.0,-850.9,,,,,-316.4,,,,-230.5,,True,,False,False,,,,,False,,False,False,,False,,False,False,,True,True,,,True,False,,,,,False,,,,False
49045,1398,1388.0,,1393.0,,1312.0,1172.0,,,,,758.8,,,1114.0,,968.1,,875.6,1542.5,,1507.0,1715.9,,,1428.0,122.3,,,,,1331.1,,,,1555.9,-10.0,,-5.0,,-86.0,-226.0,,,,,-639.2,,,-284.0,,-429.9,,-522.4,144.5,,109.0,317.9,,,30.0,-1275.7,,,,,-66.9,,,,157.9,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,False,,,,False
49047,0,0.0,,0.0,,5.0,0.0,,,,,7.2,,,458.0,,367.1,,205.5,575.0,,,0.4,,,138.0,14.6,,,,,,,,,5.7,0.0,,0.0,,5.0,0.0,,,,,7.2,,,458.0,,367.1,,205.5,575.0,,,0.4,,,138.0,14.6,,,,,,,,,5.7,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,False,False,,,,,,,,,False
49049,15638,19128.0,,19404.8,18789.7,14946.0,28840.0,,,,,11152.0,,17250.4,14316.0,,10002.4,,11571.3,15576.0,,15631.5,17272.2,,,14754.0,1250.1,,,,,9124.3,14955.0,,,15914.2,3490.0,,3766.8,3151.7,-692.0,13202.0,,,,,-4486.0,,1612.4,-1322.0,,-5635.6,,-4066.7,-62.0,,-6.5,1634.2,,,-884.0,-14387.9,,,,,-6513.7,-683.0,,,276.2,,False,True,True,False,,,,,False,,True,True,,False,,False,True,,True,True,,,True,False,,,,,False,True,,,True
49051,792,1304.0,,1274.2,,1111.0,728.0,,,,,566.7,,1659.3,530.0,,1116.7,,509.3,1169.0,,1328.5,1230.1,,,1048.0,143.0,,,,,1469.4,,,,1563.6,512.0,,482.2,,319.0,-64.0,,,,,-225.3,,867.3,-262.0,,324.7,,-282.7,377.0,,536.5,438.1,,,256.0,-649.0,,,,,677.4,,,,771.6,,True,,True,True,,,,,True,,False,True,,True,,True,True,,False,True,,,True,False,,,,,False,,,,False
49053,0,0.0,,0.0,,6.0,0.0,,,,,3.6,,,781.0,,4185.6,,3289.1,4423.0,,,0.7,,,465.0,91.2,,,,,,,,,4.3,0.0,,0.0,,6.0,0.0,,,,,3.6,,,781.0,,4185.6,,3289.1,4423.0,,,0.7,,,465.0,91.2,,,,,,,,,4.3,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,False,False,,,,,,,,,False
49055,0,0.0,,0.0,,5.0,0.0,,,,,3.7,,,23.0,,43.0,,45.0,,,,0.4,,,24.0,5.1,,,,,,,,,4.3,0.0,,0.0,,5.0,0.0,,,,,3.7,,,23.0,,43.0,,45.0,,,,0.4,,,24.0,5.1,,,,,,,,,4.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,,,,,,,,,False
49057,0,0.0,,0.0,,21.0,17.0,,,,,3.0,,,3708.0,,4274.4,,3760.6,4234.0,,,0.6,,,1199.0,91.3,,,,,,,,,4.2,0.0,,0.0,,21.0,17.0,,,,,3.0,,,3708.0,,4274.4,,3760.6,4234.0,,,0.6,,,1199.0,91.3,,,,,,,,,4.2,,True,,False,False,,,,,False,,,False,,False,,False,False,,,False,,,False,False,,,,,,,,,False
50001,93,136.0,,138.0,,140.0,232.0,,,,,89.0,,,141.0,,81.6,,33.9,135.5,,271.0,141.6,,,351.0,15.7,,,,,,,,,88.8,43.0,,45.0,,47.0,139.0,,,,,-4.0,,,48.0,,-11.4,,-59.1,42.5,,178.0,48.6,,,258.0,-77.3,,,,,,,,,-4.2,,False,,False,False,,,,,True,,,False,,True,,False,True,,False,False,,,False,False,,,,,,,,,True
50003,287,116.0,,130.7,,129.0,202.0,,,,,57.7,,,117.0,,129.2,,111.8,183.5,,148.0,154.2,,,274.0,17.5,,,,,,,,,124.1,-171.0,,-156.3,,-158.0,-85.0,,,,,-229.3,,,-170.0,,-157.8,,-175.2,-103.5,,-139.0,-132.8,,,-13.0,-269.5,,,,,,,,,-162.9,,True,,True,True,,,,,False,,,True,,True,,False,True,,True,True,,,True,False,,,,,,,,,True
50005,97,160.0,,150.9,,163.0,267.0,,,,,55.6,,,208.0,,170.9,,59.5,199.0,,134.0,158.2,,,320.0,12.3,,,,,,,,,168.3,63.0,,53.9,,66.0,170.0,,,,,-41.4,,,111.0,,73.9,,-37.5,102.0,,37.0,61.2,,,223.0,-84.7,,,,,,,,,71.3,,True,,False,False,,,,,True,,,False,,False,,True,False,,True,True,,,False,False,,,,,,,,,False
50007,1025,1028.0,,1018.4,,1147.0,3534.0,,,,,568.4,,1287.8,1004.0,,1434.4,,1309.1,1031.5,,1091.0,1113.7,,,1660.0,94.1,,,,,,3312.0,,,1172.1,3.0,,-6.6,,122.0,2509.0,,,,,-456.6,,262.8,-21.0,,409.4,,284.1,6.5,,66.0,88.7,,,635.0,-930.9,,,,,,2287.0,,,147.1,,False,,False,False,,,,,False,,False,False,,False,,False,False,,False,False,,,False,False,,,,,,False,,,False
50009,19,100.0,,104.4,,71.0,56.0,,,,,25.3,,,44.0,,1016.0,,34.7,,,126.0,65.0,,,87.0,8.9,,,,,,,,,45.1,81.0,,85.4,,52.0,37.0,,,,,6.3,,,25.0,,997.0,,15.7,,,107.0,46.0,,,68.0,-10.1,,,,,,,,,26.1,,False,,True,True,,,,,True,,,True,,False,,True,,,False,True,,,True,True,,,,,,,,,True
50011,260,344.0,,335.7,,409.0,815.0,,,,,101.7,,,215.0,,712.4,,176.1,479.5,,1292.0,334.4,,,595.0,19.5,,,,,,,,,945.0,84.0,,75.7,,149.0,555.0,,,,,-158.3,,,-45.0,,452.4,,-83.9,219.5,,1032.0,74.4,,,335.0,-240.5,,,,,,,,,685.0,,True,,False,False,,,,,False,,,True,,False,,True,False,,False,True,,,False,False,,,,,,,,,False
50013,17,32.0,,41.9,,22.0,63.0,,,,,21.1,,,23.0,,11.9,,5.6,,,4.0,19.9,,,77.0,2.6,,,,,,,,,20.1,15.0,,24.9,,5.0,46.0,,,,,4.1,,,6.0,,-5.1,,-11.4,,,-13.0,2.9,,,60.0,-14.4,,,,,,,,,3.1,,False,,True,False,,,,,True,,,True,,True,,True,,,True,True,,,False,True,,,,,,,,,True
50015,60,108.0,,81.0,,96.0,106.0,,,,,48.5,,,113.0,,80.3,,21.1,,,55.0,116.0,,,198.0,14.5,,,,,,,,,100.2,48.0,,21.0,,36.0,46.0,,,,,-11.5,,,53.0,,20.3,,-38.9,,,-5.0,56.0,,,138.0,-45.5,,,,,,,,,40.2,,True,,True,True,,,,,True,,,False,,True,,True,,,True,False,,,False,True,,,,,,,,,True
