,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48487,911,888.0,,,,814.0,,273.5,,,,,-23.0,,,,-97.0,,-637.5,,,,,,,,False,,False,,,,
48489,516,104.0,,,,115.0,,19.9,,44.3,,,-412.0,,,,-401.0,,-496.1,,-471.7,,,,,,True,,False,,False,,
48491,14609,7952.0,,,,9888.0,,286714.5,,2677.8,,,-6657.0,,,,-4721.0,,272105.5,,-11931.2,,,,,,True,,False,,False,,
48493,1421,328.0,,,,289.0,,1014.2,,207.5,,,-1093.0,,,,-1132.0,,-406.8,,-1213.5,,,,,,False,,True,,False,,
48495,354,256.0,,,,542.0,,1311.0,,,,,-98.0,,,,188.0,,957.0,,,,,,,,False,,False,,,,
48497,3522,1408.0,,,,1852.0,,3554.2,,482.1,,,-2114.0,,,,-1670.0,,32.2,,-3039.9,,,,,,True,,True,,False,,
48499,1157,512.0,,,,786.0,,806.2,,,,,-645.0,,,,-371.0,,-350.8,,,,,,,,True,,True,,,,
48501,307,400.0,,,,612.0,,247.4,,,,,93.0,,,,305.0,,-59.6,,,,,,,,False,,True,,,,
48503,746,560.0,,,,790.0,,304.2,,,,,-186.0,,,,44.0,,-441.8,,,,,,,,True,,False,,,,
48505,779,160.0,,,,200.0,,3276.0,,,,,-619.0,,,,-579.0,,2497.0,,,,,,,,True,,False,,,,
48507,532,352.0,,,,138.0,,418.6,,,,,-180.0,,,,-394.0,,-113.4,,,,,,,,False,,True,,,,
49001,0,0.0,,,,80.0,,0.0,,,,,0.0,,,,80.0,,0.0,,,,,,,,False,,True,,,,
49003,0,0.0,,,,2712.0,,0.0,,,,,0.0,,,,2712.0,,0.0,,,,,,,,False,,True,,,,
49005,0,0.0,,,,4789.0,,0.0,,,,,0.0,,,,4789.0,,0.0,,,,,,,,False,,True,,,,
49007,0,0.0,,,,874.0,,0.0,,,,,0.0,,,,874.0,,0.0,,,,,,,,False,,True,,,,
49009,0,0.0,,,,39.0,,0.0,,,,,0.0,,,,39.0,,0.0,,,,,,,,False,,True,,,,
49011,15734,15568.0,,,,19664.0,,34589.7,,11639.8,,,-166.0,,,,3930.0,,18855.7,,-4094.2,,,,,,False,,False,,False,,
49013,0,0.0,,,,653.0,,0.0,,,,,0.0,,,,653.0,,0.0,,,,,,,,False,,True,,,,
49015,0,0.0,,,,250.0,,0.0,,,,,0.0,,,,250.0,,0.0,,,,,,,,False,,True,,,,
49017,0,0.0,,,,84.0,,0.0,,,,,0.0,,,,84.0,,0.0,,,,,,,,False,,True,,,,
49019,0,0.0,,,,142.0,,0.0,,,,,0.0,,,,142.0,,0.0,,,,,,,,False,,True,,,,
49021,0,0.0,,,,290.0,,0.0,,,,,0.0,,,,290.0,,0.0,,,,,,,,False,,True,,,,
49023,0,0.0,,,,436.0,,0.0,,,,,0.0,,,,436.0,,0.0,,,,,,,,False,,True,,,,
49025,0,0.0,,,,150.0,,0.0,,,,,0.0,,,,150.0,,0.0,,,,,,,,False,,True,,,,
49027,0,0.0,,,,177.0,,0.0,,,,,0.0,,,,177.0,,0.0,,,,,,,,False,,True,,,,
49029,0,0.0,,,,254.0,,0.0,,,,,0.0,,,,254.0,,0.0,,,,,,,,False,,True,,,,
49031,0,0.0,,,,74.0,,0.0,,,,,0.0,,,,74.0,,0.0,,,,,,,,False,,True,,,,
49033,0,0.0,,,,77.0,,0.0,,,,,0.0,,,,77.0,,0.0,,,,,,,,False,,True,,,,
49035,52452,65616.0,,,,58407.0,,74609.2,,23875.4,,,13164.0,,,,5955.0,,22157.2,,-28576.6,,,,,,True,,False,,False,,
49037,620,352.0,,,,334.0,,227.4,,,,,-268.0,,,,-286.0,,-392.6,,,,,,,,False,,False,,,,
49039,0,0.0,,,,1920.0,,0.0,,,,,0.0,,,,1920.0,,0.0,,,,,,,,False,,True,,,,
49041,0,0.0,,,,1180.0,,0.0,,,,,0.0,,,,1180.0,,0.0,,,,,,,,False,,True,,,,
49043,1862,1352.0,,,,1008.0,,1602.2,,656.4,,,-510.0,,,,-854.0,,-259.8,,-1205.6,,,,,,False,,True,,False,,
49045,2887,2880.0,,,,2992.0,,6092.6,,1232.8,,,-7.0,,,,105.0,,3205.6,,-1654.2,,,,,,False,,False,,False,,
49047,0,0.0,,,,537.0,,0.0,,,,,0.0,,,,537.0,,0.0,,,,,,,,False,,True,,,,
49049,35080,40264.0,,,,33819.0,,57148.2,,23743.9,,,5184.0,,,,-1261.0,,22068.2,,-11336.1,,,,,,True,,False,,False,,
49051,1914,1768.0,,,,1299.0,,3691.8,,911.8,,,-146.0,,,,-615.0,,1777.8,,-1002.2,,,,,,False,,False,,False,,
49053,0,0.0,,,,646.0,,0.0,,,,,0.0,,,,646.0,,0.0,,,,,,,,False,,True,,,,
49055,0,0.0,,,,66.0,,0.0,,,,,0.0,,,,66.0,,0.0,,,,,,,,False,,True,,,,
49057,0,0.0,,,,11466.0,,0.0,,,,,0.0,,,,11466.0,,0.0,,,,,,,,False,,True,,,,
50001,278,144.0,,,,28.0,,367.3,,,,,-134.0,,,,-250.0,,89.3,,,,,,,,False,,True,,,,
50003,461,144.0,,,,414.0,,545.7,,,,,-317.0,,,,-47.0,,84.7,,,,,,,,True,,True,,,,
50005,217,112.0,,,,327.0,,560.0,,,,,-105.0,,,,110.0,,343.0,,,,,,,,False,,False,,,,
50007,1921,696.0,,,,843.0,,681.2,,262.6,,,-1225.0,,,,-1078.0,,-1239.8,,-1658.4,,,,,,True,,False,,False,,
50009,77,56.0,,,,50.0,,47.4,,,,,-21.0,,,,-27.0,,-29.6,,,,,,,,False,,False,,,,
50011,464,136.0,,,,100.0,,493.8,,,,,-328.0,,,,-364.0,,29.8,,,,,,,,False,,True,,,,
50013,36,104.0,,,,22.0,,4023.0,,,,,68.0,,,,-14.0,,3987.0,,,,,,,,True,,False,,,,
50015,158,240.0,,,,65.0,,2065.1,,,,,82.0,,,,-93.0,,1907.1,,,,,,,,False,,False,,,,
50017,268,360.0,,,,117.0,,5096.0,,,,,92.0,,,,-151.0,,4828.0,,,,,,,,False,,False,,,,
50019,239,128.0,,,,53.0,,239.4,,,,,-111.0,,,,-186.0,,0.4,,,,,,,,False,,True,,,,
50021,383,296.0,,,,29.0,,1319.5,,,,,-87.0,,,,-354.0,,936.5,,,,,,,,False,,False,,,,
50023,617,1312.0,,,,225.0,,30799.1,,,,,695.0,,,,-392.0,,30182.1,,,,,,,,True,,False,,,,
50025,442,112.0,,,,547.0,,292.4,,,,,-330.0,,,,105.0,,-149.6,,,,,,,,True,,True,,,,
50027,393,128.0,,,,44.0,,734.8,,,,,-265.0,,,,-349.0,,341.8,,,,,,,,False,,False,,,,
51001,675,112.0,,,,214.0,,90.0,,51.6,,,-563.0,,,,-461.0,,-585.0,,-623.4,,,,,,True,,False,,False,,
51003,1524,312.0,,,,667.0,,847.5,,327.1,,,-1212.0,,,,-857.0,,-676.5,,-1196.9,,,,,,True,,True,,True,,
51005,650,128.0,,,,158.0,,580.9,,,,,-522.0,,,,-492.0,,-69.1,,,,,,,,True,,True,,,,
51007,300,56.0,,,,109.0,,20.0,,,,,-244.0,,,,-191.0,,-280.0,,,,,,,,True,,False,,,,
51009,1069,112.0,,,,310.0,,167.9,,,,,-957.0,,,,-759.0,,-901.1,,,,,,,,True,,True,,,,
51011,557,96.0,,,,157.0,,145.8,,,,,-461.0,,,,-400.0,,-411.2,,,,,,,,True,,True,,,,
51013,4606,2168.0,,,,1363.0,,3566.4,,975.8,,,-2438.0,,,,-3243.0,,-1039.6,,-3630.2,,,,,,False,,True,,False,,
51015,3083,568.0,,,,861.0,,2105.0,,,,,-2515.0,,,,-2222.0,,-978.0,,,,,,,,True,,True,,,,
51017,169,32.0,,,,52.0,,114.7,,,,,-137.0,,,,-117.0,,-54.3,,,,,,,,True,,True,,,,
51019,2187,816.0,,,,840.0,,614.4,,863.7,,,-1371.0,,,,-1347.0,,-1572.6,,-1323.3,,,,,,True,,False,,True,,
51021,430,104.0,,,,76.0,,15.6,,,,,-326.0,,,,-354.0,,-414.4,,,,,,,,False,,False,,,,
51023,876,512.0,,,,291.0,,129.8,,,,,-364.0,,,,-585.0,,-746.2,,,,,,,,False,,False,,,,
51025,330,96.0,,,,162.0,,31.2,,,,,-234.0,,,,-168.0,,-298.8,,,,,,,,True,,False,,,,
51027,636,184.0,,,,335.0,,535.1,,,,,-452.0,,,,-301.0,,-100.9,,,,,,,,True,,True,,,,
51029,695,32.0,,,,177.0,,2.7,,,,,-663.0,,,,-518.0,,-692.3,,,,,,,,True,,False,,,,
51031,1563,472.0,,,,591.0,,343.8,,,,,-1091.0,,,,-972.0,,-1219.2,,,,,,,,True,,False,,,,
51033,660,176.0,,,,186.0,,140.2,,,,,-484.0,,,,-474.0,,-519.8,,,,,,,,True,,False,,,,
51035,953,568.0,,,,465.0,,856.5,,,,,-385.0,,,,-488.0,,-96.5,,,,,,,,False,,True,,,,
51036,117,56.0,,,,53.0,,88.4,,,,,-61.0,,,,-64.0,,-28.6,,,,,,,,False,,True,,,,
51037,174,120.0,,,,129.0,,448.5,,,,,-54.0,,,,-45.0,,274.5,,,,,,,,True,,False,,,,
51041,6520,3624.0,,,,2107.0,,14331.4,,2941.6,,,-2896.0,,,,-4413.0,,7811.4,,-3578.4,,,,,,False,,False,,False,,
51043,295,128.0,,,,174.0,,977.8,,,,,-167.0,,,,-121.0,,682.8,,,,,,,,True,,False,,,,
51045,83,48.0,,,,51.0,,0.7,,,,,-35.0,,,,-32.0,,-82.3,,,,,,,,True,,False,,,,
51047,1567,1728.0,,,,476.0,,13479.8,,649.2,,,161.0,,,,-1091.0,,11912.8,,-917.8,,,,,,False,,False,,False,,
51049,86,48.0,,,,75.0,,14.5,,,,,-38.0,,,,-11.0,,-71.5,,,,,,,,True,,False,,,,
51051,524,224.0,,,,237.0,,412.0,,,,,-300.0,,,,-287.0,,-112.0,,,,,,,,True,,True,,,,
51053,456,128.0,,,,221.0,,278.9,,,,,-328.0,,,,-235.0,,-177.1,,,,,,,,True,,True,,,,
51057,206,80.0,,,,66.0,,60.5,,,,,-126.0,,,,-140.0,,-145.5,,,,,,,,False,,False,,,,
51059,22198,9304.0,,,,6869.0,,19676.4,,5347.8,,,-12894.0,,,,-15329.0,,-2521.6,,-16850.2,,,,,,False,,True,,False,,
51061,1554,560.0,,,,652.0,,2235.4,,227.1,,,-994.0,,,,-902.0,,681.4,,-1326.9,,,,,,True,,True,,False,,
51063,290,96.0,,,,166.0,,44.9,,,,,-194.0,,,,-124.0,,-245.1,,,,,,,,True,,False,,,,
51065,437,96.0,,,,188.0,,359.0,,,,,-341.0,,,,-249.0,,-78.0,,,,,,,,True,,True,,,,
51067,1415,968.0,,,,678.0,,417.6,,772.7,,,-447.0,,,,-737.0,,-997.4,,-642.3,,,,,,False,,False,,False,,
51069,2841,1224.0,,,,1096.0,,2317.4,,1193.0,,,-1617.0,,,,-1745.0,,-523.6,,-1648.0,,,,,,False,,True,,False,,
51071,548,240.0,,,,189.0,,674.3,,,,,-308.0,,,,-359.0,,126.3,,,,,,,,False,,True,,,,
51073,666,80.0,,,,168.0,,191.0,,,,,-586.0,,,,-498.0,,-475.0,,,,,,,,True,,True,,,,
51075,332,104.0,,,,119.0,,408.2,,,,,-228.0,,,,-213.0,,76.2,,,,,,,,True,,True,,,,
51077,415,296.0,,,,244.0,,982.6,,,,,-119.0,,,,-171.0,,567.6,,,,,,,,False,,False,,,,
51079,324,120.0,,,,158.0,,526.9,,,,,-204.0,,,,-166.0,,202.9,,,,,,,,True,,True,,,,
51081,139,48.0,,,,155.0,,6.8,,,,,-91.0,,,,16.0,,-132.2,,,,,,,,True,,False,,,,
51083,681,592.0,,,,514.0,,979.0,,,,,-89.0,,,,-167.0,,298.0,,,,,,,,False,,False,,,,
51085,2545,952.0,,,,717.0,,1667.1,,323.4,,,-1593.0,,,,-1828.0,,-877.9,,-2221.6,,,,,,False,,True,,False,,
51087,7007,2664.0,,,,2045.0,,2229.1,,1258.1,,,-4343.0,,,,-4962.0,,-4777.9,,-5748.9,,,,,,False,,False,,False,,
51089,1447,872.0,,,,832.0,,888.2,,488.1,,,-575.0,,,,-615.0,,-558.8,,-958.9,,,,,,False,,True,,False,,
51091,46,8.0,,,,29.0,,3.7,,,,,-38.0,,,,-17.0,,-42.3,,,,,,,,True,,False,,,,
51093,766,152.0,,,,201.0,,206.2,,,,,-614.0,,,,-565.0,,-559.8,,,,,,,,True,,True,,,,
51095,1215,336.0,,,,345.0,,864.8,,,,,-879.0,,,,-870.0,,-350.2,,,,,,,,True,,True,,,,
51097,94,40.0,,,,53.0,,310.5,,,,,-54.0,,,,-41.0,,216.5,,,,,,,,True,,False,,,,
51099,495,216.0,,,,137.0,,417.5,,,,,-279.0,,,,-358.0,,-77.5,,,,,,,,False,,True,,,,
51101,277,168.0,,,,90.0,,773.7,,,,,-109.0,,,,-187.0,,496.7,,,,,,,,False,,False,,,,
51103,198,32.0,,,,57.0,,1.8,,,,,-166.0,,,,-141.0,,-196.2,,,,,,,,True,,False,,,,
51105,1023,680.0,,,,523.0,,471.4,,,,,-343.0,,,,-500.0,,-551.6,,,,,,,,False,,False,,,,
51107,6580,3144.0,,,,2918.0,,11367.7,,1844.8,,,-3436.0,,,,-3662.0,,4787.7,,-4735.2,,,,,,False,,False,,False,,
51109,638,128.0,,,,310.0,,187.0,,,,,-510.0,,,,-328.0,,-451.0,,,,,,,,True,,True,,,,
51111,275,16.0,,,,126.0,,14.2,,,,,-259.0,,,,-149.0,,-260.8,,,,,,,,True,,False,,,,
51113,188,80.0,,,,114.0,,22.0,,,,,-108.0,,,,-74.0,,-166.0,,,,,,,,True,,False,,,,
51115,205,32.0,,,,46.0,,13.4,,,,,-173.0,,,,-159.0,,-191.6,,,,,,,,True,,False,,,,
51117,498,160.0,,,,388.0,,260.5,,,,,-338.0,,,,-110.0,,-237.5,,,,,,,,True,,True,,,,
51119,159,8.0,,,,49.0,,1.3,,,,,-151.0,,,,-110.0,,-157.7,,,,,,,,True,,False,,,,
51121,2204,1520.0,,,,1282.0,,1256.5,,1079.1,,,-684.0,,,,-922.0,,-947.5,,-1124.9,,,,,,False,,False,,False,,
51125,280,32.0,,,,110.0,,48.7,,,,,-248.0,,,,-170.0,,-231.3,,,,,,,,True,,True,,,,
51127,454,120.0,,,,116.0,,359.5,,,,,-334.0,,,,-338.0,,-94.5,,,,,,,,False,,True,,,,
51131,173,32.0,,,,77.0,,24.0,,,,,-141.0,,,,-96.0,,-149.0,,,,,,,,True,,False,,,,
51133,241,48.0,,,,57.0,,9.5,,,,,-193.0,,,,-184.0,,-231.5,,,,,,,,True,,False,,,,
51135,882,344.0,,,,193.0,,3527.2,,,,,-538.0,,,,-689.0,,2645.2,,,,,,,,False,,False,,,,
51137,673,208.0,,,,307.0,,477.2,,,,,-465.0,,,,-366.0,,-195.8,,,,,,,,True,,True,,,,
51139,676,184.0,,,,318.0,,527.6,,,,,-492.0,,,,-358.0,,-148.4,,,,,,,,True,,True,,,,
51141,489,200.0,,,,236.0,,778.1,,,,,-289.0,,,,-253.0,,289.1,,,,,,,,True,,False,,,,
51143,1608,512.0,,,,809.0,,357.7,,424.8,,,-1096.0,,,,-799.0,,-1250.3,,-1183.2,,,,,,True,,False,,False,,
51145,615,176.0,,,,192.0,,851.4,,,,,-439.0,,,,-423.0,,236.4,,,,,,,,True,,True,,,,
51147,405,200.0,,,,245.0,,65.8,,,,,-205.0,,,,-160.0,,-339.2,,,,,,,,True,,False,,,,
51149,669,392.0,,,,250.0,,586.6,,238.7,,,-277.0,,,,-419.0,,-82.4,,-430.3,,,,,,False,,True,,False,,
51153,12345,4968.0,,,,3557.0,,2532.9,,2299.3,,,-7377.0,,,,-8788.0,,-9812.1,,-10045.7,,,,,,False,,False,,False,,
51155,1349,448.0,,,,492.0,,2424.4,,,,,-901.0,,,,-857.0,,1075.4,,,,,,,,True,,False,,,,
51157,121,0.0,,,,55.0,,22.5,,,,,-121.0,,,,-66.0,,-98.5,,,,,,,,True,,True,,,,
51159,621,64.0,,,,79.0,,22.7,,,,,-557.0,,,,-542.0,,-598.3,,,,,,,,True,,False,,,,
51161,3061,1696.0,,,,1128.0,,651.2,,1822.0,,,-1365.0,,,,-1933.0,,-2409.8,,-1239.0,,,,,,False,,False,,True,,
51163,585,160.0,,,,188.0,,811.7,,,,,-425.0,,,,-397.0,,226.7,,,,,,,,True,,True,,,,
51165,2561,672.0,,,,959.0,,1052.7,,718.5,,,-1889.0,,,,-1602.0,,-1508.3,,-1842.5,,,,,,True,,True,,True,,
51167,1023,496.0,,,,546.0,,1240.4,,,,,-527.0,,,,-477.0,,217.4,,,,,,,,True,,True,,,,
51169,720,688.0,,,,439.0,,459.5,,,,,-32.0,,,,-281.0,,-260.5,,,,,,,,False,,False,,,,
51171,1400,584.0,,,,493.0,,1072.9,,460.9,,,-816.0,,,,-907.0,,-327.1,,-939.1,,,,,,False,,True,,False,,
51173,1227,664.0,,,,567.0,,1622.9,,,,,-563.0,,,,-660.0,,395.9,,,,,,,,False,,True,,,,
51175,564,40.0,,,,140.0,,27.3,,,,,-524.0,,,,-424.0,,-536.7,,,,,,,,True,,False,,,,
51177,2610,944.0,,,,976.0,,1356.9,,601.6,,,-1666.0,,,,-1634.0,,-1253.1,,-2008.4,,,,,,True,,True,,False,,
51179,3155,1240.0,,,,1020.0,,988.4,,793.3,,,-1915.0,,,,-2135.0,,-2166.6,,-2361.7,,,,,,False,,False,,False,,
51181,110,16.0,,,,43.0,,47.8,,,,,-94.0,,,,-67.0,,-62.2,,,,,,,,True,,True,,,,
51183,135,64.0,,,,116.0,,14.3,,,,,-71.0,,,,-19.0,,-120.7,,,,,,,,True,,False,,,,
51185,1919,848.0,,,,678.0,,6000.5,,,,,-1071.0,,,,-1241.0,,4081.5,,,,,,,,False,,False,,,,
51187,853,296.0,,,,476.0,,270.4,,,,,-557.0,,,,-377.0,,-582.6,,,,,,,,True,,False,,,,
51191,1957,1528.0,,,,1079.0,,2486.5,,1754.0,,,-429.0,,,,-878.0,,529.5,,-203.0,,,,,,False,,False,,True,,
51193,402,96.0,,,,99.0,,87.1,,,,,-306.0,,,,-303.0,,-314.9,,,,,,,,True,,False,,,,
51195,1347,1104.0,,,,820.0,,3207.9,,,,,-243.0,,,,-527.0,,1860.9,,,,,,,,False,,False,,,,
51197,1024,560.0,,,,448.0,,5748.5,,,,,-464.0,,,,-576.0,,4724.5,,,,,,,,False,,False,,,,
51199,1022,304.0,,,,318.0,,1577.1,,,,,-718.0,,,,-704.0,,555.1,,,,,,,,True,,True,,,,
51510,3366,1104.0,,,,1020.0,,3896.6,,662.1,,,-2262.0,,,,-2346.0,,530.6,,-2703.9,,,,,,False,,True,,False,,
51520,620,536.0,,,,376.0,,672.3,,,,,-84.0,,,,-244.0,,52.3,,,,,,,,False,,True,,,,
51530,416,152.0,,,,72.0,,46.5,,,,,-264.0,,,,-344.0,,-369.5,,,,,,,,False,,False,,,,
51540,688,424.0,,,,387.0,,1788.4,,273.6,,,-264.0,,,,-301.0,,1100.4,,-414.4,,,,,,False,,False,,False,,
51550,4725,2160.0,,,,1876.0,,6127.0,,1191.3,,,-2565.0,,,,-2849.0,,1402.0,,-3533.7,,,,,,False,,True,,False,,
51570,381,136.0,,,,120.0,,600.5,,,,,-245.0,,,,-261.0,,219.5,,,,,,,,False,,True,,,,
51580,361,104.0,,,,68.0,,109.1,,,,,-257.0,,,,-293.0,,-251.9,,,,,,,,False,,True,,,,
51590,1343,688.0,,,,731.0,,740.0,,447.8,,,-655.0,,,,-612.0,,-603.0,,-895.2,,,,,,True,,True,,False,,
51595,147,32.0,,,,58.0,,2.5,,,,,-115.0,,,,-89.0,,-144.5,,,,,,,,True,,False,,,,
51600,148,72.0,,,,120.0,,402.1,,,,,-76.0,,,,-28.0,,254.1,,,,,,,,True,,False,,,,
51610,121,24.0,,,,78.0,,139.0,,,,,-97.0,,,,-43.0,,18.0,,,,,,,,True,,True,,,,
51620,179,56.0,,,,82.0,,3.4,,,,,-123.0,,,,-97.0,,-175.6,,,,,,,,True,,False,,,,
51630,505,104.0,,,,221.0,,369.1,,,,,-401.0,,,,-284.0,,-135.9,,,,,,,,True,,True,,,,
51640,386,168.0,,,,246.0,,14.0,,,,,-218.0,,,,-140.0,,-372.0,,,,,,,,True,,False,,,,
51650,2632,744.0,,,,897.0,,1322.8,,308.7,,,-1888.0,,,,-1735.0,,-1309.2,,-2323.3,,,,,,True,,True,,False,,
51660,1483,400.0,,,,561.0,,301.1,,559.5,,,-1083.0,,,,-922.0,,-1181.9,,-923.5,,,,,,True,,False,,True,,
51670,505,152.0,,,,194.0,,350.1,,,,,-353.0,,,,-311.0,,-154.9,,,,,,,,True,,True,,,,
51678,396,64.0,,,,76.0,,8.0,,,,,-332.0,,,,-320.0,,-388.0,,,,,,,,True,,False,,,,
51680,2505,824.0,,,,1089.0,,614.4,,729.5,,,-1681.0,,,,-1416.0,,-1890.6,,-1775.5,,,,,,True,,False,,False,,
51683,945,352.0,,,,471.0,,1013.5,,154.7,,,-593.0,,,,-474.0,,68.5,,-790.3,,,,,,True,,True,,False,,
51685,307,80.0,,,,218.0,,32.7,,,,,-227.0,,,,-89.0,,-274.3,,,,,,,,True,,False,,,,
51690,571,328.0,,,,216.0,,1039.1,,,,,-243.0,,,,-355.0,,468.1,,,,,,,,False,,False,,,,
51700,3313,992.0,,,,1346.0,,1299.2,,645.2,,,-2321.0,,,,-1967.0,,-2013.8,,-2667.8,,,,,,True,,True,,False,,
51710,4119,1296.0,,,,2448.0,,2021.0,,553.6,,,-2823.0,,,,-1671.0,,-2098.0,,-3565.4,,,,,,True,,True,,False,,
51720,140,16.0,,,,108.0,,18.6,,,,,-124.0,,,,-32.0,,-121.4,,,,,,,,True,,True,,,,
51730,634,224.0,,,,280.0,,202.9,,,,,-410.0,,,,-354.0,,-431.1,,,,,,,,True,,False,,,,
51735,287,56.0,,,,77.0,,14.5,,,,,-231.0,,,,-210.0,,-272.5,,,,,,,,True,,False,,,,
51740,2219,472.0,,,,752.0,,1537.3,,209.6,,,-1747.0,,,,-1467.0,,-681.7,,-2009.4,,,,,,True,,True,,False,,
51750,581,200.0,,,,368.0,,40.0,,402.8,,,-381.0,,,,-213.0,,-541.0,,-178.2,,,,,,True,,False,,True,,
51760,4292,2256.0,,,,1690.0,,3992.5,,1163.8,,,-2036.0,,,,-2602.0,,-299.5,,-3128.2,,,,,,False,,True,,False,,
51770,2197,1576.0,,,,1582.0,,861.0,,1586.4,,,-621.0,,,,-615.0,,-1336.0,,-610.6,,,,,,True,,False,,True,,
51775,581,376.0,,,,373.0,,287.8,,,,,-205.0,,,,-208.0,,-293.2,,,,,,,,False,,False,,,,
51790,1438,232.0,,,,260.0,,294.6,,,,,-1206.0,,,,-1178.0,,-1143.4,,,,,,,,True,,True,,,,
51800,1965,728.0,,,,585.0,,1460.3,,497.3,,,-1237.0,,,,-1380.0,,-504.7,,-1467.7,,,,,,False,,True,,False,,
51810,10624,3704.0,,,,3535.0,,3683.0,,1851.7,,,-6920.0,,,,-7089.0,,-6941.0,,-8772.3,,,,,,False,,False,,False,,
51820,969,248.0,,,,222.0,,493.0,,,,,-721.0,,,,-747.0,,-476.0,,,,,,,,False,,True,,,,
51830,163,104.0,,,,79.0,,35.7,,,,,-59.0,,,,-84.0,,-127.3,,,,,,,,False,,False,,,,
51840,1048,632.0,,,,443.0,,1122.4,,,,,-416.0,,,,-605.0,,74.4,,,,,,,,False,,True,,,,
53001,567,864.0,,,,154.0,,3717.7,,,,,297.0,,,,-413.0,,3150.7,,,,,,,,False,,False,,,,
53003,528,1208.0,,,,363.0,,3320.7,,,,,680.0,,,,-165.0,,2792.7,,,,,,,,True,,False,,,,
53005,6137,4168.0,,,,2625.0,,33658.9,,2291.5,,,-1969.0,,,,-3512.0,,27521.9,,-3845.5,,,,,,False,,False,,False,,
53007,2390,544.0,,,,446.0,,2351.1,,109.0,,,-1846.0,,,,-1944.0,,-38.9,,-2281.0,,,,,,False,,True,,False,,
53009,465,184.0,,,,56.0,,703.2,,,,,-281.0,,,,-409.0,,238.2,,,,,,,,False,,True,,,,
53011,8573,6696.0,,,,5786.0,,73041.2,,4849.9,,,-1877.0,,,,-2787.0,,64468.2,,-3723.1,,,,,,False,,False,,False,,
53013,71,8.0,,,,39.0,,2.6,,,,,-63.0,,,,-32.0,,-68.4,,,,,,,,True,,False,,,,
53015,1731,912.0,,,,1406.0,,3900.8,,,,,-819.0,,,,-325.0,,2169.8,,,,,,,,True,,False,,,,
53017,1172,184.0,,,,150.0,,627.1,,64.2,,,-988.0,,,,-1022.0,,-544.9,,-1107.8,,,,,,False,,True,,False,,
53019,146,48.0,,,,35.0,,1450.1,,,,,-98.0,,,,-111.0,,1304.1,,,,,,,,False,,False,,,,
53021,3818,2016.0,,,,934.0,,4294.4,,1009.7,,,-1802.0,,,,-2884.0,,476.4,,-2808.3,,,,,,False,,True,,False,,
53023,43,72.0,,,,46.0,,38.5,,,,,29.0,,,,3.0,,-4.5,,,,,,,,True,,True,,,,
53025,2649,1512.0,,,,702.0,,5782.4,,735.0,,,-1137.0,,,,-1947.0,,3133.4,,-1914.0,,,,,,False,,False,,False,,
53027,1651,544.0,,,,253.0,,3847.3,,,,,-1107.0,,,,-1398.0,,2196.3,,,,,,,,False,,False,,,,
53029,524,512.0,,,,293.0,,1653.7,,,,,-12.0,,,,-231.0,,1129.7,,,,,,,,False,,False,,,,
53031,137,168.0,,,,57.0,,572.5,,,,,31.0,,,,-80.0,,435.5,,,,,,,,False,,False,,,,
53033,33966,27624.0,,,,17534.0,,92108.6,,14512.1,,,-6342.0,,,,-16432.0,,58142.6,,-19453.9,,,,,,False,,False,,False,,
53035,2400,1864.0,,,,1944.0,,8482.4,,853.1,,,-536.0,,,,-456.0,,6082.4,,-1546.9,,,,,,True,,False,,False,,
53037,1009,152.0,,,,279.0,,119.5,,,,,-857.0,,,,-730.0,,-889.5,,,,,,,,True,,False,,,,
53039,291,120.0,,,,155.0,,267.1,,,,,-171.0,,,,-136.0,,-23.9,,,,,,,,True,,True,,,,
53041,1744,976.0,,,,802.0,,4037.2,,,,,-768.0,,,,-942.0,,2293.2,,,,,,,,False,,False,,,,
53043,172,120.0,,,,56.0,,71.0,,,,,-52.0,,,,-116.0,,-101.0,,,,,,,,False,,False,,,,
53045,1200,432.0,,,,357.0,,1447.1,,,,,-768.0,,,,-843.0,,247.1,,,,,,,,False,,True,,,,
53047,669,88.0,,,,81.0,,118.6,,30.0,,,-581.0,,,,-588.0,,-550.4,,-639.0,,,,,,False,,True,,False,,
53049,411,360.0,,,,88.0,,6372.4,,,,,-51.0,,,,-323.0,,5961.4,,,,,,,,False,,False,,,,
53051,304,168.0,,,,147.0,,159.0,,,,,-136.0,,,,-157.0,,-145.0,,,,,,,,False,,False,,,,
