,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51171,1200,492.0,648.0,,,,792.0,,687.3,743.4,565.0,762.0,,,,,-708.0,-552.0,,,,-408.0,,-512.7,-456.6,-635.0,-438.0,,,,,True,,,,True,,True,True,True,True,,,,
51173,1009,720.0,956.0,,,,638.0,,757.0,366.0,741.5,695.0,,,,,-289.0,-53.0,,,,-371.0,,-252.0,-643.0,-267.5,-314.0,,,,,True,,,,False,,True,False,True,False,,,,
51175,526,126.0,132.0,,,,233.0,,160.5,119.2,164.0,245.0,,,,,-400.0,-394.0,,,,-293.0,,-365.5,-406.8,-362.0,-281.0,,,,,True,,,,True,,True,False,True,True,,,,
51177,2222,1308.0,2254.0,,,,1511.0,,2080.3,2306.2,1760.0,1938.0,,999.9,,,-914.0,32.0,,,,-711.0,,-141.7,84.2,-462.0,-284.0,,-1222.1,,,True,,,,True,,True,True,True,True,,False,,
51179,2601,1914.0,2805.0,,,,1626.0,,3603.4,2079.0,2153.0,2147.0,,1644.3,,,-687.0,204.0,,,,-975.0,,1002.4,-522.0,-448.0,-454.0,,-956.7,,,True,,,,False,,False,True,True,True,,False,,
51181,89,90.0,79.0,,,,65.0,,879.4,26.9,20.0,109.0,,,,,1.0,-10.0,,,,-24.0,,790.4,-62.1,-69.0,20.0,,,,,False,,,,False,,False,False,False,False,,,,
51183,122,48.0,96.0,,,,166.0,,23.2,69.4,18.0,87.0,,,,,-74.0,-26.0,,,,44.0,,-98.8,-52.6,-104.0,-35.0,,,,,True,,,,True,,False,True,False,True,,,,
51185,1610,918.0,882.0,,,,789.0,,932.3,553.6,852.0,1524.0,,,,,-692.0,-728.0,,,,-821.0,,-677.7,-1056.4,-758.0,-86.0,,,,,False,,,,False,,True,False,False,True,,,,
51187,731,390.0,592.0,,,,693.0,,632.5,467.2,564.0,649.0,,,,,-341.0,-139.0,,,,-38.0,,-98.5,-263.8,-167.0,-82.0,,,,,True,,,,True,,True,True,True,True,,,,
51191,1652,978.0,774.0,,,,1125.0,,331.2,652.2,756.0,1512.0,,,,,-674.0,-878.0,,,,-527.0,,-1320.8,-999.8,-896.0,-140.0,,,,,False,,,,True,,False,False,False,True,,,,
51193,361,144.0,190.0,,,,195.0,,150.5,166.7,105.0,309.0,,,,,-217.0,-171.0,,,,-166.0,,-210.5,-194.3,-256.0,-52.0,,,,,True,,,,True,,True,True,False,True,,,,
51195,1137,528.0,343.0,,,,906.0,,229.1,470.6,401.0,878.0,,,,,-609.0,-794.0,,,,-231.0,,-907.9,-666.4,-736.0,-259.0,,,,,False,,,,True,,False,False,False,True,,,,
51197,807,702.0,1004.0,,,,617.0,,785.7,314.4,1114.0,677.0,,,,,-105.0,197.0,,,,-190.0,,-21.3,-492.6,307.0,-130.0,,,,,False,,,,False,,True,False,False,False,,,,
51199,868,432.0,826.0,,,,700.0,,1387.9,775.9,690.0,746.0,,,,,-436.0,-42.0,,,,-168.0,,519.9,-92.1,-178.0,-122.0,,,,,True,,,,True,,False,True,True,True,,,,
51510,2682,2526.0,2908.0,,,,1532.0,,5313.4,2994.6,3065.0,2319.0,,1876.8,,,-156.0,226.0,,,,-1150.0,,2631.4,312.6,383.0,-363.0,,-805.2,,,False,,,,False,,False,False,False,False,,False,,
51520,516,342.0,251.0,,,,435.0,,218.3,261.5,204.0,456.0,,,,,-174.0,-265.0,,,,-81.0,,-297.7,-254.5,-312.0,-60.0,,,,,False,,,,True,,False,False,False,True,,,,
51530,310,264.0,340.0,,,,148.0,,2066.8,43.3,335.0,211.0,,,,,-46.0,30.0,,,,-162.0,,1756.8,-266.7,25.0,-99.0,,,,,True,,,,False,,False,False,True,False,,,,
51540,561,360.0,344.0,,,,621.0,,430.7,332.1,268.0,501.0,,,,,-201.0,-217.0,,,,60.0,,-130.3,-228.9,-293.0,-60.0,,,,,False,,,,True,,True,False,False,True,,,,
51550,3699,4014.0,5172.0,,,,2763.0,,6553.6,3886.1,5082.0,3741.0,,2436.3,,,315.0,1473.0,,,,-936.0,,2854.6,187.1,1383.0,42.0,,-1262.7,,,False,,,,False,,False,True,False,True,,False,,
51570,316,246.0,336.0,,,,283.0,,182.9,220.5,183.0,303.0,,,,,-70.0,20.0,,,,-33.0,,-133.1,-95.5,-133.0,-13.0,,,,,True,,,,True,,False,False,False,True,,,,
51580,304,168.0,117.0,,,,137.0,,93.0,32.8,186.0,146.0,,,,,-136.0,-187.0,,,,-167.0,,-211.0,-271.2,-118.0,-158.0,,,,,False,,,,False,,False,False,True,False,,,,
51590,1151,570.0,681.0,,,,871.0,,496.4,553.5,543.5,883.0,,,,,-581.0,-470.0,,,,-280.0,,-654.6,-597.5,-607.5,-268.0,,,,,True,,,,True,,False,False,False,True,,,,
51595,124,108.0,95.0,,,,87.0,,765.5,23.2,91.0,89.0,,,,,-16.0,-29.0,,,,-37.0,,641.5,-100.8,-33.0,-35.0,,,,,False,,,,False,,False,False,False,False,,,,
51600,115,78.0,223.0,,,,254.0,,133.2,79.8,106.0,207.0,,,,,-37.0,108.0,,,,139.0,,18.2,-35.2,-9.0,92.0,,,,,False,,,,False,,True,True,True,False,,,,
51610,104,66.0,104.0,,,,134.0,,178.1,6.8,38.0,154.0,,,,,-38.0,0.0,,,,30.0,,74.1,-97.2,-66.0,50.0,,,,,True,,,,True,,False,False,False,False,,,,
51620,159,60.0,62.0,,,,125.0,,16.0,53.4,42.0,88.0,,,,,-99.0,-97.0,,,,-34.0,,-143.0,-105.6,-117.0,-71.0,,,,,True,,,,True,,False,False,False,True,,,,
51630,436,300.0,415.0,,,,412.0,,154.1,334.9,258.0,325.0,,,,,-136.0,-21.0,,,,-24.0,,-281.9,-101.1,-178.0,-111.0,,,,,True,,,,True,,False,True,False,True,,,,
51640,318,264.0,202.0,,,,265.0,,200.3,69.3,128.0,181.0,,,,,-54.0,-116.0,,,,-53.0,,-117.7,-248.7,-190.0,-137.0,,,,,False,,,,True,,False,False,False,False,,,,
51650,2247,1242.0,1611.0,,,,1541.0,,3615.2,1755.4,1568.5,1787.0,,776.2,,,-1005.0,-636.0,,,,-706.0,,1368.2,-491.6,-678.5,-460.0,,-1470.8,,,True,,,,True,,False,True,True,True,,False,,
51660,1269,684.0,883.0,,,,1037.0,,868.0,510.4,849.0,903.0,,514.9,,,-585.0,-386.0,,,,-232.0,,-401.0,-758.6,-420.0,-366.0,,-754.1,,,True,,,,True,,True,False,True,True,,False,,
51670,452,192.0,320.0,,,,395.0,,199.8,184.4,150.0,300.0,,,,,-260.0,-132.0,,,,-57.0,,-252.2,-267.6,-302.0,-152.0,,,,,True,,,,True,,True,False,False,True,,,,
51678,332,180.0,206.0,,,,125.0,,676.1,47.6,121.0,153.0,,,,,-152.0,-126.0,,,,-207.0,,344.1,-284.4,-211.0,-179.0,,,,,True,,,,False,,False,False,False,False,,,,
51680,2096,1338.0,1451.0,,,,1484.0,,2094.5,1138.1,1963.0,1915.0,,648.1,,,-758.0,-645.0,,,,-612.0,,-1.5,-957.9,-133.0,-181.0,,-1447.9,,,True,,,,True,,True,False,True,True,,False,,
51683,782,588.0,912.0,,,,710.0,,587.7,618.7,701.0,690.0,,337.1,,,-194.0,130.0,,,,-72.0,,-194.3,-163.3,-81.0,-92.0,,-444.9,,,True,,,,True,,False,True,True,True,,False,,
51685,258,204.0,281.0,,,,340.0,,649.9,131.3,258.0,244.0,,,,,-54.0,23.0,,,,82.0,,391.9,-126.7,0.0,-14.0,,,,,True,,,,False,,False,False,True,True,,,,
51690,433,420.0,564.0,,,,314.0,,1310.0,288.5,678.0,459.0,,,,,-13.0,131.0,,,,-119.0,,877.0,-144.5,245.0,26.0,,,,,False,,,,False,,False,False,False,False,,,,
51700,2862,1338.0,1529.0,,,,2122.0,,5555.3,2236.6,1940.0,2176.0,,740.4,,,-1524.0,-1333.0,,,,-740.0,,2693.3,-625.4,-922.0,-686.0,,-2121.6,,,True,,,,True,,False,True,True,True,,False,,
51710,3559,1470.0,1759.0,,,,3337.0,,4246.8,3154.5,1361.0,2747.0,,1331.0,,,-2089.0,-1800.0,,,,-222.0,,687.8,-404.5,-2198.0,-812.0,,-2228.0,,,True,,,,True,,True,True,False,True,,False,,
51720,121,72.0,42.0,,,,141.0,,203.7,22.9,46.0,90.0,,,,,-49.0,-79.0,,,,20.0,,82.7,-98.1,-75.0,-31.0,,,,,False,,,,True,,False,False,False,True,,,,
51730,546,390.0,749.0,,,,399.0,,218.6,320.9,235.0,451.0,,,,,-156.0,203.0,,,,-147.0,,-327.4,-225.1,-311.0,-95.0,,,,,False,,,,True,,False,False,False,True,,,,
51735,261,90.0,181.0,,,,162.0,,388.0,30.1,77.0,170.0,,,,,-171.0,-80.0,,,,-99.0,,127.0,-230.9,-184.0,-91.0,,,,,True,,,,True,,True,False,False,True,,,,
51740,2008,726.0,1113.0,,,,1188.0,,702.2,1307.1,648.0,1246.0,,366.6,,,-1282.0,-895.0,,,,-820.0,,-1305.8,-700.9,-1360.0,-762.0,,-1641.4,,,True,,,,True,,False,True,False,True,,False,,
51750,461,300.0,816.0,,,,482.0,,1281.6,197.1,287.0,401.0,,,,,-161.0,355.0,,,,21.0,,820.6,-263.9,-174.0,-60.0,,,,,False,,,,True,,False,False,False,True,,,,
51760,3633,2028.0,2018.0,,,,2470.0,,3295.6,3439.3,2653.5,2429.0,,1728.6,,,-1605.0,-1615.0,,,,-1163.0,,-337.4,-193.7,-979.5,-1204.0,,-1904.4,,,False,,,,True,,True,True,True,True,,False,,
51770,1560,1428.0,1092.0,,,,2006.0,,5200.8,1379.2,1253.5,2561.0,,582.0,,,-132.0,-468.0,,,,446.0,,3640.8,-180.8,-306.5,1001.0,,-978.0,,,False,,,,False,,False,False,False,False,,False,,
51775,417,504.0,617.0,,,,588.0,,1094.4,295.2,286.0,736.0,,,,,87.0,200.0,,,,171.0,,677.4,-121.8,-131.0,319.0,,,,,False,,,,False,,False,False,False,False,,,,
51790,1240,792.0,1064.0,,,,537.0,,1340.1,478.6,1784.0,815.0,,,,,-448.0,-176.0,,,,-703.0,,100.1,-761.4,544.0,-425.0,,,,,True,,,,False,,True,False,False,True,,,,
51800,1705,918.0,1423.0,,,,917.0,,572.1,1317.7,1053.0,1187.0,,611.3,,,-787.0,-282.0,,,,-788.0,,-1132.9,-387.3,-652.0,-518.0,,-1093.7,,,True,,,,False,,False,True,True,True,,False,,
51810,9058,4770.0,4305.0,,,,5204.0,,10262.0,6150.2,6360.5,5941.0,,3726.2,,,-4288.0,-4753.0,,,,-3854.0,,1204.0,-2907.8,-2697.5,-3117.0,,-5331.8,,,False,,,,True,,True,True,True,True,,False,,
51820,802,546.0,1148.0,,,,430.0,,2475.0,351.2,855.0,643.0,,,,,-256.0,346.0,,,,-372.0,,1673.0,-450.8,53.0,-159.0,,,,,False,,,,False,,False,False,True,True,,,,
51830,124,48.0,75.0,,,,159.0,,450.9,54.0,27.0,134.0,,,,,-76.0,-49.0,,,,35.0,,326.9,-70.0,-97.0,10.0,,,,,True,,,,True,,False,True,False,True,,,,
51840,816,846.0,879.0,,,,657.0,,908.0,457.8,1233.0,838.0,,,,,30.0,63.0,,,,-159.0,,92.0,-358.2,417.0,22.0,,,,,False,,,,False,,False,False,False,True,,,,
53001,342,558.0,506.0,,,,331.0,,942.9,413.4,680.0,744.0,,,,,216.0,164.0,,,,-11.0,,600.9,71.4,338.0,402.0,,,,,True,,,,True,,False,True,False,False,,,,
53003,382,654.0,456.0,,,,676.0,,164.2,138.0,265.5,866.0,,,,,272.0,74.0,,,,294.0,,-217.8,-244.0,-116.5,484.0,,,,,True,,,,False,,True,True,True,False,,,,
53005,4503,4770.0,5933.0,,,,4832.0,,4736.1,7313.9,8049.5,7033.0,,7154.9,,,267.0,1430.0,,,,329.0,,233.1,2810.9,3546.5,2530.0,,2651.9,,,False,,,,False,,True,False,False,False,,False,,
53007,1764,828.0,1351.0,,,,882.0,,256.9,1139.4,646.0,1301.0,,407.3,,,-936.0,-413.0,,,,-882.0,,-1507.1,-624.6,-1118.0,-463.0,,-1356.7,,,True,,,,True,,False,True,False,True,,False,,
53009,317,480.0,1216.0,,,,244.0,,2994.5,761.9,878.0,916.0,,,,,163.0,899.0,,,,-73.0,,2677.5,444.9,561.0,599.0,,,,,False,,,,True,,False,False,False,False,,,,
53011,6319,7062.0,5992.0,,,,7062.0,,25443.2,10883.3,6022.0,8526.0,,6843.6,,,743.0,-327.0,,,,743.0,,19124.2,4564.3,-297.0,2207.0,,524.6,,,True,,,,False,,False,False,True,False,,True,,
53013,55,54.0,0.0,,,,72.0,,74.2,6.3,29.0,81.0,,,,,-1.0,-55.0,,,,17.0,,19.2,-48.7,-26.0,26.0,,,,,False,,,,False,,False,False,False,False,,,,
53015,1360,1332.0,2113.0,,,,1618.0,,2148.7,1937.5,1242.0,2112.0,,,,,-28.0,753.0,,,,258.0,,788.7,577.5,-118.0,752.0,,,,,False,,,,False,,False,False,False,False,,,,
53017,882,348.0,546.0,,,,425.0,,131.3,345.4,173.0,640.0,,,,,-534.0,-336.0,,,,-457.0,,-750.7,-536.6,-709.0,-242.0,,,,,True,,,,True,,False,False,False,True,,,,
53019,105,144.0,51.0,,,,57.0,,272.2,45.0,162.0,175.0,,,,,39.0,-54.0,,,,-48.0,,167.2,-60.0,57.0,70.0,,,,,False,,,,False,,False,False,False,False,,,,
53021,2752,3642.0,3719.0,,,,1863.0,,5575.1,2864.0,5908.0,3869.0,,3924.4,,,890.0,967.0,,,,-889.0,,2823.1,112.0,3156.0,1117.0,,1172.4,,,False,,,,True,,False,True,False,False,,False,,
53023,38,6.0,0.0,,,,86.0,,14.0,13.1,41.0,38.0,,,,,-32.0,-38.0,,,,48.0,,-24.0,-24.9,3.0,0.0,,,,,False,,,,False,,True,True,True,True,,,,
53025,2047,1824.0,4034.0,,,,1488.0,,1917.3,1018.5,2249.5,2469.0,,913.5,,,-223.0,1987.0,,,,-559.0,,-129.7,-1028.5,202.5,422.0,,-1133.5,,,False,,,,False,,True,False,True,False,,False,,
53027,1487,510.0,691.0,,,,595.0,,322.7,483.0,726.0,883.0,,,,,-977.0,-796.0,,,,-892.0,,-1164.3,-1004.0,-761.0,-604.0,,,,,True,,,,True,,False,False,True,True,,,,
53029,392,414.0,675.0,,,,483.0,,417.7,510.3,327.0,781.0,,,,,22.0,283.0,,,,91.0,,25.7,118.3,-65.0,389.0,,,,,False,,,,False,,False,False,False,False,,,,
53031,89,132.0,146.0,,,,120.0,,231.8,66.2,290.0,598.0,,,,,43.0,57.0,,,,31.0,,142.8,-22.8,201.0,509.0,,,,,False,,,,True,,False,True,False,False,,,,
53033,24471,34038.0,45080.0,,,,22431.0,,39464.6,35338.8,52564.0,35794.0,,48601.7,,,9567.0,20609.0,,,,-2040.0,,14993.6,10867.8,28093.0,11323.0,,24130.7,,,False,,,,True,,False,False,False,False,,False,,
53035,1922,1752.0,2870.0,,,,2321.0,,956.4,3152.2,1620.5,3205.0,,2284.5,,,-170.0,948.0,,,,399.0,,-965.6,1230.2,-301.5,1283.0,,362.5,,,False,,,,False,,False,False,False,False,,False,,
53037,861,270.0,416.0,,,,595.0,,2264.0,388.2,303.0,441.0,,,,,-591.0,-445.0,,,,-266.0,,1403.0,-472.8,-558.0,-420.0,,,,,True,,,,True,,False,True,True,True,,,,
53039,254,144.0,147.0,,,,341.0,,42.8,167.0,72.0,439.0,,,,,-110.0,-107.0,,,,87.0,,-211.2,-87.0,-182.0,185.0,,,,,True,,,,True,,False,True,False,False,,,,
53041,1423,966.0,1512.0,,,,1027.0,,772.2,987.0,1341.0,1396.0,,,,,-457.0,89.0,,,,-396.0,,-650.8,-436.0,-82.0,-27.0,,,,,True,,,,True,,False,True,True,True,,,,
53043,105,204.0,85.0,,,,103.0,,537.0,122.7,227.0,244.0,,,,,99.0,-20.0,,,,-2.0,,432.0,17.7,122.0,139.0,,,,,True,,,,True,,False,True,False,False,,,,
53045,1034,552.0,993.0,,,,469.0,,356.7,606.0,713.0,951.0,,,,,-482.0,-41.0,,,,-565.0,,-677.3,-428.0,-321.0,-83.0,,,,,True,,,,False,,False,True,True,True,,,,
53047,538,336.0,569.0,,,,251.0,,962.7,396.0,257.0,1021.0,,,,,-202.0,31.0,,,,-287.0,,424.7,-142.0,-281.0,483.0,,,,,True,,,,False,,False,True,False,False,,,,
53049,316,402.0,868.0,,,,216.0,,213.5,202.1,462.0,525.0,,,,,86.0,552.0,,,,-100.0,,-102.5,-113.9,146.0,209.0,,,,,False,,,,False,,False,False,False,False,,,,
53051,250,240.0,237.0,,,,215.0,,68.5,170.1,250.0,261.0,,,,,-10.0,-13.0,,,,-35.0,,-181.5,-79.9,0.0,11.0,,,,,False,,,,False,,False,False,True,False,,,,
53053,11825,12900.0,16278.0,,,,12462.0,,11840.8,22680.7,15144.5,19483.0,,13412.1,,,1075.0,4453.0,,,,637.0,,15.8,10855.7,3319.5,7658.0,,1587.1,,,False,,,,True,,True,False,False,False,,False,,
53055,28,30.0,104.0,,,,41.0,,25.0,18.8,29.0,290.0,,,,,2.0,76.0,,,,13.0,,-3.0,-9.2,1.0,262.0,,,,,False,,,,False,,False,False,True,False,,,,
53057,1441,1446.0,2044.0,,,,1055.0,,654.6,2426.3,1625.5,2164.0,,,,,5.0,603.0,,,,-386.0,,-786.4,985.3,184.5,723.0,,,,,False,,,,False,,False,False,False,False,,,,
53059,110,84.0,57.0,,,,129.0,,57.7,59.7,37.0,193.0,,,,,-26.0,-53.0,,,,19.0,,-52.3,-50.3,-73.0,83.0,,,,,False,,,,True,,False,False,False,False,,,,
53061,10016,11538.0,17564.0,,,,8231.0,,8813.7,17267.0,13280.5,15566.0,,14237.9,,,1522.0,7548.0,,,,-1785.0,,-1202.3,7251.0,3264.5,5550.0,,4221.9,,,False,,,,False,,True,False,False,False,,False,,
53063,11925,16440.0,22580.0,,,,13160.0,,14281.7,16186.9,20985.0,18289.0,,16045.6,,,4515.0,10655.0,,,,1235.0,,2356.7,4261.9,9060.0,6364.0,,4120.6,,,False,,,,True,,True,True,False,False,,True,,
53065,568,846.0,1274.0,,,,609.0,,617.9,506.1,1271.5,1499.0,,,,,278.0,706.0,,,,41.0,,49.9,-61.9,703.5,931.0,,,,,False,,,,True,,True,True,False,False,,,,
53067,2207,2478.0,3007.0,,,,2760.0,,1322.5,5113.8,2208.0,3578.0,,2042.7,,,271.0,800.0,,,,553.0,,-884.5,2906.8,1.0,1371.0,,-164.3,,,False,,,,False,,False,False,True,False,,True,,
53069,26,114.0,126.0,,,,62.0,,2402.6,26.8,21.0,100.0,,,,,88.0,100.0,,,,36.0,,2376.6,0.8,-5.0,74.0,,,,,False,,,,True,,False,True,True,True,,,,
53071,1622,1674.0,1247.0,,,,1195.0,,589.5,1246.4,1891.0,2016.0,,,,,52.0,-375.0,,,,-427.0,,-1032.5,-375.6,269.0,394.0,,,,,False,,,,False,,False,False,False,False,,,,
53073,1773,1824.0,2914.0,,,,1251.0,,2801.3,4508.5,2524.5,2973.0,,1276.9,,,51.0,1141.0,,,,-522.0,,1028.3,2735.5,751.5,1200.0,,-496.1,,,False,,,,False,,False,False,False,False,,False,,
53075,564,792.0,1431.0,,,,1025.0,,5542.1,314.0,763.0,1138.0,,475.3,,,228.0,867.0,,,,461.0,,4978.1,-250.0,199.0,574.0,,-88.7,,,False,,,,False,,False,False,True,False,,True,,
53077,7399,4494.0,6894.0,,,,4643.0,,9261.7,4277.2,6672.0,6774.0,,2187.1,,,-2905.0,-505.0,,,,-2756.0,,1862.7,-3121.8,-727.0,-625.0,,-5211.9,,,True,,,,True,,True,False,True,True,,False,,
54001,764,378.0,793.0,,,,409.0,,1177.5,111.8,501.0,502.0,,,,,-386.0,29.0,,,,-355.0,,413.5,-652.2,-263.0,-262.0,,,,,True,,,,True,,False,False,True,True,,,,
54003,4202,2886.0,2769.0,,,,2225.0,,6549.1,2561.6,4307.5,3459.0,,3078.5,,,-1316.0,-1433.0,,,,-1977.0,,2347.1,-1640.4,105.5,-743.0,,-1123.5,,,False,,,,False,,False,False,True,True,,True,,
54005,554,396.0,358.0,,,,286.0,,462.4,208.7,387.0,478.0,,,,,-158.0,-196.0,,,,-268.0,,-91.6,-345.3,-167.0,-76.0,,,,,False,,,,False,,True,False,False,True,,,,
54007,502,90.0,64.0,,,,295.0,,12.4,47.5,36.0,296.0,,,,,-412.0,-438.0,,,,-207.0,,-489.6,-454.5,-466.0,-206.0,,,,,False,,,,True,,False,False,False,True,,,,
54009,990,732.0,822.0,,,,728.0,,2645.1,433.5,498.0,988.0,,,,,-258.0,-168.0,,,,-262.0,,1655.1,-556.5,-492.0,-2.0,,,,,True,,,,False,,False,False,False,True,,,,
54011,3147,1926.0,1491.0,,,,2093.0,,2243.9,1470.0,2365.5,3245.0,,1165.8,,,-1221.0,-1656.0,,,,-1054.0,,-903.1,-1677.0,-781.5,98.0,,-1981.2,,,False,,,,True,,True,False,True,True,,False,,
54013,97,114.0,140.0,,,,137.0,,1666.5,101.9,219.0,184.0,,,,,17.0,43.0,,,,40.0,,1569.5,4.9,122.0,87.0,,,,,False,,,,False,,False,True,False,False,,,,
54015,180,18.0,55.0,,,,178.0,,6.9,27.6,11.0,116.0,,,,,-162.0,-125.0,,,,-2.0,,-173.1,-152.4,-169.0,-64.0,,,,,True,,,,True,,False,True,False,True,,,,
54017,184,102.0,127.0,,,,183.0,,975.4,127.3,160.0,247.0,,,,,-82.0,-57.0,,,,-1.0,,791.4,-56.7,-24.0,63.0,,,,,True,,,,True,,False,True,True,True,,,,
54019,877,546.0,660.0,,,,842.0,,433.3,391.3,885.0,782.0,,,,,-331.0,-217.0,,,,-35.0,,-443.7,-485.7,8.0,-95.0,,,,,True,,,,True,,False,False,True,True,,,,
54021,275,120.0,12.0,,,,150.0,,3.3,37.0,83.0,240.0,,,,,-155.0,-263.0,,,,-125.0,,-271.7,-238.0,-192.0,-35.0,,,,,False,,,,True,,False,False,False,True,,,,
54023,536,372.0,420.0,,,,296.0,,2353.7,173.1,815.0,441.0,,,,,-164.0,-116.0,,,,-240.0,,1817.7,-362.9,279.0,-95.0,,,,,True,,,,False,,False,False,False,True,,,,
54025,1315,612.0,753.0,,,,601.0,,683.4,526.6,1156.0,979.0,,,,,-703.0,-562.0,,,,-714.0,,-631.6,-788.4,-159.0,-336.0,,,,,True,,,,False,,True,False,True,True,,,,
54027,816,342.0,481.0,,,,523.0,,803.9,223.3,354.0,634.0,,,,,-474.0,-335.0,,,,-293.0,,-12.1,-592.7,-462.0,-182.0,,,,,True,,,,True,,True,False,True,True,,,,
54029,1480,1014.0,1044.0,,,,806.0,,2441.3,548.0,2026.0,1270.0,,,,,-466.0,-436.0,,,,-674.0,,961.3,-932.0,546.0,-210.0,,,,,True,,,,False,,False,False,False,True,,,,
54031,663,396.0,369.0,,,,334.0,,990.6,168.6,1087.0,455.0,,,,,-267.0,-294.0,,,,-329.0,,327.6,-494.4,424.0,-208.0,,,,,False,,,,False,,False,False,False,True,,,,
54033,2267,1608.0,2173.0,,,,1607.0,,6853.6,1158.9,3072.0,2021.0,,,,,-659.0,-94.0,,,,-660.0,,4586.6,-1108.1,805.0,-246.0,,,,,True,,,,False,,False,False,False,True,,,,
54035,680,270.0,397.0,,,,570.0,,1168.7,263.0,235.0,542.0,,,,,-410.0,-283.0,,,,-110.0,,488.7,-417.0,-445.0,-138.0,,,,,True,,,,True,,False,False,False,True,,,,
54037,1428,1086.0,915.0,,,,826.0,,1167.2,1006.6,994.5,1236.0,,,,,-342.0,-513.0,,,,-602.0,,-260.8,-421.4,-433.5,-192.0,,,,,False,,,,False,,True,False,False,True,,,,
54039,4001,2724.0,1937.0,,,,3193.0,,2733.5,2512.7,3010.5,3771.0,,3111.9,,,-1277.0,-2064.0,,,,-808.0,,-1267.5,-1488.3,-990.5,-230.0,,-889.1,,,False,,,,True,,True,False,True,True,,True,,
54041,407,114.0,131.0,,,,399.0,,83.0,62.6,49.0,354.0,,,,,-293.0,-276.0,,,,-8.0,,-324.0,-344.4,-358.0,-53.0,,,,,True,,,,True,,False,False,False,True,,,,
54043,492,234.0,228.0,,,,284.0,,180.0,185.0,196.0,389.0,,,,,-258.0,-264.0,,,,-208.0,,-312.0,-307.0,-296.0,-103.0,,,,,False,,,,True,,False,False,False,True,,,,
54045,881,336.0,338.0,,,,466.0,,401.9,274.7,388.5,642.0,,,,,-545.0,-543.0,,,,-415.0,,-479.1,-606.3,-492.5,-239.0,,,,,True,,,,True,,True,False,True,True,,,,
54047,458,318.0,378.0,,,,228.0,,399.0,251.8,132.0,755.0,,,,,-140.0,-80.0,,,,-230.0,,-59.0,-206.2,-326.0,297.0,,,,,True,,,,False,,True,False,False,False,,,,
54049,1571,888.0,1176.0,,,,1285.0,,1075.9,849.0,1467.0,1466.0,,,,,-683.0,-395.0,,,,-286.0,,-495.1,-722.0,-104.0,-105.0,,,,,True,,,,True,,True,False,True,True,,,,
54051,1193,1008.0,786.0,,,,891.0,,1202.6,434.9,1118.0,1323.0,,,,,-185.0,-407.0,,,,-302.0,,9.6,-758.1,-75.0,130.0,,,,,False,,,,False,,True,False,True,True,,,,
54053,741,732.0,1024.0,,,,630.0,,2315.0,369.7,1872.5,988.0,,,,,-9.0,283.0,,,,-111.0,,1574.0,-371.3,1131.5,247.0,,,,,False,,,,False,,False,False,False,False,,,,
54055,2101,738.0,670.0,,,,1038.0,,992.8,560.4,871.0,1997.0,,,,,-1363.0,-1431.0,,,,-1063.0,,-1108.2,-1540.6,-1230.0,-104.0,,,,,False,,,,True,,True,False,True,True,,,,
54057,1049,1578.0,1739.0,,,,725.0,,4181.6,756.0,1663.0,1902.0,,,,,529.0,690.0,,,,-324.0,,3132.6,-293.0,614.0,853.0,,,,,False,,,,True,,False,True,False,False,,,,
54059,642,474.0,413.0,,,,347.0,,239.8,371.7,334.0,670.0,,,,,-168.0,-229.0,,,,-295.0,,-402.2,-270.3,-308.0,28.0,,,,,False,,,,False,,False,False,False,True,,,,
54061,2705,1794.0,2387.0,,,,2408.0,,1791.6,1519.5,1879.5,2914.0,,1531.1,,,-911.0,-318.0,,,,-297.0,,-913.4,-1185.5,-825.5,209.0,,-1173.9,,,True,,,,True,,False,False,True,True,,False,,
54063,370,276.0,290.0,,,,192.0,,2437.3,75.8,240.0,429.0,,,,,-94.0,-80.0,,,,-178.0,,2067.3,-294.2,-130.0,59.0,,,,,True,,,,False,,False,False,False,True,,,,
