,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
27019,943,2024.0,,,1422.0,1721.0,,,,,1928.0,,,,2169.0,,967.1,1346.6,1474.0,,901.5,1500.0,2721.2,1559.0,1651.8,,,,,929.0,,,,2907.3,1081.0,,,479.0,778.0,,,,,985.0,,,,1226.0,,24.1,403.6,531.0,,-41.5,557.0,1778.2,616.0,708.8,,,,,-14.0,,,,1964.3,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,True,,,,,True,,,,False
27021,272,556.0,,,477.0,372.0,,,,,599.4,,,,707.0,,277.4,189.5,563.5,,463.0,564.8,830.2,452.0,532.6,,,,,,,,,647.0,284.0,,,205.0,100.0,,,,,327.4,,,,435.0,,5.4,-82.5,291.5,,191.0,292.8,558.2,180.0,260.6,,,,,,,,,375.0,,,True,True,,,,,False,,,,False,,True,True,False,,True,False,False,True,True,,,,,,,,,False
27023,198,332.0,,,278.0,103.0,,,,,276.2,,,,352.0,,257.3,174.3,,,186.0,290.6,386.2,263.0,349.1,,,,,,,,,376.1,134.0,,,80.0,-95.0,,,,,78.2,,,,154.0,,59.3,-23.7,,,-12.0,92.6,188.2,65.0,151.1,,,,,,,,,178.1,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,False
27025,698,1092.0,,,888.0,567.0,,,,,1031.1,,,,1526.0,,492.5,532.6,506.0,,788.0,1030.8,1560.7,911.0,1204.8,,,,,820.5,,,,1169.3,394.0,,,190.0,-131.0,,,,,333.1,,,,828.0,,-205.5,-165.4,-192.0,,90.0,332.8,862.7,213.0,506.8,,,,,122.5,,,,471.3,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,False,,,,,True,,,,False
27027,627,1300.0,,,939.0,877.0,,,,,1176.9,,,,2729.0,,633.2,784.7,676.0,,524.0,958.4,1653.3,1198.0,1099.0,,,,,1040.8,,,,1799.4,673.0,,,312.0,250.0,,,,,549.9,,,,2102.0,,6.2,157.7,49.0,,-103.0,331.4,1026.3,571.0,472.0,,,,,413.8,,,,1172.4,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,True,,,,,True,,,,False
27029,68,136.0,,,124.0,117.0,,,,,136.5,,,,235.0,,56.7,45.6,,,45.0,106.5,230.3,138.0,227.0,,,,,,,,,206.9,68.0,,,56.0,49.0,,,,,68.5,,,,167.0,,-11.3,-22.4,,,-23.0,38.5,162.3,70.0,159.0,,,,,,,,,138.9,,,True,True,,,,,False,,,,False,,True,True,,,True,True,False,False,False,,,,,,,,,False
27031,18,40.0,,,36.0,9.0,,,,,66.0,,,,24.0,,42.3,29.2,,,15.0,50.5,105.9,46.0,65.3,,,,,,,,,46.4,22.0,,,18.0,-9.0,,,,,48.0,,,,6.0,,24.3,11.2,,,-3.0,32.5,87.9,28.0,47.3,,,,,,,,,28.4,,,True,True,,,,,False,,,,True,,False,True,,,True,False,False,False,False,,,,,,,,,False
27033,126,500.0,,,315.0,371.0,,,,,196.4,,,,314.0,,225.3,78.0,,,264.0,332.0,474.3,326.0,204.8,,,,,,,,,717.6,374.0,,,189.0,245.0,,,,,70.4,,,,188.0,,99.3,-48.0,,,138.0,206.0,348.3,200.0,78.8,,,,,,,,,591.6,,,True,True,,,,,True,,,,True,,True,True,,,True,True,True,True,True,,,,,,,,,False
27035,450,1008.0,,,645.0,412.0,,,,,1370.6,,,,1758.0,,328.6,482.2,473.5,,430.5,893.9,1495.5,923.0,856.3,,,,,698.4,,,,1123.6,558.0,,,195.0,-38.0,,,,,920.6,,,,1308.0,,-121.4,32.2,23.5,,-19.5,443.9,1045.5,473.0,406.3,,,,,248.4,,,,673.6,,,True,True,,,,,False,,,,False,,True,True,True,,True,True,False,True,True,,,,,True,,,,False
27037,5108,9728.0,,8808.3,7152.0,6592.0,,,,,9021.8,,7813.8,,9621.0,,6190.2,6441.6,8908.0,,5615.0,7242.2,11032.1,7092.0,6548.0,,,,,4859.3,5647.0,,,15082.2,4620.0,,3700.3,2044.0,1484.0,,,,,3913.8,,2705.8,,4513.0,,1082.2,1333.6,3800.0,,507.0,2134.2,5924.1,1984.0,1440.0,,,,,-248.7,539.0,,,9974.2,,True,True,True,,,,,True,,True,,True,,True,True,True,,True,True,False,True,True,,,,,True,True,,,False
27039,236,280.0,,,275.0,304.0,,,,,222.8,,,,378.0,,198.4,118.6,,,191.0,257.1,504.5,267.0,386.4,,,,,,,,,362.1,44.0,,,39.0,68.0,,,,,-13.2,,,,142.0,,-37.6,-117.4,,,-45.0,21.1,268.5,31.0,150.4,,,,,,,,,126.1,,,True,False,,,,,True,,,,False,,True,False,,,False,True,False,True,False,,,,,,,,,False
27041,509,904.0,,,723.0,511.0,,,,,591.7,,,,1110.0,,341.7,313.7,345.0,,598.0,659.0,1104.0,791.0,961.5,,,,,567.3,,,,1746.9,395.0,,,214.0,2.0,,,,,82.7,,,,601.0,,-167.3,-195.3,-164.0,,89.0,150.0,595.0,282.0,452.5,,,,,58.3,,,,1237.9,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,False,,,,,True,,,,False
27043,266,384.0,,,367.0,373.0,,,,,215.0,,,,317.0,,335.7,116.2,,,425.0,386.3,466.9,260.0,357.9,,,,,,,,,437.9,118.0,,,101.0,107.0,,,,,-51.0,,,,51.0,,69.7,-149.8,,,159.0,120.3,200.9,-6.0,91.9,,,,,,,,,171.9,,,True,True,,,,,True,,,,True,,True,False,,,False,False,False,True,True,,,,,,,,,False
27045,260,444.0,,,352.0,373.0,,,,,478.6,,,,347.0,,275.3,84.6,,,334.0,376.0,574.2,361.0,388.0,,,,,,,,,425.9,184.0,,,92.0,113.0,,,,,218.6,,,,87.0,,15.3,-175.4,,,74.0,116.0,314.2,101.0,128.0,,,,,,,,,165.9,,,True,True,,,,,False,,,,True,,True,True,,,True,True,False,True,True,,,,,,,,,True
27047,441,400.0,,,306.0,222.0,,,,,376.6,,,,747.0,,167.9,227.3,340.0,,279.0,341.1,692.3,345.0,493.3,,,,,,,,,363.4,-41.0,,,-135.0,-219.0,,,,,-64.4,,,,306.0,,-273.1,-213.7,-101.0,,-162.0,-99.9,251.3,-96.0,52.3,,,,,,,,,-77.6,,,False,False,,,,,False,,,,False,,False,False,False,,False,False,False,False,False,,,,,,,,,False
27049,716,1056.0,,,810.0,616.0,,,,,994.9,,,,1085.0,,679.2,347.4,980.0,,682.0,810.4,1244.9,848.0,817.1,,,,,873.7,,,,1506.5,340.0,,,94.0,-100.0,,,,,278.9,,,,369.0,,-36.8,-368.6,264.0,,-34.0,94.4,528.9,132.0,101.1,,,,,157.7,,,,790.5,,,True,True,,,,,True,,,,False,,True,False,True,,True,True,False,True,True,,,,,True,,,,False
27051,77,120.0,,,97.0,91.0,,,,,126.7,,,,179.0,,50.6,35.3,,,38.0,99.3,184.7,99.0,124.7,,,,,,,,,117.2,43.0,,,20.0,14.0,,,,,49.7,,,,102.0,,-26.4,-41.7,,,-39.0,22.3,107.7,22.0,47.7,,,,,,,,,40.2,,,True,True,,,,,False,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,True
27053,11835,24256.0,,23244.9,19372.0,15003.0,,,,,19320.9,,19571.3,,31192.0,,18201.1,17828.4,29041.0,,13409.5,17771.2,25772.1,18566.0,22075.3,,,,,18303.6,36302.0,,,16931.0,12421.0,,11409.9,7537.0,3168.0,,,,,7485.9,,7736.3,,19357.0,,6366.1,5993.4,17206.0,,1574.5,5936.2,13937.1,6731.0,10240.3,,,,,6468.6,24467.0,,,5096.0,,True,True,True,,,,,True,,True,,False,,True,True,False,,True,True,False,True,True,,,,,True,False,,,True
27055,296,604.0,,,450.0,399.0,,,,,561.4,,,,302.0,,482.9,236.1,,,644.0,521.9,602.4,408.0,430.8,,,,,,,,,761.3,308.0,,,154.0,103.0,,,,,265.4,,,,6.0,,186.9,-59.9,,,348.0,225.9,306.4,112.0,134.8,,,,,,,,,465.3,,,True,True,,,,,True,,,,True,,True,True,,,False,True,True,True,True,,,,,,,,,False
27057,163,220.0,,,224.0,249.0,,,,,252.5,,,,544.0,,95.7,121.2,,,121.0,219.9,425.4,266.0,399.8,,,,,,,,,381.8,57.0,,,61.0,86.0,,,,,89.5,,,,381.0,,-67.3,-41.8,,,-42.0,56.9,262.4,103.0,236.8,,,,,,,,,218.8,,,False,False,,,,,False,,,,False,,False,True,,,True,True,False,False,False,,,,,,,,,False
27059,400,1040.0,,,728.0,481.0,,,,,704.5,,,,1104.0,,469.1,355.4,766.5,,683.0,815.2,1160.6,737.0,829.5,,,,,,,,,960.2,640.0,,,328.0,81.0,,,,,304.5,,,,704.0,,69.1,-44.6,366.5,,283.0,415.2,760.6,337.0,429.5,,,,,,,,,560.2,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,True,,,,,,,,,True
27061,375,856.0,,,790.0,733.0,,,,,1041.3,,,,1214.0,,687.9,445.9,892.0,,668.0,744.7,1154.1,718.0,864.8,,,,,1224.9,,,,1015.6,481.0,,,415.0,358.0,,,,,666.3,,,,839.0,,312.9,70.9,517.0,,293.0,369.7,779.1,343.0,489.8,,,,,849.9,,,,640.6,,,True,True,,,,,False,,,,False,,True,True,False,,True,True,False,True,False,,,,,False,,,,False
27063,142,432.0,,,329.0,319.0,,,,,294.6,,,,266.0,,411.0,79.4,,,441.0,323.0,423.1,260.0,284.3,,,,,,,,,521.1,290.0,,,187.0,177.0,,,,,152.6,,,,124.0,,269.0,-62.6,,,299.0,181.0,281.1,118.0,142.3,,,,,,,,,379.1,,,True,True,,,,,True,,,,True,,True,True,,,False,True,True,True,True,,,,,,,,,False
27065,121,416.0,,,364.0,374.0,,,,,434.9,,,,545.0,,333.3,125.0,,,335.0,382.0,458.1,315.0,336.7,,,,,,,,,627.8,295.0,,,243.0,253.0,,,,,313.9,,,,424.0,,212.3,4.0,,,214.0,261.0,337.1,194.0,215.7,,,,,,,,,506.8,,,True,True,,,,,False,,,,False,,True,True,,,True,True,False,True,True,,,,,,,,,False
27067,482,1460.0,,,927.0,1022.0,,,,,810.4,,,,1234.0,,676.0,794.3,725.5,,609.0,885.5,1592.5,1253.0,1036.3,,,,,886.8,,,,1842.9,978.0,,,445.0,540.0,,,,,328.4,,,,752.0,,194.0,312.3,243.5,,127.0,403.5,1110.5,771.0,554.3,,,,,404.8,,,,1360.9,,,True,True,,,,,True,,,,True,,True,True,True,,True,True,False,True,True,,,,,True,,,,False
27069,38,212.0,,,177.0,160.0,,,,,125.4,,,,195.0,,175.1,56.6,,,167.0,132.7,174.2,137.0,189.8,,,,,,,,,256.1,174.0,,,139.0,122.0,,,,,87.4,,,,157.0,,137.1,18.6,,,129.0,94.7,136.2,99.0,151.8,,,,,,,,,218.1,,,True,True,,,,,True,,,,True,,True,True,,,True,True,True,True,True,,,,,,,,,False
27071,84,172.0,,,165.0,0.0,,,,,191.7,,,,300.0,,99.6,77.5,,,141.0,176.3,306.8,167.0,214.5,,,,,,,,,232.8,88.0,,,81.0,-84.0,,,,,107.7,,,,216.0,,15.6,-6.5,,,57.0,92.3,222.8,83.0,130.5,,,,,,,,,148.8,,,True,True,,,,,False,,,,False,,True,True,,,True,False,False,True,False,,,,,,,,,False
27073,133,304.0,,,203.0,237.0,,,,,270.9,,,,158.0,,141.0,82.6,,,262.0,224.4,293.6,194.0,162.4,,,,,,,,,367.3,171.0,,,70.0,104.0,,,,,137.9,,,,25.0,,8.0,-50.4,,,129.0,91.4,160.6,61.0,29.4,,,,,,,,,234.3,,,True,True,,,,,True,,,,True,,True,True,,,True,True,True,True,True,,,,,,,,,False
27075,97,120.0,,,116.0,123.0,,,,,131.8,,,,193.0,,27.7,64.6,,,40.0,103.6,234.5,134.0,170.9,,,,,,,,,165.1,23.0,,,19.0,26.0,,,,,34.8,,,,96.0,,-69.3,-32.4,,,-57.0,6.6,137.5,37.0,73.9,,,,,,,,,68.1,,,True,False,,,,,False,,,,False,,False,False,,,False,True,False,False,False,,,,,,,,,False
27077,30,76.0,,,72.0,,,,,,65.5,,,,82.0,,77.3,52.5,,,47.0,74.0,124.1,54.0,66.5,,,,,,,,,89.0,46.0,,,42.0,,,,,,35.5,,,,52.0,,47.3,22.5,,,17.0,44.0,94.1,24.0,36.5,,,,,,,,,59.0,,,True,,,,,,True,,,,False,,False,True,,,True,True,False,True,True,,,,,,,,,False
27079,265,540.0,,,479.0,595.0,,,,,642.4,,,,659.0,,259.1,240.9,,,186.0,420.7,740.8,467.0,625.3,,,,,,,,,633.4,275.0,,,214.0,330.0,,,,,377.4,,,,394.0,,-5.9,-24.1,,,-79.0,155.7,475.8,202.0,360.3,,,,,,,,,368.4,,,True,False,,,,,False,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,False
27081,55,88.0,,,90.0,100.0,,,,,58.0,,,,115.0,,77.4,28.5,,,66.0,92.9,186.3,86.0,144.4,,,,,,,,,111.9,33.0,,,35.0,45.0,,,,,3.0,,,,60.0,,22.4,-26.5,,,11.0,37.9,131.3,31.0,89.4,,,,,,,,,56.9,,,False,False,,,,,True,,,,False,,True,True,,,True,False,False,True,False,,,,,,,,,False
27083,382,696.0,,,528.0,516.0,,,,,333.0,,,,675.0,,316.6,393.6,,,485.0,531.9,864.5,583.0,564.9,,,,,354.5,,,,670.4,314.0,,,146.0,134.0,,,,,-49.0,,,,293.0,,-65.4,11.6,,,103.0,149.9,482.5,201.0,182.9,,,,,-27.5,,,,288.4,,,True,True,,,,,True,,,,True,,True,True,,,True,True,False,True,True,,,,,True,,,,True
27085,397,1236.0,,,900.0,671.0,,,,,960.7,,,,927.0,,619.9,494.7,780.5,,911.5,842.3,1201.5,990.0,785.6,,,,,,,,,2049.0,839.0,,,503.0,274.0,,,,,563.7,,,,530.0,,222.9,97.7,383.5,,514.5,445.3,804.5,593.0,388.6,,,,,,,,,1652.0,,,True,True,,,,,True,,,,True,,True,True,True,,True,True,True,True,True,,,,,,,,,False
27087,46,108.0,,,90.0,102.0,,,,,141.3,,,,166.0,,32.5,21.8,,,55.0,85.9,180.8,86.0,130.5,,,,,,,,,99.6,62.0,,,44.0,56.0,,,,,95.3,,,,120.0,,-13.5,-24.2,,,9.0,39.9,134.8,40.0,84.5,,,,,,,,,53.6,,,True,True,,,,,False,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,True
27089,81,220.0,,,189.0,176.0,,,,,223.8,,,,432.0,,86.4,48.2,,,171.0,188.2,314.8,171.0,203.2,,,,,,,,,318.0,139.0,,,108.0,95.0,,,,,142.8,,,,351.0,,5.4,-32.8,,,90.0,107.2,233.8,90.0,122.2,,,,,,,,,237.0,,,True,True,,,,,False,,,,False,,True,True,,,True,True,False,True,True,,,,,,,,,False
27091,237,420.0,,,369.0,358.0,,,,,266.4,,,,551.0,,418.8,160.4,,,340.0,367.3,587.0,359.0,436.0,,,,,,,,,357.0,183.0,,,132.0,121.0,,,,,29.4,,,,314.0,,181.8,-76.6,,,103.0,130.3,350.0,122.0,199.0,,,,,,,,,120.0,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,True
27093,215,716.0,,,506.0,478.0,,,,,526.0,,,,565.0,,513.4,281.8,,,395.0,487.2,693.7,561.0,365.5,,,,,,,,,909.4,501.0,,,291.0,263.0,,,,,311.0,,,,350.0,,298.4,66.8,,,180.0,272.2,478.7,346.0,150.5,,,,,,,,,694.4,,,True,True,,,,,True,,,,True,,True,True,,,True,True,True,True,True,,,,,,,,,False
27095,242,616.0,,,492.0,372.0,,,,,493.6,,,,774.0,,325.2,238.9,,,344.0,481.6,752.7,501.0,629.1,,,,,,,,,781.4,374.0,,,250.0,130.0,,,,,251.6,,,,532.0,,83.2,-3.1,,,102.0,239.6,510.7,259.0,387.1,,,,,,,,,539.4,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,False
27097,337,600.0,,,504.0,409.0,,,,,499.2,,,,946.0,,172.7,231.0,323.0,,293.0,502.8,906.6,577.0,796.3,,,,,936.5,,,,651.6,263.0,,,167.0,72.0,,,,,162.2,,,,609.0,,-164.3,-106.0,-14.0,,-44.0,165.8,569.6,240.0,459.3,,,,,599.5,,,,314.6,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,False,,,,,False,,,,False
27099,419,796.0,,,690.0,899.0,,,,,693.3,,,,897.0,,484.8,533.3,880.5,,588.5,608.9,1193.1,691.0,1365.3,,,,,381.0,,,,843.4,377.0,,,271.0,480.0,,,,,274.3,,,,478.0,,65.8,114.3,461.5,,169.5,189.9,774.1,272.0,946.3,,,,,-38.0,,,,424.4,,,True,False,,,,,True,,,,False,,True,True,False,,True,True,False,True,False,,,,,True,,,,False
27101,142,224.0,,,177.0,151.0,,,,,139.5,,,,188.0,,89.3,56.3,,,179.0,182.7,292.7,168.0,200.1,,,,,,,,,242.5,82.0,,,35.0,9.0,,,,,-2.5,,,,46.0,,-52.7,-85.7,,,37.0,40.7,150.7,26.0,58.1,,,,,,,,,100.5,,,True,True,,,,,True,,,,True,,True,False,,,True,True,False,True,True,,,,,,,,,False
27103,303,380.0,,,365.0,263.0,,,,,441.1,,,,847.0,,248.3,263.1,589.0,,243.0,373.2,740.8,375.0,547.5,,,,,,,,,549.6,77.0,,,62.0,-40.0,,,,,138.1,,,,544.0,,-54.7,-39.9,286.0,,-60.0,70.2,437.8,72.0,244.5,,,,,,,,,246.6,,,True,True,,,,,False,,,,False,,True,True,False,,True,True,False,True,False,,,,,,,,,False
27105,224,660.0,,,550.0,,,,,,300.9,,,,712.0,,380.7,227.0,,,426.0,543.5,672.0,588.0,613.7,,,,,535.9,,,,691.5,436.0,,,326.0,,,,,,76.9,,,,488.0,,156.7,3.0,,,202.0,319.5,448.0,364.0,389.7,,,,,311.9,,,,467.5,,,True,,,,,,True,,,,False,,True,True,,,True,True,False,True,True,,,,,True,,,,False
27107,21,72.0,,,70.0,69.0,,,,,104.7,,,,368.0,,27.8,14.3,,,28.0,66.6,170.6,79.0,112.6,,,,,,,,,91.0,51.0,,,49.0,48.0,,,,,83.7,,,,347.0,,6.8,-6.7,,,7.0,45.6,149.6,58.0,91.6,,,,,,,,,70.0,,,True,True,,,,,False,,,,False,,True,True,,,True,True,False,False,False,,,,,,,,,False
27109,2005,2532.0,,,2343.0,2959.0,,,,,2956.1,,2278.5,,3240.0,,1511.1,1670.2,2558.0,,1837.0,2212.8,3859.7,2212.0,3995.8,,,,,2201.5,2172.0,,,2691.2,527.0,,,338.0,954.0,,,,,951.1,,273.5,,1235.0,,-493.9,-334.8,553.0,,-168.0,207.8,1854.7,207.0,1990.8,,,,,196.5,167.0,,,686.2,,,True,False,,,,,False,,True,,False,,True,True,False,,True,True,False,True,False,,,,,True,True,,,False
27111,586,1184.0,,,900.0,741.0,,,,,1235.3,,,,1562.0,,491.7,629.0,440.0,,666.0,938.5,1526.2,998.0,1008.2,,,,,841.0,,,,1670.7,598.0,,,314.0,155.0,,,,,649.3,,,,976.0,,-94.3,43.0,-146.0,,80.0,352.5,940.2,412.0,422.2,,,,,255.0,,,,1084.7,,,True,True,,,,,False,,,,False,,True,True,True,,True,True,False,True,True,,,,,True,,,,False
27113,101,232.0,,,225.0,274.0,,,,,236.0,,,,836.0,,171.9,102.8,,,97.0,203.5,365.2,210.0,327.6,,,,,,,,,406.0,131.0,,,124.0,173.0,,,,,135.0,,,,735.0,,70.9,1.8,,,-4.0,102.5,264.2,109.0,226.6,,,,,,,,,305.0,,,True,False,,,,,False,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,False
27115,646,1732.0,,,949.0,409.0,,,,,1456.8,,,,949.0,,1105.4,415.1,,,866.0,924.6,1102.1,901.0,681.3,,,,,,,,,1969.0,1086.0,,,303.0,-237.0,,,,,810.8,,,,303.0,,459.4,-230.9,,,220.0,278.6,456.1,255.0,35.3,,,,,,,,,1323.0,,,True,True,,,,,True,,,,True,,True,True,,,True,True,True,True,True,,,,,,,,,False
27117,85,156.0,,,151.0,143.0,,,,,96.6,,,,321.0,,69.1,84.4,,,109.0,169.1,274.2,155.0,227.7,,,,,,,,,166.1,71.0,,,66.0,58.0,,,,,11.6,,,,236.0,,-15.9,-0.6,,,24.0,84.1,189.2,70.0,142.7,,,,,,,,,81.1,,,True,True,,,,,True,,,,False,,True,True,,,True,False,False,True,False,,,,,,,,,False
27119,223,928.0,,,648.0,363.0,,,,,787.7,,,,1884.0,,341.0,245.1,244.5,,415.0,590.6,957.7,819.0,924.2,,,,,976.1,,,,902.9,705.0,,,425.0,140.0,,,,,564.7,,,,1661.0,,118.0,22.1,21.5,,192.0,367.6,734.7,596.0,701.2,,,,,753.1,,,,679.9,,,True,True,,,,,True,,,,False,,True,True,True,,True,True,False,True,True,,,,,False,,,,True
27121,92,160.0,,,144.0,150.0,,,,,141.7,,,,317.0,,49.2,68.7,,,72.0,155.7,318.7,152.0,204.8,,,,,,,,,137.2,68.0,,,52.0,58.0,,,,,49.7,,,,225.0,,-42.8,-23.3,,,-20.0,63.7,226.7,60.0,112.8,,,,,,,,,45.2,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,True
27123,5373,11764.0,,11160.7,9584.0,10225.0,,,,,10390.4,,10037.9,,12843.0,,8247.0,7939.4,12978.5,,8495.0,8590.8,13375.3,8900.0,10617.3,,,,,5375.0,8716.0,,,17893.5,6391.0,,5787.7,4211.0,4852.0,,,,,5017.4,,4664.9,,7470.0,,2874.0,2566.4,7605.5,,3122.0,3217.8,8002.3,3527.0,5244.3,,,,,2.0,3343.0,,,12520.5,,True,True,True,,,,,True,,True,,False,,True,True,False,,True,True,False,True,True,,,,,True,True,,,False
27125,45,84.0,,,76.0,78.0,,,,,49.4,,,,137.0,,66.6,34.2,,,40.0,68.5,147.4,73.0,120.2,,,,,,,,,168.2,39.0,,,31.0,33.0,,,,,4.4,,,,92.0,,21.6,-10.8,,,-5.0,23.5,102.4,28.0,75.2,,,,,,,,,123.2,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,False
27127,179,328.0,,,274.0,245.0,,,,,204.6,,,,429.0,,220.4,158.2,,,189.0,268.9,450.0,302.0,371.3,,,,,,,,,373.0,149.0,,,95.0,66.0,,,,,25.6,,,,250.0,,41.4,-20.8,,,10.0,89.9,271.0,123.0,192.3,,,,,,,,,194.0,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,False,,,,,,,,,False
27129,178,544.0,,,410.0,495.0,,,,,386.9,,,,388.0,,452.7,91.0,,,238.0,402.1,479.3,405.0,384.8,,,,,,,,,677.2,366.0,,,232.0,317.0,,,,,208.9,,,,210.0,,274.7,-87.0,,,60.0,224.1,301.3,227.0,206.8,,,,,,,,,499.2,,,True,True,,,,,True,,,,True,,True,True,,,True,True,True,True,True,,,,,,,,,False
27131,988,1260.0,,,981.0,633.0,,,,,1372.5,,,,1527.0,,389.6,763.3,1259.0,,685.0,1150.4,1868.1,1022.0,1293.5,,,,,691.4,,,,1576.9,272.0,,,-7.0,-355.0,,,,,384.5,,,,539.0,,-598.4,-224.7,271.0,,-303.0,162.4,880.1,34.0,305.5,,,,,-296.6,,,,588.9,,,True,False,,,,,False,,,,False,,False,True,True,,False,True,False,True,False,,,,,False,,,,False
27133,116,332.0,,,270.0,125.0,,,,,216.0,,,,275.0,,186.0,97.1,,,274.0,287.3,413.9,245.0,356.3,,,,,,,,,542.1,216.0,,,154.0,9.0,,,,,100.0,,,,159.0,,70.0,-18.9,,,158.0,171.3,297.9,129.0,240.3,,,,,,,,,426.1,,,True,True,,,,,True,,,,True,,True,True,,,True,True,False,True,False,,,,,,,,,False
27135,135,560.0,,,367.0,260.0,,,,,439.3,,,,700.0,,305.9,193.3,,,258.0,369.7,589.5,390.0,390.6,,,,,,,,,826.2,425.0,,,232.0,125.0,,,,,304.3,,,,565.0,,170.9,58.3,,,123.0,234.7,454.5,255.0,255.6,,,,,,,,,691.2,,,True,True,,,,,True,,,,False,,True,True,,,True,True,False,True,True,,,,,,,,,False
27137,2169,4200.0,,,2962.0,2353.0,,,,,5096.8,,,,5893.0,,2356.0,2446.5,2531.5,,2662.5,3198.7,4795.1,3427.0,,,,,,2630.3,2418.0,,,8009.0,2031.0,,,793.0,184.0,,,,,2927.8,,,,3724.0,,187.0,277.5,362.5,,493.5,1029.7,2626.1,1258.0,,,,,,461.3,249.0,,,5840.0,,,True,True,,,,,False,,,,False,,True,True,True,,True,True,False,True,,,,,,True,True,,,False
27139,1578,2956.0,,,2212.0,2268.0,,,,,2823.5,,,,3341.0,,1282.6,1804.7,2956.5,,1454.0,2161.2,4167.7,2332.0,2310.1,,,,,1496.0,1770.0,,,2427.0,1378.0,,,634.0,690.0,,,,,1245.5,,,,1763.0,,-295.4,226.7,1378.5,,-124.0,583.2,2589.7,754.0,732.1,,,,,-82.0,192.0,,,849.0,,,True,True,,,,,True,,,,False,,True,True,False,,True,True,False,True,True,,,,,True,True,,,True
