,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48011,18,24.0,,,19.0,0.0,,,,,16.3,8.9,,,21.0,,7.3,15.7,,,10.0,17.5,,29.0,22.0,33.7,,,,,,,,,52.1,6.0,,,1.0,-18.0,,,,,-1.7,-9.1,,,3.0,,-10.7,-2.3,,,-8.0,-0.5,,11.0,4.0,15.7,,,,,,,,,34.1,,,True,False,,,,,True,False,,,True,,False,True,,,False,True,,False,True,False,,,,,,,,,False
48013,780,945.0,,,876.0,3811.0,,,,,458.1,537.7,,,526.0,,1900.5,659.0,3668.0,,1169.0,1308.8,,2542.0,806.0,586.9,,,,,948.8,,,,2688.7,165.0,,,96.0,3031.0,,,,,-321.9,-242.3,,,-254.0,,1120.5,-121.0,2888.0,,389.0,528.8,,1762.0,26.0,-193.1,,,,,168.8,,,,1908.7,,,True,False,,,,,False,False,,,False,,False,True,False,,False,False,,False,True,False,,,,,False,,,,False
48015,315,273.0,,,263.0,283.0,,,,,229.1,285.7,,,213.0,,71.8,217.5,334.5,,249.0,273.7,,367.0,357.0,266.2,,,,,,,,,178.6,-42.0,,,-52.0,-32.0,,,,,-85.9,-29.3,,,-102.0,,-243.2,-97.5,19.5,,-66.0,-41.3,,52.0,42.0,-48.8,,,,,,,,,-136.4,,,False,True,,,,,False,True,,,False,,False,False,True,,False,True,,False,False,False,,,,,,,,,False
48017,32,39.0,,,55.0,67.0,,,,,95.0,22.8,,,137.0,,18.7,64.3,,,14.0,46.1,,69.0,80.0,181.4,,,,,,,,,154.4,7.0,,,23.0,35.0,,,,,63.0,-9.2,,,105.0,,-13.3,32.3,,,-18.0,14.1,,37.0,48.0,149.4,,,,,,,,,122.4,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,,,,False
48019,266,198.0,,,149.0,263.0,,,,,96.5,193.5,,,133.0,,99.0,233.0,,,151.0,173.8,,309.0,248.0,146.2,,,,,,,,,592.4,-68.0,,,-117.0,-3.0,,,,,-169.5,-72.5,,,-133.0,,-167.0,-33.0,,,-115.0,-92.2,,43.0,-18.0,-119.8,,,,,,,,,326.4,,,False,True,,,,,False,False,,,False,,False,True,,,False,False,,True,True,False,,,,,,,,,False
48021,721,681.0,,,765.0,882.0,,,,,588.1,1058.2,,,733.0,,200.3,696.1,1000.5,,864.5,762.9,,1004.0,903.0,841.3,,,,,476.3,,,,5688.4,-40.0,,,44.0,161.0,,,,,-132.9,337.2,,,12.0,,-520.7,-24.9,279.5,,143.5,41.9,,283.0,182.0,120.3,,,,,-244.7,,,,4967.4,,,False,False,,,,,False,False,,,True,,False,True,False,,False,False,,False,False,False,,,,,False,,,,False
48023,82,33.0,,,32.0,7.0,,,,,24.9,10.8,,,64.0,,32.9,22.6,,,23.0,29.1,,38.0,41.0,58.9,,,,,,,,,133.7,-49.0,,,-50.0,-75.0,,,,,-57.1,-71.2,,,-18.0,,-49.1,-59.4,,,-59.0,-52.9,,-44.0,-41.0,-23.1,,,,,,,,,51.7,,,False,False,,,,,False,False,,,True,,False,False,,,False,False,,True,True,True,,,,,,,,,False
48025,465,387.0,,,382.0,0.0,,,,,373.2,307.5,,,368.0,,240.4,392.8,531.5,,371.0,387.9,,315.0,432.0,466.8,,,,,,,,,458.6,-78.0,,,-83.0,-465.0,,,,,-91.8,-157.5,,,-97.0,,-224.6,-72.2,66.5,,-94.0,-77.1,,-150.0,-33.0,1.8,,,,,,,,,-6.4,,,False,False,,,,,False,False,,,False,,False,True,True,,False,True,,False,True,True,,,,,,,,,True
48027,3998,2706.0,,,2597.0,2445.0,,,,,2132.3,5369.9,,,4056.0,,2787.3,3512.5,2448.0,,2348.0,2609.6,,4757.0,3555.0,2357.4,,,,,2668.4,2413.0,,,3550.5,-1292.0,,,-1401.0,-1553.0,,,,,-1865.7,1371.9,,,58.0,,-1210.7,-485.5,-1550.0,,-1650.0,-1388.4,,759.0,-443.0,-1640.6,,,,,-1329.6,-1585.0,,,-447.5,,,False,False,,,,,False,False,,,True,,True,True,False,,False,False,,True,True,False,,,,,False,False,,,True
48029,28324,22038.0,,20792.6,23410.0,32099.0,,,,,22777.5,25336.2,,26871.2,22444.0,,14422.7,26460.4,24943.5,,23245.0,24379.6,,33329.0,23935.0,14911.8,,,,,20178.3,26014.0,,,24901.6,-6286.0,,-7531.4,-4914.0,3775.0,,,,,-5546.5,-2987.8,,-1452.8,-5880.0,,-13901.3,-1863.6,-3380.5,,-5079.0,-3944.4,,5005.0,-4389.0,-13412.2,,,,,-8145.7,-2310.0,,,-3422.4,,False,True,True,,,,,True,True,,True,True,,False,True,True,,True,True,,True,True,False,,,,,False,True,,,True
48031,33,78.0,,,76.0,23.0,,,,,57.6,133.2,,,72.0,,154.6,74.9,,,147.0,80.5,,132.0,102.0,59.5,,,,,,,,,665.2,45.0,,,43.0,-10.0,,,,,24.6,100.2,,,39.0,,121.6,41.9,,,114.0,47.5,,99.0,69.0,26.5,,,,,,,,,632.2,,,True,True,,,,,True,False,,,True,,False,True,,,False,False,,False,False,True,,,,,,,,,False
48033,0,6.0,,,5.0,0.0,,,,,4.2,8.4,,,12.0,,0.0,8.7,,,3.0,4.1,,,11.0,3.9,,,,,,,,,10.8,6.0,,,5.0,0.0,,,,,4.2,8.4,,,12.0,,0.0,8.7,,,3.0,4.1,,,11.0,3.9,,,,,,,,,10.8,,,True,True,,,,,True,False,,,False,,True,False,,,True,True,,,False,True,,,,,,,,,False
48035,210,123.0,,,132.0,128.0,,,,,110.7,131.3,,,224.0,,140.0,108.3,,,69.0,115.7,,164.0,208.0,220.9,,,,,,,,,153.0,-87.0,,,-78.0,-82.0,,,,,-99.3,-78.7,,,14.0,,-70.0,-101.7,,,-141.0,-94.3,,-46.0,-2.0,10.9,,,,,,,,,-57.0,,,True,True,,,,,False,True,,,True,,True,False,,,False,False,,True,True,True,,,,,,,,,True
48037,745,495.0,,,690.0,716.0,,,,,592.6,1302.5,,,1131.0,,172.1,341.0,1083.0,,462.0,672.2,,594.0,857.0,1542.9,,,,,440.9,,,,977.3,-250.0,,,-55.0,-29.0,,,,,-152.4,557.5,,,386.0,,-572.9,-404.0,338.0,,-283.0,-72.8,,-151.0,112.0,797.9,,,,,-304.1,,,,232.3,,,True,True,,,,,True,False,,,False,,False,False,False,,False,True,,True,True,False,,,,,False,,,,True
48039,5153,5367.0,,,5661.0,6859.0,,,,,3208.4,5269.5,,8806.8,3035.0,,7654.4,4132.6,6676.5,,6773.0,5615.9,,7417.0,5213.0,3322.2,,,,,4539.5,9336.0,,,6669.1,214.0,,,508.0,1706.0,,,,,-1944.6,116.5,,3653.8,-2118.0,,2501.4,-1020.4,1523.5,,1620.0,462.9,,2264.0,60.0,-1830.8,,,,,-613.5,4183.0,,,1516.1,,,False,False,,,,,False,True,,False,False,,False,False,False,,False,False,,False,True,False,,,,,False,False,,,False
48041,2533,2313.0,,,2214.0,2275.0,,,,,2129.1,2454.6,,3248.6,1769.0,,2942.8,1886.4,1807.0,,2384.0,2529.7,,2976.0,2767.0,2151.9,,,,,1414.7,1872.0,,,2307.9,-220.0,,,-319.0,-258.0,,,,,-403.9,-78.4,,715.6,-764.0,,409.8,-646.6,-726.0,,-149.0,-3.3,,443.0,234.0,-381.1,,,,,-1118.3,-661.0,,,-225.1,,,False,False,,,,,False,True,,False,False,,False,False,False,,True,True,,False,False,False,,,,,False,False,,,False
48043,81,201.0,,,101.0,,,,,,164.4,45.1,,,79.0,,59.3,107.2,,,6.0,101.0,,230.0,153.0,235.9,,,,,,,,,209.7,120.0,,,20.0,,,,,,83.4,-35.9,,,-2.0,,-21.7,26.2,,,-75.0,20.0,,149.0,72.0,154.9,,,,,,,,,128.7,,,True,,,,,,True,True,,,True,,True,True,,,True,True,,False,True,False,,,,,,,,,False
48045,26,21.0,,,19.0,0.0,,,,,15.5,5.8,,,33.0,,17.8,11.0,,,12.0,14.7,,19.0,21.0,33.1,,,,,,,,,99.3,-5.0,,,-7.0,-26.0,,,,,-10.5,-20.2,,,7.0,,-8.2,-15.0,,,-14.0,-11.3,,-7.0,-5.0,7.1,,,,,,,,,73.3,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,,,,False
48047,107,147.0,,,109.0,0.0,,,,,111.6,84.1,,,82.0,,113.7,74.5,,,134.0,120.4,,157.0,108.0,91.3,,,,,,,,,263.7,40.0,,,2.0,-107.0,,,,,4.6,-22.9,,,-25.0,,6.7,-32.5,,,27.0,13.4,,50.0,1.0,-15.7,,,,,,,,,156.7,,,True,False,,,,,True,True,,,True,,True,True,,,True,True,,False,True,True,,,,,,,,,False
48049,768,585.0,,,561.0,1196.0,,,,,429.2,532.1,,,565.0,,496.1,495.1,526.5,,557.5,564.0,,861.0,619.0,441.1,,,,,423.9,,,,379.2,-183.0,,,-207.0,428.0,,,,,-338.8,-235.9,,,-203.0,,-271.9,-272.9,-241.5,,-210.5,-204.0,,93.0,-149.0,-326.9,,,,,-344.1,,,,-388.8,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,True,True,False,,,,,False,,,,False
48051,136,156.0,,,152.0,116.0,,,,,150.2,216.1,,,177.0,,41.4,124.1,,,100.0,173.5,,184.0,203.0,164.4,,,,,,,,,576.8,20.0,,,16.0,-20.0,,,,,14.2,80.1,,,41.0,,-94.6,-11.9,,,-36.0,37.5,,48.0,67.0,28.4,,,,,,,,,440.8,,,True,False,,,,,True,False,,,False,,False,True,,,False,False,,False,False,False,,,,,,,,,False
48053,244,300.0,,,307.0,254.0,,,,,307.3,414.9,,,416.0,,190.9,378.0,429.0,,254.0,334.2,,507.0,488.0,410.8,,,,,,,,,436.5,56.0,,,63.0,10.0,,,,,63.3,170.9,,,172.0,,-53.1,134.0,185.0,,10.0,90.2,,263.0,244.0,166.8,,,,,,,,,192.5,,,False,True,,,,,False,False,,,False,,True,False,False,,True,False,,False,False,False,,,,,,,,,False
48055,393,249.0,,,271.0,279.0,,,,,376.2,419.2,,,451.0,,268.5,285.6,383.0,,140.0,270.4,,504.0,407.0,279.5,,,,,147.1,,,,377.0,-144.0,,,-122.0,-114.0,,,,,-16.8,26.2,,,58.0,,-124.5,-107.4,-10.0,,-253.0,-122.6,,111.0,14.0,-113.5,,,,,-245.9,,,,-16.0,,,True,True,,,,,True,True,,,True,,True,True,True,,False,True,,True,True,True,,,,,False,,,,True
48057,142,159.0,,,164.0,180.0,,,,,165.1,125.4,,,167.0,,98.2,125.6,213.0,,78.0,140.1,,257.0,226.0,275.9,,,,,,,,,146.8,17.0,,,22.0,38.0,,,,,23.1,-16.6,,,25.0,,-43.8,-16.4,71.0,,-64.0,-1.9,,115.0,84.0,133.9,,,,,,,,,4.8,,,False,False,,,,,False,True,,,False,,False,True,False,,False,True,,False,False,False,,,,,,,,,True
48059,268,222.0,,,151.0,295.0,,,,,109.5,184.9,,,169.0,,55.1,174.8,,,124.0,149.9,,280.0,262.0,124.3,,,,,,,,,453.4,-46.0,,,-117.0,27.0,,,,,-158.5,-83.1,,,-99.0,,-212.9,-93.2,,,-144.0,-118.1,,12.0,-6.0,-143.7,,,,,,,,,185.4,,,False,True,,,,,False,False,,,False,,False,False,,,False,False,,True,True,False,,,,,,,,,False
48061,2940,2883.0,,4253.4,2883.0,2160.0,,,,,3003.9,4773.6,,5522.2,2269.0,,2395.8,3508.1,3112.0,,1654.0,3188.3,,3522.0,3885.0,5502.0,,,,,2509.1,1686.0,,,3600.1,-57.0,,1313.4,-57.0,-780.0,,,,,63.9,1833.6,,2582.2,-671.0,,-544.2,568.1,172.0,,-1286.0,248.3,,582.0,945.0,2562.0,,,,,-430.9,-1254.0,,,660.1,,False,False,False,,,,,False,False,,False,False,,False,False,False,,False,False,,False,False,False,,,,,False,False,,,False
48063,186,96.0,,,123.0,132.0,,,,,142.5,208.3,,,151.0,,27.6,93.3,,,93.0,175.6,,157.0,124.0,121.0,,,,,,,,,392.1,-90.0,,,-63.0,-54.0,,,,,-43.5,22.3,,,-35.0,,-158.4,-92.7,,,-93.0,-10.4,,-29.0,-62.0,-65.0,,,,,,,,,206.1,,,True,True,,,,,True,True,,,True,,False,False,,,False,True,,True,True,True,,,,,,,,,False
48065,66,48.0,,,53.0,59.0,,,,,44.3,71.5,,,95.0,,6.8,65.8,,,17.0,49.5,,100.0,60.0,76.1,,,,,,,,,160.5,-18.0,,,-13.0,-7.0,,,,,-21.7,5.5,,,29.0,,-59.2,-0.2,,,-49.0,-16.5,,34.0,-6.0,10.1,,,,,,,,,94.5,,,True,True,,,,,False,True,,,False,,False,True,,,False,True,,False,True,True,,,,,,,,,False
48067,182,147.0,,,190.0,127.0,,,,,211.3,182.5,,,349.0,,70.9,123.4,432.5,,160.0,191.5,,161.0,310.0,247.8,,,,,,,,,356.6,-35.0,,,8.0,-55.0,,,,,29.3,0.5,,,167.0,,-111.1,-58.6,250.5,,-22.0,9.5,,-21.0,128.0,65.8,,,,,,,,,174.6,,,True,False,,,,,True,True,,,False,,False,False,False,,True,True,,True,False,False,,,,,,,,,False
48069,78,105.0,,,86.0,31.0,,,,,111.4,77.1,,,130.0,,29.8,89.8,,,30.0,88.2,,143.0,123.0,123.2,,,,,,,,,172.4,27.0,,,8.0,-47.0,,,,,33.4,-0.9,,,52.0,,-48.2,11.8,,,-48.0,10.2,,65.0,45.0,45.2,,,,,,,,,94.4,,,True,False,,,,,False,True,,,False,,False,True,,,False,True,,False,False,False,,,,,,,,,False
48071,643,441.0,,,394.0,581.0,,,,,367.7,243.6,,,468.0,,456.3,349.0,359.5,,212.0,360.1,,695.0,545.0,382.8,,,,,302.5,,,,499.8,-202.0,,,-249.0,-62.0,,,,,-275.3,-399.4,,,-175.0,,-186.7,-294.0,-283.5,,-431.0,-282.9,,52.0,-98.0,-260.2,,,,,-340.5,,,,-143.2,,,False,True,,,,,False,False,,,True,,True,False,False,,False,False,,True,True,False,,,,,False,,,,True
48073,468,480.0,,,491.0,1134.0,,,,,426.7,667.9,,,696.0,,191.1,350.9,851.0,,326.0,529.2,,683.0,628.0,344.1,,,,,347.3,,,,295.4,12.0,,,23.0,666.0,,,,,-41.3,199.9,,,228.0,,-276.9,-117.1,383.0,,-142.0,61.2,,215.0,160.0,-123.9,,,,,-120.7,,,,-172.6,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,False,,,,,False,,,,False
48075,124,138.0,,,139.0,70.0,,,,,182.6,107.2,,,163.0,,88.7,141.8,,,176.0,109.6,,198.0,147.0,728.1,,,,,,,,,332.4,14.0,,,15.0,-54.0,,,,,58.6,-16.8,,,39.0,,-35.3,17.8,,,52.0,-14.4,,74.0,23.0,604.1,,,,,,,,,208.4,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,,,,False
48077,246,261.0,,,154.0,208.0,,,,,115.9,155.8,,,147.0,,102.3,172.1,,,143.0,143.7,,270.0,233.0,182.7,,,,,,,,,318.4,15.0,,,-92.0,-38.0,,,,,-130.1,-90.2,,,-99.0,,-143.7,-73.9,,,-103.0,-102.3,,24.0,-13.0,-63.3,,,,,,,,,72.4,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,True,False,,,,,,,,,False
48079,18,33.0,,,29.0,0.0,,,,,29.9,14.8,,,59.0,,33.9,20.8,,,12.0,22.7,,30.0,33.0,36.0,,,,,,,,,39.1,15.0,,,11.0,-18.0,,,,,11.9,-3.2,,,41.0,,15.9,2.8,,,-6.0,4.7,,12.0,15.0,18.0,,,,,,,,,21.1,,,True,False,,,,,True,True,,,False,,False,True,,,True,True,,True,False,False,,,,,,,,,False
48081,59,72.0,,,45.0,0.0,,,,,46.5,45.1,,,36.0,,28.9,33.0,,,32.0,52.1,,95.0,64.0,77.9,,,,,,,,,163.9,13.0,,,-14.0,-59.0,,,,,-12.5,-13.9,,,-23.0,,-30.1,-26.0,,,-27.0,-6.9,,36.0,5.0,18.9,,,,,,,,,104.9,,,False,False,,,,,True,False,,,False,,False,False,,,False,True,,False,True,False,,,,,,,,,False
48083,217,60.0,,,70.0,0.0,,,,,49.8,47.2,,,98.0,,106.6,77.9,,,75.0,51.6,,112.0,83.0,105.3,,,,,,,,,378.6,-157.0,,,-147.0,-217.0,,,,,-167.2,-169.8,,,-119.0,,-110.4,-139.1,,,-142.0,-165.4,,-105.0,-134.0,-111.7,,,,,,,,,161.6,,,True,False,,,,,False,False,,,True,,True,True,,,True,False,,True,True,True,,,,,,,,,False
48085,16508,15057.0,,13140.9,13982.0,20672.0,,,,,10870.3,29526.1,,20086.7,11718.0,,17642.9,12437.5,22756.5,,18377.0,13981.5,,21414.0,14884.0,8803.6,,,,,14585.8,12853.0,,,13240.5,-1451.0,,-3367.1,-2526.0,4164.0,,,,,-5637.7,13018.1,,3578.7,-4790.0,,1134.9,-4070.5,6248.5,,1869.0,-2526.5,,4906.0,-1624.0,-7704.4,,,,,-1922.2,-3655.0,,,-3267.5,,False,False,False,,,,,False,False,,False,False,,True,False,False,,False,False,,False,False,False,,,,,False,False,,,False
48087,32,12.0,,,31.0,0.0,,,,,38.3,14.3,,,57.0,,23.4,46.3,,,1.0,54.4,,,35.0,37.5,,,,,,,,,53.4,-20.0,,,-1.0,-32.0,,,,,6.3,-17.7,,,25.0,,-8.6,14.3,,,-31.0,22.4,,,3.0,5.5,,,,,,,,,21.4,,,True,False,,,,,True,True,,,False,,True,True,,,False,False,,,True,True,,,,,,,,,False
48089,196,177.0,,,171.0,397.0,,,,,204.5,206.0,,,161.0,,54.1,149.6,,,164.0,163.5,,116.0,221.0,300.4,,,,,,,,,162.2,-19.0,,,-25.0,201.0,,,,,8.5,10.0,,,-35.0,,-141.9,-46.4,,,-32.0,-32.5,,-80.0,25.0,104.4,,,,,,,,,-33.8,,,False,False,,,,,True,True,,,False,,False,False,,,False,False,,False,False,False,,,,,,,,,False
48091,1188,1224.0,,,1167.0,1607.0,,,,,895.4,1823.7,,,1104.0,,514.0,973.8,1104.0,,843.5,1546.1,,1836.0,1705.0,1244.0,,,,,1149.5,1882.0,,,636.1,36.0,,,-21.0,419.0,,,,,-292.6,635.7,,,-84.0,,-674.0,-214.2,-84.0,,-344.5,358.1,,648.0,517.0,56.0,,,,,-38.5,694.0,,,-551.9,,,True,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,False,,,,,False,False,,,False
48093,216,303.0,,,208.0,409.0,,,,,143.7,123.6,,,189.0,,228.9,273.5,,,58.0,212.9,,464.0,286.0,184.7,,,,,,,,,768.9,87.0,,,-8.0,193.0,,,,,-72.3,-92.4,,,-27.0,,12.9,57.5,,,-158.0,-3.1,,248.0,70.0,-31.3,,,,,,,,,552.9,,,True,False,,,,,True,False,,,True,,True,True,,,False,True,,False,True,True,,,,,,,,,False
48095,44,21.0,,,31.0,0.0,,,,,26.8,11.2,,,87.0,,63.4,16.6,,,4.0,32.7,,21.0,30.0,60.2,,,,,,,,,75.1,-23.0,,,-13.0,-44.0,,,,,-17.2,-32.8,,,43.0,,19.4,-27.4,,,-40.0,-11.3,,-23.0,-14.0,16.2,,,,,,,,,31.1,,,True,False,,,,,True,False,,,False,,True,False,,,False,True,,False,True,True,,,,,,,,,False
48097,743,726.0,,,570.0,571.0,,,,,323.6,770.7,,,567.0,,373.5,584.7,967.5,,568.0,590.4,,1180.0,723.0,223.1,,,,,,,,,733.8,-17.0,,,-173.0,-172.0,,,,,-419.4,27.7,,,-176.0,,-369.5,-158.3,224.5,,-175.0,-152.6,,437.0,-20.0,-519.9,,,,,,,,,-9.2,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,False,,,,,,,,,True
48099,932,594.0,,,563.0,336.0,,,,,423.5,801.3,,,904.0,,231.1,662.8,610.0,,412.0,491.2,,897.0,755.0,1193.2,,,,,554.0,,,,760.5,-338.0,,,-369.0,-596.0,,,,,-508.5,-130.7,,,-28.0,,-700.9,-269.2,-322.0,,-520.0,-440.8,,-35.0,-177.0,261.2,,,,,-378.0,,,,-171.5,,,False,False,,,,,False,True,,,True,,False,True,True,,False,False,,True,True,True,,,,,False,,,,True
48101,35,48.0,,,24.0,0.0,,,,,29.1,39.2,,,21.0,,25.1,25.6,,,19.0,30.7,,42.0,34.0,27.8,,,,,,,,,84.9,13.0,,,-11.0,-35.0,,,,,-5.9,4.2,,,-14.0,,-9.9,-9.4,,,-16.0,-4.3,,7.0,-1.0,-7.2,,,,,,,,,49.9,,,True,False,,,,,True,True,,,False,,True,True,,,False,True,,True,True,True,,,,,,,,,False
48103,130,66.0,,,52.0,0.0,,,,,99.8,95.4,,,98.0,,31.9,35.2,,,23.0,55.5,,,61.0,61.6,,,,,,,,,1.6,-64.0,,,-78.0,-130.0,,,,,-30.2,-34.6,,,-32.0,,-98.1,-94.8,,,-107.0,-74.5,,,-69.0,-68.4,,,,,,,,,-128.4,,,False,False,,,,,True,True,,,True,,False,False,,,False,False,,,False,False,,,,,,,,,False
48105,53,36.0,,,41.0,0.0,,,,,76.9,29.2,,,52.0,,4.6,37.1,,,5.0,44.9,,21.0,44.0,103.8,,,,,,,,,145.4,-17.0,,,-12.0,-53.0,,,,,23.9,-23.8,,,-1.0,,-48.4,-15.9,,,-48.0,-8.1,,-32.0,-9.0,50.8,,,,,,,,,92.4,,,True,False,,,,,False,False,,,True,,False,True,,,False,True,,False,True,False,,,,,,,,,False
48107,72,42.0,,,45.0,0.0,,,,,50.9,60.0,,,109.0,,18.5,28.8,91.5,,27.0,43.9,,50.0,74.0,86.1,,,,,,,,,21.3,-30.0,,,-27.0,-72.0,,,,,-21.1,-12.0,,,37.0,,-53.5,-43.2,19.5,,-45.0,-28.1,,-22.0,2.0,14.1,,,,,,,,,-50.7,,,True,False,,,,,True,True,,,False,,False,False,True,,False,True,,True,True,True,,,,,,,,,False
48109,34,111.0,,,56.0,,,,,,67.9,83.3,,,18.0,,51.4,40.9,,,81.0,55.2,,67.0,51.0,67.3,,,,,,,,,59.6,77.0,,,22.0,,,,,,33.9,49.3,,,-16.0,,17.4,6.9,,,47.0,21.2,,33.0,17.0,33.3,,,,,,,,,25.6,,,True,,,,,,True,True,,,True,,True,True,,,True,True,,True,True,True,,,,,,,,,True
48111,10,18.0,,,21.0,0.0,,,,,66.1,35.8,,,112.0,,1.6,18.8,,,3.0,23.8,,16.0,46.0,67.9,,,,,,,,,32.5,8.0,,,11.0,-10.0,,,,,56.1,25.8,,,102.0,,-8.4,8.8,,,-7.0,13.8,,6.0,36.0,57.9,,,,,,,,,22.5,,,False,False,,,,,False,False,,,False,,False,False,,,True,False,,True,False,False,,,,,,,,,False
48113,43390,39741.0,,33946.2,37554.0,80107.0,,,,,28923.9,42390.8,,47902.6,36277.0,,62944.7,35451.9,37437.5,,38103.0,32998.5,,44133.0,40800.0,31387.2,,,,,43100.2,,,,31555.2,-3649.0,,-9443.8,-5836.0,36717.0,,,,,-14466.1,-999.2,,4512.6,-7113.0,,19554.7,-7938.1,-5952.5,,-5287.0,-10391.5,,743.0,-2590.0,-12002.8,,,,,-289.8,,,,-11834.8,,False,False,False,,,,,False,True,,False,False,,False,False,False,,False,False,,True,True,False,,,,,True,,,,False
48115,145,267.0,,,176.0,27.0,,,,,185.5,384.3,,,344.0,,27.3,125.5,,,166.0,155.3,,184.0,264.0,226.4,,,,,,,,,120.0,122.0,,,31.0,-118.0,,,,,40.5,239.3,,,199.0,,-117.7,-19.5,,,21.0,10.3,,39.0,119.0,81.4,,,,,,,,,-25.0,,,True,True,,,,,True,False,,,False,,True,True,,,True,True,,True,True,True,,,,,,,,,True
48117,162,186.0,,,187.0,142.0,,,,,312.8,152.2,,,407.0,,24.6,275.3,,,133.0,197.6,,274.0,224.0,304.0,,,,,186.4,,,,298.2,24.0,,,25.0,-20.0,,,,,150.8,-9.8,,,245.0,,-137.4,113.3,,,-29.0,35.6,,112.0,62.0,142.0,,,,,24.4,,,,136.2,,,False,True,,,,,False,True,,,False,,False,False,,,False,False,,False,False,False,,,,,False,,,,False
48119,43,30.0,,,34.0,26.0,,,,,31.1,58.7,,,53.0,,4.5,34.8,,,63.0,36.5,,27.0,52.0,21.8,,,,,,,,,455.9,-13.0,,,-9.0,-17.0,,,,,-11.9,15.7,,,10.0,,-38.5,-8.2,,,20.0,-6.5,,-16.0,9.0,-21.2,,,,,,,,,412.9,,,True,False,,,,,True,False,,,True,,False,True,,,False,True,,False,True,False,,,,,,,,,False
48121,8806,13245.0,,11330.2,13231.0,14698.0,,,,,7983.0,15707.7,,23288.6,11075.0,,24446.4,11400.4,14844.5,,17838.0,12295.0,,19648.0,13352.0,5919.5,,,,,12808.5,13386.0,,,14912.1,4439.0,,2524.2,4425.0,5892.0,,,,,-823.0,6901.7,,14482.6,2269.0,,15640.4,2594.4,6038.5,,9032.0,3489.0,,10842.0,4546.0,-2886.5,,,,,4002.5,4580.0,,,6106.1,,True,True,False,,,,,True,False,,False,True,,False,True,False,,False,True,,False,False,True,,,,,True,False,,,False
