,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47157,27138,21280.0,,,,27505.0,,48144.1,23104.0,,19238.8,,,-5858.0,,,,367.0,,21006.1,-4034.0,,-7899.2,,,,,,True,,False,True,,False,,
47159,849,959.0,,,,606.0,,1422.6,1047.0,,432.1,,,110.0,,,,-243.0,,573.6,198.0,,-416.9,,,,,,False,,False,False,,False,,
47161,448,455.0,,,,424.0,,462.1,528.0,,,,,7.0,,,,-24.0,,14.1,80.0,,,,,,,,False,,False,False,,,,
47163,6082,5572.0,,,,3482.0,,10046.0,6615.0,,9183.6,,,-510.0,,,,-2600.0,,3964.0,533.0,,3101.6,,,,,,False,,False,False,,False,,
47165,8410,7399.0,,,,4995.0,,28674.2,7932.0,,6485.2,,,-1011.0,,,,-3415.0,,20264.2,-478.0,,-1924.8,,,,,,False,,False,True,,False,,
47167,2495,2611.0,,,,2567.0,,9608.6,2694.0,,1830.3,,,116.0,,,,72.0,,7113.6,199.0,,-664.7,,,,,,True,,False,False,,False,,
47169,364,217.0,,,,361.0,,155.3,291.0,,80.4,,,-147.0,,,,-3.0,,-208.7,-73.0,,-283.6,,,,,,True,,False,True,,False,,
47171,819,770.0,,,,458.0,,1121.3,915.0,,,,,-49.0,,,,-361.0,,302.3,96.0,,,,,,,,False,,False,False,,,,
47173,654,315.0,,,,514.0,,1626.2,620.0,,,,,-339.0,,,,-140.0,,972.2,-34.0,,,,,,,,True,,False,True,,,,
47175,277,434.0,,,,193.0,,1341.9,411.0,,,,,157.0,,,,-84.0,,1064.9,134.0,,,,,,,,True,,False,True,,,,
47177,2525,1757.0,,,,1639.0,,2748.7,2287.0,,597.7,,,-768.0,,,,-886.0,,223.7,-238.0,,-1927.3,,,,,,False,,True,True,,False,,
47179,5903,4228.0,,,,2631.0,,4282.3,5322.0,,7012.4,,,-1675.0,,,,-3272.0,,-1620.7,-581.0,,1109.4,,,,,,False,,True,True,,True,,
47181,764,686.0,,,,730.0,,3728.2,732.0,,,,,-78.0,,,,-34.0,,2964.2,-32.0,,,,,,,,True,,False,True,,,,
47183,1253,1323.0,,,,1420.0,,5691.3,1629.0,,894.0,,,70.0,,,,167.0,,4438.3,376.0,,-359.0,,,,,,False,,False,False,,False,,
47185,1315,1036.0,,,,906.0,,1310.1,1278.0,,678.3,,,-279.0,,,,-409.0,,-4.9,-37.0,,-636.7,,,,,,False,,True,True,,False,,
47187,9740,7735.0,,,,4902.0,,17128.4,6703.0,,7754.4,,,-2005.0,,,,-4838.0,,7388.4,-3037.0,,-1985.6,,,,,,False,,False,False,,True,,
47189,6885,5159.0,,,,3787.0,,8450.6,5556.0,,5798.6,,,-1726.0,,,,-3098.0,,1565.6,-1329.0,,-1086.4,,,,,,False,,True,True,,True,,
48001,1834,574.0,,,,1726.0,,888.2,1344.0,,191.2,,,-1260.0,,,,-108.0,,-945.8,-490.0,,-1642.8,,,,,,True,,True,True,,False,,
48003,546,826.0,,,,1186.0,,2525.6,900.0,,,,,280.0,,,,640.0,,1979.6,354.0,,,,,,,,False,,False,False,,,,
48005,2843,770.0,,,,2214.0,,1219.9,1953.0,,465.4,,,-2073.0,,,,-629.0,,-1623.1,-890.0,,-2377.6,,,,,,True,,True,True,,False,,
48007,339,21.0,,,,84.0,,83.8,392.0,,,,,-318.0,,,,-255.0,,-255.2,53.0,,,,,,,,True,,True,True,,,,
48009,383,238.0,,,,233.0,,309.6,333.0,,,,,-145.0,,,,-150.0,,-73.4,-50.0,,,,,,,,False,,True,True,,,,
48011,68,35.0,,,,129.0,,10.1,55.0,,,,,-33.0,,,,61.0,,-57.9,-13.0,,,,,,,,False,,False,True,,,,
48013,2175,294.0,,,,429.0,,3551.5,807.0,,160.3,,,-1881.0,,,,-1746.0,,1376.5,-1368.0,,-2014.7,,,,,,True,,True,True,,False,,
48015,571,133.0,,,,299.0,,189.4,471.0,,,,,-438.0,,,,-272.0,,-381.6,-100.0,,,,,,,,True,,True,True,,,,
48017,167,322.0,,,,364.0,,37.9,342.0,,,,,155.0,,,,197.0,,-129.1,175.0,,,,,,,,False,,True,False,,,,
48019,462,105.0,,,,261.0,,142.1,311.0,,,,,-357.0,,,,-201.0,,-319.9,-151.0,,,,,,,,True,,True,True,,,,
48021,1482,623.0,,,,957.0,,800.3,1225.0,,240.4,,,-859.0,,,,-525.0,,-681.7,-257.0,,-1241.6,,,,,,True,,True,True,,False,,
48023,119,21.0,,,,257.0,,311.7,60.0,,,,,-98.0,,,,138.0,,192.7,-59.0,,,,,,,,False,,False,True,,,,
48025,842,140.0,,,,291.0,,231.7,553.0,,,,,-702.0,,,,-551.0,,-610.3,-289.0,,,,,,,,True,,True,True,,,,
48027,7093,4900.0,,,,7613.0,,41377.7,7228.0,,1848.7,,,-2193.0,,,,520.0,,34284.7,135.0,,-5244.3,,,,,,True,,False,True,,False,,
48029,56341,23807.0,,,,23493.0,,33709.7,29713.0,,9352.3,,,-32534.0,,,,-32848.0,,-22631.3,-26628.0,,-46988.7,,,,,,False,,True,True,,False,,
48031,92,56.0,,,,150.0,,6.5,14.0,,,,,-36.0,,,,58.0,,-85.5,-78.0,,,,,,,,False,,False,False,,,,
48033,10,7.0,,,,60.0,,63.1,13.0,,,,,-3.0,,,,50.0,,53.1,3.0,,,,,,,,False,,False,False,,,,
48035,340,217.0,,,,400.0,,243.3,430.0,,,,,-123.0,,,,60.0,,-96.7,90.0,,,,,,,,True,,True,True,,,,
48037,1333,812.0,,,,2077.0,,367.1,2103.0,,721.6,,,-521.0,,,,744.0,,-965.9,770.0,,-611.4,,,,,,False,,False,False,,False,,
48039,9982,3353.0,,,,2503.0,,1026.8,6292.0,,1262.8,,,-6629.0,,,,-7479.0,,-8955.2,-3690.0,,-8719.2,,,,,,False,,False,True,,False,,
48041,5199,3738.0,,,,4123.0,,7843.8,4831.0,,1277.0,,,-1461.0,,,,-1076.0,,2644.8,-368.0,,-3922.0,,,,,,True,,False,True,,False,,
48043,467,966.0,,,,745.0,,4639.2,761.0,,,,,499.0,,,,278.0,,4172.2,294.0,,,,,,,,True,,False,True,,,,
48045,48,21.0,,,,131.0,,756.5,45.0,,,,,-27.0,,,,83.0,,708.5,-3.0,,,,,,,,False,,False,True,,,,
48047,208,63.0,,,,90.0,,14.1,147.0,,,,,-145.0,,,,-118.0,,-193.9,-61.0,,,,,,,,True,,False,True,,,,
48049,1568,469.0,,,,1680.0,,430.6,1076.0,,,,,-1099.0,,,,112.0,,-1137.4,-492.0,,,,,,,,True,,False,True,,,,
48051,312,644.0,,,,301.0,,6316.8,683.0,,,,,332.0,,,,-11.0,,6004.8,371.0,,,,,,,,True,,False,False,,,,
48053,692,826.0,,,,987.0,,3691.6,1099.0,,315.6,,,134.0,,,,295.0,,2999.6,407.0,,-376.4,,,,,,False,,False,False,,False,,
48055,728,231.0,,,,549.0,,180.8,534.0,,90.0,,,-497.0,,,,-179.0,,-547.2,-194.0,,-638.0,,,,,,True,,False,True,,False,,
48057,294,126.0,,,,102.0,,196.4,521.0,,,,,-168.0,,,,-192.0,,-97.6,227.0,,,,,,,,False,,True,False,,,,
48059,563,119.0,,,,490.0,,7.8,316.0,,,,,-444.0,,,,-73.0,,-555.2,-247.0,,,,,,,,True,,False,True,,,,
48061,5685,3605.0,,,,2312.0,,2361.2,5469.0,,1864.7,,,-2080.0,,,,-3373.0,,-3323.8,-216.0,,-3820.3,,,,,,False,,False,True,,False,,
48063,315,112.0,,,,250.0,,35.0,315.0,,,,,-203.0,,,,-65.0,,-280.0,0.0,,,,,,,,True,,False,True,,,,
48065,215,91.0,,,,270.0,,34.4,152.0,,,,,-124.0,,,,55.0,,-180.6,-63.0,,,,,,,,True,,False,True,,,,
48067,391,308.0,,,,599.0,,293.4,727.0,,,,,-83.0,,,,208.0,,-97.6,336.0,,,,,,,,False,,False,False,,,,
48069,262,322.0,,,,333.0,,73.7,346.0,,,,,60.0,,,,71.0,,-188.3,84.0,,,,,,,,False,,False,False,,,,
48071,1277,959.0,,,,546.0,,3425.2,1151.0,,312.1,,,-318.0,,,,-731.0,,2148.2,-126.0,,-964.9,,,,,,False,,False,True,,False,,
48073,946,252.0,,,,1368.0,,6.6,1006.0,,109.9,,,-694.0,,,,422.0,,-939.4,60.0,,-836.1,,,,,,True,,False,True,,False,,
48075,439,238.0,,,,363.0,,0.6,291.0,,,,,-201.0,,,,-76.0,,-438.4,-148.0,,,,,,,,True,,False,True,,,,
48077,551,413.0,,,,281.0,,4005.8,493.0,,,,,-138.0,,,,-270.0,,3454.8,-58.0,,,,,,,,False,,False,True,,,,
48079,53,35.0,,,,314.0,,43.4,68.0,,,,,-18.0,,,,261.0,,-9.6,15.0,,,,,,,,False,,True,True,,,,
48081,204,133.0,,,,267.0,,599.1,135.0,,,,,-71.0,,,,63.0,,395.1,-69.0,,,,,,,,True,,False,True,,,,
48083,302,133.0,,,,327.0,,203.3,235.0,,,,,-169.0,,,,25.0,,-98.7,-67.0,,,,,,,,True,,True,True,,,,
48085,32606,8820.0,,,,15726.0,,1747.5,10318.0,,2384.3,,,-23786.0,,,,-16880.0,,-30858.5,-22288.0,,-30221.7,,,,,,True,,False,True,,False,,
48087,181,112.0,,,,115.0,,1621.7,110.0,,,,,-69.0,,,,-66.0,,1440.7,-71.0,,,,,,,,True,,False,False,,,,
48089,484,203.0,,,,194.0,,425.9,374.0,,,,,-281.0,,,,-290.0,,-58.1,-110.0,,,,,,,,False,,True,True,,,,
48091,2528,812.0,,,,1760.0,,3719.5,1959.0,,325.8,,,-1716.0,,,,-768.0,,1191.5,-569.0,,-2202.2,,,,,,True,,True,True,,False,,
48093,647,105.0,,,,417.0,,85.1,236.0,,,,,-542.0,,,,-230.0,,-561.9,-411.0,,,,,,,,True,,False,True,,,,
48095,90,182.0,,,,300.0,,2233.3,164.0,,,,,92.0,,,,210.0,,2143.3,74.0,,,,,,,,False,,False,True,,,,
48097,1770,595.0,,,,910.0,,1288.8,1109.0,,,,,-1175.0,,,,-860.0,,-481.2,-661.0,,,,,,,,True,,True,True,,,,
48099,1652,889.0,,,,2029.0,,1418.3,1692.0,,544.9,,,-763.0,,,,377.0,,-233.7,40.0,,-1107.1,,,,,,True,,True,True,,False,,
48101,80,49.0,,,,113.0,,6.5,51.0,,,,,-31.0,,,,33.0,,-73.5,-29.0,,,,,,,,False,,False,True,,,,
48103,286,434.0,,,,350.0,,2465.1,356.0,,,,,148.0,,,,64.0,,2179.1,70.0,,,,,,,,True,,False,True,,,,
48105,209,273.0,,,,180.0,,1508.2,222.0,,,,,64.0,,,,-29.0,,1299.2,13.0,,,,,,,,True,,False,True,,,,
48107,133,42.0,,,,152.0,,19.7,106.0,,,,,-91.0,,,,19.0,,-113.3,-27.0,,,,,,,,True,,False,True,,,,
48109,137,245.0,,,,76.0,,290.0,198.0,,,,,108.0,,,,-61.0,,153.0,61.0,,,,,,,,True,,False,True,,,,
48111,41,56.0,,,,384.0,,11.3,125.0,,,,,15.0,,,,343.0,,-29.7,84.0,,,,,,,,False,,False,False,,,,
48113,86649,65870.0,,,,49979.0,,50925.4,64228.0,,24392.1,,,-20779.0,,,,-36670.0,,-35723.6,-22421.0,,-62256.9,,,,,,False,,False,False,,False,,
48115,370,784.0,,,,872.0,,450.4,720.0,,639.9,,,414.0,,,,502.0,,80.4,350.0,,269.9,,,,,,False,,True,True,,True,,
48117,815,140.0,,,,1062.0,,63.2,416.0,,113.5,,,-675.0,,,,247.0,,-751.8,-399.0,,-701.5,,,,,,True,,False,True,,False,,
48119,93,21.0,,,,73.0,,4.6,81.0,,,,,-72.0,,,,-20.0,,-88.4,-12.0,,,,,,,,True,,False,True,,,,
48121,21654,10472.0,,,,15821.0,,13084.4,11827.0,,4049.0,,,-11182.0,,,,-5833.0,,-8569.6,-9827.0,,-17605.0,,,,,,True,,True,True,,False,,
48123,341,434.0,,,,172.0,,1016.8,623.0,,218.4,,,93.0,,,,-169.0,,675.8,282.0,,-122.6,,,,,,False,,False,False,,False,,
48125,49,7.0,,,,192.0,,7.7,36.0,,,,,-42.0,,,,143.0,,-41.3,-13.0,,,,,,,,False,,True,True,,,,
48127,436,98.0,,,,143.0,,274.8,230.0,,,,,-338.0,,,,-293.0,,-161.2,-206.0,,,,,,,,True,,True,True,,,,
48129,99,49.0,,,,95.0,,59.8,76.0,,,,,-50.0,,,,-4.0,,-39.2,-23.0,,,,,,,,True,,True,True,,,,
48131,366,210.0,,,,112.0,,8.9,310.0,,,,,-156.0,,,,-254.0,,-357.1,-56.0,,,,,,,,False,,False,True,,,,
48133,439,182.0,,,,697.0,,189.1,420.0,,,,,-257.0,,,,258.0,,-249.9,-19.0,,,,,,,,False,,True,True,,,,
48135,3337,0.0,,,,10341.0,,268.1,1904.0,,120.2,,,-3337.0,,,,7004.0,,-3068.9,-1433.0,,-3216.8,,,,,,False,,True,True,,True,,
48137,108,14.0,,,,81.0,,18.7,39.0,,,,,-94.0,,,,-27.0,,-89.3,-69.0,,,,,,,,True,,True,True,,,,
48139,8114,2751.0,,,,3656.0,,1365.0,3409.0,,650.5,,,-5363.0,,,,-4458.0,,-6749.0,-4705.0,,-7463.5,,,,,,True,,False,True,,False,,
48141,22598,56371.0,,,,53681.0,,11779.6,48329.0,,27168.3,,,33773.0,,,,31083.0,,-10818.4,25731.0,,4570.3,,,,,,True,,True,True,,True,,
48143,1495,343.0,,,,1257.0,,204.4,920.0,,115.8,,,-1152.0,,,,-238.0,,-1290.6,-575.0,,-1379.2,,,,,,True,,False,True,,False,,
48145,442,357.0,,,,390.0,,348.6,344.0,,,,,-85.0,,,,-52.0,,-93.4,-98.0,,,,,,,,True,,False,False,,,,
48147,1127,364.0,,,,648.0,,192.2,880.0,,,,,-763.0,,,,-479.0,,-934.8,-247.0,,,,,,,,True,,False,True,,,,
48149,609,0.0,,,,292.0,,811.8,282.0,,,,,-609.0,,,,-317.0,,202.8,-327.0,,,,,,,,True,,True,True,,,,
48151,110,49.0,,,,125.0,,5.6,88.0,,,,,-61.0,,,,15.0,,-104.4,-22.0,,,,,,,,True,,False,True,,,,
48153,258,63.0,,,,162.0,,91.9,122.0,,,,,-195.0,,,,-96.0,,-166.1,-136.0,,,,,,,,True,,True,True,,,,
48155,25,0.0,,,,92.0,,2.6,17.0,,,,,-25.0,,,,67.0,,-22.4,-8.0,,,,,,,,False,,True,True,,,,
48157,19198,4137.0,,,,5251.0,,23688.7,8689.0,,1292.2,,,-15061.0,,,,-13947.0,,4490.7,-10509.0,,-17905.8,,,,,,True,,True,True,,False,,
48159,177,63.0,,,,181.0,,19.3,170.0,,,,,-114.0,,,,4.0,,-157.7,-7.0,,,,,,,,True,,False,True,,,,
48161,319,98.0,,,,434.0,,148.3,367.0,,,,,-221.0,,,,115.0,,-170.7,48.0,,,,,,,,True,,True,True,,,,
48163,815,210.0,,,,270.0,,4366.6,441.0,,191.7,,,-605.0,,,,-545.0,,3551.6,-374.0,,-623.3,,,,,,True,,False,True,,False,,
48165,409,826.0,,,,1415.0,,3126.7,945.0,,,,,417.0,,,,1006.0,,2717.7,536.0,,,,,,,,False,,False,False,,,,
48167,9096,3941.0,,,,3141.0,,3599.4,6077.0,,1569.6,,,-5155.0,,,,-5955.0,,-5496.6,-3019.0,,-7526.4,,,,,,False,,False,True,,False,,
48169,76,21.0,,,,576.0,,9.6,107.0,,,,,-55.0,,,,500.0,,-66.4,31.0,,,,,,,,False,,False,True,,,,
48171,1163,168.0,,,,462.0,,462.3,419.0,,,,,-995.0,,,,-701.0,,-700.7,-744.0,,,,,,,,True,,True,True,,,,
48173,77,84.0,,,,162.0,,750.2,80.0,,,,,7.0,,,,85.0,,673.2,3.0,,,,,,,,False,,False,True,,,,
48175,69,35.0,,,,35.0,,121.8,144.0,,,,,-34.0,,,,-34.0,,52.8,75.0,,,,,,,,False,,False,False,,,,
48177,572,259.0,,,,198.0,,2994.2,426.0,,102.1,,,-313.0,,,,-374.0,,2422.2,-146.0,,-469.9,,,,,,False,,False,True,,False,,
48179,468,714.0,,,,1665.0,,93.4,1235.0,,341.6,,,246.0,,,,1197.0,,-374.6,767.0,,-126.4,,,,,,False,,False,False,,True,,
48181,4001,3297.0,,,,3030.0,,5926.8,4559.0,,1220.1,,,-704.0,,,,-971.0,,1925.8,558.0,,-2780.9,,,,,,False,,False,True,,False,,
48183,2765,1729.0,,,,2663.0,,23628.4,3475.0,,693.4,,,-1036.0,,,,-102.0,,20863.4,710.0,,-2071.6,,,,,,True,,False,True,,False,,
48185,501,455.0,,,,523.0,,1253.7,593.0,,184.2,,,-46.0,,,,22.0,,752.7,92.0,,-316.8,,,,,,True,,False,False,,False,,
48187,3607,490.0,,,,1557.0,,10015.8,2187.0,,221.6,,,-3117.0,,,,-2050.0,,6408.8,-1420.0,,-3385.4,,,,,,True,,False,True,,False,,
48189,1707,2807.0,,,,1636.0,,3083.1,2716.0,,741.0,,,1100.0,,,,-71.0,,1376.1,1009.0,,-966.0,,,,,,True,,False,True,,True,,
48191,170,119.0,,,,122.0,,232.5,124.0,,,,,-51.0,,,,-48.0,,62.5,-46.0,,,,,,,,True,,False,True,,,,
48193,206,175.0,,,,284.0,,87.9,242.0,,,,,-31.0,,,,78.0,,-118.1,36.0,,,,,,,,False,,False,False,,,,
48195,334,42.0,,,,252.0,,5.2,95.0,,,,,-292.0,,,,-82.0,,-328.8,-239.0,,,,,,,,True,,False,True,,,,
48197,159,28.0,,,,158.0,,6.3,74.0,,,,,-131.0,,,,-1.0,,-152.7,-85.0,,,,,,,,True,,False,True,,,,
48199,1546,476.0,,,,1199.0,,646.3,1091.0,,177.5,,,-1070.0,,,,-347.0,,-899.7,-455.0,,-1368.5,,,,,,True,,True,True,,False,,
48201,78412,55475.0,,,,50672.0,,64932.5,73650.0,,20918.2,,,-22937.0,,,,-27740.0,,-13479.5,-4762.0,,-57493.8,,,,,,False,,True,True,,False,,
48203,1154,196.0,,,,1287.0,,138.9,1171.0,,154.9,,,-958.0,,,,133.0,,-1015.1,17.0,,-999.1,,,,,,True,,False,True,,False,,
48205,107,42.0,,,,455.0,,2.9,110.0,,,,,-65.0,,,,348.0,,-104.1,3.0,,,,,,,,False,,False,True,,,,
48207,179,21.0,,,,197.0,,11.7,81.0,,,,,-158.0,,,,18.0,,-167.3,-98.0,,,,,,,,True,,False,True,,,,
48209,5181,2408.0,,,,2827.0,,6563.8,2920.0,,864.9,,,-2773.0,,,,-2354.0,,1382.8,-2261.0,,-4316.1,,,,,,True,,True,True,,False,,
48211,184,154.0,,,,174.0,,10.2,165.0,,,,,-30.0,,,,-10.0,,-173.8,-19.0,,,,,,,,True,,False,True,,,,
48213,1651,1190.0,,,,2004.0,,3465.1,2272.0,,446.9,,,-461.0,,,,353.0,,1814.1,621.0,,-1204.1,,,,,,True,,False,False,,False,,
48215,14597,18704.0,,,,15023.0,,18769.2,17936.0,,6696.9,,,4107.0,,,,426.0,,4172.2,3339.0,,-7900.1,,,,,,True,,False,True,,False,,
48217,1001,973.0,,,,833.0,,201.6,1192.0,,376.4,,,-28.0,,,,-168.0,,-799.4,191.0,,-624.6,,,,,,False,,False,False,,False,,
48219,643,749.0,,,,1219.0,,778.2,1073.0,,1009.2,,,106.0,,,,576.0,,135.2,430.0,,366.2,,,,,,False,,False,False,,False,,
48221,2798,924.0,,,,1566.0,,4647.9,1566.0,,419.1,,,-1874.0,,,,-1232.0,,1849.9,-1232.0,,-2378.9,,,,,,True,,True,True,,False,,
48223,866,238.0,,,,678.0,,142.5,844.0,,,,,-628.0,,,,-188.0,,-723.5,-22.0,,,,,,,,True,,False,True,,,,
48225,407,679.0,,,,427.0,,450.7,767.0,,,,,272.0,,,,20.0,,43.7,360.0,,,,,,,,True,,True,False,,,,
48227,1456,2079.0,,,,2817.0,,18482.4,1865.0,,,,,623.0,,,,1361.0,,17026.4,409.0,,,,,,,,False,,False,True,,,,
48229,341,49.0,,,,215.0,,392.0,33.0,,,,,-292.0,,,,-126.0,,51.0,-308.0,,,,,,,,True,,True,False,,,,
48231,1496,1694.0,,,,2034.0,,4856.6,2490.0,,647.6,,,198.0,,,,538.0,,3360.6,994.0,,-848.4,,,,,,False,,False,False,,False,,
48233,484,385.0,,,,1362.0,,339.6,719.0,,,,,-99.0,,,,878.0,,-144.4,235.0,,,,,,,,False,,False,False,,,,
48235,46,7.0,,,,174.0,,94.7,28.0,,,,,-39.0,,,,128.0,,48.7,-18.0,,,,,,,,False,,False,True,,,,
48237,259,133.0,,,,294.0,,117.3,233.0,,,,,-126.0,,,,35.0,,-141.7,-26.0,,,,,,,,True,,False,True,,,,
48239,429,336.0,,,,96.0,,2730.0,442.0,,,,,-93.0,,,,-333.0,,2301.0,13.0,,,,,,,,False,,False,True,,,,
48241,1536,84.0,,,,842.0,,213.1,494.0,,,,,-1452.0,,,,-694.0,,-1322.9,-1042.0,,,,,,,,True,,True,True,,,,
48243,67,126.0,,,,202.0,,871.4,113.0,,,,,59.0,,,,135.0,,804.4,46.0,,,,,,,,False,,False,True,,,,
48245,5204,3969.0,,,,3822.0,,28877.6,6337.0,,1485.8,,,-1235.0,,,,-1382.0,,23673.6,1133.0,,-3718.2,,,,,,False,,False,True,,False,,
48247,193,84.0,,,,91.0,,0.0,129.0,,,,,-109.0,,,,-102.0,,-193.0,-64.0,,,,,,,,True,,False,True,,,,
48249,1155,469.0,,,,391.0,,213.8,938.0,,,,,-686.0,,,,-764.0,,-941.2,-217.0,,,,,,,,False,,False,True,,,,
48251,7508,3101.0,,,,4344.0,,11260.2,4157.0,,1183.9,,,-4407.0,,,,-3164.0,,3752.2,-3351.0,,-6324.1,,,,,,True,,True,True,,False,,
48253,678,133.0,,,,958.0,,41.1,671.0,,28.3,,,-545.0,,,,280.0,,-636.9,-7.0,,-649.7,,,,,,True,,False,True,,False,,
48255,338,119.0,,,,149.0,,316.9,245.0,,,,,-219.0,,,,-189.0,,-21.1,-93.0,,,,,,,,True,,True,True,,,,
48257,5656,1911.0,,,,2671.0,,3443.0,3206.0,,509.1,,,-3745.0,,,,-2985.0,,-2213.0,-2450.0,,-5146.9,,,,,,True,,True,True,,False,,
48259,885,210.0,,,,491.0,,375.4,608.0,,,,,-675.0,,,,-394.0,,-509.6,-277.0,,,,,,,,True,,True,True,,,,
48261,13,0.0,,,,7.0,,0.0,5.0,,,,,-13.0,,,,-6.0,,-13.0,-8.0,,,,,,,,True,,False,True,,,,
48263,30,28.0,,,,41.0,,71.5,34.0,,,,,-2.0,,,,11.0,,41.5,4.0,,,,,,,,False,,False,False,,,,
48265,1692,574.0,,,,1110.0,,9777.0,1357.0,,,,,-1118.0,,,,-582.0,,8085.0,-335.0,,,,,,,,True,,False,True,,,,
48267,124,224.0,,,,128.0,,2392.4,208.0,,,,,100.0,,,,4.0,,2268.4,84.0,,,,,,,,True,,False,True,,,,
48269,8,0.0,,,,20.0,,0.0,4.0,,,,,-8.0,,,,12.0,,-8.0,-4.0,,,,,,,,False,,False,True,,,,
48271,136,14.0,,,,105.0,,264.9,58.0,,,,,-122.0,,,,-31.0,,128.9,-78.0,,,,,,,,True,,False,True,,,,
48273,633,308.0,,,,213.0,,495.3,638.0,,,,,-325.0,,,,-420.0,,-137.7,5.0,,,,,,,,False,,True,True,,,,
48275,69,7.0,,,,67.0,,1560.8,49.0,,,,,-62.0,,,,-2.0,,1491.8,-20.0,,,,,,,,True,,False,True,,,,
48277,1731,882.0,,,,1038.0,,747.6,1710.0,,301.1,,,-849.0,,,,-693.0,,-983.4,-21.0,,-1429.9,,,,,,True,,False,True,,False,,
48279,618,770.0,,,,649.0,,592.1,739.0,,,,,152.0,,,,31.0,,-25.9,121.0,,,,,,,,True,,True,True,,,,
48281,424,133.0,,,,559.0,,206.1,355.0,,,,,-291.0,,,,135.0,,-217.9,-69.0,,,,,,,,True,,True,True,,,,
48283,317,56.0,,,,95.0,,31.1,144.0,,,,,-261.0,,,,-222.0,,-285.9,-173.0,,,,,,,,True,,False,True,,,,
48285,361,357.0,,,,205.0,,1739.8,434.0,,,,,-4.0,,,,-156.0,,1378.8,73.0,,,,,,,,False,,False,False,,,,
48287,562,105.0,,,,220.0,,43.7,295.0,,,,,-457.0,,,,-342.0,,-518.3,-267.0,,,,,,,,True,,False,True,,,,
48289,301,7.0,,,,313.0,,174.6,251.0,,,,,-294.0,,,,12.0,,-126.4,-50.0,,,,,,,,True,,True,True,,,,
48291,1494,343.0,,,,1477.0,,963.3,1412.0,,185.2,,,-1151.0,,,,-17.0,,-530.7,-82.0,,-1308.8,,,,,,True,,True,True,,False,,
48293,444,406.0,,,,576.0,,4489.9,528.0,,,,,-38.0,,,,132.0,,4045.9,84.0,,,,,,,,False,,False,False,,,,
48295,115,182.0,,,,210.0,,1744.4,172.0,,,,,67.0,,,,95.0,,1629.4,57.0,,,,,,,,False,,False,True,,,,
48297,436,126.0,,,,81.0,,265.4,142.0,,,,,-310.0,,,,-355.0,,-170.6,-294.0,,,,,,,,False,,True,True,,,,
48299,433,126.0,,,,534.0,,177.3,343.0,,,,,-307.0,,,,101.0,,-255.7,-90.0,,,,,,,,True,,True,True,,,,
48301,0,7.0,,,,0.0,,79.2,7.0,,,,,7.0,,,,0.0,,79.2,7.0,,,,,,,,True,,False,False,,,,
48303,15961,23016.0,,,,16117.0,,14316.1,21762.0,,7700.7,,,7055.0,,,,156.0,,-1644.9,5801.0,,-8260.3,,,,,,True,,True,True,,False,,
48305,245,266.0,,,,248.0,,82.8,291.0,,,,,21.0,,,,3.0,,-162.2,46.0,,,,,,,,True,,False,False,,,,
48307,175,287.0,,,,327.0,,4027.1,302.0,,,,,112.0,,,,152.0,,3852.1,127.0,,,,,,,,False,,False,False,,,,
48309,7315,8400.0,,,,5659.0,,13715.2,9738.0,,2653.0,,,1085.0,,,,-1656.0,,6400.2,2423.0,,-4662.0,,,,,,False,,False,False,,False,,
48311,40,14.0,,,,14.0,,61.8,20.0,,,,,-26.0,,,,-26.0,,21.8,-20.0,,,,,,,,False,,True,True,,,,
48313,207,322.0,,,,303.0,,552.2,268.0,,,,,115.0,,,,96.0,,345.2,61.0,,,,,,,,True,,False,True,,,,
48315,106,7.0,,,,185.0,,3.3,123.0,,,,,-99.0,,,,79.0,,-102.7,17.0,,,,,,,,True,,False,True,,,,
48317,293,259.0,,,,338.0,,1285.9,253.0,,,,,-34.0,,,,45.0,,992.9,-40.0,,,,,,,,False,,False,False,,,,
48319,159,273.0,,,,177.0,,2192.2,234.0,,,,,114.0,,,,18.0,,2033.2,75.0,,,,,,,,True,,False,True,,,,
48321,824,364.0,,,,201.0,,534.3,838.0,,133.0,,,-460.0,,,,-623.0,,-289.7,14.0,,-691.0,,,,,,False,,True,True,,False,,
