,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
53053,3926,3406.0,,3730.8,4578.7,3168.0,3885.0,,,,,3007.9,3552.8,,3225.6,3118.0,,1800.0,,3146.8,4951.0,,2653.5,2312.7,0.4,,3631.0,3532.0,807.2,,,,,2777.0,2031.0,,,4754.5,-520.0,,-195.2,652.7,-758.0,-41.0,,,,,-918.1,-373.2,,-700.4,-808.0,,-2126.0,,-779.2,1025.0,,-1272.5,-1613.3,-3925.6,,-295.0,-394.0,-3118.8,,,,,-1149.0,-1895.0,,,828.5,,True,False,False,True,,,,,False,True,,False,False,,False,,False,False,,False,False,False,,True,True,False,,,,,False,False,,,False
53055,11,6.0,,6.6,,4.0,0.0,,,,,5.8,7.7,,,6.0,,2.4,,17.8,,,10.0,1.7,,,,32.0,6.1,,,,,,,,,2.2,-5.0,,-4.4,,-7.0,-11.0,,,,,-5.2,-3.3,,,-5.0,,-8.6,,6.8,,,-1.0,-9.3,,,,21.0,-4.9,,,,,,,,,-8.8,,True,,False,False,,,,,False,True,,,False,,False,,False,,,True,False,,,,False,True,,,,,,,,,False
53057,407,448.0,,501.7,,386.0,380.0,,,,,442.1,318.6,,409.7,405.0,,381.2,,453.0,541.5,,292.0,270.7,71.5,,566.0,452.0,61.3,,,,,477.6,219.0,,,558.5,41.0,,94.7,,-21.0,-27.0,,,,,35.1,-88.4,,2.7,-2.0,,-25.8,,46.0,134.5,,-115.0,-136.3,-335.5,,159.0,45.0,-345.7,,,,,70.6,-188.0,,,151.5,,False,,True,True,,,,,True,False,,True,True,,True,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
53059,34,30.0,,29.0,,17.0,10.0,,,,,23.0,71.1,,,29.0,,18.5,,44.3,,,3.0,16.3,0.0,,38.0,34.0,10.4,,,,,,,,,6.9,-4.0,,-5.0,,-17.0,-24.0,,,,,-11.0,37.1,,,-5.0,,-15.5,,10.3,,,-31.0,-17.7,-34.0,,4.0,0.0,-23.6,,,,,,,,,-27.1,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,True,False,,,,,,,,,False
53061,3352,2890.0,,2834.7,4021.2,2530.0,3738.0,,,,,2291.2,2701.7,,2424.5,2545.0,,1881.6,,2897.2,3681.0,,3197.0,1939.1,0.9,,3115.0,2570.0,522.4,,,,,3324.7,1278.0,,,2664.2,-462.0,,-517.3,669.2,-822.0,386.0,,,,,-1060.8,-650.3,,-927.5,-807.0,,-1470.4,,-454.8,329.0,,-155.0,-1412.9,-3351.1,,-237.0,-782.0,-2829.6,,,,,-27.3,-2074.0,,,-687.8,,False,False,False,True,,,,,False,False,,False,False,,False,,True,True,,True,False,False,,True,False,False,,,,,True,False,,,False
53063,4200,2740.0,,2773.5,3242.4,2292.0,2730.0,,,,,2587.2,2737.5,,1994.7,3179.0,,1256.7,,1805.1,3115.5,,2492.5,1672.8,0.2,,2746.0,2569.0,729.4,,,,,2542.9,1160.0,,,1199.1,-1460.0,,-1426.5,-957.6,-1908.0,-1470.0,,,,,-1612.8,-1462.5,,-2205.3,-1021.0,,-2943.3,,-2394.9,-1084.5,,-1707.5,-2527.2,-4199.8,,-1454.0,-1631.0,-3470.6,,,,,-1657.1,-3040.0,,,-3000.9,,True,True,False,False,,,,,False,False,,False,True,,False,,False,True,,False,False,False,,True,False,False,,,,,False,False,,,False
53065,133,128.0,,125.2,,85.0,41.0,,,,,133.6,147.8,,,211.0,,62.1,,87.1,174.5,,68.0,82.2,0.0,,148.0,169.0,23.3,,,,,,,,,107.0,-5.0,,-7.8,,-48.0,-92.0,,,,,0.6,14.8,,,78.0,,-70.9,,-45.9,41.5,,-65.0,-50.8,-133.0,,15.0,36.0,-109.7,,,,,,,,,-26.0,,False,,False,False,,,,,True,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
53067,795,656.0,,605.4,,598.0,786.0,,,,,519.4,745.0,,659.5,828.0,,429.4,,860.2,817.5,,663.0,451.2,199.9,,733.0,690.0,161.3,,,,,533.9,424.0,,,517.2,-139.0,,-189.6,,-197.0,-9.0,,,,,-275.6,-50.0,,-135.5,33.0,,-365.6,,65.2,22.5,,-132.0,-343.8,-595.1,,-62.0,-105.0,-633.7,,,,,-261.1,-371.0,,,-277.8,,False,,False,True,,,,,False,True,,True,True,,False,,True,True,,True,False,False,,True,True,False,,,,,False,False,,,False
53069,10,6.0,,8.6,,4.0,0.0,,,,,3.4,10.8,,,9.0,,1.3,,3.9,,,12.0,1.4,,,,9.0,4.5,,,,,,,,,1.7,-4.0,,-1.4,,-6.0,-10.0,,,,,-6.6,0.8,,,-1.0,,-8.7,,-6.1,,,2.0,-8.6,,,,-1.0,-5.5,,,,,,,,,-8.3,,True,,False,False,,,,,False,True,,,True,,False,,False,,,True,False,,,,True,False,,,,,,,,,False
53071,497,666.0,,651.1,,560.0,700.0,,,,,374.3,400.8,,,698.0,,898.6,,404.2,644.5,,560.0,408.8,10.5,,958.0,575.0,116.6,,,,,412.8,,,,474.8,169.0,,154.1,,63.0,203.0,,,,,-122.7,-96.2,,,201.0,,401.6,,-92.8,147.5,,63.0,-88.2,-486.5,,461.0,78.0,-380.4,,,,,-84.2,,,,-22.2,,True,,True,False,,,,,True,True,,,False,,False,,True,True,,True,True,False,,False,True,False,,,,,True,,,,True
53073,823,418.0,,417.7,,415.0,452.0,,,,,374.0,326.5,,363.8,560.0,,271.7,,702.6,427.0,,561.0,273.6,77.0,,480.0,529.0,489.2,,,,,359.5,192.0,,,228.9,-405.0,,-405.3,,-408.0,-371.0,,,,,-449.0,-496.5,,-459.2,-263.0,,-551.3,,-120.4,-396.0,,-262.0,-549.4,-746.0,,-343.0,-294.0,-333.8,,,,,-463.5,-631.0,,,-594.1,,False,,False,True,,,,,False,False,,False,True,,False,,True,True,,True,False,False,,True,True,True,,,,,False,False,,,False
53075,180,192.0,,192.2,,171.0,159.0,,,,,229.7,178.4,,,510.0,,80.0,,136.3,115.5,,92.0,128.8,0.0,,188.0,204.0,381.9,,,,,212.7,,,,199.6,12.0,,12.2,,-9.0,-21.0,,,,,49.7,-1.6,,,330.0,,-100.0,,-43.7,-64.5,,-88.0,-51.2,-180.0,,8.0,24.0,201.9,,,,,32.7,,,,19.6,,False,,True,False,,,,,False,True,,,False,,False,,False,False,,False,False,False,,True,False,False,,,,,False,,,,False
53077,2833,2768.0,,2927.2,,2642.0,2694.0,,,,,2372.7,2293.9,,3185.1,2037.0,,2145.5,,2807.6,3833.5,,2991.0,1836.2,150.7,,3283.0,2577.0,3487.9,,,,,2515.6,1984.0,,,7056.6,-65.0,,94.2,,-191.0,-139.0,,,,,-460.3,-539.1,,352.1,-796.0,,-687.5,,-25.4,1000.5,,158.0,-996.8,-2682.3,,450.0,-256.0,654.9,,,,,-317.4,-849.0,,,4223.6,,False,,False,False,,,,,False,False,,False,False,,False,,True,False,,False,False,False,,False,False,False,,,,,False,False,,,False
54001,478,150.0,,134.2,,111.0,115.0,,,,,84.4,164.4,,,111.0,,47.4,,80.4,,,43.0,124.1,2.6,,176.0,132.0,132.3,,,,,,,,,51.5,-328.0,,-343.8,,-367.0,-363.0,,,,,-393.6,-313.6,,,-367.0,,-430.6,,-397.6,,,-435.0,-353.9,-475.4,,-302.0,-346.0,-345.7,,,,,,,,,-426.5,,False,,False,False,,,,,False,True,,,False,,False,,False,,,False,False,False,,True,False,False,,,,,,,,,False
54003,1456,1486.0,,1470.9,,1116.0,1443.0,,,,,794.6,1761.3,,,897.0,,1071.1,,826.9,1265.0,,1317.0,1246.6,235.4,,1717.0,1206.0,1186.9,,,,,1324.7,,,,1057.4,30.0,,14.9,,-340.0,-13.0,,,,,-661.4,305.3,,,-559.0,,-384.9,,-629.1,-191.0,,-139.0,-209.4,-1220.6,,261.0,-250.0,-269.1,,,,,-131.3,,,,-398.6,,True,,False,True,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,,,,False
54005,186,208.0,,206.9,,184.0,200.0,,,,,144.7,209.5,,,115.0,,210.9,,138.9,,,217.0,151.2,8.2,,236.0,173.0,175.1,,,,,,,,,264.4,22.0,,20.9,,-2.0,14.0,,,,,-41.3,23.5,,,-71.0,,24.9,,-47.1,,,31.0,-34.8,-177.8,,50.0,-13.0,-10.9,,,,,,,,,78.4,,True,,True,True,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,True,True,,,,,,,,,False
54007,358,94.0,,91.6,,87.0,103.0,,,,,38.9,71.5,,,87.0,,130.6,,96.1,,,183.0,73.8,0.1,,136.0,91.0,55.2,,,,,,,,,32.0,-264.0,,-266.4,,-271.0,-255.0,,,,,-319.1,-286.5,,,-271.0,,-227.4,,-261.9,,,-175.0,-284.2,-357.9,,-222.0,-267.0,-302.8,,,,,,,,,-326.0,,False,,False,True,,,,,False,False,,,False,,True,,True,,,True,False,False,,True,False,False,,,,,,,,,False
54009,317,308.0,,289.3,,251.0,272.0,,,,,203.5,314.4,,,220.0,,250.1,,185.7,,,255.0,201.9,19.9,,405.0,253.0,227.6,,,,,,,,,517.9,-9.0,,-27.7,,-66.0,-45.0,,,,,-113.5,-2.6,,,-97.0,,-66.9,,-131.3,,,-62.0,-115.1,-297.1,,88.0,-64.0,-89.4,,,,,,,,,200.9,,False,,False,False,,,,,False,True,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
54011,1053,1066.0,,1074.5,,869.0,884.0,,,,,688.8,1131.6,,,689.0,,937.5,,597.4,894.5,,1224.0,723.2,237.2,,1221.0,894.0,723.9,,,,,874.7,,,,728.0,13.0,,21.5,,-184.0,-169.0,,,,,-364.2,78.6,,,-364.0,,-115.5,,-455.6,-158.5,,171.0,-329.8,-815.8,,168.0,-159.0,-329.1,,,,,-178.3,,,,-325.0,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,,,,False
54013,47,16.0,,15.2,,14.0,6.0,,,,,12.9,25.4,,,32.0,,6.9,,25.7,,,13.0,12.4,0.0,,26.0,29.0,32.2,,,,,,,,,8.8,-31.0,,-31.8,,-33.0,-41.0,,,,,-34.1,-21.6,,,-15.0,,-40.1,,-21.3,,,-34.0,-34.6,-47.0,,-21.0,-18.0,-14.8,,,,,,,,,-38.2,,False,,False,False,,,,,False,True,,,True,,False,,True,,,False,False,False,,True,True,True,,,,,,,,,False
54015,40,46.0,,52.4,,46.0,30.0,,,,,35.3,47.4,,,48.0,,42.6,,48.7,,,59.5,25.9,0.0,,72.0,46.0,54.8,,,,,,,,,33.9,6.0,,12.4,,6.0,-10.0,,,,,-4.7,7.4,,,8.0,,2.6,,8.7,,,19.5,-14.1,-40.0,,32.0,6.0,14.8,,,,,,,,,-6.1,,False,,False,False,,,,,True,False,,,False,,True,,False,,,False,False,False,,False,False,False,,,,,,,,,False
54017,71,66.0,,63.6,,62.0,63.0,,,,,34.1,74.6,,,46.0,,97.5,,67.4,,,84.0,56.7,4.9,,97.0,65.0,60.7,,,,,,,,,82.5,-5.0,,-7.4,,-9.0,-8.0,,,,,-36.9,3.6,,,-25.0,,26.5,,-3.6,,,13.0,-14.3,-66.1,,26.0,-6.0,-10.3,,,,,,,,,11.5,,False,,False,False,,,,,False,True,,,False,,False,,True,,,False,False,False,,False,False,False,,,,,,,,,False
54019,361,340.0,,342.2,,281.0,396.0,,,,,220.7,330.6,,,258.0,,259.0,,239.2,294.5,,422.0,266.3,34.5,,389.0,275.0,339.7,,,,,,,,,298.9,-21.0,,-18.8,,-80.0,35.0,,,,,-140.3,-30.4,,,-103.0,,-102.0,,-121.8,-66.5,,61.0,-94.7,-326.5,,28.0,-86.0,-21.3,,,,,,,,,-62.1,,True,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
54021,117,176.0,,175.8,,87.0,56.0,,,,,47.9,139.8,,,37.0,,179.7,,80.3,,,152.0,115.9,5.2,,184.0,110.0,73.3,,,,,,,,,17.1,59.0,,58.8,,-30.0,-61.0,,,,,-69.1,22.8,,,-80.0,,62.7,,-36.7,,,35.0,-1.1,-111.8,,67.0,-7.0,-43.7,,,,,,,,,-99.9,,True,,True,False,,,,,False,True,,,False,,False,,True,,,True,True,False,,False,True,True,,,,,,,,,False
54023,153,136.0,,138.9,,101.0,81.0,,,,,104.6,105.6,,,79.0,,80.4,,87.4,,,151.0,106.9,0.0,,167.0,121.0,82.8,,,,,,,,,106.6,-17.0,,-14.1,,-52.0,-72.0,,,,,-48.4,-47.4,,,-74.0,,-72.6,,-65.6,,,-2.0,-46.1,-153.0,,14.0,-32.0,-70.2,,,,,,,,,-46.4,,True,,False,False,,,,,False,False,,,False,,False,,False,,,True,False,False,,True,False,False,,,,,,,,,False
54025,455,496.0,,504.9,,381.0,386.0,,,,,280.1,459.9,,,175.0,,535.7,,420.8,490.0,,627.5,357.7,25.5,,635.0,400.0,212.5,,,,,,,,,335.3,41.0,,49.9,,-74.0,-69.0,,,,,-174.9,4.9,,,-280.0,,80.7,,-34.2,35.0,,172.5,-97.3,-429.5,,180.0,-55.0,-242.5,,,,,,,,,-119.7,,False,,False,False,,,,,False,True,,,False,,False,,True,True,,False,False,False,,False,False,False,,,,,,,,,False
54027,206,286.0,,283.7,,231.0,273.0,,,,,187.8,249.7,,,162.0,,324.9,,264.2,,,420.0,186.6,15.5,,439.0,230.0,153.7,,,,,,,,,235.7,80.0,,77.7,,25.0,67.0,,,,,-18.2,43.7,,,-44.0,,118.9,,58.2,,,214.0,-19.4,-190.5,,233.0,24.0,-52.3,,,,,,,,,29.7,,True,,True,True,,,,,True,True,,,True,,False,,True,,,False,True,False,,False,True,True,,,,,,,,,True
54029,411,406.0,,431.0,,329.0,285.0,,,,,304.6,451.8,,,221.0,,361.3,,289.6,478.0,,379.0,283.2,2.2,,519.0,351.0,155.2,,,,,,,,,595.0,-5.0,,20.0,,-82.0,-126.0,,,,,-106.4,40.8,,,-190.0,,-49.7,,-121.4,67.0,,-32.0,-127.8,-408.8,,108.0,-60.0,-255.8,,,,,,,,,184.0,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
54031,210,194.0,,189.9,,154.0,143.0,,,,,129.3,158.5,,,97.0,,176.3,,155.3,,,224.0,143.4,2.6,,282.0,160.0,82.5,,,,,,,,,126.6,-16.0,,-20.1,,-56.0,-67.0,,,,,-80.7,-51.5,,,-113.0,,-33.7,,-54.7,,,14.0,-66.6,-207.4,,72.0,-50.0,-127.5,,,,,,,,,-83.4,,False,,False,False,,,,,False,False,,,False,,False,,False,,,True,False,False,,False,False,False,,,,,,,,,False
54033,872,784.0,,787.6,,676.0,814.0,,,,,419.9,716.9,,,481.0,,759.0,,617.4,722.5,,775.0,638.4,144.0,,1104.0,657.0,500.6,,,,,692.5,,,,612.2,-88.0,,-84.4,,-196.0,-58.0,,,,,-452.1,-155.1,,,-391.0,,-113.0,,-254.6,-149.5,,-97.0,-233.6,-728.0,,232.0,-215.0,-371.4,,,,,-179.5,,,,-259.8,,True,,False,True,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,,,,False
54035,288,206.0,,209.9,,181.0,186.0,,,,,125.6,199.2,,,190.0,,198.6,,196.9,,,171.0,152.8,0.0,,276.0,186.0,130.5,,,,,,,,,95.3,-82.0,,-78.1,,-107.0,-102.0,,,,,-162.4,-88.8,,,-98.0,,-89.4,,-91.1,,,-117.0,-135.2,-288.0,,-12.0,-102.0,-157.5,,,,,,,,,-192.7,,True,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,True,False,False,,,,,,,,,False
54037,525,384.0,,391.0,,320.0,281.0,,,,,256.5,401.2,,,341.0,,317.2,,411.8,431.5,,407.5,305.3,82.1,,485.0,339.0,222.0,,,,,411.4,,,,307.2,-141.0,,-134.0,,-205.0,-244.0,,,,,-268.5,-123.8,,,-184.0,,-207.8,,-113.2,-93.5,,-117.5,-219.7,-442.9,,-40.0,-186.0,-303.0,,,,,-113.6,,,,-217.8,,True,,False,False,,,,,False,True,,,False,,False,,True,True,,True,False,False,,True,False,False,,,,,True,,,,False
54039,1313,1332.0,,1363.3,,1124.0,1072.0,,,,,999.1,1528.0,,,1014.0,,1185.7,,1125.0,1334.5,,1576.0,999.5,450.2,,1483.0,1178.0,1368.3,,,,,1336.1,857.0,,,43.4,19.0,,50.3,,-189.0,-241.0,,,,,-313.9,215.0,,,-299.0,,-127.3,,-188.0,21.5,,263.0,-313.5,-862.8,,170.0,-135.0,55.3,,,,,23.1,-456.0,,,-1269.6,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
54041,174,154.0,,162.0,,110.0,173.0,,,,,73.7,122.7,,,110.0,,163.2,,138.0,,,254.5,100.9,7.3,,210.0,132.0,95.8,,,,,,,,,37.1,-20.0,,-12.0,,-64.0,-1.0,,,,,-100.3,-51.3,,,-64.0,,-10.8,,-36.0,,,80.5,-73.1,-166.7,,36.0,-42.0,-78.2,,,,,,,,,-136.9,,True,,False,True,,,,,False,False,,,False,,True,,False,,,False,False,False,,False,False,False,,,,,,,,,False
54043,196,156.0,,163.1,,146.0,143.0,,,,,108.2,155.8,,,113.0,,214.5,,133.1,,,288.0,133.0,1.7,,228.0,141.0,108.8,,,,,,,,,157.4,-40.0,,-32.9,,-50.0,-53.0,,,,,-87.8,-40.2,,,-83.0,,18.5,,-62.9,,,92.0,-63.0,-194.3,,32.0,-55.0,-87.2,,,,,,,,,-38.6,,True,,False,False,,,,,False,False,,,False,,True,,False,,,False,False,False,,True,False,False,,,,,,,,,True
54045,362,378.0,,370.3,,343.0,348.0,,,,,247.1,335.7,,,184.0,,536.1,,297.9,315.5,,1301.5,272.7,23.6,,492.0,351.0,253.7,,,,,,,,,399.2,16.0,,8.3,,-19.0,-14.0,,,,,-114.9,-26.3,,,-178.0,,174.1,,-64.1,-46.5,,939.5,-89.3,-338.4,,130.0,-11.0,-108.3,,,,,,,,,37.2,,True,,False,True,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,True,False,,,,,,,,,False
54047,166,232.0,,229.9,,175.0,228.0,,,,,108.5,235.6,,,90.0,,170.7,,133.7,,,285.0,193.3,0.4,,279.0,189.0,172.5,,,,,,,,,0.0,66.0,,63.9,,9.0,62.0,,,,,-57.5,69.6,,,-76.0,,4.7,,-32.3,,,119.0,27.3,-165.6,,113.0,23.0,6.5,,,,,,,,,-166.0,,True,,True,True,,,,,True,False,,,False,,True,,True,,,False,True,False,,False,True,True,,,,,,,,,False
54049,778,454.0,,453.8,,392.0,440.0,,,,,233.9,470.1,,,351.0,,362.6,,402.3,480.5,,480.0,377.6,83.4,,601.0,424.0,300.9,,,,,,,,,295.7,-324.0,,-324.2,,-386.0,-338.0,,,,,-544.1,-307.9,,,-427.0,,-415.4,,-375.7,-297.5,,-298.0,-400.4,-694.6,,-177.0,-354.0,-477.1,,,,,,,,,-482.3,,False,,False,False,,,,,False,True,,,False,,False,,False,True,,True,False,False,,True,False,False,,,,,,,,,False
54051,478,204.0,,189.1,,146.0,130.0,,,,,194.1,289.0,,,271.0,,77.2,,149.1,224.5,,93.0,143.7,0.0,,226.0,219.0,132.0,,,,,,,,,142.9,-274.0,,-288.9,,-332.0,-348.0,,,,,-283.9,-189.0,,,-207.0,,-400.8,,-328.9,-253.5,,-385.0,-334.3,-478.0,,-252.0,-259.0,-346.0,,,,,,,,,-335.1,,False,,False,False,,,,,False,True,,,True,,False,,False,True,,False,False,False,,True,True,False,,,,,,,,,False
54053,227,154.0,,150.2,,132.0,65.0,,,,,136.5,207.4,,,232.0,,89.6,,176.7,,,87.0,131.9,0.0,,122.0,160.0,223.7,,,,,,,,,31.5,-73.0,,-76.8,,-95.0,-162.0,,,,,-90.5,-19.6,,,5.0,,-137.4,,-50.3,,,-140.0,-95.1,-227.0,,-105.0,-67.0,-3.3,,,,,,,,,-195.5,,False,,False,False,,,,,False,True,,,True,,False,,True,,,False,False,False,,False,True,True,,,,,,,,,False
54055,857,894.0,,914.1,,738.0,867.0,,,,,439.8,884.8,,,354.0,,1293.5,,618.1,777.0,,1354.0,726.6,14.8,,1137.0,688.0,398.2,,,,,853.3,,,,1332.1,37.0,,57.1,,-119.0,10.0,,,,,-417.2,27.8,,,-503.0,,436.5,,-238.9,-80.0,,497.0,-130.4,-842.2,,280.0,-169.0,-458.8,,,,,-3.7,,,,475.1,,False,,False,True,,,,,False,True,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,True,,,,False
54057,194,148.0,,180.5,,110.0,63.0,,,,,219.6,181.2,,,221.0,,89.5,,160.0,,,80.0,109.9,0.0,,202.0,152.0,106.7,,,,,,,,,124.3,-46.0,,-13.5,,-84.0,-131.0,,,,,25.6,-12.8,,,27.0,,-104.5,,-34.0,,,-114.0,-84.1,-194.0,,8.0,-42.0,-87.3,,,,,,,,,-69.7,,True,,False,False,,,,,True,True,,,True,,False,,True,,,False,False,False,,True,True,False,,,,,,,,,False
54059,258,314.0,,309.9,,250.0,276.0,,,,,168.0,348.3,,,138.0,,310.8,,177.5,,,379.0,244.2,20.3,,356.0,238.0,209.8,,,,,,,,,285.3,56.0,,51.9,,-8.0,18.0,,,,,-90.0,90.3,,,-120.0,,52.8,,-80.5,,,121.0,-13.8,-237.7,,98.0,-20.0,-48.2,,,,,,,,,27.3,,True,,True,True,,,,,False,False,,,False,,True,,False,,,False,True,False,,False,True,True,,,,,,,,,True
54061,955,876.0,,839.2,,856.0,544.0,,,,,725.1,880.6,,,698.0,,1144.7,,803.3,896.0,,1222.0,715.0,566.9,,1225.0,866.0,1257.1,,,,,614.2,,,,771.8,-79.0,,-115.8,,-99.0,-411.0,,,,,-229.9,-74.4,,,-257.0,,189.7,,-151.7,-59.0,,267.0,-240.0,-388.1,,270.0,-89.0,302.1,,,,,-340.8,,,,-183.2,,False,,False,False,,,,,False,True,,,False,,False,,False,True,,False,False,False,,False,False,False,,,,,False,,,,False
54063,138,164.0,,159.6,,116.0,178.0,,,,,91.3,135.2,,,62.0,,146.1,,88.8,,,133.0,101.9,6.9,,206.0,136.0,88.9,,,,,,,,,24.0,26.0,,21.6,,-22.0,40.0,,,,,-46.7,-2.8,,,-76.0,,8.1,,-49.2,,,-5.0,-36.1,-131.1,,68.0,-2.0,-49.1,,,,,,,,,-114.0,,True,,True,False,,,,,False,True,,,False,,True,,False,,,True,False,False,,False,True,False,,,,,,,,,False
54065,143,160.0,,159.8,,123.0,108.0,,,,,96.8,185.5,,,115.0,,127.5,,135.4,,,184.0,143.2,2.8,,219.0,144.0,100.8,,,,,,,,,110.8,17.0,,16.8,,-20.0,-35.0,,,,,-46.2,42.5,,,-28.0,,-15.5,,-7.6,,,41.0,0.2,-140.2,,76.0,1.0,-42.2,,,,,,,,,-32.2,,True,,False,False,,,,,False,False,,,False,,True,,True,,,False,True,False,,False,True,False,,,,,,,,,False
54067,188,140.0,,135.1,,100.0,100.0,,,,,88.5,179.2,,,130.0,,93.5,,116.3,,,113.0,96.9,3.8,,173.0,143.0,94.3,,,,,,,,,0.1,-48.0,,-52.9,,-88.0,-88.0,,,,,-99.5,-8.8,,,-58.0,,-94.5,,-71.7,,,-75.0,-91.1,-184.2,,-15.0,-45.0,-93.7,,,,,,,,,-187.9,,False,,False,False,,,,,False,True,,,False,,False,,False,,,False,False,False,,True,True,False,,,,,,,,,False
54069,443,384.0,,382.4,,364.0,335.0,,,,,260.0,383.7,,,385.0,,282.0,,256.8,397.5,,356.0,266.0,153.3,,470.0,359.0,370.1,,,,,349.4,,,,338.8,-59.0,,-60.6,,-79.0,-108.0,,,,,-183.0,-59.3,,,-58.0,,-161.0,,-186.2,-45.5,,-87.0,-177.0,-289.7,,27.0,-84.0,-72.9,,,,,-93.6,,,,-104.2,,False,,False,False,,,,,False,False,,,True,,False,,False,True,,False,False,False,,True,False,False,,,,,False,,,,False
54071,120,108.0,,108.2,,74.0,75.0,,,,,49.9,86.0,,,34.0,,125.7,,76.2,,,116.0,81.7,1.9,,140.0,83.0,52.2,,,,,,,,,9.7,-12.0,,-11.8,,-46.0,-45.0,,,,,-70.1,-34.0,,,-86.0,,5.7,,-43.8,,,-4.0,-38.3,-118.1,,20.0,-37.0,-67.8,,,,,,,,,-110.3,,True,,False,False,,,,,False,False,,,False,,True,,False,,,True,False,False,,False,False,False,,,,,,,,,False
