,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
36039,16,9.0,,0.0,,,,6.0,92.4,0.2,14.1,,,,,,16.5,-7.0,,-16.0,,,,-10.0,76.4,-15.8,-1.9,,,,,,0.5,,False,,,,False,False,False,True,,,,,,True
36041,1,0.0,,0.0,,,,0.0,8.0,0.0,,0.0,,,,,0.0,-1.0,,-1.0,,,,-1.0,7.0,-1.0,,-1.0,,,,,-1.0,,False,,,,False,False,True,,False,,,,,False
36043,52,54.0,,133.0,,,,7.0,131.4,7.9,103.8,15.0,,,,,53.4,2.0,,81.0,,,,-45.0,79.4,-44.1,51.8,-37.0,,,,,1.4,,False,,,,False,False,False,False,False,,,,,True
36045,33,24.0,,27.0,,,,9.0,93.5,0.3,,8.0,,,,,406.2,-9.0,,-6.0,,,,-24.0,60.5,-32.7,,-25.0,,,,,373.2,,True,,,,False,False,False,,False,,,,,False
36047,2034,0.0,,3419.0,,,,,8279.1,,,2300.0,,,,,,-2034.0,,1385.0,,,,,6245.1,,,266.0,,,,,,,True,,,,,False,,,True,,,,,
36049,3,15.0,,0.0,,,,1.0,27.7,0.1,,0.0,,,,,1.5,12.0,,-3.0,,,,-2.0,24.7,-2.9,,-3.0,,,,,-1.5,,True,,,,True,False,True,,True,,,,,True
36051,31,15.0,,0.0,,,,11.0,75.6,1.0,10.5,2.0,,,,,9.1,-16.0,,-31.0,,,,-20.0,44.6,-30.0,-20.5,-29.0,,,,,-21.9,,False,,,,False,False,False,False,False,,,,,False
36053,27,36.0,,21.0,,,,69.0,118.5,4.9,32.3,23.0,,18.5,,,54.4,9.0,,-6.0,,,,42.0,91.5,-22.1,5.3,-4.0,,-8.5,,,27.4,,True,,,,False,False,False,True,True,,True,,,False
36055,647,738.0,,2401.0,,,,689.0,2124.4,378.1,447.1,349.0,,799.0,,,1763.7,91.0,,1754.0,,,,42.0,1477.4,-268.9,-199.9,-298.0,,152.0,,,1116.7,,False,,,,True,False,False,False,False,,False,,,False
36057,28,9.0,,19.0,,,,9.0,74.0,0.1,37.0,0.0,,,,,0.9,-19.0,,-9.0,,,,-19.0,46.0,-27.9,9.0,-28.0,,,,,-27.1,,True,,,,False,False,False,True,False,,,,,False
36059,927,789.0,,1065.0,,,,924.0,2311.3,528.1,983.9,1540.0,,519.9,,,993.6,-138.0,,138.0,,,,-3.0,1384.3,-398.9,56.9,613.0,,-407.1,,,66.6,,False,,,,True,False,False,True,False,,False,,,True
36061,1479,6888.0,,3312.0,,,,4487.0,4238.2,,1881.1,1065.0,,5155.1,,,9073.9,5409.0,,1833.0,,,,3008.0,2759.2,,402.1,-414.0,,3676.1,,,7594.9,,True,,,,True,True,,True,True,,True,,,False
36063,143,162.0,,434.0,,,,227.0,528.5,74.8,105.5,93.0,,119.4,,,703.9,19.0,,291.0,,,,84.0,385.5,-68.2,-37.5,-50.0,,-23.6,,,560.9,,False,,,,False,False,False,False,False,,False,,,False
36065,275,534.0,,1108.0,,,,206.0,1190.5,316.0,715.4,174.0,,1029.1,,,339.4,259.0,,833.0,,,,-69.0,915.5,41.0,440.4,-101.0,,754.1,,,64.4,,False,,,,True,False,True,False,True,,False,,,True
36067,450,411.0,,656.0,,,,592.0,1506.3,167.4,376.0,209.0,,281.2,,,428.1,-39.0,,206.0,,,,142.0,1056.3,-282.6,-74.0,-241.0,,-168.8,,,-21.9,,False,,,,False,False,False,False,False,,False,,,True
36069,60,72.0,,96.0,,,,56.0,263.5,31.4,90.4,34.0,,70.8,,,285.8,12.0,,36.0,,,,-4.0,203.5,-28.6,30.4,-26.0,,10.8,,,225.8,,False,,,,True,False,False,False,False,,True,,,False
36071,228,168.0,,512.0,,,,220.0,936.6,83.4,102.1,390.0,,110.0,,,237.7,-60.0,,284.0,,,,-8.0,708.6,-144.6,-125.9,162.0,,-118.0,,,9.7,,False,,,,True,False,False,False,False,,False,,,True
36073,7,6.0,,0.0,,,,18.0,103.5,0.1,33.1,12.0,,,,,1.1,-1.0,,-7.0,,,,11.0,96.5,-6.9,26.1,5.0,,,,,-5.9,,False,,,,False,False,False,False,False,,,,,False
36075,30,36.0,,67.0,,,,54.0,242.0,18.2,228.9,12.0,,,,,19.3,6.0,,37.0,,,,24.0,212.0,-11.8,198.9,-18.0,,,,,-10.7,,False,,,,False,False,False,False,False,,,,,False
36077,17,6.0,,0.0,,,,9.0,34.5,0.2,,0.0,,,,,87.4,-11.0,,-17.0,,,,-8.0,17.5,-16.8,,-17.0,,,,,70.4,,False,,,,True,False,False,,False,,,,,False
36079,68,48.0,,38.0,,,,40.0,128.8,9.9,65.1,52.0,,94.4,,,25.0,-20.0,,-30.0,,,,-28.0,60.8,-58.1,-2.9,-16.0,,26.4,,,-43.0,,False,,,,False,False,False,True,True,,False,,,False
36081,1964,0.0,,3530.0,,,,,8289.8,,,2660.0,,,,,,-1964.0,,1566.0,,,,,6325.8,,,696.0,,,,,,,True,,,,,False,,,True,,,,,
36083,118,39.0,,82.0,,,,44.0,228.0,14.3,45.0,26.0,,231.5,,,22.7,-79.0,,-36.0,,,,-74.0,110.0,-103.7,-73.0,-92.0,,113.5,,,-95.3,,True,,,,True,False,False,True,False,,False,,,False
36085,450,0.0,,1377.0,,,,,1366.6,,,604.0,,,,,,-450.0,,927.0,,,,,916.6,,,154.0,,,,,,,False,,,,,False,,,True,,,,,
36087,208,189.0,,302.0,,,,337.0,577.2,85.5,160.5,488.0,,138.4,,,172.9,-19.0,,94.0,,,,129.0,369.2,-122.5,-47.5,280.0,,-69.6,,,-35.1,,False,,,,False,False,False,False,False,,False,,,False
36089,34,15.0,,0.0,,,,5.0,74.2,1.2,6.9,,,,,,163.8,-19.0,,-34.0,,,,-29.0,40.2,-32.8,-27.1,,,,,,129.8,,False,,,,False,False,False,False,,,,,,False
36091,117,48.0,,65.0,,,,87.0,215.9,14.8,73.5,30.0,,31.3,,,127.2,-69.0,,-52.0,,,,-30.0,98.9,-102.2,-43.5,-87.0,,-85.7,,,10.2,,True,,,,True,False,False,True,False,,False,,,True
36093,144,135.0,,354.0,,,,86.0,380.9,60.8,91.3,59.0,,160.2,,,270.6,-9.0,,210.0,,,,-58.0,236.9,-83.2,-52.7,-85.0,,16.2,,,126.6,,False,,,,False,False,False,False,False,,False,,,False
36095,9,3.0,,0.0,,,,2.0,37.7,0.1,,1.0,,,,,0.1,-6.0,,-9.0,,,,-7.0,28.7,-8.9,,-8.0,,,,,-8.9,,False,,,,False,False,False,,False,,,,,False
36097,7,3.0,,0.0,,,,0.0,14.7,0.0,,0.0,,,,,62.2,-4.0,,-7.0,,,,-7.0,7.7,-7.0,,-7.0,,,,,55.2,,False,,,,False,False,False,,False,,,,,False
36099,13,3.0,,3.0,,,,10.0,42.9,0.1,,1.0,,,,,0.7,-10.0,,-10.0,,,,-3.0,29.9,-12.9,,-12.0,,,,,-12.3,,False,,,,True,False,False,,False,,,,,False
36101,19,15.0,,2.0,,,,27.0,86.6,0.6,16.6,21.0,,11.9,,,16.3,-4.0,,-17.0,,,,8.0,67.6,-18.4,-2.4,2.0,,-7.1,,,-2.7,,False,,,,False,False,False,True,True,,False,,,True
36103,1237,996.0,,1279.0,,,,960.0,3174.8,568.5,900.5,1573.0,,621.0,,,995.7,-241.0,,42.0,,,,-277.0,1937.8,-668.5,-336.5,336.0,,-616.0,,,-241.3,,True,,,,False,False,False,False,False,,False,,,False
36105,20,15.0,,0.0,,,,46.0,105.9,1.6,25.5,,,58.1,,,10.0,-5.0,,-20.0,,,,26.0,85.9,-18.4,5.5,,,38.1,,,-10.0,,False,,,,False,False,False,False,,,False,,,False
36107,33,9.0,,0.0,,,,15.0,62.7,0.4,17.6,2.0,,,,,39.9,-24.0,,-33.0,,,,-18.0,29.7,-32.6,-15.4,-31.0,,,,,6.9,,False,,,,True,False,False,True,False,,,,,True
36109,45,9.0,,0.0,,,,75.0,73.4,0.2,8.5,1.0,,,,,3.8,-36.0,,-45.0,,,,30.0,28.4,-44.8,-36.5,-44.0,,,,,-41.2,,False,,,,True,True,False,False,False,,,,,False
36111,91,156.0,,388.0,,,,43.0,483.8,69.7,34.4,109.0,,91.5,,,1669.0,65.0,,297.0,,,,-48.0,392.8,-21.3,-56.6,18.0,,0.5,,,1578.0,,False,,,,True,False,True,True,True,,True,,,False
36113,25,15.0,,0.0,,,,26.0,54.2,2.3,7.7,21.0,,13.1,,,781.6,-10.0,,-25.0,,,,1.0,29.2,-22.7,-17.3,-4.0,,-11.9,,,756.6,,False,,,,True,False,False,False,True,,False,,,False
36115,6,3.0,,0.0,,,,16.0,77.6,0.0,6.0,7.0,,3.6,,,0.1,-3.0,,-6.0,,,,10.0,71.6,-6.0,0.0,1.0,,-2.4,,,-5.9,,False,,,,False,False,False,True,True,,True,,,False
36117,57,66.0,,164.0,,,,37.0,166.5,24.8,104.2,20.0,,,,,75.3,9.0,,107.0,,,,-20.0,109.5,-32.2,47.2,-37.0,,,,,18.3,,False,,,,False,False,False,False,False,,,,,False
36119,718,816.0,,2247.0,,,,583.0,1484.6,420.0,391.4,1314.0,,465.8,,,1087.0,98.0,,1529.0,,,,-135.0,766.6,-298.0,-326.6,596.0,,-252.2,,,369.0,,False,,,,False,False,False,False,False,,False,,,False
36121,14,3.0,,0.0,,,,6.0,29.8,0.2,,1.0,,,,,2.9,-11.0,,-14.0,,,,-8.0,15.8,-13.8,,-13.0,,,,,-11.1,,False,,,,True,False,False,,False,,,,,False
36123,3,9.0,,0.0,,,,6.0,41.7,0.1,,0.0,,,,,9.6,6.0,,-3.0,,,,3.0,38.7,-2.9,,-3.0,,,,,6.6,,True,,,,True,False,True,,True,,,,,False
37001,661,522.0,,520.0,,,,975.0,793.6,236.5,1154.2,670.0,,433.3,,,459.0,-139.0,,-141.0,,,,314.0,132.6,-424.5,493.2,9.0,,-227.7,,,-202.0,,False,,,,False,True,False,False,True,,False,,,False
37003,134,72.0,,200.0,,,,51.0,158.3,105.1,191.2,87.0,,,,,180.9,-62.0,,66.0,,,,-83.0,24.3,-28.9,57.2,-47.0,,,,,46.9,,False,,,,False,True,True,True,True,,,,,True
37005,25,15.0,,0.0,,,,6.0,15.5,3.6,,21.0,,,,,279.1,-10.0,,-25.0,,,,-19.0,-9.5,-21.4,,-4.0,,,,,254.1,,False,,,,False,True,False,,True,,,,,False
37007,124,81.0,,142.0,,,,15.0,93.0,31.0,127.7,87.0,,,,,151.4,-43.0,,18.0,,,,-109.0,-31.0,-93.0,3.7,-37.0,,,,,27.4,,True,,,,False,True,False,True,True,,,,,True
37009,32,6.0,,15.0,,,,10.0,38.9,7.1,,,,,,,0.8,-26.0,,-17.0,,,,-22.0,6.9,-24.9,,,,,,,-31.2,,True,,,,True,True,True,,,,,,,False
37011,45,9.0,,0.0,,,,6.0,19.7,2.0,,,,,,,13.8,-36.0,,-45.0,,,,-39.0,-25.3,-43.0,,,,,,,-31.2,,False,,,,False,True,False,,,,,,,True
37013,177,87.0,,242.0,,,,48.0,116.5,37.9,172.3,74.0,,,,,236.9,-90.0,,65.0,,,,-129.0,-60.5,-139.1,-4.7,-103.0,,,,,59.9,,True,,,,False,True,False,True,False,,,,,True
37015,67,24.0,,0.0,,,,9.0,37.8,2.1,13.8,,,,,,28.2,-43.0,,-67.0,,,,-58.0,-29.2,-64.9,-53.2,,,,,,-38.8,,False,,,,False,True,False,False,,,,,,True
37017,129,147.0,,186.0,,,,82.0,226.5,28.7,307.0,193.0,,,,,59.6,18.0,,57.0,,,,-47.0,97.5,-100.3,178.0,64.0,,,,,-69.4,,False,,,,False,False,False,False,False,,,,,False
37019,399,507.0,,949.0,,,,266.0,400.0,488.6,1205.6,458.0,,,,,858.5,108.0,,550.0,,,,-133.0,1.0,89.6,806.6,59.0,,,,,459.5,,False,,,,False,True,True,False,True,,,,,False
37021,801,330.0,,437.0,,,,736.0,616.5,177.8,523.5,373.0,,277.7,,,509.6,-471.0,,-364.0,,,,-65.0,-184.5,-623.2,-277.5,-428.0,,-523.3,,,-291.4,,True,,,,True,True,False,True,True,,False,,,True
37023,354,297.0,,151.0,,,,474.0,488.2,107.0,513.7,518.0,,117.4,,,301.7,-57.0,,-203.0,,,,120.0,134.2,-247.0,159.7,164.0,,-236.6,,,-52.3,,False,,,,False,False,False,False,False,,False,,,True
37025,846,876.0,,1834.0,,,,2001.0,1046.2,390.0,1661.2,727.0,,867.1,,,862.9,30.0,,988.0,,,,1155.0,200.2,-456.0,815.2,-119.0,,21.1,,,16.9,,False,,,,False,False,False,False,False,,True,,,True
37027,465,384.0,,648.0,,,,236.0,367.6,196.9,662.3,310.0,,,,,455.6,-81.0,,183.0,,,,-229.0,-97.4,-268.1,197.3,-155.0,,,,,-9.4,,False,,,,False,False,False,False,False,,,,,True
37029,24,21.0,,18.0,,,,3.0,29.2,5.8,,20.0,,,,,8.8,-3.0,,-6.0,,,,-21.0,5.2,-18.2,,-4.0,,,,,-15.2,,False,,,,False,False,False,,False,,,,,False
37031,156,72.0,,451.0,,,,36.0,89.4,16.7,258.0,67.0,,,,,36.3,-84.0,,295.0,,,,-120.0,-66.6,-139.3,102.0,-89.0,,,,,-119.7,,False,,,,False,True,False,False,False,,,,,False
37033,26,30.0,,54.0,,,,6.0,89.4,9.8,89.3,70.0,,,,,34.7,4.0,,28.0,,,,-20.0,63.4,-16.2,63.3,44.0,,,,,8.7,,False,,,,False,False,False,False,False,,,,,False
37035,809,609.0,,1869.0,,,,1444.0,639.4,283.5,1377.1,566.0,,535.6,,,393.5,-200.0,,1060.0,,,,635.0,-169.6,-525.5,568.1,-243.0,,-273.4,,,-415.5,,False,,,,False,True,False,False,False,,False,,,False
37037,190,180.0,,146.0,,,,326.0,328.8,44.3,367.2,420.0,,142.9,,,129.4,-10.0,,-44.0,,,,136.0,138.8,-145.7,177.2,230.0,,-47.1,,,-60.6,,False,,,,False,False,False,False,False,,False,,,False
37039,172,24.0,,33.0,,,,7.0,36.3,6.1,,26.0,,,,,205.3,-148.0,,-139.0,,,,-165.0,-135.7,-165.9,,-146.0,,,,,33.3,,True,,,,False,True,False,,True,,,,,True
37041,72,15.0,,10.0,,,,12.0,21.9,2.0,,20.0,,,,,31.4,-57.0,,-62.0,,,,-60.0,-50.1,-70.0,,-52.0,,,,,-40.6,,False,,,,False,True,False,,True,,,,,True
37043,44,0.0,,0.0,,,,2.0,16.2,0.9,,0.0,,,,,0.0,-44.0,,-44.0,,,,-42.0,-27.8,-43.1,,-44.0,,,,,-44.0,,False,,,,True,True,True,,False,,,,,True
37045,470,291.0,,731.0,,,,750.0,594.5,311.0,618.4,278.0,,,,,668.2,-179.0,,261.0,,,,280.0,124.5,-159.0,148.4,-192.0,,,,,198.2,,False,,,,False,True,True,True,False,,,,,False
37047,207,159.0,,250.0,,,,227.0,296.1,45.6,201.6,257.0,,92.6,,,190.3,-48.0,,43.0,,,,20.0,89.1,-161.4,-5.4,50.0,,-114.4,,,-16.7,,True,,,,True,False,False,True,False,,False,,,True
37049,208,111.0,,281.0,,,,170.0,315.3,55.7,369.8,183.0,,216.6,,,79.4,-97.0,,73.0,,,,-38.0,107.3,-152.3,161.8,-25.0,,8.6,,,-128.6,,True,,,,True,False,False,False,True,,True,,,False
37051,1093,648.0,,2369.0,,,,1761.0,1145.5,639.2,929.9,775.0,,468.3,,,1657.0,-445.0,,1276.0,,,,668.0,52.5,-453.8,-163.1,-318.0,,-624.7,,,564.0,,False,,,,False,True,False,True,True,,False,,,False
37053,46,3.0,,12.0,,,,6.0,13.7,1.1,,1.0,,,,,0.2,-43.0,,-34.0,,,,-40.0,-32.3,-44.9,,-45.0,,,,,-45.8,,True,,,,True,True,False,,False,,,,,False
37055,103,84.0,,229.0,,,,15.0,84.7,16.0,,71.0,,,,,102.6,-19.0,,126.0,,,,-88.0,-18.3,-87.0,,-32.0,,,,,-0.4,,False,,,,False,True,False,,False,,,,,True
37057,458,444.0,,637.0,,,,865.0,546.7,308.4,1119.5,580.0,,245.3,,,619.0,-14.0,,179.0,,,,407.0,88.7,-149.6,661.5,122.0,,-212.7,,,161.0,,False,,,,False,False,False,False,False,,False,,,False
37059,79,72.0,,135.0,,,,92.0,131.7,0.1,231.5,110.0,,,,,12.7,-7.0,,56.0,,,,13.0,52.7,-78.9,152.5,31.0,,,,,-66.3,,False,,,,False,False,False,False,False,,,,,False
37061,308,360.0,,423.0,,,,329.0,390.2,144.8,333.5,701.0,,248.8,,,290.6,52.0,,115.0,,,,21.0,82.2,-163.2,25.5,393.0,,-59.2,,,-17.4,,False,,,,True,False,False,True,False,,False,,,True
37063,1388,1380.0,,3988.0,,,,3396.0,1071.1,806.0,2155.3,2034.0,,1159.9,,,1623.8,-8.0,,2600.0,,,,2008.0,-316.9,-582.0,767.3,646.0,,-228.1,,,235.8,,False,,,,False,False,False,False,False,,False,,,False
37065,177,96.0,,125.0,,,,54.0,179.3,33.1,148.4,152.0,,133.8,,,88.9,-81.0,,-52.0,,,,-123.0,2.3,-143.9,-28.6,-25.0,,-43.2,,,-88.1,,True,,,,False,True,False,True,True,,True,,,False
37067,1272,1086.0,,1252.0,,,,2131.0,1736.4,758.0,1982.8,1606.0,,999.8,,,1160.9,-186.0,,-20.0,,,,859.0,464.4,-514.0,710.8,334.0,,-272.2,,,-111.1,,True,,,,False,False,False,False,False,,False,,,True
37069,298,153.0,,220.0,,,,57.0,206.1,55.5,420.6,199.0,,229.4,,,146.3,-145.0,,-78.0,,,,-241.0,-91.9,-242.5,122.6,-99.0,,-68.6,,,-151.7,,True,,,,False,True,False,True,True,,True,,,False
37071,1363,957.0,,2327.0,,,,1534.0,735.4,1244.1,2156.0,906.0,,603.0,,,1301.7,-406.0,,964.0,,,,171.0,-627.6,-118.9,793.0,-457.0,,-760.0,,,-61.3,,False,,,,True,False,True,False,False,,False,,,True
37073,12,3.0,,0.0,,,,3.0,17.3,1.7,,12.0,,,,,0.0,-9.0,,-12.0,,,,-9.0,5.3,-10.3,,0.0,,,,,-12.0,,False,,,,False,True,False,,True,,,,,False
37075,8,3.0,,0.0,,,,2.0,13.0,0.9,,0.0,,,,,3.6,-5.0,,-8.0,,,,-6.0,5.0,-7.1,,-8.0,,,,,-4.4,,False,,,,False,True,False,,False,,,,,True
37077,244,141.0,,24.0,,,,133.0,348.9,26.2,266.3,381.0,,138.2,,,85.9,-103.0,,-220.0,,,,-111.0,104.9,-217.8,22.3,137.0,,-105.8,,,-158.1,,False,,,,False,False,False,True,False,,False,,,False
37079,92,30.0,,46.0,,,,13.0,84.6,4.5,139.4,82.0,,,,,16.6,-62.0,,-46.0,,,,-79.0,-7.4,-87.5,47.4,-10.0,,,,,-75.4,,True,,,,False,True,False,True,True,,,,,False
37081,1609,1095.0,,1524.0,,,,2014.0,1971.2,684.5,2476.4,1560.0,,667.0,,,1356.7,-514.0,,-85.0,,,,405.0,362.2,-924.5,867.4,-49.0,,-942.0,,,-252.3,,True,,,,True,True,False,False,True,,False,,,True
37083,254,72.0,,135.0,,,,117.0,201.1,0.3,191.2,141.0,,,,,7.2,-182.0,,-119.0,,,,-137.0,-52.9,-253.7,-62.8,-113.0,,,,,-246.8,,True,,,,True,True,False,True,True,,,,,False
37085,319,282.0,,345.0,,,,324.0,383.0,194.5,684.1,364.0,,376.0,,,266.3,-37.0,,26.0,,,,5.0,64.0,-124.5,365.1,45.0,,57.0,,,-52.7,,True,,,,True,False,False,False,False,,False,,,False
37087,136,36.0,,52.0,,,,50.0,95.3,13.1,,51.0,,,,,45.1,-100.0,,-84.0,,,,-86.0,-40.7,-122.9,,-85.0,,,,,-90.9,,True,,,,True,True,False,,True,,,,,True
37089,592,387.0,,650.0,,,,363.0,460.5,316.1,569.6,407.0,,325.7,,,670.4,-205.0,,58.0,,,,-229.0,-131.5,-275.9,-22.4,-185.0,,-266.3,,,78.4,,True,,,,False,True,False,True,True,,False,,,True
37091,75,27.0,,11.0,,,,18.0,80.0,6.5,30.2,74.0,,,,,94.3,-48.0,,-64.0,,,,-57.0,5.0,-68.5,-44.8,-1.0,,,,,19.3,,False,,,,False,True,False,True,True,,,,,True
37093,222,111.0,,169.0,,,,530.0,180.0,43.3,166.4,197.0,,,,,100.0,-111.0,,-53.0,,,,308.0,-42.0,-178.7,-55.6,-25.0,,,,,-122.0,,True,,,,False,True,False,True,True,,,,,False
37095,19,12.0,,0.0,,,,3.0,32.4,2.1,,4.0,,,,,8.1,-7.0,,-19.0,,,,-16.0,13.4,-16.9,,-15.0,,,,,-10.9,,False,,,,False,False,False,,False,,,,,False
37097,672,486.0,,1675.0,,,,983.0,479.2,303.5,1434.6,520.0,,276.7,,,450.0,-186.0,,1003.0,,,,311.0,-192.8,-368.5,762.6,-152.0,,-395.3,,,-222.0,,False,,,,False,False,False,False,True,,False,,,False
37099,219,108.0,,346.0,,,,65.0,138.9,27.9,108.1,94.0,,,,,64.2,-111.0,,127.0,,,,-154.0,-80.1,-191.1,-110.9,-125.0,,,,,-154.8,,False,,,,False,True,False,True,False,,,,,False
37101,925,1017.0,,1746.0,,,,1388.0,996.4,402.7,1806.0,1034.0,,1058.0,,,715.7,92.0,,821.0,,,,463.0,71.4,-522.3,881.0,109.0,,133.0,,,-209.3,,False,,,,False,True,False,False,False,,False,,,False
37103,12,12.0,,0.0,,,,3.0,15.9,3.1,,,,,,,2.5,0.0,,-12.0,,,,-9.0,3.9,-8.9,,,,,,,-9.5,,False,,,,False,False,False,,,,,,,False
37105,205,264.0,,259.0,,,,400.0,310.1,55.0,393.7,377.0,,280.4,,,92.7,59.0,,54.0,,,,195.0,105.1,-150.0,188.7,172.0,,75.4,,,-112.3,,True,,,,False,False,False,False,False,,False,,,False
37107,106,66.0,,50.0,,,,170.0,202.9,9.6,164.5,,,71.5,,,34.7,-40.0,,-56.0,,,,64.0,96.9,-96.4,58.5,,,-34.5,,,-71.3,,False,,,,False,False,False,False,,,True,,,False
37109,361,189.0,,355.0,,,,649.0,352.2,75.8,502.1,189.0,,,,,302.8,-172.0,,-6.0,,,,288.0,-8.8,-285.2,141.1,-172.0,,,,,-58.2,,True,,,,False,True,False,True,False,,,,,True
37111,194,132.0,,331.0,,,,262.0,175.8,59.8,280.2,157.0,,,,,210.4,-62.0,,137.0,,,,68.0,-18.2,-134.2,86.2,-37.0,,,,,16.4,,False,,,,False,True,False,False,True,,,,,True
37113,140,66.0,,147.0,,,,61.0,129.1,3.1,144.3,,,,,,16.1,-74.0,,7.0,,,,-79.0,-10.9,-136.9,4.3,,,,,,-123.9,,True,,,,False,True,False,True,,,,,,False
37115,18,9.0,,0.0,,,,3.0,24.5,2.0,,2.0,,,,,5.8,-9.0,,-18.0,,,,-15.0,6.5,-16.0,,-16.0,,,,,-12.2,,False,,,,False,True,False,,False,,,,,False
37117,67,54.0,,83.0,,,,21.0,121.2,13.3,107.7,74.0,,,,,42.2,-13.0,,16.0,,,,-46.0,54.2,-53.7,40.7,7.0,,,,,-24.8,,False,,,,False,False,False,False,True,,,,,False
37119,6505,6867.0,,10669.0,,,,8183.0,3715.5,6671.5,10553.2,7396.0,,3922.2,,,7959.1,362.0,,4164.0,,,,1678.0,-2789.5,166.5,4048.2,891.0,,-2582.8,,,1454.1,,False,,,,False,False,True,False,False,,False,,,False
37121,43,48.0,,0.0,,,,12.0,50.1,8.2,,44.0,,,,,228.1,5.0,,-43.0,,,,-31.0,7.1,-34.8,,1.0,,,,,185.1,,False,,,,False,False,False,,True,,,,,False
37123,175,117.0,,227.0,,,,100.0,191.3,40.1,227.7,176.0,,,,,110.4,-58.0,,52.0,,,,-75.0,16.3,-134.9,52.7,1.0,,,,,-64.6,,True,,,,False,True,False,True,True,,,,,False
37125,260,303.0,,453.0,,,,443.0,383.2,189.7,585.8,308.0,,251.5,,,456.7,43.0,,193.0,,,,183.0,123.2,-70.3,325.8,48.0,,-8.5,,,196.7,,False,,,,False,False,False,False,False,,True,,,False
37127,331,333.0,,437.0,,,,170.0,354.4,107.8,659.6,277.0,,,,,209.6,2.0,,106.0,,,,-161.0,23.4,-223.2,328.6,-54.0,,,,,-121.4,,False,,,,False,False,False,False,False,,,,,False
37129,946,870.0,,2628.0,,,,2155.0,745.7,241.5,1993.5,854.0,,,,,419.2,-76.0,,1682.0,,,,1209.0,-200.3,-704.5,1047.5,-92.0,,,,,-526.8,,False,,,,False,False,False,False,False,,,,,False
37131,78,18.0,,25.0,,,,6.0,33.2,0.7,39.6,,,,,,2.2,-60.0,,-53.0,,,,-72.0,-44.8,-77.3,-38.4,,,,,,-75.8,,True,,,,False,True,False,True,,,,,,False
37133,452,234.0,,569.0,,,,174.0,364.2,155.8,718.0,243.0,,,,,402.0,-218.0,,117.0,,,,-278.0,-87.8,-296.2,266.0,-209.0,,,,,-50.0,,True,,,,False,True,False,False,True,,,,,True
37135,382,477.0,,1208.0,,,,1494.0,474.9,713.3,742.9,512.0,,630.0,,,1044.8,95.0,,826.0,,,,1112.0,92.9,331.3,360.9,130.0,,248.0,,,662.8,,False,,,,False,True,False,False,False,,False,,,False
37137,29,21.0,,9.0,,,,12.0,27.1,2.7,,20.0,,,,,67.3,-8.0,,-20.0,,,,-17.0,-1.9,-26.3,,-9.0,,,,,38.3,,False,,,,False,True,False,,False,,,,,False
37139,86,60.0,,202.0,,,,37.0,137.9,11.0,185.4,104.0,,,,,46.2,-26.0,,116.0,,,,-49.0,51.9,-75.0,99.4,18.0,,,,,-39.8,,False,,,,False,False,False,False,True,,,,,False
37141,261,222.0,,521.0,,,,78.0,258.9,43.6,506.1,193.0,,,,,197.6,-39.0,,260.0,,,,-183.0,-2.1,-217.4,245.1,-68.0,,,,,-63.4,,False,,,,False,True,False,False,False,,,,,False
37143,21,3.0,,0.0,,,,7.0,20.7,3.1,,,,,,,2.5,-18.0,,-21.0,,,,-14.0,-0.3,-17.9,,,,,,,-18.5,,False,,,,True,True,True,,,,,,,False
37145,54,33.0,,56.0,,,,12.0,98.5,4.8,100.7,55.0,,,,,30.2,-21.0,,2.0,,,,-42.0,44.5,-49.2,46.7,1.0,,,,,-23.8,,True,,,,False,False,False,False,True,,,,,False
37147,688,405.0,,885.0,,,,524.0,709.5,263.4,785.0,467.0,,223.3,,,686.3,-283.0,,197.0,,,,-164.0,21.5,-424.6,97.0,-221.0,,-464.7,,,-1.7,,True,,,,True,True,False,True,True,,False,,,True
