,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48189,175,123.0,,178.0,142.0,,,,,,114.0,113.3,214.3,196.8,18.8,229.0,,,,,,,71.7,,-52.0,,3.0,-33.0,,,,,,-61.0,-61.7,39.3,21.8,-156.2,54.0,,,,,,,-103.3,,,True,True,,,,,,False,False,True,True,False,False,,,,,,,False,
48191,4,0.0,,0.0,0.0,,,,,,2.0,1.4,0.0,0.0,,0.0,,,,,,,0.0,,-4.0,,-4.0,-4.0,,,,,,-2.0,-2.6,-4.0,-4.0,,-4.0,,,,,,,-4.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,False,
48193,12,9.0,,10.0,0.0,,,,,,6.0,7.4,8.1,11.7,,16.0,,,,,,,2.3,,-3.0,,-2.0,-12.0,,,,,,-6.0,-4.6,-3.9,-0.3,,4.0,,,,,,,-9.7,,,True,False,,,,,,False,False,False,True,,False,,,,,,,False,
48195,4,8.0,,5.0,0.0,,,,,,2.0,5.2,3.2,4.1,,12.0,,,,,,,13.8,,4.0,,1.0,-4.0,,,,,,-2.0,1.2,-0.8,0.1,,8.0,,,,,,,9.8,,,True,False,,,,,,True,True,True,True,,False,,,,,,,False,
48197,5,1.0,,0.0,0.0,,,,,,3.0,1.9,0.2,0.0,,0.0,,,,,,,0.9,,-4.0,,-5.0,-5.0,,,,,,-2.0,-3.1,-4.8,-5.0,,-5.0,,,,,,,-4.1,,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,
48199,158,120.0,44.4,80.0,200.0,,,,,,134.0,29.2,49.1,71.9,120.5,167.0,,,,,,,34.3,,-38.0,-113.6,-78.0,42.0,,,,,,-24.0,-128.8,-108.9,-86.1,-37.5,9.0,,,,,,,-123.7,,False,False,False,,,,,,True,False,False,False,True,True,,,,,,,False,
48201,9326,10843.0,9657.6,10127.0,10813.0,,,,,,11620.0,9891.0,9021.5,10086.2,7872.9,11882.0,,,10591.0,10520.0,,,9742.2,,1517.0,331.6,801.0,1487.0,,,,,,2294.0,565.0,-304.5,760.2,-1453.1,2556.0,,,1265.0,1194.0,,,416.2,,True,True,True,,,,,,False,True,True,True,True,False,,,True,True,,,True,
48203,58,103.0,35.5,69.0,158.0,,,,,,154.0,80.5,33.2,65.4,57.1,109.0,,,74.8,,,,80.0,,45.0,-22.5,11.0,100.0,,,,,,96.0,22.5,-24.8,7.4,-0.9,51.0,,,16.8,,,,22.0,,True,True,False,,,,,,False,True,True,True,True,False,,,True,,,,True,
48205,14,12.0,,10.0,0.0,,,,,,5.0,8.5,7.1,9.7,,18.0,,,,,,,21.7,,-2.0,,-4.0,-14.0,,,,,,-9.0,-5.5,-6.9,-4.3,,4.0,,,,,,,7.7,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
48207,6,18.0,,9.0,0.0,,,,,,8.0,4.7,1.3,7.1,,33.0,,,,,,,0.0,,12.0,,3.0,-6.0,,,,,,2.0,-1.3,-4.7,1.1,,27.0,,,,,,,-6.0,,,True,True,,,,,,True,True,True,True,,False,,,,,,,True,
48209,268,331.0,760.9,280.0,261.0,,,,,,828.0,307.4,244.4,249.6,366.8,,,,264.8,308.0,,,153.8,,63.0,492.9,12.0,-7.0,,,,,,560.0,39.4,-23.6,-18.4,98.8,,,,-3.2,40.0,,,-114.2,,False,True,True,,,,,,False,True,True,True,False,,,,True,True,,,False,
48211,11,3.0,,2.0,0.0,,,,,,3.0,4.6,1.6,0.6,,6.0,,,,,,,2.8,,-8.0,,-9.0,-11.0,,,,,,-8.0,-6.4,-9.4,-10.4,,-5.0,,,,,,,-8.2,,,False,False,,,,,,False,True,False,False,,True,,,,,,,False,
48213,120,124.0,56.4,87.0,204.0,,,,,,146.0,101.6,52.6,83.1,96.1,181.0,,,,,,,97.8,,4.0,-63.6,-33.0,84.0,,,,,,26.0,-18.4,-67.4,-36.9,-23.9,61.0,,,,,,,-22.2,,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
48215,4210,3609.0,3162.4,5584.0,7543.0,,,,,,6714.0,2998.9,6136.5,5515.3,2265.5,5377.0,,,5232.6,7556.0,,,3580.2,,-601.0,-1047.6,1374.0,3333.0,,,,,,2504.0,-1211.1,1926.5,1305.3,-1944.5,1167.0,,,1022.6,3346.0,,,-629.8,,False,False,False,,,,,,False,False,False,False,False,False,,,False,False,,,False,
48217,70,51.0,,51.0,88.0,,,,,,46.0,45.1,50.0,53.1,36.9,74.0,,,,,,,14.7,,-19.0,,-19.0,18.0,,,,,,-24.0,-24.9,-20.0,-16.9,-33.1,4.0,,,,,,,-55.3,,,False,True,,,,,,False,False,False,True,False,True,,,,,,,False,
48219,32,20.0,,17.0,42.0,,,,,,30.0,20.6,11.8,19.0,15.5,29.0,,,,,,,21.9,,-12.0,,-15.0,10.0,,,,,,-2.0,-11.4,-20.2,-13.0,-16.5,-3.0,,,,,,,-10.1,,,False,True,,,,,,True,True,False,False,False,True,,,,,,,True,
48221,62,61.0,26.4,43.0,68.0,,,,,,52.0,51.0,19.8,46.9,69.1,84.0,,,,,,,38.4,,-1.0,-35.6,-19.0,6.0,,,,,,-10.0,-11.0,-42.2,-15.1,7.1,22.0,,,,,,,-23.6,,False,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
48223,25,45.0,,36.0,50.0,,,,,,63.0,33.2,35.4,26.2,28.8,54.0,,,,,,,65.1,,20.0,,11.0,25.0,,,,,,38.0,8.2,10.4,1.2,3.8,29.0,,,,,,,40.1,,,True,False,,,,,,False,True,True,True,True,False,,,,,,,False,
48225,33,27.0,,23.0,10.0,,,,,,49.0,22.2,15.9,25.9,6.1,35.0,,,,,,,27.8,,-6.0,,-10.0,-23.0,,,,,,16.0,-10.8,-17.1,-7.1,-26.9,2.0,,,,,,,-5.2,,,False,False,,,,,,False,False,False,False,False,True,,,,,,,True,
48227,36,23.0,,18.0,0.0,,,,,,127.0,32.4,11.8,18.1,,30.0,,,,,,,29.8,,-13.0,,-18.0,-36.0,,,,,,91.0,-3.6,-24.2,-17.9,,-6.0,,,,,,,-6.2,,,False,False,,,,,,False,True,False,False,,True,,,,,,,True,
48229,1,1.0,,1.0,0.0,,,,,,1.0,1.5,1.1,0.0,,,,,,,,,0.8,,0.0,,0.0,-1.0,,,,,,0.0,0.5,0.1,-1.0,,,,,,,,,-0.2,,,True,False,,,,,,True,False,False,False,,,,,,,,,False,
48231,114,126.0,155.5,123.0,123.0,,,,,,213.0,95.4,97.6,145.0,161.8,183.0,,,,,,,107.6,,12.0,41.5,9.0,9.0,,,,,,99.0,-18.6,-16.4,31.0,47.8,69.0,,,,,,,-6.4,,False,True,True,,,,,,False,False,False,False,False,False,,,,,,,True,
48233,14,18.0,,13.0,8.0,,,,,,13.0,16.5,10.0,9.7,,24.0,,,,,,,38.6,,4.0,,-1.0,-6.0,,,,,,-1.0,2.5,-4.0,-4.3,,10.0,,,,,,,24.6,,,True,False,,,,,,True,True,True,False,,False,,,,,,,False,
48235,3,1.0,,0.0,0.0,,,,,,1.0,3.2,0.1,0.0,,0.0,,,,,,,0.7,,-2.0,,-3.0,-3.0,,,,,,-2.0,0.2,-2.9,-3.0,,-3.0,,,,,,,-2.3,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
48237,10,2.0,,1.0,0.0,,,,,,6.0,2.5,0.7,0.2,,,,,,,,,0.6,,-8.0,,-9.0,-10.0,,,,,,-4.0,-7.5,-9.3,-9.8,,,,,,,,,-9.4,,,False,False,,,,,,True,True,False,False,,,,,,,,,False,
48239,55,85.0,,62.0,0.0,,,,,,48.0,28.6,,38.3,17.0,126.0,,,,,,,420.4,,30.0,,7.0,-55.0,,,,,,-7.0,-26.4,,-16.7,-38.0,71.0,,,,,,,365.4,,,True,False,,,,,,True,True,,True,False,False,,,,,,,False,
48241,162,22.0,,14.0,9.0,,,,,,81.0,18.4,9.8,10.8,,30.0,,,,,,,14.1,,-140.0,,-148.0,-153.0,,,,,,-81.0,-143.7,-152.2,-151.2,,-132.0,,,,,,,-147.9,,,False,False,,,,,,True,False,False,False,,True,,,,,,,False,
48243,2,1.0,,1.0,0.0,,,,,,0.0,3.2,,0.0,,,,,,,,,0.5,,-1.0,,-1.0,-2.0,,,,,,-2.0,1.2,,-2.0,,,,,,,,,-1.5,,,False,False,,,,,,False,False,,False,,,,,,,,,False,
48245,625,723.0,913.8,721.0,826.0,,,,,,879.0,583.7,603.3,595.6,651.7,1005.0,,,756.0,928.0,,,549.9,,98.0,288.8,96.0,201.0,,,,,,254.0,-41.3,-21.7,-29.4,26.7,380.0,,,131.0,303.0,,,-75.1,,False,True,False,,,,,,False,True,True,True,True,False,,,False,False,,,True,
48247,4,10.0,,6.0,0.0,,,,,,24.0,7.0,3.9,3.0,,12.0,,,,,,,1.8,,6.0,,2.0,-4.0,,,,,,20.0,3.0,-0.1,-1.0,,8.0,,,,,,,-2.2,,,True,True,,,,,,False,True,True,True,,False,,,,,,,True,
48249,108,138.0,,99.0,235.0,,,,,,269.0,85.1,74.7,84.1,56.5,178.0,,,,,,,119.5,,30.0,,-9.0,127.0,,,,,,161.0,-22.9,-33.3,-23.9,-51.5,70.0,,,,,,,11.5,,,True,False,,,,,,False,True,False,True,False,False,,,,,,,True,
48251,261,185.0,249.3,186.0,179.0,,,,,,258.0,147.1,48.1,125.4,262.0,257.0,,,,386.0,,,97.3,,-76.0,-11.7,-75.0,-82.0,,,,,,-3.0,-113.9,-212.9,-135.6,1.0,-4.0,,,,125.0,,,-163.7,,True,True,False,,,,,,True,False,False,False,True,True,,,,False,,,False,
48253,18,37.0,,19.0,0.0,,,,,,101.0,1.2,8.4,12.4,0.5,,,,,,,,49.9,,19.0,,1.0,-18.0,,,,,,83.0,-16.8,-9.6,-5.6,-17.5,,,,,,,,31.9,,,True,True,,,,,,False,True,True,True,True,,,,,,,,False,
48255,54,72.0,,62.0,0.0,,,,,,75.0,22.1,77.6,35.8,6.2,124.0,,,,,,,511.5,,18.0,,8.0,-54.0,,,,,,21.0,-31.9,23.6,-18.2,-47.8,70.0,,,,,,,457.5,,,True,False,,,,,,False,False,False,False,False,False,,,,,,,False,
48257,218,251.0,296.2,197.0,254.0,,,,,,283.0,92.9,146.6,191.6,248.1,347.0,,,,197.0,,,178.4,,33.0,78.2,-21.0,36.0,,,,,,65.0,-125.1,-71.4,-26.4,30.1,129.0,,,,-21.0,,,-39.6,,False,True,False,,,,,,False,False,False,True,True,False,,,,True,,,False,
48259,22,14.0,,11.0,21.0,,,,,,71.0,19.7,5.4,12.8,23.2,18.0,,,,,,,24.9,,-8.0,,-11.0,-1.0,,,,,,49.0,-2.3,-16.6,-9.2,1.2,-4.0,,,,,,,2.9,,,False,True,,,,,,False,True,False,False,True,True,,,,,,,True,
48261,1,2.0,,1.0,0.0,,,,,,0.0,1.4,,0.0,,0.0,,,,,,,0.7,,1.0,,0.0,-1.0,,,,,,-1.0,0.4,,-1.0,,-1.0,,,,,,,-0.3,,,True,False,,,,,,False,True,,True,,False,,,,,,,True,
48263,0,2.0,,1.0,0.0,,,,,,0.0,2.2,,0.0,,0.0,,,,,,,22.4,,2.0,,1.0,0.0,,,,,,0.0,2.2,,0.0,,0.0,,,,,,,22.4,,,True,True,,,,,,True,False,,True,,True,,,,,,,False,
48265,82,99.0,38.1,75.0,133.0,,,,,,131.0,57.2,59.9,65.7,58.2,85.0,,,,,,,155.9,,17.0,-43.9,-7.0,51.0,,,,,,49.0,-24.8,-22.1,-16.3,-23.8,3.0,,,,,,,73.9,,False,True,False,,,,,,False,False,False,True,False,True,,,,,,,False,
48267,2,2.0,,1.0,0.0,,,,,,3.0,5.7,0.5,0.0,,0.0,,,,,,,2.0,,0.0,,-1.0,-2.0,,,,,,1.0,3.7,-1.5,-2.0,,-2.0,,,,,,,0.0,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
48269,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
48271,10,1.0,,0.0,0.0,,,,,,8.0,2.6,0.1,0.0,,0.0,,,,,,,0.7,,-9.0,,-10.0,-10.0,,,,,,-2.0,-7.4,-9.9,-10.0,,-10.0,,,,,,,-9.3,,,False,False,,,,,,True,True,False,False,,False,,,,,,,False,
48273,37,104.0,,88.0,202.0,,,,,,203.0,61.1,85.5,75.2,20.0,127.0,,,,,,,142.1,,67.0,,51.0,165.0,,,,,,166.0,24.1,48.5,38.2,-17.0,90.0,,,,,,,105.1,,,True,False,,,,,,False,True,True,True,True,False,,,,,,,False,
48275,27,11.0,,6.0,0.0,,,,,,5.0,7.6,0.9,4.8,,,,,,,,,36.3,,-16.0,,-21.0,-27.0,,,,,,-22.0,-19.4,-26.1,-22.2,,,,,,,,,9.3,,,False,False,,,,,,False,False,False,False,,,,,,,,,True,
48277,82,63.0,,57.0,72.0,,,,,,96.0,76.5,46.1,62.9,73.5,85.0,,,,,,,23.7,,-19.0,,-25.0,-10.0,,,,,,14.0,-5.5,-35.9,-19.1,-8.5,3.0,,,,,,,-58.3,,,False,True,,,,,,True,True,False,False,True,True,,,,,,,False,
48279,57,43.0,,31.0,0.0,,,,,,22.0,27.0,22.3,27.7,16.3,65.0,,,,,,,59.4,,-14.0,,-26.0,-57.0,,,,,,-35.0,-30.0,-34.7,-29.3,-40.7,8.0,,,,,,,2.4,,,False,False,,,,,,False,False,False,False,False,True,,,,,,,True,
48281,23,6.0,,7.0,0.0,,,,,,20.0,6.5,6.2,8.2,,11.0,,,,,,,1.0,,-17.0,,-16.0,-23.0,,,,,,-3.0,-16.5,-16.8,-14.8,,-12.0,,,,,,,-22.0,,,True,False,,,,,,True,True,True,True,,True,,,,,,,False,
48283,40,235.0,,405.0,0.0,,,,,,39.0,17.3,922.5,56.2,1.6,,,,,,,,0.0,,195.0,,365.0,-40.0,,,,,,-1.0,-22.7,882.5,16.2,-38.4,,,,,,,,-40.0,,,False,True,,,,,,True,True,False,True,True,,,,,,,,True,
48285,81,226.0,,148.0,0.0,,,,,,69.0,34.5,139.1,77.8,51.0,178.0,,,,,,,299.1,,145.0,,67.0,-81.0,,,,,,-12.0,-46.5,58.1,-3.2,-30.0,97.0,,,,,,,218.1,,,True,True,,,,,,True,True,True,True,True,True,,,,,,,False,
48287,27,25.0,,18.0,37.0,,,,,,31.0,24.5,11.8,18.6,19.3,29.0,,,,,,,12.2,,-2.0,,-9.0,10.0,,,,,,4.0,-2.5,-15.2,-8.4,-7.7,2.0,,,,,,,-14.8,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
48289,13,20.0,,16.0,0.0,,,,,,28.0,24.4,9.7,18.2,17.3,27.0,,,,,,,6.0,,7.0,,3.0,-13.0,,,,,,15.0,11.4,-3.3,5.2,4.3,14.0,,,,,,,-7.0,,,True,False,,,,,,False,False,True,True,True,False,,,,,,,True,
48291,106,119.0,117.8,116.0,126.0,,,,,,230.0,77.3,109.7,119.5,120.1,149.0,,,,,,,116.2,,13.0,11.8,10.0,20.0,,,,,,124.0,-28.7,3.7,13.5,14.1,43.0,,,,,,,10.2,,True,True,False,,,,,,False,False,True,False,False,False,,,,,,,True,
48293,31,12.0,,15.0,20.0,,,,,,36.0,19.6,10.0,22.5,22.4,23.0,,,,,,,2.5,,-19.0,,-16.0,-11.0,,,,,,5.0,-11.4,-21.0,-8.5,-8.6,-8.0,,,,,,,-28.5,,,True,True,,,,,,True,True,False,True,True,True,,,,,,,False,
48295,3,1.0,,1.0,0.0,,,,,,1.0,0.9,0.6,0.0,,,,,,,,,0.4,,-2.0,,-2.0,-3.0,,,,,,-2.0,-2.1,-2.4,-3.0,,,,,,,,,-2.6,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
48297,14,36.0,,24.0,0.0,,,,,,36.0,12.2,17.5,18.9,7.0,47.0,,,,,,,40.3,,22.0,,10.0,-14.0,,,,,,22.0,-1.8,3.5,4.9,-7.0,33.0,,,,,,,26.3,,,True,True,,,,,,False,True,True,True,True,False,,,,,,,False,
48299,24,23.0,,16.0,9.0,,,,,,22.0,8.3,9.1,14.8,,15.0,,,,,,,3.3,,-1.0,,-8.0,-15.0,,,,,,-2.0,-15.7,-14.9,-9.2,,-9.0,,,,,,,-20.7,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
48301,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,True,True,,,,,,True,True,,True,,True,,,,,,,,
48303,653,785.0,1009.7,792.0,824.0,,,,,,879.0,366.1,857.8,876.2,774.8,970.0,,,725.2,718.0,,,640.8,,132.0,356.7,139.0,171.0,,,,,,226.0,-286.9,204.8,223.2,121.8,317.0,,,72.2,65.0,,,-12.2,,False,False,False,,,,,,False,False,False,False,True,False,,,True,True,,,True,
48305,4,2.0,,3.0,0.0,,,,,,8.0,5.1,5.4,2.7,,,,,,,,,0.3,,-2.0,,-1.0,-4.0,,,,,,4.0,1.1,1.4,-1.3,,,,,,,,,-3.7,,,True,False,,,,,,False,True,True,True,,,,,,,,,False,
48307,5,7.0,,4.0,0.0,,,,,,12.0,7.8,2.3,2.5,,12.0,,,,,,,3.6,,2.0,,-1.0,-5.0,,,,,,7.0,2.8,-2.7,-2.5,,7.0,,,,,,,-1.4,,,True,False,,,,,,False,False,False,False,,False,,,,,,,True,
48309,675,768.0,649.5,720.0,646.0,,,,,,588.0,454.2,653.9,727.8,656.5,985.0,,,667.8,798.0,,,540.8,,93.0,-25.5,45.0,-29.0,,,,,,-87.0,-220.8,-21.1,52.8,-18.5,310.0,,,-7.2,123.0,,,-134.2,,True,True,True,,,,,,True,False,True,True,True,False,,,True,False,,,False,
48311,5,1.0,,2.0,0.0,,,,,,0.0,1.0,,3.0,,,,,,,,,0.0,,-4.0,,-3.0,-5.0,,,,,,-5.0,-4.0,,-2.0,,,,,,,,,-5.0,,,True,False,,,,,,False,False,,True,,,,,,,,,False,
48313,65,68.0,,54.0,94.0,,,,,,47.0,25.0,45.0,50.2,16.9,70.0,,,,,,,14.1,,3.0,,-11.0,29.0,,,,,,-18.0,-40.0,-20.0,-14.8,-48.1,5.0,,,,,,,-50.9,,,False,False,,,,,,False,False,False,False,False,False,,,,,,,False,
48315,45,34.0,,18.0,0.0,,,,,,10.0,8.8,7.8,11.5,,18.0,,,,,,,14.0,,-11.0,,-27.0,-45.0,,,,,,-35.0,-36.2,-37.2,-33.5,,-27.0,,,,,,,-31.0,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
48317,10,7.0,,4.0,0.0,,,,,,7.0,4.6,2.6,3.6,,12.0,,,,,,,7.7,,-3.0,,-6.0,-10.0,,,,,,-3.0,-5.4,-7.4,-6.4,,2.0,,,,,,,-2.3,,,False,False,,,,,,False,False,False,False,,True,,,,,,,True,
48319,0,3.0,,2.0,0.0,,,,,,4.0,0.3,2.5,0.2,,6.0,,,,,,,3.2,,3.0,,2.0,0.0,,,,,,4.0,0.3,2.5,0.2,,6.0,,,,,,,3.2,,,True,True,,,,,,False,True,True,True,,False,,,,,,,False,
48321,114,104.0,,97.0,170.0,,,,,,188.0,29.6,88.2,100.0,63.2,121.0,,,,,,,189.6,,-10.0,,-17.0,56.0,,,,,,74.0,-84.4,-25.8,-14.0,-50.8,7.0,,,,,,,75.6,,,False,False,,,,,,False,False,False,False,False,True,,,,,,,False,
48323,379,285.0,201.2,385.0,478.0,,,,,,611.0,212.2,457.2,413.9,173.6,507.0,,,,,,,746.2,,-94.0,-177.8,6.0,99.0,,,,,,232.0,-166.8,78.2,34.9,-205.4,128.0,,,,,,,367.2,,False,True,False,,,,,,False,False,True,True,False,False,,,,,,,False,
48325,54,149.0,69.6,113.0,189.0,,,,,,232.0,44.2,117.0,72.2,49.3,213.0,,,,,,,1160.7,,95.0,15.6,59.0,135.0,,,,,,178.0,-9.8,63.0,18.2,-4.7,159.0,,,,,,,1106.7,,True,True,False,,,,,,False,True,True,True,True,False,,,,,,,False,
48327,1,1.0,,1.0,0.0,,,,,,2.0,3.7,,0.0,,,,,,,,,0.4,,0.0,,0.0,-1.0,,,,,,1.0,2.7,,-1.0,,,,,,,,,-0.6,,,True,False,,,,,,False,False,,False,,,,,,,,,False,
48329,418,283.0,361.8,247.0,342.0,,,,,,854.0,227.4,219.7,234.8,290.1,391.0,,,232.0,272.0,,,282.5,,-135.0,-56.2,-171.0,-76.0,,,,,,436.0,-190.6,-198.3,-183.2,-127.9,-27.0,,,-186.0,-146.0,,,-135.5,,True,False,True,,,,,,False,False,False,False,True,True,,,False,False,,,False,
48331,56,68.0,,49.0,109.0,,,,,,47.0,36.4,34.0,44.5,41.1,99.0,,,,,,,102.7,,12.0,,-7.0,53.0,,,,,,-9.0,-19.6,-22.0,-11.5,-14.9,43.0,,,,,,,46.7,,,True,False,,,,,,True,False,False,True,False,False,,,,,,,False,
48333,6,0.0,,0.0,0.0,,,,,,1.0,5.6,0.2,0.0,,0.0,,,,,,,0.0,,-6.0,,-6.0,-6.0,,,,,,-5.0,-0.4,-5.8,-6.0,,-6.0,,,,,,,-6.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,True,
48335,14,2.0,,5.0,0.0,,,,,,15.0,5.3,6.6,7.3,,,,,,,,,0.3,,-12.0,,-9.0,-14.0,,,,,,1.0,-8.7,-7.4,-6.7,,,,,,,,,-13.7,,,True,False,,,,,,True,True,True,True,,,,,,,,,False,
48337,10,9.0,,5.0,0.0,,,,,,19.0,4.8,2.8,3.8,,12.0,,,,,,,14.7,,-1.0,,-5.0,-10.0,,,,,,9.0,-5.2,-7.2,-6.2,,2.0,,,,,,,4.7,,,False,False,,,,,,False,False,False,False,,False,,,,,,,False,
48339,876,1714.0,828.0,1407.0,2001.0,,,,,,1431.0,453.0,1818.6,833.2,1407.7,2378.0,,,1465.8,1220.0,,,1575.7,,838.0,-48.0,531.0,1125.0,,,,,,555.0,-423.0,942.6,-42.8,531.7,1502.0,,,589.8,344.0,,,699.7,,True,True,False,,,,,,True,True,False,True,True,False,,,True,True,,,True,
48341,38,24.0,,17.0,0.0,,,,,,45.0,19.9,9.0,17.8,3.9,88.0,,,,,,,27.7,,-14.0,,-21.0,-38.0,,,,,,7.0,-18.1,-29.0,-20.2,-34.1,50.0,,,,,,,-10.3,,,False,False,,,,,,True,False,False,False,False,False,,,,,,,True,
48343,14,15.0,,10.0,13.0,,,,,,11.0,13.3,6.3,7.4,,18.0,,,,,,,12.8,,1.0,,-4.0,-1.0,,,,,,-3.0,-0.7,-7.7,-6.6,,4.0,,,,,,,-1.2,,,False,False,,,,,,False,True,False,False,,False,,,,,,,False,
48345,2,0.0,,0.0,0.0,,,,,,1.0,0.9,0.0,0.0,,0.0,,,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-1.0,-1.1,-2.0,-2.0,,-2.0,,,,,,,-2.0,,,False,False,,,,,,True,True,True,True,,False,,,,,,,True,
48347,203,109.0,62.5,68.0,168.0,,,,,,187.0,94.1,42.2,72.8,84.1,112.0,,,48.9,,,,68.1,,-94.0,-140.5,-135.0,-35.0,,,,,,-16.0,-108.9,-160.8,-130.2,-118.9,-91.0,,,-154.1,,,,-134.9,,False,False,True,,,,,,True,False,False,False,False,True,,,False,,,,False,
48349,110,129.0,,110.0,161.0,,,,,,130.0,150.5,97.4,103.8,99.7,161.0,,,,,,,114.6,,19.0,,0.0,51.0,,,,,,20.0,40.5,-12.6,-6.2,-10.3,51.0,,,,,,,4.6,,,True,False,,,,,,False,False,True,True,True,False,,,,,,,True,
48351,49,16.0,,8.0,0.0,,,,,,24.0,1.5,3.3,5.4,,,,,,,,,8.2,,-33.0,,-41.0,-49.0,,,,,,-25.0,-47.5,-45.7,-43.6,,,,,,,,,-40.8,,,False,False,,,,,,True,False,False,False,,,,,,,,,False,
48353,36,16.0,,18.0,0.0,,,,,,33.0,29.8,15.9,20.9,,28.0,,,,,,,43.8,,-20.0,,-18.0,-36.0,,,,,,-3.0,-6.2,-20.1,-15.1,,-8.0,,,,,,,7.8,,,True,False,,,,,,True,True,False,True,,True,,,,,,,True,
48355,1944,2735.0,2330.9,2432.0,2418.0,,,,,,4067.0,811.1,2160.2,1883.5,1316.2,2911.0,,,2290.7,3092.0,,,1273.2,,791.0,386.9,488.0,474.0,,,,,,2123.0,-1132.9,216.2,-60.5,-627.8,967.0,,,346.7,1148.0,,,-670.8,,True,True,True,,,,,,False,False,True,True,True,False,,,True,False,,,True,
48357,13,0.0,,2.0,0.0,,,,,,8.0,1.0,5.5,0.1,,,,,,,,,0.0,,-13.0,,-11.0,-13.0,,,,,,-5.0,-12.0,-7.5,-12.9,,,,,,,,,-13.0,,,True,False,,,,,,True,True,True,True,,,,,,,,,True,
48359,5,3.0,,1.0,0.0,,,,,,0.0,1.2,0.2,0.2,,,,,,,,,28.6,,-2.0,,-4.0,-5.0,,,,,,-5.0,-3.8,-4.8,-4.8,,,,,,,,,23.6,,,False,False,,,,,,False,False,False,False,,,,,,,,,False,
48361,107,222.0,105.2,135.0,386.0,,,,,,236.0,110.1,108.9,74.0,145.3,318.0,,,,,,,194.7,,115.0,-1.8,28.0,279.0,,,,,,129.0,3.1,1.9,-33.0,38.3,211.0,,,,,,,87.7,,True,True,False,,,,,,False,True,True,True,True,False,,,,,,,True,
48363,58,23.0,,15.0,7.0,,,,,,26.0,21.3,9.3,12.5,,30.0,,,,,,,8.3,,-35.0,,-43.0,-51.0,,,,,,-32.0,-36.7,-48.7,-45.5,,-28.0,,,,,,,-49.7,,,False,False,,,,,,True,False,False,False,,True,,,,,,,False,
