,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
53063,2728,5780.0,,6183.3,5730.3,5547.0,5652.0,,,,,4080.1,6006.7,,6409.9,,6471.0,,5910.8,3205.3,4814.0,,4978.0,5246.6,5627.4,4267.0,4715.0,7385.5,,,,,6856.5,5383.4,2878.0,,,5578.5,3052.0,,3455.3,3002.3,2819.0,2924.0,,,,,1352.1,3278.7,,3681.9,,3743.0,,3182.8,477.3,2086.0,,2250.0,2518.6,2899.4,1539.0,1987.0,4657.5,,,,,4128.5,2655.4,150.0,,,2850.5,,False,True,True,True,,,,,True,False,,False,,False,,False,True,True,,True,True,True,True,True,False,,,,,False,True,True,,,True
53065,131,268.0,,262.0,,291.0,217.0,,,,,155.0,299.7,,,,359.0,,237.1,173.6,290.5,,298.0,230.5,286.1,274.0,297.0,556.0,,,,,,244.8,,,,437.0,137.0,,131.0,,160.0,86.0,,,,,24.0,168.7,,,,228.0,,106.1,42.6,159.5,,167.0,99.5,155.1,143.0,166.0,425.0,,,,,,113.8,,,,306.0,,True,,False,True,,,,,True,False,,,,False,,True,True,False,,False,True,False,False,False,False,,,,,,True,,,,False
53067,627,854.0,,821.7,,809.0,1093.0,,,,,609.7,769.8,,792.1,,1130.0,,740.4,1140.4,1050.5,,654.0,898.1,1033.5,898.0,769.0,977.8,,,,,800.4,1101.1,594.0,,,1254.7,227.0,,194.7,,182.0,466.0,,,,,-17.3,142.8,,165.1,,503.0,,113.4,513.4,423.5,,27.0,271.1,406.5,271.0,142.0,350.8,,,,,173.4,474.1,-33.0,,,627.7,,True,,True,False,,,,,True,True,,True,,False,,True,False,False,,True,False,False,False,True,False,,,,,True,False,True,,,False
53069,4,12.0,,9.7,,14.0,18.0,,,,,10.0,25.7,,,,16.0,,15.6,2.7,,,11.0,12.7,15.9,12.0,17.0,27.2,,,,,,20.6,,,,9.0,8.0,,5.7,,10.0,14.0,,,,,6.0,21.7,,,,12.0,,11.6,-1.3,,,7.0,8.7,11.9,8.0,13.0,23.2,,,,,,16.6,,,,5.0,,True,,False,False,,,,,True,False,,,,False,,False,True,,,True,False,False,False,False,False,,,,,,False,,,,True
53071,703,564.0,,590.7,,492.0,448.0,,,,,294.9,523.5,,,,455.0,,464.1,297.4,555.0,,576.0,532.8,594.8,526.0,505.0,469.4,,,,,382.1,436.2,,,,699.2,-139.0,,-112.3,,-211.0,-255.0,,,,,-408.1,-179.5,,,,-248.0,,-238.9,-405.6,-148.0,,-127.0,-170.2,-108.2,-177.0,-198.0,-233.6,,,,,-320.9,-266.8,,,,-3.8,,True,,False,False,,,,,False,False,,,,False,,False,False,False,,True,False,True,False,False,False,,,,,False,False,,,,True
53073,409,504.0,,545.6,,496.0,400.0,,,,,452.3,595.5,,468.7,,587.0,,472.5,1020.5,605.0,,517.0,568.6,706.6,633.0,529.0,348.3,,,,,591.1,639.9,413.0,,,581.2,95.0,,136.6,,87.0,-9.0,,,,,43.3,186.5,,59.7,,178.0,,63.5,611.5,196.0,,108.0,159.6,297.6,224.0,120.0,-60.7,,,,,182.1,230.9,4.0,,,172.2,,False,,True,True,,,,,True,False,,True,,False,,True,False,False,,False,False,False,False,False,True,,,,,False,False,True,,,False
53075,176,192.0,,172.8,,197.0,225.0,,,,,304.7,239.6,,,,371.0,,112.7,128.4,229.0,,197.0,186.9,256.7,195.0,173.0,608.8,,,,,165.9,159.8,,,,328.4,16.0,,-3.2,,21.0,49.0,,,,,128.7,63.6,,,,195.0,,-63.3,-47.6,53.0,,21.0,10.9,80.7,19.0,-3.0,432.8,,,,,-10.1,-16.2,,,,152.4,,True,,False,False,,,,,False,False,,,,False,,False,False,False,,False,True,False,False,True,False,,,,,True,False,,,,False
53077,2371,2746.0,,2990.6,,2708.0,3176.0,,,,,2106.8,2732.5,,3487.4,,2229.0,,3264.7,1975.8,4958.5,,2737.5,2740.4,3080.7,3006.0,2583.0,2851.0,,,,,2569.3,2174.2,2461.0,,,8233.0,375.0,,619.6,,337.0,805.0,,,,,-264.2,361.5,,1116.4,,-142.0,,893.7,-395.2,2587.5,,366.5,369.4,709.7,635.0,212.0,480.0,,,,,198.3,-196.8,90.0,,,5862.0,,False,,True,False,,,,,True,True,,False,,True,,False,False,False,,True,True,False,False,True,False,,,,,True,True,True,,,False
54001,133,100.0,,87.2,,119.0,152.0,,,,,97.2,102.8,,,,166.0,,140.5,40.3,,,80.0,113.1,151.2,91.0,121.0,141.3,,,,,,94.0,,,,91.0,-33.0,,-45.8,,-14.0,19.0,,,,,-35.8,-30.2,,,,33.0,,7.5,-92.7,,,-53.0,-19.9,18.2,-42.0,-12.0,8.3,,,,,,-39.0,,,,-42.0,,False,,True,True,,,,,False,True,,,,False,,True,False,,,False,True,True,False,True,True,,,,,,False,,,,False
54003,1450,1260.0,,1282.9,,1173.0,1084.0,,,,,980.0,1541.4,,,,1173.0,,1623.2,812.0,1527.0,,1289.0,1198.7,1353.6,1513.0,1141.0,1290.8,,,,,1468.1,1384.5,,,,1469.8,-190.0,,-167.1,,-277.0,-366.0,,,,,-470.0,91.4,,,,-277.0,,173.2,-638.0,77.0,,-161.0,-251.3,-96.4,63.0,-309.0,-159.2,,,,,18.1,-65.5,,,,19.8,,True,,False,False,,,,,False,True,,,,False,,True,False,True,,True,False,True,True,False,True,,,,,True,True,,,,True
54005,213,164.0,,165.2,,159.0,167.0,,,,,154.2,169.1,,,,138.0,,150.0,97.3,,,159.0,159.2,178.0,173.0,161.0,192.8,,,,,,200.2,,,,196.9,-49.0,,-47.8,,-54.0,-46.0,,,,,-58.8,-43.9,,,,-75.0,,-63.0,-115.7,,,-54.0,-53.8,-35.0,-40.0,-52.0,-20.2,,,,,,-12.8,,,,-16.1,,True,,False,True,,,,,False,True,,,,False,,False,False,,,False,False,True,True,False,True,,,,,,True,,,,True
54007,92,50.0,,50.9,,58.0,65.0,,,,,37.4,44.2,,,,122.0,,174.1,26.7,,,59.0,43.4,58.4,69.0,70.0,82.7,,,,,,55.6,,,,30.6,-42.0,,-41.1,,-34.0,-27.0,,,,,-54.6,-47.8,,,,30.0,,82.1,-65.3,,,-33.0,-48.6,-33.6,-23.0,-22.0,-9.3,,,,,,-36.4,,,,-61.4,,True,,True,True,,,,,False,False,,,,True,,False,False,,,True,False,True,True,True,True,,,,,,True,,,,False
54009,337,368.0,,370.0,,349.0,392.0,,,,,245.3,331.2,,,,303.0,,358.7,161.8,,,445.0,339.3,384.2,448.0,335.0,241.9,,,,,,274.6,,,,449.1,31.0,,33.0,,12.0,55.0,,,,,-91.7,-5.8,,,,-34.0,,21.7,-175.2,,,108.0,2.3,47.2,111.0,-2.0,-95.1,,,,,,-62.4,,,,112.1,,False,,True,False,,,,,False,True,,,,False,,True,False,,,False,True,False,False,True,False,,,,,,False,,,,False
54011,1078,1138.0,,1132.2,,1090.0,1193.0,,,,,837.7,1466.3,,,,892.0,,1150.9,562.8,1128.0,,1115.0,1068.6,1139.0,1498.0,1015.0,896.7,,,,,1034.8,1192.5,,,,1338.5,60.0,,54.2,,12.0,115.0,,,,,-240.3,388.3,,,,-186.0,,72.9,-515.2,50.0,,37.0,-9.4,61.0,420.0,-63.0,-181.3,,,,,-43.2,114.5,,,,260.5,,True,,True,False,,,,,False,False,,,,False,,False,False,True,,True,True,False,False,False,False,,,,,True,False,,,,False
54013,22,26.0,,27.8,,27.0,30.0,,,,,22.3,63.8,,,,45.0,,13.8,20.8,,,12.0,27.2,40.8,13.0,36.0,49.1,,,,,,34.0,,,,20.7,4.0,,5.8,,5.0,8.0,,,,,0.3,41.8,,,,23.0,,-8.2,-1.2,,,-10.0,5.2,18.8,-9.0,14.0,27.1,,,,,,12.0,,,,-1.3,,False,,False,False,,,,,True,False,,,,False,,False,True,,,False,False,False,False,False,False,,,,,,False,,,,True
54015,56,82.0,,85.3,,82.0,104.0,,,,,49.1,82.7,,,,75.0,,399.2,22.8,,,188.0,65.4,77.7,119.0,74.0,75.6,,,,,,69.3,,,,107.5,26.0,,29.3,,26.0,48.0,,,,,-6.9,26.7,,,,19.0,,343.2,-33.2,,,132.0,9.4,21.7,63.0,18.0,19.6,,,,,,13.3,,,,51.5,,False,,False,False,,,,,True,False,,,,True,,False,False,,,False,True,True,False,True,True,,,,,,True,,,,False
54017,70,54.0,,54.2,,51.0,63.0,,,,,37.3,67.5,,,,69.0,,45.8,48.3,,,42.0,48.4,65.4,63.0,53.0,59.1,,,,,,49.6,,,,44.0,-16.0,,-15.8,,-19.0,-7.0,,,,,-32.7,-2.5,,,,-1.0,,-24.2,-21.7,,,-28.0,-21.6,-4.6,-7.0,-17.0,-10.9,,,,,,-20.4,,,,-26.0,,True,,False,True,,,,,False,True,,,,True,,False,False,,,False,False,True,True,False,True,,,,,,False,,,,False
54019,295,222.0,,221.7,,216.0,173.0,,,,,223.1,318.8,,,,354.0,,171.6,190.9,246.0,,207.0,254.6,274.7,257.0,212.0,307.5,,,,,,267.2,,,,264.0,-73.0,,-73.3,,-79.0,-122.0,,,,,-71.9,23.8,,,,59.0,,-123.4,-104.1,-49.0,,-88.0,-40.4,-20.3,-38.0,-83.0,12.5,,,,,,-27.8,,,,-31.0,,False,,False,False,,,,,True,True,,,,True,,False,False,True,,False,True,True,True,False,True,,,,,,True,,,,True
54021,115,52.0,,62.9,,48.0,13.0,,,,,63.3,159.7,,,,56.0,,23.1,9.5,,,99.0,74.1,81.2,67.0,56.0,50.3,,,,,,67.1,,,,10.9,-63.0,,-52.1,,-67.0,-102.0,,,,,-51.7,44.7,,,,-59.0,,-91.9,-105.5,,,-16.0,-40.9,-33.8,-48.0,-59.0,-64.7,,,,,,-47.9,,,,-104.1,,True,,False,False,,,,,True,True,,,,True,,False,False,,,True,True,True,True,True,False,,,,,,True,,,,False
54023,143,214.0,,219.2,,198.0,265.0,,,,,174.6,228.9,,,,113.0,,333.0,89.4,,,294.0,189.8,202.0,281.0,180.0,168.9,,,,,,222.9,,,,185.1,71.0,,76.2,,55.0,122.0,,,,,31.6,85.9,,,,-30.0,,190.0,-53.6,,,151.0,46.8,59.0,138.0,37.0,25.9,,,,,,79.9,,,,42.1,,False,,True,False,,,,,True,False,,,,True,,False,True,,,False,True,True,False,True,True,,,,,,False,,,,True
54025,499,422.0,,422.4,,434.0,460.0,,,,,276.4,464.0,,,,263.0,,659.2,184.8,456.0,,646.0,433.5,462.5,538.0,362.0,302.0,,,,,,405.9,,,,548.0,-77.0,,-76.6,,-65.0,-39.0,,,,,-222.6,-35.0,,,,-236.0,,160.2,-314.2,-43.0,,147.0,-65.5,-36.5,39.0,-137.0,-197.0,,,,,,-93.1,,,,49.0,,True,,True,True,,,,,False,True,,,,False,,False,False,True,,False,True,True,True,False,False,,,,,,False,,,,True
54027,340,322.0,,308.1,,282.0,390.0,,,,,197.6,284.6,,,,242.0,,522.8,112.7,,,420.0,268.8,302.8,335.0,258.0,186.3,,,,,,242.1,,,,352.1,-18.0,,-31.9,,-58.0,50.0,,,,,-142.4,-55.4,,,,-98.0,,182.8,-227.3,,,80.0,-71.2,-37.2,-5.0,-82.0,-153.7,,,,,,-97.9,,,,12.1,,False,,False,False,,,,,False,False,,,,False,,False,False,,,False,False,False,True,False,False,,,,,,False,,,,True
54029,497,650.0,,650.1,,650.0,680.0,,,,,366.4,545.7,,,,336.0,,904.8,181.8,802.5,,735.0,527.0,576.1,803.0,538.0,343.8,,,,,,532.1,,,,782.6,153.0,,153.1,,153.0,183.0,,,,,-130.6,48.7,,,,-161.0,,407.8,-315.2,305.5,,238.0,30.0,79.1,306.0,41.0,-153.2,,,,,,35.1,,,,285.6,,False,,False,False,,,,,True,True,,,,False,,False,False,False,,False,True,True,False,True,False,,,,,,True,,,,False
54031,218,232.0,,245.5,,207.0,277.0,,,,,163.8,246.0,,,,146.0,,458.1,54.8,,,224.0,194.0,229.0,301.0,186.0,135.4,,,,,,236.0,,,,223.1,14.0,,27.5,,-11.0,59.0,,,,,-54.2,28.0,,,,-72.0,,240.1,-163.2,,,6.0,-24.0,11.0,83.0,-32.0,-82.6,,,,,,18.0,,,,5.1,,False,,True,False,,,,,False,False,,,,False,,False,False,,,True,False,True,False,False,False,,,,,,False,,,,True
54033,795,594.0,,591.4,,575.0,520.0,,,,,484.4,756.2,,,,682.0,,601.7,302.2,723.0,,541.0,585.8,636.0,667.0,555.0,586.9,,,,,,517.8,,,,548.5,-201.0,,-203.6,,-220.0,-275.0,,,,,-310.6,-38.8,,,,-113.0,,-193.3,-492.8,-72.0,,-254.0,-209.2,-159.0,-128.0,-240.0,-208.1,,,,,,-277.2,,,,-246.5,,False,,False,False,,,,,False,True,,,,True,,True,False,True,,False,False,True,True,False,False,,,,,,False,,,,False
54035,228,182.0,,193.5,,184.0,170.0,,,,,179.4,155.2,,,,265.0,,177.1,68.2,,,185.0,233.0,263.3,248.0,188.0,230.0,,,,,,176.8,,,,223.7,-46.0,,-34.5,,-44.0,-58.0,,,,,-48.6,-72.8,,,,37.0,,-50.9,-159.8,,,-43.0,5.0,35.3,20.0,-40.0,2.0,,,,,,-51.2,,,,-4.3,,True,,True,False,,,,,False,False,,,,True,,False,False,,,True,True,True,True,True,True,,,,,,False,,,,True
54037,419,514.0,,518.2,,483.0,637.0,,,,,366.2,620.3,,,,450.0,,485.2,266.8,536.5,,423.0,446.1,529.8,561.0,437.0,527.2,,,,,,483.0,,,,704.0,95.0,,99.2,,64.0,218.0,,,,,-52.8,201.3,,,,31.0,,66.2,-152.2,117.5,,4.0,27.1,110.8,142.0,18.0,108.2,,,,,,64.0,,,,285.0,,False,,True,False,,,,,True,False,,,,True,,True,False,False,,True,True,False,False,True,False,,,,,,True,,,,False
54039,1391,1558.0,,1546.7,,1516.0,1693.0,,,,,1381.9,1755.5,,,,1386.0,,1741.2,819.6,1533.0,,1378.0,1559.4,1631.9,1846.0,1401.0,1751.9,,,,,1453.4,1778.7,1386.0,,,1347.0,167.0,,155.7,,125.0,302.0,,,,,-9.1,364.5,,,,-5.0,,350.2,-571.4,142.0,,-13.0,168.4,240.9,455.0,10.0,360.9,,,,,62.4,387.7,-5.0,,,-44.0,,True,,True,False,,,,,True,False,,,,True,,False,False,True,,True,False,False,False,True,False,,,,,True,False,True,,,True
54041,139,128.0,,127.1,,108.0,117.0,,,,,79.1,193.1,,,,158.0,,91.1,24.5,,,87.0,123.3,154.2,152.0,119.0,106.9,,,,,,113.6,,,,83.9,-11.0,,-11.9,,-31.0,-22.0,,,,,-59.9,54.1,,,,19.0,,-47.9,-114.5,,,-52.0,-15.7,15.2,13.0,-20.0,-32.1,,,,,,-25.4,,,,-55.1,,False,,False,False,,,,,False,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
54043,181,142.0,,140.3,,139.0,148.0,,,,,109.1,145.6,,,,148.0,,147.4,48.0,,,115.0,128.5,153.8,173.0,138.0,165.2,,,,,,135.5,,,,156.8,-39.0,,-40.7,,-42.0,-33.0,,,,,-71.9,-35.4,,,,-33.0,,-33.6,-133.0,,,-66.0,-52.5,-27.2,-8.0,-43.0,-15.8,,,,,,-45.5,,,,-24.2,,False,,False,True,,,,,False,True,,,,True,,True,False,,,False,False,True,True,False,True,,,,,,False,,,,True
54045,348,154.0,,153.7,,179.0,188.0,,,,,202.7,202.4,,,,219.0,,147.6,91.2,186.0,,171.0,194.5,195.7,176.0,178.0,293.5,,,,,,197.8,,,,195.0,-194.0,,-194.3,,-169.0,-160.0,,,,,-145.3,-145.6,,,,-129.0,,-200.4,-256.8,-162.0,,-177.0,-153.5,-152.3,-172.0,-170.0,-54.5,,,,,,-150.2,,,,-153.0,,False,,True,True,,,,,True,True,,,,True,,False,False,True,,True,True,True,True,True,True,,,,,,True,,,,True
54047,181,114.0,,116.5,,105.0,35.0,,,,,129.0,148.5,,,,113.0,,28.1,44.2,,,92.0,124.7,138.5,124.0,138.0,122.3,,,,,,114.6,,,,121.5,-67.0,,-64.5,,-76.0,-146.0,,,,,-52.0,-32.5,,,,-68.0,,-152.9,-136.8,,,-89.0,-56.3,-42.5,-57.0,-43.0,-58.7,,,,,,-66.4,,,,-59.5,,True,,False,False,,,,,True,True,,,,False,,False,False,,,False,True,True,True,True,True,,,,,,True,,,,True
54049,444,348.0,,351.0,,362.0,285.0,,,,,289.9,470.9,,,,514.0,,361.3,264.1,424.5,,353.0,377.8,437.9,380.0,348.0,421.5,,,,,,335.0,,,,400.6,-96.0,,-93.0,,-82.0,-159.0,,,,,-154.1,26.9,,,,70.0,,-82.7,-179.9,-19.5,,-91.0,-66.2,-6.1,-64.0,-96.0,-22.5,,,,,,-109.0,,,,-43.4,,True,,True,False,,,,,False,True,,,,True,,True,False,True,,True,True,True,True,False,True,,,,,,False,,,,True
54051,244,314.0,,351.9,,321.0,335.0,,,,,277.1,267.6,,,,385.0,,436.6,143.8,505.5,,230.0,288.8,336.5,308.0,313.0,297.0,,,,,,267.5,,,,534.9,70.0,,107.9,,77.0,91.0,,,,,33.1,23.6,,,,141.0,,192.6,-100.2,261.5,,-14.0,44.8,92.5,64.0,69.0,53.0,,,,,,23.5,,,,290.9,,False,,False,False,,,,,True,True,,,,False,,False,False,False,,True,True,False,True,True,True,,,,,,True,,,,False
54053,195,340.0,,334.2,,300.0,333.0,,,,,194.9,361.1,,,,304.0,,433.0,120.1,,,227.0,270.6,301.1,409.0,308.0,244.4,,,,,,366.5,,,,329.5,145.0,,139.2,,105.0,138.0,,,,,-0.1,166.1,,,,109.0,,238.0,-74.9,,,32.0,75.6,106.1,214.0,113.0,49.4,,,,,,171.5,,,,134.5,,True,,True,True,,,,,True,False,,,,True,,False,True,,,True,True,True,False,True,True,,,,,,False,,,,True
54055,829,534.0,,522.8,,553.0,896.0,,,,,424.3,685.1,,,,447.0,,554.9,245.7,475.5,,539.0,620.0,595.2,657.0,684.0,474.7,,,,,,669.4,,,,608.5,-295.0,,-306.2,,-276.0,67.0,,,,,-404.7,-143.9,,,,-382.0,,-274.1,-583.3,-353.5,,-290.0,-209.0,-233.8,-172.0,-145.0,-354.3,,,,,,-159.6,,,,-220.5,,False,,True,True,,,,,False,True,,,,False,,True,False,False,,True,True,True,True,True,False,,,,,,True,,,,True
54057,244,586.0,,574.9,,390.0,406.0,,,,,340.8,435.8,,,,319.0,,466.7,158.0,,,233.5,369.5,386.7,313.0,483.0,235.4,,,,,,547.6,,,,701.8,342.0,,330.9,,146.0,162.0,,,,,96.8,191.8,,,,75.0,,222.7,-86.0,,,-10.5,125.5,142.7,69.0,239.0,-8.6,,,,,,303.6,,,,457.8,,True,,True,True,,,,,True,True,,,,True,,True,True,,,True,True,True,True,True,True,,,,,,True,,,,False
54059,252,160.0,,154.2,,142.0,107.0,,,,,173.6,232.0,,,,164.0,,79.0,76.0,,,109.0,165.3,173.1,181.0,164.0,184.8,,,,,,211.9,,,,150.5,-92.0,,-97.8,,-110.0,-145.0,,,,,-78.4,-20.0,,,,-88.0,,-173.0,-176.1,,,-143.0,-86.7,-78.9,-71.0,-88.0,-67.2,,,,,,-40.1,,,,-101.5,,False,,False,False,,,,,True,True,,,,True,,False,False,,,False,True,True,True,True,True,,,,,,True,,,,False
54061,1039,868.0,,818.4,,913.0,1313.0,,,,,826.8,1094.8,,,,992.0,,844.6,570.8,821.0,,965.0,987.9,1116.4,1134.0,798.0,908.2,,,,,645.5,784.8,,,,960.9,-171.0,,-220.6,,-126.0,274.0,,,,,-212.2,55.8,,,,-47.0,,-194.4,-468.2,-218.0,,-74.0,-51.1,77.4,95.0,-241.0,-130.8,,,,,-393.5,-254.2,,,,-78.1,,False,,True,False,,,,,False,True,,,,True,,False,False,False,,True,True,True,True,False,True,,,,,False,False,,,,True
54063,143,100.0,,98.0,,101.0,132.0,,,,,113.9,112.3,,,,94.0,,91.6,37.3,,,141.5,106.2,117.9,138.0,103.0,160.6,,,,,,143.1,,,,77.6,-43.0,,-45.0,,-42.0,-11.0,,,,,-29.1,-30.7,,,,-49.0,,-51.4,-105.7,,,-1.5,-36.8,-25.1,-5.0,-40.0,17.6,,,,,,0.1,,,,-65.4,,False,,True,True,,,,,True,True,,,,False,,False,False,,,True,True,True,True,True,True,,,,,,True,,,,False
54065,166,210.0,,209.9,,195.0,289.0,,,,,129.4,194.5,,,,178.0,,296.5,32.7,,,299.0,195.9,245.4,258.0,175.0,126.1,,,,,,174.3,,,,230.5,44.0,,43.9,,29.0,123.0,,,,,-36.6,28.5,,,,12.0,,130.5,-133.3,,,133.0,29.9,79.4,92.0,9.0,-39.9,,,,,,8.3,,,,64.5,,True,,True,False,,,,,True,True,,,,True,,False,False,,,False,True,False,False,True,True,,,,,,True,,,,False
54067,124,176.0,,181.6,,178.0,235.0,,,,,113.4,224.2,,,,183.0,,200.0,72.5,,,170.0,167.9,199.2,203.0,174.0,206.8,,,,,,180.4,,,,121.0,52.0,,57.6,,54.0,111.0,,,,,-10.6,100.2,,,,59.0,,76.0,-51.5,,,46.0,43.9,75.2,79.0,50.0,82.8,,,,,,56.4,,,,-3.0,,False,,False,False,,,,,True,False,,,,False,,False,True,,,True,True,False,False,True,False,,,,,,False,,,,True
54069,412,402.0,,379.4,,375.0,307.0,,,,,343.3,530.7,,,,539.0,,309.3,206.0,530.5,,232.0,382.1,460.5,316.0,371.0,404.6,,,,,,412.6,,,,481.6,-10.0,,-32.6,,-37.0,-105.0,,,,,-68.7,118.7,,,,127.0,,-102.7,-206.0,118.5,,-180.0,-29.9,48.5,-96.0,-41.0,-7.4,,,,,,0.6,,,,69.6,,False,,False,False,,,,,False,False,,,,False,,False,False,False,,False,False,False,False,False,True,,,,,,True,,,,False
54071,103,80.0,,80.9,,79.0,78.0,,,,,59.8,62.7,,,,50.0,,201.5,13.2,,,255.0,80.3,95.9,100.0,67.0,46.9,,,,,,84.9,,,,222.0,-23.0,,-22.1,,-24.0,-25.0,,,,,-43.2,-40.3,,,,-53.0,,98.5,-89.8,,,152.0,-22.7,-7.1,-3.0,-36.0,-56.1,,,,,,-18.1,,,,119.0,,True,,False,False,,,,,False,False,,,,False,,False,False,,,False,True,True,True,False,False,,,,,,True,,,,False
54073,348,96.0,,97.7,,85.0,118.0,,,,,72.1,185.5,,,,66.0,,86.4,20.3,,,85.0,87.2,98.6,130.0,80.0,61.9,,,,,,122.9,,,,92.4,-252.0,,-250.3,,-263.0,-230.0,,,,,-275.9,-162.5,,,,-282.0,,-261.6,-327.7,,,-263.0,-260.8,-249.4,-218.0,-268.0,-286.1,,,,,,-225.1,,,,-255.6,,True,,False,True,,,,,False,True,,,,False,,False,False,,,False,False,True,True,False,False,,,,,,True,,,,False
54075,45,52.0,,74.1,,55.0,25.0,,,,,63.6,52.6,,,,49.0,,135.2,26.2,,,11.0,68.2,73.1,,80.0,75.8,,,,,,47.9,,,,71.5,7.0,,29.1,,10.0,-20.0,,,,,18.6,7.6,,,,4.0,,90.2,-18.8,,,-34.0,23.2,28.1,,35.0,30.8,,,,,,2.9,,,,26.5,,False,,False,False,,,,,False,False,,,,True,,False,False,,,False,False,False,,False,False,,,,,,True,,,,False
54077,523,446.0,,447.1,,446.0,447.0,,,,,311.5,553.3,,,,371.0,,600.8,165.9,579.5,,503.0,440.8,507.0,527.0,381.0,262.7,,,,,,348.6,,,,612.7,-77.0,,-75.9,,-77.0,-76.0,,,,,-211.5,30.3,,,,-152.0,,77.8,-357.1,56.5,,-20.0,-82.2,-16.0,4.0,-142.0,-260.3,,,,,,-174.4,,,,89.7,,True,,False,True,,,,,False,True,,,,False,,False,False,True,,True,False,True,True,False,False,,,,,,False,,,,False
54079,428,504.0,,508.9,,478.0,400.0,,,,,404.4,512.5,,,,467.0,,462.0,341.1,606.5,,402.0,446.3,525.5,421.0,510.0,578.9,,,,,420.5,619.3,,,,709.9,76.0,,80.9,,50.0,-28.0,,,,,-23.6,84.5,,,,39.0,,34.0,-86.9,178.5,,-26.0,18.3,97.5,-7.0,82.0,150.9,,,,,-7.5,191.3,,,,281.9,,False,,True,True,,,,,True,False,,,,True,,True,False,False,,True,True,False,True,False,False,,,,,True,False,,,,False
54081,532,472.0,,489.4,,472.0,462.0,,,,,416.6,528.7,,,,603.0,,395.9,307.4,512.5,,488.0,505.5,541.2,537.0,421.0,636.0,,,,,,688.5,,,,568.8,-60.0,,-42.6,,-60.0,-70.0,,,,,-115.4,-3.3,,,,71.0,,-136.1,-224.6,-19.5,,-44.0,-26.5,9.2,5.0,-111.0,104.0,,,,,,156.5,,,,36.8,,True,,False,False,,,,,False,True,,,,False,,False,False,True,,True,True,True,True,False,False,,,,,,False,,,,True
