,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48505,414,325.0,209.0,,,,,186.0,,1210.1,161.2,,85.0,329.0,,,,,,-89.0,-205.0,,,,,-228.0,,796.1,-252.8,,-329.0,-85.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
48507,269,130.0,158.0,,,,,123.0,,2186.2,92.1,,57.0,220.0,,,,,,-139.0,-111.0,,,,,-146.0,,1917.2,-176.9,,-212.0,-49.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
49001,0,0.0,0.0,,,,,58.0,,409.6,79.6,,,52.0,,,,,,0.0,0.0,,,,,58.0,,409.6,79.6,,,52.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49003,0,0.0,0.0,,,,,1588.0,,3538.6,933.2,,,375.0,,,,,,0.0,0.0,,,,,1588.0,,3538.6,933.2,,,375.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49005,0,0.0,51.0,,,,,3184.0,,8272.5,4077.7,,,786.0,,,,,,0.0,51.0,,,,,3184.0,,8272.5,4077.7,,,786.0,,,,,,False,,,,,False,,False,False,,,False,,,,,
49007,0,0.0,0.0,,,,,582.0,,809.8,267.4,,,191.0,,,,,,0.0,0.0,,,,,582.0,,809.8,267.4,,,191.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49009,0,0.0,0.0,,,,,35.0,,40.7,8.7,,,8.0,,,,,,0.0,0.0,,,,,35.0,,40.7,8.7,,,8.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49011,9081,11155.0,11450.0,,,,,13449.0,,9709.0,6640.3,,10868.5,11385.0,,,4109.2,,,2074.0,2369.0,,,,,4368.0,,628.0,-2440.7,,1787.5,2304.0,,,-4971.8,,,False,,,,,False,,True,False,,True,False,,,False,,
49013,0,0.0,0.0,,,,,514.0,,828.7,231.2,,,5.0,,,,,,0.0,0.0,,,,,514.0,,828.7,231.2,,,5.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49015,0,0.0,0.0,,,,,169.0,,366.7,41.9,,,72.0,,,,,,0.0,0.0,,,,,169.0,,366.7,41.9,,,72.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49017,0,0.0,0.0,,,,,32.0,,299.6,50.2,,,26.0,,,,,,0.0,0.0,,,,,32.0,,299.6,50.2,,,26.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49019,0,0.0,0.0,,,,,194.0,,365.7,91.5,,,0.0,,,,,,0.0,0.0,,,,,194.0,,365.7,91.5,,,0.0,,,,,,True,,,,,False,,False,False,,,True,,,,,
49021,0,0.0,0.0,,,,,293.0,,3522.1,1358.1,,,567.0,,,,,,0.0,0.0,,,,,293.0,,3522.1,1358.1,,,567.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49023,0,0.0,0.0,,,,,303.0,,1133.4,86.0,,,1.0,,,,,,0.0,0.0,,,,,303.0,,1133.4,86.0,,,1.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49025,0,0.0,0.0,,,,,95.0,,440.8,90.6,,,62.0,,,,,,0.0,0.0,,,,,95.0,,440.8,90.6,,,62.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49027,0,0.0,0.0,,,,,155.0,,1578.3,139.4,,,90.0,,,,,,0.0,0.0,,,,,155.0,,1578.3,139.4,,,90.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49029,0,0.0,0.0,,,,,204.0,,249.7,96.5,,,67.0,,,,,,0.0,0.0,,,,,204.0,,249.7,96.5,,,67.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49031,0,0.0,0.0,,,,,58.0,,162.3,6.2,,,11.0,,,,,,0.0,0.0,,,,,58.0,,162.3,6.2,,,11.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49033,0,0.0,0.0,,,,,98.0,,130.7,15.7,,,19.0,,,,,,0.0,0.0,,,,,98.0,,130.7,15.7,,,19.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49035,31107,42190.0,34104.0,,,,,40769.0,,33210.6,30662.4,,45369.5,42403.0,,,20468.1,,,11083.0,2997.0,,,,,9662.0,,2103.6,-444.6,,14262.5,11296.0,,,-10638.9,,,True,,,,,True,,True,True,,False,False,,,True,,
49037,381,375.0,0.0,,,,,270.0,,1193.3,230.3,,496.5,435.0,,,,,,-6.0,-381.0,,,,,-111.0,,812.3,-150.7,,115.5,54.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
49039,0,0.0,0.0,,,,,887.0,,3303.2,617.6,,,324.0,,,,,,0.0,0.0,,,,,887.0,,3303.2,617.6,,,324.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49041,0,0.0,0.0,,,,,524.0,,2673.9,327.4,,,228.0,,,,,,0.0,0.0,,,,,524.0,,2673.9,327.4,,,228.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49043,973,1130.0,1163.0,,,,,725.0,,721.2,448.4,,1043.0,945.0,,,834.5,,,157.0,190.0,,,,,-248.0,,-251.8,-524.6,,70.0,-28.0,,,-138.5,,,False,,,,,False,,False,False,,True,True,,,True,,
49045,1740,1975.0,1983.0,,,,,2156.0,,1551.3,1225.0,,2393.5,2141.0,,,755.6,,,235.0,243.0,,,,,416.0,,-188.7,-515.0,,653.5,401.0,,,-984.4,,,False,,,,,False,,True,False,,False,False,,,False,,
49047,0,0.0,0.0,,,,,705.0,,1621.5,434.0,,,392.0,,,,,,0.0,0.0,,,,,705.0,,1621.5,434.0,,,392.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49049,20416,25835.0,19752.0,,,,,21619.0,,22588.6,16538.7,,34900.5,24930.0,,,23617.7,,,5419.0,-664.0,,,,,1203.0,,2172.6,-3877.3,,14484.5,4514.0,,,3201.7,,,True,,,,,True,,True,True,,False,True,,,True,,
49051,1200,1370.0,1024.0,,,,,883.0,,2482.4,686.4,,1735.0,1300.0,,,736.3,,,170.0,-176.0,,,,,-317.0,,1282.4,-513.6,,535.0,100.0,,,-463.7,,,False,,,,,False,,False,False,,False,True,,,False,,
49053,0,0.0,0.0,,,,,688.0,,11842.0,5143.2,,,946.0,,,,,,0.0,0.0,,,,,688.0,,11842.0,5143.2,,,946.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49055,0,0.0,0.0,,,,,113.0,,316.3,61.9,,,20.0,,,,,,0.0,0.0,,,,,113.0,,316.3,61.9,,,20.0,,,,,,True,,,,,False,,False,False,,,False,,,,,
49057,0,0.0,16.0,,,,,7479.0,,6237.8,5845.1,,,1189.0,,,,,,0.0,16.0,,,,,7479.0,,6237.8,5845.1,,,1189.0,,,,,,False,,,,,False,,False,False,,,False,,,,,
50001,81,60.0,138.0,,,,,192.0,,211.3,29.2,,72.0,408.0,,,,,,-21.0,57.0,,,,,111.0,,130.3,-51.8,,-9.0,327.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
50003,255,125.0,261.0,,,,,267.0,,235.7,56.5,,183.0,420.0,,,,,,-130.0,6.0,,,,,12.0,,-19.3,-198.5,,-72.0,165.0,,,,,,True,,,,,True,,True,False,,True,False,,,,,
50005,136,155.0,343.0,,,,,191.0,,224.5,63.0,,329.5,451.0,,,,,,19.0,207.0,,,,,55.0,,88.5,-73.0,,193.5,315.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
50007,1172,825.0,1829.0,,,,,948.0,,1868.1,1544.8,,951.0,1610.0,,,984.9,,,-347.0,657.0,,,,,-224.0,,696.1,372.8,,-221.0,438.0,,,-187.1,,,False,,,,,True,,False,False,,True,False,,,True,,
50009,56,15.0,0.0,,,,,68.0,,7.6,17.7,,33.0,67.0,,,,,,-41.0,-56.0,,,,,12.0,,-48.4,-38.3,,-23.0,11.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
50011,322,150.0,401.0,,,,,216.0,,365.9,210.5,,444.0,567.0,,,,,,-172.0,79.0,,,,,-106.0,,43.9,-111.5,,122.0,245.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
50013,23,15.0,31.0,,,,,15.0,,15.1,7.4,,19.0,72.0,,,,,,-8.0,8.0,,,,,-8.0,,-7.9,-15.6,,-4.0,49.0,,,,,,False,,,,,False,,True,False,,True,False,,,,,
50015,97,180.0,393.0,,,,,110.0,,1351.1,52.1,,638.0,289.0,,,,,,83.0,296.0,,,,,13.0,,1254.1,-44.9,,541.0,192.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
50017,145,380.0,734.0,,,,,187.0,,4017.2,106.2,,2283.5,654.0,,,,,,235.0,589.0,,,,,42.0,,3872.2,-38.8,,2138.5,509.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
50019,175,225.0,456.0,,,,,127.0,,316.6,42.2,,392.0,467.0,,,,,,50.0,281.0,,,,,-48.0,,141.6,-132.8,,217.0,292.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
50021,188,180.0,394.0,,,,,90.0,,2978.7,237.9,,266.0,792.0,,,,,,-8.0,206.0,,,,,-98.0,,2790.7,49.9,,78.0,604.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
50023,345,1005.0,1497.0,,,,,366.0,,24854.6,259.2,,4145.5,1311.0,,,,,,660.0,1152.0,,,,,21.0,,24509.6,-85.8,,3800.5,966.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
50025,225,110.0,212.0,,,,,351.0,,157.2,88.8,,117.0,382.0,,,,,,-115.0,-13.0,,,,,126.0,,-67.8,-136.2,,-108.0,157.0,,,,,,True,,,,,False,,True,False,,True,False,,,,,
50027,204,95.0,177.0,,,,,139.0,,51.6,142.6,,105.0,657.0,,,,,,-109.0,-27.0,,,,,-65.0,,-152.4,-61.4,,-99.0,453.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
51001,345,175.0,131.0,,,,,232.0,,374.8,147.4,,294.0,460.0,,,131.0,,,-170.0,-214.0,,,,,-113.0,,29.8,-197.6,,-51.0,115.0,,,-214.0,,,False,,,,,True,,True,False,,True,True,,,False,,
51003,831,450.0,769.0,,,,,642.0,,416.1,806.8,,634.0,437.0,,,310.1,,,-381.0,-62.0,,,,,-189.0,,-414.9,-24.2,,-197.0,-394.0,,,-520.9,,,True,,,,,True,,False,True,,True,False,,,False,,
51005,423,185.0,130.0,,,,,172.0,,9.4,81.8,,55.0,279.0,,,,,,-238.0,-293.0,,,,,-251.0,,-413.6,-341.2,,-368.0,-144.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
51007,168,80.0,65.0,,,,,99.0,,3008.1,49.4,,56.0,111.0,,,,,,-88.0,-103.0,,,,,-69.0,,2840.1,-118.6,,-112.0,-57.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
51009,635,250.0,143.0,,,,,299.0,,228.0,165.8,,174.0,494.0,,,,,,-385.0,-492.0,,,,,-336.0,,-407.0,-469.2,,-461.0,-141.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
51011,279,155.0,144.0,,,,,136.0,,145.8,82.6,,108.0,259.0,,,,,,-124.0,-135.0,,,,,-143.0,,-133.2,-196.4,,-171.0,-20.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
51013,2802,2160.0,2774.0,,,,,1460.0,,5659.9,3266.0,,2629.0,1029.0,,,3726.3,,,-642.0,-28.0,,,,,-1342.0,,2857.9,464.0,,-173.0,-1773.0,,,924.3,,,True,,,,,False,,False,True,,True,False,,,False,,
51015,1945,795.0,1429.0,,,,,778.0,,1062.7,927.6,,893.0,1505.0,,,,,,-1150.0,-516.0,,,,,-1167.0,,-882.3,-1017.4,,-1052.0,-440.0,,,,,,True,,,,,False,,True,True,,True,True,,,,,
51017,82,75.0,0.0,,,,,56.0,,1470.3,73.8,,109.0,93.0,,,,,,-7.0,-82.0,,,,,-26.0,,1388.3,-8.2,,27.0,11.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
51019,1220,830.0,1417.0,,,,,660.0,,802.9,759.0,,682.0,1338.0,,,813.8,,,-390.0,197.0,,,,,-560.0,,-417.1,-461.0,,-538.0,118.0,,,-406.2,,,True,,,,,False,,False,False,,False,True,,,False,,
51021,320,60.0,0.0,,,,,73.0,,80.6,103.1,,36.0,119.0,,,,,,-260.0,-320.0,,,,,-247.0,,-239.4,-216.9,,-284.0,-201.0,,,,,,False,,,,,True,,True,True,,False,True,,,,,
51023,537,385.0,359.0,,,,,296.0,,550.9,320.2,,338.0,534.0,,,,,,-152.0,-178.0,,,,,-241.0,,13.9,-216.8,,-199.0,-3.0,,,,,,False,,,,,False,,True,False,,False,True,,,,,
51025,136,35.0,25.0,,,,,122.0,,17.5,55.6,,21.0,174.0,,,,,,-101.0,-111.0,,,,,-14.0,,-118.5,-80.4,,-115.0,38.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
51027,337,255.0,288.0,,,,,269.0,,1134.3,123.3,,243.0,369.0,,,,,,-82.0,-49.0,,,,,-68.0,,797.3,-213.7,,-94.0,32.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
51029,430,120.0,66.0,,,,,136.0,,1.4,155.0,,69.0,236.0,,,,,,-310.0,-364.0,,,,,-294.0,,-428.6,-275.0,,-361.0,-194.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
51031,894,490.0,577.0,,,,,512.0,,476.6,443.2,,457.0,897.0,,,,,,-404.0,-317.0,,,,,-382.0,,-417.4,-450.8,,-437.0,3.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
51033,437,235.0,317.0,,,,,198.0,,487.6,244.5,,557.0,329.0,,,,,,-202.0,-120.0,,,,,-239.0,,50.6,-192.5,,120.0,-108.0,,,,,,True,,,,,False,,True,True,,True,True,,,,,
51035,590,475.0,652.0,,,,,412.0,,377.0,482.6,,517.0,678.0,,,,,,-115.0,62.0,,,,,-178.0,,-213.0,-107.4,,-73.0,88.0,,,,,,True,,,,,False,,False,True,,True,True,,,,,
51036,51,90.0,66.0,,,,,42.0,,245.9,12.8,,72.0,96.0,,,,,,39.0,15.0,,,,,-9.0,,194.9,-38.2,,21.0,45.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
51037,84,75.0,34.0,,,,,99.0,,17.7,36.7,,84.0,163.0,,,,,,-9.0,-50.0,,,,,15.0,,-66.3,-47.3,,0.0,79.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
51041,3781,2645.0,3040.0,,,,,2211.0,,2184.3,3944.5,,2937.0,3316.0,,,2807.9,,,-1136.0,-741.0,,,,,-1570.0,,-1596.7,163.5,,-844.0,-465.0,,,-973.1,,,True,,,,,False,,False,True,,True,True,,,True,,
51043,160,140.0,269.0,,,,,173.0,,326.1,100.9,,210.0,130.0,,,,,,-20.0,109.0,,,,,13.0,,166.1,-59.1,,50.0,-30.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
51045,60,45.0,35.0,,,,,85.0,,55.7,16.2,,49.0,74.0,,,,,,-15.0,-25.0,,,,,25.0,,-4.3,-43.8,,-11.0,14.0,,,,,,False,,,,,False,,True,False,,True,True,,,,,
51047,970,835.0,1146.0,,,,,452.0,,853.3,1141.2,,883.0,1057.0,,,757.2,,,-135.0,176.0,,,,,-518.0,,-116.7,171.2,,-87.0,87.0,,,-212.8,,,False,,,,,False,,True,False,,True,True,,,False,,
51049,46,25.0,8.0,,,,,58.0,,2.5,27.7,,11.0,109.0,,,,,,-21.0,-38.0,,,,,12.0,,-43.5,-18.3,,-35.0,63.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
51051,351,145.0,189.0,,,,,210.0,,102.9,232.4,,141.0,236.0,,,,,,-206.0,-162.0,,,,,-141.0,,-248.1,-118.6,,-210.0,-115.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
51053,216,150.0,82.0,,,,,207.0,,66.5,207.5,,137.0,280.0,,,,,,-66.0,-134.0,,,,,-9.0,,-149.5,-8.5,,-79.0,64.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
51057,99,55.0,0.0,,,,,80.0,,60.4,38.8,,47.0,139.0,,,,,,-44.0,-99.0,,,,,-19.0,,-38.6,-60.2,,-52.0,40.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
51059,13709,9010.0,14088.0,,,,,7011.0,,13843.8,14252.6,,11658.0,6297.0,,,9315.6,,,-4699.0,379.0,,,,,-6698.0,,134.8,543.6,,-2051.0,-7412.0,,,-4393.4,,,True,,,,,False,,True,True,,True,False,,,True,,
51061,868,575.0,1188.0,,,,,605.0,,2172.4,952.8,,613.0,735.0,,,267.4,,,-293.0,320.0,,,,,-263.0,,1304.4,84.8,,-255.0,-133.0,,,-600.6,,,False,,,,,True,,False,True,,True,True,,,False,,
51063,176,140.0,114.0,,,,,167.0,,227.9,108.7,,101.0,240.0,,,,,,-36.0,-62.0,,,,,-9.0,,51.9,-67.3,,-75.0,64.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
51065,233,70.0,31.0,,,,,190.0,,91.5,127.7,,71.0,213.0,,,,,,-163.0,-202.0,,,,,-43.0,,-141.5,-105.3,,-162.0,-20.0,,,,,,False,,,,,True,,True,True,,True,True,,,,,
51067,858,820.0,587.0,,,,,549.0,,233.5,559.9,,799.0,1169.0,,,926.1,,,-38.0,-271.0,,,,,-309.0,,-624.5,-298.1,,-59.0,311.0,,,68.1,,,False,,,,,False,,False,False,,False,False,,,False,,
51069,1732,1485.0,2884.0,,,,,1064.0,,15693.5,1497.9,,1988.0,1951.0,,,1064.2,,,-247.0,1152.0,,,,,-668.0,,13961.5,-234.1,,256.0,219.0,,,-667.8,,,False,,,,,False,,False,True,,False,True,,,False,,
51071,298,190.0,242.0,,,,,203.0,,237.7,103.6,,168.0,265.0,,,,,,-108.0,-56.0,,,,,-95.0,,-60.3,-194.4,,-130.0,-33.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
51073,411,75.0,67.0,,,,,241.0,,228.7,102.9,,45.0,323.0,,,,,,-336.0,-344.0,,,,,-170.0,,-182.3,-308.1,,-366.0,-88.0,,,,,,False,,,,,True,,True,True,,False,True,,,,,
51075,202,120.0,115.0,,,,,166.0,,74.6,98.0,,69.0,59.0,,,,,,-82.0,-87.0,,,,,-36.0,,-127.4,-104.0,,-133.0,-143.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
51077,269,170.0,162.0,,,,,198.0,,100.9,178.9,,131.0,288.0,,,,,,-99.0,-107.0,,,,,-71.0,,-168.1,-90.1,,-138.0,19.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
51079,166,80.0,99.0,,,,,167.0,,153.9,109.9,,66.0,162.0,,,,,,-86.0,-67.0,,,,,1.0,,-12.1,-56.1,,-100.0,-4.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
51081,76,35.0,0.0,,,,,139.0,,7.4,39.6,,46.0,116.0,,,,,,-41.0,-76.0,,,,,63.0,,-68.6,-36.4,,-30.0,40.0,,,,,,False,,,,,False,,False,True,,True,True,,,,,
51083,319,360.0,410.0,,,,,387.0,,1201.2,307.8,,282.0,591.0,,,,,,41.0,91.0,,,,,68.0,,882.2,-11.2,,-37.0,272.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
51085,1426,1010.0,1486.0,,,,,771.0,,786.2,901.6,,1193.0,1003.0,,,1040.7,,,-416.0,60.0,,,,,-655.0,,-639.8,-524.4,,-233.0,-423.0,,,-385.3,,,True,,,,,False,,False,False,,True,False,,,True,,
51087,3967,2585.0,4513.0,,,,,2073.0,,2055.0,4070.6,,2983.5,2407.0,,,1583.5,,,-1382.0,546.0,,,,,-1894.0,,-1912.0,103.6,,-983.5,-1560.0,,,-2383.5,,,True,,,,,False,,False,True,,True,False,,,False,,
51089,778,640.0,868.0,,,,,640.0,,454.1,618.4,,801.0,1026.0,,,516.2,,,-138.0,90.0,,,,,-138.0,,-323.9,-159.6,,23.0,248.0,,,-261.8,,,True,,,,,False,,False,False,,True,False,,,False,,
51091,43,0.0,0.0,,,,,40.0,,3.1,2.2,,5.0,19.0,,,,,,-43.0,-43.0,,,,,-3.0,,-39.9,-40.8,,-38.0,-24.0,,,,,,False,,,,,True,,True,True,,True,True,,,,,
51093,466,235.0,271.0,,,,,242.0,,289.5,209.6,,562.5,358.0,,,,,,-231.0,-195.0,,,,,-224.0,,-176.5,-256.4,,96.5,-108.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
51095,597,360.0,698.0,,,,,453.0,,692.6,317.3,,365.0,596.0,,,194.7,,,-237.0,101.0,,,,,-144.0,,95.6,-279.7,,-232.0,-1.0,,,-402.3,,,True,,,,,True,,True,False,,True,True,,,False,,
51097,68,15.0,0.0,,,,,39.0,,2.5,9.5,,16.0,39.0,,,,,,-53.0,-68.0,,,,,-29.0,,-65.5,-58.5,,-52.0,-29.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
51099,282,170.0,240.0,,,,,154.0,,541.6,148.3,,213.0,279.0,,,,,,-112.0,-42.0,,,,,-128.0,,259.6,-133.7,,-69.0,-3.0,,,,,,True,,,,,False,,False,False,,True,True,,,,,
51101,167,65.0,73.0,,,,,123.0,,132.8,102.9,,54.0,157.0,,,,,,-102.0,-94.0,,,,,-44.0,,-34.2,-64.1,,-113.0,-10.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
51103,87,50.0,35.0,,,,,61.0,,540.7,23.1,,4.0,119.0,,,,,,-37.0,-52.0,,,,,-26.0,,453.7,-63.9,,-83.0,32.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
51105,607,330.0,273.0,,,,,420.0,,259.3,185.2,,229.0,460.0,,,,,,-277.0,-334.0,,,,,-187.0,,-347.7,-421.8,,-378.0,-147.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
51107,4225,2550.0,2414.0,,,,,2889.0,,2907.5,3787.0,,3035.0,2511.0,,,2501.6,,,-1675.0,-1811.0,,,,,-1336.0,,-1317.5,-438.0,,-1190.0,-1714.0,,,-1723.4,,,False,,,,,True,,True,True,,True,False,,,False,,
51109,355,140.0,101.0,,,,,280.0,,98.9,206.1,,133.0,338.0,,,,,,-215.0,-254.0,,,,,-75.0,,-256.1,-148.9,,-222.0,-17.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
51111,130,15.0,0.0,,,,,93.0,,0.0,40.7,,25.0,108.0,,,,,,-115.0,-130.0,,,,,-37.0,,-130.0,-89.3,,-105.0,-22.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
51113,107,55.0,49.0,,,,,131.0,,44.6,46.6,,37.0,44.0,,,,,,-52.0,-58.0,,,,,24.0,,-62.4,-60.4,,-70.0,-63.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
51115,141,30.0,2.0,,,,,42.0,,28.0,13.5,,7.0,71.0,,,,,,-111.0,-139.0,,,,,-99.0,,-113.0,-127.5,,-134.0,-70.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
51117,266,95.0,79.0,,,,,304.0,,79.5,139.0,,53.0,362.0,,,,,,-171.0,-187.0,,,,,38.0,,-186.5,-127.0,,-213.0,96.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
51119,106,15.0,0.0,,,,,52.0,,547.4,17.3,,19.0,95.0,,,,,,-91.0,-106.0,,,,,-54.0,,441.4,-88.7,,-87.0,-11.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
51121,1337,1535.0,1787.0,,,,,1093.0,,440.8,791.1,,1255.0,1648.0,,,708.4,,,198.0,450.0,,,,,-244.0,,-896.2,-545.9,,-82.0,311.0,,,-628.6,,,False,,,,,False,,False,False,,True,False,,,False,,
51125,158,75.0,48.0,,,,,108.0,,53.2,40.4,,76.0,94.0,,,,,,-83.0,-110.0,,,,,-50.0,,-104.8,-117.6,,-82.0,-64.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
51127,248,105.0,70.0,,,,,145.0,,72.4,85.9,,105.0,158.0,,,,,,-143.0,-178.0,,,,,-103.0,,-175.6,-162.1,,-143.0,-90.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
51131,90,30.0,0.0,,,,,81.0,,60.7,36.2,,11.0,118.0,,,,,,-60.0,-90.0,,,,,-9.0,,-29.3,-53.8,,-79.0,28.0,,,,,,False,,,,,True,,True,True,,False,True,,,,,
51133,154,60.0,4.0,,,,,66.0,,1498.0,40.3,,27.0,150.0,,,,,,-94.0,-150.0,,,,,-88.0,,1344.0,-113.7,,-127.0,-4.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
51135,556,190.0,14.0,,,,,164.0,,99.0,145.2,,150.0,273.0,,,,,,-366.0,-542.0,,,,,-392.0,,-457.0,-410.8,,-406.0,-283.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
51137,356,175.0,162.0,,,,,308.0,,83.5,274.2,,174.0,410.0,,,,,,-181.0,-194.0,,,,,-48.0,,-272.5,-81.8,,-182.0,54.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
51139,430,135.0,145.0,,,,,335.0,,123.0,173.1,,155.0,239.0,,,,,,-295.0,-285.0,,,,,-95.0,,-307.0,-256.9,,-275.0,-191.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
51141,293,185.0,124.0,,,,,222.0,,267.1,191.8,,136.0,193.0,,,,,,-108.0,-169.0,,,,,-71.0,,-25.9,-101.2,,-157.0,-100.0,,,,,,False,,,,,True,,True,True,,False,True,,,,,
51143,938,455.0,443.0,,,,,592.0,,516.4,535.6,,367.0,975.0,,,425.2,,,-483.0,-495.0,,,,,-346.0,,-421.6,-402.4,,-571.0,37.0,,,-512.8,,,False,,,,,True,,True,True,,False,True,,,False,,
51145,353,230.0,312.0,,,,,185.0,,620.4,229.0,,92.0,316.0,,,,,,-123.0,-41.0,,,,,-168.0,,267.4,-124.0,,-261.0,-37.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
51147,204,135.0,74.0,,,,,214.0,,38.2,120.3,,302.0,281.0,,,,,,-69.0,-130.0,,,,,10.0,,-165.8,-83.7,,98.0,77.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
51149,365,430.0,436.0,,,,,283.0,,136.5,311.8,,452.0,603.0,,,347.5,,,65.0,71.0,,,,,-82.0,,-228.5,-53.2,,87.0,238.0,,,-17.5,,,False,,,,,False,,False,True,,False,False,,,True,,
