,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48485,2086,2844.0,,2826.0,,2141.0,2152.0,,,,,1388.9,,,1841.0,,2410.7,,1543.7,1879.5,,2575.0,2208.9,,,2334.0,2768.0,87.9,,,,,2385.3,1402.0,,,2744.8,758.0,,740.0,,55.0,66.0,,,,,-697.1,,,-245.0,,324.7,,-542.3,-206.5,,489.0,122.9,,,248.0,682.0,-1998.1,,,,,299.3,-684.0,,,658.8,,True,,True,True,,,,,True,,,True,,True,,True,True,,True,True,,,True,True,False,,,,,True,True,,,True
48487,245,333.0,,347.6,,234.0,208.0,,,,,177.7,,,231.0,,292.2,,134.1,,,150.0,169.4,,,328.0,294.0,11.3,,,,,,,,,349.9,88.0,,102.6,,-11.0,-37.0,,,,,-67.3,,,-14.0,,47.2,,-110.9,,,-95.0,-75.6,,,83.0,49.0,-233.7,,,,,,,,,104.9,,False,,True,True,,,,,True,,,True,,True,,False,,,False,True,,,True,True,False,,,,,,,,,False
48489,206,108.0,,105.0,,110.0,0.0,,,,,85.4,,,134.0,,154.7,,96.2,,,103.0,142.4,,,72.0,137.0,57.0,,,,,,,,,137.0,-98.0,,-101.0,,-96.0,-206.0,,,,,-120.6,,,-72.0,,-51.3,,-109.8,,,-103.0,-63.6,,,-134.0,-69.0,-149.0,,,,,,,,,-69.0,,False,,True,False,,,,,False,,,True,,True,,False,,,False,True,,,False,True,False,,,,,,,,,True
48491,5161,5220.0,,5679.9,,5195.0,8722.0,,,,,4009.4,,7984.4,3057.0,,10401.9,,5192.6,6776.0,,2892.0,3169.5,,,1972.0,5035.0,804.2,,,,,4526.8,5450.0,,,5605.6,59.0,,518.9,,34.0,3561.0,,,,,-1151.6,,2823.4,-2104.0,,5240.9,,31.6,1615.0,,-2269.0,-1991.5,,,-3189.0,-126.0,-4356.8,,,,,-634.2,289.0,,,444.6,,False,,True,False,,,,,False,,False,False,,False,,True,False,,False,False,,,False,False,False,,,,,False,False,,,False
48493,598,408.0,,422.4,,427.0,945.0,,,,,137.2,,,261.0,,1179.4,,292.5,487.0,,693.0,227.9,,,545.0,462.0,72.5,,,,,,,,,540.6,-190.0,,-175.6,,-171.0,347.0,,,,,-460.8,,,-337.0,,581.4,,-305.5,-111.0,,95.0,-370.1,,,-53.0,-136.0,-525.5,,,,,,,,,-57.4,,True,,True,False,,,,,False,,,False,,False,,False,True,,True,False,,,True,True,False,,,,,,,,,True
48495,125,117.0,,112.9,,96.0,24.0,,,,,65.6,,,145.0,,44.3,,58.4,,,137.0,109.6,,,108.0,90.0,7.8,,,,,,,,,114.6,-8.0,,-12.1,,-29.0,-101.0,,,,,-59.4,,,20.0,,-80.7,,-66.6,,,12.0,-15.4,,,-17.0,-35.0,-117.2,,,,,,,,,-10.4,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,,,,False
48497,1198,1470.0,,1417.9,,1378.0,1575.0,,,,,848.7,,,648.0,,3025.2,,1160.2,1150.5,,1827.5,955.8,,,1713.0,1263.0,151.0,,,,,,,,,1930.4,272.0,,219.9,,180.0,377.0,,,,,-349.3,,,-550.0,,1827.2,,-37.8,-47.5,,629.5,-242.2,,,515.0,65.0,-1047.0,,,,,,,,,732.4,,True,,True,False,,,,,False,,,False,,False,,True,True,,False,True,,,False,True,False,,,,,,,,,False
48499,343,186.0,,207.6,,153.0,116.0,,,,,132.7,,,235.0,,80.4,,189.1,171.0,,97.0,157.7,,,169.0,364.0,14.6,,,,,,,,,151.0,-157.0,,-135.4,,-190.0,-227.0,,,,,-210.3,,,-108.0,,-262.6,,-153.9,-172.0,,-246.0,-185.3,,,-174.0,21.0,-328.4,,,,,,,,,-192.0,,True,,False,False,,,,,False,,,True,,False,,True,False,,False,False,,,False,True,False,,,,,,,,,False
48501,132,78.0,,76.9,,62.0,73.0,,,,,48.5,,,153.0,,16.4,,79.4,,,6.0,46.7,,,24.0,95.0,8.4,,,,,,,,,81.9,-54.0,,-55.1,,-70.0,-59.0,,,,,-83.5,,,21.0,,-115.6,,-52.6,,,-126.0,-85.3,,,-108.0,-37.0,-123.6,,,,,,,,,-50.1,,False,,False,False,,,,,False,,,True,,False,,True,,,False,False,,,False,True,False,,,,,,,,,True
48503,275,384.0,,368.7,,232.0,144.0,,,,,281.0,,,212.0,,398.7,,177.1,,,166.0,231.3,,,,291.0,10.2,,,,,,,,,438.5,109.0,,93.7,,-43.0,-131.0,,,,,6.0,,,-63.0,,123.7,,-97.9,,,-109.0,-43.7,,,,16.0,-264.8,,,,,,,,,163.5,,True,,True,False,,,,,True,,,True,,False,,True,,,False,True,,,,True,False,,,,,,,,,False
48505,258,231.0,,203.1,,184.0,181.0,,,,,104.8,,,115.0,,258.8,,117.8,,,182.0,149.5,,,258.0,194.0,10.0,,,,,,,,,269.4,-27.0,,-54.9,,-74.0,-77.0,,,,,-153.2,,,-143.0,,0.8,,-140.2,,,-76.0,-108.5,,,0.0,-64.0,-248.0,,,,,,,,,11.4,,False,,False,False,,,,,False,,,False,,True,,False,,,False,False,,,True,False,False,,,,,,,,,True
48507,116,270.0,,277.8,,177.0,249.0,,,,,66.9,,,126.0,,760.7,,120.8,,,50.0,120.9,,,319.0,197.0,48.4,,,,,,,,,262.8,154.0,,161.8,,61.0,133.0,,,,,-49.1,,,10.0,,644.7,,4.8,,,-66.0,4.9,,,203.0,81.0,-67.6,,,,,,,,,146.8,,False,,True,True,,,,,True,,,True,,False,,True,,,True,True,,,False,True,True,,,,,,,,,True
49001,0,0.0,,0.0,,3.0,0.0,,,,,6.1,,,25.0,,117.3,,39.4,,,,0.3,,,42.0,31.0,4.6,,,,,,,,,3.3,0.0,,0.0,,3.0,0.0,,,,,6.1,,,25.0,,117.3,,39.4,,,,0.3,,,42.0,31.0,4.6,,,,,,,,,3.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49003,0,0.0,,0.0,,3.0,0.0,,,,,23.4,,,480.0,,808.6,,527.6,992.0,,,0.3,,,,136.0,22.2,,,,,,,,,3.2,0.0,,0.0,,3.0,0.0,,,,,23.4,,,480.0,,808.6,,527.6,992.0,,,0.3,,,,136.0,22.2,,,,,,,,,3.2,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,,False,False,,,,,,,,,False
49005,0,0.0,,0.0,,23.0,23.0,,,,,12.8,,,971.0,,1840.8,,1536.0,2449.0,,,0.4,,,,376.0,67.2,,,,,,,,,3.2,0.0,,0.0,,23.0,23.0,,,,,12.8,,,971.0,,1840.8,,1536.0,2449.0,,,0.4,,,,376.0,67.2,,,,,,,,,3.2,,True,,False,False,,,,,False,,,False,,False,,False,False,,,False,,,,False,False,,,,,,,,,False
49007,0,0.0,,0.0,,3.0,0.0,,,,,1.5,,,247.0,,263.7,,147.9,,,,0.4,,,129.0,23.0,8.4,,,,,,,,,3.2,0.0,,0.0,,3.0,0.0,,,,,1.5,,,247.0,,263.7,,147.9,,,,0.4,,,129.0,23.0,8.4,,,,,,,,,3.2,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49009,0,0.0,,0.0,,3.0,0.0,,,,,3.1,,,9.0,,6.9,,20.4,,,,0.0,,,6.0,5.0,1.0,,,,,,,,,3.3,0.0,,0.0,,3.0,0.0,,,,,3.1,,,9.0,,6.9,,20.4,,,,0.0,,,6.0,5.0,1.0,,,,,,,,,3.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,True,,,False,False,False,,,,,,,,,False
49011,5425,6174.0,,6425.2,7088.3,5388.0,9096.0,,,,,5900.8,,5811.2,5642.0,,4506.8,,4333.8,4728.0,,4896.0,6093.1,,,7869.0,4858.0,240.0,,,,,4960.6,4963.0,,,6820.2,749.0,,1000.2,1663.3,-37.0,3671.0,,,,,475.8,,386.2,217.0,,-918.2,,-1091.2,-697.0,,-529.0,668.1,,,2444.0,-567.0,-5185.0,,,,,-464.4,-462.0,,,1395.2,,False,False,True,False,,,,,True,,True,True,,False,,False,True,,True,True,,,False,True,False,,,,,True,True,,,False
49013,0,0.0,,0.0,,3.0,0.0,,,,,4.8,,,189.0,,170.0,,72.8,,,,0.3,,,126.0,80.0,8.2,,,,,,,,,3.3,0.0,,0.0,,3.0,0.0,,,,,4.8,,,189.0,,170.0,,72.8,,,,0.3,,,126.0,80.0,8.2,,,,,,,,,3.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49015,0,0.0,,0.0,,1.0,0.0,,,,,4.2,,,73.0,,120.8,,43.6,,,,0.3,,,60.0,44.0,6.4,,,,,,,,,3.2,0.0,,0.0,,1.0,0.0,,,,,4.2,,,73.0,,120.8,,43.6,,,,0.3,,,60.0,44.0,6.4,,,,,,,,,3.2,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49017,0,0.0,,0.0,,2.0,0.0,,,,,1.1,,,14.0,,89.3,,23.9,,,,0.4,,,32.0,23.0,4.4,,,,,,,,,3.1,0.0,,0.0,,2.0,0.0,,,,,1.1,,,14.0,,89.3,,23.9,,,,0.4,,,32.0,23.0,4.4,,,,,,,,,3.1,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49019,0,0.0,,0.0,,2.0,0.0,,,,,7.8,,,90.0,,118.1,,44.5,,,,0.4,,,59.0,43.0,10.1,,,,,,,,,3.9,0.0,,0.0,,2.0,0.0,,,,,7.8,,,90.0,,118.1,,44.5,,,,0.4,,,59.0,43.0,10.1,,,,,,,,,3.9,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49021,0,0.0,,0.0,,3.0,0.0,,,,,8.4,,,160.0,,1027.6,,686.0,1096.5,,,0.3,,,,111.0,18.2,,,,,,,,,3.4,0.0,,0.0,,3.0,0.0,,,,,8.4,,,160.0,,1027.6,,686.0,1096.5,,,0.3,,,,111.0,18.2,,,,,,,,,3.4,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,,False,False,,,,,,,,,False
49023,0,0.0,,0.0,,4.0,0.0,,,,,3.3,,,85.0,,153.1,,60.6,,,,0.3,,,71.0,29.0,11.0,,,,,,,,,3.3,0.0,,0.0,,4.0,0.0,,,,,3.3,,,85.0,,153.1,,60.6,,,,0.3,,,71.0,29.0,11.0,,,,,,,,,3.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49025,0,0.0,,0.0,,3.0,0.0,,,,,5.1,,,49.0,,139.3,,47.3,,,,0.4,,,50.0,33.0,5.4,,,,,,,,,3.7,0.0,,0.0,,3.0,0.0,,,,,5.1,,,49.0,,139.3,,47.3,,,,0.4,,,50.0,33.0,5.4,,,,,,,,,3.7,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49027,0,0.0,,0.0,,6.0,0.0,,,,,3.2,,,68.0,,175.3,,87.4,,,,0.3,,,81.0,73.0,11.8,,,,,,,,,3.2,0.0,,0.0,,6.0,0.0,,,,,3.2,,,68.0,,175.3,,87.4,,,,0.3,,,81.0,73.0,11.8,,,,,,,,,3.2,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49029,0,0.0,,0.0,,1.0,0.0,,,,,3.4,,,74.0,,140.1,,37.7,,,,0.3,,,72.0,35.0,9.4,,,,,,,,,3.5,0.0,,0.0,,1.0,0.0,,,,,3.4,,,74.0,,140.1,,37.7,,,,0.3,,,72.0,35.0,9.4,,,,,,,,,3.5,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49031,0,0.0,,0.0,,0.0,0.0,,,,,3.0,,,16.0,,19.3,,2.0,,,,0.1,,,9.0,6.0,1.1,,,,,,,,,3.2,0.0,,0.0,,0.0,0.0,,,,,3.0,,,16.0,,19.3,,2.0,,,,0.1,,,9.0,6.0,1.1,,,,,,,,,3.2,,True,,True,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49033,0,0.0,,0.0,,1.0,0.0,,,,,3.2,,,6.0,,32.4,,6.8,,,,0.3,,,16.0,12.0,2.2,,,,,,,,,3.2,0.0,,0.0,,1.0,0.0,,,,,3.2,,,6.0,,32.4,,6.8,,,,0.3,,,16.0,12.0,2.2,,,,,,,,,3.2,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49035,16974,21336.0,,21070.0,20287.6,19664.0,33256.0,,,,,15780.1,,20592.9,20510.0,,13593.5,,13884.2,20293.0,,15251.0,21767.0,,,24757.0,19685.0,3450.8,,,,,11632.7,17605.0,,,26608.6,4362.0,,4096.0,3313.6,2690.0,16282.0,,,,,-1193.9,,3618.9,3536.0,,-3380.5,,-3089.8,3319.0,,-1723.0,4793.0,,,7783.0,2711.0,-13523.2,,,,,-5341.3,631.0,,,9634.6,,True,True,True,False,,,,,True,,True,True,,True,,True,True,,True,False,,,False,True,False,,,,,False,True,,,False
49037,224,300.0,,292.5,,264.0,0.0,,,,,202.8,,,149.0,,276.9,,153.9,235.0,,353.0,282.6,,,,259.0,27.9,,,,,,,,,271.2,76.0,,68.5,,40.0,-224.0,,,,,-21.2,,,-75.0,,52.9,,-70.1,11.0,,129.0,58.6,,,,35.0,-196.1,,,,,,,,,47.2,,True,,True,False,,,,,True,,,True,,True,,True,True,,False,True,,,,True,False,,,,,,,,,True
49039,0,0.0,,0.0,,3.0,0.0,,,,,3.2,,,277.0,,442.3,,355.2,622.0,,,0.4,,,,168.0,10.8,,,,,,,,,3.3,0.0,,0.0,,3.0,0.0,,,,,3.2,,,277.0,,442.3,,355.2,622.0,,,0.4,,,,168.0,10.8,,,,,,,,,3.3,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,,False,False,,,,,,,,,False
49041,0,0.0,,0.0,,3.0,0.0,,,,,3.2,,,209.0,,292.1,,133.8,,,,0.4,,,138.0,128.0,5.9,,,,,,,,,3.2,0.0,,0.0,,3.0,0.0,,,,,3.2,,,209.0,,292.1,,133.8,,,,0.4,,,138.0,128.0,5.9,,,,,,,,,3.2,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49043,623,597.0,,610.9,,516.0,434.0,,,,,394.4,,568.5,360.0,,410.5,,185.9,532.0,,715.0,696.8,,,844.0,609.0,44.0,,,,,468.6,,,,569.5,-26.0,,-12.1,,-107.0,-189.0,,,,,-228.6,,-54.5,-263.0,,-212.5,,-437.1,-91.0,,92.0,73.8,,,221.0,-14.0,-579.0,,,,,-154.4,,,,-53.5,,True,,False,False,,,,,False,,False,False,,False,,False,False,,False,False,,,False,True,False,,,,,False,,,,False
49045,1061,1041.0,,1035.3,,993.0,911.0,,,,,642.8,,,846.0,,796.8,,615.2,1163.5,,1140.0,1270.3,,,1445.0,1017.0,103.0,,,,,1014.2,,,,1236.9,-20.0,,-25.7,,-68.0,-150.0,,,,,-418.2,,,-215.0,,-264.2,,-445.8,102.5,,79.0,209.3,,,384.0,-44.0,-958.0,,,,,-46.8,,,,175.9,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,,,,False
49047,0,0.0,,0.0,,4.0,0.0,,,,,5.7,,,318.0,,295.8,,157.9,424.0,,,0.3,,,,96.0,13.7,,,,,,,,,4.2,0.0,,0.0,,4.0,0.0,,,,,5.7,,,318.0,,295.8,,157.9,424.0,,,0.3,,,,96.0,13.7,,,,,,,,,4.2,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,,False,False,,,,,,,,,False
49049,11443,14346.0,,14596.2,13926.7,11527.0,20635.0,,,,,9442.0,,12817.7,10936.0,,8591.1,,8661.6,12055.0,,11567.0,12955.4,,,17191.0,11289.0,1053.2,,,,,8003.2,11743.0,,,13263.3,2903.0,,3153.2,2483.7,84.0,9192.0,,,,,-2001.0,,1374.7,-507.0,,-2851.9,,-2781.4,612.0,,124.0,1512.4,,,5748.0,-154.0,-10389.8,,,,,-3439.8,300.0,,,1820.3,,False,True,True,False,,,,,True,,True,True,,True,,True,True,,True,True,,,False,True,False,,,,,False,True,,,True
49051,589,978.0,,958.5,,860.0,575.0,,,,,486.0,,1177.0,404.0,,902.0,,378.8,899.0,,982.5,903.1,,,701.0,786.0,109.6,,,,,1081.7,,,,1091.9,389.0,,369.5,,271.0,-14.0,,,,,-103.0,,588.0,-185.0,,313.0,,-210.2,310.0,,393.5,314.1,,,112.0,197.0,-479.4,,,,,492.7,,,,502.9,,True,,True,True,,,,,True,,False,True,,True,,True,True,,False,True,,,True,True,False,,,,,False,,,,False
49053,0,0.0,,0.0,,5.0,0.0,,,,,2.8,,,549.0,,3399.5,,2361.5,3437.5,,,0.5,,,,328.0,87.8,,,,,,,,,3.2,0.0,,0.0,,5.0,0.0,,,,,2.8,,,549.0,,3399.5,,2361.5,3437.5,,,0.5,,,,328.0,87.8,,,,,,,,,3.2,,True,,False,True,,,,,False,,,False,,False,,False,False,,,False,,,,False,False,,,,,,,,,False
49055,0,0.0,,0.0,,3.0,0.0,,,,,3.1,,,16.0,,36.0,,33.0,,,,0.3,,,17.0,13.0,2.5,,,,,,,,,3.3,0.0,,0.0,,3.0,0.0,,,,,3.1,,,16.0,,36.0,,33.0,,,,0.3,,,17.0,13.0,2.5,,,,,,,,,3.3,,True,,False,True,,,,,False,,,False,,False,,False,,,,False,,,False,False,False,,,,,,,,,False
49057,0,0.0,,0.0,,13.0,9.0,,,,,2.3,,,2558.0,,3559.3,,2690.4,3326.5,,,0.4,,,,778.0,86.7,,,,,,,,,3.1,0.0,,0.0,,13.0,9.0,,,,,2.3,,,2558.0,,3559.3,,2690.4,3326.5,,,0.4,,,,778.0,86.7,,,,,,,,,3.1,,True,,False,False,,,,,False,,,False,,False,,False,False,,,False,,,,False,False,,,,,,,,,False
50001,38,102.0,,102.3,,103.0,159.0,,,,,79.1,,,103.0,,62.5,,24.9,92.5,,194.0,102.5,,,138.0,233.0,8.2,,,,,,,,,65.2,64.0,,64.3,,65.0,121.0,,,,,41.1,,,65.0,,24.5,,-13.1,54.5,,156.0,64.5,,,100.0,195.0,-29.8,,,,,,,,,27.2,,False,,False,False,,,,,True,,,False,,True,,True,True,,False,False,,,False,False,True,,,,,,,,,True
50003,206,87.0,,95.6,,98.0,144.0,,,,,49.7,,,88.0,,95.3,,76.6,125.5,,119.0,110.9,,,110.0,183.0,11.9,,,,,,,,,96.3,-119.0,,-110.4,,-108.0,-62.0,,,,,-156.3,,,-118.0,,-110.7,,-129.4,-80.5,,-87.0,-95.1,,,-96.0,-23.0,-194.1,,,,,,,,,-109.7,,True,,True,True,,,,,False,,,True,,True,,False,True,,True,True,,,True,True,False,,,,,,,,,True
50005,76,120.0,,113.8,,120.0,191.0,,,,,46.3,,,152.0,,127.0,,46.0,135.0,,100.0,115.2,,,142.0,215.0,7.5,,,,,,,,,113.0,44.0,,37.8,,44.0,115.0,,,,,-29.7,,,76.0,,51.0,,-30.0,59.0,,24.0,39.2,,,66.0,139.0,-68.5,,,,,,,,,37.0,,True,,False,False,,,,,True,,,False,,False,,True,False,,True,True,,,False,False,False,,,,,,,,,True
50007,789,771.0,,764.0,,834.0,2360.0,,,,,494.7,,820.8,753.0,,1054.8,,898.6,734.5,,785.0,814.4,,,1001.0,1199.0,61.8,,,,,,1988.0,,,852.2,-18.0,,-25.0,,45.0,1571.0,,,,,-294.3,,31.8,-36.0,,265.8,,109.6,-54.5,,-4.0,25.4,,,212.0,410.0,-727.2,,,,,,1199.0,,,63.2,,False,,False,False,,,,,False,,False,False,,False,,False,False,,True,False,,,False,False,False,,,,,,False,,,False
50009,19,75.0,,79.1,,53.0,42.0,,,,,21.2,,,33.0,,567.5,,27.3,,,91.0,46.6,,,95.0,64.0,7.8,,,,,,,,,39.9,56.0,,60.1,,34.0,23.0,,,,,2.2,,,14.0,,548.5,,8.3,,,72.0,27.6,,,76.0,45.0,-11.2,,,,,,,,,20.9,,False,,True,True,,,,,True,,,True,,False,,True,,,False,True,,,False,True,True,,,,,,,,,True
50011,209,258.0,,249.0,,277.0,568.0,,,,,88.9,,,159.0,,487.7,,132.5,320.5,,1030.0,243.8,,,282.0,422.0,12.9,,,,,,,,,302.5,49.0,,40.0,,68.0,359.0,,,,,-120.1,,,-50.0,,278.7,,-76.5,111.5,,821.0,34.8,,,73.0,213.0,-196.1,,,,,,,,,93.5,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,True,,,False,False,False,,,,,,,,,False
50013,13,24.0,,30.3,,16.0,42.0,,,,,17.4,,,17.0,,10.5,,4.2,,,4.0,13.8,,,8.0,53.0,1.7,,,,,,,,,16.2,11.0,,17.3,,3.0,29.0,,,,,4.4,,,4.0,,-2.5,,-8.8,,,-9.0,0.8,,,-5.0,40.0,-11.3,,,,,,,,,3.2,,False,,True,False,,,,,True,,,True,,True,,True,,,True,True,,,True,False,False,,,,,,,,,True
50015,51,81.0,,62.2,,76.0,80.0,,,,,41.0,,,84.0,,60.7,,16.9,,,41.0,82.0,,,54.0,136.0,9.1,,,,,,,,,82.3,30.0,,11.2,,25.0,29.0,,,,,-10.0,,,33.0,,9.7,,-34.1,,,-10.0,31.0,,,3.0,85.0,-41.9,,,,,,,,,31.3,,True,,True,True,,,,,True,,,False,,True,,False,,,True,False,,,True,False,False,,,,,,,,,False
50017,62,129.0,,142.9,,112.0,92.0,,,,,99.6,,,196.0,,87.9,,54.6,,,82.0,149.3,,,133.0,203.0,8.9,,,,,,,,,122.2,67.0,,80.9,,50.0,30.0,,,,,37.6,,,134.0,,25.9,,-7.4,,,20.0,87.3,,,71.0,141.0,-53.1,,,,,,,,,60.2,,False,,True,True,,,,,True,,,False,,True,,True,,,True,False,,,False,False,True,,,,,,,,,True
50019,110,114.0,,108.5,,117.0,144.0,,,,,91.3,,,120.0,,113.3,,38.7,,,152.0,145.9,,,149.0,199.0,7.3,,,,,,,,,121.0,4.0,,-1.5,,7.0,34.0,,,,,-18.7,,,10.0,,3.3,,-71.3,,,42.0,35.9,,,39.0,89.0,-102.7,,,,,,,,,11.0,,True,,False,False,,,,,False,,,False,,True,,False,,,False,False,,,False,False,False,,,,,,,,,False
50021,129,105.0,,86.4,,108.0,102.0,,,,,58.4,,,147.0,,83.6,,160.7,136.0,,123.0,126.4,,,82.0,303.0,13.8,,,,,,,,,117.9,-24.0,,-42.6,,-21.0,-27.0,,,,,-70.6,,,18.0,,-45.4,,31.7,7.0,,-6.0,-2.6,,,-47.0,174.0,-115.2,,,,,,,,,-11.1,,False,,True,False,,,,,False,,,True,,False,,False,True,,True,True,,,False,False,False,,,,,,,,,True
50023,103,399.0,,333.7,,339.0,286.0,,,,,253.7,,,333.0,,209.2,,161.0,577.0,,429.0,447.8,,,402.0,475.0,16.8,,,,,,,,,331.8,296.0,,230.7,,236.0,183.0,,,,,150.7,,,230.0,,106.2,,58.0,474.0,,326.0,344.8,,,299.0,372.0,-86.2,,,,,,,,,228.8,,True,,True,True,,,,,True,,,True,,True,,True,False,,False,False,,,False,False,True,,,,,,,,,True
50025,137,195.0,,184.8,,193.0,458.0,,,,,98.2,,,127.0,,301.5,,200.0,152.0,,442.0,195.3,,,258.0,306.0,14.9,,,,,,,,,238.4,58.0,,47.8,,56.0,321.0,,,,,-38.8,,,-10.0,,164.5,,63.0,15.0,,305.0,58.3,,,121.0,169.0,-122.1,,,,,,,,,101.4,,True,,True,False,,,,,True,,,True,,False,,False,True,,False,False,,,False,False,False,,,,,,,,,False
50027,132,120.0,,120.3,,135.0,206.0,,,,,75.7,,,154.0,,131.9,,88.2,131.0,,216.0,167.2,,,189.0,301.0,20.7,,,,,,,,,129.1,-12.0,,-11.7,,3.0,74.0,,,,,-56.3,,,22.0,,-0.1,,-43.8,-1.0,,84.0,35.2,,,57.0,169.0,-111.3,,,,,,,,,-2.9,,True,,True,False,,,,,False,,,False,,True,,False,True,,False,False,,,False,False,False,,,,,,,,,True
51001,259,102.0,,109.9,,135.0,133.0,,,,,77.0,,,175.0,,126.7,,79.2,128.0,,251.0,188.1,,,139.0,246.0,43.1,,,,,,,,,134.9,-157.0,,-149.1,,-124.0,-126.0,,,,,-182.0,,,-84.0,,-132.3,,-179.8,-131.0,,-8.0,-70.9,,,-120.0,-13.0,-215.9,,,,,,,,,-124.1,,True,,True,True,,,,,False,,,True,,True,,False,True,,True,True,,,True,True,False,,,,,,,,,True
