,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48247,106,48.0,,0.0,,,,48.0,,83.8,33.8,49.0,,,,,-58.0,,-106.0,,,,-58.0,,-22.2,-72.2,-57.0,,,,,,False,,,,False,,True,False,True,,,,
48249,704,336.0,,210.0,,,,181.0,,143.9,481.3,204.0,,103.9,,,-368.0,,-494.0,,,,-523.0,,-560.1,-222.7,-500.0,,-600.1,,,,False,,,,False,,False,True,False,,False,,
48251,5205,2352.0,,4504.0,,,,3627.0,,979.0,2244.0,1043.5,,1196.7,,,-2853.0,,-701.0,,,,-1578.0,,-4226.0,-2961.0,-4161.5,,-4008.3,,,,True,,,,True,,False,False,False,,False,,
48253,488,4332.0,,0.0,,,,1179.0,,8054.7,922.7,166.0,,,,,3844.0,,-488.0,,,,691.0,,7566.7,434.7,-322.0,,,,,,True,,,,True,,False,True,True,,,,
48255,261,60.0,,0.0,,,,103.0,,78.0,94.1,16.0,,,,,-201.0,,-261.0,,,,-158.0,,-183.0,-166.9,-245.0,,,,,,False,,,,True,,True,True,False,,,,
48257,3962,1692.0,,2605.0,,,,2201.0,,1844.8,2385.9,615.0,,699.7,,,-2270.0,,-1357.0,,,,-1761.0,,-2117.2,-1576.1,-3347.0,,-3262.3,,,,True,,,,True,,True,True,False,,False,,
48259,649,324.0,,570.0,,,,331.0,,6349.8,287.4,236.0,,,,,-325.0,,-79.0,,,,-318.0,,5700.8,-361.6,-413.0,,,,,,True,,,,True,,False,False,False,,,,
48261,6,0.0,,0.0,,,,13.0,,0.0,0.1,0.0,,,,,-6.0,,-6.0,,,,7.0,,-6.0,-5.9,-6.0,,,,,,False,,,,False,,False,True,False,,,,
48263,29,42.0,,,,,,32.0,,268.9,4.0,6.0,,,,,13.0,,,,,,3.0,,239.9,-25.0,-23.0,,,,,,,,,,True,,False,False,False,,,,
48265,1252,282.0,,429.0,,,,730.0,,127.6,463.6,111.0,,,,,-970.0,,-823.0,,,,-522.0,,-1124.4,-788.4,-1141.0,,,,,,True,,,,True,,False,True,False,,,,
48267,147,78.0,,34.0,,,,69.0,,0.0,24.5,19.0,,,,,-69.0,,-113.0,,,,-78.0,,-147.0,-122.5,-128.0,,,,,,False,,,,False,,False,False,False,,,,
48269,5,0.0,,0.0,,,,24.0,,0.0,8.0,,,,,,-5.0,,-5.0,,,,19.0,,-5.0,3.0,,,,,,,False,,,,False,,False,True,,,,,
48271,56,24.0,,0.0,,,,46.0,,7.8,29.6,18.0,,,,,-32.0,,-56.0,,,,-10.0,,-48.2,-26.4,-38.0,,,,,,False,,,,True,,False,True,False,,,,
48273,473,414.0,,12.0,,,,79.0,,3804.7,242.0,307.0,,201.6,,,-59.0,,-461.0,,,,-394.0,,3331.7,-231.0,-166.0,,-271.4,,,,False,,,,False,,False,False,False,,False,,
48275,57,12.0,,0.0,,,,76.0,,0.0,24.2,11.0,,,,,-45.0,,-57.0,,,,19.0,,-57.0,-32.8,-46.0,,,,,,False,,,,True,,False,True,False,,,,
48277,1118,1260.0,,1366.0,,,,962.0,,1687.1,1037.8,827.0,,421.6,,,142.0,,248.0,,,,-156.0,,569.1,-80.2,-291.0,,-696.4,,,,False,,,,False,,False,True,False,,False,,
48279,619,624.0,,573.0,,,,773.0,,27.9,344.6,304.0,,,,,5.0,,-46.0,,,,154.0,,-591.1,-274.4,-315.0,,,,,,False,,,,False,,False,False,False,,,,
48281,305,66.0,,42.0,,,,434.0,,49.5,133.5,34.0,,,,,-239.0,,-263.0,,,,129.0,,-255.5,-171.5,-271.0,,,,,,False,,,,True,,False,True,False,,,,
48283,209,0.0,,0.0,,,,65.0,,27.4,14.0,23.0,,,,,-209.0,,-209.0,,,,-144.0,,-181.6,-195.0,-186.0,,,,,,False,,,,True,,True,True,True,,,,
48285,308,444.0,,166.0,,,,116.0,,326.4,180.4,223.0,,228.1,,,136.0,,-142.0,,,,-192.0,,18.4,-127.6,-85.0,,-79.9,,,,False,,,,False,,True,True,True,,True,,
48287,400,54.0,,41.0,,,,144.0,,447.1,112.9,29.0,,,,,-346.0,,-359.0,,,,-256.0,,47.1,-287.1,-371.0,,,,,,False,,,,True,,True,True,False,,,,
48289,237,162.0,,171.0,,,,181.0,,270.0,158.8,73.0,,,,,-75.0,,-66.0,,,,-56.0,,33.0,-78.2,-164.0,,,,,,True,,,,True,,True,False,False,,,,
48291,1147,258.0,,589.0,,,,788.0,,404.4,353.6,144.0,,169.1,,,-889.0,,-558.0,,,,-359.0,,-742.6,-793.4,-1003.0,,-977.9,,,,True,,,,True,,True,True,False,,False,,
48293,360,48.0,,45.0,,,,425.0,,54.1,121.0,35.0,,,,,-312.0,,-315.0,,,,65.0,,-305.9,-239.0,-325.0,,,,,,False,,,,True,,True,True,False,,,,
48295,117,84.0,,0.0,,,,81.0,,9.8,16.3,41.0,,,,,-33.0,,-117.0,,,,-36.0,,-107.2,-100.7,-76.0,,,,,,False,,,,False,,False,False,False,,,,
48297,296,36.0,,0.0,,,,52.0,,19.6,31.1,18.0,,,,,-260.0,,-296.0,,,,-244.0,,-276.4,-264.9,-278.0,,,,,,False,,,,True,,False,False,False,,,,
48299,318,120.0,,147.0,,,,392.0,,168.1,241.7,63.0,,,,,-198.0,,-171.0,,,,74.0,,-149.9,-76.3,-255.0,,,,,,True,,,,True,,True,True,False,,,,
48301,1,0.0,,0.0,,,,17.0,,0.0,0.0,,,,,,-1.0,,-1.0,,,,16.0,,-1.0,-1.0,,,,,,,False,,,,False,,False,False,,,,,
48303,15607,15972.0,,11818.0,,,,18054.0,,7009.9,9784.3,16173.5,,4114.4,,,365.0,,-3789.0,,,,2447.0,,-8597.1,-5822.7,566.5,,-11492.6,,,,False,,,,False,,False,False,False,,False,,
48305,207,258.0,,0.0,,,,258.0,,113.3,61.7,200.0,,,,,51.0,,-207.0,,,,51.0,,-93.7,-145.3,-7.0,,,,,,False,,,,False,,False,False,True,,,,
48307,189,54.0,,113.0,,,,251.0,,21.8,50.6,66.0,,,,,-135.0,,-76.0,,,,62.0,,-167.2,-138.4,-123.0,,,,,,True,,,,True,,False,False,True,,,,
48309,5853,6234.0,,9598.0,,,,5075.0,,17642.4,4508.8,8552.5,,2440.7,,,381.0,,3745.0,,,,-778.0,,11789.4,-1344.2,2699.5,,-3412.3,,,,False,,,,False,,False,False,False,,False,,
48311,29,0.0,,0.0,,,,18.0,,0.0,0.6,0.0,,,,,-29.0,,-29.0,,,,-11.0,,-29.0,-28.4,-29.0,,,,,,False,,,,True,,False,True,False,,,,
48313,220,84.0,,,,,,230.0,,26.6,33.1,7.0,,,,,-136.0,,,,,,10.0,,-193.4,-186.9,-213.0,,,,,,,,,,True,,False,False,False,,,,
48315,53,36.0,,0.0,,,,125.0,,134.7,21.4,24.0,,,,,-17.0,,-53.0,,,,72.0,,81.7,-31.6,-29.0,,,,,,False,,,,False,,False,False,False,,,,
48317,295,174.0,,55.0,,,,274.0,,1714.9,75.6,99.0,,,,,-121.0,,-240.0,,,,-21.0,,1419.9,-219.4,-196.0,,,,,,False,,,,True,,False,False,False,,,,
48319,137,42.0,,0.0,,,,60.0,,37.4,2.0,17.0,,,,,-95.0,,-137.0,,,,-77.0,,-99.6,-135.1,-120.0,,,,,,False,,,,True,,False,False,False,,,,
48321,626,120.0,,54.0,,,,83.0,,160.1,165.7,149.0,,62.6,,,-506.0,,-572.0,,,,-543.0,,-465.9,-460.3,-477.0,,-563.4,,,,False,,,,False,,True,True,True,,False,,
48323,1432,972.0,,132.0,,,,981.0,,457.9,1089.6,550.0,,483.1,,,-460.0,,-1300.0,,,,-451.0,,-974.1,-342.4,-882.0,,-948.9,,,,False,,,,True,,False,True,False,,False,,
48325,870,192.0,,16.0,,,,389.0,,426.0,291.1,129.0,,155.7,,,-678.0,,-854.0,,,,-481.0,,-444.0,-578.9,-741.0,,-714.3,,,,False,,,,True,,True,True,False,,False,,
48327,62,42.0,,0.0,,,,44.0,,28.2,14.4,17.0,,,,,-20.0,,-62.0,,,,-18.0,,-33.8,-47.6,-45.0,,,,,,False,,,,True,,False,False,False,,,,
48329,4800,3372.0,,4672.0,,,,10761.0,,928.5,3282.9,227.0,,1387.8,,,-1428.0,,-128.0,,,,5961.0,,-3871.5,-1517.1,-4573.0,,-3412.2,,,,True,,,,False,,False,False,False,,False,,
48331,556,126.0,,63.0,,,,360.0,,1723.7,192.4,36.0,,,,,-430.0,,-493.0,,,,-196.0,,1167.7,-363.6,-520.0,,,,,,False,,,,True,,False,True,False,,,,
48333,121,114.0,,45.0,,,,77.0,,1269.3,62.2,25.0,,,,,-7.0,,-76.0,,,,-44.0,,1148.3,-58.8,-96.0,,,,,,False,,,,False,,False,False,False,,,,
48335,203,114.0,,84.0,,,,494.0,,12.4,131.2,51.0,,,,,-89.0,,-119.0,,,,291.0,,-190.6,-71.8,-152.0,,,,,,False,,,,False,,False,True,False,,,,
48337,819,498.0,,645.0,,,,466.0,,1079.1,245.7,238.0,,,,,-321.0,,-174.0,,,,-353.0,,260.1,-573.3,-581.0,,,,,,True,,,,False,,True,False,False,,,,
48339,9454,3792.0,,12527.0,,,,5829.0,,8941.4,5288.8,925.5,,1885.7,,,-5662.0,,3073.0,,,,-3625.0,,-512.6,-4165.2,-8528.5,,-7568.3,,,,True,,,,True,,True,True,False,,False,,
48341,380,162.0,,374.0,,,,1421.0,,277.9,311.4,291.0,,108.6,,,-218.0,,-6.0,,,,1041.0,,-102.1,-68.6,-89.0,,-271.4,,,,True,,,,False,,True,True,True,,False,,
48343,137,42.0,,54.0,,,,132.0,,71.7,51.8,13.0,,,,,-95.0,,-83.0,,,,-5.0,,-65.3,-85.2,-124.0,,,,,,True,,,,True,,True,True,False,,,,
48345,48,0.0,,0.0,,,,62.0,,1.8,1.9,6.0,,,,,-48.0,,-48.0,,,,14.0,,-46.2,-46.1,-42.0,,,,,,False,,,,True,,True,True,True,,,,
48347,684,120.0,,86.0,,,,1008.0,,130.7,473.6,139.0,,69.5,,,-564.0,,-598.0,,,,324.0,,-553.3,-210.4,-545.0,,-614.5,,,,False,,,,True,,True,True,True,,False,,
48349,1362,510.0,,639.0,,,,900.0,,1534.9,757.6,258.5,,374.9,,,-852.0,,-723.0,,,,-462.0,,172.9,-604.4,-1103.5,,-987.1,,,,True,,,,True,,True,True,False,,False,,
48351,77,12.0,,0.0,,,,156.0,,0.0,56.4,6.0,,,,,-65.0,,-77.0,,,,79.0,,-77.0,-20.6,-71.0,,,,,,False,,,,False,,False,True,False,,,,
48353,577,456.0,,399.0,,,,658.0,,432.8,403.8,262.0,,,,,-121.0,,-178.0,,,,81.0,,-144.2,-173.2,-315.0,,,,,,False,,,,True,,False,False,False,,,,
48355,6446,2970.0,,2991.0,,,,1225.0,,15858.3,2584.5,3276.0,,1456.1,,,-3476.0,,-3455.0,,,,-5221.0,,9412.3,-3861.5,-3170.0,,-4989.9,,,,True,,,,False,,False,False,True,,False,,
48357,451,588.0,,360.0,,,,549.0,,12.1,106.6,245.0,,,,,137.0,,-91.0,,,,98.0,,-438.9,-344.4,-206.0,,,,,,True,,,,True,,False,False,False,,,,
48359,105,0.0,,0.0,,,,57.0,,17.2,1.2,6.0,,,,,-105.0,,-105.0,,,,-48.0,,-87.8,-103.8,-99.0,,,,,,False,,,,True,,True,True,True,,,,
48361,1851,360.0,,396.0,,,,932.0,,126.9,520.5,385.5,,132.5,,,-1491.0,,-1455.0,,,,-919.0,,-1724.1,-1330.5,-1465.5,,-1718.5,,,,True,,,,True,,False,True,True,,False,,
48363,808,270.0,,238.0,,,,776.0,,205.8,211.8,127.0,,,,,-538.0,,-570.0,,,,-32.0,,-602.2,-596.2,-681.0,,,,,,False,,,,True,,False,False,False,,,,
48365,308,96.0,,84.0,,,,389.0,,132.6,217.0,62.0,,,,,-212.0,,-224.0,,,,81.0,,-175.4,-91.0,-246.0,,,,,,False,,,,True,,True,True,False,,,,
48367,4098,2142.0,,4980.0,,,,2910.0,,4493.6,2930.2,989.0,,937.1,,,-1956.0,,882.0,,,,-1188.0,,395.6,-1167.8,-3109.0,,-3160.9,,,,True,,,,True,,True,True,False,,False,,
48369,287,126.0,,48.0,,,,568.0,,48.3,164.4,57.0,,,,,-161.0,,-239.0,,,,281.0,,-238.7,-122.6,-230.0,,,,,,False,,,,False,,False,True,False,,,,
48371,592,276.0,,0.0,,,,1571.0,,185.0,241.9,192.0,,,,,-316.0,,-592.0,,,,979.0,,-407.0,-350.1,-400.0,,,,,,False,,,,False,,False,False,False,,,,
48373,633,288.0,,194.0,,,,671.0,,7215.7,456.0,77.0,,,,,-345.0,,-439.0,,,,38.0,,6582.7,-177.0,-556.0,,,,,,False,,,,True,,False,True,False,,,,
48375,4480,5790.0,,2921.0,,,,10044.0,,3779.7,4188.2,5739.5,,4606.8,,,1310.0,,-1559.0,,,,5564.0,,-700.3,-291.8,1259.5,,126.8,,,,False,,,,False,,True,True,True,,True,,
48377,369,96.0,,,,,,917.0,,5.9,80.0,22.0,,,,,-273.0,,,,,,548.0,,-363.1,-289.0,-347.0,,,,,,,,,,False,,False,False,False,,,,
48379,255,126.0,,182.0,,,,120.0,,346.1,153.2,70.0,,,,,-129.0,,-73.0,,,,-135.0,,91.1,-101.8,-185.0,,,,,,True,,,,False,,True,True,False,,,,
48381,5424,6798.0,,6703.0,,,,7420.0,,2240.4,4720.5,6427.5,,5387.0,,,1374.0,,1279.0,,,,1996.0,,-3183.6,-703.5,1003.5,,-37.0,,,,True,,,,False,,False,True,True,,True,,
48383,162,114.0,,33.0,,,,151.0,,1767.7,55.0,35.0,,,,,-48.0,,-129.0,,,,-11.0,,1605.7,-107.0,-127.0,,,,,,False,,,,True,,False,False,False,,,,
48385,74,12.0,,0.0,,,,39.0,,7.4,16.7,11.0,,,,,-62.0,,-74.0,,,,-35.0,,-66.6,-57.3,-63.0,,,,,,False,,,,True,,False,True,False,,,,
48387,156,18.0,,2.0,,,,120.0,,5.8,64.0,47.0,,,,,-138.0,,-154.0,,,,-36.0,,-150.2,-92.0,-109.0,,,,,,False,,,,True,,False,True,True,,,,
48389,808,264.0,,24.0,,,,1460.0,,782.7,314.3,111.0,,,,,-544.0,,-784.0,,,,652.0,,-25.3,-493.7,-697.0,,,,,,False,,,,False,,True,True,False,,,,
48391,102,6.0,,0.0,,,,27.0,,0.0,26.3,29.0,,,,,-96.0,,-102.0,,,,-75.0,,-102.0,-75.7,-73.0,,,,,,False,,,,True,,False,True,True,,,,
48393,19,24.0,,0.0,,,,43.0,,453.2,0.3,6.0,,,,,5.0,,-19.0,,,,24.0,,434.2,-18.6,-13.0,,,,,,False,,,,False,,False,False,False,,,,
48395,327,48.0,,34.0,,,,191.0,,50.0,129.3,0.0,,,,,-279.0,,-293.0,,,,-136.0,,-277.0,-197.7,-327.0,,,,,,False,,,,True,,True,True,False,,,,
48397,2779,1500.0,,3527.0,,,,1453.0,,1224.3,1977.8,632.0,,637.1,,,-1279.0,,748.0,,,,-1326.0,,-1554.7,-801.2,-2147.0,,-2141.9,,,,True,,,,False,,False,True,False,,False,,
48399,382,66.0,,22.0,,,,354.0,,87.1,115.9,47.0,,,,,-316.0,,-360.0,,,,-28.0,,-294.9,-266.1,-335.0,,,,,,False,,,,True,,True,True,False,,,,
48401,903,186.0,,289.0,,,,1025.0,,105.7,368.8,88.0,,186.3,,,-717.0,,-614.0,,,,122.0,,-797.3,-534.2,-815.0,,-716.7,,,,True,,,,True,,False,True,False,,True,,
48403,159,24.0,,38.0,,,,107.0,,2.8,57.7,39.0,,,,,-135.0,,-121.0,,,,-52.0,,-156.2,-101.3,-120.0,,,,,,True,,,,True,,False,True,True,,,,
48405,133,114.0,,26.0,,,,97.0,,4339.3,27.5,35.0,,,,,-19.0,,-107.0,,,,-36.0,,4206.3,-105.5,-98.0,,,,,,False,,,,False,,False,False,False,,,,
48407,110,18.0,,2.0,,,,229.0,,13.2,50.3,25.0,,,,,-92.0,,-108.0,,,,119.0,,-96.8,-59.7,-85.0,,,,,,False,,,,False,,False,True,True,,,,
48409,1314,0.0,,63.0,,,,170.0,,569.0,210.5,114.0,,16.5,,,-1314.0,,-1251.0,,,,-1144.0,,-745.0,-1103.5,-1200.0,,-1297.5,,,,True,,,,True,,True,True,True,,True,,
48411,117,72.0,,72.0,,,,124.0,,1.8,81.1,12.0,,,,,-45.0,,-45.0,,,,7.0,,-115.2,-35.9,-105.0,,,,,,False,,,,True,,False,True,False,,,,
48413,98,84.0,,0.0,,,,61.0,,1576.3,14.6,17.0,,,,,-14.0,,-98.0,,,,-37.0,,1478.3,-83.4,-81.0,,,,,,False,,,,False,,False,False,False,,,,
48415,574,498.0,,363.0,,,,985.0,,272.1,325.4,222.0,,185.2,,,-76.0,,-211.0,,,,411.0,,-301.9,-248.6,-352.0,,-388.8,,,,False,,,,False,,False,False,False,,False,,
48417,56,24.0,,0.0,,,,55.0,,43.3,9.1,18.0,,,,,-32.0,,-56.0,,,,-1.0,,-12.7,-46.9,-38.0,,,,,,False,,,,True,,True,False,False,,,,
48419,235,120.0,,81.0,,,,351.0,,52.9,185.3,60.0,,,,,-115.0,,-154.0,,,,116.0,,-182.1,-49.7,-175.0,,,,,,False,,,,False,,False,True,False,,,,
48421,19,24.0,,0.0,,,,86.0,,1.2,2.6,19.0,,,,,5.0,,-19.0,,,,67.0,,-17.8,-16.4,0.0,,,,,,False,,,,False,,False,False,True,,,,
48423,4236,2202.0,,4901.0,,,,3604.0,,1272.8,2919.8,805.0,,870.8,,,-2034.0,,665.0,,,,-632.0,,-2963.2,-1316.2,-3431.0,,-3365.2,,,,True,,,,True,,False,True,False,,False,,
48425,389,204.0,,35.0,,,,138.0,,284.9,288.5,57.0,,,,,-185.0,,-354.0,,,,-251.0,,-104.1,-100.5,-332.0,,,,,,False,,,,False,,True,True,False,,,,
48427,1819,570.0,,426.0,,,,1150.0,,1943.9,745.5,440.0,,524.4,,,-1249.0,,-1393.0,,,,-669.0,,124.9,-1073.5,-1379.0,,-1294.6,,,,False,,,,True,,True,True,False,,False,,
48429,234,252.0,,0.0,,,,326.0,,4639.4,130.6,78.0,,,,,18.0,,-234.0,,,,92.0,,4405.4,-103.4,-156.0,,,,,,False,,,,False,,False,False,False,,,,
48431,74,18.0,,0.0,,,,67.0,,0.0,17.4,23.0,,,,,-56.0,,-74.0,,,,-7.0,,-74.0,-56.6,-51.0,,,,,,False,,,,True,,False,False,True,,,,
48433,39,18.0,,0.0,,,,42.0,,16.1,5.3,6.0,,,,,-21.0,,-39.0,,,,3.0,,-22.9,-33.7,-33.0,,,,,,False,,,,True,,False,False,False,,,,
48435,195,132.0,,0.0,,,,86.0,,844.9,108.6,55.0,,,,,-63.0,,-195.0,,,,-109.0,,649.9,-86.4,-140.0,,,,,,False,,,,False,,False,False,False,,,,
48437,307,102.0,,1.0,,,,365.0,,132.3,57.9,90.0,,,,,-205.0,,-306.0,,,,58.0,,-174.7,-249.1,-217.0,,,,,,False,,,,True,,True,False,False,,,,
48439,55301,43872.0,,46969.0,,,,38113.0,,70330.2,48225.2,53266.5,,17370.1,,,-11429.0,,-8332.0,,,,-17188.0,,15029.2,-7075.8,-2034.5,,-37930.9,,,,True,,,,False,,False,True,True,,False,,
48441,4616,1278.0,,426.0,,,,5637.0,,399.7,2552.3,1516.0,,354.6,,,-3338.0,,-4190.0,,,,1021.0,,-4216.3,-2063.7,-3100.0,,-4261.4,,,,False,,,,True,,False,True,True,,False,,
48443,53,6.0,,0.0,,,,66.0,,7.7,15.8,,,,,,-47.0,,-53.0,,,,13.0,,-45.3,-37.2,,,,,,,False,,,,True,,True,True,,,,,
48445,559,324.0,,346.0,,,,997.0,,70.8,138.7,203.0,,,,,-235.0,,-213.0,,,,438.0,,-488.2,-420.3,-356.0,,,,,,True,,,,False,,False,False,False,,,,
48447,21,0.0,,0.0,,,,63.0,,0.0,9.4,6.0,,,,,-21.0,,-21.0,,,,42.0,,-21.0,-11.6,-15.0,,,,,,False,,,,False,,False,True,True,,,,
48449,633,0.0,,12.0,,,,623.0,,61.2,313.3,79.0,,9.3,,,-633.0,,-621.0,,,,-10.0,,-571.8,-319.7,-554.0,,-623.7,,,,True,,,,True,,True,True,True,,True,,
48451,4879,7470.0,,5017.0,,,,5456.0,,39715.2,1839.7,11601.5,,2727.0,,,2591.0,,138.0,,,,577.0,,34836.2,-3039.3,6722.5,,-2152.0,,,,True,,,,True,,False,False,False,,True,,
48453,13704,8928.0,,13249.0,,,,14322.0,,24273.4,14447.2,10764.0,,3863.0,,,-4776.0,,-455.0,,,,618.0,,10569.4,743.2,-2940.0,,-9841.0,,,,True,,,,True,,False,True,True,,False,,
48455,87,12.0,,0.0,,,,146.0,,43.9,27.9,18.0,,,,,-75.0,,-87.0,,,,59.0,,-43.1,-59.1,-69.0,,,,,,False,,,,True,,True,True,True,,,,
48457,303,12.0,,2.0,,,,369.0,,43.6,46.5,44.5,,,,,-291.0,,-301.0,,,,66.0,,-259.4,-256.5,-258.5,,,,,,False,,,,True,,True,True,True,,,,
48459,723,114.0,,90.0,,,,596.0,,161.4,256.7,24.0,,,,,-609.0,,-633.0,,,,-127.0,,-561.6,-466.3,-699.0,,,,,,False,,,,True,,True,True,False,,,,
48461,196,24.0,,0.0,,,,144.0,,49.9,4.6,11.0,,,,,-172.0,,-196.0,,,,-52.0,,-146.1,-191.3,-185.0,,,,,,False,,,,True,,True,False,False,,,,
48463,714,414.0,,315.0,,,,289.0,,2484.2,338.7,1003.5,,,,,-300.0,,-399.0,,,,-425.0,,1770.2,-375.3,289.5,,,,,,False,,,,False,,False,False,True,,,,
48465,1340,234.0,,360.0,,,,2121.0,,73.9,493.8,533.0,,125.2,,,-1106.0,,-980.0,,,,781.0,,-1266.1,-846.2,-807.0,,-1214.8,,,,True,,,,True,,False,True,True,,False,,
48467,1098,618.0,,1202.0,,,,826.0,,1681.0,607.8,354.0,,,,,-480.0,,104.0,,,,-272.0,,583.0,-490.2,-744.0,,,,,,True,,,,True,,False,False,False,,,,
48469,1038,972.0,,2081.0,,,,377.0,,1206.0,1357.2,919.5,,395.0,,,-66.0,,1043.0,,,,-661.0,,168.0,319.2,-118.5,,-643.0,,,,False,,,,False,,False,False,False,,False,,
48471,1678,402.0,,576.0,,,,1246.0,,750.9,605.9,86.0,,180.6,,,-1276.0,,-1102.0,,,,-432.0,,-927.1,-1072.1,-1592.0,,-1497.4,,,,True,,,,True,,True,True,False,,False,,
48473,803,126.0,,89.0,,,,357.0,,262.1,279.8,70.0,,143.0,,,-677.0,,-714.0,,,,-446.0,,-540.9,-523.2,-733.0,,-660.0,,,,False,,,,True,,True,True,False,,True,,
48475,402,414.0,,303.0,,,,700.0,,1754.8,400.6,93.0,,,,,12.0,,-99.0,,,,298.0,,1352.8,-1.4,-309.0,,,,,,False,,,,False,,False,True,False,,,,
48477,468,396.0,,994.0,,,,329.0,,1510.3,566.2,267.5,,,,,-72.0,,526.0,,,,-139.0,,1042.3,98.2,-200.5,,,,,,False,,,,False,,False,False,False,,,,
48479,8549,6936.0,,6287.0,,,,2462.0,,57224.8,6075.9,4848.5,,2843.3,,,-1613.0,,-2262.0,,,,-6087.0,,48675.8,-2473.1,-3700.5,,-5705.7,,,,False,,,,False,,False,False,False,,False,,
48481,710,126.0,,82.0,,,,156.0,,240.6,172.3,165.0,,79.0,,,-584.0,,-628.0,,,,-554.0,,-469.4,-537.7,-545.0,,-631.0,,,,False,,,,True,,True,True,True,,False,,
48483,159,204.0,,68.0,,,,214.0,,44.4,29.0,84.0,,,,,45.0,,-91.0,,,,55.0,,-114.6,-130.0,-75.0,,,,,,False,,,,False,,False,False,False,,,,
48485,4502,4236.0,,4239.0,,,,4560.0,,2957.4,2722.8,3730.5,,1250.7,,,-266.0,,-263.0,,,,58.0,,-1544.6,-1779.2,-771.5,,-3251.3,,,,True,,,,True,,False,False,False,,False,,
48487,621,666.0,,403.0,,,,600.0,,222.0,241.8,290.5,,,,,45.0,,-218.0,,,,-21.0,,-399.0,-379.2,-330.5,,,,,,False,,,,True,,False,False,False,,,,
48489,344,78.0,,3.0,,,,92.0,,17.4,196.1,41.0,,39.1,,,-266.0,,-341.0,,,,-252.0,,-326.6,-147.9,-303.0,,-304.9,,,,False,,,,True,,False,True,False,,False,,
48491,8721,5964.0,,19120.0,,,,7300.0,,272372.1,11240.4,3085.5,,2355.1,,,-2757.0,,10399.0,,,,-1421.0,,263651.1,2519.4,-5635.5,,-6365.9,,,,False,,,,True,,False,True,False,,False,,
48493,919,246.0,,148.0,,,,225.0,,573.0,336.1,96.0,,168.3,,,-673.0,,-771.0,,,,-694.0,,-346.0,-582.9,-823.0,,-750.7,,,,False,,,,False,,True,True,False,,False,,
48495,273,192.0,,8.0,,,,394.0,,755.7,108.3,114.0,,,,,-81.0,,-265.0,,,,121.0,,482.7,-164.7,-159.0,,,,,,False,,,,False,,False,False,False,,,,
48497,2463,1056.0,,2312.0,,,,1358.0,,2055.5,1427.8,290.0,,424.9,,,-1407.0,,-151.0,,,,-1105.0,,-407.5,-1035.2,-2173.0,,-2038.1,,,,True,,,,True,,True,True,False,,False,,
48499,800,384.0,,575.0,,,,575.0,,493.7,435.1,163.0,,,,,-416.0,,-225.0,,,,-225.0,,-306.3,-364.9,-637.0,,,,,,True,,,,True,,True,True,False,,,,
48501,277,300.0,,216.0,,,,453.0,,210.2,247.0,259.0,,,,,23.0,,-61.0,,,,176.0,,-66.8,-30.0,-18.0,,,,,,False,,,,False,,False,False,True,,,,
48503,575,420.0,,311.0,,,,584.0,,197.7,243.0,311.0,,,,,-155.0,,-264.0,,,,9.0,,-377.3,-332.0,-264.0,,,,,,False,,,,True,,False,False,False,,,,
48505,495,120.0,,42.0,,,,151.0,,1675.9,82.0,83.5,,,,,-375.0,,-453.0,,,,-344.0,,1180.9,-413.0,-411.5,,,,,,False,,,,True,,False,False,False,,,,
48507,301,264.0,,157.0,,,,105.0,,247.3,126.4,124.0,,,,,-37.0,,-144.0,,,,-196.0,,-53.7,-174.6,-177.0,,,,,,False,,,,False,,False,False,False,,,,
49001,0,0.0,,0.0,,,,58.0,,0.0,66.6,,,,,,0.0,,0.0,,,,58.0,,0.0,66.6,,,,,,,True,,,,False,,True,False,,,,,
49003,0,0.0,,0.0,,,,1870.0,,0.0,1274.0,,,,,,0.0,,0.0,,,,1870.0,,0.0,1274.0,,,,,,,True,,,,False,,True,False,,,,,
49005,0,0.0,,41.0,,,,3320.0,,0.0,2734.6,,,,,,0.0,,41.0,,,,3320.0,,0.0,2734.6,,,,,,,False,,,,False,,True,False,,,,,
