,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48037,177,165.0,,169.7,,199.0,197.0,,,,,148.4,,310.3,,,373.0,,72.6,107.0,350.0,,146.0,208.5,,179.0,233.0,387.9,,,,,161.6,241.2,,,,323.6,-12.0,,-7.3,,22.0,20.0,,,,,-28.6,,133.3,,,196.0,,-104.4,-70.0,173.0,,-31.0,31.5,,2.0,56.0,210.9,,,,,-15.4,64.2,,,,146.6,,True,,False,False,,,,,False,,False,,,False,,False,False,False,,False,False,,True,False,False,,,,,False,False,,,,False
48039,1663,1789.0,,1683.0,,1823.0,2050.0,,,,,836.9,,1331.9,,2187.9,1026.0,,2325.5,1196.0,1703.0,,2017.0,1856.1,,2043.0,1726.0,1297.3,,,,,1698.6,1554.5,2396.0,,,2909.2,126.0,,20.0,,160.0,387.0,,,,,-826.1,,-331.1,,524.9,-637.0,,662.5,-467.0,40.0,,354.0,193.1,,380.0,63.0,-365.7,,,,,35.6,-108.5,733.0,,,1246.2,,True,,False,False,,,,,False,,False,,False,False,,False,False,True,,False,False,,False,True,False,,,,,True,True,False,,,False
48041,564,771.0,,763.5,,712.0,815.0,,,,,534.4,,853.7,,933.7,602.0,,929.8,584.0,621.5,,761.0,810.8,,917.0,884.0,704.9,,,,,653.7,788.0,663.0,,,601.6,207.0,,199.5,,148.0,251.0,,,,,-29.6,,289.7,,369.7,38.0,,365.8,20.0,57.5,,197.0,246.8,,353.0,320.0,140.9,,,,,89.7,224.0,99.0,,,37.6,,True,,True,False,,,,,True,,False,,False,True,,False,True,True,,True,False,,False,False,True,,,,,True,False,True,,,True
48043,39,67.0,,74.4,,35.0,,,,,,47.1,,22.0,,,28.0,,33.8,42.8,,,4.0,35.1,,66.0,55.0,64.6,,,,,,81.8,,,,63.6,28.0,,35.4,,-4.0,,,,,,8.1,,-17.0,,,-11.0,,-5.2,3.8,,,-35.0,-3.9,,27.0,16.0,25.6,,,,,,42.8,,,,24.6,,False,,True,,,,,,True,,True,,,True,,True,True,,,False,True,,True,True,True,,,,,,False,,,,True
48045,5,7.0,,7.0,,7.0,0.0,,,,,4.4,,1.3,,,11.0,,7.2,3.8,,,4.0,4.2,,6.0,7.0,8.4,,,,,,14.2,,,,7.2,2.0,,2.0,,2.0,-5.0,,,,,-0.6,,-3.7,,,6.0,,2.2,-1.2,,,-1.0,-0.8,,1.0,2.0,3.4,,,,,,9.2,,,,2.2,,False,,False,False,,,,,True,,False,,,False,,False,True,,,True,True,,True,False,False,,,,,,False,,,,False
48047,38,49.0,,50.7,,38.0,0.0,,,,,31.2,,35.0,,,28.0,,42.3,22.9,,,38.0,40.5,,43.0,39.0,39.8,,,,,,77.1,,,,49.8,11.0,,12.7,,0.0,-38.0,,,,,-6.8,,-3.0,,,-10.0,,4.3,-15.1,,,0.0,2.5,,5.0,1.0,1.8,,,,,,39.1,,,,11.8,,False,,True,False,,,,,True,,True,,,True,,True,False,,,True,True,,True,True,True,,,,,,False,,,,False
48049,189,195.0,,179.6,,186.0,285.0,,,,,115.1,,199.7,,,188.0,,183.4,159.8,181.5,,208.0,183.7,,290.0,211.0,121.5,,,,,171.0,198.7,,,,161.0,6.0,,-9.4,,-3.0,96.0,,,,,-73.9,,10.7,,,-1.0,,-5.6,-29.2,-7.5,,19.0,-5.3,,101.0,22.0,-67.5,,,,,-18.0,9.7,,,,-28.0,,False,,True,False,,,,,False,,False,,,True,,True,False,False,,False,True,,False,False,False,,,,,False,False,,,,False
48051,34,52.0,,57.1,,49.0,41.0,,,,,37.8,,91.4,,,59.0,,15.2,37.6,,,29.0,54.2,,53.0,61.0,50.5,,,,,,71.9,,,,121.5,18.0,,23.1,,15.0,7.0,,,,,3.8,,57.4,,,25.0,,-18.8,3.6,,,-5.0,20.2,,19.0,27.0,16.5,,,,,,37.9,,,,87.5,,False,,True,True,,,,,True,,False,,,False,,False,True,,,True,False,,False,False,True,,,,,,False,,,,False
48053,73,100.0,,98.2,,100.0,98.0,,,,,78.2,,153.6,,,139.0,,69.1,101.0,134.0,,93.0,103.7,,151.0,145.0,153.4,,,,,,100.2,,,,84.2,27.0,,25.2,,27.0,25.0,,,,,5.2,,80.6,,,66.0,,-3.9,28.0,61.0,,20.0,30.7,,78.0,72.0,80.4,,,,,,27.2,,,,11.2,,True,,False,True,,,,,True,,False,,,False,,True,False,False,,True,False,,False,False,False,,,,,,False,,,,True
48055,63,83.0,,99.8,,87.0,90.0,,,,,91.4,,148.7,,,151.0,,84.0,79.7,122.0,,45.0,82.1,,142.0,124.0,123.6,,,,,68.8,130.1,,,,47.7,20.0,,36.8,,24.0,27.0,,,,,28.4,,85.7,,,88.0,,21.0,16.7,59.0,,-18.0,19.1,,79.0,61.0,60.6,,,,,5.8,67.1,,,,-15.3,,False,,False,False,,,,,False,,False,,,False,,False,True,False,,True,True,,False,False,False,,,,,True,False,,,,True
48057,28,53.0,,53.4,,53.0,53.0,,,,,39.5,,28.2,,,56.0,,34.2,36.4,62.0,,25.0,42.4,,67.0,66.0,86.2,,,,,,130.5,,,,77.9,25.0,,25.4,,25.0,25.0,,,,,11.5,,0.2,,,28.0,,6.2,8.4,34.0,,-3.0,14.4,,39.0,38.0,58.2,,,,,,102.5,,,,49.9,,False,,False,False,,,,,True,,True,,,False,,True,True,False,,True,True,,False,False,False,,,,,,False,,,,False
48059,66,74.0,,70.5,,47.0,88.0,,,,,31.0,,64.7,,,56.0,,27.7,57.5,,,45.0,49.2,,88.0,83.0,41.6,,,,,,86.5,,,,64.4,8.0,,4.5,,-19.0,22.0,,,,,-35.0,,-1.3,,,-10.0,,-38.3,-8.5,,,-21.0,-16.8,,22.0,17.0,-24.4,,,,,,20.5,,,,-1.6,,True,,False,False,,,,,False,,True,,,False,,False,False,,,False,False,,False,False,False,,,,,,False,,,,True
48061,623,961.0,,941.9,1229.4,961.0,793.0,,,,,725.3,,1190.6,,1314.1,786.0,,842.9,895.2,936.0,,527.0,973.6,,1008.0,1174.0,2638.8,,,,,925.3,1158.6,618.0,,,901.6,338.0,,318.9,606.4,338.0,170.0,,,,,102.3,,567.6,,691.1,163.0,,219.9,272.2,313.0,,-96.0,350.6,,385.0,551.0,2015.8,,,,,302.3,535.6,-5.0,,,278.6,,True,False,False,True,,,,,True,,False,,False,True,,True,True,True,,True,False,,False,False,False,,,,,True,False,True,,,True
48063,49,32.0,,34.5,,40.0,35.0,,,,,35.2,,92.8,,,50.0,,12.9,28.3,,,45.0,64.9,,46.0,38.0,43.3,,,,,,57.6,,,,236.6,-17.0,,-14.5,,-9.0,-14.0,,,,,-13.8,,43.8,,,1.0,,-36.1,-20.7,,,-4.0,15.9,,-3.0,-11.0,-5.7,,,,,,8.6,,,,187.6,,True,,True,True,,,,,True,,False,,,True,,False,False,,,True,True,,True,True,True,,,,,,True,,,,False
48065,16,16.0,,14.3,,17.0,18.0,,,,,12.4,,23.0,,,31.0,,4.3,23.4,,,10.0,16.5,,31.0,21.0,26.6,,,,,,31.0,,,,53.7,0.0,,-1.7,,1.0,2.0,,,,,-3.6,,7.0,,,15.0,,-11.7,7.4,,,-6.0,0.5,,15.0,5.0,10.6,,,,,,15.0,,,,37.7,,False,,False,False,,,,,False,,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,False,,,,False
48067,40,49.0,,54.8,,61.0,42.0,,,,,51.6,,59.2,,,114.0,,28.0,37.9,142.0,,54.0,61.2,,53.0,81.0,84.7,,,,,,66.7,,,,76.2,9.0,,14.8,,21.0,2.0,,,,,11.6,,19.2,,,74.0,,-12.0,-2.1,102.0,,14.0,21.2,,13.0,41.0,44.7,,,,,,26.7,,,,36.2,,False,,False,True,,,,,False,,False,,,False,,False,True,False,,False,False,,False,False,False,,,,,,False,,,,False
48069,22,35.0,,39.8,,32.0,7.0,,,,,28.0,,29.4,,,44.0,,15.5,29.4,,,13.0,29.3,,49.0,40.0,59.8,,,,,,54.6,,,,68.4,13.0,,17.8,,10.0,-15.0,,,,,6.0,,7.4,,,22.0,,-6.5,7.4,,,-9.0,7.3,,27.0,18.0,37.8,,,,,,32.6,,,,46.4,,False,,True,False,,,,,True,,True,,,False,,True,True,,,True,True,,False,False,False,,,,,,False,,,,False
48071,148,147.0,,154.4,,126.0,192.0,,,,,93.6,,44.0,,,158.0,,167.0,110.1,121.5,,85.0,119.1,,206.0,173.0,120.0,,,,,126.9,157.4,,,,120.9,-1.0,,6.4,,-22.0,44.0,,,,,-54.4,,-104.0,,,10.0,,19.0,-37.9,-26.5,,-63.0,-28.9,,58.0,25.0,-28.0,,,,,-21.1,9.4,,,,-27.1,,False,,False,False,,,,,False,,False,,,False,,False,False,False,,False,False,,False,False,False,,,,,False,False,,,,False
48073,63,160.0,,162.0,,148.0,229.0,,,,,101.1,,272.6,,,232.0,,77.3,100.0,299.0,,106.0,162.7,,183.0,185.0,115.0,,,,,144.5,181.2,,,,148.3,97.0,,99.0,,85.0,166.0,,,,,38.1,,209.6,,,169.0,,14.3,37.0,236.0,,43.0,99.7,,120.0,122.0,52.0,,,,,81.5,118.2,,,,85.3,,False,,True,False,,,,,True,,False,,,False,,True,True,False,,True,False,,False,False,True,,,,,True,False,,,,True
48075,42,46.0,,38.7,,49.0,34.0,,,,,45.4,,63.4,,,56.0,,43.7,43.7,,,82.0,35.0,,83.0,52.0,64.1,,,,,,61.7,,,,69.0,4.0,,-3.3,,7.0,-8.0,,,,,3.4,,21.4,,,14.0,,1.7,1.7,,,40.0,-7.0,,41.0,10.0,22.1,,,,,,19.7,,,,27.0,,True,,False,False,,,,,True,,False,,,False,,True,True,,,False,False,,False,False,False,,,,,,False,,,,False
48077,61,87.0,,87.6,,49.0,78.0,,,,,33.8,,63.3,,,49.0,,48.3,58.8,,,49.0,47.3,,91.0,79.0,50.0,,,,,,90.9,,,,129.0,26.0,,26.6,,-12.0,17.0,,,,,-27.2,,2.3,,,-12.0,,-12.7,-2.2,,,-12.0,-13.7,,30.0,18.0,-11.0,,,,,,29.9,,,,68.0,,False,,True,True,,,,,False,,True,,,True,,True,True,,,True,True,,False,True,True,,,,,,False,,,,False
48079,6,11.0,,11.6,,10.0,0.0,,,,,7.2,,3.0,,,19.0,,12.7,6.1,,,4.0,6.7,,10.0,11.0,13.9,,,,,,19.1,,,,14.1,5.0,,5.6,,4.0,-6.0,,,,,1.2,,-3.0,,,13.0,,6.7,0.1,,,-2.0,0.7,,4.0,5.0,7.9,,,,,,13.1,,,,8.1,,False,,True,False,,,,,True,,True,,,False,,False,True,,,True,True,,True,False,False,,,,,,False,,,,False
48081,23,24.0,,26.5,,15.0,0.0,,,,,10.6,,25.6,,,12.0,,16.3,12.1,,,11.0,15.7,,30.0,23.0,22.3,,,,,,30.3,,,,57.2,1.0,,3.5,,-8.0,-23.0,,,,,-12.4,,2.6,,,-11.0,,-6.7,-10.9,,,-12.0,-7.3,,7.0,0.0,-0.7,,,,,,7.3,,,,34.2,,False,,False,False,,,,,False,,False,,,False,,False,False,,,False,False,,False,True,True,,,,,,False,,,,False
48083,26,20.0,,21.0,,23.0,0.0,,,,,12.3,,15.5,,,33.0,,33.5,23.5,,,30.0,16.0,,32.0,26.0,35.0,,,,,,34.9,,,,145.8,-6.0,,-5.0,,-3.0,-26.0,,,,,-13.7,,-10.5,,,7.0,,7.5,-2.5,,,4.0,-10.0,,6.0,0.0,9.0,,,,,,8.9,,,,119.8,,True,,True,False,,,,,False,,False,,,False,,False,True,,,True,False,,False,True,False,,,,,,False,,,,False
48085,5364,5019.0,,5046.7,4213.1,4432.0,5720.0,,,,,3103.5,,6681.5,,5629.6,3861.0,,5689.9,3719.4,6048.5,,5527.0,4432.3,,6094.0,5119.0,3041.7,,,,,4978.3,4379.3,4098.0,,,2776.7,-345.0,,-317.3,-1150.9,-932.0,356.0,,,,,-2260.5,,1317.5,,265.6,-1503.0,,325.9,-1644.6,684.5,,163.0,-931.7,,730.0,-245.0,-2322.3,,,,,-385.7,-984.7,-1266.0,,,-2587.3,,True,False,False,False,,,,,False,,False,,True,False,,True,False,False,,True,False,,False,True,False,,,,,False,False,False,,,False
48087,9,4.0,,4.4,,13.0,0.0,,,,,9.8,,2.9,,,19.0,,9.0,21.3,,,1.0,15.3,,,12.0,12.7,,,,,,15.6,,,,12.3,-5.0,,-4.6,,4.0,-9.0,,,,,0.8,,-6.1,,,10.0,,0.0,12.3,,,-8.0,6.3,,,3.0,3.7,,,,,,6.6,,,,3.3,,True,,True,False,,,,,True,,False,,,False,,True,False,,,False,False,,,True,True,,,,,,False,,,,True
48089,75,59.0,,58.9,,57.0,90.0,,,,,54.4,,83.9,,,54.0,,22.1,47.7,,,54.0,54.2,,49.0,68.0,83.9,,,,,,88.2,,,,95.2,-16.0,,-16.1,,-18.0,15.0,,,,,-20.6,,8.9,,,-21.0,,-52.9,-27.3,,,-21.0,-20.8,,-26.0,-7.0,8.9,,,,,,13.2,,,,20.2,,False,,False,True,,,,,False,,True,,,False,,False,False,,,False,False,,False,True,True,,,,,,True,,,,False
48091,325,408.0,,412.6,,369.0,490.0,,,,,257.4,,660.6,,,369.0,,216.9,272.8,355.0,,323.0,492.1,,514.0,514.0,437.1,,,,,408.0,388.3,522.0,,,293.1,83.0,,87.6,,44.0,165.0,,,,,-67.6,,335.6,,,44.0,,-108.1,-52.2,30.0,,-2.0,167.1,,189.0,189.0,112.1,,,,,83.0,63.3,197.0,,,-31.9,,False,,True,False,,,,,True,,False,,,True,,False,True,True,,True,False,,False,False,False,,,,,False,True,False,,,True
48093,56,101.0,,99.5,,68.0,137.0,,,,,39.6,,40.1,,,64.0,,79.2,89.6,,,16.0,72.6,,155.0,103.0,58.6,,,,,,117.9,,,,40.1,45.0,,43.5,,12.0,81.0,,,,,-16.4,,-15.9,,,8.0,,23.2,33.6,,,-40.0,16.6,,99.0,47.0,2.6,,,,,,61.9,,,,-15.9,,True,,True,False,,,,,True,,True,,,True,,True,True,,,True,True,,False,False,True,,,,,,False,,,,True
48095,9,7.0,,5.3,,8.0,0.0,,,,,5.9,,2.3,,,28.0,,23.4,5.1,,,2.0,8.3,,7.0,9.0,16.5,,,,,,14.9,,,,12.7,-2.0,,-3.7,,-1.0,-9.0,,,,,-3.1,,-6.7,,,19.0,,14.4,-3.9,,,-7.0,-0.7,,-2.0,0.0,7.5,,,,,,5.9,,,,3.7,,False,,True,False,,,,,False,,False,,,False,,False,False,,,False,True,,False,True,False,,,,,,False,,,,False
48097,202,242.0,,257.2,,197.0,220.0,,,,,94.9,,258.9,,,187.0,,149.1,196.1,283.5,,202.0,196.9,,339.0,250.0,91.5,,,,,,238.1,,,,96.9,40.0,,55.2,,-5.0,18.0,,,,,-107.1,,56.9,,,-15.0,,-52.9,-5.9,81.5,,0.0,-5.1,,137.0,48.0,-110.5,,,,,,36.1,,,,-105.1,,False,,True,True,,,,,False,,False,,,True,,False,True,False,,True,True,,False,False,False,,,,,,True,,,,False
48099,230,198.0,,192.5,,162.0,65.0,,,,,104.8,,177.5,,,298.0,,86.4,180.1,195.5,,136.0,155.8,,238.0,228.0,276.7,,,,,196.0,232.7,,,,111.0,-32.0,,-37.5,,-68.0,-165.0,,,,,-125.2,,-52.5,,,68.0,,-143.6,-49.9,-34.5,,-94.0,-74.2,,8.0,-2.0,46.7,,,,,-34.0,2.7,,,,-119.0,,False,,False,False,,,,,False,,False,,,False,,False,False,False,,False,False,,True,True,False,,,,,False,True,,,,False
48101,6,16.0,,16.8,,8.0,0.0,,,,,8.3,,20.9,,,7.0,,10.4,8.2,,,7.0,9.1,,14.0,13.0,7.3,,,,,,17.9,,,,57.0,10.0,,10.8,,2.0,-6.0,,,,,2.3,,14.9,,,1.0,,4.4,2.2,,,1.0,3.1,,8.0,7.0,1.3,,,,,,11.9,,,,51.0,,False,,True,True,,,,,True,,False,,,True,,True,True,,,True,True,,True,True,True,,,,,,False,,,,False
48103,28,22.0,,7.6,,17.0,0.0,,,,,27.5,,51.6,,,33.0,,12.7,13.1,,,10.0,20.4,,,20.0,15.5,,,,,,73.5,,,,1.6,-6.0,,-20.4,,-11.0,-28.0,,,,,-0.5,,23.6,,,5.0,,-15.3,-14.9,,,-18.0,-7.6,,,-8.0,-12.5,,,,,,45.5,,,,-26.4,,False,,False,False,,,,,True,,False,,,True,,False,False,,,False,False,,,False,False,,,,,,False,,,,False
48105,17,12.0,,17.0,,13.0,0.0,,,,,18.5,,15.6,,,18.0,,3.1,15.4,,,2.0,14.0,,9.0,14.0,36.5,,,,,,41.9,,,,103.7,-5.0,,0.0,,-4.0,-17.0,,,,,1.5,,-1.4,,,1.0,,-13.9,-1.6,,,-15.0,-3.0,,-8.0,-3.0,19.5,,,,,,24.9,,,,86.7,,True,,True,False,,,,,True,,True,,,True,,False,True,,,False,True,,False,True,False,,,,,,False,,,,False
48107,19,14.0,,13.5,,14.0,0.0,,,,,12.9,,20.8,,,36.0,,7.8,9.4,33.0,,10.0,13.3,,16.0,21.0,29.8,,,,,,25.7,,,,0.0,-5.0,,-5.5,,-5.0,-19.0,,,,,-6.1,,1.8,,,17.0,,-11.2,-9.6,14.0,,-9.0,-5.7,,-3.0,2.0,10.8,,,,,,6.7,,,,-19.0,,False,,False,False,,,,,False,,True,,,False,,False,False,False,,False,False,,True,True,False,,,,,,False,,,,False
48109,21,37.0,,40.2,,19.0,,,,,,20.4,,49.4,,,6.0,,19.9,15.2,,,22.0,18.1,,23.0,19.0,14.9,,,,,,39.0,,,,21.3,16.0,,19.2,,-2.0,,,,,,-0.6,,28.4,,,-15.0,,-1.1,-5.8,,,1.0,-2.9,,2.0,-2.0,-6.1,,,,,,18.0,,,,0.3,,False,,True,,,,,,True,,False,,,True,,True,True,,,True,True,,True,True,True,,,,,,False,,,,True
48111,3,6.0,,8.1,,7.0,0.0,,,,,15.2,,9.5,,,37.0,,1.1,4.9,,,2.0,7.4,,5.0,12.0,23.2,,,,,,49.0,,,,20.1,3.0,,5.1,,4.0,-3.0,,,,,12.2,,6.5,,,34.0,,-1.9,1.9,,,-1.0,4.4,,2.0,9.0,20.2,,,,,,46.0,,,,17.1,,False,,False,False,,,,,False,,False,,,False,,True,True,,,True,False,,True,False,False,,,,,,False,,,,False
48113,9223,13247.0,,14046.8,11162.8,12062.0,17724.0,,,,,7366.4,,13438.2,,14223.3,12159.0,,18750.7,9927.4,11932.5,,11965.0,10972.5,,14517.0,13803.0,9960.2,,,,,13686.9,12919.1,,,,7028.7,4024.0,,4823.8,1939.8,2839.0,8501.0,,,,,-1856.6,,4215.2,,5000.3,2936.0,,9527.7,704.4,2709.5,,2742.0,1749.5,,5294.0,4580.0,737.2,,,,,4463.9,3696.1,,,,-2194.3,,False,True,True,False,,,,,True,,False,,False,True,,False,True,True,,True,True,,False,False,True,,,,,False,True,,,,True
48115,10,89.0,,89.2,,54.0,12.0,,,,,45.2,,229.1,,,115.0,,16.0,39.2,,,49.0,49.6,,55.0,83.0,88.7,,,,,,108.2,,,,36.7,79.0,,79.2,,44.0,2.0,,,,,35.2,,219.1,,,105.0,,6.0,29.2,,,39.0,39.6,,45.0,73.0,78.7,,,,,,98.2,,,,26.7,,False,,True,True,,,,,True,,False,,,False,,True,True,,,True,True,,True,True,True,,,,,,False,,,,True
48117,39,62.0,,61.0,,62.0,57.0,,,,,72.1,,57.8,,,137.0,,11.1,96.5,,,57.0,70.2,,98.0,76.0,150.0,,,,,62.2,141.6,,,,34.5,23.0,,22.0,,23.0,18.0,,,,,33.1,,18.8,,,98.0,,-27.9,57.5,,,18.0,31.2,,59.0,37.0,111.0,,,,,23.2,102.6,,,,-4.5,,True,,False,True,,,,,False,,True,,,False,,False,False,,,True,False,,False,False,False,,,,,False,False,,,,True
48119,11,10.0,,8.3,,12.0,12.0,,,,,8.8,,20.2,,,17.0,,2.3,10.9,,,21.0,12.9,,9.0,15.0,11.0,,,,,,24.7,,,,7.7,-1.0,,-2.7,,1.0,1.0,,,,,-2.2,,9.2,,,6.0,,-8.7,-0.1,,,10.0,1.9,,-2.0,4.0,0.0,,,,,,13.7,,,,-3.3,,False,,False,False,,,,,False,,False,,,False,,False,True,,,False,False,,False,False,True,,,,,,False,,,,False
48121,2512,4415.0,,4392.2,3342.5,4387.0,4474.0,,,,,2530.0,,4386.0,,5950.0,3636.0,,6712.4,3259.1,4196.5,,5353.5,3790.7,,5512.0,4547.0,2290.7,,,,,4342.0,4297.9,4387.0,,,3569.6,1903.0,,1880.2,830.5,1875.0,1962.0,,,,,18.0,,1874.0,,3438.0,1124.0,,4200.4,747.1,1684.5,,2841.5,1278.7,,3000.0,2035.0,-221.3,,,,,1830.0,1785.9,1875.0,,,1057.6,,True,True,True,False,,,,,True,,True,,False,True,,False,True,True,,False,True,,False,False,True,,,,,True,True,True,,,True
48123,39,32.0,,36.9,,35.0,8.0,,,,,46.8,,17.6,,,56.0,,23.5,46.2,,,38.0,25.5,,51.0,57.0,43.1,,,,,,73.6,,,,35.5,-7.0,,-2.1,,-4.0,-31.0,,,,,7.8,,-21.4,,,17.0,,-15.5,7.2,,,-1.0,-13.5,,12.0,18.0,4.1,,,,,,34.6,,,,-3.5,,True,,True,False,,,,,False,,False,,,False,,False,False,,,True,False,,False,False,True,,,,,,False,,,,True
48125,6,4.0,,3.3,,4.0,0.0,,,,,5.0,,1.4,,,9.0,,1.5,5.9,,,3.0,3.1,,5.0,6.0,15.5,,,,,,14.5,,,,46.0,-2.0,,-2.7,,-2.0,-6.0,,,,,-1.0,,-4.6,,,3.0,,-4.5,-0.1,,,-3.0,-2.9,,-1.0,0.0,9.5,,,,,,8.5,,,,40.0,,False,,False,False,,,,,True,,False,,,False,,False,True,,,False,False,,True,True,False,,,,,,False,,,,False
48127,61,87.0,,88.4,,45.0,30.0,,,,,20.8,,33.3,,,47.0,,170.8,80.2,,,31.0,49.6,,102.0,72.0,50.1,,,,,,100.1,,,,77.9,26.0,,27.4,,-16.0,-31.0,,,,,-40.2,,-27.7,,,-14.0,,109.8,19.2,,,-30.0,-11.4,,41.0,11.0,-10.9,,,,,,39.1,,,,16.9,,False,,True,False,,,,,False,,False,,,True,,False,True,,,False,True,,False,True,True,,,,,,False,,,,True
48129,4,0.0,,0.0,,3.0,0.0,,,,,8.2,,1.2,,,12.0,,0.4,6.1,,,0.0,3.1,,4.0,6.0,13.8,,,,,,13.8,,,,43.4,-4.0,,-4.0,,-1.0,-4.0,,,,,4.2,,-2.8,,,8.0,,-3.6,2.1,,,-4.0,-0.9,,0.0,2.0,9.8,,,,,,9.8,,,,39.4,,False,,True,False,,,,,False,,True,,,False,,True,True,,,False,True,,True,True,False,,,,,,False,,,,False
48131,47,54.0,,55.7,,38.0,18.0,,,,,35.7,,51.4,,,47.0,,25.4,38.3,,,29.0,48.1,,54.0,51.0,36.5,,,,,,80.0,,,,49.1,7.0,,8.7,,-9.0,-29.0,,,,,-11.3,,4.4,,,0.0,,-21.6,-8.7,,,-18.0,1.1,,7.0,4.0,-10.5,,,,,,33.0,,,,2.1,,False,,False,False,,,,,False,,True,,,True,,False,False,,,False,True,,False,True,False,,,,,,False,,,,True
48133,40,78.0,,75.4,,61.0,92.0,,,,,33.8,,53.5,,,89.0,,50.5,54.7,,,55.5,62.9,,101.0,81.0,62.8,,,,,,124.7,,,,43.7,38.0,,35.4,,21.0,52.0,,,,,-6.2,,13.5,,,49.0,,10.5,14.7,,,15.5,22.9,,61.0,41.0,22.8,,,,,,84.7,,,,3.7,,True,,True,False,,,,,True,,True,,,False,,True,True,,,True,True,,False,False,True,,,,,,False,,,,True
48135,378,474.0,,451.7,,474.0,639.0,,,,,327.9,,215.5,,,1124.0,,437.4,472.1,607.5,,554.0,400.8,,644.0,608.0,537.2,,,,,474.1,795.9,1494.0,,,283.1,96.0,,73.7,,96.0,261.0,,,,,-50.1,,-162.5,,,746.0,,59.4,94.1,229.5,,176.0,22.8,,266.0,230.0,159.2,,,,,96.1,417.9,1116.0,,,-94.9,,True,,False,False,,,,,True,,False,,,False,,True,True,False,,False,True,,False,False,False,,,,,False,False,False,,,True
48137,5,18.0,,17.0,,13.0,0.0,,,,,10.1,,1.7,,,6.0,,37.0,14.6,,,14.0,11.0,,23.0,17.0,13.0,,,,,,24.8,,,,24.8,13.0,,12.0,,8.0,-5.0,,,,,5.1,,-3.3,,,1.0,,32.0,9.6,,,9.0,6.0,,18.0,12.0,8.0,,,,,,19.8,,,,19.8,,True,,True,True,,,,,True,,True,,,True,,False,True,,,True,True,,False,True,True,,,,,,False,,,,False
