,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48341,412,819.0,,,,,,1284.0,,677.9,340.2,0.0,407.0,,,,,,872.0,,265.9,-71.8,-412.0,,,,,,False,,True,True,False
48343,150,70.0,,,,,,96.0,,438.8,,23.0,-80.0,,,,,,-54.0,,288.8,,-127.0,,,,,,True,,False,,False
48345,48,14.0,,,,,,42.0,,8.0,,4.0,-34.0,,,,,,-6.0,,-40.0,,-44.0,,,,,,True,,False,,False
48347,728,203.0,,,,,,810.0,,466.4,95.2,97.0,-525.0,,,,,,82.0,,-261.6,-632.8,-631.0,,,,,,True,,True,False,False
48349,1510,252.0,,,,,,893.0,,502.5,120.1,96.0,-1258.0,,,,,,-617.0,,-1007.5,-1389.9,-1414.0,,,,,,True,,True,False,False
48351,81,7.0,,,,,,93.0,,18.5,,58.0,-74.0,,,,,,12.0,,-62.5,,-23.0,,,,,,True,,True,,True
48353,653,266.0,,,,,,460.0,,671.6,,93.0,-387.0,,,,,,-193.0,,18.6,,-560.0,,,,,,True,,True,,False
48355,6941,2072.0,,,,,,1263.0,,1732.5,1005.1,4109.0,-4869.0,,,,,,-5678.0,,-5208.5,-5935.9,-2832.0,,,,,,False,,False,False,True
48357,554,154.0,,,,,,390.0,,271.1,,135.0,-400.0,,,,,,-164.0,,-282.9,,-419.0,,,,,,True,,True,,False
48359,105,28.0,,,,,,61.0,,95.8,,76.0,-77.0,,,,,,-44.0,,-9.2,,-29.0,,,,,,True,,True,,True
48361,2076,406.0,,,,,,639.0,,733.5,116.5,511.0,-1670.0,,,,,,-1437.0,,-1342.5,-1959.5,-1565.0,,,,,,True,,True,False,True
48363,868,175.0,,,,,,516.0,,606.1,,76.0,-693.0,,,,,,-352.0,,-261.9,,-792.0,,,,,,True,,True,,False
48365,334,77.0,,,,,,277.0,,423.3,,25.0,-257.0,,,,,,-57.0,,89.3,,-309.0,,,,,,True,,True,,False
48367,4577,910.0,,,,,,2185.0,,1373.1,388.6,542.0,-3667.0,,,,,,-2392.0,,-3203.9,-4188.4,-4035.0,,,,,,True,,True,False,False
48369,328,364.0,,,,,,629.0,,246.7,,0.0,36.0,,,,,,301.0,,-81.3,,-328.0,,,,,,False,,False,,False
48371,647,266.0,,,,,,1269.0,,629.1,,89.0,-381.0,,,,,,622.0,,-17.9,,-558.0,,,,,,False,,True,,False
48373,693,91.0,,,,,,531.0,,374.9,,127.0,-602.0,,,,,,-162.0,,-318.1,,-566.0,,,,,,True,,True,,True
48375,5445,8456.0,,,,,,8469.0,,9927.1,3748.9,7861.0,3011.0,,,,,,3024.0,,4482.1,-1696.1,2416.0,,,,,,False,,False,True,True
48377,389,161.0,,,,,,1184.0,,1366.2,,46.0,-228.0,,,,,,795.0,,977.2,,-343.0,,,,,,False,,False,,False
48379,297,42.0,,,,,,114.0,,447.1,,14.0,-255.0,,,,,,-183.0,,150.1,,-283.0,,,,,,True,,True,,False
48381,6557,10269.0,,,,,,6099.0,,18644.5,6768.9,1434.0,3712.0,,,,,,-458.0,,12087.5,211.9,-5123.0,,,,,,True,,False,True,False
48383,208,49.0,,,,,,93.0,,41.7,,52.0,-159.0,,,,,,-115.0,,-166.3,,-156.0,,,,,,True,,False,,True
48385,76,0.0,,,,,,34.0,,7.1,,1.0,-76.0,,,,,,-42.0,,-68.9,,-75.0,,,,,,True,,True,,True
48387,164,49.0,,,,,,82.0,,68.1,,19.0,-115.0,,,,,,-82.0,,-95.9,,-145.0,,,,,,True,,True,,False
48389,912,119.0,,,,,,969.0,,517.9,,93.0,-793.0,,,,,,57.0,,-394.1,,-819.0,,,,,,True,,True,,False
48391,105,49.0,,,,,,30.0,,55.5,,49.0,-56.0,,,,,,-75.0,,-49.5,,-56.0,,,,,,False,,True,,False
48393,24,7.0,,,,,,34.0,,20.7,,23.0,-17.0,,,,,,10.0,,-3.3,,-1.0,,,,,,True,,True,,True
48395,339,84.0,,,,,,147.0,,398.1,,12.0,-255.0,,,,,,-192.0,,59.1,,-327.0,,,,,,True,,True,,False
48397,3145,826.0,,,,,,1244.0,,1486.2,392.4,415.0,-2319.0,,,,,,-1901.0,,-1658.8,-2752.6,-2730.0,,,,,,True,,True,False,False
48399,412,70.0,,,,,,219.0,,70.2,,23.0,-342.0,,,,,,-193.0,,-341.8,,-389.0,,,,,,True,,True,,False
48401,1004,133.0,,,,,,768.0,,510.9,174.0,36.0,-871.0,,,,,,-236.0,,-493.1,-830.0,-968.0,,,,,,True,,True,True,False
48403,174,49.0,,,,,,70.0,,95.4,,13.0,-125.0,,,,,,-104.0,,-78.6,,-161.0,,,,,,True,,True,,False
48405,162,7.0,,,,,,68.0,,10.2,,0.0,-155.0,,,,,,-94.0,,-151.8,,-162.0,,,,,,True,,True,,False
48407,120,21.0,,,,,,201.0,,349.6,,18.0,-99.0,,,,,,81.0,,229.6,,-102.0,,,,,,True,,False,,False
48409,1314,266.0,,,,,,172.0,,366.4,106.8,731.0,-1048.0,,,,,,-1142.0,,-947.6,-1207.2,-583.0,,,,,,False,,True,False,True
48411,134,91.0,,,,,,70.0,,2984.0,,117.0,-43.0,,,,,,-64.0,,2850.0,,-17.0,,,,,,False,,False,,True
48413,130,21.0,,,,,,45.0,,20.9,,108.0,-109.0,,,,,,-85.0,,-109.1,,-22.0,,,,,,True,,False,,True
48415,657,693.0,,,,,,722.0,,1059.9,319.9,0.0,36.0,,,,,,65.0,,402.9,-337.1,-657.0,,,,,,False,,False,False,False
48417,61,14.0,,,,,,46.0,,18.8,,4.0,-47.0,,,,,,-15.0,,-42.2,,-57.0,,,,,,True,,True,,False
48419,271,63.0,,,,,,250.0,,387.6,,18.0,-208.0,,,,,,-21.0,,116.6,,-253.0,,,,,,True,,True,,False
48421,23,21.0,,,,,,92.0,,29.5,,16.0,-2.0,,,,,,69.0,,6.5,,-7.0,,,,,,False,,False,,False
48423,5074,1085.0,,,,,,3236.0,,1548.5,346.4,0.0,-3989.0,,,,,,-1838.0,,-3525.5,-4727.6,-5074.0,,,,,,True,,True,False,False
48425,435,112.0,,,,,,102.0,,474.7,,338.0,-323.0,,,,,,-333.0,,39.7,,-97.0,,,,,,False,,True,,True
48427,1978,259.0,,,,,,882.0,,282.7,162.9,77.0,-1719.0,,,,,,-1096.0,,-1695.3,-1815.1,-1901.0,,,,,,True,,True,False,False
48429,292,49.0,,,,,,177.0,,58.5,,29.0,-243.0,,,,,,-115.0,,-233.5,,-263.0,,,,,,True,,True,,False
48431,84,14.0,,,,,,49.0,,171.2,,4.0,-70.0,,,,,,-35.0,,87.2,,-80.0,,,,,,True,,False,,False
48433,42,0.0,,,,,,36.0,,6.9,,0.0,-42.0,,,,,,-6.0,,-35.1,,-42.0,,,,,,True,,True,,False
48435,235,84.0,,,,,,57.0,,69.1,,0.0,-151.0,,,,,,-178.0,,-165.9,,-235.0,,,,,,False,,False,,False
48437,347,210.0,,,,,,318.0,,198.9,,165.0,-137.0,,,,,,-29.0,,-148.1,,-182.0,,,,,,True,,False,,False
48439,64374,39872.0,,,,,,30960.0,,39043.2,15733.0,18298.0,-24502.0,,,,,,-33414.0,,-25330.8,-48641.0,-46076.0,,,,,,False,,False,False,False
48441,5288,2359.0,,,,,,3854.0,,3947.9,510.0,1141.0,-2929.0,,,,,,-1434.0,,-1340.1,-4778.0,-4147.0,,,,,,True,,True,False,False
48443,57,28.0,,,,,,51.0,,24.2,,38.0,-29.0,,,,,,-6.0,,-32.8,,-19.0,,,,,,True,,False,,True
48445,613,504.0,,,,,,1054.0,,1677.1,,47.0,-109.0,,,,,,441.0,,1064.1,,-566.0,,,,,,False,,False,,False
48447,22,7.0,,,,,,35.0,,12.0,,2.0,-15.0,,,,,,13.0,,-10.0,,-20.0,,,,,,True,,True,,False
48449,682,189.0,,,,,,513.0,,394.8,139.8,72.0,-493.0,,,,,,-169.0,,-287.2,-542.2,-610.0,,,,,,True,,True,False,False
48451,6124,5439.0,,,,,,3670.0,,5154.4,1849.6,0.0,-685.0,,,,,,-2454.0,,-969.6,-4274.4,-6124.0,,,,,,False,,False,False,False
48453,15192,6111.0,,,,,,8948.0,,4710.9,2564.9,3550.0,-9081.0,,,,,,-6244.0,,-10481.1,-12627.1,-11642.0,,,,,,True,,False,False,False
48455,89,21.0,,,,,,134.0,,347.6,,15.0,-68.0,,,,,,45.0,,258.6,,-74.0,,,,,,True,,False,,False
48457,329,35.0,,,,,,231.0,,386.9,,23.0,-294.0,,,,,,-98.0,,57.9,,-306.0,,,,,,True,,True,,False
48459,794,140.0,,,,,,488.0,,589.8,,53.0,-654.0,,,,,,-306.0,,-204.2,,-741.0,,,,,,True,,True,,False
48461,220,7.0,,,,,,127.0,,52.0,,184.0,-213.0,,,,,,-93.0,,-168.0,,-36.0,,,,,,True,,True,,True
48463,783,196.0,,,,,,225.0,,472.3,,225.0,-587.0,,,,,,-558.0,,-310.7,,-558.0,,,,,,True,,True,,True
48465,1379,812.0,,,,,,1635.0,,795.0,225.7,212.0,-567.0,,,,,,256.0,,-584.0,-1153.3,-1167.0,,,,,,True,,False,False,False
48467,1300,287.0,,,,,,920.0,,730.6,,142.0,-1013.0,,,,,,-380.0,,-569.4,,-1158.0,,,,,,True,,True,,False
48469,1200,840.0,,,,,,429.0,,795.8,286.2,1631.0,-360.0,,,,,,-771.0,,-404.2,-913.8,431.0,,,,,,False,,False,False,False
48471,1745,42.0,,,,,,930.0,,440.5,85.3,8.0,-1703.0,,,,,,-815.0,,-1304.5,-1659.7,-1737.0,,,,,,True,,True,True,False
48473,826,119.0,,,,,,315.0,,495.8,78.6,22.0,-707.0,,,,,,-511.0,,-330.2,-747.4,-804.0,,,,,,True,,True,False,False
48475,517,28.0,,,,,,558.0,,497.4,,12.0,-489.0,,,,,,41.0,,-19.6,,-505.0,,,,,,True,,True,,False
48477,562,252.0,,,,,,253.0,,572.6,,748.0,-310.0,,,,,,-309.0,,10.6,,186.0,,,,,,True,,True,,True
48479,9705,2772.0,,,,,,1540.0,,2261.5,916.2,8693.0,-6933.0,,,,,,-8165.0,,-7443.5,-8788.8,-1012.0,,,,,,False,,False,False,True
48481,735,49.0,,,,,,139.0,,459.4,38.0,203.0,-686.0,,,,,,-596.0,,-275.6,-697.0,-532.0,,,,,,True,,True,False,True
48483,201,343.0,,,,,,151.0,,1104.4,,154.0,142.0,,,,,,-50.0,,903.4,,-47.0,,,,,,True,,False,,True
48485,5208,4501.0,,,,,,2538.0,,7883.3,1439.2,2389.0,-707.0,,,,,,-2670.0,,2675.3,-3768.8,-2819.0,,,,,,False,,False,False,False
48487,750,245.0,,,,,,274.0,,673.4,,0.0,-505.0,,,,,,-476.0,,-76.6,,-750.0,,,,,,True,,True,,False
48489,358,189.0,,,,,,87.0,,188.1,209.1,16.0,-169.0,,,,,,-271.0,,-169.9,-148.9,-342.0,,,,,,False,,False,True,False
48491,10586,1820.0,,,,,,4094.0,,1922.0,663.6,949.0,-8766.0,,,,,,-6492.0,,-8664.0,-9922.4,-9637.0,,,,,,True,,True,False,False
48493,976,14.0,,,,,,201.0,,350.0,37.9,0.0,-962.0,,,,,,-775.0,,-626.0,-938.1,-976.0,,,,,,True,,True,True,False
48495,334,119.0,,,,,,323.0,,124.3,,0.0,-215.0,,,,,,-11.0,,-209.7,,-334.0,,,,,,True,,True,,False
48497,2689,469.0,,,,,,1079.0,,1255.2,,277.0,-2220.0,,,,,,-1610.0,,-1433.8,,-2412.0,,,,,,True,,True,,False
48499,955,231.0,,,,,,499.0,,685.7,,115.0,-724.0,,,,,,-456.0,,-269.3,,-840.0,,,,,,True,,True,,False
48501,327,700.0,,,,,,529.0,,2070.2,,93.0,373.0,,,,,,202.0,,1743.2,,-234.0,,,,,,True,,False,,True
48503,652,371.0,,,,,,349.0,,1117.8,,96.0,-281.0,,,,,,-303.0,,465.8,,-556.0,,,,,,False,,False,,False
48505,518,56.0,,,,,,87.0,,48.1,,25.0,-462.0,,,,,,-431.0,,-469.9,,-493.0,,,,,,True,,False,,False
48507,357,91.0,,,,,,76.0,,62.3,,30.0,-266.0,,,,,,-281.0,,-294.7,,-327.0,,,,,,False,,False,,False
49001,0,0.0,,,,,,57.0,,6.0,,,0.0,,,,,,57.0,,6.0,,,,,,,,False,,False,,
49003,0,0.0,,,,,,1504.0,,376.7,,,0.0,,,,,,1504.0,,376.7,,,,,,,,False,,False,,
49005,0,0.0,,,,,,3044.0,,359.2,,,0.0,,,,,,3044.0,,359.2,,,,,,,,False,,False,,
49007,0,0.0,,,,,,494.0,,431.3,,,0.0,,,,,,494.0,,431.3,,,,,,,,False,,False,,
49009,0,0.0,,,,,,25.0,,17.2,,,0.0,,,,,,25.0,,17.2,,,,,,,,False,,False,,
49011,13258,10157.0,,,,,,12167.0,,9721.9,10784.3,450.0,-3101.0,,,,,,-1091.0,,-3536.1,-2473.7,-12808.0,,,,,,True,,False,True,False
49013,0,0.0,,,,,,348.0,,453.3,,,0.0,,,,,,348.0,,453.3,,,,,,,,False,,False,,
49015,0,0.0,,,,,,155.0,,8.0,,,0.0,,,,,,155.0,,8.0,,,,,,,,False,,False,,
49017,0,0.0,,,,,,60.0,,3.7,,,0.0,,,,,,60.0,,3.7,,,,,,,,False,,False,,
49019,0,0.0,,,,,,69.0,,102.4,,,0.0,,,,,,69.0,,102.4,,,,,,,,False,,False,,
49021,0,0.0,,,,,,193.0,,318.3,,,0.0,,,,,,193.0,,318.3,,,,,,,,False,,False,,
49023,0,0.0,,,,,,237.0,,91.8,,,0.0,,,,,,237.0,,91.8,,,,,,,,False,,False,,
49025,0,0.0,,,,,,109.0,,24.1,,,0.0,,,,,,109.0,,24.1,,,,,,,,False,,False,,
49027,0,0.0,,,,,,101.0,,7.5,,,0.0,,,,,,101.0,,7.5,,,,,,,,False,,False,,
49029,0,0.0,,,,,,141.0,,215.4,,,0.0,,,,,,141.0,,215.4,,,,,,,,False,,False,,
49031,0,0.0,,,,,,41.0,,0.4,,,0.0,,,,,,41.0,,0.4,,,,,,,,False,,False,,
49033,0,0.0,,,,,,36.0,,14.1,,,0.0,,,,,,36.0,,14.1,,,,,,,,False,,False,,
49035,47747,45353.0,,,,,,37353.0,,33032.4,17662.3,10994.0,-2394.0,,,,,,-10394.0,,-14714.6,-30084.7,-36753.0,,,,,,False,,False,False,False
49037,500,133.0,,,,,,227.0,,192.7,,28.0,-367.0,,,,,,-273.0,,-307.3,,-472.0,,,,,,True,,True,,False
49039,0,0.0,,,,,,1189.0,,442.2,,,0.0,,,,,,1189.0,,442.2,,,,,,,,False,,False,,
49041,0,0.0,,,,,,735.0,,8.5,,,0.0,,,,,,735.0,,8.5,,,,,,,,False,,False,,
49043,1368,1162.0,,,,,,491.0,,1478.5,440.6,505.0,-206.0,,,,,,-877.0,,110.5,-927.4,-863.0,,,,,,False,,True,False,False
49045,2495,1645.0,,,,,,1685.0,,2642.5,541.2,1123.0,-850.0,,,,,,-810.0,,147.5,-1953.8,-1372.0,,,,,,True,,True,False,False
49047,0,0.0,,,,,,268.0,,372.3,,,0.0,,,,,,268.0,,372.3,,,,,,,,False,,False,,
49049,30616,25501.0,,,,,,20417.0,,17677.2,26931.2,4153.0,-5115.0,,,,,,-10199.0,,-12938.8,-3684.8,-26463.0,,,,,,False,,False,True,False
49051,1695,1015.0,,,,,,735.0,,1250.2,621.8,388.0,-680.0,,,,,,-960.0,,-444.8,-1073.2,-1307.0,,,,,,False,,True,False,False
49053,0,0.0,,,,,,479.0,,321.1,,,0.0,,,,,,479.0,,321.1,,,,,,,,False,,False,,
49055,0,0.0,,,,,,52.0,,1.9,,,0.0,,,,,,52.0,,1.9,,,,,,,,False,,False,,
49057,0,0.0,,,,,,7186.0,,397.2,,,0.0,,,,,,7186.0,,397.2,,,,,,,,False,,False,,
50001,111,42.0,,,,,,118.0,,450.8,,58.0,-69.0,,,,,,7.0,,339.8,,-53.0,,,,,,True,,False,,True
50003,298,21.0,,,,,,8.0,,315.9,,3.0,-277.0,,,,,,-290.0,,17.9,,-295.0,,,,,,False,,True,,False
50005,181,49.0,,,,,,45.0,,581.4,,95.0,-132.0,,,,,,-136.0,,400.4,,-86.0,,,,,,False,,False,,True
50007,1424,616.0,,,,,,413.0,,1216.4,226.8,848.0,-808.0,,,,,,-1011.0,,-207.6,-1197.2,-576.0,,,,,,False,,True,False,True
50009,66,63.0,,,,,,23.0,,2674.7,,165.0,-3.0,,,,,,-43.0,,2608.7,,99.0,,,,,,False,,False,,False
50011,369,7.0,,,,,,54.0,,335.0,,1.0,-362.0,,,,,,-315.0,,-34.0,,-368.0,,,,,,True,,True,,False
50013,40,21.0,,,,,,7.0,,16.9,,211.0,-19.0,,,,,,-33.0,,-23.1,,171.0,,,,,,False,,False,,False
50015,163,7.0,,,,,,39.0,,324.8,,49.0,-156.0,,,,,,-124.0,,161.8,,-114.0,,,,,,True,,False,,True
50017,266,42.0,,,,,,69.0,,1018.9,,292.0,-224.0,,,,,,-197.0,,752.9,,26.0,,,,,,True,,False,,True
50019,236,70.0,,,,,,32.0,,1942.6,,236.0,-166.0,,,,,,-204.0,,1706.6,,0.0,,,,,,False,,False,,True
50021,261,14.0,,,,,,7.0,,352.0,,4.0,-247.0,,,,,,-254.0,,91.0,,-257.0,,,,,,False,,True,,False
50023,710,140.0,,,,,,98.0,,528.8,,193.0,-570.0,,,,,,-612.0,,-181.2,,-517.0,,,,,,False,,True,,True
50025,261,35.0,,,,,,14.0,,446.8,,16.0,-226.0,,,,,,-247.0,,185.8,,-245.0,,,,,,False,,True,,False
50027,239,42.0,,,,,,14.0,,423.9,,42.0,-197.0,,,,,,-225.0,,184.9,,-197.0,,,,,,False,,True,,False
51001,394,112.0,,,,,,175.0,,406.1,67.0,115.0,-282.0,,,,,,-219.0,,12.1,-327.0,-279.0,,,,,,True,,True,False,True
51003,961,315.0,,,,,,368.0,,485.8,175.7,142.0,-646.0,,,,,,-593.0,,-475.2,-785.3,-819.0,,,,,,True,,True,False,False
51005,480,665.0,,,,,,114.0,,2701.3,,439.0,185.0,,,,,,-366.0,,2221.3,,-41.0,,,,,,False,,False,,True
51007,191,21.0,,,,,,60.0,,30.5,,7.0,-170.0,,,,,,-131.0,,-160.5,,-184.0,,,,,,True,,True,,False
51009,699,196.0,,,,,,199.0,,587.6,,0.0,-503.0,,,,,,-500.0,,-111.4,,-699.0,,,,,,True,,True,,False
51011,323,154.0,,,,,,99.0,,701.6,,107.0,-169.0,,,,,,-224.0,,378.6,,-216.0,,,,,,False,,False,,False
51013,3505,1792.0,,,,,,848.0,,1730.3,1289.0,1605.0,-1713.0,,,,,,-2657.0,,-1774.7,-2216.0,-1900.0,,,,,,False,,False,False,False
51015,2175,567.0,,,,,,543.0,,858.3,,658.0,-1608.0,,,,,,-1632.0,,-1316.7,,-1517.0,,,,,,False,,True,,True
51017,103,42.0,,,,,,35.0,,69.9,,96.0,-61.0,,,,,,-68.0,,-33.1,,-7.0,,,,,,False,,True,,True
51019,1488,777.0,,,,,,649.0,,1505.5,634.5,360.0,-711.0,,,,,,-839.0,,17.5,-853.5,-1128.0,,,,,,False,,True,False,False
51021,345,84.0,,,,,,56.0,,338.5,,88.0,-261.0,,,,,,-289.0,,-6.5,,-257.0,,,,,,False,,True,,True
51023,678,651.0,,,,,,202.0,,3649.9,,661.0,-27.0,,,,,,-476.0,,2971.9,,-17.0,,,,,,False,,False,,True
51025,155,77.0,,,,,,82.0,,76.5,,67.0,-78.0,,,,,,-73.0,,-78.5,,-88.0,,,,,,True,,False,,False
51027,411,105.0,,,,,,291.0,,522.2,,41.0,-306.0,,,,,,-120.0,,111.2,,-370.0,,,,,,True,,True,,False
51029,458,371.0,,,,,,104.0,,367.0,,106.0,-87.0,,,,,,-354.0,,-91.0,,-352.0,,,,,,False,,False,,False
51031,1051,539.0,,,,,,425.0,,1266.0,,235.0,-512.0,,,,,,-626.0,,215.0,,-816.0,,,,,,False,,True,,False
51033,506,147.0,,,,,,103.0,,631.1,,147.0,-359.0,,,,,,-403.0,,125.1,,-359.0,,,,,,False,,True,,False
51035,756,315.0,,,,,,424.0,,746.4,,388.0,-441.0,,,,,,-332.0,,-9.6,,-368.0,,,,,,True,,True,,True
51036,76,42.0,,,,,,34.0,,57.1,,63.0,-34.0,,,,,,-42.0,,-18.9,,-13.0,,,,,,False,,True,,True
51037,114,112.0,,,,,,77.0,,78.4,,78.0,-2.0,,,,,,-37.0,,-35.6,,-36.0,,,,,,False,,False,,False
51041,4763,1988.0,,,,,,1564.0,,2018.3,1665.1,1449.0,-2775.0,,,,,,-3199.0,,-2744.7,-3097.9,-3314.0,,,,,,False,,True,False,False
51043,204,91.0,,,,,,61.0,,114.0,,176.0,-113.0,,,,,,-143.0,,-90.0,,-28.0,,,,,,False,,True,,True
51045,75,49.0,,,,,,37.0,,475.8,,131.0,-26.0,,,,,,-38.0,,400.8,,56.0,,,,,,False,,False,,False
51047,1353,665.0,,,,,,249.0,,853.6,319.6,468.0,-688.0,,,,,,-1104.0,,-499.4,-1033.4,-885.0,,,,,,False,,True,False,False
51049,57,63.0,,,,,,43.0,,73.1,,30.0,6.0,,,,,,-14.0,,16.1,,-27.0,,,,,,False,,False,,False
51051,408,168.0,,,,,,191.0,,310.7,,195.0,-240.0,,,,,,-217.0,,-97.3,,-213.0,,,,,,True,,True,,True
51053,262,252.0,,,,,,140.0,,612.6,,152.0,-10.0,,,,,,-122.0,,350.6,,-110.0,,,,,,False,,False,,False
51057,120,14.0,,,,,,52.0,,28.1,,4.0,-106.0,,,,,,-68.0,,-91.9,,-116.0,,,,,,True,,True,,False
51059,16674,6944.0,,,,,,4009.0,,4894.0,5003.1,6633.0,-9730.0,,,,,,-12665.0,,-11780.0,-11670.9,-10041.0,,,,,,False,,False,False,False
51061,1053,245.0,,,,,,298.0,,559.1,106.2,115.0,-808.0,,,,,,-755.0,,-493.9,-946.8,-938.0,,,,,,True,,True,False,False
51063,216,98.0,,,,,,145.0,,141.3,,102.0,-118.0,,,,,,-71.0,,-74.7,,-114.0,,,,,,True,,True,,True
51065,259,77.0,,,,,,100.0,,400.9,,56.0,-182.0,,,,,,-159.0,,141.9,,-203.0,,,,,,True,,True,,False
51067,1143,1337.0,,,,,,579.0,,4752.9,,627.0,194.0,,,,,,-564.0,,3609.9,,-516.0,,,,,,False,,False,,False
51069,2182,714.0,,,,,,538.0,,1055.9,751.2,921.0,-1468.0,,,,,,-1644.0,,-1126.1,-1430.8,-1261.0,,,,,,False,,True,True,True
51071,366,161.0,,,,,,161.0,,972.1,,152.0,-205.0,,,,,,-205.0,,606.1,,-214.0,,,,,,False,,False,,False
51073,436,84.0,,,,,,147.0,,439.8,,85.0,-352.0,,,,,,-289.0,,3.8,,-351.0,,,,,,True,,True,,True
51075,240,140.0,,,,,,95.0,,468.0,,315.0,-100.0,,,,,,-145.0,,228.0,,75.0,,,,,,False,,False,,True
51077,340,126.0,,,,,,198.0,,147.6,,62.0,-214.0,,,,,,-142.0,,-192.4,,-278.0,,,,,,True,,True,,False
51079,197,112.0,,,,,,87.0,,415.5,,199.0,-85.0,,,,,,-110.0,,218.5,,2.0,,,,,,False,,False,,True
51081,89,42.0,,,,,,91.0,,30.1,,0.0,-47.0,,,,,,2.0,,-58.9,,-89.0,,,,,,True,,False,,False
51083,465,532.0,,,,,,328.0,,831.2,,291.0,67.0,,,,,,-137.0,,366.2,,-174.0,,,,,,False,,False,,False
51085,1747,959.0,,,,,,438.0,,1282.7,636.2,1147.0,-788.0,,,,,,-1309.0,,-464.3,-1110.8,-600.0,,,,,,False,,True,False,True
51087,4817,2527.0,,,,,,1550.0,,1879.1,1383.8,1993.0,-2290.0,,,,,,-3267.0,,-2937.9,-3433.2,-2824.0,,,,,,False,,False,False,False
51089,1015,637.0,,,,,,704.0,,1108.9,436.4,389.0,-378.0,,,,,,-311.0,,93.9,-578.6,-626.0,,,,,,True,,True,False,False
51091,44,21.0,,,,,,22.0,,14.2,,60.0,-23.0,,,,,,-22.0,,-29.8,,16.0,,,,,,True,,False,,True
51093,532,133.0,,,,,,155.0,,481.5,,65.0,-399.0,,,,,,-377.0,,-50.5,,-467.0,,,,,,True,,True,,False
51095,711,210.0,,,,,,242.0,,475.3,,200.0,-501.0,,,,,,-469.0,,-235.7,,-511.0,,,,,,True,,True,,False
51097,76,42.0,,,,,,36.0,,37.4,,193.0,-34.0,,,,,,-40.0,,-38.6,,117.0,,,,,,False,,False,,False
51099,344,77.0,,,,,,79.0,,599.7,,53.0,-267.0,,,,,,-265.0,,255.7,,-291.0,,,,,,True,,True,,False
51101,201,126.0,,,,,,67.0,,490.4,,87.0,-75.0,,,,,,-134.0,,289.4,,-114.0,,,,,,False,,False,,False
51103,102,42.0,,,,,,45.0,,44.0,,36.0,-60.0,,,,,,-57.0,,-58.0,,-66.0,,,,,,True,,True,,False
51105,758,714.0,,,,,,362.0,,2481.9,,288.0,-44.0,,,,,,-396.0,,1723.9,,-470.0,,,,,,False,,False,,False
51107,5128,2324.0,,,,,,1484.0,,1638.0,2166.3,2416.0,-2804.0,,,,,,-3644.0,,-3490.0,-2961.7,-2712.0,,,,,,False,,False,False,True
51109,399,91.0,,,,,,151.0,,463.5,,21.0,-308.0,,,,,,-248.0,,64.5,,-378.0,,,,,,True,,True,,False
51111,136,14.0,,,,,,66.0,,16.6,,6.0,-122.0,,,,,,-70.0,,-119.4,,-130.0,,,,,,True,,True,,False
51113,129,91.0,,,,,,52.0,,235.4,,206.0,-38.0,,,,,,-77.0,,106.4,,77.0,,,,,,False,,False,,False
51115,151,35.0,,,,,,39.0,,20.6,,12.0,-116.0,,,,,,-112.0,,-130.4,,-139.0,,,,,,True,,False,,False
51117,306,196.0,,,,,,263.0,,503.9,,73.0,-110.0,,,,,,-43.0,,197.9,,-233.0,,,,,,True,,False,,False
51119,111,7.0,,,,,,38.0,,11.2,,1.0,-104.0,,,,,,-73.0,,-99.8,,-110.0,,,,,,True,,True,,False
51121,1834,1687.0,,,,,,1177.0,,2177.5,687.3,812.0,-147.0,,,,,,-657.0,,343.5,-1146.7,-1022.0,,,,,,False,,False,False,False
51125,178,35.0,,,,,,63.0,,26.1,,21.0,-143.0,,,,,,-115.0,,-151.9,,-157.0,,,,,,True,,False,,False
51127,285,98.0,,,,,,89.0,,494.2,,88.0,-187.0,,,,,,-196.0,,209.2,,-197.0,,,,,,False,,False,,False
51131,100,35.0,,,,,,60.0,,43.7,,40.0,-65.0,,,,,,-40.0,,-56.3,,-60.0,,,,,,True,,True,,True
51133,172,21.0,,,,,,44.0,,26.5,,5.0,-151.0,,,,,,-128.0,,-145.5,,-167.0,,,,,,True,,True,,False
51135,637,252.0,,,,,,100.0,,136.8,,169.0,-385.0,,,,,,-537.0,,-500.2,,-468.0,,,,,,False,,False,,False
51137,418,252.0,,,,,,140.0,,785.8,,171.0,-166.0,,,,,,-278.0,,367.8,,-247.0,,,,,,False,,False,,False
