,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
18175,536,604.0,,585.2,,598.0,716.0,,,,,250.7,,564.0,,944.1,,228.1,,1034.0,510.7,,670.0,,,,,,,,,,543.6,68.0,,49.2,,62.0,180.0,,,,,-285.3,,28.0,,408.1,,-307.9,,498.0,-25.3,,134.0,,,,,,,,,,7.6,,True,,True,False,,,,,False,,True,,False,,False,,False,True,,False,,,,,,,,,,True
18177,1723,1888.0,,1931.9,,1840.0,2080.0,,,,,1370.1,,1707.0,,1883.6,,888.7,,2028.0,1672.4,,2196.0,,,,,1696.2,,,,,2065.2,165.0,,208.9,,117.0,357.0,,,,,-352.9,,-16.0,,160.6,,-834.3,,305.0,-50.6,,473.0,,,,,-26.8,,,,,342.2,,False,,True,False,,,,,False,,True,,True,,False,,False,True,,False,,,,,True,,,,,False
18179,536,776.0,,783.0,,686.0,636.0,,,,,387.4,,782.0,,573.7,,364.8,,647.0,630.9,,932.0,,,,,,,,,,839.8,240.0,,247.0,,150.0,100.0,,,,,-148.6,,246.0,,37.7,,-171.2,,111.0,94.9,,396.0,,,,,,,,,,303.8,,False,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,False
18181,884,836.0,,841.4,,799.0,824.0,,,,,374.3,,630.0,,458.1,,486.0,,911.0,639.5,,785.0,,,,,,,,,,1170.9,-48.0,,-42.6,,-85.0,-60.0,,,,,-509.7,,-254.0,,-425.9,,-398.0,,27.0,-244.5,,-99.0,,,,,,,,,,286.9,,True,,False,False,,,,,False,,False,,False,,False,,True,False,,False,,,,,,,,,,False
18183,919,808.0,,772.3,,727.0,668.0,,,,,417.4,,811.0,,677.5,,351.9,,686.5,672.4,,990.0,,,,,,,,,,1096.5,-111.0,,-146.7,,-192.0,-251.0,,,,,-501.6,,-108.0,,-241.5,,-567.1,,-232.5,-246.6,,71.0,,,,,,,,,,177.5,,False,,False,False,,,,,False,,True,,False,,False,,False,False,,True,,,,,,,,,,False
19001,141,140.0,,148.6,,120.0,102.0,,,,,102.0,,191.0,,77.7,,34.5,,76.0,125.6,,212.0,,,,,,,,,,157.6,-1.0,,7.6,,-21.0,-39.0,,,,,-39.0,,50.0,,-63.3,,-106.5,,-65.0,-15.4,,71.0,,,,,,,,,,16.6,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
19003,82,72.0,,56.6,,56.0,55.0,,,,,47.1,,78.0,,14.5,,13.6,,51.0,62.5,,106.0,,,,,,,,,,49.7,-10.0,,-25.4,,-26.0,-27.0,,,,,-34.9,,-4.0,,-67.5,,-68.4,,-31.0,-19.5,,24.0,,,,,,,,,,-32.3,,False,,False,False,,,,,False,,True,,False,,False,,False,False,,False,,,,,,,,,,False
19005,343,416.0,,443.2,,362.0,313.0,,,,,199.0,,378.0,,195.3,,72.9,,439.0,345.8,,412.0,,,,,,,,,,359.7,73.0,,100.2,,19.0,-30.0,,,,,-144.0,,35.0,,-147.7,,-270.1,,96.0,2.8,,69.0,,,,,,,,,,16.7,,False,,True,True,,,,,False,,True,,False,,False,,False,True,,True,,,,,,,,,,True
19007,155,308.0,,266.3,,224.0,320.0,,,,,168.5,,321.0,,70.2,,97.8,,154.0,185.3,,366.0,,,,,,,,,,292.1,153.0,,111.3,,69.0,165.0,,,,,13.5,,166.0,,-84.8,,-57.2,,-1.0,30.3,,211.0,,,,,,,,,,137.1,,True,,True,False,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,True
19009,68,64.0,,62.5,,58.0,56.0,,,,,40.8,,148.0,,24.1,,13.3,,24.0,55.9,,126.0,,,,,,,,,,101.2,-4.0,,-5.5,,-10.0,-12.0,,,,,-27.2,,80.0,,-43.9,,-54.7,,-44.0,-12.1,,58.0,,,,,,,,,,33.2,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
19011,265,600.0,,510.8,,414.0,431.0,,,,,380.1,,627.0,,171.7,,242.7,,326.0,413.8,,717.0,,,,,,,,,,483.5,335.0,,245.8,,149.0,166.0,,,,,115.1,,362.0,,-93.3,,-22.3,,61.0,148.8,,452.0,,,,,,,,,,218.5,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,True
19013,1669,2816.0,,2622.9,,1814.0,1550.0,,,,,4702.1,,3876.0,,1176.1,,2953.1,,1378.0,1826.4,,3851.0,,,,,4173.2,884.0,,,,2295.5,1147.0,,953.9,,145.0,-119.0,,,,,3033.1,,2207.0,,-492.9,,1284.1,,-291.0,157.4,,2182.0,,,,,2504.2,-785.0,,,,626.5,,True,,True,True,,,,,False,,False,,True,,False,,True,True,,False,,,,,False,True,,,,True
19015,450,444.0,,447.8,,397.0,344.0,,,,,286.3,,815.0,,407.7,,327.8,,190.0,367.0,,593.0,,,,,,,,,,485.6,-6.0,,-2.2,,-53.0,-106.0,,,,,-163.7,,365.0,,-42.3,,-122.2,,-260.0,-83.0,,143.0,,,,,,,,,,35.6,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
19017,281,808.0,,864.0,,552.0,638.0,,,,,455.3,,633.0,,313.0,,340.6,,287.0,475.9,,946.0,,,,,,,,,,924.2,527.0,,583.0,,271.0,357.0,,,,,174.3,,352.0,,32.0,,59.6,,6.0,194.9,,665.0,,,,,,,,,,643.2,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,False
19019,240,400.0,,351.9,,307.0,272.0,,,,,255.4,,513.0,,226.9,,178.0,,154.0,327.6,,630.0,,,,,,,,,,347.3,160.0,,111.9,,67.0,32.0,,,,,15.4,,273.0,,-13.1,,-62.0,,-86.0,87.6,,390.0,,,,,,,,,,107.3,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,True
19021,605,612.0,,641.3,,544.0,579.0,,,,,432.3,,697.0,,253.1,,254.6,,489.0,464.6,,721.0,,,,,1024.9,,,,,544.7,7.0,,36.3,,-61.0,-26.0,,,,,-172.7,,92.0,,-351.9,,-350.4,,-116.0,-140.4,,116.0,,,,,419.9,,,,,-60.3,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
19023,234,516.0,,595.2,,415.0,519.0,,,,,256.8,,357.0,,156.4,,168.6,,424.0,371.0,,506.0,,,,,,,,,,630.6,282.0,,361.2,,181.0,285.0,,,,,22.8,,123.0,,-77.6,,-65.4,,190.0,137.0,,272.0,,,,,,,,,,396.6,,False,,True,False,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,False
19025,103,336.0,,270.2,,194.0,229.0,,,,,189.9,,322.0,,53.1,,139.3,,101.0,179.0,,361.0,,,,,,,,,,212.2,233.0,,167.2,,91.0,126.0,,,,,86.9,,219.0,,-49.9,,36.3,,-2.0,76.0,,258.0,,,,,,,,,,109.2,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,True
19027,345,440.0,,385.9,,319.0,291.0,,,,,331.6,,742.0,,157.7,,231.0,,168.5,313.9,,576.0,,,,,,,,,,532.7,95.0,,40.9,,-26.0,-54.0,,,,,-13.4,,397.0,,-187.3,,-114.0,,-176.5,-31.1,,231.0,,,,,,,,,,187.7,,True,,True,True,,,,,True,,False,,False,,False,,False,True,,False,,,,,,,,,,False
19029,206,312.0,,306.7,,297.0,217.0,,,,,149.8,,428.0,,352.2,,135.2,,198.0,236.4,,392.0,,,,,,,,,,380.7,106.0,,100.7,,91.0,11.0,,,,,-56.2,,222.0,,146.2,,-70.8,,-8.0,30.4,,186.0,,,,,,,,,,174.7,,True,,True,True,,,,,True,,False,,False,,True,,True,True,,False,,,,,,,,,,False
19031,271,392.0,,363.1,,325.0,356.0,,,,,243.6,,366.0,,186.7,,195.4,,231.5,330.8,,496.0,,,,,,,,,,503.9,121.0,,92.1,,54.0,85.0,,,,,-27.4,,95.0,,-84.3,,-75.6,,-39.5,59.8,,225.0,,,,,,,,,,232.9,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,False
19033,728,1280.0,,1216.5,,1115.0,789.0,,,,,1074.9,,1643.0,,823.8,,856.5,,1212.0,1052.3,,1402.0,,,,,983.0,,,,,1394.0,552.0,,488.5,,387.0,61.0,,,,,346.9,,915.0,,95.8,,128.5,,484.0,324.3,,674.0,,,,,255.0,,,,,666.0,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,True,,,,,False
19035,354,420.0,,398.9,,400.0,160.0,,,,,197.3,,469.0,,263.7,,169.2,,421.0,314.1,,425.0,,,,,,,,,,458.3,66.0,,44.9,,46.0,-194.0,,,,,-156.7,,115.0,,-90.3,,-184.8,,67.0,-39.9,,71.0,,,,,,,,,,104.3,,True,,True,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,False
19037,165,328.0,,285.4,,271.0,277.0,,,,,189.6,,358.0,,246.2,,130.8,,195.0,251.3,,398.0,,,,,,,,,,316.7,163.0,,120.4,,106.0,112.0,,,,,24.6,,193.0,,81.2,,-34.2,,30.0,86.3,,233.0,,,,,,,,,,151.7,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,True
19039,168,112.0,,109.8,,106.0,97.0,,,,,70.6,,254.0,,61.0,,84.1,,82.0,114.0,,207.0,,,,,,,,,,111.8,-56.0,,-58.2,,-62.0,-71.0,,,,,-97.4,,86.0,,-107.0,,-83.9,,-86.0,-54.0,,39.0,,,,,,,,,,-56.2,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,True,,,,,,,,,,False
19041,343,580.0,,596.3,,438.0,145.0,,,,,297.5,,736.0,,291.3,,248.9,,447.0,413.5,,669.0,,,,,,,,,,578.4,237.0,,253.3,,95.0,-198.0,,,,,-45.5,,393.0,,-51.7,,-94.1,,104.0,70.5,,326.0,,,,,,,,,,235.4,,False,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,True
19043,231,500.0,,510.5,,405.0,387.0,,,,,282.5,,396.0,,323.9,,147.3,,402.0,406.5,,567.0,,,,,,,,,,449.2,269.0,,279.5,,174.0,156.0,,,,,51.5,,165.0,,92.9,,-83.7,,171.0,175.5,,336.0,,,,,,,,,,218.2,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,True
19045,761,1108.0,,1075.4,,947.0,769.0,,,,,972.8,,1112.0,,385.8,,656.9,,860.0,859.5,,1346.0,,,,,1081.3,,,,,1426.3,347.0,,314.4,,186.0,8.0,,,,,211.8,,351.0,,-375.2,,-104.1,,99.0,98.5,,585.0,,,,,320.3,,,,,665.3,,True,,True,True,,,,,True,,False,,False,,True,,True,True,,False,,,,,True,,,,,False
19047,322,292.0,,299.5,,240.0,240.0,,,,,197.7,,644.0,,118.3,,237.2,,181.0,212.1,,418.0,,,,,,,,,,320.9,-30.0,,-22.5,,-82.0,-82.0,,,,,-124.3,,322.0,,-203.7,,-84.8,,-141.0,-109.9,,96.0,,,,,,,,,,-1.1,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,True
19049,1388,1916.0,,1826.0,,1304.0,843.0,,,,,3967.9,,1886.0,,737.6,,1607.8,,1193.0,1342.8,,2241.0,,,,,1607.0,,,,,2284.5,528.0,,438.0,,-84.0,-545.0,,,,,2579.9,,498.0,,-650.4,,219.8,,-195.0,-45.2,,853.0,,,,,219.0,,,,,896.5,,True,,True,False,,,,,False,,True,,False,,True,,True,True,,False,,,,,True,,,,,False
19051,165,168.0,,147.7,,156.0,282.0,,,,,110.8,,174.0,,140.6,,79.6,,135.0,152.2,,248.0,,,,,,,,,,172.2,3.0,,-17.3,,-9.0,117.0,,,,,-54.2,,9.0,,-24.4,,-85.4,,-30.0,-12.8,,83.0,,,,,,,,,,7.2,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
19053,98,84.0,,97.7,,84.0,78.0,,,,,102.3,,184.0,,37.3,,69.0,,59.5,82.2,,170.0,,,,,,,,,,94.2,-14.0,,-0.3,,-14.0,-20.0,,,,,4.3,,86.0,,-60.7,,-29.0,,-38.5,-15.8,,72.0,,,,,,,,,,-3.8,,True,,False,False,,,,,True,,False,,False,,False,,False,False,,False,,,,,,,,,,True
19055,169,392.0,,322.4,,317.0,203.0,,,,,302.4,,439.0,,178.0,,176.8,,289.0,328.5,,525.0,,,,,,,,,,419.4,223.0,,153.4,,148.0,34.0,,,,,133.4,,270.0,,9.0,,7.8,,120.0,159.5,,356.0,,,,,,,,,,250.4,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,False
19057,564,928.0,,860.3,,715.0,716.0,,,,,817.2,,1847.0,,439.9,,485.2,,574.0,703.5,,1113.0,,,,,894.9,,,,,825.3,364.0,,296.3,,151.0,152.0,,,,,253.2,,1283.0,,-124.1,,-78.8,,10.0,139.5,,549.0,,,,,330.9,,,,,261.3,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,True,,,,,True
19059,285,496.0,,519.9,,459.0,283.0,,,,,284.3,,716.0,,396.8,,282.5,,437.0,352.2,,639.0,,,,,,,,,,604.5,211.0,,234.9,,174.0,-2.0,,,,,-0.7,,431.0,,111.8,,-2.5,,152.0,67.2,,354.0,,,,,,,,,,319.5,,False,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,False
19061,1257,2408.0,,2109.5,,1714.0,1318.0,,,,,2040.0,,2347.0,,1083.0,,2001.0,,691.5,1544.8,,2789.0,,,,,1801.9,,,,,3833.0,1151.0,,852.5,,457.0,61.0,,,,,783.0,,1090.0,,-174.0,,744.0,,-565.5,287.8,,1532.0,,,,,544.9,,,,,2576.0,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,True,,,,,False
19063,223,256.0,,266.0,,197.0,164.0,,,,,152.6,,389.0,,126.7,,168.8,,161.0,194.7,,271.0,,,,,,,,,,312.6,33.0,,43.0,,-26.0,-59.0,,,,,-70.4,,166.0,,-96.3,,-54.2,,-62.0,-28.3,,48.0,,,,,,,,,,89.6,,False,,True,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,False
19065,296,364.0,,495.1,,348.0,442.0,,,,,227.7,,568.0,,175.2,,143.3,,146.0,292.7,,582.0,,,,,,,,,,397.5,68.0,,199.1,,52.0,146.0,,,,,-68.3,,272.0,,-120.8,,-152.7,,-150.0,-3.3,,286.0,,,,,,,,,,101.5,,False,,True,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,False
19067,212,516.0,,559.7,,481.0,519.0,,,,,210.3,,509.0,,499.4,,300.1,,308.0,347.5,,524.0,,,,,,,,,,689.3,304.0,,347.7,,269.0,307.0,,,,,-1.7,,297.0,,287.4,,88.1,,96.0,135.5,,312.0,,,,,,,,,,477.3,,False,,True,False,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,False
19069,135,268.0,,278.3,,207.0,212.0,,,,,126.0,,309.0,,138.7,,177.1,,169.0,187.6,,296.0,,,,,,,,,,253.7,133.0,,143.3,,72.0,77.0,,,,,-9.0,,174.0,,3.7,,42.1,,34.0,52.6,,161.0,,,,,,,,,,118.7,,False,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,True
19071,97,64.0,,43.9,,65.0,119.0,,,,,68.3,,211.0,,72.3,,64.9,,30.0,76.1,,167.0,,,,,,,,,,74.3,-33.0,,-53.1,,-32.0,22.0,,,,,-28.7,,114.0,,-24.7,,-32.1,,-67.0,-20.9,,70.0,,,,,,,,,,-22.7,,False,,True,True,,,,,True,,False,,True,,True,,False,True,,False,,,,,,,,,,True
19073,111,172.0,,94.8,,142.0,169.0,,,,,180.2,,267.0,,76.5,,51.7,,50.0,149.7,,239.0,,,,,,,,,,199.8,61.0,,-16.2,,31.0,58.0,,,,,69.2,,156.0,,-34.5,,-59.3,,-61.0,38.7,,128.0,,,,,,,,,,88.8,,True,,True,True,,,,,False,,False,,True,,True,,False,True,,False,,,,,,,,,,False
19075,194,376.0,,321.6,,292.0,337.0,,,,,191.5,,314.0,,145.6,,172.6,,216.0,271.0,,464.0,,,,,,,,,,312.7,182.0,,127.6,,98.0,143.0,,,,,-2.5,,120.0,,-48.4,,-21.4,,22.0,77.0,,270.0,,,,,,,,,,118.7,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,True
19077,179,280.0,,278.1,,262.0,307.0,,,,,152.0,,277.0,,128.3,,102.6,,151.0,208.6,,290.0,,,,,,,,,,304.5,101.0,,99.1,,83.0,128.0,,,,,-27.0,,98.0,,-50.7,,-76.4,,-28.0,29.6,,111.0,,,,,,,,,,125.5,,True,,True,False,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,False
19079,329,540.0,,498.5,,507.0,806.0,,,,,235.3,,505.0,,598.0,,237.0,,376.0,390.9,,568.0,,,,,,,,,,523.2,211.0,,169.5,,178.0,477.0,,,,,-93.7,,176.0,,269.0,,-92.0,,47.0,61.9,,239.0,,,,,,,,,,194.2,,True,,True,False,,,,,True,,True,,False,,True,,True,True,,False,,,,,,,,,,True
19081,286,292.0,,256.4,,267.0,290.0,,,,,169.5,,353.0,,185.8,,124.6,,280.5,229.3,,355.0,,,,,,,,,,395.6,6.0,,-29.6,,-19.0,4.0,,,,,-116.5,,67.0,,-100.2,,-161.4,,-5.5,-56.7,,69.0,,,,,,,,,,109.6,,False,,False,True,,,,,False,,False,,False,,False,,True,False,,False,,,,,,,,,,False
19083,278,448.0,,504.0,,395.0,452.0,,,,,248.4,,514.0,,221.4,,227.1,,314.5,333.0,,541.0,,,,,,,,,,487.8,170.0,,226.0,,117.0,174.0,,,,,-29.6,,236.0,,-56.6,,-50.9,,36.5,55.0,,263.0,,,,,,,,,,209.8,,False,,True,False,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,False
19085,330,260.0,,245.1,,243.0,233.0,,,,,169.9,,456.0,,252.9,,71.6,,205.0,233.3,,381.0,,,,,,,,,,377.0,-70.0,,-84.9,,-87.0,-97.0,,,,,-160.1,,126.0,,-77.1,,-258.4,,-125.0,-96.7,,51.0,,,,,,,,,,47.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,True
19087,617,576.0,,639.8,,420.0,551.0,,,,,346.4,,420.0,,240.4,,182.6,,323.0,381.5,,633.0,,,,,,,,,,684.9,-41.0,,22.8,,-197.0,-66.0,,,,,-270.6,,-197.0,,-376.6,,-434.4,,-294.0,-235.5,,16.0,,,,,,,,,,67.9,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,False
19089,138,232.0,,235.8,,224.0,177.0,,,,,127.9,,282.0,,284.5,,63.0,,167.0,197.2,,281.0,,,,,,,,,,324.7,94.0,,97.8,,86.0,39.0,,,,,-10.1,,144.0,,146.5,,-75.0,,29.0,59.2,,143.0,,,,,,,,,,186.7,,False,,True,True,,,,,True,,False,,False,,True,,True,True,,False,,,,,,,,,,False
19091,168,492.0,,486.6,,288.0,271.0,,,,,174.6,,361.0,,221.7,,147.5,,244.5,257.1,,410.0,,,,,,,,,,512.9,324.0,,318.6,,120.0,103.0,,,,,6.6,,193.0,,53.7,,-20.5,,76.5,89.1,,242.0,,,,,,,,,,344.9,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,,,,,,False
19093,195,248.0,,257.5,,164.0,87.0,,,,,114.0,,333.0,,43.3,,64.1,,179.0,157.0,,244.0,,,,,,,,,,149.6,53.0,,62.5,,-31.0,-108.0,,,,,-81.0,,138.0,,-151.7,,-130.9,,-16.0,-38.0,,49.0,,,,,,,,,,-45.4,,False,,True,False,,,,,False,,False,,False,,False,,True,True,,True,,,,,,,,,,True
19095,175,356.0,,369.9,,303.0,274.0,,,,,227.3,,319.0,,151.2,,116.1,,262.0,312.9,,467.0,,,,,,,,,,385.9,181.0,,194.9,,128.0,99.0,,,,,52.3,,144.0,,-23.8,,-58.9,,87.0,137.9,,292.0,,,,,,,,,,210.9,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,False
19097,309,440.0,,425.3,,372.0,410.0,,,,,288.4,,405.0,,129.7,,159.6,,125.0,279.0,,529.0,,,,,,,,,,570.9,131.0,,116.3,,63.0,101.0,,,,,-20.6,,96.0,,-179.3,,-149.4,,-184.0,-30.0,,220.0,,,,,,,,,,261.9,,True,,True,True,,,,,True,,True,,False,,False,,False,True,,False,,,,,,,,,,False
19099,639,704.0,,731.9,,664.0,742.0,,,,,496.7,,978.0,,261.0,,530.6,,529.0,475.2,,876.0,,,,,,,,,,1207.6,65.0,,92.9,,25.0,103.0,,,,,-142.3,,339.0,,-378.0,,-108.4,,-110.0,-163.8,,237.0,,,,,,,,,,568.6,,False,,True,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
19101,259,416.0,,440.4,,388.0,427.0,,,,,186.2,,405.0,,242.3,,192.6,,204.0,322.3,,438.0,,,,,,,,,,450.4,157.0,,181.4,,129.0,168.0,,,,,-72.8,,146.0,,-16.7,,-66.4,,-55.0,63.3,,179.0,,,,,,,,,,191.4,,False,,True,False,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,False
19103,1331,2128.0,,2022.4,,1790.0,1475.0,,,,,4828.6,,2841.0,,832.7,,1798.6,,1823.5,1828.4,,3021.0,,,,,2555.0,1051.0,,,,2181.9,797.0,,691.4,,459.0,144.0,,,,,3497.6,,1510.0,,-498.3,,467.6,,492.5,497.4,,1690.0,,,,,1224.0,-280.0,,,,850.9,,True,,True,True,,,,,False,,False,,True,,True,,True,True,,False,,,,,False,True,,,,False
19105,264,460.0,,750.4,,388.0,427.0,,,,,470.5,,535.0,,142.1,,209.9,,81.0,299.5,,623.0,,,,,720.9,,,,,532.6,196.0,,486.4,,124.0,163.0,,,,,206.5,,271.0,,-121.9,,-54.1,,-183.0,35.5,,359.0,,,,,456.9,,,,,268.6,,False,,True,True,,,,,False,,False,,True,,True,,True,True,,False,,,,,False,,,,,False
19107,173,316.0,,348.6,,238.0,286.0,,,,,170.5,,231.0,,110.4,,64.3,,235.0,239.4,,365.0,,,,,,,,,,363.4,143.0,,175.6,,65.0,113.0,,,,,-2.5,,58.0,,-62.6,,-108.7,,62.0,66.4,,192.0,,,,,,,,,,190.4,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,False,,,,,,,,,,False
19109,416,548.0,,526.6,,477.0,410.0,,,,,301.4,,522.0,,418.3,,245.7,,454.5,398.5,,554.0,,,,,,,,,,721.2,132.0,,110.6,,61.0,-6.0,,,,,-114.6,,106.0,,2.3,,-170.3,,38.5,-17.5,,138.0,,,,,,,,,,305.2,,True,,True,True,,,,,True,,True,,True,,False,,True,True,,False,,,,,,,,,,False
19111,780,656.0,,481.5,,495.0,641.0,,,,,488.5,,809.0,,250.0,,398.8,,402.0,483.9,,783.0,,,,,,,,,,627.6,-124.0,,-298.5,,-285.0,-139.0,,,,,-291.5,,29.0,,-530.0,,-381.2,,-378.0,-296.1,,3.0,,,,,,,,,,-152.4,,False,,False,False,,,,,False,,True,,False,,False,,False,False,,True,,,,,,,,,,False
19113,2155,4504.0,,4199.5,4708.0,3659.0,2331.0,,,,,5172.1,,5395.0,,1063.0,,3295.5,,2942.5,3451.3,,5389.0,,,,,3495.4,1860.0,,,,7167.7,2349.0,,2044.5,2553.0,1504.0,176.0,,,,,3017.1,,3240.0,,-1092.0,,1140.5,,787.5,1296.3,,3234.0,,,,,1340.4,-295.0,,,,5012.7,,True,False,True,True,,,,,False,,False,,True,,True,,True,True,,False,,,,,True,True,,,,False
19115,184,264.0,,269.0,,225.0,250.0,,,,,149.4,,210.0,,168.5,,51.7,,210.0,222.6,,328.0,,,,,,,,,,353.3,80.0,,85.0,,41.0,66.0,,,,,-34.6,,26.0,,-15.5,,-132.3,,26.0,38.6,,144.0,,,,,,,,,,169.3,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,False,,,,,,,,,,False
19117,209,84.0,,74.9,,76.0,116.0,,,,,46.7,,268.0,,35.6,,65.2,,50.0,75.5,,177.0,,,,,,,,,,84.0,-125.0,,-134.1,,-133.0,-93.0,,,,,-162.3,,59.0,,-173.4,,-143.8,,-159.0,-133.5,,-32.0,,,,,,,,,,-125.0,,False,,False,True,,,,,False,,True,,False,,False,,False,False,,True,,,,,,,,,,True
19119,198,356.0,,357.0,,305.0,109.0,,,,,214.5,,356.0,,292.0,,138.4,,226.0,275.1,,420.0,,,,,,,,,,513.7,158.0,,159.0,,107.0,-89.0,,,,,16.5,,158.0,,94.0,,-59.6,,28.0,77.1,,222.0,,,,,,,,,,315.7,,False,,True,True,,,,,True,,False,,True,,True,,True,True,,False,,,,,,,,,,False
19121,238,180.0,,177.4,,164.0,157.0,,,,,127.7,,418.0,,127.4,,137.7,,60.0,197.3,,301.0,,,,,,,,,,205.1,-58.0,,-60.6,,-74.0,-81.0,,,,,-110.3,,180.0,,-110.6,,-100.3,,-178.0,-40.7,,63.0,,,,,,,,,,-32.9,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,True
