,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
13271,249,60.0,27.0,,,,57.0,,50.7,24.7,,9.7,,40.3,35.4,42.0,-189.0,-222.0,,,,-192.0,,-198.3,-224.3,,-239.3,,-208.7,-213.6,-207.0,False,,,,False,,False,False,,False,,False,False,False
13273,55,5.0,0.0,,,,37.0,,0.9,10.3,,1.3,,0.0,12.8,8.0,-50.0,-55.0,,,,-18.0,,-54.1,-44.7,,-53.7,,-55.0,-42.2,-47.0,False,,,,True,,False,True,,False,,False,True,True
13275,277,85.0,72.0,,,,184.0,,61.0,84.6,,15.7,,38.0,96.8,59.0,-192.0,-205.0,,,,-93.0,,-216.0,-192.4,,-261.3,,-239.0,-180.2,-218.0,False,,,,True,,False,False,,False,,False,True,False
13277,345,255.0,248.0,,,,159.0,,221.0,92.0,,84.7,,49.5,103.4,233.0,-90.0,-97.0,,,,-186.0,,-124.0,-253.0,,-260.3,,-295.5,-241.6,-112.0,False,,,,False,,False,False,,False,,False,False,False
13279,235,165.0,126.0,,,,151.0,,146.9,95.9,,42.6,,52.9,117.6,163.0,-70.0,-109.0,,,,-84.0,,-88.1,-139.1,,-192.4,,-182.1,-117.4,-72.0,False,,,,False,,False,False,,False,,False,False,False
13281,139,95.0,81.0,,,,36.0,,99.7,50.1,,46.8,,23.6,71.5,68.0,-44.0,-58.0,,,,-103.0,,-39.3,-88.9,,-92.2,,-115.4,-67.5,-71.0,False,,,,False,,True,False,,False,,False,False,False
13283,108,30.0,5.0,,,,32.0,,31.2,18.5,,5.1,,3.8,33.1,30.0,-78.0,-103.0,,,,-76.0,,-76.8,-89.5,,-102.9,,-104.2,-74.9,-78.0,False,,,,True,,True,False,,False,,False,True,False
13285,735,225.0,184.0,,,,263.0,,161.5,120.5,,76.4,,93.5,87.8,61.0,-510.0,-551.0,,,,-472.0,,-573.5,-614.5,,-658.6,,-641.5,-647.2,-674.0,False,,,,True,,False,False,,False,,False,False,False
13287,77,75.0,0.0,,,,22.0,,49.3,20.3,,13.5,,13.4,48.3,109.0,-2.0,-77.0,,,,-55.0,,-27.7,-56.7,,-63.5,,-63.6,-28.7,32.0,False,,,,False,,False,False,,False,,False,False,False
13289,38,60.0,44.0,,,,32.0,,51.0,18.7,,6.0,,5.3,73.9,61.0,22.0,6.0,,,,-6.0,,13.0,-19.3,,-32.0,,-32.7,35.9,23.0,True,,,,True,,True,True,,False,,False,False,False
13291,1651,200.0,165.0,,,,102.0,,233.1,154.2,,86.5,,108.7,135.7,228.0,-1451.0,-1486.0,,,,-1549.0,,-1417.9,-1496.8,,-1564.5,,-1542.3,-1515.3,-1423.0,False,,,,False,,True,False,,False,,False,False,True
13293,530,100.0,70.0,,,,110.0,,96.4,124.3,,21.7,,53.5,99.6,69.0,-430.0,-460.0,,,,-420.0,,-433.6,-405.7,,-508.3,,-476.6,-430.4,-461.0,False,,,,True,,False,True,,False,,False,False,False
13295,479,445.0,247.0,,,,482.0,,387.5,345.2,,172.9,,75.8,571.5,194.0,-34.0,-232.0,,,,3.0,,-91.5,-133.8,,-306.1,,-403.2,92.5,-285.0,False,,,,True,,False,False,,False,,False,False,False
13297,914,300.0,339.0,,,,335.0,,255.8,322.1,,78.6,,174.6,233.0,311.0,-614.0,-575.0,,,,-579.0,,-658.2,-591.9,,-835.4,,-739.4,-681.0,-603.0,True,,,,True,,False,True,,False,,False,False,True
13299,886,180.0,146.0,,,,221.0,,130.3,70.7,,43.5,,20.3,114.0,93.0,-706.0,-740.0,,,,-665.0,,-755.7,-815.3,,-842.5,,-865.7,-772.0,-793.0,False,,,,True,,False,False,,False,,False,False,False
13301,36,55.0,0.0,,,,17.0,,53.7,10.2,,5.3,,12.4,50.8,50.0,19.0,-36.0,,,,-19.0,,17.7,-25.8,,-30.7,,-23.6,14.8,14.0,False,,,,False,,True,False,,False,,False,True,True
13303,254,95.0,40.0,,,,109.0,,85.0,53.7,,29.7,,13.0,100.8,115.0,-159.0,-214.0,,,,-145.0,,-169.0,-200.3,,-224.3,,-241.0,-153.2,-139.0,False,,,,True,,False,False,,False,,False,True,True
13305,285,145.0,132.0,,,,137.0,,123.0,73.9,,43.4,,0.0,90.2,0.0,-140.0,-153.0,,,,-148.0,,-162.0,-211.1,,-241.6,,-285.0,-194.8,-285.0,False,,,,False,,False,False,,False,,False,False,False
13307,13,0.0,0.0,,,,10.0,,0.3,2.7,,0.2,,4.6,0.4,0.0,-13.0,-13.0,,,,-3.0,,-12.7,-10.3,,-12.8,,-8.4,-12.6,-13.0,False,,,,True,,True,True,,True,,True,True,False
13309,80,70.0,81.0,,,,28.0,,55.1,26.0,,22.8,,72.6,83.7,8.0,-10.0,1.0,,,,-52.0,,-24.9,-54.0,,-57.2,,-7.4,3.7,-72.0,True,,,,False,,False,False,,False,,True,True,False
13311,173,315.0,230.0,,,,131.0,,399.2,178.8,,59.2,,26.3,235.7,249.0,142.0,57.0,,,,-42.0,,226.2,5.8,,-113.8,,-146.7,62.7,76.0,True,,,,True,,False,True,,True,,False,True,True
13313,1402,735.0,1015.0,,,,732.0,,536.9,224.7,,575.3,,860.4,743.8,594.0,-667.0,-387.0,,,,-670.0,,-865.1,-1177.3,,-826.7,,-541.6,-658.2,-808.0,True,,,,False,,False,False,,False,,True,True,False
13315,81,5.0,0.0,,,,30.0,,4.2,14.5,,0.4,,0.6,21.5,3.0,-76.0,-81.0,,,,-51.0,,-76.8,-66.5,,-80.6,,-80.4,-59.5,-78.0,False,,,,True,,False,True,,False,,False,True,False
13317,90,10.0,0.0,,,,61.0,,5.7,18.3,,40.3,,3.4,7.2,7.0,-80.0,-90.0,,,,-29.0,,-84.3,-71.7,,-49.7,,-86.6,-82.8,-83.0,False,,,,True,,False,True,,True,,False,False,False
13319,54,50.0,0.0,,,,29.0,,41.3,27.8,,6.0,,39.9,51.6,20.0,-4.0,-54.0,,,,-25.0,,-12.7,-26.2,,-48.0,,-14.1,-2.4,-34.0,False,,,,False,,False,False,,False,,False,True,False
13321,137,70.0,35.0,,,,71.0,,50.2,25.9,,27.0,,121.3,44.1,250.0,-67.0,-102.0,,,,-66.0,,-86.8,-111.1,,-110.0,,-15.7,-92.9,113.0,False,,,,True,,False,False,,False,,True,False,False
15001,591,510.0,978.0,,,,,,348.5,1051.4,,729.6,,494.5,626.5,870.0,-81.0,387.0,,,,,,-242.5,460.4,,138.6,,-96.5,35.5,279.0,False,,,,,,False,False,,False,,False,True,False
15003,2268,3020.0,2021.0,,,,,,2774.0,5993.9,,2388.5,,567.6,2068.8,1888.0,752.0,-247.0,,,,,,506.0,3725.9,,120.5,,-1700.4,-199.2,-380.0,True,,,,,,True,False,,True,,False,True,True
15005,3,0.0,0.0,,,,,,0.0,0.0,,,,0.0,,,-3.0,-3.0,,,,,,-3.0,-3.0,,,,-3.0,,,False,,,,,,True,False,,,,False,,
15007,14,0.0,0.0,,,,,,17.6,26.0,,0.0,,1.3,0.1,7.0,-14.0,-14.0,,,,,,3.6,12.0,,-14.0,,-12.7,-13.9,-7.0,False,,,,,,True,True,,True,,True,True,True
15009,179,30.0,0.0,,,,,,28.9,152.2,,8.1,,7.0,42.4,24.0,-149.0,-179.0,,,,,,-150.1,-26.8,,-170.9,,-172.0,-136.6,-155.0,False,,,,,,False,True,,False,,False,True,False
16001,5567,3335.0,4776.0,,,,2428.0,,2652.3,3903.5,,3576.0,,1543.7,2161.3,3743.0,-2232.0,-791.0,,,,-3139.0,,-2914.7,-1663.5,,-1991.0,,-4023.3,-3405.7,-1824.0,True,,,,False,,False,True,,True,,False,False,True
16003,53,0.0,0.0,,,,5.0,,6.4,2.6,,3.2,,0.8,1.7,0.0,-53.0,-53.0,,,,-48.0,,-46.6,-50.4,,-49.8,,-52.1,-51.3,-53.0,False,,,,True,,True,True,,True,,True,True,False
16005,1824,1250.0,2264.0,,,,898.0,,1472.7,440.6,,635.0,,1132.9,936.2,707.0,-574.0,440.0,,,,-926.0,,-351.3,-1383.4,,-1189.0,,-691.1,-887.8,-1117.0,True,,,,False,,True,False,,False,,False,False,False
16007,61,30.0,0.0,,,,55.0,,46.1,17.4,,,,10.2,,9.0,-31.0,-61.0,,,,-6.0,,-14.9,-43.6,,,,-50.8,,-52.0,False,,,,True,,True,False,,,,False,,False
16009,50,50.0,27.0,,,,12.0,,62.6,25.4,,1.4,,58.4,47.0,50.0,0.0,-23.0,,,,-38.0,,12.6,-24.6,,-48.6,,8.4,-3.0,0.0,False,,,,False,,False,False,,False,,False,False,True
16011,815,810.0,1176.0,,,,719.0,,920.4,260.7,,775.7,,119.2,413.2,349.0,-5.0,361.0,,,,-96.0,,105.4,-554.3,,-39.3,,-695.8,-401.8,-466.0,False,,,,False,,False,False,,False,,False,False,False
16013,296,170.0,33.0,,,,93.0,,154.8,52.0,,36.7,,323.3,83.5,231.0,-126.0,-263.0,,,,-203.0,,-141.2,-244.0,,-259.3,,27.3,-212.5,-65.0,False,,,,False,,False,False,,False,,True,False,True
16015,29,15.0,0.0,,,,16.0,,24.6,16.2,,,,1.4,,17.0,-14.0,-29.0,,,,-13.0,,-4.4,-12.8,,,,-27.6,,-12.0,False,,,,True,,True,True,,,,False,,True
16017,225,210.0,407.0,,,,170.0,,250.7,203.9,,143.7,,13.6,90.1,134.0,-15.0,182.0,,,,-55.0,,25.7,-21.1,,-81.3,,-211.4,-134.9,-91.0,False,,,,False,,False,False,,False,,False,False,False
16019,2307,1245.0,1198.0,,,,1127.0,,1390.2,1019.0,,561.3,,850.5,1116.4,824.0,-1062.0,-1109.0,,,,-1180.0,,-916.8,-1288.0,,-1745.7,,-1456.5,-1190.6,-1483.0,False,,,,False,,True,False,,False,,False,False,False
16021,192,10.0,0.0,,,,85.0,,11.3,11.6,,,,24.9,,8.0,-182.0,-192.0,,,,-107.0,,-180.7,-180.4,,,,-167.1,,-184.0,False,,,,True,,True,True,,,,True,,False
16023,68,75.0,0.0,,,,4.0,,81.9,10.7,,,,24.1,,69.0,7.0,-68.0,,,,-64.0,,13.9,-57.3,,,,-43.9,,1.0,False,,,,False,,False,False,,,,False,,True
16025,13,30.0,0.0,,,,0.0,,88.4,11.1,,2.2,,1.6,,13.0,17.0,-13.0,,,,-13.0,,75.4,-1.9,,-10.8,,-11.4,,0.0,True,,,,True,,False,True,,True,,True,,True
16027,2905,1265.0,1349.0,,,,1198.0,,1111.4,1156.9,,833.8,,125.0,707.6,1167.0,-1640.0,-1556.0,,,,-1707.0,,-1793.6,-1748.1,,-2071.2,,-2780.0,-2197.4,-1738.0,True,,,,False,,False,False,,False,,False,False,False
16029,213,100.0,22.0,,,,54.0,,196.8,14.8,,54.7,,41.5,106.9,91.0,-113.0,-191.0,,,,-159.0,,-16.2,-198.2,,-158.3,,-171.5,-106.1,-122.0,False,,,,False,,True,False,,False,,False,True,False
16031,837,390.0,206.0,,,,200.0,,523.4,39.5,,95.8,,0.0,170.1,351.0,-447.0,-631.0,,,,-637.0,,-313.6,-797.5,,-741.2,,-837.0,-666.9,-486.0,False,,,,False,,True,False,,False,,False,False,False
16033,7,20.0,0.0,,,,5.0,,20.4,1.8,,,,23.3,,7.0,13.0,-7.0,,,,-2.0,,13.4,-5.2,,,,16.3,,0.0,True,,,,True,,False,True,,,,False,,True
16035,127,95.0,0.0,,,,30.0,,236.2,23.1,,,,46.6,,69.0,-32.0,-127.0,,,,-97.0,,109.2,-103.9,,,,-80.4,,-58.0,False,,,,False,,False,False,,,,False,,False
16037,31,35.0,0.0,,,,8.0,,41.4,16.1,,6.6,,1.4,,20.0,4.0,-31.0,,,,-23.0,,10.4,-14.9,,-24.4,,-29.6,,-11.0,False,,,,False,,False,False,,False,,False,,False
16039,262,185.0,245.0,,,,276.0,,206.6,68.5,,84.7,,40.9,93.8,103.0,-77.0,-17.0,,,,14.0,,-55.4,-193.5,,-177.3,,-221.1,-168.2,-159.0,True,,,,True,,True,False,,False,,False,False,False
16041,270,180.0,217.0,,,,105.0,,307.1,31.9,,216.0,,484.3,66.7,132.0,-90.0,-53.0,,,,-165.0,,37.1,-238.1,,-54.0,,214.3,-203.3,-138.0,True,,,,False,,True,False,,True,,False,False,False
16043,283,330.0,332.0,,,,83.0,,564.5,58.0,,159.5,,41.1,,99.0,47.0,49.0,,,,-200.0,,281.5,-225.0,,-123.5,,-241.9,,-184.0,False,,,,False,,False,False,,False,,False,,False
16045,150,120.0,219.0,,,,113.0,,200.7,47.1,,14.3,,9.8,43.5,90.0,-30.0,69.0,,,,-37.0,,50.7,-102.9,,-135.7,,-140.2,-106.5,-60.0,False,,,,False,,False,False,,False,,False,False,False
16047,420,215.0,120.0,,,,78.0,,238.9,61.0,,44.9,,23.6,185.7,154.0,-205.0,-300.0,,,,-342.0,,-181.1,-359.0,,-375.1,,-396.4,-234.3,-266.0,False,,,,False,,True,False,,False,,False,False,False
16049,231,110.0,48.0,,,,171.0,,165.0,77.7,,14.4,,33.3,65.4,13.0,-121.0,-183.0,,,,-60.0,,-66.0,-153.3,,-216.6,,-197.7,-165.6,-218.0,False,,,,True,,True,False,,False,,False,False,False
16051,475,430.0,630.0,,,,192.0,,493.3,137.3,,234.8,,272.6,247.6,237.0,-45.0,155.0,,,,-283.0,,18.3,-337.7,,-240.2,,-202.4,-227.4,-238.0,False,,,,False,,True,False,,False,,False,False,False
16053,611,245.0,206.0,,,,147.0,,224.7,113.6,,69.9,,144.0,213.3,155.0,-366.0,-405.0,,,,-464.0,,-386.3,-497.4,,-541.1,,-467.0,-397.7,-456.0,False,,,,False,,False,False,,False,,False,False,False
16055,2243,785.0,913.0,,,,1050.0,,792.5,641.6,,500.6,,44.0,320.9,519.0,-1458.0,-1330.0,,,,-1193.0,,-1450.5,-1601.4,,-1742.4,,-2199.1,-1922.1,-1724.0,True,,,,True,,True,False,,False,,False,False,False
16057,540,805.0,3162.0,,,,194.0,,1792.8,223.0,,405.4,,260.6,505.7,482.0,265.0,2622.0,,,,-346.0,,1252.8,-317.0,,-134.6,,-279.4,-34.3,-58.0,False,,,,False,,False,False,,True,,False,True,True
16059,234,105.0,,,,,53.0,,194.5,15.0,,20.4,,18.6,,106.0,-129.0,,,,,-181.0,,-39.5,-219.1,,-213.6,,-215.4,,-128.0,,,,,False,,True,False,,False,,False,,True
16061,77,105.0,0.0,,,,6.0,,299.7,12.0,,,,20.7,,94.0,28.0,-77.0,,,,-71.0,,222.7,-65.0,,,,-56.3,,17.0,False,,,,False,,False,False,,,,False,,True
16063,184,25.0,0.0,,,,8.0,,21.9,11.8,,5.0,,74.6,21.2,75.0,-159.0,-184.0,,,,-176.0,,-162.1,-172.2,,-179.0,,-109.4,-162.8,-109.0,False,,,,False,,False,False,,False,,True,False,True
16065,2015,1420.0,1687.0,,,,529.0,,2750.1,251.9,,813.3,,545.1,655.1,0.0,-595.0,-328.0,,,,-1486.0,,735.1,-1763.1,,-1201.7,,-1469.9,-1359.9,-2015.0,True,,,,False,,False,False,,False,,False,False,False
16067,597,380.0,93.0,,,,144.0,,382.8,62.5,,92.3,,44.0,199.0,343.0,-217.0,-504.0,,,,-453.0,,-214.2,-534.5,,-504.7,,-553.0,-398.0,-254.0,False,,,,False,,True,False,,False,,False,False,False
16069,782,170.0,217.0,,,,229.0,,215.5,232.8,,18.7,,54.5,161.2,64.0,-612.0,-565.0,,,,-553.0,,-566.5,-549.2,,-763.3,,-727.5,-620.8,-718.0,True,,,,True,,True,True,,False,,False,False,False
16071,53,20.0,0.0,,,,10.0,,26.4,7.9,,,,5.3,,34.0,-33.0,-53.0,,,,-43.0,,-26.6,-45.1,,,,-47.7,,-19.0,False,,,,False,,True,False,,,,False,,True
16073,98,25.0,8.0,,,,32.0,,45.9,20.5,,5.2,,4.6,20.6,44.0,-73.0,-90.0,,,,-66.0,,-52.1,-77.5,,-92.8,,-93.4,-77.4,-54.0,False,,,,True,,True,False,,False,,False,False,True
16075,300,335.0,265.0,,,,112.0,,330.0,115.4,,166.9,,27.5,152.4,141.0,35.0,-35.0,,,,-188.0,,30.0,-184.6,,-133.1,,-272.4,-147.6,-159.0,False,,,,False,,True,False,,False,,False,False,False
16077,115,255.0,193.0,,,,28.0,,294.7,36.9,,230.4,,45.7,308.9,172.0,140.0,78.0,,,,-87.0,,179.7,-78.1,,115.4,,-69.3,193.9,57.0,True,,,,True,,False,True,,True,,True,False,True
16079,100,10.0,0.0,,,,27.0,,15.6,42.0,,,,0.8,,3.0,-90.0,-100.0,,,,-73.0,,-84.4,-58.0,,,,-99.2,,-97.0,False,,,,True,,True,True,,,,False,,False
16081,155,170.0,158.0,,,,58.0,,228.8,25.6,,69.7,,19.2,227.0,126.0,15.0,3.0,,,,-97.0,,73.8,-129.4,,-85.3,,-135.8,72.0,-29.0,True,,,,False,,False,False,,False,,False,False,False
16083,2591,1300.0,2027.0,,,,626.0,,1336.1,860.8,,898.6,,188.9,635.1,783.0,-1291.0,-564.0,,,,-1965.0,,-1254.9,-1730.2,,-1692.4,,-2402.1,-1955.9,-1808.0,True,,,,False,,True,False,,False,,False,False,False
16085,67,35.0,,,,,36.0,,33.4,24.8,,15.7,,4.8,23.6,31.0,-32.0,,,,,-31.0,,-33.6,-42.2,,-51.3,,-62.2,-43.4,-36.0,,,,,True,,False,False,,False,,False,False,False
16087,143,135.0,77.0,,,,45.0,,121.4,38.3,,73.6,,19.0,72.9,54.0,-8.0,-66.0,,,,-98.0,,-21.6,-104.7,,-69.4,,-124.0,-70.1,-89.0,False,,,,False,,False,False,,False,,False,False,False
17001,1486,675.0,727.0,,,,596.0,,617.8,331.8,,256.6,,37.7,258.8,708.0,-811.0,-759.0,,,,-890.0,,-868.2,-1154.2,,-1229.4,,-1448.3,-1227.2,-778.0,True,,,,False,,False,False,,False,,False,False,True
17003,90,40.0,69.0,,,,26.0,,46.9,17.8,,12.2,,28.3,42.1,42.0,-50.0,-21.0,,,,-64.0,,-43.1,-72.2,,-77.8,,-61.7,-47.9,-48.0,True,,,,False,,True,False,,False,,False,True,True
17005,286,180.0,168.0,,,,83.0,,185.9,91.5,,48.7,,33.3,142.2,132.0,-106.0,-118.0,,,,-203.0,,-100.1,-194.5,,-237.3,,-252.7,-143.8,-154.0,False,,,,False,,True,False,,False,,False,False,False
17007,1295,430.0,506.0,,,,285.0,,344.7,393.6,,202.2,,332.4,348.7,413.0,-865.0,-789.0,,,,-1010.0,,-950.3,-901.4,,-1092.8,,-962.6,-946.3,-882.0,True,,,,False,,False,False,,False,,False,False,False
17009,102,60.0,106.0,,,,85.0,,155.6,24.3,,3.9,,15.9,31.4,52.0,-42.0,4.0,,,,-17.0,,53.6,-77.7,,-98.1,,-86.1,-70.6,-50.0,True,,,,True,,False,False,,False,,False,False,False
17011,507,410.0,486.0,,,,220.0,,368.7,256.1,,184.0,,44.5,323.3,282.0,-97.0,-21.0,,,,-287.0,,-138.3,-250.9,,-323.0,,-462.6,-183.7,-225.0,True,,,,False,,False,False,,False,,False,False,False
17013,57,35.0,69.0,,,,21.0,,64.5,20.7,,3.1,,7.6,,23.0,-22.0,12.0,,,,-36.0,,7.5,-36.3,,-53.9,,-49.4,,-34.0,True,,,,False,,True,False,,False,,False,,False
17015,428,75.0,99.0,,,,123.0,,89.4,61.1,,8.5,,8.2,85.0,28.0,-353.0,-329.0,,,,-305.0,,-338.6,-366.9,,-419.5,,-419.8,-343.0,-400.0,True,,,,True,,True,False,,False,,False,True,False
17017,152,85.0,72.0,,,,57.0,,78.4,63.4,,24.5,,26.6,129.9,41.0,-67.0,-80.0,,,,-95.0,,-73.6,-88.6,,-127.5,,-125.4,-22.1,-111.0,False,,,,False,,False,False,,False,,False,True,False
17019,2733,1830.0,2925.0,,,,1077.0,,1457.5,1892.2,,1119.2,,590.7,1830.5,1780.0,-903.0,192.0,,,,-1656.0,,-1275.5,-840.8,,-1613.8,,-2142.3,-902.5,-953.0,True,,,,False,,False,True,,False,,False,True,False
17021,509,415.0,537.0,,,,211.0,,605.8,137.4,,194.7,,87.3,300.6,280.0,-94.0,28.0,,,,-298.0,,96.8,-371.6,,-314.3,,-421.7,-208.4,-229.0,True,,,,False,,False,False,,False,,False,False,False
17023,282,90.0,138.0,,,,78.0,,128.2,60.6,,22.4,,180.9,48.3,199.0,-192.0,-144.0,,,,-204.0,,-153.8,-221.4,,-259.6,,-101.1,-233.7,-83.0,True,,,,False,,True,False,,False,,True,False,True
17025,234,185.0,148.0,,,,66.0,,158.1,79.6,,63.3,,86.8,,125.0,-49.0,-86.0,,,,-168.0,,-75.9,-154.4,,-170.7,,-147.2,,-109.0,False,,,,False,,False,False,,False,,False,,False
17027,863,630.0,639.0,,,,195.0,,531.6,357.7,,404.0,,228.7,599.0,444.0,-233.0,-224.0,,,,-668.0,,-331.4,-505.3,,-459.0,,-634.3,-264.0,-419.0,True,,,,False,,False,False,,False,,False,False,False
17029,897,520.0,626.0,,,,476.0,,409.4,315.0,,125.6,,72.4,265.4,435.0,-377.0,-271.0,,,,-421.0,,-487.6,-582.0,,-771.4,,-824.6,-631.6,-462.0,True,,,,False,,False,False,,False,,False,False,False
17031,67083,23785.0,22916.0,,,,16061.0,,16174.2,11853.4,,15996.3,,15426.1,17627.6,24348.0,-43298.0,-44167.0,,,,-51022.0,,-50908.8,-55229.6,,-51086.7,,-51656.9,-49455.4,-42735.0,False,,,,False,,False,False,,False,,False,False,True
17033,262,190.0,169.0,,,,108.0,,191.3,65.8,,47.8,,0.0,179.9,0.0,-72.0,-93.0,,,,-154.0,,-70.7,-196.2,,-214.2,,-262.0,-82.1,-262.0,False,,,,False,,True,False,,False,,False,False,False
17035,189,30.0,33.0,,,,53.0,,33.7,35.8,,2.9,,15.6,104.2,23.0,-159.0,-156.0,,,,-136.0,,-155.3,-153.2,,-186.1,,-173.4,-84.8,-166.0,True,,,,True,,True,True,,False,,False,True,False
17037,1544,700.0,710.0,,,,747.0,,585.9,792.3,,293.0,,493.8,497.9,749.0,-844.0,-834.0,,,,-797.0,,-958.1,-751.7,,-1251.0,,-1050.2,-1046.1,-795.0,True,,,,True,,False,True,,False,,False,False,True
17039,272,120.0,140.0,,,,91.0,,162.8,104.8,,25.8,,11.9,162.0,132.0,-152.0,-132.0,,,,-181.0,,-109.2,-167.2,,-246.2,,-260.1,-110.0,-140.0,True,,,,False,,True,False,,False,,False,True,True
17041,629,145.0,121.0,,,,96.0,,142.1,67.1,,129.3,,114.1,103.4,153.0,-484.0,-508.0,,,,-533.0,,-486.9,-561.9,,-499.7,,-514.9,-525.6,-476.0,False,,,,False,,False,False,,False,,False,False,True
17043,11412,3680.0,2761.0,,,,3079.0,,2967.0,4803.4,,2093.5,,2387.2,2656.6,3792.0,-7732.0,-8651.0,,,,-8333.0,,-8445.0,-6608.6,,-9318.5,,-9024.8,-8755.4,-7620.0,False,,,,False,,False,True,,False,,False,False,True
17045,363,35.0,0.0,,,,83.0,,47.1,59.6,,5.1,,7.0,49.7,37.0,-328.0,-363.0,,,,-280.0,,-315.9,-303.4,,-357.9,,-356.0,-313.3,-326.0,False,,,,True,,True,True,,False,,False,True,True
17047,66,40.0,57.0,,,,27.0,,37.7,24.0,,4.2,,37.5,,30.0,-26.0,-9.0,,,,-39.0,,-28.3,-42.0,,-61.8,,-28.5,,-36.0,True,,,,False,,False,False,,False,,False,,False
17049,732,250.0,152.0,,,,213.0,,196.0,157.0,,125.6,,73.7,291.5,156.0,-482.0,-580.0,,,,-519.0,,-536.0,-575.0,,-606.4,,-658.3,-440.5,-576.0,False,,,,False,,False,False,,False,,False,True,False
17051,478,270.0,342.0,,,,148.0,,295.0,103.7,,83.4,,24.7,268.6,119.0,-208.0,-136.0,,,,-330.0,,-183.0,-374.3,,-394.6,,-453.3,-209.4,-359.0,True,,,,False,,True,False,,False,,False,False,False
17053,266,25.0,44.0,,,,82.0,,48.3,43.7,,5.3,,11.0,28.9,26.0,-241.0,-222.0,,,,-184.0,,-217.7,-222.3,,-260.7,,-255.0,-237.1,-240.0,True,,,,True,,True,True,,False,,False,True,True
17055,696,195.0,242.0,,,,148.0,,160.5,170.5,,114.5,,85.3,175.1,138.0,-501.0,-454.0,,,,-548.0,,-535.5,-525.5,,-581.5,,-610.7,-520.9,-558.0,True,,,,False,,False,False,,False,,False,False,False
17057,612,165.0,256.0,,,,189.0,,276.4,199.2,,47.8,,37.4,148.3,285.0,-447.0,-356.0,,,,-423.0,,-335.6,-412.9,,-564.2,,-574.6,-463.7,-327.0,True,,,,True,,True,True,,False,,False,False,True
17059,55,25.0,0.0,,,,31.0,,26.6,12.3,,4.6,,8.9,,47.0,-30.0,-55.0,,,,-24.0,,-28.4,-42.7,,-50.4,,-46.1,,-8.0,False,,,,True,,True,False,,False,,False,,True
17061,247,60.0,64.0,,,,104.0,,73.5,57.5,,12.4,,2.3,,44.0,-187.0,-183.0,,,,-143.0,,-173.5,-189.5,,-234.6,,-244.7,,-203.0,True,,,,True,,True,False,,False,,False,,False
17063,760,245.0,227.0,,,,262.0,,213.8,276.4,,84.2,,50.2,238.8,287.0,-515.0,-533.0,,,,-498.0,,-546.2,-483.6,,-675.8,,-709.8,-521.2,-473.0,False,,,,True,,False,True,,False,,False,False,True
17065,111,40.0,36.0,,,,54.0,,37.3,27.1,,9.1,,52.2,,25.0,-71.0,-75.0,,,,-57.0,,-73.7,-83.9,,-101.9,,-58.8,,-86.0,False,,,,True,,False,False,,False,,True,,False
17067,283,100.0,73.0,,,,82.0,,133.8,94.7,,12.7,,18.3,81.9,128.0,-183.0,-210.0,,,,-201.0,,-149.2,-188.3,,-270.3,,-264.7,-201.1,-155.0,False,,,,False,,True,False,,False,,False,False,True
17069,28,5.0,0.0,,,,19.0,,5.7,8.2,,1.2,,0.6,,1.0,-23.0,-28.0,,,,-9.0,,-22.3,-19.8,,-26.8,,-27.4,,-27.0,False,,,,True,,True,True,,False,,False,,False
17071,93,50.0,12.0,,,,41.0,,33.4,15.9,,4.5,,12.2,,97.0,-43.0,-81.0,,,,-52.0,,-59.6,-77.1,,-88.5,,-80.8,,4.0,False,,,,False,,False,False,,False,,False,,True
17073,605,175.0,200.0,,,,370.0,,140.6,307.0,,71.6,,166.2,146.3,145.0,-430.0,-405.0,,,,-235.0,,-464.4,-298.0,,-533.4,,-438.8,-458.7,-460.0,True,,,,True,,False,True,,False,,False,False,False
17075,451,25.0,35.0,,,,139.0,,35.7,76.9,,7.6,,37.4,23.2,13.0,-426.0,-416.0,,,,-312.0,,-415.3,-374.1,,-443.4,,-413.6,-427.8,-438.0,True,,,,True,,True,True,,False,,True,False,False
