,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
06115,207,156.0,150.6,,132.0,95.0,,,,,256.4,,90.0,,142.4,159.2,,48.0,125.6,116.9,,,,170.6,,,,143.0,60.4,-51.0,-56.4,,-75.0,-112.0,,,,,49.4,,-117.0,,-64.6,-47.8,,-159.0,-81.4,-90.1,,,,-36.4,,,,-64.0,-146.6,False,,False,False,,,,,True,,False,,False,True,,False,False,False,,,,True,,,,False,False
08001,7306,3452.0,3463.8,2903.3,2831.0,3797.0,,,,,2263.9,,1369.0,,2399.3,2363.2,,2120.9,4048.8,2348.9,,,,1876.5,6263.0,,,3672.0,664.4,-3854.0,-3842.2,-4402.7,-4475.0,-3509.0,,,,,-5042.1,,-5937.0,,-4906.7,-4942.8,,-5185.1,-3257.2,-4957.1,,,,-5429.5,-1043.0,,,-3634.0,-6641.6,True,False,False,True,,,,,False,,False,,False,False,,False,True,False,,,,False,True,,,True,False
08003,128,44.0,41.5,,41.0,,,,,,161.6,,59.0,,35.3,12.3,,18.2,77.2,0.0,,,,,,,,217.0,90.2,-84.0,-86.5,,-87.0,,,,,,33.6,,-69.0,,-92.7,-115.7,,-109.8,-50.8,-128.0,,,,,,,,89.0,-37.8,False,,False,,,,,,True,,True,,False,False,,False,True,False,,,,,,,,False,True
08005,5748,2328.0,2298.8,2189.9,2129.0,3443.0,,,,,1007.2,,1565.0,,1524.3,2172.7,,1877.9,2935.6,3115.7,,,,1439.6,4368.0,,,2543.0,1790.1,-3420.0,-3449.2,-3558.1,-3619.0,-2305.0,,,,,-4740.8,,-4183.0,,-4223.7,-3575.3,,-3870.1,-2812.4,-2632.3,,,,-4308.4,-1380.0,,,-3205.0,-3957.9,False,False,False,True,,,,,False,,False,,False,False,,False,True,True,,,,False,True,,,True,False
08007,15,12.0,13.9,,12.0,0.0,,,,,104.6,,23.0,,15.5,19.9,,1.8,12.4,,,,,,,,,4.0,39.9,-3.0,-1.1,,-3.0,-15.0,,,,,89.6,,8.0,,0.5,4.9,,-13.2,-2.6,,,,,,,,,-11.0,24.9,True,,False,False,,,,,False,,False,,True,False,,False,True,,,,,,,,,False,False
08009,20,4.0,3.3,,4.0,0.0,,,,,72.1,,22.0,,3.8,0.1,,0.4,2.5,,,,,,,,,10.0,4.0,-16.0,-16.7,,-16.0,-20.0,,,,,52.1,,2.0,,-16.2,-19.9,,-19.6,-17.5,,,,,,,,,-10.0,-16.0,False,,False,False,,,,,False,,True,,False,False,,False,False,,,,,,,,,True,True
08011,14,0.0,0.0,,0.0,0.0,,,,,44.6,,12.0,,0.1,0.9,,0.3,0.6,,,,,,,,,0.0,4.0,-14.0,-14.0,,-14.0,-14.0,,,,,30.6,,-2.0,,-13.9,-13.1,,-13.7,-13.4,,,,,,,,,-14.0,-10.0,False,,False,False,,,,,False,,True,,True,True,,True,True,,,,,,,,,False,True
08013,1990,780.0,543.3,,656.0,136.0,,,,,1578.3,,674.0,,607.5,1402.3,,635.4,778.4,2027.0,,,,861.2,285.0,,,310.0,1150.2,-1210.0,-1446.7,,-1334.0,-1854.0,,,,,-411.7,,-1316.0,,-1382.5,-587.7,,-1354.6,-1211.6,37.0,,,,-1128.8,-1705.0,,,-1680.0,-839.8,False,,False,False,,,,,True,,False,,False,True,,False,False,True,,,,True,False,,,False,True
08014,511,188.0,188.8,,150.0,155.0,,,,,211.4,,128.0,,146.3,239.5,,112.9,209.9,,,,,,,,,185.0,,-323.0,-322.2,,-361.0,-356.0,,,,,-299.6,,-383.0,,-364.7,-271.5,,-398.1,-301.1,,,,,,,,,-326.0,,True,,False,False,,,,,True,,False,,False,True,,False,True,,,,,,,,,False,
08015,105,80.0,76.5,,54.0,48.0,,,,,181.4,,47.0,,46.9,27.5,,15.1,78.9,43.8,,,,,,,,63.0,32.0,-25.0,-28.5,,-51.0,-57.0,,,,,76.4,,-58.0,,-58.1,-77.5,,-89.9,-26.1,-61.2,,,,,,,,-42.0,-73.0,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
08017,2,0.0,0.3,,0.0,0.0,,,,,42.8,,9.0,,0.1,0.6,,0.3,0.3,,,,,,,,,0.0,4.7,-2.0,-1.7,,-2.0,-2.0,,,,,40.8,,7.0,,-1.9,-1.4,,-1.7,-1.7,,,,,,,,,-2.0,2.7,True,,False,False,,,,,False,,False,,True,True,,True,True,,,,,,,,,False,False
08019,43,44.0,46.3,,31.0,6.0,,,,,168.6,,11.0,,55.1,9.0,,2.0,37.4,,,,,,,,,181.0,126.5,1.0,3.3,,-12.0,-37.0,,,,,125.6,,-32.0,,12.1,-34.0,,-41.0,-5.6,,,,,,,,,138.0,83.5,False,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,False,False
08021,62,12.0,11.9,,10.0,0.0,,,,,50.3,,11.0,,8.2,10.5,,2.9,14.9,,,,,,,,,6.0,15.9,-50.0,-50.1,,-52.0,-62.0,,,,,-11.7,,-51.0,,-53.8,-51.5,,-59.1,-47.1,,,,,,,,,-56.0,-46.1,False,,False,False,,,,,True,,False,,False,False,,False,True,,,,,,,,,False,True
08023,14,8.0,8.2,,4.0,0.0,,,,,102.5,,9.0,,3.0,1.9,,1.5,5.0,,,,,,,,,21.0,5.2,-6.0,-5.8,,-10.0,-14.0,,,,,88.5,,-5.0,,-11.0,-12.1,,-12.5,-9.0,,,,,,,,,7.0,-8.8,True,,False,False,,,,,False,,True,,False,False,,False,False,,,,,,,,,False,False
08025,128,0.0,0.2,,4.0,0.0,,,,,99.2,,15.0,,2.3,0.4,,5.0,7.3,,,,,,,,,0.0,6.6,-128.0,-127.8,,-124.0,-128.0,,,,,-28.8,,-113.0,,-125.7,-127.6,,-123.0,-120.7,,,,,,,,,-128.0,-121.4,True,,True,False,,,,,True,,True,,True,True,,True,True,,,,,,,,,False,True
08027,14,0.0,0.6,,0.0,0.0,,,,,20.8,,6.0,,0.7,1.4,,0.3,0.9,,,,,,,,,2.0,4.0,-14.0,-13.4,,-14.0,-14.0,,,,,6.8,,-8.0,,-13.3,-12.6,,-13.7,-13.1,,,,,,,,,-12.0,-10.0,True,,False,False,,,,,True,,True,,True,True,,True,True,,,,,,,,,True,True
08029,69,4.0,7.9,,5.0,0.0,,,,,170.4,,44.0,,5.5,43.7,,0.0,9.0,81.3,,,,,,,,1.0,4.7,-65.0,-61.1,,-64.0,-69.0,,,,,101.4,,-25.0,,-63.5,-25.3,,-69.0,-60.0,12.3,,,,,,,,-68.0,-64.3,True,,True,False,,,,,False,,True,,True,True,,False,True,True,,,,,,,,False,True
08031,7992,3736.0,3730.1,3362.0,3525.0,5950.0,,,,,1196.8,,1987.0,,2475.9,2324.7,,3895.7,4643.3,3754.2,,,,2246.2,7513.0,,,3800.0,1673.6,-4256.0,-4261.9,-4630.0,-4467.0,-2042.0,,,,,-6795.2,,-6005.0,,-5516.1,-5667.3,,-4096.3,-3348.7,-4237.8,,,,-5745.8,-479.0,,,-4192.0,-6318.4,False,False,False,True,,,,,False,,False,,False,False,,True,True,True,,,,False,True,,,True,False
08033,0,0.0,0.0,,0.0,0.0,,,,,6.6,,8.0,,0.2,1.7,,,0.0,,,,,,,,,0.0,4.0,0.0,0.0,,0.0,0.0,,,,,6.6,,8.0,,0.2,1.7,,,0.0,,,,,,,,,0.0,4.0,True,,True,True,,,,,False,,False,,False,False,,,False,,,,,,,,,True,False
08035,2359,884.0,895.4,,823.0,823.0,,,,,584.9,,530.0,,741.1,1321.7,,839.6,961.4,1576.5,,,,497.4,1099.0,,,984.0,327.6,-1475.0,-1463.6,,-1536.0,-1536.0,,,,,-1774.1,,-1829.0,,-1617.9,-1037.3,,-1519.4,-1397.6,-782.5,,,,-1861.6,-1260.0,,,-1375.0,-2031.4,True,,False,False,,,,,False,,False,,False,True,,False,True,True,,,,False,True,,,True,False
08037,350,144.0,139.2,,112.0,25.0,,,,,447.7,,105.0,,106.4,83.4,,56.4,166.6,131.8,,,,104.3,,,,197.0,90.9,-206.0,-210.8,,-238.0,-325.0,,,,,97.7,,-245.0,,-243.6,-266.6,,-293.6,-183.4,-218.2,,,,-245.7,,,,-153.0,-259.1,False,,False,False,,,,,True,,False,,False,False,,False,True,False,,,,False,,,,True,False
08039,119,24.0,27.5,,27.0,21.0,,,,,218.5,,32.0,,26.8,58.7,,1.1,28.9,108.2,,,,,,,,22.0,26.2,-95.0,-91.5,,-92.0,-98.0,,,,,99.5,,-87.0,,-92.2,-60.3,,-117.9,-90.1,-10.8,,,,,,,,-97.0,-92.8,True,,True,False,,,,,False,,True,,True,True,,False,True,True,,,,,,,,False,True
08041,6123,1976.0,2094.2,,2023.0,3899.0,,,,,1462.3,,2002.0,,1679.9,2640.8,,2108.9,2391.4,2077.2,,,,1161.6,3411.0,,,3469.0,1472.3,-4147.0,-4028.8,,-4100.0,-2224.0,,,,,-4660.7,,-4121.0,,-4443.1,-3482.2,,-4014.1,-3731.6,-4045.8,,,,-4961.4,-2712.0,,,-2654.0,-4650.7,True,,True,True,,,,,False,,True,,False,True,,True,True,True,,,,False,True,,,True,False
08043,886,80.0,71.4,,63.0,27.0,,,,,225.0,,93.0,,44.1,93.0,,28.4,91.8,49.7,,,,,,,,107.0,82.9,-806.0,-814.6,,-823.0,-859.0,,,,,-661.0,,-793.0,,-841.9,-793.0,,-857.6,-794.2,-836.3,,,,,,,,-779.0,-803.1,False,,False,False,,,,,True,,True,,False,True,,False,True,False,,,,,,,,True,True
08045,377,164.0,167.1,,130.0,225.0,,,,,324.7,,95.0,,96.2,77.1,,82.0,220.2,109.8,,,,,,,,127.0,95.8,-213.0,-209.9,,-247.0,-152.0,,,,,-52.3,,-282.0,,-280.8,-299.9,,-295.0,-156.8,-267.2,,,,,,,,-250.0,-281.2,True,,False,True,,,,,True,,False,,False,False,,False,True,False,,,,,,,,False,False
08047,25,4.0,4.4,,4.0,0.0,,,,,62.3,,10.0,,3.2,2.0,,0.7,3.8,,,,,,,,,0.0,4.0,-21.0,-20.6,,-21.0,-25.0,,,,,37.3,,-15.0,,-21.8,-23.0,,-24.3,-21.2,,,,,,,,,-25.0,-21.0,True,,False,False,,,,,False,,True,,False,False,,False,False,,,,,,,,,False,True
08049,59,124.0,126.4,,95.0,81.0,,,,,173.3,,28.0,,162.7,18.0,,19.3,88.8,82.2,,,,,,,,369.0,97.6,65.0,67.4,,36.0,22.0,,,,,114.3,,-31.0,,103.7,-41.0,,-39.7,29.8,23.2,,,,,,,,310.0,38.6,False,,True,True,,,,,False,,True,,False,True,,True,True,True,,,,,,,,False,True
08051,48,4.0,4.1,,4.0,0.0,,,,,235.5,,34.0,,11.3,4.7,,0.0,13.5,67.3,,,,,,,,59.0,4.1,-44.0,-43.9,,-44.0,-48.0,,,,,187.5,,-14.0,,-36.7,-43.3,,-48.0,-34.5,19.3,,,,,,,,11.0,-43.9,True,,False,False,,,,,False,,True,,True,True,,False,True,True,,,,,,,,True,True
08053,1,0.0,0.0,,0.0,0.0,,,,,25.2,,6.0,,0.1,0.0,,0.0,0.0,,,,,,,,,0.0,4.0,-1.0,-1.0,,-1.0,-1.0,,,,,24.2,,5.0,,-0.9,-1.0,,-1.0,-1.0,,,,,,,,,-1.0,3.0,False,,False,False,,,,,False,,False,,True,True,,True,True,,,,,,,,,False,False
08055,24,4.0,2.0,,4.0,0.0,,,,,80.8,,16.0,,5.2,6.5,,0.8,2.4,,,,,,,,,3.0,17.3,-20.0,-22.0,,-20.0,-24.0,,,,,56.8,,-8.0,,-18.8,-17.5,,-23.2,-21.6,,,,,,,,,-21.0,-6.7,False,,False,False,,,,,False,,True,,True,True,,False,False,,,,,,,,,False,True
08057,0,0.0,0.0,,0.0,0.0,,,,,18.1,,11.0,,1.6,0.1,,,0.2,,,,,,,,,0.0,4.0,0.0,0.0,,0.0,0.0,,,,,18.1,,11.0,,1.6,0.1,,,0.2,,,,,,,,,0.0,4.0,True,,True,True,,,,,False,,False,,False,False,,,False,,,,,,,,,True,False
08059,4776,1912.0,1844.2,,1673.0,2986.0,,,,,1099.1,,1215.0,,1421.5,2786.8,,1514.6,2375.2,2235.2,,,,1201.4,3662.0,,,2108.0,3565.0,-2864.0,-2931.8,,-3103.0,-1790.0,,,,,-3676.9,,-3561.0,,-3354.5,-1989.2,,-3261.4,-2400.8,-2540.8,,,,-3574.6,-1114.0,,,-2668.0,-1211.0,False,,False,True,,,,,False,,False,,False,True,,False,True,True,,,,False,True,,,True,True
08061,5,0.0,0.6,,0.0,0.0,,,,,5.2,,7.0,,0.2,4.5,,,0.2,,,,,,,,,0.0,4.0,-5.0,-4.4,,-5.0,-5.0,,,,,0.2,,2.0,,-4.8,-0.5,,,-4.8,,,,,,,,,-5.0,-1.0,True,,False,False,,,,,True,,True,,True,True,,,True,,,,,,,,,False,True
08063,94,68.0,76.3,,27.0,28.0,,,,,145.4,,26.0,,0.6,6.2,,5.4,27.0,,,,,,,,,1.0,275.6,-26.0,-17.7,,-67.0,-66.0,,,,,51.4,,-68.0,,-93.4,-87.8,,-88.6,-67.0,,,,,,,,,-93.0,181.6,True,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,False,False
08065,58,20.0,20.1,,16.0,0.0,,,,,108.2,,15.0,,18.0,16.4,,5.5,26.6,0.0,,,,,,,,22.0,43.7,-38.0,-37.9,,-42.0,-58.0,,,,,50.2,,-43.0,,-40.0,-41.6,,-52.5,-31.4,-58.0,,,,,,,,-36.0,-14.3,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,True,True
08067,163,92.0,92.1,,90.0,145.0,,,,,217.7,,63.0,,73.2,59.8,,85.0,105.4,69.2,,,,,,,,208.0,84.9,-71.0,-70.9,,-73.0,-18.0,,,,,54.7,,-100.0,,-89.8,-103.2,,-78.0,-57.6,-93.8,,,,,,,,45.0,-78.1,True,,False,True,,,,,True,,False,,False,False,,False,True,False,,,,,,,,True,False
08069,2215,1392.0,1411.6,,1267.0,2351.0,,,,,775.0,,800.0,,1076.5,1884.5,,1276.4,1463.9,1279.7,,,,906.9,2394.0,,,1614.0,593.2,-823.0,-803.4,,-948.0,136.0,,,,,-1440.0,,-1415.0,,-1138.5,-330.5,,-938.6,-751.1,-935.3,,,,-1308.1,179.0,,,-601.0,-1621.8,True,,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,True,,,True,False
08071,68,12.0,11.1,,10.0,0.0,,,,,99.5,,29.0,,12.7,12.3,,1.2,5.7,,,,,,,,,12.0,10.1,-56.0,-56.9,,-58.0,-68.0,,,,,31.5,,-39.0,,-55.3,-55.7,,-66.8,-62.3,,,,,,,,,-56.0,-57.9,False,,False,False,,,,,True,,True,,True,True,,False,False,,,,,,,,,False,False
08073,3,32.0,31.8,,28.0,,,,,,84.8,,22.0,,153.5,3.5,,0.6,22.1,,,,,,,,,120.0,459.4,29.0,28.8,,25.0,,,,,,81.8,,19.0,,150.5,0.5,,-2.4,19.1,,,,,,,,,117.0,456.4,True,,True,,,,,,False,,True,,False,True,,True,True,,,,,,,,,False,False
08075,511,280.0,280.5,,190.0,298.0,,,,,268.1,,117.0,,169.1,138.1,,90.0,249.6,3.9,,,,,,,,175.0,248.0,-231.0,-230.5,,-321.0,-213.0,,,,,-242.9,,-394.0,,-341.9,-372.9,,-421.0,-261.4,-507.1,,,,,,,,-336.0,-263.0,True,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
08077,1457,340.0,342.8,,334.0,418.0,,,,,343.6,,250.0,,314.0,585.0,,219.2,382.8,769.4,,,,,471.0,,,454.0,98.5,-1117.0,-1114.2,,-1123.0,-1039.0,,,,,-1113.4,,-1207.0,,-1143.0,-872.0,,-1237.8,-1074.2,-687.6,,,,,-986.0,,,-1003.0,-1358.5,True,,False,True,,,,,True,,False,,False,True,,False,True,True,,,,,True,,,True,False
08079,1,0.0,0.0,,0.0,0.0,,,,,14.5,,5.0,,0.1,0.0,,0.8,0.3,,,,,,,,,0.0,4.0,-1.0,-1.0,,-1.0,-1.0,,,,,13.5,,4.0,,-0.9,-1.0,,-0.2,-0.7,,,,,,,,,-1.0,3.0,False,,False,False,,,,,False,,False,,True,True,,True,True,,,,,,,,,False,False
08081,53,12.0,13.3,,8.0,0.0,,,,,163.5,,25.0,,6.5,11.2,,1.9,5.0,,,,,,,,,4.0,8.6,-41.0,-39.7,,-45.0,-53.0,,,,,110.5,,-28.0,,-46.5,-41.8,,-51.1,-48.0,,,,,,,,,-49.0,-44.4,True,,False,False,,,,,False,,True,,False,False,,False,False,,,,,,,,,False,False
08083,130,52.0,52.5,,49.0,28.0,,,,,156.1,,40.0,,47.4,30.9,,22.8,67.6,35.5,,,,,,,,96.0,44.5,-78.0,-77.5,,-81.0,-102.0,,,,,26.1,,-90.0,,-82.6,-99.1,,-107.2,-62.4,-94.5,,,,,,,,-34.0,-85.5,True,,False,False,,,,,True,,False,,False,False,,False,True,False,,,,,,,,True,False
08085,136,44.0,48.6,,44.0,27.0,,,,,224.0,,58.0,,26.0,90.4,,15.5,63.9,74.8,,,,,,,,11.0,41.7,-92.0,-87.4,,-92.0,-109.0,,,,,88.0,,-78.0,,-110.0,-45.6,,-120.5,-72.1,-61.2,,,,,,,,-125.0,-94.3,True,,False,False,,,,,True,,True,,False,True,,False,True,True,,,,,,,,False,False
08087,257,68.0,67.6,,64.0,36.0,,,,,309.2,,102.0,,56.6,82.1,,19.6,97.8,2.0,,,,,,,,76.0,58.7,-189.0,-189.4,,-193.0,-221.0,,,,,52.2,,-155.0,,-200.4,-174.9,,-237.4,-159.2,-255.0,,,,,,,,-181.0,-198.3,False,,False,False,,,,,True,,True,,False,True,,False,True,False,,,,,,,,True,False
08089,108,16.0,16.1,,17.0,0.0,,,,,162.0,,46.0,,15.8,36.6,,0.9,19.1,58.3,,,,,,,,36.0,59.7,-92.0,-91.9,,-91.0,-108.0,,,,,54.0,,-62.0,,-92.2,-71.4,,-107.1,-88.9,-49.7,,,,,,,,-72.0,-48.3,True,,True,False,,,,,True,,True,,False,True,,False,True,True,,,,,,,,True,True
08091,24,8.0,8.3,,8.0,0.0,,,,,96.3,,10.0,,8.0,4.0,,2.9,15.3,,,,,,,,,12.0,16.9,-16.0,-15.7,,-16.0,-24.0,,,,,72.3,,-14.0,,-16.0,-20.0,,-21.1,-8.7,,,,,,,,,-12.0,-7.1,True,,False,False,,,,,False,,True,,False,False,,False,True,,,,,,,,,True,True
08093,61,20.0,22.2,,12.0,0.0,,,,,212.9,,13.0,,10.8,18.4,,2.8,12.0,,,,,,,,,2.0,9.5,-41.0,-38.8,,-49.0,-61.0,,,,,151.9,,-48.0,,-50.2,-42.6,,-58.2,-49.0,,,,,,,,,-59.0,-51.5,True,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,False,False
08095,59,0.0,1.2,,0.0,0.0,,,,,79.3,,15.0,,0.5,1.5,,0.8,1.3,,,,,,,,,0.0,8.3,-59.0,-57.8,,-59.0,-59.0,,,,,20.3,,-44.0,,-58.5,-57.5,,-58.2,-57.7,,,,,,,,,-59.0,-50.7,True,,False,False,,,,,True,,True,,True,True,,True,True,,,,,,,,,False,True
08097,91,44.0,33.7,,33.0,28.0,,,,,209.8,,26.0,,36.9,8.5,,11.3,51.3,139.7,,,,,,,,53.0,16.1,-47.0,-57.3,,-58.0,-63.0,,,,,118.8,,-65.0,,-54.1,-82.5,,-79.7,-39.7,48.7,,,,,,,,-38.0,-74.9,False,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,True,False
08099,154,16.0,15.5,,13.0,0.0,,,,,77.5,,33.0,,9.9,14.8,,5.4,13.3,,,,,,,,,11.0,11.0,-138.0,-138.5,,-141.0,-154.0,,,,,-76.5,,-121.0,,-144.1,-139.2,,-148.6,-140.7,,,,,,,,,-143.0,-143.0,False,,False,False,,,,,True,,True,,False,False,,False,False,,,,,,,,,False,False
08101,1750,624.0,648.1,,616.0,1322.0,,,,,405.1,,594.0,,589.4,820.1,,527.3,745.3,574.1,,,,437.3,1376.0,,,1347.0,445.6,-1126.0,-1101.9,,-1134.0,-428.0,,,,,-1344.9,,-1156.0,,-1160.6,-929.9,,-1222.7,-1004.7,-1175.9,,,,-1312.7,-374.0,,,-403.0,-1304.4,True,,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,True,,,True,False
08103,11,0.0,0.0,,1.0,0.0,,,,,31.0,,16.0,,3.7,3.8,,1.1,2.2,,,,,,,,,1.0,4.8,-11.0,-11.0,,-10.0,-11.0,,,,,20.0,,5.0,,-7.3,-7.2,,-9.9,-8.8,,,,,,,,,-10.0,-6.2,False,,True,False,,,,,False,,True,,True,True,,True,True,,,,,,,,,True,True
08105,41,16.0,15.8,,13.0,0.0,,,,,144.9,,22.0,,15.8,2.7,,1.8,15.1,3.3,,,,,,,,166.0,7.4,-25.0,-25.2,,-28.0,-41.0,,,,,103.9,,-19.0,,-25.2,-38.3,,-39.2,-25.9,-37.7,,,,,,,,125.0,-33.6,False,,False,False,,,,,False,,True,,False,False,,False,False,False,,,,,,,,False,False
08107,108,40.0,41.3,,39.0,3.0,,,,,223.4,,37.0,,38.2,31.0,,5.1,47.0,150.5,,,,,,,,41.0,57.9,-68.0,-66.7,,-69.0,-105.0,,,,,115.4,,-71.0,,-69.8,-77.0,,-102.9,-61.0,42.5,,,,,,,,-67.0,-50.1,True,,False,False,,,,,False,,False,,False,False,,False,True,True,,,,,,,,True,True
08109,50,16.0,16.7,,8.0,0.0,,,,,118.9,,10.0,,6.6,4.0,,1.4,19.4,0.2,,,,,,,,132.0,11.2,-34.0,-33.3,,-42.0,-50.0,,,,,68.9,,-40.0,,-43.4,-46.0,,-48.6,-30.6,-49.8,,,,,,,,82.0,-38.8,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,False
08111,10,0.0,0.0,,0.0,0.0,,,,,7.0,,4.0,,0.2,0.4,,0.1,0.0,,,,,,,,,0.0,4.0,-10.0,-10.0,,-10.0,-10.0,,,,,-3.0,,-6.0,,-9.8,-9.6,,-9.9,-10.0,,,,,,,,,-10.0,-6.0,False,,False,False,,,,,True,,True,,True,True,,True,True,,,,,,,,,False,True
08113,19,16.0,16.8,,11.0,0.0,,,,,112.6,,12.0,,14.3,3.0,,7.2,8.1,,,,,,,,,11.0,4.3,-3.0,-2.2,,-8.0,-19.0,,,,,93.6,,-7.0,,-4.7,-16.0,,-11.8,-10.9,,,,,,,,,-8.0,-14.7,True,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,False,False
08115,44,0.0,0.8,,0.0,0.0,,,,,22.0,,11.0,,0.2,0.5,,,1.0,,,,,,,,,0.0,5.2,-44.0,-43.2,,-44.0,-44.0,,,,,-22.0,,-33.0,,-43.8,-43.5,,,-43.0,,,,,,,,,-44.0,-38.8,True,,False,False,,,,,True,,True,,True,True,,,True,,,,,,,,,False,True
08117,421,148.0,154.2,,137.0,223.0,,,,,290.3,,45.0,,115.7,62.3,,32.1,107.9,206.3,,,,,,,,109.0,133.0,-273.0,-266.8,,-284.0,-198.0,,,,,-130.7,,-376.0,,-305.3,-358.7,,-388.9,-313.1,-214.7,,,,,,,,-312.0,-288.0,True,,False,True,,,,,True,,False,,False,False,,False,False,True,,,,,,,,False,False
08119,128,20.0,20.3,,20.0,0.0,,,,,185.8,,27.0,,17.8,21.0,,3.2,24.3,64.0,,,,,,,,8.0,43.4,-108.0,-107.7,,-108.0,-128.0,,,,,57.8,,-101.0,,-110.2,-107.0,,-124.8,-103.7,-64.0,,,,,,,,-120.0,-84.6,True,,False,False,,,,,True,,True,,False,True,,False,True,True,,,,,,,,False,True
08121,55,20.0,18.6,,20.0,0.0,,,,,82.2,,21.0,,18.5,5.6,,3.4,24.1,,,,,,,,,19.0,54.6,-35.0,-36.4,,-35.0,-55.0,,,,,27.2,,-34.0,,-36.5,-49.4,,-51.6,-30.9,,,,,,,,,-36.0,-0.4,False,,False,False,,,,,True,,True,,False,False,,False,True,,,,,,,,,False,True
08123,2673,832.0,857.9,,736.0,777.0,,,,,855.1,,907.0,,598.9,1782.2,,466.6,906.4,369.2,,,,478.9,880.0,,,914.0,472.2,-1841.0,-1815.1,,-1937.0,-1896.0,,,,,-1817.9,,-1766.0,,-2074.1,-890.8,,-2206.4,-1766.6,-2303.8,,,,-2194.1,-1793.0,,,-1759.0,-2200.8,True,,False,False,,,,,True,,True,,False,True,,False,True,False,,,,False,True,,,True,False
08125,95,84.0,88.0,,74.0,,,,,,138.8,,55.0,,82.6,24.6,,8.0,80.5,46.0,,,,,,,,59.0,227.6,-11.0,-7.0,,-21.0,,,,,,43.8,,-40.0,,-12.4,-70.4,,-87.0,-14.5,-49.0,,,,,,,,-36.0,132.6,True,,False,,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
09001,5683,1408.0,1413.8,1854.5,1353.0,1455.0,,,,,0.0,,1285.0,,1045.5,2874.0,,269.4,1291.5,1911.6,,,,1373.6,843.0,,,2194.0,,-4275.0,-4269.2,-3828.5,-4330.0,-4228.0,,,,,-5683.0,,-4398.0,,-4637.5,-2809.0,,-5413.6,-4391.5,-3771.4,,,,-4309.4,-4840.0,,,-3489.0,,True,True,False,True,,,,,False,,False,,False,True,,False,False,True,,,,False,False,,,True,
