,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
18017,632,176.0,,,,225.0,,184.1,7.8,15.2,78.3,,0.0,-456.0,,,,-407.0,,-447.9,-624.2,-616.8,-553.7,,-632.0,,,,True,,True,False,False,False,,False
18019,1654,1008.0,,,,664.0,,749.0,608.1,101.4,1038.8,,440.0,-646.0,,,,-990.0,,-905.0,-1045.9,-1552.6,-615.2,,-1214.0,,,,False,,False,False,False,True,,False
18021,373,184.0,,,,101.0,,465.6,370.4,31.6,,,79.0,-189.0,,,,-272.0,,92.6,-2.6,-341.4,,,-294.0,,,,False,,True,True,False,,,False
18023,625,104.0,,,,157.0,,408.7,249.8,18.4,,,43.0,-521.0,,,,-468.0,,-216.3,-375.2,-606.6,,,-582.0,,,,True,,True,True,False,,,False
18025,104,152.0,,,,40.0,,106.4,,97.0,,,149.0,48.0,,,,-64.0,,2.4,,-7.0,,,45.0,,,,False,,True,,True,,,True
18027,528,312.0,,,,347.0,,383.2,394.7,87.9,,,91.0,-216.0,,,,-181.0,,-144.8,-133.3,-440.1,,,-437.0,,,,True,,True,True,False,,,False
18029,721,136.0,,,,163.0,,358.2,132.7,22.8,,,97.0,-585.0,,,,-558.0,,-362.8,-588.3,-698.2,,,-624.0,,,,True,,True,False,False,,,False
18031,318,112.0,,,,161.0,,393.1,271.0,36.6,,,57.0,-206.0,,,,-157.0,,75.1,-47.0,-281.4,,,-261.0,,,,True,,True,True,False,,,False
18033,672,248.0,,,,200.0,,483.6,491.5,98.8,,,130.0,-424.0,,,,-472.0,,-188.4,-180.5,-573.2,,,-542.0,,,,False,,True,True,False,,,False
18035,1971,1520.0,,,,814.0,,2160.1,1066.0,690.1,1431.8,,661.0,-451.0,,,,-1157.0,,189.1,-905.0,-1280.9,-539.2,,-1310.0,,,,False,,True,False,False,False,,False
18037,918,288.0,,,,260.0,,255.1,186.6,0.9,,,148.0,-630.0,,,,-658.0,,-662.9,-731.4,-917.1,,,-770.0,,,,False,,False,False,False,,,False
18039,5807,1632.0,,,,1344.0,,1380.8,354.1,475.1,922.9,,833.0,-4175.0,,,,-4463.0,,-4426.2,-5452.9,-5331.9,-4884.1,,-4974.0,,,,False,,False,False,False,False,,False
18041,686,272.0,,,,133.0,,391.5,174.8,15.1,,,123.0,-414.0,,,,-553.0,,-294.5,-511.2,-671.0,,,-563.0,,,,False,,True,False,False,,,False
18043,1017,656.0,,,,388.0,,491.2,754.6,190.1,616.9,,512.0,-361.0,,,,-629.0,,-525.8,-262.4,-826.9,-400.1,,-505.0,,,,False,,False,True,False,False,,False
18045,361,64.0,,,,63.0,,359.8,131.3,19.0,,,28.0,-297.0,,,,-298.0,,-1.2,-229.7,-342.0,,,-333.0,,,,False,,True,True,False,,,False
18047,162,64.0,,,,82.0,,290.2,48.9,1.4,,,25.0,-98.0,,,,-80.0,,128.2,-113.1,-160.6,,,-137.0,,,,True,,False,False,False,,,False
18049,291,88.0,,,,94.0,,296.9,167.0,12.8,,,51.0,-203.0,,,,-197.0,,5.9,-124.0,-278.2,,,-240.0,,,,True,,True,True,False,,,False
18051,800,288.0,,,,183.0,,416.1,259.5,56.8,,,249.0,-512.0,,,,-617.0,,-383.9,-540.5,-743.2,,,-551.0,,,,False,,True,False,False,,,False
18053,829,592.0,,,,355.0,,732.3,709.8,892.1,,,429.0,-237.0,,,,-474.0,,-96.7,-119.2,63.1,,,-400.0,,,,False,,True,True,True,,,False
18055,329,88.0,,,,202.0,,302.7,303.8,18.9,,,16.0,-241.0,,,,-127.0,,-26.3,-25.2,-310.1,,,-313.0,,,,True,,True,True,False,,,False
18057,3773,2176.0,,,,1910.0,,1413.2,2370.4,983.0,1579.1,,1069.0,-1597.0,,,,-1863.0,,-2359.8,-1402.6,-2790.0,-2193.9,,-2704.0,,,,False,,False,True,False,False,,False
18059,731,144.0,,,,368.0,,532.0,498.3,31.3,,,50.0,-587.0,,,,-363.0,,-199.0,-232.7,-699.7,,,-681.0,,,,True,,True,True,False,,,False
18061,435,184.0,,,,144.0,,288.1,343.4,15.3,,,59.0,-251.0,,,,-291.0,,-146.9,-91.6,-419.7,,,-376.0,,,,False,,True,True,False,,,False
18063,1470,744.0,,,,832.0,,569.6,862.7,518.4,592.9,,343.0,-726.0,,,,-638.0,,-900.4,-607.3,-951.6,-877.1,,-1127.0,,,,True,,False,True,False,False,,False
18065,1040,320.0,,,,261.0,,615.5,381.2,309.6,,,161.0,-720.0,,,,-779.0,,-424.5,-658.8,-730.4,,,-879.0,,,,False,,True,True,False,,,False
18067,826,624.0,,,,381.0,,474.4,514.2,362.9,402.4,,489.0,-202.0,,,,-445.0,,-351.6,-311.8,-463.1,-423.6,,-337.0,,,,False,,False,False,False,False,,False
18069,464,96.0,,,,177.0,,463.5,264.1,39.0,,,77.0,-368.0,,,,-287.0,,-0.5,-199.9,-425.0,,,-387.0,,,,True,,True,True,False,,,False
18071,724,72.0,,,,298.0,,281.9,335.8,25.9,,,15.0,-652.0,,,,-426.0,,-442.1,-388.2,-698.1,,,-709.0,,,,True,,True,True,False,,,False
18073,588,216.0,,,,116.0,,664.1,384.8,155.1,,,171.0,-372.0,,,,-472.0,,76.1,-203.2,-432.9,,,-417.0,,,,False,,True,True,False,,,False
18075,384,96.0,,,,92.0,,331.2,127.5,91.8,,,65.0,-288.0,,,,-292.0,,-52.8,-256.5,-292.2,,,-319.0,,,,False,,True,True,False,,,False
18077,323,80.0,,,,196.0,,219.7,207.2,46.4,,,70.0,-243.0,,,,-127.0,,-103.3,-115.8,-276.6,,,-253.0,,,,True,,True,True,False,,,False
18079,216,152.0,,,,117.0,,248.4,179.4,94.3,,,103.0,-64.0,,,,-99.0,,32.4,-36.6,-121.7,,,-113.0,,,,False,,True,True,False,,,False
18081,1921,472.0,,,,985.0,,389.0,511.4,296.3,311.6,,238.0,-1449.0,,,,-936.0,,-1532.0,-1409.6,-1624.7,-1609.4,,-1683.0,,,,True,,False,True,False,False,,False
18083,700,376.0,,,,399.0,,454.6,498.4,264.3,,,175.0,-324.0,,,,-301.0,,-245.4,-201.6,-435.7,,,-525.0,,,,True,,True,True,False,,,False
18085,1649,432.0,,,,369.0,,535.5,581.7,164.7,105.2,,304.0,-1217.0,,,,-1280.0,,-1113.5,-1067.3,-1484.3,-1543.8,,-1345.0,,,,False,,True,True,False,False,,False
18087,376,64.0,,,,260.0,,566.9,47.0,0.0,,,46.0,-312.0,,,,-116.0,,190.9,-329.0,-376.0,,,-330.0,,,,True,,True,False,False,,,False
18089,8600,2896.0,,,,2303.0,,2421.0,795.3,2315.2,1833.5,,1630.0,-5704.0,,,,-6297.0,,-6179.0,-7804.7,-6284.8,-6766.5,,-6970.0,,,,False,,False,False,False,False,,False
18091,1745,640.0,,,,681.0,,887.8,957.4,299.0,476.8,,490.0,-1105.0,,,,-1064.0,,-857.2,-787.6,-1446.0,-1268.2,,-1255.0,,,,True,,True,True,False,False,,False
18093,756,128.0,,,,245.0,,293.7,457.4,146.6,,,37.0,-628.0,,,,-511.0,,-462.3,-298.6,-609.4,,,-719.0,,,,True,,True,True,True,,,False
18095,1756,688.0,,,,634.0,,713.4,1039.0,380.4,657.0,,368.0,-1068.0,,,,-1122.0,,-1042.6,-717.0,-1375.6,-1099.0,,-1388.0,,,,False,,True,True,False,False,,False
18097,10347,4648.0,,,,5552.0,,2260.7,309.6,2427.6,3036.9,,2081.0,-5699.0,,,,-4795.0,,-8086.3,-10037.4,-7919.4,-7310.1,,-8266.0,,,,True,,False,False,False,False,,False
18099,961,200.0,,,,230.0,,485.1,126.3,16.5,,,126.0,-761.0,,,,-731.0,,-475.9,-834.7,-944.5,,,-835.0,,,,True,,True,False,False,,,False
18101,106,112.0,,,,52.0,,78.4,82.9,3.6,,,26.0,6.0,,,,-54.0,,-27.6,-23.1,-102.3,,,-80.0,,,,False,,False,False,False,,,False
18103,509,568.0,,,,224.0,,554.3,234.0,148.6,,,488.0,59.0,,,,-285.0,,45.3,-275.0,-360.4,,,-21.0,,,,False,,True,False,False,,,True
18105,1913,4504.0,,,,2522.0,,3340.7,1254.1,1416.3,1772.7,,2456.0,2591.0,,,,609.0,,1427.7,-658.9,-496.7,-140.3,,543.0,,,,True,,True,True,True,True,,True
18107,354,216.0,,,,168.0,,421.5,324.1,74.7,,,109.0,-138.0,,,,-186.0,,67.5,-29.9,-279.3,,,-245.0,,,,False,,True,True,False,,,False
18109,648,240.0,,,,358.0,,499.0,500.7,149.0,,,155.0,-408.0,,,,-290.0,,-149.0,-147.3,-499.0,,,-493.0,,,,True,,True,True,False,,,False
18111,196,16.0,,,,57.0,,31.5,83.5,20.3,,,5.0,-180.0,,,,-139.0,,-164.5,-112.5,-175.7,,,-191.0,,,,True,,True,True,True,,,False
18113,726,112.0,,,,183.0,,363.3,231.2,71.1,,,63.0,-614.0,,,,-543.0,,-362.7,-494.8,-654.9,,,-663.0,,,,True,,True,True,False,,,False
18115,88,8.0,,,,21.0,,6.3,,0.1,,,1.0,-80.0,,,,-67.0,,-81.7,,-87.9,,,-87.0,,,,True,,False,,False,,,False
18117,226,104.0,,,,115.0,,205.3,166.6,147.8,,,67.0,-122.0,,,,-111.0,,-20.7,-59.4,-78.2,,,-159.0,,,,True,,True,True,True,,,False
18119,162,56.0,,,,76.0,,327.4,174.5,45.9,,,18.0,-106.0,,,,-86.0,,165.4,12.5,-116.1,,,-144.0,,,,True,,False,True,False,,,False
18121,251,56.0,,,,64.0,,36.1,,5.9,,,62.0,-195.0,,,,-187.0,,-214.9,,-245.1,,,-189.0,,,,True,,False,,False,,,True
18123,420,16.0,,,,103.0,,195.4,57.0,3.1,,,11.0,-404.0,,,,-317.0,,-224.6,-363.0,-416.9,,,-409.0,,,,True,,True,True,False,,,False
18125,284,96.0,,,,51.0,,46.2,99.7,35.8,,,49.0,-188.0,,,,-233.0,,-237.8,-184.3,-248.2,,,-235.0,,,,False,,False,True,False,,,False
18127,2935,728.0,,,,902.0,,1082.9,1535.3,540.1,404.5,,496.0,-2207.0,,,,-2033.0,,-1852.1,-1399.7,-2394.9,-2530.5,,-2439.0,,,,True,,True,True,False,False,,False
18129,650,352.0,,,,103.0,,346.6,228.6,0.0,,,413.0,-298.0,,,,-547.0,,-303.4,-421.4,-650.0,,,-237.0,,,,False,,False,False,False,,,True
18131,142,24.0,,,,67.0,,21.6,83.9,26.9,,,10.0,-118.0,,,,-75.0,,-120.4,-58.1,-115.1,,,-132.0,,,,True,,False,True,True,,,False
18133,405,336.0,,,,190.0,,449.1,367.1,135.3,,,324.0,-69.0,,,,-215.0,,44.1,-37.9,-269.7,,,-81.0,,,,False,,True,True,False,,,False
18135,464,56.0,,,,79.0,,332.5,201.4,23.9,,,29.0,-408.0,,,,-385.0,,-131.5,-262.6,-440.1,,,-435.0,,,,True,,True,True,False,,,False
18137,431,88.0,,,,121.0,,310.4,149.8,59.3,,,70.0,-343.0,,,,-310.0,,-120.6,-281.2,-371.7,,,-361.0,,,,True,,True,True,False,,,False
18139,218,64.0,,,,78.0,,293.9,138.8,16.6,,,39.0,-154.0,,,,-140.0,,75.9,-79.2,-201.4,,,-179.0,,,,True,,True,True,False,,,False
18141,6153,1992.0,,,,1793.0,,1686.7,2726.6,658.1,2670.9,,518.0,-4161.0,,,,-4360.0,,-4466.3,-3426.4,-5494.9,-3482.1,,-5635.0,,,,False,,False,True,False,True,,False
18143,321,104.0,,,,104.0,,312.2,87.6,1.4,,,89.0,-217.0,,,,-217.0,,-8.8,-233.4,-319.6,,,-232.0,,,,False,,True,False,False,,,False
18145,565,64.0,,,,256.0,,443.9,263.7,6.4,,,35.0,-501.0,,,,-309.0,,-121.1,-301.3,-558.6,,,-530.0,,,,True,,True,True,False,,,False
18147,360,88.0,,,,62.0,,256.3,104.2,18.3,,,62.0,-272.0,,,,-298.0,,-103.7,-255.8,-341.7,,,-298.0,,,,False,,True,True,False,,,False
18149,399,64.0,,,,107.0,,387.9,100.9,5.4,,,16.0,-335.0,,,,-292.0,,-11.1,-298.1,-393.6,,,-383.0,,,,True,,True,True,False,,,False
18151,535,128.0,,,,145.0,,573.2,309.9,23.6,,,73.0,-407.0,,,,-390.0,,38.2,-225.1,-511.4,,,-462.0,,,,True,,True,True,False,,,False
18153,215,120.0,,,,163.0,,246.9,163.5,14.2,,,28.0,-95.0,,,,-52.0,,31.9,-51.5,-200.8,,,-187.0,,,,True,,True,True,False,,,False
18155,90,8.0,,,,43.0,,6.4,,0.1,,,1.0,-82.0,,,,-47.0,,-83.6,,-89.9,,,-89.0,,,,True,,False,,False,,,False
18157,3330,2064.0,,,,2935.0,,1287.3,2089.6,1031.2,1235.0,,2488.0,-1266.0,,,,-395.0,,-2042.7,-1240.4,-2298.8,-2095.0,,-842.0,,,,True,,False,True,False,False,,True
18159,137,120.0,,,,52.0,,366.4,113.8,1.4,,,73.0,-17.0,,,,-85.0,,229.4,-23.2,-135.6,,,-64.0,,,,False,,False,False,False,,,False
18161,91,40.0,,,,26.0,,37.5,,6.0,,,21.0,-51.0,,,,-65.0,,-53.5,,-85.0,,,-70.0,,,,False,,False,,False,,,False
18163,4260,2072.0,,,,1347.0,,1082.7,1596.8,2068.4,1186.5,,1407.0,-2188.0,,,,-2913.0,,-3177.3,-2663.2,-2191.6,-3073.5,,-2853.0,,,,False,,False,False,False,False,,False
18165,232,80.0,,,,82.0,,407.8,160.7,21.5,,,44.0,-152.0,,,,-150.0,,175.8,-71.3,-210.5,,,-188.0,,,,True,,False,True,False,,,False
18167,1873,1352.0,,,,1089.0,,1236.2,1140.2,215.9,960.1,,436.0,-521.0,,,,-784.0,,-636.8,-732.8,-1657.1,-912.9,,-1437.0,,,,False,,False,False,False,False,,False
18169,513,184.0,,,,97.0,,345.1,150.3,168.0,,,224.0,-329.0,,,,-416.0,,-167.9,-362.7,-345.0,,,-289.0,,,,False,,True,False,False,,,True
18171,106,0.0,,,,36.0,,8.3,,0.0,,,0.0,-106.0,,,,-70.0,,-97.7,,-106.0,,,-106.0,,,,True,,True,,False,,,False
18173,1486,768.0,,,,446.0,,659.7,351.0,410.5,,,590.0,-718.0,,,,-1040.0,,-826.3,-1135.0,-1075.5,,,-896.0,,,,False,,False,False,False,,,False
18175,228,32.0,,,,146.0,,202.4,310.7,58.0,,,7.0,-196.0,,,,-82.0,,-25.6,82.7,-170.0,,,-221.0,,,,True,,True,True,True,,,False
18177,1284,512.0,,,,306.0,,902.3,818.9,339.5,,,453.0,-772.0,,,,-978.0,,-381.7,-465.1,-944.5,,,-831.0,,,,False,,True,True,False,,,False
18179,449,96.0,,,,128.0,,314.4,251.7,24.4,,,40.0,-353.0,,,,-321.0,,-134.6,-197.3,-424.6,,,-409.0,,,,True,,True,True,False,,,False
18181,325,24.0,,,,100.0,,398.2,187.7,4.4,,,20.0,-301.0,,,,-225.0,,73.2,-137.3,-320.6,,,-305.0,,,,True,,True,True,False,,,False
18183,482,88.0,,,,107.0,,403.6,248.3,4.4,,,45.0,-394.0,,,,-375.0,,-78.4,-233.7,-477.6,,,-437.0,,,,True,,True,True,False,,,False
19001,210,56.0,,,,31.0,,33.9,,6.2,,,170.0,-154.0,,,,-179.0,,-176.1,,-203.8,,,-40.0,,,,False,,False,,False,,,True
19003,70,24.0,,,,29.0,,12.1,,6.9,,,19.0,-46.0,,,,-41.0,,-57.9,,-63.1,,,-51.0,,,,True,,False,,False,,,False
19005,274,208.0,,,,107.0,,112.0,99.1,75.6,,,156.0,-66.0,,,,-167.0,,-162.0,-174.9,-198.4,,,-118.0,,,,False,,False,False,False,,,False
19007,268,144.0,,,,83.0,,98.1,97.6,40.3,,,147.0,-124.0,,,,-185.0,,-169.9,-170.4,-227.8,,,-121.0,,,,False,,False,False,False,,,True
19009,183,24.0,,,,31.0,,16.6,,16.3,,,60.0,-159.0,,,,-152.0,,-166.4,,-166.7,,,-123.0,,,,True,,False,,False,,,True
19011,689,152.0,,,,235.0,,514.9,359.6,109.2,,,80.0,-537.0,,,,-454.0,,-174.1,-329.4,-579.8,,,-609.0,,,,True,,True,True,False,,,False
19013,3263,1384.0,,,,1851.0,,1194.7,352.8,346.6,1321.4,,476.0,-1879.0,,,,-1412.0,,-2068.3,-2910.2,-2916.4,-1941.6,,-2787.0,,,,True,,False,False,False,False,,False
19015,488,264.0,,,,206.0,,578.3,159.0,238.6,,,247.0,-224.0,,,,-282.0,,90.3,-329.0,-249.4,,,-241.0,,,,False,,True,False,False,,,False
19017,619,376.0,,,,259.0,,579.1,417.4,150.1,,,88.0,-243.0,,,,-360.0,,-39.9,-201.6,-468.9,,,-531.0,,,,False,,True,True,False,,,False
19019,466,136.0,,,,217.0,,444.2,257.1,78.5,,,166.0,-330.0,,,,-249.0,,-21.8,-208.9,-387.5,,,-300.0,,,,True,,True,True,False,,,True
19021,599,296.0,,,,197.0,,304.2,2.8,144.4,74.6,,0.0,-303.0,,,,-402.0,,-294.8,-596.2,-454.6,-524.4,,-599.0,,,,False,,True,False,False,False,,False
19023,310,120.0,,,,115.0,,300.3,187.0,32.1,,,50.0,-190.0,,,,-195.0,,-9.7,-123.0,-277.9,,,-260.0,,,,False,,True,True,False,,,False
19025,483,88.0,,,,58.0,,67.4,110.1,13.6,,,44.0,-395.0,,,,-425.0,,-415.6,-372.9,-469.4,,,-439.0,,,,False,,False,True,False,,,False
19027,894,432.0,,,,162.0,,667.8,97.9,120.5,,,125.0,-462.0,,,,-732.0,,-226.2,-796.1,-773.5,,,-769.0,,,,False,,True,False,False,,,False
19029,448,32.0,,,,55.0,,329.4,116.2,3.7,,,5.0,-416.0,,,,-393.0,,-118.6,-331.8,-444.3,,,-443.0,,,,True,,True,True,False,,,False
19031,440,200.0,,,,65.0,,981.0,170.9,94.0,,,139.0,-240.0,,,,-375.0,,541.0,-269.1,-346.0,,,-301.0,,,,False,,False,False,False,,,False
19033,1052,400.0,,,,616.0,,608.7,323.1,216.4,,,172.0,-652.0,,,,-436.0,,-443.3,-728.9,-835.6,,,-880.0,,,,True,,True,False,False,,,False
19035,354,112.0,,,,70.0,,55.5,101.0,62.0,,,33.0,-242.0,,,,-284.0,,-298.5,-253.0,-292.0,,,-321.0,,,,False,,False,False,False,,,False
19037,275,440.0,,,,151.0,,409.0,140.5,117.5,,,214.0,165.0,,,,-124.0,,134.0,-134.5,-157.5,,,-61.0,,,,True,,True,True,True,,,True
19039,150,40.0,,,,65.0,,27.0,0.0,4.7,,,7.0,-110.0,,,,-85.0,,-123.0,-150.0,-145.3,,,-143.0,,,,True,,False,False,False,,,False
19041,445,64.0,,,,207.0,,212.4,77.3,21.2,,,90.0,-381.0,,,,-238.0,,-232.6,-367.7,-423.8,,,-355.0,,,,True,,True,True,False,,,True
19043,454,184.0,,,,70.0,,113.7,50.0,66.9,,,178.0,-270.0,,,,-384.0,,-340.3,-404.0,-387.1,,,-276.0,,,,False,,False,False,False,,,False
19045,928,576.0,,,,396.0,,796.2,266.2,164.2,,,163.0,-352.0,,,,-532.0,,-131.8,-661.8,-763.8,,,-765.0,,,,False,,True,False,False,,,False
19047,584,344.0,,,,122.0,,341.9,6.8,19.2,,,0.0,-240.0,,,,-462.0,,-242.1,-577.2,-564.8,,,-584.0,,,,False,,False,False,False,,,False
19049,1710,776.0,,,,732.0,,881.4,368.1,366.8,353.5,,381.0,-934.0,,,,-978.0,,-828.6,-1341.9,-1343.2,-1356.5,,-1329.0,,,,False,,True,False,False,False,,False
19051,150,112.0,,,,68.0,,106.2,41.7,41.2,,,76.0,-38.0,,,,-82.0,,-43.8,-108.3,-108.8,,,-74.0,,,,False,,False,False,False,,,False
19053,166,48.0,,,,42.0,,24.3,,8.7,,,27.0,-118.0,,,,-124.0,,-141.7,,-157.3,,,-139.0,,,,False,,False,,False,,,False
19055,720,192.0,,,,198.0,,577.5,159.3,29.3,,,54.0,-528.0,,,,-522.0,,-142.5,-560.7,-690.7,,,-666.0,,,,True,,True,False,False,,,False
19057,1261,456.0,,,,739.0,,695.9,63.6,97.5,,,270.0,-805.0,,,,-522.0,,-565.1,-1197.4,-1163.5,,,-991.0,,,,True,,True,False,False,,,False
19059,485,80.0,,,,128.0,,225.1,40.6,48.1,,,13.0,-405.0,,,,-357.0,,-259.9,-444.4,-436.9,,,-472.0,,,,True,,True,False,False,,,False
19061,4277,1656.0,,,,1189.0,,1198.2,750.7,392.1,1304.2,,787.0,-2621.0,,,,-3088.0,,-3078.8,-3526.3,-3884.9,-2972.8,,-3490.0,,,,False,,False,False,False,False,,False
19063,276,56.0,,,,98.0,,42.1,0.0,14.6,,,46.0,-220.0,,,,-178.0,,-233.9,-276.0,-261.4,,,-230.0,,,,True,,False,False,False,,,False
19065,392,88.0,,,,151.0,,421.8,241.8,14.4,,,45.0,-304.0,,,,-241.0,,29.8,-150.2,-377.6,,,-347.0,,,,True,,True,True,False,,,False
19067,301,184.0,,,,206.0,,555.6,97.6,27.0,,,121.0,-117.0,,,,-95.0,,254.6,-203.4,-274.0,,,-180.0,,,,True,,False,False,False,,,False
19069,146,104.0,,,,77.0,,55.9,0.0,37.6,,,29.0,-42.0,,,,-69.0,,-90.1,-146.0,-108.4,,,-117.0,,,,False,,False,False,False,,,False
19071,184,40.0,,,,29.0,,16.9,,0.8,,,76.0,-144.0,,,,-155.0,,-167.1,,-183.2,,,-108.0,,,,False,,False,,False,,,True
19073,192,48.0,,,,40.0,,63.3,,3.5,,,24.0,-144.0,,,,-152.0,,-128.7,,-188.5,,,-168.0,,,,False,,True,,False,,,False
19075,286,288.0,,,,97.0,,138.2,159.2,97.5,,,212.0,2.0,,,,-189.0,,-147.8,-126.8,-188.5,,,-74.0,,,,False,,False,False,False,,,False
19077,302,152.0,,,,55.0,,345.3,99.5,16.1,,,133.0,-150.0,,,,-247.0,,43.3,-202.5,-285.9,,,-169.0,,,,False,,True,False,False,,,False
19079,268,104.0,,,,132.0,,643.2,33.8,53.1,,,53.0,-164.0,,,,-136.0,,375.2,-234.2,-214.9,,,-215.0,,,,True,,False,False,False,,,False
19081,358,40.0,,,,70.0,,255.7,79.9,29.9,,,9.0,-318.0,,,,-288.0,,-102.3,-278.1,-328.1,,,-349.0,,,,True,,True,True,False,,,False
19083,410,104.0,,,,157.0,,371.4,157.9,65.3,,,30.0,-306.0,,,,-253.0,,-38.6,-252.1,-344.7,,,-380.0,,,,True,,True,True,False,,,False
19085,642,40.0,,,,62.0,,386.8,153.5,19.4,,,30.0,-602.0,,,,-580.0,,-255.2,-488.5,-622.6,,,-612.0,,,,True,,True,True,False,,,False
19087,838,536.0,,,,184.0,,1588.5,167.1,39.9,,,157.0,-302.0,,,,-654.0,,750.5,-670.9,-798.0,,,-681.0,,,,False,,False,False,False,,,False
19089,153,168.0,,,,102.0,,102.3,0.6,36.5,,,91.0,15.0,,,,-51.0,,-50.7,-152.4,-116.5,,,-62.0,,,,False,,False,False,False,,,False
19091,294,80.0,,,,80.0,,42.9,45.5,15.7,,,99.0,-214.0,,,,-214.0,,-251.1,-248.5,-278.3,,,-195.0,,,,False,,False,False,False,,,True
19093,238,152.0,,,,47.0,,125.3,,52.6,,,102.0,-86.0,,,,-191.0,,-112.7,,-185.4,,,-136.0,,,,False,,False,,False,,,False
19095,428,264.0,,,,75.0,,800.7,229.1,243.2,,,264.0,-164.0,,,,-353.0,,372.7,-198.9,-184.8,,,-164.0,,,,False,,False,False,False,,,False
19097,701,200.0,,,,171.0,,576.2,222.1,97.8,,,106.0,-501.0,,,,-530.0,,-124.8,-478.9,-603.2,,,-595.0,,,,False,,True,True,False,,,False
19099,834,384.0,,,,276.0,,871.9,185.5,817.8,,,331.0,-450.0,,,,-558.0,,37.9,-648.5,-16.2,,,-503.0,,,,False,,True,False,True,,,False
19101,220,24.0,,,,215.0,,334.0,162.7,6.1,,,24.0,-196.0,,,,-5.0,,114.0,-57.3,-213.9,,,-196.0,,,,True,,True,True,False,,,False
19103,2079,2424.0,,,,2343.0,,2350.6,1.3,2429.8,9133.5,,358.0,345.0,,,,264.0,,271.6,-2077.7,350.8,7054.5,,-1721.0,,,,True,,True,False,False,False,,False
19105,1096,192.0,,,,220.0,,576.7,206.1,189.8,,,186.0,-904.0,,,,-876.0,,-519.3,-889.9,-906.2,,,-910.0,,,,True,,True,True,False,,,False
19107,212,80.0,,,,60.0,,63.3,,23.8,,,32.0,-132.0,,,,-152.0,,-148.7,,-188.2,,,-180.0,,,,False,,False,,False,,,False
19109,436,264.0,,,,145.0,,365.9,279.0,121.6,,,305.0,-172.0,,,,-291.0,,-70.1,-157.0,-314.4,,,-131.0,,,,False,,True,True,False,,,True
19111,734,512.0,,,,281.0,,827.3,312.6,40.6,,,159.0,-222.0,,,,-453.0,,93.3,-421.4,-693.4,,,-575.0,,,,False,,True,False,False,,,False
19113,4889,2456.0,,,,2215.0,,1879.8,2078.3,509.3,2024.2,,2189.0,-2433.0,,,,-2674.0,,-3009.2,-2810.7,-4379.7,-2864.8,,-2700.0,,,,False,,False,False,False,False,,False
19115,214,32.0,,,,66.0,,41.4,3.1,18.1,,,17.0,-182.0,,,,-148.0,,-172.6,-210.9,-195.9,,,-197.0,,,,True,,True,False,False,,,False
19117,129,136.0,,,,66.0,,81.8,49.3,16.5,,,130.0,7.0,,,,-63.0,,-47.2,-79.7,-112.5,,,1.0,,,,False,,False,False,False,,,True
19119,448,168.0,,,,77.0,,103.1,106.6,111.2,,,90.0,-280.0,,,,-371.0,,-344.9,-341.4,-336.8,,,-358.0,,,,False,,False,False,False,,,False
19121,263,80.0,,,,92.0,,439.8,142.1,25.8,,,78.0,-183.0,,,,-171.0,,176.8,-120.9,-237.2,,,-185.0,,,,True,,True,True,False,,,False
19123,610,296.0,,,,180.0,,659.5,185.2,82.0,,,134.0,-314.0,,,,-430.0,,49.5,-424.8,-528.0,,,-476.0,,,,False,,True,False,False,,,False
19125,679,592.0,,,,255.0,,1019.7,381.9,126.0,,,180.0,-87.0,,,,-424.0,,340.7,-297.1,-553.0,,,-499.0,,,,False,,False,False,False,,,False
19127,796,200.0,,,,428.0,,490.2,36.7,194.2,304.4,,50.0,-596.0,,,,-368.0,,-305.8,-759.3,-601.8,-491.6,,-746.0,,,,True,,True,False,False,True,,False
19129,444,80.0,,,,68.0,,515.8,216.1,47.2,,,47.0,-364.0,,,,-376.0,,71.8,-227.9,-396.9,,,-397.0,,,,False,,True,True,False,,,False
19131,253,192.0,,,,86.0,,255.5,38.7,116.9,,,81.0,-61.0,,,,-167.0,,2.5,-214.3,-136.1,,,-172.0,,,,False,,True,False,False,,,False
19133,176,40.0,,,,44.0,,27.0,81.9,46.3,,,130.0,-136.0,,,,-132.0,,-149.0,-94.1,-129.7,,,-46.0,,,,True,,False,True,True,,,True
