,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
30089,33,68.0,,69.8,,40.0,52.0,27.0,,,,,36.3,,69.2,,,89.0,2.2,,45.8,,,35.0,25.3,,,,86.0,109.5,,,,,,,,,,40.3,,35.0,,36.8,,7.0,19.0,-6.0,,,,,3.3,,36.2,,,56.0,-30.8,,12.8,,,2.0,-7.7,,,,53.0,76.5,,,,,,,,,,7.3,,,False,,True,True,True,,,,,True,,False,,,False,True,,True,,,True,True,,,,False,False,,,,,,,,,,True,
30091,4,28.0,,25.5,,12.0,17.0,0.0,,,,,12.6,,19.3,,,20.0,1.5,,22.9,,,5.0,9.3,,,,36.0,14.9,,,,,,,,,,16.3,,24.0,,21.5,,8.0,13.0,-4.0,,,,,8.6,,15.3,,,16.0,-2.5,,18.9,,,1.0,5.3,,,,32.0,10.9,,,,,,,,,,12.3,,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,,,,,,,,,,True,
30093,311,412.0,,451.2,,307.0,385.0,296.0,,,,,157.1,,465.8,,,217.0,66.6,,151.8,170.5,,370.0,230.9,,,,401.0,356.6,,,,,,641.5,,,,277.3,404.2,101.0,,140.2,,-4.0,74.0,-15.0,,,,,-153.9,,154.8,,,-94.0,-244.4,,-159.2,-140.5,,59.0,-80.1,,,,90.0,45.6,,,,,,330.5,,,,-33.7,93.2,,False,,True,True,True,,,,,False,,False,,,True,False,,False,False,,True,True,,,,True,True,,,,,,False,,,,True,True
30095,54,108.0,,124.1,,67.0,78.0,31.0,,,,,33.9,,44.6,,,42.0,16.9,,47.4,,,56.0,53.1,,,,108.0,100.8,,,,,,,,,,91.5,96.3,54.0,,70.1,,13.0,24.0,-23.0,,,,,-20.1,,-9.4,,,-12.0,-37.1,,-6.6,,,2.0,-0.9,,,,54.0,46.8,,,,,,,,,,37.5,42.3,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,,,,,,,,,,True,True
30097,34,12.0,,12.4,,12.0,24.0,0.0,,,,,10.4,,16.5,,,20.0,1.7,,12.3,,,15.0,4.0,,,,26.0,81.2,,,,,,,,,,8.0,,-22.0,,-21.6,,-22.0,-10.0,-34.0,,,,,-23.6,,-17.5,,,-14.0,-32.3,,-21.7,,,-19.0,-30.0,,,,-8.0,47.2,,,,,,,,,,-26.0,,,True,,False,True,False,,,,,False,,True,,,True,False,,True,,,True,False,,,,True,False,,,,,,,,,,False,
30099,32,96.0,,89.9,,81.0,94.0,0.0,,,,,28.0,,111.6,,,41.0,195.5,,62.4,,,116.0,79.5,,,,79.0,102.3,,,,,,,,,,82.3,,64.0,,57.9,,49.0,62.0,-32.0,,,,,-4.0,,79.6,,,9.0,163.5,,30.4,,,84.0,47.5,,,,47.0,70.3,,,,,,,,,,50.3,,,True,,True,True,True,,,,,True,,False,,,True,False,,True,,,False,True,,,,True,False,,,,,,,,,,True,
30101,9,28.0,,29.5,,27.0,48.0,0.0,,,,,34.6,,15.5,,,53.0,20.4,,15.1,,,4.0,14.0,,,,45.0,66.5,,,,,,,,,,23.8,98.3,19.0,,20.5,,18.0,39.0,-9.0,,,,,25.6,,6.5,,,44.0,11.4,,6.1,,,-5.0,5.0,,,,36.0,57.5,,,,,,,,,,14.8,89.3,,False,,True,False,True,,,,,False,,True,,,False,True,,True,,,True,True,,,,False,False,,,,,,,,,,True,False
30103,2,8.0,,9.1,,6.0,6.0,0.0,,,,,2.6,,4.9,,,12.0,4.9,,4.9,,,8.0,1.1,,,,8.0,,,,,,,,,,,9.1,,6.0,,7.1,,4.0,4.0,-2.0,,,,,0.6,,2.9,,,10.0,2.9,,2.9,,,6.0,-0.9,,,,6.0,,,,,,,,,,,7.1,,,False,,True,True,True,,,,,True,,True,,,False,True,,True,,,False,True,,,,False,,,,,,,,,,,False,
30105,66,164.0,,172.6,,101.0,98.0,0.0,,,,,36.5,,98.2,,,217.0,7.1,,97.5,,,117.0,96.8,,,,110.0,99.0,,,,,,,,,,150.4,,98.0,,106.6,,35.0,32.0,-66.0,,,,,-29.5,,32.2,,,151.0,-58.9,,31.5,,,51.0,30.8,,,,44.0,33.0,,,,,,,,,,84.4,,,False,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,,,,,,,,,,True,
30107,16,20.0,,23.7,,10.0,20.0,0.0,,,,,7.6,,34.9,,,4.0,0.0,,6.0,,,11.0,2.9,,,,18.0,,,,,,,,,,,14.5,40.0,4.0,,7.7,,-6.0,4.0,-16.0,,,,,-8.4,,18.9,,,-12.0,-16.0,,-10.0,,,-5.0,-13.1,,,,2.0,,,,,,,,,,,-1.5,24.0,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,True,,,,,,,,,,,True,False
30109,5,0.0,,0.0,,0.0,3.0,0.0,,,,,3.1,,4.2,,,20.0,0.0,,0.5,,,0.0,0.0,,,,7.0,,,,,,,,,,,4.0,,-5.0,,-5.0,,-5.0,-2.0,-5.0,,,,,-1.9,,-0.8,,,15.0,-5.0,,-4.5,,,-5.0,-5.0,,,,2.0,,,,,,,,,,,-1.0,,,False,,False,True,False,,,,,True,,True,,,False,False,,True,,,False,True,,,,True,,,,,,,,,,,True,
30111,784,1888.0,,1757.0,,1635.0,1793.0,1942.0,,,,,784.0,,1720.7,,1452.2,1402.0,232.4,,1122.5,1031.0,,1820.0,1293.1,,,,1998.0,1746.0,,,,,,1119.3,2128.0,,,1801.3,2118.5,1104.0,,973.0,,851.0,1009.0,1158.0,,,,,0.0,,936.7,,668.2,618.0,-551.6,,338.5,247.0,,1036.0,509.1,,,,1214.0,962.0,,,,,,335.3,1344.0,,,1017.3,1334.5,,True,,True,True,False,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,False,True,,,,,,True,False,,,True,False
31001,82,240.0,,243.6,,200.0,242.0,259.0,,,,,134.3,,286.6,,,227.0,87.9,,209.1,181.0,,108.0,133.8,,,,346.0,363.5,,,,,,214.1,,,,136.9,276.3,158.0,,161.6,,118.0,160.0,177.0,,,,,52.3,,204.6,,,145.0,5.9,,127.1,99.0,,26.0,51.8,,,,264.0,281.5,,,,,,132.1,,,,54.9,194.3,,False,,True,False,False,,,,,True,,False,,,True,True,,True,True,,True,True,,,,False,False,,,,,,True,,,,True,False
31003,12,28.0,,25.6,,22.0,26.0,1.0,,,,,18.2,,28.2,,,45.0,6.3,,28.5,,,9.0,12.4,,,,50.0,49.6,,,,,,,,,,28.7,20.7,16.0,,13.6,,10.0,14.0,-11.0,,,,,6.2,,16.2,,,33.0,-5.7,,16.5,,,-3.0,0.4,,,,38.0,37.6,,,,,,,,,,16.7,8.7,,True,,True,True,True,,,,,True,,False,,,False,True,,False,,,True,True,,,,False,False,,,,,,,,,,False,True
31005,0,4.0,,3.7,,4.0,5.0,0.0,,,,,0.3,,2.8,,,4.0,27.3,,5.1,,,4.0,1.9,,,,4.0,,,,,,,,,,,5.1,,4.0,,3.7,,4.0,5.0,0.0,,,,,0.3,,2.8,,,4.0,27.3,,5.1,,,4.0,1.9,,,,4.0,,,,,,,,,,,5.1,,,True,,False,False,True,,,,,True,,True,,,False,False,,False,,,False,True,,,,False,,,,,,,,,,,False,
31007,3,4.0,,4.3,,3.0,8.0,0.0,,,,,0.6,,2.4,,,4.0,89.8,,1.8,,,0.0,0.5,,,,6.0,,,,,,,,,,,3.8,,1.0,,1.3,,0.0,5.0,-3.0,,,,,-2.4,,-0.6,,,1.0,86.8,,-1.2,,,-3.0,-2.5,,,,3.0,,,,,,,,,,,0.8,,,False,,True,False,False,,,,,False,,True,,,False,False,,False,,,False,False,,,,False,,,,,,,,,,,True,
31009,0,0.0,,1.0,,0.0,3.0,0.0,,,,,0.4,,2.8,,,4.0,1.4,,2.6,,,4.0,0.0,,,,3.0,,,,,,,,,,,2.9,,0.0,,1.0,,0.0,3.0,0.0,,,,,0.4,,2.8,,,4.0,1.4,,2.6,,,4.0,0.0,,,,3.0,,,,,,,,,,,2.9,,,False,,True,False,True,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,,,,,,,,,,,False,
31011,28,28.0,,23.9,,24.0,27.0,17.0,,,,,22.2,,47.0,,,41.0,14.8,,32.9,,,1.0,15.4,,,,52.0,68.9,,,,,,,,,,34.2,22.0,0.0,,-4.1,,-4.0,-1.0,-11.0,,,,,-5.8,,19.0,,,13.0,-13.2,,4.9,,,-27.0,-12.6,,,,24.0,40.9,,,,,,,,,,6.2,-6.0,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False,False
31013,37,84.0,,73.0,,58.0,73.0,28.0,,,,,32.8,,67.4,,,44.0,21.1,,42.3,,,32.0,40.6,,,,101.0,93.8,,,,,,,,,,78.6,101.0,47.0,,36.0,,21.0,36.0,-9.0,,,,,-4.2,,30.4,,,7.0,-15.9,,5.3,,,-5.0,3.6,,,,64.0,56.8,,,,,,,,,,41.6,64.0,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,False,,,,,,,,,,True,False
31015,3,8.0,,9.4,,9.0,12.0,0.0,,,,,5.6,,17.7,,,15.0,46.8,,5.6,,,11.0,3.2,,,,18.0,,,,,,,,,,,7.9,,5.0,,6.4,,6.0,9.0,-3.0,,,,,2.6,,14.7,,,12.0,43.8,,2.6,,,8.0,0.2,,,,15.0,,,,,,,,,,,4.9,,,False,,False,False,True,,,,,True,,False,,,False,False,,True,,,False,True,,,,False,,,,,,,,,,,True,
31017,4,0.0,,0.3,,0.0,5.0,0.0,,,,,6.2,,11.2,,,18.0,0.0,,2.6,,,5.0,0.8,,,,14.0,,,,,,,,,,,1.6,,-4.0,,-3.7,,-4.0,1.0,-4.0,,,,,2.2,,7.2,,,14.0,-4.0,,-1.4,,,1.0,-3.2,,,,10.0,,,,,,,,,,,-2.4,,,True,,False,True,False,,,,,True,,False,,,False,True,,True,,,True,True,,,,False,,,,,,,,,,,True,
31019,270,252.0,,259.8,,318.0,295.0,343.0,,,,,217.1,,389.9,,,322.0,260.6,,343.1,375.0,,45.0,182.7,,,,506.0,390.5,,,,,,292.6,,,,380.8,371.2,-18.0,,-10.2,,48.0,25.0,73.0,,,,,-52.9,,119.9,,,52.0,-9.4,,73.1,105.0,,-225.0,-87.3,,,,236.0,120.5,,,,,,22.6,,,,110.8,101.2,,True,,False,False,False,,,,,False,,False,,,False,True,,False,False,,False,False,,,,False,False,,,,,,False,,,,False,False
31021,45,48.0,,47.6,,43.0,47.0,0.0,,,,,19.5,,43.2,,,41.0,45.1,,37.9,,,43.0,40.3,,,,63.0,39.7,,,,,,,,,,61.9,44.5,3.0,,2.6,,-2.0,2.0,-45.0,,,,,-25.5,,-1.8,,,-4.0,0.1,,-7.1,,,-2.0,-4.7,,,,18.0,-5.3,,,,,,,,,,16.9,-0.5,,True,,True,True,False,,,,,False,,True,,,False,True,,False,,,True,False,,,,False,False,,,,,,,,,,False,True
31023,44,16.0,,21.5,,21.0,39.0,0.0,,,,,24.0,,38.3,,,71.0,3.1,,38.6,,,1.0,13.8,,,,71.0,60.7,,,,,,,,,,18.7,55.6,-28.0,,-22.5,,-23.0,-5.0,-44.0,,,,,-20.0,,-5.7,,,27.0,-40.9,,-5.4,,,-43.0,-30.2,,,,27.0,16.7,,,,,,,,,,-25.3,11.6,,True,,True,True,False,,,,,True,,True,,,True,False,,True,,,False,False,,,,True,True,,,,,,,,,,True,True
31025,196,272.0,,287.7,,206.0,214.0,191.0,,,,,116.9,,335.6,,,213.0,124.9,,200.4,,,114.0,168.5,,,,314.0,331.7,,,,,,271.2,,,,241.7,208.0,76.0,,91.7,,10.0,18.0,-5.0,,,,,-79.1,,139.6,,,17.0,-71.1,,4.4,,,-82.0,-27.5,,,,118.0,135.7,,,,,,75.2,,,,45.7,12.0,,False,,True,True,True,,,,,False,,False,,,True,True,,True,,,False,True,,,,False,False,,,,,,True,,,,True,True
31027,82,100.0,,101.5,,71.0,67.0,71.0,,,,,30.5,,56.1,,,45.0,91.5,,82.4,,,40.0,69.3,,,,103.0,57.1,,,,,,,,,,126.6,63.7,18.0,,19.5,,-11.0,-15.0,-11.0,,,,,-51.5,,-25.9,,,-37.0,9.5,,0.4,,,-42.0,-12.7,,,,21.0,-24.9,,,,,,,,,,44.6,-18.3,,False,,True,True,True,,,,,False,,False,,,False,True,,True,,,False,True,,,,False,False,,,,,,,,,,False,False
31029,15,32.0,,38.2,,22.0,24.0,19.0,,,,,24.9,,50.9,,,31.0,10.7,,15.4,,,5.0,16.5,,,,42.0,39.5,,,,,,,,,,18.0,,17.0,,23.2,,7.0,9.0,4.0,,,,,9.9,,35.9,,,16.0,-4.3,,0.4,,,-10.0,1.5,,,,27.0,24.5,,,,,,,,,,3.0,,,False,,True,True,True,,,,,True,,False,,,True,True,,True,,,True,True,,,,False,False,,,,,,,,,,True,
31031,6,8.0,,6.2,,11.0,19.0,0.0,,,,,8.7,,26.1,,,29.0,11.0,,8.0,,,11.0,2.8,,,,35.0,,,,,,,,,,,8.4,22.2,2.0,,0.2,,5.0,13.0,-6.0,,,,,2.7,,20.1,,,23.0,5.0,,2.0,,,5.0,-3.2,,,,29.0,,,,,,,,,,,2.4,16.2,,True,,False,False,False,,,,,False,,False,,,False,False,,True,,,False,False,,,,False,,,,,,,,,,,False,False
31033,40,96.0,,76.8,,68.0,66.0,29.0,,,,,35.8,,96.5,,,45.0,138.1,,72.5,,,33.0,59.4,,,,103.0,77.4,,,,,,,,,,75.6,65.3,56.0,,36.8,,28.0,26.0,-11.0,,,,,-4.2,,56.5,,,5.0,98.1,,32.5,,,-7.0,19.4,,,,63.0,37.4,,,,,,,,,,35.6,25.3,,True,,True,True,True,,,,,True,,False,,,True,False,,True,,,True,True,,,,False,True,,,,,,,,,,True,True
31035,19,96.0,,99.6,,59.0,65.0,28.0,,,,,35.0,,73.1,,,39.0,6.9,,49.4,,,73.0,52.1,,,,82.0,36.6,,,,,,,,,,82.9,70.5,77.0,,80.6,,40.0,46.0,9.0,,,,,16.0,,54.1,,,20.0,-12.1,,30.4,,,54.0,33.1,,,,63.0,17.6,,,,,,,,,,63.9,51.5,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True,True
31037,29,36.0,,35.8,,33.0,66.0,20.0,,,,,48.6,,75.7,,,102.0,7.9,,96.3,,,4.0,24.7,,,,98.0,105.5,,,,,,,,,,22.6,95.4,7.0,,6.8,,4.0,37.0,-9.0,,,,,19.6,,46.7,,,73.0,-21.1,,67.3,,,-25.0,-4.3,,,,69.0,76.5,,,,,,,,,,-6.4,66.4,,True,,True,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,False,False,,,,,,,,,,True,False
31039,37,96.0,,92.0,,66.0,71.0,35.0,,,,,51.5,,79.1,,,64.0,17.9,,82.7,,,66.0,41.7,,,,110.0,72.0,,,,,,,,,,62.4,68.6,59.0,,55.0,,29.0,34.0,-2.0,,,,,14.5,,42.1,,,27.0,-19.1,,45.7,,,29.0,4.7,,,,73.0,35.0,,,,,,,,,,25.4,31.6,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,,,,,,,,,,True,True
31041,60,68.0,,96.2,,61.0,65.0,60.0,,,,,46.5,,97.2,,,68.0,45.2,,66.1,,,39.0,39.5,,,,96.0,95.0,,,,,,,,,,73.1,63.3,8.0,,36.2,,1.0,5.0,0.0,,,,,-13.5,,37.2,,,8.0,-14.8,,6.1,,,-21.0,-20.5,,,,36.0,35.0,,,,,,,,,,13.1,3.3,,False,,True,True,True,,,,,False,,False,,,False,False,,True,,,False,False,,,,False,False,,,,,,,,,,False,True
31043,64,76.0,,76.7,,64.0,161.0,0.0,,,,,134.8,,106.0,,,137.0,14.0,,163.9,,,39.0,57.7,,,,191.0,168.8,,,,,,60.7,,,,57.7,302.3,12.0,,12.7,,0.0,97.0,-64.0,,,,,70.8,,42.0,,,73.0,-50.0,,99.9,,,-25.0,-6.3,,,,127.0,104.8,,,,,,-3.3,,,,-6.3,238.3,,False,,True,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,False,False,,,,,,True,,,,True,False
31045,70,72.0,,68.7,,68.0,70.0,30.0,,,,,30.9,,93.5,,,35.0,178.8,,59.0,,,34.0,55.2,,,,82.0,106.7,,,,,,,,,,88.1,85.8,2.0,,-1.3,,-2.0,0.0,-40.0,,,,,-39.1,,23.5,,,-35.0,108.8,,-11.0,,,-36.0,-14.8,,,,12.0,36.7,,,,,,,,,,18.1,15.8,,True,,False,True,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False,False
31047,96,108.0,,84.2,,87.0,124.0,57.0,,,,,113.6,,203.0,,,170.0,47.8,,186.6,,,5.0,68.6,,,,243.0,237.2,,,,,,116.5,,,,68.7,113.6,12.0,,-11.8,,-9.0,28.0,-39.0,,,,,17.6,,107.0,,,74.0,-48.2,,90.6,,,-91.0,-27.4,,,,147.0,141.2,,,,,,20.5,,,,-27.3,17.6,,True,,True,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,,,,,,False,,,,False,False
31049,6,16.0,,15.4,,11.0,12.0,0.0,,,,,6.7,,9.2,,,12.0,9.2,,7.7,,,16.0,3.2,,,,19.0,,,,,,,,,,,16.2,,10.0,,9.4,,5.0,6.0,-6.0,,,,,0.7,,3.2,,,6.0,3.2,,1.7,,,10.0,-2.8,,,,13.0,,,,,,,,,,,10.2,,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,False,True,,,,False,,,,,,,,,,,False,
31051,26,40.0,,41.2,,31.0,37.0,3.0,,,,,18.1,,54.4,,,32.0,27.5,,39.6,,,18.0,26.6,,,,61.0,38.0,,,,,,,,,,47.9,37.7,14.0,,15.2,,5.0,11.0,-23.0,,,,,-7.9,,28.4,,,6.0,1.5,,13.6,,,-8.0,0.6,,,,35.0,12.0,,,,,,,,,,21.9,11.7,,False,,True,True,False,,,,,True,,False,,,True,True,,True,,,True,True,,,,False,True,,,,,,,,,,False,True
31053,248,496.0,,459.5,,387.0,368.0,369.0,,,,,223.1,,529.1,,,293.0,39.0,,480.7,357.0,,142.0,252.4,,,,505.0,589.2,,,,,,453.6,,,,510.5,420.3,248.0,,211.5,,139.0,120.0,121.0,,,,,-24.9,,281.1,,,45.0,-209.0,,232.7,109.0,,-106.0,4.4,,,,257.0,341.2,,,,,,205.6,,,,262.5,172.3,,True,,True,True,True,,,,,True,,False,,,True,True,,True,True,,True,True,,,,False,False,,,,,,True,,,,False,True
31055,2590,4840.0,,4756.0,4749.7,3431.0,4133.0,4017.0,,,,,3149.4,,8145.6,,2842.4,4451.0,1751.2,,4523.2,3908.0,,2418.5,2923.2,,,,5095.0,7533.7,,,,,,3173.1,2075.0,,,1831.1,4552.5,2250.0,,2166.0,2159.7,841.0,1543.0,1427.0,,,,,559.4,,5555.6,,252.4,1861.0,-838.8,,1933.2,1318.0,,-171.5,333.2,,,,2505.0,4943.7,,,,,,583.1,-515.0,,,-758.9,1962.5,,True,True,True,True,True,,,,,True,,False,,True,True,True,,True,True,,True,True,,,,False,False,,,,,,True,True,,,True,True
31057,26,40.0,,45.6,,23.0,25.0,0.0,,,,,11.7,,26.1,,,17.0,14.6,,17.4,,,20.0,24.1,,,,27.0,,,,,,,,,,,36.5,,14.0,,19.6,,-3.0,-1.0,-26.0,,,,,-14.3,,0.1,,,-9.0,-11.4,,-8.6,,,-6.0,-1.9,,,,1.0,,,,,,,,,,,10.5,,,False,,True,True,False,,,,,False,,True,,,True,True,,True,,,True,True,,,,True,,,,,,,,,,,True,
31059,18,4.0,,4.8,,10.0,23.0,0.0,,,,,16.3,,28.4,,,55.0,8.1,,25.0,,,2.0,9.6,,,,46.0,34.7,,,,,,,,,,5.2,26.9,-14.0,,-13.2,,-8.0,5.0,-18.0,,,,,-1.7,,10.4,,,37.0,-9.9,,7.0,,,-16.0,-8.4,,,,28.0,16.7,,,,,,,,,,-12.8,8.9,,True,,True,True,False,,,,,True,,True,,,False,True,,True,,,False,True,,,,False,False,,,,,,,,,,True,True
31061,9,20.0,,17.4,,15.0,20.0,0.0,,,,,9.3,,31.0,,,21.0,7.2,,10.3,,,20.0,13.4,,,,30.0,,,,,,,,,,,2.6,21.2,11.0,,8.4,,6.0,11.0,-9.0,,,,,0.3,,22.0,,,12.0,-1.8,,1.3,,,11.0,4.4,,,,21.0,,,,,,,,,,,-6.4,12.2,,True,,True,False,True,,,,,True,,False,,,False,True,,True,,,False,True,,,,False,,,,,,,,,,,True,False
31063,8,4.0,,2.4,,12.0,16.0,0.0,,,,,10.1,,17.8,,,14.0,45.7,,7.6,,,0.0,8.1,,,,22.0,,,,,,,,,,,19.0,27.6,-4.0,,-5.6,,4.0,8.0,-8.0,,,,,2.1,,9.8,,,6.0,37.7,,-0.4,,,-8.0,0.1,,,,14.0,,,,,,,,,,,11.0,19.6,,False,,False,False,False,,,,,True,,False,,,False,False,,True,,,False,True,,,,False,,,,,,,,,,,False,False
31065,31,152.0,,152.9,,76.0,76.0,28.0,,,,,27.0,,126.3,,,30.0,183.8,,91.0,,,63.0,84.5,,,,94.0,48.7,,,,,,,,,,108.9,69.7,121.0,,121.9,,45.0,45.0,-3.0,,,,,-4.0,,95.3,,,-1.0,152.8,,60.0,,,32.0,53.5,,,,63.0,17.7,,,,,,,,,,77.9,38.7,,False,,True,True,True,,,,,True,,True,,,True,False,,True,,,True,True,,,,True,True,,,,,,,,,,True,True
31067,83,32.0,,50.4,,59.0,116.0,40.0,,,,,83.6,,134.9,,,232.0,59.4,,101.6,,,11.0,44.7,,,,196.0,247.4,,,,,,,,,,9.9,146.8,-51.0,,-32.6,,-24.0,33.0,-43.0,,,,,0.6,,51.9,,,149.0,-23.6,,18.6,,,-72.0,-38.3,,,,113.0,164.4,,,,,,,,,,-73.1,63.8,,True,,True,True,True,,,,,True,,False,,,False,True,,True,,,False,True,,,,False,False,,,,,,,,,,False,False
31069,4,8.0,,5.9,,7.0,11.0,0.0,,,,,5.3,,9.5,,,12.0,1.5,,5.8,,,15.0,2.2,,,,15.0,,,,,,,,,,,8.7,,4.0,,1.9,,3.0,7.0,-4.0,,,,,1.3,,5.5,,,8.0,-2.5,,1.8,,,11.0,-1.8,,,,11.0,,,,,,,,,,,4.7,,,True,,True,False,False,,,,,True,,False,,,False,True,,True,,,False,True,,,,False,,,,,,,,,,,False,
31071,3,16.0,,14.5,,13.0,13.0,0.0,,,,,6.2,,18.9,,,16.0,16.6,,7.1,,,11.0,9.6,,,,17.0,,,,,,,,,,,25.9,13.2,13.0,,11.5,,10.0,10.0,-3.0,,,,,3.2,,15.9,,,13.0,13.6,,4.1,,,8.0,6.6,,,,14.0,,,,,,,,,,,22.9,10.2,,True,,True,True,True,,,,,True,,False,,,False,False,,True,,,True,True,,,,False,,,,,,,,,,,False,True
31073,5,8.0,,8.5,,11.0,13.0,0.0,,,,,12.0,,11.9,,,16.0,12.6,,10.9,,,18.0,2.0,,,,22.0,,,,,,,,,,,8.3,9.6,3.0,,3.5,,6.0,8.0,-5.0,,,,,7.0,,6.9,,,11.0,7.6,,5.9,,,13.0,-3.0,,,,17.0,,,,,,,,,,,3.3,4.6,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,False,,,,,,,,,,,False,False
31075,11,12.0,,11.4,,5.0,9.0,0.0,,,,,0.4,,25.7,,,4.0,91.0,,16.8,,,0.0,3.2,,,,8.0,,,,,,,,,,,11.4,,1.0,,0.4,,-6.0,-2.0,-11.0,,,,,-10.6,,14.7,,,-7.0,80.0,,5.8,,,-11.0,-7.8,,,,-3.0,,,,,,,,,,,0.4,,,True,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,,,,,,,,,,,True,
31077,5,56.0,,55.1,,30.0,26.0,31.0,,,,,8.0,,80.7,,,16.0,48.3,,18.4,,,11.0,26.6,,,,40.0,,,,,,,,,,,40.0,22.3,51.0,,50.1,,25.0,21.0,26.0,,,,,3.0,,75.7,,,11.0,43.3,,13.4,,,6.0,21.6,,,,35.0,,,,,,,,,,,35.0,17.3,,True,,True,True,True,,,,,True,,False,,,True,True,,True,,,True,True,,,,True,,,,,,,,,,,True,True
