,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
21035,364,945.0,561.0,,,,,,649.0,512.8,618.1,,822.5,,,726.4,,,581.0,197.0,,,,,,285.0,148.8,254.1,,458.5,,,362.4,,,True,,,,,,True,True,True,,True,,,True,,
21037,1423,3140.0,3060.0,,,,,,2470.0,2072.3,1910.6,,2692.0,,,2294.9,,,1717.0,1637.0,,,,,,1047.0,649.3,487.6,,1269.0,,,871.9,,,True,,,,,,True,True,True,,True,,,True,,
21039,35,75.0,20.0,,,,,,93.0,38.6,54.9,,15.0,,,,,,40.0,-15.0,,,,,,58.0,3.6,19.9,,-20.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21041,111,195.0,59.0,,,,,,294.0,48.8,165.9,,87.0,,,,,,84.0,-52.0,,,,,,183.0,-62.2,54.9,,-24.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21043,284,430.0,364.0,,,,,,524.0,326.2,342.4,,322.0,,,,,,146.0,80.0,,,,,,240.0,42.2,58.4,,38.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21045,195,335.0,954.0,,,,,,303.0,266.0,228.6,,326.5,,,,,,140.0,759.0,,,,,,108.0,71.0,33.6,,131.5,,,,,,False,,,,,,True,True,True,,True,,,,,
21047,676,1720.0,2080.0,,,,,,1394.0,417.4,1044.9,,987.0,,,1828.5,,,1044.0,1404.0,,,,,,718.0,-258.6,368.9,,311.0,,,1152.5,,,False,,,,,,True,True,True,,True,,,False,,
21049,338,765.0,182.0,,,,,,835.0,691.4,584.7,,531.0,,,,,,427.0,-156.0,,,,,,497.0,353.4,246.7,,193.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21051,284,435.0,86.0,,,,,,446.0,54.0,308.8,,353.0,,,,,,151.0,-198.0,,,,,,162.0,-230.0,24.8,,69.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21053,177,360.0,204.0,,,,,,284.0,216.2,211.5,,295.5,,,,,,183.0,27.0,,,,,,107.0,39.2,34.5,,118.5,,,,,,True,,,,,,True,True,True,,True,,,,,
21055,69,140.0,32.0,,,,,,133.0,11.0,101.4,,45.0,,,,,,71.0,-37.0,,,,,,64.0,-58.0,32.4,,-24.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21057,99,210.0,80.0,,,,,,179.0,28.1,109.7,,112.0,,,,,,111.0,-19.0,,,,,,80.0,-70.9,10.7,,13.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21059,1784,2735.0,1119.0,,,,,,1758.0,926.2,1860.0,,2284.0,,,3191.2,,,951.0,-665.0,,,,,,-26.0,-857.8,76.0,,500.0,,,1407.2,,,True,,,,,,True,True,True,,True,,,False,,
21061,162,125.0,66.0,,,,,,201.0,39.3,115.5,,101.0,,,,,,-37.0,-96.0,,,,,,39.0,-122.7,-46.5,,-61.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21063,54,65.0,24.0,,,,,,161.0,34.7,73.9,,33.0,,,,,,11.0,-30.0,,,,,,107.0,-19.3,19.9,,-21.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21065,122,265.0,217.0,,,,,,309.0,244.1,183.5,,236.0,,,,,,143.0,95.0,,,,,,187.0,122.1,61.5,,114.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21067,4238,7215.0,14798.0,,,,,,7860.0,2440.8,5214.4,,5244.0,,,5203.6,4404.0,,2977.0,10560.0,,,,,,3622.0,-1797.2,976.4,,1006.0,,,965.6,166.0,,False,,,,,,False,True,True,,True,,,True,True,
21069,154,210.0,45.0,,,,,,362.0,70.8,155.5,,248.0,,,,,,56.0,-109.0,,,,,,208.0,-83.2,1.5,,94.0,,,,,,False,,,,,,False,False,True,,False,,,,,
21071,531,895.0,550.0,,,,,,702.0,329.2,542.7,,1025.0,,,658.7,,,364.0,19.0,,,,,,171.0,-201.8,11.7,,494.0,,,127.7,,,True,,,,,,True,True,True,,False,,,True,,
21073,834,1145.0,1057.0,,,,,,1166.0,619.3,734.1,,1192.0,,,747.3,,,311.0,223.0,,,,,,332.0,-214.7,-99.9,,358.0,,,-86.7,,,True,,,,,,False,True,True,,False,,,True,,
21075,54,95.0,42.0,,,,,,91.0,150.8,66.6,,118.0,,,,,,41.0,-12.0,,,,,,37.0,96.8,12.6,,64.0,,,,,,True,,,,,,True,False,True,,False,,,,,
21077,97,185.0,255.0,,,,,,217.0,147.6,122.8,,182.0,,,,,,88.0,158.0,,,,,,120.0,50.6,25.8,,85.0,,,,,,False,,,,,,False,True,True,,True,,,,,
21079,170,435.0,457.0,,,,,,372.0,103.5,248.0,,409.0,,,,,,265.0,287.0,,,,,,202.0,-66.5,78.0,,239.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21081,467,465.0,294.0,,,,,,585.0,329.8,288.7,,379.0,,,,,,-2.0,-173.0,,,,,,118.0,-137.2,-178.3,,-88.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21083,442,1025.0,374.0,,,,,,647.0,388.2,628.5,,929.5,,,926.1,,,583.0,-68.0,,,,,,205.0,-53.8,186.5,,487.5,,,484.1,,,True,,,,,,True,True,True,,True,,,True,,
21085,308,515.0,373.0,,,,,,473.0,179.9,384.2,,499.0,,,,,,207.0,65.0,,,,,,165.0,-128.1,76.2,,191.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21087,186,280.0,246.0,,,,,,229.0,72.2,128.5,,223.0,,,,,,94.0,60.0,,,,,,43.0,-113.8,-57.5,,37.0,,,,,,True,,,,,,True,False,True,,True,,,,,
21089,427,460.0,99.0,,,,,,864.0,208.8,539.1,,386.0,,,263.2,,,33.0,-328.0,,,,,,437.0,-218.2,112.1,,-41.0,,,-163.8,,,False,,,,,,False,False,False,,False,,,False,,
21091,117,265.0,217.0,,,,,,146.0,104.0,152.6,,211.0,,,,,,148.0,100.0,,,,,,29.0,-13.0,35.6,,94.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21093,1192,1980.0,1582.0,,,,,,2086.0,638.5,1598.7,,1719.0,,,1428.9,,,788.0,390.0,,,,,,894.0,-553.5,406.7,,527.0,,,236.9,,,True,,,,,,False,True,True,,True,,,True,,
21095,299,645.0,539.0,,,,,,625.0,130.3,376.9,,488.0,,,,,,346.0,240.0,,,,,,326.0,-168.7,77.9,,189.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21097,245,645.0,425.0,,,,,,524.0,221.5,378.8,,478.0,,,,,,400.0,180.0,,,,,,279.0,-23.5,133.8,,233.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21099,286,625.0,2094.0,,,,,,342.0,254.2,386.1,,919.0,,,,,,339.0,1808.0,,,,,,56.0,-31.8,100.1,,633.0,,,,,,False,,,,,,True,True,True,,False,,,,,
21101,507,980.0,318.0,,,,,,702.0,434.1,744.1,,604.0,,,526.4,,,473.0,-189.0,,,,,,195.0,-72.9,237.1,,97.0,,,19.4,,,True,,,,,,True,True,True,,True,,,True,,
21103,200,310.0,262.0,,,,,,369.0,85.5,171.1,,292.0,,,,,,110.0,62.0,,,,,,169.0,-114.5,-28.9,,92.0,,,,,,True,,,,,,False,False,True,,True,,,,,
21105,57,65.0,0.0,,,,,,65.0,263.1,52.8,,87.0,,,,,,8.0,-57.0,,,,,,8.0,206.1,-4.2,,30.0,,,,,,False,,,,,,False,False,True,,False,,,,,
21107,543,690.0,247.0,,,,,,744.0,238.6,531.8,,551.0,,,466.0,,,147.0,-296.0,,,,,,201.0,-304.4,-11.2,,8.0,,,-77.0,,,False,,,,,,False,False,True,,True,,,True,,
21109,124,190.0,57.0,,,,,,277.0,53.8,152.6,,163.0,,,,,,66.0,-67.0,,,,,,153.0,-70.2,28.6,,39.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21111,9875,15130.0,23210.0,,,,,,14864.0,4758.2,13403.4,,10520.5,,,12417.6,21268.0,,5255.0,13335.0,,,,,,4989.0,-5116.8,3528.4,,645.5,,,2542.6,11393.0,,False,,,,,,True,True,True,,True,,,True,False,
21113,750,1390.0,1931.0,,,,,,1122.0,713.7,870.2,,1684.5,,,926.5,,,640.0,1181.0,,,,,,372.0,-36.3,120.2,,934.5,,,176.5,,,False,,,,,,True,True,True,,False,,,True,,
21115,304,300.0,64.0,,,,,,442.0,112.9,287.3,,184.0,,,,,,-4.0,-240.0,,,,,,138.0,-191.1,-16.7,,-120.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21117,2761,4225.0,1775.0,,,,,,4520.0,3058.7,3293.1,,3465.0,,,2895.7,4806.0,,1464.0,-986.0,,,,,,1759.0,297.7,532.1,,704.0,,,134.7,2045.0,,True,,,,,,False,True,True,,True,,,True,False,
21119,183,195.0,126.0,,,,,,236.0,77.8,137.4,,134.0,,,,,,12.0,-57.0,,,,,,53.0,-105.2,-45.6,,-49.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21121,496,725.0,208.0,,,,,,772.0,273.1,506.5,,764.0,,,,,,229.0,-288.0,,,,,,276.0,-222.9,10.5,,268.0,,,,,,False,,,,,,False,True,True,,False,,,,,
21123,218,210.0,89.0,,,,,,290.0,65.2,173.2,,140.5,,,,,,-8.0,-129.0,,,,,,72.0,-152.8,-44.8,,-77.5,,,,,,False,,,,,,False,False,False,,False,,,,,
21125,897,1725.0,897.0,,,,,,1441.0,670.4,1238.9,,1169.5,,,1293.5,,,828.0,0.0,,,,,,544.0,-226.6,341.9,,272.5,,,396.5,,,True,,,,,,True,True,True,,True,,,True,,
21127,223,190.0,26.0,,,,,,315.0,56.0,186.1,,215.0,,,,,,-33.0,-197.0,,,,,,92.0,-167.0,-36.9,,-8.0,,,,,,False,,,,,,False,False,False,,True,,,,,
21129,75,115.0,0.0,,,,,,165.0,31.4,116.0,,102.0,,,,,,40.0,-75.0,,,,,,90.0,-43.6,41.0,,27.0,,,,,,False,,,,,,False,False,False,,True,,,,,
21131,136,135.0,50.0,,,,,,202.0,81.3,120.0,,133.0,,,,,,-1.0,-86.0,,,,,,66.0,-54.7,-16.0,,-3.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21133,263,405.0,108.0,,,,,,416.0,110.7,305.9,,340.0,,,,,,142.0,-155.0,,,,,,153.0,-152.3,42.9,,77.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21135,141,105.0,22.0,,,,,,230.0,20.7,159.1,,167.0,,,,,,-36.0,-119.0,,,,,,89.0,-120.3,18.1,,26.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21137,302,350.0,122.0,,,,,,574.0,120.9,236.8,,342.5,,,,,,48.0,-180.0,,,,,,272.0,-181.1,-65.2,,40.5,,,,,,False,,,,,,False,False,False,,True,,,,,
21139,151,145.0,13.0,,,,,,138.0,40.4,83.1,,104.0,,,,,,-6.0,-138.0,,,,,,-13.0,-110.6,-67.9,,-47.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21141,387,585.0,566.0,,,,,,569.0,162.4,418.1,,523.0,,,,,,198.0,179.0,,,,,,182.0,-224.6,31.1,,136.0,,,,,,True,,,,,,True,False,True,,True,,,,,
21143,110,105.0,20.0,,,,,,106.0,29.5,62.6,,84.0,,,,,,-5.0,-90.0,,,,,,-4.0,-80.5,-47.4,,-26.0,,,,,,False,,,,,,True,False,False,,False,,,,,
21145,699,1085.0,1000.0,,,,,,1024.0,378.3,776.4,,607.0,,,923.9,,,386.0,301.0,,,,,,325.0,-320.7,77.4,,-92.0,,,224.9,,,True,,,,,,True,True,True,,True,,,True,,
21147,387,240.0,525.0,,,,,,337.0,97.8,161.1,,263.0,,,,,,-147.0,138.0,,,,,,-50.0,-289.2,-225.9,,-124.0,,,,,,True,,,,,,True,False,False,,True,,,,,
21149,112,215.0,158.0,,,,,,133.0,66.3,125.1,,204.0,,,,,,103.0,46.0,,,,,,21.0,-45.7,13.1,,92.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21151,1399,2190.0,1645.0,,,,,,2082.0,1154.1,1453.9,,1668.5,,,1920.4,,,791.0,246.0,,,,,,683.0,-244.9,54.9,,269.5,,,521.4,,,True,,,,,,True,True,True,,True,,,True,,
21153,84,85.0,0.0,,,,,,223.0,40.9,92.1,,71.0,,,,,,1.0,-84.0,,,,,,139.0,-43.1,8.1,,-13.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21155,335,345.0,608.0,,,,,,408.0,83.3,260.2,,349.0,,,,,,10.0,273.0,,,,,,73.0,-251.7,-74.8,,14.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21157,413,785.0,885.0,,,,,,479.0,192.1,472.7,,713.0,,,,,,372.0,472.0,,,,,,66.0,-220.9,59.7,,300.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21159,125,175.0,60.0,,,,,,167.0,61.9,147.2,,133.0,,,,,,50.0,-65.0,,,,,,42.0,-63.1,22.2,,8.0,,,,,,False,,,,,,True,False,True,,True,,,,,
21161,275,355.0,324.0,,,,,,470.0,339.8,258.8,,185.0,,,,,,80.0,49.0,,,,,,195.0,64.8,-16.2,,-90.0,,,,,,True,,,,,,False,True,True,,False,,,,,
21163,300,705.0,198.0,,,,,,471.0,231.3,511.0,,398.0,,,,,,405.0,-102.0,,,,,,171.0,-68.7,211.0,,98.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21165,119,80.0,14.0,,,,,,120.0,23.6,63.3,,68.0,,,,,,-39.0,-105.0,,,,,,1.0,-95.4,-55.7,,-51.0,,,,,,False,,,,,,True,False,False,,False,,,,,
21167,315,615.0,674.0,,,,,,484.0,715.6,451.4,,614.0,,,,,,300.0,359.0,,,,,,169.0,400.6,136.4,,299.0,,,,,,False,,,,,,True,False,True,,True,,,,,
21169,238,150.0,57.0,,,,,,190.0,20.0,111.5,,154.0,,,,,,-88.0,-181.0,,,,,,-48.0,-218.0,-126.5,,-84.0,,,,,,False,,,,,,True,False,False,,True,,,,,
21171,136,135.0,41.0,,,,,,274.0,32.8,143.6,,116.0,,,,,,-1.0,-95.0,,,,,,138.0,-103.2,7.6,,-20.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21173,415,590.0,170.0,,,,,,712.0,302.2,443.0,,552.0,,,,,,175.0,-245.0,,,,,,297.0,-112.8,28.0,,137.0,,,,,,False,,,,,,False,True,True,,True,,,,,
21175,273,280.0,262.0,,,,,,263.0,279.1,450.0,,87.0,,,,,,7.0,-11.0,,,,,,-10.0,6.1,177.0,,-186.0,,,,,,False,,,,,,False,True,False,,False,,,,,
21177,278,600.0,395.0,,,,,,534.0,106.0,413.7,,670.0,,,619.4,,,322.0,117.0,,,,,,256.0,-172.0,135.7,,392.0,,,341.4,,,True,,,,,,True,True,True,,False,,,False,,
21179,766,1190.0,383.0,,,,,,908.0,363.1,876.0,,861.5,,,807.5,,,424.0,-383.0,,,,,,142.0,-402.9,110.0,,95.5,,,41.5,,,True,,,,,,True,True,True,,True,,,True,,
21181,58,130.0,28.0,,,,,,193.0,21.2,95.8,,136.0,,,,,,72.0,-30.0,,,,,,135.0,-36.8,37.8,,78.0,,,,,,True,,,,,,False,True,True,,False,,,,,
21183,299,565.0,559.0,,,,,,453.0,241.0,443.8,,554.0,,,,,,266.0,260.0,,,,,,154.0,-58.0,144.8,,255.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21185,732,3410.0,1186.0,,,,,,1434.0,4794.4,1753.4,,829.5,,,2109.7,,,2678.0,454.0,,,,,,702.0,4062.4,1021.4,,97.5,,,1377.7,,,True,,,,,,True,False,True,,True,,,True,,
21187,100,130.0,60.0,,,,,,279.0,104.8,121.2,,110.0,,,,,,30.0,-40.0,,,,,,179.0,4.8,21.2,,10.0,,,,,,False,,,,,,False,True,True,,True,,,,,
21189,63,40.0,6.0,,,,,,99.0,10.9,32.3,,26.0,,,,,,-23.0,-57.0,,,,,,36.0,-52.1,-30.7,,-37.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21191,141,300.0,413.0,,,,,,336.0,230.7,231.3,,423.0,,,,,,159.0,272.0,,,,,,195.0,89.7,90.3,,282.0,,,,,,False,,,,,,False,True,True,,False,,,,,
21193,403,345.0,98.0,,,,,,563.0,216.5,286.9,,227.0,,,,,,-58.0,-305.0,,,,,,160.0,-186.5,-116.1,,-176.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21195,978,1520.0,594.0,,,,,,1077.0,964.3,1041.9,,938.0,,,742.7,,,542.0,-384.0,,,,,,99.0,-13.7,63.9,,-40.0,,,-235.3,,,True,,,,,,True,True,True,,True,,,True,,
21197,134,215.0,118.0,,,,,,280.0,81.1,178.1,,213.0,,,,,,81.0,-16.0,,,,,,146.0,-52.9,44.1,,79.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21199,882,1510.0,1997.0,,,,,,1533.0,1993.3,871.9,,1002.0,,,1263.0,,,628.0,1115.0,,,,,,651.0,1111.3,-10.1,,120.0,,,381.0,,,False,,,,,,False,False,True,,True,,,True,,
21201,26,35.0,3.0,,,,,,54.0,0.7,13.0,,36.0,,,,,,9.0,-23.0,,,,,,28.0,-25.3,-13.0,,10.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21203,194,330.0,74.0,,,,,,344.0,131.7,237.1,,386.0,,,,,,136.0,-120.0,,,,,,150.0,-62.3,43.1,,192.0,,,,,,True,,,,,,False,True,True,,False,,,,,
21205,294,610.0,362.0,,,,,,569.0,226.9,396.8,,539.5,,,,,,316.0,68.0,,,,,,275.0,-67.1,102.8,,245.5,,,,,,True,,,,,,True,True,True,,True,,,,,
21207,343,270.0,0.0,,,,,,400.0,246.8,184.5,,201.0,,,,,,-73.0,-343.0,,,,,,57.0,-96.2,-158.5,,-142.0,,,,,,False,,,,,,True,False,False,,False,,,,,
21209,747,1120.0,502.0,,,,,,1409.0,566.4,801.5,,1127.0,,,720.7,,,373.0,-245.0,,,,,,662.0,-180.6,54.5,,380.0,,,-26.3,,,True,,,,,,False,True,True,,False,,,True,,
21211,636,945.0,481.0,,,,,,1005.0,428.0,714.6,,749.0,,,769.8,,,309.0,-155.0,,,,,,369.0,-208.0,78.6,,113.0,,,133.8,,,True,,,,,,False,True,True,,True,,,True,,
21213,200,260.0,127.0,,,,,,405.0,118.8,208.9,,273.0,,,,,,60.0,-73.0,,,,,,205.0,-81.2,8.9,,73.0,,,,,,False,,,,,,False,False,True,,False,,,,,
21215,254,410.0,678.0,,,,,,346.0,102.2,226.3,,541.0,,,,,,156.0,424.0,,,,,,92.0,-151.8,-27.7,,287.0,,,,,,False,,,,,,True,True,True,,False,,,,,
21217,578,480.0,755.0,,,,,,612.0,429.0,397.6,,471.0,,,,,,-98.0,177.0,,,,,,34.0,-149.0,-180.4,,-107.0,,,,,,False,,,,,,True,False,False,,False,,,,,
21219,112,185.0,48.0,,,,,,225.0,29.9,143.3,,109.0,,,,,,73.0,-64.0,,,,,,113.0,-82.1,31.3,,-3.0,,,,,,True,,,,,,False,False,True,,True,,,,,
21221,211,345.0,256.0,,,,,,235.0,190.3,209.0,,320.0,,,,,,134.0,45.0,,,,,,24.0,-20.7,-2.0,,109.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21223,109,120.0,45.0,,,,,,195.0,61.5,93.0,,117.0,,,,,,11.0,-64.0,,,,,,86.0,-47.5,-16.0,,8.0,,,,,,False,,,,,,False,False,False,,True,,,,,
21225,124,265.0,197.0,,,,,,205.0,217.6,185.7,,217.0,,,,,,141.0,73.0,,,,,,81.0,93.6,61.7,,93.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21227,1752,3350.0,2856.0,,,,,,2651.0,891.4,2750.8,,2541.0,,,3063.6,2304.0,,1598.0,1104.0,,,,,,899.0,-860.6,998.8,,789.0,,,1311.6,552.0,,True,,,,,,True,True,True,,True,,,True,True,
21229,231,375.0,553.0,,,,,,286.0,177.1,226.7,,333.0,,,,,,144.0,322.0,,,,,,55.0,-53.9,-4.3,,102.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21231,222,300.0,79.0,,,,,,459.0,214.8,297.5,,444.0,,,,,,78.0,-143.0,,,,,,237.0,-7.2,75.5,,222.0,,,,,,False,,,,,,False,True,True,,False,,,,,
21233,161,280.0,65.0,,,,,,189.0,65.5,203.5,,290.0,,,,,,119.0,-96.0,,,,,,28.0,-95.5,42.5,,129.0,,,,,,True,,,,,,True,True,True,,False,,,,,
21235,747,950.0,677.0,,,,,,987.0,261.4,539.7,,734.0,,,498.8,,,203.0,-70.0,,,,,,240.0,-485.6,-207.3,,-13.0,,,-248.2,,,True,,,,,,False,False,False,,True,,,False,,
21237,62,60.0,18.0,,,,,,153.0,20.1,50.6,,47.0,,,,,,-2.0,-44.0,,,,,,91.0,-41.9,-11.4,,-15.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21239,318,530.0,311.0,,,,,,583.0,207.1,331.8,,387.0,,,,,,212.0,-7.0,,,,,,265.0,-110.9,13.8,,69.0,,,,,,True,,,,,,False,True,True,,True,,,,,
22001,411,580.0,477.0,,,,,,1197.0,116.4,630.6,,452.0,,,622.2,,,169.0,66.0,,,,,,786.0,-294.6,219.6,,41.0,,,211.2,,,True,,,,,,False,False,False,,True,,,False,,
22003,262,460.0,573.0,,,,,,415.0,137.8,320.8,,303.0,,,353.0,,,198.0,311.0,,,,,,153.0,-124.2,58.8,,41.0,,,91.0,,,False,,,,,,True,True,True,,True,,,True,,
22005,1200,1920.0,414.0,,,,,,2689.0,1414.3,1605.5,,1409.0,,,2109.4,,,720.0,-786.0,,,,,,1489.0,214.3,405.5,,209.0,,,909.4,,,False,,,,,,False,True,True,,True,,,False,,
22007,356,670.0,745.0,,,,,,456.0,269.1,410.0,,510.0,,,,,,314.0,389.0,,,,,,100.0,-86.9,54.0,,154.0,,,,,,False,,,,,,True,True,True,,True,,,,,
22009,577,935.0,920.0,,,,,,704.0,240.3,612.0,,625.5,,,759.6,,,358.0,343.0,,,,,,127.0,-336.7,35.0,,48.5,,,182.6,,,True,,,,,,True,True,True,,True,,,True,,
22011,360,525.0,98.0,,,,,,705.0,120.6,538.2,,444.0,,,460.6,,,165.0,-262.0,,,,,,345.0,-239.4,178.2,,84.0,,,100.6,,,False,,,,,,False,False,False,,True,,,True,,
22013,168,295.0,299.0,,,,,,220.0,53.9,221.6,,219.0,,,,,,127.0,131.0,,,,,,52.0,-114.1,53.6,,51.0,,,,,,False,,,,,,True,True,True,,True,,,,,
22015,1961,2365.0,1135.0,,,,,,2457.0,690.8,1803.3,,2190.0,,,2126.2,,,404.0,-826.0,,,,,,496.0,-1270.2,-157.7,,229.0,,,165.2,,,False,,,,,,False,False,True,,True,,,True,,
22017,3014,4920.0,3085.0,,,,,,3665.0,1636.3,4075.5,,3658.5,,,3691.7,2906.0,,1906.0,71.0,,,,,,651.0,-1377.7,1061.5,,644.5,,,677.7,-108.0,,True,,,,,,True,True,True,,True,,,True,True,
22019,2570,3935.0,3360.0,,,,,,3621.0,1226.9,3323.4,,3026.0,,,3606.1,2542.0,,1365.0,790.0,,,,,,1051.0,-1343.1,753.4,,456.0,,,1036.1,-28.0,,True,,,,,,True,True,True,,True,,,True,True,
22021,55,95.0,35.0,,,,,,169.0,20.7,84.3,,73.0,,,,,,40.0,-20.0,,,,,,114.0,-34.3,29.3,,18.0,,,,,,True,,,,,,False,True,True,,True,,,,,
22023,98,105.0,,,,,,,137.0,48.5,82.1,,139.0,,,,,,7.0,,,,,,,39.0,-49.5,-15.9,,41.0,,,,,,,,,,,,False,False,False,,False,,,,,
22025,82,70.0,30.0,,,,,,175.0,13.2,119.9,,76.0,,,,,,-12.0,-52.0,,,,,,93.0,-68.8,37.9,,-6.0,,,,,,False,,,,,,False,False,False,,True,,,,,
22027,131,275.0,96.0,,,,,,222.0,35.4,209.3,,196.0,,,,,,144.0,-35.0,,,,,,91.0,-95.6,78.3,,65.0,,,,,,True,,,,,,True,True,True,,True,,,,,
22029,118,270.0,111.0,,,,,,330.0,76.9,195.3,,198.0,,,,,,152.0,-7.0,,,,,,212.0,-41.1,77.3,,80.0,,,,,,True,,,,,,False,True,True,,True,,,,,
22031,456,810.0,878.0,,,,,,385.0,227.6,462.6,,526.5,,,862.4,,,354.0,422.0,,,,,,-71.0,-228.4,6.6,,70.5,,,406.4,,,False,,,,,,True,True,True,,True,,,False,,
22033,4563,5325.0,1260.0,,,,,,7982.0,7384.5,7042.1,,3612.5,,,6941.6,3953.0,,762.0,-3303.0,,,,,,3419.0,2821.5,2479.1,,-950.5,,,2378.6,-610.0,,False,,,,,,False,False,False,,False,,,False,True,
22035,51,95.0,4.0,,,,,,75.0,12.0,57.2,,102.0,,,,,,44.0,-47.0,,,,,,24.0,-39.0,6.2,,51.0,,,,,,False,,,,,,True,True,True,,False,,,,,
22037,276,250.0,,,,,,,359.0,151.9,318.4,,80.0,,,78.5,,,-26.0,,,,,,,83.0,-124.1,42.4,,-196.0,,,-197.5,,,,,,,,,False,False,False,,False,,,False,,
22039,283,540.0,396.0,,,,,,673.0,205.1,343.4,,329.0,,,445.1,,,257.0,113.0,,,,,,390.0,-77.9,60.4,,46.0,,,162.1,,,True,,,,,,False,True,True,,True,,,True,,
22041,130,325.0,152.0,,,,,,324.0,97.1,242.3,,172.0,,,315.2,,,195.0,22.0,,,,,,194.0,-32.9,112.3,,42.0,,,185.2,,,True,,,,,,True,True,True,,True,,,True,,
22043,255,310.0,81.0,,,,,,389.0,43.6,216.8,,257.0,,,,,,55.0,-174.0,,,,,,134.0,-211.4,-38.2,,2.0,,,,,,False,,,,,,False,False,True,,True,,,,,
22045,674,1225.0,1020.0,,,,,,1590.0,287.1,1030.4,,938.5,,,1294.5,,,551.0,346.0,,,,,,916.0,-386.9,356.4,,264.5,,,620.5,,,True,,,,,,False,True,True,,True,,,False,,
22047,336,520.0,448.0,,,,,,525.0,468.0,378.4,,223.0,,,593.8,,,184.0,112.0,,,,,,189.0,132.0,42.4,,-113.0,,,257.8,,,True,,,,,,False,True,True,,True,,,False,,
22049,243,225.0,121.0,,,,,,307.0,32.1,155.1,,322.0,,,,,,-18.0,-122.0,,,,,,64.0,-210.9,-87.9,,79.0,,,,,,False,,,,,,False,False,False,,False,,,,,
22051,4887,8365.0,4883.0,,,,,,9238.0,3915.5,7436.3,,5385.5,,,14230.2,,,3478.0,-4.0,,,,,,4351.0,-971.5,2549.3,,498.5,,,9343.2,,,True,,,,,,False,True,True,,True,,,False,,
