,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05147,240,416.0,,,,184.0,898.4,8.7,,,,,176.0,,,,-56.0,658.4,-231.3,,,,,,,,True,False,False,,,,
05149,871,1536.0,,,,906.0,643.6,70.6,,,,,665.0,,,,35.0,-227.4,-800.4,,,,,,,,True,True,False,,,,
06001,30106,41224.0,,,,39491.0,28624.8,7411.9,,29108.6,29780.0,,11118.0,,,,9385.0,-1481.2,-22694.1,,-997.4,-326.0,,,,,True,True,False,,True,True,
06003,19,24.0,,,,25.0,32.9,,,,,,5.0,,,,6.0,13.9,,,,,,,,,False,False,,,,,
06005,844,2744.0,,,,1189.0,1030.8,0.0,,,,,1900.0,,,,345.0,186.8,-844.0,,,,,,,,True,True,True,,,,
06007,3352,5728.0,,,,5929.0,2362.7,0.0,,5625.1,4287.0,,2376.0,,,,2577.0,-989.3,-3352.0,,2273.1,935.0,,,,,False,True,False,,True,True,
06009,722,992.0,,,,1198.0,430.5,0.0,,,,,270.0,,,,476.0,-291.5,-722.0,,,,,,,,False,False,False,,,,
06011,777,1056.0,,,,657.0,455.9,100.0,,,,,279.0,,,,-120.0,-321.1,-677.0,,,,,,,,True,False,False,,,,
06013,20561,31912.0,,,,27649.0,19887.4,3112.9,,12327.6,30844.0,,11351.0,,,,7088.0,-673.6,-17448.1,,-8233.4,10283.0,,,,,True,True,False,,True,True,
06015,218,592.0,,,,352.0,205.0,0.0,,,,,374.0,,,,134.0,-13.0,-218.0,,,,,,,,True,True,True,,,,
06017,3263,5296.0,,,,5114.0,3140.5,0.0,,3177.5,4770.0,,2033.0,,,,1851.0,-122.5,-3263.0,,-85.5,1507.0,,,,,True,True,False,,True,True,
06019,27718,41864.0,,,,34083.0,6630.2,0.2,,40127.7,37883.0,,14146.0,,,,6365.0,-21087.8,-27717.8,,12409.7,10165.0,,,,,True,False,False,,True,True,
06021,700,1040.0,,,,805.0,745.9,208.7,,,,,340.0,,,,105.0,45.9,-491.3,,,,,,,,True,True,False,,,,
06023,1397,1592.0,,,,1723.0,2818.3,86.6,,,655.0,,195.0,,,,326.0,1421.3,-1310.4,,,-742.0,,,,,False,False,False,,,False,
06025,4173,8552.0,,,,7599.0,2529.0,0.0,,4201.7,0.0,,4379.0,,,,3426.0,-1644.0,-4173.0,,28.7,-4173.0,,,,,True,True,True,,True,True,
06027,652,480.0,,,,252.0,264.1,23.1,,,,,-172.0,,,,-400.0,-387.9,-628.9,,,,,,,,False,False,False,,,,
06029,32269,51520.0,,,,43192.0,34875.0,3421.5,,17361.1,29121.0,,19251.0,,,,10923.0,2606.0,-28847.5,,-14907.9,-3148.0,,,,,True,True,False,,True,True,
06031,5557,7224.0,,,,6895.0,2504.3,0.0,,2491.1,2331.0,,1667.0,,,,1338.0,-3052.7,-5557.0,,-3065.9,-3226.0,,,,,True,False,False,,False,False,
06033,1478,1600.0,,,,1103.0,1355.6,53.9,,,,,122.0,,,,-375.0,-122.4,-1424.1,,,,,,,,False,False,False,,,,
06035,910,4088.0,,,,845.0,1295.9,0.0,,,,,3178.0,,,,-65.0,385.9,-910.0,,,,,,,,True,True,True,,,,
06037,383709,798096.0,,,,604804.0,549972.5,133973.0,,537168.4,0.0,,414387.0,,,,221095.0,166263.5,-249736.0,,153459.4,-383709.0,,,,,True,True,True,,True,True,
06039,4684,7856.0,,,,5186.0,6000.8,416.2,,4206.8,3497.0,,3172.0,,,,502.0,1316.8,-4267.8,,-477.2,-1187.0,,,,,True,True,False,,True,True,
06041,3124,3608.0,,,,3314.0,2211.2,0.8,,1595.9,3453.0,,484.0,,,,190.0,-912.8,-3123.2,,-1528.1,329.0,,,,,True,False,False,,False,True,
06043,130,368.0,,,,331.0,677.0,2.6,,,,,238.0,,,,201.0,547.0,-127.4,,,,,,,,True,False,True,,,,
06045,1185,1952.0,,,,1359.0,1110.5,119.8,,1445.9,,,767.0,,,,174.0,-74.5,-1065.2,,260.9,,,,,,True,True,False,,True,,
06047,9471,13272.0,,,,12997.0,6394.8,469.7,,11230.5,0.0,,3801.0,,,,3526.0,-3076.2,-9001.3,,1759.5,-9471.0,,,,,True,True,False,,True,False,
06049,128,264.0,,,,202.0,112.3,0.0,,,,,136.0,,,,74.0,-15.7,-128.0,,,,,,,,True,True,True,,,,
06051,303,432.0,,,,190.0,215.3,0.0,,,,,129.0,,,,-113.0,-87.7,-303.0,,,,,,,,True,True,False,,,,
06053,13673,21416.0,,,,13934.0,7754.7,0.3,,19925.2,14077.0,,7743.0,,,,261.0,-5918.3,-13672.7,,6252.2,404.0,,,,,True,True,False,,True,True,
06055,3115,4384.0,,,,3302.0,2637.9,1333.7,,3702.6,2639.0,,1269.0,,,,187.0,-477.1,-1781.3,,587.6,-476.0,,,,,True,True,False,,True,True,
06057,1289,1640.0,,,,2428.0,747.6,0.1,,1672.5,,,351.0,,,,1139.0,-541.4,-1288.9,,383.5,,,,,,False,False,False,,False,,
06059,74089,167184.0,,,,136875.0,95813.9,21823.7,,118081.5,0.0,,93095.0,,,,62786.0,21724.9,-52265.3,,43992.5,-74089.0,,,,,True,True,True,,True,True,
06061,5776,10616.0,,,,11738.0,5539.4,1361.2,,8013.2,2565.0,,4840.0,,,,5962.0,-236.6,-4414.8,,2237.2,-3211.0,,,,,False,True,True,,True,True,
06063,167,344.0,,,,378.0,97.1,0.0,,,,,177.0,,,,211.0,-69.9,-167.0,,,,,,,,False,True,True,,,,
06065,100776,175872.0,,,,134646.0,76706.9,27015.7,,32939.4,0.0,,75096.0,,,,33870.0,-24069.1,-73760.3,,-67836.6,-100776.0,,,,,True,True,True,,True,False,
06067,27381,42608.0,,,,45753.0,23555.4,7250.7,,54456.4,17274.0,,15227.0,,,,18372.0,-3825.6,-20130.3,,27075.4,-10107.0,,,,,False,True,False,,False,True,
06069,1957,3496.0,,,,2171.0,1626.1,282.5,,2895.3,,,1539.0,,,,214.0,-330.9,-1674.5,,938.3,,,,,,True,True,False,,True,,
06071,82640,174712.0,,,,122228.0,52831.4,4.3,,69030.9,0.0,,92072.0,,,,39588.0,-29808.6,-82635.7,,-13609.1,-82640.0,,,,,True,True,True,,True,True,
06073,95141,174824.0,,,,110231.0,125510.0,26504.3,,125474.1,0.0,,79683.0,,,,15090.0,30369.0,-68636.7,,30333.1,-95141.0,,,,,True,True,True,,True,False,
06075,10068,16120.0,,,,9657.0,13110.2,3624.3,,11006.9,0.0,,6052.0,,,,-411.0,3042.2,-6443.7,,938.9,-10068.0,,,,,True,True,False,,True,False,
06077,19929,36408.0,,,,28645.0,30504.0,2439.4,,21189.7,20265.0,,16479.0,,,,8716.0,10575.0,-17489.6,,1260.7,336.0,,,,,True,True,False,,True,True,
06079,8462,11288.0,,,,8276.0,12665.1,1362.9,,4519.2,7973.0,,2826.0,,,,-186.0,4203.1,-7099.1,,-3942.8,-489.0,,,,,True,False,False,,False,True,
06081,13881,19784.0,,,,12940.0,16421.8,1842.4,,18717.1,0.0,,5903.0,,,,-941.0,2540.8,-12038.6,,4836.1,-13881.0,,,,,True,True,False,,True,False,
06083,14004,14584.0,,,,14119.0,19344.8,868.8,,12642.7,20047.0,,580.0,,,,115.0,5340.8,-13135.2,,-1361.3,6043.0,,,,,True,False,False,,False,False,
06085,36929,81528.0,,,,54401.0,97653.2,13680.9,,49911.0,76518.0,,44599.0,,,,17472.0,60724.2,-23248.1,,12982.0,39589.0,,,,,True,False,True,,True,True,
06087,5442,9024.0,,,,4194.0,6142.4,414.6,,7296.9,2720.0,,3582.0,,,,-1248.0,700.4,-5027.4,,1854.9,-2722.0,,,,,True,True,False,,True,True,
06089,2947,3920.0,,,,3417.0,2977.5,0.0,,3672.1,1254.0,,973.0,,,,470.0,30.5,-2947.0,,725.1,-1693.0,,,,,True,True,False,,True,False,
06091,54,104.0,,,,150.0,413.7,,,,,,50.0,,,,96.0,359.7,,,,,,,,,False,False,,,,,
06093,564,800.0,,,,373.0,619.0,0.0,,,,,236.0,,,,-191.0,55.0,-564.0,,,,,,,,True,True,False,,,,
06095,10631,16504.0,,,,12772.0,8840.9,2314.3,,17047.4,0.0,,5873.0,,,,2141.0,-1790.1,-8316.7,,6416.4,-10631.0,,,,,True,True,False,,False,False,
06097,8550,11824.0,,,,9262.0,4385.4,859.0,,4450.0,0.0,,3274.0,,,,712.0,-4164.6,-7691.0,,-4100.0,-8550.0,,,,,True,False,False,,False,False,
06099,17426,20720.0,,,,23813.0,12180.3,1083.2,,8329.9,5887.0,,3294.0,,,,6387.0,-5245.7,-16342.8,,-9096.1,-11539.0,,,,,False,False,False,,False,False,
06101,2292,4016.0,,,,3043.0,1334.0,0.0,,2999.8,,,1724.0,,,,751.0,-958.0,-2292.0,,707.8,,,,,,True,True,False,,True,,
06103,1737,2616.0,,,,1438.0,1456.6,115.3,,,,,879.0,,,,-299.0,-280.4,-1621.7,,,,,,,,True,True,False,,,,
06105,91,88.0,,,,82.0,14.4,0.0,,,,,-3.0,,,,-9.0,-76.6,-91.0,,,,,,,,False,False,False,,,,
06107,13790,21368.0,,,,18335.0,9894.3,954.1,,18284.2,14236.0,,7578.0,,,,4545.0,-3895.7,-12835.9,,4494.2,446.0,,,,,True,True,False,,True,True,
06109,984,2064.0,,,,1586.0,293.1,0.0,,,,,1080.0,,,,602.0,-690.9,-984.0,,,,,,,,True,True,True,,,,
06111,35508,52096.0,,,,39098.0,65661.1,5335.6,,40234.1,75771.0,,16588.0,,,,3590.0,30153.1,-30172.4,,4726.1,40263.0,,,,,True,False,False,,True,False,
06113,4355,6088.0,,,,5857.0,3898.0,608.0,,4659.1,4295.0,,1733.0,,,,1502.0,-457.0,-3747.0,,304.1,-60.0,,,,,True,True,False,,True,True,
06115,1835,2160.0,,,,2401.0,962.6,206.5,,1566.2,,,325.0,,,,566.0,-872.4,-1628.5,,-268.8,,,,,,False,False,False,,True,,
08001,7841,14464.0,,,,10813.0,8799.7,0.2,,12223.9,9273.0,,6623.0,,,,2972.0,958.7,-7840.8,,4382.9,1432.0,,,,,True,True,False,,True,True,
08003,331,336.0,,,,338.0,157.3,0.0,,,,,5.0,,,,7.0,-173.7,-331.0,,,,,,,,False,False,False,,,,
08005,9827,13704.0,,,,9498.0,2993.7,1.9,,12481.5,7931.0,,3877.0,,,,-329.0,-6833.3,-9825.1,,2654.5,-1896.0,,,,,True,False,False,,True,True,
08007,152,240.0,,,,175.0,311.2,0.0,,,,,88.0,,,,23.0,159.2,-152.0,,,,,,,,True,False,False,,,,
08009,74,216.0,,,,81.0,862.5,0.0,,,,,142.0,,,,7.0,788.5,-74.0,,,,,,,,True,False,True,,,,
08011,342,912.0,,,,76.0,126.5,0.0,,,,,570.0,,,,-266.0,-215.5,-342.0,,,,,,,,True,True,True,,,,
08013,3966,4592.0,,,,4233.0,3532.4,0.4,,9802.0,2150.0,,626.0,,,,267.0,-433.6,-3965.6,,5836.0,-1816.0,,,,,True,True,False,,False,False,
08014,877,1064.0,,,,1221.0,771.3,,,459.6,,,187.0,,,,344.0,-105.7,,,-417.4,,,,,,False,True,,,False,,
08015,361,664.0,,,,386.0,380.8,22.5,,,,,303.0,,,,25.0,19.8,-338.5,,,,,,,,True,True,False,,,,
08017,38,16.0,,,,35.0,344.5,,,,,,-22.0,,,,-3.0,306.5,,,,,,,,,True,False,,,,,
08019,81,168.0,,,,137.0,100.4,0.0,,,,,87.0,,,,56.0,19.4,-81.0,,,,,,,,True,True,True,,,,
08021,126,144.0,,,,217.0,42.4,0.0,,,,,18.0,,,,91.0,-83.6,-126.0,,,,,,,,False,False,False,,,,
08023,33,48.0,,,,70.0,8.8,0.0,,,,,15.0,,,,37.0,-24.2,-33.0,,,,,,,,False,False,False,,,,
08025,331,240.0,,,,92.0,22.3,0.0,,,,,-91.0,,,,-239.0,-308.7,-331.0,,,,,,,,False,False,False,,,,
08027,17,16.0,,,,48.0,3.8,0.0,,,,,-1.0,,,,31.0,-13.2,-17.0,,,,,,,,False,False,False,,,,
08029,847,1144.0,,,,833.0,727.4,25.0,,,,,297.0,,,,-14.0,-119.6,-822.0,,,,,,,,True,True,False,,,,
08031,11260,14328.0,,,,10666.0,7041.6,3.6,,15035.5,7618.0,,3068.0,,,,-594.0,-4218.4,-11256.4,,3775.5,-3642.0,,,,,True,False,False,,False,False,
08033,17,24.0,,,,58.0,15.2,,,,,,7.0,,,,41.0,-1.8,,,,,,,,,False,True,,,,,
08035,5385,6168.0,,,,4583.0,3595.6,0.4,,7454.0,2353.0,,783.0,,,,-802.0,-1789.4,-5384.6,,2069.0,-3032.0,,,,,False,False,False,,False,False,
08037,1641,1632.0,,,,1259.0,1716.5,0.4,,1194.5,,,-9.0,,,,-382.0,75.5,-1640.6,,-446.5,,,,,,False,False,False,,False,,
08039,279,384.0,,,,305.0,106.0,0.3,,,,,105.0,,,,26.0,-173.0,-278.7,,,,,,,,True,False,False,,,,
08041,10011,16264.0,,,,9880.0,6934.2,1.1,,17118.5,6062.0,,6253.0,,,,-131.0,-3076.8,-10009.9,,7107.5,-3949.0,,,,,True,True,False,,False,True,
08043,745,1984.0,,,,964.0,551.9,0.0,,960.9,,,1239.0,,,,219.0,-193.1,-745.0,,215.9,,,,,,True,True,True,,True,,
08045,1139,2040.0,,,,1734.0,715.4,0.1,,1516.6,,,901.0,,,,595.0,-423.6,-1138.9,,377.6,,,,,,True,True,False,,True,,
08047,41,56.0,,,,86.0,22.3,0.0,,,,,15.0,,,,45.0,-18.7,-41.0,,,,,,,,False,False,False,,,,
08049,596,448.0,,,,335.0,433.7,0.0,,,,,-148.0,,,,-261.0,-162.3,-596.0,,,,,,,,False,False,False,,,,
08051,483,424.0,,,,292.0,171.0,168.1,,,,,-59.0,,,,-191.0,-312.0,-314.9,,,,,,,,False,False,False,,,,
08053,15,16.0,,,,16.0,262.6,,,,,,1.0,,,,1.0,247.6,,,,,,,,,False,False,,,,,
08055,33,48.0,,,,120.0,11.8,0.0,,,,,15.0,,,,87.0,-21.2,-33.0,,,,,,,,False,False,False,,,,
08057,18,16.0,,,,56.0,19.8,,,,,,-2.0,,,,38.0,1.8,,,,,,,,,False,True,,,,,
08059,7196,9760.0,,,,9111.0,3848.6,0.4,,8988.1,7207.0,,2564.0,,,,1915.0,-3347.4,-7195.6,,1792.1,11.0,,,,,True,False,False,,True,True,
08061,17,16.0,,,,28.0,1.4,,,,,,-1.0,,,,11.0,-15.6,,,,,,,,,False,False,,,,,
08063,98,64.0,,,,138.0,6.0,0.0,,,,,-34.0,,,,40.0,-92.0,-98.0,,,,,,,,False,False,False,,,,
08065,224,288.0,,,,184.0,625.0,0.0,,,,,64.0,,,,-40.0,401.0,-224.0,,,,,,,,True,False,False,,,,
08067,704,696.0,,,,892.0,175.6,0.0,,863.4,,,-8.0,,,,188.0,-528.4,-704.0,,159.4,,,,,,False,False,False,,False,,
08069,4687,5544.0,,,,6274.0,2711.9,0.1,,2739.8,1623.0,,857.0,,,,1587.0,-1975.1,-4686.9,,-1947.2,-3064.0,,,,,False,False,False,,False,False,
08071,369,1120.0,,,,266.0,1374.9,45.7,,,,,751.0,,,,-103.0,1005.9,-323.3,,,,,,,,True,False,True,,,,
08073,220,48.0,,,,103.0,15.5,0.0,,,,,-172.0,,,,-117.0,-204.5,-220.0,,,,,,,,True,False,False,,,,
08075,449,568.0,,,,504.0,66.7,0.0,,848.6,,,119.0,,,,55.0,-382.3,-449.0,,399.6,,,,,,True,False,False,,False,,
08077,3987,4176.0,,,,3557.0,1713.3,0.0,,905.1,1878.0,,189.0,,,,-430.0,-2273.7,-3987.0,,-3081.9,-2109.0,,,,,False,False,False,,False,False,
08079,18,24.0,,,,8.0,71.8,,,,,,6.0,,,,-10.0,53.8,,,,,,,,,False,False,,,,,
08081,127,152.0,,,,323.0,36.4,0.0,,,,,25.0,,,,196.0,-90.6,-127.0,,,,,,,,False,False,False,,,,
08083,470,536.0,,,,473.0,237.7,0.0,,,,,66.0,,,,3.0,-232.3,-470.0,,,,,,,,True,False,False,,,,
08085,1038,1904.0,,,,1053.0,1490.1,115.7,,,,,866.0,,,,15.0,452.1,-922.3,,,,,,,,True,True,False,,,,
08087,275,520.0,,,,587.0,145.0,0.0,,364.6,,,245.0,,,,312.0,-130.0,-275.0,,89.6,,,,,,False,True,False,,True,,
08089,206,616.0,,,,343.0,116.2,0.0,,,,,410.0,,,,137.0,-89.8,-206.0,,,,,,,,True,True,True,,,,
08091,102,48.0,,,,54.0,16.0,0.0,,,,,-54.0,,,,-48.0,-86.0,-102.0,,,,,,,,True,False,False,,,,
08093,158,168.0,,,,235.0,92.3,0.0,,,,,10.0,,,,77.0,-65.7,-158.0,,,,,,,,False,False,False,,,,
08095,51,368.0,,,,71.0,938.3,44.2,,,,,317.0,,,,20.0,887.3,-6.8,,,,,,,,True,False,True,,,,
08097,934,1104.0,,,,341.0,819.9,68.6,,,,,170.0,,,,-593.0,-114.1,-865.4,,,,,,,,False,True,False,,,,
08099,153,320.0,,,,260.0,147.0,0.0,,,,,167.0,,,,107.0,-6.0,-153.0,,,,,,,,True,True,True,,,,
08101,1621,4168.0,,,,3432.0,940.9,0.0,,3426.1,946.0,,2547.0,,,,1811.0,-680.1,-1621.0,,1805.1,-675.0,,,,,True,True,True,,True,True,
08103,194,96.0,,,,141.0,13.1,0.0,,,,,-98.0,,,,-53.0,-180.9,-194.0,,,,,,,,True,False,False,,,,
08105,306,192.0,,,,194.0,26.0,0.0,,,,,-114.0,,,,-112.0,-280.0,-306.0,,,,,,,,True,False,False,,,,
08107,812,512.0,,,,694.0,479.1,0.0,,,,,-300.0,,,,-118.0,-332.9,-812.0,,,,,,,,True,False,False,,,,
08109,65,40.0,,,,84.0,19.4,0.0,,,,,-25.0,,,,19.0,-45.6,-65.0,,,,,,,,True,False,False,,,,
08111,21,0.0,,,,16.0,1.6,,,,,,-21.0,,,,-5.0,-19.4,,,,,,,,,True,True,,,,,
08113,424,96.0,,,,98.0,10.2,0.0,,,,,-328.0,,,,-326.0,-413.8,-424.0,,,,,,,,True,False,False,,,,
08115,57,80.0,,,,42.0,110.0,0.0,,,,,23.0,,,,-15.0,53.0,-57.0,,,,,,,,True,False,False,,,,
08117,853,752.0,,,,612.0,236.8,0.1,,632.8,,,-101.0,,,,-241.0,-616.2,-852.9,,-220.2,,,,,,False,False,False,,False,,
08119,271,368.0,,,,302.0,246.2,0.0,,,,,97.0,,,,31.0,-24.8,-271.0,,,,,,,,True,True,False,,,,
08121,42,72.0,,,,62.0,9.9,0.0,,,,,30.0,,,,20.0,-32.1,-42.0,,,,,,,,True,False,False,,,,
08123,5188,7952.0,,,,6122.0,5115.1,0.2,,6392.5,0.0,,2764.0,,,,934.0,-72.9,-5187.8,,1204.5,-5188.0,,,,,True,True,False,,True,False,
08125,153,256.0,,,,236.0,149.6,0.0,,,,,103.0,,,,83.0,-3.4,-153.0,,,,,,,,True,True,False,,,,
09001,22776,34928.0,,,,24092.0,55546.1,2087.3,,32165.2,13602.0,,12152.0,,,,1316.0,32770.1,-20688.7,,9389.2,-9174.0,,,,,True,False,False,,True,True,
09003,22256,35784.0,,,,26285.0,50689.3,2587.4,,23844.8,14828.0,,13528.0,,,,4029.0,28433.3,-19668.6,,1588.8,-7428.0,,,,,True,False,False,,True,True,
09005,3458,5128.0,,,,4235.0,4263.7,1.2,,6267.2,967.0,,1670.0,,,,777.0,805.7,-3456.8,,2809.2,-2491.0,,,,,True,True,False,,False,False,
09007,3649,6904.0,,,,3958.0,15445.7,660.1,,4816.6,1857.0,,3255.0,,,,309.0,11796.7,-2988.9,,1167.6,-1792.0,,,,,True,False,True,,True,True,
09009,22687,34984.0,,,,23868.0,59418.2,3147.9,,37081.0,15539.0,,12297.0,,,,1181.0,36731.2,-19539.1,,14394.0,-7148.0,,,,,True,False,False,,False,True,
09011,8142,10688.0,,,,7630.0,20757.6,879.1,,6418.1,4085.0,,2546.0,,,,-512.0,12615.6,-7262.9,,-1723.9,-4057.0,,,,,True,False,False,,True,False,
09013,2754,4288.0,,,,3362.0,8880.4,384.8,,3045.4,671.0,,1534.0,,,,608.0,6126.4,-2369.2,,291.4,-2083.0,,,,,True,False,False,,True,False,
09015,3815,5992.0,,,,3173.0,7686.5,326.6,,3609.3,,,2177.0,,,,-642.0,3871.5,-3488.4,,-205.7,,,,,,True,False,False,,True,,
10001,4866,6680.0,,,,3633.0,5744.2,680.5,,1547.9,3551.0,,1814.0,,,,-1233.0,878.2,-4185.5,,-3318.1,-1315.0,,,,,True,True,False,,False,True,
10003,15452,19856.0,,,,12932.0,16205.9,3583.4,,7670.6,8449.0,,4404.0,,,,-2520.0,753.9,-11868.6,,-7781.4,-7003.0,,,,,True,True,False,,False,False,
10005,7268,8568.0,,,,4576.0,5192.4,168.0,,4086.7,5588.0,,1300.0,,,,-2692.0,-2075.6,-7100.0,,-3181.3,-1680.0,,,,,False,False,False,,False,False,
12001,6089,6880.0,,,,5281.0,5339.8,1688.1,,4514.9,8424.0,,791.0,,,,-808.0,-749.2,-4400.9,,-1574.1,2335.0,,,,,False,True,False,,False,False,
12003,766,1056.0,,,,903.0,583.6,0.0,,582.1,,,290.0,,,,137.0,-182.4,-766.0,,-183.9,,,,,,True,True,False,,True,,
12005,6515,6640.0,,,,5103.0,4702.9,515.4,,4574.6,6460.0,,125.0,,,,-1412.0,-1812.1,-5999.6,,-1940.4,-55.0,,,,,False,False,False,,False,True,
12007,624,1072.0,,,,677.0,161.0,0.0,,566.1,,,448.0,,,,53.0,-463.0,-624.0,,-57.9,,,,,,True,False,False,,True,,
12009,12344,11928.0,,,,21849.0,12792.4,1622.2,,8199.0,0.0,,-416.0,,,,9505.0,448.4,-10721.8,,-4145.0,-12344.0,,,,,False,False,False,,False,False,
12011,54126,63336.0,,,,33077.0,66446.7,19890.3,,44313.7,18854.0,,9210.0,,,,-21049.0,12320.7,-34235.7,,-9812.3,-35272.0,,,,,False,False,False,,False,False,
12013,336,928.0,,,,504.0,757.2,0.0,,,,,592.0,,,,168.0,421.2,-336.0,,,,,,,,True,True,True,,,,
12015,3015,5176.0,,,,2917.0,5022.2,426.5,,2584.5,7943.0,,2161.0,,,,-98.0,2007.2,-2588.5,,-430.5,4928.0,,,,,True,True,False,,True,False,
12017,2907,3784.0,,,,2953.0,16323.8,455.3,,3211.0,4223.0,,877.0,,,,46.0,13416.8,-2451.7,,304.0,1316.0,,,,,True,False,False,,True,False,
12019,5056,7448.0,,,,5566.0,6431.7,860.2,,4714.6,13223.0,,2392.0,,,,510.0,1375.7,-4195.8,,-341.4,8167.0,,,,,True,True,False,,True,False,
12021,7313,10824.0,,,,7367.0,16609.5,734.3,,5624.4,11704.0,,3511.0,,,,54.0,9296.5,-6578.7,,-1688.6,4391.0,,,,,True,False,False,,True,False,
12023,1534,2904.0,,,,1841.0,1921.8,0.0,,1192.0,,,1370.0,,,,307.0,387.8,-1534.0,,-342.0,,,,,,True,True,False,,True,,
12027,850,800.0,,,,702.0,304.1,0.0,,982.6,,,-50.0,,,,-148.0,-545.9,-850.0,,132.6,,,,,,False,False,False,,False,,
12029,339,560.0,,,,501.0,373.3,0.0,,,,,221.0,,,,162.0,34.3,-339.0,,,,,,,,True,True,False,,,,
12031,25690,39112.0,,,,28364.0,22776.2,4432.1,,33420.9,60609.0,,13422.0,,,,2674.0,-2913.8,-21257.9,,7730.9,34919.0,,,,,True,True,False,,True,False,
12033,10615,13968.0,,,,10005.0,11041.8,983.4,,11971.0,0.0,,3353.0,,,,-610.0,426.8,-9631.6,,1356.0,-10615.0,,,,,True,True,False,,True,False,
12035,2052,2768.0,,,,2132.0,3982.2,491.8,,1411.4,,,716.0,,,,80.0,1930.2,-1560.2,,-640.6,,,,,,True,False,False,,True,,
12037,339,528.0,,,,351.0,3187.5,0.0,,,,,189.0,,,,12.0,2848.5,-339.0,,,,,,,,True,False,False,,,,
12039,1331,2352.0,,,,1254.0,3090.9,0.0,,930.5,,,1021.0,,,,-77.0,1759.9,-1331.0,,-400.5,,,,,,True,False,False,,True,,
12041,364,512.0,,,,390.0,221.1,0.0,,,,,148.0,,,,26.0,-142.9,-364.0,,,,,,,,True,True,False,,,,
12043,128,120.0,,,,212.0,68.9,0.0,,,,,-8.0,,,,84.0,-59.1,-128.0,,,,,,,,False,False,False,,,,
12045,516,696.0,,,,485.0,744.0,0.0,,,,,180.0,,,,-31.0,228.0,-516.0,,,,,,,,True,False,False,,,,
12047,275,640.0,,,,338.0,421.7,0.0,,,,,365.0,,,,63.0,146.7,-275.0,,,,,,,,True,True,True,,,,
12049,644,816.0,,,,549.0,583.7,52.1,,293.1,,,172.0,,,,-95.0,-60.3,-591.9,,-350.9,,,,,,True,True,False,,False,,
12051,944,1328.0,,,,815.0,477.0,141.0,,424.4,,,384.0,,,,-129.0,-467.0,-803.0,,-519.6,,,,,,True,False,False,,False,,
12053,3643,5064.0,,,,3730.0,3119.7,909.1,,2350.7,5677.0,,1421.0,,,,87.0,-523.3,-2733.9,,-1292.3,2034.0,,,,,True,True,False,,True,False,
12055,2145,2304.0,,,,2021.0,1897.9,228.3,,1061.0,,,159.0,,,,-124.0,-247.1,-1916.7,,-1084.0,,,,,,True,False,False,,False,,
12057,31669,43936.0,,,,28653.0,23160.1,9493.7,,31426.4,70884.0,,12267.0,,,,-3016.0,-8508.9,-22175.3,,-242.6,39215.0,,,,,True,True,False,,True,False,
12059,452,1152.0,,,,756.0,403.0,111.3,,,,,700.0,,,,304.0,-49.0,-340.7,,,,,,,,True,True,True,,,,
12061,3812,6184.0,,,,3318.0,9824.0,382.7,,3211.3,20850.0,,2372.0,,,,-494.0,6012.0,-3429.3,,-600.7,17038.0,,,,,True,False,False,,True,False,
12063,1165,2088.0,,,,1561.0,2478.9,0.0,,1503.1,,,923.0,,,,396.0,1313.9,-1165.0,,338.1,,,,,,True,False,False,,True,,
12065,371,696.0,,,,320.0,1535.1,0.0,,,,,325.0,,,,-51.0,1164.1,-371.0,,,,,,,,True,False,False,,,,
12067,159,176.0,,,,180.0,90.1,0.0,,,,,17.0,,,,21.0,-68.9,-159.0,,,,,,,,False,False,False,,,,
12069,8432,11832.0,,,,7901.0,9908.6,1448.0,,13550.6,23406.0,,3400.0,,,,-531.0,1476.6,-6984.0,,5118.6,14974.0,,,,,True,True,False,,False,False,
12071,16305,21904.0,,,,14157.0,13389.8,2780.6,,13457.6,34883.0,,5599.0,,,,-2148.0,-2915.2,-13524.4,,-2847.4,18578.0,,,,,True,True,False,,True,False,
12073,9085,12248.0,,,,6354.0,19766.1,2848.4,,5130.1,0.0,,3163.0,,,,-2731.0,10681.1,-6236.6,,-3954.9,-9085.0,,,,,True,False,False,,False,False,
12075,948,1144.0,,,,770.0,1072.3,64.7,,,,,196.0,,,,-178.0,124.3,-883.3,,,,,,,,True,True,False,,,,
12077,275,456.0,,,,262.0,624.2,0.0,,,,,181.0,,,,-13.0,349.2,-275.0,,,,,,,,True,False,False,,,,
