,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
29089,51,126.0,17.0,,,,,209.0,116.2,67.8,82.0,,,,,75.0,-34.0,,,,,158.0,65.2,16.8,31.0,,,,,True,,,,,False,True,True,True,,,,
29091,184,714.0,120.0,,,,,1085.0,459.2,586.2,710.5,,,,,530.0,-64.0,,,,,901.0,275.2,402.2,526.5,,,,,True,,,,,False,True,True,True,,,,
29093,23,102.0,17.0,,,,,212.0,55.1,100.2,31.0,,,,,79.0,-6.0,,,,,189.0,32.1,77.2,8.0,,,,,True,,,,,False,True,True,True,,,,
29095,3608,7974.0,5676.0,,,,,15022.0,6864.4,6431.9,5952.5,,6596.9,3225.0,,4366.0,2068.0,,,,,11414.0,3256.4,2823.9,2344.5,,2988.9,-383.0,,True,,,,,False,True,True,True,,True,True,
29097,1222,2154.0,909.0,,,,,4574.0,1114.9,1824.6,2021.0,,1600.4,,,932.0,-313.0,,,,,3352.0,-107.1,602.6,799.0,,378.4,,,True,,,,,False,True,True,True,,True,,
29099,1809,4488.0,1433.0,,,,,4199.0,3528.1,3063.8,3725.0,,4221.1,2097.0,,2679.0,-376.0,,,,,2390.0,1719.1,1254.8,1916.0,,2412.1,288.0,,True,,,,,True,True,True,True,,True,True,
29101,361,660.0,578.0,,,,,1393.0,720.3,550.6,382.0,,448.4,,,299.0,217.0,,,,,1032.0,359.3,189.6,21.0,,87.4,,,True,,,,,False,False,True,True,,True,,
29103,18,30.0,0.0,,,,,93.0,3.9,27.5,31.0,,,,,12.0,-18.0,,,,,75.0,-14.1,9.5,13.0,,,,,False,,,,,False,False,True,False,,,,
29105,197,432.0,270.0,,,,,757.0,309.9,416.0,352.0,,,,,235.0,73.0,,,,,560.0,112.9,219.0,155.0,,,,,True,,,,,False,True,True,True,,,,
29107,281,408.0,94.0,,,,,831.0,162.3,319.0,307.0,,249.3,,,127.0,-187.0,,,,,550.0,-118.7,38.0,26.0,,-31.7,,,False,,,,,False,True,True,True,,True,,
29109,227,264.0,108.0,,,,,1217.0,663.6,373.6,317.0,,,,,37.0,-119.0,,,,,990.0,436.6,146.6,90.0,,,,,False,,,,,False,False,False,False,,,,
29111,32,150.0,7.0,,,,,186.0,32.5,114.4,115.0,,,,,118.0,-25.0,,,,,154.0,0.5,82.4,83.0,,,,,True,,,,,False,True,True,True,,,,
29113,411,744.0,453.0,,,,,928.0,605.7,660.6,427.0,,834.9,,,333.0,42.0,,,,,517.0,194.7,249.6,16.0,,423.9,,,True,,,,,False,True,True,True,,False,,
29115,60,180.0,255.0,,,,,283.0,2676.7,104.2,160.0,,,,,120.0,195.0,,,,,223.0,2616.7,44.2,100.0,,,,,False,,,,,False,False,True,True,,,,
29117,150,378.0,407.0,,,,,438.0,442.6,272.5,352.0,,,,,228.0,257.0,,,,,288.0,292.6,122.5,202.0,,,,,False,,,,,False,False,True,True,,,,
29119,110,402.0,477.0,,,,,1090.0,179.0,323.8,347.0,,,,,292.0,367.0,,,,,980.0,69.0,213.8,237.0,,,,,False,,,,,False,True,True,True,,,,
29121,157,294.0,262.0,,,,,341.0,354.3,183.0,251.0,,,,,137.0,105.0,,,,,184.0,197.3,26.0,94.0,,,,,True,,,,,False,False,True,True,,,,
29123,58,126.0,20.0,,,,,268.0,32.1,127.1,49.0,,,,,68.0,-38.0,,,,,210.0,-25.9,69.1,-9.0,,,,,True,,,,,False,True,False,True,,,,
29125,35,108.0,8.0,,,,,157.0,15.9,53.5,62.5,,,,,73.0,-27.0,,,,,122.0,-19.1,18.5,27.5,,,,,True,,,,,False,True,True,True,,,,
29127,143,348.0,119.0,,,,,590.0,127.7,309.7,232.0,,,,,205.0,-24.0,,,,,447.0,-15.3,166.7,89.0,,,,,True,,,,,False,True,True,True,,,,
29129,25,54.0,2.0,,,,,92.0,60.6,27.2,42.0,,,,,29.0,-23.0,,,,,67.0,35.6,2.2,17.0,,,,,True,,,,,False,False,True,True,,,,
29131,104,396.0,331.0,,,,,483.0,257.9,317.4,176.0,,,,,292.0,227.0,,,,,379.0,153.9,213.4,72.0,,,,,True,,,,,False,True,True,True,,,,
29133,92,72.0,12.0,,,,,354.0,19.6,68.3,32.0,,,,,-20.0,-80.0,,,,,262.0,-72.4,-23.7,-60.0,,,,,False,,,,,False,False,False,False,,,,
29135,69,264.0,167.0,,,,,346.0,119.0,157.6,100.0,,,,,195.0,98.0,,,,,277.0,50.0,88.6,31.0,,,,,True,,,,,False,True,True,True,,,,
29137,35,72.0,18.0,,,,,153.0,28.2,67.7,19.0,,,,,37.0,-17.0,,,,,118.0,-6.8,32.7,-16.0,,,,,True,,,,,False,True,True,True,,,,
29139,25,90.0,16.0,,,,,155.0,20.9,87.3,43.0,,,,,65.0,-9.0,,,,,130.0,-4.1,62.3,18.0,,,,,True,,,,,False,True,True,True,,,,
29141,59,246.0,290.0,,,,,344.0,181.2,204.1,165.0,,,,,187.0,231.0,,,,,285.0,122.2,145.1,106.0,,,,,False,,,,,False,True,True,True,,,,
29143,72,138.0,5.0,,,,,461.0,119.1,162.9,64.0,,,,,66.0,-67.0,,,,,389.0,47.1,90.9,-8.0,,,,,False,,,,,False,True,False,True,,,,
29145,293,666.0,153.0,,,,,2568.0,413.5,604.1,538.0,,435.8,,,373.0,-140.0,,,,,2275.0,120.5,311.1,245.0,,142.8,,,True,,,,,False,True,True,True,,True,,
29147,102,210.0,76.0,,,,,652.0,3824.0,223.7,263.0,,,,,108.0,-26.0,,,,,550.0,3722.0,121.7,161.0,,,,,True,,,,,False,False,False,False,,,,
29149,46,150.0,38.0,,,,,334.0,617.6,107.9,137.0,,,,,104.0,-8.0,,,,,288.0,571.6,61.9,91.0,,,,,True,,,,,False,False,True,True,,,,
29151,102,252.0,128.0,,,,,281.0,124.8,178.4,174.0,,,,,150.0,26.0,,,,,179.0,22.8,76.4,72.0,,,,,True,,,,,False,True,True,True,,,,
29153,70,372.0,620.0,,,,,222.0,442.0,221.7,438.0,,,,,302.0,550.0,,,,,152.0,372.0,151.7,368.0,,,,,False,,,,,True,False,True,False,,,,
29155,68,126.0,61.0,,,,,584.0,154.8,124.9,83.0,,,,,58.0,-7.0,,,,,516.0,86.8,56.9,15.0,,,,,True,,,,,False,False,True,True,,,,
29157,97,180.0,45.0,,,,,483.0,122.0,183.9,102.5,,,,,83.0,-52.0,,,,,386.0,25.0,86.9,5.5,,,,,True,,,,,False,True,False,True,,,,
29159,332,870.0,2728.0,,,,,1222.0,477.7,682.8,662.0,,623.8,,,538.0,2396.0,,,,,890.0,145.7,350.8,330.0,,291.8,,,False,,,,,False,True,True,True,,True,,
29161,244,780.0,1232.0,,,,,751.0,144.5,501.5,508.0,,,,,536.0,988.0,,,,,507.0,-99.5,257.5,264.0,,,,,False,,,,,True,True,True,True,,,,
29163,95,342.0,276.0,,,,,289.0,155.0,213.4,214.0,,,,,247.0,181.0,,,,,194.0,60.0,118.4,119.0,,,,,True,,,,,True,True,True,True,,,,
29165,344,858.0,576.0,,,,,2353.0,396.1,857.4,612.0,,960.2,,,514.0,232.0,,,,,2009.0,52.1,513.4,268.0,,616.2,,,True,,,,,False,True,True,True,,False,,
29167,151,378.0,119.0,,,,,588.0,430.1,434.9,240.0,,,,,227.0,-32.0,,,,,437.0,279.1,283.9,89.0,,,,,True,,,,,False,False,False,True,,,,
29169,150,420.0,98.0,,,,,888.0,2796.0,538.1,191.0,,889.0,,,270.0,-52.0,,,,,738.0,2646.0,388.1,41.0,,739.0,,,True,,,,,False,False,False,True,,False,,
29171,19,18.0,0.0,,,,,112.0,4.9,13.6,1.0,,,,,-1.0,-19.0,,,,,93.0,-14.1,-5.4,-18.0,,,,,False,,,,,False,False,False,False,,,,
29173,45,54.0,21.0,,,,,186.0,36.0,63.6,7.0,,,,,9.0,-24.0,,,,,141.0,-9.0,18.6,-38.0,,,,,False,,,,,False,True,False,False,,,,
29175,72,408.0,663.0,,,,,528.0,246.3,233.8,325.0,,,,,336.0,591.0,,,,,456.0,174.3,161.8,253.0,,,,,False,,,,,False,True,True,True,,,,
29177,217,360.0,81.0,,,,,628.0,225.7,266.6,270.0,,,,,143.0,-136.0,,,,,411.0,8.7,49.6,53.0,,,,,True,,,,,False,True,True,True,,,,
29179,12,72.0,5.0,,,,,145.0,168.0,27.0,41.0,,,,,60.0,-7.0,,,,,133.0,156.0,15.0,29.0,,,,,True,,,,,False,False,True,True,,,,
29181,109,210.0,373.0,,,,,329.0,105.2,122.9,166.0,,,,,101.0,264.0,,,,,220.0,-3.8,13.9,57.0,,,,,False,,,,,False,True,True,True,,,,
29183,2815,6546.0,2416.0,,,,,6973.0,5059.0,5472.5,4910.0,,5109.6,3004.0,,3731.0,-399.0,,,,,4158.0,2244.0,2657.5,2095.0,,2294.6,189.0,,True,,,,,False,True,True,True,,True,True,
29185,77,114.0,27.0,,,,,218.0,28.6,67.7,67.0,,,,,37.0,-50.0,,,,,141.0,-48.4,-9.3,-10.0,,,,,False,,,,,False,False,True,True,,,,
29186,102,180.0,38.0,,,,,418.0,73.8,183.2,64.0,,,,,78.0,-64.0,,,,,316.0,-28.2,81.2,-38.0,,,,,True,,,,,False,True,False,True,,,,
29187,450,1032.0,211.0,,,,,1416.0,599.2,1098.5,488.0,,860.1,,,582.0,-239.0,,,,,966.0,149.2,648.5,38.0,,410.1,,,True,,,,,False,True,False,True,,True,,
29189,10270,19674.0,11099.0,,,,,15895.0,13487.8,18453.3,16979.5,,12916.2,12799.0,,9404.0,829.0,,,,,5625.0,3217.8,8183.3,6709.5,,2646.2,2529.0,,True,,,,,True,True,True,True,,True,True,
29195,193,456.0,318.0,,,,,646.0,310.3,294.4,357.5,,225.3,,,263.0,125.0,,,,,453.0,117.3,101.4,164.5,,32.3,,,True,,,,,False,True,True,True,,True,,
29197,32,54.0,0.0,,,,,122.0,107.3,49.2,31.0,,,,,22.0,-32.0,,,,,90.0,75.3,17.2,-1.0,,,,,False,,,,,False,False,True,True,,,,
29199,29,6.0,0.0,,,,,118.0,0.4,17.0,30.0,,,,,-23.0,-29.0,,,,,89.0,-28.6,-12.0,1.0,,,,,False,,,,,False,False,True,True,,,,
29201,252,534.0,225.0,,,,,1103.0,540.0,341.8,387.0,,461.8,,,282.0,-27.0,,,,,851.0,288.0,89.8,135.0,,209.8,,,True,,,,,False,False,True,True,,True,,
29203,32,102.0,15.0,,,,,162.0,701.8,64.3,83.0,,,,,70.0,-17.0,,,,,130.0,669.8,32.3,51.0,,,,,True,,,,,False,False,True,True,,,,
29205,29,54.0,8.0,,,,,113.0,34.3,58.1,35.0,,,,,25.0,-21.0,,,,,84.0,5.3,29.1,6.0,,,,,True,,,,,False,True,False,True,,,,
29207,162,318.0,581.0,,,,,893.0,248.9,217.5,282.5,,274.7,,,156.0,419.0,,,,,731.0,86.9,55.5,120.5,,112.7,,,False,,,,,False,True,True,True,,True,,
29209,201,498.0,432.0,,,,,748.0,283.3,467.3,375.0,,,,,297.0,231.0,,,,,547.0,82.3,266.3,174.0,,,,,True,,,,,False,True,True,True,,,,
29211,31,126.0,34.0,,,,,193.0,157.2,103.0,99.0,,,,,95.0,3.0,,,,,162.0,126.2,72.0,68.0,,,,,True,,,,,False,False,True,True,,,,
29213,396,996.0,1097.0,,,,,1447.0,835.4,697.3,882.0,,414.1,,,600.0,701.0,,,,,1051.0,439.4,301.3,486.0,,18.1,,,False,,,,,False,True,True,True,,True,,
29215,79,228.0,41.0,,,,,522.0,108.7,268.8,181.0,,,,,149.0,-38.0,,,,,443.0,29.7,189.8,102.0,,,,,True,,,,,False,True,False,True,,,,
29217,124,354.0,78.0,,,,,652.0,65.2,284.5,247.0,,,,,230.0,-46.0,,,,,528.0,-58.8,160.5,123.0,,,,,True,,,,,False,True,True,True,,,,
29219,238,432.0,135.0,,,,,527.0,318.1,392.8,384.5,,,,,194.0,-103.0,,,,,289.0,80.1,154.8,146.5,,,,,True,,,,,False,True,True,True,,,,
29221,146,438.0,42.0,,,,,531.0,360.9,350.0,383.5,,,,,292.0,-104.0,,,,,385.0,214.9,204.0,237.5,,,,,True,,,,,False,True,True,True,,,,
29223,75,204.0,92.0,,,,,307.0,154.3,160.2,113.0,,,,,129.0,17.0,,,,,232.0,79.3,85.2,38.0,,,,,True,,,,,False,True,True,True,,,,
29225,219,750.0,520.0,,,,,777.0,606.8,545.7,568.0,,423.9,,,531.0,301.0,,,,,558.0,387.8,326.7,349.0,,204.9,,,True,,,,,False,True,True,True,,True,,
29227,11,30.0,0.0,,,,,98.0,9.2,12.2,9.0,,,,,19.0,-11.0,,,,,87.0,-1.8,1.2,-2.0,,,,,True,,,,,False,True,True,True,,,,
29229,111,366.0,144.0,,,,,407.0,148.2,285.0,385.0,,,,,255.0,33.0,,,,,296.0,37.2,174.0,274.0,,,,,True,,,,,False,True,True,False,,,,
29510,2102,156.0,53.0,,,,,4292.0,72.8,2174.2,6.0,,3166.2,25.0,,-1946.0,-2049.0,,,,,2190.0,-2029.2,72.2,-2096.0,,1064.2,-2077.0,,False,,,,,False,False,True,False,,True,False,
30001,36,96.0,0.0,,,,,138.0,512.2,86.1,94.0,,,,,60.0,-36.0,,,,,102.0,476.2,50.1,58.0,,,,,True,,,,,False,False,True,True,,,,
30003,121,330.0,72.0,,,,,239.0,3372.3,212.0,140.0,,,,,209.0,-49.0,,,,,118.0,3251.3,91.0,19.0,,,,,True,,,,,True,False,True,True,,,,
30005,81,12.0,0.0,,,,,32.0,241.4,32.2,58.0,,,,,-69.0,-81.0,,,,,-49.0,160.4,-48.8,-23.0,,,,,False,,,,,True,False,True,True,,,,
30007,74,72.0,13.0,,,,,121.0,306.3,52.2,31.0,,,,,-2.0,-61.0,,,,,47.0,232.3,-21.8,-43.0,,,,,False,,,,,False,False,False,False,,,,
30009,90,168.0,217.0,,,,,210.0,503.4,82.6,118.5,,,,,78.0,127.0,,,,,120.0,413.4,-7.4,28.5,,,,,False,,,,,False,False,True,True,,,,
30011,6,0.0,0.0,,,,,87.0,398.4,4.4,24.0,,,,,-6.0,-6.0,,,,,81.0,392.4,-1.6,18.0,,,,,False,,,,,False,False,True,False,,,,
30013,582,1536.0,2721.0,,,,,2592.0,2612.4,750.3,1008.5,,819.3,,,954.0,2139.0,,,,,2010.0,2030.4,168.3,426.5,,237.3,,,False,,,,,False,False,True,True,,True,,
30015,67,108.0,,,,,,37.0,288.6,62.4,83.0,,,,,41.0,,,,,,-30.0,221.6,-4.6,16.0,,,,,,,,,,True,False,True,True,,,,
30017,55,288.0,,,,,,224.0,173.6,147.8,155.0,,,,,233.0,,,,,,169.0,118.6,92.8,100.0,,,,,,,,,,True,True,True,True,,,,
30019,29,102.0,,,,,,47.0,592.2,34.7,38.0,,,,,73.0,,,,,,18.0,563.2,5.7,9.0,,,,,,,,,,True,False,True,True,,,,
30021,83,78.0,70.0,,,,,152.0,150.5,48.4,79.0,,,,,-5.0,-13.0,,,,,69.0,67.5,-34.6,-4.0,,,,,False,,,,,False,False,False,True,,,,
30023,137,120.0,8.0,,,,,137.0,240.0,72.0,78.0,,,,,-17.0,-129.0,,,,,0.0,103.0,-65.0,-59.0,,,,,False,,,,,True,False,False,False,,,,
30025,7,0.0,0.0,,,,,80.0,13.7,2.5,11.0,,,,,-7.0,-7.0,,,,,73.0,6.7,-4.5,4.0,,,,,False,,,,,False,True,True,True,,,,
30027,100,222.0,,,,,,109.0,1258.9,108.8,178.0,,,,,122.0,,,,,,9.0,1158.9,8.8,78.0,,,,,,,,,,True,False,True,True,,,,
30029,1464,1512.0,1453.0,,,,,2185.0,1512.7,1089.0,1801.5,,893.5,,,48.0,-11.0,,,,,721.0,48.7,-375.0,337.5,,-570.5,,,True,,,,,False,False,False,False,,False,,
30031,1623,3576.0,5736.0,,,,,2033.0,5387.0,1890.2,3087.0,,2397.0,,,1953.0,4113.0,,,,,410.0,3764.0,267.2,1464.0,,774.0,,,False,,,,,True,False,True,True,,True,,
30033,2,6.0,0.0,,,,,32.0,2.0,3.5,6.0,,,,,4.0,-2.0,,,,,30.0,-0.0,1.5,4.0,,,,,True,,,,,False,True,True,False,,,,
30035,138,114.0,23.0,,,,,190.0,99.3,143.0,46.0,,,,,-24.0,-115.0,,,,,52.0,-38.7,5.0,-92.0,,,,,False,,,,,False,False,True,False,,,,
30037,3,12.0,0.0,,,,,17.0,36.3,7.1,18.0,,,,,9.0,-3.0,,,,,14.0,33.3,4.1,15.0,,,,,True,,,,,False,False,True,False,,,,
30039,12,18.0,0.0,,,,,69.0,120.3,24.1,36.0,,,,,6.0,-12.0,,,,,57.0,108.3,12.1,24.0,,,,,False,,,,,False,False,False,False,,,,
30041,128,270.0,94.0,,,,,369.0,550.0,140.8,133.5,,,,,142.0,-34.0,,,,,241.0,422.0,12.8,5.5,,,,,True,,,,,False,False,True,True,,,,
30043,122,186.0,47.0,,,,,200.0,329.1,128.2,155.5,,,,,64.0,-75.0,,,,,78.0,207.1,6.2,33.5,,,,,False,,,,,False,False,True,True,,,,
30045,5,6.0,0.0,,,,,23.0,115.2,4.9,11.0,,,,,1.0,-5.0,,,,,18.0,110.2,-0.1,6.0,,,,,False,,,,,False,False,True,False,,,,
30047,192,816.0,1994.0,,,,,456.0,1590.1,395.9,370.0,,,,,624.0,1802.0,,,,,264.0,1398.1,203.9,178.0,,,,,False,,,,,True,False,True,True,,,,
30049,824,1398.0,982.0,,,,,1547.0,1581.4,984.6,974.0,,1132.4,,,574.0,158.0,,,,,723.0,757.4,160.6,150.0,,308.4,,,True,,,,,False,False,True,True,,True,,
30051,15,12.0,0.0,,,,,46.0,0.6,2.2,6.0,,,,,-3.0,-15.0,,,,,31.0,-14.4,-12.8,-9.0,,,,,False,,,,,False,False,False,False,,,,
30053,212,498.0,509.0,,,,,476.0,576.9,300.7,441.0,,,,,286.0,297.0,,,,,264.0,364.9,88.7,229.0,,,,,False,,,,,True,False,True,True,,,,
30055,29,12.0,0.0,,,,,76.0,37.6,8.1,29.0,,,,,-17.0,-29.0,,,,,47.0,8.6,-20.9,0.0,,,,,False,,,,,False,True,False,True,,,,
30057,98,282.0,,,,,,161.0,795.3,136.5,486.5,,,,,184.0,,,,,,63.0,697.3,38.5,388.5,,,,,,,,,,True,False,True,False,,,,
30059,11,0.0,0.0,,,,,38.0,14.3,0.8,6.0,,,,,-11.0,-11.0,,,,,27.0,3.3,-10.2,-5.0,,,,,False,,,,,False,True,True,True,,,,
30061,28,54.0,0.0,,,,,57.0,28.9,31.2,11.0,,,,,26.0,-28.0,,,,,29.0,0.9,3.2,-17.0,,,,,False,,,,,False,True,True,True,,,,
30063,1000,1980.0,2430.0,,,,,2259.0,6399.9,1367.2,1758.0,,704.2,,,980.0,1430.0,,,,,1259.0,5399.9,367.2,758.0,,-295.8,,,False,,,,,False,False,True,True,,True,,
30065,27,48.0,7.0,,,,,92.0,1042.5,19.1,29.0,,,,,21.0,-20.0,,,,,65.0,1015.5,-7.9,2.0,,,,,True,,,,,False,False,True,True,,,,
30067,150,348.0,636.0,,,,,268.0,512.5,163.7,133.0,,,,,198.0,486.0,,,,,118.0,362.5,13.7,-17.0,,,,,False,,,,,True,False,True,True,,,,
30069,1,0.0,0.0,,,,,6.0,52.8,0.9,0.0,,,,,-1.0,-1.0,,,,,5.0,51.8,-0.1,-1.0,,,,,False,,,,,False,False,True,False,,,,
30071,52,24.0,0.0,,,,,45.0,28.0,21.4,0.0,,,,,-28.0,-52.0,,,,,-7.0,-24.0,-30.6,-52.0,,,,,False,,,,,True,True,False,False,,,,
30073,49,78.0,1.0,,,,,63.0,67.1,27.1,40.0,,,,,29.0,-48.0,,,,,14.0,18.1,-21.9,-9.0,,,,,False,,,,,True,True,True,True,,,,
30075,5,6.0,0.0,,,,,53.0,4.4,6.6,17.0,,,,,1.0,-5.0,,,,,48.0,-0.6,1.6,12.0,,,,,False,,,,,False,True,False,False,,,,
30077,58,102.0,0.0,,,,,96.0,1069.7,29.0,67.0,,,,,44.0,-58.0,,,,,38.0,1011.7,-29.0,9.0,,,,,False,,,,,True,False,True,True,,,,
30079,3,0.0,0.0,,,,,24.0,285.4,0.5,6.0,,,,,-3.0,-3.0,,,,,21.0,282.4,-2.5,3.0,,,,,False,,,,,False,False,True,False,,,,
30081,323,390.0,149.0,,,,,509.0,705.2,272.5,254.0,,,,,67.0,-174.0,,,,,186.0,382.2,-50.5,-69.0,,,,,False,,,,,False,False,True,False,,,,
30083,116,138.0,24.0,,,,,315.0,76.2,78.2,112.0,,,,,22.0,-92.0,,,,,199.0,-39.8,-37.8,-4.0,,,,,False,,,,,False,False,False,True,,,,
30085,154,72.0,6.0,,,,,189.0,12.1,87.7,32.0,,,,,-82.0,-148.0,,,,,35.0,-141.9,-66.3,-122.0,,,,,False,,,,,True,False,True,False,,,,
30087,94,108.0,14.0,,,,,120.0,1048.4,88.0,33.0,,,,,14.0,-80.0,,,,,26.0,954.4,-6.0,-61.0,,,,,False,,,,,False,False,True,False,,,,
30089,55,114.0,,,,,,146.0,250.1,125.2,4.0,,,,,59.0,,,,,,91.0,195.1,70.2,-51.0,,,,,,,,,,False,False,False,True,,,,
30091,13,36.0,,,,,,30.0,13.8,21.0,47.0,,,,,23.0,,,,,,17.0,0.8,8.0,34.0,,,,,,,,,,True,True,True,False,,,,
30093,477,198.0,81.0,,,,,709.0,445.5,287.8,86.5,,946.0,,,-279.0,-396.0,,,,,232.0,-31.5,-189.2,-390.5,,469.0,,,False,,,,,True,True,True,False,,False,,
30095,96,96.0,13.0,,,,,117.0,522.2,75.2,81.0,,,,,0.0,-83.0,,,,,21.0,426.2,-20.8,-15.0,,,,,False,,,,,False,False,False,False,,,,
30097,40,18.0,0.0,,,,,32.0,52.8,16.5,41.0,,,,,-22.0,-40.0,,,,,-8.0,12.8,-23.5,1.0,,,,,False,,,,,True,True,False,True,,,,
30099,82,102.0,,,,,,51.0,42.4,39.4,47.0,,,,,20.0,,,,,,-31.0,-39.6,-42.6,-35.0,,,,,,,,,,False,False,False,False,,,,
30101,22,18.0,0.0,,,,,44.0,23.9,24.2,45.0,,,,,-4.0,-22.0,,,,,22.0,1.9,2.2,23.0,,,,,False,,,,,False,True,True,False,,,,
30103,8,6.0,0.0,,,,,29.0,189.2,3.2,14.0,,,,,-2.0,-8.0,,,,,21.0,181.2,-4.8,6.0,,,,,False,,,,,False,False,False,False,,,,
30105,119,132.0,0.0,,,,,370.0,1908.9,87.9,38.0,,,,,13.0,-119.0,,,,,251.0,1789.9,-31.1,-81.0,,,,,False,,,,,False,False,False,False,,,,
30107,21,18.0,0.0,,,,,28.0,75.8,14.0,37.0,,,,,-3.0,-21.0,,,,,7.0,54.8,-7.0,16.0,,,,,False,,,,,False,False,False,False,,,,
30109,5,0.0,0.0,,,,,71.0,0.0,1.0,12.0,,,,,-5.0,-5.0,,,,,66.0,-5.0,-4.0,7.0,,,,,False,,,,,False,False,True,False,,,,
30111,1505,1788.0,1395.0,,,,,4216.0,2994.6,1498.3,1095.0,,884.7,1057.0,,283.0,-110.0,,,,,2711.0,1489.6,-6.7,-410.0,,-620.3,-448.0,,True,,,,,False,False,True,False,,False,False,
31001,226,444.0,309.0,,,,,681.0,318.6,583.1,517.5,,358.7,,,218.0,83.0,,,,,455.0,92.6,357.1,291.5,,132.7,,,True,,,,,False,True,False,False,,True,,
31003,26,60.0,4.0,,,,,99.0,19.3,75.5,16.0,,,,,34.0,-22.0,,,,,73.0,-6.7,49.5,-10.0,,,,,True,,,,,False,True,False,True,,,,
31005,4,0.0,0.0,,,,,12.0,0.3,1.0,0.0,,,,,-4.0,-4.0,,,,,8.0,-3.7,-3.0,-4.0,,,,,False,,,,,False,True,True,False,,,,
31007,5,0.0,0.0,,,,,21.0,3.1,1.6,6.0,,,,,-5.0,-5.0,,,,,16.0,-1.9,-3.4,1.0,,,,,False,,,,,False,True,True,True,,,,
31009,1,0.0,0.0,,,,,12.0,14.3,9.8,6.0,,,,,-1.0,-1.0,,,,,11.0,13.3,8.8,5.0,,,,,False,,,,,False,False,False,False,,,,
31011,49,60.0,8.0,,,,,80.0,46.6,83.5,64.0,,,,,11.0,-41.0,,,,,31.0,-2.4,34.5,15.0,,,,,False,,,,,False,True,False,False,,,,
31013,80,90.0,6.0,,,,,120.0,76.3,64.2,71.0,,,,,10.0,-74.0,,,,,40.0,-3.7,-15.8,-9.0,,,,,False,,,,,False,True,False,True,,,,
31015,11,18.0,0.0,,,,,56.0,3.2,6.1,18.0,,,,,7.0,-11.0,,,,,45.0,-7.8,-4.9,7.0,,,,,False,,,,,False,False,True,False,,,,
31017,5,6.0,0.0,,,,,57.0,0.9,10.8,23.0,,,,,1.0,-5.0,,,,,52.0,-4.1,5.8,18.0,,,,,False,,,,,False,False,False,False,,,,
31019,522,606.0,657.0,,,,,930.0,411.4,742.7,1285.0,,618.0,,,84.0,135.0,,,,,408.0,-110.6,220.7,763.0,,96.0,,,False,,,,,False,False,False,False,,False,,
31021,79,66.0,0.0,,,,,109.0,52.1,52.2,85.0,,,,,-13.0,-79.0,,,,,30.0,-26.9,-26.8,6.0,,,,,False,,,,,False,False,False,True,,,,
31023,57,114.0,0.0,,,,,193.0,114.0,99.1,74.0,,,,,57.0,-57.0,,,,,136.0,57.0,42.1,17.0,,,,,False,,,,,False,False,True,True,,,,
31025,352,480.0,157.0,,,,,502.0,106.5,436.3,416.0,,,,,128.0,-195.0,,,,,150.0,-245.5,84.3,64.0,,,,,False,,,,,False,False,True,True,,,,
31027,154,102.0,6.0,,,,,106.0,2252.5,74.3,49.0,,,,,-52.0,-148.0,,,,,-48.0,2098.5,-79.7,-105.0,,,,,False,,,,,True,False,False,False,,,,
31029,39,84.0,10.0,,,,,62.0,30.6,37.6,74.0,,,,,45.0,-29.0,,,,,23.0,-8.4,-1.4,35.0,,,,,True,,,,,True,True,True,True,,,,
31031,13,0.0,0.0,,,,,72.0,30.2,15.3,36.0,,,,,-13.0,-13.0,,,,,59.0,17.2,2.3,23.0,,,,,False,,,,,False,False,True,False,,,,
31033,94,66.0,14.0,,,,,142.0,17.7,93.3,25.0,,,,,-28.0,-80.0,,,,,48.0,-76.3,-0.7,-69.0,,,,,False,,,,,False,False,True,False,,,,
31035,55,90.0,14.0,,,,,108.0,34.5,69.2,18.0,,,,,35.0,-41.0,,,,,53.0,-20.5,14.2,-37.0,,,,,False,,,,,False,True,True,False,,,,
31037,59,132.0,15.0,,,,,262.0,36.8,226.6,83.0,,,,,73.0,-44.0,,,,,203.0,-22.2,167.6,24.0,,,,,True,,,,,False,True,False,True,,,,
