,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
08063,14,24.0,,21.5,,14.0,66.0,1.0,,,,11.7,,25.0,,,15.0,1.6,,16.5,,,2.0,9.6,,,,15.0,21.0,12.0,,,,,,,,,19.2,20.8,10.0,,7.5,,0.0,52.0,-13.0,,,,-2.3,,11.0,,,1.0,-12.4,,2.5,,,-12.0,-4.4,,,,1.0,7.0,-2.0,,,,,,,,,5.2,6.8,,True,,True,False,False,,,,True,,False,,,True,False,,True,,,False,True,,,,True,True,True,,,,,,,,,True,True
08065,39,52.0,,54.0,,49.0,180.0,59.0,,,,19.7,,48.3,,,28.0,351.2,,61.5,,,33.5,49.2,,,,91.0,49.0,41.0,,,,,,,,,44.9,58.0,13.0,,15.0,,10.0,141.0,20.0,,,,-19.3,,9.3,,,-11.0,312.2,,22.5,,,-5.5,10.2,,,,52.0,10.0,2.0,,,,,,,,,5.9,19.0,,False,,True,False,False,,,,False,,True,,,True,False,,False,,,True,True,,,,False,True,True,,,,,,,,,True,False
08067,118,162.0,,151.9,,120.0,319.0,113.0,,,,73.3,,176.6,,,149.0,50.8,,140.5,40.5,,105.0,112.7,,,,181.0,139.0,128.9,,,,,,,,,156.7,170.7,44.0,,33.9,,2.0,201.0,-5.0,,,,-44.7,,58.6,,,31.0,-67.2,,22.5,-77.5,,-13.0,-5.3,,,,63.0,21.0,10.9,,,,,,,,,38.7,52.7,,True,,True,False,True,,,,False,,False,,,True,False,,True,False,,True,True,,,,False,True,True,,,,,,,,,True,False
08069,1038,890.0,,903.0,,747.0,1274.0,777.0,,,,459.1,,958.8,,771.6,989.0,498.4,,1016.1,407.0,,663.5,753.4,,,,865.0,953.0,1109.9,,,,,,640.0,,,736.8,702.6,-148.0,,-135.0,,-291.0,236.0,-261.0,,,,-578.9,,-79.2,,-266.4,-49.0,-539.6,,-21.9,-631.0,,-374.5,-284.6,,,,-173.0,-85.0,71.9,,,,,,-398.0,,,-301.2,-335.4,,True,,False,False,False,,,,False,,True,,False,True,False,,True,False,,False,False,,,,False,True,True,,,,,,False,,,False,False
08071,33,58.0,,54.0,,42.0,143.0,,,,,28.2,,44.0,,,51.0,14.0,,30.8,,,26.0,34.7,,,,58.0,53.0,38.4,,,,,,,,,54.0,86.8,25.0,,21.0,,9.0,110.0,,,,,-4.8,,11.0,,,18.0,-19.0,,-2.2,,,-7.0,1.7,,,,25.0,20.0,5.4,,,,,,,,,21.0,53.8,,True,,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,False
08073,27,10.0,,0.0,,18.0,144.0,0.0,,,,27.7,,12.3,,,12.0,20.4,,67.2,,,72.0,15.7,,,,,22.0,7.8,,,,,,,,,17.4,118.1,-17.0,,-27.0,,-9.0,117.0,-27.0,,,,0.7,,-14.7,,,-15.0,-6.6,,40.2,,,45.0,-11.3,,,,,-5.0,-19.2,,,,,,,,,-9.6,91.1,,False,,True,False,False,,,,True,,True,,,True,True,,False,,,False,True,,,,,True,False,,,,,,,,,True,False
08075,26,66.0,,62.5,,45.0,185.0,22.0,,,,59.3,,35.3,,,45.0,9.4,,133.7,,,23.0,42.8,,,,45.0,82.0,58.0,,,,,,,,,34.0,83.5,40.0,,36.5,,19.0,159.0,-4.0,,,,33.3,,9.3,,,19.0,-16.6,,107.7,,,-3.0,16.8,,,,19.0,56.0,32.0,,,,,,,,,8.0,57.5,,True,,True,False,True,,,,True,,True,,,True,True,,False,,,True,True,,,,True,False,True,,,,,,,,,True,False
08077,399,596.0,,551.4,,456.0,1016.0,439.0,,,,338.0,,451.2,,,489.0,409.3,,737.2,167.5,,435.0,447.2,,,,655.0,640.0,568.5,,,,,,398.0,,,413.4,730.3,197.0,,152.4,,57.0,617.0,40.0,,,,-61.0,,52.2,,,90.0,10.3,,338.2,-231.5,,36.0,48.2,,,,256.0,241.0,169.5,,,,,,-1.0,,,14.4,331.3,,True,,True,False,True,,,,True,,True,,,True,True,,False,False,,True,True,,,,False,False,True,,,,,,True,,,True,False
08079,1,0.0,,0.5,,0.0,23.0,0.0,,,,1.5,,1.0,,,0.0,0.6,,2.8,,,4.0,0.1,,,,0.0,1.0,7.1,,,,,,,,,1.7,,-1.0,,-0.5,,-1.0,22.0,-1.0,,,,0.5,,0.0,,,-1.0,-0.4,,1.8,,,3.0,-0.9,,,,-1.0,0.0,6.1,,,,,,,,,0.7,,,True,,False,False,False,,,,True,,True,,,False,True,,False,,,False,True,,,,False,True,False,,,,,,,,,True,
08081,20,28.0,,29.3,,23.0,88.0,14.0,,,,13.9,,46.2,,,55.0,12.9,,24.2,,,10.0,15.3,,,,32.0,41.0,23.8,,,,,,,,,32.0,30.1,8.0,,9.3,,3.0,68.0,-6.0,,,,-6.1,,26.2,,,35.0,-7.1,,4.2,,,-10.0,-4.7,,,,12.0,21.0,3.8,,,,,,,,,12.0,10.1,,False,,True,False,True,,,,True,,False,,,False,True,,True,,,False,True,,,,False,False,True,,,,,,,,,False,False
08083,41,38.0,,37.6,,37.0,141.0,46.0,,,,42.3,,49.6,,,91.0,18.4,,74.9,,,9.0,29.5,,,,43.0,67.0,55.9,,,,,,,,,21.5,74.9,-3.0,,-3.4,,-4.0,100.0,5.0,,,,1.3,,8.6,,,50.0,-22.6,,33.9,,,-32.0,-11.5,,,,2.0,26.0,14.9,,,,,,,,,-19.5,33.9,,False,,False,False,False,,,,True,,False,,,False,False,,False,,,False,False,,,,True,False,False,,,,,,,,,False,False
08085,99,122.0,,123.4,,91.0,271.0,71.0,,,,87.1,,119.0,,,125.0,31.5,,156.4,29.5,,42.0,90.1,,,,104.0,155.0,93.1,,,,,,,,,107.2,187.1,23.0,,24.4,,-8.0,172.0,-28.0,,,,-11.9,,20.0,,,26.0,-67.5,,57.4,-69.5,,-57.0,-8.9,,,,5.0,56.0,-5.9,,,,,,,,,8.2,88.1,,False,,True,False,False,,,,True,,True,,,False,False,,False,False,,False,True,,,,True,False,True,,,,,,,,,True,False
08087,20,36.0,,34.5,,34.0,135.0,25.0,,,,52.1,,36.7,,,68.0,18.9,,71.2,,,13.0,22.3,,,,30.0,68.0,69.5,,,,,,,,,15.5,51.9,16.0,,14.5,,14.0,115.0,5.0,,,,32.1,,16.7,,,48.0,-1.1,,51.2,,,-7.0,2.3,,,,10.0,48.0,49.5,,,,,,,,,-4.5,31.9,,True,,True,False,True,,,,False,,False,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
08089,45,38.0,,34.8,,34.0,164.0,0.0,,,,32.5,,44.0,,,66.0,1.4,,50.6,,,4.0,18.5,,,,23.0,55.0,39.8,,,,,,,,,19.9,43.6,-7.0,,-10.2,,-11.0,119.0,-45.0,,,,-12.5,,-1.0,,,21.0,-43.6,,5.6,,,-41.0,-26.5,,,,-22.0,10.0,-5.2,,,,,,,,,-25.1,-1.4,,False,,False,False,False,,,,False,,True,,,False,False,,True,,,False,False,,,,False,False,True,,,,,,,,,False,True
08091,20,30.0,,30.5,,18.0,82.0,0.0,,,,8.6,,31.0,,,10.0,18.6,,18.6,,,17.0,20.3,,,,26.0,26.0,21.8,,,,,,,,,30.9,40.2,10.0,,10.5,,-2.0,62.0,-20.0,,,,-11.4,,11.0,,,-10.0,-1.4,,-1.4,,,-3.0,0.3,,,,6.0,6.0,1.8,,,,,,,,,10.9,20.2,,False,,True,False,False,,,,False,,False,,,False,True,,True,,,True,True,,,,True,True,True,,,,,,,,,False,False
08093,22,34.0,,31.0,,30.0,100.0,23.0,,,,15.5,,59.9,,,39.0,49.8,,34.5,,,26.0,25.1,,,,45.0,51.0,30.9,,,,,,,,,38.4,27.4,12.0,,9.0,,8.0,78.0,1.0,,,,-6.5,,37.9,,,17.0,27.8,,12.5,,,4.0,3.1,,,,23.0,29.0,8.9,,,,,,,,,16.4,5.4,,True,,True,False,True,,,,True,,False,,,False,False,,False,,,True,True,,,,False,False,True,,,,,,,,,False,True
08095,8,0.0,,0.0,,3.0,39.0,0.0,,,,5.6,,4.5,,,12.0,1.2,,11.8,,,9.0,0.9,,,,4.0,7.0,6.4,,,,,,,,,0.0,6.9,-8.0,,-8.0,,-5.0,31.0,-8.0,,,,-2.4,,-3.5,,,4.0,-6.8,,3.8,,,1.0,-7.1,,,,-4.0,-1.0,-1.6,,,,,,,,,-8.0,-1.1,,False,,True,False,False,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,False,True
08097,92,60.0,,64.8,,44.0,190.0,47.0,,,,59.7,,40.7,,,47.0,13.6,,88.4,,,15.0,44.7,,,,51.0,46.0,44.5,,,,,,,,,31.0,92.7,-32.0,,-27.2,,-48.0,98.0,-45.0,,,,-32.3,,-51.3,,,-45.0,-78.4,,-3.6,,,-77.0,-47.3,,,,-41.0,-46.0,-47.5,,,,,,,,,-61.0,0.7,,True,,False,False,False,,,,False,,False,,,False,False,,True,,,False,False,,,,False,False,False,,,,,,,,,False,True
08099,7,14.0,,19.2,,19.0,97.0,7.0,,,,21.8,,13.4,,,37.0,27.0,,34.5,,,1.0,13.2,,,,,39.0,25.0,,,,,,,,,14.5,29.7,7.0,,12.2,,12.0,90.0,0.0,,,,14.8,,6.4,,,30.0,20.0,,27.5,,,-6.0,6.2,,,,,32.0,18.0,,,,,,,,,7.5,22.7,,False,,False,False,True,,,,False,,True,,,False,False,,False,,,True,True,,,,,False,False,,,,,,,,,False,False
08101,208,722.0,,715.3,,356.0,1162.0,243.0,,,,237.1,,799.4,,,539.0,68.5,,404.3,140.0,,61.0,317.0,,,,696.0,673.0,388.3,,,,,,,,,709.3,780.2,514.0,,507.3,,148.0,954.0,35.0,,,,29.1,,591.4,,,331.0,-139.5,,196.3,-68.0,,-147.0,109.0,,,,488.0,465.0,180.3,,,,,,,,,501.3,572.2,,True,,True,False,True,,,,True,,False,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,False
08103,34,26.0,,30.4,,20.0,82.0,,,,,12.2,,35.9,,,22.0,7.7,,29.0,,,9.0,18.8,,,,37.0,26.0,20.1,,,,,,,,,21.4,33.3,-8.0,,-3.6,,-14.0,48.0,,,,,-21.8,,1.9,,,-12.0,-26.3,,-5.0,,,-25.0,-15.2,,,,3.0,-8.0,-13.9,,,,,,,,,-12.6,-0.7,,True,,False,False,,,,,False,,True,,,False,False,,True,,,False,False,,,,True,False,False,,,,,,,,,False,True
08105,37,42.0,,42.5,,26.0,115.0,34.0,,,,18.7,,62.6,,,26.0,10.5,,42.1,,,5.0,22.5,,,,50.0,44.0,20.8,,,,,,,,,32.2,56.2,5.0,,5.5,,-11.0,78.0,-3.0,,,,-18.3,,25.6,,,-11.0,-26.5,,5.1,,,-32.0,-14.5,,,,13.0,7.0,-16.2,,,,,,,,,-4.8,19.2,,False,,False,False,True,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,True,False
08107,100,138.0,,146.0,,119.0,264.0,149.0,,,,62.4,,141.5,,,106.0,70.6,,181.6,,,80.0,121.4,,,,169.0,132.0,89.9,,,,,,,,,139.6,122.9,38.0,,46.0,,19.0,164.0,49.0,,,,-37.6,,41.5,,,6.0,-29.4,,81.6,,,-20.0,21.4,,,,69.0,32.0,-10.1,,,,,,,,,39.6,22.9,,False,,True,False,False,,,,True,,False,,,True,True,,False,,,True,True,,,,False,True,True,,,,,,,,,False,True
08109,17,18.0,,19.0,,14.0,65.0,0.0,,,,5.9,,22.7,,,14.0,0.1,,10.0,,,17.0,16.1,,,,8.0,18.0,12.6,,,,,,,,,12.1,56.8,1.0,,2.0,,-3.0,48.0,-17.0,,,,-11.1,,5.7,,,-3.0,-16.9,,-7.0,,,0.0,-0.9,,,,-9.0,1.0,-4.4,,,,,,,,,-4.9,39.8,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,False,False
08111,1,2.0,,1.9,,2.0,22.0,0.0,,,,1.0,,0.7,,,2.0,0.1,,0.7,,,2.0,0.1,,,,0.0,2.0,2.0,,,,,,,,,1.6,,1.0,,0.9,,1.0,21.0,-1.0,,,,-0.0,,-0.3,,,1.0,-0.9,,-0.3,,,1.0,-0.9,,,,-1.0,1.0,1.0,,,,,,,,,0.6,,,True,,False,False,False,,,,True,,True,,,False,True,,True,,,False,True,,,,False,False,False,,,,,,,,,True,
08113,32,110.0,,120.0,,65.0,212.0,114.0,,,,31.5,,63.0,,,22.0,24.1,,88.7,,,60.0,65.6,,,,123.0,73.0,74.1,,,,,,,,,77.1,130.9,78.0,,88.0,,33.0,180.0,82.0,,,,-0.5,,31.0,,,-10.0,-7.9,,56.7,,,28.0,33.6,,,,91.0,41.0,42.1,,,,,,,,,45.1,98.9,,False,,True,False,False,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,False
08115,2,0.0,,0.0,,1.0,30.0,0.0,,,,4.0,,2.4,,,6.0,0.3,,4.2,,,9.0,0.3,,,,0.0,3.0,8.1,,,,,,,,,0.4,,-2.0,,-2.0,,-1.0,28.0,-2.0,,,,2.0,,0.4,,,4.0,-1.7,,2.2,,,7.0,-1.7,,,,-2.0,1.0,6.1,,,,,,,,,-1.6,,,False,,True,False,False,,,,False,,True,,,False,True,,False,,,False,True,,,,False,True,False,,,,,,,,,True,
08117,141,236.0,,238.3,,191.0,384.0,202.0,,,,86.7,,183.5,,,96.0,90.9,,159.4,37.5,,231.0,194.3,,,,251.0,183.0,180.2,,,,,,,,,220.7,234.2,95.0,,97.3,,50.0,243.0,61.0,,,,-54.3,,42.5,,,-45.0,-50.1,,18.4,-103.5,,90.0,53.3,,,,110.0,42.0,39.2,,,,,,,,,79.7,93.2,,False,,True,False,True,,,,True,,True,,,True,True,,True,False,,True,True,,,,False,True,True,,,,,,,,,True,True
08119,47,40.0,,40.0,,36.0,122.0,39.0,,,,27.9,,56.1,,,58.0,21.4,,62.6,,,30.0,31.7,,,,39.0,60.0,76.7,,,,,,,,,30.0,42.7,-7.0,,-7.0,,-11.0,75.0,-8.0,,,,-19.1,,9.1,,,11.0,-25.6,,15.6,,,-17.0,-15.3,,,,-8.0,13.0,29.7,,,,,,,,,-17.0,-4.3,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,True
08121,17,2.0,,2.5,,2.0,42.0,0.0,,,,4.1,,7.2,,,13.0,0.2,,6.7,,,9.0,2.6,,,,1.0,8.0,11.7,,,,,,,,,1.3,4.8,-15.0,,-14.5,,-15.0,25.0,-17.0,,,,-12.9,,-9.8,,,-4.0,-16.8,,-10.3,,,-8.0,-14.4,,,,-16.0,-9.0,-5.3,,,,,,,,,-15.7,-12.2,,True,,False,False,False,,,,True,,True,,,True,False,,True,,,True,True,,,,False,True,True,,,,,,,,,False,True
08123,811,1018.0,,1040.9,,790.0,1370.0,1160.0,,,,542.0,,780.5,,804.9,755.0,602.1,,1155.5,400.0,,749.0,762.4,,,,916.0,1093.0,1070.0,,,,,,649.0,,,887.1,986.6,207.0,,229.9,,-21.0,559.0,349.0,,,,-269.0,,-30.5,,-6.1,-56.0,-208.9,,344.5,-411.0,,-62.0,-48.6,,,,105.0,282.0,259.0,,,,,,-162.0,,,76.1,175.6,,False,,True,False,False,,,,False,,True,,True,True,False,,False,False,,True,True,,,,True,False,False,,,,,,True,,,True,True
08125,17,32.0,,32.0,,23.0,87.0,,,,,15.9,,39.2,,,24.0,8.1,,35.1,,,10.0,18.1,,,,31.0,34.0,35.1,,,,,,,,,23.3,32.8,15.0,,15.0,,6.0,70.0,,,,,-1.1,,22.2,,,7.0,-8.9,,18.1,,,-7.0,1.1,,,,14.0,17.0,18.1,,,,,,,,,6.3,15.8,,False,,True,False,,,,,True,,False,,,True,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
09001,3732,4214.0,,4128.0,3430.9,3431.0,7277.0,3573.0,,,,3388.0,,1708.1,,3251.6,4416.0,1857.0,,4124.1,1486.5,,3062.5,2982.5,,,,3590.0,2624.0,4530.7,,,,,,1525.0,,,3547.1,4567.0,482.0,,396.0,-301.1,-301.0,3545.0,-159.0,,,,-344.0,,-2023.9,,-480.4,684.0,-1875.0,,392.1,-2245.5,,-669.5,-749.5,,,,-142.0,-1108.0,798.7,,,,,,-2207.0,,,-184.9,835.0,,True,True,True,False,True,,,,True,,False,,True,False,False,,True,False,,False,False,,,,True,False,False,,,,,,False,,,True,False
09003,2654,3664.0,,3716.6,2701.7,2815.0,6657.0,2759.0,,,,3011.7,,1826.1,,2577.7,3948.0,1665.6,,3484.9,1779.0,,1847.5,2603.6,,,,3003.0,2727.0,5210.9,,,,,,1142.0,,,3077.5,3910.8,1010.0,,1062.6,47.7,161.0,4003.0,105.0,,,,357.7,,-827.9,,-76.3,1294.0,-988.4,,830.9,-875.0,,-806.5,-50.4,,,,349.0,73.0,2556.9,,,,,,-1512.0,,,423.5,1256.8,,False,True,True,False,True,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,True,False,,,,,,False,,,True,False
09005,499,696.0,,727.5,,527.0,1290.0,595.0,,,,489.6,,489.0,,522.6,688.0,304.5,,587.0,250.5,,530.5,459.1,,,,607.0,525.0,794.3,,,,,,324.0,,,487.4,698.5,197.0,,228.5,,28.0,791.0,96.0,,,,-9.4,,-10.0,,23.6,189.0,-194.5,,88.0,-248.5,,31.5,-39.9,,,,108.0,26.0,295.3,,,,,,-175.0,,,-11.6,199.5,,False,,True,False,True,,,,True,,True,,True,True,True,,True,False,,True,True,,,,True,True,False,,,,,,True,,,True,False
09007,518,638.0,,637.8,,439.0,1200.0,516.0,,,,472.7,,451.9,,435.3,747.0,274.6,,475.6,219.0,,316.0,415.0,,,,523.0,450.0,748.0,,,,,,178.0,,,412.0,731.4,120.0,,119.8,,-79.0,682.0,-2.0,,,,-45.3,,-66.1,,-82.7,229.0,-243.4,,-42.4,-299.0,,-202.0,-103.0,,,,5.0,-68.0,230.0,,,,,,-340.0,,,-106.0,213.4,,True,,True,False,True,,,,True,,True,,True,False,False,,True,False,,False,True,,,,True,True,False,,,,,,False,,,True,False
09009,3608,4196.0,,4214.6,3224.3,3134.0,7141.0,3697.0,,,,3206.9,,1806.5,,3120.2,3894.0,1804.7,,3801.9,1170.5,,2520.5,2930.4,,,,3615.0,2701.0,4171.7,,,,,,1374.0,,,3416.2,4267.3,588.0,,606.6,-383.7,-474.0,3533.0,89.0,,,,-401.1,,-1801.5,,-487.8,286.0,-1803.3,,193.9,-2437.5,,-1087.5,-677.6,,,,7.0,-907.0,563.7,,,,,,-2234.0,,,-191.8,659.3,,False,True,True,False,True,,,,True,,False,,True,True,False,,True,False,,False,False,,,,True,False,True,,,,,,False,,,True,False
09011,897,1278.0,,1245.2,,1043.0,2422.0,1039.0,,,,1004.7,,798.2,,,1393.0,522.8,,1281.8,404.5,,602.5,881.1,,,,1162.0,951.0,1349.8,,,,,,361.0,,,1294.0,1632.7,381.0,,348.2,,146.0,1525.0,142.0,,,,107.7,,-98.8,,,496.0,-374.2,,384.8,-492.5,,-294.5,-15.9,,,,265.0,54.0,452.8,,,,,,-536.0,,,397.0,735.7,,True,,True,False,True,,,,True,,True,,,False,True,,False,False,,True,True,,,,True,True,False,,,,,,False,,,False,False
09013,342,564.0,,560.1,,445.0,1114.0,472.0,,,,364.5,,466.9,,390.8,655.0,268.9,,564.8,220.0,,274.0,368.0,,,,504.0,521.0,694.8,,,,,,190.0,,,569.6,726.4,222.0,,218.1,,103.0,772.0,130.0,,,,22.5,,124.9,,48.8,313.0,-73.1,,222.8,-122.0,,-68.0,26.0,,,,162.0,179.0,352.8,,,,,,-152.0,,,227.6,384.4,,True,,True,False,True,,,,True,,True,,True,False,True,,False,True,,True,True,,,,True,True,False,,,,,,True,,,False,False
09015,290,588.0,,571.5,,454.0,1186.0,422.0,,,,464.9,,312.9,,,582.0,223.5,,559.7,175.0,,241.0,388.0,,,,465.0,442.0,652.4,,,,,,,,,426.8,534.0,298.0,,281.5,,164.0,896.0,132.0,,,,174.9,,22.9,,,292.0,-66.5,,269.7,-115.0,,-49.0,98.0,,,,175.0,152.0,362.4,,,,,,,,,136.8,244.0,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,False,,,,,,,,,True,True
10001,677,924.0,,905.7,,653.0,1200.0,476.0,,,,636.9,,744.0,,643.9,756.0,367.3,,718.1,171.0,,558.0,628.6,,,,799.0,679.0,858.5,,,,,,614.0,,,714.0,978.1,247.0,,228.7,,-24.0,523.0,-201.0,,,,-40.1,,67.0,,-33.1,79.0,-309.7,,41.1,-506.0,,-119.0,-48.4,,,,122.0,2.0,181.5,,,,,,-63.0,,,37.0,301.1,,True,,True,False,True,,,,True,,True,,True,True,False,,True,False,,True,True,,,,True,True,True,,,,,,True,,,True,False
10003,2355,3344.0,,3496.5,1755.9,2313.0,3754.0,2473.0,,,,1963.6,,2331.9,,2401.4,2377.0,833.4,,2202.9,1364.5,,1615.5,2118.0,,,,2654.0,1772.0,2842.2,,,,,,3028.0,,,2672.3,3428.4,989.0,,1141.5,-599.1,-42.0,1399.0,118.0,,,,-391.4,,-23.1,,46.4,22.0,-1521.6,,-152.1,-990.5,,-739.5,-237.0,,,,299.0,-583.0,487.2,,,,,,673.0,,,317.3,1073.4,,False,True,True,False,True,,,,True,,True,,True,True,False,,True,False,,True,True,,,,True,True,True,,,,,,True,,,True,False
10005,806,1400.0,,1434.2,,908.0,1810.0,730.0,,,,1086.9,,707.8,,819.9,942.0,357.3,,1227.7,516.5,,685.0,899.9,,,,1156.0,890.0,1007.5,,,,,,925.0,,,1127.2,1609.4,594.0,,628.2,,102.0,1004.0,-76.0,,,,280.9,,-98.2,,13.9,136.0,-448.7,,421.7,-289.5,,-121.0,93.9,,,,350.0,84.0,201.5,,,,,,119.0,,,321.2,803.4,,False,,True,False,True,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,True,,,,,,True,,,True,False
12001,563,908.0,,925.9,,772.0,1563.0,584.0,,,,865.6,,634.9,,765.3,935.0,968.6,,1275.9,628.5,,444.0,650.5,,,,1003.0,781.0,852.0,,,,,,571.0,,,698.0,1221.6,345.0,,362.9,,209.0,1000.0,21.0,,,,302.6,,71.9,,202.3,372.0,405.6,,712.9,65.5,,-119.0,87.5,,,,440.0,218.0,289.0,,,,,,8.0,,,135.0,658.6,,False,,True,False,True,,,,True,,True,,True,False,False,,False,True,,True,True,,,,False,True,True,,,,,,True,,,True,False
12003,75,174.0,,169.8,,160.0,367.0,156.0,,,,134.3,,74.9,,,119.0,183.5,,116.4,,,135.0,130.4,,,,164.0,148.0,228.5,,,,,,,,,174.5,194.3,99.0,,94.8,,85.0,292.0,81.0,,,,59.3,,-0.1,,,44.0,108.5,,41.4,,,60.0,55.4,,,,89.0,73.0,153.5,,,,,,,,,99.5,119.3,,True,,True,False,True,,,,True,,True,,,True,False,,True,,,True,True,,,,True,True,False,,,,,,,,,False,False
12005,788,854.0,,824.8,,797.0,1720.0,455.0,,,,691.4,,584.1,,,867.0,1159.0,,1289.0,400.0,,459.5,645.5,,,,1026.0,884.0,1214.5,,,,,,502.0,,,606.9,1097.1,66.0,,36.8,,9.0,932.0,-333.0,,,,-96.6,,-203.9,,,79.0,371.0,,501.0,-388.0,,-328.5,-142.5,,,,238.0,96.0,426.5,,,,,,-286.0,,,-181.1,309.1,,True,,True,False,False,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,,,False,False
12007,73,130.0,,128.5,,113.0,279.0,89.0,,,,106.9,,62.6,,,111.0,77.5,,97.1,,,75.0,86.8,,,,115.0,112.0,191.1,,,,,,,,,99.3,130.3,57.0,,55.5,,40.0,206.0,16.0,,,,33.9,,-10.4,,,38.0,4.5,,24.1,,,2.0,13.8,,,,42.0,39.0,118.1,,,,,,,,,26.3,57.3,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
