,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48209,791,889.0,,,,,1278.0,,,453.1,231.2,0.4,482.6,,227.0,98.0,,,,,487.0,,,-337.9,-559.8,-790.6,-308.4,,-564.0,,,,,False,,,False,False,False,False,,False
48211,84,49.0,,,,,40.0,,,3.2,,8.6,,,21.0,-35.0,,,,,-44.0,,,-80.8,,-75.4,,,-63.0,,,,,False,,,False,,False,,,False
48213,440,294.0,,,,,470.0,,,70.5,289.4,5.0,,,187.0,-146.0,,,,,30.0,,,-369.5,-150.6,-435.0,,,-253.0,,,,,True,,,False,False,False,,,False
48215,6450,6762.0,,,,,14495.0,,,1954.5,109.1,3573.6,5171.6,,1135.0,312.0,,,,,8045.0,,,-4495.5,-6340.9,-2876.4,-1278.4,,-5315.0,,,,,False,,,False,False,False,False,,False
48217,392,525.0,,,,,126.0,,,344.9,111.9,66.2,,,185.0,133.0,,,,,-266.0,,,-47.1,-280.1,-325.8,,,-207.0,,,,,False,,,True,False,False,,,False
48219,447,112.0,,,,,40.0,,,14.2,108.5,11.1,,,75.0,-335.0,,,,,-407.0,,,-432.8,-338.5,-435.9,,,-372.0,,,,,False,,,False,False,False,,,False
48221,394,315.0,,,,,192.0,,,55.8,315.2,68.0,,,162.0,-79.0,,,,,-202.0,,,-338.2,-78.8,-326.0,,,-232.0,,,,,False,,,False,True,False,,,False
48223,406,217.0,,,,,204.0,,,108.1,164.4,28.8,,,119.0,-189.0,,,,,-202.0,,,-297.9,-241.6,-377.2,,,-287.0,,,,,False,,,False,False,False,,,False
48225,84,70.0,,,,,184.0,,,5.8,0.0,0.3,,,2.0,-14.0,,,,,100.0,,,-78.2,-84.0,-83.7,,,-82.0,,,,,False,,,False,False,False,,,False
48227,816,294.0,,,,,152.0,,,218.1,130.9,105.9,,,451.0,-522.0,,,,,-664.0,,,-597.9,-685.1,-710.1,,,-365.0,,,,,False,,,False,False,False,,,True
48229,71,14.0,,,,,40.0,,,1.4,,7.1,,,10.0,-57.0,,,,,-31.0,,,-69.6,,-63.9,,,-61.0,,,,,True,,,False,,False,,,False
48231,540,378.0,,,,,714.0,,,33.1,227.9,0.2,195.1,,189.0,-162.0,,,,,174.0,,,-506.9,-312.1,-539.8,-344.9,,-351.0,,,,,False,,,False,False,False,False,,False
48233,189,70.0,,,,,235.0,,,10.6,77.6,15.7,,,45.0,-119.0,,,,,46.0,,,-178.4,-111.4,-173.3,,,-144.0,,,,,True,,,False,True,False,,,False
48235,4,0.0,,,,,7.0,,,0.1,,0.0,,,0.0,-4.0,,,,,3.0,,,-3.9,,-4.0,,,-4.0,,,,,True,,,True,,False,,,False
48237,33,7.0,,,,,65.0,,,0.0,26.8,48.8,,,11.0,-26.0,,,,,32.0,,,-33.0,-6.2,15.8,,,-22.0,,,,,False,,,False,True,True,,,True
48239,148,91.0,,,,,213.0,,,10.3,0.0,7.4,,,11.0,-57.0,,,,,65.0,,,-137.7,-148.0,-140.6,,,-137.0,,,,,False,,,False,False,False,,,False
48241,109,0.0,,,,,213.0,,,0.0,108.2,2.7,,,19.0,-109.0,,,,,104.0,,,-109.0,-0.8,-106.3,,,-90.0,,,,,True,,,True,True,True,,,True
48243,9,0.0,,,,,7.0,,,,,0.9,,,10.0,-9.0,,,,,-2.0,,,,,-8.1,,,1.0,,,,,True,,,,,True,,,True
48245,1520,1253.0,,,,,2774.0,,,754.2,62.0,16.0,764.0,,314.0,-267.0,,,,,1254.0,,,-765.8,-1458.0,-1504.0,-756.0,,-1206.0,,,,,False,,,False,False,False,False,,False
48247,87,119.0,,,,,952.0,,,4.4,,34.7,,,29.0,32.0,,,,,865.0,,,-82.6,,-52.3,,,-58.0,,,,,False,,,False,,False,,,False
48249,379,399.0,,,,,1511.0,,,68.3,304.4,43.6,404.6,,172.0,20.0,,,,,1132.0,,,-310.7,-74.6,-335.4,25.6,,-207.0,,,,,False,,,False,False,False,False,,False
48251,1158,532.0,,,,,800.0,,,62.0,438.5,129.9,411.9,,307.0,-626.0,,,,,-358.0,,,-1096.0,-719.5,-1028.0,-746.1,,-851.0,,,,,True,,,False,False,False,False,,False
48253,97,0.0,,,,,105.0,,,14.6,0.2,4.4,,,0.0,-97.0,,,,,8.0,,,-82.4,-96.8,-92.6,,,-97.0,,,,,True,,,True,True,True,,,False
48255,226,14.0,,,,,387.0,,,0.8,0.0,209.1,,,1.0,-212.0,,,,,161.0,,,-225.2,-226.0,-16.9,,,-225.0,,,,,True,,,False,False,True,,,False
48257,733,490.0,,,,,735.0,,,40.2,367.3,55.4,410.3,,210.0,-243.0,,,,,2.0,,,-692.8,-365.7,-677.6,-322.7,,-523.0,,,,,True,,,False,False,False,False,,False
48259,203,42.0,,,,,301.0,,,0.0,54.6,5.0,,,19.0,-161.0,,,,,98.0,,,-203.0,-148.4,-198.0,,,-184.0,,,,,True,,,False,True,False,,,False
48261,4,0.0,,,,,17.0,,,,,1.4,,,0.0,-4.0,,,,,13.0,,,,,-2.6,,,-4.0,,,,,False,,,,,True,,,False
48263,5,0.0,,,,,7.0,,,,,0.0,,,0.0,-5.0,,,,,2.0,,,,,-5.0,,,-5.0,,,,,True,,,,,False,,,False
48265,273,35.0,,,,,197.0,,,3.8,103.3,5.8,,,21.0,-238.0,,,,,-76.0,,,-269.2,-169.7,-267.2,,,-252.0,,,,,True,,,False,True,False,,,False
48267,15,0.0,,,,,27.0,,,0.2,,2.5,,,0.0,-15.0,,,,,12.0,,,-14.8,,-12.5,,,-15.0,,,,,True,,,True,,True,,,False
48269,1,0.0,,,,,7.0,,,,,0.0,,,,-1.0,,,,,6.0,,,,,-1.0,,,,,,,,False,,,,,False,,,
48271,56,7.0,,,,,13.0,,,0.3,,1.3,,,4.0,-49.0,,,,,-43.0,,,-55.7,,-54.8,,,-52.0,,,,,True,,,False,,False,,,False
48273,111,315.0,,,,,4040.0,,,36.3,36.0,95.3,,,219.0,204.0,,,,,3929.0,,,-74.7,-75.0,-15.7,,,108.0,,,,,False,,,True,True,True,,,True
48275,49,0.0,,,,,20.0,,,1.3,,0.0,,,1.0,-49.0,,,,,-29.0,,,-47.7,,-49.0,,,-48.0,,,,,True,,,True,,False,,,True
48277,949,315.0,,,,,333.0,,,19.2,213.7,195.5,,,257.0,-634.0,,,,,-616.0,,,-929.8,-735.3,-753.5,,,-692.0,,,,,True,,,False,False,False,,,False
48279,266,63.0,,,,,25.0,,,17.2,0.0,34.2,,,30.0,-203.0,,,,,-241.0,,,-248.8,-266.0,-231.8,,,-236.0,,,,,False,,,False,False,False,,,False
48281,112,329.0,,,,,119.0,,,80.6,133.2,40.4,,,157.0,217.0,,,,,7.0,,,-31.4,21.2,-71.6,,,45.0,,,,,True,,,True,True,True,,,True
48283,62,0.0,,,,,184.0,,,56.4,0.0,1.5,,,0.0,-62.0,,,,,122.0,,,-5.6,-62.0,-60.5,,,-62.0,,,,,False,,,True,False,True,,,False
48285,499,91.0,,,,,146.0,,,8.1,0.6,7.3,,,12.0,-408.0,,,,,-353.0,,,-490.9,-498.4,-491.7,,,-487.0,,,,,True,,,False,False,False,,,False
48287,38,42.0,,,,,103.0,,,2.8,67.9,38.7,,,32.0,4.0,,,,,65.0,,,-35.2,29.9,0.7,,,-6.0,,,,,False,,,False,False,True,,,False
48289,162,35.0,,,,,63.0,,,4.8,94.5,5.5,,,36.0,-127.0,,,,,-99.0,,,-157.2,-67.5,-156.5,,,-126.0,,,,,True,,,False,True,False,,,True
48291,239,1918.0,,,,,677.0,,,1463.8,3.6,218.6,1133.5,,478.0,1679.0,,,,,438.0,,,1224.8,-235.4,-20.4,894.5,,239.0,,,,,True,,,True,True,True,True,,True
48293,174,259.0,,,,,101.0,,,70.9,0.8,25.2,,,106.0,85.0,,,,,-73.0,,,-103.1,-173.2,-148.8,,,-68.0,,,,,True,,,False,False,False,,,True
48295,45,21.0,,,,,27.0,,,0.5,,1.3,,,10.0,-24.0,,,,,-18.0,,,-44.5,,-43.7,,,-35.0,,,,,True,,,False,,False,,,False
48297,33,42.0,,,,,210.0,,,0.4,0.0,164.1,,,21.0,9.0,,,,,177.0,,,-32.6,-33.0,131.1,,,-12.0,,,,,False,,,False,False,False,,,False
48299,78,56.0,,,,,79.0,,,4.1,26.6,0.2,,,25.0,-22.0,,,,,1.0,,,-73.9,-51.4,-77.8,,,-53.0,,,,,True,,,False,False,False,,,False
48301,0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,True,,,,,True,,,
48303,9667,6258.0,,,,,2894.0,,,4872.4,3285.1,1613.2,2083.6,,1412.0,-3409.0,,,,,-6773.0,,,-4794.6,-6381.9,-8053.8,-7583.4,,-8255.0,,,,,False,,,False,False,False,False,,False
48305,109,14.0,,,,,31.0,,,3.9,,1.0,,,17.0,-95.0,,,,,-78.0,,,-105.1,,-108.0,,,-92.0,,,,,True,,,False,,False,,,True
48307,88,77.0,,,,,70.0,,,23.8,0.4,34.4,,,55.0,-11.0,,,,,-18.0,,,-64.2,-87.6,-53.6,,,-33.0,,,,,False,,,False,False,False,,,False
48309,3204,2737.0,,,,,1513.0,,,2370.1,1217.1,780.6,1053.0,,657.0,-467.0,,,,,-1691.0,,,-833.9,-1986.9,-2423.4,-2151.0,,-2547.0,,,,,False,,,False,False,False,False,,False
48311,6,7.0,,,,,27.0,,,,,2.2,,,4.0,1.0,,,,,21.0,,,,,-3.8,,,-2.0,,,,,False,,,,,False,,,False
48313,79,91.0,,,,,191.0,,,4.5,0.6,45.1,,,0.0,12.0,,,,,112.0,,,-74.5,-78.4,-33.9,,,-79.0,,,,,False,,,False,False,False,,,False
48315,25,7.0,,,,,43.0,,,0.2,14.2,0.2,,,11.0,-18.0,,,,,18.0,,,-24.8,-10.8,-24.8,,,-14.0,,,,,False,,,False,True,False,,,True
48317,18,7.0,,,,,16.0,,,3.6,,7.0,,,6.0,-11.0,,,,,-2.0,,,-14.4,,-11.0,,,-12.0,,,,,True,,,False,,False,,,False
48319,7,7.0,,,,,29.0,,,0.9,,11.6,,,5.0,0.0,,,,,22.0,,,-6.1,,4.6,,,-2.0,,,,,False,,,False,,False,,,False
48321,160,203.0,,,,,769.0,,,44.6,0.2,69.2,,,65.0,43.0,,,,,609.0,,,-115.4,-159.8,-90.8,,,-95.0,,,,,False,,,False,False,False,,,False
48323,757,1400.0,,,,,2835.0,,,171.7,12.6,1.4,1386.3,,0.0,643.0,,,,,2078.0,,,-585.3,-744.4,-755.6,629.3,,-757.0,,,,,False,,,True,False,False,True,,False
48325,155,91.0,,,,,297.0,,,2.2,167.5,7.1,296.0,,43.0,-64.0,,,,,142.0,,,-152.8,12.5,-147.9,141.0,,-112.0,,,,,False,,,False,True,False,False,,False
48327,55,7.0,,,,,17.0,,,,,13.0,,,6.0,-48.0,,,,,-38.0,,,,,-42.0,,,-49.0,,,,,True,,,,,True,,,False
48329,2099,553.0,,,,,2024.0,,,108.9,480.8,244.6,258.4,,296.0,-1546.0,,,,,-75.0,,,-1990.1,-1618.2,-1854.4,-1840.6,,-1803.0,,,,,True,,,False,False,False,False,,False
48331,87,112.0,,,,,128.0,,,20.8,120.0,41.0,,,56.0,25.0,,,,,41.0,,,-66.2,33.0,-46.0,,,-31.0,,,,,False,,,False,False,False,,,False
48333,38,49.0,,,,,27.0,,,0.5,,3.4,,,23.0,11.0,,,,,-11.0,,,-37.5,,-34.6,,,-15.0,,,,,False,,,False,,False,,,False
48335,122,35.0,,,,,32.0,,,4.5,,0.5,,,16.0,-87.0,,,,,-90.0,,,-117.5,,-121.5,,,-106.0,,,,,False,,,False,,False,,,False
48337,142,63.0,,,,,89.0,,,10.7,162.0,10.5,,,107.0,-79.0,,,,,-53.0,,,-131.3,20.0,-131.5,,,-35.0,,,,,True,,,False,True,False,,,True
48339,4385,4382.0,,,,,4115.0,,,3508.5,1402.4,420.0,3589.0,,1904.0,-3.0,,,,,-270.0,,,-876.5,-2982.6,-3965.0,-796.0,,-2481.0,,,,,False,,,False,False,False,False,,False
48341,218,77.0,,,,,349.0,,,4.2,3.7,37.2,74.6,,0.0,-141.0,,,,,131.0,,,-213.8,-214.3,-180.8,-143.4,,-218.0,,,,,True,,,False,False,False,False,,False
48343,61,105.0,,,,,38.0,,,17.3,46.7,10.1,,,41.0,44.0,,,,,-23.0,,,-43.7,-14.3,-50.9,,,-20.0,,,,,True,,,True,True,False,,,True
48345,10,0.0,,,,,12.0,,,0.0,,0.2,,,1.0,-10.0,,,,,2.0,,,-10.0,,-9.8,,,-9.0,,,,,True,,,True,,True,,,True
48347,361,483.0,,,,,670.0,,,289.8,163.6,140.7,440.2,,154.0,122.0,,,,,309.0,,,-71.2,-197.4,-220.3,79.2,,-207.0,,,,,False,,,True,False,False,True,,False
48349,287,343.0,,,,,385.0,,,43.9,194.8,94.8,136.8,,128.0,56.0,,,,,98.0,,,-243.1,-92.2,-192.2,-150.2,,-159.0,,,,,False,,,False,False,False,False,,False
48351,26,0.0,,,,,64.0,,,0.0,59.4,5.9,,,3.0,-26.0,,,,,38.0,,,-26.0,33.4,-20.1,,,-23.0,,,,,False,,,True,False,True,,,True
48353,256,119.0,,,,,48.0,,,17.3,75.2,35.0,,,67.0,-137.0,,,,,-208.0,,,-238.7,-180.8,-221.0,,,-189.0,,,,,False,,,False,False,False,,,False
48355,1785,1890.0,,,,,7629.0,,,1230.0,21.9,185.1,6134.3,,0.0,105.0,,,,,5844.0,,,-555.0,-1763.1,-1599.9,4349.3,,-1785.0,,,,,False,,,False,False,False,False,,False
48357,223,28.0,,,,,211.0,,,1.0,0.0,25.4,,,12.0,-195.0,,,,,-12.0,,,-222.0,-223.0,-197.6,,,-211.0,,,,,True,,,False,False,False,,,False
48359,12,0.0,,,,,20.0,,,0.1,,0.6,,,0.0,-12.0,,,,,8.0,,,-11.9,,-11.4,,,-12.0,,,,,True,,,True,,True,,,False
48361,472,385.0,,,,,523.0,,,1.8,529.0,297.9,230.3,,38.0,-87.0,,,,,51.0,,,-470.2,57.0,-174.1,-241.7,,-434.0,,,,,True,,,False,True,False,False,,False
48363,276,161.0,,,,,171.0,,,9.4,151.0,3.3,,,89.0,-115.0,,,,,-105.0,,,-266.6,-125.0,-272.7,,,-187.0,,,,,True,,,False,False,False,,,False
48365,141,105.0,,,,,160.0,,,18.2,59.5,47.1,,,45.0,-36.0,,,,,19.0,,,-122.8,-81.5,-93.9,,,-96.0,,,,,True,,,False,False,False,,,False
48367,795,371.0,,,,,667.0,,,47.5,259.3,94.5,275.2,,217.0,-424.0,,,,,-128.0,,,-747.5,-535.7,-700.5,-519.8,,-578.0,,,,,True,,,False,False,False,False,,False
48369,180,84.0,,,,,33.0,,,7.4,0.2,32.3,,,4.0,-96.0,,,,,-147.0,,,-172.6,-179.8,-147.7,,,-176.0,,,,,False,,,False,False,False,,,False
48371,176,189.0,,,,,351.0,,,19.9,0.0,7.5,,,54.0,13.0,,,,,175.0,,,-156.1,-176.0,-168.5,,,-122.0,,,,,False,,,False,False,False,,,False
48373,107,231.0,,,,,342.0,,,22.3,51.8,0.4,,,67.0,124.0,,,,,235.0,,,-84.7,-55.2,-106.6,,,-40.0,,,,,False,,,True,True,True,,,True
48375,3927,903.0,,,,,1874.0,,,289.9,16.5,140.8,732.7,,85.0,-3024.0,,,,,-2053.0,,,-3637.1,-3910.5,-3786.2,-3194.3,,-3842.0,,,,,True,,,False,False,False,False,,False
48377,84,0.0,,,,,7.0,,,5.8,,27.0,,,78.0,-84.0,,,,,-77.0,,,-78.2,,-57.0,,,-6.0,,,,,True,,,True,,True,,,True
48379,37,0.0,,,,,40.0,,,1.6,,0.1,,,2.0,-37.0,,,,,3.0,,,-35.4,,-36.9,,,-35.0,,,,,True,,,True,,True,,,True
48381,3057,721.0,,,,,1286.0,,,556.0,613.2,258.3,500.1,,401.0,-2336.0,,,,,-1771.0,,,-2501.0,-2443.8,-2798.7,-2556.9,,-2656.0,,,,,True,,,False,False,False,False,,False
48383,15,0.0,,,,,16.0,,,1.1,,0.2,,,3.0,-15.0,,,,,1.0,,,-13.9,,-14.8,,,-12.0,,,,,True,,,True,,True,,,True
48385,34,0.0,,,,,14.0,,,,0.0,18.2,,,1.0,-34.0,,,,,-20.0,,,,-34.0,-15.8,,,-33.0,,,,,True,,,,False,True,,,True
48387,46,42.0,,,,,45.0,,,2.6,11.0,33.1,,,19.0,-4.0,,,,,-1.0,,,-43.4,-35.0,-12.9,,,-27.0,,,,,True,,,False,False,False,,,False
48389,106,21.0,,,,,55.0,,,4.3,0.0,20.2,,,27.0,-85.0,,,,,-51.0,,,-101.7,-106.0,-85.8,,,-79.0,,,,,True,,,False,False,False,,,True
48391,21,0.0,,,,,47.0,,,19.8,0.0,16.7,,,6.0,-21.0,,,,,26.0,,,-1.2,-21.0,-4.3,,,-15.0,,,,,False,,,True,True,True,,,True
48393,7,7.0,,,,,22.0,,,0.1,,0.4,,,1.0,0.0,,,,,15.0,,,-6.9,,-6.6,,,-6.0,,,,,False,,,False,,False,,,False
48395,164,126.0,,,,,88.0,,,17.5,25.0,10.7,,,41.0,-38.0,,,,,-76.0,,,-146.5,-139.0,-153.3,,,-123.0,,,,,False,,,False,False,False,,,False
48397,548,245.0,,,,,495.0,,,21.2,315.7,36.7,562.0,,239.0,-303.0,,,,,-53.0,,,-526.8,-232.3,-511.3,14.0,,-309.0,,,,,True,,,False,True,False,True,,False
48399,78,154.0,,,,,48.0,,,18.5,0.0,5.1,,,43.0,76.0,,,,,-30.0,,,-59.5,-78.0,-72.9,,,-35.0,,,,,True,,,True,False,True,,,True
48401,294,378.0,,,,,553.0,,,398.0,267.3,114.7,,,155.0,84.0,,,,,259.0,,,104.0,-26.7,-179.3,,,-139.0,,,,,False,,,False,True,False,,,False
48403,27,0.0,,,,,26.0,,,1.3,,31.6,,,5.0,-27.0,,,,,-1.0,,,-25.7,,4.6,,,-22.0,,,,,True,,,True,,True,,,True
48405,24,35.0,,,,,43.0,,,1.5,16.7,16.9,,,8.0,11.0,,,,,19.0,,,-22.5,-7.3,-7.1,,,-16.0,,,,,False,,,False,True,True,,,False
48407,26,84.0,,,,,94.0,,,31.4,86.3,0.1,,,37.0,58.0,,,,,68.0,,,5.4,60.3,-25.9,,,11.0,,,,,False,,,True,False,True,,,True
48409,208,231.0,,,,,1353.0,,,70.2,190.1,51.0,126.1,,165.0,23.0,,,,,1145.0,,,-137.8,-17.9,-157.0,-81.9,,-43.0,,,,,False,,,False,True,False,False,,False
48411,204,7.0,,,,,52.0,,,1.3,,15.3,,,12.0,-197.0,,,,,-152.0,,,-202.7,,-188.7,,,-192.0,,,,,True,,,False,,True,,,True
48413,4,0.0,,,,,15.0,,,,,2.9,,,13.0,-4.0,,,,,11.0,,,,,-1.1,,,9.0,,,,,False,,,,,True,,,False
48415,569,77.0,,,,,109.0,,,5.2,0.1,1448.5,,,14.0,-492.0,,,,,-460.0,,,-563.8,-568.9,879.5,,,-555.0,,,,,True,,,False,False,False,,,False
48417,25,0.0,,,,,18.0,,,0.2,,0.9,,,0.0,-25.0,,,,,-7.0,,,-24.8,,-24.1,,,-25.0,,,,,True,,,True,,True,,,False
48419,99,70.0,,,,,220.0,,,9.5,42.6,44.5,,,26.0,-29.0,,,,,121.0,,,-89.5,-56.4,-54.5,,,-73.0,,,,,False,,,False,False,False,,,False
48421,21,21.0,,,,,33.0,,,0.6,,12.0,,,6.0,0.0,,,,,12.0,,,-20.4,,-9.0,,,-15.0,,,,,False,,,False,,False,,,False
48423,1149,539.0,,,,,1578.0,,,251.3,678.4,45.6,228.1,,443.0,-610.0,,,,,429.0,,,-897.7,-470.6,-1103.4,-920.9,,-706.0,,,,,True,,,False,True,False,False,,False
48425,30,56.0,,,,,34.0,,,,56.4,2.1,,,29.0,26.0,,,,,4.0,,,,26.4,-27.9,,,-1.0,,,,,True,,,,False,False,,,True
48427,355,665.0,,,,,2026.0,,,84.7,579.5,107.6,174.8,,0.0,310.0,,,,,1671.0,,,-270.3,224.5,-247.4,-180.2,,-355.0,,,,,False,,,True,True,True,True,,False
48429,49,0.0,,,,,81.0,,,0.0,0.0,1.0,,,21.0,-49.0,,,,,32.0,,,-49.0,-49.0,-48.0,,,-28.0,,,,,True,,,True,True,True,,,True
48431,18,0.0,,,,,10.0,,,,,1.6,,,3.0,-18.0,,,,,-8.0,,,,,-16.4,,,-15.0,,,,,True,,,,,True,,,True
48433,11,7.0,,,,,12.0,,,,,2.0,,,0.0,-4.0,,,,,1.0,,,,,-9.0,,,-11.0,,,,,True,,,,,False,,,False
48435,35,14.0,,,,,27.0,,,,,6.7,,,4.0,-21.0,,,,,-8.0,,,,,-28.3,,,-31.0,,,,,True,,,,,False,,,False
48437,71,42.0,,,,,68.0,,,4.1,18.5,2.2,,,15.0,-29.0,,,,,-3.0,,,-66.9,-52.5,-68.8,,,-56.0,,,,,True,,,False,False,False,,,False
48439,23344,9394.0,,,,,10578.0,,,9793.6,3219.8,2827.3,5431.4,,4832.0,-13950.0,,,,,-12766.0,,,-13550.4,-20124.2,-20516.7,-17912.6,,-18512.0,,,,,True,,,True,False,False,False,,False
48441,830,301.0,,,,,588.0,,,107.4,333.3,409.1,250.2,,176.0,-529.0,,,,,-242.0,,,-722.6,-496.7,-420.9,-579.8,,-654.0,,,,,True,,,False,True,True,False,,False
48443,1,0.0,,,,,0.0,,,,,0.0,,,0.0,-1.0,,,,,-1.0,,,,,-1.0,,,-1.0,,,,,False,,,,,False,,,False
48445,411,42.0,,,,,225.0,,,2.1,0.0,16.5,,,25.0,-369.0,,,,,-186.0,,,-408.9,-411.0,-394.5,,,-386.0,,,,,True,,,False,False,False,,,False
48447,13,7.0,,,,,17.0,,,,,1.1,,,3.0,-6.0,,,,,4.0,,,,,-11.9,,,-10.0,,,,,True,,,,,False,,,False
48449,203,119.0,,,,,265.0,,,1.3,7.8,45.2,228.3,,3.0,-84.0,,,,,62.0,,,-201.7,-195.2,-157.8,25.3,,-200.0,,,,,True,,,False,False,False,True,,False
48451,1548,721.0,,,,,665.0,,,587.6,293.9,6.9,335.4,,188.0,-827.0,,,,,-883.0,,,-960.4,-1254.1,-1541.1,-1212.6,,-1360.0,,,,,False,,,False,False,False,False,,False
48453,4565,4529.0,,,,,5607.0,,,4508.6,1430.9,289.4,2965.1,,1622.0,-36.0,,,,,1042.0,,,-56.4,-3134.1,-4275.6,-1599.9,,-2943.0,,,,,False,,,False,False,False,False,,False
48455,21,35.0,,,,,51.0,,,1.6,47.9,47.4,,,21.0,14.0,,,,,30.0,,,-19.4,26.9,26.4,,,0.0,,,,,False,,,False,False,False,,,True
48457,82,0.0,,,,,157.0,,,0.0,103.1,36.7,,,23.0,-82.0,,,,,75.0,,,-82.0,21.1,-45.3,,,-59.0,,,,,True,,,True,True,True,,,True
48459,154,196.0,,,,,203.0,,,52.1,166.3,15.7,,,89.0,42.0,,,,,49.0,,,-101.9,12.3,-138.3,,,-65.0,,,,,False,,,False,True,False,,,False
48461,21,0.0,,,,,9.0,,,,,3.2,,,5.0,-21.0,,,,,-12.0,,,,,-17.8,,,-16.0,,,,,True,,,,,True,,,True
48463,104,126.0,,,,,248.0,,,11.2,0.0,37.9,,,42.0,22.0,,,,,144.0,,,-92.8,-104.0,-66.1,,,-62.0,,,,,False,,,False,False,False,,,False
48465,668,0.0,,,,,581.0,,,0.2,0.1,14.6,47.1,,9.0,-668.0,,,,,-87.0,,,-667.8,-667.9,-653.4,-620.9,,-659.0,,,,,True,,,True,True,True,True,,True
48467,179,84.0,,,,,315.0,,,9.2,120.3,30.1,,,60.0,-95.0,,,,,136.0,,,-169.8,-58.7,-148.9,,,-119.0,,,,,False,,,False,True,False,,,False
48469,377,623.0,,,,,1035.0,,,433.3,14.3,49.9,272.2,,34.0,246.0,,,,,658.0,,,56.3,-362.7,-327.1,-104.8,,-343.0,,,,,False,,,True,False,False,True,,False
48471,757,0.0,,,,,1617.0,,,155.5,9.6,28.4,241.8,,1.0,-757.0,,,,,860.0,,,-601.5,-747.4,-728.6,-515.2,,-756.0,,,,,False,,,True,True,True,True,,True
48473,253,511.0,,,,,541.0,,,195.6,253.5,221.9,,,238.0,258.0,,,,,288.0,,,-57.4,0.5,-31.1,,,-15.0,,,,,False,,,True,True,True,,,True
48475,61,21.0,,,,,16.0,,,1.6,22.4,9.9,,,18.0,-40.0,,,,,-45.0,,,-59.4,-38.6,-51.1,,,-43.0,,,,,False,,,False,True,False,,,False
48477,126,105.0,,,,,306.0,,,22.2,59.3,0.0,,,46.0,-21.0,,,,,180.0,,,-103.8,-66.7,-126.0,,,-80.0,,,,,False,,,False,False,False,,,False
48479,2833,3885.0,,,,,7271.0,,,3074.7,110.7,2183.2,4461.7,,195.0,1052.0,,,,,4438.0,,,241.7,-2722.3,-649.8,1628.7,,-2638.0,,,,,False,,,True,False,True,False,,False
48481,214,315.0,,,,,431.0,,,42.9,0.5,23.3,249.8,,71.0,101.0,,,,,217.0,,,-171.1,-213.5,-190.7,35.8,,-143.0,,,,,False,,,False,False,False,True,,False
48483,48,0.0,,,,,57.0,,,0.5,,1.2,,,0.0,-48.0,,,,,9.0,,,-47.5,,-46.8,,,-48.0,,,,,True,,,True,,True,,,False
48485,2503,742.0,,,,,1475.0,,,660.4,827.1,85.0,299.5,,438.0,-1761.0,,,,,-1028.0,,,-1842.6,-1675.9,-2418.0,-2203.5,,-2065.0,,,,,True,,,False,True,False,False,,False
48487,260,28.0,,,,,54.0,,,2.7,47.5,4.4,,,54.0,-232.0,,,,,-206.0,,,-257.3,-212.5,-255.6,,,-206.0,,,,,True,,,False,True,False,,,True
48489,105,91.0,,,,,629.0,,,1.3,400.7,98.3,72.5,,0.0,-14.0,,,,,524.0,,,-103.7,295.7,-6.7,-32.5,,-105.0,,,,,False,,,False,False,True,False,,False
48491,1445,833.0,,,,,1286.0,,,283.6,599.7,152.1,775.7,,454.0,-612.0,,,,,-159.0,,,-1161.4,-845.3,-1292.9,-669.3,,-991.0,,,,,True,,,False,False,False,False,,False
48493,453,147.0,,,,,264.0,,,38.1,121.6,17.3,,,55.0,-306.0,,,,,-189.0,,,-414.9,-331.4,-435.7,,,-398.0,,,,,True,,,False,False,False,,,False
48495,50,56.0,,,,,20.0,,,12.4,3.4,9.1,,,24.0,6.0,,,,,-30.0,,,-37.6,-46.6,-40.9,,,-26.0,,,,,False,,,False,False,False,,,False
48497,285,133.0,,,,,269.0,,,10.6,165.2,15.1,,,97.0,-152.0,,,,,-16.0,,,-274.4,-119.8,-269.9,,,-188.0,,,,,True,,,False,True,False,,,False
