,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
17005,337,568.0,,,,149.0,,76.8,182.0,240.7,,285.0,231.0,,,,-188.0,,-260.2,-155.0,-96.3,,-52.0,,,,True,,False,True,True,,True
17007,1224,408.0,,,,407.0,,202.3,153.1,362.8,,354.0,-816.0,,,,-817.0,,-1021.7,-1070.9,-861.2,,-870.0,,,,False,,False,False,False,,False
17009,104,24.0,,,,292.0,,,8.5,5.2,,14.0,-80.0,,,,188.0,,,-95.5,-98.8,,-90.0,,,,False,,,False,False,,False
17011,568,624.0,,,,191.0,,361.5,669.3,309.7,,341.0,56.0,,,,-377.0,,-206.5,101.3,-258.3,,-227.0,,,,False,,False,False,False,,False
17013,58,56.0,,,,27.0,,,3.2,,,25.0,-2.0,,,,-31.0,,,-54.8,,,-33.0,,,,False,,,False,,,False
17015,359,128.0,,,,104.0,,222.6,18.9,85.4,,39.0,-231.0,,,,-255.0,,-136.4,-340.1,-273.6,,-320.0,,,,False,,True,False,False,,False
17017,145,272.0,,,,115.0,,141.2,63.3,269.7,,111.0,127.0,,,,-30.0,,-3.8,-81.7,124.7,,-34.0,,,,True,,True,True,True,,True
17019,3334,8024.0,,,,2425.0,,2472.6,940.7,3840.3,,3317.0,4690.0,,,,-909.0,,-861.4,-2393.3,506.3,,-17.0,,,,True,,True,True,True,,True
17021,632,296.0,,,,282.0,,354.1,119.6,92.7,,237.0,-336.0,,,,-350.0,,-277.9,-512.4,-539.3,,-395.0,,,,False,,True,False,False,,False
17023,214,40.0,,,,84.0,,197.7,2.4,100.1,,28.0,-174.0,,,,-130.0,,-16.3,-211.6,-113.9,,-186.0,,,,True,,True,False,True,,False
17025,229,304.0,,,,75.0,,165.1,31.3,,,199.0,75.0,,,,-154.0,,-63.9,-197.7,,,-30.0,,,,False,,True,False,,,True
17027,1067,1128.0,,,,409.0,,390.2,315.1,1074.4,,369.0,61.0,,,,-658.0,,-676.8,-751.9,7.4,,-698.0,,,,False,,False,False,True,,False
17029,1041,1416.0,,,,748.0,,424.9,608.6,638.1,,525.0,375.0,,,,-293.0,,-616.1,-432.4,-402.9,,-516.0,,,,True,,False,False,False,,False
17031,59044,43936.0,,,,24901.0,,3966.0,22671.3,40359.8,,26647.0,-15108.0,,,,-34143.0,,-55078.0,-36372.7,-18684.2,,-32397.0,,,,False,,False,False,False,,False
17033,532,576.0,,,,110.0,,280.4,325.4,295.8,,388.0,44.0,,,,-422.0,,-251.6,-206.6,-236.2,,-144.0,,,,False,,False,False,False,,False
17035,159,208.0,,,,51.0,,92.2,84.4,366.6,,73.0,49.0,,,,-108.0,,-66.8,-74.6,207.6,,-86.0,,,,False,,False,False,False,,False
17037,1486,984.0,,,,983.0,,567.0,441.5,599.7,,1149.0,-502.0,,,,-503.0,,-919.0,-1044.5,-886.3,,-337.0,,,,False,,False,False,False,,True
17039,239,120.0,,,,62.0,,,997.9,84.0,,323.0,-119.0,,,,-177.0,,,758.9,-155.0,,84.0,,,,False,,,False,False,,True
17041,581,208.0,,,,104.0,,135.0,64.9,255.9,,104.0,-373.0,,,,-477.0,,-446.0,-516.1,-325.1,,-477.0,,,,False,,False,False,True,,False
17043,9954,6792.0,,,,4704.0,,1425.5,4991.2,5692.5,,5107.0,-3162.0,,,,-5250.0,,-8528.5,-4962.8,-4261.5,,-4847.0,,,,False,,False,False,False,,False
17045,82,104.0,,,,76.0,,,21.2,256.4,,23.0,22.0,,,,-6.0,,,-60.8,174.4,,-59.0,,,,True,,,False,False,,False
17047,73,56.0,,,,19.0,,,6.4,,,44.0,-17.0,,,,-54.0,,,-66.5,,,-29.0,,,,False,,,False,,,False
17049,674,1088.0,,,,338.0,,264.0,286.9,808.1,,347.0,414.0,,,,-336.0,,-410.0,-387.1,134.1,,-327.0,,,,True,,True,True,True,,True
17051,529,312.0,,,,232.0,,237.3,174.2,243.0,,140.0,-217.0,,,,-297.0,,-291.7,-354.8,-286.0,,-389.0,,,,False,,False,False,False,,False
17053,146,72.0,,,,55.0,,,23.3,75.0,,255.0,-74.0,,,,-91.0,,,-122.7,-71.0,,109.0,,,,False,,,False,True,,False
17055,716,336.0,,,,280.0,,319.8,81.1,240.2,,170.0,-380.0,,,,-436.0,,-396.2,-634.9,-475.8,,-546.0,,,,False,,False,False,False,,False
17057,540,176.0,,,,301.0,,429.1,30.7,217.6,,298.0,-364.0,,,,-239.0,,-110.9,-509.3,-322.4,,-242.0,,,,True,,True,False,True,,True
17059,49,40.0,,,,28.0,,,0.4,,,32.0,-9.0,,,,-21.0,,,-48.6,,,-17.0,,,,False,,,False,,,False
17061,180,432.0,,,,233.0,,106.0,20.6,,,276.0,252.0,,,,53.0,,-74.0,-159.4,,,96.0,,,,True,,True,True,,,True
17063,561,576.0,,,,312.0,,462.9,267.9,601.7,,416.0,15.0,,,,-249.0,,-98.1,-293.1,40.7,,-145.0,,,,False,,False,False,False,,False
17065,102,16.0,,,,54.0,,,8.7,,,8.0,-86.0,,,,-48.0,,,-93.3,,,-94.0,,,,True,,,False,,,False
17067,207,208.0,,,,182.0,,235.7,12.2,205.4,,208.0,1.0,,,,-25.0,,28.7,-194.8,-1.6,,1.0,,,,False,,False,False,False,,False
17069,39,24.0,,,,10.0,,,4.6,,,98.0,-15.0,,,,-29.0,,,-34.4,,,59.0,,,,False,,,False,,,False
17071,84,64.0,,,,52.0,,,40.2,,,34.0,-20.0,,,,-32.0,,,-43.8,,,-50.0,,,,False,,,False,,,False
17073,359,584.0,,,,429.0,,521.9,88.9,846.4,,336.0,225.0,,,,70.0,,162.9,-270.1,487.4,,-23.0,,,,True,,True,False,False,,True
17075,239,192.0,,,,119.0,,77.4,19.9,171.9,,307.0,-47.0,,,,-120.0,,-161.6,-219.1,-67.1,,68.0,,,,False,,False,False,False,,False
17077,603,1072.0,,,,1305.0,,356.6,765.6,767.9,,634.0,469.0,,,,702.0,,-246.4,162.6,164.9,,31.0,,,,False,,True,True,True,,True
17079,132,256.0,,,,43.0,,55.2,40.6,139.4,,111.0,124.0,,,,-89.0,,-76.8,-91.4,7.4,,-21.0,,,,True,,True,True,True,,True
17081,505,312.0,,,,394.0,,560.0,30.2,411.8,,92.0,-193.0,,,,-111.0,,55.0,-474.8,-93.2,,-413.0,,,,True,,True,False,True,,False
17083,175,336.0,,,,190.0,,246.7,36.4,303.2,,87.0,161.0,,,,15.0,,71.7,-138.6,128.2,,-88.0,,,,True,,True,True,True,,True
17085,379,176.0,,,,129.0,,383.5,21.3,134.1,,159.0,-203.0,,,,-250.0,,4.5,-357.7,-244.9,,-220.0,,,,False,,True,False,False,,False
17087,276,88.0,,,,95.0,,103.3,10.5,79.1,,25.0,-188.0,,,,-181.0,,-172.7,-265.5,-196.9,,-251.0,,,,True,,True,False,False,,False
17089,6730,4488.0,,,,3364.0,,1013.8,2622.4,4729.6,,3208.0,-2242.0,,,,-3366.0,,-5716.2,-4107.6,-2000.4,,-3522.0,,,,False,,False,False,True,,False
17091,1427,1624.0,,,,838.0,,754.9,785.1,1665.2,,829.0,197.0,,,,-589.0,,-672.1,-641.9,238.2,,-598.0,,,,False,,False,False,False,,False
17093,1304,672.0,,,,612.0,,424.3,225.4,722.9,,483.0,-632.0,,,,-692.0,,-879.7,-1078.6,-581.1,,-821.0,,,,False,,False,False,True,,False
17095,963,344.0,,,,561.0,,671.5,163.2,403.0,,251.0,-619.0,,,,-402.0,,-291.5,-799.8,-560.0,,-712.0,,,,True,,True,False,True,,False
17097,7127,5568.0,,,,4457.0,,1482.7,3008.9,5372.6,,3384.0,-1559.0,,,,-2670.0,,-5644.3,-4118.1,-1754.4,,-3743.0,,,,False,,False,False,False,,False
17099,1360,1256.0,,,,743.0,,1266.7,528.9,1906.1,,709.0,-104.0,,,,-617.0,,-93.3,-831.1,546.1,,-651.0,,,,False,,True,False,False,,False
17101,177,656.0,,,,174.0,,125.8,74.7,,,330.0,479.0,,,,-3.0,,-51.2,-102.3,,,153.0,,,,True,,True,True,,,True
17103,633,288.0,,,,301.0,,315.3,76.2,206.4,,370.0,-345.0,,,,-332.0,,-317.7,-556.8,-426.6,,-263.0,,,,True,,True,False,False,,True
17105,524,384.0,,,,192.0,,457.6,393.4,372.2,,481.0,-140.0,,,,-332.0,,-66.4,-130.6,-151.8,,-43.0,,,,False,,True,True,False,,True
17107,349,408.0,,,,189.0,,528.9,158.7,345.2,,354.0,59.0,,,,-160.0,,179.9,-190.3,-3.8,,5.0,,,,False,,False,False,True,,True
17109,513,944.0,,,,614.0,,253.1,1130.8,365.4,,598.0,431.0,,,,101.0,,-259.9,617.8,-147.6,,85.0,,,,True,,True,False,True,,True
17111,3059,2136.0,,,,1767.0,,1935.1,1169.9,1723.3,,1399.0,-923.0,,,,-1292.0,,-1123.9,-1889.1,-1335.7,,-1660.0,,,,False,,False,False,False,,False
17113,1872,8608.0,,,,1379.0,,1910.7,2772.4,7235.2,,2951.0,6736.0,,,,-493.0,,38.7,900.4,5363.2,,1079.0,,,,True,,True,True,True,,True
17115,2535,1352.0,,,,728.0,,1172.6,353.9,1129.3,,1199.0,-1183.0,,,,-1807.0,,-1362.4,-2181.1,-1405.7,,-1336.0,,,,False,,False,False,False,,False
17117,482,368.0,,,,393.0,,484.1,67.4,963.3,,143.0,-114.0,,,,-89.0,,2.1,-414.6,481.3,,-339.0,,,,True,,True,False,False,,False
17119,3195,3936.0,,,,2754.0,,2273.3,1516.4,3061.2,,2149.0,741.0,,,,-441.0,,-921.7,-1678.6,-133.8,,-1046.0,,,,True,,False,False,True,,False
17121,855,552.0,,,,286.0,,443.0,363.9,491.9,,385.0,-303.0,,,,-569.0,,-412.0,-491.1,-363.1,,-470.0,,,,False,,False,False,False,,False
17123,123,64.0,,,,28.0,,,3.8,49.1,,60.0,-59.0,,,,-95.0,,,-119.2,-73.9,,-63.0,,,,False,,,False,False,,False
17125,254,120.0,,,,82.0,,,51.7,167.1,,150.0,-134.0,,,,-172.0,,,-202.3,-86.9,,-104.0,,,,False,,,False,True,,True
17127,94,64.0,,,,108.0,,,27.7,73.8,,18.0,-30.0,,,,14.0,,,-66.3,-20.2,,-76.0,,,,True,,,False,True,,False
17129,112,88.0,,,,43.0,,,23.0,76.3,,102.0,-24.0,,,,-69.0,,,-89.0,-35.7,,-10.0,,,,False,,,False,False,,True
17131,214,128.0,,,,124.0,,250.9,15.7,74.6,,130.0,-86.0,,,,-90.0,,36.9,-198.3,-139.4,,-84.0,,,,False,,True,False,False,,True
17133,545,520.0,,,,242.0,,141.0,352.5,279.7,,231.0,-25.0,,,,-303.0,,-404.0,-192.5,-265.3,,-314.0,,,,False,,False,False,False,,False
17135,418,160.0,,,,354.0,,284.7,34.0,71.0,,30.0,-258.0,,,,-64.0,,-133.3,-384.0,-347.0,,-388.0,,,,True,,True,False,False,,False
17137,484,752.0,,,,443.0,,481.8,24.5,741.0,,376.0,268.0,,,,-41.0,,-2.2,-459.5,257.0,,-108.0,,,,True,,True,False,True,,True
17139,311,200.0,,,,69.0,,185.1,29.2,269.1,,107.0,-111.0,,,,-242.0,,-125.9,-281.8,-41.9,,-204.0,,,,False,,False,False,True,,False
17141,885,368.0,,,,242.0,,304.5,50.1,187.0,,623.0,-517.0,,,,-643.0,,-580.5,-835.0,-698.0,,-262.0,,,,False,,False,False,False,,True
17143,2414,2048.0,,,,1943.0,,1420.8,1263.3,1277.0,,1417.0,-366.0,,,,-471.0,,-993.2,-1150.7,-1137.0,,-997.0,,,,False,,False,False,False,,False
17145,187,160.0,,,,236.0,,177.7,13.6,277.7,,41.0,-27.0,,,,49.0,,-9.3,-173.4,90.7,,-146.0,,,,False,,True,False,False,,False
17147,192,168.0,,,,51.0,,,67.9,126.7,,301.0,-24.0,,,,-141.0,,,-124.1,-65.3,,109.0,,,,False,,,False,False,,False
17149,353,88.0,,,,151.0,,,8.4,,,17.0,-265.0,,,,-202.0,,,-344.6,,,-336.0,,,,True,,,False,,,False
17151,21,40.0,,,,8.0,,,20.0,,,63.0,19.0,,,,-13.0,,,-1.0,,,42.0,,,,True,,,True,,,False
17153,110,120.0,,,,33.0,,27.4,114.8,53.5,,38.0,10.0,,,,-77.0,,-82.6,4.8,-56.5,,-72.0,,,,False,,False,True,False,,False
17155,83,32.0,,,,9.0,,,15.4,,,30.0,-51.0,,,,-74.0,,,-67.6,,,-53.0,,,,False,,,False,,,False
17157,600,552.0,,,,479.0,,85.0,41.8,580.7,,191.0,-48.0,,,,-121.0,,-515.0,-558.2,-19.3,,-409.0,,,,False,,False,False,True,,False
17159,274,128.0,,,,100.0,,,10.2,,,168.0,-146.0,,,,-174.0,,,-263.8,,,-106.0,,,,False,,,False,,,True
17161,2107,1584.0,,,,1615.0,,757.8,2341.6,1008.9,,1306.0,-523.0,,,,-492.0,,-1349.2,234.6,-1098.1,,-801.0,,,,True,,False,True,False,,False
17163,2695,3360.0,,,,2783.0,,1758.8,1542.4,2675.2,,1696.0,665.0,,,,88.0,,-936.2,-1152.6,-19.8,,-999.0,,,,True,,False,False,True,,False
17165,464,152.0,,,,250.0,,135.5,0.3,133.8,,245.0,-312.0,,,,-214.0,,-328.5,-463.7,-330.2,,-219.0,,,,True,,False,False,False,,True
17167,2578,1808.0,,,,1662.0,,1368.3,718.0,1469.3,,1766.0,-770.0,,,,-916.0,,-1209.7,-1860.0,-1108.7,,-812.0,,,,False,,False,False,False,,False
17169,74,88.0,,,,79.0,,,17.2,33.7,,169.0,14.0,,,,5.0,,,-56.8,-40.3,,95.0,,,,True,,,False,False,,False
17171,65,48.0,,,,40.0,,,10.3,,,15.0,-17.0,,,,-25.0,,,-54.7,,,-50.0,,,,False,,,False,,,False
17173,512,448.0,,,,118.0,,232.9,156.4,328.7,,200.0,-64.0,,,,-394.0,,-279.1,-355.6,-183.3,,-312.0,,,,False,,False,False,False,,False
17175,63,128.0,,,,20.0,,,9.9,,,83.0,65.0,,,,-43.0,,,-53.1,,,20.0,,,,True,,,True,,,True
17177,823,176.0,,,,238.0,,168.4,82.2,128.3,,175.0,-647.0,,,,-585.0,,-654.6,-740.8,-694.7,,-648.0,,,,True,,False,False,False,,False
17179,1718,1616.0,,,,948.0,,1748.4,382.3,2190.1,,1023.0,-102.0,,,,-770.0,,30.4,-1335.7,472.1,,-695.0,,,,False,,True,False,False,,False
17181,375,192.0,,,,177.0,,33.7,84.5,157.8,,88.0,-183.0,,,,-198.0,,-341.3,-290.4,-217.2,,-287.0,,,,False,,False,False,False,,False
17183,1538,544.0,,,,484.0,,739.1,231.5,243.6,,773.0,-994.0,,,,-1054.0,,-798.9,-1306.5,-1294.4,,-765.0,,,,False,,True,False,False,,True
17185,142,136.0,,,,83.0,,99.3,43.5,139.5,,116.0,-6.0,,,,-59.0,,-42.7,-98.5,-2.5,,-26.0,,,,False,,False,False,True,,False
17187,298,160.0,,,,187.0,,143.6,40.1,103.9,,62.0,-138.0,,,,-111.0,,-154.4,-257.9,-194.1,,-236.0,,,,True,,False,False,False,,False
17189,219,136.0,,,,75.0,,184.5,129.5,151.5,,43.0,-83.0,,,,-144.0,,-34.5,-89.5,-67.5,,-176.0,,,,False,,True,False,True,,False
17191,409,280.0,,,,117.0,,203.3,71.2,158.6,,321.0,-129.0,,,,-292.0,,-205.7,-337.8,-250.4,,-88.0,,,,False,,False,False,False,,True
17193,157,176.0,,,,80.0,,109.0,35.5,,,232.0,19.0,,,,-77.0,,-48.0,-121.5,,,75.0,,,,False,,False,False,,,False
17195,1161,608.0,,,,400.0,,495.0,54.7,444.1,,426.0,-553.0,,,,-761.0,,-666.0,-1106.3,-716.9,,-735.0,,,,False,,False,False,False,,False
17197,8169,6544.0,,,,3899.0,,6737.5,5092.2,5291.1,,4016.0,-1625.0,,,,-4270.0,,-1431.5,-3076.8,-2877.9,,-4153.0,,,,False,,True,False,False,,False
17199,1016,1312.0,,,,841.0,,393.6,383.9,1423.2,,618.0,296.0,,,,-175.0,,-622.4,-632.1,407.2,,-398.0,,,,True,,False,False,False,,False
17201,6956,2256.0,,,,2074.0,,398.6,2098.3,1375.2,,2095.0,-4700.0,,,,-4882.0,,-6557.4,-4857.7,-5580.8,,-4861.0,,,,False,,False,False,False,,False
17203,431,376.0,,,,206.0,,531.9,173.7,575.8,,333.0,-55.0,,,,-225.0,,100.9,-257.3,144.8,,-98.0,,,,False,,False,False,False,,False
18001,482,96.0,,,,229.0,,451.9,51.0,207.6,,61.0,-386.0,,,,-253.0,,-30.1,-431.0,-274.4,,-421.0,,,,True,,True,False,True,,False
18003,4238,2752.0,,,,2806.0,,2030.3,2400.4,3720.0,,2008.0,-1486.0,,,,-1432.0,,-2207.7,-1837.6,-518.0,,-2230.0,,,,True,,False,False,True,,False
18005,486,296.0,,,,622.0,,835.1,35.1,302.4,,94.0,-190.0,,,,136.0,,349.1,-450.9,-183.6,,-392.0,,,,True,,False,False,True,,False
18007,45,48.0,,,,13.0,,,19.6,45.9,,21.0,3.0,,,,-32.0,,,-25.4,0.9,,-24.0,,,,False,,,False,True,,False
18009,202,88.0,,,,42.0,,,34.7,52.7,,306.0,-114.0,,,,-160.0,,,-167.3,-149.3,,104.0,,,,False,,,False,False,,True
18011,521,464.0,,,,723.0,,646.6,328.5,405.3,,413.0,-57.0,,,,202.0,,125.6,-192.5,-115.7,,-108.0,,,,False,,False,False,False,,False
18013,71,24.0,,,,45.0,,,1.2,26.4,,19.0,-47.0,,,,-26.0,,,-69.8,-44.6,,-52.0,,,,True,,,False,True,,False
18015,120,56.0,,,,60.0,,169.6,29.8,255.4,,10.0,-64.0,,,,-60.0,,49.6,-90.2,135.4,,-110.0,,,,True,,True,False,False,,False
18017,506,216.0,,,,284.0,,6.2,19.0,114.1,,0.0,-290.0,,,,-222.0,,-499.8,-487.0,-391.9,,-506.0,,,,True,,False,False,False,,False
18019,1423,1096.0,,,,729.0,,691.9,717.3,1117.8,,556.0,-327.0,,,,-694.0,,-731.1,-705.7,-305.2,,-867.0,,,,False,,False,False,True,,False
18021,297,192.0,,,,122.0,,318.3,41.4,150.6,,91.0,-105.0,,,,-175.0,,21.3,-255.6,-146.4,,-206.0,,,,False,,True,False,False,,False
18023,467,216.0,,,,152.0,,233.2,25.0,236.9,,98.0,-251.0,,,,-315.0,,-233.8,-441.9,-230.1,,-369.0,,,,False,,True,False,True,,False
18025,103,104.0,,,,32.0,,,85.7,65.4,,263.0,1.0,,,,-71.0,,,-17.3,-37.6,,160.0,,,,False,,,False,False,,False
18027,456,496.0,,,,279.0,,204.3,150.1,1867.5,,279.0,40.0,,,,-177.0,,-251.7,-305.9,1411.5,,-177.0,,,,False,,False,False,False,,False
18029,543,128.0,,,,213.0,,122.5,27.3,109.8,,66.0,-415.0,,,,-330.0,,-420.5,-515.7,-433.2,,-477.0,,,,True,,False,False,False,,False
18031,175,256.0,,,,168.0,,244.7,44.6,118.4,,288.0,81.0,,,,-7.0,,69.7,-130.4,-56.6,,113.0,,,,True,,True,False,True,,False
18033,523,352.0,,,,265.0,,396.6,140.3,163.7,,458.0,-171.0,,,,-258.0,,-126.4,-382.7,-359.3,,-65.0,,,,False,,True,False,False,,True
18035,1864,3472.0,,,,971.0,,1135.4,2418.6,1581.8,,3172.0,1608.0,,,,-893.0,,-728.6,554.6,-282.2,,1308.0,,,,True,,True,True,True,,True
18037,751,312.0,,,,238.0,,204.6,2.2,174.8,,158.0,-439.0,,,,-513.0,,-546.4,-748.8,-576.2,,-593.0,,,,False,,False,False,False,,False
18039,4340,1896.0,,,,1590.0,,346.7,640.0,1073.2,,1077.0,-2444.0,,,,-2750.0,,-3993.3,-3700.0,-3266.8,,-3263.0,,,,False,,False,False,False,,False
18041,546,416.0,,,,141.0,,162.7,168.3,595.2,,190.0,-130.0,,,,-405.0,,-383.3,-377.7,49.2,,-356.0,,,,False,,False,False,True,,False
18043,878,536.0,,,,453.0,,472.2,224.6,579.7,,328.0,-342.0,,,,-425.0,,-405.8,-653.4,-298.3,,-550.0,,,,False,,False,False,True,,False
18045,287,72.0,,,,38.0,,129.4,13.1,26.8,,107.0,-215.0,,,,-249.0,,-157.6,-273.9,-260.2,,-180.0,,,,False,,True,False,False,,True
18047,127,48.0,,,,91.0,,55.8,2.1,86.5,,27.0,-79.0,,,,-36.0,,-71.2,-124.9,-40.5,,-100.0,,,,True,,True,False,True,,False
18049,222,56.0,,,,85.0,,162.2,7.0,41.1,,16.0,-166.0,,,,-137.0,,-59.8,-215.0,-180.9,,-206.0,,,,True,,True,False,False,,False
18051,667,248.0,,,,161.0,,235.1,44.6,339.8,,154.0,-419.0,,,,-506.0,,-431.9,-622.4,-327.2,,-513.0,,,,False,,False,False,True,,False
18053,736,768.0,,,,382.0,,498.7,1274.7,337.9,,1162.0,32.0,,,,-354.0,,-237.3,538.7,-398.1,,426.0,,,,False,,False,False,False,,False
18055,247,136.0,,,,173.0,,356.3,7.6,148.0,,46.0,-111.0,,,,-74.0,,109.3,-239.4,-99.0,,-201.0,,,,True,,True,False,True,,False
18057,2810,2736.0,,,,2043.0,,2897.7,2137.9,2267.1,,2065.0,-74.0,,,,-767.0,,87.7,-672.1,-542.9,,-745.0,,,,False,,False,False,False,,False
18059,516,224.0,,,,424.0,,504.3,234.8,191.4,,154.0,-292.0,,,,-92.0,,-11.7,-281.2,-324.6,,-362.0,,,,True,,True,True,False,,False
18061,379,264.0,,,,165.0,,241.3,77.0,297.8,,123.0,-115.0,,,,-214.0,,-137.7,-301.9,-81.2,,-256.0,,,,False,,False,False,True,,False
18063,1221,1192.0,,,,869.0,,755.1,628.3,1089.6,,1058.0,-29.0,,,,-352.0,,-465.9,-592.7,-131.4,,-163.0,,,,False,,False,False,False,,False
18065,820,480.0,,,,342.0,,416.9,219.3,580.6,,270.0,-340.0,,,,-478.0,,-403.1,-600.7,-239.4,,-550.0,,,,False,,False,False,True,,False
18067,674,640.0,,,,428.0,,418.7,385.6,564.1,,619.0,-34.0,,,,-246.0,,-255.3,-288.4,-109.9,,-55.0,,,,False,,False,False,False,,False
18069,349,176.0,,,,207.0,,225.0,12.3,107.9,,274.0,-173.0,,,,-142.0,,-124.0,-336.7,-241.1,,-75.0,,,,True,,True,False,False,,True
18071,574,192.0,,,,311.0,,272.9,39.5,177.0,,92.0,-382.0,,,,-263.0,,-301.1,-534.5,-397.0,,-482.0,,,,True,,True,False,False,,False
18073,459,168.0,,,,107.0,,437.7,85.7,83.9,,126.0,-291.0,,,,-352.0,,-21.3,-373.3,-375.1,,-333.0,,,,False,,True,False,False,,False
18075,274,96.0,,,,115.0,,105.8,26.8,40.3,,99.0,-178.0,,,,-159.0,,-168.2,-247.2,-233.7,,-175.0,,,,True,,True,False,False,,True
18077,227,112.0,,,,196.0,,132.5,8.1,58.5,,72.0,-115.0,,,,-31.0,,-94.5,-218.9,-168.5,,-155.0,,,,True,,True,False,False,,False
18079,145,144.0,,,,131.0,,143.4,14.0,94.0,,139.0,-1.0,,,,-14.0,,-1.6,-131.0,-51.0,,-6.0,,,,False,,False,False,False,,False
18081,1492,520.0,,,,1017.0,,579.1,396.1,367.4,,348.0,-972.0,,,,-475.0,,-912.9,-1095.9,-1124.6,,-1144.0,,,,True,,True,False,False,,False
18083,561,376.0,,,,294.0,,350.9,121.0,615.7,,191.0,-185.0,,,,-267.0,,-210.1,-439.9,54.7,,-370.0,,,,False,,False,False,True,,False
18085,1217,520.0,,,,472.0,,341.0,166.1,241.8,,334.0,-697.0,,,,-745.0,,-876.0,-1050.9,-975.2,,-883.0,,,,False,,False,False,False,,False
18087,257,168.0,,,,346.0,,48.1,0.0,93.7,,382.0,-89.0,,,,89.0,,-208.9,-257.0,-163.3,,125.0,,,,False,,False,False,False,,False
18089,6297,3240.0,,,,2321.0,,2561.0,2113.0,2082.6,,1886.0,-3057.0,,,,-3976.0,,-3736.0,-4184.0,-4214.4,,-4411.0,,,,False,,False,False,False,,False
18091,1374,416.0,,,,658.0,,799.7,130.4,348.7,,228.0,-958.0,,,,-716.0,,-574.3,-1243.6,-1025.3,,-1146.0,,,,True,,True,False,False,,False
18093,616,240.0,,,,261.0,,431.5,281.7,237.5,,138.0,-376.0,,,,-355.0,,-184.5,-334.3,-378.5,,-478.0,,,,True,,True,True,False,,False
18095,1427,936.0,,,,798.0,,782.2,454.4,528.5,,788.0,-491.0,,,,-629.0,,-644.8,-972.6,-898.5,,-639.0,,,,False,,False,False,False,,False
18097,8382,6888.0,,,,6213.0,,255.3,2717.4,5826.8,,4854.0,-1494.0,,,,-2169.0,,-8126.7,-5664.6,-2555.2,,-3528.0,,,,False,,False,False,False,,False
18099,677,336.0,,,,283.0,,115.7,9.8,270.0,,283.0,-341.0,,,,-394.0,,-561.3,-667.2,-407.0,,-394.0,,,,False,,False,False,False,,False
18101,91,192.0,,,,40.0,,65.1,15.7,204.3,,142.0,101.0,,,,-51.0,,-25.9,-75.3,113.3,,51.0,,,,True,,True,True,False,,True
18103,416,208.0,,,,234.0,,211.1,101.1,223.1,,343.0,-208.0,,,,-182.0,,-204.9,-314.9,-192.9,,-73.0,,,,True,,True,False,True,,True
18105,2158,2640.0,,,,1790.0,,1302.3,1146.9,996.1,,3456.0,482.0,,,,-368.0,,-855.7,-1011.1,-1161.9,,1298.0,,,,True,,False,False,False,,False
18107,259,360.0,,,,158.0,,184.0,145.2,173.8,,906.0,101.0,,,,-101.0,,-75.0,-113.8,-85.2,,647.0,,,,False,,True,False,True,,False
18109,459,272.0,,,,371.0,,459.2,223.1,187.6,,250.0,-187.0,,,,-88.0,,0.2,-235.9,-271.4,,-209.0,,,,True,,True,False,False,,False
18111,112,64.0,,,,30.0,,71.3,30.2,54.9,,78.0,-48.0,,,,-82.0,,-40.7,-81.8,-57.1,,-34.0,,,,False,,True,False,False,,True
18113,514,288.0,,,,229.0,,231.8,109.7,207.0,,194.0,-226.0,,,,-285.0,,-282.2,-404.3,-307.0,,-320.0,,,,False,,False,False,False,,False
18115,76,16.0,,,,8.0,,,7.7,23.3,,6.0,-60.0,,,,-68.0,,,-68.3,-52.7,,-70.0,,,,False,,,False,True,,False
18117,194,168.0,,,,119.0,,153.1,73.1,197.2,,148.0,-26.0,,,,-75.0,,-40.9,-120.9,3.2,,-46.0,,,,False,,False,False,True,,False
18119,80,112.0,,,,65.0,,243.9,15.5,188.4,,84.0,32.0,,,,-15.0,,163.9,-64.5,108.4,,4.0,,,,True,,False,False,False,,True
18121,198,16.0,,,,46.0,,,6.1,18.9,,8.0,-182.0,,,,-152.0,,,-191.9,-179.1,,-190.0,,,,True,,,False,True,,False
18123,270,8.0,,,,104.0,,57.2,3.9,15.5,,1.0,-262.0,,,,-166.0,,-212.8,-266.1,-254.5,,-269.0,,,,True,,True,False,True,,False
18125,267,136.0,,,,40.0,,120.8,30.0,70.5,,191.0,-131.0,,,,-227.0,,-146.2,-237.0,-196.5,,-76.0,,,,False,,False,False,False,,True
