,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
51041,6767,5265.0,10277.0,,,,,4482.0,6503.7,4650.9,,5450.0,445.4,,,4552.5,5020.0,,-1502.0,3510.0,,,,,-2285.0,-263.3,-2116.1,,-1317.0,-6321.6,,,-2214.5,-1747.0,,False,,,,,False,True,False,,True,False,,,False,False,
51043,313,290.0,545.0,,,,,266.0,980.4,215.7,,213.0,13.9,,,,,,-23.0,232.0,,,,,-47.0,667.4,-97.3,,-100.0,-299.1,,,,,,False,,,,,False,False,False,,False,False,,,,,
51045,75,45.0,13.0,,,,,77.0,39.6,33.5,,11.0,0.0,,,,,,-30.0,-62.0,,,,,2.0,-35.4,-41.5,,-64.0,-75.0,,,,,,False,,,,,True,False,False,,False,False,,,,,
51047,839,975.0,1262.0,,,,,779.0,1269.4,639.3,,876.0,0.0,,,688.5,,,136.0,423.0,,,,,-60.0,430.4,-199.7,,37.0,-839.0,,,-150.5,,,False,,,,,True,False,False,,True,False,,,False,,
51049,137,85.0,105.0,,,,,116.0,707.1,75.6,,47.0,3.0,,,,,,-52.0,-32.0,,,,,-21.0,570.1,-61.4,,-90.0,-134.0,,,,,,True,,,,,True,False,False,,False,False,,,,,
51051,197,290.0,341.0,,,,,259.0,422.0,173.8,,306.0,0.0,,,,,,93.0,144.0,,,,,62.0,225.0,-23.2,,109.0,-197.0,,,,,,False,,,,,True,False,True,,False,False,,,,,
51053,662,460.0,1142.0,,,,,426.0,627.9,436.3,,317.0,31.1,,,,,,-202.0,480.0,,,,,-236.0,-34.1,-225.7,,-345.0,-630.9,,,,,,False,,,,,False,True,False,,False,False,,,,,
51057,222,170.0,235.0,,,,,136.0,263.4,206.1,,134.0,4.6,,,,,,-52.0,13.0,,,,,-86.0,41.4,-15.9,,-88.0,-217.4,,,,,,True,,,,,False,True,True,,False,False,,,,,
51059,16268,16940.0,32103.0,,,,,13913.0,15307.0,16519.7,,15966.0,2851.3,,,7148.2,13982.0,,672.0,15835.0,,,,,-2355.0,-961.0,251.7,,-302.0,-13416.7,,,-9119.8,-2286.0,,False,,,,,False,False,True,,True,False,,,False,False,
51061,1195,1250.0,2616.0,,,,,993.0,1456.4,1251.6,,1327.0,134.6,,,795.0,,,55.0,1421.0,,,,,-202.0,261.4,56.6,,132.0,-1060.4,,,-400.0,,,False,,,,,False,False,False,,False,False,,,False,,
51063,178,175.0,121.0,,,,,241.0,215.7,188.1,,236.0,0.0,,,,,,-3.0,-57.0,,,,,63.0,37.7,10.1,,58.0,-178.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
51065,386,460.0,1946.0,,,,,319.0,891.1,461.1,,425.0,51.4,,,,,,74.0,1560.0,,,,,-67.0,505.1,75.1,,39.0,-334.6,,,,,,False,,,,,True,False,False,,True,False,,,,,
51067,1085,660.0,319.0,,,,,876.0,433.1,676.8,,797.0,70.1,,,531.3,,,-425.0,-766.0,,,,,-209.0,-651.9,-408.2,,-288.0,-1014.9,,,-553.7,,,False,,,,,True,False,True,,True,False,,,False,,
51069,2393,1900.0,4182.0,,,,,1636.0,2739.9,1351.9,,1776.5,222.6,,,1473.2,,,-493.0,1789.0,,,,,-757.0,346.9,-1041.1,,-616.5,-2170.4,,,-919.8,,,False,,,,,False,True,False,,False,False,,,False,,
51071,339,435.0,733.0,,,,,258.0,630.9,316.9,,315.0,10.6,,,,,,96.0,394.0,,,,,-81.0,291.9,-22.1,,-24.0,-328.4,,,,,,False,,,,,True,False,True,,True,False,,,,,
51073,745,360.0,266.0,,,,,410.0,260.7,494.0,,384.0,0.0,,,,,,-385.0,-479.0,,,,,-335.0,-484.3,-251.0,,-361.0,-745.0,,,,,,False,,,,,True,False,True,,True,False,,,,,
51075,454,250.0,411.0,,,,,313.0,213.4,359.9,,208.0,0.0,,,,,,-204.0,-43.0,,,,,-141.0,-240.6,-94.1,,-246.0,-454.0,,,,,,True,,,,,True,False,True,,False,False,,,,,
51077,275,210.0,52.0,,,,,316.0,101.9,199.8,,181.0,0.0,,,,,,-65.0,-223.0,,,,,41.0,-173.1,-75.2,,-94.0,-275.0,,,,,,False,,,,,True,False,False,,False,False,,,,,
51079,329,305.0,405.0,,,,,238.0,255.9,246.9,,430.0,37.4,,,,,,-24.0,76.0,,,,,-91.0,-73.1,-82.1,,101.0,-291.6,,,,,,False,,,,,False,False,False,,False,False,,,,,
51081,333,125.0,279.0,,,,,246.0,100.0,90.1,,204.0,0.0,,,,,,-208.0,-54.0,,,,,-87.0,-233.0,-242.9,,-129.0,-333.0,,,,,,True,,,,,True,False,False,,True,False,,,,,
51083,963,415.0,230.0,,,,,713.0,406.7,692.7,,320.0,38.9,,,,,,-548.0,-733.0,,,,,-250.0,-556.3,-270.3,,-643.0,-924.1,,,,,,False,,,,,True,False,True,,False,False,,,,,
51085,2092,2060.0,3048.0,,,,,1538.0,1740.9,2198.2,,2090.0,238.9,,,1921.1,,,-32.0,956.0,,,,,-554.0,-351.1,106.2,,-2.0,-1853.1,,,-170.9,,,False,,,,,False,False,False,,True,False,,,False,,
51087,6615,5705.0,8088.0,,,,,4147.0,6587.9,5305.0,,6995.5,606.8,,,6567.2,6985.0,,-910.0,1473.0,,,,,-2468.0,-27.1,-1310.0,,380.5,-6008.2,,,-47.8,370.0,,False,,,,,False,True,False,,True,False,,,True,True,
51089,1139,1185.0,2450.0,,,,,1023.0,1309.7,1028.3,,1369.0,137.3,,,1235.2,,,46.0,1311.0,,,,,-116.0,170.7,-110.7,,230.0,-1001.7,,,96.2,,,False,,,,,False,False,False,,False,False,,,False,,
51091,29,5.0,0.0,,,,,22.0,3.4,9.0,,39.0,,,,,,,-24.0,-29.0,,,,,-7.0,-25.6,-20.0,,10.0,,,,,,,False,,,,,True,False,True,,True,,,,,,
51093,782,575.0,408.0,,,,,445.0,426.0,576.1,,567.0,33.7,,,,,,-207.0,-374.0,,,,,-337.0,-356.0,-205.9,,-215.0,-748.3,,,,,,False,,,,,False,False,True,,False,False,,,,,
51095,1602,1315.0,2087.0,,,,,909.0,2274.4,1237.2,,2187.5,39.6,,,,,,-287.0,485.0,,,,,-693.0,672.4,-364.8,,585.5,-1562.4,,,,,,False,,,,,False,False,False,,False,False,,,,,
51097,97,30.0,14.0,,,,,86.0,9.9,100.3,,7.0,0.0,,,,,,-67.0,-83.0,,,,,-11.0,-87.1,3.3,,-90.0,-97.0,,,,,,False,,,,,True,False,True,,False,False,,,,,
51099,534,575.0,1619.0,,,,,297.0,1234.6,544.2,,388.0,5.6,,,,,,41.0,1085.0,,,,,-237.0,700.6,10.2,,-146.0,-528.4,,,,,,False,,,,,False,False,True,,False,False,,,,,
51101,293,180.0,51.0,,,,,258.0,142.0,275.4,,247.0,0.0,,,,,,-113.0,-242.0,,,,,-35.0,-151.0,-17.6,,-46.0,-293.0,,,,,,False,,,,,True,False,True,,True,False,,,,,
51103,238,280.0,635.0,,,,,92.0,1767.2,220.4,,572.5,1.9,,,,,,42.0,397.0,,,,,-146.0,1529.2,-17.6,,334.5,-236.1,,,,,,False,,,,,False,False,True,,False,False,,,,,
51105,665,675.0,556.0,,,,,597.0,444.1,308.5,,701.0,15.7,,,,,,10.0,-109.0,,,,,-68.0,-220.9,-356.5,,36.0,-649.3,,,,,,False,,,,,False,False,False,,False,False,,,,,
51107,7011,5200.0,5877.0,,,,,5917.0,6538.4,5436.6,,4887.5,1219.5,,,3333.7,4277.0,,-1811.0,-1134.0,,,,,-1094.0,-472.6,-1574.4,,-2123.5,-5791.5,,,-3677.3,-2734.0,,True,,,,,True,True,True,,False,False,,,False,False,
51109,640,645.0,1110.0,,,,,519.0,786.3,653.0,,804.0,55.6,,,,,,5.0,470.0,,,,,-121.0,146.3,13.0,,164.0,-584.4,,,,,,False,,,,,False,False,False,,False,False,,,,,
51111,233,295.0,403.0,,,,,182.0,2223.2,256.7,,71.0,0.2,,,,,,62.0,170.0,,,,,-51.0,1990.2,23.7,,-162.0,-232.8,,,,,,False,,,,,True,False,True,,False,False,,,,,
51113,206,120.0,63.0,,,,,168.0,136.2,154.9,,109.0,10.9,,,,,,-86.0,-143.0,,,,,-38.0,-69.8,-51.1,,-97.0,-195.1,,,,,,False,,,,,True,True,True,,False,False,,,,,
51115,163,100.0,24.0,,,,,86.0,41.3,146.2,,148.0,0.0,,,,,,-63.0,-139.0,,,,,-77.0,-121.7,-16.8,,-15.0,-163.0,,,,,,False,,,,,False,False,True,,True,False,,,,,
51117,525,465.0,575.0,,,,,651.0,656.0,555.0,,395.0,0.0,,,,,,-60.0,50.0,,,,,126.0,131.0,30.0,,-130.0,-525.0,,,,,,True,,,,,False,False,True,,False,False,,,,,
51119,146,125.0,82.0,,,,,82.0,87.3,144.1,,111.0,23.0,,,,,,-21.0,-64.0,,,,,-64.0,-58.7,-1.9,,-35.0,-123.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
51121,1302,1160.0,572.0,,,,,1302.0,649.2,1647.0,,1096.0,0.0,,,412.1,,,-142.0,-730.0,,,,,0.0,-652.8,345.0,,-206.0,-1302.0,,,-889.9,,,False,,,,,True,False,False,,False,False,,,False,,
51125,331,205.0,107.0,,,,,135.0,102.4,280.1,,234.0,0.5,,,,,,-126.0,-224.0,,,,,-196.0,-228.6,-50.9,,-97.0,-330.5,,,,,,False,,,,,False,False,True,,True,False,,,,,
51127,452,415.0,442.0,,,,,298.0,388.5,399.1,,626.5,27.3,,,,,,-37.0,-10.0,,,,,-154.0,-63.5,-52.9,,174.5,-424.7,,,,,,True,,,,,False,False,False,,False,False,,,,,
51131,201,155.0,166.0,,,,,127.0,145.9,193.0,,114.0,0.0,,,,,,-46.0,-35.0,,,,,-74.0,-55.1,-8.0,,-87.0,-201.0,,,,,,True,,,,,False,False,True,,False,False,,,,,
51133,164,215.0,157.0,,,,,112.0,107.4,224.1,,277.0,4.8,,,,,,51.0,-7.0,,,,,-52.0,-56.6,60.1,,113.0,-159.2,,,,,,True,,,,,False,False,False,,False,False,,,,,
51135,512,755.0,317.0,,,,,285.0,490.3,370.0,,420.0,0.0,,,,,,243.0,-195.0,,,,,-227.0,-21.7,-142.0,,-92.0,-512.0,,,,,,True,,,,,True,True,True,,True,False,,,,,
51137,646,580.0,1019.0,,,,,508.0,678.9,635.2,,713.0,52.3,,,,,,-66.0,373.0,,,,,-138.0,32.9,-10.8,,67.0,-593.7,,,,,,False,,,,,False,True,True,,False,False,,,,,
51139,641,495.0,190.0,,,,,408.0,145.4,435.6,,396.0,0.0,,,,,,-146.0,-451.0,,,,,-233.0,-495.6,-205.4,,-245.0,-641.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
51141,303,435.0,429.0,,,,,308.0,362.0,366.4,,319.0,19.3,,,,,,132.0,126.0,,,,,5.0,59.0,63.4,,16.0,-283.7,,,,,,True,,,,,True,True,True,,True,False,,,,,
51143,1602,1155.0,2792.0,,,,,1217.0,1058.4,1086.3,,913.0,160.8,,,1249.4,,,-447.0,1190.0,,,,,-385.0,-543.6,-515.7,,-689.0,-1441.2,,,-352.6,,,False,,,,,True,False,False,,False,False,,,True,,
51145,520,655.0,1568.0,,,,,369.0,2516.6,502.3,,453.0,13.3,,,,,,135.0,1048.0,,,,,-151.0,1996.6,-17.7,,-67.0,-506.7,,,,,,False,,,,,False,False,True,,True,False,,,,,
51147,717,275.0,118.0,,,,,398.0,279.5,263.6,,485.0,0.0,,,,,,-442.0,-599.0,,,,,-319.0,-437.5,-453.4,,-232.0,-717.0,,,,,,False,,,,,True,True,False,,True,False,,,,,
51149,843,590.0,1105.0,,,,,643.0,988.4,519.9,,449.0,103.9,,,,,,-253.0,262.0,,,,,-200.0,145.4,-323.1,,-394.0,-739.1,,,,,,False,,,,,True,True,False,,False,False,,,,,
51153,10235,9430.0,11909.0,,,,,7133.0,11245.3,8577.6,,9945.0,1539.0,,,3849.3,0.0,,-805.0,1674.0,,,,,-3102.0,1010.3,-1657.4,,-290.0,-8696.0,,,-6385.7,-10235.0,,False,,,,,False,False,False,,True,False,,,False,False,
51155,627,1090.0,1090.0,,,,,603.0,1246.9,627.5,,853.0,16.1,,,,,,463.0,463.0,,,,,-24.0,619.9,0.5,,226.0,-610.9,,,,,,False,,,,,True,False,True,,True,False,,,,,
51157,114,85.0,29.0,,,,,62.0,121.4,79.7,,58.0,0.0,,,,,,-29.0,-85.0,,,,,-52.0,7.4,-34.3,,-56.0,-114.0,,,,,,False,,,,,False,True,False,,False,False,,,,,
51159,470,365.0,172.0,,,,,138.0,197.7,255.4,,320.0,11.7,,,,,,-105.0,-298.0,,,,,-332.0,-272.3,-214.6,,-150.0,-458.3,,,,,,False,,,,,False,False,False,,False,False,,,,,
51161,1998,1660.0,1315.0,,,,,1559.0,1132.6,1993.0,,1797.0,0.1,,,1474.1,,,-338.0,-683.0,,,,,-439.0,-865.4,-5.0,,-201.0,-1997.9,,,-523.9,,,False,,,,,False,False,True,,True,False,,,False,,
51163,471,520.0,638.0,,,,,306.0,537.5,420.1,,605.5,4.5,,,,,,49.0,167.0,,,,,-165.0,66.5,-50.9,,134.5,-466.5,,,,,,False,,,,,False,False,False,,False,False,,,,,
51165,1667,2060.0,3167.0,,,,,1441.0,2289.2,1959.3,,2044.5,224.3,,,1003.3,,,393.0,1500.0,,,,,-226.0,622.2,292.3,,377.5,-1442.7,,,-663.7,,,False,,,,,True,False,True,,True,False,,,False,,
51167,376,810.0,1230.0,,,,,601.0,569.8,479.0,,789.0,2.9,,,,,,434.0,854.0,,,,,225.0,193.8,103.0,,413.0,-373.1,,,,,,False,,,,,True,True,True,,True,True,,,,,
51169,284,410.0,390.0,,,,,545.0,226.3,228.7,,279.0,0.0,,,,,,126.0,106.0,,,,,261.0,-57.7,-55.3,,-5.0,-284.0,,,,,,True,,,,,False,True,True,,True,False,,,,,
51171,1213,1425.0,937.0,,,,,714.0,2716.6,741.3,,1309.0,41.0,,,740.0,,,212.0,-276.0,,,,,-499.0,1503.6,-471.7,,96.0,-1172.0,,,-473.0,,,False,,,,,False,False,False,,True,False,,,False,,
51173,577,1080.0,1884.0,,,,,602.0,1114.6,676.8,,1015.0,21.5,,,,,,503.0,1307.0,,,,,25.0,537.6,99.8,,438.0,-555.5,,,,,,False,,,,,True,False,True,,True,False,,,,,
51175,594,200.0,429.0,,,,,300.0,361.0,291.4,,440.0,0.0,,,,,,-394.0,-165.0,,,,,-294.0,-233.0,-302.6,,-154.0,-594.0,,,,,,True,,,,,True,True,True,,True,False,,,,,
51177,2675,2185.0,1355.0,,,,,1811.0,3137.9,2172.6,,2048.0,177.1,,,2473.8,0.0,,-490.0,-1320.0,,,,,-864.0,462.9,-502.4,,-627.0,-2497.9,,,-201.2,-2675.0,,False,,,,,False,True,False,,False,False,,,True,False,
51179,3103,2505.0,4100.0,,,,,1941.0,2293.2,2783.5,,2572.0,466.8,,,3132.7,2495.0,,-598.0,997.0,,,,,-1162.0,-809.8,-319.5,,-531.0,-2636.2,,,29.7,-608.0,,False,,,,,False,False,True,,True,False,,,True,False,
51181,89,80.0,20.0,,,,,82.0,45.3,75.4,,4.0,0.0,,,,,,-9.0,-69.0,,,,,-7.0,-43.7,-13.6,,-85.0,-89.0,,,,,,False,,,,,True,False,False,,False,False,,,,,
51183,304,120.0,23.0,,,,,170.0,412.6,99.4,,85.0,0.0,,,,,,-184.0,-281.0,,,,,-134.0,108.6,-204.6,,-219.0,-304.0,,,,,,False,,,,,True,True,False,,False,False,,,,,
51185,577,1595.0,2225.0,,,,,750.0,1225.7,931.7,,1439.0,41.0,,,,,,1018.0,1648.0,,,,,173.0,648.7,354.7,,862.0,-536.0,,,,,,False,,,,,True,True,True,,True,True,,,,,
51187,686,885.0,3174.0,,,,,672.0,2304.4,658.9,,743.5,29.8,,,,,,199.0,2488.0,,,,,-14.0,1618.4,-27.1,,57.5,-656.2,,,,,,False,,,,,True,False,True,,True,False,,,,,
51191,1090,1475.0,2919.0,,,,,1109.0,1331.4,928.0,,953.0,81.3,,,1381.0,,,385.0,1829.0,,,,,19.0,241.4,-162.0,,-137.0,-1008.7,,,291.0,,,False,,,,,True,True,True,,True,False,,,True,,
51193,340,190.0,38.0,,,,,183.0,89.8,307.0,,165.0,0.0,,,,,,-150.0,-302.0,,,,,-157.0,-250.2,-33.0,,-175.0,-340.0,,,,,,False,,,,,False,False,True,,False,False,,,,,
51195,607,1160.0,1805.0,,,,,867.0,1173.4,606.6,,1199.0,19.3,,,,,,553.0,1198.0,,,,,260.0,566.4,-0.4,,592.0,-587.7,,,,,,False,,,,,True,False,True,,False,False,,,,,
51197,528,660.0,900.0,,,,,506.0,647.2,408.8,,507.0,0.0,,,,,,132.0,372.0,,,,,-22.0,119.2,-119.2,,-21.0,-528.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
51199,1179,625.0,590.0,,,,,769.0,621.3,765.9,,767.0,89.7,,,,,,-554.0,-589.0,,,,,-410.0,-557.7,-413.1,,-412.0,-1089.3,,,,,,False,,,,,True,False,True,,True,False,,,,,
51510,2330,1935.0,2619.0,,,,,1398.0,1754.2,2369.7,,2421.0,0.5,,,968.9,1728.0,,-395.0,289.0,,,,,-932.0,-575.8,39.7,,91.0,-2329.5,,,-1361.1,-602.0,,True,,,,,False,False,True,,True,False,,,False,False,
51520,257,455.0,347.0,,,,,351.0,306.7,223.4,,385.0,0.1,,,,,,198.0,90.0,,,,,94.0,49.7,-33.6,,128.0,-256.9,,,,,,True,,,,,True,True,True,,True,False,,,,,
51530,258,255.0,97.0,,,,,97.0,318.1,71.3,,163.0,0.0,,,,,,-3.0,-161.0,,,,,-161.0,60.1,-186.7,,-95.0,-258.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
51540,574,485.0,1011.0,,,,,409.0,510.5,610.5,,424.0,0.0,,,269.4,,,-89.0,437.0,,,,,-165.0,-63.5,36.5,,-150.0,-574.0,,,-304.6,,,False,,,,,False,True,True,,False,False,,,False,,
51550,6752,3190.0,7858.0,,,,,3481.0,2116.0,3612.2,,2795.5,0.4,,,2294.8,2333.0,,-3562.0,1106.0,,,,,-3271.0,-4636.0,-3139.8,,-3956.5,-6751.6,,,-4457.2,-4419.0,,True,,,,,True,False,True,,False,False,,,False,False,
51570,494,340.0,1064.0,,,,,271.0,425.1,291.5,,317.0,24.6,,,,,,-154.0,570.0,,,,,-223.0,-68.9,-202.5,,-177.0,-469.4,,,,,,False,,,,,False,True,False,,False,False,,,,,
51580,200,255.0,112.0,,,,,59.0,141.9,62.0,,137.0,0.0,,,,,,55.0,-88.0,,,,,-141.0,-58.1,-138.0,,-63.0,-200.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
51590,1422,795.0,1461.0,,,,,846.0,506.0,585.3,,751.0,0.0,,,638.9,,,-627.0,39.0,,,,,-576.0,-916.0,-836.7,,-671.0,-1422.0,,,-783.1,,,True,,,,,True,False,False,,False,False,,,False,,
51595,174,170.0,315.0,,,,,76.0,947.1,58.9,,58.0,0.0,,,,,,-4.0,141.0,,,,,-98.0,773.1,-115.1,,-116.0,-174.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
51600,139,115.0,28.0,,,,,257.0,77.4,216.8,,31.0,0.0,,,,,,-24.0,-111.0,,,,,118.0,-61.6,77.8,,-108.0,-139.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
51610,133,80.0,915.0,,,,,89.0,100.6,97.0,,103.0,0.0,,,,,,-53.0,782.0,,,,,-44.0,-32.4,-36.0,,-30.0,-133.0,,,,,,False,,,,,True,True,True,,True,False,,,,,
51620,207,105.0,36.0,,,,,84.0,52.8,102.6,,53.0,0.0,,,,,,-102.0,-171.0,,,,,-123.0,-154.2,-104.4,,-154.0,-207.0,,,,,,False,,,,,False,False,False,,False,False,,,,,
51630,565,405.0,771.0,,,,,372.0,289.0,433.1,,348.0,127.6,,,,,,-160.0,206.0,,,,,-193.0,-276.0,-131.9,,-217.0,-437.4,,,,,,False,,,,,False,False,True,,False,False,,,,,
51640,150,310.0,125.0,,,,,189.0,197.4,94.7,,246.0,0.0,,,,,,160.0,-25.0,,,,,39.0,47.4,-55.3,,96.0,-150.0,,,,,,True,,,,,True,True,True,,True,True,,,,,
51650,3230,1495.0,3851.0,,,,,1630.0,1044.4,1782.2,,1935.5,0.1,,,1599.6,0.0,,-1735.0,621.0,,,,,-1600.0,-2185.6,-1447.8,,-1294.5,-3229.9,,,-1630.4,-3230.0,,True,,,,,True,False,True,,True,False,,,True,False,
51660,1007,995.0,1512.0,,,,,650.0,986.8,1151.1,,911.0,0.0,,,454.1,,,-12.0,505.0,,,,,-357.0,-20.2,144.1,,-96.0,-1007.0,,,-552.9,,,False,,,,,False,False,False,,False,False,,,False,,
51670,921,570.0,1688.0,,,,,328.0,655.5,381.0,,375.0,34.5,,,,,,-351.0,767.0,,,,,-593.0,-265.5,-540.0,,-546.0,-886.5,,,,,,False,,,,,False,True,False,,False,False,,,,,
51678,256,200.0,52.0,,,,,55.0,102.8,159.2,,227.0,0.0,,,,,,-56.0,-204.0,,,,,-201.0,-153.2,-96.8,,-29.0,-256.0,,,,,,False,,,,,False,False,False,,True,False,,,,,
51680,2073,1845.0,2331.0,,,,,1318.0,1675.9,1509.3,,1653.0,817.3,,,1234.3,,,-228.0,258.0,,,,,-755.0,-397.1,-563.7,,-420.0,-1255.7,,,-838.7,,,False,,,,,False,False,False,,False,False,,,False,,
51683,861,710.0,1200.0,,,,,671.0,651.2,510.5,,659.0,0.0,,,231.4,,,-151.0,339.0,,,,,-190.0,-209.8,-350.5,,-202.0,-861.0,,,-629.6,,,False,,,,,False,False,False,,False,False,,,False,,
51685,143,200.0,52.0,,,,,318.0,195.3,190.7,,180.0,0.7,,,,,,57.0,-91.0,,,,,175.0,52.3,47.7,,37.0,-142.3,,,,,,False,,,,,False,True,True,,True,False,,,,,
51690,396,370.0,531.0,,,,,198.0,365.8,174.2,,375.0,0.1,,,,,,-26.0,135.0,,,,,-198.0,-30.2,-221.8,,-21.0,-395.9,,,,,,False,,,,,False,False,False,,True,False,,,,,
51700,4108,2600.0,3570.0,,,,,2206.0,3233.3,3098.7,,3803.5,285.5,,,2632.0,3246.0,,-1508.0,-538.0,,,,,-1902.0,-874.7,-1009.3,,-304.5,-3822.5,,,-1476.0,-862.0,,True,,,,,False,True,True,,True,False,,,True,True,
51710,4462,3265.0,2506.0,,,,,3182.0,5334.3,4050.1,,4211.0,327.3,,,2463.7,3675.0,,-1197.0,-1956.0,,,,,-1280.0,872.3,-411.9,,-251.0,-4134.7,,,-1998.3,-787.0,,False,,,,,False,True,True,,True,False,,,False,True,
51720,63,120.0,116.0,,,,,117.0,82.4,41.3,,103.0,0.1,,,,,,57.0,53.0,,,,,54.0,19.4,-21.7,,40.0,-62.9,,,,,,True,,,,,True,True,True,,True,False,,,,,
51730,1305,775.0,2621.0,,,,,376.0,3556.6,503.0,,1913.0,32.3,,,,,,-530.0,1316.0,,,,,-929.0,2251.6,-802.0,,608.0,-1272.7,,,,,,False,,,,,False,False,False,,False,False,,,,,
51735,301,205.0,294.0,,,,,152.0,377.7,181.3,,150.0,0.0,,,,,,-96.0,-7.0,,,,,-149.0,76.7,-119.7,,-151.0,-301.0,,,,,,True,,,,,False,True,False,,False,False,,,,,
51740,2308,2075.0,1825.0,,,,,1238.0,2367.0,1594.2,,2227.0,57.6,,,1239.6,,,-233.0,-483.0,,,,,-1070.0,59.0,-713.8,,-81.0,-2250.4,,,-1068.4,,,False,,,,,False,True,False,,True,False,,,False,,
51750,308,340.0,487.0,,,,,265.0,267.9,215.8,,331.0,0.0,,,,,,32.0,179.0,,,,,-43.0,-40.1,-92.2,,23.0,-308.0,,,,,,False,,,,,False,False,False,,True,False,,,,,
51760,3948,3290.0,7614.0,,,,,2400.0,2642.9,2830.4,,3958.5,346.6,,,2061.4,4141.0,,-658.0,3666.0,,,,,-1548.0,-1305.1,-1117.6,,10.5,-3601.4,,,-1886.6,193.0,,False,,,,,False,False,False,,True,False,,,False,True,
51770,1863,1130.0,873.0,,,,,1623.0,1064.1,1063.1,,1061.0,0.0,,,420.3,,,-733.0,-990.0,,,,,-240.0,-798.9,-799.9,,-802.0,-1863.0,,,-1442.7,,,False,,,,,True,False,False,,False,False,,,False,,
51775,597,335.0,820.0,,,,,375.0,839.0,262.4,,151.0,0.9,,,,,,-262.0,223.0,,,,,-222.0,242.0,-334.6,,-446.0,-596.1,,,,,,True,,,,,True,True,False,,False,False,,,,,
51790,633,800.0,1699.0,,,,,358.0,659.9,500.4,,1000.0,0.0,,,,,,167.0,1066.0,,,,,-275.0,26.9,-132.6,,367.0,-633.0,,,,,,False,,,,,False,True,True,,False,False,,,,,
51800,2099,1375.0,1353.0,,,,,1137.0,1131.7,1481.1,,1783.5,43.4,,,989.9,,,-724.0,-746.0,,,,,-962.0,-967.3,-617.9,,-315.5,-2055.6,,,-1109.1,,,False,,,,,False,False,True,,True,False,,,False,,
51810,10437,8580.0,10442.0,,,,,6486.0,12658.9,7197.0,,10065.5,1739.3,,,7612.5,10471.0,,-1857.0,5.0,,,,,-3951.0,2221.9,-3240.0,,-371.5,-8697.7,,,-2824.5,34.0,,True,,,,,False,False,False,,True,False,,,False,True,
51820,714,755.0,855.0,,,,,279.0,1609.0,424.4,,656.0,6.7,,,,,,41.0,141.0,,,,,-435.0,895.0,-289.6,,-58.0,-707.3,,,,,,False,,,,,False,False,False,,False,False,,,,,
51830,171,50.0,8.0,,,,,110.0,205.1,82.4,,41.0,0.0,,,,,,-121.0,-163.0,,,,,-61.0,34.1,-88.6,,-130.0,-171.0,,,,,,False,,,,,True,True,True,,False,False,,,,,
51840,715,575.0,769.0,,,,,459.0,466.5,359.2,,387.0,0.0,,,,,,-140.0,54.0,,,,,-256.0,-248.5,-355.8,,-328.0,-715.0,,,,,,True,,,,,False,False,False,,False,False,,,,,
53001,210,160.0,376.0,,,,,250.0,87.0,130.6,,51.0,0.0,,,,,,-50.0,166.0,,,,,40.0,-123.0,-79.4,,-159.0,-210.0,,,,,,False,,,,,True,False,False,,False,False,,,,,
53003,283,255.0,945.0,,,,,484.0,298.3,117.0,,123.0,0.0,,,,,,-28.0,662.0,,,,,201.0,15.3,-166.0,,-160.0,-283.0,,,,,,False,,,,,False,True,False,,False,False,,,,,
