,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
12087,830,1208.0,,1182.9,,1260.0,4037.0,,,,,1407.1,2244.2,,,1075.0,1187.8,696.4,,,1562.5,1447.4,,,1324.0,1345.2,,,,,,813.1,,,,1290.4,668.8,378.0,,352.9,,430.0,3207.0,,,,,577.1,1414.2,,,245.0,357.8,-133.6,,,732.5,617.4,,,494.0,515.2,,,,,,-16.9,,,,460.4,-161.2,,True,,False,False,,,,,False,False,,,True,True,True,,,False,False,,,False,False,,,,,,True,,,,False,True
12089,1566,2756.0,,2771.3,,2698.0,4173.0,,,,,2291.5,3906.1,,,1583.0,3693.1,1205.6,2930.5,,3177.0,2600.8,,,2022.0,1400.6,,,,,,1636.4,,,,3670.0,1974.7,1190.0,,1205.3,,1132.0,2607.0,,,,,725.5,2340.1,,,17.0,2127.1,-360.4,1364.5,,1611.0,1034.8,,,456.0,-165.4,,,,,,70.4,,,,2104.0,408.7,,False,,True,False,,,,,True,False,,,True,False,True,False,,False,True,,,True,True,,,,,,True,,,,False,True
12091,3317,4020.0,,3666.0,,3969.0,6421.0,,,,,4699.9,8169.1,,5285.2,4420.0,2898.6,2372.1,3615.0,,3718.5,4167.0,,,4041.0,3265.6,,,,,,3447.0,3992.0,,,4806.9,2433.1,703.0,,349.0,,652.0,3104.0,,,,,1382.9,4852.1,,1968.2,1103.0,-418.4,-944.9,298.0,,401.5,850.0,,,724.0,-51.4,,,,,,130.0,675.0,,,1489.9,-883.9,,True,,True,False,,,,,False,False,,False,False,True,False,True,,True,False,,,False,True,,,,,,True,True,,,False,False
12093,609,976.0,,989.2,,991.0,2312.0,,,,,1006.0,1258.3,,,647.0,2058.3,552.0,931.5,,1331.5,1177.3,,,836.0,404.4,,,,,,665.2,,,,1473.5,520.9,367.0,,380.2,,382.0,1703.0,,,,,397.0,649.3,,,38.0,1449.3,-57.0,322.5,,722.5,568.3,,,227.0,-204.6,,,,,,56.2,,,,864.5,-88.1,,False,,False,False,,,,,False,False,,,True,False,True,True,,False,False,,,True,True,,,,,,True,,,,False,True
12095,20244,29452.0,,30716.4,25556.6,29731.0,23559.0,,,,,33823.2,39802.0,,47680.6,24765.0,30150.4,17566.5,31796.5,,32644.5,32673.7,,,24330.0,22583.0,,,,,,18115.6,31306.0,,,41241.3,18883.7,9208.0,,10472.4,5312.6,9487.0,3315.0,,,,,13579.2,19558.0,,27436.6,4521.0,9906.4,-2677.5,11552.5,,12400.5,12429.7,,,4086.0,2339.0,,,,,,-2128.4,11062.0,,,20997.3,-1360.3,,False,True,False,True,,,,,False,False,,False,True,False,True,False,,False,False,,,True,True,,,,,,True,False,,,False,True
12097,6162,8552.0,,8165.1,7695.8,8415.0,16189.0,,,,,10477.1,11687.0,,13283.3,7220.0,12506.6,5915.4,8618.5,,7970.0,8991.8,,,6821.0,6269.7,,,,,,4632.9,13187.0,,,15159.5,4997.2,2390.0,,2003.1,1533.8,2253.0,10027.0,,,,,4315.1,5525.0,,7121.3,1058.0,6344.6,-246.6,2456.5,,1808.0,2829.8,,,659.0,107.7,,,,,,-1529.1,7025.0,,,8997.5,-1164.8,,True,True,True,False,,,,,False,False,,False,True,False,True,False,,True,False,,,True,True,,,,,,True,False,,,False,True
12099,19590,24308.0,,24116.9,25479.6,26204.0,40806.0,,,,,32017.9,35842.1,,42139.1,21526.0,35436.7,22213.3,25261.0,,25664.0,27066.6,,,25272.0,33179.3,,,,,,17588.9,32358.0,,,36479.6,13739.4,4718.0,,4526.9,5889.6,6614.0,21216.0,,,,,12427.9,16252.1,,22549.1,1936.0,15846.7,2623.3,5671.0,,6074.0,7476.6,,,5682.0,13589.3,,,,,,-2001.1,12768.0,,,16889.6,-5850.6,,True,False,False,False,,,,,False,False,,False,True,False,True,False,,False,False,,,False,False,,,,,,True,False,,,False,False
12101,5873,8116.0,,8272.5,8925.0,8447.0,11492.0,,,,,9612.1,14178.9,,11284.3,8599.0,15332.9,6891.6,8587.0,,7493.0,9295.0,,,7765.0,7017.5,,,,,,4899.9,9422.0,,,21714.4,5158.0,2243.0,,2399.5,3052.0,2574.0,5619.0,,,,,3739.1,8305.9,,5411.3,2726.0,9459.9,1018.6,2714.0,,1620.0,3422.0,,,1892.0,1144.5,,,,,,-973.1,3549.0,,,15841.4,-715.0,,False,False,False,False,,,,,False,False,,False,False,False,True,False,,True,False,,,True,True,,,,,,True,False,,,False,True
12103,10853,16724.0,,16715.8,16902.3,17392.0,40977.0,,,,,19485.6,25356.1,,28600.6,14706.0,24409.7,11456.1,17191.0,,20547.5,17717.5,,,14808.0,14361.2,,,,,,9150.1,21010.0,,,22772.1,10284.8,5871.0,,5862.8,6049.3,6539.0,30124.0,,,,,8632.6,14503.1,,17747.6,3853.0,13556.7,603.1,6338.0,,9694.5,6864.5,,,3955.0,3508.2,,,,,,-1702.9,10157.0,,,11919.1,-568.2,,True,False,False,False,,,,,False,False,,False,True,False,True,False,,False,False,,,True,True,,,,,,True,False,,,False,True
12105,10219,14568.0,,14650.9,13460.6,14770.0,32536.0,,,,,16527.0,18658.6,,23615.3,13840.0,33531.9,10447.4,16354.0,,16928.0,14509.9,,,13031.0,10843.5,,,,,,10627.7,19118.0,,,25211.8,9794.1,4349.0,,4431.9,3241.6,4551.0,22317.0,,,,,6308.0,8439.6,,13396.3,3621.0,23312.9,228.4,6135.0,,6709.0,4290.9,,,2812.0,624.5,,,,,,408.7,8899.0,,,14992.8,-424.9,,False,True,False,False,,,,,False,False,,False,True,False,True,False,,False,True,,,True,True,,,,,,True,False,,,False,True
12107,1114,1488.0,,1449.0,,1493.0,2351.0,,,,,1763.0,2282.8,,,1396.0,1620.5,1193.6,1612.0,,1611.0,1597.3,,,1450.0,1248.1,,,,,,695.9,,,,1653.9,881.2,374.0,,335.0,,379.0,1237.0,,,,,649.0,1168.8,,,282.0,506.5,79.6,498.0,,497.0,483.3,,,336.0,134.1,,,,,,-418.1,,,,539.9,-232.8,,True,,False,False,,,,,False,False,,,True,False,True,False,,False,False,,,True,True,,,,,,False,,,,False,True
12109,3783,6436.0,,6400.4,,6353.0,6233.0,,,,,5774.7,10156.6,,9749.6,4208.0,7837.3,4316.9,7547.5,,7002.0,6299.0,,,5144.0,3893.9,,,,,,4135.4,9600.0,,,10430.5,4510.3,2653.0,,2617.4,,2570.0,2450.0,,,,,1991.7,6373.6,,5966.6,425.0,4054.3,533.9,3764.5,,3219.0,2516.0,,,1361.0,110.9,,,,,,352.4,5817.0,,,6647.5,727.3,,True,,True,True,,,,,True,False,,False,True,False,True,False,,False,True,,,True,True,,,,,,True,False,,,False,True
12111,4084,5464.0,,5457.0,,5735.0,6413.0,,,,,6286.1,7435.4,,,4924.0,7529.1,4666.0,5926.0,,6084.0,5870.7,,,5115.0,4096.1,,,,,,5728.5,7707.0,,,4894.8,3671.0,1380.0,,1373.0,,1651.0,2329.0,,,,,2202.1,3351.4,,,840.0,3445.1,582.0,1842.0,,2000.0,1786.7,,,1031.0,12.1,,,,,,1644.5,3623.0,,,810.8,-413.0,,True,,False,False,,,,,False,False,,,True,False,True,False,,False,False,,,True,True,,,,,,False,False,,,True,True
12113,3338,4660.0,,4921.6,,4754.0,9193.0,,,,,4718.0,6251.0,,,4114.0,7100.9,3209.0,5124.0,,5216.0,4606.7,,,4018.0,3328.3,,,,,,2807.6,8355.0,,,6133.7,3046.4,1322.0,,1583.6,,1416.0,5855.0,,,,,1380.0,2913.0,,,776.0,3762.9,-129.0,1786.0,,1878.0,1268.7,,,680.0,-9.7,,,,,,-530.4,5017.0,,,2795.7,-291.6,,False,,False,False,,,,,False,False,,,True,False,True,False,,False,True,,,True,True,,,,,,True,False,,,False,True
12115,4346,7928.0,,7777.6,,7868.0,22370.0,,,,,7736.0,12045.0,,13925.4,5588.0,13110.2,4542.8,7522.5,,7756.5,8131.6,,,7191.0,5636.5,,,,,,6064.5,11086.0,,,8648.8,4581.9,3582.0,,3431.6,,3522.0,18024.0,,,,,3390.0,7699.0,,9579.4,1242.0,8764.2,196.8,3176.5,,3410.5,3785.6,,,2845.0,1290.5,,,,,,1718.5,6740.0,,,4302.8,235.9,,True,,True,False,,,,,True,False,,False,True,False,True,True,,True,False,,,True,True,,,,,,True,False,,,False,True
12117,4558,7148.0,,6584.9,,7134.0,4688.0,,,,,7743.7,10418.5,,10775.5,7275.0,11029.0,5018.5,6486.5,,8158.0,7358.6,,,6460.0,7259.2,,,,,,4308.1,8851.0,,,9512.9,4418.4,2590.0,,2026.9,,2576.0,130.0,,,,,3185.7,5860.5,,6217.5,2717.0,6471.0,460.5,1928.5,,3600.0,2800.6,,,1902.0,2701.2,,,,,,-249.9,4293.0,,,4954.9,-139.6,,True,,True,True,,,,,False,False,,False,False,False,True,True,,False,False,,,True,False,,,,,,True,False,,,False,True
12119,1448,2420.0,,2479.8,,2467.0,2450.0,,,,,2409.7,4209.7,,4500.6,2119.0,3525.9,1626.5,2613.5,,2929.5,2584.3,,,2268.0,1494.3,,,,,,1277.7,2216.0,,,5878.1,1858.1,972.0,,1031.8,,1019.0,1002.0,,,,,961.7,2761.7,,3052.6,671.0,2077.9,178.5,1165.5,,1481.5,1136.3,,,820.0,46.3,,,,,,-170.3,768.0,,,4430.1,410.1,,False,,False,False,,,,,True,False,,False,True,False,True,False,,False,False,,,True,True,,,,,,True,True,,,False,True
12121,517,1100.0,,1099.4,,1202.0,1671.0,,,,,1577.4,1325.3,,,819.0,1209.2,843.6,1256.5,,1334.0,1216.3,,,955.0,920.9,,,,,,719.1,,,,1615.1,1319.3,583.0,,582.4,,685.0,1154.0,,,,,1060.4,808.3,,,302.0,692.2,326.6,739.5,,817.0,699.3,,,438.0,403.9,,,,,,202.1,,,,1098.1,802.3,,True,,False,False,,,,,False,False,,,True,False,True,False,,False,False,,,True,True,,,,,,True,,,,False,False
12123,399,548.0,,543.5,,547.0,708.0,,,,,765.5,642.8,,,446.0,536.6,331.9,,,618.0,595.4,,,484.0,357.6,,,,,,,,,,961.5,833.9,149.0,,144.5,,148.0,309.0,,,,,366.5,243.8,,,47.0,137.6,-67.1,,,219.0,196.4,,,85.0,-41.4,,,,,,,,,,562.5,434.9,,True,,True,False,,,,,False,False,,,True,True,True,,,False,False,,,True,True,,,,,,,,,,False,False
12125,135,316.0,,319.6,,311.0,490.0,,,,,506.0,467.6,,,270.0,271.8,196.4,,,176.0,306.7,,,296.0,337.6,,,,,,,,,,457.3,325.2,181.0,,184.6,,176.0,355.0,,,,,371.0,332.6,,,135.0,136.8,61.4,,,41.0,171.7,,,161.0,202.6,,,,,,,,,,322.3,190.2,,False,,True,False,,,,,False,False,,,True,True,True,,,True,True,,,True,False,,,,,,,,,,False,False
12127,6856,9512.0,,9646.2,9273.6,9335.0,3571.0,,,,,9430.9,13495.8,,15291.9,9112.0,12682.8,7119.5,9647.0,,10726.5,10400.5,,,8530.0,7146.2,,,,,,8097.2,6944.0,,,11897.8,5823.2,2656.0,,2790.2,2417.6,2479.0,-3285.0,,,,,2574.9,6639.8,,8435.9,2256.0,5826.8,263.5,2791.0,,3870.5,3544.5,,,1674.0,290.2,,,,,,1241.2,88.0,,,5041.8,-1032.8,,False,True,True,False,,,,,True,False,,False,True,False,True,False,,False,False,,,True,True,,,,,,True,True,,,False,True
12129,604,952.0,,924.4,,930.0,1832.0,,,,,842.9,1207.7,,,517.0,1360.0,428.2,1007.5,,1112.0,1003.2,,,675.0,585.8,,,,,,534.4,,,,997.6,632.0,348.0,,320.4,,326.0,1228.0,,,,,238.9,603.7,,,-87.0,756.0,-175.8,403.5,,508.0,399.2,,,71.0,-18.2,,,,,,-69.6,,,,393.6,28.0,,True,,True,False,,,,,True,False,,,True,False,True,False,,False,False,,,True,True,,,,,,True,,,,False,True
12131,1164,1736.0,,1749.9,,1717.0,3819.0,,,,,1819.0,2946.3,,,1227.0,3057.9,885.1,1848.5,,1718.0,1613.8,,,1546.0,1886.7,,,,,,1275.6,,,,2049.5,1118.8,572.0,,585.9,,553.0,2655.0,,,,,655.0,1782.3,,,63.0,1893.9,-278.9,684.5,,554.0,449.8,,,382.0,722.7,,,,,,111.6,,,,885.5,-45.2,,False,,True,False,,,,,False,False,,,True,False,True,False,,True,True,,,True,False,,,,,,True,,,,False,True
12133,363,564.0,,606.2,,547.0,740.0,,,,,740.5,786.5,,,543.0,476.9,496.1,,,394.0,534.8,,,506.0,425.2,,,,,,317.6,,,,795.1,675.2,201.0,,243.2,,184.0,377.0,,,,,377.5,423.5,,,180.0,113.9,133.1,,,31.0,171.8,,,143.0,62.2,,,,,,-45.4,,,,432.1,312.2,,False,,True,False,,,,,False,False,,,True,True,True,,,True,True,,,True,True,,,,,,True,,,,False,False
13001,265,384.0,,399.8,,416.0,381.0,,,,,607.9,603.6,,,581.0,506.4,279.2,,,353.0,469.3,,,432.0,389.1,,,,,,,,,,497.8,272.9,119.0,,134.8,,151.0,116.0,,,,,342.9,338.6,,,316.0,241.4,14.2,,,88.0,204.3,,,167.0,124.1,,,,,,,,,,232.8,7.9,,False,,False,True,,,,,False,False,,,False,False,True,,,True,False,,,False,False,,,,,,,,,,False,True
13003,105,244.0,,241.4,,216.0,271.0,,,,,268.7,296.2,,,208.0,128.8,101.3,,,201.5,247.8,,,219.0,140.2,,,,,,,,,,329.8,86.7,139.0,,136.4,,111.0,166.0,,,,,163.7,191.2,,,103.0,23.8,-3.7,,,96.5,142.8,,,114.0,35.2,,,,,,,,,,224.8,-18.3,,True,,True,False,,,,,False,False,,,True,True,True,,,True,False,,,True,True,,,,,,,,,,False,True
13005,176,500.0,,469.0,,369.0,591.0,,,,,424.1,575.1,,,375.0,84.2,160.7,,,338.0,438.3,,,326.0,286.3,,,,,,,,,,301.1,202.9,324.0,,293.0,,193.0,415.0,,,,,248.1,399.1,,,199.0,-91.8,-15.3,,,162.0,262.3,,,150.0,110.3,,,,,,,,,,125.1,26.9,,True,,True,False,,,,,True,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,True
13007,31,56.0,,50.2,,49.0,7.0,,,,,56.8,62.0,,,98.0,49.7,24.4,,,24.0,56.1,,,56.0,45.2,,,,,,,,,,56.5,21.6,25.0,,19.2,,18.0,-24.0,,,,,25.8,31.0,,,67.0,18.7,-6.6,,,-7.0,25.1,,,25.0,14.2,,,,,,,,,,25.5,-9.4,,True,,True,True,,,,,False,False,,,False,True,True,,,True,False,,,False,True,,,,,,,,,,False,True
13009,605,796.0,,825.9,,863.0,729.0,,,,,1332.1,1175.4,,,968.0,1215.1,483.3,918.0,,1079.0,971.0,,,798.0,882.0,,,,,,511.0,,,,1344.4,755.2,191.0,,220.9,,258.0,124.0,,,,,727.1,570.4,,,363.0,610.1,-121.7,313.0,,474.0,366.0,,,193.0,277.0,,,,,,-94.0,,,,739.4,150.2,,False,,False,True,,,,,False,False,,,False,False,True,False,,False,False,,,False,False,,,,,,True,,,,False,True
13011,243,404.0,,381.7,,400.0,649.0,,,,,549.7,621.4,,,598.0,292.6,224.6,,,344.0,423.7,,,405.0,457.7,,,,,,,,,,489.7,237.7,161.0,,138.7,,157.0,406.0,,,,,306.7,378.4,,,355.0,49.6,-18.4,,,101.0,180.7,,,162.0,214.7,,,,,,,,,,246.7,-5.3,,True,,True,False,,,,,False,False,,,False,True,True,,,True,False,,,False,False,,,,,,,,,,False,True
13013,2171,2516.0,,2508.3,,2415.0,3411.0,,,,,2442.9,3741.8,,,2114.0,2283.9,1225.9,2626.5,,2539.5,2616.7,,,2081.0,1806.0,,,,,,1935.1,,,,2975.1,1482.2,345.0,,337.3,,244.0,1240.0,,,,,271.9,1570.8,,,-57.0,112.9,-945.1,455.5,,368.5,445.7,,,-90.0,-365.0,,,,,,-235.9,,,,804.1,-688.8,,True,,True,False,,,,,True,False,,,True,True,False,False,,False,False,,,True,False,,,,,,True,,,,False,False
13015,2586,3836.0,,3910.0,,3694.0,4379.0,,,,,3322.5,5818.9,,5360.3,3293.0,2789.1,1675.4,3758.0,,4168.5,4391.5,,,2927.0,2694.6,,,,,,2939.2,,,,3763.8,2315.8,1250.0,,1324.0,,1108.0,1793.0,,,,,736.5,3232.9,,2774.3,707.0,203.1,-910.6,1172.0,,1582.5,1805.5,,,341.0,108.6,,,,,,353.2,,,,1177.8,-270.2,,False,,True,False,,,,,True,False,,False,True,True,True,True,,False,False,,,True,True,,,,,,True,,,,True,True
13017,297,712.0,,710.3,,629.0,1001.0,,,,,665.9,849.8,,,403.0,499.3,263.6,,,603.0,662.1,,,558.0,543.3,,,,,,,,,,976.9,,415.0,,413.3,,332.0,704.0,,,,,368.9,552.8,,,106.0,202.3,-33.4,,,306.0,365.1,,,261.0,246.3,,,,,,,,,,679.9,,,True,,True,False,,,,,True,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,False,
13019,305,480.0,,445.6,,508.0,428.0,,,,,512.1,687.7,,,688.0,616.0,285.4,,,595.0,521.5,,,448.0,527.2,,,,,,,,,,704.3,244.9,175.0,,140.6,,203.0,123.0,,,,,207.1,382.7,,,383.0,311.0,-19.6,,,290.0,216.5,,,143.0,222.2,,,,,,,,,,399.3,-60.1,,True,,False,True,,,,,False,False,,,False,False,True,,,False,False,,,True,False,,,,,,,,,,False,True
13021,2506,3304.0,,3303.1,,3420.0,2586.0,,,,,4194.9,4171.9,,,3417.0,4672.7,1923.2,3560.0,,4627.0,3945.6,,,2988.0,2960.7,,,,,,2461.9,4067.0,,,4160.2,2499.6,798.0,,797.1,,914.0,80.0,,,,,1688.9,1665.9,,,911.0,2166.7,-582.8,1054.0,,2121.0,1439.6,,,482.0,454.7,,,,,,-44.1,1561.0,,,1654.2,-6.4,,True,,False,True,,,,,False,False,,,False,False,True,False,,False,False,,,True,True,,,,,,True,False,,,False,True
13023,239,352.0,,360.2,,353.0,217.0,,,,,444.3,469.2,,,434.0,278.1,208.4,,,461.0,415.1,,,298.0,294.4,,,,,,,,,,376.6,218.0,113.0,,121.2,,114.0,-22.0,,,,,205.3,230.2,,,195.0,39.1,-30.6,,,222.0,176.1,,,59.0,55.4,,,,,,,,,,137.6,-21.0,,False,,False,True,,,,,False,False,,,False,True,True,,,False,False,,,True,True,,,,,,,,,,False,True
13025,285,316.0,,309.4,,340.0,338.0,,,,,357.5,519.7,,,440.0,385.7,153.4,,,410.0,383.4,,,297.0,277.7,,,,,,,,,,397.6,285.1,31.0,,24.4,,55.0,53.0,,,,,72.5,234.7,,,155.0,100.7,-131.6,,,125.0,98.4,,,12.0,-7.3,,,,,,,,,,112.6,0.1,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,,,True,True,,,,,,,,,,False,True
13027,167,148.0,,136.1,,152.0,50.0,,,,,379.8,353.4,,,391.0,153.7,218.3,,,80.0,204.6,,,221.0,347.9,,,,,,,,,,166.5,116.6,-19.0,,-30.9,,-15.0,-117.0,,,,,212.8,186.4,,,224.0,-13.3,51.3,,,-87.0,37.6,,,54.0,180.9,,,,,,,,,,-0.5,-50.4,,False,,True,False,,,,,False,False,,,False,True,False,,,False,False,,,False,False,,,,,,,,,,True,False
13029,637,800.0,,804.2,,783.0,1407.0,,,,,793.9,976.4,,,766.0,452.1,323.7,795.5,,749.0,784.5,,,699.0,596.4,,,,,,,,,,1231.4,461.8,163.0,,167.2,,146.0,770.0,,,,,156.9,339.4,,,129.0,-184.9,-313.3,158.5,,112.0,147.5,,,62.0,-40.6,,,,,,,,,,594.4,-175.2,,False,,True,False,,,,,True,False,,,True,False,False,True,,True,True,,,True,True,,,,,,,,,,False,False
13031,1174,1352.0,,1347.0,,1585.0,2625.0,,,,,1643.8,1870.5,,,1736.0,1589.2,836.2,1435.5,,1855.5,1714.3,,,1414.0,688.1,,,,,,810.2,,,,1836.3,1053.7,178.0,,173.0,,411.0,1451.0,,,,,469.8,696.5,,,562.0,415.2,-337.8,261.5,,681.5,540.3,,,240.0,-485.9,,,,,,-363.8,,,,662.3,-120.3,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,,,False,False,,,,,,False,,,,False,True
13033,505,524.0,,529.5,,537.0,821.0,,,,,654.9,695.6,,,539.0,524.0,214.4,,,695.0,597.3,,,476.0,414.4,,,,,,,,,,553.1,365.1,19.0,,24.5,,32.0,316.0,,,,,149.9,190.6,,,34.0,19.0,-290.6,,,190.0,92.3,,,-29.0,-90.6,,,,,,,,,,48.1,-139.9,,False,,False,False,,,,,False,False,,,False,True,False,,,False,False,,,False,False,,,,,,,,,,False,False
13035,534,704.0,,692.5,,702.0,905.0,,,,,806.4,1076.9,,,567.0,656.2,391.2,,,890.0,766.2,,,577.0,691.8,,,,,,,,,,768.5,326.8,170.0,,158.5,,168.0,371.0,,,,,272.4,542.9,,,33.0,122.2,-142.8,,,356.0,232.2,,,43.0,157.8,,,,,,,,,,234.5,-207.2,,True,,True,False,,,,,False,False,,,True,True,True,,,False,False,,,True,True,,,,,,,,,,False,False
13037,125,264.0,,274.9,,173.0,165.0,,,,,140.6,249.9,,,151.0,1490.1,56.5,,,185.0,217.9,,,162.0,186.1,,,,,,,,,,231.1,124.6,139.0,,149.9,,48.0,40.0,,,,,15.6,124.9,,,26.0,1365.1,-68.5,,,60.0,92.9,,,37.0,61.1,,,,,,,,,,106.1,-0.4,,False,,True,True,,,,,True,True,,,True,False,True,,,True,True,,,True,True,,,,,,,,,,True,True
13039,620,796.0,,780.1,,900.0,887.0,,,,,930.3,1316.7,,,1038.0,1097.1,539.6,951.0,,925.5,924.9,,,829.0,720.4,,,,,,693.2,,,,1202.3,511.7,176.0,,160.1,,280.0,267.0,,,,,310.3,696.7,,,418.0,477.1,-80.4,331.0,,305.5,304.9,,,209.0,100.4,,,,,,73.2,,,,582.3,-108.3,,True,,False,False,,,,,False,False,,,False,False,True,False,,False,False,,,False,True,,,,,,True,,,,False,True
13043,117,196.0,,193.1,,252.0,356.0,,,,,269.4,248.7,,,245.0,880.8,82.9,,,427.0,276.4,,,209.0,276.4,,,,,,,,,,233.3,85.0,79.0,,76.1,,135.0,239.0,,,,,152.4,131.7,,,128.0,763.8,-34.1,,,310.0,159.4,,,92.0,159.4,,,,,,,,,,116.3,-32.0,,True,,False,False,,,,,False,False,,,False,False,True,,,False,False,,,False,False,,,,,,,,,,False,True
13045,1694,1828.0,,1865.9,,2087.0,2550.0,,,,,2628.8,4128.3,,2450.6,3184.0,1442.7,993.8,1849.5,,2078.0,2470.9,,,2287.0,2440.2,,,,,,1036.8,,,,2345.3,1845.3,134.0,,171.9,,393.0,856.0,,,,,934.8,2434.3,,756.6,1490.0,-251.3,-700.2,155.5,,384.0,776.9,,,593.0,746.2,,,,,,-657.2,,,,651.3,151.3,,False,,False,False,,,,,False,False,,False,False,False,False,False,,False,False,,,False,False,,,,,,False,,,,False,False
13047,1149,1644.0,,1655.9,,1543.0,3989.0,,,,,1432.8,2834.0,,,2830.0,873.0,891.1,1566.0,,1211.0,1778.0,,,1439.0,1543.9,,,,,,1314.8,,,,1681.1,972.2,495.0,,506.9,,394.0,2840.0,,,,,283.8,1685.0,,,1681.0,-276.0,-257.9,417.0,,62.0,629.0,,,290.0,394.9,,,,,,165.8,,,,532.1,-176.8,,False,,True,False,,,,,True,False,,,False,True,True,True,,True,False,,,True,True,,,,,,True,,,,False,True
13049,148,300.0,,299.4,,285.0,297.0,,,,,369.3,367.7,,,352.0,80.4,142.1,,,244.0,292.6,,,255.0,270.9,,,,,,,,,,305.8,210.2,152.0,,151.4,,137.0,149.0,,,,,221.3,219.7,,,204.0,-67.6,-5.9,,,96.0,144.6,,,107.0,122.9,,,,,,,,,,157.8,62.2,,True,,True,True,,,,,False,False,,,False,True,True,,,True,True,,,True,True,,,,,,,,,,False,True
13051,4077,4260.0,,4330.6,,4728.0,12578.0,,,,,5228.8,4990.5,,,5688.0,3758.2,2389.7,4485.5,,4967.5,4949.6,,,4741.0,4463.3,,,,,,3662.8,7188.0,,,6583.2,2674.9,183.0,,253.6,,651.0,8501.0,,,,,1151.8,913.5,,,1611.0,-318.8,-1687.3,408.5,,890.5,872.6,,,664.0,386.3,,,,,,-414.2,3111.0,,,2506.2,-1402.1,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,,,False,False,,,,,,False,False,,,False,False
13053,546,124.0,,150.1,,136.0,16.0,,,,,633.7,265.6,,,353.0,65.8,109.6,,,74.5,129.4,,,224.0,411.1,,,,,,71.3,,,,117.8,296.8,-422.0,,-395.9,,-410.0,-530.0,,,,,87.7,-280.4,,,-193.0,-480.2,-436.4,,,-471.5,-416.6,,,-322.0,-134.9,,,,,,-474.7,,,,-428.2,-249.2,,True,,True,False,,,,,True,True,,,True,False,False,,,False,True,,,True,True,,,,,,False,,,,False,True
