,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
27023,36,18.0,,26.3,,23.0,8.0,,,,,90.5,91.6,,,72.0,5.7,48.8,,1.0,22.7,,,,26.0,45.0,104.5,,,,,,,,,,36.3,67.1,-18.0,,-9.7,,-13.0,-28.0,,,,,54.5,55.6,,,36.0,-30.3,12.8,,-35.0,-13.3,,,,-10.0,9.0,68.5,,,,,,,,,,0.3,31.1,,True,,True,False,,,,,False,False,,,False,False,True,,False,True,,,,True,True,False,,,,,,,,,,True,False
27025,230,285.0,,347.3,,305.0,143.0,,,,,329.0,551.3,,,470.0,307.8,363.0,,220.0,284.0,,,,322.0,298.0,452.4,,,,,,371.6,,,,347.4,310.3,55.0,,117.3,,75.0,-87.0,,,,,99.0,321.3,,,240.0,77.8,133.0,,-10.0,54.0,,,,92.0,68.0,222.4,,,,,,141.6,,,,117.4,80.3,,False,,False,False,,,,,False,False,,,False,False,False,,True,True,,,,False,False,False,,,,,,False,,,,False,False
27027,223,381.0,,386.5,,389.0,461.0,,,,,339.3,657.4,,,377.0,207.8,311.9,,349.0,360.0,,,,350.0,365.0,758.8,,,,,,370.8,,,,564.9,471.9,158.0,,163.5,,166.0,238.0,,,,,116.3,434.4,,,154.0,-15.2,88.9,,126.0,137.0,,,,127.0,142.0,535.8,,,,,,147.8,,,,341.9,248.9,,False,,False,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,False,,,,,,True,,,,False,False
27029,12,27.0,,29.7,,28.0,0.0,,,,,38.6,73.5,,,38.0,13.1,18.5,,6.0,22.2,,,,24.0,40.0,47.8,,,,,,,,,,29.1,59.8,15.0,,17.7,,16.0,-12.0,,,,,26.6,61.5,,,26.0,1.1,6.5,,-6.0,10.2,,,,12.0,28.0,35.8,,,,,,,,,,17.1,47.8,,False,,False,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,False,,,,,,,,,,False,False
27031,4,12.0,,9.6,,12.0,0.0,,,,,7.6,19.8,,,28.0,14.6,9.8,,12.0,7.0,,,,9.0,12.0,12.5,,,,,,,,,,10.2,,8.0,,5.6,,8.0,-4.0,,,,,3.6,15.8,,,24.0,10.6,5.8,,8.0,3.0,,,,5.0,8.0,8.5,,,,,,,,,,6.2,,,True,,False,True,,,,,True,False,,,False,False,True,,False,True,,,,True,False,False,,,,,,,,,,True,
27033,48,81.0,,65.0,,66.0,1.0,,,,,74.7,149.0,,,76.0,6.9,46.1,,57.0,61.0,,,,109.0,69.0,102.3,,,,,,,,,,41.0,101.9,33.0,,17.0,,18.0,-47.0,,,,,26.7,101.0,,,28.0,-41.1,-1.9,,9.0,13.0,,,,61.0,21.0,54.3,,,,,,,,,,-7.0,53.9,,True,,True,False,,,,,True,False,,,True,False,True,,True,True,,,,False,True,False,,,,,,,,,,True,False
27035,222,390.0,,371.3,,369.0,655.0,,,,,287.1,587.3,,,369.0,276.6,206.3,,330.0,337.1,,,,358.0,356.0,772.2,,,,,,326.5,,,,499.7,381.8,168.0,,149.3,,147.0,433.0,,,,,65.1,365.3,,,147.0,54.6,-15.7,,108.0,115.1,,,,136.0,134.0,550.2,,,,,,104.5,,,,277.7,159.8,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,False,,,,,,True,,,,False,True
27037,1809,2469.0,,2293.9,3884.9,2265.0,1344.0,,,,,2062.0,3637.7,,1865.0,3199.0,2158.6,2375.2,,1237.0,1850.1,,,,2500.0,2040.0,3678.1,,,,,,2019.3,2832.0,,,3993.2,2215.2,660.0,,484.9,2075.9,456.0,-465.0,,,,,253.0,1828.7,,56.0,1390.0,349.6,566.2,,-572.0,41.1,,,,691.0,231.0,1869.1,,,,,,210.3,1023.0,,,2184.2,406.2,,True,False,True,True,,,,,True,False,,True,False,True,True,,True,True,,,,False,True,False,,,,,,True,False,,,False,True
27039,124,171.0,,130.7,,176.0,242.0,,,,,105.8,250.6,,,176.0,295.2,133.3,,173.0,201.6,,,,242.0,132.0,190.0,,,,,,,,,,250.0,332.0,47.0,,6.7,,52.0,118.0,,,,,-18.2,126.6,,,52.0,171.2,9.3,,49.0,77.6,,,,118.0,8.0,66.0,,,,,,,,,,126.0,208.0,,True,,False,False,,,,,True,False,,,False,False,True,,False,False,,,,False,True,False,,,,,,,,,,False,False
27041,126,213.0,,197.2,,210.0,170.0,,,,,247.9,390.0,,,250.0,197.6,193.9,,77.0,194.4,,,,233.0,241.0,446.1,,,,,,306.3,,,,236.4,212.0,87.0,,71.2,,84.0,44.0,,,,,121.9,264.0,,,124.0,71.6,67.9,,-49.0,68.4,,,,107.0,115.0,320.1,,,,,,180.3,,,,110.4,86.0,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,False,False,False,,,,,,False,,,,False,True
27043,99,120.0,,141.9,,119.0,98.0,,,,,91.9,186.0,,,115.0,176.8,86.3,,74.0,102.4,,,,158.0,102.0,148.9,,,,,,,,,,128.6,119.6,21.0,,42.9,,20.0,-1.0,,,,,-7.1,87.0,,,16.0,77.8,-12.7,,-25.0,3.4,,,,59.0,3.0,49.9,,,,,,,,,,29.6,20.6,,False,,True,True,,,,,True,False,,,True,False,True,,False,True,,,,False,True,False,,,,,,,,,,False,True
27045,105,156.0,,149.2,,131.0,140.0,,,,,106.5,232.1,,,174.0,74.5,86.2,,95.0,119.6,,,,143.0,130.0,162.3,,,,,,,,,,103.4,113.3,51.0,,44.2,,26.0,35.0,,,,,1.5,127.1,,,69.0,-30.5,-18.8,,-10.0,14.6,,,,38.0,25.0,57.3,,,,,,,,,,-1.6,8.3,,True,,True,True,,,,,True,False,,,False,True,True,,True,True,,,,True,True,False,,,,,,,,,,True,True
27047,259,597.0,,600.7,,575.0,973.0,,,,,201.7,582.0,,,285.0,684.7,380.5,,944.0,483.6,,,,818.0,433.0,553.4,,,,,,412.4,,,,661.8,752.8,338.0,,341.7,,316.0,714.0,,,,,-57.3,323.0,,,26.0,425.7,121.5,,685.0,224.6,,,,559.0,174.0,294.4,,,,,,153.4,,,,402.8,493.8,,False,,True,False,,,,,True,True,,,True,False,True,,False,True,,,,False,True,True,,,,,,True,,,,False,False
27049,288,372.0,,330.0,,359.0,284.0,,,,,303.6,525.2,,,462.0,330.6,299.6,,409.0,348.3,,,,450.0,337.0,325.8,,,,,,334.1,,,,530.6,564.0,84.0,,42.0,,71.0,-4.0,,,,,15.6,237.2,,,174.0,42.6,11.6,,121.0,60.3,,,,162.0,49.0,37.8,,,,,,46.1,,,,242.6,276.0,,True,,True,True,,,,,True,False,,,False,True,True,,False,True,,,,False,True,True,,,,,,True,,,,False,False
27051,33,24.0,,21.4,,28.0,7.0,,,,,36.4,49.2,,,28.0,25.7,26.0,,25.0,34.7,,,,36.0,36.0,47.7,,,,,,,,,,28.7,46.2,-9.0,,-11.6,,-5.0,-26.0,,,,,3.4,16.2,,,-5.0,-7.3,-7.0,,-8.0,1.7,,,,3.0,3.0,14.7,,,,,,,,,,-4.3,13.2,,False,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,False,,,,,,,,,,True,False
27053,4509,6678.0,,6560.8,10107.5,6059.0,4009.0,,,,,4525.8,9151.4,,5640.4,7773.0,8105.1,6569.5,,2769.0,5807.4,,,,6642.0,5127.0,10529.8,,,,,,4522.1,4134.0,,,16053.0,5815.3,2169.0,,2051.8,5598.5,1550.0,-500.0,,,,,16.8,4642.4,,1131.4,3264.0,3596.1,2060.5,,-1740.0,1298.4,,,,2133.0,618.0,6020.8,,,,,,13.1,-375.0,,,11544.0,1306.3,,True,False,True,True,,,,,True,False,,True,False,False,True,,True,True,,,,True,True,False,,,,,,True,True,,,False,True
27055,159,219.0,,228.8,,176.0,288.0,,,,,130.8,291.9,,,158.0,230.5,112.2,,101.0,165.5,,,,248.0,165.0,173.5,,,,,,,,,,253.8,152.1,60.0,,69.8,,17.0,129.0,,,,,-28.2,132.9,,,-1.0,71.5,-46.8,,-58.0,6.5,,,,89.0,6.0,14.5,,,,,,,,,,94.8,-6.9,,False,,True,False,,,,,True,False,,,True,False,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
27057,73,123.0,,135.8,,127.0,156.0,,,,,87.6,208.8,,,104.0,120.9,81.8,,133.0,131.9,,,,132.0,116.0,147.7,,,,,,,,,,174.0,,50.0,,62.8,,54.0,83.0,,,,,14.6,135.8,,,31.0,47.9,8.8,,60.0,58.9,,,,59.0,43.0,74.7,,,,,,,,,,101.0,,,False,,False,False,,,,,True,False,,,True,True,True,,False,False,,,,False,True,False,,,,,,,,,,False,
27059,148,141.0,,133.8,,142.0,63.0,,,,,195.2,324.7,,,311.0,138.3,136.6,,96.0,127.7,,,,138.0,175.0,263.7,,,,,,,,,,208.7,221.0,-7.0,,-14.2,,-6.0,-85.0,,,,,47.2,176.7,,,163.0,-9.7,-11.4,,-52.0,-20.3,,,,-10.0,27.0,115.7,,,,,,,,,,60.7,73.0,,False,,True,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,,,,,False,False
27061,123,177.0,,170.6,,184.0,294.0,,,,,182.9,356.6,,,223.0,100.6,179.9,,149.0,189.2,,,,159.0,207.0,279.5,,,,,,224.8,,,,169.7,136.9,54.0,,47.6,,61.0,171.0,,,,,59.9,233.6,,,100.0,-22.4,56.9,,26.0,66.2,,,,36.0,84.0,156.5,,,,,,101.8,,,,46.7,13.9,,True,,False,False,,,,,False,False,,,False,True,False,,True,False,,,,True,False,False,,,,,,False,,,,True,True
27063,43,84.0,,89.5,,65.0,8.0,,,,,73.7,110.1,,,65.0,33.0,42.0,,35.0,59.7,,,,75.0,61.0,94.7,,,,,,,,,,69.5,73.5,41.0,,46.5,,22.0,-35.0,,,,,30.7,67.1,,,22.0,-10.0,-1.0,,-8.0,16.7,,,,32.0,18.0,51.7,,,,,,,,,,26.5,30.5,,False,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,True,True,False,,,,,,,,,,True,True
27065,64,48.0,,47.3,,50.0,4.0,,,,,60.6,121.1,,,134.0,34.5,33.8,,19.0,48.0,,,,47.0,70.0,89.7,,,,,,,,,,46.4,68.8,-16.0,,-16.7,,-14.0,-60.0,,,,,-3.4,57.1,,,70.0,-29.5,-30.2,,-45.0,-16.0,,,,-17.0,6.0,25.7,,,,,,,,,,-17.6,4.8,,False,,True,False,,,,,True,False,,,False,False,False,,False,False,,,,False,True,False,,,,,,,,,,False,True
27067,149,168.0,,172.2,,161.0,75.0,,,,,265.8,378.7,,,286.0,43.0,191.9,,74.5,136.6,,,,118.0,217.0,372.5,,,,,,247.3,,,,95.5,179.8,19.0,,23.2,,12.0,-74.0,,,,,116.8,229.7,,,137.0,-106.0,42.9,,-74.5,-12.4,,,,-31.0,68.0,223.5,,,,,,98.3,,,,-53.5,30.8,,False,,True,False,,,,,False,False,,,False,False,False,,False,True,,,,False,False,False,,,,,,False,,,,False,False
27069,18,42.0,,35.2,,36.0,0.0,,,,,22.4,62.0,,,18.0,361.4,17.8,,53.0,36.7,,,,27.0,32.0,47.4,,,,,,,,,,33.2,25.8,24.0,,17.2,,18.0,-18.0,,,,,4.4,44.0,,,0.0,343.4,-0.2,,35.0,18.7,,,,9.0,14.0,29.4,,,,,,,,,,15.2,7.8,,True,,True,True,,,,,True,False,,,True,False,True,,False,True,,,,True,True,False,,,,,,,,,,True,True
27071,23,63.0,,67.0,,58.0,17.0,,,,,41.1,113.8,,,52.0,60.9,31.8,,37.0,64.6,,,,80.0,63.0,55.7,,,,,,,,,,74.0,36.9,40.0,,44.0,,35.0,-6.0,,,,,18.1,90.8,,,29.0,37.9,8.8,,14.0,41.6,,,,57.0,40.0,32.7,,,,,,,,,,51.0,13.9,,False,,True,True,,,,,True,False,,,True,True,True,,True,False,,,,False,False,True,,,,,,,,,,False,True
27073,11,33.0,,35.6,,37.0,11.0,,,,,49.0,76.9,,,33.0,33.0,33.5,,16.0,36.5,,,,40.0,44.0,65.3,,,,,,,,,,52.7,44.8,22.0,,24.6,,26.0,0.0,,,,,38.0,65.9,,,22.0,22.0,22.5,,5.0,25.5,,,,29.0,33.0,54.3,,,,,,,,,,41.7,33.8,,False,,False,True,,,,,False,False,,,False,False,False,,True,False,,,,False,False,False,,,,,,,,,,False,False
27075,53,120.0,,117.6,,105.0,126.0,,,,,46.7,128.1,,,57.0,114.1,74.8,,106.0,98.6,,,,150.0,82.0,104.1,,,,,,,,,,148.9,79.2,67.0,,64.6,,52.0,73.0,,,,,-6.3,75.1,,,4.0,61.1,21.8,,53.0,45.6,,,,97.0,29.0,51.1,,,,,,,,,,95.9,26.2,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,False,True
27077,28,51.0,,54.5,,48.0,,,,,,14.8,54.0,,,15.0,105.2,35.1,,167.0,57.5,,,,27.0,29.0,30.4,,,,,,,,,,52.7,,23.0,,26.5,,20.0,,,,,,-13.2,26.0,,,-13.0,77.2,7.1,,139.0,29.5,,,,-1.0,1.0,2.4,,,,,,,,,,24.7,,,False,,True,,,,,,True,False,,,True,False,True,,False,False,,,,True,True,True,,,,,,,,,,False,
27079,137,138.0,,140.5,,143.0,93.0,,,,,139.9,269.9,,,234.0,95.7,164.9,,98.0,143.6,,,,147.0,125.0,230.1,,,,,,200.2,,,,92.5,269.5,1.0,,3.5,,6.0,-44.0,,,,,2.9,132.9,,,97.0,-41.3,27.9,,-39.0,6.6,,,,10.0,-12.0,93.1,,,,,,63.2,,,,-44.5,132.5,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,False,,,,False,False
27081,14,21.0,,19.7,,26.0,2.0,,,,,32.2,54.0,,,29.0,39.5,22.3,,10.0,25.6,,,,27.0,29.0,47.5,,,,,,,,,,55.5,49.3,7.0,,5.7,,12.0,-12.0,,,,,18.2,40.0,,,15.0,25.5,8.3,,-4.0,11.6,,,,13.0,15.0,33.5,,,,,,,,,,41.5,35.3,,True,,False,False,,,,,False,False,,,False,False,False,,True,False,,,,False,False,False,,,,,,,,,,False,False
27083,94,132.0,,147.7,,144.0,74.0,,,,,167.6,258.0,,,151.0,101.0,136.8,,84.0,113.4,,,,136.0,155.0,191.7,,,,,,131.3,,,,226.5,202.5,38.0,,53.7,,50.0,-20.0,,,,,73.6,164.0,,,57.0,7.0,42.8,,-10.0,19.4,,,,42.0,61.0,97.7,,,,,,37.3,,,,132.5,108.5,,False,,False,True,,,,,False,False,,,False,True,False,,True,True,,,,False,False,False,,,,,,True,,,,False,False
27085,92,126.0,,134.9,,138.0,144.0,,,,,189.7,317.0,,,279.0,145.4,165.0,,85.0,121.0,,,,148.0,158.0,243.9,,,,,,,,,,72.1,260.4,34.0,,42.9,,46.0,52.0,,,,,97.7,225.0,,,187.0,53.4,73.0,,-7.0,29.0,,,,56.0,66.0,151.9,,,,,,,,,,-19.9,168.4,,False,,False,False,,,,,False,False,,,False,False,False,,True,True,,,,False,False,False,,,,,,,,,,True,False
27087,18,18.0,,21.6,,18.0,0.0,,,,,29.1,42.2,,,18.0,6.9,11.6,,3.0,16.7,,,,10.0,20.0,35.1,,,,,,,,,,22.7,33.2,0.0,,3.6,,0.0,-18.0,,,,,11.1,24.2,,,0.0,-11.1,-6.4,,-15.0,-1.3,,,,-8.0,2.0,17.1,,,,,,,,,,4.7,15.2,,False,,True,False,,,,,False,False,,,True,False,False,,False,False,,,,False,False,False,,,,,,,,,,False,False
27089,17,18.0,,16.2,,24.0,0.0,,,,,44.2,65.5,,,42.0,30.7,22.2,,14.0,25.3,,,,23.0,35.0,54.9,,,,,,,,,,14.5,45.5,1.0,,-0.8,,7.0,-17.0,,,,,27.2,48.5,,,25.0,13.7,5.2,,-3.0,8.3,,,,6.0,18.0,37.9,,,,,,,,,,-2.5,28.5,,True,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,,,,,False,False
27091,71,144.0,,150.2,,142.0,115.0,,,,,110.2,200.3,,,139.0,159.7,84.6,,83.0,118.1,,,,156.0,141.0,186.1,,,,,,,,,,203.0,194.2,73.0,,79.2,,71.0,44.0,,,,,39.2,129.3,,,68.0,88.7,13.6,,12.0,47.1,,,,85.0,70.0,115.1,,,,,,,,,,132.0,123.2,,False,,True,True,,,,,True,False,,,True,False,True,,True,True,,,,False,True,False,,,,,,,,,,False,False
27093,50,129.0,,130.6,,129.0,241.0,,,,,129.8,215.4,,,165.0,115.1,78.6,,126.0,102.9,,,,118.0,138.0,193.4,,,,,,,,,,88.6,125.9,79.0,,80.6,,79.0,191.0,,,,,79.8,165.4,,,115.0,65.1,28.6,,76.0,52.9,,,,68.0,88.0,143.4,,,,,,,,,,38.6,75.9,,False,,False,False,,,,,False,False,,,False,True,True,,True,True,,,,True,False,False,,,,,,,,,,True,True
27095,82,84.0,,77.6,,90.0,55.0,,,,,134.0,220.1,,,167.0,100.6,90.8,,65.0,94.7,,,,81.0,105.0,192.1,,,,,,,,,,106.2,115.8,2.0,,-4.4,,8.0,-27.0,,,,,52.0,138.1,,,85.0,18.6,8.8,,-17.0,12.7,,,,-1.0,23.0,110.1,,,,,,,,,,24.2,33.8,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,True,False,False,,,,,,,,,,False,False
27097,75,153.0,,109.6,,188.0,121.0,,,,,182.6,315.9,,,236.0,229.2,107.3,,201.0,187.9,,,,201.0,185.0,308.3,,,,,,133.3,,,,208.4,183.3,78.0,,34.6,,113.0,46.0,,,,,107.6,240.9,,,161.0,154.2,32.3,,126.0,112.9,,,,126.0,110.0,233.3,,,,,,58.3,,,,133.4,108.3,,True,,False,True,,,,,False,False,,,False,False,True,,False,False,,,,False,False,False,,,,,,True,,,,False,False
27099,273,432.0,,444.9,,389.0,821.0,,,,,219.0,525.3,,,395.0,459.2,200.2,,280.0,383.7,,,,539.0,368.0,316.9,,,,,,303.3,,,,330.9,864.0,159.0,,171.9,,116.0,548.0,,,,,-54.0,252.3,,,122.0,186.2,-72.8,,7.0,110.7,,,,266.0,95.0,43.9,,,,,,30.3,,,,57.9,591.0,,False,,True,False,,,,,True,False,,,True,False,True,,True,True,,,,False,True,True,,,,,,True,,,,True,False
27101,65,102.0,,117.8,,94.0,20.0,,,,,69.7,123.9,,,51.0,380.6,102.1,,125.0,132.4,,,,156.0,86.0,112.4,,,,,,,,,,112.9,71.3,37.0,,52.8,,29.0,-45.0,,,,,4.7,58.9,,,-14.0,315.6,37.1,,60.0,67.4,,,,91.0,21.0,47.4,,,,,,,,,,47.9,6.3,,False,,True,False,,,,,True,False,,,True,False,False,,False,False,,,,False,True,False,,,,,,,,,,False,True
27103,131,141.0,,152.1,,165.0,62.0,,,,,137.2,281.3,,,270.0,197.7,148.0,,113.0,148.6,,,,171.0,135.0,209.0,,,,,,155.6,,,,262.6,452.5,10.0,,21.1,,34.0,-69.0,,,,,6.2,150.3,,,139.0,66.7,17.0,,-18.0,17.6,,,,40.0,4.0,78.0,,,,,,24.6,,,,131.6,321.5,,False,,False,False,,,,,True,False,,,False,False,False,,False,False,,,,False,True,False,,,,,,False,,,,False,False
27105,114,204.0,,199.4,,198.0,242.0,,,,,202.9,224.3,,,145.0,94.8,128.8,,197.0,223.0,,,,198.0,216.0,196.0,,,,,,164.8,,,,123.4,348.9,90.0,,85.4,,84.0,128.0,,,,,88.9,110.3,,,31.0,-19.2,14.8,,83.0,109.0,,,,84.0,102.0,82.0,,,,,,50.8,,,,9.4,234.9,,True,,True,False,,,,,True,False,,,True,True,True,,True,False,,,,True,False,True,,,,,,True,,,,True,False
27107,8,12.0,,12.4,,15.0,0.0,,,,,25.0,40.6,,,34.0,15.1,8.7,,15.0,11.2,,,,9.0,18.0,32.8,,,,,,,,,,16.2,26.1,4.0,,4.4,,7.0,-8.0,,,,,17.0,32.6,,,26.0,7.1,0.7,,7.0,3.2,,,,1.0,10.0,24.8,,,,,,,,,,8.2,18.1,,False,,False,False,,,,,False,False,,,False,False,True,,False,True,,,,True,False,False,,,,,,,,,,False,False
27109,927,1137.0,,1274.4,,1023.0,554.0,,,,,814.5,1534.4,,954.4,1332.0,741.2,1159.0,,916.0,1123.1,,,,1263.0,951.0,1297.7,,,,,,1042.1,1036.0,,,865.0,981.6,210.0,,347.4,,96.0,-373.0,,,,,-112.5,607.4,,27.4,405.0,-185.8,232.0,,-11.0,196.1,,,,336.0,24.0,370.7,,,,,,115.1,109.0,,,-62.0,54.6,,False,,True,False,,,,,True,False,,True,False,True,False,,True,True,,,,False,True,False,,,,,,True,True,,,True,True
27111,169,378.0,,423.6,,338.0,524.0,,,,,312.1,593.5,,,313.0,376.2,263.2,,174.0,310.2,,,,394.0,344.0,619.6,,,,,,351.7,,,,416.5,298.3,209.0,,254.6,,169.0,355.0,,,,,143.1,424.5,,,144.0,207.2,94.2,,5.0,141.2,,,,225.0,175.0,450.6,,,,,,182.7,,,,247.5,129.3,,False,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,False,True,False,,,,,,True,,,,False,True
27113,73,162.0,,161.9,,94.0,4.0,,,,,68.0,196.4,,,87.0,28.3,75.7,,209.0,158.7,,,,171.0,93.0,100.0,,,,,,,,,,174.9,87.0,89.0,,88.9,,21.0,-69.0,,,,,-5.0,123.4,,,14.0,-44.7,2.7,,136.0,85.7,,,,98.0,20.0,27.0,,,,,,,,,,101.9,14.0,,True,,True,True,,,,,True,False,,,True,True,True,,False,True,,,,False,True,True,,,,,,,,,,False,True
27115,91,147.0,,164.4,,152.0,41.0,,,,,235.4,307.5,,,219.0,59.5,198.6,,65.0,144.0,,,,169.0,167.0,283.6,,,,,,295.7,,,,177.1,273.2,56.0,,73.4,,61.0,-50.0,,,,,144.4,216.5,,,128.0,-31.5,107.6,,-26.0,53.0,,,,78.0,76.0,192.6,,,,,,204.7,,,,86.1,182.2,,False,,False,True,,,,,False,False,,,False,True,False,,True,True,,,,False,False,False,,,,,,False,,,,False,False
27117,55,99.0,,93.5,,83.0,0.0,,,,,59.6,131.1,,,56.0,77.5,62.8,,63.0,76.1,,,,139.0,77.0,90.8,,,,,,,,,,82.4,141.0,44.0,,38.5,,28.0,-55.0,,,,,4.6,76.1,,,1.0,22.5,7.8,,8.0,21.1,,,,84.0,22.0,35.8,,,,,,,,,,27.4,86.0,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,False,True,True,,,,,,,,,,True,False
27119,80,90.0,,81.1,,79.0,3.0,,,,,185.3,257.4,,,193.0,35.3,104.0,,38.0,62.1,,,,68.0,126.0,302.9,,,,,,341.4,,,,78.0,152.4,10.0,,1.1,,-1.0,-77.0,,,,,105.3,177.4,,,113.0,-44.7,24.0,,-42.0,-17.9,,,,-12.0,46.0,222.9,,,,,,261.4,,,,-2.0,72.4,,True,,True,False,,,,,False,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,False,,,,True,False
27121,26,33.0,,35.3,,40.0,7.0,,,,,51.4,75.4,,,72.0,348.5,27.5,,7.0,32.8,,,,62.0,48.0,85.4,,,,,,,,,,55.7,51.2,7.0,,9.3,,14.0,-19.0,,,,,25.4,49.4,,,46.0,322.5,1.5,,-19.0,6.8,,,,36.0,22.0,59.4,,,,,,,,,,29.7,25.2,,False,,False,False,,,,,False,False,,,False,False,True,,False,True,,,,False,False,False,,,,,,,,,,False,False
27123,1975,2865.0,,2485.5,4125.1,2447.0,1817.0,,,,,2208.5,4283.7,,2445.6,3669.0,2303.5,2246.6,,2095.5,2441.9,,,,2597.0,2640.0,4215.1,,,,,,2519.5,1864.0,,,4623.5,1483.8,890.0,,510.5,2150.1,472.0,-158.0,,,,,233.5,2308.7,,470.6,1694.0,328.5,271.6,,120.5,466.9,,,,622.0,665.0,2240.1,,,,,,544.5,-111.0,,,2648.5,-491.2,,True,False,True,True,,,,,True,False,,True,False,True,True,,True,True,,,,True,True,False,,,,,,True,True,,,False,True
27125,10,9.0,,8.0,,9.0,0.0,,,,,20.6,31.2,,,15.0,0.6,5.2,,0.0,5.8,,,,,14.0,26.6,,,,,,,,,,10.9,12.6,-1.0,,-2.0,,-1.0,-10.0,,,,,10.6,21.2,,,5.0,-9.4,-4.8,,-10.0,-4.2,,,,,4.0,16.6,,,,,,,,,,0.9,2.6,,False,,False,False,,,,,False,False,,,False,False,False,,False,False,,,,,False,False,,,,,,,,,,True,False
27127,48,108.0,,106.3,,97.0,5.0,,,,,84.4,170.2,,,121.0,113.3,69.2,,70.0,84.6,,,,123.0,102.0,111.6,,,,,,,,,,97.5,92.0,60.0,,58.3,,49.0,-43.0,,,,,36.4,122.2,,,73.0,65.3,21.2,,22.0,36.6,,,,75.0,54.0,63.6,,,,,,,,,,49.5,44.0,,True,,True,True,,,,,True,False,,,False,False,True,,True,True,,,,False,True,False,,,,,,,,,,True,True
